English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Cartography military,सैन्य मानचित्र विज्ञान,સૈન્ય માનચિત્ર વિજ્ઞાન,सैन्य मानचित्र विज्ञान,ਸੈਨ੍ਯ ਮਾਨਚਿਤ੍ਰ ਵਿਜ੍ਞਾਨ,সৈন্য মানচিত্র বিজ্ঞান,सैन्य मानचित्र विज्ञान,ಸೈನ್ಯ ಮಾನಚಿತ್ರ ವಿಜ್ಞಾನ,സൈന്യ മാനചിത്ര വിജ്ഞാന,ஸைந்ய மாநசித்ர விஜ்ஞாந,సైన్య మానచిత్ర విజ్ఞాన,سینیہ مانچتر وگیان,সৈন্য মানচিত্র িজ্ঞান,ସୈନ୍ଯ ମାନଚିତ୍ର ବିଜ୍ଞାନ,सैन्य मानचित्र विज्ञान
"Cartography, Official",सरकारी मानचित्रविज्ञान,સરકારી માનચિત્રવિજ્ઞાન,सरकारी मानचित्रविज्ञान,ਸਰਕਾਰੀ ਮਾਨਚਿਤ੍ਰਵਿਜ੍ਞਾਨ,সরকারী মানচিত্রবিজ্ঞান,सरकारी मानचित्रविज्ञान,ಸರಕಾರೀ ಮಾನಚಿತ್ರವಿಜ್ಞಾನ,സരകാരീ മാനചിത്രവിജ്ഞാന,ஸரகாரீ மாநசித்ரவிஜ்ஞாந,సరకారీ మానచిత్రవిజ్ఞాన,سرکاری مانچتروگیان,সরকারী মানচিত্রিজ্ঞান,ସରକାରୀ ମାନଚିତ୍ରବିଜ୍ଞାନ,सरकारी मानचित्रविज्ञान
"Cartogaraphy, space",आकाश मानचित्रविज्ञान,આકાશ માનચિત્રવિજ્ઞાન,आकाश मानचित्रविज्ञान,ਆਕਾਸ਼ ਮਾਨਚਿਤ੍ਰਵਿਜ੍ਞਾਨ,আকাশ মানচিত্রবিজ্ঞান,आकाश मानचित्रविज्ञान,ಆಕಾಶ ಮಾನಚಿತ್ರವಿಜ್ಞಾನ,ആകാശ മാനചിത്രവിജ്ഞാന,ஆகாச மாநசித்ரவிஜ்ஞாந,ఆకాశ మానచిత్రవిజ్ఞాన,آکاش مانچتروگیان,আকাশ মানচিত্রিজ্ঞান,ଆକାଶ ମାନଚିତ୍ରବିଜ୍ଞାନ,आकाश मानचित्रविज्ञान
"Cartography, thematic",विषयात्मक मानचित्रविज्ञान,વિષયાત્મક માનચિત્રવિજ્ઞાન,विषयात्मक मानचित्रविज्ञान,ਵਿ਷ਯਾਤ੍ਮਕ ਮਾਨਚਿਤ੍ਰਵਿਜ੍ਞਾਨ,বিষযাত্মক মানচিত্রবিজ্ঞান,विषयात्मक मानचित्रविज्ञान,ವಿಷಯಾತ್ಮಕ ಮಾನಚಿತ್ರವಿಜ್ಞಾನ,വിഷയാത്മക മാനചിത്രവിജ്ഞാന,விஷயாத்மக மாநசித்ரவிஜ்ஞாந,విషయాత్మక మానచిత్రవిజ్ఞాన,وشیاتمک مانچتروگیان,িষযাত্মক মানচিত্রিজ্ঞান,ବିଷଯାତ୍ମକ ମାନଚିତ୍ରବିଜ୍ଞାନ,विषयात्मक मानचित्रविज्ञान
"Cartography, topographic",स्थलाकृति का मानचित्र विज्ञान,સ્થલાકૃતિ કા માનચિત્ર વિજ્ઞાન,स्थलाकृति का मानचित्र विज्ञान,ਸ੍ਥਲਾਕ੃ਤਿ ਕਾ ਮਾਨਚਿਤ੍ਰ ਵਿਜ੍ਞਾਨ,স্থলাকৃতি কা মানচিত্র বিজ্ঞান,स्थलाकृति का मानचित्र विज्ञान,ಸ್ಥಲಾಕೃತಿ ಕಾ ಮಾನಚಿತ್ರ ವಿಜ್ಞಾನ,സ്ഥലാകൃതി കാ മാനചിത്ര വിജ്ഞാന,ஸ்தலாக்ருதி கா மாநசித்ர விஜ்ஞாந,స్థలాకృతి కా మానచిత్ర విజ్ఞాన,ستھلاکرتی کا مانچتر وگیان,স্থলাকৃতি কা মানচিত্র িজ্ঞান,ସ୍ଥଲାକୃତି କା ମାନଚିତ୍ର ବିଜ୍ଞାନ,स्थलाकृति का मानचित्र विज्ञान
Carttouche,कारतूश,કારતૂશ,कारतूश,ਕਾਰਤੂਸ਼,কারতূশ,कारतूश,ಕಾರತೂಶ,കാരതൂശ,காரதூச,కారతూశ,کارتوش,কারতূশ,କାରତୂଶ,कारतूश
Cassini - Coordinates,कैसिनी निर्देशांक,કૈસિની નિર્દેશાંક,कैसिनी निर्देशांक,ਕੈਸਿਨੀ ਨਿਰ੍ਦੇਸ਼ਾਂਕ,কৈসিনী নির্দেশাংক,कैसिनी निर्देशांक,ಕೈಸಿನೀ ನಿರ್ದೇಶಾಂಕ,കൈസിനീ നിര്ദേശാംക,கைஸிநீ நிர்தேசாங்க,కైసినీ నిర్దేశాంక,کیسنی نردیشانک,কৈসিনী নির্দশাংক,କୈସିନୀ ନିର୍ଦେଶାଂକ,कैसिनी निर्देशांक
Cassini projection,कैसिनी प्रक्षेप,કૈસિની પ્રક્ષેપ,कैसिनी प्रक्षेप,ਕੈਸਿਨੀ ਪ੍ਰਕ੍਷ੇਪ,কৈসিনী প্রক্ষেপ,कैसिनी प्रक्षेप,ಕೈಸಿನೀ ಪ್ರಕ್ಷೇಪ,കൈസിനീ പ്രക്ഷേപ,கைஸிநீ ப்ரக்ஷேப,కైసినీ ప్రక్షేప,کیسنی پرکشیپ,কৈসিনী প্রক্ষপ,କୈସିନୀ ପ୍ରକ୍ଷେପ,कैसिनी प्रक्षेप
Catalan atlas,कैटालन एटलस,કૈટાલન એટલસ,कैटालन एटलस,ਕੈਟਾਲਨ ਏਟਲਸ,কৈটালন এটলস,कैटालन एटलस,ಕೈಟಾಲನ ಏಟಲಸ,കൈടാലന ഏടലസ,கைடாலந ஏடலஸ,కైటాలన ఏటలస,کیٹالن ایٹلس,কৈটালন টলস,କୈଟାଲନ ଏଟଲସ,कैटालन एटलस
Carterpillar and pine branch system,केटरपिलर एवं पाइन शाखा प्रणाली,કેટરપિલર એવં પાઇન શાખા પ્રણાલી,केटरपिलर एवं पाइन शाखा प्रणाली,ਕੇਟਰਪਿਲਰ ਏਵਂ ਪਾਇਨ ਸ਼ਾਖਾ ਪ੍ਰਣਾਲੀ,কেটরপিলর এবং পাইন শাখা প্রণালী,केटरपिलर एवं पाइन शाखा प्रणाली,ಕೇಟರಪಿಲರ ಏವಂ ಪಾಇನ ಶಾಖಾ ಪ್ರಣಾಲೀ,കേടരപിലര ഏവം പാഇന ശാഖാ പ്രണാലീ,கேடரபிலர ஏவங் பாஇந சாகா ப்ரணாலீ,కేటరపిలర ఏవం పాఇన శాఖా ప్రణాలీ,کیٹرپلر ایوں پائن شاخہ پرنالی,কটরপিলর ং পাইন শাখা প্রণালী,କେଟରପିଲର ଏବଂ ପାଇନ ଶାଖା ପ୍ରଣାଲୀ,केटरपिलर एवं पाइन शाखा प्रणाली
Cavalry sketching board,कैवाल् री स्कैचिंग बोर्ड,કૈવાલ્ રી સ્કૈચિંગ બોર્ડ,कैवाल् री स्कैचिंग बोर्ड,ਕੈਵਾਲ੍ ਰੀ ਸ੍ਕੈਚਿਂਗ ਬੋਰ੍ਡ,কৈবাল্ রী স্কৈচিংগ বোর্ড,कैवाल् री स्कैचिंग बोर्ड,ಕೈವಾಲ್ ರೀ ಸ್ಕೈಚಿಂಗ ಬೋರ್ಡ,കൈവാല് രീ സ്കൈചിംഗ ബോര്ഡ,கைவால் ரீ ஸ்கைசிங்க போர்ட,కైవాల్ రీ స్కైచింగ బోర్డ,کیوال ری سکیچنگ بورڈ,কৈাল্ রী স্কৈচিংগ বর্ড,କୈବାଲ୍ ରୀ ସ୍କୈଚିଂଗ ବୋର୍ଡ,कैवाल् री स्कैचिंग बोर्ड
Celestial globe,खगोलीय ग्लोब,ખગોલીય ગ્લોબ,खगोलीय ग्लोब,ਖਗੋਲੀਯ ਗ੍ਲੋਬ,খগোলীয গ্লোব,खगोलीय ग्लोब,ಖಗೋಲೀಯ ಗ್ಲೋಬ,ഖഗോളം,ககோலீய க்லோப,ఖగోలీయ గ్లోబ,کھگولیہ گلوب,খগলীয গ্লব,ଖଗୋଲୀଯ ଗ୍ଲୋବ,खगोलीय ग्लोब
Cellophane,"सेलोफेन, काचाभ पत्र","સેલોફેન, કાચાભ પત્ર","सेलोफेन, काचाभ पत्र","ਸੇਲੋਫੇਨ, ਕਾਚਾਭ ਪਤ੍ਰ","সেলোফেন, কাচাভ পত্র","सेलोफेन, काचाभ पत्र","ಸೇಲೋಫೇನ, ಕಾಚಾಭ ಪತ್ರ","സേലോഫേന, കാചാഭ പത്ര","ஸேலோபேந, காசாப பத்ர","సేలోఫేన, కాచాభ పత్ర",سیلوفین، کاچابھ پتّر,"সলফন, কাচাভ পত্র","ସେଲୋଫେନ, କାଚାଭ ପତ୍ର","सेलोफेन, काचाभ पत्र"
Cellophane sheet,सैलोफैन पत्रक,સૈલોફૈન પત્રક,सैलोफैन पत्रक,ਸੈਲੋਫੈਨ ਪਤ੍ਰਕ,সৈলোফৈন পত্রক,सैलोफैन पत्रक,ಸೈಲೋಫೈನ ಪತ್ರಕ,സൈലോഫൈന പത്രക,ஸைலோபைந பத்ரக,సైలోఫైన పత్రక,سیلوفین پترک,সৈলফৈন পত্রক,ସୈଲୋଫୈନ ପତ୍ରକ,सैलोफैन पत्रक
Cellophane tints,सैलोफेन रंजक,સૈલોફેન રંજક,सैलोफेन रंजक,ਸੈਲੋਫੇਨ ਰਂਜਕ,সৈলোফেন রংজক,सैलोफेन रंजक,ಸೈಲೋಫೇನ ರಂಜಕ,സൈലോഫേന രംജക,ஸைலோபேந ரங்ஜக,సైలోఫేన రంజక,سیلوفین رنجک,সৈলফন রংজক,ସୈଲୋଫେନ ରଂଜକ,सैलोफेन रंजक
Cellotype lettering,सैलोटाइप अक्षरांकन,સૈલોટાઇપ અક્ષરાંકન,सैलोटाइप अक्षरांकन,ਸੈਲੋਟਾਇਪ ਅਕ੍਷ਰਾਂਕਨ,সৈলোটাইপ অক্ষরাংকন,सैलोटाइप अक्षरांकन,ಸೈಲೋಟಾಇಪ ಅಕ್ಷರಾಂಕನ,സൈലോടാഇപ അക്ഷരാംകന,ஸைலோடாஇப அக்ஷராங்கந,సైలోటాఇప అక్షరాంకన,سیلوٹائپ اکشرانکن,সৈলটাইপ অক্ষরাংকন,ସୈଲୋଟାଇପ ଅକ୍ଷରାଂକନ,सैलोटाइप अक्षरांकन
Celluloid sheet,सैलुलाइड शीट,સૈલુલાઇડ શીટ,सैलुलाइड शीट,ਸੈਲੁਲਾਇਡ ਸ਼ੀਟ,সৈলুলাইড শীট,सैलुलाइड शीट,ಸೈಲುಲಾಇಡ ಶೀಟ,സൈലുലാഇഡ ശീട,ஸைலுலாஇட சீட,సైలులాఇడ శీట,سیللائڈ شیٹ,সৈলুলাইড শীট,ସୈଲୁଲାଇଡ ଶୀଟ,सैलुलाइड शीट
Centrography,सेंटोग्राफी,સેંટોગ્રાફી,सेंटोग्राफी,ਸੇਂਟੋਗ੍ਰਾਫੀ,সেংটোগ্রাফী,सेंटोग्राफी,ಸೇಂಟೋಗ್ರಾಫೀ,സേംടോഗ്രാഫീ,ஸேங்டோக்ராபீ,సేంటోగ్రాఫీ,مرکزو گرافی,সংটগ্রাফী,ସେଂଟୋଗ୍ରାଫୀ,सेंटोग्राफी
Central heading,मध्व शीर्षक,મધ્વ શીર્ષક,मध्व शीर्षक,ਮਧ੍ਵ ਸ਼ੀਰ੍਷ਕ,মধ্ব শীর্ষক,मध्व शीर्षक,ಮಧ್ವ ಶೀರ್ಷಕ,മധ്വ ശീര്ഷക,மத்வ சீர்ஷக,మధ్వ శీర్షక,مدھو شیرشک,মধ্ শীর্ষক,ମଧ୍ବ ଶୀର୍ଷକ,मध्व शीर्षक
Central meridian,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर,કેન્દ્રીય મધ્યાન્હ રેખા / કેન્દ્રીયદેશાંતર,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर,ਕੇਨ੍ਦ੍ਰੀਯ ਮਧ੍ਯਾਨ੍ਹ ਰੇਖਾ / ਕੇਨ੍ਦ੍ਰੀਯਦੇਸ਼ਾਂਤਰ,কেন্দ্রীয মধ্যান্হ রেখা / কেন্দ্রীযদেশাংতর,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर,ಕೇನ್ದ್ರೀಯ ಮಧ್ಯಾನ್ಹ ರೇಖಾ / ಕೇನ್ದ್ರೀಯದೇಶಾಂತರ,കേന്ദ്രീയ മധ്യാന്ഹ രേഖാ / കേന്ദ്രീയദേശാംതര,கேந்த்ரீய மத்யாந்ஹ ரேகா / கேந்த்ரீயதேசாங்தர,కేన్ద్రీయ మధ్యాన్హ రేఖా / కేన్ద్రీయదేశాంతర,وسطی طول البلد,কন্দ্রীয মধ্যান্হ রখা / কন্দ্রীযদশাংতর,କେନ୍ଦ୍ରୀଯ ମଧ୍ଯାନ୍ହ ରେଖା / କେନ୍ଦ୍ରୀଯଦେଶାଂତର,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर
Centrogram,केंद्र - आरेख,કેંદ્ર - આરેખ,केंद्र - आरेख,ਕੇਂਦ੍ਰ - ਆਰੇਖ,কেংদ্র - আরেখ,केंद्र - आरेख,ಕೇಂದ್ರ - ಆರೇಖ,കേംദ്ര - ആരേഖ,கேங்த்ர - ஆரேக,కేంద్ర - ఆరేఖ,کیندر - آریکھ,কংদ্র - আরখ,କେଂଦ୍ର - ଆରେଖ,केंद्र - आरेख
Chain,"चेन, जरीब","સાંકળ, શૃંખલા, કડી, શ્રેણી","1. साखळी2. श्रृंखला, बंधन 3. माळ, मालिका","ਜੰਜੀਰ, ਕੜੀ, ਚੇਨ","ধারা,প্রবাহ,স্রোত,শৃঙ্খল,পর্যায়","सांखळी,सांखळ,चेन",ಸರಪಳಿ,ചങ്ങല,"1. சங்கிலித்தொடர், கோவை 2. விலங்கிடு, கட்டு, தளையிடு 3. கழுத்தணி 4. 66 அடி நீள அளவை அலகு","గొలుసు,సర్వే గొలుసు",چین۔ جریب,"1.শিকলি, জিঞ্জিৰ 2. বন্ধন, বান্ধোন 3. ঘটনাপ্রবাহ 4. মালা, শাৰি, লানি 5. শৃংখল, অনুক্রম6.পৰম্পৰা, ধাৰ",ଶୃଙ୍ଖଳ,"साङलो, जन्जीर;श्रृंखला;माला"
Chainage,जरीबी दूरी,જરીબી દૂરી,जरीबी दूरी,ਜਰੀਬੀ ਦੂਰੀ,জরীবী দূরী,जरीबी दूरी,ಜರೀಬೀ ದೂರೀ,ജരീബീ ദൂരീ,ஜரீபீ தூரீ,జరీబీ దూరీ,جریبی دوری,জরীবী দূরী,ଜରୀବୀ ଦୂରୀ,जरीबी दूरी
Chain surveying,जरीब सर्वेक्षण,જરીબ સર્વેક્ષણ,जरीब सर्वेक्षण,ਜਰੀਬ ਸਰ੍ਵੇਕ੍਷ਣ,জরীব সর্বেক্ষণ,जरीब सर्वेक्षण,ಜರೀಬ ಸರ್ವೇಕ್ಷಣ,ജരീബ സര്വേക്ഷണ,ஜரீப ஸர்வேக்ஷண,జరీబ సర్వేక్షణ,جریب سرویکشن,জরীব সর্ক্ষণ,ଜରୀବ ସର୍ବେକ୍ଷଣ,जरीब सर्वेक्षण
Chain traverse,जरीब पारगमन,જરીબ પારગમન,जरीब पारगमन,ਜਰੀਬ ਪਾਰਗਮਨ,জরীব পারগমন,जरीब पारगमन,ಜರೀಬ ಪಾರಗಮನ,ജരീബ പാരഗമന,ஜரீப பாரகமந,జరీబ పారగమన,جریب پارگمن,জরীব পারগমন,ଜରୀବ ପାରଗମନ,जरीब पारगमन
Characterstic shed,विशिष्ट पत्रक,વિશિષ્ટ પત્રક,विशिष्ट पत्रक,ਵਿਸ਼ਿ਷੍ਟ ਪਤ੍ਰਕ,বিশিষ্ট পত্রক,विशिष्ट पत्रक,ವಿಶಿಷ್ಟ ಪತ್ರಕ,വിശിഷ്ട പത്രക,விசிஷ்ட பத்ரக,విశిష్ట పత్రక,وششٹ پترک,িশিষ্ট পত্রক,ବିଶିଷ୍ଟ ପତ୍ରକ,विशिष्ट पत्रक
Chart,संचित्र,"ચાર્ટ, આલેખ","1. तक्‍ता 2. आराखडा, माहिती पत्रक, नकाशा","ਚਾਰਟ, ਨਕਸ਼ਾ","চিত্র,ছক","तकटो,चार्ट","ನಕ್ಷೆ, ಪಟ, ತಖ್ತೆ, ಛಾರ್ಟು",ചാര്‍ട്ട്,விளக்கப்படம்,"వివరణ పటం,కాలమ్ వారీ పట్టిక,చార్టు",چارٹ / جدول,"সংচিত্র,মানচিত্র,ৰেখাচিত্র,লেখাচিত্র","ଚାର୍ଟ୍, ସଂଚିତ୍ର","चार्ट, रेखाचित्र, चित्रपट"
Chart atlas,चार्ट एटलस,ચાર્ટ એટલસ,चार्ट एटलस,ਚਾਰ੍ਟ ਏਟਲਸ,চার্ট এটলস,चार्ट एटलस,ಚಾರ್ಟ ಏಟಲಸ,ചാര്ട ഏടലസ,சார்ட ஏடலஸ,చార్ట ఏటలస,چارٹ ایٹلس,চার্ট টলস,ଚାର୍ଟ ଏଟଲସ,चार्ट एटलस
Chorisogram,कोरीसोग्राम,કોરીસોગ્રામ,कोरीसोग्राम,ਕੋਰੀਸੋਗ੍ਰਾਮ,কোরীসোগ্রাম,कोरीसोग्राम,ಕೋರೀಸೋಗ್ರಾಮ,കോരീസോഗ്രാമ,கோரீஸோக்ராம,కోరీసోగ్రామ,کوریسوگرام,করীসগ্রাম,କୋରୀସୋଗ୍ରାମ,कोरीसोग्राम
Chorochromatic map,"क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र","ક્ષેત્રરંજિત માનચિત્ર, કોરો ક્રોમૈટિક માનચિત્ર","क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र","ਕ੍਷ੇਤ੍ਰਰਂਜਿਤ ਮਾਨਚਿਤ੍ਰ, ਕੋਰੋ ਕ੍ਰੋਮੈਟਿਕ ਮਾਨਚਿਤ੍ਰ","ক্ষেত্ররংজিত মানচিত্র, কোরো ক্রোমৈটিক মানচিত্র","क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र","ಕ್ಷೇತ್ರರಂಜಿತ ಮಾನಚಿತ್ರ, ಕೋರೋ ಕ್ರೋಮೈಟಿಕ ಮಾನಚಿತ್ರ","ക്ഷേത്രരംജിത മാനചിത്ര, കോരോ ക്രോമൈടിക മാനചിത്ര","க்ஷேத்ரரங்ஜித மாநசித்ர, கோரோ க்ரோமைடிக மாநசித்ர","క్షేత్రరంజిత మానచిత్ర, కోరో క్రోమైటిక మానచిత్ర",توضیحی رنگین نقشہ,"ক্ষত্ররংজিত মানচিত্র, কর ক্রমৈটিক মানচিত্র","କ୍ଷେତ୍ରରଂଜିତ ମାନଚିତ୍ର, କୋରୋ କ୍ରୋମୈଟିକ ମାନଚିତ୍ର","क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र"
Centrography,सेंटोग्राफा,સેંટોગ્રાફા,सेंटोग्राफा,ਸੇਂਟੋਗ੍ਰਾਫਾ,সেংটোগ্রাফা,सेंटोग्राफा,ಸೇಂಟೋಗ್ರಾಫಾ,സേംടോഗ്രാഫാ,ஸேங்டோக்ராபா,సేంటోగ్రాఫా,مرکزو گرافی,সংটগ্রাফা,ସେଂଟୋଗ୍ରାଫା,सेंटोग्राफा
Central heading,मध्व शीर्षक,મધ્વ શીર્ષક,मध्व शीर्षक,ਮਧ੍ਵ ਸ਼ੀਰ੍਷ਕ,মধ্ব শীর্ষক,मध्व शीर्षक,ಮಧ್ವ ಶೀರ್ಷಕ,മധ്വ ശീര്ഷക,மத்வ சீர்ஷக,మధ్వ శీర్షక,مدھو شیرشک,মধ্ শীর্ষক,ମଧ୍ବ ଶୀର୍ଷକ,मध्व शीर्षक
Central meridian,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर,કેન્દ્રીય મધ્યાન્હ રેખા / કેન્દ્રીયદેશાંતર,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर,ਕੇਨ੍ਦ੍ਰੀਯ ਮਧ੍ਯਾਨ੍ਹ ਰੇਖਾ / ਕੇਨ੍ਦ੍ਰੀਯਦੇਸ਼ਾਂਤਰ,কেন্দ্রীয মধ্যান্হ রেখা / কেন্দ্রীযদেশাংতর,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर,ಕೇನ್ದ್ರೀಯ ಮಧ್ಯಾನ್ಹ ರೇಖಾ / ಕೇನ್ದ್ರೀಯದೇಶಾಂತರ,കേന്ദ്രീയ മധ്യാന്ഹ രേഖാ / കേന്ദ്രീയദേശാംതര,கேந்த்ரீய மத்யாந்ஹ ரேகா / கேந்த்ரீயதேசாங்தர,కేన్ద్రీయ మధ్యాన్హ రేఖా / కేన్ద్రీయదేశాంతర,وسطی طول البلد,কন্দ্রীয মধ্যান্হ রখা / কন্দ্রীযদশাংতর,କେନ୍ଦ୍ରୀଯ ମଧ୍ଯାନ୍ହ ରେଖା / କେନ୍ଦ୍ରୀଯଦେଶାଂତର,केन्द्रीय मध्यान्ह रेखा / केन्द्रीयदेशांतर
Centrogram,केंद्र - आरेख,કેંદ્ર - આરેખ,केंद्र - आरेख,ਕੇਂਦ੍ਰ - ਆਰੇਖ,কেংদ্র - আরেখ,केंद्र - आरेख,ಕೇಂದ್ರ - ಆರೇಖ,കേംദ്ര - ആരേഖ,கேங்த்ர - ஆரேக,కేంద్ర - ఆరేఖ,کیندر - آریکھ,কংদ্র - আরখ,କେଂଦ୍ର - ଆରେଖ,केंद्र - आरेख
Chain,"चेन, चरीब","સાંકળ, શૃંખલા, કડી, શ્રેણી","1. साखळी2. श्रृंखला, बंधन 3. माळ, मालिका","ਜੰਜੀਰ, ਕੜੀ, ਚੇਨ","ধারা,প্রবাহ,স্রোত,শৃঙ্খল,পর্যায়","सांखळी,सांखळ,चेन",ಸರಪಳಿ,ചങ്ങല,"1. சங்கிலித்தொடர், கோவை 2. விலங்கிடு, கட்டு, தளையிடு 3. கழுத்தணி 4. 66 அடி நீள அளவை அலகு","గొలుసు,సర్వే గొలుసు",چین۔ جریب,"1.শিকলি, জিঞ্জিৰ 2. বন্ধন, বান্ধোন 3. ঘটনাপ্রবাহ 4. মালা, শাৰি, লানি 5. শৃংখল, অনুক্রম6.পৰম্পৰা, ধাৰ",ଶୃଙ୍ଖଳ,"साङलो, जन्जीर;श्रृंखला;माला"
Chainage,जरीबी दूरी,જરીબી દૂરી,जरीबी दूरी,ਜਰੀਬੀ ਦੂਰੀ,জরীবী দূরী,जरीबी दूरी,ಜರೀಬೀ ದೂರೀ,ജരീബീ ദൂരീ,ஜரீபீ தூரீ,జరీబీ దూరీ,جریبی دوری,জরীবী দূরী,ଜରୀବୀ ଦୂରୀ,जरीबी दूरी
Chain surveying,जरीब सर्वेक्षण,જરીબ સર્વેક્ષણ,जरीब सर्वेक्षण,ਜਰੀਬ ਸਰ੍ਵੇਕ੍਷ਣ,জরীব সর্বেক্ষণ,जरीब सर्वेक्षण,ಜರೀಬ ಸರ್ವೇಕ್ಷಣ,ജരീബ സര്വേക്ഷണ,ஜரீப ஸர்வேக்ஷண,జరీబ సర్వేక్షణ,جریب سرویکشن,জরীব সর্ক্ষণ,ଜରୀବ ସର୍ବେକ୍ଷଣ,जरीब सर्वेक्षण
Chain traverse,जरीब पारगमन,જરીબ પારગમન,जरीब पारगमन,ਜਰੀਬ ਪਾਰਗਮਨ,জরীব পারগমন,जरीब पारगमन,ಜರೀಬ ಪಾರಗಮನ,ജരീബ പാരഗമന,ஜரீப பாரகமந,జరీబ పారగమన,جریب پارگمن,জরীব পারগমন,ଜରୀବ ପାରଗମନ,जरीब पारगमन
Characterstic shed,विशिष्ट पत्रक,વિશિષ્ટ પત્રક,विशिष्ट पत्रक,ਵਿਸ਼ਿ਷੍ਟ ਪਤ੍ਰਕ,বিশিষ্ট পত্রক,विशिष्ट पत्रक,ವಿಶಿಷ್ಟ ಪತ್ರಕ,വിശിഷ്ട പത്രക,விசிஷ்ட பத்ரக,విశిష్ట పత్రక,وششٹ پترک,িশিষ্ট পত্রক,ବିଶିଷ୍ଟ ପତ୍ରକ,विशिष्ट पत्रक
Chart,संचित्र,"ચાર્ટ, આલેખ","1. तक्‍ता 2. आराखडा, माहिती पत्रक, नकाशा","ਚਾਰਟ, ਨਕਸ਼ਾ","চিত্র,ছক","तकटो,चार्ट","ನಕ್ಷೆ, ಪಟ, ತಖ್ತೆ, ಛಾರ್ಟು",ചാര്‍ട്ട്,விளக்கப்படம்,"వివరణ పటం,కాలమ్ వారీ పట్టిక,చార్టు",چارٹ / جدول,"সংচিত্র,মানচিত্র,ৰেখাচিত্র,লেখাচিত্র","ଚାର୍ଟ୍, ସଂଚିତ୍ର","चार्ट, रेखाचित्र, चित्रपट"
Chart atlas,चार्ट एटलस,ચાર્ટ એટલસ,चार्ट एटलस,ਚਾਰ੍ਟ ਏਟਲਸ,চার্ট এটলস,चार्ट एटलस,ಚಾರ್ಟ ಏಟಲಸ,ചാര്ട ഏടലസ,சார்ட ஏடலஸ,చార్ట ఏటలస,چارٹ ایٹلس,চার্ট টলস,ଚାର୍ଟ ଏଟଲସ,चार्ट एटलस
Chorisogram,कोरीसोग्राम,કોરીસોગ્રામ,कोरीसोग्राम,ਕੋਰੀਸੋਗ੍ਰਾਮ,কোরীসোগ্রাম,कोरीसोग्राम,ಕೋರೀಸೋಗ್ರಾಮ,കോരീസോഗ്രാമ,கோரீஸோக்ராம,కోరీసోగ్రామ,کوریسوگرام,করীসগ্রাম,କୋରୀସୋଗ୍ରାମ,कोरीसोग्राम
Chorochromatic map,"क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र","ક્ષેત્રરંજિત માનચિત્ર, કોરો ક્રોમૈટિક માનચિત્ર","क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र","ਕ੍਷ੇਤ੍ਰਰਂਜਿਤ ਮਾਨਚਿਤ੍ਰ, ਕੋਰੋ ਕ੍ਰੋਮੈਟਿਕ ਮਾਨਚਿਤ੍ਰ","ক্ষেত্ররংজিত মানচিত্র, কোরো ক্রোমৈটিক মানচিত্র","क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र","ಕ್ಷೇತ್ರರಂಜಿತ ಮಾನಚಿತ್ರ, ಕೋರೋ ಕ್ರೋಮೈಟಿಕ ಮಾನಚಿತ್ರ","ക്ഷേത്രരംജിത മാനചിത്ര, കോരോ ക്രോമൈടിക മാനചിത്ര","க்ஷேத்ரரங்ஜித மாநசித்ர, கோரோ க்ரோமைடிக மாநசித்ர","క్షేత్రరంజిత మానచిత్ర, కోరో క్రోమైటిక మానచిత్ర",توضیحی رنگین نقشہ,"ক্ষত্ররংজিত মানচিত্র, কর ক্রমৈটিক মানচিত্র","କ୍ଷେତ୍ରରଂଜିତ ମାନଚିତ୍ର, କୋରୋ କ୍ରୋମୈଟିକ ମାନଚିତ୍ର","क्षेत्ररंजित मानचित्र, कोरो क्रोमैटिक मानचित्र"
