English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Aristocracy,अभिजाततंत्र,અભિજાતતંત્ર,अभिजाततंत्र,ਕੁਲੀਨ ਵਰਗ,অভিজাততংত্র,अभिजाततंत्र,ಅಭಿಜಾತತಂತ್ರ,അഭിജാതതംത്ര,அபிஜாததங்த்ர,అభిజాతతంత్ర,اشرافیہ/ ارسٹوکریسی / اشرافی حکومت,অভিজাততংত্র,ଅଭିଜାତତଂତ୍ର,अभिजाततंत्र
Aristocrat,अभिजात,અભિજાત,अभिजात,ਅਭਿਜਾਤ,অভিজাত,अभिजात,ಅಭಿಜಾತ,അഭിജാത,அபிஜாத,అభిజాత,رکن اشرافیہ / اشرافی ۔ ارسٹوکریٹ,অভিজাত,ଅଭିଜାତ,अभिजात
Aristocratic snobbery,अभिजातीय दंभ,અભિજાતીય દંભ,अभिजातीय दंभ,ਅਭਿਜਾਤੀਯ ਦਂਭ,অভিজাতীয দংভ,अभिजातीय दंभ,ಅಭಿಜಾತೀಯ ದಂಭ,അഭിജാതീയ ദംഭ,அபிஜாதீய தங்ப,అభిజాతీయ దంభ,ابھجاتیہ دمبھ,অভিজাতীয দংভ,ଅଭିଜାତୀଯ ଦଂଭ,अभिजातीय दंभ
Aristotelian,अरस्तूवादी,અરસ્તૂવાદી,अरस्तूवादी,ਅਰਸ੍ਤੂਵਾਦੀ,অরস্তূবাদী,अरस्तूवादी,ಅರಸ್ತೂವಾದೀ,അരസ്തൂവാദീ,அரஸ்தூவாதீ,అరస్తూవాదీ,ارسطووادی,অরস্তূাদী,ଅରସ୍ତୂବାଦୀ,अरस्तूवादी
Armada,आर्मेडा,આર્મેડા,आर्मेडा,ਫ਼ੋਜੀ-ਬੇੜਾ,আর্মেডা,आर्मेडा,ಆರ್ಮೇಡಾ,ആര്മേഡാ,ஆர்மேடா,ఆర్మేడా,آرمیڈا,আর্মডা,ଆର୍ମେଡା,आर्मेडा
Armada (=The Spanish Armada),स्पेन का आर्मेडा,સ્પેન કા આર્મેડા,स्पेन का आर्मेडा,ਸ੍ਪੇਨ ਕਾ ਆਰ੍ਮੇਡਾ,স্পেন কা আর্মেডা,स्पेन का आर्मेडा,ಸ್ಪೇನ ಕಾ ಆರ್ಮೇಡಾ,സ്പേന കാ ആര്മേഡാ,ஸ்பேந கா ஆர்மேடா,స్పేన కా ఆర్మేడా,سپین کا آرمیڈا,স্পন কা আর্মডা,ସ୍ପେନ କା ଆର୍ମେଡା,स्पेन का आर्मेडा
Armorist (=armourist),कवच-विशारद,કવચ-વિશારદ,कवच-विशारद,ਕਵਚ-ਵਿਸ਼ਾਰਦ,কবচ-বিশারদ,कवच-विशारद,ಕವಚ-ವಿಶಾರದ,കവച-വിശാരദ,கவச-விசாரத,కవచ-విశారద,کوچ-وشارد,কচ-িশারদ,କବଚ-ବିଶାରଦ,कवच-विशारद
Armour (=armor),"कवच, बख्तर, वर्म","કવચ, બખ્તર, વર્મ","कवच, बख्तर, वर्म","ਕਵਚ, ਬਖ੍ਤਰ, ਵਰ੍ਮ","কবচ, বখ্তর, বর্ম","कवच, बख्तर, वर्म","ಕವಚ, ಬಖ್ತರ, ವರ್ಮ","കവച, ബഖ്തര, വര്മ","கவச, பக்தர, வர்ம","కవచ, బఖ్తర, వర్మ",کوچ، بختر، ورم,"কচ, বখ্তর, র্ম","କବଚ, ବଖ୍ତର, ବର୍ମ","कवच, बख्तर, वर्म"
Armourist,अo देo armorist,અo દેo armorist,अo देo armorist,ਅo ਦੇo armorist,অo দo armorist,अo देo armorist,ಅo ದೇo armorist,അo ദേo armorist,அo தேo armorist,అo దేo armorist,ابھو دیکھو armorist,অo দo armorist,ଅo ଦେo armorist,अo देo armorist
Aryan,आर्य,આર્ય,आर्य,ਆਰ੍ਯ,আর্য,आर्य,ಆರ್ಯ,ആര്യ,ஆர்ய,ఆర్య,آریہ,আর্য,ଆର୍ଯ,आर्य
Aryan,2. कुलीन,૨. કુલીન,२. कुलीन,੨. ਕੁਲੀਨ,২. কুলীন,२. कुलीन,೨. ಕುಲೀನ,൨. കുലീന,௨. குலீந,౨. కులీన,۲۔ کلین,২. কুলীন,୨. କୁଲୀନ,२. कुलीन
Askari,अस्कारी,અસ્કારી,अस्कारी,ਅਸ੍ਕਾਰੀ,অস্কারী,अस्कारी,ಅಸ್ಕಾರೀ,അസ്കാരീ,அஸ்காரீ,అస్కారీ,اسکاری,অস্কারী,ଅସ୍କାରୀ,अस्कारी
Assignat,"आसिग्ना, भू-प्रतिभृत मुद्रा","આસિગ્ના, ભૂ-પ્રતિભૃત મુદ્રા","आसिग्ना, भू-प्रतिभृत मुद्रा","ਆਸਿਗ੍ਨਾ, ਭੂ-ਪ੍ਰਤਿਭ੃ਤ ਮੁਦ੍ਰਾ","আসিগ্না, ভূ-প্রতিভৃত মুদ্রা","आसिग्ना, भू-प्रतिभृत मुद्रा","ಆಸಿಗ್ನಾ, ಭೂ-ಪ್ರತಿಭೃತ ಮುದ್ರಾ","ആസിഗ്നാ, ഭൂ-പ്രതിഭൃത മുദ്രാ","ஆஸிக்நா, பூ-ப்ரதிப்ருத முத்ரா","ఆసిగ్నా, భూ-ప్రతిభృత ముద్రా",اسگنات۔ کاغذی سکہ (انقلاب  فرانس),"আসিগ্না, ভূ-প্রতিভৃত মুদ্রা","ଆସିଗ୍ନା, ଭୂ-ପ୍ରତିଭୃତ ମୁଦ୍ରା","आसिग्ना, भू-प्रतिभृत मुद्रा"
Assize,अभिसत्र,અભિસત્ર,अभिसत्र,ਅਭਿਸਤ੍ਰ,অভিসত্র,अभिसत्र,ಅಭಿಸತ್ರ,അഭിസത്ര,அபிஸத்ர,అభిసత్ర,قانون,অভিসত্র,ଅଭିସତ୍ର,अभिसत्र
Assize,2. विधिपृच्छा,૨. વિધિપૃચ્છા,२. विधिपृच्छा,੨. ਵਿਧਿਪ੃ਚ੍ਛਾ,২. বিধিপৃচ্ছা,२. विधिपृच्छा,೨. ವಿಧಿಪೃಚ್ಛಾ,൨. വിധിപൃച്ഛാ,௨. விதிப்ருச்சா,౨. విధిపృచ్ఛా,قانون,২. িধিপৃচ্ছা,୨. ବିଧିପୃଚ୍ଛା,२. विधिपृच्छा
Assize,3. अभिसत्राधिनियम,૩. અભિસત્રાધિનિયમ,३. अभिसत्राधिनियम,੩. ਅਭਿਸਤ੍ਰਾਧਿਨਿਯਮ,৩. অভিসত্রাধিনিযম,३. अभिसत्राधिनियम,೩. ಅಭಿಸತ್ರಾಧಿನಿಯಮ,൩. അഭിസത്രാധിനിയമ,௩. அபிஸத்ராதிநியம,౩. అభిసత్రాధినియమ,قانون,৩. অভিসত্রাধিনিযম,୩. ଅଭିସତ୍ରାଧିନିଯମ,३. अभिसत्राधिनियम
Assize of Arms Act,आयुध अभिसत्राधिनियम,આયુધ અભિસત્રાધિનિયમ,आयुध अभिसत्राधिनियम,ਆਯੁਧ ਅਭਿਸਤ੍ਰਾਧਿਨਿਯਮ,আযুধ অভিসত্রাধিনিযম,आयुध अभिसत्राधिनियम,ಆಯುಧ ಅಭಿಸತ್ರಾಧಿನಿಯಮ,ആയുധ അഭിസത്രാധിനിയമ,ஆயுத அபிஸத்ராதிநியம,ఆయుధ అభిసత్రాధినియమ,آیدھ ابھسترادھنیم,আযুধ অভিসত্রাধিনিযম,ଆଯୁଧ ଅଭିସତ୍ରାଧିନିଯମ,आयुध अभिसत्राधिनियम
Assize of Darrein Presentment,डारेन उपस्थापन अभिसत्राधिनियम,ડારેન ઉપસ્થાપન અભિસત્રાધિનિયમ,डारेन उपस्थापन अभिसत्राधिनियम,ਡਾਰੇਨ ਉਪਸ੍ਥਾਪਨ ਅਭਿਸਤ੍ਰਾਧਿਨਿਯਮ,ডারেন উপস্থাপন অভিসত্রাধিনিযম,डारेन उपस्थापन अभिसत्राधिनियम,ಡಾರೇನ ಉಪಸ್ಥಾಪನ ಅಭಿಸತ್ರಾಧಿನಿಯಮ,ഡാരേന ഉപസ്ഥാപന അഭിസത്രാധിനിയമ,டாரேந உபஸ்தாபந அபிஸத்ராதிநியம,డారేన ఉపస్థాపన అభిసత్రాధినియమ,ڈارین اپستھاپن ابھسترادھنیم,ডারন উপস্থাপন অভিসত্রাধিনিযম,ଡାରେନ ଉପସ୍ଥାପନ ଅଭିସତ୍ରାଧିନିଯମ,डारेन उपस्थापन अभिसत्राधिनियम
Assize of Mort 'D' Ancestor,मृत पूर्वज अभिसत्राधिनियम,મૃત પૂર્વજ અભિસત્રાધિનિયમ,मृत पूर्वज अभिसत्राधिनियम,ਮ੃ਤ ਪੂਰ੍ਵਜ ਅਭਿਸਤ੍ਰਾਧਿਨਿਯਮ,মৃত পূর্বজ অভিসত্রাধিনিযম,मृत पूर्वज अभिसत्राधिनियम,ಮೃತ ಪೂರ್ವಜ ಅಭಿಸತ್ರಾಧಿನಿಯಮ,മൃത പൂര്വജ അഭിസത്രാധിനിയമ,ம்ருத பூர்வஜ அபிஸத்ராதிநியம,మృత పూర్వజ అభిసత్రాధినియమ,مرت پوروج ابھسترادھنیم,মৃত পূর্জ অভিসত্রাধিনিযম,ମୃତ ପୂର୍ବଜ ଅଭିସତ୍ରାଧିନିଯମ,मृत पूर्वज अभिसत्राधिनियम
Assize of Novel Disseisin,अभिनव अधिधारणोत्सादन अभिसत्राधिनियम,અભિનવ અધિધારણોત્સાદન અભિસત્રાધિનિયમ,अभिनव अधिधारणोत्सादन अभिसत्राधिनियम,ਅਭਿਨਵ ਅਧਿਧਾਰਣੋਤ੍ਸਾਦਨ ਅਭਿਸਤ੍ਰਾਧਿਨਿਯਮ,অভিনব অধিধারণোত্সাদন অভিসত্রাধিনিযম,अभिनव अधिधारणोत्सादन अभिसत्राधिनियम,ಅಭಿನವ ಅಧಿಧಾರಣೋತ್ಸಾದನ ಅಭಿಸತ್ರಾಧಿನಿಯಮ,അഭിനവ അധിധാരണോത്സാദന അഭിസത്രാധിനിയമ,அபிநவ அதிதாரணோத்ஸாதந அபிஸத்ராதிநியம,అభినవ అధిధారణోత్సాదన అభిసత్రాధినియమ,ابھنو ادھدھارنوتسادن ابھسترادھنیم,অভিন অধিধারণত্সাদন অভিসত্রাধিনিযম,ଅଭିନବ ଅଧିଧାରଣୋତ୍ସାଦନ ଅଭିସତ୍ରାଧିନିଯମ,अभिनव अधिधारणोत्सादन अभिसत्राधिनियम
Atrocity,नृशंसता,નૃશંસતા,नृशंसता,"ਜੁਲਮ , ਬਦਮਾਸ਼ੀ",নৃশংসতা,नृशंसता,ನೃಶಂಸತಾ,നൃശംസതാ,ந்ருசங்ஸதா,నృశంసతా,نرشنستا,নৃশংসতা,ନୃଶଂସତା,नृशंसता
Attack,आक्रमण,આક્રમણ,आक्रमण,"ਹਮਲਾ ਕਰਨਾ , ਹਮਲਾ",আক্রমণ,आक्रमण,ಆಕ್ರಮಣ.,ആക്രമിക്ക്,ஆக்ரமண,ఆక్రమణ,آکرمن,আক্রমণ,ଆକ୍ରମଣ,आक्रमण
Aulic Council,"सर्वोच्च न्यायालय, ऑलिक काउन्सिल","સર્વોચ્ચ ન્યાયાલય, ઑલિક કાઉન્સિલ","सर्वोच्च न्यायालय, ऑलिक काउन्सिल","ਸਰ੍ਵੋਚ੍ਚ ਨ੍ਯਾਯਾਲਯ, ਑ਲਿਕ ਕਾਉਨ੍ਸਿਲ","সর্বোচ্চ ন্যাযালয, ঔলিক কাউন্সিল","सर्वोच्च न्यायालय, ऑलिक काउन्सिल","ಸರ್ವೋಚ್ಚ ನ್ಯಾಯಾಲಯ, ಔಲಿಕ ಕಾಉನ್ಸಿಲ","സര്വോച്ച ന്യായാലയ, ഔലിക കാഉന്സില","ஸர்வோச்ச ந்யாயாலய, ஔலிக காஉந்ஸில","సర్వోచ్చ న్యాయాలయ, ఔలిక కాఉన్సిల",سرواچ نیایالیہ، آلک کاؤنسل,"সর্চ্চ ন্যাযালয, লিক কাউন্সিল","ସର୍ବୋଚ୍ଚ ନ୍ଯାଯାଲଯ, ଔଲିକ କାଉନ୍ସିଲ","सर्वोच्च न्यायालय, ऑलिक काउन्सिल"
Axe of the Geddess (=the Geddess axe),गेडिस समाधान,ગેડિસ સમાધાન,गेडिस समाधान,ਗੇਡਿਸ ਸਮਾਧਾਨ,গেডিস সমাধান,गेडिस समाधान,ಗೇಡಿಸ ಸಮಾಧಾನ,ഗേഡിസ സമാധാന,கேடிஸ ஸமாதாந,గేడిస సమాధాన,گیڈس سمادھان,গডিস সমাধান,ଗେଡିସ ସମାଧାନ,गेडिस समाधान
Axis (=The Rome-Berlin-Tokyo Axis),धुरी राष्ट्र,ધુરી રાષ્ટ્ર,धुरी राष्ट्र,ਧੁਰੀ ਰਾ਷੍ਟ੍ਰ,ধুরী রাষ্ট্র,धुरी राष्ट्र,ಧುರೀ ರಾಷ್ಟ್ರ,ധുരീ രാഷ്ട്ര,துரீ ராஷ்ட்ர,ధురీ రాష్ట్ర,دھری راشٹر,ধুরী রাষ্ট্র,ଧୁରୀ ରାଷ୍ଟ୍ର,धुरी राष्ट्र
Babylon,"बाबुल, बेबीलोन","બાબુલ, બેબીલોન","बाबुल, बेबीलोन","ਬਾਬੁਲ, ਬੇਬੀਲੋਨ","বাবুল, বেবীলোন","बाबुल, बेबीलोन","ಬಾಬುಲ, ಬೇಬೀಲೋನ","ബാബുല, ബേബീലോന","பாபுல, பேபீலோந","బాబుల, బేబీలోన",بابل، بیبیلون,"বাবুল, ববীলন","ବାବୁଲ, ବେବୀଲୋନ","बाबुल, बेबीलोन"
Babylonian captivity (=Babylonish captivity),बेबीलोनी बंदीकरण,બેબીલોની બંદીકરણ,बेबीलोनी बंदीकरण,ਬੇਬੀਲੋਨੀ ਬਂਦੀਕਰਣ,বেবীলোনী বংদীকরণ,बेबीलोनी बंदीकरण,ಬೇಬೀಲೋನೀ ಬಂದೀಕರಣ,ബേബീലോനീ ബംദീകരണ,பேபீலோநீ பங்தீகரண,బేబీలోనీ బందీకరణ,بیبیلونی بندیکرن,ববীলনী বংদীকরণ,ବେବୀଲୋନୀ ବଂଦୀକରଣ,बेबीलोनी बंदीकरण
Bacchanal devotee,बाखुसी उपासक,બાખુસી ઉપાસક,बाखुसी उपासक,ਬਾਖੁਸੀ ਉਪਾਸਕ,বাখুসী উপাসক,बाखुसी उपासक,ಬಾಖುಸೀ ಉಪಾಸಕ,ബാഖുസീ ഉപാസക,பாகுஸீ உபாஸக,బాఖుసీ ఉపాసక,باکھسی اپاسک,বাখুসী উপাসক,ବାଖୁସୀ ଉପାସକ,बाखुसी उपासक
Bacchanalia,मद्यपानोत्सव,મદ્યપાનોત્સવ,मद्यपानोत्सव,ਮਦ੍ਯਪਾਨੋਤ੍ਸਵ,মদ্যপানোত্সব,मद्यपानोत्सव,ಮದ್ಯಪಾನೋತ್ಸವ,മദ്യപാനോത്സവ,மத்யபாநோத்ஸவ,మద్యపానోత్సవ,بے کے نیلیا / جشن باخوس لا / عید باخوس (قدیم رومی تہوار),মদ্যপানত্স,ମଦ୍ଯପାନୋତ୍ସବ,मद्यपानोत्सव
Bachelor,युवा योद्धा,યુવા યોદ્ધા,युवा योद्धा,"ਕਵਾਰਾ ਪੁਰਖ,ਸਨਾਤਕ",যুবা যোদ্ধা,युवा योद्धा,ಯುವಾ ಯೋದ್ಧಾ,യുവാ യോദ്ധാ,யுவா யோத்தா,యువా యోద్ధా,یووا یودھا,যুা যদ্ধা,ଯୁବା ଯୋଦ୍ଧା,युवा योद्धा
Baghdad Pact,"बगदाद अनुबंध, बगदाद पैक्ट","બગદાદ અનુબંધ, બગદાદ પૈક્ટ","बगदाद अनुबंध, बगदाद पैक्ट","ਬਗਦਾਦ ਅਨੁਬਂਧ, ਬਗਦਾਦ ਪੈਕ੍ਟ","বগদাদ অনুবংধ, বগদাদ পৈক্ট","बगदाद अनुबंध, बगदाद पैक्ट","ಬಗದಾದ ಅನುಬಂಧ, ಬಗದಾದ ಪೈಕ್ಟ","ബഗദാദ അനുബംധ, ബഗദാദ പൈക്ട","பகதாத அநுபங்த, பகதாத பைக்ட","బగదాద అనుబంధ, బగదాద పైక్ట",بغداد انوبندھ، بغداد پیکٹ,"বগদাদ অনুবংধ, বগদাদ পৈক্ট","ବଗଦାଦ ଅନୁବଂଧ, ବଗଦାଦ ପୈକ୍ଟ","बगदाद अनुबंध, बगदाद पैक्ट"
Balkan League,बाल्कन लीग,બાલ્કન લીગ,बाल्कन लीग,ਬਾਲ੍ਕਨ ਲੀਗ,বাল্কন লীগ,बाल्कन लीग,ಬಾಲ್ಕನ ಲೀಗ,ബാല്കന ലീഗ,பால்கந லீக,బాల్కన లీగ,بالکن لیگ,বাল্কন লীগ,ବାଲ୍କନ ଲୀଗ,बाल्कन लीग
Balkan Pact,बाल्कन अनुबंध,બાલ્કન અનુબંધ,बाल्कन अनुबंध,ਬਾਲ੍ਕਨ ਅਨੁਬਂਧ,বাল্কন অনুবংধ,बाल्कन अनुबंध,ಬಾಲ್ಕನ ಅನುಬಂಧ,ബാല്കന അനുബംധ,பால்கந அநுபங்த,బాల్కన అనుబంధ,بالکن انوبندھ,বাল্কন অনুবংধ,ବାଲ୍କନ ଅନୁବଂଧ,बाल्कन अनुबंध
Balkan Wars,बाल्कन युद्ध,બાલ્કન યુદ્ધ,बाल्कन युद्ध,ਬਾਲ੍ਕਨ ਯੁਦ੍ਧ,বাল্কন যুদ্ধ,बाल्कन युद्ध,ಬಾಲ್ಕನ ಯುದ್ಧ,ബാല്കന യുദ്ധ,பால்கந யுத்த,బాల్కన యుద్ధ,بالکن یودھ,বাল্কন যুদ্ধ,ବାଲ୍କନ ଯୁଦ୍ଧ,बाल्कन युद्ध
Baltic Pact,बाल्टिक अनुबंध,બાલ્ટિક અનુબંધ,बाल्टिक अनुबंध,ਬਾਲ੍ਟਿਕ ਅਨੁਬਂਧ,বাল্টিক অনুবংধ,बाल्टिक अनुबंध,ಬಾಲ್ಟಿಕ ಅನುಬಂಧ,ബാല്ടിക അനുബംധ,பால்டிக அநுபங்த,బాల్టిక అనుబంధ,بالٹک انوبندھ,বাল্টিক অনুবংধ,ବାଲ୍ଟିକ ଅନୁବଂଧ,बाल्टिक अनुबंध
Bandit,दस्यु,દસ્યુ,दस्यु,ਡਾਕੂ,দস্যু,दस्यु,ದಸ್ಯು,ദസ്യു,தஸ்யு,దస్యు,دسیو,দস্যু,ଦସ୍ଯୁ,दस्यु
Bandung Conference,बांडुंग सम्मेलन,બાંડુંગ સમ્મેલન,बांडुंग सम्मेलन,ਬਾਂਡੁਂਗ ਸਮ੍ਮੇਲਨ,বাংডুংগ সম্মেলন,बांडुंग सम्मेलन,ಬಾಂಡುಂಗ ಸಮ್ಮೇಲನ,ബാംഡുംഗ സമ്മേലന,பாங்டுங்க ஸம்மேலந,బాండుంగ సమ్మేలన,باندنگ کا نفرنس,বাংডুংগ সম্মলন,ବାଂଡୁଂଗ ସମ୍ମେଲନ,बांडुंग सम्मेलन
Banishment,"निर्वासन, देश-निकाला","નિર્વાસન, દેશ-નિકાલા","निर्वासन, देश-निकाला",ਦੇਸ਼ ਨਿਕਾਲਾ,"নির্বাসন, দেশ-নিকালা","निर्वासन, देश-निकाला","ನಿರ್ವಾಸನ, ದೇಶ-ನಿಕಾಲಾ","നിര്വാസന, ദേശ-നികാലാ","நிர்வாஸந, தேச-நிகாலா","నిర్వాసన, దేశ-నికాలా",نرواسن، دیش-نکالا,"নির্াসন, দশ-নিকালা","ନିର୍ବାସନ, ଦେଶ-ନିକାଲା","निर्वासन, देश-निकाला"
Banner,"पताका, ध्वजा","પતાકા, ધ્વજા","पताका, ध्वजा",ਝੰਡਾ,"পতাকা, ধ্বজা","पताका, ध्वजा","ತೋರಣಪಟ್ಟಿಕೆ, ಬ್ಯಾನರ್","പതാകാ, ധ്വജാ","பதாகா, த்வஜா","పతాకా, ధ్వజా",پتاکا، دھوجا,"পতাকা, ধ্জা","ପତାକା, ଧ୍ବଜା","पताका, ध्वजा"
Barbarian,बर्बर,બર્બર,बर्बर,"ਜੰਗਲੀ,ਗਾਵਾਰ",বর্বর,बर्बर,ಬರ್ಬರ,മ്ലേച്ഛ,பர்பர,బర్బర,بربری۔ وحشی,বর্বর,ବର୍ବର,बर्बर
Barbican,कोट-घूँघट,કોટ-ઘૂઁઘટ,कोट-घूँघट,ਕੋਟ-ਘੂੰਘਟ,কোট-ঘূঁঘট,कोट-घूँघट,ಕೋಟ-ಘೂಂಘಟ,കോട-ഘൂംഘട,கோட-கூங்கட,కోట-ఘూంఘట,کوٹ-گھونگھٹ,কট-ঘূঁঘট,କୋଟ-ଘୂଁଘଟ,कोट-घूँघट
Bardoli satyagraha,बारदोली सत्याग्रह,બારદોલી સત્યાગ્રહ,बारदोली सत्याग्रह,ਬਾਰਦੋਲੀ ਸਤ੍ਯਾਗ੍ਰਹ,বারদোলী সত্যাগ্রহ,बारदोली सत्याग्रह,ಬಾರದೋಲೀ ಸತ್ಯಾಗ್ರಹ,ബാരദോലീ സത്യാഗ്രഹ,பாரதோலீ ஸத்யாக்ரஹ,బారదోలీ సత్యాగ్రహ,باردولی ستیہگرہ,বারদলী সত্যাগ্রহ,ବାରଦୋଲୀ ସତ୍ଯାଗ୍ରହ,बारदोली सत्याग्रह
Barn Burners,बार्न बर्नस,બાર્ન બર્નસ,बार्न बर्नस,ਬਾਰ੍ਨ ਬਰ੍ਨਸ,বার্ন বর্নস,बार्न बर्नस,ಬಾರ್ನ ಬರ್ನಸ,ബാര്ന ബര്നസ,பார்ந பர்நஸ,బార్న బర్నస,بارن برنس,বার্ন বর্নস,ବାର୍ନ ବର୍ନସ,बार्न बर्नस
Baron,"बैरन, सामंत","બૈરન, સામંત","बैरन, सामंत","ਛੋਟਾ ਨਵਾਬ,ਲਾਡਲਾ","বৈরন, সামংত","बैरन, सामंत","ಬೈರನ, ಸಾಮಂತ","ബൈരന, സാമംത","பைரந, ஸாமங்த","బైరన, సామంత",بیرن (انگلستان میں امرا کا سب سے نیچا طبقہ ),"বৈরন, সামংত","ବୈରନ, ସାମଂତ","बैरन, सामंत"
Baronage,बैरोनेज,બૈરોનેજ,बैरोनेज,ਬੈਰੋਨੇਜ,বৈরোনেজ,बैरोनेज,ಬೈರೋನೇಜ,ബൈരോനേജ,பைரோநேஜ,బైరోనేజ,بیرونیج,বৈরনজ,ବୈରୋନେଜ,बैरोनेज
Barones majores,महासामंत,મહાસામંત,महासामंत,ਮਹਾਸਾਮਂਤ,মহাসামংত,महासामंत,ಮಹಾಸಾಮಂತ,മഹാസാമംത,மஹாஸாமங்த,మహాసామంత,مہاسامنت,মহাসামংত,ମହାସାମଂତ,महासामंत
Barones minores,लघु सामंत,લઘુ સામંત,लघु सामंत,ਲਘੁ ਸਾਮਂਤ,লঘু সামংত,लघु सामंत,ಲಘು ಸಾಮಂತ,ലഘു സാമംത,லகு ஸாமங்த,లఘు సామంత,لگھو سامنت,লঘু সামংত,ଲଘୁ ସାମଂତ,लघु सामंत
Baroness,सामंत पत्नी,સામંત પત્ની,सामंत पत्नी,ਸਾਮਂਤ ਪਤ੍ਨੀ,সামংত পত্নী,सामंत पत्नी,ಸಾಮಂತ ಪತ್ನೀ,സാമംത പത്നീ,ஸாமங்த பத்நீ,సామంత పత్నీ,بیرنس (خاتون )خاتون بیرن۔ بیرن کی بیوی,সামংত পত্নী,ସାମଂତ ପତ୍ନୀ,सामंत पत्नी
Baronet,उपसामंत,ઉપસામંત,उपसामंत,ਉਪਸਾਮਂਤ,উপসামংত,उपसामंत,ಉಪಸಾಮಂತ,ഉപസാമംത,உபஸாமங்த,ఉపసామంత,اپسامنت,উপসামংত,ଉପସାମଂତ,उपसामंत
Baronetage,उपसामंत वर्ग,ઉપસામંત વર્ગ,उपसामंत वर्ग,ਉਪਸਾਮਂਤ ਵਰ੍ਗ,উপসামংত বর্গ,उपसामंत वर्ग,ಉಪಸಾಮಂತ ವರ್ಗ,ഉപസാമംത വര്ഗ,உபஸாமங்த வர்க,ఉపసామంత వర్గ,اپسامنت ورگ,উপসামংত র্গ,ଉପସାମଂତ ବର୍ଗ,उपसामंत वर्ग
Baronetage,2. बैरोनेट वंशावली,૨. બૈરોનેટ વંશાવલી,२. बैरोनेट वंशावली,੨. ਬੈਰੋਨੇਟ ਵਂਸ਼ਾਵਲੀ,২. বৈরোনেট বংশাবলী,२. बैरोनेट वंशावली,೨. ಬೈರೋನೇಟ ವಂಶಾವಲೀ,൨. ബൈരോനേട വംശാവലീ,௨. பைரோநேட வங்சாவலீ,౨. బైరోనేట వంశావలీ,۲۔ بیرونیٹ ونشاولی,২. বৈরনট ংশালী,୨. ବୈରୋନେଟ ବଂଶାବଲୀ,२. बैरोनेट वंशावली
Baronetcy,उपसामंत,ઉપસામંત,उपसामंत,ਉਪਸਾਮਂਤ,উপসামংত,उपसामंत,ಉಪಸಾಮಂತ,ഉപസാമംത,உபஸாமங்த,ఉపసామంత,اپسامنت,উপসামংত,ଉପସାମଂତ,उपसामंत
Barony,बैरोनी,બૈરોની,बैरोनी,ਬੈਰੋਨੀ,বৈরোনী,बैरोनी,ಬೈರೋನೀ,ബൈരോനീ,பைரோநீ,బైరోనీ,بیرونی,বৈরনী,ବୈରୋନୀ,बैरोनी
Barracoon,दास बंदीगृह,દાસ બંદીગૃહ,दास बंदीगृह,ਦਾਸ ਬਂਦੀਗ੃ਹ,দাস বংদীগৃহ,दास बंदीगृह,ದಾಸ ಬಂದೀಗೃಹ,ദാസ ബംദീഗൃഹ,தாஸ பங்தீக்ருஹ,దాస బందీగృహ,داس بندیگرہ,দাস বংদীগৃহ,ଦାସ ବଂଦୀଗୃହ,दास बंदीगृह
Barracoon,2. दास-गृह,૨. દાસ-ગૃહ,२. दास-गृह,੨. ਦਾਸ-ਗ੃ਹ,২. দাস-গৃহ,२. दास-गृह,೨. ದಾಸ-ಗೃಹ,൨. ദാസ-ഗൃഹ,௨. தாஸ-க்ருஹ,౨. దాస-గృహ,۲۔ داس-گرہ,২. দাস-গৃহ,୨. ଦାସ-ଗୃହ,२. दास-गृह
Barricade (=barricado),अवरोध,અવરોધ,अवरोध,ਅਵਰੋਧ,অবরোধ,अवरोध,ಅವರೋಧ,അവരോധ,அவரோத,అవరోధ,اورودھ,অরধ,ଅବରୋଧ,अवरोध
Barricade (=barricado),2. घिराव,૨. ઘિરાવ,२. घिराव,੨. ਘਿਰਾਵ,২. ঘিরাব,२. घिराव,೨. ಘಿರಾವ,൨. ഘിരാവ,௨. கிராவ,౨. ఘిరావ,۲۔ گھراو,২. ঘিরা,୨. ଘିରାବ,२. घिराव
Barricade (=barricado),3. मोचबिंदी,૩. મોચબિંદી,३. मोचबिंदी,੩. ਮੋਚਬਿਂਦੀ,৩. মোচবিংদী,३. मोचबिंदी,೩. ಮೋಚಬಿಂದೀ,൩. മോചബിംദീ,௩. மோசபிங்தீ,౩. మోచబిందీ,۳۔ موچبندی,৩. মচবিংদী,୩. ମୋଚବିଂଦୀ,३. मोचबिंदी
Base camp,आधार शिबिर,આધાર શિબિર,आधार शिबिर,ਆਧਾਰ ਸ਼ਿਬਿਰ,আধার শিবির,आधार शिबिर,ಆಧಾರ ಶಿಬಿರ,ആധാര ശിബിര,ஆதார சிபிர,ఆధార శిబిర,آدھار شبر,আধার শিবির,ଆଧାର ଶିବିର,आधार शिबिर
Basilica,वैसिलिका,વૈસિલિકા,वैसिलिका,ਵੈਸਿਲਿਕਾ,বৈসিলিকা,वैसिलिका,ವೈಸಿಲಿಕಾ,വൈസിലികാ,வைஸிலிகா,వైసిలికా,باسلیق (گرجا کا ہال),ৈসিলিকা,ବୈସିଲିକା,वैसिलिका
