English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Balloon launching station,गुब्बरा प्रमोचन केंद्र,ગુબ્બરા પ્રમોચન કેંદ્ર,गुब्बरा प्रमोचन केंद्र,ਗੁਬ੍ਬਰਾ ਪ੍ਰਮੋਚਨ ਕੇਂਦ੍ਰ,গুব্বরা প্রমোচন কেংদ্র,गुब्बरा प्रमोचन केंद्र,ಗುಬ್ಬರಾ ಪ್ರಮೋಚನ ಕೇಂದ್ರ,ഗുബ്ബരാ പ്രമോചന കേംദ്ര,குப்பரா ப்ரமோசந கேங்த்ர,గుబ్బరా ప్రమోచన కేంద్ర,گبرا پرموچن کیندر,গুব্বরা প্রমচন কংদ্র,ଗୁବ୍ବରା ପ୍ରମୋଚନ କେଂଦ୍ର,गुब्बरा प्रमोचन केंद्र
Band-edge filter,बैंड कोर निःस्यंदक,બૈંડ કોર નિઃસ્યંદક,बैंड कोर निःस्यंदक,ਬੈਂਡ ਕੋਰ ਨਿਃਸ੍ਯਂਦਕ,বৈংড কোর নিঃস্যংদক,बैंड कोर निःस्यंदक,ಬೈಂಡ ಕೋರ ನಿಃಸ್ಯಂದಕ,ബൈംഡ കോര നിഃസ്യംദക,பைங்ட கோர நிஃஸ்யங்தக,బైండ కోర నిఃస్యందక,بینڈ کور ندسیندک,বৈংড কর নিঃস্যংদক,ବୈଂଡ କୋର ନିଃସ୍ଯଂଦକ,बैंड कोर निःस्यंदक
Band eliminating filter,बैंड निरसन निस्यंदक,બૈંડ નિરસન નિસ્યંદક,बैंड निरसन निस्यंदक,ਬੈਂਡ ਨਿਰਸਨ ਨਿਸ੍ਯਂਦਕ,বৈংড নিরসন নিস্যংদক,बैंड निरसन निस्यंदक,ಬೈಂಡ ನಿರಸನ ನಿಸ್ಯಂದಕ,ബൈംഡ നിരസന നിസ്യംദക,பைங்ட நிரஸந நிஸ்யங்தக,బైండ నిరసన నిస్యందక,بینڈ نرسن نسیندک,বৈংড নিরসন নিস্যংদক,ବୈଂଡ ନିରସନ ନିସ୍ଯଂଦକ,बैंड निरसन निस्यंदक
Band limiting filter,बैंड सीमन निःस्यंदक,બૈંડ સીમન નિઃસ્યંદક,बैंड सीमन निःस्यंदक,ਬੈਂਡ ਸੀਮਨ ਨਿਃਸ੍ਯਂਦਕ,বৈংড সীমন নিঃস্যংদক,बैंड सीमन निःस्यंदक,ಬೈಂಡ ಸೀಮನ ನಿಃಸ್ಯಂದಕ,ബൈംഡ സീമന നിഃസ്യംദക,பைங்ட ஸீமந நிஃஸ்யங்தக,బైండ సీమన నిఃస్యందక,بینڈ سیمن ندسیندک,বৈংড সীমন নিঃস্যংদক,ବୈଂଡ ସୀମନ ନିଃସ୍ଯଂଦକ,बैंड सीमन निःस्यंदक
Band pass filter,बैंड पारक निःस्यंदक,બૈંડ પારક નિઃસ્યંદક,बैंड पारक निःस्यंदक,ਬੈਂਡ ਪਾਰਕ ਨਿਃਸ੍ਯਂਦਕ,বৈংড পারক নিঃস্যংদক,बैंड पारक निःस्यंदक,ಬೈಂಡ ಪಾರಕ ನಿಃಸ್ಯಂದಕ,ബൈംഡ പാരക നിഃസ്യംദക,பைங்ட பாரக நிஃஸ்யங்தக,బైండ పారక నిఃస్యందక,بینڈ گزار فلٹر,বৈংড পারক নিঃস্যংদক,ବୈଂଡ ପାରକ ନିଃସ୍ଯଂଦକ,बैंड पारक निःस्यंदक
Band separation,बैंड पृथकन,બૈંડ પૃથકન,बैंड पृथकन,ਬੈਂਡ ਪ੃ਥਕਨ,বৈংড পৃথকন,बैंड पृथकन,ಬೈಂಡ ಪೃಥಕನ,ബൈംഡ പൃഥകന,பைங்ட ப்ருதகந,బైండ పృథకన,بینڈ پرتھکن,বৈংড পৃথকন,ବୈଂଡ ପୃଥକନ,बैंड पृथकन
Band splitting,बैंड विपाटन,બૈંડ વિપાટન,बैंड विपाटन,ਬੈਂਡ ਵਿਪਾਟਨ,বৈংড বিপাটন,बैंड विपाटन,ಬೈಂಡ ವಿಪಾಟನ,ബൈംഡ വിപാടന,பைங்ட விபாடந,బైండ విపాటన,بینڈ وپاٹن,বৈংড িপাটন,ବୈଂଡ ବିପାଟନ,बैंड विपाटन
Band splitting privacy device,बैंड विपाटन गोपनीयता युक्ति,બૈંડ વિપાટન ગોપનીયતા યુક્તિ,बैंड विपाटन गोपनीयता युक्ति,ਬੈਂਡ ਵਿਪਾਟਨ ਗੋਪਨੀਯਤਾ ਯੁਕ੍ਤਿ,বৈংড বিপাটন গোপনীযতা যুক্তি,बैंड विपाटन गोपनीयता युक्ति,ಬೈಂಡ ವಿಪಾಟನ ಗೋಪನೀಯತಾ ಯುಕ್ತಿ,ബൈംഡ വിപാടന ഗോപനീയതാ യുക്തി,பைங்ட விபாடந கோபநீயதா யுக்தி,బైండ విపాటన గోపనీయతా యుక్తి,بینڈ وپاٹن گوپنیتا یکتی,বৈংড িপাটন গপনীযতা যুক্তি,ବୈଂଡ ବିପାଟନ ଗୋପନୀଯତା ଯୁକ୍ତି,बैंड विपाटन गोपनीयता युक्ति
Band spread,बैंड विस्तरण,બૈંડ વિસ્તરણ,बैंड विस्तरण,ਬੈਂਡ ਵਿਸ੍ਤਰਣ,বৈংড বিস্তরণ,बैंड विस्तरण,ಬೈಂಡ ವಿಸ್ತರಣ,ബൈംഡ വിസ്തരണ,பைங்ட விஸ்தரண,బైండ విస్తరణ,بینڈ وسترن,বৈংড িস্তরণ,ବୈଂଡ ବିସ୍ତରଣ,बैंड विस्तरण
Band width compression,बैंड चौड़ाई संपीडन,બૈંડ ચૌડ઼ાઈ સંપીડન,बैंड चौड़ाई संपीडन,ਬੈਂਡ ਚੌਡ਼ਾਈ ਸਂਪੀਡਨ,বৈংড চৌড়াঈ সংপীডন,बैंड चौड़ाई संपीडन,ಬೈಂಡ ಚೌಡ಼ಾಈ ಸಂಪೀಡನ,ബൈംഡ ചൌഡാഈ സംപീഡന,பைங்ட சௌடாஈ ஸங்பீடந,బైండ చౌడాఈ సంపీడన,بینڈ چوڑائی سمپیڈن,বৈংড চৌড়াঈ সংপীডন,ବୈଂଡ ଚୌଡ଼ାଈ ସଂପୀଡନ,बैंड चौड़ाई संपीडन
Band width conversion factor,बैंड चौड़ाई रूपांतरणांक,બૈંડ ચૌડ઼ાઈ રૂપાંતરણાંક,बैंड चौड़ाई रूपांतरणांक,ਬੈਂਡ ਚੌਡ਼ਾਈ ਰੂਪਾਂਤਰਣਾਂਕ,বৈংড চৌড়াঈ রূপাংতরণাংক,बैंड चौड़ाई रूपांतरणांक,ಬೈಂಡ ಚೌಡ಼ಾಈ ರೂಪಾಂತರಣಾಂಕ,ബൈംഡ ചൌഡാഈ രൂപാംതരണാംക,பைங்ட சௌடாஈ ரூபாங்தரணாங்க,బైండ చౌడాఈ రూపాంతరణాంక,بینڈ چوڑائی روپانترنانک,বৈংড চৌড়াঈ রূপাংতরণাংক,ବୈଂଡ ଚୌଡ଼ାଈ ରୂପାଂତରଣାଂକ,बैंड चौड़ाई रूपांतरणांक
Band width economy,बैंड चौड़ाई मितव्ययिता,બૈંડ ચૌડ઼ાઈ મિતવ્યયિતા,बैंड चौड़ाई मितव्ययिता,ਬੈਂਡ ਚੌਡ਼ਾਈ ਮਿਤਵ੍ਯਯਿਤਾ,বৈংড চৌড়াঈ মিতব্যযিতা,बैंड चौड़ाई मितव्ययिता,ಬೈಂಡ ಚೌಡ಼ಾಈ ಮಿತವ್ಯಯಿತಾ,ബൈംഡ ചൌഡാഈ മിതവ്യയിതാ,பைங்ட சௌடாஈ மிதவ்யயிதா,బైండ చౌడాఈ మితవ్యయితా,بینڈ چوڑائی متوییتا,বৈংড চৌড়াঈ মিত্যযিতা,ବୈଂଡ ଚୌଡ଼ାଈ ମିତବ୍ଯଯିତା,बैंड चौड़ाई मितव्ययिता
Bar,पट्टी,પટ્ટી,पट्टी,"ਲਾਠੀ,ਵਕੀਲ ਦੀ ਟਲੀ,ਕਟਹਿਰਾ,ਰੁਕਾਵਟ, ਜਲਪਾਨ ਘਰ ਜਾਂ ਸ਼ਰਾਬ ਘਰ",পট্টী,पट्टी,ಪಟ್ಟಿಕೆ,പട്ടീ,பட்டீ,పట్టీ,چھڑ,পট্টী,ପଟ୍ଟୀ,पट्टी
Barochamber,दाब कक्ष,દાબ કક્ષ,दाब कक्ष,ਦਾਬ ਕਕ੍਷,দাব কক্ষ,दाब कक्ष,ದಾಬ ಕಕ್ಷ,ദാബ കക്ഷ,தாப கக்ஷ,దాబ కక్ష,داب ککش,দাব কক্ষ,ଦାବ କକ୍ଷ,दाब कक्ष
Barred,रोधित,રોધિત,रोधित,ਰੋਧਿਤ,রোধিত,रोधित,ರೋಧಿತ,രോധിത,ரோதித,రోధిత,رودھت,রধিত,ରୋଧିତ,रोधित
Barred,2. वारित,૨. વારિત,२. वारित,੨. ਵਾਰਿਤ,২. বারিত,२. वारित,೨. ವಾರಿತ,൨. വാരിത,௨. வாரித,౨. వారిత,۲۔ وارت,২. ারিত,୨. ବାରିତ,२. वारित
Base band amplifier,आधार बैंड प्रवर्धक,આધાર બૈંડ પ્રવર્ધક,आधार बैंड प्रवर्धक,ਆਧਾਰ ਬੈਂਡ ਪ੍ਰਵਰ੍ਧਕ,আধার বৈংড প্রবর্ধক,आधार बैंड प्रवर्धक,ಆಧಾರ ಬೈಂಡ ಪ್ರವರ್ಧಕ,ആധാര ബൈംഡ പ്രവര്ധക,ஆதார பைங்ட ப்ரவர்தக,ఆధార బైండ ప్రవర్ధక,آدھار بینڈ پروردھک,আধার বৈংড প্রর্ধক,ଆଧାର ବୈଂଡ ପ୍ରବର୍ଧକ,आधार बैंड प्रवर्धक
Base band circuit,आधार बैंड परिपथ,આધાર બૈંડ પરિપથ,आधार बैंड परिपथ,ਆਧਾਰ ਬੈਂਡ ਪਰਿਪਥ,আধার বৈংড পরিপথ,आधार बैंड परिपथ,ಆಧಾರ ಬೈಂಡ ಪರಿಪಥ,ആധാര ബൈംഡ പരിപഥ,ஆதார பைங்ட பரிபத,ఆధార బైండ పరిపథ,آدھار بینڈ پرپتھ,আধার বৈংড পরিপথ,ଆଧାର ବୈଂଡ ପରିପଥ,आधार बैंड परिपथ
Base band frequency range,आधार बैंड आवृत्ति परास,આધાર બૈંડ આવૃત્તિ પરાસ,आधार बैंड आवृत्ति परास,ਆਧਾਰ ਬੈਂਡ ਆਵ੃ਤ੍ਤਿ ਪਰਾਸ,আধার বৈংড আবৃত্তি পরাস,आधार बैंड आवृत्ति परास,ಆಧಾರ ಬೈಂಡ ಆವೃತ್ತಿ ಪರಾಸ,ആധാര ബൈംഡ ആവൃത്തി പരാസ,ஆதார பைங்ட ஆவ்ருத்தி பராஸ,ఆధార బైండ ఆవృత్తి పరాస,آدھار بینڈ آورتی پراس,আধার বৈংড আৃত্তি পরাস,ଆଧାର ବୈଂଡ ଆବୃତ୍ତି ପରାସ,आधार बैंड आवृत्ति परास
Base band frequency spectrum,आधार बैंड आवृत्ति स्पेक्ट्रम,આધાર બૈંડ આવૃત્તિ સ્પેક્ટ્રમ,आधार बैंड आवृत्ति स्पेक्ट्रम,ਆਧਾਰ ਬੈਂਡ ਆਵ੃ਤ੍ਤਿ ਸ੍ਪੇਕ੍ਟ੍ਰਮ,আধার বৈংড আবৃত্তি স্পেক্ট্রম,आधार बैंड आवृत्ति स्पेक्ट्रम,ಆಧಾರ ಬೈಂಡ ಆವೃತ್ತಿ ಸ್ಪೇಕ್ಟ್ರಮ,ആധാര ബൈംഡ ആവൃത്തി സ്പേക്ട്രമ,ஆதார பைங்ட ஆவ்ருத்தி ஸ்பேக்ட்ரம,ఆధార బైండ ఆవృత్తి స్పేక్ట్రమ,آدھار بینڈ آورتی سپیکٹرم,আধার বৈংড আৃত্তি স্পক্ট্রম,ଆଧାର ବୈଂଡ ଆବୃତ୍ତି ସ୍ପେକ୍ଟ୍ରମ,आधार बैंड आवृत्ति स्पेक्ट्रम
Base band interference,आधार बैंड व्यतिकरण,આધાર બૈંડ વ્યતિકરણ,आधार बैंड व्यतिकरण,ਆਧਾਰ ਬੈਂਡ ਵ੍ਯਤਿਕਰਣ,আধার বৈংড ব্যতিকরণ,आधार बैंड व्यतिकरण,ಆಧಾರ ಬೈಂಡ ವ್ಯತಿಕರಣ,ആധാര ബൈംഡ വ്യതികരണ,ஆதார பைங்ட வ்யதிகரண,ఆధార బైండ వ్యతికరణ,آدھار بینڈ ویتکرن,আধার বৈংড ্যতিকরণ,ଆଧାର ବୈଂଡ ବ୍ଯତିକରଣ,आधार बैंड व्यतिकरण
Base band interference noise power,आधार बैंड व्यतिकरण रव शक्ति,આધાર બૈંડ વ્યતિકરણ રવ શક્તિ,आधार बैंड व्यतिकरण रव शक्ति,ਆਧਾਰ ਬੈਂਡ ਵ੍ਯਤਿਕਰਣ ਰਵ ਸ਼ਕ੍ਤਿ,আধার বৈংড ব্যতিকরণ রব শক্তি,आधार बैंड व्यतिकरण रव शक्ति,ಆಧಾರ ಬೈಂಡ ವ್ಯತಿಕರಣ ರವ ಶಕ್ತಿ,ആധാര ബൈംഡ വ്യതികരണ രവ ശക്തി,ஆதார பைங்ட வ்யதிகரண ரவ சக்தி,ఆధార బైండ వ్యతికరణ రవ శక్తి,آدھار بینڈ ویتکرن رو شکتی,আধার বৈংড ্যতিকরণ র শক্তি,ଆଧାର ବୈଂଡ ବ୍ଯତିକରଣ ରବ ଶକ୍ତି,आधार बैंड व्यतिकरण रव शक्ति
Base band noise,आधार बैंड रव,આધાર બૈંડ રવ,आधार बैंड रव,ਆਧਾਰ ਬੈਂਡ ਰਵ,আধার বৈংড রব,आधार बैंड रव,ಆಧಾರ ಬೈಂಡ ರವ,ആധാര ബൈംഡ രവ,ஆதார பைங்ட ரவ,ఆధార బైండ రవ,آدھار بینڈ رو,আধার বৈংড র,ଆଧାର ବୈଂଡ ରବ,आधार बैंड रव
Base band output signal,आधार बैंड निर्गम संकेत,આધાર બૈંડ નિર્ગમ સંકેત,आधार बैंड निर्गम संकेत,ਆਧਾਰ ਬੈਂਡ ਨਿਰ੍ਗਮ ਸਂਕੇਤ,আধার বৈংড নির্গম সংকেত,आधार बैंड निर्गम संकेत,ಆಧಾರ ಬೈಂಡ ನಿರ್ಗಮ ಸಂಕೇತ,ആധാര ബൈംഡ നിര്ഗമ സംകേത,ஆதார பைங்ட நிர்கம ஸங்கேத,ఆధార బైండ నిర్గమ సంకేత,آدھار بینڈ نرگم سنکیت,আধার বৈংড নির্গম সংকত,ଆଧାର ବୈଂଡ ନିର୍ଗମ ସଂକେତ,आधार बैंड निर्गम संकेत
Base band reference frequency,आधार बैंड संदर्भ आवृत्ति,આધાર બૈંડ સંદર્ભ આવૃત્તિ,आधार बैंड संदर्भ आवृत्ति,ਆਧਾਰ ਬੈਂਡ ਸਂਦਰ੍ਭ ਆਵ੃ਤ੍ਤਿ,আধার বৈংড সংদর্ভ আবৃত্তি,आधार बैंड संदर्भ आवृत्ति,ಆಧಾರ ಬೈಂಡ ಸಂದರ್ಭ ಆವೃತ್ತಿ,ആധാര ബൈംഡ സംദര്ഭ ആവൃത്തി,ஆதார பைங்ட ஸங்தர்ப ஆவ்ருத்தி,ఆధార బైండ సందర్భ ఆవృత్తి,آدھار بینڈ سندربھ آورتی,আধার বৈংড সংদর্ভ আৃত্তি,ଆଧାର ବୈଂଡ ସଂଦର୍ଭ ଆବୃତ୍ତି,आधार बैंड संदर्भ आवृत्ति
Base band signal,आधार बैंड संकेत,આધાર બૈંડ સંકેત,आधार बैंड संकेत,ਆਧਾਰ ਬੈਂਡ ਸਂਕੇਤ,আধার বৈংড সংকেত,आधार बैंड संकेत,ಆಧಾರ ಬೈಂಡ ಸಂಕೇತ,ആധാര ബൈംഡ സംകേത,ஆதார பைங்ட ஸங்கேத,ఆధార బైండ సంకేత,آدھار بینڈ سنکیت,আধার বৈংড সংকত,ଆଧାର ବୈଂଡ ସଂକେତ,आधार बैंड संकेत
Base band signal to thermal noise ratio,आधार बैंड संकेत-ताप रव,આધાર બૈંડ સંકેત-તાપ રવ,आधार बैंड संकेत-ताप रव,ਆਧਾਰ ਬੈਂਡ ਸਂਕੇਤ-ਤਾਪ ਰਵ,আধার বৈংড সংকেত-তাপ রব,आधार बैंड संकेत-ताप रव,ಆಧಾರ ಬೈಂಡ ಸಂಕೇತ-ತಾಪ ರವ,ആധാര ബൈംഡ സംകേത-താപ രവ,ஆதார பைங்ட ஸங்கேத-தாப ரவ,ఆధార బైండ సంకేత-తాప రవ,آدھار بینڈ سنکیت-تاپ رو,আধার বৈংড সংকত-তাপ র,ଆଧାର ବୈଂଡ ସଂକେତ-ତାପ ରବ,आधार बैंड संकेत-ताप रव
Base band spectrum,आधार बैंड स्पेक्ट्रम,આધાર બૈંડ સ્પેક્ટ્રમ,आधार बैंड स्पेक्ट्रम,ਆਧਾਰ ਬੈਂਡ ਸ੍ਪੇਕ੍ਟ੍ਰਮ,আধার বৈংড স্পেক্ট্রম,आधार बैंड स्पेक्ट्रम,ಆಧಾರ ಬೈಂಡ ಸ್ಪೇಕ್ಟ್ರಮ,ആധാര ബൈംഡ സ്പേക്ട്രമ,ஆதார பைங்ட ஸ்பேக்ட்ரம,ఆధార బైండ స్పేక్ట్రమ,آدھار بینڈ سپیکٹرم,আধার বৈংড স্পক্ট্রম,ଆଧାର ବୈଂଡ ସ୍ପେକ୍ଟ୍ରମ,आधार बैंड स्पेक्ट्रम
Base band terminal equipment,आधार बैंड अंतक उपस्कर,આધાર બૈંડ અંતક ઉપસ્કર,आधार बैंड अंतक उपस्कर,ਆਧਾਰ ਬੈਂਡ ਅਂਤਕ ਉਪਸ੍ਕਰ,আধার বৈংড অংতক উপস্কর,आधार बैंड अंतक उपस्कर,ಆಧಾರ ಬೈಂಡ ಅಂತಕ ಉಪಸ್ಕರ,ആധാര ബൈംഡ അംതക ഉപസ്കര,ஆதார பைங்ட அங்தக உபஸ்கர,ఆధార బైండ అంతక ఉపస్కర,آدھار بینڈ انتک اوپسکر,আধার বৈংড অংতক উপস্কর,ଆଧାର ବୈଂଡ ଅଂତକ ଉପସ୍କର,आधार बैंड अंतक उपस्कर
Base band transmission,आधार बैंड संचरण,આધાર બૈંડ સંચરણ,आधार बैंड संचरण,ਆਧਾਰ ਬੈਂਡ ਸਂਚਰਣ,আধার বৈংড সংচরণ,आधार बैंड संचरण,ಆಧಾರ ಬೈಂಡ ಸಂಚರಣ,ആധാര ബൈംഡ സംചരണ,ஆதார பைங்ட ஸங்சரண,ఆధార బైండ సంచరణ,آدھار بینڈ سنچرن,আধার বৈংড সংচরণ,ଆଧାର ବୈଂଡ ସଂଚରଣ,आधार बैंड संचरण
Base insulator,आधार विद्युत् रोधी,આધાર વિદ્યુત્ રોધી,आधार विद्युत् रोधी,ਆਧਾਰ ਵਿਦ੍ਯੁਤ੍ ਰੋਧੀ,আধার বিদ্যুত্ রোধী,आधार विद्युत् रोधी,ಆಧಾರ ವಿದ್ಯುತ್ ರೋಧೀ,ആധാര വിദ്യുത് രോധീ,ஆதார வித்யுத் ரோதீ,ఆధార విద్యుత్ రోధీ,آدھار ودیت رودھی,আধার িদ্যুত্ রধী,ଆଧାର ବିଦ୍ଯୁତ୍ ରୋଧୀ,आधार विद्युत् रोधी
Base plate,आधार प्लेट,આધાર પ્લેટ,आधार प्लेट,ਆਧਾਰ ਪ੍ਲੇਟ,আধার প্লেট,आधार प्लेट,ಆಧಾರ ಫಲಕ,ആധാര പ്ലേട,ஆதார ப்லேட,ఆధార ప్లేట,بنیاد پلیٹ,আধার প্লট,ଆଧାର ପ୍ଲେଟ,आधार प्लेट
Base station,आधार स्टेशन,આધાર સ્ટેશન,आधार स्टेशन,ਆਧਾਰ ਸ੍ਟੇਸ਼ਨ,আধার স্টেশন,आधार स्टेशन,ಆಧಾರ ಸ್ಟೇಶನ,ആധാര സ്ടേശന,ஆதார ஸ்டேசந,ఆధార స్టేశన,آدھار سٹیشن,আধার স্টশন,ଆଧାର ସ୍ଟେଶନ,आधार स्टेशन
Basic booster assimble,आधारी अभिवर्धक समुच्चय,આધારી અભિવર્ધક સમુચ્ચય,आधारी अभिवर्धक समुच्चय,ਆਧਾਰੀ ਅਭਿਵਰ੍ਧਕ ਸਮੁਚ੍ਚਯ,আধারী অভিবর্ধক সমুচ্চয,आधारी अभिवर्धक समुच्चय,ಆಧಾರೀ ಅಭಿವರ್ಧಕ ಸಮುಚ್ಚಯ,ആധാരീ അഭിവര്ധക സമുച്ചയ,ஆதாரீ அபிவர்தக ஸமுச்சய,ఆధారీ అభివర్ధక సముచ్చయ,آدھاری ابھوردھک سمچیہ,আধারী অভির্ধক সমুচ্চয,ଆଧାରୀ ଅଭିବର୍ଧକ ସମୁଚ୍ଚଯ,आधारी अभिवर्धक समुच्चय
Basic channel spacing,आधारी चैनल अंतरण,આધારી ચૈનલ અંતરણ,आधारी चैनल अंतरण,ਆਧਾਰੀ ਚੈਨਲ ਅਂਤਰਣ,আধারী চৈনল অংতরণ,आधारी चैनल अंतरण,ಆಧಾರೀ ಚೈನಲ ಅಂತರಣ,ആധാരീ ചൈനല അംതരണ,ஆதாரீ சைநல அங்தரண,ఆధారీ చైనల అంతరణ,آدھاری چینل انترن,আধারী চৈনল অংতরণ,ଆଧାରୀ ଚୈନଲ ଅଂତରଣ,आधारी चैनल अंतरण
Basic channel unit,आधारी चैनल इकाई,આધારી ચૈનલ ઇકાઈ,आधारी चैनल इकाई,ਆਧਾਰੀ ਚੈਨਲ ਇਕਾਈ,আধারী চৈনল ইকাঈ,आधारी चैनल इकाई,ಆಧಾರೀ ಚೈನಲ ಇಕಾಈ,ആധാരീ ചൈനല ഇകാഈ,ஆதாரீ சைநல இகாஈ,ఆధారీ చైనల ఇకాఈ,آدھاری چینل اکائی,আধারী চৈনল ইকাঈ,ଆଧାରୀ ଚୈନଲ ଇକାଈ,आधारी चैनल इकाई
Basic field strength measurement,आधारी क्षेत्र प्रबलता माप,આધારી ક્ષેત્ર પ્રબલતા માપ,आधारी क्षेत्र प्रबलता माप,ਆਧਾਰੀ ਕ੍਷ੇਤ੍ਰ ਪ੍ਰਬਲਤਾ ਮਾਪ,আধারী ক্ষেত্র প্রবলতা মাপ,आधारी क्षेत्र प्रबलता माप,ಆಧಾರೀ ಕ್ಷೇತ್ರ ಪ್ರಬಲತಾ ಮಾಪ,ആധാരീ ക്ഷേത്ര പ്രബലതാ മാപ,ஆதாரீ க்ஷேத்ர ப்ரபலதா மாப,ఆధారీ క్షేత్ర ప్రబలతా మాప,آدھاری شیتر پربلتا ماپ,আধারী ক্ষত্র প্রবলতা মাপ,ଆଧାରୀ କ୍ଷେତ୍ର ପ୍ରବଲତା ମାପ,आधारी क्षेत्र प्रबलता माप
Basic receiver,आधारी अभिग्राही,આધારી અભિગ્રાહી,आधारी अभिग्राही,ਆਧਾਰੀ ਅਭਿਗ੍ਰਾਹੀ,আধারী অভিগ্রাহী,आधारी अभिग्राही,ಆಧಾರೀ ಅಭಿಗ್ರಾಹೀ,ആധാരീ അഭിഗ്രാഹീ,ஆதாரீ அபிக்ராஹீ,ఆధారీ అభిగ్రాహీ,آدھاری ابھگراہی,আধারী অভিগ্রাহী,ଆଧାରୀ ଅଭିଗ୍ରାହୀ,आधारी अभिग्राही
Basic reference atmosphere,आधारी संदर्भ वायुमंडल,આધારી સંદર્ભ વાયુમંડલ,आधारी संदर्भ वायुमंडल,ਆਧਾਰੀ ਸਂਦਰ੍ਭ ਵਾਯੁਮਂਡਲ,আধারী সংদর্ভ বাযুমংডল,आधारी संदर्भ वायुमंडल,ಆಧಾರೀ ಸಂದರ್ಭ ವಾಯುಮಂಡಲ,ആധാരീ സംദര്ഭ വായുമംഡല,ஆதாரீ ஸங்தர்ப வாயுமங்டல,ఆధారీ సందర్భ వాయుమండల,آدھاری سندربھ وایومنڈل,আধারী সংদর্ভ াযুমংডল,ଆଧାରୀ ସଂଦର୍ଭ ବାଯୁମଂଡଲ,आधारी संदर्भ वायुमंडल
Basic thermal radiation,आधारी ताप विकिरण,આધારી તાપ વિકિરણ,आधारी ताप विकिरण,ਆਧਾਰੀ ਤਾਪ ਵਿਕਿਰਣ,আধারী তাপ বিকিরণ,आधारी ताप विकिरण,ಆಧಾರೀ ತಾಪ ವಿಕಿರಣ,ആധാരീ താപ വികിരണ,ஆதாரீ தாப விகிரண,ఆధారీ తాప వికిరణ,آدھاری تاپ وکرن,আধারী তাপ িকিরণ,ଆଧାରୀ ତାପ ବିକିରଣ,आधारी ताप विकिरण
Basic uni-directional system,आधारी एकदिशिक तंत्र,આધારી એકદિશિક તંત્ર,आधारी एकदिशिक तंत्र,ਆਧਾਰੀ ਏਕਦਿਸ਼ਿਕ ਤਂਤ੍ਰ,আধারী একদিশিক তংত্র,आधारी एकदिशिक तंत्र,ಆಧಾರೀ ಏಕದಿಶಿಕ ತಂತ್ರ,ആധാരീ ഏകദിശിക തംത്ര,ஆதாரீ ஏகதிசிக தங்த்ர,ఆధారీ ఏకదిశిక తంత్ర,آدھاری ایکدشک تنتر,আধারী কদিশিক তংত্র,ଆଧାରୀ ଏକଦିଶିକ ତଂତ୍ର,आधारी एकदिशिक तंत्र
BCD time code,बी.सी.डी. काल कूट,બી.સી.ડી. કાલ કૂટ,बी.सी.डी. काल कूट,ਬੀ.ਸੀ.ਡੀ. ਕਾਲ ਕੂਟ,বী.সী.ডী. কাল কূট,बी.सी.डी. काल कूट,ಬೀ.ಸೀ.ಡೀ. ಕಾಲ ಕೂಟ,ബീ.സീ.ഡീ. കാല കൂട,பீ.ஸீ.டீ. கால கூட,బీ.సీ.డీ. కాల కూట,بی۔سی۔ڈی۔ کال کوٹ,বী.সী.ডী. কাল কূট,ବୀ.ସୀ.ଡୀ. କାଲ କୂଟ,बी.सी.डी. काल कूट
Beacon,बीकन,બીકન,बीकन,"ਪਰਕਾਸ਼ ਸਤੰਬ,ਪਰਕਾਸ਼ ਸਰੋਤ",বীকন,बीकन,ಬೀಕನ,ബീകന,பீகந,బీకన,بیکن,বীকন,ବୀକନ,बीकन
Beacon receiver,बीकन अभिग्राही,બીકન અભિગ્રાહી,बीकन अभिग्राही,ਬੀਕਨ ਅਭਿਗ੍ਰਾਹੀ,বীকন অভিগ্রাহী,बीकन अभिग्राही,ಬೀಕನ ಅಭಿಗ್ರಾಹೀ,ബീകന അഭിഗ്രാഹീ,பீகந அபிக்ராஹீ,బీకన అభిగ్రాహీ,بیکن ابھگراہی,বীকন অভিগ্রাহী,ବୀକନ ଅଭିଗ୍ରାହୀ,बीकन अभिग्राही
Beacon track,बीकन पथ,બીકન પથ,बीकन पथ,ਬੀਕਨ ਪਥ,বীকন পথ,बीकन पथ,ಬೀಕನ ಪಥ,ബീകന പഥ,பீகந பத,బీకన పథ,بیکن پتھ,বীকন পথ,ବୀକନ ପଥ,बीकन पथ
Beam,किरणपुंज,કિરણપુંજ,किरणपुंज,"ਸ਼ਤੀਰੀ,ਬੱਲੀ,ਤੱਕੜੀ ਦੇ ਗੱਬੇ ਲੱਗੀ ਡੰਡੀ ,ਕਿਰਨ,ਦੀਪ,ਮੁਸਕਾਨ",কিরণপুংজ,किरणपुंज,"ತೊಲೆ, ಪ್ರಭೆ",കിരണപുംജ,கிரணபுங்ஜ,కిరణపుంజ,بیم۔ ڈنڈی,কিরণপুংজ,କିରଣପୁଂଜ,किरणपुंज
