English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Factor,"गुणक, घटक, कारक, उपादान","કારક, પરિબળ","कारक, कारणीभूत गोष्‍ट, घटक",ਕਾਰਕ,"গোমশতা,উৎপাদক,গুণনীয়ক","कारण,घटक","ಅಪವರ್ತನ, ಭಾಜಕ, ವಿಭಾಜಕ","കാരകം, പക്ഷം","காரணக்கூறு, ஆக்கக்கூறு","1. అంశం2. కారకం 3. వ్యాపారి,ఏజంటు,టోకు వర్తకుడు",جز,কাৰক,"କାରକ, ଉପାଦନ",कारक
Factor analysis,उपादान विश्लेषण,ઉપાદાન વિશ્લેષણ,उपादान विश्लेषण,ਉਪਾਦਾਨ ਵਿਸ਼੍ਲੇ਷ਣ,উপাদান বিশ্লেষণ,उपादान विश्लेषण,ಉಪಾದಾನ ವಿಶ್ಲೇಷಣ,ഉപാദാന വിശ്ലേഷണ,உபாதாந விச்லேஷண,ఉపాదాన విశ్లేషణ,اپادان وشلیشن,উপাদান িশ্লষণ,ଉପାଦାନ ବିଶ୍ଳେଷଣ,उपादान विश्लेषण
Factorial,क्रम गुणित,ક્રમ ગુણિત,क्रम गुणित,ਕ੍ਰਮ ਗੁਣਿਤ,ক্রম গুণিত,क्रम गुणित,"ಶ್ರೇಣಿಲಬ್ದ, ಅಪವರ್ತನೀಯ",ക്രമ ഗുണിത,க்ரம குணித,క్రమ గుణిత,ضربیہ,ক্রম গুণিত,କ୍ରମ ଗୁଣିତ,क्रम गुणित
Facula,प्रद्युतिक,પ્રદ્યુતિક,प्रद्युतिक,ਪ੍ਰਦ੍ਯੁਤਿਕ,প্রদ্যুতিক,प्रद्युतिक,ಪ್ರದ್ಯುತಿಕ,പ്രദ്യുതിക,ப்ரத்யுதிக,ప్రద్యుతిక,پردیتک,প্রদ্যুতিক,ପ୍ରଦ୍ଯୁତିକ,प्रद्युतिक
Fade in,"बढ़ना, उत्तीव्रण","બઢ઼ના, ઉત્તીવ્રણ","बढ़ना, उत्तीव्रण","ਬਢ਼ਨਾ, ਉਤ੍ਤੀਵ੍ਰਣ","বঢ়না, উত্তীব্রণ","बढ़ना, उत्तीव्रण","ಬಢ಼ನಾ, ಉತ್ತೀವ್ರಣ","ബഢനാ, ഉത്തീവ്രണ","படநா, உத்தீவ்ரண","బఢనా, ఉత్తీవ్రణ",سست ظہور,"বঢ়না, উত্তী্রণ","ବଢ଼ନା, ଉତ୍ତୀବ୍ରଣ","बढ़ना, उत्तीव्रण"
Fade out,"घटना, अवतीव्रण","ઘટના, અવતીવ્રણ","घटना, अवतीव्रण","ਘਟਨਾ, ਅਵਤੀਵ੍ਰਣ","ঘটনা, অবতীব্রণ","घटना, अवतीव्रण","ಘಟನಾ, ಅವತೀವ್ರಣ","ഘടനാ, അവതീവ്രണ","கடநா, அவதீவ்ரண","ఘటనా, అవతీవ్రణ",سست غیاب,"ঘটনা, অতী্রণ","ଘଟନା, ଅବତୀବ୍ରଣ","घटना, अवतीव्रण"
Fading,"क्षीणन, म्लानन","ક્ષીણન, મ્લાનન","क्षीणन, म्लानन","ਕ੍਷ੀਣਨ, ਮ੍ਲਾਨਨ","ক্ষীণন, ম্লানন","क्षीणन, म्लानन","ಕ್ಷೀಣನ, ಮ್ಲಾನನ","ക്ഷീണന, മ്ലാനന","க்ஷீணந, ம்லாநந","క్షీణన, మ్లానన",ماندگی,"ক্ষীণন, ম্লানন","କ୍ଷୀଣନ, ମ୍ଲାନନ","क्षीणन, म्लानन"
Fahrenheit temperature scale,फोरनहाइट ताप पैमाना,ફોરનહાઇટ તાપ પૈમાના,फोरनहाइट ताप पैमाना,ਫੋਰਨਹਾਇਟ ਤਾਪ ਪੈਮਾਨਾ,ফোরনহাইট তাপ পৈমানা,फोरनहाइट ताप पैमाना,ಫೋರನಹಾಇಟ ತಾಪ ಪೈಮಾನಾ,ഫോരനഹാഇട താപ പൈമാനാ,போரநஹாஇட தாப பைமாநா,ఫోరనహాఇట తాప పైమానా,فورنہائٹ تاپ پیمانہ,ফরনহাইট তাপ পৈমানা,ଫୋରନହାଇଟ ତାପ ପୈମାନା,फोरनहाइट ताप पैमाना
Failure,विफलता,વિફલતા,विफलता,ਅਸਫ਼ਲਤਾ,বিফলতা,विफलता,ವೈಫಲ್ಯ,തോല്‍വി,விபலதா,విఫలతా,وپھلتا,িফলতা,ବିଫଲତା,विफलता
Fair,"साफ (सुमौसम); स्वच्छ, उचित, निष्कपट, पर्याप्त, साधारण","સ્વચ્છ, પારદર્શી, તટસ્થ, નિષ્પક્ષ","1.जत्रा 2. उचित, रास्त, ठीक","ਸਾਫ, ਉਚਿਤ, ਕਾਫੀ, ਪੂਰਨਮ ਪੱਖਰਹਿਤ, (ਰਿਪੋਰਟ), ਸਾਧਾਰਨ, ਮੇਲਾ","স্পষ্ট,ন্যায্য,শুদ্ধ","योग्य,फावशें,जात्रा,नितळ","ನ್ಯಾಯವಾದ,ನಿಷ್ಪಕ್ಷಪಾತ, ಉಚಿತ, ಸುಂದರ, ಸಂತೆ/ಪರೀಕ್ಷೆ",ഉചിതമായ,"1. அழகான 2. நேர்மையான, நியாயமான 3. திருவிழா","1. జాతర,సంత 2. అందమైన 3. సముచితమైన,న్యాయమైన 4. నిష్పాక్షిక,5. చౌక/సరసమైన",صاف ۔ ستھرا ۔ خوش نما ۔ معقول۔ بے لاگ,"1.ন্যায়সঙ্গত,নিৰপেক্ষ,যথোচিত2.আকর্ষণীয়,ৰূপহ3.নির্মল,পৰিষ্কাৰ4.যথেষ্ট,বুজন5.মোটামুটি6.মেলা","ମେଳା, ଉଚିତ, ସୁନ୍ଦର, ଗୋରା, ପ୍ରାଞ୍ଜଳ, ପରିଷ୍କାର","1. स्वच्छ, सफा, 2. निष्पक्ष 3. मेला 4. गोरो"
Fairly widespread,अनेक स्थानों पर,અનેક સ્થાનોં પર,अनेक स्थानों पर,ਅਨੇਕ ਸ੍ਥਾਨੋਂ ਪਰ,অনেক স্থানোং পর,अनेक स्थानों पर,ಅನೇಕ ಸ್ಥಾನೋಂ ಪರ,അനേക സ്ഥാനോം പര,அநேக ஸ்தாநோங் பர,అనేక స్థానోం పర,انیک ستھانوں پر,অনক স্থানং পর,ଅନେକ ସ୍ଥାନୋଂ ପର,अनेक स्थानों पर
Fair weather cumulus,सुमौसम कपासी,સુમૌસમ કપાસી,सुमौसम कपासी,ਸੁਮੌਸਮ ਕਪਾਸੀ,সুমৌসম কপাসী,सुमौसम कपासी,ಸುಮೌಸಮ ಕಪಾಸೀ,സുമൌസമ കപാസീ,ஸுமௌஸம கபாஸீ,సుమౌసమ కపాసీ,سموسم کپاسی,সুমৌসম কপাসী,ସୁମୌସମ କପାସୀ,सुमौसम कपासी
Falkland current,फाकलेंड धारा,ફાકલેંડ ધારા,फाकलेंड धारा,ਫਾਕਲੇਂਡ ਧਾਰਾ,ফাকলেংড ধারা,फाकलेंड धारा,ಫಾಕಲೇಂಡ ಧಾರಾ,ഫാകലേംഡ ധാരാ,பாகலேங்ட தாரா,ఫాకలేండ ధారా,پھاکلینڈ دھارا,ফাকলংড ধারা,ଫାକଲେଂଡ ଧାରା,फाकलेंड धारा
Fall,"पात, प्रपात, ह्रास","પાત, પ્રપાત, હ્રાસ","पात, प्रपात, ह्रास","ਡਿੱਗਣਾ, ਪਤਨ","পাত, প্রপাত, হ্রাস","पात, प्रपात, ह्रास","ಜಲಪಾತ, ಪ್ರಪಾತ",ഉതിര്,"பாத, ப்ரபாத, ஹ்ராஸ","పాత, ప్రపాత, హ్రాస",پات، پرپات، ہراس,"পাত, প্রপাত, হ্রাস","ପାତ, ପ୍ରପାତ, ହ୍ରାସ","पात, प्रपात, ह्रास"
Falling limb,अवपाती अंग (शाखा),અવપાતી અંગ (શાખા),अवपाती अंग (शाखा),ਅਵਪਾਤੀ ਅਂਗ (ਸ਼ਾਖਾ),অবপাতী অংগ (শাখা),अवपाती अंग (शाखा),ಅವಪಾತೀ ಅಂಗ (ಶಾಖಾ),അവപാതീ അംഗ (ശാഖാ),அவபாதீ அங்க (சாகா),అవపాతీ అంగ (శాఖా),اوپاتی انگ (شاخہ),অপাতী অংগ (শাখা),ଅବପାତୀ ଅଂଗ (ଶାଖା),अवपाती अंग (शाखा)
Fall of pressure,दाब ह्रास,દાબ હ્રાસ,दाब ह्रास,ਦਾਬ ਹ੍ਰਾਸ,দাব হ্রাস,दाब ह्रास,ದಾಬ ಹ್ರಾಸ,ദാബ ഹ്രാസ,தாப ஹ்ராஸ,దాబ హ్రాస,داب ہراس,দাব হ্রাস,ଦାବ ହ୍ରାସ,दाब ह्रास
Fall of temperature,ताप ह्रास,તાપ હ્રાસ,ताप ह्रास,ਤਾਪ ਹ੍ਰਾਸ,তাপ হ্রাস,ताप ह्रास,ತಾಪ ಹ್ರಾಸ,താപ ഹ്രാസ,தாப ஹ்ராஸ,తాప హ్రాస,تاپ ہراس,তাপ হ্রাস,ତାପ ହ୍ରାସ,ताप ह्रास
Fallout,अवपात,અવપાત,अवपात,ਅਵਪਾਤ,অবপাত,अवपात,ಅವಪಾತ,അവപാത,அவபாத,అవపాత,اوپات,অপাত,ଅବପାତ,अवपात
Fall proof structure,पातरोधी संरचना,પાતરોધી સંરચના,पातरोधी संरचना,ਪਾਤਰੋਧੀ ਸਂਰਚਨਾ,পাতরোধী সংরচনা,पातरोधी संरचना,ಪಾತರೋಧೀ ಸಂರಚನಾ,പാതരോധീ സംരചനാ,பாதரோதீ ஸங்ரசநா,పాతరోధీ సంరచనా,پاترودھی سنرچنا,পাতরধী সংরচনা,ପାତରୋଧୀ ସଂରଚନା,पातरोधी संरचना
Fall speed,अवपाती चाल,અવપાતી ચાલ,अवपाती चाल,ਅਵਪਾਤੀ ਚਾਲ,অবপাতী চাল,अवपाती चाल,ಅವಪಾತೀ ಚಾಲ,അവപാതീ ചാല,அவபாதீ சால,అవపాతీ చాల,اوپاتی چال,অপাতী চাল,ଅବପାତୀ ଚାଲ,अवपाती चाल
Fall streaks,अवपात वर्ग रेखा,અવપાત વર્ગ રેખા,अवपात वर्ग रेखा,ਅਵਪਾਤ ਵਰ੍ਗ ਰੇਖਾ,অবপাত বর্গ রেখা,अवपात वर्ग रेखा,ಅವಪಾತ ವರ್ಗ ರೇಖಾ,അവപാത വര്ഗ രേഖാ,அவபாத வர்க ரேகா,అవపాత వర్గ రేఖా,اوپات ورگ ریکھا,অপাত র্গ রখা,ଅବପାତ ବର୍ଗ ରେଖା,अवपात वर्ग रेखा
Fall wind,अवपाती पवन,અવપાતી પવન,अवपाती पवन,ਅਵਪਾਤੀ ਪਵਨ,অবপাতী পবন,अवपाती पवन,ಅವಪಾತೀ ಪವನ,അവപാതീ പവന,அவபாதீ பவந,అవపాతీ పవన,اوپاتی پون,অপাতী পন,ଅବପାତୀ ପବନ,अवपाती पवन
False colour,"कृत्रिम वर्ण, बनावटी रंग","કૃત્રિમ વર્ણ, બનાવટી રંગ","कृत्रिम वर्ण, बनावटी रंग","ਕ੃ਤ੍ਰਿਮ ਵਰ੍ਣ, ਬਨਾਵਟੀ ਰਂਗ","কৃত্রিম বর্ণ, বনাবটী রংগ","कृत्रिम वर्ण, बनावटी रंग","ಕೃತ್ರಿಮ ವರ್ಣ, ಬನಾವಟೀ ರಂಗ","കൃത്രിമ വര്ണ, ബനാവടീ രംഗ","க்ருத்ரிம வர்ண, பநாவடீ ரங்க","కృత్రిమ వర్ణ, బనావటీ రంగ",کرترم ورن، بناوٹی رنگ,"কৃত্রিম র্ণ, বনাটী রংগ","କୃତ୍ରିମ ବର୍ଣ, ବନାବଟୀ ରଂଗ","कृत्रिम वर्ण, बनावटी रंग"
False echo,मिथ्या प्रतिध्वनि,મિથ્યા પ્રતિધ્વનિ,मिथ्या प्रतिध्वनि,ਮਿਥ੍ਯਾ ਪ੍ਰਤਿਧ੍ਵਨਿ,মিথ্যা প্রতিধ্বনি,मिथ्या प्रतिध्वनि,ಮಿಥ್ಯಾ ಪ್ರತಿಧ್ವನಿ,മിഥ്യാ പ്രതിധ്വനി,மித்யா ப்ரதித்வநி,మిథ్యా ప్రతిధ్వని,متھیا پرتدھونی,মিথ্যা প্রতিধ্নি,ମିଥ୍ଯା ପ୍ରତିଧ୍ବନି,मिथ्या प्रतिध्वनि
Famine,"अकाल, दुर्भिक्ष",દુષ્કાળ,दुष्‍काळ,"ਕਾਲ, ਔੜ",দুর্ভিক্ষ,दुकळ,"ಕ್ಷಾಮ, ಬರಗಾಲ, ದುರ್ಭಿಕ್ಷ",ക്ഷാമം,பஞ்சம்,కరువు,قحط,"দুর্ভিক্ষ,আকাল",ଦୁର୍ଭିକ୍ଷ,"अनिकाल, अकाल, दुर्भिक्ष"
Fanning,फेनिंग,ફેનિંગ,फेनिंग,ਫੇਨਿਂਗ,ফেনিংগ,फेनिंग,ಫೇನಿಂಗ,ഫേനിംഗ,பேநிங்க,ఫేనింగ,پھیننگ,ফনিংগ,ଫେନିଂଗ,फेनिंग
Far infra red,सुदूर अवरक्त,સુદૂર અવરક્ત,सुदूर अवरक्त,ਸੁਦੂਰ ਅਵਰਕ੍ਤ,সুদূর অবরক্ত,सुदूर अवरक्त,ಸುದೂರ ಅವರಕ್ತ,സുദൂര അവരക്ത,ஸுதூர அவரக்த,సుదూర అవరక్త,بعیدزیریں سرخ,সুদূর অরক্ত,ସୁଦୂର ଅବରକ୍ତ,सुदूर अवरक्त
Far ultraviolet,सुदूर पराबैंगनी,સુદૂર પરાબૈંગની,सुदूर पराबैंगनी,ਸੁਦੂਰ ਪਰਾਬੈਂਗਨੀ,সুদূর পরাবৈংগনী,सुदूर पराबैंगनी,ಸುದೂರ ಪರಾಬೈಂಗನೀ,സുദൂര പരാബൈംഗനീ,ஸுதூர பராபைங்கநீ,సుదూర పరాబైంగనీ,بعید بالا بینجنی,সুদূর পরাবৈংগনী,ସୁଦୂର ପରାବୈଂଗନୀ,सुदूर पराबैंगनी
Fast ice,तटलग्न हिम,તટલગ્ન હિમ,तटलग्न हिम,ਤਟਲਗ੍ਨ ਹਿਮ,তটলগ্ন হিম,तटलग्न हिम,ತಟಲಗ್ನ ಹಿಮ,തടലഗ്ന ഹിമ,தடலக்ந ஹிம,తటలగ్న హిమ,تٹلگن ہم,তটলগ্ন হিম,ତଟଲଗ୍ନ ହିମ,तटलग्न हिम
Fast time constant (FTC),द्रुत काल स्थिरांक,દ્રુત કાલ સ્થિરાંક,द्रुत काल स्थिरांक,ਦ੍ਰੁਤ ਕਾਲ ਸ੍ਥਿਰਾਂਕ,দ্রুত কাল স্থিরাংক,द्रुत काल स्थिरांक,ದ್ರುತ ಕಾಲ ಸ್ಥಿರಾಂಕ,ദ്രുത കാല സ്ഥിരാംക,த்ருத கால ஸ்திராங்க,ద్రుత కాల స్థిరాంక,درت کال ستھرانک,দ্রুত কাল স্থিরাংক,ଦ୍ରୁତ କାଲ ସ୍ଥିରାଂକ,द्रुत काल स्थिरांक
Fata morgana,फाटा मोरगाना,ફાટા મોરગાના,फाटा मोरगाना,ਫਾਟਾ ਮੋਰਗਾਨਾ,ফাটা মোরগানা,फाटा मोरगाना,ಫಾಟಾ ಮೋರಗಾನಾ,ഫാടാ മോരഗാനാ,பாடா மோரகாநா,ఫాటా మోరగానా,پھاٹا مورگانا,ফাটা মরগানা,ଫାଟା ମୋରଗାନା,फाटा मोरगाना
Fathom,फैदम,ફૈદમ,फैदम,ਪਾਣੀ ਦੀ ਡੂੰਗਾਈ ਨਾਪਣ ਵਾਲਾ ਮਾਪ ਜੋ 6 ਫੁਟ ਦੇ ਬਰਾਬਰ ਹੁੰਦਾ ਹੈ,ফৈদম,फैदम,"ಆರಡಿ ಅಳತೆ, ಮಾರು",ഫൈദമ,பைதம,ఫైదమ,فیدم,ফৈদম,ଫୈଦମ,फैदम
Fault,"भ्रंश, दोष","દોષ, ભૂલ, ચૂક, ત્રુટિ, ક્ષતિ","1. दोष 2. प्रभाव, चुक","ਭੁਲ ਨੁਕਸ, ਗਲਤੀ","অক্ষমতা,ভ্রম,ভুল","चूक,दोश","ದೋಷ, ತಪ್ಪು",ദോഷം,"குற்றம், தவறுகை","దోషం,తప్పు,లోపం",نقص ۔ قصور ۔ غلطی ۔ عیب,"1.দোষ,ত্রুটি,আসোঁৱাহ2.চ্যুতি3.জগৰ4.স্খলন","ଦୋଷ, ତ୍ରୁଟି, ଗଲତି","1. दोष 2. चूक, त्रुटि"
Faulting,भ्रंशन,ભ્રંશન,भ्रंशन,ਭ੍ਰਂਸ਼ਨ,ভ্রংশন,भ्रंशन,ಭ್ರಂಶನ,ഭ്രംശന,ப்ரங்சந,భ్రంశన,بھرنشن,ভ্রংশন,ଭ୍ରଂଶନ,भ्रंशन
Fault line,भ्रंश रेखा,ભ્રંશ રેખા,भ्रंश रेखा,ਭ੍ਰਂਸ਼ ਰੇਖਾ,ভ্রংশ রেখা,भ्रंश रेखा,ಭ್ರಂಶ ರೇಖಾ,ഭ്രംശ രേഖാ,ப்ரங்ச ரேகா,భ్రంశ రేఖా,بھرنش ریکھا,ভ্রংশ রখা,ଭ୍ରଂଶ ରେଖା,भ्रंश रेखा
Fault plane,भ्रंश तल,ભ્રંશ તલ,भ्रंश तल,ਭ੍ਰਂਸ਼ ਤਲ,ভ্রংশ তল,भ्रंश तल,ಭ್ರಂಶ ತಲ,ഭ്രംശ തല,ப்ரங்ச தல,భ్రంశ తల,بھرنش تل,ভ্রংশ তল,ଭ୍ରଂଶ ତଲ,भ्रंश तल
Favourable,अनुकूल,અનુકૂલ,अनुकूल,ਅਨੁਕੂਲ,অনুকূল,अनुकूल,ಅನುಕೂಲ,അനുകൂല,அநுகூல,అనుకూల,پسندیدہ ۔ موافق,অনুকূল,ଅନୁକୂଳ,अनुकूल
Feasibility,सुसंगतता,"સાધ્યતા, યોગ્યતા","शक्यता, सुसाध्यता","ਸੰਭਵਤਾ, ਨਿਭੱਣਯੋਗਿਤਾ",সম্ভাব্যতা,"साध्यताय,शक्यताय",ಕಾರ್ಯ ಸಾಧ್ಯತೆ,പ്രായോഗികത്യം,"வாய்ப்பான, இயலக்கூடிய",1. సాధ్యము2.సాధ్యత 3. శక్యమై ఉండుట,سہل الحصول,"সুসাধ্যতা,ফলপ্রসূতা","ସମ୍ଭାବ୍ୟତା, ସମ୍ଭାବନା, ସାଧ୍ୟତା, କାର୍ଯ୍ୟକାରିତା","साध्य, सम्भाव्य"
Feather,पिच्छ,પિચ્છ,पिच्छ,"ਪੰਖ,ਖੰਭ,ਪਰ",পিচ্ছ,पिच्छ,ಗರಿ,തൂവല്‍,பிச்ச,పిచ్ఛ,پچھ,পিচ্ছ,"ପର, ପିଚ୍ଛ",पिच्छ
Features,लक्षण,લક્ષણ,लक्षण,ਲਕ੍਷ਣ,লক্ষণ,लक्षण,ಲಕ್ಷಣ,ലക്ഷണ,லக்ஷண,లక్షణ,نمایاں خصوصیات۔ اہم خصوصیات,লক্ষণ,ଲକ୍ଷଣ,लक्षण
Feeble,क्षीण,ક્ષીણ,क्षीण,ਕਮਜ਼ੋਰ,ক্ষীণ,क्षीण,ಕ್ಷೀಣ,ക്ഷീണ,க்ஷீண,క్షీణ,شین,ক্ষীণ,କ୍ଷୀଣ,क्षीण
Feed back,पुनर्निवेश,"પુષ્ટિ, પરિપુષ્ટિ","प्रतिपुष्‍टि, काही सूचना","ਪੁਨਰ ਭਰਣ, ਪ੍ਰਤਿ ਪੁਸ਼ਟੀ","প্রতিক্রিয়া,প্রতিবার্তা","प्रतिसाद,फीड बॅक",ಪ್ರತಿ ಪುಷ್ಟಿ,"ഫീഡ് ബാക്ക്, പ്രതിപുഷ്ടി",பின்னூட்டம்,"తిరిగి భర్తీ,పునర్భరణం",باز خورانی,"পূর্বানুবৃত্তি,প্রতিপুষ্টি,উপভোক্তাৰমতামত","ପ୍ରତିକ୍ରିଯା, ଘଟଣା ବା ପରୀକ୍ଷଣ ର ପ୍ରତିକ୍ରିଯା",प्रतिपुष्‍टि
Feeder,"भरक, संभरक, फीडर","ભરક, સંભરક, ફીડર","भरक, संभरक, फीडर",ਪੋਸ਼ਾਕ,"ভরক, সংভরক, ফীডর","भरक, संभरक, फीडर","ಪೋಷಕ, ಮೇವುಣಿಕ","ഭരക, സംഭരക, ഫീഡര","பரக, ஸங்பரக, பீடர","భరక, సంభరక, ఫీడర",بھرک، سمبھرک، فیڈر,"ভরক, সংভরক, ফীডর","ଭରକ, ସଂଭରକ, ଫୀଡର","भरक, संभरक, फीडर"
Feeder gauge,संस्पर्शक मापक,સંસ્પર્શક માપક,संस्पर्शक मापक,ਸਂਸ੍ਪਰ੍ਸ਼ਕ ਮਾਪਕ,সংস্পর্শক মাপক,संस्पर्शक मापक,ಸಂಸ್ಪರ್ಶಕ ಮಾಪಕ,സംസ്പര്ശക മാപക,ஸங்ஸ்பர்சக மாபக,సంస్పర్శక మాపక,سنسپرشک ماپک,সংস্পর্শক মাপক,ସଂସ୍ପର୍ଶକ ମାପକ,संस्पर्शक मापक
Feed horn,संभरण भोंपू,સંભરણ ભોંપૂ,संभरण भोंपू,ਸਂਭਰਣ ਭੋਂਪੂ,সংভরণ ভোংপূ,संभरण भोंपू,ಸಂಭರಣ ಭೋಂಪೂ,സംഭരണ ഭോംപൂ,ஸங்பரண போங்பூ,సంభరణ భోంపూ,سمبھرن بھومپو,সংভরণ ভংপূ,ସଂଭରଣ ଭୋଂପୂ,संभरण भोंपू
Ferrel cell,फेरेल प्रकोष्ठ,ફેરેલ પ્રકોષ્ઠ,फेरेल प्रकोष्ठ,ਫੇਰੇਲ ਪ੍ਰਕੋ਷੍ਠ,ফেরেল প্রকোষ্ঠ,फेरेल प्रकोष्ठ,ಫೇರೇಲ ಪ್ರಕೋಷ್ಠ,ഫേരേല പ്രകോഷ്ഠ,பேரேல ப்ரகோஷ்ட,ఫేరేల ప్రకోష్ఠ,پھیریل پرکوشٹھ,ফরল প্রকষ্ঠ,ଫେରେଲ ପ୍ରକୋଷ୍ଠ,फेरेल प्रकोष्ठ
Ferromagnetism,लौह चुंबकत्व,લૌહ ચુંબકત્વ,लौह चुंबकत्व,ਲੌਹ ਚੁਂਬਕਤ੍ਵ,লৌহ চুংবকত্ব,लौह चुंबकत्व,ಲೌಹ ಚುಂಬಕತ್ವ,ലൌഹ ചുംബകത്വ,லௌஹ சுங்பகத்வ,లౌహ చుంబకత్వ,لوح چمبکتو,লৌহ চুংবকত্,ଲୌହ ଚୁଂବକତ୍ବ,लौह चुंबकत्व
Ferrosilicon,फैरोसिलिकन,ફૈરોસિલિકન,फैरोसिलिकन,ਫੈਰੋਸਿਲਿਕਨ,ফৈরোসিলিকন,फैरोसिलिकन,ಫೈರೋಸಿಲಿಕನ,ഫൈരോസിലികന,பைரோஸிலிகந,ఫైరోసిలికన,پھیروسلکن,ফৈরসিলিকন,ଫୈରୋସିଲିକନ,फैरोसिलिकन
Fetch,तरंग-परिसर,તરંગ-પરિસર,तरंग-परिसर,ਜਾਂ ਕੇ ਲਿਆਉਣਾ,তরংগ-পরিসর,तरंग-परिसर,"ಹೆಕ್ಕು, ತೆಗೆದುಕೊ",തരംഗ-പരിസര,தரங்க-பரிஸர,తరంగ-పరిసర,ترنگ-پرسر,তরংগ-পরিসর,ତରଂଗ-ପରିସର,तरंग-परिसर
Fibre,"तंतु, रेशा, फाइबर","તંતુ, રેશા, ફાઇબર","तंतु, रेशा, फाइबर","ਤੰਦ,ਰੇਸ਼ਾ","তংতু, রেশা, ফাইবর","तंतु, रेशा, फाइबर","ನಾರು, ತಂತು",നാര്,"தங்து, ரேசா, பாஇபர","తంతు, రేశా, ఫాఇబర",تنتو، ریشہ، فائبر,"তংতু, রশা, ফাইবর",ତନ୍ତୁ,"तंतु, रेशा, फाइबर"
Fibre-reinforced plastic,रेशा-प्रबलित प्लास्टिक,રેશા-પ્રબલિત પ્લાસ્ટિક,रेशा-प्रबलित प्लास्टिक,ਰੇਸ਼ਾ-ਪ੍ਰਬਲਿਤ ਪ੍ਲਾਸ੍ਟਿਕ,রেশা-প্রবলিত প্লাস্টিক,रेशा-प्रबलित प्लास्टिक,ರೇಶಾ-ಪ್ರಬಲಿತ ಪ್ಲಾಸ್ಟಿಕ,രേശാ-പ്രബലിത പ്ലാസ്ടിക,ரேசா-ப்ரபலித ப்லாஸ்டிக,రేశా-ప్రబలిత ప్లాస్టిక,ریشہ-پربلت پلاسٹک,রশা-প্রবলিত প্লাস্টিক,ରେଶା-ପ୍ରବଲିତ ପ୍ଲାସ୍ଟିକ,रेशा-प्रबलित प्लास्टिक
Fiducial limit,विश्वास्यता सीमा,વિશ્વાસ્યતા સીમા,विश्वास्यता सीमा,ਵਿਸ਼੍ਵਾਸ੍ਯਤਾ ਸੀਮਾ,বিশ্বাস্যতা সীমা,विश्वास्यता सीमा,ವಿಶ್ವಾಸ್ಯತಾ ಸೀಮಾ,വിശ്വാസ്യതാ സീമാ,விச்வாஸ்யதா ஸீமா,విశ్వాస్యతా సీమా,وشواسیتا سیما,িশ্াস্যতা সীমা,ବିଶ୍ଵାସଯୋଗ୍ୟ ପରିସୀମା,विश्वास्यता सीमा
Fiducial point,निर्देश बिंदु,નિર્દેશ બિંદુ,निर्देश बिंदु,ਨਿਰ੍ਦੇਸ਼ ਬਿਂਦੁ,নির্দেশ বিংদু,निर्देश बिंदु,ಪ್ರಮಾಣಬಿಂದು,നിര്ദേശ ബിംദു,நிர்தேச பிங்து,నిర్దేశ బిందు,نردیش بندو,নির্দশ বিংদু,ନିର୍ଦେଶ ବିଂଦୁ,निर्देश बिंदु
Field,क्षेत्र,"ક્ષેત્ર, વિસ્તાર",1. क्षेत्र 2. शेत 3. रणक्षेत्र,ਖੇਤਰ,"ক্ষেত্র,মাঠ,ময়দান","मळ,क्षेत्र",ಕ್ಷೇತ್ರ,രംഗം,"1. வயல், நிலம் 2. புலம், களம்","1. క్షేత్రం,రంగం,కార్యక్షేత్రం 2. పొలం",میدان۔ فیلڈ,"পথাৰ,ক্ষেত্র","କ୍ଷେତ୍ର, ଯୁଦ୍ଧକ୍ଷେତ୍ର, ପଡ଼ିଆ, (କ୍ରିକେଟ) କ୍ଷେତ୍ରରକ୍ଷଣ କରିବା",1. क्षेत्र 2. खेतबारी
Field capacity,क्षेत्र क्षमता; मृद् जल धारिता,ક્ષેત્ર ક્ષમતા; મૃદ્ જલ ધારિતા,क्षेत्र क्षमता; मृद् जल धारिता,ਕ੍਷ੇਤ੍ਰ ਕ੍਷ਮਤਾ; ਮ੃ਦ੍ ਜਲ ਧਾਰਿਤਾ,ক্ষেত্র ক্ষমতা; মৃদ্ জল ধারিতা,क्षेत्र क्षमता; मृद् जल धारिता,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,ക്ഷേത്ര ക്ഷമതാ; മൃദ് ജല ധാരിതാ,க்ஷேத்ர க்ஷமதா; ம்ருத் ஜல தாரிதா,క్షేత్ర క్షమతా; మృద్ జల ధారితా,شیتر شمتا؛ مرد جل دھارتا,ক্ষত্র ক্ষমতা; মৃদ্ জল ধারিতা,କ୍ଷେତ୍ର କ୍ଷମତା; ମୃଦ୍ ଜଲ ଧାରିତା,क्षेत्र क्षमता; मृद् जल धारिता
