English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Entomodont hinge,एन्टोमोडॉन्ट हिंज,એન્ટોમોડૉન્ટ હિંજ,एन्टोमोडॉन्ट हिंज,ਏਨ੍ਟੋਮੋਡ੉ਨ੍ਟ ਹਿਂਜ,এন্টোমোডৌন্ট হিংজ,एन्टोमोडॉन्ट हिंज,ಏನ್ಟೋಮೋಡೌನ್ಟ ಹಿಂಜ,ഏന്ടോമോഡൌന്ട ഹിംജ,ஏந்டோமோடௌந்ட ஹிங்ஜ,ఏన్టోమోడౌన్ట హింజ,اینٹوموڈانٹ ہنج,ন্টমডন্ট হিংজ,ଏନ୍ଟୋମୋଡୌନ୍ଟ ହିଂଜ,एन्टोमोडॉन्ट हिंज
Entomostegia,एन्टोमोस्टीगिया,એન્ટોમોસ્ટીગિયા,एन्टोमोस्टीगिया,ਏਨ੍ਟੋਮੋਸ੍ਟੀਗਿਯਾ,এন্টোমোস্টীগিযা,एन्टोमोस्टीगिया,ಏನ್ಟೋಮೋಸ್ಟೀಗಿಯಾ,ഏന്ടോമോസ്ടീഗിയാ,ஏந்டோமோஸ்டீகியா,ఏన్టోమోస్టీగియా,اینٹوموسٹیگیا,ন্টমস্টীগিযা,ଏନ୍ଟୋମୋସ୍ଟୀଗିଯା,एन्टोमोस्टीगिया
Entoprocta,एन्टोप्रोक्ता,એન્ટોપ્રોક્તા,एन्टोप्रोक्ता,ਏਨ੍ਟੋਪ੍ਰੋਕ੍ਤਾ,এন্টোপ্রোক্তা,एन्टोप्रोक्ता,ಏನ್ಟೋಪ್ರೋಕ್ತಾ,ഏന്ടോപ്രോക്താ,ஏந்டோப்ரோக்தா,ఏన్టోప్రోక్తా,اینٹوپروکتا,ন্টপ্রক্তা,ଏନ୍ଟୋପ୍ରୋକ୍ତା,एन्टोप्रोक्ता
Entosolenial tube,अंतः नालीय नलिका,અંતઃ નાલીય નલિકા,अंतः नालीय नलिका,ਅਂਤਃ ਨਾਲੀਯ ਨਲਿਕਾ,অংতঃ নালীয নলিকা,अंतः नालीय नलिका,ಅಂತಃ ನಾಲೀಯ ನಲಿಕಾ,അംതഃ നാലീയ നലികാ,அங்தஃ நாலீய நலிகா,అంతః నాలీయ నలికా,انتّ نالیہ نلکا,অংতঃ নালীয নলিকা,ଅଂତଃ ନାଲୀଯ ନଲିକା,अंतः नालीय नलिका
Environment,"पर्यावरण, वातावरण, पारिस्थिति",પર્યાવરણ,"सभोवतालची परिस्थति, पर्यावरण",ਵਾਤਾਵਰਣ,"পরিবেশ,পরিপার্শ্ব",पर्यावरण,ವಾತಾವರಣ,ചുറ്റുപാട്,"சுற்றுப்புறம், சூழல்",వాతావరణము,ماحول,"পৰিৱেশ,বাতাবৰণ, পৰিস্থিতি,পাৰিপার্শ্বিকতা",ପରିବେଶ,पर्यावरण
Environmental parameter,पारिस्थितिक प्राचल,પારિસ્થિતિક પ્રાચલ,पारिस्थितिक प्राचल,ਪਾਰਿਸ੍ਥਿਤਿਕ ਪ੍ਰਾਚਲ,পারিস্থিতিক প্রাচল,पारिस्थितिक प्राचल,ಪಾರಿಸ್ಥಿತಿಕ ಪ್ರಾಚಲ,പാരിസ്ഥിതിക പ്രാചല,பாரிஸ்திதிக ப்ராசல,పారిస్థితిక ప్రాచల,پارستھتک پراچل,পারিস্থিতিক প্রাচল,ପାରିସ୍ଥିତିକ ପ୍ରାଚଲ,पारिस्थितिक प्राचल
Eobuthus,इओबूथस,ઇઓબૂથસ,इओबूथस,ਇਓਬੂਥਸ,ইওবূথস,इओबूथस,ಇಓಬೂಥಸ,ഇഓബൂഥസ,இஓபூதஸ,ఇఓబూథస,ایوبوتھس,ইবূথস,ଇଓବୂଥସ,इओबूथस
Eocambrian,अधः कैम्ब्रियन,અધઃ કૈમ્બ્રિયન,अधः कैम्ब्रियन,ਅਧਃ ਕੈਮ੍ਬ੍ਰਿਯਨ,অধঃ কৈম্ব্রিযন,अधः कैम्ब्रियन,ಅಧಃ ಕೈಮ್ಬ್ರಿಯನ,അധഃ കൈമ്ബ്രിയന,அதஃ கைம்ப்ரியந,అధః కైమ్బ్రియన,ادھتھئ کیمبرین,অধঃ কৈম্ব্রিযন,ଅଧଃ କୈମ୍ବ୍ରିଯନ,अधः कैम्ब्रियन
Eocarcinus,इओकार्सिनस,ઇઓકાર્સિનસ,इओकार्सिनस,ਇਓਕਾਰ੍ਸਿਨਸ,ইওকার্সিনস,इओकार्सिनस,ಇಓಕಾರ್ಸಿನಸ,ഇഓകാര്സിനസ,இஓகார்ஸிநஸ,ఇఓకార్సినస,اوکارسنس,ইকার্সিনস,ଇଓକାର୍ସିନସ,इओकार्सिनस
Eocene,"इओसीन, आदिनूतन","ઇઓસીન, આદિનૂતન","इओसीन, आदिनूतन","ਇਓਸੀਨ, ਆਦਿਨੂਤਨ","ইওসীন, আদিনূতন","इओसीन, आदिनूतन","ಇಓಸೀನ, ಆದಿನೂತನ","ഇഓസീന, ആദിനൂതന","இஓஸீந, ஆதிநூதந","ఇఓసీన, ఆదినూతన",ایوسین,"ইসীন, আদিনূতন","ଇଓସୀନ, ଆଦିନୂତନ","इओसीन, आदिनूतन"
Eocene coprolite,"आदिनूतन मलाश्म, आदिनूतन कोप्रोलाइट","આદિનૂતન મલાશ્મ, આદિનૂતન કોપ્રોલાઇટ","आदिनूतन मलाश्म, आदिनूतन कोप्रोलाइट","ਆਦਿਨੂਤਨ ਮਲਾਸ਼੍ਮ, ਆਦਿਨੂਤਨ ਕੋਪ੍ਰੋਲਾਇਟ","আদিনূতন মলাশ্ম, আদিনূতন কোপ্রোলাইট","आदिनूतन मलाश्म, आदिनूतन कोप्रोलाइट","ಆದಿನೂತನ ಮಲಾಶ್ಮ, ಆದಿನೂತನ ಕೋಪ್ರೋಲಾಇಟ","ആദിനൂതന മലാശ്മ, ആദിനൂതന കോപ്രോലാഇട","ஆதிநூதந மலாச்ம, ஆதிநூதந கோப்ரோலாஇட","ఆదినూతన మలాశ్మ, ఆదినూతన కోప్రోలాఇట",آدنوتن ملاشم، آدنوتن کوپرولائٹ,"আদিনূতন মলাশ্ম, আদিনূতন কপ্রলাইট","ଆଦିନୂତନ ମଲାଶ୍ମ, ଆଦିନୂତନ କୋପ୍ରୋଲାଇଟ","आदिनूतन मलाश्म, आदिनूतन कोप्रोलाइट"
Ecocene epoch,"इओसीन युग, आदिनूतन युग","ઇઓસીન યુગ, આદિનૂતન યુગ","इओसीन युग, आदिनूतन युग","ਇਓਸੀਨ ਯੁਗ, ਆਦਿਨੂਤਨ ਯੁਗ","ইওসীন যুগ, আদিনূতন যুগ","इओसीन युग, आदिनूतन युग","ಇಓಸೀನ ಯುಗ, ಆದಿನೂತನ ಯುಗ","ഇഓസീന യുഗ, ആദിനൂതന യുഗ","இஓஸீந யுக, ஆதிநூதந யுக","ఇఓసీన యుగ, ఆదినూతన యుగ",ایوسین یگ، آدنوتن یگ,"ইসীন যুগ, আদিনূতন যুগ","ଇଓସୀନ ଯୁଗ, ଆଦିନୂତନ ଯୁଗ","इओसीन युग, आदिनूतन युग"
Ecocene period,"इओसीन कल्प, आदिनूतन कल्प","ઇઓસીન કલ્પ, આદિનૂતન કલ્પ","इओसीन कल्प, आदिनूतन कल्प","ਇਓਸੀਨ ਕਲ੍ਪ, ਆਦਿਨੂਤਨ ਕਲ੍ਪ","ইওসীন কল্প, আদিনূতন কল্প","इओसीन कल्प, आदिनूतन कल्प","ಇಓಸೀನ ಕಲ್ಪ, ಆದಿನೂತನ ಕಲ್ಪ","ഇഓസീന കല്പ, ആദിനൂതന കല്പ","இஓஸீந கல்ப, ஆதிநூதந கல்ப","ఇఓసీన కల్ప, ఆదినూతన కల్ప",ایوسین کلپ، آدنوتن کلپ,"ইসীন কল্প, আদিনূতন কল্প","ଇଓସୀନ କଲ୍ପ, ଆଦିନୂତନ କଲ୍ପ","इओसीन कल्प, आदिनूतन कल्प"
Eohipuis (Hyracotherium),इओडिप्पस (हायरैकोथीरियम),ઇઓડિપ્પસ (હાયરૈકોથીરિયમ),इओडिप्पस (हायरैकोथीरियम),ਇਓਡਿਪ੍ਪਸ (ਹਾਯਰੈਕੋਥੀਰਿਯਮ),ইওডিপ্পস (হাযরৈকোথীরিযম),इओडिप्पस (हायरैकोथीरियम),ಇಓಡಿಪ್ಪಸ (ಹಾಯರೈಕೋಥೀರಿಯಮ),ഇഓഡിപ്പസ (ഹായരൈകോഥീരിയമ),இஓடிப்பஸ (ஹாயரைகோதீரியம),ఇఓడిప్పస (హాయరైకోథీరియమ),اوڈپس (ہائریکوتھیریم),ইডিপ্পস (হাযরৈকথীরিযম),ଇଓଡିପ୍ପସ (ହାଯରୈକୋଥୀରିଯମ),इओडिप्पस (हायरैकोथीरियम)
Eolepas,इओलेपस,ઇઓલેપસ,इओलेपस,ਇਓਲੇਪਸ,ইওলেপস,इओलेपस,ಇಓಲೇಪಸ,ഇഓലേപസ,இஓலேபஸ,ఇఓలేపస,اولیپس,ইলপস,ଇଓଲେପସ,इओलेपस
Eolithic period,आदिपाषाण काल,આદિપાષાણ કાલ,आदिपाषाण काल,ਆਦਿਪਾ਷ਾਣ ਕਾਲ,আদিপাষাণ কাল,आदिपाषाण काल,ಆದಿಪಾಷಾಣ ಕಾಲ,ആദിപാഷാണ കാല,ஆதிபாஷாண கால,ఆదిపాషాణ కాల,آدپاشان کال,আদিপাষাণ কাল,ଆଦିପାଷାଣ କାଲ,आदिपाषाण काल
Eoorthis,ओआर्थिस,ઓઆર્થિસ,ओआर्थिस,ਓਆਰ੍ਥਿਸ,ওআর্থিস,ओआर्थिस,ಓಆರ್ಥಿಸ,ഓആര്ഥിസ,ஓஆர்திஸ,ఓఆర్థిస,اوارتھس,আর্থিস,ଓଆର୍ଥିସ,ओआर्थिस
Eopaleozoic,आदिपुराजीवी,આદિપુરાજીવી,आदिपुराजीवी,ਆਦਿਪੁਰਾਜੀਵੀ,আদিপুরাজীবী,आदिपुराजीवी,ಆದಿಪುರಾಜೀವೀ,ആദിപുരാജീവീ,ஆதிபுராஜீவீ,ఆదిపురాజీవీ,آدیپراجیوی,আদিপুরাজীী,ଆଦିପୁରାଜୀବୀ,आदिपुराजीवी
Eophrynus,इओफ्रिनस,ઇઓફ્રિનસ,इओफ्रिनस,ਇਓਫ੍ਰਿਨਸ,ইওফ্রিনস,इओफ्रिनस,ಇಓಫ್ರಿನಸ,ഇഓഫ്രിനസ,இஓப்ரிநஸ,ఇఓఫ్రినస,اوپھرنس,ইফ্রিনস,ଇଓଫ୍ରିନସ,इओफ्रिनस
Eoptychea,इआप्टिकिया,ઇઆપ્ટિકિયા,इआप्टिकिया,ਇਆਪ੍ਟਿਕਿਯਾ,ইআপ্টিকিযা,इआप्टिकिया,ಇಆಪ್ಟಿಕಿಯಾ,ഇആപ്ടികിയാ,இஆப்டிகியா,ఇఆప్టికియా,ااپٹکیا,ইআপ্টিকিযা,ଇଆପ୍ଟିକିଯା,इआप्टिकिया
Eosphaeroma,इओस्फीरोमा,ઇઓસ્ફીરોમા,इओस्फीरोमा,ਇਓਸ੍ਫੀਰੋਮਾ,ইওস্ফীরোমা,इओस्फीरोमा,ಇಓಸ್ಫೀರೋಮಾ,ഇഓസ്ഫീരോമാ,இஓஸ்பீரோமா,ఇఓస్ఫీరోమా,اوسپھیروما,ইস্ফীরমা,ଇଓସ୍ଫୀରୋମା,इओस्फीरोमा
Eozoic,पूर्वपुराजीवी,પૂર્વપુરાજીવી,पूर्वपुराजीवी,ਪੂਰ੍ਵਪੁਰਾਜੀਵੀ,পূর্বপুরাজীবী,पूर्वपुराजीवी,ಪೂರ್ವಪುರಾಜೀವೀ,പൂര്വപുരാജീവീ,பூர்வபுராஜீவீ,పూర్వపురాజీవీ,ایوزوئک,পূর্পুরাজীী,ପୂର୍ବପୁରାଜୀବୀ,पूर्वपुराजीवी
Eozoon,इयोजूऑन,ઇયોજૂઑન,इयोजूऑन,ਇਯੋਜੂ਑ਨ,ইযোজূঔন,इयोजूऑन,ಇಯೋಜೂಔನ,ഇയോജൂഔന,இயோஜூஔந,ఇయోజూఔన,ایوجوان,ইযজূন,ଇଯୋଜୂଔନ,इयोजूऑन
Epacme,काष्ठापूर्वावस्था,કાષ્ઠાપૂર્વાવસ્થા,काष्ठापूर्वावस्था,ਕਾ਷੍ਠਾਪੂਰ੍ਵਾਵਸ੍ਥਾ,কাষ্ঠাপূর্বাবস্থা,काष्ठापूर्वावस्था,ಕಾಷ್ಠಾಪೂರ್ವಾವಸ್ಥಾ,കാഷ്ഠാപൂര്വാവസ്ഥാ,காஷ்டாபூர்வாவஸ்தா,కాష్ఠాపూర్వావస్థా,کاشٹھاپورواوستھا,কাষ্ঠাপূর্াস্থা,କାଷ୍ଠାପୂର୍ବାବସ୍ଥା,काष्ठापूर्वावस्था
Epembryonal stage,अधिभ्रूणावस्था,અધિભ્રૂણાવસ્થા,अधिभ्रूणावस्था,ਅਧਿਭ੍ਰੂਣਾਵਸ੍ਥਾ,অধিভ্রূণাবস্থা,अधिभ्रूणावस्था,ಅಧಿಭ್ರೂಣಾವಸ್ಥಾ,അധിഭ്രൂണാവസ്ഥാ,அதிப்ரூணாவஸ்தா,అధిభ్రూణావస్థా,ادھبھروناوستھا,অধিভ্রূণাস্থা,ଅଧିଭ୍ରୂଣାବସ୍ଥା,अधिभ्रूणावस्था
Ephebic,प्रौढ़ावस्था,પ્રૌઢ઼ાવસ્થા,प्रौढ़ावस्था,ਪ੍ਰੌਢ਼ਾਵਸ੍ਥਾ,প্রৌঢ়াবস্থা,प्रौढ़ावस्था,ಪ್ರೌಢ಼ಾವಸ್ಥಾ,പ്രൌഢാവസ്ഥാ,ப்ரௌடாவஸ்தா,ప్రౌఢావస్థా,پروڑھاوستھا,প্রৌঢ়াস্থা,ପ୍ରୌଢ଼ାବସ୍ଥା,प्रौढ़ावस्था
Ephemeroptera,"एफीमेरॉप्टेरा, अचिरपंखी गण","એફીમેરૉપ્ટેરા, અચિરપંખી ગણ","एफीमेरॉप्टेरा, अचिरपंखी गण","ਏਫੀਮੇਰ੉ਪ੍ਟੇਰਾ, ਅਚਿਰਪਂਖੀ ਗਣ","এফীমেরৌপ্টেরা, অচিরপংখী গণ","एफीमेरॉप्टेरा, अचिरपंखी गण",ನಶ್ವರಪಕ್ಷೀಯ ;  ಎಫೆಮಿರಾಪ್ಟಿರ.,"ഏഫീമേരൌപ്ടേരാ, അചിരപംഖീ ഗണ","ஏபீமேரௌப்டேரா, அசிரபங்கீ கண","ఏఫీమేరౌప్టేరా, అచిరపంఖీ గణ",ایپھیمیراپٹیرا، اچرپنکھی گن,"ফীমরপ্টরা, অচিরপংখী গণ","ଏଫୀମେରୌପ୍ଟେରା, ଅଚିରପଂଖୀ ଗଣ","एफीमेरॉप्टेरा, अचिरपंखी गण"
Epiglacial epoch,अधिहिमनद युग,અધિહિમનદ યુગ,अधिहिमनद युग,ਅਧਿਹਿਮਨਦ ਯੁਗ,অধিহিমনদ যুগ,अधिहिमनद युग,ಅಧಿಹಿಮನದ ಯುಗ,അധിഹിമനദ യുഗ,அதிஹிமநத யுக,అధిహిమనద యుగ,ادھہیمند یگ,অধিহিমনদ যুগ,ଅଧିହିମନଦ ଯୁଗ,अधिहिमनद युग
Epihippus,एपीहिप्पस,એપીહિપ્પસ,एपीहिप्पस,ਏਪੀਹਿਪ੍ਪਸ,এপীহিপ্পস,एपीहिप्पस,ಏಪೀಹಿಪ್ಪಸ,ഏപീഹിപ്പസ,ஏபீஹிப்பஸ,ఏపీహిప్పస,ایپیہپس,পীহিপ্পস,ଏପୀହିପ୍ପସ,एपीहिप्पस
Epinekton,"अधितरणक, एपिनेक्टॉन","અધિતરણક, એપિનેક્ટૉન","अधितरणक, एपिनेक्टॉन","ਅਧਿਤਰਣਕ, ਏਪਿਨੇਕ੍ਟ੉ਨ","অধিতরণক, এপিনেক্টৌন","अधितरणक, एपिनेक्टॉन","ಅಧಿತರಣಕ, ಏಪಿನೇಕ್ಟೌನ","അധിതരണക, ഏപിനേക്ടൌന","அதிதரணக, ஏபிநேக்டௌந","అధితరణక, ఏపినేక్టౌన",ادھترنک، ایپینیکٹان,"অধিতরণক, পিনক্টন","ଅଧିତରଣକ, ଏପିନେକ୍ଟୌନ","अधितरणक, एपिनेक्टॉन"
Epiphesis,विवर्ध,વિવર્ધ,विवर्ध,ਵਿਵਰ੍ਧ,বিবর্ধ,विवर्ध,ವಿವರ್ಧ,വിവര്ധ,விவர்த,వివర్ధ,ووردھ,ির্ধ,ବିବର୍ଧ,विवर्ध
Epiphysis,"अधिप्रवर्ध, एपिफिसिस","અધિપ્રવર્ધ, એપિફિસિસ","अधिप्रवर्ध, एपिफिसिस","ਅਧਿਪ੍ਰਵਰ੍ਧ, ਏਪਿਫਿਸਿਸ","অধিপ্রবর্ধ, এপিফিসিস","अधिप्रवर्ध, एपिफिसिस","ಅಧಿಪ್ರವರ್ಧ, ಏಪಿಫಿಸಿಸ","അധിപ്രവര്ധ, ഏപിഫിസിസ","அதிப்ரவர்த, ஏபிபிஸிஸ","అధిప్రవర్ధ, ఏపిఫిసిస",ادھپروردھ، ایپیفسس,"অধিপ্রর্ধ, পিফিসিস",ଅଧିଗ୍ରବର୍ଦ୍ଧ,"अधिप्रवर्ध, एपिफिसिस"
Epiplankton,अधिप्लवक,અધિપ્લવક,अधिप्लवक,ਅਧਿਪ੍ਲਵਕ,অধিপ্লবক,अधिप्लवक,ಅಧಿಪ್ಲವಕ,അധിപ്ലവക,அதிப்லவக,అధిప్లవక,ادھپلوک,অধিপ্লক,ଅଧିପ୍ଲବକ,अधिप्लवक
Epipodite,अधिपादांश,અધિપાદાંશ,अधिपादांश,ਅਧਿਪਾਦਾਂਸ਼,অধিপাদাংশ,अधिपादांश,ಅಧಿಪಾದಾಂಶ,അധിപാദാംശ,அதிபாதாங்ச,అధిపాదాంశ,ادھپادانش,অধিপাদাংশ,ଅଧିପାଦାଙ୍ଗ,अधिपादांश
Epirhabd,एपिरैब्ड,એપિરૈબ્ડ,एपिरैब्ड,ਏਪਿਰੈਬ੍ਡ,এপিরৈব্ড,एपिरैब्ड,ಏಪಿರೈಬ್ಡ,ഏപിരൈബ്ഡ,ஏபிரைப்ட,ఏపిరైబ్డ,ایپیریبڈ,পিরৈব্ড,ଏପିରୈବ୍ଡ,एपिरैब्ड
Epitheca,अधिप्रावरक,અધિપ્રાવરક,अधिप्रावरक,ਅਧਿਪ੍ਰਾਵਰਕ,অধিপ্রাবরক,अधिप्रावरक,ಅಧಿಪ್ರಾವರಕ,അധിപ്രാവരക,அதிப்ராவரக,అధిప్రావరక,ادھپراورک,অধিপ্রারক,ଅଧିପ୍ରାବରକ,अधिप्रावरक
Epizoic,अधिजात्तव,અધિજાત્તવ,अधिजात्तव,ਅਧਿਜਾਤ੍ਤਵ,অধিজাত্তব,अधिजात्तव,ಅಧಿಜಾತ್ತವ,അധിജാത്തവ,அதிஜாத்தவ,అధిజాత్తవ,ادھجاتو,অধিজাত্ত,"ଅଧିଜାନ୍ତବ, ଏକ ପ୍ରାଣୀଠାରେ ଆଶ୍ରିତ",अधिजात्तव
Epizygal,"एपीजाइगल, अधियोत्र","એપીજાઇગલ, અધિયોત્ર","एपीजाइगल, अधियोत्र","ਏਪੀਜਾਇਗਲ, ਅਧਿਯੋਤ੍ਰ","এপীজাইগল, অধিযোত্র","एपीजाइगल, अधियोत्र","ಏಪೀಜಾಇಗಲ, ಅಧಿಯೋತ್ರ","ഏപീജാഇഗല, അധിയോത്ര","ஏபீஜாஇகல, அதியோத்ர","ఏపీజాఇగల, అధియోత్ర",اےپیجائگل، ادھیوتر,"পীজাইগল, অধিযত্র","ଏପୀଜାଇଗଲ, ଅଧିଯୋତ୍ର","एपीजाइगल, अधियोत्र"
Epoch,युग,યુગ,युग,"ਯੁਗ,ਕਾਲ",যুগ,युग,ಯುಗ,യുഗ,யுக,యుగ,دور / عصر / عہد,যুগ,କାଳ,युग
Equant,समविभी,સમવિભી,समविभी,ਸਮਵਿਭੀ,সমবিভী,समविभी,ಸಮವಿಭೀ,സമവിഭീ,ஸமவிபீ,సమవిభీ,سموبھی,সমিভী,ସମବିଭୀ,समविभी
Equatorial chamber,मध्यवर्ती कक्ष,મધ્યવર્તી કક્ષ,मध्यवर्ती कक्ष,ਮਧ੍ਯਵਰ੍ਤੀ ਕਕ੍਷,মধ্যবর্তী কক্ষ,मध्यवर्ती कक्ष,ಮಧ್ಯವರ್ತೀ ಕಕ್ಷ,മധ്യവര്തീ കക്ഷ,மத்யவர்தீ கக்ஷ,మధ్యవర్తీ కక్ష,مدھیہورتی ککش,মধ্যর্তী কক্ষ,ମଧ୍ଯବର୍ତୀ କକ୍ଷ,मध्यवर्ती कक्ष
Equilibrium species,साम्य जाति,સામ્ય જાતિ,साम्य जाति,ਸਾਮ੍ਯ ਜਾਤਿ,সাম্য জাতি,साम्य जाति,ಸಾಮ್ಯ ಜಾತಿ,സാമ്യ ജാതി,ஸாம்ய ஜாதி,సామ్య జాతి,سامیہ جاتی,সাম্য জাতি,ସାମ୍ଯ ଜାତି,साम्य जाति
Equilibrium stage,साम्य प्रावस्था,સામ્ય પ્રાવસ્થા,साम्य प्रावस्था,ਸਾਮ੍ਯ ਪ੍ਰਾਵਸ੍ਥਾ,সাম্য প্রাবস্থা,साम्य प्रावस्था,ಸಾಮ್ಯ ಪ್ರಾವಸ್ಥಾ,സാമ്യ പ്രാവസ്ഥാ,ஸாம்ய ப்ராவஸ்தா,సామ్య ప్రావస్థా,سامیہ پراوستھا,সাম্য প্রাস্থা,ସାମ୍ଯ ପ୍ରାବସ୍ଥା,साम्य प्रावस्था
Equivalve,समकपाट,સમકપાટ,समकपाट,ਸਮਕਪਾਟ,সমকপাট,समकपाट,ಸಮಕಪಾಟ,സമകപാട,ஸமகபாட,సమకపాట,سمکپاٹ,সমকপাট,ସମକପାଟ,समकपाट
Equivalence,तुल्यता,તુલ્યતા,तुल्यता,ਤੁਲ੍ਯਤਾ,তুল্যতা,तुल्यता,ತುಲ್ಯತಾ,തുല്യതാ,துல்யதா,తుల్యతా,معادلت,তুল্যতা,ସାମ୍ୟା ତୁଳନା,तुल्यता
Era,महाकल्प,મહાકલ્પ,महाकल्प,"ਕਾਲ ਕਰਮ,ਯੁਗ",মহাকল্প,महाकल्प,ಮಹಾಕಲ್ಪ,യുഗം,மஹாகல்ப,మహాకల్ప,دور,মহাকল্প,ଯୁଗ,महाकल्प
Eryma,एरिमा,એરિમા,एरिमा,ਏਰਿਮਾ,এরিমা,एरिमा,ಏರಿಮಾ,ഏരിമാ,ஏரிமா,ఏరిమా,ایریما,রিমা,ଏରିମା,एरिमा
Eryma bedelta,एरिमा बेडेल्टा,એરિમા બેડેલ્ટા,एरिमा बेडेल्टा,ਏਰਿਮਾ ਬੇਡੇਲ੍ਟਾ,এরিমা বেডেল্টা,एरिमा बेडेल्टा,ಏರಿಮಾ ಬೇಡೇಲ್ಟಾ,ഏരിമാ ബേഡേല്ടാ,ஏரிமா பேடேல்டா,ఏరిమా బేడేల్టా,ایریما بیڈیلٹا,রিমা বডল্টা,ଏରିମା ବେଡେଲ୍ଟା,एरिमा बेडेल्टा
Eryma elegans,एरिमा एलिगैन्स,એરિમા એલિગૈન્સ,एरिमा एलिगैन्स,ਏਰਿਮਾ ਏਲਿਗੈਨ੍ਸ,এরিমা এলিগৈন্স,एरिमा एलिगैन्स,ಏರಿಮಾ ಏಲಿಗೈನ್ಸ,ഏരിമാ ഏലിഗൈന്സ,ஏரிமா ஏலிகைந்ஸ,ఏరిమా ఏలిగైన్స,ایریما ایلگینس,রিমা লিগৈন্স,ଏରିମା ଏଲିଗୈନ୍ସ,एरिमा एलिगैन्स
Eryma leptodactylina,एरिमा लैप्टोडैक्टाइलिना,એરિમા લૈપ્ટોડૈક્ટાઇલિના,एरिमा लैप्टोडैक्टाइलिना,ਏਰਿਮਾ ਲੈਪ੍ਟੋਡੈਕ੍ਟਾਇਲਿਨਾ,এরিমা লৈপ্টোডৈক্টাইলিনা,एरिमा लैप्टोडैक्टाइलिना,ಏರಿಮಾ ಲೈಪ್ಟೋಡೈಕ್ಟಾಇಲಿನಾ,ഏരിമാ ലൈപ്ടോഡൈക്ടാഇലിനാ,ஏரிமா லைப்டோடைக்டாஇலிநா,ఏరిమా లైప్టోడైక్టాఇలినా,ایریما لیپٹوڈیکٹائلنا,রিমা লৈপ্টডৈক্টাইলিনা,ଏରିମା ଲୈପ୍ଟୋଡୈକ୍ଟାଇଲିନା,एरिमा लैप्टोडैक्टाइलिना
Eryon,एरियॉन,એરિયૉન,एरियॉन,ਏਰਿਯ੉ਨ,এরিযৌন,एरियॉन,ಏರಿಯೌನ,ഏരിയൌന,ஏரியௌந,ఏరియౌన,ایریان,রিযন,ଏରିଯୌନ,एरियॉन
Eryon arctiformis,एरियॉन आर्कटीफार्मिस,એરિયૉન આર્કટીફાર્મિસ,एरियॉन आर्कटीफार्मिस,ਏਰਿਯ੉ਨ ਆਰ੍ਕਟੀਫਾਰ੍ਮਿਸ,এরিযৌন আর্কটীফার্মিস,एरियॉन आर्कटीफार्मिस,ಏರಿಯೌನ ಆರ್ಕಟೀಫಾರ್ಮಿಸ,ഏരിയൌന ആര്കടീഫാര്മിസ,ஏரியௌந ஆர்கடீபார்மிஸ,ఏరియౌన ఆర్కటీఫార్మిస,ایریان آرکٹیپھارمس,রিযন আর্কটীফার্মিস,ଏରିଯୌନ ଆର୍କଟୀଫାର୍ମିସ,एरियॉन आर्कटीफार्मिस
Escutcheon,शुक्ति चंचुगर्त,શુક્તિ ચંચુગર્ત,शुक्ति चंचुगर्त,ਸ਼ੁਕ੍ਤਿ ਚਂਚੁਗਰ੍ਤ,শুক্তি চংচুগর্ত,शुक्ति चंचुगर्त,ಶುಕ್ತಿ ಚಂಚುಗರ್ತ,ശുക്തി ചംചുഗര്ത,சுக்தி சங்சுகர்த,శుక్తి చంచుగర్త,ڈھال یا ڈھال کانشان / نشان والا یا تمغہ دار ڈھال,শুক্তি চংচুগর্ত,ଶୁକ୍ତି ଚଂଚୁଗର୍ତ,शुक्ति चंचुगर्त
Estimation of fast life,श्रांति आयु आकलन,શ્રાંતિ આયુ આકલન,श्रांति आयु आकलन,ਸ਼੍ਰਾਂਤਿ ਆਯੁ ਆਕਲਨ,শ্রাংতি আযু আকলন,श्रांति आयु आकलन,ಶ್ರಾಂತಿ ಆಯು ಆಕಲನ,ശ്രാംതി ആയു ആകലന,ச்ராங்தி ஆயு ஆகலந,శ్రాంతి ఆయు ఆకలన,شرانتی آیو آکلن,শ্রাংতি আযু আকলন,ଶ୍ରାଂତି ଆଯୁ ଆକଲନ,श्रांति आयु आकलन
Estheria,एस्थीरिया,એસ્થીરિયા,एस्थीरिया,ਏਸ੍ਥੀਰਿਯਾ,এস্থীরিযা,एस्थीरिया,ಏಸ್ಥೀರಿಯಾ,ഏസ്ഥീരിയാ,ஏஸ்தீரியா,ఏస్థీరియా,ایستھیریا,স্থীরিযা,ଏସ୍ଥୀରିଯା,एस्थीरिया
Euaster,"सुतारक, यूऐस्टर","સુતારક, યૂઐસ્ટર","सुतारक, यूऐस्टर","ਸੁਤਾਰਕ, ਯੂਐਸ੍ਟਰ","সুতারক, যূঐস্টর","सुतारक, यूऐस्टर","ಸುತಾರಕ, ಯೂಐಸ್ಟರ","സുതാരക, യൂഐസ്ടര","ஸுதாரக, யூஐஸ்டர","సుతారక, యూఐస్టర",ستارک، یوکسٹر,"সুতারক, যূঐস্টর","ସୁତାରକ, ଯୂଐସ୍ଟର","सुतारक, यूऐस्टर"
