English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
choral reading,"समवेत पठन, सस्वर पठन",વરણ પ્રસ્થિતિ સૂચકાંક,वरण प्रस्थिति सूचकांक,ਵਰਣ ਪ੍ਰਸ੍ਥਿਤਿ ਸੂਚਕਾਂਕ,বরণ প্রস্থিতি সূচকাংক,वरण प्रस्थिति सूचकांक,ವರಣ ಪ್ರಸ್ಥಿತಿ ಸೂಚಕಾಂಕ,വരണ പ്രസ്ഥിതി സൂചകാംക,வரண ப்ரஸ்திதி ஸூசகாங்க,వరణ ప్రస్థితి సూచకాంక,ورن پرستھتی سوچکانک,রণ প্রস্থিতি সূচকাংক,ବରଣ ପ୍ରସ୍ଥିତି ସୂଚକାଂକ,वरण प्रस्थिति सूचकांक
circuit teacher,परिगामी अध्यापक,"સમવેત પઠન, સસ્વર પઠન","समवेत पठन, सस्वर पठन","ਸਮਵੇਤ ਪਠਨ, ਸਸ੍ਵਰ ਪਠਨ","সমবেত পঠন, সস্বর পঠন","समवेत पठन, सस्वर पठन","ಸಮವೇತ ಪಠನ, ಸಸ್ವರ ಪಠನ","സമവേത പഠന, സസ്വര പഠന","ஸமவேத படந, ஸஸ்வர படந","సమవేత పఠన, సస్వర పఠన",سمویت پٹھن، سسور پٹھن,"সমত পঠন, সস্র পঠন","ସମବେତ ପଠନ, ସସ୍ବର ପଠନ","समवेत पठन, सस्वर पठन"
class,"क्लास, कक्षा, वर्ग, श्रेणी","વર્ગ, શ્રેણી, કક્ષા, પ્રકાર","वर्ग, संवर्ग, प्रवर्ग, स्तर, श्रेणी","ਵਰਗ, ਦਰਜਾ, ਜੁਮਾਤ, ਸ਼੍ਰੇਣੀ","পদমর্যাদারমান,শ্রেণী,জাতি","वर्ग,दर्जो,पांवडो,श्रेणी,कक्षा",ವರ್ಗ,"വര്‍ഗം, വിഭാഗം",1. வகுப்பு 2. வகை,"వర్గం,తరగతి,రకం,శ్రేణి",طبقہ,1.শ্রেণী 2. বর্গ 3. ক্লাছ,"ଶ୍ରେଣୀ, ସଂବର୍ଗ","1. वर्ग 2. कक्षा, श्रेणी"
class grouping,कक्षा समूहन,પરિગામી અધ્યાપક,परिगामी अध्यापक,ਪਰਿਗਾਮੀ ਅਧ੍ਯਾਪਕ,পরিগামী অধ্যাপক,परिगामी अध्यापक,ಪರಿಗಾಮೀ ಅಧ್ಯಾಪಕ,പരിഗാമീ അധ്യാപക,பரிகாமீ அத்யாபக,పరిగామీ అధ్యాపక,پرگامی ادھیاپک,পরিগামী অধ্যাপক,ପରିଗାମୀ ଅଧ୍ଯାପକ,परिगामी अध्यापक
class interval,वर्ग अंतराल,કક્ષા સમૂહન,कक्षा समूहन,ਕਕ੍਷ਾ ਸਮੂਹਨ,কক্ষা সমূহন,कक्षा समूहन,"ವರ್ಗಾಂತರ, ವರ್ಗವ್ಯಾಪ್ತಿ",കക്ഷാ സമൂഹന,கக்ஷா ஸமூஹந,కక్షా సమూహన,درجاتی فصل,কক্ষা সমূহন,ଶ୍ରେଣୀ ଅନ୍ତରାଳ,कक्षा समूहन
class log,कक्षा दैनिकी,વર્ગ અંતરાલ,वर्ग अंतराल,ਵਰ੍ਗ ਅਂਤਰਾਲ,বর্গ অংতরাল,वर्ग अंतराल,ಕಕ್ಷಾ ಸಮೂಹನ,വര്ഗ അംതരാല,வர்க அங்தரால,వర్గ అంతరాల,ککشا سموہن,র্গ অংতরাল,କକ୍ଷା ସମୂହନ,वर्ग अंतराल
class management,कक्षा प्रबंध,કક્ષા દૈનિકી,कक्षा दैनिकी,ਕਕ੍਷ਾ ਦੈਨਿਕੀ,কক্ষা দৈনিকী,कक्षा दैनिकी,ಕಕ್ಷಾ ದೈನಿಕೀ,കക്ഷാ ദൈനികീ,கக்ஷா தைநிகீ,కక్షా దైనికీ,ککشا دینکی,কক্ষা দৈনিকী,କକ୍ଷା ଦୈନିକୀ,कक्षा दैनिकी
class period,कक्षा का घंटा,કક્ષા પ્રબંધ,कक्षा प्रबंध,ਕਕ੍਷ਾ ਪ੍ਰਬਂਧ,কক্ষা প্রবংধ,कक्षा प्रबंध,ಕಕ್ಷಾ ಪ್ರಬಂಧ,കക്ഷാ പ്രബംധ,கக்ஷா ப்ரபங்த,కక్షా ప్రబంధ,ککشا پربندھ,কক্ষা প্রবংধ,କକ୍ଷା ପ୍ରବଂଧ,कक्षा प्रबंध
class room,कक्षा,કક્ષા કા ઘંટા,कक्षा का घंटा,ਕਕ੍਷ਾ ਕਾ ਘਂਟਾ,কক্ষা কা ঘংটা,कक्षा का घंटा,ಕಕ್ಷಾ ಕಾ ಘಂಟಾ,കക്ഷാ കാ ഘംടാ,கக்ஷா கா கங்டா,కక్షా కా ఘంటా,ککشا کا گھنٹہ,কক্ষা কা ঘংটা,କକ୍ଷା କା ଘଂଟା,कक्षा का घंटा
class scheduling,कक्षा सारणीयन,કક્ષા,कक्षा,ਕਕ੍਷ਾ,কক্ষা,कक्षा,ಕಕ್ಷಾ,കക്ഷാ,கக்ஷா,కక్షా,ککشا,কক্ষা,କକ୍ଷା,कक्षा
cleft palate speech,"खंड तालु वाक, बिदर तालु वाक्",કક્ષા સારણીયન,कक्षा सारणीयन,ਕਕ੍਷ਾ ਸਾਰਣੀਯਨ,কক্ষা সারণীযন,कक्षा सारणीयन,ಕಕ್ಷಾ ಸಾರಣೀಯನ,കക്ഷാ സാരണീയന,கக்ஷா ஸாரணீயந,కక్షా సారణీయన,ککشا سارنیین,কক্ষা সারণীযন,କକ୍ଷା ସାରଣୀଯନ,कक्षा सारणीयन
clinical approach,नैदानिक उपागम,"ખંડ તાલુ વાક, બિદર તાલુ વાક્","खंड तालु वाक, बिदर तालु वाक्","ਖਂਡ ਤਾਲੁ ਵਾਕ, ਬਿਦਰ ਤਾਲੁ ਵਾਕ੍","খংড তালু বাক, বিদর তালু বাক্","खंड तालु वाक, बिदर तालु वाक्","ಖಂಡ ತಾಲು ವಾಕ, ಬಿದರ ತಾಲು ವಾಕ್","ഖംഡ താലു വാക, ബിദര താലു വാക്","கங்ட தாலு வாக, பிதர தாலு வாக்","ఖండ తాలు వాక, బిదర తాలు వాక్",کھنڈ تالو واک، بدر تالو واک,"খংড তালু াক, বিদর তালু াক্","ଖଂଡ ତାଲୁ ବାକ, ବିଦର ତାଲୁ ବାକ୍","खंड तालु वाक, बिदर तालु वाक्"
clinical type,प्रकट दुर्बल बुद्धि,નૈદાનિક ઉપાગમ,नैदानिक उपागम,ਨੈਦਾਨਿਕ ਉਪਾਗਮ,নৈদানিক উপাগম,नैदानिक उपागम,ನೈದಾನಿಕ ಉಪಾಗಮ,നൈദാനിക ഉപാഗമ,நைதாநிக உபாகம,నైదానిక ఉపాగమ,نیدانک اپاگم,নৈদানিক উপাগম,ନୈଦାନିକ ଉପାଗମ,नैदानिक उपागम
clinician,नैदानिक निदानविद्,પ્રકટ દુર્બલ બુદ્ધિ,प्रकट दुर्बल बुद्धि,ਪ੍ਰਕਟ ਦੁਰ੍ਬਲ ਬੁਦ੍ਧਿ,প্রকট দুর্বল বুদ্ধি,प्रकट दुर्बल बुद्धि,ಪ್ರಕಟ ದುರ್ಬಲ ಬುದ್ಧಿ,പ്രകട ദുര്ബല ബുദ്ധി,ப்ரகட துர்பல புத்தி,ప్రకట దుర్బల బుద్ధి,پرکٹ دربل بدھی,প্রকট দুর্বল বুদ্ধি,ପ୍ରକଟ ଦୁର୍ବଲ ବୁଦ୍ଧି,प्रकट दुर्बल बुद्धि
clues,संकेत,નૈદાનિક નિદાનવિદ્,नैदानिक निदानविद्,ਨੈਦਾਨਿਕ ਨਿਦਾਨਵਿਦ੍,নৈদানিক নিদানবিদ্,नैदानिक निदानविद्,ನೈದಾನಿಕ ನಿದಾನವಿದ್,നൈദാനിക നിദാനവിദ്,நைதாநிக நிதாநவித்,నైదానిక నిదానవిద్,نیدانک ندانود,নৈদানিক নিদানিদ্,ନୈଦାନିକ ନିଦାନବିଦ୍,नैदानिक निदानविद्
coaching,अनुशिक्षण,"શૈક્ષણિક માર્ગદર્શન, વિષય વિશેષની તાલીમ","अनुशिक्षण, खासगी शिक्षण",ਨਿਜੀ ਪੜਾਈ,"তালিম,শিক্ষাদান,উপদেশ","प्रशिक्षण,अनुशिक्षण",ಅನುಶಿಕ್ಷಣ,കോച്ചിങ്,"பயிற்சியளிப்பு, பயிற்றுவித்தல்","తర్ఫీదు,శిక్షణ ఇచ్చుట",کوچنگ، تربیت,"প্রশিক্ষণ, অনুশিক্ষণ","ଅନୁଶିକ୍ଷଣ, ଘରୋଇ ଶିକ୍ଷାଦାନ",अनुशिक्षण
co-curricular activities,सहपाठ्यचारी क्रियाकलाप,સંકેત,संकेत,ਸਂਕੇਤ,সংকেত,संकेत,ಸಂಕೇತ,സംകേത,ஸங்கேத,సంకేత,سنکیت,সংকত,ସଂକେତ,संकेत
co-education,सह-शिक्षा,સહપાઠ્યચારી ક્રિયાકલાપ,सहपाठ्यचारी क्रियाकलाप,ਸਹਪਾਠ੍ਯਚਾਰੀ ਕ੍ਰਿਯਾਕਲਾਪ,সহপাঠ্যচারী ক্রিযাকলাপ,सहपाठ्यचारी क्रियाकलाप,ಸಹಪಾಠ್ಯಚಾರೀ ಕ್ರಿಯಾಕಲಾಪ,സഹപാഠ്യചാരീ ക്രിയാകലാപ,ஸஹபாட்யசாரீ க்ரியாகலாப,సహపాఠ్యచారీ క్రియాకలాప,مخلوط تعلیم,সহপাঠ্যচারী ক্রিযাকলাপ,ସହପାଠ୍ଯଚାରୀ କ୍ରିଯାକଲାପ,सहपाठ्यचारी क्रियाकलाप
co-efficient of equivalence,तुल्यता गुणांक,સહ-શિક્ષા,सह-शिक्षा,ਸਹ-ਸ਼ਿਕ੍਷ਾ,সহ-শিক্ষা,सह-शिक्षा,ಸಹ-ಶಿಕ್ಷಾ,സഹ-ശിക്ഷാ,ஸஹ-சிக்ஷா,సహ-శిక్షా,سہپاٹھیہچاری کریاکلاپ,সহ-শিক্ষা,ସହ-ଶିକ୍ଷା,सह-शिक्षा
co-efficient of stability,स्थिरता गुणांक,તુલ્યતા ગુણાંક,तुल्यता गुणांक,ਤੁਲ੍ਯਤਾ ਗੁਣਾਂਕ,তুল্যতা গুণাংক,तुल्यता गुणांक,ತುಲ್ಯತಾ ಗುಣಾಂಕ,തുല്യതാ ഗുണാംക,துல்யதா குணாங்க,తుల్యతా గుణాంక,تلیتا گنانک,তুল্যতা গুণাংক,ତୁଲ୍ଯତା ଗୁଣାଂକ,तुल्यता गुणांक
co-examiner,सह-परीक्षक,સ્થિરતા ગુણાંક,स्थिरता गुणांक,ਸ੍ਥਿਰਤਾ ਗੁਣਾਂਕ,স্থিরতা গুণাংক,स्थिरता गुणांक,ಸ್ಥಿರತಾ ಗುಣಾಂಕ,സ്ഥിരതാ ഗുണാംക,ஸ்திரதா குணாங்க,స్థిరతా గుణాంక,شریک ممتحن,স্থিরতা গুণাংক,ସ୍ଥିରତା ଗୁଣାଂକ,स्थिरता गुणांक
collateral book,सहायक पुस्तक,સહ-પરીક્ષક,सह-परीक्षक,ਸਹ-ਪਰੀਕ੍਷ਕ,সহ-পরীক্ষক,सह-परीक्षक,ಸಹ-ಪರೀಕ್ಷಕ,സഹ-പരീക്ഷക,ஸஹ-பரீக்ஷக,సహ-పరీక్షక,ستھرتا گنانک,সহ-পরীক্ষক,ସହ-ପରୀକ୍ଷକ,सह-परीक्षक
collateral reading,सहवर्ती पठन,સહાયક પુસ્તક,सहायक पुस्तक,ਸਹਾਯਕ ਪੁਸ੍ਤਕ,সহাযক পুস্তক,सहायक पुस्तक,ಸಹಾಯಕ ಪುಸ್ತಕ,സഹായക പുസ്തക,ஸஹாயக புஸ்தக,సహాయక పుస్తక,سہایک پستک,সহাযক পুস্তক,ସହାଯକ ପୁସ୍ତକ,सहायक पुस्तक
college,"महाविद्यालय, कालेज",સહવર્તી પઠન,सहवर्ती पठन,"ਮਹਾਂ-ਵਿਦਿਆਲਾ,ਮਹਾਂ-ਪੁਰਖਾਂ ਦੀ ਸਮਿਤੀ",সহবর্তী পঠন,सहवर्ती पठन,ಸಹವರ್ತೀ ಪಠನ,കോളേജ്,ஸஹவர்தீ படந,సహవర్తీ పఠన,سہورتی پٹھن,সহর্তী পঠন,ସହବର୍ତୀ ପଠନ,सहवर्ती पठन
college of education,शिक्षण महाविद्यालय,"મહાવિદ્યાલય, કાલેજ","महाविद्यालय, कालेज",ਸਹਵਰ੍ਤੀ ਪਠਨ,"মহাবিদ্যালয, কালেজ","महाविद्यालय, कालेज","ಮಹಾವಿದ್ಯಾಲಯ, ಕಾಲೇಜ",സഹവര്തീ പഠന,"மஹாவித்யாலய, காலேஜ","మహావిద్యాలయ, కాలేజ",مہاودیالیہ، کالیج,"মহািদ্যালয, কালজ","ମହାବିଦ୍ଯାଲଯ, କାଲେଜ","महाविद्यालय, कालेज"
college preparatory curriculum,महाविद्यालय प्राकप्रवेश पाठ्यचर्या,શિક્ષણ મહાવિદ્યાલય,शिक्षण महाविद्यालय,ਸ਼ਿਕ੍਷ਣ ਮਹਾਵਿਦ੍ਯਾਲਯ,শিক্ষণ মহাবিদ্যালয,शिक्षण महाविद्यालय,ಶಿಕ್ಷಣ ಮಹಾವಿದ್ಯಾಲಯ,ശിക്ഷണ മഹാവിദ്യാലയ,சிக்ஷண மஹாவித்யாலய,శిక్షణ మహావిద్యాలయ,شکشن مہاودیالیہ,শিক্ষণ মহািদ্যালয,ଶିକ୍ଷଣ ମହାବିଦ୍ଯାଲଯ,शिक्षण महाविद्यालय
colour forms sorting test,वर्णकृति पृथक्करण परीक्षण,મહાવિદ્યાલય પ્રાકપ્રવેશ પાઠ્યચર્યા,महाविद्यालय प्राकप्रवेश पाठ्यचर्या,ਮਹਾਵਿਦ੍ਯਾਲਯ ਪ੍ਰਾਕਪ੍ਰਵੇਸ਼ ਪਾਠ੍ਯਚਰ੍ਯਾ,মহাবিদ্যালয প্রাকপ্রবেশ পাঠ্যচর্যা,महाविद्यालय प्राकप्रवेश पाठ्यचर्या,ಮಹಾವಿದ್ಯಾಲಯ ಪ್ರಾಕಪ್ರವೇಶ ಪಾಠ್ಯಚರ್ಯಾ,മഹാവിദ്യാലയ പ്രാകപ്രവേശ പാഠ്യചര്യാ,மஹாவித்யாலய ப்ராகப்ரவேச பாட்யசர்யா,మహావిద్యాలయ ప్రాకప్రవేశ పాఠ్యచర్యా,مہاودیالیہ پراکپرویش پاٹھیچریا,মহািদ্যালয প্রাকপ্রশ পাঠ্যচর্যা,ମହାବିଦ୍ଯାଲଯ ପ୍ରାକପ୍ରବେଶ ପାଠ୍ଯଚର୍ଯା,महाविद्यालय प्राकप्रवेश पाठ्यचर्या
colour vision theory,वर्ण दृष्टि सिद्धातं,વર્ણકૃતિ પૃથક્કરણ પરીક્ષણ,वर्णकृति पृथक्करण परीक्षण,ਵਰ੍ਣਕ੃ਤਿ ਪ੃ਥਕ੍ਕਰਣ ਪਰੀਕ੍਷ਣ,বর্ণকৃতি পৃথক্করণ পরীক্ষণ,वर्णकृति पृथक्करण परीक्षण,ವರ್ಣಕೃತಿ ಪೃಥಕ್ಕರಣ ಪರೀಕ್ಷಣ,വര്ണകൃതി പൃഥക്കരണ പരീക്ഷണ,வர்ணக்ருதி ப்ருதக்கரண பரீக்ஷண,వర్ణకృతి పృథక్కరణ పరీక్షణ,ورنکرتی پرتھکرن پریکشن,র্ণকৃতি পৃথক্করণ পরীক্ষণ,ବର୍ଣକୃତି ପୃଥକ୍କରଣ ପରୀକ୍ଷଣ,वर्णकृति पृथक्करण परीक्षण
commercial school,वाणिज्य पाठशाला,વર્ણ દૃષ્ટિ સિદ્ધાતં,वर्ण दृष्टि सिद्धातं,ਵਰ੍ਣ ਦ੃਷੍ਟਿ ਸਿਦ੍ਧਾਤਂ,বর্ণ দৃষ্টি সিদ্ধাতং,वर्ण दृष्टि सिद्धातं,ವರ್ಣ ದೃಷ್ಟಿ ಸಿದ್ಧಾತಂ,വര്ണ ദൃഷ്ടി സിദ്ധാതം,வர்ண த்ருஷ்டி ஸித்தாதங்,వర్ణ దృష్టి సిద్ధాతం,ورن درشٹی سدھاتں,র্ণ দৃষ্টি সিদ্ধাতং,ବର୍ଣ ଦୃଷ୍ଟି ସିଦ୍ଧାତଂ,वर्ण दृष्टि सिद्धातं
common factor,सामान्य कारक,વાણિજ્ય પાઠશાલા,वाणिज्य पाठशाला,ਵਾਣਿਜ੍ਯ ਪਾਠਸ਼ਾਲਾ,বাণিজ্য পাঠশালা,वाणिज्य पाठशाला,ಸಾಮಾನ್ಯ ಅಪವರ್ತನ,വാണിജ്യ പാഠശാലാ,வாணிஜ்ய பாடசாலா,వాణిజ్య పాఠశాలా,مشترک جز,াণিজ্য পাঠশালা,ସାଧାରଣ ଉପାଦାନ,वाणिज्य पाठशाला
communication skill,संप्रेषण-कौशल,સામાન્ય કારક,सामान्य कारक,ਸਾਮਾਨ੍ਯ ਕਾਰਕ,সামান্য কারক,सामान्य कारक,ವಾಣಿಜ್ಯ ಪಾಠಶಾಲಾ,സാമാന്യ കാരക,ஸாமாந்ய காரக,సామాన్య కారక,وانجیہ پاٹھشالا,সামান্য কারক,ବାଣିଜ୍ଯ ପାଠଶାଲା,सामान्य कारक
community centred curriculum,समुदाय केन्द्रित पाठ्यचर्या,સંપ્રેષણ-કૌશલ,संप्रेषण-कौशल,ਸਂਪ੍ਰੇ਷ਣ-ਕੌਸ਼ਲ,সংপ্রেষণ-কৌশল,संप्रेषण-कौशल,ಸಂಪ್ರೇಷಣ-ಕೌಶಲ,സംപ്രേഷണ-കൌശല,ஸங்ப்ரேஷண-கௌசல,సంప్రేషణ-కౌశల,سمپریشن-کوشل,সংপ্রষণ-কৌশল,ସଂପ୍ରେଷଣ-କୌଶଲ,संप्रेषण-कौशल
community school,सामुदायिक विद्यालय,સમુદાય કેન્દ્રિત પાઠ્યચર્યા,समुदाय केन्द्रित पाठ्यचर्या,ਸਮੁਦਾਯ ਕੇਨ੍ਦ੍ਰਿਤ ਪਾਠ੍ਯਚਰ੍ਯਾ,সমুদায কেন্দ্রিত পাঠ্যচর্যা,समुदाय केन्द्रित पाठ्यचर्या,ಸಮುದಾಯ ಕೇನ್ದ್ರಿತ ಪಾಠ್ಯಚರ್ಯಾ,സമുദായ കേന്ദ്രിത പാഠ്യചര്യാ,ஸமுதாய கேந்த்ரித பாட்யசர்யா,సముదాయ కేన్ద్రిత పాఠ్యచర్యా,سمودائے کیندرت پاٹھیچریا,সমুদায কন্দ্রিত পাঠ্যচর্যা,ସମୁଦାଯ କେନ୍ଦ୍ରିତ ପାଠ୍ଯଚର୍ଯା,समुदाय केन्द्रित पाठ्यचर्या
comparable groups,तुलनीय समूह,સામુદાયિક વિદ્યાલય,सामुदायिक विद्यालय,ਸਾਮੁਦਾਯਿਕ ਵਿਦ੍ਯਾਲਯ,সামুদাযিক বিদ্যালয,सामुदायिक विद्यालय,ಸಾಮುದಾಯಿಕ ವಿದ್ಯಾಲಯ,സാമുദായിക വിദ്യാലയ,ஸாமுதாயிக வித்யாலய,సాముదాయిక విద్యాలయ,سامدایک ودیالیہ,সামুদাযিক িদ্যালয,ସାମୁଦାଯିକ ବିଦ୍ଯାଲଯ,सामुदायिक विद्यालय
comparative education,तुलनात्मक शिक्षाशास्त्र,તુલનીય સમૂહ,तुलनीय समूह,ਤੁਲਨੀਯ ਸਮੂਹ,তুলনীয সমূহ,तुलनीय समूह,ತುಲನೀಯ ಸಮೂಹ,തുലനീയ സമൂഹ,துலநீய ஸமூஹ,తులనీయ సమూహ,تلنیہ سموہ,তুলনীয সমূহ,ତୁଲନୀଯ ସମୂହ,तुलनीय समूह
competitive examination,प्रतियोगिता परीक्षा,"સ્પર્ધા પરીક્ષા, સ્પર્ધાત્મક પરીક્ષા",स्पर्धात्मक परीक्षा,ਪ੍ਰਤਿਯੋਗਤਾ ਪਰੀਖਿਆ,প্রতিযোগিতামূলকপরীক্ষা,स्पर्धात्मक परिक्षा,ಸ್ಪರ್ಧಾತ್ಮಕ ಪರೀಕ್ಷೆ,മത്സര പരീക്ഷ,போட்டித் தேர்வு,పోటీ పరీక్ష,سابقتی امتحان,প্রতিযোগিতামূলক পৰীক্ষা,ପ୍ରତିଯୋଗିତାମୂଳକ ପରୀକ୍ଷା,प्रतियोगिता परीक्षा
complex co-ordination test,जटिल समन्वय परीक्षण,તુલનાત્મક શિક્ષાશાસ્ત્ર,तुलनात्मक शिक्षाशास्त्र,ਤੁਲਨਾਤ੍ਮਕ ਸ਼ਿਕ੍਷ਾਸ਼ਾਸ੍ਤ੍ਰ,তুলনাত্মক শিক্ষাশাস্ত্র,तुलनात्मक शिक्षाशास्त्र,ತುಲನಾತ್ಮಕ ಶಿಕ್ಷಾಶಾಸ್ತ್ರ,തുലനാത്മക ശിക്ഷാശാസ്ത്ര,துலநாத்மக சிக்ஷாசாஸ்த்ர,తులనాత్మక శిక్షాశాస్త్ర,تلناتمک شکشاشاستر,তুলনাত্মক শিক্ষাশাস্ত্র,ତୁଲନାତ୍ମକ ଶିକ୍ଷାଶାସ୍ତ୍ର,तुलनात्मक शिक्षाशास्त्र
composition scale,संहति मापनी,જટિલ સમન્વય પરીક્ષણ,जटिल समन्वय परीक्षण,ਜਟਿਲ ਸਮਨ੍ਵਯ ਪਰੀਕ੍਷ਣ,জটিল সমন্বয পরীক্ষণ,जटिल समन्वय परीक्षण,ಜಟಿಲ ಸಮನ್ವಯ ಪರೀಕ್ಷಣ,ജടില സമന്വയ പരീക്ഷണ,ஜடில ஸமந்வய பரீக்ஷண,జటిల సమన్వయ పరీక్షణ,جٹل سمنویہ پریکشن,জটিল সমন্য পরীক্ষণ,ଜଟିଲ ସମନ୍ବଯ ପରୀକ୍ଷଣ,जटिल समन्वय परीक्षण
concept formation test,संप्रत्यय-निर्माण-परीक्षण,સંહતિ માપની,संहति मापनी,ਸਂਹਤਿ ਮਾਪਨੀ,সংহতি মাপনী,संहति मापनी,ಸಂಹತಿ ಮಾಪನೀ,സംഹതി മാപനീ,ஸங்ஹதி மாபநீ,సంహతి మాపనీ,سنہتی ماپنی,সংহতি মাপনী,ସଂହତି ମାପନୀ,संहति मापनी
concert recitation,सामूहिक पाठ,સંપ્રત્યય-નિર્માણ-પરીક્ષણ,संप्रत्यय-निर्माण-परीक्षण,ਸਂਪ੍ਰਤ੍ਯਯ-ਨਿਰ੍ਮਾਣ-ਪਰੀਕ੍਷ਣ,সংপ্রত্যয-নির্মাণ-পরীক্ষণ,संप्रत्यय-निर्माण-परीक्षण,ಸಂಪ್ರತ್ಯಯ-ನಿರ್ಮಾಣ-ಪರೀಕ್ಷಣ,സംപ്രത്യയ-നിര്മാണ-പരീക്ഷണ,ஸங்ப்ரத்யய-நிர்மாண-பரீக்ஷண,సంప్రత్యయ-నిర్మాణ-పరీక్షణ,سمپرتییہ-نرمان-پریکشن,সংপ্রত্যয-নির্মাণ-পরীক্ষণ,ସଂପ୍ରତ୍ଯଯ-ନିର୍ମାଣ-ପରୀକ୍ଷଣ,संप्रत्यय-निर्माण-परीक्षण
concomitant learning,सहबर्ती अधिगम,સામૂહિક પાઠ,सामूहिक पाठ,ਸਾਮੂਹਿਕ ਪਾਠ,সামূহিক পাঠ,सामूहिक पाठ,ಸಾಮೂಹಿಕ ಪಾಠ,സാമൂഹിക പാഠ,ஸாமூஹிக பாட,సామూహిక పాఠ,ساموہک پاٹھ,সামূহিক পাঠ,ସାମୂହିକ ପାଠ,सामूहिक पाठ
conduct disorder,आचरण विकार,સહબર્તી અધિગમ,सहबर्ती अधिगम,ਸਹਬਰ੍ਤੀ ਅਧਿਗਮ,সহবর্তী অধিগম,सहबर्ती अधिगम,ಸಹಬರ್ತೀ ಅಧಿಗಮ,സഹബര്തീ അധിഗമ,ஸஹபர்தீ அதிகம,సహబర్తీ అధిగమ,سہبرتی ادھگم,সহবর্তী অধিগম,ସହବର୍ତୀ ଅଧିଗମ,सहबर्ती अधिगम
constancy,"सातत्य, स्थिरता",આચરણ વિકાર,आचरण विकार,"ਦਰਿੜਤਾ , ਸਥਿਰਤਾ",আচরণ বিকার,आचरण विकार,ಆಚರಣ ವಿಕಾರ,ആചരണ വികാര,ஆசரண விகார,ఆచరణ వికార,استقلال,আচরণ িকার,ଆଚରଣ ବିକାର,आचरण विकार
construct validity,निर्मित वैधता,"સાતત્ય, સ્થિરતા","सातत्य, स्थिरता",ਆਚਰਣ ਵਿਕਾਰ,"সাতত্য, স্থিরতা","सातत्य, स्थिरता","ಸಾತತ್ಯ, ಸ್ಥಿರತಾ","സാതത്യ, സ്ഥിരതാ","ஸாதத்ய, ஸ்திரதா","సాతత్య, స్థిరతా",آچرن وکار,"সাতত্য, স্থিরতা","ସାତତ୍ଯ, ସ୍ଥିରତା","सातत्य, स्थिरता"
consummatory reaction phase,परिणति प्रतिक्रिया प्रावस्था,નિર્મિત વૈધતા,निर्मित वैधता,ਨਿਰ੍ਮਿਤ ਵੈਧਤਾ,নির্মিত বৈধতা,निर्मित वैधता,ನಿರ್ಮಿತ ವೈಧತಾ,നിര്മിത വൈധതാ,நிர்மித வைததா,నిర్మిత వైధతా,نرمت ویدھتا,নির্মিত ৈধতা,ନିର୍ମିତ ବୈଧତା,निर्मित वैधता
contemporary problems approach,समसामयिक समस्या उपागम,પરિણતિ પ્રતિક્રિયા પ્રાવસ્થા,परिणति प्रतिक्रिया प्रावस्था,ਪਰਿਣਤਿ ਪ੍ਰਤਿਕ੍ਰਿਯਾ ਪ੍ਰਾਵਸ੍ਥਾ,পরিণতি প্রতিক্রিযা প্রাবস্থা,परिणति प्रतिक्रिया प्रावस्था,ಪರಿಣತಿ ಪ್ರತಿಕ್ರಿಯಾ ಪ್ರಾವಸ್ಥಾ,പരിണതി പ്രതിക്രിയാ പ്രാവസ്ഥാ,பரிணதி ப்ரதிக்ரியா ப்ராவஸ்தா,పరిణతి ప్రతిక్రియా ప్రావస్థా,پرنتی پرتکریا پراوستھا,পরিণতি প্রতিক্রিযা প্রাস্থা,ପରିଣତି ପ୍ରତିକ୍ରିଯା ପ୍ରାବସ୍ଥା,परिणति प्रतिक्रिया प्रावस्था
content course,विषयवस्तु पाठ्यक्रम,સમસામયિક સમસ્યા ઉપાગમ,समसामयिक समस्या उपागम,ਸਮਸਾਮਯਿਕ ਸਮਸ੍ਯਾ ਉਪਾਗਮ,সমসামযিক সমস্যা উপাগম,समसामयिक समस्या उपागम,ಸಮಸಾಮಯಿಕ ಸಮಸ್ಯಾ ಉಪಾಗಮ,സമസാമയിക സമസ്യാ ഉപാഗമ,ஸமஸாமயிக ஸமஸ்யா உபாகம,సమసామయిక సమస్యా ఉపాగమ,سمسامیک سمسیا اپاگم,সমসামযিক সমস্যা উপাগম,ସମସାମଯିକ ସମସ୍ଯା ଉପାଗମ,समसामयिक समस्या उपागम
contextual method,संदर्भ प्रणाली,વિષયવસ્તુ પાઠ્યક્રમ,विषयवस्तु पाठ्यक्रम,ਵਿ਷ਯਵਸ੍ਤੁ ਪਾਠ੍ਯਕ੍ਰਮ,বিষযবস্তু পাঠ্যক্রম,विषयवस्तु पाठ्यक्रम,ವಿಷಯವಸ್ತು ಪಾಠ್ಯಕ್ರಮ,വിഷയവസ്തു പാഠ്യക്രമ,விஷயவஸ்து பாட்யக்ரம,విషయవస్తు పాఠ్యక్రమ,وشیہوستو پاٹھیہکرم,িষযস্তু পাঠ্যক্রম,ବିଷଯବସ୍ତୁ ପାଠ୍ଯକ୍ରମ,विषयवस्तु पाठ्यक्रम
