English,Hindi
Distortion gain margin,विरूपण लब्धि उपांत
Distortion input resistance,विरूपण निवेश प्रतिरोध
Distortion loop gain,विरूपण पाश लब्धि
Distributed amplifier,वितरित प्रवर्धक
Distribution factor,वितरण गुणक
Diversity receiver,विभिन्नता अभिग्राही
Divide by zero test,शून्य विभाजन परीक्षण
D-layer,डी-परत
D-layer of ionosphere,आयनमंडल का D-परत
DMOS,डी-मॉस
Dolby system,डॉल्बी निकाय
Dominant pole,प्रभावी ध्रुव
Dominant pole compensation,प्रभावी ध्रुव प्रतिकार
Donor impurity,दाता अपद्रव्य
Donor material,दाता पदार्थ
Don't care condition,डॉन्टकेयर स्थिति
Doping,अपमिश्रण
Doppler effect,डॉप्लर प्रभाव
Doppler radar,डॉप्लर रेडार
Dosimeter,डोसीमीटर
Dot matrix,बिंदु मैट्रिक्स
Dot notation,बिंदु संकेतन
Double ended output,द्विअंतीय निर्गम
Double layer capacitor,द्विपरत संधारित्र
Double resonator klystron,द्विअनुनादी क्लिस्ट्रॉन
Double side band,द्विपार्श्व पट्टी
Double side pc board,द्विपार्श्विक पी सी बोर्ड
Double spotting,द्वि चिह्नन
Double transistor,द्विट्रांजिस्टर
Double tuned amplifier,द्वि समस्वरित प्रवर्धक
Double tuned transistor amplifier,द्विसमस्तर ट्राजिस्टर प्रवर्धक
Doubler,द्विगुणक
Down time,व्यवरोध काल
Drain,निर्गम इलेक्ट्रोड
Drain follower,निर्गम इलेक्ट्रोड अनुगामी
DRAM,डी रैम
DRAM (dynamic random access memory),डी रैम
Drift chamber,अपवाह कोष्ट
Drift current,अपवाह धारा
Drift velocity,अपवाह वेग
Drill tape,वेध टेप
Driver bus,परिचालक बस
Driver stage,परिचालक चरण
Droop,आनति
Dry cell,शुष्क सेल
Dry etching,शुष्क निक्षारण
Dry film,शुष्क फिल्म
Dry switching,शुष्क स्विचन
Drystale phase shifter,ड्राइस्टस कला विस्थापक
DTE,डी.टी.ई.
DTL (diode transistor logic),डी.टी.एल. (डायोड ट्रांजिस्टर तर्क)
Dual gate FET,"द्विगेट फेट, द्विगेट एफ. ई.टी."
Dual matching,द्वैत सुमेलन
Dual propagation,युगल संचरण
Dual readont connector,द्विपठित संयोजक
Dual slope A/D convertor,"द्विप्रवणता अनुरूप, अंकीय परिवर्तक"
Dual slope conversion,द्विप्रवण परिवर्तन
Dual tracking voltage regulator,द्वि अनुवर्तन वोल्टता नियंत्रक
Duality,द्वयात्मकता
Dual-m-line,द्विपंकितबद्ध
Dummy antenna,मूक ऐन्टेना
Duplex transmission,द्वैध संचरण
Duty cycle,उपयोगिता अनुपात
Duty cycle modulation,उपयोगिता अनुपात मॉडुलन
DV-25 connector,dB-25 संयोजक
Dwell time,वास काल
Dynamic characteristic,गतिक अभिलक्षण
Dynamic characteristic,गतिक अभिलक्षण
Dynamic current,गतिक धारा
Dynamic impedance,गतिक प्रतिबाधा
Dynamic load line,"गतिक लोड रेखा, लोड रेखा"
Dynamic memory,गतिक स्मृति
Dynamic memory cell,परिवर्ती स्मृति सेल कोशिका
Dynamic memory refresh,गतिक स्मृति पुनश्चर्या
Dynamic MOS invertor,गतिक मूस प्रतिलोमी
Dynamic RAM,"गतिक रैम, गतिक RAM"
Dynamic range,गतिक परास
Dynamic resistance,गतिक प्रतिरोध
Dynamic shift register,गतिक विस्थापन रजिस्टर
Dynamic testing,गतिक परीक्षण
"Dynamic video random access memory
 (DVRAM)",गतिक विडियो यादृच्छिक अभिगम स्मृति (डी.वी.रैम)
Dynamo,डायनेमो
Dynamometer,डायनेमोमीटर
Dynatron oscillator,डायनेट्रॉन दोलक
Early effect,"अर्ली प्रभाव, पूर्व प्रभाव"
EAROM (electrically alternate ROM),ई ए रोम
Earth,भू-संपर्क
Earth station,भू-स्टेशन
Ebers-Moll-equation,एबर्स-मौल-समीकरण
Ebers-Moll-Model,एबर्स-मौल-मॉडल
Echo,प्रतिध्वनि
Echo suppressor,प्रतिध्वनि निरोधक
Eddy current,भंवर धारा
Edge connector,किनारा संबंधक
Edge detector,कोर संसूचक
Edge trigger flip flop,कोर ट्रिगर फ्लिप फ्लॉप
Edge -triggered latch,कोर ट्रिगर लैच
Edison effect,ऐडीसन प्रभाव
Editor,संपादक
Effective area,प्रभावी क्षेत्र
Effective current,प्रभावी धारा
Effective earth radius,प्रभावी भू-त्रिज्या
Effective height,प्रभावी ऊँचाई
Effective length,प्रभावी लंबाई
Effective mass,प्रभावी द्रव्यमान
Effective radiated power,प्रभावी विकीर्ण शक्ति
Effective voltage,प्रभावी वोल्टता
Efficiency,दक्षता
EFP ROM,ई.ई.पी. रॉम
Eiconal equation,आयकोनल समीकरण
Elastance,व्युत्क्रम धारिता
E-layer,ई-परत
Electric current,विद्युत धारा
Electric field,विद्युत क्षेत्र
Electric field strength,विद्युत क्षेत्र तीव्रता
Electric line of force,विद्युत अभिवाह रेखाएँ
Electric potential,विद्युत-विभव
Electric shock,विद्युत-आघात
Electric solder,विद्युत-सोल्डर
Electric wave,विद्युत तरंग
Electrical length,वैद्युत लंबाई
Electrical power,विद्युत शक्ति
Electricity,विद्युत
Electro cardiograph (ECG),इ.सी.जी.
Electro dynamometer,विद्युत डायनेमो मीटर
Electrode,इलेक्ट्रोड
Electrode current,इलेक्ट्रोड धारा
Electroluminescence,विद्युत संदीप्ति
Electroluminescent display,वैद्युत संदीप्तिशील प्रदर्श
Electrolysis,विद्युत-अपघटन
Electrolyte,विद्युत अपघट्य
Electrolytic capacitor,विद्युत् अपघटनी संधारित्र
Electrolytic capacitor,विद्युत-अपघटनी संधारित्र
Electromagnet,विद्युत चुंबक
Electromagnetic energy,विद्युत चुंबकीय ऊर्जा
Electromagnetic induction,विद्युत चुंबकीय प्रेरण
Electromagnetic interference (EMI),"विद्युत चुंबकीय व्यतिकरण, ई.एम.आई."
Electromagnetic spectrum,विद्युत चुंबकीय स्पेक्ट्रम
Electromagnetic waves,विद्युत चुंबकीय तरंग
Electromagnetism,विद्युत-चुंबकत्व
Electromechanical filter,विद्युत यांत्रिक फिल्टर
Electrometer,विद्युतमापी
Electromotive force,विद्युत वाहक बल
Electron,इलेक्ट्रॉन
Electron beam,इलेक्ट्रॉन किरणपुंज
Electron charge,इलेक्ट्रॉन आवेश
Electron emission,इलेक्ट्रॉन उत्सर्जन
Electron flow,इलेक्ट्रॉन प्रवाह
Electron gas,इलेक्ट्रॉन गैस
Electron gun,इलेकट्रॉन युक्ति
Electron hole pair,इलेक्ट्रॉन होल युगम
Electron microscope,इलेक्ट्रॉन सूक्षमदर्शी
Electron orbit,इलेक्ट्रॉन कक्ष
Electron shell,इलेक्ट्रॉन कोश
Electron volt,इलेक्ट्रॉन वोल्ट
Electron wave tube,इलेक्ट्रॉन तरंग नलिका
Electronic charge,इलेक्ट्रॉनिक आवेश
Electronic data interchange (EDI),इलेक्ट्रॉनिक डाटा प्रतिबल
Electronic data processing (EDP),इलेक्ट्रॉनिक डाटा संसाधन
Electronic key,इलेक्ट्रॉनिक कुंजी
Electronic mail (E-mail),इलेक्ट्रॉनिक मेल (ई-मेल)
Electronic mass,इलेक्ट्रॉनिक द्रव्यमान
Electronic numerical,इलेक्ट्रॉनिक संख्यात्मक
Electronic switching,इलेक्ट्रॉनिक स्विचन
Electronic voltmeter,इलेक्ट्रॉनिक वोल्टमापी
Electronically tuned receiver (ETR),इलेक्ट्रॉनिकीय समस्वरित अभिग्राही
Electronics industry association (EIA),इलेक्ट्रॉनिकी उद्योग संघ
Electroplating,विद्युत लेपन
Electroscope,विद्युतदर्शी
Electrostatic deflection,वैद्युतिकी विक्षेप
Electrostatic flux,स्थिर वैद्युत फ्लक्स
Electrostatic shield,स्थिर वैद्युत परिरक्षक
Element,तत्व
Elevation,उन्नयन
Elevation angle,उन्नति कोण
Ellipsodial reflector,दीर्घवृत्तीय परावर्तक
Elliptical filter,दीर्घवृत्ताकार फिल्टर
Elliptical polarisation,दीर्घवृत्ताकार धुवण
Embedded system,अंत: स्थापित तंत्र
EMCDIC code,एबसिडिक कूट
Emitter,उत्सर्जक
Emitter bias configuration,उत्सर्जक अभिनति विन्यास
Emitter bypass capacitor,उत्सर्जक उपमार्ग संधारित्र
Emitter characteristics,उत्सर्जक अभिलक्षण
Emitter coupled amplifier,उत्सर्जक युग्मित प्रवर्धक
Emitter diffusion,उत्सर्जक विसरण
Emitter follower,उत्सर्जक अनुगामी
Emitter resister,उत्सर्जक प्रतिरोधक
Emitter stabilized bias configuration,उत्सर्जक स्थायीकृत अभिनति विन्यास
Emitter-base junction,उत्सर्जक आधार संधि
Emitter-coupled logic (ECL),"उत्सर्जक युग्मित तर्क,ई.सी.एल."
Emulator,यंत्रानुकरणकारी
Enable,इनेब्ल
Encapsulation,संपुटीकरण
Encoder,कोडीत्र
Encryption,एनक्रिप्शन
End around carry,परिचक्रीय हासिल
End of conversion (EOC),रूपांतरणांत
End of file (EOF),संचिकांत
End-around shift,परिचक्रीयय विस्थापन
End-fire antenna,अनुदैर्ध्य ऐन्टेना
End-fire arrays,अनुदैर्ध्य व्यूह
Energy,ऊर्जा
Energy band,ऊर्जा पट्टी
Energy gap,ऊर्जा अंतराल
Energy level,ऊर्जा स्तर
Energy level diagram,ऊर्जा स्तर आरेख
"Enhanced expanded memory specification
(EEMS)",संवृद्धिधत प्रसरित संहति विनिर्देश
Enhanced graphics adapter (EGA),संवृद्धिधत आलेख उपायोजक
Enhancement,संवृद्धि
Enhancement type,संवृद्धि प्ररूप
Enhancement typeMOSFET,संवृद्धीय मॉसफेट
Entropy,एन्ट्रॉपी
Envelope demodulator,अन्वालोप विमाडुलक
Environment,पर्यावरण
Epitaxial growth,"एपीटैक्सीय वृद्धि,अधिरोही वृद्धि"
Epitaxial layer,"एपीट्रैक्सीय परत, अधिरोही परत"
Epitaxy,"एपीटैक्सी, अधिरोही"
Epoxy-fiber glass laminate,एपाक्सी-फाइबर ग्लास स्तर
EPROM,ईपी-रोम
Epsilon,इप्साइलन
Equalisation,समकारीकरण
Equalising circuit,समकारी परिपथ
Equality,समानता
Equalization,समकरण
Equalizer filter,समकारक फिल्टर
Equation,समीकरण
Equatorial plane,विषुवतीय समतल
Equipotential line,समविभव रेखा
Equipotential surface,समविभवी पृष्ठ
Equivalent circuit,समतुल्य परिपथ
Equivalent input noise generator,समतुल्य निवेश रव जनित्र
Equivalent input noise resistance,समतुल्य निवेश रव प्रतिरोध
Equivalent isotropic radiated power (ETRP),तुल्य समदैशिक विकीर्ण शक्ति
Erase,मिटाना
Ergodic process,ऊर्जापथी प्रक्रम
Error control coding,त्रुटि नियंत्रण कोडन
Error correcting code,त्रुटि संशोधन कूट
Error detecting code,त्रुटि संसूचन कूट
Error handling,त्रुटि हस्तन
Error rate,त्रुटि दर
Error voltage,त्रुटिवोल्टता
Error amplifier,त्रुटि प्रवर्धक
ESAKI diode,एसाकी डायोड
Etching,निक्षारण
Ethernet,इथरनेट
Euler's Theorem,ऑयलर-प्रमेय
Evanescent mode,आयाम ह्रासी विधा
Evaporation process,वाष्पीकरण प्रक्रम
E-vector,ई-सदिश
Even parity,सम-समता
Exception handling,अपवाद हस्तन
Excess noise ratio (ENR),अतिरिक्त रव अनुपात
Excess-3-code,त्रैधिक कूट
Excitation table,उत्तेजन टेबल
Exclusive-OR-gate,प्रतिध्वनि XOR गेट
Executions software,निष्पादन सॉफ्टवेयर
Executions speed,निष्पादन चाल
Executions time,निष्पादन काल
EX-NOR gate (exclusive NOR),एक्सक्लुसिव नॉर गेट
Expander,प्रसारित्र
Exponential decay,चरघातांकी क्षय
Exponential diode,चरघातांकी डायोड
Exponential fourier series,चरघातांकी फूरीय श्रेणी
Exponential function,चरघातांकी फलन
External frequency compensation,बाह्य आवृत्ति प्रतिकार
Extremely high frequency (EHF),अति उच्च आवृत्ति
Extremely high tension (EHT),अत्यधिक विभव
Extremely low frequency (ELF),अतिलघु आवृत्ति
Extrinsic semiconductor,अपद्रव्यी अर्द्धचालक
F.O. (opening a file),संचिका खोलना
Fabrication of semiconductor,अर्द्धचालक संविरचन
Fabry-pirot resonator,फैब्री पेरो अनुनादक
Face,फलक
Factor,गुणक
Factorial,क्रमगुणित
Fade out,अवतीव्रण
Fading,क्षीणन
Fading,क्षीणन
FAHY simplex permeability meter,फाही एकमुखी पारगम्यता मापी
Failure,विफलता
Failure mode,विफल विधा
Failure rate,विफलता दर
Fair child semiconductors,फेयर चाइल्ड अर्द्धचालक
Fall time,पतन काल
Falling clock edge,पाती कालद कोर
Falling edge,पाती कोर
Fallout,अवपात
FALSE,असत्य
Fan fold paper,वलित कागज
Fan-in,निवेशांक
Fan-out,निर्गमांक
Farad,फैराड
Faraday effect,फैराडे प्रभाव
Faraday rotation,फैराडे घूर्णन
Faraday screen,फैराडे स्क्रीन
Faraday's constant,फैराडे स्थिरांक
Faraday's law,फैराडे का नियम
Facsimile,प्रतिकृति
Facsimile receiver,प्रतिकृति अभिग्राही
Facsimile transmitter,प्रतिकृति संचारी/प्रेषित्र
Facsinite,प्रतिकृति
Facsinite signal,प्रतिकृति सिग्नल
Fast edge,तीव्र कोर
Fast fourier transform,द्रूत फूरिये रूपांतर
Fast recovery rectifier,क्षिप्र प्राप्ति दिण्कारी
FAT (file allocation table),संचिका नियतन सारिणी
Fatal error,घातक त्रुटि
Father file,जनक संचिका
Fau-in,निवेशांक
Fault,"दोष, भ्रंश"
Fault analysis,दोष विश्लेषण
Fault grading,दोष कोटि-निर्धारण
Fault localization,भ्रंश स्थानीकरण
Fault localizing bridge,दोष स्थानगत सेतु
Fault node toggle,दोष निस्पंद टॉगल
Fault tolerance,भ्रंस सह्यता
Fauo's alogrithm,फैनो कलन-विधि
Fau-out,निर्गमांक
Fau-out tree,निर्गमांक तरू
Fax,फैक्स
Fc (combining file),संचिका संयोजन
F-connector,एफ संबंधक
FDM (frequency division multiplexer),आवृत्ति प्रभाग बहुसंकेतक
FEC code,एफ.ई.सी. कोड
Federal communications commission (FCC),संघीय संचार आयोग
Feedback loop gain,पुनर्निवेश पाश लब्धि
Feebly magnetic material,क्षीणित चुंबकीय द्रव्य
Feed,निवेशांक
Feed back gain,पुनर्निवेश लब्धि
Feed through loss,पारभरण ह्रास
Feedback,पुनिर्निवेश
Feedback amplifier,पुनर्निवेश प्रवर्धक
Feedback amplifier distortion,पुनर्निविष्ट विरूपण
Feedback block diagram,पुनर्निवेश खंडक आरेख
Feedback current diagram,पुनर्निवेश धारा आरेख
Feedback loop,पुनर्निवेश पाश
Feedback oscillator,पुनर्निवेश दोलित्र
Feedback racing,पुनर्निवेश दौड़
Feedback shift-register,पुनर्निवेश विस्थापन रजिस्टर
Feedback theory diagram,पुनर्निवेश सिद्धांत आरेख
Feedback voltage diagram,पुनर्निवेश वोल्टता आरेख
Fermi level,फर्मीस्तर
Ferric induction,फेरिक प्रेरक
Ferrite,फेराइट
Ferrite antenna,फेराइट ऐन्टेना
Ferrite bealt,फेराइट वीड
Ferrite circulator,फेराइट परिचक्रक
Ferrite isolator,फेराइट पृथक्कारी
Ferrite line width,फेराइट रेखा विस्तार
Ferrite-core transformer,फैराइट-कोर ट्रांसफॉर्मर
Ferro-chrome tape,फेरो क्रोम टेप
Ferromagnetism,लौह-चुंबकत्व
FET,फेट
FET (field-effect transistor),क्षेत्र प्रभाव ट्रांजिस्टर (फेट)
FET amplifier,फेट प्रर्वधक
FET complementary symmetry,फेट पूरक सममिति
FET depletion mode,फेट अवक्षय विधा
FET dual gate,"फेट द्वैत द्वार, द्वैत गेट"
FET enhancement mode,फेट संवृद्धि विधा
FET frequency response,फेट आवृत्ति अनुक्रिया
FET graphical analysis,फेट आलेखी विश्लेषण
FET input protection,फेट निवेश सुरक्षा
FET inverter,फेट प्रतिलोमी
FET junction,फेट संधि
FET MOSFET,फेट मॉसफेट
FET trans conductance,फेट अंतराचालकता
Fetch time,अनयन समय
FI (importing a file),संचिका आयात
Fiber,तंतु
Fiber connector,तंतु अनुयोजक
Fiber distributed data interface (FDDI),फाइबर वितरित आँकड़ा अंतरापृष्ठ
Fiber glass,फाइबर ग्लास
Fiber optic link,तंतु प्रकाशीय लिंक
Fiber optics propagation window,तंतु प्रकाशिकी संचरण विंडो
Fiber photo detector,तंतु प्रकाश संसूचक
Fiber splicing,तंतु समबंधन
Fibonocci numbers,फिबोनाशी संख्या
Fictitious noise generator,कल्पित रव जनित्र
Fidelity of receiver,अभिग्राही की तदरूपता
Fidelity,तद्रूपण
Field aiding,क्षेत्र ससहाय
Field effect device,क्षेत्र प्रभाव युक्ति
Field effect switch,क्षेत्र प्रभाव स्विच
Field effect transistor,क्षेत्र प्रभावी ट्रांजिस्टर
Field emission,क्षेत्र-उत्सर्जन
Field forward system,अग्रभरण निकाय
Field frequency,क्षेत्र आवृत्ति
Field intensity,क्षेत्र तीव्रता
Field programmable logic array (FPLA),क्षेत्र क्रमादेश तर्क व्यूह
Field test,क्षेत्र परिक्षण
Fields cancelling,क्षेत्र निरसन
FIFO memory,एफ आई एफ ओ स्मृति
Figure of merit,दक्षतांक
File,संचिका
File backup,संचिका पूर्तीकर
File command,संचिका समादेश
File server,संचिका सरवर
Film capacitor,परत संधारित्र
Film type register,परतरूपी प्रतिरोधक
Filter,फिल्टर
Filter characteristic,फिल्टर अभिलक्षणिक
Filter circuit,फिल्टर परिपथ
Filter communication data,संच
Filter design,फिल्टर अभिकल्पना
Filter link,संचार आँकड़ा
Filter method,फिल्टर विधि
Filter reconstruction,फिल्टर पुनर्निर्माण
Final assembly,अंतिम कोडंतरण
Finger print,फिंगर प्रिंट (अंगुली छाप)
Finite impulse response filter,परिमित आवेगी प्रतिवेदन फिल्टर
Finite parameters,परिमित प्राचल
Finite state machine,परिमित अवस्था मशीन
Firing angle,फायरन कोण
Firmware,फमवेयर
First data word,प्रथम आँकड़ा शब्द
First order loop,प्रथम क्रम प्राश
Fisher loop test,फिशर पाश परीक्षण
Fixed,नियत
Fixed attenuator,नियत क्षीणकारी
Fixed bias,नियत अभिनति
Fixed counter,नियत गणित्र
Fixed field,नियत क्षेत्र
Fixed instruction machine,नियत निदेंश मशीन
Fixed timer,नियत समय नियंत्रक
Flag,फ्लैग
Flange,फ्लैंज
Flap attenuator,फ्लैप क्षीणकारी
Flash,दमक
Flash converter,दमक परिवर्तक
Flashing,दमक
Flat bed scanning,सपाट तल क्रमवीक्षण
Flat coil,समतल कुंडली
Flat file,सपाट फाइल
Flat filter,सपाट फिल्टर
Flat pack,फ्लैट पैक
Flat ribbon cable,समतल रिबन केबल
Flat-topped sampling,सपाट शीर्ष प्रतिचयन
F-layer,F-परत
F-layer ionosphere,F-परत आयनमंडल
Fleming,फ्लेमिंग
Fleming and Clinton commutator method,फ्लेमिंग एव क्लिंटन दिक्परिवर्तन विधि
Flicker,स्फुरण
Flicker noise,स्फुरण रव
Flicker photometer,स्फुरण प्रकाशमापी
Flip flop,फ्लिप फ्लॉप
Flip flop asynchronous input,फ्लिप फ्लॉप अतुल्यकाली निवेश
Flip flop characteristic,फ्लिप फ्लॉप लक्षण
Flip flop clock signal,फ्लिप फ्लॉप कालद सिगनल
Flip flop clocked,फ्लिप फ्लॉप कालबद्ध
Flip flop edge-triggered,फ्लिप फ्लॉप कोर-ट्रिगर
Flip flop J-K triggered,फ्लिप फ्लॉप j-K ट्रिगर
Flip flop latch,फ्लिप फ्लॉप लैच
Flip flop master-slave,फ्लिप फ्लॉप मास्टर-स्लेव
Flip flop R-S,फ्लिप फ्लॉप R-S
Flip flop set reset (SR),फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR)
Flip flop synchronous input,फ्लिप फ्लाप तुल्यकाली निवेश
Float charging,प्लवन आवेशन
Floating construction,प्लवी रचना
Floating gate,प्लावी गेट
Floating input,प्लविनिवेश
Floating load,असंबद्ध भार
Floating supply,असंबद्ध स्रोत
Flood lightening,पूर प्रदीपन
Floppy,फ्लॉपी
Floppy disk,फ्लॉपी डिस्क
Flow,प्रवाह
Flow chart,प्रवाह संचित्र
Flow diagram,क्रमदर्शी आरेख
Flow direction,प्रवाह दिशा
Flow line,प्रवाह रेखा
Flow meter,प्रवाहमापी
FLT-U2 filter,एफ एल टी U2 फिल्टर
Fluctuation dissipation theorem,उच्चावचन क्षय प्रमेय
Fluid friction damping,तरल घर्षण अवमंदन
Fluid level,तरल तल
Fluorescence effect tube,प्रतिदीप्ति प्रभाव नलिका
Fluorescent,प्रतिदीप्तिशील/प्रतिदीप्ति
Flutter,फ्लटर
Flux density,फ्लक्स घनत्व
Flux gate magnetometer,फ्लक्स द्वार चुंबकत्वमापी
Flux linkage,फ्लक्स बंधता
Flux meter,"अभिवाह मीटर, फ्लक्स मीटर"
Flux soldering,फ्लक्स सोल्डरन
Flyback,प्रतिघाव
Flyback high voltage,प्रतिघाव उच्च वोल्टता
Flyback transformer,प्रतिघाव ट्रांसफॉर्मर
Flywheel effect,संचयन प्रभाव
FM digital detector,आवृत्ति मॉडुलन अंकीय संसूचक
FM peak detector,आवृत्ति मॉडुलन शिखर संसूचक
FM phase locked loop detector,आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक
FMVFT (FM voice frequency telegraph),एफ.एम. वाणी आवृत्ति टेलिग्राफ
Focal,नाभीय
Focus,फोकस
Focus camera,फोकस कैमरा
Focus error amplifier,फोकस त्रुटि प्रवर्धक
Focus picture tube,फोकस चित्र नलिका
Focus servo,फोकस सर्वो
Focussing and tracking coil,फोकसन एवं अनुवर्तन कुंडली
Focussing and tracking system,फोकसन एवं अनुवर्तन निकाय
Foil type guage,पन्नी-प्रकार गेज
Foistbreakdown,प्रथम भंजन
Fold back voltage limiting,वलन पश्च वोल्टता सीमक
Fold over value,श्वेत-रेखन मान
Fold back current limiting,वलन पश्च धारा सीमक
Folded architecture,वलित वास्तुकला
Folded dipole,वलित द्विध्रुव
Folded dipole,वलित द्विधुव
Folded element,वलित अवयव
Follower,अनुगामी
Font for display,फॉन्ट प्रदर्श
Foot print,पद-चिन्ह
Forbidden band,वर्जित बैंड
Forbidden gap energy,वर्जित ऊर्जा अंतराल
Forbidden region,वर्जित क्षेत्र
Force,बल
Forced commutator,प्रणोदित दिक्परिवर्तक
Foreign object,बाह्य वस्तु
Form factor,रूप गुणक
Form feed,पृष्ठ भरण
Formal logic,औपचारिक तर्क
Format number,फार्मेट संख्या
Fortran,फोर्ट्रान
Fortuitous distortion,आकस्मिक विरूपण
Forward bias,अग्रबायस
Forward bias,अग्र अभिनत
Forward biased junction,अग्र बायस संधि
Forward blocking state,अग्र अवरोधी अवस्था
Forward breakdown voltage,अग्र भंजन वोल्टता
Forward error correction,अग्रदिशिक त्रुटि संशोधन
Forward loop gain,अग्र पाश लब्धि
Forward path gain,अग्र पथ लब्धि
Forward polarity,अग्र ध्रुवणता
Forward trans conductance,अग्र अंतराचालकता
Forward transist time,अग्रदिशिक गमन काल
Foster-Seely discriminator,फोस्टर सिली विविक्तकर
Four bit coding,चतुःद्वयंक कूटन
Four inputs,चतुःनिवेश
Four state digital transmission,चतुः अवस्था अंकीय संचरण
Four terminal network,चतुन्तर्य जालक्रम
Four terminal network,चर्तुटर्मिनल नेटवर्क
Four tube camera,चतुःट्यूब कैमरा
Fourier coefficient,फोरियर गुणांक
Fourier integral,फोरियर समाकलन
Fourier inverse,फोरियर प्रतिलोम
Fourier series,फोरियर श्रेणी
Fourier transmission,संचरण
Fouriertrigonometric series,फोरियर त्रिकोणमितीय श्रेणी
Fourier's theorem,फोरियर प्रमेय
Four-layer device,चतुःपरत युक्ति
Four-layer diode,चतुर्स्तरीय डायोड
FPP (floating point processor),चलबिंदु संसाधित्र
FPU/floating point unit,चलबिंदु इकाई
FR (retriever a file),संचिका उपस्थापन
Fractional error,भिन्नात्मक त्रुटि
Fractional transmissibility,भिन्नात्मकता संचरणता
Frame,फ्रेम
Frame buffer chip,फ्रेम बफर चिप
Frame capture,फ्रेम प्रग्रहण
Frame code word,फ्रेम कूट शब्द
Frame format,"फ्रेम फॉर्मेट, संरूप"
Frame frequency,फ्रेम आवृत्ति
Frame ground,फ्रेम भौम
Frame synchronising bit,फ्रेम तुल्यकालिक अंक
Frame synchronization,फ्रेम तुल्यकालन
Frame synchronizing signal,फ्रेम तुल्यकालिक संकेत
Frank code,फ्रैंक कोड
Free electron,मुक्त इलेक्ट्रॉन
Free field,मुक्त क्षेत्र
Free running oscillator,मुक्त गतिमान दोलित्र
Free space impedance,मुक्त रिक्ति प्रतिबाधा
Free space path loss,मुक्त रिक्ति पथ ह्रास
Free-running multivibrator,मुक्त गतिमान बहुकंपित्र
Frequency,आवृत्ति
Frequency,आवृत्ति
Frequency,आवृत्ति
Frequency,आवृत्ति
Frequency adjacent channel,आवृत्ति संलग्न चैनल
Frequency allocation,आवृत्ति नियतन
Frequency bands,आवृत्ति बैंड
Frequency changer,आवृत्ति परिवर्तक
Frequency compensation,आवृत्ति प्रतिपूरण
Frequency compensation,आवृत्ति क्षतिपूरण
Frequency controlled oscillator,आवृत्ति नियंत्रित दोलित्र
Frequency conversion,आवृत्ति रूपांतरण
Frequency demodulation,आवृत्ति विमाडुलन
Frequency detector,आवृत्ति संसूचक
Frequency deviation,आवृत्ति विचलन
Frequency deviation,आवृत्ति विचलन
Frequency discrimination,आवृत्ति विविक्तीकरण
Frequency discriminator,आवृत्ति विविक्तकर
Frequency distortion,आवृत्ति विरूपण
Frequency diversity,आवृत्ति विभिन्नता
Frequency divider,आवृत्ति विभाजक
Frequency division multiplexing,बहुसंकेतक आवृत्ति विभाजन
Frequency doubler,आवृत्ति द्विगुणक
Frequency frogging,आवृत्ति अंतर्बदल
Frequency generation,आवृत्ति जनन
Frequency independent antenna,आवृत्ति अनाश्रित ऐन्टेना
Frequency interface,आवृत्ति अंतरापृष्ठ
Frequencyinterference,आवृत्ति व्यतिकरण
Frequency inversion,आवृत्ति प्रतिलोम
Frequency modulation,आवृत्ति मॉडुलन
Frequency modulation index,आवृत्ति मॉडुलन सूचकांक
Frequency modulator,आवृत्ति मॉडुलक
Frequency narrow band,आवृत्ति संकीर्ण बैंड
Frequency noise,आवृत्ति रव
Frequency range,आवृत्ति परास
Frequency reactance modulator,आवृत्ति प्रतिघात मॉडुलक
Frequency reference,आवृत्ति संदर्भ
Frequency response,आवृत्ति अनुक्रिया
Frequency scaling,आवृत्ति सोपानन
Frequency sound circuit,आवृत्ति ध्वनि परिपथ
Frequency spectrum,आवृत्ति स्पेक्ट्रम
Frequency stability,आवृत्ति स्थायित्व
Frequency standards,आवृत्ति मानक
Frequency swing,आवृत्ति प्रदोष
Frequency synthesis,आवृत्ति संश्लेषण
Frequency synthesis,आवृत्ति संश्लेषण
Frequency synthesized tuning,आवृत्ति संश्लेषित समस्वरण
Frequency to voltage conversion,आवृत्ति वोल्टता परिवर्तन
Frequency to voltage converter,आवृत्ति से वोल्टता परिवर्तक
Frequency to voltage converter,आवृत्ति-वोल्टता परिवर्तक
Frequency to voltage converter,आवृत्ति-वोल्टता परिवर्तक
Frequency tolerance,आवृत्ति सहन
Frequency translation,आवृत्ति स्थानांतरण
Frequency transmission,आवृत्ति संचरण
Frequency tuner,आवृत्ति समस्वरित्र
Frequency varactor modulator,वैरेक्टर मॉडुलक
Frequency wide band,आवृत्ति विस्तृत बैंड
Fresnel loss frequency,फ्रेसनेल ह्रास आवृत्ति
Friction error,घर्षण त्रुटि
Fringing colour,अंचल वर्ण
Front panel control,अग्र पट्ट नियंत्रण
Front porch,अग्र ओसारा
Frost-point hygrometer,तुषार बिंदु आर्द्रतामापी
FS (saving a file),संचिका संचय
Fu Manchu virus,फू मंचू विषाणु
Fuel pump interference,इंधन पंप व्यतिकरण
Fugi hard disk drive,फूजी अनम्यिका परिचालन
Full adder,पूर्ण योजक
