English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Heterotroph,परपोषित,પરપોષિત,परपोषित,ਪਰਪੋ਷ਿਤ,পরপোষিত,परपोषित,ಭಿನ್ನ ಪೋಷಿತ,പരപോഷിത,பரபோஷித,పరపోషిత,پرپوشت,পরপষিত,ପରପୋଷିତ,परपोषित
Hexaploid,षड्गुणित,ષડ્ગુણિત,षड्गुणित,਷ਡ੍ਗੁਣਿਤ,ষড্গুণিত,षड्गुणित,ಷಡ್ಗುಣಿತ,ഷഡ്ഗുണിത,ஷட்குணித,షడ్గుణిత,شڈگنت,ষড্গুণিত,ଷଡ୍ଗୁଣିତ,षड्गुणित
Hibernate,शीत निष्क्रियता,શીત નિષ્ક્રિયતા,शीत निष्क्रियता,ਸ਼ੀਤ ਨਿ਷੍ਕ੍ਰਿਯਤਾ,শীত নিষ্ক্রিযতা,शीत निष्क्रियता,ಶೀತಸುಪ್ತಾವಸ್ಥೆ ಹೊಂದಿರುವಿಕೆ,ശീത നിഷ്ക്രിയതാ,சீத நிஷ்க்ரியதா,శీత నిష్క్రియతా,شیت نشکریتا,শীত নিষ্ক্রিযতা,ଶୀତ ନିଷ୍କ୍ରିଯତା,शीत निष्क्रियता
High density planting,उच्च सघनता रोपण,ઉચ્ચ સઘનતા રોપણ,उच्च सघनता रोपण,ਉਚ੍ਚ ਸਘਨਤਾ ਰੋਪਣ,উচ্চ সঘনতা রোপণ,उच्च सघनता रोपण,ಅತಿಸಾಂದ್ರತೆಯ ಬಿತ್ತನೆ,ഉച്ച സഘനതാ രോപണ,உச்ச ஸகநதா ரோபண,ఉచ్చ సఘనతా రోపణ,اچ سگھنتا روپن,উচ্চ সঘনতা রপণ,ଉଚ୍ଚ ସଘନତା ରୋପଣ,उच्च सघनता रोपण
Hill (rice),"पिंडलक, हिल (धान)","પિંડલક, હિલ (ધાન)","पिंडलक, हिल (धान)","ਪਿਂਡਲਕ, ਹਿਲ (ਧਾਨ)","পিংডলক, হিল (ধান)","पिंडलक, हिल (धान)","ಪಿಂಡಲಕ, ಹಿಲ (ಧಾನ)","പിംഡലക, ഹില (ധാന)","பிங்டலக, ஹில (தாந)","పిండలక, హిల (ధాన)",پنڈلک، ہل (دھان),"পিংডলক, হিল (ধান)","ପିଂଡଲକ, ହିଲ (ଧାନ)","पिंडलक, हिल (धान)"
Histogram,आयतचित्र,આયતચિત્ર,आयतचित्र,ਆਯਤਚਿਤ੍ਰ,আযতচিত্র,आयतचित्र,ಆಯತ ಚಿತ್ರ,ആയതചിത്ര,ஆயதசித்ர,ఆయతచిత్ర,ہسٹوگرام,আযতচিত্র,ଆୟତ ଚିତ୍ର,आयतचित्र
Hitech horticulture,उच्च तकनीकी औद्यानिकी,ઉચ્ચ તકનીકી ઔદ્યાનિકી,उच्च तकनीकी औद्यानिकी,ਉਚ੍ਚ ਤਕਨੀਕੀ ਔਦ੍ਯਾਨਿਕੀ,উচ্চ তকনীকী ঔদ্যানিকী,उच्च तकनीकी औद्यानिकी,ಉನ್ನತ ತಾಂತ್ರಿಕತೆಯ ತೋಟಗಾರಿಕೆ,ഉച്ച തകനീകീ ഔദ്യാനികീ,உச்ச தகநீகீ ஔத்யாநிகீ,ఉచ్చ తకనీకీ ఔద్యానికీ,اچ تکنیکی ادیانکی,উচ্চ তকনীকী ঔদ্যানিকী,ଉଚ୍ଚ ତକନୀକୀ ଔଦ୍ଯାନିକୀ,उच्च तकनीकी औद्यानिकी
Hive,"करंड, छत्ता","કરંડ, છત્તા","करंड, छत्ता",ਮਧੂ-ਮੱਖੀਆਂ ਦਾ ਛੱਤਾ,"করংড, ছত্তা","करंड, छत्ता",ಗೂಡು,"കരംഡ, ഛത്താ","கரங்ட, சத்தா","కరండ, ఛత్తా",کرنڈ، چھتا,"করংড, ছত্তা","କରଣ୍ଡ, ବସା","करंड, छत्ता"
Hoeing,"गुड़ाई, गोड़ना","ગુડ઼ાઈ, ગોડ઼ના","गुड़ाई, गोड़ना","ਗੁਡ਼ਾਈ, ਗੋਡ਼ਨਾ","গুড়াঈ, গোড়না","गुड़ाई, गोड़ना",ಕಳೆಗುದ್ದಲಿಯಿಂದ ಕಳೆತೆಗೆಯುವಿಕೆ,"ഗുഡാഈ, ഗോഡനാ","குடாஈ, கோடநா","గుడాఈ, గోడనా",گڑائی، گوڑنا,"গুড়াঈ, গড়না","ଗୁଡ଼ାଈ, ଗୋଡ଼ନା","गुड़ाई, गोड़ना"
Holding,जोत,"ધારણા, શેર મૂડી","धारण, जमीन, मालमत्ता","ਧਾਰਣ, ਜੋਤ, ਸ਼ੇਅਟ ਪੂੰਜੀ, ਅਧਿਕ੍ਰਿਤ ਪੂੰਜੀ","জোত,রায়তি","धारण,धारणा",ಹಿಡುವಳಿ,"നടപ്പുവസ്തു, കൈവശവസ്തു","1. உடைமை, கைப்பற்று நிலம் 2. பிடி",కమతం,اراضی ملکیت,"1.ভূ-সম্পত্তি,পট্টাৰমাটি2.সা-সম্পত্তি3. (আইনৰ)মীমাংসা","ଜୋତ, ହୋଲଡିଂ","1. धारण, नियन्त्रण, कब्जा, दखल 2. शेयर पुँजी"
Home farm,निजी फार्म,નિજી ફાર્મ,निजी फार्म,ਨਿਜੀ ਫਾਰ੍ਮ,নিজী ফার্ম,निजी फार्म,ಸ್ವಂತದ ಫಾರ್ಮ್,നിജീ ഫാര്മ,நிஜீ பார்ம,నిజీ ఫార్మ,نجی فارم,নিজী ফার্ম,ନିଜୀ ଫାର୍ମ,निजी फार्म
Homeostasis,समस्थिति,સમસ્થિતિ,समस्थिति,ਸਮਸ੍ਥਿਤਿ,সমস্থিতি,समस्थिति,ಸಂತುಲನ,സമസ്ഥിതി,ஸமஸ்திதி,సమస్థితి,سمستھتی,সমস্থিতি,ସମସ୍ଥାପନ,समस्थिति
Homestead,वासभूमि,વાસભૂમિ,वासभूमि,ਵਾਸਭੂਮਿ,বাসভূমি,वासभूमि,ಹೊಲಮನೆ,വാസഭൂമി,வாஸபூமி,వాసభూమి,واسبھومی,াসভূমি,ବାସଭୂମି,वासभूमि
Homogeneity,समांगता,સમાંગતા,समांगता,ਸਮਾਂਗਤਾ,সমাংগতা,समांगता,"ಸಮಪ್ರಮಾಣತೆ, ಸಮಜಾತ್ಮತೆ",സമാംഗതാ,ஸமாங்கதா,సమాంగతా,ہم جنسیت,সমাংগতা,ସମଘାତତା,समांगता
Homogenous,"सजातीय, समांगी","સજાતીય, સમાંગી","सजातीय, समांगी","ਸਜਾਤੀਯ, ਸਮਾਂਗੀ","সজাতীয, সমাংগী","सजातीय, समांगी","ಸಜಾತೀಯ, ಸಮಾಂಗತೆ","സജാതീയ, സമാംഗീ","ஸஜாதீய, ஸமாங்கீ","సజాతీయ, సమాంగీ",سجاتیہ، سمانگی,"সজাতীয, সমাংগী","ସଜାତୀଯ, ସମାଂଗୀ","सजातीय, समांगी"
Homologus,समधर्मी,સમધર્મી,समधर्मी,ਸਮਧਰ੍ਮੀ,সমধর্মী,समधर्मी,ಸಮಧರ್ಮೀ,സമധര്മീ,ஸமதர்மீ,సమధర్మీ,سمدھرمی,সমধর্মী,ସମଧର୍ମୀ,समधर्मी
Homozygote,समयुग्मज,સમયુગ્મજ,समयुग्मज,ਸਮਯੁਗ੍ਮਜ,সমযুগ্মজ,समयुग्मज,ಸಮಯುಗ್ಮಕ,സമയുഗ്മജ,ஸமயுக்மஜ,సమయుగ్మజ,سمیگمج,সমযুগ্মজ,ସମଯୁଗ୍ମଜ,समयुग्मज
Hopper,"खुरलिका, खाद्यधानी, हापर","ખુરલિકા, ખાદ્યધાની, હાપર","खुरलिका, खाद्यधानी, हापर","ਖੁਰਲਿਕਾ, ਖਾਦ੍ਯਧਾਨੀ, ਹਾਪਰ","খুরলিকা, খাদ্যধানী, হাপর","खुरलिका, खाद्यधानी, हापर",ಮೇವುದಾರಕ / ಪಾತ್ರೆ,"ഖുരലികാ, ഖാദ്യധാനീ, ഹാപര","குரலிகா, காத்யதாநீ, ஹாபர","ఖురలికా, ఖాద్యధానీ, హాపర",کھرلکا، کھادیدھانی، ہاپر,"খুরলিকা, খাদ্যধানী, হাপর",ଡିଆଁଳି,"खुरलिका, खाद्यधानी, हापर"
Horizon,"संस्तर, क्षितिज","સંસ્તર, ક્ષિતિજ","संस्तर, क्षितिज","ਦੁਮੇਲ ਜਿੱਥੋਂ ਜਮੀਨ ਅਤੇ ਅਸਮਾਨ ਮਿਲਦੇ ਦਿਸਦੇ ਹਨ,ਉਫ਼ਕ,ਖਿਤਿਜ","সংস্তর, ক্ষিতিজ","संस्तर, क्षितिज",ಕ್ಷಿತಿಜ,ദിങ്മണ്ഡലം,"ஸங்ஸ்தர, க்ஷிதிஜ","సంస్తర, క్షితిజ",اُفق۔ ہورائزن,"সংস্তর, ক্ষিতিজ","ସଂସ୍ତର, କ୍ଷିତିଜ","संस्तर, क्षितिज"
Horticultural crops,औद्यानिक फसलें,ઔદ્યાનિક ફસલેં,औद्यानिक फसलें,ਔਦ੍ਯਾਨਿਕ ਫਸਲੇਂ,ঔদ্যানিক ফসলেং,औद्यानिक फसलें,ತೋಟಗಾರಿಕೆ ಬೆಳೆಗಳು,ഔദ്യാനിക ഫസലേം,ஔத்யாநிக பஸலேங்,ఔద్యానిక ఫసలేం,ادیانک فصلیں,ঔদ্যানিক ফসলং,ଔଦ୍ଯାନିକ ଫସଲେଂ,औद्यानिक फसलें
Horticulture,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी","ઉદ્યાન વિજ્ઞાન, બાગવાની, ઉદ્યાન કૃષિ, ઔદ્યાનિકી","उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी",ਬਾਗਬਾਨੀ,"উদ্যান বিজ্ঞান, বাগবানী, উদ্যান কৃষি, ঔদ্যানিকী","उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी",ತೋಟಗಾರಿಕೆ,"ഉദ്യാന വിജ്ഞാന, ബാഗവാനീ, ഉദ്യാന കൃഷി, ഔദ്യാനികീ","உத்யாந விஜ்ஞாந, பாகவாநீ, உத்யாந க்ருஷி, ஔத்யாநிகீ","ఉద్యాన విజ్ఞాన, బాగవానీ, ఉద్యాన కృషి, ఔద్యానికీ",باغبانی,"উদ্যান িজ্ঞান, বাগানী, উদ্যান কৃষি, ঔদ্যানিকী","ଉଦ୍ଯାନ ବିଜ୍ଞାନ, ବାଗବାନୀ, ଉଦ୍ଯାନ କୃଷି, ଔଦ୍ଯାନିକୀ","उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
Horti-silvi pastoral farming,उद्यान वानिक पशुपाल्य खेती,ઉદ્યાન વાનિક પશુપાલ્ય ખેતી,उद्यान वानिक पशुपाल्य खेती,ਉਦ੍ਯਾਨ ਵਾਨਿਕ ਪਸ਼ੁਪਾਲ੍ਯ ਖੇਤੀ,উদ্যান বানিক পশুপাল্য খেতী,उद्यान वानिक पशुपाल्य खेती,ಉದ್ಯಾನ ವಾನಿಕ ಪಶುಪಾಲ್ಯ ಖೇತೀ,ഉദ്യാന വാനിക പശുപാല്യ ഖേതീ,உத்யாந வாநிக பசுபால்ய கேதீ,ఉద్యాన వానిక పశుపాల్య ఖేతీ,ادیان وانک پشوپالیہ کھیتی,উদ্যান ানিক পশুপাল্য খতী,ଉଦ୍ଯାନ ବାନିକ ପଶୁପାଲ୍ଯ ଖେତୀ,उद्यान वानिक पशुपाल्य खेती
Host,परपोषी,પરપોષી,परपोषी,"ਮਹਿਮਾਨਾ ਦਾ ਸਤਿਕਾਰ ਕਰਨ ਵਾਲਾ , ਭੀੜ , ਇੱਕਠ , ਸੈਨਾ",পরপোষী,परपोषी,ಆತಿಥೇಯ,ആതിഥേയന്‍,பரபோஷீ,పరపోషీ,میزبان,পরপষী,ପୋଷକ,परपोषी
Hot water treatment,तप्त जलोपचार,તપ્ત જલોપચાર,तप्त जलोपचार,ਤਪ੍ਤ ਜਲੋਪਚਾਰ,তপ্ত জলোপচার,तप्त जलोपचार,ಬಿಸಿನೀರಿನ ಉಪಚಾರ,തപ്ത ജലോപചാര,தப்த ஜலோபசார,తప్త జలోపచార,تپت جلوپچار,তপ্ত জলপচার,ତପ୍ତ ଜଲୋପଚାର,तप्त जलोपचार
Hull,"हल, छिलका","હલ, છિલકા","हल, छिलका","ਹਲ, ਛਿਲਕਾ","হল, ছিলকা","हल, छिलका",ಸಿಪ್ಪೆ ಹೊದಿಕೆ,"ഹല, ഛിലകാ","ஹல, சிலகா","హల, ఛిలకా",حل، چھلکا,"হল, ছিলকা","ନୌକା, ଜାହାଜ, ଗୃହୋପକରଣ","हल, छिलका"
Humidity,आर्द्रता,આર્દ્રતા,आर्द्रता,"ਸਿੱਲ , ਨਮੀ",আর্দ্রতা,आर्द्रता,"ತೇವಾಂಶ, ಆರ್ದ್ರತೆ",ആര്ദ്രതാ,ஆர்த்ரதா,ఆర్ద్రతా,رطوبت,আর্দ্রতা,ଆର୍ଦ୍ରତା,आर्द्रता
Humus,हयूमस,હયૂમસ,हयूमस,ਹਯੂਮਸ,হযূমস,हयूमस,ಮಣ್ಣುಗೊಬ್ಬರ,ഹയൂമസ,ஹயூமஸ,హయూమస,ہیومس,হযূমস,ହଯୂମସ,हयूमस
Husk,भूसी,ભૂસી,भूसी,"ਛਿਲਕਾ , ਫ਼ੋਕ",ভূসী,भूसी,"ಹೊಟ್ಟು, ಸಿಪ್ಪೆ",ഭൂസീ,பூஸீ,భూసీ,بھوسی,ভূসী,ଭୂସୀ,भूसी
Husker,छिलका निकालने वाली मशीन,છિલકા નિકાલને વાલી મશીન,छिलका निकालने वाली मशीन,ਛਿਲਕਾ ਨਿਕਾਲਨੇ ਵਾਲੀ ਮਸ਼ੀਨ,ছিলকা নিকালনে বালী মশীন,छिलका निकालने वाली मशीन,ಹೊಟ್ಟು / ಸಿಪ್ಪೆ ತೆಗೆಯುವ ಯಂತ್ರ,ഛിലകാ നികാലനേ വാലീ മശീന,சிலகா நிகாலநே வாலீ மசீந,ఛిలకా నికాలనే వాలీ మశీన,چھلکا نکالنے والی مشین,ছিলকা নিকালন ালী মশীন,ଛିଲକା ନିକାଲନେ ବାଲୀ ମଶୀନ,छिलका निकालने वाली मशीन
Husking,छिलका उतारना,છિલકા ઉતારના,छिलका उतारना,ਛਿਲਕਾ ਉਤਾਰਨਾ,ছিলকা উতারনা,छिलका उतारना,ಹೊಟ್ಟು / ಸಿಪ್ಪೆ ತೆಗೆಯುವಿಕೆ,ഛിലകാ ഉതാരനാ,சிலகா உதாரநா,ఛిలకా ఉతారనా,چھلکا اتارنا,ছিলকা উতারনা,ଛିଲକା ଉତାରନା,छिलका उतारना
Hybrid,संकर,સંકર,संकर,ਸਂਕਰ,সংকর,संकर,"ಮಿಶ್ರಸಂಕರ, ಮಿಶ್ರತಳಿ",സംകര,ஸங்கர,సంకర,مخلوط,সংকর,ଶଙ୍କର,संकर
Hybridization,संकरण,સંકરણ,संकरण,ਸਂਕਰਣ,সংকরণ,संकरण,ಸಂಕರಣ,സംകരണ,ஸங்கரண,సంకరణ,سنکرن,সংকরণ,ଶଙ୍କରଣ,संकरण
Hydration,"जलयोजन, जलीयन","જલયોજન, જલીયન","जलयोजन, जलीयन","ਜਲਯੋਜਨ, ਜਲੀਯਨ","জলযোজন, জলীযন","जलयोजन, जलीयन","ಜಲೀಯನ, ಜನಯುಕ್ತತೆ","ജലയോജന, ജലീയന","ஜலயோஜந, ஜலீயந","జలయోజన, జలీయన",آبداری۔ آبید گی,"জলযজন, জলীযন","ଜଲଯୋଜନ, ଜଲୀଯନ","जलयोजन, जलीयन"
Hydrology,जल विज्ञान,જલ વિજ્ઞાન,जल विज्ञान,ਜਲ ਵਿਜ੍ਞਾਨ,জল বিজ্ঞান,जल विज्ञान,ಜಲವಿಜ್ಞಾನ,ജല വിജ്ഞാന,ஜல விஜ்ஞாந,జల విజ్ఞాన,آبیاتی۔ آبیات,জল িজ্ঞান,ଆଦ୍ରତା ବିଜ୍ଞାନ,जल विज्ञान
Hydrolysis,जल अपघटन,જલ અપઘટન,जल अपघटन,ਜਲ ਅਪਘਟਨ,জল অপঘটন,जल अपघटन,ಜಲವಿಭಜನೆ,ജല അപഘടന,ஜல அபகடந,జల అపఘటన,تحلیل مائی,জল অপঘটন,ଜଳ‌ଉପଘଟନ,जल अपघटन
Hydrometer,"द्रवघनत्व मापी, हाइड्रोमीटर","દ્રવઘનત્વ માપી, હાઇડ્રોમીટર","द्रवघनत्व मापी, हाइड्रोमीटर","ਦ੍ਰਵਘਨਤ੍ਵ ਮਾਪੀ, ਹਾਇਡ੍ਰੋਮੀਟਰ","দ্রবঘনত্ব মাপী, হাইড্রোমীটর","द्रवघनत्व मापी, हाइड्रोमीटर",ಜಲವಿಶಿಷ್ಟಗುರುತ್ವಮಾಪಕ,"ദ്രവഘനത്വ മാപീ, ഹാഇഡ്രോമീടര","த்ரவகநத்வ மாபீ, ஹாஇட்ரோமீடர","ద్రవఘనత్వ మాపీ, హాఇడ్రోమీటర",دروگھنتو ماپی، ہائڈرومیٹر,"দ্রঘনত্ মাপী, হাইড্রমীটর","ଦ୍ରବଘନତ୍ବ ମାପୀ, ହାଇଡ୍ରୋମୀଟର","द्रवघनत्व मापी, हाइड्रोमीटर"
Hydrophilous,जल परागित,જલ પરાગિત,जल परागित,ਜਲ ਪਰਾਗਿਤ,জল পরাগিত,जल परागित,ಜಲಪ್ರಿಯ,ജല പരാഗിത,ஜல பராகித,జల పరాగిత,جل پراگت,জল পরাগিত,ଜଳରାଗୀ,जल परागित
Hydroponics,जल संवर्धन,જલ સંવર્ધન,जल संवर्धन,ਜਲ ਸਂਵਰ੍ਧਨ,জল সংবর্ধন,जल संवर्धन,ಜಲಕೃಷಿ,ജല സംവര്ധന,ஜல ஸங்வர்தந,జల సంవర్ధన,جل سنوردھن,জল সংর্ধন,ଜଲ ସଂବର୍ଧନ,जल संवर्धन
Hydrosphere,जल मंडल,જલ મંડલ,जल मंडल,ਜਲ ਮਂਡਲ,জল মংডল,जल मंडल,"ಜಲಾವರಣ, ಜಲಗೋಳ",ജല മംഡല,ஜல மங்டல,జల మండల,کرۂ آب,জল মংডল,ଜଲ ମଂଡଲ,जल मंडल
Hydroscopicity,आर्द्रता-ग्राहयता,આર્દ્રતા-ગ્રાહયતા,आर्द्रता-ग्राहयता,ਆਰ੍ਦ੍ਰਤਾ-ਗ੍ਰਾਹਯਤਾ,আর্দ্রতা-গ্রাহযতা,आर्द्रता-ग्राहयता,ಆರ್ದ್ರತಾ-ಗ್ರಾಹಯತಾ,ആര്ദ്രതാ-ഗ്രാഹയതാ,ஆர்த்ரதா-க்ராஹயதா,ఆర్ద్రతా-గ్రాహయతా,آردرتا-گراہیتا,আর্দ্রতা-গ্রাহযতা,ଆର୍ଦ୍ରତା-ଗ୍ରାହଯତା,आर्द्रता-ग्राहयता
Hyperparasite,परात्पराजीवी,પરાત્પરાજીવી,परात्पराजीवी,ਪਰਾਤ੍ਪਰਾਜੀਵੀ,পরাত্পরাজীবী,परात्पराजीवी,ಉಪ / ಅತಿಪರೋಪ ಜೀವಿ,പരാത്പരാജീവീ,பராத்பராஜீவீ,పరాత్పరాజీవీ,پراتپراجیوی,পরাত্পরাজীী,ପରାତ୍ପରାଜୀବୀ,परात्पराजीवी
Hyperplasia,अतिवृद्धि,અતિવૃદ્ધિ,अतिवृद्धि,ਅਤਿਵ੃ਦ੍ਧਿ,অতিবৃদ্ধি,अतिवृद्धि,ಅತಿ ಬೆಳವಣಿಗೆ,അതിവൃദ്ധി,அதிவ்ருத்தி,అతివృద్ధి,اتوردھی,অতিৃদ্ধি,ଅତିବର୍ଦ୍ଧନ,अतिवृद्धि
Hypha,"कवक तंतु, हाइफा","કવક તંતુ, હાઇફા","कवक तंतु, हाइफा","ਕਵਕ ਤਂਤੁ, ਹਾਇਫਾ","কবক তংতু, হাইফা","कवक तंतु, हाइफा",ಕವಕತಂತು,"കവക തംതു, ഹാഇഫാ","கவக தங்து, ஹாஇபா","కవక తంతు, హాఇఫా",کوک تنتو، ہائپھا,"কক তংতু, হাইফা","କବକ ତଂତୁ, ହାଇଫା","कवक तंतु, हाइफा"
Hypocotyl,बीजपत्राधार,બીજપત્રાધાર,बीजपत्राधार,ਬੀਜਪਤ੍ਰਾਧਾਰ,বীজপত্রাধার,बीजपत्राधार,ಬೀಜಪತ್ರಧರ,ബീജപത്രാധാര,பீஜபத்ராதார,బీజపత్రాధార,بیجپترادھار,বীজপত্রাধার,ବୀଜପତ୍ରାଧାର,बीजपत्राधार
Hypothesis,परिकल्पना,પરિકલ્પના,परिकल्पना,"ਅਨੁਮਾਨ , ਕਾਲਪਨਿਕ ਵਿਚਾਰ",পরিকল্পনা,परिकल्पना,"ಊಹಾಕಲ್ಪನೆ, ಪ್ರಕಲ್ಪನೆ",പരികല്പനാ,பரிகல்பநா,పరికల్పనా,فرضیہ,পরিকল্পনা,ପରିକଲ୍ପନା,परिकल्पना
Hysteresis (water),शैथिल्य (जल),શૈથિલ્ય (જલ),शैथिल्य (जल),ਸ਼ੈਥਿਲ੍ਯ (ਜਲ),শৈথিল্য (জল),शैथिल्य (जल),ಕಾಂತ ಜಡತ್ವ,ശൈഥില്യ (ജല),சைதில்ய (ஜல),శైథిల్య (జల),شیتھلیہ (جل),শৈথিল্য (জল),ଶୈଥିଲ୍ଯ (ଜଲ),शैथिल्य (जल)
Hazel nut,"हेजल नट, अखरोट का फल","હેજલ નટ, અખરોટ કા ફલ","हेजल नट, अखरोट का फल","ਹੇਜਲ ਨਟ, ਅਖਰੋਟ ਕਾ ਫਲ","হেজল নট, অখরোট কা ফল","हेजल नट, अखरोट का फल",ಹೇಜಲ್ ನಟ್,"ഹേജല നട, അഖരോട കാ ഫല","ஹேஜல நட, அகரோட கா பல","హేజల నట, అఖరోట కా ఫల",ہیجل نٹ، اخروٹ کا پھل,"হজল নট, অখরট কা ফল","ହେଜଲ ନଟ, ଅଖରୋଟ କା ଫଲ","हेजल नट, अखरोट का फल"
Hemp,भांग,ભાંગ,भांग,"ਸਣ , ਪਟਸਨ ਦਾ ਬੂਟਾ",ভাংগ,भांग,ಪುಂಡಿ,ഭാംഗ,பாங்க,భాంగ,سَن,ভাংগ,ଭାଂଗ,भांग
Henbane,खुरासानी अजवाईन,ખુરાસાની અજવાઈન,खुरासानी अजवाईन,ਖੁਰਾਸਾਨੀ ਅਜਵਾਈਨ,খুরাসানী অজবাঈন,खुरासानी अजवाईन,"ಓಮ, ವಾದಕ್ಕಿ",ഖുരാസാനീ അജവാഈന,குராஸாநீ அஜவாஈந,ఖురాసానీ అజవాఈన,خراسانی اجوائن,খুরাসানী অজাঈন,ଖୁରାସାନୀ ଅଜବାଈନ,खुरासानी अजवाईन
Henna,मेंहदी,મેંહદી,मेंहदी,"ਮਹਿੰਦੀ , ਚਿੱਟੇ ਫੁੱਲਾ ਵਾਲੀ ਸਦਾਬਹਾਰ ਮਹਿੰਦੀ",মেংহদী,मेंहदी,"ಗೋರಂಟಿ, ಮದರಂಗಿ, ಹೊನ್ನುಬಳ್ಳಿ, ಮೆಹಂದಿ",മേംഹദീ,மேங்ஹதீ,మేంహదీ,مینہدی,মংহদী,ମେଂହଦୀ,मेंहदी
Hibiscus,गुड़हल,ગુડ઼હલ,गुड़हल,ਗੁਡ਼ਹਲ,গুড়হল,गुड़हल,ದಾಸವಾಳ,ചെമ്പരത്തി,குடஹல,గుడహల,گڑہل,গুড়হল,ଗୁଡ଼ହଲ,गुड़हल
Hop,होप,હોપ,होप,ਹੋਪ,হোপ,होप,ಜಿಗಿತ,ഹോപ,ஹோப,హోప,ہوپ,হপ,ହୋପ,होप
Horse gram,कुल्थी,કુલ્થી,कुल्थी,ਕੁਲ੍ਥੀ,কুল্থী,कुल्थी,ಹುರುಳಿಕಾಳು,കുല്ഥീ,குல்தீ,కుల్థీ,کلتھی,কুল্থী,କୁଲ୍ଥୀ,कुल्थी
Horse-eye-bean,कवांच,કવાંચ,कवांच,ਕਵਾਂਚ,কবাংচ,कवांच,ಕವಾಂಚ,കവാംച,கவாங்ச,కవాంచ,کوانچ,কাংচ,କବାଂଚ,कवांच
Honeybee,मधुमक्खी,મધુમક્ખી,मधुमक्खी,ਮਧੁਮਕ੍ਖੀ,মধুমক্খী,मधुमक्खी,ಮಧುಮಕ್ಖೀ,മധുമക്ഖീ,மதுமக்கீ,మధుమక్ఖీ,مدھومکھی,মধুমক্খী,ମଧୁମକ୍ଖୀ,मधुमक्खी
Hopper,फुदका,ફુદકા,फुदका,ਫੁਦਕਾ,ফুদকা,फुदका,ಮೇವುದಾರಕ / ಪಾತ್ರೆ,ഫുദകാ,புதகா,ఫుదకా,پھدکا,ফুদকা,ଡିଆଁଳି,फुदका
Horticulturist,उद्यानविद्,ઉદ્યાનવિદ્,उद्यानविद्,ਉਦ੍ਯਾਨਵਿਦ੍,উদ্যানবিদ্,उद्यानविद्,ತೋಟಗಾರಿಕಾ ಶಾಸ್ತ್ರಜ್ಞ,ഉദ്യാനവിദ്,உத்யாநவித்,ఉద్యానవిద్,ماہر باغبانی,উদ্যানিদ্,ଉଦ୍ଯାନବିଦ୍,उद्यानविद्
Hydrologist,जल विज्ञानी,જલ વિજ્ઞાની,जल विज्ञानी,ਜਲ ਵਿਜ੍ਞਾਨੀ,জল বিজ্ঞানী,जल विज्ञानी,ಜಲ ಶಾಸ್ತ್ರಜ್ಞ,ജല വിജ്ഞാനീ,ஜல விஜ்ஞாநீ,జల విజ్ఞానీ,جل وگیانی,জল িজ্ঞানী,ଜଲ ବିଜ୍ଞାନୀ,जल विज्ञानी
In situ grafting,स्व स्थाने कलम-बंधन,સ્વ સ્થાને કલમ-બંધન,स्व स्थाने कलम-बंधन,ਸ੍ਵ ਸ੍ਥਾਨੇ ਕਲਮ-ਬਂਧਨ,স্ব স্থানে কলম-বংধন,स्व स्थाने कलम-बंधन,ಇದ್ದಲ್ಲಿಯೇ / ಸ್ವಸ್ಥಾನದಲ್ಲಿಯೇ ಕಸಿ ಮಾಡುವಿಕೆ,സ്വ സ്ഥാനേ കലമ-ബംധന,ஸ்வ ஸ்தாநே கலம-பங்தந,స్వ స్థానే కలమ-బంధన,سو ستھانے قلم-بندھن,স্ স্থান কলম-বংধন,ସ୍ବ ସ୍ଥାନେ କଲମ-ବଂଧନ,स्व स्थाने कलम-बंधन
In vitro,पात्रे,પાત્રે,पात्रे,ਪਾਤ੍ਰੇ,পাত্র,पात्रे,"ಜೀವಿಯ ಹೊರಗೆ, ಅಜೀವೋವ್ಯವಸ್ಥೆ, ಪ್ರನಾಳೀಯ",പാത്രേ,பாத்ரே,పాత్రే,پاترے,পাত্র,ପାତ୍ରେ,पात्रे
In vivo,जीवे,જીવે,जीवे,ਜੀਵੇ,জীব,जीवे,"ಜೀವಿಯೊಳಗೆ, ಜೀವೋವ್ಯವಸ್ಥೆ",ജീവേ,ஜீவே,జీవే,جیوے,জী,"ଜୀବେ, ଜୀବ ଗର୍ଭରେ",जीवे
