English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
controllable variable,नियंत्रणीयचर,નિયંત્રણીયચર,नियंत्रणीयचर,ਨਿਯਂਤ੍ਰਣੀਯਚਰ,নিযংত্রণীযচর,नियंत्रणीयचर,ನಿಯಂತ್ರಣೀಯಚರ,നിയംത്രണീയചര,நியங்த்ரணீயசர,నియంత్రణీయచర,نینترنیچر,নিযংত্রণীযচর,ନିଯଂତ୍ରଣୀଯଚର,नियंत्रणीयचर
controlled game,नियंत्रितगेम,નિયંત્રિતગેમ,नियंत्रितगेम,ਨਿਯਂਤ੍ਰਿਤਗੇਮ,নিযংত্রিতগেম,नियंत्रितगेम,ನಿಯಂತ್ರಿತಗೇಮ,നിയംത്രിതഗേമ,நியங்த்ரிதகேம,నియంత్రితగేమ,نینترتگیم,নিযংত্রিতগম,ନିଯଂତ୍ରିତଗେମ,नियंत्रितगेम
converse,"विलोम, विपरीत","વિલોમ, વિપરીત","विलोम, विपरीत",ਵਿਰੋਧੀ,"বিলোম, বিপরীত","विलोम, विपरीत",ವಿಲೋಮ,"വിലോമ, വിപരീത","விலோம, விபரீத","విలోమ, విపరీత",بر عکس,"িলম, িপরীত","ବିଲୋମ, ବିପରୀତ","विलोम, विपरीत"
conversion,रूपांतरण,રૂપાંતરણ,रूपांतरण,"ਰੂਪਾਤਰ,ਹੇਰ ਫੇਰ",রূপাংতরণ,रूपांतरण,ಪರಿವರ್ತನೆ,രൂപാംതരണ,ரூபாங்தரண,రూపాంతరణ,بدل,রূপাংতরণ,"ରୂପାନ୍ତରଣ, ପରିବର୍ତ୍ତନ",रूपांतरण
convex body,अवमुखपिंड,અવમુખપિંડ,अवमुखपिंड,ਅਵਮੁਖਪਿਂਡ,অবমুখপিংড,अवमुखपिंड,ಅವಮುಖಪಿಂಡ,അവമുഖപിംഡ,அவமுகபிங்ட,అవముఖపిండ,اومکھپنڈ,অমুখপিংড,ଅବମୁଖପିଂଡ,अवमुखपिंड
convex closure,अवमुखसंवरक,અવમુખસંવરક,अवमुखसंवरक,ਅਵਮੁਖਸਂਵਰਕ,অবমুখসংবরক,अवमुखसंवरक,ಅವಮುಖಸಂವರಕ,അവമുഖസംവരക,அவமுகஸங்வரக,అవముఖసంవరక,اومکھسنورک,অমুখসংরক,ଅବମୁଖସଂବରକ,अवमुखसंवरक
convex combination,"अवमुखसंयोग,अवमुखसंयोजन","અવમુખસંયોગ,અવમુખસંયોજન","अवमुखसंयोग,अवमुखसंयोजन","ਅਵਮੁਖਸਂਯੋਗ,ਅਵਮੁਖਸਂਯੋਜਨ","অবমুখসংযোগ,অবমুখসংযোজন","अवमुखसंयोग,अवमुखसंयोजन","ಅವಮುಖಸಂಯೋಗ,ಅವಮುಖಸಂಯೋಜನ","അവമുഖസംയോഗ,അവമുഖസംയോജന","அவமுகஸங்யோக,அவமுகஸங்யோஜந","అవముఖసంయోగ,అవముఖసంయోజన",اومکھسنیوگ،اومکھسنیوجن,"অমুখসংযগ,অমুখসংযজন","ଅବମୁଖସଂଯୋଗ,ଅବମୁଖସଂଯୋଜନ","अवमुखसंयोग,अवमुखसंयोजन"
convex cone,अवमुखशंकु,અવમુખશંકુ,अवमुखशंकु,ਅਵਮੁਖਸ਼ਂਕੁ,অবমুখশংকু,अवमुखशंकु,ಅವಮುಖಶಂಕು,അവമുഖശംകു,அவமுகசங்கு,అవముఖశంకు,اومکھشنکو,অমুখশংকু,ଅବମୁଖଶଂକୁ,अवमुखशंकु
convex cover,अवमुखसमावरक,અવમુખસમાવરક,अवमुखसमावरक,ਅਵਮੁਖਸਮਾਵਰਕ,অবমুখসমাবরক,अवमुखसमावरक,ಅವಮುಖಸಮಾವರಕ,അവമുഖസമാവരക,அவமுகஸமாவரக,అవముఖసమావరక,اومکھسماورک,অমুখসমারক,ଅବମୁଖସମାବରକ,अवमुखसमावरक
convex function,अवमुखफलन,અવમુખફલન,अवमुखफलन,ਅਵਮੁਖਫਲਨ,অবমুখফলন,अवमुखफलन,ಅವಮುಖಫಲನ,അവമുഖഫലന,அவமுகபலந,అవముఖఫలన,حدبی فنکشن,অমুখফলন,ଅବମୁଖଫଲନ,अवमुखफलन
convex hull,अवमुखसमावरक,અવમુખસમાવરક,अवमुखसमावरक,ਅਵਮੁਖਸਮਾਵਰਕ,অবমুখসমাবরক,अवमुखसमावरक,ಅವಮುಖಸಮಾವರಕ,അവമുഖസമാവരക,அவமுகஸமாவரக,అవముఖసమావరక,اومکھسماورک,অমুখসমারক,ଅବମୁଖସମାବରକ,अवमुखसमावरक
convex linear combinations,अवमुखरैखिकसंचय,અવમુખરૈખિકસંચય,अवमुखरैखिकसंचय,ਅਵਮੁਖਰੈਖਿਕਸਂਚਯ,অবমুখরৈখিকসংচয,अवमुखरैखिकसंचय,ಅವಮುಖರೈಖಿಕಸಂಚಯ,അവമുഖരൈഖികസംചയ,அவமுகரைகிகஸங்சய,అవముఖరైఖికసంచయ,اومکھریکھکسنچیہ,অমুখরৈখিকসংচয,ଅବମୁଖରୈଖିକସଂଚଯ,अवमुखरैखिकसंचय
convex linear programming,अवमुखरैखिकप्रोग्रामन,અવમુખરૈખિકપ્રોગ્રામન,अवमुखरैखिकप्रोग्रामन,ਅਵਮੁਖਰੈਖਿਕਪ੍ਰੋਗ੍ਰਾਮਨ,অবমুখরৈখিকপ্রোগ্রামন,अवमुखरैखिकप्रोग्रामन,ಅವಮುಖರೈಖಿಕಪ್ರೋಗ್ರಾಮನ,അവമുഖരൈഖികപ്രോഗ്രാമന,அவமுகரைகிகப்ரோக்ராமந,అవముఖరైఖికప్రోగ్రామన,اومکھریکھکپروگرامن,অমুখরৈখিকপ্রগ্রামন,ଅବମୁଖରୈଖିକପ୍ରୋଗ୍ରାମନ,अवमुखरैखिकप्रोग्रामन
convex metric space,अवमुखदूरीकसमष्‍टि,અવમુખદૂરીકસમષ્ટિ,अवमुखदूरीकसमष्टि,ਅਵਮੁਖਦੂਰੀਕਸਮ਷੍ਟਿ,অবমুখদূরীকসমষ্টি,अवमुखदूरीकसमष्टि,ಅವಮುಖದೂರೀಕಸಮಷ್ಟಿ,അവമുഖദൂരീകസമഷ്ടി,அவமுகதூரீகஸமஷ்டி,అవముఖదూరీకసమష్టి,اومکھدوریکسمشٹی,অমুখদূরীকসমষ্টি,ଅବମୁଖଦୂରୀକସମଷ୍ଟି,अवमुखदूरीकसमष्टि
convex point set,अवमुखबिंदुसमुच्चय,અવમુખબિંદુસમુચ્ચય,अवमुखबिंदुसमुच्चय,ਅਵਮੁਖਬਿਂਦੁਸਮੁਚ੍ਚਯ,অবমুখবিংদুসমুচ্চয,अवमुखबिंदुसमुच्चय,ಅವಮುಖಬಿಂದುಸಮುಚ್ಚಯ,അവമുഖബിംദുസമുച്ചയ,அவமுகபிங்துஸமுச்சய,అవముఖబిందుసముచ్చయ,اومکھبندسمچیہ,অমুখবিংদুসমুচ্চয,ଅବମୁଖବିଂଦୁସମୁଚ୍ଚଯ,अवमुखबिंदुसमुच्चय
convex polygon,अवमुखबहुभुज,અવમુખબહુભુજ,अवमुखबहुभुज,ਅਵਮੁਖਬਹੁਭੁਜ,অবমুখবহুভুজ,अवमुखबहुभुज,ಬಹಿರ್ ವಕ್ರ ಬಹುಭುಜಾಕೃತಿ,അവമുഖബഹുഭുജ,அவமுகபஹுபுஜ,అవముఖబహుభుజ,اومکھبہبھج,অমুখবহুভুজ,ଅବମୁଖବହୁଭୁଜ,अवमुखबहुभुज
convex polyhedron,अवमुखबहुफलक,અવમુખબહુફલક,अवमुखबहुफलक,ਅਵਮੁਖਬਹੁਫਲਕ,অবমুখবহুফলক,अवमुखबहुफलक,ಅವಮುಖಬಹುಫಲಕ,അവമുഖബഹുഫലക,அவமுகபஹுபலக,అవముఖబహుఫలక,اومکھبہفلک,অমুখবহুফলক,ଅବମୁଖବହୁଫଲକ,अवमुखबहुफलक
convex programming,अवमुखप्रोग्रामन,અવમુખપ્રોગ્રામન,अवमुखप्रोग्रामन,ਅਵਮੁਖਪ੍ਰੋਗ੍ਰਾਮਨ,অবমুখপ্রোগ্রামন,अवमुखप्रोग्रामन,ಅವಮುಖಪ್ರೋಗ್ರಾಮನ,അവമുഖപ്രോഗ്രാമന,அவமுகப்ரோக்ராமந,అవముఖప్రోగ్రామన,اومکھپروگرامن,অমুখপ্রগ্রামন,ଅବମୁଖପ୍ରୋଗ୍ରାମନ,अवमुखप्रोग्रामन
convex region,अवमुखप्रदेश,અવમુખપ્રદેશ,अवमुखप्रदेश,ਅਵਮੁਖਪ੍ਰਦੇਸ਼,অবমুখপ্রদেশ,अवमुखप्रदेश,ಅವಮುಖಪ್ರದೇಶ,അവമുഖപ്രദേശ,அவமுகப்ரதேச,అవముఖప్రదేశ,اومکھپردیش,অমুখপ্রদশ,ଅବମୁଖପ୍ରଦେଶ,अवमुखप्रदेश
convex sequence,अवमुखअनुक्रम,અવમુખઅનુક્રમ,अवमुखअनुक्रम,ਅਵਮੁਖਅਨੁਕ੍ਰਮ,অবমুখঅনুক্রম,अवमुखअनुक्रम,ಅವಮುಖಅನುಕ್ರಮ,അവമുഖഅനുക്രമ,அவமுகஅநுக்ரம,అవముఖఅనుక్రమ,اومپنکرم,অমুখঅনুক্রম,ଅବମୁଖଅନୁକ୍ରମ,अवमुखअनुक्रम
convex set,अवमुखसमुच्चय,અવમુખસમુચ્ચય,अवमुखसमुच्चय,ਅਵਮੁਖਸਮੁਚ੍ਚਯ,অবমুখসমুচ্চয,अवमुखसमुच्चय,ಅವಮುಖಸಮುಚ್ಚಯ,അവമുഖസമുച്ചയ,அவமுகஸமுச்சய,అవముఖసముచ్చయ,اومکھسمچیہ,অমুখসমুচ্চয,ଅବମୁଖସମୁଚ୍ଚଯ,अवमुखसमुच्चय
convex zone,अवमुखजोन,અવમુખજોન,अवमुखजोन,ਅਵਮੁਖਜੋਨ,অবমুখজোন,अवमुखजोन,ಅವಮುಖಜೋನ,അവമുഖജോന,அவமுகஜோந,అవముఖజోన,اومکھجون,অমুখজন,ଅବମୁଖଜୋନ,अवमुखजोन
convexity theorem,अवमुखताप्रमेय,અવમુખતાપ્રમેય,अवमुखताप्रमेय,ਅਵਮੁਖਤਾਪ੍ਰਮੇਯ,অবমুখতাপ্রমেয,अवमुखताप्रमेय,ಅವಮುಖತಾಪ್ರಮೇಯ,അവമുഖതാപ്രമേയ,அவமுகதாப்ரமேய,అవముఖతాప్రమేయ,اومکھتاپرمے,অমুখতাপ্রময,ଅବମୁଖତାପ୍ରମେଯ,अवमुखताप्रमेय
conveyor belt,संवाहकपट्टी,સંવાહકપટ્ટી,संवाहकपट्टी,ਸਂਵਾਹਕਪਟ੍ਟੀ,সংবাহকপট্টী,संवाहकपट्टी,ಸಂವಾಹಕಪಟ್ಟೀ,സംവാഹകപട്ടീ,ஸங்வாஹகபட்டீ,సంవాహకపట్టీ,سنواہکپٹی,সংাহকপট্টী,"କନଭେୟର, ବାହକ",संवाहकपट्टी
convoluted manner,संवलितरीति,સંવલિતરીતિ,संवलितरीति,ਸਂਵਲਿਤਰੀਤਿ,সংবলিতরীতি,संवलितरीति,ಸಂವಲಿತರೀತಿ,സംവലിതരീതി,ஸங்வலிதரீதி,సంవలితరీతి,سنولتریتی,সংলিতরীতি,ସଂବଲିତରୀତି,संवलितरीति
convolution,संवलन,સંવલન,संवलन,ਸਂਵਲਨ,সংবলন,संवलन,ಸಂವಲನ,സംവലന,ஸங்வலந,సంవలన,سنولن,সংলন,ସଂବଳନ,संवलन
convolution method,संवलनविधि,સંવલનવિધિ,संवलनविधि,ਸਂਵਲਨਵਿਧਿ,সংবলনবিধি,संवलनविधि,ಸಂವಲನವಿಧಿ,സംവലനവിധി,ஸங்வலநவிதி,సంవలనవిధి,سنولنودھی,সংলনিধি,ସଂବଲନବିଧି,संवलनविधि
coordinates,निर्देशांक,નિર્દેશાંક,निर्देशांक,ਨਿਰ੍ਦੇਸ਼ਾਂਕ,নির্দেশাংক,निर्देशांक,ನಿರ್ದೇಶಾಂಕ,നിര്ദേശാംക,நிர்தேசாங்க,నిర్దేశాంక,سمتی قدریں,নির্দশাংক,ନିର୍ଦେଶାଂକ,निर्देशांक
correct,"संशुद्ध, ठीक, सही","સંશુદ્ધ, ઠીક, સહી","संशुद्ध, ठीक, सही","ਠੀਕ,ਠੀਕ ਕਰਨਾ,ਸਹੀ ਕਰਨਾ","সংশুদ্ধ, ঠীক, সহী","संशुद्ध, ठीक, सही","ಸಂಶುದ್ಧ, ಠೀಕ, ಸಹೀ",ശരിയായ,"ஸங்சுத்த, டீக, ஸஹீ","సంశుద్ధ, ఠీక, సహీ",صحیح,"সংশুদ্ধ, ঠীক, সহী","ସଂଶୁଦ୍ଧ, ଠୀକ, ସହୀ","संशुद्ध, ठीक, सही"
correlation coefficient,सह-संबंधगुणांक,સહ-સંબંધગુણાંક,सह-संबंधगुणांक,ਸਹ-ਸਂਬਂਧਗੁਣਾਂਕ,সহ-সংবংধগুণাংক,सह-संबंधगुणांक,ಸಹ-ಸಂಬಂಧಗುಣಾಂಕ,സഹ-സംബംധഗുണാംക,ஸஹ-ஸங்பங்தகுணாங்க,సహ-సంబంధగుణాంక,ہم رشتگی ضربیہ,সহ-সংবংধগুণাংক,ସହ-ସଂବଂଧଗୁଣାଂକ,सह-संबंधगुणांक
correlation test,सह-संबंधपरीक्षण,સહ-સંબંધપરીક્ષણ,सह-संबंधपरीक्षण,ਸਹ-ਸਂਬਂਧਪਰੀਕ੍਷ਣ,সহ-সংবংধপরীক্ষণ,सह-संबंधपरीक्षण,ಸಹ-ಸಂಬಂಧಪರೀಕ್ಷಣ,സഹ-സംബംധപരീക്ഷണ,ஸஹ-ஸங்பங்தபரீக்ஷண,సహ-సంబంధపరీక్షణ,سہہ-سمبندھپریکشن,সহ-সংবংধপরীক্ষণ,ସହ-ସଂବଂଧପରୀକ୍ଷଣ,सह-संबंधपरीक्षण
correspond,संगतहोना,સંગતહોના,संगतहोना,ਪੱਤਰ ਵਿਵਾਰ ਕਰਨਾ,সংগতহোনা,संगतहोना,ಸಂಗತಹೋನಾ,സംഗതഹോനാ,ஸங்கதஹோநா,సంగతహోనా,سنگتہونا,সংগতহনা,ସଂଗତହୋନା,संगतहोना
correspondence principle,संगतिनियम,સંગતિનિયમ,संगतिनियम,ਸਂਗਤਿਨਿਯਮ,সংগতিনিযম,संगतिनियम,ಸಂಗತಿನಿಯಮ,സംഗതിനിയമ,ஸங்கதிநியம,సంగతినియమ,اصول تناظر,সংগতিনিযম,ସଂଗତିନିଯମ,संगतिनियम
corresponding,संगत,"અનુરૂપ, તદનુરૂપ",1. तत्सम 2. तदनुरूप 3. संगत,"ਉਸ ਮੁਤਾਬਿਕ, ਉਸ ਅਨੁਸਾਰ","প্রতিষঙ্গী,প্রাতিষঙ্গিক",संबंदीत,ಸಹಗಾಮಿ,"അനുരൂപമായ, തദനുരൂപമായ, സദൃശമായ, തല്‍സ്ഥാനീയമായ",தொடர்புடைய,"అనురూపమైన,తుల్యమైన,ప్రతి అయిన",مطابقت,"তদনুৰূপ, তদনুসাৰ","ଅନୁରୂପ, ତତସମ୍ୱନ୍ଧୀ","अनुरूप, तदनुसार, तदनुरूप"
cost,लागत,"કિંમત, મૂલ્ય નક્કી કરવું, ભાડું નક્કી કરવું, ખર્ચ થવું","1. परिव्यय 2. खर्च 3. किंमत, मूल्य 4. उत्पादन मूल्य, लागत",ਲਾਗਤਪ,"ব্যয়,খরচা",मोल,"ವೆಚ್ಚ, ಮೌಲ್ಯ, ಬೆಲೆ","വില, ചെലവ്, വ്യയം","விலை, செலவு, மதிப்பு","ఖర్చు,వ్యయం,ఖరీదు,ధర",قیمت,"খৰচ, ব্যয়",ପରିବ୍ୟୟ,लागत
cost analysis,लागतविश्‍लेषण,મૂલ્યવિશ્લેષણ,परिव्यय विश्‍लेषण,ਲਾਗਤ ਵਿਸਲੇਸ਼ਣ,ব্যয়-বিশ্লেষণ,परिव्यय चिकित्सा,ಕ್ರಯ ವಿಶ್ಲೇಷಣೆ,മൂല്യ വിശകലനം,செலவுப் பகுப்பாய்வு,వ్యయవిశ్లేషణ,قیمت کا تجزیہ,ব্যয় বিশ্লেষণ,ପରିବ୍ୟୟ ବିଶ୍ଲେଷଣ,लागत विश्‍लेषण
cost coefficient,लागतगुणांक,લાગતગુણાંક,लागतगुणांक,ਲਾਗਤਗੁਣਾਂਕ,লাগতগুণাংক,लागतगुणांक,ಲಾಗತಗುಣಾಂಕ,ലാഗതഗുണാംക,லாகதகுணாங்க,లాగతగుణాంక,لاگتگنانک,লাগতগুণাংক,ଲାଗତଗୁଣାଂକ,लागतगुणांक
cost function,लागतफलन,લાગતફલન,लागतफलन,ਲਾਗਤਫਲਨ,লাগতফলন,लागतफलन,ಲಾಗತಫಲನ,ലാഗതഫലന,லாகதபலந,లాగతఫలన,لاگتپھلن,লাগতফলন,ପରିବ୍ୟୟ ଯଥାର୍ଥ ଅନୁଶୀଳନ,लागतफलन
cost maximization,लागतअधिकतमकरण,લાગતઅધિકતમકરણ,लागतअधिकतमकरण,ਲਾਗਤਅਧਿਕਤਮਕਰਣ,লাগতঅধিকতমকরণ,लागतअधिकतमकरण,ಲಾಗತಅಧಿಕತಮಕರಣ,ലാഗതഅധികതമകരണ,லாகதஅதிகதமகரண,లాగతఅధికతమకరణ,لاگدھکتمکرن,লাগতঅধিকতমকরণ,ଲାଗତଅଧିକତମକରଣ,लागतअधिकतमकरण
cost model,लागतमॉडल,લાગતમૉડલ,लागतमॉडल,ਲਾਗਤਮ੉ਡਲ,লাগতমৌডল,लागतमॉडल,ಲಾಗತಮೌಡಲ,ലാഗതമൌഡല,லாகதமௌடல,లాగతమౌడల,لاگتماڈل,লাগতমডল,ଲାଗତମୌଡଲ,लागतमॉडल
cost of error,त्रुटि-मूल्य,ત્રુટિ-મૂલ્ય,त्रुटि-मूल्य,ਤ੍ਰੁਟਿ-ਮੂਲ੍ਯ,ত্রুটি-মূল্য,त्रुटि-मूल्य,ತ್ರುಟಿ-ಮೂಲ್ಯ,ത്രുടി-മൂല്യ,த்ருடி-மூல்ய,త్రుటి-మూల్య,ترٹی-مولیہ,ত্রুটি-মূল্য,ତ୍ରୁଟି-ମୂଲ୍ଯ,त्रुटि-मूल्य
cost of living index,निर्वाहसूचकांक,નિર્વાહસૂચકાંક,निर्वाहसूचकांक,ਨਿਰ੍ਵਾਹਸੂਚਕਾਂਕ,নির্বাহসূচকাংক,निर्वाहसूचकांक,ನಿರ್ವಾಹಸೂಚಕಾಂಕ,നിര്വാഹസൂചകാംക,நிர்வாஹஸூசகாங்க,నిర్వాహసూచకాంక,نرواہسوچکانک,নির্াহসূচকাংক,ନିର୍ବାହସୂଚକାଂକ,निर्वाहसूचकांक
cost price,क्रय-मूल्य,ક્રય-મૂલ્ય,क्रय-मूल्य,ਕ੍ਰਯ-ਮੂਲ੍ਯ,ক্রয-মূল্য,क्रय-मूल्य,"ಅಸಲು ಬೆಲೆ, ಮೂಲ ಬೆಲೆ",ക്രയ-മൂല്യ,க்ரய-மூல்ய,క్రయ-మూల్య,قیمت خرید,ক্রয-মূল্য,କ୍ରଯ-ମୂଲ୍ଯ,क्रय-मूल्य
countable valued function,गणनीयमानफलन,ગણનીયમાનફલન,गणनीयमानफलन,ਗਣਨੀਯਮਾਨਫਲਨ,গণনীযমানফলন,गणनीयमानफलन,ಗಣನೀಯಮಾನಫಲನ,ഗണനീയമാനഫലന,கணநீயமாநபலந,గణనీయమానఫలన,گننییمانپھلن,গণনীযমানফলন,ଗଣନୀଯମାନଫଲନ,गणनीयमानफलन
counter efficiency,गणित्रदक्षता,ગણિત્રદક્ષતા,गणित्रदक्षता,ਗਣਿਤ੍ਰਦਕ੍਷ਤਾ,গণিত্রদক্ষতা,गणित्रदक्षता,ಗಣಿತ್ರದಕ್ಷತಾ,ഗണിത്രദക്ഷതാ,கணித்ரதக்ஷதா,గణిత్రదక్షతా,گنتردکشتا,গণিত্রদক্ষতা,ଗଣିତ୍ରଦକ୍ଷତା,गणित्रदक्षता
counter example,प्रत्युदाहरण,પ્રત્યુદાહરણ,प्रत्युदाहरण,ਪ੍ਰਤ੍ਯੁਦਾਹਰਣ,প্রত্যুদাহরণ,प्रत्युदाहरण,ಪ್ರತ್ಯುದಾಹರಣ,പ്രത്യുദാഹരണ,ப்ரத்யுதாஹரண,ప్రత్యుదాహరణ,مخالف مثال,প্রত্যুদাহরণ,ପ୍ରତ୍ଯୁଦାହରଣ,प्रत्युदाहरण
courses of action,कार्य-दिशा,કાર્ય-દિશા,कार्य-दिशा,ਕਾਰ੍ਯ-ਦਿਸ਼ਾ,কার্য-দিশা,कार्य-दिशा,ಕಾರ್ಯ-ದಿಶಾ,കാര്യ-ദിശാ,கார்ய-திசா,కార్య-దిశా,کاریہ-دشا,কার্য-দিশা,କାର୍ଯ-ଦିଶା,कार्य-दिशा
covariance,सहप्रसरण,સહપ્રસરણ,सहप्रसरण,ਸਹਪ੍ਰਸਰਣ,সহপ্রসরণ,सहप्रसरण,ಸಹವಿಚಲನೆ,സഹപ്രസരണ,ஸஹப்ரஸரண,సహప్రసరణ,سہپرسرن,সহপ্রসরণ,ସହ ପ୍ରସରଣ,सहप्रसरण
covered set,आवृतसमुच्चय,આવૃતસમુચ્ચય,आवृतसमुच्चय,ਆਵ੃ਤਸਮੁਚ੍ਚਯ,আবৃতসমুচ্চয,आवृतसमुच्चय,ಆವೃತಸಮುಚ್ಚಯ,ആവൃതസമുച്ചയ,ஆவ்ருதஸமுச்சய,ఆవృతసముచ్చయ,آورتسمچیہ,আৃতসমুচ্চয,ଆବୃତସମୁଚ୍ଚଯ,आवृतसमुच्चय
covering,"आवरण, आच्छादन","આવરણ, આચ્છાદન","आवरण, आच्छादन","ਆਵਰਣ, ਆਚ੍ਛਾਦਨ","আবরণ, আচ্ছাদন","आवरण, आच्छादन",ಹೊದಿಕೆ ಕೊಡುವುದು,"ആവരണ, ആച്ഛാദന","ஆவரண, ஆச்சாதந","ఆవరణ, ఆచ్ఛాదన",آورن، آچھادن,"আরণ, আচ্ছাদন","ଆବରଣ, ଆଚ୍ଛାଦନ","आवरण, आच्छादन"
coweb model,मकड़जालनिदर्श,મકડ઼જાલનિદર્શ,मकड़जालनिदर्श,ਮਕਡ਼ਜਾਲਨਿਦਰ੍ਸ਼,মকড়জালনিদর্শ,मकड़जालनिदर्श,ಮಕಡ಼ಜಾಲನಿದರ್ಶ,മകഡജാലനിദര്ശ,மகடஜாலநிதர்ச,మకడజాలనిదర్శ,مکڑجالندرش,মকড়জালনিদর্শ,ମକଡ଼ଜାଲନିଦର୍ଶ,मकड़जालनिदर्श
coweb plan,जालनुमाप्रारूप,જાલનુમાપ્રારૂપ,जालनुमाप्रारूप,ਜਾਲਨੁਮਾਪ੍ਰਾਰੂਪ,জালনুমাপ্রারূপ,जालनुमाप्रारूप,ಜಾಲನುಮಾಪ್ರಾರೂಪ,ജാലനുമാപ്രാരൂപ,ஜாலநுமாப்ராரூப,జాలనుమాప్రారూప,جالنماپراروپ,জালনুমাপ্রারূপ,ଜାଲନୁମାପ୍ରାରୂପ,जालनुमाप्रारूप
coxian distribution,कॉसियनबंटन,કૉસિયનબંટન,कॉसियनबंटन,ਕ੉ਸਿਯਨਬਂਟਨ,কৌসিযনবংটন,कॉसियनबंटन,ಕೌಸಿಯನಬಂಟನ,കൌസിയനബംടന,கௌஸியநபங்டந,కౌసియనబంటన,کاسینبنٹن,কসিযনবংটন,କୌସିଯନବଂଟନ,कॉसियनबंटन
CPM (critical path method),सीपीएम (चरमपथविधि),સીપીએમ (ચરમપથવિધિ),सीपीएम (चरमपथविधि),ਸੀਪੀਏਮ (ਚਰਮਪਥਵਿਧਿ),সীপীএম (চরমপথবিধি),सीपीएम (चरमपथविधि),ಸೀಪೀಏಮ (ಚರಮಪಥವಿಧಿ),സീപീഏമ (ചരമപഥവിധി),ஸீபீஏம (சரமபதவிதி),సీపీఏమ (చరమపథవిధి),سیپیئیم (چرمپتھودھی),সীপীম (চরমপথিধি),ସୀପୀଏମ (ଚରମପଥବିଧି),सीपीएम (चरमपथविधि)
criterion function,उद्देश्यफलन,ઉદ્દેશ્યફલન,उद्देश्यफलन,ਉਦ੍ਦੇਸ਼੍ਯਫਲਨ,উদ্দেশ্যফলন,उद्देश्यफलन,ಉದ್ದೇಶ್ಯಫಲನ,ഉദ്ദേശ്യഫലന,உத்தேச்யபலந,ఉద్దేశ్యఫలన,ادیشیپھلن,উদ্দশ্যফলন,ଉଦ୍ଦେଶ୍ଯଫଲନ,उद्देश्यफलन
criterion of optimism,आशावादनिकष,આશાવાદનિકષ,आशावादनिकष,ਆਸ਼ਾਵਾਦਨਿਕ਷,আশাবাদনিকষ,आशावादनिकष,ಆಶಾವಾದನಿಕಷ,ആശാവാദനികഷ,ஆசாவாதநிகஷ,ఆశావాదనికష,آشاوادنکش,আশাাদনিকষ,ଆଶାବାଦନିକଷ,आशावादनिकष
criterion of pessimism,निराशावादनिकष,નિરાશાવાદનિકષ,निराशावादनिकष,ਨਿਰਾਸ਼ਾਵਾਦਨਿਕ਷,নিরাশাবাদনিকষ,निराशावादनिकष,ನಿರಾಶಾವಾದನಿಕಷ,നിരാശാവാദനികഷ,நிராசாவாதநிகஷ,నిరాశావాదనికష,نراشاوادنکش,নিরাশাাদনিকষ,ନିରାଶାବାଦନିକଷ,निराशावादनिकष
criterion of rationality,युक्‍ति-संगतनिकष,યુક્તિ-સંગતનિકષ,युक्ति-संगतनिकष,ਯੁਕ੍ਤਿ-ਸਂਗਤਨਿਕ਷,যুক্তি-সংগতনিকষ,युक्ति-संगतनिकष,ಯುಕ್ತಿ-ಸಂಗತನಿಕಷ,യുക്തി-സംഗതനികഷ,யுக்தி-ஸங்கதநிகஷ,యుక్తి-సంగతనికష,یکتی-سنگتنکش,যুক্তি-সংগতনিকষ,ଯୁକ୍ତି-ସଂଗତନିକଷ,युक्ति-संगतनिकष
criterion of realism,वास्तविकतानिकष,વાસ્તવિકતાનિકષ,वास्तविकतानिकष,ਵਾਸ੍ਤਵਿਕਤਾਨਿਕ਷,বাস্তবিকতানিকষ,वास्तविकतानिकष,ವಾಸ್ತವಿಕತಾನಿಕಷ,വാസ്തവികതാനികഷ,வாஸ்தவிகதாநிகஷ,వాస్తవికతానికష,واستوکتانکش,াস্তিকতানিকষ,ବାସ୍ତବିକତାନିକଷ,वास्तविकतानिकष
critical activity,क्रांतिकसक्रियता,ક્રાંતિકસક્રિયતા,क्रांतिकसक्रियता,ਕ੍ਰਾਂਤਿਕਸਕ੍ਰਿਯਤਾ,ক্রাংতিকসক্রিযতা,क्रांतिकसक्रियता,ಕ್ರಾಂತಿಕಸಕ್ರಿಯತಾ,ക്രാംതികസക്രിയതാ,க்ராங்திகஸக்ரியதா,క్రాంతికసక్రియతా,کرانتکسکریتا,ক্রাংতিকসক্রিযতা,କ୍ରାଂତିକସକ୍ରିଯତା,क्रांतिकसक्रियता
