English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Cylinderical impression,बेलन दाब,બેલન દાબ,बेलन दाब,ਬੇਲਨ ਦਾਬ,বেলন দাব,बेलन दाब,ಬೇಲನ ದಾಬ,ബേലന ദാബ,பேலந தாப,బేలన దాబ,بیلن داب,বলন দাব,ବେଲନ ଦାବ,बेलन दाब
Cylinder lug,बेलन कर्णक,બેલન કર્ણક,बेलन कर्णक,ਬੇਲਨ ਕਰ੍ਣਕ,বেলন কর্ণক,बेलन कर्णक,ಬೇಲನ ಕರ್ಣಕ,ബേലന കര്ണക,பேலந கர்ணக,బేలన కర్ణక,بیلن کرنک,বলন কর্ণক,ବେଲନ କର୍ଣକ,बेलन कर्णक
Cylinder press,बेलन मुद्रण मशीन / बेलन मुद्रीत,બેલન મુદ્રણ મશીન / બેલન મુદ્રીત,बेलन मुद्रण मशीन / बेलन मुद्रीत,ਬੇਲਨ ਮੁਦ੍ਰਣ ਮਸ਼ੀਨ / ਬੇਲਨ ਮੁਦ੍ਰੀਤ,বেলন মুদ্রণ মশীন / বেলন মুদ্রীত,बेलन मुद्रण मशीन / बेलन मुद्रीत,ಬೇಲನ ಮುದ್ರಣ ಮಶೀನ / ಬೇಲನ ಮುದ್ರೀತ,ബേലന മുദ്രണ മശീന / ബേലന മുദ്രീത,பேலந முத்ரண மசீந / பேலந முத்ரீத,బేలన ముద్రణ మశీన / బేలన ముద్రీత,بیلن مدرن مشین / بیلن مدریت,বলন মুদ্রণ মশীন / বলন মুদ্রীত,ବେଲନ ମୁଦ୍ରଣ ମଶୀନ / ବେଲନ ମୁଦ୍ରୀତ,बेलन मुद्रण मशीन / बेलन मुद्रीत
Cylinder segment gear,बेलन खंड गरारी,બેલન ખંડ ગરારી,बेलन खंड गरारी,ਬੇਲਨ ਖਂਡ ਗਰਾਰੀ,বেলন খংড গরারী,बेलन खंड गरारी,ಬೇಲನ ಖಂಡ ಗರಾರೀ,ബേലന ഖംഡ ഗരാരീ,பேலந கங்ட கராரீ,బేలన ఖండ గరారీ,بیلن کھنڈ گراری,বলন খংড গরারী,ବେଲନ ଖଂଡ ଗରାରୀ,बेलन खंड गरारी
Cylinder setting,बेलन समायोजन,બેલન સમાયોજન,बेलन समायोजन,ਬੇਲਨ ਸਮਾਯੋਜਨ,বেলন সমাযোজন,बेलन समायोजन,ಬೇಲನ ಸಮಾಯೋಜನ,ബേലന സമായോജന,பேலந ஸமாயோஜந,బేలన సమాయోజన,بیلن سمایوجن,বলন সমাযজন,ବେଲନ ସମାଯୋଜନ,बेलन समायोजन
Cylinder setting mechanism,बेलन समायोजन यंत्रावली,બેલન સમાયોજન યંત્રાવલી,बेलन समायोजन यंत्रावली,ਬੇਲਨ ਸਮਾਯੋਜਨ ਯਂਤ੍ਰਾਵਲੀ,বেলন সমাযোজন যংত্রাবলী,बेलन समायोजन यंत्रावली,ಬೇಲನ ಸಮಾಯೋಜನ ಯಂತ್ರಾವಲೀ,ബേലന സമായോജന യംത്രാവലീ,பேலந ஸமாயோஜந யங்த்ராவலீ,బేలన సమాయోజన యంత్రావలీ,بیلن سمایوجن ینتراولی,বলন সমাযজন যংত্রালী,ବେଲନ ସମାଯୋଜନ ଯଂତ୍ରାବଲୀ,बेलन समायोजन यंत्रावली
Cylinder shaft washer,बेलनशाफ्ट वाशर,બેલનશાફ્ટ વાશર,बेलनशाफ्ट वाशर,ਬੇਲਨਸ਼ਾਫ੍ਟ ਵਾਸ਼ਰ,বেলনশাফ্ট বাশর,बेलनशाफ्ट वाशर,ಬೇಲನಶಾಫ್ಟ ವಾಶರ,ബേലനശാഫ്ട വാശര,பேலநசாப்ட வாசர,బేలనశాఫ్ట వాశర,بیلنشاپھٹ واشر,বলনশাফ্ট াশর,ବେଲନଶାଫ୍ଟ ବାଶର,बेलनशाफ्ट वाशर
Cylinder spring block,बेलन कमानी ब्लाक,બેલન કમાની બ્લાક,बेलन कमानी ब्लाक,ਬੇਲਨ ਕਮਾਨੀ ਬ੍ਲਾਕ,বেলন কমানী ব্লাক,बेलन कमानी ब्लाक,ಬೇಲನ ಕಮಾನೀ ಬ್ಲಾಕ,ബേലന കമാനീ ബ്ലാക,பேலந கமாநீ ப்லாக,బేలన కమానీ బ్లాక,بیلن کمانی بلاک,বলন কমানী ব্লাক,ବେଲନ କମାନୀ ବ୍ଲାକ,बेलन कमानी ब्लाक
Dab,थाप,થાપ,थाप,"ਥਪਥਪਾਉਣਾ,ਥਪਕੀ ਦੇਣਾ",থাপ,थाप,ಒಂದು ಜಾತಿಯ ಸಣ್ಣ ಚಪ್ಪಟೆ ಮೀನು,ഥാപ,தாப,థాప,تھاپ,থাপ,ଥାପ,थाप
Dagger (=obelisk),कटार / असिका,કટાર / અસિકા,कटार / असिका,ਕਟਾਰ / ਅਸਿਕਾ,কটার / অসিকা,कटार / असिका,ಕಟಾರ / ಅಸಿಕಾ,കടാര / അസികാ,கடார / அஸிகா,కటార / అసికా,کٹار / اسکا,কটার / অসিকা,କଟାର / ଅସିକା,कटार / असिका
Dagger mark,कटार चिन्ह,કટાર ચિન્હ,कटार चिन्ह,ਕਟਾਰ ਚਿਨ੍ਹ,কটার চিন্হ,कटार चिन्ह,ಕಟಾರ ಚಿನ್ಹ,കടാര ചിന്ഹ,கடார சிந்ஹ,కటార చిన్హ,کٹار چنہ,কটার চিন্হ,କଟାର ଚିନ୍ହ,कटार चिन्ह
Dammer gum,डामर गोंद,ડામર ગોંદ,डामर गोंद,ਡਾਮਰ ਗੋਂਦ,ডামর গোংদ,डामर गोंद,ಡಾಮರ ಗೋಂದ,ഡാമര ഗോംദ,டாமர கோங்த,డామర గోంద,ڈامر گوند,ডামর গংদ,ଡାମର ଗୋଂଦ,डामर गोंद
Dampening etch,आर्द्रकर निक्षारक,આર્દ્રકર નિક્ષારક,आर्द्रकर निक्षारक,ਆਰ੍ਦ੍ਰਕਰ ਨਿਕ੍਷ਾਰਕ,আর্দ্রকর নিক্ষারক,आर्द्रकर निक्षारक,ಆರ್ದ್ರಕರ ನಿಕ್ಷಾರಕ,ആര്ദ്രകര നിക്ഷാരക,ஆர்த்ரகர நிக்ஷாரக,ఆర్ద్రకర నిక్షారక,آردرکر نکشارک,আর্দ্রকর নিক্ষারক,ଆର୍ଦ୍ରକର ନିକ୍ଷାରକ,आर्द्रकर निक्षारक
Dampener,आर्द्रक,આર્દ્રક,आर्द्रक,ਆਰ੍ਦ੍ਰਕ,আর্দ্রক,आर्द्रक,ಆರ್ದ್ರಕ,ആര്ദ്രക,ஆர்த்ரக,ఆర్ద్రక,آردرک,আর্দ্রক,ଆର୍ଦ୍ରକ,आर्द्रक
Dampening roller,आर्द्रक रुलर,આર્દ્રક રુલર,आर्द्रक रुलर,ਆਰ੍ਦ੍ਰਕ ਰੁਲਰ,আর্দ্রক রুলর,आर्द्रक रुलर,ಆರ್ದ್ರಕ ರುಲರ,ആര്ദ്രക രുലര,ஆர்த்ரக ருலர,ఆర్ద్రక రులర,آردرک رولر,আর্দ্রক রুলর,ଆର୍ଦ୍ରକ ରୁଲର,आर्द्रक रुलर
Dampening hose,आर्द्रक होज,આર્દ્રક હોજ,आर्द्रक होज,ਆਰ੍ਦ੍ਰਕ ਹੋਜ,আর্দ্রক হোজ,आर्द्रक होज,ಆರ್ದ್ರಕ ಹೋಜ,ആര്ദ്രക ഹോജ,ஆர்த்ரக ஹோஜ,ఆర్ద్రక హోజ,آردرک ہوج,আর্দ্রক হজ,ଆର୍ଦ୍ରକ ହୋଜ,आर्द्रक होज
Dark reaction,तिमिर अभिक्रिया,તિમિર અભિક્રિયા,तिमिर अभिक्रिया,ਤਿਮਿਰ ਅਭਿਕ੍ਰਿਯਾ,তিমির অভিক্রিযা,तिमिर अभिक्रिया,ಬೆಳಕನ್ನು ಅವಲಂಬಿಸದ ಪ್ರಕ್ರಿಯೆ,തിമിര അഭിക്രിയാ,திமிர அபிக்ரியா,తిమిర అభిక్రియా,تمر ابھکریا,তিমির অভিক্রিযা,ତିମିର ଅଭିକ୍ରିଯା,तिमिर अभिक्रिया
Dark room (dark chamber),अंध कक्ष,અંધ કક્ષ,अंध कक्ष,ਅਂਧ ਕਕ੍਷,অংধ কক্ষ,अंध कक्ष,ಅಂಧ ಕಕ್ಷ,അംധ കക്ഷ,அங்த கக்ஷ,అంధ కక్ష,اندھ ککش,অংধ কক্ষ,ଅଂଧ କକ୍ଷ,अंध कक्ष
Dark room camera,अंध कक्ष कैमरा,અંધ કક્ષ કૈમરા,अंध कक्ष कैमरा,ਅਂਧ ਕਕ੍਷ ਕੈਮਰਾ,অংধ কক্ষ কৈমরা,अंध कक्ष कैमरा,ಅಂಧ ಕಕ್ಷ ಕೈಮರಾ,അംധ കക്ഷ കൈമരാ,அங்த கக்ஷ கைமரா,అంధ కక్ష కైమరా,اندھ ککش کیمرا,অংধ কক্ষ কৈমরা,ଅଂଧ କକ୍ଷ କୈମରା,अंध कक्ष कैमरा
Dash,वियोजक,વિયોજક,वियोजक,"ਜ਼ੋਰ ਨਾਲ ਸੁੱਟਣਾ,ਬੇਕਾਰ ਕਰਨਾ",বিযোজক,वियोजक,ವಿಯೋಜಕ,വിയോജക,வியோஜக,వియోజక,ڈیش,িযজক,ବିଯୋଜକ,वियोजक
Dead line,इति रेखा,સમય રેખા,शेवटची तारीख,ਸਮਾਂ ਸੀਮਾ,সময়সীমা,"निमणी तारीख,निमणी वेळ",ಅಂತಿಮ ಗಡುವು,സമയാവധി,கடைசி நேரக் கெடு,ఆఖరి గడువు,آخری تاریخ-آخری حد,সময়সীমা,"ଅନ୍ତରେଖା, ଅନ୍ତିମ ସମୟ ସୀମା","समय सीमा, अन्तिम तिथि"
Dead matter,वियोज्य सामग्री,વિયોજ્ય સામગ્રી,वियोज्य सामग्री,ਵਿਯੋਜ੍ਯ ਸਾਮਗ੍ਰੀ,বিযোজ্য সামগ্রী,वियोज्य सामग्री,ವಿಯೋಜ್ಯ ಸಾಮಗ್ರೀ,വിയോജ്യ സാമഗ്രീ,வியோஜ்ய ஸாமக்ரீ,వియోజ్య సామగ్రీ,ویوجیہ سامگری,িযজ্য সামগ্রী,ବିଯୋଜ୍ଯ ସାମଗ୍ରୀ,वियोज्य सामग्री
Dead metal,गलनीय धात्,ગલનીય ધાત્,गलनीय धात्,ਗਲਨੀਯ ਧਾਤ੍,গলনীয ধাত্,गलनीय धात्,ಗಲನೀಯ ಧಾತ್,ഗലനീയ ധാത്,கலநீய தாத்,గలనీయ ధాత్,گلنیہ دھات,গলনীয ধাত্,ଗଲନୀଯ ଧାତ୍,गलनीय धात्
Decalcomania paper,डिकैल्कोमोनिया कागज,ડિકૈલ્કોમોનિયા કાગજ,डिकैल्कोमोनिया कागज,ਡਿਕੈਲ੍ਕੋਮੋਨਿਯਾ ਕਾਗਜ,ডিকৈল্কোমোনিযা কাগজ,डिकैल्कोमोनिया कागज,ಡಿಕೈಲ್ಕೋಮೋನಿಯಾ ಕಾಗಜ,ഡികൈല്കോമോനിയാ കാഗജ,டிகைல்கோமோநியா காகஜ,డికైల్కోమోనియా కాగజ,ڈکیلکومونیا کاغذ,ডিকৈল্কমনিযা কাগজ,ଡିକୈଲ୍କୋମୋନିଯା କାଗଜ,डिकैल्कोमोनिया कागज
Decimo-octavo (18 m.),अष्टा दशांश,અષ્ટા દશાંશ,अष्टा दशांश,ਅ਷੍ਟਾ ਦਸ਼ਾਂਸ਼,অষ্টা দশাংশ,अष्टा दशांश,ಅಷ್ಟಾ ದಶಾಂಶ,അഷ്ടാ ദശാംശ,அஷ்டா தசாங்ச,అష్టా దశాంశ,اشٹا دشانش,অষ্টা দশাংশ,ଅଷ୍ଟା ଦଶାଂଶ,अष्टा दशांश
Decimo sexto (16 m.),षोड़शांश,ષોડ઼શાંશ,षोड़शांश,਷ੋਡ਼ਸ਼ਾਂਸ਼,ষোড়শাংশ,षोड़शांश,ಷೋಡ಼ಶಾಂಶ,ഷോഡശാംശ,ஷோடசாங்ச,షోడశాంశ,شوڑشانش,ষড়শাংশ,ଷୋଡ଼ଶାଂଶ,षोड़शांश
Deckle edge,डेकल किनारा,ડેકલ કિનારા,डेकल किनारा,ਡੇਕਲ ਕਿਨਾਰਾ,ডেকল কিনারা,डेकल किनारा,ಡೇಕಲ ಕಿನಾರಾ,ഡേകല കിനാരാ,டேகல கிநாரா,డేకల కినారా,ڈیکل کنارا,ডকল কিনারা,ଡେକଲ କିନାରା,डेकल किनारा
Dedication,समर्पण,"અર્પણ, સમર્પણ",समर्पण,ਸਮਰਪਣ,সমর্পণ,"समर्पण,निष्‍ठा",ಸಮರ್ಪಣೆ,സമര്‍പ്പണം,"1. காணிக்கை, படையல் 2. உரிமை ஒப்படைப்பு","అంకితం,సమర్పణ",وقف،انتساب,"উৎসর্গকৰণ, সমর্পণ","ଉତ୍ସର୍ଗ, ଉତ୍ସର୍ଗପତ୍ର",समर्पण
Deep etching,सुनिक्षारण,સુનિક્ષારણ,सुनिक्षारण,ਸੁਨਿਕ੍਷ਾਰਣ,সুনিক্ষারণ,सुनिक्षारण,ಸುನಿಕ್ಷಾರಣ,സുനിക്ഷാരണ,ஸுநிக்ஷாரண,సునిక్షారణ,سنکشارن,সুনিক্ষারণ,ସୁନିକ୍ଷାରଣ,सुनिक्षारण
Deep etch pads,सुनिक्षारक पैड,સુનિક્ષારક પૈડ,सुनिक्षारक पैड,ਸੁਨਿਕ੍਷ਾਰਕ ਪੈਡ,সুনিক্ষারক পৈড,सुनिक्षारक पैड,ಸುನಿಕ್ಷಾರಕ ಪೈಡ,സുനിക്ഷാരക പൈഡ,ஸுநிக்ஷாரக பைட,సునిక్షారక పైడ,سنکشارک پیڈ,সুনিক্ষারক পৈড,ସୁନିକ୍ଷାରକ ପୈଡ,सुनिक्षारक पैड
Deep etch plate,सुनिक्षारित प्लेट,સુનિક્ષારિત પ્લેટ,सुनिक्षारित प्लेट,ਸੁਨਿਕ੍਷ਾਰਿਤ ਪ੍ਲੇਟ,সুনিক্ষারিত প্লেট,सुनिक्षारित प्लेट,ಸುನಿಕ್ಷಾರಿತ ಪ್ಲೇಟ,സുനിക്ഷാരിത പ്ലേട,ஸுநிக்ஷாரித ப்லேட,సునిక్షారిత ప్లేట,سنکشارت پلیٹ,সুনিক্ষারিত প্লট,ସୁନିକ୍ଷାରିତ ପ୍ଲେଟ,सुनिक्षारित प्लेट
Deep etch plate making,सुनिक्षारित प्लेटकरण,સુનિક્ષારિત પ્લેટકરણ,सुनिक्षारित प्लेटकरण,ਸੁਨਿਕ੍਷ਾਰਿਤ ਪ੍ਲੇਟਕਰਣ,সুনিক্ষারিত প্লেটকরণ,सुनिक्षारित प्लेटकरण,ಸುನಿಕ್ಷಾರಿತ ಪ್ಲೇಟಕರಣ,സുനിക്ഷാരിത പ്ലേടകരണ,ஸுநிக்ஷாரித ப்லேடகரண,సునిక్షారిత ప్లేటకరణ,سنکشارت پلیٹکرن,সুনিক্ষারিত প্লটকরণ,ସୁନିକ୍ଷାରିତ ପ୍ଲେଟକରଣ,सुनिक्षारित प्लेटकरण
Defects of paper,कागज दोष,કાગજ દોષ,कागज दोष,ਕਾਗਜ ਦੋ਷,কাগজ দোষ,कागज दोष,ಕಾಗಜ ದೋಷ,കാഗജ ദോഷ,காகஜ தோஷ,కాగజ దోష,کاغذ دوش,কাগজ দষ,କାଗଜ ଦୋଷ,कागज दोष
Deflector,विक्षेपक,વિક્ષેપક,विक्षेपक,ਵਿਕ੍਷ੇਪਕ,বিক্ষেপক,विक्षेपक,ವಿಕ್ಷೇಪಕ,വിക്ഷേപക,விக்ஷேபக,విక్షేపక,وکشیپک,িক্ষপক,ବିକ୍ଷେପକ,विक्षेपक
Degreasing,विस्नेहन,વિસ્નેહન,विस्नेहन,ਵਿਸ੍ਨੇਹਨ,বিস্নেহন,विस्नेहन,ವಿಸ್ನೇಹನ,വിസ്നേഹന,விஸ்நேஹந,విస్నేహన,وسنیہن,িস্নহন,ବିସ୍ନେହନ,विस्नेहन
Delete,विलोप / विलोपन,રદ કરવું,"गाळणे, वगळणे, काढून टाकणे, खोडून टाकणे","ਹਟਾਣਾ, ਕੱਡਣਾ","মুছেফেলা,কেটেদেওয়া,দূরকরা","काडून उडोवप,वगळप",ಅಳಿಸು,"എടുത്തുകളയുക, വിട്ടുകളയുക, നീക്കം ചെയ്യുക",நீக்கு,తొలగించు,ہٹانا، حذف کرنا، خارج کرنا,"নোহোৱাকৰ,মচিপেলা","ଉଠାଇ ଦେବା, ଅପସାରଣ କରିବା, କାଟି ଦେବା","मेटाउनु, केर्नु"
Delivery,निर्गम / विकास,"સોંપણી, પ્રસૂતિ,","1. पोचवणी, बटवडा 2. स्वाधीन करणे 3. प्रसूति","ਸਪੁਰਦਗੀ, ਵੰਡ, ਪਰਿਦਾਨ(ਕਨੂੰਨੀ), ਜਣੇਪਾ","বিলি,অর্পণ","1. वितरण,पावोवप 2. प्रसुती","ಬಟವಾಡೆ, ಒಪ್ಪಿಸುವುದು, ಹೆರಿಗೆ, ಪ್ರಸವ","വിതരണം, പ്രസവം, പരിദാനം","1. கொடுத்தல், ஒப்படைப்பு 2. ஈனல்","అప్పగింత,బట్వాడా,ప్రసవం,విమోచనం",حوالگی,"অর্পণ, 2. প্রসৱ,জন্ম","ଦାନ, ଭାଷଣ ଶୈଳୀ, ପ୍ରସବ, ବିତରଣ","1. बाँडफाँड, हस्तान्तरण 2. सुपुर्दगी 3. प्रसव, सुत्तकेरी"
Delivery mechanism,निर्गम यंत्रावली,નિર્ગમ યંત્રાવલી,निर्गम यंत्रावली,ਨਿਰ੍ਗਮ ਯਂਤ੍ਰਾਵਲੀ,নির্গম যংত্রাবলী,निर्गम यंत्रावली,ನಿರ್ಗಮ ಯಂತ್ರಾವಲೀ,നിര്ഗമ യംത്രാവലീ,நிர்கம யங்த்ராவலீ,నిర్గమ యంత్రావలీ,نرگم ینتراولی,নির্গম যংত্রালী,ନିର୍ଗମ ଯଂତ୍ରାବଲୀ,निर्गम यंत्रावली
Delivery table,निर्गम पटल,નિર્ગમ પટલ,निर्गम पटल,ਨਿਰ੍ਗਮ ਪਟਲ,নির্গম পটল,निर्गम पटल,ನಿರ್ಗಮ ಪಟಲ,നിര്ഗമ പടല,நிர்கம படல,నిర్గమ పటల,نرگم پٹل,নির্গম পটল,ନିର୍ଗମ ପଟଲ,निर्गम पटल
Delivery tape,निकास फीता,નિકાસ ફીતા,निकास फीता,ਨਿਕਾਸ ਫੀਤਾ,নিকাস ফীতা,निकास फीता,ನಿಕಾಸ ಫೀತಾ,നികാസ ഫീതാ,நிகாஸ பீதா,నికాస ఫీతా,نکاس پھیتا,নিকাস ফীতা,ନିକାସ ଫୀତା,निकास फीता
Demy,डिमाई,ડિમાઈ,डिमाई,ਡਿਮਾਈ,ডিমাঈ,डिमाई,ಡಿಮಾಈ,ഡിമാഈ,டிமாஈ,డిమాఈ,ڈمائی,ডিমাঈ,ଡିମାଈ,डिमाई
Densitometer,घनत्व मापी,ઘનત્વ માપી,घनत्व मापी,ਘਨਤ੍ਵ ਮਾਪੀ,ঘনত্ব মাপী,घनत्व मापी,ಘನತ್ವ ಮಾಪೀ,ഘനത്വ മാപീ,கநத்வ மாபீ,ఘనత్వ మాపీ,گھنتو ماپی,ঘনত্ মাপী,ଘନତ୍ବ ମାପୀ,घनत्व मापी
"Density, optical",प्रकाशिक घनत्व,પ્રકાશિક ઘનત્વ,प्रकाशिक घनत्व,ਪ੍ਰਕਾਸ਼ਿਕ ਘਨਤ੍ਵ,প্রকাশিক ঘনত্ব,प्रकाशिक घनत्व,ಪ್ರಕಾಶಿಕ ಘನತ್ವ,പ്രകാശിക ഘനത്വ,ப்ரகாசிக கநத்வ,ప్రకాశిక ఘనత్వ,پرکاشک گھنتو,প্রকাশিক ঘনত্,ପ୍ରକାଶିକ ଘନତ୍ବ,प्रकाशिक घनत्व
"Density, reflection",परावर्तन घनत्व,પરાવર્તન ઘનત્વ,परावर्तन घनत्व,ਪਰਾਵਰ੍ਤਨ ਘਨਤ੍ਵ,পরাবর্তন ঘনত্ব,परावर्तन घनत्व,ಪರಾವರ್ತನ ಘನತ್ವ,പരാവര്തന ഘനത്വ,பராவர்தந கநத்வ,పరావర్తన ఘనత్వ,پراورتن گھنتو,পরার্তন ঘনত্,ପରାବର୍ତନ ଘନତ୍ବ,परावर्तन घनत्व
"Density, transmission",पारगमन घनत्व,પારગમન ઘનત્વ,पारगमन घनत्व,ਪਾਰਗਮਨ ਘਨਤ੍ਵ,পারগমন ঘনত্ব,पारगमन घनत्व,ಪಾರಗಮನ ಘನತ್ವ,പാരഗമന ഘനത്വ,பாரகமந கநத்வ,పారగమన ఘనత్వ,پارگمن گھنتو,পারগমন ঘনত্,ପାରଗମନ ଘନତ୍ବ,पारगमन घनत्व
Density range,घनत्व परास,ઘનત્વ પરાસ,घनत्व परास,ਘਨਤ੍ਵ ਪਰਾਸ,ঘনত্ব পরাস,घनत्व परास,ಘನತ್ವ ಪರಾಸ,ഘനത്വ പരാസ,கநத்வ பராஸ,ఘనత్వ పరాస,گھنتو پراس,ঘনত্ পরাস,ଘନତ୍ବ ପରାସ,घनत्व परास
Dent free plate,गर्त मुक्त प्लेट,ગર્ત મુક્ત પ્લેટ,गर्त मुक्त प्लेट,ਗਰ੍ਤ ਮੁਕ੍ਤ ਪ੍ਲੇਟ,গর্ত মুক্ত প্লেট,गर्त मुक्त प्लेट,ಗರ್ತ ಮುಕ್ತ ಪ್ಲೇಟ,ഗര്ത മുക്ത പ്ലേട,கர்த முக்த ப்லேட,గర్త ముక్త ప్లేట,گرت مکت پلیٹ,গর্ত মুক্ত প্লট,ଗର୍ତ ମୁକ୍ତ ପ୍ଲେଟ,गर्त मुक्त प्लेट
Depth of column,स्तंभ गहराई,સ્તંભ ગહરાઈ,स्तंभ गहराई,ਸ੍ਤਂਭ ਗਹਰਾਈ,স্তংভ গহরাঈ,स्तंभ गहराई,ಸ್ತಂಭ ಗಹರಾಈ,സ്തംഭ ഗഹരാഈ,ஸ்தங்ப கஹராஈ,స్తంభ గహరాఈ,ستمبھ گہرائی,স্তংভ গহরাঈ,ସ୍ତଂଭ ଗହରାଈ,स्तंभ गहराई
Descender,अवरोही,અવરોહી,अवरोही,ਅਵਰੋਹੀ,অবরোহী,अवरोही,ಅವರೋಹೀ,അവരോഹീ,அவரோஹீ,అవరోహీ,اوروہی,অরহী,ଅବରୋହୀ,अवरोही
Descending line,अवरोही पंक्ति / अवरोही रेखा,અવરોહી પંક્તિ / અવરોહી રેખા,अवरोही पंक्ति / अवरोही रेखा,ਅਵਰੋਹੀ ਪਂਕ੍ਤਿ / ਅਵਰੋਹੀ ਰੇਖਾ,অবরোহী পংক্তি / অবরোহী রেখা,अवरोही पंक्ति / अवरोही रेखा,ಅವರೋಹೀ ಪಂಕ್ತಿ / ಅವರೋಹೀ ರೇಖಾ,അവരോഹീ പംക്തി / അവരോഹീ രേഖാ,அவரோஹீ பங்க்தி / அவரோஹீ ரேகா,అవరోహీ పంక్తి / అవరోహీ రేఖా,اوروہی پنکتی / اوروہی ریکھا,অরহী পংক্তি / অরহী রখা,ଅବରୋହୀ ପଂକ୍ତି / ଅବରୋହୀ ରେଖା,अवरोही पंक्ति / अवरोही रेखा
Descending stroke,अवरोही अक्षरांश,અવરોહી અક્ષરાંશ,अवरोही अक्षरांश,ਅਵਰੋਹੀ ਅਕ੍਷ਰਾਂਸ਼,অবরোহী অক্ষরাংশ,अवरोही अक्षरांश,ಅವರೋಹೀ ಅಕ್ಷರಾಂಶ,അവരോഹീ അക്ഷരാംശ,அவரோஹீ அக்ஷராங்ச,అవరోహీ అక్షరాంశ,اوروہی اکشرانش,অরহী অক্ষরাংশ,ଅବରୋହୀ ଅକ୍ଷରାଂଶ,अवरोही अक्षरांश
Desensitizing,विसंवेदीकरण,વિસંવેદીકરણ,विसंवेदीकरण,ਵਿਸਂਵੇਦੀਕਰਣ,বিসংবেদীকরণ,विसंवेदीकरण,ವಿಸಂವೇದೀಕರಣ,വിസംവേദീകരണ,விஸங்வேதீகரண,విసంవేదీకరణ,وسنویدیکرن,িসংদীকরণ,ବିସଂବେଦୀକରଣ,विसंवेदीकरण
Desensitizing solution,विसंवेदी विलयन,વિસંવેદી વિલયન,विसंवेदी विलयन,ਵਿਸਂਵੇਦੀ ਵਿਲਯਨ,বিসংবেদী বিলযন,विसंवेदी विलयन,ವಿಸಂವೇದೀ ವಿಲಯನ,വിസംവേദീ വിലയന,விஸங்வேதீ விலயந,విసంవేదీ విలయన,وسنویدی ولین,িসংদী িলযন,ବିସଂବେଦୀ ବିଲଯନ,विसंवेदी विलयन
Desensitizing solution design,विसंवेदी विलयन अभिकल्पन,વિસંવેદી વિલયન અભિકલ્પન,विसंवेदी विलयन अभिकल्पन,ਵਿਸਂਵੇਦੀ ਵਿਲਯਨ ਅਭਿਕਲ੍ਪਨ,বিসংবেদী বিলযন অভিকল্পন,विसंवेदी विलयन अभिकल्पन,ವಿಸಂವೇದೀ ವಿಲಯನ ಅಭಿಕಲ್ಪನ,വിസംവേദീ വിലയന അഭികല്പന,விஸங்வேதீ விலயந அபிகல்பந,విసంవేదీ విలయన అభికల్పన,وسنویدی ولین ابھکلپن,িসংদী িলযন অভিকল্পন,ବିସଂବେଦୀ ବିଲଯନ ଅଭିକଲ୍ପନ,विसंवेदी विलयन अभिकल्पन
Designation mark,अभिधान चिह्न्,અભિધાન ચિહ્ન્,अभिधान चिह्न्,ਅਭਿਧਾਨ ਚਿਹ੍ਨ੍,অভিধান চিহ্ন্,अभिधान चिह्न्,ಅಭಿಧಾನ ಚಿಹ್ನ್,അഭിധാന ചിഹ്ന്,அபிதாந சிஹ்ந்,అభిధాన చిహ్న్,ابھدھان چہن,অভিধান চিহ্ন্,ଅଭିଧାନ ଚିହ୍ନ୍,अभिधान चिह्न्
Designer,अभिकल्पक,અભિકલ્પક,अभिकल्पक,ਅਭਿਕਲ੍ਪਕ,অভিকল্পক,अभिकल्पक,ಅಭಿಕಲ್ಪಕ,അഭികല്പക,அபிகல்பக,అభికల్పక,ابھکلپک,অভিকল্পক,ରୂପକାର,अभिकल्पक
desk,डेस्क,ડેસ્ક,डेस्क,ਢਾਲਵਾਂ ਮੇਜ,ডেস্ক,डेस्क,ಡೇಸ್ಕ,ഡേസ്ക,டேஸ்க,డేస్క,ڈیسک,ডস্ক,ଡେସ୍କ,डेस्क
Detail,सूक्ष्म विवरण,"હેવાલ, વિગતો, કામ પર મોકલવું","1. तपशीलवार सांगणे 2. विशेष निर्देश करणे 3. विशेष नेमणूक करणे, तपशील","ਵੇਰਵਾ, ਕੰਮ ਤੇ ਭੇਜਣਾ","বিশদবিবরণ,খুঁটিনাটি,অনুপুঙ্খ","विस्तारपूर्वक,विस्तारान","ವಿವರಣೆ, ವಿಸ್ತಾರ, ವಿಸ್ತರ, ವಿಸ್ತಾರವಾಗಿ ಹೇಳು,",വിശദവിവരം,1. விவரம் 2. வேலைக்கு அனுப்பு 3. படைப்பிரிவு,"తబ్సీలు,వివరణ,పనికి కేటాయించు",تفصیل,1.বিতং বর্ণনা 2. কামলৈ পঠিওৱা,"ପୁଙ୍ଖାନୁପୁଙ୍ଖ ବିବରଣ, ବିଶଦ ବିବରଣ, ବିସ୍ତାରିତ ବିବରଣ",1. ब्यौरा 2. काममा खटाउनु
