English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
bubble level,पनसाल,પનસાલ,पनसाल,ਪਨਸਾਲ,পনসাল,पनसाल,ಪನಸಾಲ,പനസാല,பநஸால,పనసాల,پن سال,পনসাল,ପନସାଲ,पनसाल
bucentaur,वृषभ-मानव,વૃષભ-માનવ,वृषभ-मानव,ਵ੃਷ਭ-ਮਾਨਵ,বৃষভ-মানব,वृषभ-मानव,ವೃಷಭ-ಮಾನವ,വൃഷഭ-മാനവ,வ்ருஷப-மாநவ,వృషభ-మానవ,وریشبھ-مانو,ৃষভ-মান,ବୃଷଭ-ମାନବ,वृषभ-मानव
bucket wheel,"रहट, अरघट्ट","રહટ, અરઘટ્ટ","रहट, अरघट्ट","ਰਹਟ, ਅਰਘਟ੍ਟ","রহট, অরঘট্ট","रहट, अरघट्ट",(ನೀರೆತ್ತುವ) ಬಕೀಟು ಚಕ್ರ,"രഹട, അരഘട്ട","ரஹட, அரகட்ட","రహట, అరఘట్ట",رہٹ، ارگھٹ,"রহট, অরঘট্ট","ରହଟ, ଅରଘଟ୍ଟ","रहट, अरघट्ट"
buckler,लघु ढाल,લઘુ ઢાલ,लघु ढाल,ਢਾਲ,লঘু ঢাল,लघु ढाल,ಲಘು ಢಾಲ,ലഘു ഢാല,லகு டால,లఘు ఢాల,لگھو ڈھال,লঘু ঢাল,ଲଘୁ ଢାଲ,लघु ढाल
buckstay,"चिनाई-स्तंभ, चिनाई रोक गर्डर, थूणी, स्थूणी","ચિનાઈ-સ્તંભ, ચિનાઈ રોક ગર્ડર, થૂણી, સ્થૂણી","चिनाई-स्तंभ, चिनाई रोक गर्डर, थूणी, स्थूणी","ਚਿਨਾਈ-ਸ੍ਤਂਭ, ਚਿਨਾਈ ਰੋਕ ਗਰ੍ਡਰ, ਥੂਣੀ, ਸ੍ਥੂਣੀ","চিনাঈ-স্তংভ, চিনাঈ রোক গর্ডর, থূণী, স্থূণী","चिनाई-स्तंभ, चिनाई रोक गर्डर, थूणी, स्थूणी","ಚಿನಾಈ-ಸ್ತಂಭ, ಚಿನಾಈ ರೋಕ ಗರ್ಡರ, ಥೂಣೀ, ಸ್ಥೂಣೀ","ചിനാഈ-സ്തംഭ, ചിനാഈ രോക ഗര്ഡര, ഥൂണീ, സ്ഥൂണീ","சிநாஈ-ஸ்தங்ப, சிநாஈ ரோக கர்டர, தூணீ, ஸ்தூணீ","చినాఈ-స్తంభ, చినాఈ రోక గర్డర, థూణీ, స్థూణీ",چنائی-ستمبھ، چنائی روک گرڈر، تھونی، ستھونی,"চিনাঈ-স্তংভ, চিনাঈ রক গর্ডর, থূণী, স্থূণী","ଚିନାଈ-ସ୍ତଂଭ, ଚିନାଈ ରୋକ ଗର୍ଡର, ଥୂଣୀ, ସ୍ଥୂଣୀ","चिनाई-स्तंभ, चिनाई रोक गर्डर, थूणी, स्थूणी"
bucranium,"वृष मुखौटा, बैल का मुखैटा","વૃષ મુખૌટા, બૈલ કા મુખૈટા","वृष मुखौटा, बैल का मुखैटा","ਵ੃਷ ਮੁਖੌਟਾ, ਬੈਲ ਕਾ ਮੁਖੈਟਾ","বৃষ মুখৌটা, বৈল কা মুখৈটা","वृष मुखौटा, बैल का मुखैटा","ವೃಷ ಮುಖೌಟಾ, ಬೈಲ ಕಾ ಮುಖೈಟಾ","വൃഷ മുഖൌടാ, ബൈല കാ മുഖൈടാ","வ்ருஷ முகௌடா, பைல கா முகைடா","వృష ముఖౌటా, బైల కా ముఖైటా",ورش مکھوٹا، بیل کا مکھیٹا,"ৃষ মুখৌটা, বৈল কা মুখৈটা","ବୃଷ ମୁଖୌଟା, ବୈଲ କା ମୁଖୈଟା","वृष मुखौटा, बैल का मुखैटा"
buff,महिष चर्म] भैंस के चमड़े से बना लघु कोट,મહિષ ચર્મ] ભૈંસ કે ચમડ઼ે સે બના લઘુ કોટ,महिष चर्म] भैंस के चमड़े से बना लघु कोट,ਮੱਝ,মহিষ চর্ম] ভৈংস কে চমড়ে সে বনা লঘু কোট,महिष चर्म] भैंस के चमड़े से बना लघु कोट,ನರೆಬೂದು.,മഹിഷ ചര്മ] ഭൈംസ കേ ചമഡേ സേ ബനാ ലഘു കോട,மஹிஷ சர்ம] பைங்ஸ கே சமடே ஸே பநா லகு கோட,మహిష చర్మ] భైంస కే చమడే సే బనా లఘు కోట,مہش چرم] بھینس کے چمڑے سے بنا لگھو کوٹ,মহিষ চর্ম] ভৈংস ক চমড় স বনা লঘু কট,ମହିଷ ଚର୍ମ] ଭୈଂସ କେ ଚମଡ଼େ ସେ ବନା ଲଘୁ କୋଟ,महिष चर्म] भैंस के चमड़े से बना लघु कोट
buff ware culture,पांडु भांड संस्कृति,પાંડુ ભાંડ સંસ્કૃતિ,पांडु भांड संस्कृति,ਪਾਂਡੁ ਭਾਂਡ ਸਂਸ੍ਕ੃ਤਿ,পাংডু ভাংড সংস্কৃতি,पांडु भांड संस्कृति,ಪಾಂಡು ಭಾಂಡ ಸಂಸ್ಕೃತಿ,പാംഡു ഭാംഡ സംസ്കൃതി,பாங்டு பாங்ட ஸங்ஸ்க்ருதி,పాండు భాండ సంస్కృతి,پانڈو بھانڈ سنسکرتی,পাংডু ভাংড সংস্কৃতি,ପାଂଡୁ ଭାଂଡ ସଂସ୍କୃତି,पांडु भांड संस्कृति
buffer state,मध्यवर्ती राज्य,મધ્યવર્તી રાજ્ય,मध्यवर्ती राज्य,ਮਧ੍ਯਵਰ੍ਤੀ ਰਾਜ੍ਯ,মধ্যবর্তী রাজ্য,मध्यवर्ती राज्य,ಮಧ್ಯವರ್ತೀ ರಾಜ್ಯ,മധ്യവര്തീ രാജ്യ,மத்யவர்தீ ராஜ்ய,మధ్యవర్తీ రాజ్య,بفراسٹیٹ۔ فاصل ریاست,মধ্যর্তী রাজ্য,ମଧ୍ଯବର୍ତୀ ରାଜ୍ଯ,मध्यवर्ती राज्य
buffer zone,मध्यवर्ती क्षेत्र,મધ્યવર્તી ક્ષેત્ર,मध्यवर्ती क्षेत्र,ਮਧ੍ਯਵਰ੍ਤੀ ਕ੍਷ੇਤ੍ਰ,মধ্যবর্তী ক্ষেত্র,मध्यवर्ती क्षेत्र,ಮಧ್ಯವರ್ತೀ ಕ್ಷೇತ್ರ,മധ്യവര്തീ ക്ഷേത്ര,மத்யவர்தீ க்ஷேத்ர,మధ్యవర్తీ క్షేత్ర,مدھیہورتی شیتر,মধ্যর্তী ক্ষত্র,ମଧ୍ଯବର୍ତୀ କ୍ଷେତ୍ର,मध्यवर्ती क्षेत्र
Buffs,"बफ-रेजिमेंट, तीसरी रेजीमेंट","બફ-રેજિમેંટ, તીસરી રેજીમેંટ","बफ-रेजिमेंट, तीसरी रेजीमेंट","ਬਫ-ਰੇਜਿਮੇਂਟ, ਤੀਸਰੀ ਰੇਜੀਮੇਂਟ","বফ-রেজিমেংট, তীসরী রেজীমেংট","बफ-रेजिमेंट, तीसरी रेजीमेंट","ಬಫ-ರೇಜಿಮೇಂಟ, ತೀಸರೀ ರೇಜೀಮೇಂಟ","ബഫ-രേജിമേംട, തീസരീ രേജീമേംട","பப-ரேஜிமேங்ட, தீஸரீ ரேஜீமேங்ட","బఫ-రేజిమేంట, తీసరీ రేజీమేంట",بف-ریجمینٹ، تیسری ریجیمینٹ,"বফ-রজিমংট, তীসরী রজীমংট","ବଫ-ରେଜିମେଂଟ, ତୀସରୀ ରେଜୀମେଂଟ","बफ-रेजिमेंट, तीसरी रेजीमेंट"
bulb of percussion,आघात कंद,આઘાત કંદ,आघात कंद,ਆਘਾਤ ਕਂਦ,আঘাত কংদ,आघात कंद,ಆಘಾತ ಕಂದ,ആഘാത കംദ,ஆகாத கங்த,ఆఘాత కంద,آگھات قند,আঘাত কংদ,ଆଘାତ କଂଦ,आघात कंद
Bule (=council),ब्यूल (प्राचीन एथेंस की परिषद्),બ્યૂલ (પ્રાચીન એથેંસ કી પરિષદ્),ब्यूल (प्राचीन एथेंस की परिषद्),ਬ੍ਯੂਲ (ਪ੍ਰਾਚੀਨ ਏਥੇਂਸ ਕੀ ਪਰਿ਷ਦ੍),ব্যূল (প্রাচীন এথেংস কী পরিষদ্),ब्यूल (प्राचीन एथेंस की परिषद्),ಬ್ಯೂಲ (ಪ್ರಾಚೀನ ಏಥೇಂಸ ಕೀ ಪರಿಷದ್),ബ്യൂല (പ്രാചീന ഏഥേംസ കീ പരിഷദ്),ப்யூல (ப்ராசீந ஏதேங்ஸ கீ பரிஷத்),బ్యూల (ప్రాచీన ఏథేంస కీ పరిషద్),بیول (پراچین ایتھینس کی پریشد),ব্যূল (প্রাচীন থংস কী পরিষদ্),ବ୍ଯୂଲ (ପ୍ରାଚୀନ ଏଥେଂସ କୀ ପରିଷଦ୍),ब्यूल (प्राचीन एथेंस की परिषद्)
bull capital,वृष स्तंभ-शीर्ष,વૃષ સ્તંભ-શીર્ષ,वृष स्तंभ-शीर्ष,ਵ੃਷ ਸ੍ਤਂਭ-ਸ਼ੀਰ੍਷,বৃষ স্তংভ-শীর্ষ,वृष स्तंभ-शीर्ष,ವೃಷ ಸ್ತಂಭ-ಶೀರ್ಷ,വൃഷ സ്തംഭ-ശീര്ഷ,வ்ருஷ ஸ்தங்ப-சீர்ஷ,వృష స్తంభ-శీర్ష,نرگاؤ کی شکل کا سر / ستون پر نرگاؤکی شبیہ,ৃষ স্তংভ-শীর্ষ,ବୃଷ ସ୍ତଂଭ-ଶୀର୍ଷ,वृष स्तंभ-शीर्ष
bull's eye (bullion),गवाक्ष,ગવાક્ષ,गवाक्ष,ਗਵਾਕ੍਷,গবাক্ষ,गवाक्ष,ಗವಾಕ್ಷ,ഗവാക്ഷ,கவாக்ஷ,గవాక్ష,گواکش,গাক্ষ,ଗବାକ୍ଷ,गवाक्ष
bulla,लटकन तावीज,લટકન તાવીજ,लटकन तावीज,ਲਟਕਨ ਤਾਵੀਜ,লটকন তাবীজ,लटकन तावीज,ಲಟಕನ ತಾವೀಜ,ലടകന താവീജ,லடகந தாவீஜ,లటకన తావీజ,لٹکن تاویذ,লটকন তাীজ,ଲଟକନ ତାବୀଜ,लटकन तावीज
bullion,"बुलियन,गवाक्ष","બુલિયન,ગવાક્ષ","बुलियन,गवाक्ष",ਸੋਨੇ ਜਾਂ ਚਾਦੀ ਇੱਟ,"বুলিযন,গবাক্ষ","बुलियन,गवाक्ष","ಬುಲಿಯನ,ಗವಾಕ್ಷ","ബുലിയന,ഗവാക്ഷ","புலியந,கவாக்ஷ","బులియన,గవాక్ష",بلین،گواکش,"বুলিযন,গাক্ষ",ସୁନା ରୂପା ଖଣ୍ଡ,"बुलियन,गवाक्ष"
bulwark,प्राचीर,પ્રાચીર,प्राचीर,ਪ੍ਰਾਚੀਰ,প্রাচীর,प्राचीर,ಪ್ರಾಚೀರ,കൊത്തളം,ப்ராசீர,ప్రాచీర,پراچیر,প্রাচীর,ପ୍ରାଚୀର,प्राचीर
bung,भांड-चिति,ભાંડ-ચિતિ,भांड-चिति,ਡਾਟ ਜਾਂ ਕਾਕ,ভাংড-চিতি,भांड-चिति,ಭಾಂಡ-ಚಿತಿ,ഭാംഡ-ചിതി,பாங்ட-சிதி,భాండ-చితి,بھانڈ-چتی,ভাংড-চিতি,ଭାଂଡ-ଚିତି,भांड-चिति
bureaucratic system,नौकरशाही व्यवस्था,નૌકરશાહી વ્યવસ્થા,नौकरशाही व्यवस्था,ਨੌਕਰਸ਼ਾਹੀ ਵ੍ਯਵਸ੍ਥਾ,নৌকরশাহী ব্যবস্থা,नौकरशाही व्यवस्था,ನೌಕರಶಾಹೀ ವ್ಯವಸ್ಥಾ,നൌകരശാഹീ വ്യവസ്ഥാ,நௌகரசாஹீ வ்யவஸ்தா,నౌకరశాహీ వ్యవస్థా,نوکرشاہی ویوستھا,নৌকরশাহী ্যস্থা,ନୌକରଶାହୀ ବ୍ଯବସ୍ଥା,नौकरशाही व्यवस्था
burgage,पट्टेदारी,પટ્ટેદારી,पट्टेदारी,ਪਟ੍ਟੇਦਾਰੀ,পট্টেদারী,पट्टेदारी,ಪಟ್ಟೇದಾರೀ,പട്ടേദാരീ,பட்டேதாரீ,పట్టేదారీ,پٹیداری,পট্টদারী,ପଟ୍ଟେଦାରୀ,पट्टेदारी
burgess,पौर प्रतिनिधि,પૌર પ્રતિનિધિ,पौर प्रतिनिधि,ਨਾਗਰਿਕ,পৌর প্রতিনিধি,पौर प्रतिनिधि,ಪೌರ ಪ್ರತಿನಿಧಿ,പൌര പ്രതിനിധി,பௌர ப்ரதிநிதி,పౌర ప్రతినిధి,شہر کا نمائندہ,পৌর প্রতিনিধি,ପୌର ପ୍ରତିନିଧି,पौर प्रतिनिधि
burial,"दफन, शवाधान, शवसमाधि,भूनिवेश","દફન, શવાધાન, શવસમાધિ,ભૂનિવેશ","दफन, शवाधान, शवसमाधि,भूनिवेश",ਮੁਰਦੇ ਨੂੰ ਗੱਡਣਾ,"দফন, শবাধান, শবসমাধি,ভূনিবেশ","दफन, शवाधान, शवसमाधि,भूनिवेश","ದಫನ, ಶವಾಧಾನ, ಶವಸಮಾಧಿ,ಭೂನಿವೇಶ",സംസ്ക്കാരം,"தபந, சவாதாந, சவஸமாதி,பூநிவேச","దఫన, శవాధాన, శవసమాధి,భూనివేశ",تدفین,"দফন, শাধান, শসমাধি,ভূনিশ","ଦଫନ, ଶବାଧାନ, ଶବସମାଧି,ଭୂନିବେଶ","दफन, शवाधान, शवसमाधि,भूनिवेश"
buried soil,दबी हुई मृदा,દબી હુઈ મૃદા,दबी हुई मृदा,ਦਬੀ ਹੁਈ ਮ੃ਦਾ,দবী হুঈ মৃদা,दबी हुई मृदा,ದಬೀ ಹುಈ ಮೃದಾ,ദബീ ഹുഈ മൃദാ,தபீ ஹுஈ ம்ருதா,దబీ హుఈ మృదా,دبی ہوئی مردا,দবী হুঈ মৃদা,ଦବୀ ହୁଈ ମୃଦା,दबी हुई मृदा
burin,"तक्षणी, उत्कीर्णक, ब्यूरिन","તક્ષણી, ઉત્કીર્ણક, બ્યૂરિન","तक्षणी, उत्कीर्णक, ब्यूरिन","ਤਕ੍਷ਣੀ, ਉਤ੍ਕੀਰ੍ਣਕ, ਬ੍ਯੂਰਿਨ","তক্ষণী, উত্কীর্ণক, ব্যূরিন","तक्षणी, उत्कीर्णक, ब्यूरिन","ತಕ್ಷಣೀ, ಉತ್ಕೀರ್ಣಕ, ಬ್ಯೂರಿನ","തക്ഷണീ, ഉത്കീര്ണക, ബ്യൂരിന","தக்ஷணீ, உத்கீர்ணக, ப்யூரிந","తక్షణీ, ఉత్కీర్ణక, బ్యూరిన",تکشنی، اتکیرنک، بیورین,"তক্ষণী, উত্কীর্ণক, ব্যূরিন","ତକ୍ଷଣୀ, ଉତ୍କୀର୍ଣକ, ବ୍ଯୂରିନ","तक्षणी, उत्कीर्णक, ब्यूरिन"
burnished blackware,पालिशदार (ओपदार) काला भांड,પાલિશદાર (ઓપદાર) કાલા ભાંડ,पालिशदार (ओपदार) काला भांड,ਪਾਲਿਸ਼ਦਾਰ (ਓਪਦਾਰ) ਕਾਲਾ ਭਾਂਡ,পালিশদার (ওপদার) কালা ভাংড,पालिशदार (ओपदार) काला भांड,ಪಾಲಿಶದಾರ (ಓಪದಾರ) ಕಾಲಾ ಭಾಂಡ,പാലിശദാര (ഓപദാര) കാലാ ഭാംഡ,பாலிசதார (ஓபதார) காலா பாங்ட,పాలిశదార (ఓపదార) కాలా భాండ,پالشدار (اوپدار) کالا بھانڈ,পালিশদার (পদার) কালা ভাংড,ପାଲିଶଦାର (ଓପଦାର) କାଲା ଭାଂଡ,पालिशदार (ओपदार) काला भांड
bust,"आवक्ष मूर्ति, आवक्ष चित्र","આવક્ષ મૂર્તિ, આવક્ષ ચિત્ર","आवक्ष मूर्ति, आवक्ष चित्र",ਸਿਰਫ਼ ਸਿਰ ਅਤੇ ਮੋਢਿਆਂ ਵਾਲਾ ਬੁੱਤ,"আবক্ষ মূর্তি, আবক্ষ চিত্র","आवक्ष मूर्ति, आवक्ष चित्र","ಆವಕ್ಷ ಮೂರ್ತಿ, ಆವಕ್ಷ ಚಿತ್ರ","ആവക്ഷ മൂര്തി, ആവക്ഷ ചിത്ര","ஆவக்ஷ மூர்தி, ஆவக்ஷ சித்ர","ఆవక్ష మూర్తి, ఆవక్ష చిత్ర",نیم مجسمہ,"আক্ষ মূর্তি, আক্ষ চিত্র","ଆବକ୍ଷ ମୂର୍ତି, ଆବକ୍ଷ ଚିତ୍ର","आवक्ष मूर्ति, आवक्ष चित्र"
butment,अंत्याधार,અંત્યાધાર,अंत्याधार,ਅਂਤ੍ਯਾਧਾਰ,অংত্যাধার,अंत्याधार,ಅಂತ್ಯಾಧಾರ,അംത്യാധാര,அங்த்யாதார,అంత్యాధార,انتیادھار,অংত্যাধার,ଅଂତ୍ଯାଧାର,अंत्याधार
butt,कुंदा,કુંદા,कुंदा,"ਸਿਰ ਦੀ ਟੱਕਰ,ਬੰਦੂਕ ਦਾ ਮੋਟਾ ਸਿਰ,ਮਜਾਂਕ ਜਾਂ ਹਾਸੇ ਦਾ ਸਰੋਤ,ਨਿਸ਼ਾਨਾ",কুংদা,कुंदा,ಕುಂದಾ,കുംദാ,குங்தா,కుందా,بٹ,কুংদা,କୁଂଦା,कुंदा
buttress,"पुस्‍ता, वप्र","પુસ્તા, વપ્ર","पुस्ता, वप्र","ਟੇਕ,ਆਸਰਾ","পুস্তা, বপ্র","पुस्ता, वप्र","ಊರೆಗಂಬ, ವಾರೆಗೋಡೆ","പുസ്താ, വപ്ര","புஸ்தா, வப்ர","పుస్తా, వప్ర",پشتہ,"পুস্তা, প্র","ପୁସ୍ତା, ବପ୍ର","पुस्ता, वप्र"
byssus,"ममी-कफन, बाइसस","મમી-કફન, બાઇસસ","ममी-कफन, बाइसस","ਮਮੀ-ਕਫਨ, ਬਾਇਸਸ","মমী-কফন, বাইসস","ममी-कफन, बाइसस","ಮಮೀ-ಕಫನ, ಬಾಇಸಸ","മമീ-കഫന, ബാഇസസ","மமீ-கபந, பாஇஸஸ","మమీ-కఫన, బాఇసస",بائی سس۔ ممی کی چادر,"মমী-কফন, বাইসস","ଲଗ୍ନାଂଶୁ, ସୂତ୍ରଗୁଚ୍ଛ","ममी-कफन, बाइसस"
Byzantine,"बाईजेन्टिनी, कुस्तुन्तुनि‍या","બાઈજેન્ટિની, કુસ્તુન્તુનિયા","बाईजेन्टिनी, कुस्तुन्तुनिया","ਬਾਈਜੇਨ੍ਟਿਨੀ, ਕੁਸ੍ਤੁਨ੍ਤੁਨਿਯਾ","বাঈজেন্টিনী, কুস্তুন্তুনিযা","बाईजेन्टिनी, कुस्तुन्तुनिया","ಬಾಈಜೇನ್ಟಿನೀ, ಕುಸ್ತುನ್ತುನಿಯಾ","ബാഈജേന്ടിനീ, കുസ്തുന്തുനിയാ","பாஈஜேந்டிநீ, குஸ்துந்துநியா","బాఈజేన్టినీ, కుస్తున్తునియా",بازنطینی,"বাঈজন্টিনী, কুস্তুন্তুনিযা","ବାଈଜେନ୍ଟିନୀ, କୁସ୍ତୁନ୍ତୁନିଯା","बाईजेन्टिनी, कुस्तुन्तुनिया"
Byzantine architecture,बाइजेन्टिनी स्थापत्य,બાઇજેન્ટિની સ્થાપત્ય,बाइजेन्टिनी स्थापत्य,ਬਾਇਜੇਨ੍ਟਿਨੀ ਸ੍ਥਾਪਤ੍ਯ,বাইজেন্টিনী স্থাপত্য,बाइजेन्टिनी स्थापत्य,ಬಾಇಜೇನ್ಟಿನೀ ಸ್ಥಾಪತ್ಯ,ബാഇജേന്ടിനീ സ്ഥാപത്യ,பாஇஜேந்டிநீ ஸ்தாபத்ய,బాఇజేన్టినీ స్థాపత్య,بائجینٹنی ستھاپتیہ,বাইজন্টিনী স্থাপত্য,ବାଇଜେନ୍ଟିନୀ ସ୍ଥାପତ୍ଯ,बाइजेन्टिनी स्थापत्य
Byzantine Empire,बाइजेन्टिनी साम्राज्य; पूर्वी रोम साम्राज्य,બાઇજેન્ટિની સામ્રાજ્ય; પૂર્વી રોમ સામ્રાજ્ય,बाइजेन्टिनी साम्राज्य; पूर्वी रोम साम्राज्य,ਬਾਇਜੇਨ੍ਟਿਨੀ ਸਾਮ੍ਰਾਜ੍ਯ; ਪੂਰ੍ਵੀ ਰੋਮ ਸਾਮ੍ਰਾਜ੍ਯ,বাইজেন্টিনী সাম্রাজ্য; পূর্বী রোম সাম্রাজ্য,बाइजेन्टिनी साम्राज्य; पूर्वी रोम साम्राज्य,ಬಾಇಜೇನ್ಟಿನೀ ಸಾಮ್ರಾಜ್ಯ; ಪೂರ್ವೀ ರೋಮ ಸಾಮ್ರಾಜ್ಯ,ബാഇജേന്ടിനീ സാമ്രാജ്യ; പൂര്വീ രോമ സാമ്രാജ്യ,பாஇஜேந்டிநீ ஸாம்ராஜ்ய; பூர்வீ ரோம ஸாம்ராஜ்ய,బాఇజేన్టినీ సామ్రాజ్య; పూర్వీ రోమ సామ్రాజ్య,بائجینٹنی سامراجیہ؛ پوروی روم سامراجیہ,বাইজন্টিনী সাম্রাজ্য; পূর্ী রম সাম্রাজ্য,ବାଇଜେନ୍ଟିନୀ ସାମ୍ରାଜ୍ଯ; ପୂର୍ବୀ ରୋମ ସାମ୍ରାଜ୍ଯ,बाइजेन्टिनी साम्राज्य; पूर्वी रोम साम्राज्य
Byzantine Era,बाइजेन्टिनी संवत्,બાઇજેન્ટિની સંવત્,बाइजेन्टिनी संवत्,ਬਾਇਜੇਨ੍ਟਿਨੀ ਸਂਵਤ੍,বাইজেন্টিনী সংবত্,बाइजेन्टिनी संवत्,ಬಾಇಜೇನ್ಟಿನೀ ಸಂವತ್,ബാഇജേന്ടിനീ സംവത്,பாஇஜேந்டிநீ ஸங்வத்,బాఇజేన్టినీ సంవత్,بائجینٹنی سموت,বাইজন্টিনী সংত্,ବାଇଜେନ୍ଟିନୀ ସଂବତ୍,बाइजेन्टिनी संवत्
Cabal,"काबेल, पाँचषडयंत्रकारियों का गुट","કાબેલ, પાઁચષડયંત્રકારિયોં કા ગુટ","काबेल, पाँचषडयंत्रकारियों का गुट","ਸਾਜਿਸ਼,ਵਿਊਤ","কাবেল, পাঁচষডযংত্রকারিযোং কা গুট","काबेल, पाँचषडयंत्रकारियों का गुट","ಕಾಬೇಲ, ಪಾಂಚಷಡಯಂತ್ರಕಾರಿಯೋಂ ಕಾ ಗುಟ","കാബേല, പാംചഷഡയംത്രകാരിയോം കാ ഗുട","காபேல, பாங்சஷடயங்த்ரகாரியோங் கா குட","కాబేల, పాంచషడయంత్రకారియోం కా గుట",کابیل، پانچشڈینترکاریوں کا گٹ,"কাবল, পাঁচষডযংত্রকারিযং কা গুট","କାବେଲ, ପାଁଚଷଡଯଂତ୍ରକାରିଯୋଂ କା ଗୁଟ","काबेल, पाँचषडयंत्रकारियों का गुट"
cabana,"कुटिया, छोलदारी,स्नान गृह","કુટિયા, છોલદારી,સ્નાન ગૃહ","कुटिया, छोलदारी,स्नान गृह","ਕੁਟਿਯਾ, ਛੋਲਦਾਰੀ,ਸ੍ਨਾਨ ਗ੃ਹ","কুটিযা, ছোলদারী,স্নান গৃহ","कुटिया, छोलदारी,स्नान गृह","ಕುಟಿಯಾ, ಛೋಲದಾರೀ,ಸ್ನಾನ ಗೃಹ","കുടിയാ, ഛോലദാരീ,സ്നാന ഗൃഹ","குடியா, சோலதாரீ,ஸ்நாந க்ருஹ","కుటియా, ఛోలదారీ,స్నాన గృహ",کٹیا، چھولداری،سنان گرہ,"কুটিযা, ছলদারী,স্নান গৃহ","କୁଟିଯା, ଛୋଲଦାରୀ,ସ୍ନାନ ଗୃହ","कुटिया, छोलदारी,स्नान गृह"
cabildo,निदिध्यासन गृह,નિદિધ્યાસન ગૃહ,निदिध्यासन गृह,ਨਿਦਿਧ੍ਯਾਸਨ ਗ੃ਹ,নিদিধ্যাসন গৃহ,निदिध्यासन गृह,ನಿದಿಧ್ಯಾಸನ ಗೃಹ,നിദിധ്യാസന ഗൃഹ,நிதித்யாஸந க்ருஹ,నిదిధ్యాసన గృహ,نددھیاسن گرہ,নিদিধ্যাসন গৃহ,ନିଦିଧ୍ଯାସନ ଗୃହ,निदिध्यासन गृह
cable,रज्जु सज्जापट्टी,રજ્જુ સજ્જાપટ્ટી,रज्जु सज्जापट्टी,"ਮਜਬੂਤ ਰੱਸਾ,ਸਮੁੰਦਰੀ ਤਾਰ",রজ্জু সজ্জাপট্টী,रज्जु सज्जापट्टी,"ತಂತಿ ಹೊರಜಿ, ಕೇಬಲ್",രജ്ജു സജ്ജാപട്ടീ,ரஜ்ஜு ஸஜ்ஜாபட்டீ,రజ్జు సజ్జాపట్టీ,کیبل,রজ্জু সজ্জাপট্টী,ରଜ୍ଜୁ ସଜ୍ଜାପଟ୍ଟୀ,रज्जु सज्जापट्टी
cable molding,रज्जु सज्जापट्टी,રજ્જુ સજ્જાપટ્ટી,रज्जु सज्जापट्टी,ਰਜ੍ਜੁ ਸਜ੍ਜਾਪਟ੍ਟੀ,রজ্জু সজ্জাপট্টী,रज्जु सज्जापट्टी,ರಜ್ಜು ಸಜ್ಜಾಪಟ್ಟೀ,രജ്ജു സജ്ജാപട്ടീ,ரஜ்ஜு ஸஜ்ஜாபட்டீ,రజ్జు సజ్జాపట్టీ,رجو سجاپٹی,রজ্জু সজ্জাপট্টী,ରଜ୍ଜୁ ସଜ୍ଜାପଟ୍ଟୀ,रज्जु सज्जापट्टी
cabochon,अफलकित पाषाण,અફલકિત પાષાણ,अफलकित पाषाण,ਅਫਲਕਿਤ ਪਾ਷ਾਣ,অফলকিত পাষাণ,अफलकित पाषाण,ಅಫಲಕಿತ ಪಾಷಾಣ,അഫലകിത പാഷാണ,அபலகித பாஷாண,అఫలకిత పాషాణ,افلکت پاشان,অফলকিত পাষাণ,ଅଫଲକିତ ପାଷାଣ,अफलकित पाषाण
Caesarism,सीजरतंत्र,સીજરતંત્ર,सीजरतंत्र,ਸੀਜਰਤਂਤ੍ਰ,সীজরতংত্র,सीजरतंत्र,ಸೀಜರತಂತ್ರ,സീജരതംത്ര,ஸீஜரதங்த்ர,సీజరతంత్ర,قیصریت,সীজরতংত্র,ସୀଜରତଂତ୍ର,सीजरतंत्र
Cainozoic (=Cenozoic),नूतन जीवयुग,નૂતન જીવયુગ,नूतन जीवयुग,ਨੂਤਨ ਜੀਵਯੁਗ,নূতন জীবযুগ,नूतन जीवयुग,ನೂತನ ಜೀವಯುಗ,നൂതന ജീവയുഗ,நூதந ஜீவயுக,నూతన జీవయుగ,نوتن جیویگ,নূতন জীযুগ,ନୂତନ ଜୀବଯୁଗ,नूतन जीवयुग
cairn,"टीला, संगौरा, शिलाकूट","ટીલા, સંગૌરા, શિલાકૂટ","टीला, संगौरा, शिलाकूट","ਟੀਲਾ, ਸਂਗੌਰਾ, ਸ਼ਿਲਾਕੂਟ","টীলা, সংগৌরা, শিলাকূট","टीला, संगौरा, शिलाकूट","ಟೀಲಾ, ಸಂಗೌರಾ, ಶಿಲಾಕೂಟ","ടീലാ, സംഗൌരാ, ശിലാകൂട","டீலா, ஸங்கௌரா, சிலாகூட","టీలా, సంగౌరా, శిలాకూట",ٹیلا، سنگورا، شلاکوٹ,"টীলা, সংগৌরা, শিলাকূট","ଟୀଲା, ସଂଗୌରା, ଶିଲାକୂଟ","टीला, संगौरा, शिलाकूट"
