English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Dermatophyte,"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ",ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ",ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ),"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ",ಚರ್ಮದ ಬೇನೆ (ಚರ್ಮ ಶಿಲೀಂಧ್ರ ರೋಗ)
Desensitized,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ","ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ","ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ","ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ","ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ",ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ","ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ","ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ",ಚರ್ಮಜೀಸಸಿ، ಚರ್ಮೋದ್ಬಿದ,"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ",ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,"ಚರ್ಮಜೀಸಸಿ, ಚರ್ಮೋದ್ಬಿದ"
Desiccation,"ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ",ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,"ಶುಷ್ಕನ, ನಿರ್ಜಲೀಕರಣ",ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,خشکاندی,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,ଜଳଶୁଷ୍କନ,ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು
Desiccator,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,"ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಬತ್ತಿಸುವಿಕೆ, ಒಣಗಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ","ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ",ಕ್ಷಿಪ್ರಗ್ರಾಹಿತ್ಯವನ್ನು ಕಳೆದುಕೊಂಡು,"ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ",ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,"ಒಣಗಿಸುವಿಕೆ, ಶುಷ್ಕಗೊಳಿಸುವಿಕೆ"
Dessert,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ਭੋਜਨ ਦੇ ਬਾਅਦ ਦਾ ਫ਼ਲ ਜਾਂ ਮਿੱਠੀ ਚੀਜ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ
Destruction,ವಿನಾಶ,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ತೇವಕಳೆಯುವ ಸಲಕರಣೆ ಶೋಷಕ,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ವಿನಾಶ,ച്യുതി,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,بربادی / تباہی / تخریب / تباہ کاری,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ವಿನಾಶ,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು
Destructive distillation,"ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ",ವಿನಾಶ,ವಿನಾಶ,ವಿನಾಶ,ವಿನಾಶ,ವಿನಾಶ,"ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ",ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ವಿನಾಶ,ವಿನಾಶ,ಊಟದನಂತರ ಬಡಿಸುವ ಹಣ್ಣು,ವಿನಾಶ,"ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ",ವಿನಾಶ
Detergent,"ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ",ಮಾರ್ಜಕ,"ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ",ಗಾಳಿತಾಗದ ಬಟ್ಟಿ، ನಾಶಕ ಬಟ್ಟಿ,"ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಗಾಳಿತಾಗದ ಬಟ್ಟಿ, ನಾಶಕ ಬಟ್ಟಿ"
Deteriorating,"ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ",ಶುದ್ಧಿಕಾರಕ، ಮಾರ್ಜಕ,"ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ಶುದ್ಧಿಕಾರಕ, ಮಾರ್ಜಕ"
Deterioration,"ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ",ಅವನತಿ,"ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ",ನಶಿಸುತ್ತಿರುವ، ಕ್ಷಯಿಸುತ್ತಿರುವ,"ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ನಶಿಸುತ್ತಿರುವ, ಕ್ಷಯಿಸುತ್ತಿರುವ"
Deterrant,"ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ",ಕೀಳಾಗುವಿಕೆ، ಕೆಡುವಿಕೆ,"ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಕೀಳಾಗುವಿಕೆ, ಕೆಡುವಿಕೆ"
Devoured,"ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ",ಅನಾಕರ್ಷಣೀಯ، ತಡೆಗಟ್ಟುವ,"ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ","ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಅನಾಕರ್ಷಣೀಯ, ತಡೆಗಟ್ಟುವ"
Diagnosis,ರೋಗನಿರ್ಣಯ,"ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಭಕ್ಷಿಸಿದ, ತಿಂದ",ਬੀਮਾਰੀ ਦੀ ਪਹਿਚਾਣ,"ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಭಕ್ಷಿಸಿದ, ತಿಂದ","ರೋಗ ನಿದಾನ, ನಿದಾನ","ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಭಕ್ಷಿಸಿದ, ತಿಂದ","ಭಕ್ಷಿಸಿದ, ತಿಂದ",ಭಕ್ಷಿಸಿದ، ತಿಂದ,"ಭಕ್ಷಿಸಿದ, ತಿಂದ",ರೋಗನಿರ್ಣಯ,"ಭಕ್ಷಿಸಿದ, ತಿಂದ"
Diagnostic test,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗನಿರ್ಣಯ,ರೋಗನಿರ್ಣಯ,"ಭಕ್ಷಿಸಿದ, ತಿಂದ",ರೋಗನಿರ್ಣಯ,ರೋಗನಿರ್ಣಯ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗನಿರ್ಣಯ,ರೋಗನಿರ್ಣಯ,ರೋಗನಿರ್ಣಯ,ರೋಗನಿರ್ಣಯ,ರೋಗನಿರ್ಣಯ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗನಿರ್ಣಯ
Dialysis,ಪಾರಪೃಥಕ್ಕರಣ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,"ಆಪೋಹನ, ವಿದಲನ, ರಕ್ತ ಶುದ್ಧೀಕರಣ",ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ,ଅପୋହନ,ರೋಗಗುರುತಿಕೆ ಪರೀಕ್ಷೆ
Dialyzable thermostable substance,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ
Diapause,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಕುಂಠಿತ ವಿಕಾಸ,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು,ଉପରିତ,ಪಾರಪೃಥಕ್ಕರಣ ಉಷ್ಣಸ್ಥಿರವಸ್ತು
Diaphragm,"ಪೊರೆ, ವಪೆ",ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ವಪೆ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,ڈائی فرام,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,"ମଧ୍ୟଛଦ, ତନୁପଟ",ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ
Diastole,ಹೃದಯ ವಿಕಸನ,"ಪೊರೆ, ವಪೆ","ಪೊರೆ, ವಪೆ","ಪೊರೆ, ವಪೆ","ಪೊರೆ, ವಪೆ","ಪೊರೆ, ವಪೆ",ವ್ಯಾಕೋಚನ,"ಪೊರೆ, ವಪೆ","ಪೊರೆ, ವಪೆ","ಪೊರೆ, ವಪೆ",ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿಕಾಲ,"ಪೊರೆ, ವಪೆ","ଅନୁଶିଥିଳନ, ହୃତ୍‌ ଶିଥିଳନ","ಪೊರೆ, ವಪೆ"
Diatomaceous earth,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಹೃದಯ ವಿಕಸನ,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಹೃದಯ ವಿಕಸನ
Dichotomous,ದ್ವಿಭಾಗಿತ,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ದ್ವಿಭಾಗಿತ,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು,ଦ୍ଵିଭାଜୀ,ಡೈಆಟೋಮೇಷಿಯಸ್ ಮಣ್ಣು
Dichotomously,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗಿತ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗಿತ
Dichotomy,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಪಕ್ಷೀಯತೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,دو تقسیمی,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ଦ୍ଵିଭାଜନ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ
Dicotyledon,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿದಳ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿಭಾಗವಾಗುವಿಕೆ,ದ್ವಿಭಾಗಿತ್ವ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿಭಾಗಿತ್ವ
Dieback or Pink disease,ಸೊರಗುರೋಗ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ಸೊರಗುರೋಗ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ದ್ವಿದಳ ಸಸ್ಯ,ಸೊರಗುರೋಗ,ದ್ವಿದಳ ಸಸ್ಯ
Dielectric,ವಿದ್ಯುನ್ನಿರೋಧಕ,ಸೊರಗುರೋಗ,ಸೊರಗುರೋಗ,ಸೊರಗುರೋಗ,ಸೊರಗುರೋಗ,ಸೊರಗುರೋಗ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ಸೊರಗುರೋಗ,ಸೊರಗುರೋಗ,ಸೊರಗುರೋಗ,ڈائی الیکٹرک۔ دومر تبہ,ಸೊರಗುರೋಗ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ಸೊರಗುರೋಗ
Differential stain,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ಸೊರಗುರೋಗ,ವಿದ್ಯುನ್ನಿರೋಧಕ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿದ್ಯುನ್ನಿರೋಧಕ
Differential staining,"ವಿಭಿನ್ನ ಕಲೆಗೊಳಿಸುವಿಕೆ, ವಿಭಿನ್ನ ವರ್ಣಗೊಳಿಸುವಿಕೆ, ವಿಭಿನ್ನ ಬಣ್ಣಗೊಳಿಸುವಿಕೆ",ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,"ವಿಭಿನ್ನ ಕಲೆಗೊಳಿಸುವಿಕೆ, ವಿಭಿನ್ನ ವರ್ಣಗೊಳಿಸುವಿಕೆ, ವಿಭಿನ್ನ ಬಣ್ಣಗೊಳಿಸುವಿಕೆ",ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,ವಿಭಿನ್ನ ಬಣ್ಣ,"ವಿಭಿನ್ನ ಕಲೆಗೊಳಿಸುವಿಕೆ, ವಿಭಿನ್ನ ವರ್ಣಗೊಳಿಸುವಿಕೆ, ವಿಭಿನ್ನ ಬಣ್ಣಗೊಳಿಸುವಿಕೆ",ವಿಭಿನ್ನ ಬಣ್ಣ
