English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Binary digit,द्‍वि - आधारी अंक,દ્વિ - આધારી અંક,द्वि - आधारी अंक,ਦ੍ਵਿ - ਆਧਾਰੀ ਅਂਕ,দ্বি - আধারী অংক,द्वि - आधारी अंक,ದ್ವಿ - ಆಧಾರೀ ಅಂಕ,ദ്വി - ആധാരീ അംക,த்வி - ஆதாரீ அங்க,ద్వి - ఆధారీ అంక,دوی - آدھاری انک,দ্ি - আধারী অংক,ଦ୍ବି - ଆଧାରୀ ଅଂକ,द्वि - आधारी अंक
Binary half adder,द्‍वि - आधारी अर्ध योजक,દ્વિ - આધારી અર્ધ યોજક,द्वि - आधारी अर्ध योजक,ਦ੍ਵਿ - ਆਧਾਰੀ ਅਰ੍ਧ ਯੋਜਕ,দ্বি - আধারী অর্ধ যোজক,द्वि - आधारी अर्ध योजक,ದ್ವಿ - ಆಧಾರೀ ಅರ್ಧ ಯೋಜಕ,ദ്വി - ആധാരീ അര്ധ യോജക,த்வி - ஆதாரீ அர்த யோஜக,ద్వి - ఆధారీ అర్ధ యోజక,دوی - آدھاری اردھ یوجک,দ্ি - আধারী অর্ধ যজক,ଦ୍ବି - ଆଧାରୀ ଅର୍ଧ ଯୋଜକ,द्वि - आधारी अर्ध योजक
Binary notation,द्‍वि - आधारी संकेतन,દ્વિ - આધારી સંકેતન,द्वि - आधारी संकेतन,ਦ੍ਵਿ - ਆਧਾਰੀ ਸਂਕੇਤਨ,দ্বি - আধারী সংকেতন,द्वि - आधारी संकेतन,ದ್ವಿ - ಆಧಾರೀ ಸಂಕೇತನ,ദ്വി - ആധാരീ സംകേതന,த்வி - ஆதாரீ ஸங்கேதந,ద్వి - ఆధారీ సంకేతన,دوی - آدھاری سنکیتن,দ্ি - আধারী সংকতন,ଦ୍ବି - ଆଧାରୀ ସଂକେତନ,द्वि - आधारी संकेतन
Binary number,द्‍वि - आधारी संख्या,દ્વિ - આધારી સંખ્યા,द्वि - आधारी संख्या,ਦ੍ਵਿ - ਆਧਾਰੀ ਸਂਖ੍ਯਾ,দ্বি - আধারী সংখ্যা,द्वि - आधारी संख्या,ದ್ವಿ - ಆಧಾರೀ ಸಂಖ್ಯಾ,ദ്വി - ആധാരീ സംഖ്യാ,த்வி - ஆதாரீ ஸங்க்யா,ద్వి - ఆధారీ సంఖ్యా,دوی - آدھاری سنکھیا,দ্ি - আধারী সংখ্যা,ଦ୍ବି - ଆଧାରୀ ସଂଖ୍ଯା,द्वि - आधारी संख्या
Binary number system,द्‍वि - आधारी संख्या पद्‍धति,દ્વિ - આધારી સંખ્યા પદ્ધતિ,द्वि - आधारी संख्या पद्धति,ਦ੍ਵਿ - ਆਧਾਰੀ ਸਂਖ੍ਯਾ ਪਦ੍ਧਤਿ,দ্বি - আধারী সংখ্যা পদ্ধতি,द्वि - आधारी संख्या पद्धति,ದ್ವಿ - ಆಧಾರೀ ಸಂಖ್ಯಾ ಪದ್ಧತಿ,ദ്വി - ആധാരീ സംഖ്യാ പദ്ധതി,த்வி - ஆதாரீ ஸங்க்யா பத்ததி,ద్వి - ఆధారీ సంఖ్యా పద్ధతి,دوی - آدھاری سنکھیا پدھتی,দ্ি - আধারী সংখ্যা পদ্ধতি,ଦ୍ବି - ଆଧାରୀ ସଂଖ୍ଯା ପଦ୍ଧତି,द्वि - आधारी संख्या पद्धति
Binary operator,द्‍वि - आधारी संकारक,દ્વિ - આધારી સંકારક,द्वि - आधारी संकारक,ਦ੍ਵਿ - ਆਧਾਰੀ ਸਂਕਾਰਕ,দ্বি - আধারী সংকারক,द्वि - आधारी संकारक,ದ್ವಿ - ಆಧಾರೀ ಸಂಕಾರಕ,ദ്വി - ആധാരീ സംകാരക,த்வி - ஆதாரீ ஸங்காரக,ద్వి - ఆధారీ సంకారక,دوی - آدھاری سنکارک,দ্ি - আধারী সংকারক,ଦ୍ବି - ଆଧାରୀ ସଂକାରକ,द्वि - आधारी संकारक
Binary operation,द्‍वि - आधारी संक्रिया,દ્વિ - આધારી સંક્રિયા,द्वि - आधारी संक्रिया,ਦ੍ਵਿ - ਆਧਾਰੀ ਸਂਕ੍ਰਿਯਾ,দ্বি - আধারী সংক্রিযা,द्वि - आधारी संक्रिया,"ದ್ವಿಮಾನಕ್ರಿಯೆ, ದ್ವಿಪದಿ ಕ್ರಿಯೆ, ಯುಗಳ ಪರಿಕ್ರಿಯೆ",ദ്വി - ആധാരീ സംക്രിയാ,த்வி - ஆதாரீ ஸங்க்ரியா,ద్వి - ఆధారీ సంక్రియా,دوی - آدھاری سنکریا,দ্ি - আধারী সংক্রিযা,ଦ୍ବି - ଆଧାରୀ ସଂକ୍ରିଯା,द्वि - आधारी संक्रिया
Binary synchronous communication,द्‍वि - आधारी तुल्यकालिक संचार,દ્વિ - આધારી તુલ્યકાલિક સંચાર,द्वि - आधारी तुल्यकालिक संचार,ਦ੍ਵਿ - ਆਧਾਰੀ ਤੁਲ੍ਯਕਾਲਿਕ ਸਂਚਾਰ,দ্বি - আধারী তুল্যকালিক সংচার,द्वि - आधारी तुल्यकालिक संचार,ದ್ವಿ - ಆಧಾರೀ ತುಲ್ಯಕಾಲಿಕ ಸಂಚಾರ,ദ്വി - ആധാരീ തുല്യകാലിക സംചാര,த்வி - ஆதாரீ துல்யகாலிக ஸங்சார,ద్వి - ఆధారీ తుల్యకాలిక సంచార,دوی - آدھاری تلیکالک سنچار,দ্ি - আধারী তুল্যকালিক সংচার,ଦ୍ବି - ଆଧାରୀ ତୁଲ୍ଯକାଲିକ ସଂଚାର,द्वि - आधारी तुल्यकालिक संचार
Binder,जिल्दसाज,જિલ્દસાજ,जिल्दसाज,ਜਿਲ੍ਦਸਾਜ,জিল্দসাজ,जिल्दसाज,ಜಿಲ್ದಸಾಜ,ജില്ദസാജ,ஜில்தஸாஜ,జిల్దసాజ,جلد ساز ۔ جلد بند,জিল্দসাজ,"ବନ୍ଧେଇ ଉପକରଣ, ବନ୍ଧାଳି",जिल्दसाज
Binder's board,जिल्दी गत्‍ता,જિલ્દી ગત્તા,जिल्दी गत्ता,ਜਿਲ੍ਦੀ ਗਤ੍ਤਾ,জিল্দী গত্তা,जिल्दी गत्ता,ಜಿಲ್ದೀ ಗತ್ತಾ,ജില്ദീ ഗത്താ,ஜில்தீ கத்தா,జిల్దీ గత్తా,جلدی گتا,জিল্দী গত্তা,ଜିଲ୍ଦୀ ଗତ୍ତା,जिल्दी गत्ता
Binder's date,जिल्द तारीख,જિલ્દ તારીખ,जिल्द तारीख,ਜਿਲ੍ਦ ਤਾਰੀਖ,জিল্দ তারীখ,जिल्द तारीख,ಜಿಲ್ದ ತಾರೀಖ,ജില്ദ താരീഖ,ஜில்த தாரீக,జిల్ద తారీఖ,جلد تاریخ,জিল্দ তারীখ,ଜିଲ୍ଦ ତାରୀଖ,जिल्द तारीख
Binder's paste,लेई,લેઈ,लेई,ਲੇਈ,লেঈ,लेई,ಲೇಈ,ലേഈ,லேஈ,లేఈ,لیئی,লঈ,ଲେଈ,लेई
Binder's ticket,जिल्दसाज लेबल,જિલ્દસાજ લેબલ,जिल्दसाज लेबल,ਜਿਲ੍ਦਸਾਜ ਲੇਬਲ,জিল্দসাজ লেবল,जिल्दसाज लेबल,ಜಿಲ್ದಸಾಜ ಲೇಬಲ,ജില്ദസാജ ലേബല,ஜில்தஸாஜ லேபல,జిల్దసాజ లేబల,جلدساز لیبل,জিল্দসাজ লবল,ଜିଲ୍ଦସାଜ ଲେବଲ,जिल्दसाज लेबल
Binder's title,जिल्दसाज आख्या,જિલ્દસાજ આખ્યા,जिल्दसाज आख्या,ਜਿਲ੍ਦਸਾਜ ਆਖ੍ਯਾ,জিল্দসাজ আখ্যা,जिल्दसाज आख्या,ಜಿಲ್ದಸಾಜ ಆಖ್ಯಾ,ജില്ദസാജ ആഖ്യാ,ஜில்தஸாஜ ஆக்யா,జిల్దసాజ ఆఖ్యా,جلدساز آکھیا,জিল্দসাজ আখ্যা,ଜିଲ୍ଦସାଜ ଆଖ୍ଯା,जिल्दसाज आख्या
Bindery,"जिल्दासाज़ी कक्ष, जिल्दसाज़ी विभाग","જિલ્દાસાજ઼ી કક્ષ, જિલ્દસાજ઼ી વિભાગ","जिल्दासाज़ी कक्ष, जिल्दसाज़ी विभाग","ਜਿਲ੍ਦਾਸਾਜ਼ੀ ਕਕ੍਷, ਜਿਲ੍ਦਸਾਜ਼ੀ ਵਿਭਾਗ","জিল্দাসাজ়ী কক্ষ, জিল্দসাজ়ী বিভাগ","जिल्दासाज़ी कक्ष, जिल्दसाज़ी विभाग","ಜಿಲ್ದಾಸಾಜ಼ೀ ಕಕ್ಷ, ಜಿಲ್ದಸಾಜ಼ೀ ವಿಭಾಗ","ജില്ദാസാജീ കക്ഷ, ജില്ദസാജീ വിഭാഗ","ஜில்தாஸாஜீ கக்ஷ, ஜில்தஸாஜீ விபாக","జిల్దాసాజీ కక్ష, జిల్దసాజీ విభాగ",جلداسازی ککش، جلدسازی وبھاگ,"জিল্দাসাজ়ী কক্ষ, জিল্দসাজ়ী িভাগ","ଜିଲ୍ଦାସାଜ଼ୀ କକ୍ଷ, ଜିଲ୍ଦସାଜ଼ୀ ବିଭାଗ","जिल्दासाज़ी कक्ष, जिल्दसाज़ी विभाग"
Binding,जिल्दसाजी,"બાંધણી, બાઈન્ડિંગ, બંધનકારક, બંધનકર્તા",बंधनकारक,"ਜਿਲਦਸਾਜੀ, ਮਜਬੂਰ ਕਰਨ ਵਾਲਾ","বন্ধন,বাঁধাই,গ্রেপ্তারবাআটক",बंधनकारक,ಬಂಧನಕಾರಿ,ബന്ധനം,1. கட்டுதல் 2. கட்டுப்படுத்தல்,"కట్టుబాటు,కట్టడి,కట్టుదిట్టం",بندھن / بندش,"অৱশ্যপালনীয়,অৱশ্যকৰণীয়,বাধ্যতামূলক,বন্ধন",ବନ୍ଧେଇ; ଆବଦ୍ଧ କରଣ,"1. बाध्यतामूलक, बाध्यकारी 2. खोल चढ़ाउनु"
Binding,जिल्दबंदी,"બાંધણી, બાઈન્ડિંગ, બંધનકારક, બંધનકર્તા",बंधनकारक,"ਜਿਲਦਸਾਜੀ, ਮਜਬੂਰ ਕਰਨ ਵਾਲਾ","বন্ধন,বাঁধাই,গ্রেপ্তারবাআটক",बंधनकारक,ಬಂಧನಕಾರಿ,ബന്ധനം,1. கட்டுதல் 2. கட்டுப்படுத்தல்,"కట్టుబాటు,కట్టడి,కట్టుదిట్టం",بندھن / بندش,"অৱশ্যপালনীয়,অৱশ্যকৰণীয়,বাধ্যতামূলক,বন্ধন",ବନ୍ଧେଇ; ଆବଦ୍ଧ କରଣ,"1. बाध्यतामूलक, बाध्यकारी 2. खोल चढ़ाउनु"
Binding book,जिल्दबंदी रजिस्टर,જિલ્દબંદી રજિસ્ટર,जिल्दबंदी रजिस्टर,ਜਿਲ੍ਦਬਂਦੀ ਰਜਿਸ੍ਟਰ,জিল্দবংদী রজিস্টর,जिल्दबंदी रजिस्टर,ಜಿಲ್ದಬಂದೀ ರಜಿಸ್ಟರ,ജില്ദബംദീ രജിസ്ടര,ஜில்தபங்தீ ரஜிஸ்டர,జిల్దబందీ రజిస్టర,جلدبندی رجسٹر,জিল্দবংদী রজিস্টর,ଜିଲ୍ଦବଂଦୀ ରଜିସ୍ଟର,जिल्दबंदी रजिस्टर
Binding department,जिल्दसाजी विभाग,જિલ્દસાજી વિભાગ,जिल्दसाजी विभाग,ਜਿਲ੍ਦਸਾਜੀ ਵਿਭਾਗ,জিল্দসাজী বিভাগ,जिल्दसाजी विभाग,ಜಿಲ್ದಸಾಜೀ ವಿಭಾಗ,ജില്ദസാജീ വിഭാഗ,ஜில்தஸாஜீ விபாக,జిల్దసాజీ విభాగ,جلدساجی وبھاگ,জিল্দসাজী িভাগ,ଜିଲ୍ଦସାଜୀ ବିଭାଗ,जिल्दसाजी विभाग
Binding division,जिल्दसाजी प्रभाग,જિલ્દસાજી પ્રભાગ,जिल्दसाजी प्रभाग,ਜਿਲ੍ਦਸਾਜੀ ਪ੍ਰਭਾਗ,জিল্দসাজী প্রভাগ,जिल्दसाजी प्रभाग,ಜಿಲ್ದಸಾಜೀ ಪ್ರಭಾಗ,ജില്ദസാജീ പ്രഭാഗ,ஜில்தஸாஜீ ப்ரபாக,జిల్దసాజీ ప్రభాగ,جلدساجی پربھاگ,জিল্দসাজী প্রভাগ,ଜିଲ୍ଦସାଜୀ ପ୍ରଭାଗ,जिल्दसाजी प्रभाग
Binding edge,जिल्द कोर,જિલ્દ કોર,जिल्द कोर,ਜਿਲ੍ਦ ਕੋਰ,জিল্দ কোর,जिल्द कोर,ಜಿಲ್ದ ಕೋರ,ജില്ദ കോര,ஜில்த கோர,జిల్ద కోర,جلد کور,জিল্দ কর,ଜିଲ୍ଦ କୋର,जिल्द कोर
Binding margin (= stitching margin),जिल्द हाशिया (= सिलाई हाशिया),જિલ્દ હાશિયા (= સિલાઈ હાશિયા),जिल्द हाशिया (= सिलाई हाशिया),ਜਿਲ੍ਦ ਹਾਸ਼ਿਯਾ (= ਸਿਲਾਈ ਹਾਸ਼ਿਯਾ),জিল্দ হাশিযা (= সিলাঈ হাশিযা),जिल्द हाशिया (= सिलाई हाशिया),ಜಿಲ್ದ ಹಾಶಿಯಾ (= ಸಿಲಾಈ ಹಾಶಿಯಾ),ജില്ദ ഹാശിയാ (= സിലാഈ ഹാശിയാ),ஜில்த ஹாசியா (= ஸிலாஈ ஹாசியா),జిల్ద హాశియా (= సిలాఈ హాశియా),جلد حاشیا (= سلائی حاشیا),জিল্দ হাশিযা (= সিলাঈ হাশিযা),ଜିଲ୍ଦ ହାଶିଯା (= ସିଲାଈ ହାଶିଯା),जिल्द हाशिया (= सिलाई हाशिया)
Binding proof,जिल्दबंदी प्रूफ,જિલ્દબંદી પ્રૂફ,जिल्दबंदी प्रूफ,ਜਿਲ੍ਦਬਂਦੀ ਪ੍ਰੂਫ,জিল্দবংদী প্রূফ,जिल्दबंदी प्रूफ,ಜಿಲ್ದಬಂದೀ ಪ್ರೂಫ,ജില്ദബംദീ പ്രൂഫ,ஜில்தபங்தீ ப்ரூப,జిల్దబందీ ప్రూఫ,جلدبندی پروف,জিল্দবংদী প্রূফ,ଜିଲ୍ଦବଂଦୀ ପ୍ରୂଫ,जिल्दबंदी प्रूफ
Binding record,जिल्द विवरण,જિલ્દ વિવરણ,जिल्द विवरण,ਜਿਲ੍ਦ ਵਿਵਰਣ,জিল্দ বিবরণ,जिल्द विवरण,ಜಿಲ್ದ ವಿವರಣ,ജില്ദ വിവരണ,ஜில்த விவரண,జిల్ద వివరణ,جلد وورن,জিল্দ িরণ,ଜିଲ୍ଦ ବିବରଣ,जिल्द विवरण
Binding register,जिल्दसाज़ी रजिस्टर,જિલ્દસાજ઼ી રજિસ્ટર,जिल्दसाज़ी रजिस्टर,ਜਿਲ੍ਦਸਾਜ਼ੀ ਰਜਿਸ੍ਟਰ,জিল্দসাজ়ী রজিস্টর,जिल्दसाज़ी रजिस्टर,ಜಿಲ್ದಸಾಜ಼ೀ ರಜಿಸ್ಟರ,ജില്ദസാജീ രജിസ്ടര,ஜில்தஸாஜீ ரஜிஸ்டர,జిల్దసాజీ రజిస్టర,جلدسازی رجسٹر,জিল্দসাজ়ী রজিস্টর,ଜିଲ୍ଦସାଜ଼ୀ ରଜିସ୍ଟର,जिल्दसाज़ी रजिस्टर
Binding sample (=binding specimen),"नमूना जिल्द, जिल्दसाज़ी नमूना","નમૂના જિલ્દ, જિલ્દસાજ઼ી નમૂના","नमूना जिल्द, जिल्दसाज़ी नमूना","ਨਮੂਨਾ ਜਿਲ੍ਦ, ਜਿਲ੍ਦਸਾਜ਼ੀ ਨਮੂਨਾ","নমূনা জিল্দ, জিল্দসাজ়ী নমূনা","नमूना जिल्द, जिल्दसाज़ी नमूना","ನಮೂನಾ ಜಿಲ್ದ, ಜಿಲ್ದಸಾಜ಼ೀ ನಮೂನಾ","നമൂനാ ജില്ദ, ജില്ദസാജീ നമൂനാ","நமூநா ஜில்த, ஜில்தஸாஜீ நமூநா","నమూనా జిల్ద, జిల్దసాజీ నమూనా",نمونہ جلد، جلدسازی نمونہ,"নমূনা জিল্দ, জিল্দসাজ়ী নমূনা","ନମୂନା ଜିଲ୍ଦ, ଜିଲ୍ଦସାଜ଼ୀ ନମୂନା","नमूना जिल्द, जिल्दसाज़ी नमूना"
Binding sequence,जिल्द अनुक्रम,જિલ્દ અનુક્રમ,जिल्द अनुक्रम,ਜਿਲ੍ਦ ਅਨੁਕ੍ਰਮ,জিল্দ অনুক্রম,जिल्द अनुक्रम,ಜಿಲ್ದ ಅನುಕ್ರಮ,ജില്ദ അനുക്രമ,ஜில்த அநுக்ரம,జిల్ద అనుక్రమ,جلد انوکرم,জিল্দ অনুক্রম,ଜିଲ୍ଦ ଅନୁକ୍ରମ,जिल्द अनुक्रम
Binding slip,जिल्दसाज़ी पर्ची,જિલ્દસાજ઼ી પર્ચી,जिल्दसाज़ी पर्ची,ਜਿਲ੍ਦਸਾਜ਼ੀ ਪਰ੍ਚੀ,জিল্দসাজ়ী পর্চী,जिल्दसाज़ी पर्ची,ಜಿಲ್ದಸಾಜ಼ೀ ಪರ್ಚೀ,ജില്ദസാജീ പര്ചീ,ஜில்தஸாஜீ பர்சீ,జిల్దసాజీ పర్చీ,جلدسازی پرچی,জিল্দসাজ়ী পর্চী,ଜିଲ୍ଦସାଜ଼ୀ ପର୍ଚୀ,जिल्दसाज़ी पर्ची
Binding with circuit edges,गोल कोर की जिल्द,ગોલ કોર કી જિલ્દ,गोल कोर की जिल्द,ਗੋਲ ਕੋਰ ਕੀ ਜਿਲ੍ਦ,গোল কোর কী জিল্দ,गोल कोर की जिल्द,ಗೋಲ ಕೋರ ಕೀ ಜಿಲ್ದ,ഗോല കോര കീ ജില്ദ,கோல கோர கீ ஜில்த,గోల కోర కీ జిల్ద,گول کور کی جلد,গল কর কী জিল্দ,ଗୋଲ କୋର କୀ ଜିଲ୍ଦ,गोल कोर की जिल्द
Bind tooling,जिल्द अलंकरण,જિલ્દ અલંકરણ,जिल्द अलंकरण,ਜਿਲ੍ਦ ਅਲਂਕਰਣ,জিল্দ অলংকরণ,जिल्द अलंकरण,ಜಿಲ್ದ ಅಲಂಕರಣ,ജില്ദ അലംകരണ,ஜில்த அலங்கரண,జిల్ద అలంకరణ,جلد النکرن,জিল্দ অলংকরণ,ଜିଲ୍ଦ ଅଲଂକରଣ,जिल्द अलंकरण
Bind with cords,धागे से सीना,ધાગે સે સીના,धागे से सीना,ਧਾਗੇ ਸੇ ਸੀਨਾ,ধাগে সে সীনা,धागे से सीना,ಧಾಗೇ ಸೇ ಸೀನಾ,ധാഗേ സേ സീനാ,தாகே ஸே ஸீநா,ధాగే సే సీనా,دھاگے سے سینہ,ধাগ স সীনা,ଧାଗେ ସେ ସୀନା,धागे से सीना
Bio - bibliographical catalogue (= bio bibliography),जीवनी ग्रंथसूची,જીવની ગ્રંથસૂચી,जीवनी ग्रंथसूची,ਜੀਵਨੀ ਗ੍ਰਂਥਸੂਚੀ,জীবনী গ্রংথসূচী,जीवनी ग्रंथसूची,ಜೀವನೀ ಗ್ರಂಥಸೂಚೀ,ജീവനീ ഗ്രംഥസൂചീ,ஜீவநீ க்ரங்தஸூசீ,జీవనీ గ్రంథసూచీ,جیونی گرنتھسوچی,জীনী গ্রংথসূচী,ଜୀବନୀ ଗ୍ରଂଥସୂଚୀ,जीवनी ग्रंथसूची
Biographee,"जीवनी नायक, जीवनचरित नायक","જીવની નાયક, જીવનચરિત નાયક","जीवनी नायक, जीवनचरित नायक","ਜੀਵਨੀ ਨਾਯਕ, ਜੀਵਨਚਰਿਤ ਨਾਯਕ","জীবনী নাযক, জীবনচরিত নাযক","जीवनी नायक, जीवनचरित नायक","ಜೀವನೀ ನಾಯಕ, ಜೀವನಚರಿತ ನಾಯಕ","ജീവനീ നായക, ജീവനചരിത നായക","ஜீவநீ நாயக, ஜீவநசரித நாயக","జీవనీ నాయక, జీవనచరిత నాయక",جیونی نائک، جیونچرت نائک,"জীনী নাযক, জীনচরিত নাযক","ଜୀବନୀ ନାଯକ, ଜୀବନଚରିତ ନାଯକ","जीवनी नायक, जीवनचरित नायक"
Biographical catalogue,"जीवनी ग्रंथसूची, जीवनचरित ग्रंथसूची","જીવની ગ્રંથસૂચી, જીવનચરિત ગ્રંથસૂચી","जीवनी ग्रंथसूची, जीवनचरित ग्रंथसूची","ਜੀਵਨੀ ਗ੍ਰਂਥਸੂਚੀ, ਜੀਵਨਚਰਿਤ ਗ੍ਰਂਥਸੂਚੀ","জীবনী গ্রংথসূচী, জীবনচরিত গ্রংথসূচী","जीवनी ग्रंथसूची, जीवनचरित ग्रंथसूची","ಜೀವನೀ ಗ್ರಂಥಸೂಚೀ, ಜೀವನಚರಿತ ಗ್ರಂಥಸೂಚೀ","ജീവനീ ഗ്രംഥസൂചീ, ജീവനചരിത ഗ്രംഥസൂചീ","ஜீவநீ க்ரங்தஸூசீ, ஜீவநசரித க்ரங்தஸூசீ","జీవనీ గ్రంథసూచీ, జీవనచరిత గ్రంథసూచీ",جیونی گرنتھسوچی، جیونچرت گرنتھسوچی,"জীনী গ্রংথসূচী, জীনচরিত গ্রংথসূচী","ଜୀବନୀ ଗ୍ରଂଥସୂଚୀ, ଜୀବନଚରିତ ଗ୍ରଂଥସୂଚୀ","जीवनी ग्रंथसूची, जीवनचरित ग्रंथसूची"
Biographical dictionary,जीवनी कोश,જીવની કોશ,जीवनी कोश,ਜੀਵਨੀ ਕੋਸ਼,জীবনী কোশ,जीवनी कोश,ಜೀವನೀ ಕೋಶ,ജീവനീ കോശ,ஜீவநீ கோச,జీవనీ కోశ,جیونی کوش,জীনী কশ,ଜୀବନୀ କୋଶ,जीवनी कोश
Biographical entry,जीवनी प्रविष्‍टि,જીવની પ્રવિષ્ટિ,जीवनी प्रविष्टि,ਜੀਵਨੀ ਪ੍ਰਵਿ਷੍ਟਿ,জীবনী প্রবিষ্টি,जीवनी प्रविष्टि,ಜೀವನೀ ಪ್ರವಿಷ್ಟಿ,ജീവനീ പ്രവിഷ്ടി,ஜீவநீ ப்ரவிஷ்டி,జీవనీ ప్రవిష్టి,جیونی پروشٹی,জীনী প্রিষ্টি,ଜୀବନୀ ପ୍ରବିଷ୍ଟି,जीवनी प्रविष्टि
Biographical index,जीवनी अनुक्रमणिका,જીવની અનુક્રમણિકા,जीवनी अनुक्रमणिका,ਜੀਵਨੀ ਅਨੁਕ੍ਰਮਣਿਕਾ,জীবনী অনুক্রমণিকা,जीवनी अनुक्रमणिका,ಜೀವನೀ ಅನುಕ್ರಮಣಿಕಾ,ജീവനീ അനുക്രമണികാ,ஜீவநீ அநுக்ரமணிகா,జీవనీ అనుక్రమణికా,جیونی انوکرمنکا,জীনী অনুক্রমণিকা,ଜୀବନୀ ଅନୁକ୍ରମଣିକା,जीवनी अनुक्रमणिका
Biographical source,जीवनचरित स्रोत,જીવનચરિત સ્રોત,जीवनचरित स्रोत,ਜੀਵਨਚਰਿਤ ਸ੍ਰੋਤ,জীবনচরিত স্রোত,जीवनचरित स्रोत,ಜೀವನಚರಿತ ಸ್ರೋತ,ജീവനചരിത സ്രോത,ஜீவநசரித ஸ்ரோத,జీవనచరిత స్రోత,جیونچرت ثروت,জীনচরিত স্রত,ଜୀବନଚରିତ ସ୍ରୋତ,जीवनचरित स्रोत
Biography,"जीवनचरित, जीवनी","જીવનચરિત, જીવની","जीवनचरित, जीवनी",ਜੀਵਨੀ,"জীবনচরিত, জীবনী","जीवनचरित, जीवनी","ಜೀವನಚರಿತ, ಜೀವನೀ",ജീവചരിത്രം,"ஜீவநசரித, ஜீவநீ","జీవనచరిత, జీవనీ",جیونچرت، جیونی,"জীনচরিত, জীনী","ଜୀବନଚରିତ, ଜୀବନୀ","जीवनचरित, जीवनी"
Biography file (= who's who file),जीवनचरित फाइल (= परिचायिका फ़ाइल,જીવનચરિત ફાઇલ (= પરિચાયિકા ફ઼ાઇલ,जीवनचरित फाइल (= परिचायिका फ़ाइल,ਜੀਵਨਚਰਿਤ ਫਾਇਲ (= ਪਰਿਚਾਯਿਕਾ ਫ਼ਾਇਲ,জীবনচরিত ফাইল (= পরিচাযিকা ফ়াইল,जीवनचरित फाइल (= परिचायिका फ़ाइल,ಜೀವನಚರಿತ ಫಾಇಲ (= ಪರಿಚಾಯಿಕಾ ೞಾಇಲ,ജീവനചരിത ഫാഇല (= പരിചായികാ ഫാഇല,ஜீவநசரித பாஇல (= பரிசாயிகா பாஇல,జీవనచరిత ఫాఇల (= పరిచాయికా ఫాఇల,جیونچرت فائل (= پرچایکا فائل,জীনচরিত ফাইল (= পরিচাযিকা ফ়াইল,ଜୀବନଚରିତ ଫାଇଲ (= ପରିଚାଯିକା ଫ଼ାଇଲ,जीवनचरित फाइल (= परिचायिका फ़ाइल
Bipartite,द्‍विभागी,"દ્વિદલીય, દ્વિપક્ષી","द्विपक्षीय,द्विदलीय",ਦੋ ਪੱਖੀ,দুইখণ্ডেবাঅংশেবিভক্ত,"द्धिपक्षीय,उभयपक्षी",ದ್ವಿಪಕ್ಷೀಯ,"ഉഭയപക്ഷകം, ഇരുകക്ഷികളുള്ളത്",இருதரப்பு,ఉభయపక్షికమైన,دو فریقی ۔ دو گروہی,"দ্বিখণ্ডী,দ্বিপাক্ষিক",ଦ୍ୱୀପାକ୍ଷିକ,"द्विपक्षीय, द्विदलीय"
Bipolar,द्‍विध्रुवी,દ્વિધ્રુવી,द्विध्रुवी,ਦ੍ਵਿਧ੍ਰੁਵੀ,দ্বিধ্রুবী,द्विध्रुवी,ದ್ವಿಧ್ರುವಿ,ദ്വിധ്രുവീ,த்வித்ருவீ,ద్విధ్రువీ,دوقطبی,দ্িধ্রুী,"ଦ୍ଵିମେରୁକ, ଦ୍ଵିଧ୍ରୁବୀୟ",द्विध्रुवी
Bipolar memory,द्‍विध्रुवी स्मृति,દ્વિધ્રુવી સ્મૃતિ,द्विध्रुवी स्मृति,ਦ੍ਵਿਧ੍ਰੁਵੀ ਸ੍ਮ੃ਤਿ,দ্বিধ্রুবী স্মৃতি,द्विध्रुवी स्मृति,ದ್ವಿಧ್ರುವೀ ಸ್ಮೃತಿ,ദ്വിധ്രുവീ സ്മൃതി,த்வித்ருவீ ஸ்ம்ருதி,ద్విధ్రువీ స్మృతి,دویدھروی سمرتی,দ্িধ্রুী স্মৃতি,ଦ୍ବିଧ୍ରୁବୀ ସ୍ମୃତି,द्विध्रुवी स्मृति
Birch bark,भोज की छाल,ભોજ કી છાલ,भोज की छाल,ਭੋਜ ਕੀ ਛਾਲ,ভোজ কী ছাল,भोज की छाल,ಭೋಜ ಕೀ ಛಾಲ,ഭോജ കീ ഛാല,போஜ கீ சால,భోజ కీ ఛాల,بھوج کی چھال,ভজ কী ছাল,ଭୋଜ କୀ ଛାଲ,भोज की छाल
Biscoe time number,बिस्को समय संख्या,બિસ્કો સમય સંખ્યા,बिस्को समय संख्या,ਬਿਸ੍ਕੋ ਸਮਯ ਸਂਖ੍ਯਾ,বিস্কো সময সংখ্যা,बिस्को समय संख्या,ಬಿಸ್ಕೋ ಸಮಯ ಸಂಖ್ಯಾ,ബിസ്കോ സമയ സംഖ്യാ,பிஸ்கோ ஸமய ஸங்க்யா,బిస్కో సమయ సంఖ్యా,بسکو سمیہ سنکھیا,বিস্ক সময সংখ্যা,ବିସ୍କୋ ସମଯ ସଂଖ୍ଯା,बिस्को समय संख्या
