English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Average land slope curve,औसत भू-ढाल वक्र,હિમઘાવ અવનલિકા,हिमघाव अवनलिका,ਅਵਘਾਵ ਊਰ੍ਮੀਕਾ ਚਿਹ੍ਨ,হিমঘাব অবনলিকা,हिमघाव अवनलिका,ಅವಘಾವ ಊರ್ಮೀಕಾ ಚಿಹ್ನ,ഹിമഘാവ അവനലികാ,ஹிமகாவ அவநலிகா,హిమఘావ అవనలికా,اوگھاو اورمیکا چہن,হিমঘা অনলিকা,ଅବଘାବ ଊର୍ମୀକା ଚିହ୍ନ,हिमघाव अवनलिका
Axial stream,अनुअक्ष सरिता,અવઘાવ ઊર્મીકા ચિહ્ન,अवघाव ऊर्मीका चिह्न,ਅਵਘਾਵ ਸ਼ੈਲਮਲਬਾ,অবঘাব ঊর্মীকা চিহ্ন,अवघाव ऊर्मीका चिह्न,ಅವಘಾವ ಶೈಲಮಲಬಾ,അവഘാവ ഊര്മീകാ ചിഹ്ന,அவகாவ ஊர்மீகா சிஹ்ந,అవఘావ ఊర్మీకా చిహ్న,اوگھاو شیلملبا,অঘা ঊর্মীকা চিহ্ন,ଅବଘାବ ଶୈଲମଲବା,अवघाव ऊर्मीका चिह्न
Azimuth of traverse,चक्रम दिगंश,અવઘાવ શૈલમલબા,अवघाव शैलमलबा,ਹਿਮਘਾਵ ਪਥ,অবঘাব শৈলমলবা,अवघाव शैलमलबा,ಹಿಮಘಾವ ಪಥ,അവഘാവ ശൈലമലബാ,அவகாவ சைலமலபா,అవఘావ శైలమలబా,ہمگھاو پتھ,অঘা শৈলমলবা,ହିମଘାବ ପଥ,अवघाव शैलमलबा
Azoic,प्राग्जैविक,હિમઘાવ પથ,हिमघाव पथ,ਔਸਤ ਊੰਚਾਈ,হিমঘাব পথ,हिमघाव पथ,ಅಜೀವ,ഹിമഘാവ പഥ,ஹிமகாவ பத,హిమఘావ పథ,ایزوئک ۔ ایزوائی۔ بلازندگانی,হিমঘা পথ,ପ୍ରାକ୍‌ଜୈବିକ,हिमघाव पथ
Azonal soil,असुस्तरी मृदा,ઔસત ઊઁચાઈ,औसत ऊँचाई,ਔਸਤ ਭੂ-ਢਾਲ ਵਕ੍ਰ,ঔসত ঊঁচাঈ,औसत ऊँचाई,ನಿರ್ವಲಯ ಮಣ್ಣು.,ഔസത ഊംചാഈ,ஔஸத ஊங்சாஈ,ఔసత ఊంచాఈ,بے طبقی مٹی,ঔসত ঊঁচাঈ,ଔସତ ଊଁଚାଈ,औसत ऊँचाई
Back bay,पश्च खाड़ी,ઔસત ભૂ-ઢાલ વક્ર,औसत भू-ढाल वक्र,ਅਨੁਅਕ੍਷ ਸਰਿਤਾ,ঔসত ভূ-ঢাল বক্র,औसत भू-ढाल वक्र,ಔಸತ ಊಂಚಾಈ,ഔസത ഭൂ-ഢാല വക്ര,ஔஸத பூ-டால வக்ர,ఔసత భూ-ఢాల వక్ర,اوسط اونچائی,ঔসত ভূ-ঢাল ক্র,ଔସତ ଭୂ-ଢାଲ ବକ୍ର,औसत भू-ढाल वक्र
Back bearing,पश्च दिक्कोण,અનુઅક્ષ સરિતા,अनुअक्ष सरिता,ਚਕ੍ਰਮ ਦਿਗਂਸ਼,অনুঅক্ষ সরিতা,अनुअक्ष सरिता,ಔಸತ ಭೂ-ಢಾಲ ವಕ್ರ,അനുഅക്ഷ സരിതാ,அநுஅக்ஷ ஸரிதா,అనుఅక్ష సరితా,اوسط بھو-ڈھال وقر,অনুঅক্ষ সরিতা,ଅନୁଅକ୍ଷ ସରିତା,अनुअक्ष सरिता
Back fill,पृष्ठ भरण,ચક્રમ દિગંશ,चक्रम दिगंश,ਪ੍ਰਾਗ੍ਜੈਵਿਕ,চক্রম দিগংশ,चक्रम दिगंश,ಅನುಅಕ್ಷ ಸರಿತಾ,ചക്രമ ദിഗംശ,சக்ரம திகங்ச,చక్రమ దిగంశ,انوکش سرتا,চক্রম দিগংশ,ଚକ୍ରମ ଦିଗଂଶ,चक्रम दिगंश
Back flow,पश्च प्रवाह,પ્રાગ્જૈવિક,प्राग्जैविक,ਅਸੁਸ੍ਤਰੀ ਮ੃ਦਾ,প্রাগ্জৈবিক,प्राग्जैविक,ಚಕ್ರಮ ದಿಗಂಶ,പ്രാഗ്ജൈവിക,ப்ராக்ஜைவிக,ప్రాగ్జైవిక,چکرم دیگنش,প্রাগ্জৈিক,ଅସୁସ୍ତରୀ ମୃଦା,प्राग्जैविक
Backhand drainage,पश्च अपवाह,અસુસ્તરી મૃદા,असुस्तरी मृदा,ਪਸ਼੍ਚ ਖਾਡ਼ੀ,অসুস্তরী মৃদা,असुस्तरी मृदा,ಪಶ್ಚ ಖಾಡ಼ೀ,അസുസ്തരീ മൃദാ,அஸுஸ்தரீ ம்ருதா,అసుస్తరీ మృదా,پشچ کھاڑی,অসুস্তরী মৃদা,ପଶ୍ଚ ଖାଡ଼ୀ,असुस्तरी मृदा
Back-land,पश्च-भूमि,પશ્ચ ખાડ઼ી,पश्च खाड़ी,ਪਸ਼੍ਚ ਦਿਕ੍ਕੋਣ,পশ্চ খাড়ী,पश्च खाड़ी,ಪಶ್ಚ ದಿಕ್ಕೋಣ,പശ്ച ഖാഡീ,பச்ச காடீ,పశ్చ ఖాడీ,پشچ دکون,পশ্চ খাড়ী,ପଶ୍ଚ ଦିକ୍କୋଣ,पश्च खाड़ी
Back marsh,पश्च कच्छ,પશ્ચ દિક્કોણ,पश्च दिक्कोण,ਪ੃਷੍ਠ ਭਰਣ,পশ্চ দিক্কোণ,पश्च दिक्कोण,ಪೃಷ್ಠ ಭರಣ,പശ്ച ദിക്കോണ,பச்ச திக்கோண,పశ్చ దిక్కోణ,پرشٹھ بھرن,পশ্চ দিক্কণ,ପୃଷ୍ଠ ଭରଣ,पश्च दिक्कोण
Back reef,"पश्च भित्ति, पश्च शैलभित्ति, पश्च रीफ",પૃષ્ઠ ભરણ,पृष्ठ भरण,ਪਸ਼੍ਚ ਪ੍ਰਵਾਹ,পৃষ্ঠ ভরণ,पृष्ठ भरण,ಪಶ್ಚ ಪ್ರವಾಹ,പൃഷ്ഠ ഭരണ,ப்ருஷ்ட பரண,పృష్ఠ భరణ,پشچ پرواہ,পৃষ্ঠ ভরণ,ପଶ୍ଚ ପ୍ରବାହ,पृष्ठ भरण
Backset bedding,बैकसेट संस्तर,પશ્ચ પ્રવાહ,पश्च प्रवाह,ਪਸ਼੍ਚ ਅਪਵਾਹ,পশ্চ প্রবাহ,पश्च प्रवाह,ಪಶ್ಚ ಅಪವಾಹ,പശ്ച പ്രവാഹ,பச்ச ப்ரவாஹ,పశ్చ ప్రవాహ,پشچ اپواہ,পশ্চ প্রাহ,ପଶ୍ଚ ଅପବାହ,पश्च प्रवाह
Back sight,पश्चदृष्टि,પશ્ચ અપવાહ,पश्च अपवाह,ਪਸ਼੍ਚ-ਭੂਮਿ,পশ্চ অপবাহ,पश्च अपवाह,ಪಶ್ಚ-ಭೂಮಿ,പശ്ച അപവാഹ,பச்ச அபவாஹ,పశ్చ అపవాహ,پشچ-بھومی,পশ্চ অপাহ,ପଶ୍ଚ-ଭୂମି,पश्च अपवाह
Backsight reading,पश्चदृष्टि पाठ्यांक,પશ્ચ-ભૂમિ,पश्च-भूमि,ਪਸ਼੍ਚ ਕਚ੍ਛ,পশ্চ-ভূমি,पश्च-भूमि,ಪಶ್ಚ ಕಚ್ಛ,പശ്ച-ഭൂമി,பச்ச-பூமி,పశ్చ-భూమి,پشچ کچھ,পশ্চ-ভূমি,ପଶ୍ଚ କଚ୍ଛ,पश्च-भूमि
Back slope,पश्च ढाल,પશ્ચ કચ્છ,पश्च कच्छ,"ਪਸ਼੍ਚ ਭਿਤ੍ਤਿ, ਪਸ਼੍ਚ ਸ਼ੈਲਭਿਤ੍ਤਿ, ਪਸ਼੍ਚ ਰੀਫ",পশ্চ কচ্ছ,पश्च कच्छ,"ಪಶ್ಚ ಭಿತ್ತಿ, ಪಶ್ಚ ಶೈಲಭಿತ್ತಿ, ಪಶ್ಚ ರೀಫ",പശ്ച കച്ഛ,பச்ச கச்ச,పశ్చ కచ్ఛ,عقبی ڈھال,পশ্চ কচ্ছ,"ପଶ୍ଚ ଭିତ୍ତି, ପଶ୍ଚ ଶୈଲଭିତ୍ତି, ପଶ୍ଚ ରୀଫ",पश्च कच्छ
Backsplash hypothesis,बैकस्प्लैश परिकल्पना,"પશ્ચ ભિત્તિ, પશ્ચ શૈલભિત્તિ, પશ્ચ રીફ","पश्च भित्ति, पश्च शैलभित्ति, पश्च रीफ",ਬੈਕਸੇਟ ਸਂਸ੍ਤਰ,"পশ্চ ভিত্তি, পশ্চ শৈলভিত্তি, পশ্চ রীফ","पश्च भित्ति, पश्च शैलभित्ति, पश्च रीफ",ಬೈಕಸೇಟ ಸಂಸ್ತರ,"പശ്ച ഭിത്തി, പശ്ച ശൈലഭിത്തി, പശ്ച രീഫ","பச்ச பித்தி, பச்ச சைலபித்தி, பச்ச ரீப","పశ్చ భిత్తి, పశ్చ శైలభిత్తి, పశ్చ రీఫ",پشچ بھتی، پشچ شیلبھتی، پشچ ریف,"পশ্চ ভিত্তি, পশ্চ শৈলভিত্তি, পশ্চ রীফ",ବୈକସେଟ ସଂସ୍ତର,"पश्च भित्ति, पश्च शैलभित्ति, पश्च रीफ"
Back swamp,पश्च अनूप,બૈકસેટ સંસ્તર,बैकसेट संस्तर,ਪਸ਼੍ਚਦ੃਷੍ਟਿ,বৈকসেট সংস্তর,बैकसेट संस्तर,ಪಶ್ಚದೃಷ್ಟಿ,ബൈകസേട സംസ്തര,பைகஸேட ஸங்ஸ்தர,బైకసేట సంస్తర,بیکسیٹ سنستر,বৈকসট সংস্তর,ପଶ୍ଚଦୃଷ୍ଟି,बैकसेट संस्तर
Back swamp deposit,पश्च अनूप-निक्षेप,પશ્ચદૃષ્ટિ,पश्चदृष्टि,ਪਸ਼੍ਚਦ੃਷੍ਟਿ ਪਾਠ੍ਯਾਂਕ,পশ্চদৃষ্টি,पश्चदृष्टि,ಪಶ್ಚದೃಷ್ಟಿ ಪಾಠ್ಯಾಂಕ,പശ്ചദൃഷ്ടി,பச்சத்ருஷ்டி,పశ్చదృష్టి,پشچدرشٹی,পশ্চদৃষ্টি,ପଶ୍ଚଦୃଷ୍ଟି ପାଠ୍ଯାଂକ,पश्चदृष्टि
Backwash,"पश्च धावन , बैकवाश",પશ્ચદૃષ્ટિ પાઠ્યાંક,पश्चदृष्टि पाठ्यांक,ਪਸ਼੍ਚ ਢਾਲ,পশ্চদৃষ্টি পাঠ্যাংক,पश्चदृष्टि पाठ्यांक,ಪಶ್ಚ ಢಾಲ,പശ്ചദൃഷ്ടി പാഠ്യാംക,பச்சத்ருஷ்டி பாட்யாங்க,పశ్చదృష్టి పాఠ్యాంక,پشچدرشٹی پاٹھیانک,পশ্চদৃষ্টি পাঠ্যাংক,ପଶ୍ଚ ଢାଲ,पश्चदृष्टि पाठ्यांक
Backwash mark,पश्च धावन चिह्न,પશ્ચ ઢાલ,पश्च ढाल,ਬੈਕਸ੍ਪ੍ਲੈਸ਼ ਪਰਿਕਲ੍ਪਨਾ,পশ্চ ঢাল,पश्च ढाल,ಬೈಕಸ್ಪ್ಲೈಶ ಪರಿಕಲ್ಪನಾ,പശ്ച ഢാല,பச்ச டால,పశ్చ ఢాల,بیکسپلیش پرکلپنا,পশ্চ ঢাল,ବୈକସ୍ପ୍ଲୈଶ ପରିକଲ୍ପନା,पश्च ढाल
Backwash ripple mark,पश्च धावन ऊर्मिका चिह्न,બૈકસ્પ્લૈશ પરિકલ્પના,बैकस्प्लैश परिकल्पना,ਪਸ਼੍ਚ ਅਨੂਪ,বৈকস্প্লৈশ পরিকল্পনা,बैकस्प्लैश परिकल्पना,ಪಶ್ಚ ಅನೂಪ,ബൈകസ്പ്ലൈശ പരികല്പനാ,பைகஸ்ப்லைச பரிகல்பநா,బైకస్ప్లైశ పరికల్పనా,پشچ انوپ,বৈকস্প্লৈশ পরিকল্পনা,ପଶ୍ଚ ଅନୂପ,बैकस्प्लैश परिकल्पना
Backwater,पश्चजल,પશ્ચ અનૂપ,पश्च अनूप,ਪਸ਼੍ਚ ਅਨੂਪ-ਨਿਕ੍਷ੇਪ,পশ্চ অনূপ,पश्च अनूप,ಹಿನ್ನೀರು,പശ്ച അനൂപ,பச்ச அநூப,పశ్చ అనూప,پشچ انوپ-نکشیپ,পশ্চ অনূপ,ପଶ୍ଚ ଅନୂପ-ନିକ୍ଷେପ,पश्च अनूप
Back water zone,पश्चजल प्रदेश,પશ્ચ અનૂપ-નિક્ષેપ,पश्च अनूप-निक्षेप,"ਪਸ਼੍ਚ ਧਾਵਨ , ਬੈਕਵਾਸ਼",পশ্চ অনূপ-নিক্ষেপ,पश्च अनूप-निक्षेप,ಪಶ್ಚ ಅನೂಪ-ನಿಕ್ಷೇಪ,പശ്ച അനൂപ-നിക്ഷേപ,பச்ச அநூப-நிக்ஷேப,పశ్చ అనూప-నిక్షేప,پشچ دھاون ، بیکواش,পশ্চ অনূপ-নিক্ষপ,"ପଶ୍ଚ ଧାବନ , ବୈକବାଶ",पश्च अनूप-निक्षेप
Back wearing,पश्च अपरदन,"પશ્ચ ધાવન , બૈકવાશ","पश्च धावन , बैकवाश",ਪਸ਼੍ਚ ਧਾਵਨ ਚਿਹ੍ਨ,"পশ্চ ধাবন , বৈকবাশ","पश्च धावन , बैकवाश","ಪಶ್ಚ ಧಾವನ , ಬೈಕವಾಶ","പശ്ച ധാവന , ബൈകവാശ","பச்ச தாவந , பைகவாச","పశ్చ ధావన , బైకవాశ",پشچ دھاون چہن,"পশ্চ ধান , বৈকাশ",ପଶ୍ଚ ଧାବନ ଚିହ୍ନ,"पश्च धावन , बैकवाश"
Back zone,पश्चजल प्रदेश,પશ્ચ ધાવન ચિહ્ન,पश्च धावन चिह्न,ਪਸ਼੍ਚ ਧਾਵਨ ਊਰ੍ਮਿਕਾ ਚਿਹ੍ਨ,পশ্চ ধাবন চিহ্ন,पश्च धावन चिह्न,ಪಶ್ಚ ಧಾವನ ಚಿಹ್ನ,പശ്ച ധാവന ചിഹ്ന,பச்ச தாவந சிஹ்ந,పశ్చ ధావన చిహ్న,پشچ دھاون اورمکا چہن,পশ্চ ধান চিহ্ন,ପଶ୍ଚ ଧାବନ ଊର୍ମିକା ଚିହ୍ନ,पश्च धावन चिह्न
Bad land,उत्खात भूमि,પશ્ચ ધાવન ઊર્મિકા ચિહ્ન,पश्च धावन ऊर्मिका चिह्न,ਪਸ਼੍ਚਜਲ,পশ্চ ধাবন ঊর্মিকা চিহ্ন,पश्च धावन ऊर्मिका चिह्न,ಪಶ್ಚ ಧಾವನ ಊರ್ಮಿಕಾ ಚಿಹ್ನ,പശ്ച ധാവന ഊര്മികാ ചിഹ്ന,பச்ச தாவந ஊர்மிகா சிஹ்ந,పశ్చ ధావన ఊర్మికా చిహ్న,پشچجل,পশ্চ ধান ঊর্মিকা চিহ্ন,ପଶ୍ଚଜଲ,पश्च धावन ऊर्मिका चिह्न
Badland erosion,उत्खात भूमि अपरदन,પશ્ચજલ,पश्चजल,ਪਸ਼੍ਚਜਲ ਪ੍ਰਦੇਸ਼,পশ্চজল,पश्चजल,ಪಶ್ಚಜಲ ಪ್ರದೇಶ,പശ്ചജല,பச்சஜல,పశ్చజల,پشچجل پردیش,পশ্চজল,ପଶ୍ଚଜଲ ପ୍ରଦେଶ,पश्चजल
Badland topography,उत्खात-भूमि स्थलाकृति,પશ્ચજલ પ્રદેશ,पश्चजल प्रदेश,ਪਸ਼੍ਚ ਅਪਰਦਨ,পশ্চজল প্রদেশ,पश्चजल प्रदेश,ಪಶ್ಚ ಅಪರದನ,പശ്ചജല പ്രദേശ,பச்சஜல ப்ரதேச,పశ్చజల ప్రదేశ,پشچ اپردن,পশ্চজল প্রদশ,ପଶ୍ଚ ଅପରଦନ,पश्चजल प्रदेश
Bagara,बगारा,પશ્ચ અપરદન,पश्च अपरदन,ਪਸ਼੍ਚਜਲ ਪ੍ਰਦੇਸ਼,পশ্চ অপরদন,पश्च अपरदन,ಪಶ್ಚಜಲ ಪ್ರದೇಶ,പശ്ച അപരദന,பச்ச அபரதந,పశ్చ అపరదన,پشچجل پردیش,পশ্চ অপরদন,ପଶ୍ଚଜଲ ପ୍ରଦେଶ,पश्च अपरदन
Baggara,बगारा,પશ્ચજલ પ્રદેશ,पश्चजल प्रदेश,ਉਤ੍ਖਾਤ ਭੂਮਿ,পশ্চজল প্রদেশ,पश्चजल प्रदेश,ಉತ್ಖಾತ ಭೂಮಿ,പശ്ചജല പ്രദേശ,பச்சஜல ப்ரதேச,పశ్చజల ప్రదేశ,اتکھات بھومی,পশ্চজল প্রদশ,ଉତ୍ଖାତ ଭୂମି,पश्चजल प्रदेश
Bahada,बहादा,ઉત્ખાત ભૂમિ,उत्खात भूमि,ਉਤ੍ਖਾਤ ਭੂਮਿ ਅਪਰਦਨ,উত্খাত ভূমি,उत्खात भूमि,ಉತ್ಖಾತ ಭೂಮಿ ಅಪರದನ,ഉത്ഖാത ഭൂമി,உத்காத பூமி,ఉత్ఖాత భూమి,اتکھات بھومی اپردن,উত্খাত ভূমি,ଉତ୍ଖାତ ଭୂମି ଅପରଦନ,उत्खात भूमि
Bajada,बाहादा,ઉત્ખાત ભૂમિ અપરદન,उत्खात भूमि अपरदन,ਉਤ੍ਖਾਤ-ਭੂਮਿ ਸ੍ਥਲਾਕ੃ਤਿ,উত্খাত ভূমি অপরদন,उत्खात भूमि अपरदन,ಉತ್ಖಾತ-ಭೂಮಿ ಸ್ಥಲಾಕೃತಿ,ഉത്ഖാത ഭൂമി അപരദന,உத்காத பூமி அபரதந,ఉత్ఖాత భూమి అపరదన,بجادہ,উত্খাত ভূমি অপরদন,ଉତ୍ଖାତ-ଭୂମି ସ୍ଥଲାକୃତି,उत्खात भूमि अपरदन
Bajada breccia,बाहादा संकोणाश्म,ઉત્ખાત-ભૂમિ સ્થલાકૃતિ,उत्खात-भूमि स्थलाकृति,ਬਗਾਰਾ,উত্খাত-ভূমি স্থলাকৃতি,उत्खात-भूमि स्थलाकृति,ಬಗಾರಾ,ഉത്ഖാത-ഭൂമി സ്ഥലാകൃതി,உத்காத-பூமி ஸ்தலாக்ருதி,ఉత్ఖాత-భూమి స్థలాకృతి,اتکھات-بھومی ستھلاکرتی,উত্খাত-ভূমি স্থলাকৃতি,ବଗାରା,उत्खात-भूमि स्थलाकृति
Balance,"तुला, तराजू, संतुलन, शेष, बाकी, संतुलित होना, संतुलित करना","સિલક, પુરાંત, બાકી રકમ, સરવૈયું, તારણ, ત્રાજવું, કાંટો, સમતુલા, સમતોલપાણું","संतुलन करणे, समतोल असणे, शिल्लक","ਬਾਕੀ, ਸੰਤੁਲਨ","স্থিতি,বাকি,উদ্‌বর্ত","1. बाकी,शिल्लक,2. संतुलन,समतोल",ಸರಿದೂಗಿಸುವಿಕೆ,ബാക്കി,"1. மீதி நிலுவை, இருப்பு 2. நிறை கோல்","మిగులు,నిలవ,ఖాతా నిలవ/త్రాసు",باقی ۔ ترازو ۔ توازن,"1.শেষ,বাকী2.ভাৰসাম্য,তর্জু3.মানসিকভাৰসাম্য","ସ୍ଥିତି, ସମତୁଳନ","1. बाँकी, शेष 2. सन्तुलन"
Balanced rock,संतुलित शैल,બગારા,बगारा,ਬਗਾਰਾ,বগারা,बगारा,ಬಗಾರಾ,ബഗാരാ,பகாரா,బగారా,بگارا,বগারা,ବଗାରା,बगारा
Ball and pillow structure,कंदुक-शिरोधान संरचना,બગારા,बगारा,ਬਹਾਦਾ,বগারা,बगारा,ಬಹಾದಾ,ബഗാരാ,பகாரா,బగారా,بگارا,বগারা,ବହାଦା,बगारा
Ballast,गिट्टी,બહાદા,बहादा,ਬਾਹਾਦਾ,বহাদা,बहादा,ನಿಲುಭಾರ,ബഹാദാ,பஹாதா,బహాదా,بھرت۔ ککرونی,বহাদা,ବାହାଦା,बहादा
Ballistic headwaves,प्राक्षेपिक अग्रतरंग,બાહાદા,बाहादा,ਬਾਹਾਦਾ ਸਂਕੋਣਾਸ਼੍ਮ,বাহাদা,बाहादा,ಬಾಹಾದಾ,ബാഹാദാ,பாஹாதா,బాహాదా,بہادہ,বাহাদা,ବାହାଦା ସଂକୋଣାଶ୍ମ,बाहादा
Band,"पट्ट, पट्टी, बैंड, दल",બાહાદા સંકોણાશ્મ,बाहादा संकोणाश्म,"ਪੱਟੀ,ਗ਼ਾਇਕ ਮੰਡਲੀ",বাহাদা সংকোণাশ্ম,बाहादा संकोणाश्म,ತರಂಗವ್ಯಾಪ್ತಿ,ബാഹാദാ സംകോണാശ്മ,பாஹாதா ஸங்கோணாச்ம,బాహాదా సంకోణాశ్మ,پٹی۔ بینڈ,বাহাদা সংকণাশ্ম,ସଂତୁଲିତ ଶୈଲ,बाहादा संकोणाश्म
Bandaging,पट्टी बांधना,સંતુલિત શૈલ,संतुलित शैल,ਸਂਤੁਲਿਤ ਸ਼ੈਲ,সংতুলিত শৈল,संतुलित शैल,ಬಾಹಾದಾ ಸಂಕೋಣಾಶ್ಮ,സംതുലിത ശൈല,ஸங்துலித சைல,సంతులిత శైల,باہادہ سنکوناشم,সংতুলিত শৈল,କଂଦୁକ-ଶିରୋଧାନ ସଂରଚନା,संतुलित शैल
Banded,पट्टित,કંદુક-શિરોધાન સંરચના,कंदुक-शिरोधान संरचना,ਕਂਦੁਕ-ਸ਼ਿਰੋਧਾਨ ਸਂਰਚਨਾ,কংদুক-শিরোধান সংরচনা,कंदुक-शिरोधान संरचना,ಸಂತುಲಿತ ಶೈಲ,കംദുക-ശിരോധാന സംരചനാ,கங்துக-சிரோதாந ஸங்ரசநா,కందుక-శిరోధాన సంరచనా,سنتلت شیل,কংদুক-শিরধান সংরচনা,ଗିଟ୍ଟୀ,कंदुक-शिरोधान संरचना
Banding,"पट्टरचना, पट्टना, पट्टाभन",ગિટ્ટી,गिट्टी,ਗਿਟ੍ਟੀ,গিট্টী,गिट्टी,ಕಂದುಕ-ಶಿರೋಧಾನ ಸಂರಚನಾ,ഗിട്ടീ,கிட்டீ,గిట్టీ,کندک-شرودھان سنرچنا,গিট্টী,ପ୍ରାକ୍ଷେପିକ ଅଗ୍ରତରଂଗ,गिट्टी
Bank,"ब्यूह, पुंज, तट, किनारा, बैंक, खनिफलक","શાહુકારી પેઢી, બેંક",बँक,"ਬੈਂਕ ਪ੍ਰਭਾਰ, ਬੈਂਕ ਖ੍ਰਰਚੇ",ব্যাঙ্ক,"बँक,बांद,तट,देग",ಬ್ಯಾಂಕ್,ബാങ്ക്,1. வங்கி 2. கரை,"బ్యాంకు,నది ఒడ్డు",ساحل، کنارا,"বেংক,অধিকোষ","ତଟ, ବ୍ୟାଙ୍କ, ବ୍ୟାଙ୍କରେ ରଖିବା","1. बैंक 2. तट, किनारा"
Bank-claim,तट दावा,પ્રાક્ષેપિક અગ્રતરંગ,प्राक्षेपिक अग्रतरंग,ਪ੍ਰਾਕ੍਷ੇਪਿਕ ਅਗ੍ਰਤਰਂਗ,প্রাক্ষেপিক অগ্রতরংগ,प्राक्षेपिक अग्रतरंग,ಪ್ರಾಕ್ಷೇಪಿಕ ಅಗ್ರತರಂಗ,പ്രാക്ഷേപിക അഗ്രതരംഗ,ப்ராக்ஷேபிக அக்ரதரங்க,ప్రాక్షేపిక అగ్రతరంగ,پراکشیپک اگرترنگ,প্রাক্ষপিক অগ্রতরংগ,"ପଟ୍ଟ, ପଟ୍ଟୀ, ବୈଂଡ, ଦଲ",प्राक्षेपिक अग्रतरंग
Bank reef,उपतट शैलभित्ति,"પટ્ટ, પટ્ટી, બૈંડ, દલ","पट्ट, पट्टी, बैंड, दल",ਪਟ੍ਟੀ ਬਾਂਧਨਾ,"পট্ট, পট্টী, বৈংড, দল","पट्ट, पट्टी, बैंड, दल",ಪಟ್ಟೀ ಬಾಂಧನಾ,"പട്ട, പട്ടീ, ബൈംഡ, ദല","பட்ட, பட்டீ, பைங்ட, தல","పట్ట, పట్టీ, బైండ, దల",پٹی باندھنا,"পট্ট, পট্টী, বৈংড, দল",ପଟ୍ଟୀ ବାଂଧନା,"पट्ट, पट्टी, बैंड, दल"
Bar,"स्तंभ, शलाका, सिल, सिल्लr, दंड, 
 छड़ पट्टी, रोधिका, भित्ति, बार, रेखा, रेखिका, परीक्षण रेखा धार",પટ્ટી બાંધના,पट्टी बांधना,"ਲਾਠੀ,ਵਕੀਲ ਦੀ ਟਲੀ,ਕਟਹਿਰਾ,ਰੁਕਾਵਟ, ਜਲਪਾਨ ਘਰ ਜਾਂ ਸ਼ਰਾਬ ਘਰ",পট্টী বাংধনা,पट्टी बांधना,ಪಟ್ಟಿಕೆ,പട്ടീ ബാംധനാ,பட்டீ பாங்தநா,పట్టీ బాంధనా,چھڑ,পট্টী বাংধনা,ପଟ୍ଟିତ,पट्टी बांधना
Baraboo,बैराबू,પટ્ટિત,पट्टित,ਪਟ੍ਟਿਤ,পট্টিত,पट्टित,ಪಟ್ಟಿತ,പട്ടിത,பட்டித,పట్టిత,پٹت,পট্টিত,"ପଟ୍ଟରଚନା, ପଟ୍ଟନା, ପଟ୍ଟାଭନ",पट्टित
Barachois,बैराकॉय,"પટ્ટરચના, પટ્ટના, પટ્ટાભન","पट्टरचना, पट्टना, पट्टाभन","ਪਟ੍ਟਰਚਨਾ, ਪਟ੍ਟਨਾ, ਪਟ੍ਟਾਭਨ","পট্টরচনা, পট্টনা, পট্টাভন","पट्टरचना, पट्टना, पट्टाभन","ಪಟ್ಟರಚನಾ, ಪಟ್ಟನಾ, ಪಟ್ಟಾಭನ","പട്ടരചനാ, പട്ടനാ, പട്ടാഭന","பட்டரசநா, பட்டநா, பட்டாபந","పట్టరచనా, పట్టనా, పట్టాభన",پٹرچنا، پٹنا، پٹابھن,"পট্টরচনা, পট্টনা, পট্টাভন",ତଟ ଦାବା,"पट्टरचना, पट्टना, पट्टाभन"
Bar beach,रोधिका पुलिन,તટ દાવા,तट दावा,ਤਟ ਦਾਵਾ,তট দাবা,तट दावा,ತಟ ದಾವಾ,തട ദാവാ,தட தாவா,తట దావా,تٹ دعویٰ,তট দাা,ଉପତଟ ଶୈଲଭିତ୍ତି,तट दावा
Barbed junction,विमुखी संगम,ઉપતટ શૈલભિત્તિ,उपतट शैलभित्ति,ਉਪਤਟ ਸ਼ੈਲਭਿਤ੍ਤਿ,উপতট শৈলভিত্তি,उपतट शैलभित्ति,ಉಪತಟ ಶೈಲಭಿತ್ತಿ,ഉപതട ശൈലഭിത്തി,உபதட சைலபித்தி,ఉపతట శైలభిత్తి,اپتٹ شیلبھتی,উপতট শৈলভিত্তি,"ସ୍ତଂଭ, ଶଲାକା, ସିଲ, ସିଲ୍ଲr, ଦଂଡ,",उपतट शैलभित्ति
