English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Discharge lamp,"विसर्जन दीप, विसर्जन लैंप","વિસર્જન દીપ, વિસર્જન લૈંપ","विसर्जन दीप, विसर्जन लैंप","ਵਿਸਰ੍ਜਨ ਦੀਪ, ਵਿਸਰ੍ਜਨ ਲੈਂਪ","বিসর্জন দীপ, বিসর্জন লৈংপ","विसर्जन दीप, विसर्जन लैंप","ವಿಸರ್ಜನ ದೀಪ, ವಿಸರ್ಜನ ಲೈಂಪ","വിസര്ജന ദീപ, വിസര്ജന ലൈംപ","விஸர்ஜந தீப, விஸர்ஜந லைங்ப","విసర్జన దీప, విసర్జన లైంప",خروج لیمپ,"িসর্জন দীপ, িসর্জন লৈংপ","ବିସର୍ଜନ ଦୀପ, ବିସର୍ଜନ ଲୈଂପ","विसर्जन दीप, विसर्जन लैंप"
Discrete components,विविक्त घटक,વિવિક્ત ઘટક,विविक्त घटक,ਵਿਵਿਕ੍ਤ ਘਟਕ,বিবিক্ত ঘটক,विविक्त घटक,ವಿವಿಕ್ತ ಘಟಕ,വിവിക്ത ഘടക,விவிக்த கடக,వివిక్త ఘటక,ووکت گھٹک,িিক্ত ঘটক,ବିବିକ୍ତ ଘଟକ,विविक्त घटक
Discriminator,विविक्तकर,વિવિક્તકર,विविक्तकर,ਵਿਵਿਕ੍ਤਕਰ,বিবিক্তকর,विविक्तकर,ವಿವಿಕ್ತಕರ,വിവിക്തകര,விவிக்தகர,వివిక్తకర,ووکتکر,িিক্তকর,ବିବିକ୍ତକର,विविक्तकर
Dish antenna,अवतल ऐन्टेना,અવતલ ઐન્ટેના,अवतल ऐन्टेना,ਅਵਤਲ ਐਨ੍ਟੇਨਾ,অবতল ঐন্টেনা,अवतल ऐन्टेना,ಅವತಲ ಐನ್ಟೇನಾ,അവതല ഐന്ടേനാ,அவதல ஐந்டேநா,అవతల ఐన్టేనా,اوتل اینٹینا,অতল ঐন্টনা,ଅବତଲ ଐନ୍ଟେନା,अवतल ऐन्टेना
Disk,डिस्क,ડિસ્ક,"डिस्क, चकती",ਡਿਸਕ,ডিস্ক,डिस्क,"ಡಿಸ್ಕ್, ತೆಳ್ಳನೆಯ ದುಂಡುತಗಡು, ಚಕ್ರ",ഡിസ്ക്,"வட்டு, வட்டச் சில்லு","డిస్క్,సమాచారం నిక్షిప్తము చేయు గుండ్రని సాధనము",پیالی۔ ڈش,ডিস্ক্‌,ଡିସ୍କ,डिस्क
Displacement constant,विस्थापन स्थिरांक (नियतांक),વિસ્થાપન સ્થિરાંક (નિયતાંક),विस्थापन स्थिरांक (नियतांक),ਵਿਸ੍ਥਾਪਨ ਸ੍ਥਿਰਾਂਕ (ਨਿਯਤਾਂਕ),বিস্থাপন স্থিরাংক (নিযতাংক),विस्थापन स्थिरांक (नियतांक),ವಿಸ್ಥಾಪನ ಸ್ಥಿರಾಂಕ (ನಿಯತಾಂಕ),വിസ്ഥാപന സ്ഥിരാംക (നിയതാംക),விஸ்தாபந ஸ்திராங்க (நியதாங்க),విస్థాపన స్థిరాంక (నియతాంక),وستھاپن ستھرانک (نیتانک),িস্থাপন স্থিরাংক (নিযতাংক),ବିସ୍ଥାପନ ସ୍ଥିରାଂକ (ନିଯତାଂକ),विस्थापन स्थिरांक (नियतांक)
Displacement current,विस्थापन धारा,વિસ્થાપન ધારા,विस्थापन धारा,ਵਿਸ੍ਥਾਪਨ ਧਾਰਾ,বিস্থাপন ধারা,विस्थापन धारा,ಸ್ಥಳಾಂತರ ಪ್ರವಾಹ,വിസ്ഥാപന ധാരാ,விஸ்தாபந தாரா,విస్థాపన ధారా,وستھاپن دھارا,িস্থাপন ধারা,ବିସ୍ଥାପନ ଧାରା,विस्थापन धारा
Displacement error,विस्थापन त्रुटि,વિસ્થાપન ત્રુટિ,विस्थापन त्रुटि,ਵਿਸ੍ਥਾਪਨ ਤ੍ਰੁਟਿ,বিস্থাপন ত্রুটি,विस्थापन त्रुटि,ವಿಸ್ಥಾಪನ ತ್ರುಟಿ,വിസ്ഥാപന ത്രുടി,விஸ்தாபந த்ருடி,విస్థాపన త్రుటి,وستھاپن ترٹی,িস্থাপন ত্রুটি,ବିସ୍ଥାପନ ତ୍ରୁଟି,विस्थापन त्रुटि
Display,प्रदर्श,"પ્રસ્તુતિ, સજાવટ",1. प्रदर्शन करणे 2. लावणे,"ਸੱਜਾ, ਸਜਾਵਟ, ਪ੍ਰਦਰਸ਼ਨ, ਵਿਖਲਾਣਾ","প্রদর্শনকরা,জাহিরকরা",प्रदर्शीत करप,ಪ್ರದರ್ಶಿಸು,പ്രദര്‍ശിപ്പിക്കുക,1. காட்சி 2. காட்சிப்படுத்து,"ప్రదర్శించు,చూపించు",دکھانا,"প্রদর্শন কৰ, প্রদর্শন","ପ୍ରଦର୍ଶନ, ସଜ୍ଜୀକରଣ",1. प्रदर्शन;सजावट 2. प्रदर्शन गर्नु
Dissipation,क्षय,ક્ષય,क्षय,ਧਨ ਦੀ ਬਰਬਾਦੀ,ক্ষয,क्षय,"ನಾಶಮಾಡುವುದು, ಚೆದರಿಹೋಗುವುದು",ക്ഷയ,க்ஷய,క్షయ,اسراف,ক্ষয,କ୍ଷଯ,क्षय
Distortion,विरूपण,"વિકૃતિ, તોડમરોડ",1. विपर्यास 2. विरूपण,"ਵਿਗਾੜ, ਭੰਨ-ਤੋੜ",বিকৃতি,विकृती,ರೂಪವಿಕಾರ,വളച്ചൊടിക്കൽ,திரித்துக் கூறுதல்,వంకర,مسخ,বিকৃতি,"ଚିତ୍ତ ବିକ୍ଷେପ, ବିକର୍ଷଣ, ଅନ୍ୟମନସ୍କତା",विकृति
Distortion compensation,विरूपण क्षतिरूपण,વિરૂપણ ક્ષતિરૂપણ,विरूपण क्षतिरूपण,ਵਿਰੂਪਣ ਕ੍਷ਤਿਰੂਪਣ,বিরূপণ ক্ষতিরূপণ,विरूपण क्षतिरूपण,ವಿರೂಪಣ ಕ್ಷತಿರೂಪಣ,വിരൂപണ ക്ഷതിരൂപണ,விரூபண க்ஷதிரூபண,విరూపణ క్షతిరూపణ,وروپن شتیروپن,িরূপণ ক্ষতিরূপণ,ବିରୂପଣ କ୍ଷତିରୂପଣ,विरूपण क्षतिरूपण
Distortion current series,विरूपण धारा श्रेणी,વિરૂપણ ધારા શ્રેણી,विरूपण धारा श्रेणी,ਵਿਰੂਪਣ ਧਾਰਾ ਸ਼੍ਰੇਣੀ,বিরূপণ ধারা শ্রেণী,विरूपण धारा श्रेणी,ವಿರೂಪಣ ಧಾರಾ ಶ್ರೇಣೀ,വിരൂപണ ധാരാ ശ്രേണീ,விரூபண தாரா ச்ரேணீ,విరూపణ ధారా శ్రేణీ,وروپن دھارا شرینی,িরূপণ ধারা শ্রণী,ବିରୂପଣ ଧାରା ଶ୍ରେଣୀ,विरूपण धारा श्रेणी
Distortion current sunt,विरूपण धारा रोट,વિરૂપણ ધારા રોટ,विरूपण धारा रोट,ਵਿਰੂਪਣ ਧਾਰਾ ਰੋਟ,বিরূপণ ধারা রোট,विरूपण धारा रोट,ವಿರೂಪಣ ಧಾರಾ ರೋಟ,വിരൂപണ ധാരാ രോട,விரூபண தாரா ரோட,విరూపణ ధారా రోట,وروپن دھارا روٹ,িরূপণ ধারা রট,ବିରୂପଣ ଧାରା ରୋଟ,विरूपण धारा रोट
Distortion degenerative,विरूपण असुग्राहिता,વિરૂપણ અસુગ્રાહિતા,विरूपण असुग्राहिता,ਵਿਰੂਪਣ ਅਸੁਗ੍ਰਾਹਿਤਾ,বিরূপণ অসুগ্রাহিতা,विरूपण असुग्राहिता,ವಿರೂಪಣ ಅಸುಗ್ರಾಹಿತಾ,വിരൂപണ അസുഗ്രാഹിതാ,விரூபண அஸுக்ராஹிதா,విరూపణ అసుగ్రాహితా,وروپن اسگراہتا,িরূপণ অসুগ্রাহিতা,ବିରୂପଣ ଅସୁଗ୍ରାହିତା,विरूपण असुग्राहिता
Distortion gain margin,विरूपण लब्धि उपांत,વિરૂપણ લબ્ધિ ઉપાંત,विरूपण लब्धि उपांत,ਵਿਰੂਪਣ ਲਬ੍ਧਿ ਉਪਾਂਤ,বিরূপণ লব্ধি উপাংত,विरूपण लब्धि उपांत,ವಿರೂಪಣ ಲಬ್ಧಿ ಉಪಾಂತ,വിരൂപണ ലബ്ധി ഉപാംത,விரூபண லப்தி உபாங்த,విరూపణ లబ్ధి ఉపాంత,وروپن لبدھی اپانت,িরূপণ লব্ধি উপাংত,ବିରୂପଣ ଲବ୍ଧି ଉପାଂତ,विरूपण लब्धि उपांत
Distortion input resistance,विरूपण निवेश प्रतिरोध,વિરૂપણ નિવેશ પ્રતિરોધ,विरूपण निवेश प्रतिरोध,ਵਿਰੂਪਣ ਨਿਵੇਸ਼ ਪ੍ਰਤਿਰੋਧ,বিরূপণ নিবেশ প্রতিরোধ,विरूपण निवेश प्रतिरोध,ವಿರೂಪಣ ನಿವೇಶ ಪ್ರತಿರೋಧ,വിരൂപണ നിവേശ പ്രതിരോധ,விரூபண நிவேச ப்ரதிரோத,విరూపణ నివేశ ప్రతిరోధ,وروپن نویش پرترودھ,িরূপণ নিশ প্রতিরধ,ବିରୂପଣ ନିବେଶ ପ୍ରତିରୋଧ,विरूपण निवेश प्रतिरोध
Distortion loop gain,विरूपण पाश लब्धि,વિરૂપણ પાશ લબ્ધિ,विरूपण पाश लब्धि,ਵਿਰੂਪਣ ਪਾਸ਼ ਲਬ੍ਧਿ,বিরূপণ পাশ লব্ধি,विरूपण पाश लब्धि,ವಿರೂಪಣ ಪಾಶ ಲಬ್ಧಿ,വിരൂപണ പാശ ലബ്ധി,விரூபண பாச லப்தி,విరూపణ పాశ లబ్ధి,وروپن پاش لبدھی,িরূপণ পাশ লব্ধি,ବିରୂପଣ ପାଶ ଲବ୍ଧି,विरूपण पाश लब्धि
Distributed amplifier,वितरित प्रवर्धक,વિતરિત પ્રવર્ધક,वितरित प्रवर्धक,ਵਿਤਰਿਤ ਪ੍ਰਵਰ੍ਧਕ,বিতরিত প্রবর্ধক,वितरित प्रवर्धक,ವಿತರಿತ ಪ್ರವರ್ಧಕ,വിതരിത പ്രവര്ധക,விதரித ப்ரவர்தக,వితరిత ప్రవర్ధక,وترت پروردھک,িতরিত প্রর্ধক,ବିତରିତ ପ୍ରବର୍ଧକ,वितरित प्रवर्धक
Distribution factor,वितरण गुणक,વિતરણ ગુણક,वितरण गुणक,ਵਿਤਰਣ ਗੁਣਕ,বিতরণ গুণক,वितरण गुणक,ವಿತರಣ ಗುಣಕ,വിതരണ ഗുണക,விதரண குணக,వితరణ గుణక,وترن گنک,িতরণ গুণক,ବିତରଣ ଗୁଣକ,वितरण गुणक
Diversity receiver,विभिन्नता अभिग्राही,વિભિન્નતા અભિગ્રાહી,विभिन्नता अभिग्राही,ਵਿਭਿਨ੍ਨਤਾ ਅਭਿਗ੍ਰਾਹੀ,বিভিন্নতা অভিগ্রাহী,विभिन्नता अभिग्राही,ವಿಭಿನ್ನತಾ ಅಭಿಗ್ರಾಹೀ,വിഭിന്നതാ അഭിഗ്രാഹീ,விபிந்நதா அபிக்ராஹீ,విభిన్నతా అభిగ్రాహీ,وبھنتا ابھگراہی,িভিন্নতা অভিগ্রাহী,ବିଭିନ୍ନତା ଅଭିଗ୍ରାହୀ,विभिन्नता अभिग्राही
Divide by zero test,शून्य विभाजन परीक्षण,શૂન્ય વિભાજન પરીક્ષણ,शून्य विभाजन परीक्षण,ਸ਼ੂਨ੍ਯ ਵਿਭਾਜਨ ਪਰੀਕ੍਷ਣ,শূন্য বিভাজন পরীক্ষণ,शून्य विभाजन परीक्षण,ಶೂನ್ಯ ವಿಭಾಜನ ಪರೀಕ್ಷಣ,ശൂന്യ വിഭാജന പരീക്ഷണ,சூந்ய விபாஜந பரீக்ஷண,శూన్య విభాజన పరీక్షణ,شونیہ وبھاجن پریکشن,শূন্য িভাজন পরীক্ষণ,ଶୂନ୍ଯ ବିଭାଜନ ପରୀକ୍ଷଣ,शून्य विभाजन परीक्षण
D-layer,डी-परत,ડી-પરત,डी-परत,ਡੀ-ਪਰਤ,ডী-পরত,डी-परत,ಡೀ-ಪರತ,ഡീ-പരത,டீ-பரத,డీ-పరత,ڈی-پرت,ডী-পরত,ଡୀ-ପରତ,डी-परत
D-layer of ionosphere,आयनमंडल का D-परत,આયનમંડલ કા d-પરત,आयनमंडल का d-परत,ਆਯਨਮਂਡਲ ਕਾ d-ਪਰਤ,আযনমংডল কা d-পরত,आयनमंडल का d-परत,ಆಯನಮಂಡಲ ಕಾ d-ಪರತ,ആയനമംഡല കാ d-പരത,ஆயநமங்டல கா d-பரத,ఆయనమండల కా d-పరత,آینمنڈل کا d-پرت,আযনমংডল কা d-পরত,ଆଯନମଂଡଲ କା d-ପରତ,आयनमंडल का d-परत
DMOS,डी-मॉस,ડી-મૉસ,डी-मॉस,ਡੀ-ਮ੉ਸ,ডী-মৌস,डी-मॉस,ಡೀ-ಮೌಸ,ഡീ-മൌസ,டீ-மௌஸ,డీ-మౌస,ڈی-ماس,ডী-মস,ଡୀ-ମୌସ,डी-मॉस
Dolby system,डॉल्बी निकाय,ડૉલ્બી નિકાય,डॉल्बी निकाय,ਡ੉ਲ੍ਬੀ ਨਿਕਾਯ,ডৌল্বী নিকায,डॉल्बी निकाय,ಡೌಲ್ಬೀ ನಿಕಾಯ,ഡൌല്ബീ നികായ,டௌல்பீ நிகாய,డౌల్బీ నికాయ,ڈالبی نکائے,ডল্বী নিকায,ଡୌଲ୍ବୀ ନିକାଯ,डॉल्बी निकाय
Dominant pole,प्रभावी ध्रुव,પ્રભાવી ધ્રુવ,प्रभावी ध्रुव,ਪ੍ਰਭਾਵੀ ਧ੍ਰੁਵ,প্রভাবী ধ্রুব,प्रभावी ध्रुव,ಪ್ರಭಾವೀ ಧ್ರುವ,പ്രഭാവീ ധ്രുവ,ப்ரபாவீ த்ருவ,ప్రభావీ ధ్రువ,پربھاوی دھرو,প্রভাী ধ্রু,ପ୍ରଭାବୀ ଧ୍ରୁବ,प्रभावी ध्रुव
Dominant pole compensation,प्रभावी ध्रुव प्रतिकार,પ્રભાવી ધ્રુવ પ્રતિકાર,प्रभावी ध्रुव प्रतिकार,ਪ੍ਰਭਾਵੀ ਧ੍ਰੁਵ ਪ੍ਰਤਿਕਾਰ,প্রভাবী ধ্রুব প্রতিকার,प्रभावी ध्रुव प्रतिकार,ಪ್ರಭಾವೀ ಧ್ರುವ ಪ್ರತಿಕಾರ,പ്രഭാവീ ധ്രുവ പ്രതികാര,ப்ரபாவீ த்ருவ ப்ரதிகார,ప్రభావీ ధ్రువ ప్రతికార,پربھاوی دھرو پرتکار,প্রভাী ধ্রু প্রতিকার,ପ୍ରଭାବୀ ଧ୍ରୁବ ପ୍ରତିକାର,प्रभावी ध्रुव प्रतिकार
Donor impurity,दाता अपद्रव्य,દાતા અપદ્રવ્ય,दाता अपद्रव्य,ਦਾਤਾ ਅਪਦ੍ਰਵ੍ਯ,দাতা অপদ্রব্য,दाता अपद्रव्य,ದಾತಾ ಅಪದ್ರವ್ಯ,ദാതാ അപദ്രവ്യ,தாதா அபத்ரவ்ய,దాతా అపద్రవ్య,داتا اپدرویہ,দাতা অপদ্র্য,ଦାତା ଅପଦ୍ରବ୍ଯ,दाता अपद्रव्य
Donor material,दाता पदार्थ,દાતા પદાર્થ,दाता पदार्थ,ਦਾਤਾ ਪਦਾਰ੍ਥ,দাতা পদার্থ,दाता पदार्थ,ದಾತಾ ಪದಾರ್ಥ,ദാതാ പദാര്ഥ,தாதா பதார்த,దాతా పదార్థ,داتا پدارتھ,দাতা পদার্থ,ଦାତା ପଦାର୍ଥ,दाता पदार्थ
Don't care condition,डॉन्टकेयर स्थिति,ડૉન્ટકેયર સ્થિતિ,डॉन्टकेयर स्थिति,ਡ੉ਨ੍ਟਕੇਯਰ ਸ੍ਥਿਤਿ,ডৌন্টকেযর স্থিতি,डॉन्टकेयर स्थिति,ಡೌನ್ಟಕೇಯರ ಸ್ಥಿತಿ,ഡൌന്ടകേയര സ്ഥിതി,டௌந்டகேயர ஸ்திதி,డౌన్టకేయర స్థితి,ڈانٹکییر ستھتی,ডন্টকযর স্থিতি,ଡୌନ୍ଟକେଯର ସ୍ଥିତି,डॉन्टकेयर स्थिति
Doping,अपमिश्रण,અપમિશ્રણ,अपमिश्रण,ਅਪਮਿਸ਼੍ਰਣ,অপমিশ্রণ,अपमिश्रण,ಮತ್ತು ಬರಿಸುವುದು,അപമിശ്രണ,அபமிச்ரண,అపమిశ్రణ,اپمشرن,অপমিশ্রণ,ଅପମିଶ୍ରଣ,अपमिश्रण
Doppler effect,डॉप्लर प्रभाव,ડૉપ્લર પ્રભાવ,डॉप्लर प्रभाव,ਡ੉ਪ੍ਲਰ ਪ੍ਰਭਾਵ,ডৌপ্লর প্রভাব,डॉप्लर प्रभाव,ಡೌಪ್ಲರ ಪ್ರಭಾವ,ഡൌപ്ലര പ്രഭാവ,டௌப்லர ப்ரபாவ,డౌప్లర ప్రభావ,ڈاپلراثر,ডপ্লর প্রভা,ଡୌପ୍ଲର ପ୍ରଭାବ,डॉप्लर प्रभाव
Doppler radar,डॉप्लर रेडार,ડૉપ્લર રેડાર,डॉप्लर रेडार,ਡ੉ਪ੍ਲਰ ਰੇਡਾਰ,ডৌপ্লর রেডার,डॉप्लर रेडार,ಡೌಪ್ಲರ ರೇಡಾರ,ഡൌപ്ലര രേഡാര,டௌப்லர ரேடார,డౌప్లర రేడార,ڈاپلر ریڈار,ডপ্লর রডার,ଡୌପ୍ଲର ରେଡାର,डॉप्लर रेडार
Dosimeter,डोसीमीटर,ડોસીમીટર,डोसीमीटर,ਡੋਸੀਮੀਟਰ,ডোসীমীটর,डोसीमीटर,ಡೋಸೀಮೀಟರ,ഡോസീമീടര,டோஸீமீடர,డోసీమీటర,ڈوسیمیٹر,ডসীমীটর,ଡୋସୀମୀଟର,डोसीमीटर
Dot matrix,बिंदु मैट्रिक्स,બિંદુ મૈટ્રિક્સ,बिंदु मैट्रिक्स,ਬਿਂਦੁ ਮੈਟ੍ਰਿਕ੍ਸ,বিংদু মৈট্রিক্স,बिंदु मैट्रिक्स,ಬಿಂದು ಮೈಟ್ರಿಕ್ಸ,ബിംദു മൈട്രിക്സ,பிங்து மைட்ரிக்ஸ,బిందు మైట్రిక్స,بندو میٹرکس,বিংদু মৈট্রিক্স,ବିଂଦୁ ମୈଟ୍ରିକ୍ସ,बिंदु मैट्रिक्स
Dot notation,बिंदु संकेतन,બિંદુ સંકેતન,बिंदु संकेतन,ਬਿਂਦੁ ਸਂਕੇਤਨ,বিংদু সংকেতন,बिंदु संकेतन,ಬಿಂದು ಸಂಕೇತನ,ബിംദു സംകേതന,பிங்து ஸங்கேதந,బిందు సంకేతన,بندو سنکیتن,বিংদু সংকতন,ବିଂଦୁ ସଂକେତନ,बिंदु संकेतन
Double ended output,द्विअंतीय निर्गम,દ્વિઅંતીય નિર્ગમ,द्विअंतीय निर्गम,ਦ੍ਵਿਅਂਤੀਯ ਨਿਰ੍ਗਮ,দ্বিঅংতীয নির্গম,द्विअंतीय निर्गम,ದ್ವಿಅಂತೀಯ ನಿರ್ಗಮ,ദ്വിഅംതീയ നിര്ഗമ,த்விஅங்தீய நிர்கம,ద్విఅంతీయ నిర్గమ,دوینتیہ نرگم,দ্িঅংতীয নির্গম,ଦ୍ବିଅଂତୀଯ ନିର୍ଗମ,द्विअंतीय निर्गम
Double layer capacitor,द्विपरत संधारित्र,દ્વિપરત સંધારિત્ર,द्विपरत संधारित्र,ਦ੍ਵਿਪਰਤ ਸਂਧਾਰਿਤ੍ਰ,দ্বিপরত সংধারিত্র,द्विपरत संधारित्र,ದ್ವಿಪರತ ಸಂಧಾರಿತ್ರ,ദ്വിപരത സംധാരിത്ര,த்விபரத ஸங்தாரித்ர,ద్విపరత సంధారిత్ర,دوپرت سندھارتر,দ্িপরত সংধারিত্র,ଦ୍ବିପରତ ସଂଧାରିତ୍ର,द्विपरत संधारित्र
Double resonator klystron,द्विअनुनादी क्लिस्ट्रॉन,દ્વિઅનુનાદી ક્લિસ્ટ્રૉન,द्विअनुनादी क्लिस्ट्रॉन,ਦ੍ਵਿਅਨੁਨਾਦੀ ਕ੍ਲਿਸ੍ਟ੍ਰ੉ਨ,দ্বিঅনুনাদী ক্লিস্ট্রৌন,द्विअनुनादी क्लिस्ट्रॉन,ದ್ವಿಅನುನಾದೀ ಕ್ಲಿಸ್ಟ್ರೌನ,ദ്വിഅനുനാദീ ക്ലിസ്ട്രൌന,த்விஅநுநாதீ க்லிஸ்ட்ரௌந,ద్విఅనునాదీ క్లిస్ట్రౌన,دوںننادی کلسٹران,দ্িঅনুনাদী ক্লিস্ট্রন,ଦ୍ବିଅନୁନାଦୀ କ୍ଲିସ୍ଟ୍ରୌନ,द्विअनुनादी क्लिस्ट्रॉन
Double side band,द्विपार्श्व पट्टी,દ્વિપાર્શ્વ પટ્ટી,द्विपार्श्व पट्टी,ਦ੍ਵਿਪਾਰ੍ਸ਼੍ਵ ਪਟ੍ਟੀ,দ্বিপার্শ্ব পট্টী,द्विपार्श्व पट्टी,ದ್ವಿಪಾರ್ಶ್ವ ಪಟ್ಟೀ,ദ്വിപാര്ശ്വ പട്ടീ,த்விபார்ச்வ பட்டீ,ద్విపార్శ్వ పట్టీ,دوئیپارشو پٹی,দ্িপার্শ্ পট্টী,ଦ୍ବିପାର୍ଶ୍ବ ପଟ୍ଟୀ,द्विपार्श्व पट्टी
Double side pc board,द्विपार्श्विक पी सी बोर्ड,દ્વિપાર્શ્વિક પી સી બોર્ડ,द्विपार्श्विक पी सी बोर्ड,ਦ੍ਵਿਪਾਰ੍ਸ਼੍ਵਿਕ ਪੀ ਸੀ ਬੋਰ੍ਡ,দ্বিপার্শ্বিক পী সী বোর্ড,द्विपार्श्विक पी सी बोर्ड,ದ್ವಿಪಾರ್ಶ್ವಿಕ ಪೀ ಸೀ ಬೋರ್ಡ,ദ്വിപാര്ശ്വിക പീ സീ ബോര്ഡ,த்விபார்ச்விக பீ ஸீ போர்ட,ద్విపార్శ్విక పీ సీ బోర్డ,دوئیپارشوک پی سی بورڈ,দ্িপার্শ্িক পী সী বর্ড,ଦ୍ବିପାର୍ଶ୍ବିକ ପୀ ସୀ ବୋର୍ଡ,द्विपार्श्विक पी सी बोर्ड
Double spotting,द्वि चिह्नन,દ્વિ ચિહ્નન,द्वि चिह्नन,ਦ੍ਵਿ ਚਿਹ੍ਨਨ,দ্বি চিহ্নন,द्वि चिह्नन,ದ್ವಿ ಚಿಹ್ನನ,ദ്വി ചിഹ്നന,த்வி சிஹ்நந,ద్వి చిహ్నన,دوی چہنن,দ্ি চিহ্নন,ଦ୍ବି ଚିହ୍ନନ,द्वि चिह्नन
Double transistor,द्विट्रांजिस्टर,દ્વિટ્રાંજિસ્ટર,द्विट्रांजिस्टर,ਦ੍ਵਿਟ੍ਰਾਂਜਿਸ੍ਟਰ,দ্বিট্রাংজিস্টর,द्विट्रांजिस्टर,ದ್ವಿಟ್ರಾಂಜಿಸ್ಟರ,ദ്വിട്രാംജിസ്ടര,த்விட்ராங்ஜிஸ்டர,ద్విట్రాంజిస్టర,دوٹرانجسٹر,দ্িট্রাংজিস্টর,ଦ୍ବିଟ୍ରାଂଜିସ୍ଟର,द्विट्रांजिस्टर
Double tuned amplifier,द्वि समस्वरित प्रवर्धक,દ્વિ સમસ્વરિત પ્રવર્ધક,द्वि समस्वरित प्रवर्धक,ਦ੍ਵਿ ਸਮਸ੍ਵਰਿਤ ਪ੍ਰਵਰ੍ਧਕ,দ্বি সমস্বরিত প্রবর্ধক,द्वि समस्वरित प्रवर्धक,ದ್ವಿ ಸಮಸ್ವರಿತ ಪ್ರವರ್ಧಕ,ദ്വി സമസ്വരിത പ്രവര്ധക,த்வி ஸமஸ்வரித ப்ரவர்தக,ద్వి సమస్వరిత ప్రవర్ధక,دوی سمسورت پروردھک,দ্ি সমস্রিত প্রর্ধক,ଦ୍ବି ସମସ୍ବରିତ ପ୍ରବର୍ଧକ,द्वि समस्वरित प्रवर्धक
Double tuned transistor amplifier,द्विसमस्तर ट्राजिस्टर प्रवर्धक,દ્વિસમસ્તર ટ્રાજિસ્ટર પ્રવર્ધક,द्विसमस्तर ट्राजिस्टर प्रवर्धक,ਦ੍ਵਿਸਮਸ੍ਤਰ ਟ੍ਰਾਜਿਸ੍ਟਰ ਪ੍ਰਵਰ੍ਧਕ,দ্বিসমস্তর ট্রাজিস্টর প্রবর্ধক,द्विसमस्तर ट्राजिस्टर प्रवर्धक,ದ್ವಿಸಮಸ್ತರ ಟ್ರಾಜಿಸ್ಟರ ಪ್ರವರ್ಧಕ,ദ്വിസമസ്തര ട്രാജിസ്ടര പ്രവര്ധക,த்விஸமஸ்தர ட்ராஜிஸ்டர ப்ரவர்தக,ద్విసమస్తర ట్రాజిస్టర ప్రవర్ధక,دوسمستر ٹراجسٹر پروردھک,দ্িসমস্তর ট্রাজিস্টর প্রর্ধক,ଦ୍ବିସମସ୍ତର ଟ୍ରାଜିସ୍ଟର ପ୍ରବର୍ଧକ,द्विसमस्तर ट्राजिस्टर प्रवर्धक
Doubler,द्विगुणक,દ્વિગુણક,द्विगुणक,ਦ੍ਵਿਗੁਣਕ,দ্বিগুণক,द्विगुणक,ದ್ವಿಗುಣಕ,ദ്വിഗുണക,த்விகுணக,ద్విగుణక,دوگنک,দ্িগুণক,ଦ୍ବିଗୁଣକ,द्विगुणक
Down time,व्यवरोध काल,વ્યવરોધ કાલ,व्यवरोध काल,ਵ੍ਯਵਰੋਧ ਕਾਲ,ব্যবরোধ কাল,व्यवरोध काल,ವ್ಯವರೋಧ ಕಾಲ,വ്യവരോധ കാല,வ்யவரோத கால,వ్యవరోధ కాల,ویورودھ کال,্যরধ কাল,ବ୍ଯବରୋଧ କାଲ,व्यवरोध काल
Drain,निर्गम इलेक्ट्रोड,નિર્ગમ ઇલેક્ટ્રોડ,निर्गम इलेक्ट्रोड,"ਖਾਲੀ ਕਰਨਾ, ਸੁਖਾਉਣਾ,ਛਾਨਣਾ, ਪਰਨਾਲਾ,ਮਰੀ",নির্গম ইলেক্ট্রোড,निर्गम इलेक्ट्रोड,ಬಸಿಗಾಲುವೆ,ഓട,நிர்கம இலேக்ட்ரோட,నిర్గమ ఇలేక్ట్రోడ,نالی۔ نالہ,নির্গম ইলক্ট্রড,ନିର୍ଗମ ଇଲେକ୍ଟ୍ରୋଡ,निर्गम इलेक्ट्रोड
Drain follower,निर्गम इलेक्ट्रोड अनुगामी,નિર્ગમ ઇલેક્ટ્રોડ અનુગામી,निर्गम इलेक्ट्रोड अनुगामी,ਨਿਰ੍ਗਮ ਇਲੇਕ੍ਟ੍ਰੋਡ ਅਨੁਗਾਮੀ,নির্গম ইলেক্ট্রোড অনুগামী,निर्गम इलेक्ट्रोड अनुगामी,ನಿರ್ಗಮ ಇಲೇಕ್ಟ್ರೋಡ ಅನುಗಾಮೀ,നിര്ഗമ ഇലേക്ട്രോഡ അനുഗാമീ,நிர்கம இலேக்ட்ரோட அநுகாமீ,నిర్గమ ఇలేక్ట్రోడ అనుగామీ,نرگم الیکٹروڈ انوگامی,নির্গম ইলক্ট্রড অনুগামী,ନିର୍ଗମ ଇଲେକ୍ଟ୍ରୋଡ ଅନୁଗାମୀ,निर्गम इलेक्ट्रोड अनुगामी
DRAM,डी रैम,ડી રૈમ,डी रैम,ਡੀ ਰੈਮ,ডী রৈম,डी रैम,ಡೀ ರೈಮ,ഡീ രൈമ,டீ ரைம,డీ రైమ,ڈی ریم,ডী রৈম,ଡୀ ରୈମ,डी रैम
