Tamil,Gujarati
1. நீர் உலர்த்துதல் 2. நீரிழப்பு,1. પાણી સુકાઈ જવું 2. નિર્જલીકરણ
1. வடிவமைப்பு 2. வடிவமைப்பு,1. ડિઝાઇન 2. ડિઝાઇન
உலர்,સુકા
கர்னல் அகற்றுதல்,કર્નલ દૂર કરવું
இடைக்கணிப்பு,ડી-ઇન્ટરકલેશન
இணைத்தல்,જોડાણ
1. ஆண் மஞ்சரி பிரித்தெடுத்தல் (சோளம்) 2. பல்லார் பிரித்தெடுத்தல்,1. પુરુષ મંજરી નિષ્કર્ષણ (મકાઈ) 2. બલ્લાર નિષ્કર્ષણ
பல்லார் அல்லது குந்தன் வெட்டுதல்,બલ્લાર અથવા કુંદન કટીંગ
தீர்மானிப்பவர்,નિર્ધારક
மதிப்பிழப்பு,અવમૂલ્યન
தாவரங்களை நீக்கும்,ડી-વનસ્પતિ
விலகல்,વિચલન
இரட்டை,ડબલ
நோய் கண்டறிதல்,નિદાન
வெவ்வேறு முதிர்ச்சி,વિવિધ પરિપક્વતા
பிளவு,વિભાજન
1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை),1. ડાઇકોટાઇલ્ડન 2. ડિકોટાઇલ્ડન (બીજ)
முதுகு நோய்,પીઠનો રોગ
1. பரவல் 2. பரவல்,1. પ્રસરણ 2. પ્રસરણ
செரிமானம்,પાચનક્ષમતા
இருகலப்பின,દ્વિસંકર
1. அணை 2. வாய்க்கால் 3. குடும்பம்,1. ડેમ 2. ડ્રેઇન 3. કુટુંબ
அற்ப,અલ્પ
1. தனிக்குடித்தனம் 2. ஒருதார மணம்,1. મોનોગેમસ 2. મોનોગેમસ
டிப்ளாய்டு,ડિપ્લોઇડ
1. டிப்ளாய்டு 2. டிப்ளாய்டு,1. ડિપ્લોઇડ 2. ડિપ્લોઇડ
இருமுனை,દ્વિધ્રુવ
1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்,1. નિષ્કર્ષણ 2. બડ દૂર કરવું
1. கலப்பை உழுதல் 2. நூற்பு,1. હળ ખેડવું 2. કાંતવું
தள்ளுபடி,ડિસ્કાઉન્ટ
கிருமி நீக்கம்,જીવાણુ નાશકક્રિયા
1. சிதறல் 2. சிதறல்,1. વિખેરવું 2. છૂટાછવાયા
1. சிதறல் 2. மாறுபாடு,1.સ્કેટરિંગ 2.વિવિધતા
பல்வகைப்படுத்தல்,વૈવિધ્યકરણ
பல்வகைப்பட்ட விவசாயம்,વૈવિધ્યસભર કૃષિ
டிஎன்ஏ படி,ડીએનએ પગલું
டிஎன்ஏ பெறுபவர்,ડીએનએ રીસીવર
கப்பல்துறை வாடகை,ગોદી ભાડે
பயனுள்ள,અસરકારક
செயலற்ற நிலை,નિષ્ક્રિયતા
1. அளவு 2. அளவு 3. அளவு,1. જથ્થો 2. માત્રા 3. માત્રા
இரட்டை சிக்மாய்டு வளைவு,ડબલ સિગ્મોઇડ વળાંક
1. புயல் 2. நீட்சி,1. ગસ્ટ 2. સ્ટ્રેચ
1. வெளியேற்ற வடிகால் 2. கழிவுநீர்,1. એક્ઝોસ્ટ ડ્રેઇન 2. પ્રવાહ
வடிகால்,ડ્રેનેજ
இழுவை,ટ્રેક્શન
1. மருந்து கொடு 2. நனை,1. દવા આપો 2. ભીંજાવો
அழகுசாதனப் பொருட்கள் (விதைகள்),સૌંદર્ય પ્રસાધનો (બીજ)
1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு,1. ઓગર 2. છીછરા ફોલ્ટ 3. ડ્રીલ 4. ઓગર
1. துளை 2. துளை 3. துளை,1. છિદ્ર 2. કવાયત 3. કવાયત
1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்,1. ડ્રિલિંગ 2. ડ્રિલ વડે વાવણી 3. ડ્રિલ વડે રેડવું
சொட்டு நீர் பாசனம்,ટપક સિંચાઈ
உலர் விவசாயம்,સૂકી ખેતી
1.தூசி 2.புக்னி,1.ધૂળ 2.બુકની
1. டஸ்டர் 2. சிதறல்,1. ડસ્ટર 2. સ્કેટરર
தெளிக்க,છંટકાવ કરવા માટે
1. குள்ளன் 2. வாமனன்,1. વામન 2. વામન
வாமன பிரமிட்,વામન પિરામિડ
வாமினி பவன்,વામિની ભવન
சூழலியல்,ઇકોલોજી
பொருளாதார அளவியல்,અર્થશાસ્ત્ર
பொருளாதார திறன்,આર્થિક કાર્યક્ષમતા
சூழ்நிலை வகை,પરિસ્થિતિગત પ્રકાર
கூடுதல் அடுக்கு,વધારાનું સ્તરીકરણ
மென்மையான,નરમ
மண் அறிவியல்,માટી વિજ્ઞાન
1. பாலம் 2. விளிம்பு 3. இழை மூடல்,1. બ્રિજિંગ 2. એજિંગ 3. સ્ટ્રાન્ડ ક્લોઝર
உணவு பகுதி,ખોરાકનો ભાગ
தேவை நெகிழ்ச்சி,માંગની સ્થિતિસ્થાપકતા
உற்பத்தி நெகிழ்ச்சி,ઉત્પાદન સ્થિતિસ્થાપકતા
மின்னாற்பகுப்பு,વિદ્યુત વિચ્છેદન-વિશ્લેષણ
எலக்ட்ரோபோரேசிஸ்,ઇલેક્ટ્રોફોરેસિસ
ஆவியாதல்,બાષ્પીભવન
1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்,1. શિરચ્છેદ કરનાર 2. જંતુમુક્ત કરનાર 3. શિરચ્છેદ કરનાર 4. જંતુમુક્ત કરનાર
1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி,1. વિયર બંડી 2. સ્ટ્રોબંદી
கரு,ગર્ભ
1. கருவியல் 2. இயற்பியல்,1. ગર્ભવિજ્ઞાન 2. ભૌતિકશાસ્ત્ર
1. வெளியேறு 2. வெளியேறு,1. બહાર નીકળો 2. બહાર નીકળો
குழம்பாக்கி,ઇમલ્સિફાયર
உட்புறம்,અંતર્જાત
உள்-புள்ளி பிரிவு,આંતર-બિંદુ વિભાગ
உள் ஒட்டுண்ணி,આંતર-પરજીવી
எண்டோஸ்பெர்ம்,એન્ડોસ્પર્મ
நிறுவன,એન્ટરપ્રાઇઝ
பூச்சியியல்,કીટશાસ્ત્ર
சூழல்,પર્યાવરણ
1. என்சைம் 2. என்சைம்,1. એન્ઝાઇમ 2. એન્ઝાઇમ
கொத்து ஒட்டுதல்,ક્લસ્ટર કલમ બનાવવી
1. எபிஃபைட் 2. எபிஃபைட்,1. એપિફાઇટ 2. એપિફાઇટ
பங்கு,ઇક્વિટી
நீக்குதல்,નાબૂદી
அத்தியாவசிய ஊட்டச்சத்துக்கள்,આવશ્યક પોષક તત્વો
1. அளவீடு 2. தாவி 3. மதிப்பீடு,1. માપન 2. જમ્પ 3. આકારણી
நேர்த்தியான,સુંદરતા
சுஜன்னிக்,સુજનનિક
மதிப்பீடு,મૂલ્યાંકન
நீராவி மானி,વરાળ માપક
ஆவியாதல்,બાષ્પીભવન
நித்திய புரட்சி,શાશ્વત ક્રાંતિ
1. evergreen 2. evergreen,1. સદાબહાર 2. સદાબહાર
வளர்ச்சி,વિકાસ
துண்டிக்கப்பட்டது,કાપી નાખવું
பரீக்ஷய் (கருவுறுதல்),પરિક્ષય (ફર્ટિલિટી)
சுரண்டல்,શોષણ
1. ஆய்வு 2. ஆய்வு,1. અન્વેષણ 2. અન્વેષણ
1. வெளியேற்றம் 2. உமிழ்வு,1. ઉત્સર્જન 2. ઉત્સર્જન
கண்,આંખ
1. காரணி 2. கூறு 3. காரணி 4. வளம்,1. પરિબળ 2. ઘટક 3. પરિબળ 4. સંસાધન
காரணி உற்பத்தித்திறன்,પરિબળ ઉત્પાદકતા
வர்த்தகர் தள்ளுபடி,વેપારીનું ડિસ્કાઉન્ટ
காரணி தொகுதி வடிவமைப்பு,ફેક્ટોરિયલ બ્લોક ડિઝાઇન
மாற்று,વૈકલ્પિક
1. பட்டி 2. பலிஹார்,1. પટ્ટી 2. પાલિહાર
மொத்த,સ્થૂળ
கள மதிப்பீடு,ક્ષેત્ર મૂલ્યાંકન
பண்ணை பட்ஜெட்,ફાર્મ બજેટિંગ
விவசாய வணிகம்,કૃષિ વ્યવસાય
கள திட்டமிடல்,ક્ષેત્ર આયોજન
1. விவசாயி 2. விவசாயி,1. ખેડૂત 2. ખેડૂત
1. விவசாயம் 2. விவசாயம்,1. ખેતી 2. ખેતી
மோதல்,અથડામણ
பல இனப்பெருக்கம்,બહુવિધ સંવર્ધન
நொதித்தல்,આથો
கருவுறுதல்,ફળદ્રુપતા
உரம்,ખાતર
உர பயன்பாடு திறன்,ખાતર ઉપયોગ કાર્યક્ષમતા
நார்ச்சத்து,તંતુમય
1. பண்ணை 2. பகுதி 3. இடம்,1. ફાર્મ 2. વિસ્તાર 3. સ્થાન
மண் நீர் பிடித்து,માટી પાણી હોલ્ડિંગ
கள ஆர்ப்பாட்டம்,ક્ષેત્ર પ્રદર્શન
1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்,1. સ્થિરીકરણ 2. ફિક્સેશન 3. ફિક્સેશન
1. ஊடுருவல் 2. செறிவூட்டல்,1. પાણી ભરવું 2. ગર્ભાધાન
ஓட்ட வரைபடம்,પ્રવાહ રેખાકૃતિ
உணவு மதிப்பு,ખોરાક મૂલ્ય
தீவனம்,ચારો
முன்னறிவிப்பு,આગાહી
காடு,વન
காடு வளர்ப்பு,વનીકરણ
1. டாட்பார்ன் 2. படிவம்,1. તડપાર્ન 2. ફોર્મ
உறைபனி எதிர்ப்பு,હિમ પ્રતિરોધક
1. பாலா 2. ப்ளைட்,1. પાલા 2. બ્લાઈટ
1. உறைந்த 2. உறைந்த,1. સ્થિર 2. સ્થિર
செயல்பாடு,કાર્ય
1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி,1. ફ્રુટ ફોલ 2. ફ્રુટ ફોલ
பழங்கள் ஆக,ફળ બની જાય છે
1. புகைத்தல் 2. புகைத்தல்,1. ધૂણી 2. ધૂણી
பூஞ்சைக் கொல்லி,ફૂગનાશક
பூஞ்சை எதிர்ப்பு,ફૂગપ્રતિરોધી
பூஞ்சை,ફૂગ
1. குத் 2. சீதா,1. ખુદ 2. સીતા
1. இணைவு 2. இணைவு,1. ફ્યુઝન 2. ફ્યુઝન
பருத்தி கம்பளி,કપાસ ઉન
முடிகள் நிறைந்த,રુવાંટીવાળું
1. மரப்புண் 2. பிடிகா,1. ઝાડનું અલ્સર 2. પિટિકા
1. கேமட்கள் 2. கேமட்கள்,1. ગેમેટ્સ 2. ગેમેટ્સ
1. தோட்டம் 2. தோட்டம்,1. બગીચો 2. બગીચો
1. பான்சால் 2. ஹைட்ரோமீட்டர்,1. પંસલ 2. હાઇડ્રોમીટર
மரபணு சேகரிப்பு,જનીન સંગ્રહ
ஜீன் டேகன்,જીન ટેગોન
பரம்பரை,વંશાવળી
மரபணு வரைபடம்,જનીન નકશો
மரபியல்,જીનેટિક્સ
1. ஜீனோம் 2. சங்கீன்,1. જીનોમ 2. સંગેન
சஞ்சினி சேகரிப்பு,સંજીની કલેક્શન
மரபியல்,જીનોમિક્સ
மரபணு வகை,જીનોટાઇપ
1. மரபணு அமைப்பு 2. மரபணு வகை,1. જનીન માળખું 2. જનીન પ્રકાર
பரம்பரை,લિનેજ
1. பேரினம் 2. பரம்பரை,1. જીનસ 2. વંશ
1. கிருமி 2. கிருமி,1. જીવાણુ 2. જીવાણુ
கிருமி நாசினி,જીવાણુનાશક
முளைத்தல்,અંકુરણ
1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்,1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ
ஜிபெரெலிக் அமிலம்,ગીબેરેલિક એસિડ
பொறுக்கி,ઉગાડવું
துஷ்,ટશ
1. பசையம் 2. பெருந்தீனி,1. ગ્લુટેન 2. ખાઉધરાપણું
கிளைகோலிசிஸ்,ગ્લાયકોલિસિસ
நைஸ்,સરસ
பொன் புரட்சி,સુવર્ણ ક્રાંતિ
1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்,1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ
1. ஒட்டு செடி 2. பெனும்பிரல் செடி,1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ
பேனா சீரற்ற,પેન અસંગત
கிரானா,ગ્રેના
குருணையாக்கம்,દાણાદાર
பச்சை உரம்,લીલું ખાતર
பசுமைப் புரட்சி,હરિયાળી ક્રાંતિ
வளர்ச்சி மற்றும் வளர்ச்சி,વૃદ્ધિ અને વિકાસ
1. ஈறு நோய்,1. ગમ રોગ
வேற்றுபாலின,વિષમલિંગી
1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்,1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ
1. ஓலா 2. கர்கபட் 3. கர்கா,1. ઓલા 2. કરકપાટ 3. કાર્કા
ரோமில்வாட்ச்,રોમિલવોચ
உப்பு நீர்க்கட்டி,ખારા ફોલ્લો
ஹாரோ,હેરો
1. அறுவடை குறியீடு 2. அறுவடை குறியீடு,1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ
1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்,1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ
1. பறித்தல் 2. அறுவடை 3. பறித்தல்,1. તોડવું 2. લણણી 3. તોડવું
1. முட்டை இடுதல் 2. முட்டை படை,1. એગ લેઇંગ 2. એગ ફોર્સ
உலர்ந்த புல்,સૂકું ઘાસ
உலர் தீவனம்,શુષ્ક ફીડ
கஞ்சி,ગંજી
மூடுபனி,ઝાકળ
மங்கலான,ધૂંધળું
1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா,1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા
பள்ளத்தின் முடிவு,ખાંચનો અંત
மேல் கத்தரித்து,ટોચ કાપણી
வேலி,વાડ
காவலில்,કસ્ટડીમાં
குண்டலினி,કુંડલિની
ஹெமாடைட்,હેમેટાઇટ
1. மூலிகை 2. மூலிகை,1. ઔષધિ 2. ઔષધિ
1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்,1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ
களைக்கொல்லி,હર્બિસાઇડ
பரம்பரை,આનુવંશિકતા
பரம்பரை,આનુવંશિકતા
இருபாலினம்,ઉભયલિંગી
ஹீட்டோரோக்ரோமடிக்,હેટરોક્રોમેટિક
பன்முக கருத்தரித்தல்,હેટરોફર્ટિલાઇઝેશન
1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்,1. હાઇબ્રિડોઝ 2. હેટેરોસિસ
செக்ஸ்க்ரோமோசோம்கள்,લૈંગિક રંગસૂત્રો
பராமரிக்கவில்லை,ઉછેર
பதினாறுமாதம்,હેક્સાડેસિમલ
குளிர் உறக்கம்,ઠંડી નિષ્ક્રિયતા
அதிக அடர்த்தி நடவு,ઉચ્ચ ઘનતા વાવેતર
1. பிண்டலாக் 2. மலை (நெல்),1. પિંડલક 2. ટેકરી (ડાંગર)
ஹிஸ்டோகிராம்,હિસ્ટોગ્રામ
உயர் தொழில்நுட்ப தோட்டக்கலை,ઉચ્ચ તકનીકી બાગાયત
1.தயிர் 2. ஹைவ்,1. દહીં 2. મધપૂડો
1. களையெடுத்தல் 2. களையெடுத்தல்,1. નીંદણ 2. નીંદણ
வைத்திருக்கும்,હોલ્ડિંગ
தனியார் பண்ணை,ખાનગી ફાર્મ
ஹோமியோஸ்டாஸிஸ்,હોમિયોસ્ટેસિસ
தாயகம்,વતન
ஒருமைப்பாடு,એકરૂપતા
1. ஒரே மாதிரியான 2. ஒரே மாதிரியான,1. સજાતીય 2. સજાતીય
அனுதாபம்,સહાનુભૂતિશીલ
ஓரினச்சேர்க்கை,સજાતીય
1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்,1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર
1. அடுக்கு 2. அடிவானம்,1. સ્તર 2. ક્ષિતિજ
தோட்டக்கலை பயிர்கள்,બાગાયતી પાક
1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை,1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત
