Malayalam,Marathi
സന്തോഷിപ്പിക്കുന്നത്,समाधानकारक
"ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ","पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश"
ഏകാഗ്രത-വോളിയം,एकाग्रता - मात्रा
ഡിസോസിയേഷൻ അളവ്,पृथक्करण प्रमाण
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री
അയോണൈസേഷന്റെ അളവ്,आयनीकरणाचे प्रमाण
ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി,ध्रुवीकरणाचे परिमाण
കൃത്യതയുടെ അളവ്,अचूकतेचे प्रमाण
dehumidification,आर्द्रीकरण
ഡീയോണൈസേഷൻ,डीआयनीकरण
കാലതാമസം,विलंब
വൈകി,उशीर झालेला
പ്രാദേശികവൽക്കരണം,स्थानिकीकरण
ഡെൽറ്റ പ്രവർത്തനം,डेल्टा फंक्शन
demagnetization,विचुंबकीकरण
demagnetized curve,चुंबकीय वक्र
demagnetizer,डिमॅग्नेटायझर
demodulation,demodulation
ഇടതൂർന്ന തിരക്ക്,दाट गर्दी
സാന്ദ്രത ഗേജ്,घनता मापक
"സാന്ദ്രത, സാന്ദ്രത","घनता, घनता"
മൂല്യത്തകർച്ച നില,घसारा पातळी
ശോഷണ മേഖല,क्षीणता क्षेत्र
ഡിപോളറൈസേഷൻ,अध्रुवीकरण
ഡിപോളറൈസ്ഡ്,depolarized
ഡിപോളറൈസർ,डिपोलायझर
"ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത","फील्डची खोली, फील्डची तीव्रता"
"ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം","व्युत्पन्न polarogram, व्युत्पन्न polarogram"
ഉരുത്തിരിഞ്ഞത്,साधित
"ഇറക്കം, ഇറക്കം","उतरते, उतरते"
"ഇറക്കം, ഇറക്കം","वंश, वंश"
"വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക","वर्णन करा, तयार करा, काढा"
ഡിനോമിനേറ്റർ,भाजक
"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)","रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)"
നാശം,नाश
വിനാശകരമായ ഇടപെടൽ,विध्वंसक हस्तक्षेप
"വിനാശകരമായ, വിനാശകരമായ","विध्वंसक, विध्वंसक"
"തിരിച്ചറിയൽ, കണ്ടെത്തൽ","ओळख, ओळख"
കളക്ടർ,कलेक्टर
നിർണായകവാദം,निर्धारवाद
നിർണ്ണയിക്കുന്നയാൾ,निर्धारक
ദൃഢനിശ്ചയം,निर्धार
നിർണ്ണയിക്കാൻ,ठरवण्यासाठी
നിശ്ചയിച്ചു,ठरवले
ഡ്യൂറ്ററോൺ,ड्यूटरॉन
"പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക","व्यक्त करणे, विकसित करणे, विकसित करणे"
"ഡെവലപ്പർ, ഡെവലപ്പർ","विकसक, विकसक"
"വികസനം, വികസനം","विकास, विकास"
വ്യതിയാനം,विचलन
മഞ്ഞു,दव
മഞ്ഞു പോയിന്റ്,दव बिंदू
ദക്ഷിണ ധ്രുവീകരണം,दक्षिण ध्रुवीकरण
ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്,निदान चाचणी
ഡയഗണൽ,कर्ण
ഡയഗ്രം,आकृती
ഡയഗ്രം,आकृती
ഡയൽ ചെയ്യുക,डायल
ഡയമാഗ്നറ്റിക്,डायमॅग्नेटिक
"ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ","डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री"
ഡയമാഗ്നെറ്റിസം,डायमॅग्नेटिझम
വ്യാസം,व्यासाचा
വിപരീതമായി,diametrically विरुद्ध
"വജ്രം, വജ്രം","हिरा, हिरा"
"ഡയഫ്രം, ഡയഫ്രം","डायाफ्राम, डायाफ्राम"
ചൂട് എക്സ്ചേഞ്ച്,उष्णता विनिमय
ചൂട് എക്സ്ചേഞ്ച്,उष्णता विनिमय
"ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം","डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम"
"വിഭജനം, അർദ്ധകല","विभाजन, अर्ध-कला"
ഡൈക്രോമേറ്റ് സെൽ,डायक्रोमेट सेल
"ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം","द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व"
ഡിക്ടഫോൺ,डिक्टाफोन
വൈദ്യുതചാലകം,डायलेक्ट्रिक
വൈദ്യുതചാലകങ്ങൾ,डायलेक्ट्रिक्स
ഡീസൽ സൈക്കിൾ,डिझेल सायकल
വിടവ്,अंतर
"ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി","विभेदक वारंवारता, विचलन वारंवारता"
"വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ","भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता"
ഡിഫറൻഷ്യൽ ആഗിരണം,विभेदक शोषण
വ്യതിരിക്ത ആംപ്ലിഫയർ,डिस्टिंक्शन एम्पलीफायर
"പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ","penetrative calorimeter, penetrative calorimeter"
ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ,विभेदक कॅपेसिटर
ഡിഫറൻഷ്യൽ സോൺ,विभेदक झोन
ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ,विभेदक प्रसार
ഡിഫറൻഷ്യൽ സമവാക്യം,विभेदक समीकरण
ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്,विभेदक विलोपन गुणांक
ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ,इंटरमीटर आयनीकरण कक्ष
ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി,विभेदक समस्थानिक पद्धत
ഡിഫറൻഷ്യൽ പ്രവേഗം,विभेदक वेग
വേർതിരിക്കുക,वेगळे करणे
"വ്യത്യസ്തമായ, വ്യത്യസ്തമായ","भिन्न, भिन्नता"
"വ്യത്യാസം, വ്യത്യാസം","भिन्नता, भिन्नता"
ഡിഫ്രാക്ഷൻ,विवर्तन
ഡിഫ്രാക്റ്റോമീറ്റർ,डिफ्रॅक्टोमीटर
"വ്യാപിച്ച, വ്യാപിച്ച","पसरलेले, पसरलेले"
വ്യാപിച്ചു,पसरलेले
വ്യാപനം,प्रसार
ഡിഫ്യൂസിവിറ്റി,प्रसार
"അക്കം, വ്യാസം, വിരൽ","अंक, व्यास, बोट"
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,डिजिटल रेकॉर्डिंग
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,डिजिटल व्होल्टमीटर
ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ,द्वि-समस्थानिक घटक
വ്യാപനം,प्रसार
വികാസ വൈകല്യം,विस्तार विकृती
എക്സോമീറ്റർ,एक्सोथर्मोमीटर
വിസ്ഫരിണി,विसफरिणी
"വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി","विस्तार, लांबी-रुंदी, परिमाण, शक्ती"
ഡൈമൻഷണൽ,मितीय
മാനം,आयाम
ഇൻഷുറൻസ് യൂണിറ്റ്,विमा युनिट
അളവില്ലാത്ത മാനം,आकारहीन परिमाण
"മൂല്യത്തകർച്ച, കുറവ്","घसारा, घट"
പ്രസരിപ്പുള്ള,तेजस्वी
ഡയോഡ്,डायोड
ഡയോപ്റ്റർ,diopter
അപവർത്തന മേഖല,अपवर्तन क्षेत्र
റിഫ്രാക്റ്റിംഗ് ലെൻസ്,अपवर्तक लेन्स
"കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി","नतमस्तक, नतमस्तक, कुंड"
വീഴ്ചയുടെ ആംഗിൾ,पडण्याचा कोन
ദ്വിധ്രുവം,द्विध्रुव
ബൈപോളാർ പാളി,द्विध्रुवीय थर
dirac delta ഫംഗ്ഷൻ,डायरॅक डेल्टा फंक्शन
"നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ","सरळ, सरळ, सरळ, थेट, विरुद्ध"
അനുലോം പരസ്പരബന്ധം,अनुलोम सहसंबंध
നേരിട്ടുള്ള കറന്റ്,थेट वर्तमान
നേരിട്ട്,थेट
"നേരിട്ടുള്ള അടി, നേരായ അടി","थेट फटका, सरळ फटका"
"ദിശ, ദിശ","दिशा, दिशा"
ദിശാസൂചന,दिशात्मक
ബഹിരാകാശ സ്ഥിരത,जागा स्थिरता
"ഡിക്കോസിൻ, ഡിക്കോസിൻ","डिकोसाइन, डिको-कोसाइन"
"ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ","दिशात्मक, दिशात्मक, दिशात्मक"
ദിശാബോധം,दिशादर्शकता
സാധാരണ ലാറ്റിസ്,सामान्य जाळी
നേർരേഖ,सरळ रेषा
തുടർച്ചയായ അനുപാതം,अनुक्रमिक गुणोत्तर
നേരിട്ടുള്ള രീതി,थेट पद्धत
സംവിധാനം,दिशा
നേരിട്ടുള്ള വായന ഉപകരണം,थेट वाचन साधन
മുന്നിൽ ദൂരദർശിനി,समोर दुर्बीण
"ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്","ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क"
"നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്","विसर्जन, प्रवाह, ब्लीचिंग"
വെള്ളം നിമജ്ജനം,पाण्यात विसर्जन
"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്","खंडितता, खंडितता, फ्रॅक्चर"
തുടർച്ചയായി,खंडित
"ഗവേഷണം, തിരയൽ","संशोधन, शोध"
പൊരുത്തക്കേട്,विसंगती
കണികകൾ,कण
"കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന","अवतल अँटेना, डिश अँटेना"
"പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ","विघटन, दाणेदार"
പിരിച്ചുവിടൽ സ്ഥിരമായ,विघटन स्थिर
വിസർജ്ജന ഊർജ്ജം,अपव्यय ऊर्जा
പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്,विघटन अर्ध-जीवन
പിരിച്ചുവിടൽ ഗ്രേഡ്,विघटन श्रेणी
"സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം","अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था"
"ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ","फॉल्ट लाइन, फॉल्ट कोर"
തെറ്റ് ലൂപ്പ്,फॉल्ट लूप
"ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്","अव्यवस्था, अव्यवस्था, अव्यवस्था"
കുഴപ്പം,गोंधळ
"ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം","गोंधळ, गोंधळ"
"ചിതറി, ചിതറി","विखुरलेले, विखुरलेले"
"വിസരണം, ചിതറിക്കൽ","फैलाव, विखुरणे"
പ്രൊജക്റ്റൈൽ,प्रक्षेपण
ചിതറിക്കിടക്കുന്ന,dispersant
പ്രതിഫലനം,चिंतनशीलता
സ്ഥാനമാറ്റാം,विस्थापन
പ്രദർശനം,प्रदर्शन
കൺസോൾ,कन्सोल
വിച്ഛേദിക്കുന്ന ശക്തി,विघटन शक्ती
അസമമായ,असमान
ശോഷണം ഗുണകം,क्षय गुणांक
ദ്രവിക്കുന്ന,संक्षारक
ശോഷണ സംവിധാനം,क्षय प्रणाली
വേർപെടുത്താവുന്ന,वेगळे करण्यायोग्य
വേർപിരിഞ്ഞു,वेगळे केले
സ്വഭാവം,स्वभाव
പൊരുത്തക്കേട്,विसंगतता
ദൂരം,अंतर
അകലെ,दूरवर
"വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന","वेगळे, वेगळे, वेगळे, अर्थपूर्ण"
വിവേചനം,भेदभाव
വ്യതിരിക്തമായ സ്വത്ത്,स्वतंत्र मालमत्ता
"വേർതിരിക്കുക, വേർതിരിക്കുക","वेगळे करणे, वेगळे करणे"
വികൃതമാക്കുക,विकृत
വൈകല്യം,विकृती
രൂപഭേദം ഇലാസ്തികത,विकृत लवचिकता
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,वितरित अॅम्प्लीफायर
"വിതരണം, വിതരണം","वितरण, वितरण"
"വിതരണ നിയമം, വിതരണ നിയമം","वितरण नियम, वितरण नियम"
അസ്വസ്ഥത,अडथळा
"അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ","व्यथित, विस्कळीत समतोल"
ശല്യപ്പെടുത്തുന്ന ശക്തി,त्रासदायक शक्ती
"അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി","आहनिक, दिवाचार, दिवा, दैनिक"
ദൈനംദിന വേഗത,रोजचा वेग
ദ്വിമുഖം,द्विसंवेदी
"ചിതറുക, ചിതറുക","उधळणे, उधळणे"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","भिन्नता, विचलन, भिन्नता"
വിഭിന്ന,वळवणारा
വഴിതിരിച്ചുവിടൽ,वळवणे
"വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു","विभागलेला, विभागलेला"
"വിഭജനം, വിഭജനം, വിഭജനം","विभागणी, विभागणी, विभागणी"
അയണോസ്ഫിയറിന്റെ ഡി പാളി,आयनोस्फियरचा डी थर
"പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ","प्रदेश, प्रांत, प्रदेश, डोमेन"
"താഴികക്കുടം, താഴികക്കുടം","घुमट, घुमट"
സ്വാധീനമുള്ള സ്ഥാനം,प्रभावशाली स्थिती
ദാതാവിന്റെ തലം,दाता पातळी
മാഡിറ്റ് ഉടമ്പടി,मदित तह
"മായം ചേർക്കൽ, വ്യഭിചാരം","भेसळ, भेसळ"
ഡോപ്ലർ പ്രഭാവം,डॉपलर प्रभाव
"അളവ്, അളവ്","डोस, डोस"
ക്വാണ്ടോമീറ്റർ,क्वांटोमीटर
"കുത്തുകളുള്ള, കുത്തുകളുള്ള","ठिपके, ठिपके"
"ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം","दुहेरी, द्विगुणित, जोडी, दुहेरी, सामान्य, द्विभाजक"
ഇരട്ട ബോണ്ട്,दुहेरी बाँड
ബികോൺവെക്സ് ലെൻസ്,द्विकोनव्हेक्स लेन्स
ബികോൺവെക്സ് ലെൻസ്,द्विकोनव्हेक्स लेन्स
ബൈനറി ഡിഫറൻഷ്യൽ,बायनरी भिन्नता
ഇരട്ട അയോണൈസേഷൻ,दुहेरी आयनीकरण
ഇരട്ട തന്മാത്ര,दुहेरी रेणू
ഇരട്ട കൃത്യത,दुहेरी अचूकता
ഇരട്ട അപവർത്തനം,दुहेरी अपवर्तन
ഇരട്ട പരമ്പര,दुहेरी मालिका
ജോടി നക്ഷത്രങ്ങൾ,तारे जोडी
ഇരട്ടി,दुप्पट
അക്രോമാറ്റിക് ലെൻസ് ജോഡി,अॅक्रोमॅटिक लेन्स जोडी
"വ്യാപനം, വികാസം","प्रसार, विस्तार"
ഇരട്ടി ചാർജുള്ള കണിക,दुप्पट चार्ज केलेला कण
ഉഭയജീവി അഴിമതി,उभयचर भ्रष्ट
ഇരട്ട അയോണൈസ്ഡ്,दुहेरी ionized
താഴേക്ക്,खालच्या दिशेने
ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്,ट्रॅक्शन अयस्क सेमी कॉम्पॅक्ट
ട്രാക്ഷൻ ഫോഴ്സ്,कर्षण शक्ती
"വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം","वाह, प्रवाह, अपोध, प्रवाह (खाण), पंझ (अन्न), विस्थापन"
ഒഴുകുന്ന നീരൊഴുക്ക്,प्रवाह प्रवाह
പ്രവർത്തനക്ഷമമായ,कार्यरत
ചാലക വോൾട്ടേജ്,वहन व्होल्टेज
ചെറിയ പന്ത്,लहान चेंडू
പെട്ടെന്നുള്ള ഇടവേള,अचानक ब्रेक
"ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി","बिंदू, सूक्ष्म बिंदू, थेंब"
വീഴ്ച,पडणे
ഉണക്കുക,कोरडे
ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ,कोरडे कोरडे हायग्रोमीटर
പരാജയപ്പെട്ട കോൺടാക്റ്റ്,अयशस्वी संपर्क
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
നാളി,वाहिनी
ടാൻസൈൽ,तन्य
ടാൻസൈൽ,तन्य
മങ്ങിയ,मंद
നിശബ്ദമാക്കുക,नि:शब्द करा
നിക്ഷേപം,पदच्युती
വാമൻ താര,वामन तारा
ഇരട്ട അക്ഷം,दुहेरी अक्ष
ചലനാത്മകം,गतिमान
ചലനാത്മകം,गतिमान
"ചലനാത്മകത, ചലനാത്മകത","गतिशीलता, गतिशीलता"
ഡൈനാമോ,डायनॅमो
ഭക്ഷണം കഴിക്കുക,जेवण
"ഭൂമി, ഭൂമി","पृथ्वी, पृथ्वी"
ഭൂകമ്പ തീവ്രത,भूकंपाची तीव्रता
ഭൂമി ഉപഗ്രഹം,पृथ्वी उपग्रह
ഭൂമി കണക്ഷൻ സിസ്റ്റം,पृथ्वी कनेक्शन प्रणाली
ഗ്രൗണ്ട് വയർ,ग्राउंड वायर
"കേന്ദ്രം, കേന്ദ്രാഭിമുഖം","केंद्र, मध्यवर्ती"
ഉത്കേന്ദ്രത,विलक्षणता
എച്ചലോൺ,समकालीन
പ്രതിധ്വനി,प्रतिध्वनी
അനുമാനം,गृहीतक
വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ,क्रांती परिपत्रक समन्वय
ചുഴി,व्हर्लपूल
എഡ്ജ് തെറ്റ്,धार दोष
കാതലായ പ്രഭാവം,कोर-प्रभाव
എഡിസൺ സെൽ,एडिसन सेल
തിരുത്തുക,सुधारणे
ഫലപ്രദമായ,प्रभावी
കാര്യക്ഷമത,कार्यक्षमता
ശ്രമം,प्रयत्न
ഡിസ്ചാർജ്,डिस्चार्ज
"ആലങ്കാരിക, ഈജൻ","अलंकारिक, eigen"
അഷ്ടഭുജം,अष्टकोनी
ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം,आईन्स्टाईन-बोस वितरण कायदा
തൽക്ഷണ പ്രഭാവം,तात्काळ प्रभाव
ഐൻസ്റ്റീനിയം,आइन्स्टाईनियम
ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം,आइन्स्टाईन स्मोलुचोव्स्की समीकरण
ഐൻസ്റ്റീൻ-ജനസംഖ്യ,आइन्स्टाईन-लोकसंख्या
പുറത്താക്കൽ,हकालपट्टी
എജക്റ്റർ കാപ്സ്യൂൾ,इजेक्टर कॅप्सूल
എജക്റ്റർ,इजेक्टर
ക്ലിയറൻസ് ബോർഡ്,मंजुरी बोर्ड
വിപരീത കപ്പാസിറ്റൻസ്,व्यस्त क्षमता
ഇലാസ്റ്റിക്,लवचिक
"ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം","लवचिक पवित्रा प्रभाव, लवचिक पवित्रा"
ആന്ദോളന ശരീരം,दोलन शरीर
ഇലാസ്തികത,लवचिकता
"ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ","इलॅस्टिकोमीटर, इलास्टिकमीटर"
ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി,लवचिक लवचिकता
അയണോസ്ഫിയറിന്റെ ഇ-പാളി,ionosphere ई-स्तर
ഇലക്ട്രേറ്റ്,इलेक्ट्रेट
"വൈദ്യുത, വൈദ്യുത","इलेक्ट्रिकल, इलेक्ट्रिकल"
വൈദ്യുതി,वीज
"വൈദ്യുതീകരണം, ചാർജിംഗ്","विद्युतीकरण, चार्जिंग"
വൈദ്യുതീകരിച്ചു,विद्युतीकृत
"ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക","चार्ज केलेला कण, चार्ज केलेला कण"
ഇലക്ട്രോകോസ്റ്റിക്,इलेक्ट्रोकॉस्टिक
ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്,इलेक्ट्रो-ध्वनीशास्त्र
ഇലക്ട്രോ തെർമൽ,इलेक्ट्रो-थर्मल
ഇലക്ട്രോകെമിക്കൽ,इलेक्ट्रोकेमिकल
തത്തുല്യമായ,समतुल्य
ഇലക്ട്രോഡ്,इलेक्ट्रोड
ഇലക്ട്രോഡൈനാമിക്സ്,इलेक्ट्रोडायनामिक्स
ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം,इलेक्ट्रोडायनामिक प्रभाव
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,गॅल्व्हनिक अलगाव
ഇലക്ട്രോലൈറ്റ്,इलेक्ट्रोलाइट
വൈദ്യുതവിശ്ലേഷണം,इलेक्ट्रोलाइटिक
"ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്","इलेक्ट्रोफोरेसीस, इलेक्ट्रोफोरेसीस"
വൈദ്യുതകാന്തികം,इलेक्ट्रोमॅग्नेट
വൈദ്യുതകാന്തിക മണ്ഡലം,इलेक्ट्रोमॅग्नेटिक फील्ड
വൈദ്യുതകാന്തികത,विद्युत चुंबकत्व
വൈദ്യുതകാന്തികത,विद्युत चुंबकत्व
"ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്","इलेक्ट्रोमीटर नोजल, इलेक्ट्रोमीटर वाल्व"
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,विद्युतचुंबकिय बल
ഇലക്ട്രോൺ,इलेक्ट्रॉन
വായ്പ-വൈദ്യുതി,कर्ज-वीज
ഇലക്ട്രോണിക്,इलेक्ट्रॉनिक
ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ,इलेक्ट्रॉनिक इजिन फंक्शन
ഇലക്ട്രോണിക് ഊർജ്ജം,इलेक्ट्रॉनिक ऊर्जा
ഇലക്ട്രോണിക്സ്,इलेक्ट्रॉनिक्स
ഇലക്ട്രോൺ ഒപ്റ്റിക്സ്,इलेक्ट्रॉन ऑप्टिक्स
ഇലക്ട്രോ ഒപ്റ്റിക്സ്,इलेक्ट्रो-ऑप्टिक्स
വൈദ്യുതകാന്തികത,विद्युत चुंबकत्व
ഇലക്ട്രോസ്കോപ്പ്,इलेक्ट्रोस्कोप
ഇലക്ട്രോസ്റ്റാറ്റിക്,इलेक्ट्रोस्टॅटिक
ഇലക്ട്രോസ്റ്റാറ്റിക്സ്,इलेक्ट्रोस्टॅटिक्स
ഇലക്ട്രോഫോറെസിസ്,इलेक्ट्रोफोरेसीस
വൈദ്യുത ബന്ധം,विद्युत कनेक्टिव्हिटी
ഇലക്ട്രിക്കൽ കണക്റ്റർ,इलेक्ट्रिकल कनेक्टर
"ഘടകങ്ങൾ, ന്യൂനപക്ഷങ്ങൾ, ഘടകങ്ങൾ","घटक, अल्पसंख्याक, घटक"
"പ്രാഥമിക, പ്രാഥമിക, മൂലക","प्राथमिक, प्राथमिक, प्राथमिक"
യഥാർത്ഥ ചാർജ്,मूळ शुल्क
"ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച","उंची, उंची, उंची, उंची, उंची"
ആൾട്ടിമീറ്റർ,अल्टिमीटर
"എലിവേറ്റർ, എലിവേറ്റർ","लिफ्ट, लिफ्ट"
ദീർഘവൃത്തം അല്ലാത്തത്,नॉन-एलिप्स
"നീളം, മാഗ്നിഫിക്കേഷൻ, വ്യാപനത്തിന്റെ കോൺ","वाढवणे, मोठे करणे, पसरण्याचा कोन"
"റിലീസ്, റിലീസ്","सोडणे, सोडणे"
"വ്യാപനം, സന്തതി","प्रसार, संतती"
എംബഡ് ചെയ്യാൻ,एम्बेड करणे
ഉൾച്ചേർത്തത്,एम्बेड केलेले
ഇഷ്യൂചെയ്തു,जारी
ഉദ്വമനം,उत्सर्जन
"ഉദ്വമനം, ഉദ്വമനം","emissivity, emissivity"
ഉദ്വമനം,उत्सर्जन
"എമിറ്റർ, എമിറ്റർ","उत्सर्जक, उत्सर्जक"
"പ്രീ-ബലപ്പെടുത്തൽ, ബലം","पूर्व मजबुतीकरण, शक्ती"
അനുഭവപരമായ,अनुभवजन्य
"ശൂന്യമായ, നിറയ്ക്കാത്ത","रिकामे, न भरलेले"
"emulsifier, emulsifier","emulsifier, emulsifier"
"എമൽഷൻ, എമൽഷൻ","इमल्शन, इमल्शन"
"അവസാനം, അവസാനം, അവസാനം, അവസാനം","शेवट, शेवट, शेवट, शेवट"
അന്തിമ പുനരവലോകനം,अंतिम पुनरावृत्ती
ഊർജ്ജ കാര്യക്ഷമമായ,ऊर्जा कार्यक्षम
"അച്ചുതണ്ട് സ്ഥാനം, എ-സ്ഥാനം","अक्षीय स्थिती, A-स्थिती"
"എൻഡോതെർമിക്, എൻഡോതെർമിക്","एंडोथर्मिक, एंडोथर्मिक"
എൻഡോതെർമിക് പ്രക്രിയ,एंडोथर्मिक प्रक्रिया
ഊർജം പകരാൻ,उत्साही करणे
അന്തർലീനമായ ഊർജ്ജം,अंतर्निहित ऊर्जा
ഊർജ്ജ ഊർജ്ജം,ऊर्जा ऊर्जा देणारा
"എഞ്ചിൻ എഞ്ചിനീയറിംഗ്, എഞ്ചിനീയറിംഗ്","इंजिन अभियांत्रिकी, अभियांत्रिकी"
വളർച്ച,वाढ
സമ്പന്നമായ ഐസോടോപ്പുകൾ,समृद्ध समस्थानिक
വർദ്ധിപ്പിച്ച റിയാക്ടർ,संवर्धित अणुभट्टी
സമ്പുഷ്ടീകരണം,समृद्धी
അഭിവൃദ്ധി,समृद्धी
"സെറ്റ്, കമ്മ്യൂണിറ്റി","सेट, समुदाय"
"enthalpy, കേവല ചൂട്","एन्थाल्पी, परिपूर्ण उष्णता"
ശക്തി,शक्ती
എൻട്രോപ്പി,एन्ट्रॉपी
പ്രവേശനം,प्रवेश
"എണ്ണുക, എണ്ണുക","मोजणे, मोजणे"
പേജിനേഷൻ,पृष्ठांकन
പ്രഭവകേന്ദ്രം,केंद्रबिंदू
"അതാര്യമായ, എപ്പിസ്കോപ്പ്","अपारदर्शक, एपिस्कोप"
epitaxy പാളി,एपिटॅक्सी लेयर
