Kannada,Hindi
ಅಂತಿಮ ಬಿಂದು,अंतकीय बिंदु
ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ,अंतकीय बिंदु वेग
ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್,अंतक वोल्टता
"ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ","कर्तित्र, कर्तक"
ಸೈಬರ್ನೆಟಿಕ್ಸ್,साइबरनेटिक्स
"ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್","चक्र, आवर्तन, साइकिल"
ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು,साइकिल प्रति सेकंड
"ಆವರ್ತಕ, ಆವರ್ತಕ","चक्रीय, चक्रिक"
ಸ್ಪಿನ್,चक्रण
ಆವರ್ತಕ ಲೋಲಕ,चक्रजीय लोलक
ಸೈಕ್ಲೋಟ್ರಾನ್,साइक्लोट्रॉन
ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ,साइक्लोट्रॉन आवृत्ति
"ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","बेलन, सिलिन्डर"
"ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","बलेनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी"
ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್,सिलिंडरी हार्मोनिक
ತೇವಗೊಳಿಸಲಾಗಿದೆ,अवमंदित
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು,अवमंदित सरल आवर्त दोलन
ಡ್ಯಾಂಪರ್,अवमंदक
ಡೇನಿಯಲ್ ಸೆಲ್,डेन्यल सेल
ಕತ್ತಲು,अदीप्त
"ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು","दत्त संसाधन, उपात्त संसाधन, न्यास संसाधन"
"ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ","विघटन उत्पादक, दुहिता उत्पादत, मूलज, संतति"
ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ,डैविसन गर्मर प्रयोग
D.C. (ನಿರ್ದೇಶನ),डी. सी. (दिष्टधारा)
ನಿಷ್ಕ್ರಿಯ ಭಾಗ,निष्क्रिय भाग
ಮೂಕ ತಾಣ,मूक स्थल
ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ,दे ब्राग्ली तरंग दैर्घ्य
ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ,डेबाई अभिलाक्षणिक ताप
"ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ","डेबाई दैर्घ्य, डेबाई दूरी"
ಸಾಲ-ವಿರಾಮ,डेबाई-विश्रांति काल
ಕೊಳೆತ,क्षय
ಕೊಳೆತ ಸೂಚ್ಯಂಕ,क्षयांक
ದುರ್ಬಲಗೊಳಿಸುವ,मंदक
ಹಿಂದುಳಿದ,मंदन
ವಿರಾಮ ಸಮಯ,अभिविराम काल
ಡೆಸಿಬಲ್,डेसिबेल
ಡೆಸಿಬೆಲೋಮೀಟರ್,डेसिबेलमापी
"ದಶಮಾಂಶ, ದಶಮಾಂಶ","दशमलव, दशमिक"
ವರ್ಗೀಕರಣ,विवर्गीकरण
"ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ","दिक्पात, क्रांति, उपक्रम, डिक्लिनेशन"
ಸಮಮಾಪನ ವೃತ್ತ,समक्रांतिक वृत्त
ಡಿಕೋಡರ್,"कूटवाचक, विकोडक"
"ವಿಘಟನೆ, ವಿಸರ್ಜನೆ","अपघटन, वियोजन"
ಡಿಕಂಪ್ರೆಷನ್,विसंपीडन
ನಿರ್ಮಲೀಕರಣ,विसंदूषण
ಅಲಂಕರಣ,अलंकरण
ಸಂಯೋಗ,वियुग्मन
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,ह्रासमान फलन
ಹವಾಮಾನ,अपक्षय
ಉಲ್ಲಂಘನೆ,विप्रबलन
ಸಬ್ಫ್ಲೋರ್,अधस्थ तल
ಆಳವಾದ ಜಾಗ,गहन अंतरिक्ष
ವ್ಯುತ್ಪತ್ತಿ,व्युत्तेजन
"ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ","दोष, त्रुटि, क्षति, कमी"
ತಪ್ಪು,सदोष
ವಿನಾಯಿತಿ,प्रतिरक्षा
ಮಿತಿ ಬಾಗಿಲು,सीमक द्वारक
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ","परिभाषा, स्पष्टता, निश्चय"
ತಿರುಗಿಸು,विक्षेपित करना
ಡಿಫ್ಲೆಕ್ಟರ್,विक्षेपक
"ವಿಚಲನ, ವಿಚಲನ","विक्षेप, विक्षेपण"
ವಿಚಲನ ಗಮನ,विक्षेपी विफोकसन
ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ,विक्षेप-द्विगुणन दर्पण
ವಿಚಲನ ವಲಯ,विक्षेपक क्षेत्र
ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ,गुरुत्व-प्रभावित विक्षेप
ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು,विक्षेप पट्टिकाएँ
ಗಮನ,विफ़ओकसन
ವಿರೂಪತೆ,विरूप्यता
"ವಿರೂಪ, ವಿರೂಪ","विरूपण, विकृति"
ವಿಗಾಸನ್,विगैसन
"ದುರಾಚಾರ, ದುರಾಚಾರ","अपभ्रष्टता, अपह्रास"
"ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)","अपभ्रष्ट होना (क्रि.), अपभ्रष्ट (सं.), अपह्रासित (वि.)"
ತ್ಯಾಜ್ಯ ಅನಿಲ,अपभ्रष्ट गैस
"ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ","अपभ्रंशन, अपह्रासन, व्यपजनन, विपोषण"
ಸಂತಸದಾಯಕ,वितोषी
"ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ","डिग्री, अंश, परिमाण, घात, कोटि, मात्रा, अंशांक"
ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ,सांद्रता-मात्रा
ವಿಘಟನೆಯ ಪ್ರಮಾಣ,वियोजन-मात्रा
ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ,स्वतंत्रता की कोटि. स्वातंत्र्य कोटि
ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ,आयनन की मात्रा
ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ,ध्रुवण का परिमाण
ನಿಖರತೆಯ ಪ್ರಮಾಣ,परिशुद्धता की मात्रा
dehumidification,निरार्द्रीकरण
ಅಯಾನೀಕರಣ,विआयनन
ವಿಳಂಬ,विलम्ब
ತಡವಾಗಿ,विलम्बित
ಸ್ಥಳೀಕರಣ,अस्थानीकरण
ಡೆಲ್ಟಾ ಕಾರ್ಯ,डेल्टा फलन
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,विचुम्बकन
ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್,विचुम्बकित वक्र
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,विचुम्बकित्र
ಡಿಮೋಡ್ಯುಲೇಶನ್,विमॉडुलन
ದಟ್ಟವಾದ ದಟ್ಟಣೆ,सघन संकुलन
ಸಾಂದ್ರತೆ ಮಾಪಕ,सघनतामापी
"ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ","घनत्व, सघनता"
ಸವಕಳಿ ಮಟ್ಟ,ह्रासी स्तर
ಸವಕಳಿ ವಲಯ,अवक्षय जोन
ಡಿಪೋಲರೈಸೇಶನ್,विध्रुवण
ಡಿಪೋಲರೈಸ್ಡ್,विध्रुवित
ಡಿಪೋಲರೈಸರ್,विध्रुवक
"ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ","क्षेत्र की गहराई, क्षेत्र की गंभीरता"
"ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್","व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख"
ಪಡೆಯಲಾಗಿದೆ,व्युत्पन्न
"ಅವರೋಹಣ, ಅವರೋಹಣ","अवरोही, अवरोहण"
"ಅವರೋಹಣ, ಅವರೋಹಣ","अवरोहांक, अवरोहण"
"ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ","वर्णन करना, निर्माण करना, खींचना"
ಛೇದಕ,निरूपक
"ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
ವಿನಾಶ,विनाश
ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ,विनाशी व्यतिकरण
"ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ","भंजक, विनाशात्मक"
"ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ","पहचान, संसूचन"
ಸಂಗ್ರಾಹಕ,संसंचक
ನಿರ್ಣಾಯಕತೆ,निर्धार्यता
ನಿರ್ಣಯಕ,निर्धारक
ನಿರ್ಣಯ,निर्धारण
ನಿರ್ಧರಿಸಲು,निर्धारित करना
ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ,निर्धारित
ಡ್ಯೂಟೆರಾನ್,डयूटरॉन
"ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ","व्यक्त करना, विकसित करना, विकासन"
"ಡೆವಲಪರ್, ಡೆವಲಪರ್","विकासक, डेवेलपर"
"ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ","परिवर्धन, विकास"
ವಿಚಲನ,विचलन
ಇಬ್ಬನಿ,ओस
ಇಬ್ಬನಿ ಬಿಂದು,ओसांक
ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ,दक्षिण ध्रुवण-घूर्णक
ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ,निदानार्थ परीक्षण
ಕರ್ಣೀಯ,विकर्ण
ರೇಖಾಚಿತ್ರ,आरेख
ರೇಖಾಚಿತ್ರ,आरेख
ಡಯಲ್ ಮಾಡಿ,डायल
ಕಾಂತೀಯ,प्रतिचुंबकीय
"ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
ಕಾಂತೀಯತೆ,प्रतिचुंबकत्व
ವ್ಯಾಸ,व्यास
ವ್ಯಾಸದ ವಿರುದ್ಧ,व्यासतः सम्मुख
"ವಜ್ರ, ವಜ್ರ","हीरक, हीरा"
"ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್","तनुपट, डायाफ्राम मध्यपट"
ಶಾಖ ವಿನಿಮಯ,ऊष्मा-पार्य
ಶಾಖ ವಿನಿಮಯ,ऊष्मा-पार्य
"ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"ವಿಭಜನೆ, ಅರೆ ಕಲೆ","द्विभाजन, अर्धक कला"
ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ,डाइक्रोमेट सेल
"ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
ಡಿಕ್ಟಾಫೋನ್,डिक्टाफोन
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,परावैद्युत
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,परावैद्युतिकी
ಡೀಸೆಲ್ ಸೈಕಲ್,डीजल-चक्र
ಅಂತರ,अंतर
"ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,विभेदी अवशोषण
ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್,भेद प्रवर्धक
"ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್,विभेदी संधारित्र
ಭೇದಾತ್ಮಕ ವಲಯ,विभेदी परिक्षेत्र
ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ,विभेदी विसरण
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,अवकल समीकरण
ಡಿಫರೆನ್ಷಿಯಲ್ ಅಳಿವಿನ ಗುಣಾಂಕ,अवकलन विलोपन गुणांक
ಇಂಟರ್ಮೀಟರ್ ಅಯಾನೀಕರಣ ಚೇಂಬರ್,अंतरमापी आयनन कोष्ठ
ಡಿಫರೆನ್ಷಿಯಲ್ ಐಸೊಟೋಪ್ ವಿಧಾನ,विभेदी समस्थानिक विधि
ಭೇದಾತ್ಮಕ ವೇಗ,विभेदी वेग
ಪ್ರತ್ಯೇಕಿಸಿ,अवकलन करना
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ","अवकलित, विभेदित"
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","विभेदन, अवकलन"
ವಿವರ್ತನೆ,विवर्तन
ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್,विवर्तनमापी
"ಪ್ರಸರಣ, ಪ್ರಸರಣ","विसरित, विसारित"
ಹರಡಿದೆ,विसरित
ಪ್ರಸರಣ,"विसरण, विसार"
ಡಿಫ್ಯೂಸಿವಿಟಿ,विसरणशीलता
"ಅಂಕೆ, ವ್ಯಾಸ, ಬೆರಳು","अंक, व्यास का द्वादशांश, अंगुलि"
ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್,अंकीय अभिलेखन
ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್,अंकक वोल्टतामापी
ದ್ವಿ-ಐಸೋಟೋಪಿಕ್ ಅಂಶಗಳು,द्वि-समस्थानिक तत्व
ಪ್ರಸರಣ,विस्फारण
ವಿಸ್ತರಣೆ ವಿರೂಪ,विस्फार विकृति
ಎಕ್ಸೋಮೀಟರ್,विस्फारमापी
ವಿಸ್ಫಾರಿಣಿ,विस्फरिणी
"ವಿಸ್ತರಣೆ, ಉದ್ದ-ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ","विस्तार, लंबाई-चौड़आई, विमा, घात"
ಆಯಾಮದ,विमीय
ಆಯಾಮ,विमीयता
ವಿಮಾ ಘಟಕ,विमा-इकाई
ಆಯಾಮವಿಲ್ಲದ ಆಯಾಮ,विमाहीन अविम
"ಸವಕಳಿ, ಕಡಿತ","ह्रास, न्यूनीकरण"
ವಿಕಿರಣ,दीप्तिमंदक
ಡಯೋಡ್,डायोड
ಡಯೋಪ್ಟರ್,डाइऑप्टर
ವಕ್ರೀಭವನ ವಲಯ,अपवर्तन क्षेत्र
ವಕ್ರೀಭವನದ ಮಸೂರ,अपवर्तनी लेन्स
"ಬಾಗಿ, ಬಾಗಿ, ತೊಟ್ಟಿ","नमन, नति, निमज्जन, गर्त"
ಪತನದ ಕೋನ,नति कोण
ದ್ವಿಧ್ರುವಿ,द्विध्रुव
ಬೈಪೋಲಾರ್ ಪದರ,द्विध्रुवी परत
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,डिरैक डेल्टा फलन
"ನೇರ, ನೇರ, ನೇರ, ನೇರ, ವಿರುದ್ಧ","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ,अनुलोम सहसंबंध
ಏಕಮುಖ ವಿದ್ಯುತ್,दिष्ट धारा
ನೇರ,दिष्ट
"ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ","सीधा समाघात, सीधी टक्कर"
"ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ","दिशा, दिक्"
ದಿಕ್ಕಿನ,"दिशात्मक, दिशिक"
ಬಾಹ್ಯಾಕಾಶ ಸ್ಥಿರತೆ,दिक् स्थायित्व
"ಡಿಕೋಸಿನ್, ಡಿಕೋಸಿನ್","दिक्कोज्या, दिक-कोसाइन"
"ದಿಕ್ಕು, ದಿಕ್ಕು, ದಿಕ್ಕು","दैशिक, दिशिक, दिशात्मक"
ದಿಕ್ಕು,दिशिकता
ಸಾಮಾನ್ಯ ಜಾಲರಿ,सामान्य जालक
ಸರಳ ರೇಖೆ,सीधी लाइन
ಅನುಕ್ರಮ ಅನುಪಾತ,अनुक्रमानुपात
ನೇರ ವಿಧಾನ,प्रत्यक्ष विधि
ನಿರ್ದೇಶನ,दिशक
ನೇರ ಓದುವ ಸಾಧನ,प्रत्यक्ष पाठी यंत्र
ಮುಂದೆ ದೂರದರ್ಶಕ,समक्ष दूरदर्शक
"ವಸ್ತು, ವೃತ್ತ, ಡಿಸ್ಕ್, ಡಿಸ್ಕ್","बिंब, मंडलक, डिस्क, चक्रिका"
"ಇಮ್ಮರ್ಶನ್, ಎಫ್ಯೂಷನ್, ಬ್ಲೀಚಿಂಗ್","विसर्जन, आस्राव, विरंजन"
ನೀರಿನ ಇಮ್ಮರ್ಶನ್,सोपानी विसर्जन
"ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ಮುರಿತ","असातत्य, असातत्य, भंग"
ನಿರಂತರ,असंतत
"ಸಂಶೋಧನೆ, ಹುಡುಕಾಟ","शोध, खोज"
ವ್ಯತ್ಯಾಸ,विसंगति
ಕಣಗಳು,विविक्त
"ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ, ಡಿಶ್ ಆಂಟೆನಾ","अवतल ऐन्टेना, डिश ऐन्टेना"
"ಕರಗುವಿಕೆ, ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್","विघटन, कणीकरण"
ವಿಸರ್ಜನೆ ಸ್ಥಿರ,विघटन-स्थिरांक
ಪ್ರಸರಣ ಶಕ್ತಿ,विघटन ऊर्जा
ವಿಸರ್ಜನೆಯ ಅರ್ಧ-ಜೀವಿತಾವಧಿ,विघटन अर्धायु
ವಿಸರ್ಜನೆಯ ದರ್ಜೆ,विघटन श्रेणी
"ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
"ತಪ್ಪು ರೇಖೆ, ದೋಷದ ತಿರುಳು","प्रभ्रंश रेखा, प्रभ्रंश कोर"
ತಪ್ಪು ಲೂಪ್,प्रभ्रंश पाश
"ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ","अव्यवस्था, अक्रम, विकार"
ಅವ್ಯವಸ್ಥೆ,अव्यवस्थापन
"ಗೊಂದಲ, ಗೊಂದಲ","अपविन्यास, स्थितिभ्रान्ति"
"ಚದುರಿದ, ಚದುರಿದ","परिक्षेपित, परिक्षिप्त"
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ","परिक्षेपण, प्रकीर्णन"
ಉತ್ಕ್ಷೇಪಕ,परिक्षेप्यता
ಚೆದುರಿದ,परिक्षेपी
ಪ್ರತಿಫಲನ,परिक्षेपकता
ಸ್ಥಳಾಂತರ,विस्थापन
ಪ್ರದರ್ಶನ,प्रदर्श
ಕನ್ಸೋಲ್,कन्सोल
ಬಿಡಿಸಿಕೊಳ್ಳುವ ಶಕ್ತಿ,विदारी बल
ಅಸಮಾನ,"असमरूप, असमान"
ಕೊಳೆಯುವ ಗುಣಾಂಕ,क्षय गुणांक
ನಾಶಕಾರಿ,क्षयकारी
ಕೊಳೆತ ವ್ಯವಸ್ಥೆ,क्षयी तंत्र
ಬೇರ್ಪಡಿಸಬಹುದಾದ,"वियोजनी, वियोज्य"
ಬೇರ್ಪಡಿಸಲಾಗಿದೆ,वियोजित
ಇತ್ಯರ್ಥ,वियोजन
ಅಸಂಗತತೆ,असंवादिता
ದೂರ,दूरी
ದೂರದ,दूरस्थ
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ಅಭಿವ್ಯಕ್ತಿಶೀಲ","भिन्न, अलग, सुस्पष्ट, सुव्यक्त"
ತಾರತಮ್ಯ,विभेद
ಪ್ರತ್ಯೇಕ ಆಸ್ತಿ,विविक्तकारी गुणधर्म
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","विभेदन, भेद करना"
ವಿಕೃತ,विकृत
"ವಿರೂಪ, ವಿರೂಪ","विकृति, विरूपण"
ವಿರೂಪ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,विरूपण प्रत्यास्थता
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,वितरित प्रवर्धक
"ವಿತರಣೆ, ವಿತರಣೆ","वितरण, बंटन"
"ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ","वितरण-नियम, बंटन-नियम"
ಅಡಚಣೆ,विक्षोभ
"ತೊಂದರೆಗೊಳಗಾದ, ತೊಂದರೆಗೊಳಗಾದ ಸಮತೋಲನ","विक्षुब्ध, विक्षुब्ध साम्यावस्था"
ಗೊಂದಲದ ಶಕ್ತಿ,विक्षोभी बल
"ಅಹ್ನಿಕ್, ದಿವಾಚಾರ್, ದಿವಾ, ಡೈಲಿ","आह्निक, दिवाचर, दिवा, दैनिक"
ದೈನಂದಿನ ವೇಗ,दैनिक गति
ದ್ವಿಗುಣ,द्विसंयोजक
"ವಿಸರ್ಜಿಸು, ವಿಸರ್ಜಿಸು","अपसारित करना, अपसारित होना"
"ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ","अपसरण, अपसारिता, डाइवर्जेन्स"
ವಿಭಿನ್ನ,अपसारी
ತಿರುವು,दिक्परिवर्तन
"ವಿಂಗಡಿಸಲಾಗಿದೆ, ವಿಂಗಡಿಸಲಾಗಿದೆ","विभाजित, विभक्त"
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","भाग, प्रभाग, विभाजन"
ಅಯಾನುಗೋಳದ ಡಿ ಪದರ,आयन मंडल की D परत
"ಪ್ರದೇಶ, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ, ಡೊಮೇನ್","प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन"
"ಗುಮ್ಮಟ, ಗುಮ್ಮಟ","डोम, गुम्बद"
ಪ್ರಭಾವಿ ಸ್ಥಾನ,प्रभावशाली पद
ದಾನಿ ಮಟ್ಟ,दाता स्तर
ಮ್ಯಾಡಿಟ್ ಒಪ್ಪಂದ,मादित संधि
"ಕಲಬೆರಕೆ, ಕಲಬೆರಕೆ","मादन, अपमिश्रण"
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,डॉप्लर प्रभाव
"ಡೋಸೇಜ್, ಡೋಸೇಜ್","डोज़, मात्रा"
ಕ್ವಾಂಟೊಮೀಟರ್,मात्रामापी
"ಚುಕ್ಕೆ, ಚುಕ್ಕೆ","बिन्दुकित, छिटकी"
"ದ್ವಂದ್ವ, ಡಿಪ್ಲಾಯ್ಡ್, ಜೋಡಿ, ಉಭಯ, ಸಾಮಾನ್ಯ, ದ್ವಿಮುಖ","द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा"
ಡಬಲ್ ಬಾಂಡ್,द्वि-आबंध
ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್,उभयावतल लेन्स
ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್,उभयोत्तल लेन्स
ಬೈನರಿ ಡಿಫರೆನ್ಷಿಯಲ್,द्विश:अवकलन
ಡಬಲ್ ಅಯಾನೀಕರಣ,द्वि आयनन
ಎರಡು ಅಣು,द्वि-अणु
ಡಬಲ್ ನಿಖರತೆ,द्विक परिशुद्धता
ಡಬಲ್ ವಕ್ರೀಭವನ,द्विअपवर्तन
ಡಬಲ್ ಸರಣಿ,द्विक श्रेणी
ಜೋಡಿ ನಕ್ಷತ್ರಗಳು,युग्म तारे
ದುಪ್ಪಟ್ಟು,द्विक
ವರ್ಣರಹಿತ ಲೆನ್ಸ್ ಜೋಡಿ,अवर्णक लेन्स-युग्म
"ಪ್ರಸರಣ, ವಿಸ್ತರಣೆ","द्विभवन, द्विस्तरण"
ದುಪ್ಪಟ್ಟು ಚಾರ್ಜ್ಡ್ ಕಣ,द्वितः आवेशित कण
ಉಭಯಚರ ಭ್ರಷ್ಟ,द्विधा अपभ्रष्ट
ಡಬಲ್ ಅಯಾನೀಕೃತ,द्वित: आयनित
ಕೆಳಕ್ಕೆ,अधोमुखी
ಎಳೆತ ಅದಿರು ಅರೆ ಕಾಂಪ್ಯಾಕ್ಟ್,"कर्षण, कर्षज अयस्क, अर्ध संच"
ಎಳೆತ ಬಲ,कर्षण बल
"ವಾಹ್, ಹರಿವು, ಅಪೋಧ್, ಡ್ರಿಫ್ಟ್ (ಗಣಿಗಾರಿಕೆ), ಪಂಜ್ (ಆಹಾರ), ಸ್ಥಳಾಂತರ","वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन"
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,अपवाह धारा
ಕಾರ್ಯಾಚರಣೆ,परिचालन
ವಹನ ವೋಲ್ಟೇಜ್,चालन वोल्टता
ಸಣ್ಣ ಚೆಂಡು,पाती बॉल
