Tamil,Punjabi
மின்னணு மின்னழுத்தமானி,ਇਲੈਕਟ੍ਰਾਨਿਕ ਵੋਲਟਮੀਟਰ
மின்னணு முறையில் டியூன் செய்யப்பட்ட ரிசீவர்,ਇਲੈਕਟ੍ਰਾਨਿਕ ਤੌਰ &#39;ਤੇ ਟਿਊਨਡ ਰਿਸੀਵਰ
மின்னணு தொழில் சங்கம்,ਇਲੈਕਟ੍ਰੋਨਿਕਸ ਉਦਯੋਗ ਐਸੋਸੀਏਸ਼ਨ
மின்முலாம் பூசுதல்,ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ
மின்னோக்கி,ਇਲੈਕਟ੍ਰੋਸਕੋਪ
மின்காந்தவியல்,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
மின்னியல் ஃப்ளக்ஸ்,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਵਹਾਅ
மின்னியல் பாதுகாப்பு,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਬਚਾਅ ਕਰਨ ਵਾਲਾ
உறுப்பு,ਤੱਤ
மேம்படுத்தல்,ਅੱਪਗਰੇਡ
முன்னேற்றக் கோணம்,ਤਰੱਕੀ ਕੋਣ
நீள்வட்ட பிரதிபலிப்பான்,ਅੰਡਾਕਾਰ ਰਿਫਲੈਕਟਰ
நீள்வட்ட வடிகட்டி,ਅੰਡਾਕਾਰ ਫਿਲਟਰ
நீள்வட்ட துருவம்,ਅੰਡਾਕਾਰ ਖੰਭੇ
உட்பொதிக்கப்பட்ட அமைப்பு,ਏਮਬੈਡਡ ਸਿਸਟਮ
abssidic குறியீடு,absidic ਕੋਡ
உமிழ்ப்பான்,emitter
உமிழ்ப்பான் நோக்குநிலை கட்டமைப்பு,emitter ਸਥਿਤੀ ਸੰਰਚਨਾ
உமிழ்ப்பான் பைபாஸ் மின்தேக்கி,ਐਮੀਟਰ ਬਾਈਪਾਸ ਕੈਪੇਸੀਟਰ
உமிழும் பண்புகள்,ਉਤਸਰਜਨ ਗੁਣ
உமிழ்ப்பான் இணைந்த பெருக்கி,ਐਮੀਟਰ ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ
உமிழ்ப்பான் பரவல்,emitter ਫੈਲਾਅ
உமிழ்ப்பான் பின்னிணைப்பு,ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
உமிழ்ப்பான் மின்தடை,emitter ਰੋਧਕ
உமிழ்ப்பான் நிலைப்படுத்தப்பட்ட நோக்குநிலை கட்டமைப்பு,emitter ਸਥਿਰ ਸਥਿਤੀ ਸੰਰਚਨਾ
உமிழ்ப்பான் அடிப்படை சந்திப்பு,ਐਮੀਟਰ ਬੇਸ ਜੰਕਸ਼ਨ
"உமிழ்ப்பான் இணைந்த தர்க்கம், ECL","ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ, ਈ.ਸੀ.ਐਲ"
இயந்திரமயமாக்கப்பட்டது,ਮਸ਼ੀਨੀਕਰਨ
செயல்படுத்த,ਯੋਗ ਕਰੋ
அடைப்பு,encapsulation
கொடித்ரா,ਕੋਡਿਤਰਾ
குறியாக்கம்,ਐਨਕ੍ਰਿਪਸ਼ਨ
வட்ட ஆதாயம்,ਸਰਕੂਲਰ ਲਾਭ
மாற்றம்,ਤਬਦੀਲੀ
அமைப்பு ரீதியான,ਪ੍ਰਣਾਲੀਗਤ
வட்ட இடப்பெயர்ச்சி,ਸਰਕੂਲਰ ਵਿਸਥਾਪਨ
நீளமான ஆண்டெனா,ਲੰਬਕਾਰੀ antenna
நீளமான வரிசை,ਲੰਬਕਾਰੀ ਐਰੇ
ஆற்றல்,ਊਰਜਾ
ஆற்றல் பட்டை,ਊਰਜਾ ਪੱਟੀ
பட்டை இடைவெளியை,ਬੈਂਡ ਗੈਪ
ஆற்றல் நிலை,ਊਰਜਾ ਦਾ ਪੱਧਰ
ஆற்றல் நிலை வரைபடம்,ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ
மேம்படுத்தப்பட்ட விரிவாக்கப்பட்ட நிறை விவரக்குறிப்பு,ਵਿਸਤ੍ਰਿਤ ਪੁੰਜ ਨਿਰਧਾਰਨ
அதிகரிக்கப்பட்ட கட்டுரைப் பதிவாளர்,ਵਧਿਆ ਲੇਖ ਰਜਿਸਟਰਾਰ
வளர்ச்சி,ਵਾਧਾ
வளர்ச்சி முறை,ਵਿਕਾਸ ਪੈਟਰਨ
மேம்படுத்தப்பட்ட Mosfet,ਵਧਾਇਆ Mosfet
என்ட்ரோபி,ਐਂਟਰੌਪੀ
உறை demodulator,ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ
சூழல்,ਵਾਤਾਵਰਣ
"எபிடாக்ஸி வளர்ச்சி, ஏறுமுக வளர்ச்சி","epitaxy ਵਾਧਾ, ਚੜ੍ਹਦਾ ਵਾਧਾ"
"எபிட்ராசியல் அடுக்கு, ஏறுவரிசை அடுக்கு","epitracheal ਪਰਤ, ਚੜ੍ਹਦੀ ਪਰਤ"
"எபிடாக்ஸி, மேலெழுதுதல்","epitaxy, overriding"
எபோக்சி-ஃபைபர் கண்ணாடி நிலை,epoxy-ਫਾਈਬਰ ਗਲਾਸ ਪੱਧਰ
EP-ROM,EP-ROM
எப்சிலான்,ਐਪਸੀਲੋਨ
சமப்படுத்துதல்,ਬਰਾਬਰੀ
சமநிலை சுற்று,ਬਰਾਬਰੀ ਸਰਕਟ
சமத்துவம்,ਸਮਾਨਤਾ
சமன்பாடு,ਸਮੀਕਰਨ
சமநிலை வடிகட்டி,ਬਰਾਬਰੀ ਫਿਲਟਰ
சமன்பாடு,ਸਮੀਕਰਨ
பூமத்திய ரேகை விமானம்,ਭੂਮੱਧ ਸਮਤਲ
ஐசோபோடென்ஷியல் கோடு,isopotential ਲਾਈਨ
equipotential பக்கம்,ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ
சமமான சுற்று,ਬਰਾਬਰ ਸਰਕਟ
சமமான உள்ளீடு இரைச்சல் ஜெனரேட்டர்,ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਜਨਰੇਟਰ
சமமான உள்ளீடு இரைச்சல் எதிர்ப்பு,ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ
சமமான ஐசோடோபிக் கதிர்வீச்சு சக்தி,ਬਰਾਬਰ ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਟਿਡ ਪਾਵਰ
அழி,ਮਿਟਾਓ
ஆற்றல் செயல்முறை,ਊਰਜਾ ਦੀ ਪ੍ਰਕਿਰਿਆ
பிழை கட்டுப்பாட்டு குறியீட்டு முறை,ਗਲਤੀ ਕੰਟਰੋਲ ਕੋਡਿੰਗ
பிழை திருத்தம் குறியீடு,ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ
பிழை கண்டறிதல் குறியீடு,ਗਲਤੀ ਖੋਜ ਕੋਡ
பிழை கையாளுதல்,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
பிழை விகிதம்,ਗਲਤੀ ਦਰ
பிழை மின்னழுத்தம்,ਗਲਤੀ ਵੋਲਟੇਜ
பிழை பெருக்கி,ਗਲਤੀ ਐਂਪਲੀਫਾਇਰ
இசக்கி டையோடு,isaki diode
பொறித்தல்,ਐਚਿੰਗ
ஈதர்நெட்,ਈਥਰਨੈੱਟ
யூலரின் தேற்றம்,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
வீச்சு குறைப்பு முறை,ਮਾਪ ਘਟਣ ਵਾਲਾ ਮੋਡ
ஆவியாதல் செயல்முறை,ਵਾਸ਼ਪੀਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
மின் திசையன்,ਈ-ਵੈਕਟਰ
சமத்துவம்,ਸਮਾਨਤਾ
விதிவிலக்கு கையாளுதல்,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
கூடுதல் இரைச்சல் விகிதம்,ਵਾਧੂ ਸ਼ੋਰ ਅਨੁਪਾਤ
மூன்று குறியீடு,ਟ੍ਰਿਪਲ ਕੋਡ
தூண்டுதல் அட்டவணை,ਉਤੇਜਨਾ ਸਾਰਣੀ
எதிரொலி XOR வாயில்,ਈਕੋ XOR ਗੇਟ
செயல்படுத்தும் மென்பொருள்,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸੌਫਟਵੇਅਰ
மரணதண்டனை நகர்வு,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਚਾਲ
செயல்படுத்தும் நேரம்,ਚੱਲਣ ਦਾ ਸਮਾਂ
பிரத்தியேக நார் கேட்,ਵਿਸ਼ੇਸ਼ ਨੌਰ ਗੇਟ
ஒளிபரப்பாளர்,ਪ੍ਰਸਾਰਕ
அதிவேக சிதைவு,ਘਾਤਕ ਸੜਨ
அதிவேக டையோடு,ਘਾਤਕ ਡਾਇਓਡ
அதிவேக ஃபோரியர் தொடர்,ਐਕਸਪੋਨੈਂਸ਼ੀਅਲ ਫੁਰੀਅਰ ਸੀਰੀਜ਼
அதிவேக செயல்பாடு,ਘਾਤਕ ਫੰਕਸ਼ਨ
வெளிப்புற அதிர்வெண் எதிர்ப்பு,ਬਾਹਰੀ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ
மிக அதிக அதிர்வெண்,ਬਹੁਤ ਉੱਚ ਆਵਿਰਤੀ
உயர் திறன்,ਉੱਚ ਸੰਭਾਵਨਾ
மிகக் குறுகிய அதிர்வெண்,ਬਹੁਤ ਛੋਟੀ ਬਾਰੰਬਾਰਤਾ
கடத்தாத குறைக்கடத்தி,ਗੈਰ-ਸੰਚਾਲਨ ਸੈਮੀਕੰਡਕਟਰ
திறந்த கோப்பு,ਫਾਇਲ ਖੋਲੋ
குறைக்கடத்தி உற்பத்தி,ਸੈਮੀਕੰਡਕਟਰ ਨਿਰਮਾਣ
ஃபேப்ரி பெரோ ரெசனேட்டர்,fabri pero resonator
குழு,ਪੈਨਲ
பெருக்கி,ਗੁਣਕ
காரணியான,ਕਾਰਕ ਸੰਬੰਧੀ
லாகுனா,ਮੰਤਰ
தணிவு,ਧਿਆਨ
தணிவு,ਧਿਆਨ
ஃபாஹி ஒருதலைப்பட்ச ஊடுருவல் அளவிடுபவர்,ਫਾਹੀ ਇਕਪਾਸੜ ਪਾਰਦਰਸ਼ੀਤਾ ਮਾਪਣ ਵਾਲਾ
தோல்வி,ਅਸਫਲਤਾ
தோல்வி முறை,ਫੇਲ ਮੋਡ
தோல்வி விகிதம்,ਅਸਫਲਤਾ ਦੀ ਦਰ
சிகப்பு குழந்தை செமிகண்டக்டர்,ਫੇਅਰ ਚਾਈਲਡ ਸੈਮੀਕੰਡਕਟਰ
வீழ்ச்சி காலம்,ਪਤਝੜ ਦੀ ਮਿਆਦ
பதி கலாட் கோர்,ਪਤਿ ਕੈਲਾਡ ਕੋਰ
பேட் கோர்,ਪੈਟ ਕੋਰ
சரிவு,ਢਹਿ
பொய்,ਝੂਠਾ
மடித்த காகிதம்,ਫੋਲਡ ਪੇਪਰ
உள்ளீடு,ਇੰਪੁੱਟ
வெளியீட்டு எண்,ਜਾਰੀ ਨੰਬਰ
ஃபாரட்,ਫਰਾਦ
ஃபாரடே விளைவு,ਫੈਰਾਡੇ ਪ੍ਰਭਾਵ
ஃபாரடே சுழற்சி,ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨ
ஃபாரடே திரை,faraday ਸਕਰੀਨ
ஃபாரடே மாறிலி,faraday ਸਥਿਰ
ஃபாரடேயின் சட்டம்,ਫੈਰਾਡੇ ਦਾ ਕਾਨੂੰਨ
பிரதி,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
பிரதி பெறுபவர்,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
பிரதி தொடர்பாளர்,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰਕ
பிரதி,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
பிரதி சமிக்ஞை,ਨਕਲ ਸਿਗਨਲ
கூர்மையான கோர்,ਤਿੱਖੀ ਕੋਰ
விரைவான நான்கு உருமாற்றம்,ਤੇਜ਼ ਫੋਰੀਅਰ ਪਰਿਵਰਤਨ
கப்பல் ரசீது டிங்காரி,ਜਹਾਜ ਰਸੀਦ ਦਿਨਕਾਰੀ
கோப்பு ஒதுக்கீடு அட்டவணை,ਫਾਈਲ ਵੰਡ ਅਨੁਸੂਚੀ
கொடிய பிழை,ਘਾਤਕ ਗਲਤੀ
பெற்றோர் கோப்பு,ਮੂਲ ਫਾਇਲ
உள்ளீடு,ਇੰਪੁੱਟ
"தவறு, தவறு","ਨੁਕਸ, ਨੁਕਸ"
தவறு பகுப்பாய்வு,ਨੁਕਸ ਵਿਸ਼ਲੇਸ਼ਣ
தவறு மதிப்பீடு,ਨੁਕਸ ਰੇਟਿੰਗ
தவறு உள்ளூர்மயமாக்கல்,ਨੁਕਸ ਸਥਾਨਕਕਰਨ
உள்ளூர் பாலத்தின் தவறு,ਨੁਕਸ ਸਥਾਨਕ ਪੁਲ
தவறு வடிகட்டி மாற்று,ਫਾਲਟ ਫਿਲਟਰ ਟੌਗਲ
வீழ்ச்சி சகிப்புத்தன்மை,ਗਿਰਾਵਟ ਸਹਿਣਸ਼ੀਲਤਾ
ஃபேனோவின் அல்காரிதம்,Fano ਦਾ ਐਲਗੋਰਿਦਮ
வெளியீட்டு எண்,ਜਾਰੀ ਨੰਬਰ
வெளியீடு எண் மரம்,ਮੁੱਦਾ ਨੰਬਰ ਰੁੱਖ
தொலைநகல்,ਫੈਕਸ
கோப்பு கலவை,ਫਾਇਲ ਸੁਮੇਲ
எஃப் இணைப்பான்,F ਕਨੈਕਟਰ
அதிர்வெண் பிரிவு மல்டிபிளெக்சர்,ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਰ
FEC குறியீடு,FEC ਕੋਡ
ஃபெடரல் கம்யூனிகேஷன்ஸ் கமிஷன்,ਫੈਡਰਲ ਸੰਚਾਰ ਕਮਿਸ਼ਨ
மறு முதலீட்டு வளைய ஆதாயம்,ਮੁੜ ਨਿਵੇਸ਼ ਲੂਪ ਲਾਭ
வலுவிழந்த காந்தப் பொருள்,ਘਟੀਆ ਚੁੰਬਕੀ ਸਮੱਗਰੀ
உள்ளீடு,ਇੰਪੁੱਟ
மறு முதலீட்டு மகசூல்,ਮੁੜ ਨਿਵੇਸ਼ ਉਪਜ
வாழ்வாதார இழப்பு,ਗੁਜ਼ਾਰੇ ਦਾ ਨੁਕਸਾਨ
மறு முதலீடு,ਮੁੜ ਨਿਵੇਸ਼
மறு முதலீட்டு பெருக்கி,ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
மறு அறிமுகம் சிதைவு,ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵਿਗਾੜ
மறு முதலீட்டுத் தொகுதி வரைபடம்,ਮੁੜ-ਨਿਵੇਸ਼ ਬਲਾਕ ਚਿੱਤਰ
மறுமுதலீடு ஸ்ட்ரீம் வரைபடம்,ਮੁੜ-ਨਿਵੇਸ਼ ਸਟ੍ਰੀਮ ਚਿੱਤਰ
மறுசீரமைப்பு வளையம்,ਬਹਾਲੀ ਲੂਪ
மறுமுதலீடு ஆஸிலேட்டர்,ਮੁੜ ਨਿਵੇਸ਼ ਔਸਿਲੇਟਰ
மறு முதலீட்டு இனம்,ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ
மறுமுதலீடு இடப்பெயர்ச்சிப் பதிவு,ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
மறு முதலீட்டு கொள்கை வரைபடம்,ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ
மறு அறிமுகம் மின்னழுத்த வரைபடம்,ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵੋਲਟੇਜ ਚਿੱਤਰ
ஃபெர்மி நிலை,ਫਰਮੀ ਪੱਧਰ
பெர்ரிக் தூண்டி,ਫੇਰਿਕ ਇੰਡਕਟਰ
ஃபெரைட்,ਫੇਰਾਈਟ
ஃபெரைட் ஆண்டெனா,ferrite antenna
ஃபெரைட் களை,ferrite ਬੂਟੀ
ஃபெரைட் ஸ்பின்னர்,ferrite ਸਪਿਨਰ
ஃபெரைட் பிரிப்பான்,ferrite ਵੱਖ ਕਰਨ ਵਾਲਾ
ஃபெரைட் வரி நீட்டிப்பு,ਫੇਰਾਈਟ ਲਾਈਨ ਐਕਸਟੈਂਸ਼ਨ
ஃபெரைட்-கோர் மின்மாற்றி,ਫੇਰਾਈਟ-ਕੋਰ ਟ੍ਰਾਂਸਫਾਰਮਰ
ஃபெரோ குரோம் டேப்,ਫੇਰੋ ਕਰੋਮ ਟੇਪ
ஃபெரோ காந்தவியல்,ferromagnetism
விதி,ਕਿਸਮਤ
ஃபீல்டு எஃபெக்ட் டிரான்சிஸ்டர் (FET),ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ (FET)
கொழுப்பு பூஸ்டர்,ਚਰਬੀ ਬੂਸਟਰ
fret complement symmetry,fret ਪੂਰਕ ਸਮਰੂਪਤਾ
கொழுப்பு குறைப்பு முறை,ਚਰਬੀ ਘਟਾਓ ਮੋਡ
"விதி இருமை வாயில், இருமை வாயில்","ਕਿਸਮਤ ਦਵੈਤ ਦੁਆਰ, ਦਵੈਤ ਦਰਵਾਜ਼ਾ"
கொழுப்பு வளர்ச்சி முறை,ਚਰਬੀ ਵਿਕਾਸ ਮੋਡ
fret அதிர்வெண் பதில்,fret ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
கொழுப்பு கிராஃபிக் பகுப்பாய்வு,ਫੈਟ ਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
ஃபேட் இன்வெஸ்ட்மென்ட் பாதுகாப்பு,ਕਿਸਮਤ ਨਿਵੇਸ਼ ਸੁਰੱਖਿਆ
கொழுப்பு தலைகீழ்,ਚਰਬੀ ਉਲਟ
விதி ஒப்பந்தம்,ਕਿਸਮਤ ਸਮਝੌਤਾ
கொழுப்பு மொஸ்ஃபெட்,ਚਰਬੀ mosfet
கொழுப்பு கடத்துத்திறன்,ਚਰਬੀ ਚਾਲਕਤਾ
உறக்க நேரம்,ਸੌਣ ਦਾ ਸਮਾਂ
கோப்பு இறக்குமதி,ਫਾਇਲ ਆਯਾਤ
நார்ச்சத்து,ਫਾਈਬਰ
ஃபைபர் இணைப்பு,ਫਾਈਬਰ ਕੁਨੈਕਟਰ
ஃபைபர் விநியோகிக்கப்பட்ட தரவு இடைமுகம்,ਫਾਈਬਰ ਵੰਡਿਆ ਡਾਟਾ ਇੰਟਰਫੇਸ
இழை கண்ணாடி,ਫਾਈਬਰ ਗਲਾਸ
ஃபைபர் ஆப்டிக் இணைப்பு,ਫਾਈਬਰ ਆਪਟਿਕ ਲਿੰਕ
ஃபைபர் ஆப்டிக்ஸ் டிரான்ஸ்மிஷன் சாளரம்,ਫਾਈਬਰ ਆਪਟਿਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
ஃபைபர் லைட் டிடெக்டர்,ਫਾਈਬਰ ਲਾਈਟ ਡਿਟੈਕਟਰ
நார் பிணைப்பு,ਫਾਈਬਰ ਬੰਧਨ
ஃபைபோனச்சி எண்கள்,ਫਿਬੋਨਾਚੀ ਨੰਬਰ
மெய்நிகர் இரைச்சல் ஜெனரேட்டர்,ਵਰਚੁਅਲ ਸ਼ੋਰ ਜਨਰੇਟਰ
பெறுநரின் விசுவாசம்,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਦੀ ਵਫ਼ਾਦਾਰੀ
போலி,ਧੋਖਾਧੜੀ
பகுதி உதவி,ਖੇਤਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ
புல விளைவு சாதனம்,ਖੇਤਰ ਪ੍ਰਭਾਵ ਜੰਤਰ
புல விளைவு சுவிட்ச்,ਖੇਤਰ ਪ੍ਰਭਾਵ ਸਵਿੱਚ
புல பயனுள்ள டிரான்சிஸ்டர்,ਖੇਤਰ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਟਰਾਂਜ਼ਿਸਟਰ
புல உமிழ்வு,ਖੇਤਰ ਨਿਕਾਸ
முன்னணி உடல்,ਲੀਡ ਸਰੀਰ
புல அதிர்வெண்,ਖੇਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
புல தீவிரம்,ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ
புல நிரல் தர்க்க வரிசை,ਖੇਤਰ ਪ੍ਰੋਗਰਾਮ ਤਰਕ ਐਰੇ
கள சோதனை,ਖੇਤਰ ਟੈਸਟ
கள ரத்து,ਖੇਤਰ ਰੱਦ
FIFO நினைவகம்,FIFO ਮੈਮੋਰੀ
செயல்திறன் குறியீடு,ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ
கோப்பு,ਫਾਈਲ
கோப்பு நிரப்பு,ਫਾਈਲ ਫਿਲਰ
கோப்பு கட்டளை,ਫਾਈਲ ਕਮਾਂਡ
கோப்பு சேவையகம்,ਫਾਇਲ ਸਰਵਰ
அடுக்கு மின்தேக்கி,ਪਰਤ ਕੈਪਸੀਟਰ
அடுக்கு மின்தடை,ਪਰਤ ਰੋਧਕ
வடிகட்டி,ਫਿਲਟਰ
வடிகட்டி பண்புகள்,ਫਿਲਟਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
வடிகட்டி சுற்று,ਫਿਲਟਰ ਸਰਕਟ
சேகரிப்பு,ਸੰਗ੍ਰਹਿ
வடிகட்டி வடிவமைப்பு,ਫਿਲਟਰ ਡਿਜ਼ਾਈਨ
தொடர்பு தரவு,ਸੰਚਾਰ ਡਾਟਾ
வடிகட்டி முறை,ਫਿਲਟਰ ਵਿਧੀ
வடிகட்டி புனரமைப்பு,ਫਿਲਟਰ ਪੁਨਰ ਨਿਰਮਾਣ
இறுதி அசெம்பிளிங்,ਅੰਤਮ ਅਸੈਂਬਲਿੰਗ
கைரேகை,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
வரையறுக்கப்பட்ட மனக்கிளர்ச்சி அறிக்கை வடிகட்டி,ਸੀਮਤ ਆਵੇਗਸ਼ੀਲ ਰਿਪੋਰਟਿੰਗ ਫਿਲਟਰ
வரையறுக்கப்பட்ட அளவுரு,ਸੀਮਿਤ ਪੈਰਾਮੀਟਰ
வரையறுக்கப்பட்ட நிலை இயந்திரம்,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
துப்பாக்கி சூடு கோணம்,ਗੋਲੀਬਾਰੀ ਕੋਣ
நிலைபொருள்,ਫਰਮਵੇਅਰ
முதல் உருவ வார்த்தை,ਪਹਿਲਾ ਚਿੱਤਰ ਸ਼ਬਦ
முதல் வரிசை பிரஷ்,ਪਹਿਲਾ ਆਰਡਰ ਪਰਾਸ਼
பிஷ்ஷர் லூப் சோதனை,ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ
நிலையான,ਸਥਿਰ
நிலையான அட்டென்யூட்டர்,ਸਥਿਰ attenuator
நிலையான நோக்குநிலை,ਸਥਿਰ ਸਥਿਤੀ
நிலையான கால்குலேட்டர்,ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ
நிலையான பகுதி,ਸਥਿਰ ਖੇਤਰ
ஒதுக்கீட்டு இயந்திரம்,ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ
நிலையான நேரக் கட்டுப்படுத்தி,ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ
கொடி,ਝੰਡਾ
விளிம்பு,flange
மடல் அட்டென்யூட்டர்,ਫਲੈਪ attenuator
ஒளிரும்,ਚਮਕਦਾਰ
பிரகாசம் மாற்றி,ਚਮਕ ਕਨਵਰਟਰ
ஒளிரும்,ਗਲੋ
தட்டையான தரை ஸ்கேனிங்,ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ
தட்டையான சுருள்,ਫਲੈਟ ਕੋਇਲ
பிளாட் கோப்பு,ਫਲੈਟ ਫਾਇਲ
தட்டையான வடிகட்டி,ਫਲੈਟ ਫਿਲਟਰ
பிளாட் பேக்,ਫਲੈਟ ਪੈਕ
தட்டையான ரிப்பன் கேபிள்,ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ
தட்டையான மேல் மாதிரி,ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ
F-அடுக்கு,F-ਪਰਤ
F-அடுக்கு அயனோஸ்பியர்,F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ
ஃப்ளெமிங்,ਫਲੇਮਿੰਗ
ஃப்ளெமிங் மற்றும் கிளிண்டன் வேறுபாடு முறை,ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ
படபடப்பு,ਉੱਡਣਾ
படபடப்பு சத்தம்,ਵਹਿਣ ਦਾ ਸ਼ੋਰ
படபடப்பு போட்டோமீட்டர்,ਫਲਟਰ ਫੋਟੋਮੀਟਰ
புரட்டல்,ਫਲਿਪ ਫਲਾਪ
ஃபிளிப் ஃப்ளாப் ஒத்திசைவற்ற முதலீடு,ਫਲਿੱਪ ਫਲਾਪ ਅਸਿੰਕਰੋਨਸ ਨਿਵੇਸ਼
ஃபிளிப் ஃப்ளாப் பண்புகள்,ਫਲਿੱਪ ਫਲਾਪ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ஃபிளிப் ஃப்ளாப் அழைப்பு சமிக்ஞை,ਫਲਿੱਪ ਫਲਾਪ ਕਾਲ ਸਿਗਨਲ
ஃபிளிப் ஃப்ளாப் காலவரிசை,ਫਲਿੱਪ ਫਲਾਪ ਟਾਈਮਲਾਈਨ
ஃபிளிப் ஃப்ளாப் கோர்-தூண்டப்பட்டது,ਫਲਿੱਪ ਫਲਾਪ ਕੋਰ-ਟਰਿੱਗਰ ਕੀਤਾ ਗਿਆ
flip flop jK தூண்டுதல்,ਫਲਿੱਪ ਫਲਾਪ jK ਟ੍ਰਿਗਰ
ஃபிளிப் ஃப்ளாப் தாழ்ப்பாள்,ਫਲਿੱਪ ਫਲਾਪ ਕੁੰਡੀ
புரட்டுதல் மாஸ்டர்-அடிமை,ਫਲਿੱਪ ਫਲਾਪ ਮਾਸਟਰ-ਸੇਵ
ஃபிளிப் ஃப்ளாப் ஆர்எஸ்,ਫਲਿੱਪ ਫਲਾਪ RS
Flip Flop Startup Restart Set Reset (SR),ਫਲਿੱਪ ਫਲਾਪ ਸਟਾਰਟਅੱਪ ਰੀਸਟਾਰਟ ਸੈੱਟ ਰੀਸੈਟ (SR)
ஃபிளிப் ஃப்ளாப் சின்க்ரோனஸ் முதலீடு,ਫਲਿੱਪ ਫਲਾਪ ਸਮਕਾਲੀ ਨਿਵੇਸ਼
மிதவை கட்டணம்,ਫਲੋਟੇਸ਼ਨ ਚਾਰਜ
மிதவை உருவாக்கம்,ਫਲੋਟ ਗਠਨ
மிதக்கும் வாயில்,ਫਲੋਟਿੰਗ ਗੇਟ
விலகல்,ਵੰਡਣਾ
இணைக்கப்படாத சுமை,ਅਣ-ਕੁਨੈਕਟਿਡ ਲੋਡ
தொடர்பில்லாத ஆதாரம்,ਗੈਰ-ਸੰਬੰਧਿਤ ਸਰੋਤ
