Kannada,Odiya
ಬಾಗಿದ ಪುಟ,ବକ୍ର ପୃଷ୍ଠା |
ಬಾಗಿದ ಮಾರ್ಗದರ್ಶಿ ವ್ಯವಸ್ಥೆ,ବକ୍ର ଗାଇଡ୍ ସିଷ୍ଟମ୍ |
ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು,curvilinear coordinates
ಕರ್ವಿಲಿನಿಯರ್ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನಿರ್ದೇಶಾಂಕಗಳು,କର୍ଭିଲାଇନ୍ ସାଧାରଣ ସଂଯୋଜନା |
ವಕ್ರರೇಖೆಯ ಚಲನೆ,ବକ୍ର ଗତି
ವಕ್ರರೇಖೆಯ ಹಾರಾಟ,ବକ୍ର ବିମାନ ଉଡ଼ାଣ |
ಕರ್ವಿಲಿನಿಯರ್ ಪ್ರತಿರೋಧ,କର୍ଭିଲାଇନ୍ ଇମ୍ପେଡାନ୍ସ |
ಕಂಪನ ನಿರೋಧಕ ಸಾಕೆಟ್,କମ୍ପନ ଦମନକାରୀ ସକେଟ୍ |
ಕ್ಯಾಸ್ಪ್ ಯಂತ್ರ,କାସପ୍ ମେସିନ୍ |
ಕತ್ತರಿಸುವುದು,କାଟିବା
ಡಿಫರೆನ್ಷಿಯಲ್ ಆಂಪ್ಲಿಫಿಕೇಶನ್ ಗುಣಾಂಕ,ଭିନ୍ନକ୍ଷମ ବୃଦ୍ଧି ଗୁଣବତ୍ତା
ಅಂತಿಮ ವಲಯ,ଶେଷ ଜୋନ୍ |
ಅಂತಿಮ ಆವರ್ತನ,ଶେଷ ଆବୃତ୍ତି
ಅಂತಿಮ ಸೀಮ್,ଶେଷ ସିମ୍ |
ನಿರ್ಣಾಯಕ ವೋಲ್ಟೇಜ್ ಕರ್ವ್,ଜଟିଳ ଭୋଲଟେଜ୍ ବକ୍ର
ಅಂತಿಮ ಬಿಂದು,ଶେଷ ବିନ୍ଦୁ
ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ,ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |
ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್,ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍
ಅಸಮಪಾರ್ಶ್ವದ ಪ್ಯಾರಾಬೋಲಿಕ್ ಪ್ರತಿಫಲಕ,ଅସୀମିତ ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |
"ರಂದ್ರ, ಅಂತ್ಯ, ಚುಚ್ಚುವಿಕೆ","ପର୍ଫୋରେଟର, ଶେଷ, ବିଦ୍ଧ କରିବା |"
ಅಂತಿಮ ತರಂಗ ಮಾರ್ಗ,ଶେଷ ତରଙ୍ଗ ପଥ
"ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ","ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ"
ಸೈಬರ್ನೆಟಿಕ್ಸ್,ସାଇବରନେଟିକ୍ସ |
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಸರಣಿ ಗುಂಪು,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ସିରିଜ୍ ଗୋଷ୍ଠୀ |
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಆಣ್ವಿಕ ರಚನೆ,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମଲିକୁଲାର ଗଠନ |
"ಚಕ್ರ, ತಿರುಗುವಿಕೆ, ಚಕ್ರ, ಎರಡೂವರೆ ಚಕ್ರಗಳು, ಪರಿಚಲನೆ ಚಕ್ರ","ଚକ୍ର, ଘୂର୍ଣ୍ଣନ, ଚକ୍ର, ଅ and େଇ ଚକ୍ର, ପ୍ରଚାର ଚକ୍ର |"
ಸೈಕಲ್ ಸಂಖ್ಯೆಯ ಮಾನದಂಡ,ଚକ୍ର ସଂଖ୍ୟା ମାନଦଣ୍ଡ |
ಸೈಕಲ್ ಸಂಖ್ಯೆ ಸೂಚ್ಯಂಕ,ଚକ୍ର ସଂଖ୍ୟା ସୂଚକାଙ୍କ |
ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ವೃತ್ತ,ଚୁମ୍ବକକରଣ ବୃତ୍ତ |
ಪ್ರತಿಕ್ರಿಯೆ ಚಕ್ರ,ପ୍ରତିକ୍ରିୟା ଚକ୍ର
ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು,ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |
ತಿರುಗುವಿಕೆ ದರ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ଘୂର୍ଣ୍ଣନ ହାର କାଲକୁଲେଟର
ಸೈಕಲ್ ಸಂಖ್ಯೆ ಮರುಹೊಂದಿಸಿ,ଚକ୍ର ସଂଖ୍ୟା ପୁନ et ସେଟ୍ |
ಆವರ್ತಕ ಅವಧಿ,ଚକ୍ରବର୍ତ୍ତୀ ଅବଧି
"ಆವರ್ತಕ, ಆವರ್ತಕ","ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |"
ಚಕ್ರ ಬ್ರೋಮೋನಿಯಮ್ ಅಯಾನ್,ଚକ୍ର ବ୍ରୋମୋନିୟମ୍ ଆୟନ |
ವೃತ್ತಾಕಾರದ ಕೋಡ್,ବୃତ୍ତାକାର କୋଡ୍ |
ಆವರ್ತಕ ಸ್ಥಿರ,ଚକ୍ରବର୍ତ୍ତୀ ସ୍ଥିର |
ಆವರ್ತಕ ನಿರ್ದೇಶಾಂಕಗಳು,ଚକ୍ରବର୍ତ୍ତୀ ସଂଯୋଜନା |
ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ,ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |
ಆವರ್ತಕ ಟಾರ್ಕ್,ସାଇକ୍ଲିକ୍ ଟର୍କ |
ಆವರ್ತಕ ಲೀನಿಯರ್ ರೂಪಾಂತರ,ଚକ୍ରବର୍ତ୍ତୀ ରେଖା ପରିବର୍ତ୍ତନ |
ಆವರ್ತಕ ಕಾರ್ಯವಿಧಾನ,ଚକ୍ର ପ୍ରଣାଳୀ
ಆವರ್ತಕ ಚಲನೆ,ଚକ୍ର ଗତି
ಆವರ್ತಕ ಪ್ರವೇಶಸಾಧ್ಯತೆ,ଚକ୍ରବର୍ତ୍ତୀ ଅନୁମତି |
ಆವರ್ತಕ ವಿದ್ಯಮಾನ,ଚକ୍ରବର୍ତ୍ତୀ ଘଟଣା |
ಆವರ್ತಕ ಪ್ರಕ್ರಿಯೆ,ଚକ୍ରବର୍ତ୍ତୀ ପ୍ରକ୍ରିୟା |
ಆವರ್ತಕ ಸ್ಕ್ಯಾನಿಂಗ್,ସାଇକ୍ଲିକ୍ ସ୍କାନିଂ |
ಆವರ್ತಕ ಅನುಕ್ರಮ,ଚକ୍ରବର୍ତ୍ତୀ କ୍ରମ |
ಆವರ್ತಕ ಸಮ್ಮಿತಿ,ଚକ୍ରବର୍ତ୍ତୀ ସମୃଦ୍ଧତା |
"ಸೈಕ್ಲಿಕ್ ಲ್ಯಾಟಿಸ್, ಸೈಕ್ಲಿಕ್ ಲ್ಯಾಟಿಸ್","ସାଇକ୍ଲିକ୍ ଲାଟାଇସ୍, ସାଇକ୍ଲିକ୍ ଲାଟାଇସ୍ |"
ಸ್ಪಿನ್,ସ୍ପିନ୍
ಚಕ್ರ ನಿಯಂತ್ರಕ,ଚକ ନିୟନ୍ତ୍ରକ
ಸುತ್ತುವುದು,ଘୂର୍ଣ୍ଣନ
ಸೈಕ್ಲೋಗ್ರಾಮ್,ସାଇକ୍ଲୋଗ୍ରାମ୍ |
ಸೈಕ್ಲೋಗ್ರಾಫ್,ସାଇକ୍ଲୋଗ୍ରାଫ୍ |
ಆವರ್ತಕ ಲೋಲಕ,ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |
ಸೈಕ್ಲೋಮೀಟರ್,ସାଇକ୍ଲୋମିଟର |
ಸೈಕ್ಲೋಫೋನ್,ସାଇକ୍ଲୋଫୋନ୍ |
ಸುತ್ತುತ್ತಿರುವ ಗಾಳಿ,ଘୂର୍ଣ୍ଣିବାତ୍ୟା
ಸೈಕ್ಲೋಟ್ರಾನ್,ସାଇକ୍ଲୋଟ୍ରନ୍ |
ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ,ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ಸೈಕ್ಲೋಟ್ರಾನ್ ವಿಕಿರಣ,ସାଇକ୍ଲୋଟ୍ରନ୍ ବିକିରଣ |
"ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್","ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର |"
ಸಿಲಿಂಡರಾಕಾರದ ಪ್ರತಿಫಲಕ,ସିଲିଣ୍ଡ୍ରିକ୍ ପ୍ରତିଫଳକ |
ಸಿಲಿಂಡರಾಕಾರದ ಸೂಪರ್ ಕಂಡಕ್ಟರ್,ସିଲିଣ୍ଡ୍ରିକ୍ ସୁପରକଣ୍ଡକ୍ଟର |
ಸಿಲಿಂಡರಾಕಾರದ ಏರೋಫಾಯಿಲ್,ସିଲିଣ୍ଡ୍ରିକ୍ ଏରୋଫଏଲ୍ |
"ಸಿಲಿಂಡರ್ ನಿರ್ದೇಶಾಂಕಗಳು, ಸಿಲಿಂಡರ್ ನಿರ್ದೇಶಾಂಕಗಳು","ସିଲିଣ୍ଡର କୋର୍ଡିନେଟ୍, ସିଲିଣ୍ଡର କୋର୍ଡିନେଟ୍ |"
ರೆಟಿಕ್ಯುಲೇಟೆಡ್ ಸಿಲಿಂಡರಾಕಾರದ ಕ್ಯಾಥೋಡ್,ରେଟିକ୍ୟୁଲେଡ୍ ସିଲିଣ୍ଡ୍ରିକ୍ କ୍ୟାଥୋଡ୍ |
ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್,ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |
ಸಿಲಿಂಡರ್ ಲೆನ್ಸ್,ସିଲିଣ୍ଡର ଲେନ୍ସ
ಸಿಲಿಂಡರ್ ಪುಟ,ସିଲିଣ୍ଡର ପୃଷ୍ଠା |
ಸಿಲಿಂಡರಾಕಾರದ ಪ್ರಪಂಚ,ସିଲିଣ୍ଡର ଜଗତ
ಸಿಲಿಂಡರ್-ಸಮ್ಮಿತೀಯ ಸಮಸ್ಯೆ,ସିଲିଣ୍ଡର-ସମୃଦ୍ଧ ସମସ୍ୟା |
"ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
ರೋಲಿಂಗ್ ಅಲೆ,ଗଡ଼ୁଥିବା ତରଙ୍ଗ |
ತಾಳಗಳು,ସିମ୍ବଲ୍ସ |
ನೇರ ಕಪಲ್ಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕಲ್ ಸರ್ಕ್ಯೂಟ್,ସିଧାସଳଖ ଯୋଡି ହୋଇଥିବା ଟ୍ରାନଜିଷ୍ଟର ଲଜିକାଲ୍ ସର୍କିଟ୍ |
"ಡಿ ಕೇಬಲ್, ಆರ್ಕ್ ಕೇಬಲ್","ଡି କେବୁଲ୍, ଆର୍କ କେବୁଲ୍ |"
ಡಿ ಸ್ಥಿರ,D ସ୍ଥିର |
ಎಲೆಕ್ಟ್ರಾನ್,ଇଲେକ୍ଟ୍ରନ୍
ಅಯಾನುಗೋಳದ ಡಿ ಪದರ,ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |
ಡಿ ಪ್ರದೇಶ,ଡି ଅଞ୍ଚଳ |
ಡಿ ಮೌಲ್ಯ,D ମୂଲ୍ୟ
DASD (ನೇರ ಪ್ರವೇಶ ಶೇಖರಣಾ ಸಾಧನ),DASD (ସିଧାସଳଖ ପ୍ରବେଶ ସଂରକ୍ଷଣ ଉପକରଣ)
ಡಿ. ಧಾ. (ದಿಕ್ಕು),d। ଧା। (ଦିଗ)
"D.C. ಧ್ವನಿ ಪ್ರತಿರೋಧ, D.C. ಹರಿವಿನ ಪ್ರತಿರೋಧ","D.C. ଧ୍ୱନି ପ୍ରତିରୋଧ, D.C. ଫ୍ଲୋ ପ୍ରତିରୋଧ |"
ಡಿಸಿ. ಸಮತೋಲನ,ଡିସି। ସନ୍ତୁଳନ
DC (ಸರಿಯಾದ) ಏಕಾಗ್ರತೆ,ଡିସି (ସଠିକ୍) ଏକାଗ୍ରତା |
DC (ಪ್ರಸ್ತುತ) ಘಟಕ,ଡିସି (ସାମ୍ପ୍ରତିକ) ଉପାଦାନ |
D.C. ನಿರ್ಗಮನ,D.C. ପ୍ରସ୍ଥାନ
DC (ಡೈರೆಕ್ಟ್ ಕರೆಂಟ್) ಅಡಚಣೆ,ଡିସି (ସିଧାସଳଖ କରେଣ୍ଟ) ବାଧା |
ಡಿಸಿ ಪ್ಲೇಟ್ ಸಾಮರ್ಥ್ಯ,ଡିସି ପ୍ଲେଟ୍ ଶକ୍ତି |
ಡಿ.ಸಿ.ವಿಭವ್,D. C. Vibhav
ಡಿಸಿ ಮರುಸ್ಥಾಪನೆ,ଡିସି ପୁନରୁଦ୍ଧାର
D.C. ಮರುಸ್ಥಾಪಕ,D.C. ପୁନରୁଦ୍ଧାରକାରୀ
DC ವೋಲ್ಟೇಜ್,ଡିସି ଭୋଲଟେଜ୍ |
ಡಾರ್ಸನ್ವಾಲ್ ಗಾಲ್ವನೋಮೀಟರ್,ଡାରସନୱାଲ ଗାଲଭାନୋମିଟର |
ಧ್ವನಿ ಪರಿವರ್ತಕ,ଧ୍ୱନି ରୂପାନ୍ତରକାରୀ |
ಕೊಳೆತ,କ୍ଷୟ
ದೈನಂದಿನ ಚೆಲ್ಲುವಿಕೆ,ଦ daily ନିକ ଶେଡିଙ୍ଗ୍ |
ತಡವಾದ ಸಂಪರ್ಕ ಪ್ರಸರಣ,ଯୋଗାଯୋଗ ପ୍ରସାରଣରେ ବିଳମ୍ବ |
ಡೆಲಿಯೊಮೈಸೆಜಾ ಫಿಲಿಪ್ಸೈ,deliomyceza philipsai |
ಡೆಲಿಟ್ಜ್ ಜೋಡಿ,ଡେଲିଜ୍ ଯୋଡି |
ಝೆಲಿಟ್ಜ್ ರೇಖಾಚಿತ್ರ,ଜେଲିଜ୍ ଚିତ୍ର
ಡಾಲ್ಟನ್ ಕಾನೂನು,ଡାଲଟନ୍ ନିୟମ |
ಡಾಲ್ಟನ್ ತಾಪಮಾನ,ଡାଲଟନ୍ ତାପମାତ୍ରା |
ಹಾನಿ ಅಪಾಯದ ಮಾನದಂಡ,କ୍ଷତି ବିପଦ ମାନଦଣ୍ଡ
ವಿಸರ್ಜನೆಯ ಒತ್ತಡ,ବିଚ୍ଛିନ୍ନ ଚାପ |
ಡ್ಯಾಂಪಿಂಗ್ ಫೋರ್ಸ್ ಜೋಡಿ,ଡମ୍ପିଂ ଫୋର୍ସ ଯୋଡି |
ಡ್ಯಾಮ್‌ಕಾಯಿಲರ್ ಸಂಖ್ಯೆ,ଡ୍ୟାମକିଲର୍ ସଂଖ୍ୟା |
ಡಿಕಾಯ್ಲರ್ ಅನುಪಾತ,ଡିକୋଏଲର୍ ଅନୁପାତ |
ಆರ್ದ್ರ ಮಂಜು,ଆର୍ଦ୍ର କୁହୁଡି |
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು,ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |
ತೇವಗೊಳಿಸಲಾದ ಅನುರಣಕ,ଡ୍ୟାମ୍ପ୍ ରେଜୋନେଟର୍ |
ತೇವಗೊಳಿಸಲಾದ ಕಂಪನ,amp ୁଲା କମ୍ପନ |
ತೇವಗೊಳಿಸಲಾದ ಅಲೆ,ଓଦା ତରଙ୍ଗ |
ತೇವಗೊಳಿಸಲಾದ ಲೋಲಕ ವ್ಯವಸ್ಥೆ,ଡ୍ୟାମ୍ପେଡ୍ ପେଣ୍ଡୁଲମ୍ ସିଷ୍ଟମ୍ |
ಡ್ಯಾಂಪರ್ ಡಯೋಡ್,ଡ୍ୟାମ୍ପର୍ ଡାୟୋଡ୍ |
ಡ್ಯಾಂಪಿಂಗ್ ಸಾಮರ್ಥ್ಯ,ଡମ୍ପିଂ କ୍ଷମତା |
ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ,ଡମ୍ପିଂ ସ୍ଥିର |
ಡ್ಯಾಂಪರ್ ನಿಯಂತ್ರಣ,ଡମ୍ପର୍ ନିୟନ୍ତ୍ରଣ |
ತೇವಗೊಳಿಸುವಿಕೆ,ଡମ୍ପିଂ
ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ,ଡମ୍ପିଂ କୋଏଫିସିଏଣ୍ଟ୍ |
ತೇವಗೊಳಿಸುವ ಶಕ್ತಿ,ଡମ୍ପିଂ ଫୋର୍ସ |
ಡ್ಯಾಂಪರ್ ರಿಂಗ್,ଡ୍ୟାମ୍ପର୍ ରିଙ୍ଗ୍ |
ಡ್ಯಾಂಪರ್ ಮ್ಯಾಗ್ನೆಟ್,ଚୁମ୍ବକ
ಡ್ಯಾಂಪಿಂಗ್ ಅನುಪಾತ,ଡମ୍ପିଂ ଅନୁପାତ |
ಡ್ಯಾಂಪರ್ ರಿಂಗ್,ଡ୍ୟାମ୍ପର୍ ରିଙ୍ଗ୍ |
ಖಿನ್ನತೆಯ ಸಮಯ,ଉଦାସୀନତା ସମୟ |
ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ,ଡମ୍ପିଂ କୋଏଫିସିଏଣ୍ଟ୍ |
ಆಕ್ಷೇಪಣೆ ಗುಣಾಂಕ,ଆପତ୍ତି କୋଏଫିସିଏଣ୍ଟ୍ |
ಡೇನಿಯಲ್ ಸೆಲ್,ଡାନିଏଲ୍ ସେଲ୍ |
ಡೇನಿಯಲ್ಸ್ ಹೈಗ್ರೋಮೀಟರ್,ଡାନିଏଲ୍ସ ହାଇଗ୍ରୋମିଟର |
ನಿರಾಕರಣೆ ಹೈಗ್ರೋಮೀಟರ್,ଅସ୍ୱୀକାର ହାଇଗ୍ରୋମିଟର |
ಡ್ಯಾನಿಶ್ ಷಡ್ಭುಜ ತುಲಾ,ଡେନିଶ୍ ଷୋଡାଗନ୍ ଲିବ୍ରା |
ಡೆರಾಫ್,ଡେରାଫ୍ |
ಡಾರ್ಸಿ,ଡାର୍ସି |
ಡಾರ್ಸಿ ನಿಯಮ,darcy ନିୟମ |
ಡಾರ್ಸಿ ಸಂಖ್ಯೆ,darcy ସଂଖ୍ୟା
ಡಾರ್ಸಿ-ವೈಸ್ಬಾಚ್ ಗುಣಾಂಕ,ଡାର୍ସି-ୱାଇସବାକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ಡಾರ್ಸಿ ವೈಸ್‌ಬ್ಯಾಕ್ ಗುಣಾಂಕ,ଡାର୍ସି ୱିସବାକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ಡಾರ್ಸಿ ವೈಸ್‌ಬ್ಯಾಕ್ ಸಮೀಕರಣ,ଡାର୍ସି ୱିସବାକ୍ ସମୀକରଣ |
ಗಾಢ ಇಮ್ಮರ್ಶನ್,ଗା dark ବୁଡ ପକାଇବା |
ಕತ್ತಲು,ଅନ୍ଧାର
ಕಸ್ಟಮೈಸ್ ಮಾಡಲಾಗಿದೆ,କଷ୍ଟୋମାଇଜ୍
ರೂಪಾಂತರ,ଆଡାପ୍ଟେସନ୍
ಕುರುಡು ಕೋಣೆ,ଅନ୍ଧ କୋଠରୀ |
ಡಾರ್ಕ್ ವಹನ,ଅନ୍ଧାର ଚାଳନା |
ಡಾರ್ಕ್ ಕರೆಂಟ್,ଗା dark କରେଣ୍ଟ୍ |
ಹೊಳೆಯುವ ನಕ್ಷತ್ರ,ଉଜ୍ଜ୍ୱଳ ତାରା
ಕುರುಡು ಪ್ರದೇಶ,ଅନ୍ଧ ଅଞ୍ଚଳ |
ಡಾರ್ಕ್ ಫೀಲ್ಡ್ ಪ್ರಕಾಶ,ଅନ୍ଧାର କ୍ଷେତ୍ର ଆଲୋକ
ಡಾರ್ಕ್ ಫೀಲ್ಡ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ଅନ୍ଧାର କ୍ଷେତ୍ର ମାଇକ୍ରୋସ୍କୋପ୍ |
ಮಂಜಿನ ನೀಹಾರಿಕೆ,କୁହୁଡି ନିବୁଲା |
ಗಾಢ ನೀಹಾರಿಕೆ,ଗା dark ନିବୁଲା |
ಬ್ಲ್ಯಾಕೌಟ್ ಪ್ರತಿರೋಧ,ବ୍ଲାକଆଉଟ୍ ପ୍ରତିରୋଧ
ಡಾರ್ಕ್ ಪ್ರದೇಶ,ଅନ୍ଧାର ଅଞ୍ଚଳ |
ಪ್ರಕಾಶಮಾನವಾದ ಪ್ರವಾಹ,ଉଜ୍ଜ୍ୱଳ କରେଣ୍ଟ
ಪ್ರಕಾಶಮಾನ ವೇರಿಯಬಲ್,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ ଭେରିଏବଲ୍ |
ಡಾರ್ಕ್ ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,ଗା dark ଼ ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |
ಆಳವಾದ ಬೂದು,ଗଭୀର ଧୂସର
ನಿರಂತರ ಮುನ್ನಡೆ,ନିରନ୍ତର ଅଗ୍ରଗତି |
ಡಾರ್ವಿನ್ ಕರ್ವ್,ଡାରୱିନ୍ ବକ୍ର
ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರ,ଜନସଂଖ୍ୟା
"ದತ್ತ, ಉಪಟ್ಟ, ಡೇಟಾ, ಟ್ರಸ್ಟ್","ଦତ୍ତା, ଉପଟା, ତଥ୍ୟ, ବିଶ୍ୱାସ |"
ದತ್ ಅರ್ಜನ್,ଦତ୍ତ ଅର୍ଜନ୍ |
ಟ್ರಸ್ಟ್ ಕಾರ್ಡ್,ଟ୍ରଷ୍ଟ କାର୍ଡ |
ಎಲೆ ಬೆಳಕನ್ನು ನಂಬಿರಿ,ପତ୍ର ଆଲୋକ ଉପରେ ବିଶ୍ୱାସ କର |
ವಿಶ್ವಾಸಾರ್ಹ ಲಭ್ಯತೆ,ବିଶ୍ୱାସ ଉପଲବ୍ଧତା |
ಡೇಟಾ ಪರಿವರ್ತಕ,ଡାଟା କନଭର୍ଟର |
ಅರ್ಧ ವಲಯವನ್ನು ನಂಬಿರಿ,ଅଧା ବୃତ୍ତ ଉପରେ ବିଶ୍ୱାସ କର |
"ಡೇಟಾ ನಿರ್ವಹಣೆ, ಅಧೀನ ನಿರ್ವಹಣೆ","ଡାଟା ମ୍ୟାନେଜମେଣ୍ଟ, ସବୋର୍ଡ ମ୍ୟାନେଜମେଣ୍ଟ |"
ಡೇಟಾ ನಿರ್ವಹಣೆ ಸಾಮರ್ಥ್ಯ,ଡାଟା ନିୟନ୍ତ୍ରଣ କ୍ଷମତା |
ಡೇಟಾ ಲೈನ್,ଡାଟା ଲାଇନ୍
ದತ್ ಲಿಂಕ್,ଦତ୍ତ ଲିଙ୍କ୍ |
ದತ್ ಕೈಗೊಳ್ಳುತ್ತಿದ್ದಾರೆ,ଦତ୍ତ କାର୍ଯ୍ୟ
ನಂಬಿಕೆಯ ಮಾರ್ಗ,ବିଶ୍ୱାସ ପଥ
ನಂಬಿಕೆಯ ಹಂತ,ବିଶ୍ୱାସ ପର୍ଯ୍ୟାୟ
ಡೇಟಾ ಪಾಯಿಂಟ್,ଡାଟମ୍ ପଏଣ୍ଟ |
"ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು","ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |"
ಡೇಟಾ ಪ್ರೊಸೆಸರ್,ଡାଟା ସଞ୍ଚାଳକ
ದತ್ ತಿದ್ದುಪಡಿ,ଦତ୍ତ ସଂଶୋଧନ |
ವಿಶ್ವಾಸಾರ್ಹ ದರ,ବିଶ୍ୱାସ ହାର
ಡೇಟಾ ಹೊಂದಾಣಿಕೆ,ଡାଟା ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
ಮಾಹಿತಿಯ ಕಾಗದ,ତଥ୍ୟ ଫର୍ଦ୍ଦ
ದತ್ ಉಸಿರುಕಟ್ಟುವಿಕೆ,ଦତ୍ତ ଶ୍ୱାସକ୍ରିୟା |
ಡೇಟಾ ಸ್ಥಿರೀಕರಣ,ତଥ୍ୟ ସ୍ଥିରତା |
ಡೇಟಾ ಪರಿವರ್ತನೆ,ଡାଟା ରୂପାନ୍ତର
ಸಂಯೋಜಿತ ಪದಗಳು,ଶବ୍ଦଗୁଡିକ
"ಡೇಟಾ ಆಟೊಮೇಷನ್, ಡೇಟಾಮೇಷನ್","ଡାଟା ସ୍ୱୟଂଚାଳିତ, ଡାଟାମେସନ୍ |"
ಡೇಟಾಫೋನ್,ଡାଟାଫୋନ୍ |
ವೇಳಾಪಟ್ಟಿ,କାର୍ଯ୍ୟସୂଚୀ
"ದತ್, ಆಧಾರ್","ଦତ୍ତ, ଆଧାର"
ಮೂಲ ಹಾರಿಜಾನ್,ମୂଳ ରାଶି
ಮೂಲ ಮಹಡಿ,ମୂଳ ଚଟାଣ |
ತೀವ್ರತೆ ಮಾಪನ ತಲಾಧಾರ,ଗମ୍ଭୀରତା ମାପ ତାଲାଧର |
ಮೂಲ ಕೊಠಡಿ,ମୂଳ କୋଠରୀ |
ಮೂಲ ಮಹಡಿ,ମୂଳ ଚଟାଣ |
ಬೇಸ್ ಪಾಯಿಂಟ್,ମୂଳ ବିନ୍ଦୁ |
"ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲಿನ ಉತ್ಪನ್ನ, ಪೋಷಕ, ಸಂತತಿ","କ୍ଷୟ ଉତ୍ପାଦକ, ଦୁଗ୍ଧ ଉତ୍ପାଦ, ପିତାମାତା, ବଂଶଧର |"
ವಿಘಟಿತ ಪರಮಾಣು,ପରମାଣୁ ବିଚ୍ଛିନ୍ନ
ಹಾಲಿನ ಅಂಶ,କ୍ଷୀର ଉପାଦାନ |
ಹಾಲು ಐಸೊಟೋಪ್,କ୍ଷୀର ଆଇସୋଟୋପ୍ |
ಕ್ಷಯರೋಗ,ଯକ୍ଷ୍ମା
ಡ್ಯಾಫಿನ್ ಕಾನೂನು,ଡଫାଇନ୍ ନିୟମ |
ಡೇವಿಸ್ ತಿದ್ದುಪಡಿ,ଡେଭିସ୍ ସଂଶୋଧନ |
ಡೇವಿಸ್-ಗಿಬ್ಸನ್ ಅಕ್ಷರ ಫಿಲ್ಟರ್,ଡେଭିସ୍-ଗିବସନ୍ ବର୍ଣ୍ଣ ଫିଲ୍ଟର୍ |
ಡೇವಿಸನ್ ನಿರ್ದೇಶಾಂಕಗಳು,ଡେଭିସନ୍ ସଂଯୋଜନା |
ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ,ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |
