Hindi,Malayalam
फ्लिप फ्लॉप कालद सिगनल,ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോൾ സിഗ്നൽ
फ्लिप फ्लॉप कालबद्ध,ഫ്ലിപ്പ് ഫ്ലോപ്പ് ടൈംലൈൻ
फ्लिप फ्लॉप कोर-ट्रिगर,ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോർ-ട്രിഗർ ചെയ്തു
फ्लिप फ्लॉप j-K ट्रिगर,ഫ്ലിപ്പ് ഫ്ലോപ്പ് jK ട്രിഗർ
फ्लिप फ्लॉप लैच,ഫ്ലിപ്പ് ഫ്ലോപ്പ് ലാച്ച്
फ्लिप फ्लॉप मास्टर-स्लेव,ഫ്ലിപ്പ് ഫ്ലോപ്പ് മാസ്റ്റർ-സ്ലേവ്
फ्लिप फ्लॉप R-S,ഫ്ലിപ്പ് ഫ്ലോപ്പ് RS
फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR),ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്റ്റാർട്ടപ്പ് റീസ്റ്റാർട്ട് സെറ്റ് റീസെറ്റ് (SR)
फ्लिप फ्लाप तुल्यकाली निवेश,ഫ്ലിപ്പ് ഫ്ലോപ്പ് സിൻക്രണസ് നിക്ഷേപം
प्लवन आवेशन,ഫ്ലോട്ടേഷൻ ചാർജ്
प्लवी रचना,ഫ്ലോട്ട് രൂപീകരണം
प्लावी गेट,ഫ്ലോട്ടിംഗ് ഗേറ്റ്
प्लविनिवेश,വിഭജനം
असंबद्ध भार,ബന്ധമില്ലാത്ത ലോഡ്
असंबद्ध स्रोत,ബന്ധമില്ലാത്ത ഉറവിടം
पूर प्रदीपन,പൂർണ്ണ പ്രകാശം
फ्लॉपी,ഫ്ലോപ്പി
फ्लॉपी डिस्क,ഫ്ലോപ്പി ഡിസ്ക്
प्रवाह,ഒഴുക്ക്
प्रवाह संचित्र,ഫ്ലോ ചാർട്ട്
क्रमदर्शी आरेख,ഗ്രേഡിയന്റ് ഡയഗ്രം
प्रवाह दिशा,ഒഴുക്ക് ദിശ
प्रवाह रेखा,ഒഴുക്ക് ലൈൻ
प्रवाहमापी,ഫ്ലോമീറ്റർ
एफ एल टी U2 फिल्टर,FLT U2 ഫിൽട്ടർ
उच्चावचन क्षय प्रमेय,ബഹുവചന ശോഷണ സിദ്ധാന്തം
तरल घर्षण अवमंदन,ദ്രാവക ഘർഷണം damping
तरल तल,ദ്രാവക തറ
प्रतिदीप्ति प्रभाव नलिका,ഫ്ലൂറസെൻസ് ഇഫക്റ്റ് ട്യൂബ്
प्रतिदीप्तिशील/प्रतिदीप्ति,ഫ്ലൂറസെന്റ്
फ्लटर,ഫ്ലട്ടർ
फ्लक्स घनत्व,ഫ്ലക്സ് സാന്ദ്രത
फ्लक्स द्वार चुंबकत्वमापी,ഫ്ലക്സ് വാതിൽ മാഗ്നെറ്റോമീറ്റർ
फ्लक्स बंधता,ഫ്ലക്സ് ബൈൻഡിംഗ്
"अभिवाह मीटर, फ्लक्स मीटर","ഫ്ലക്സ് മീറ്റർ, ഫ്ലക്സ് മീറ്റർ"
फ्लक्स सोल्डरन,ഫ്ലക്സ് സോൾഡർ
प्रतिघाव,കൌണ്ടർ പരിക്ക്
प्रतिघाव उच्च वोल्टता,പ്രതിപ്രവർത്തനം ഉയർന്ന വോൾട്ടേജ്
प्रतिघाव ट्रांसफॉर्मर,എതിർ കറന്റ് ട്രാൻസ്ഫോർമർ
संचयन प्रभाव,സഞ്ചിത പ്രഭാവം
आवृत्ति मॉडुलन अंकीय संसूचक,ഫ്രീക്വൻസി മോഡുലേഷൻ ഡിജിറ്റൽ ഡിറ്റക്ടർ
आवृत्ति मॉडुलन शिखर संसूचक,ഫ്രീക്വൻസി മോഡുലേഷൻ പീക്ക് ഡിറ്റക്ടർ
आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक,പൊതിഞ്ഞ മോഡുലേഷൻ ആർട്ട് ചേർത്ത ലൂപ്പ് ഡിറ്റക്ടർ
एफ.एम. वाणी आवृत्ति टेलिग्राफ,എഫ്.എം വോയ്സ് ഫ്രീക്വൻസി ടെലിഗ്രാഫ്
नाभीय,ഫോക്കൽ
फोकस,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
फोकस कैमरा,ഫോക്കസ് ക്യാമറ
फोकस त्रुटि प्रवर्धक,ഫോക്കസ് പിശക് ആംപ്ലിഫയർ
फोकस चित्र नलिका,ഫോക്കസ് പിക്ചർ ട്യൂബ്
फोकस सर्वो,ഫോക്കസ് സെർവോ
फोकसन एवं अनुवर्तन कुंडली,ഫോക്കസും ഫോളോ-അപ്പും
फोकसन एवं अनुवर्तन निकाय,ഫോക്കസ് ചെയ്ത് ഫോളോ അപ്പ് ബോഡി
पन्नी-प्रकार गेज,ഫോയിൽ-ടൈപ്പ് ഗേജ്
प्रथम भंजन,ആദ്യത്തെ വിള്ളൽ
वलन पश्च वोल्टता सीमक,ഫോൾഡ് ബാക്ക് വോൾട്ടേജ് ലിമിറ്റർ
श्वेत-रेखन मान,വെളുത്ത വര മൂല്യം
वलन पश्च धारा सीमक,കറന്റ് ലിമിറ്റർ മടക്കിക്കളയുക
वलित वास्तुकला,മടക്കിയ വാസ്തുവിദ്യ
वलित द्विध्रुव,മടക്കിയ ദ്വിധ്രുവം
वलित द्विधुव,ദ്വിധ്രുവം മടക്കുക
वलित अवयव,മടക്കിയ ഘടകം
अनुगामी,പിന്നിലായി
फॉन्ट प्रदर्श,ഫോണ്ട് ഡിസ്പ്ലേ
पद-चिन्ह,ഭക്ഷണം പ്രിന്റ്
वर्जित बैंड,ടാബൂ ബാൻഡ്
वर्जित ऊर्जा अंतराल,വിലക്കപ്പെട്ട ഊർജ്ജ വിടവ്
वर्जित क्षेत्र,തടയപ്പെട്ട മേഖല
बल,ശക്തിയാണ്
प्रणोदित दिक्परिवर्तक,പ്രൊപ്പൽസീവ് കൺവെർട്ടർ
बाह्य वस्तु,വിദേശ വസ്തു
रूप गुणक,ഫോം ഘടകം
पृष्ठ भरण,പേജ് പൂരിപ്പിക്കുക
औपचारिक तर्क,ഔപചാരിക യുക്തി
फार्मेट संख्या,ഫോർമാറ്റ് നമ്പർ
फोर्ट्रान,ഫോർട്രാൻ
आकस्मिक विरूपण,ആകസ്മികമായ രൂപഭേദം
अग्रबायस,മുന്നോട്ടുള്ള പക്ഷപാതം
अग्र अभिनत,മുന്നോട്ടുള്ള പക്ഷപാതം
अग्र बायस संधि,ഫോർവേഡ് ബയസ് ജോയിന്റ്
अग्र अवरोधी अवस्था,മുന്നോട്ട് തടയുന്ന അവസ്ഥ
अग्र भंजन वोल्टता,ഫോർവേഡ് ബ്രേക്ക് വോൾട്ടേജ്
अग्रदिशिक त्रुटि संशोधन,മുന്നോട്ട് പിശക് തിരുത്തൽ
अग्र पाश लब्धि,ഫ്രണ്ട് ലൂപ്പ് നേട്ടം
अग्र पथ लब्धि,ഫ്രണ്ട് റോഡ് നേട്ടം
अग्र ध्रुवणता,ഫോർവേഡ് പോളാരിറ്റി
अग्र अंतराचालकता,മുന്നോട്ട് ചാലകത
अग्रदिशिक गमन काल,ഫോർവേഡ് ട്രാൻസിറ്റ് സമയം
फोस्टर सिली विविक्तकर,ഫോസ്റ്റർ സില്ലി വിവേകർ
चतुःद्वयंक कूटन,ക്വാഡ്രപ്പിൾ എൻകോഡിംഗ്
चतुःनिवेश,ചതുർഭുജം
चतुः अवस्था अंकीय संचरण,ക്വാഡ്രേച്ചർ ഡിജിറ്റൽ ട്രാൻസ്മിഷൻ
चतुन्तर्य जालक्रम,ചതുർഭുജ ശൃംഖല
चर्तुटर्मिनल नेटवर्क,ക്വാട്ടർനറി നെറ്റ്വർക്ക്
चतुःट्यूब कैमरा,ക്വാഡ് ട്യൂബ് ക്യാമറ
फोरियर गुणांक,ഫ്യൂറിയർ ഗുണകം
फोरियर समाकलन,ഫ്യൂറിയർ ഇന്റഗ്രേഷൻ
फोरियर प्रतिलोम,ഫ്യൂറിയർ വിപരീതം
फोरियर श्रेणी,നാല് സീരീസ്
संचरण,പകർച്ച
फोरियर त्रिकोणमितीय श्रेणी,ഫ്യൂറിയർ ത്രികോണമിതി പരമ്പര
फोरियर प्रमेय,ഫോറിയർ സിദ്ധാന്തം
चतुःपरत युक्ति,നാലിരട്ടി ഉപകരണം
चतुर्स्तरीय डायोड,ക്വാട്ടർനറി ഡയോഡ്
चलबिंदु संसाधित्र,മൊബൈൽ പോയിന്റ് പ്രോസസർ
चलबिंदु इकाई,ഫ്ലോട്ടിംഗ് പോയിന്റ് യൂണിറ്റ്
संचिका उपस्थापन,ഫയൽ മാറ്റിസ്ഥാപിക്കൽ
भिन्नात्मक त्रुटि,ഫ്രാക്ഷണൽ പിശക്
भिन्नात्मकता संचरणता,ഡിഫറൻഷ്യൽ ട്രാൻസ്മിഷൻ
फ्रेम,ഫ്രെയിം
फ्रेम बफर चिप,ഫ്രെയിം ബഫർ ചിപ്പ്
फ्रेम प्रग्रहण,ഫ്രെയിം ക്യാപ്ചർ
फ्रेम कूट शब्द,ഫ്രെയിം പാസ്വേഡ്
"फ्रेम फॉर्मेट, संरूप",ഫ്രെയിം ഫോർമാറ്റ്
फ्रेम आवृत्ति,ഫ്രെയിം ഫ്രീക്വൻസി
फ्रेम भौम,ഫ്രെയിം ഭൂമി
फ्रेम तुल्यकालिक अंक,ഫ്രെയിം സിൻക്രണസ് പോയിന്റുകൾ
फ्रेम तुल्यकालन,ഫ്രെയിം സിൻക്രൊണൈസേഷൻ
फ्रेम तुल्यकालिक संकेत,ഫ്രെയിം സിൻക്രണസ് സിഗ്നൽ
फ्रैंक कोड,ഫ്രാങ്ക് കോഡ്
मुक्त इलेक्ट्रॉन,സ്വതന്ത്ര ഇലക്ട്രോണുകൾ
मुक्त क्षेत्र,സ്വതന്ത്ര മേഖല
मुक्त गतिमान दोलित्र,സ്വതന്ത്ര ചലിക്കുന്ന ഓസിലേറ്റർ
मुक्त रिक्ति प्रतिबाधा,സ്വതന്ത്ര സ്‌പെയ്‌സിംഗ് ഇം‌പെഡൻസ്
मुक्त रिक्ति पथ ह्रास,സ്വതന്ത്ര ഇടം
मुक्त गतिमान बहुकंपित्र,സ്വതന്ത്ര ചലിക്കുന്ന മൾട്ടിവൈബ്രേറ്റർ
आवृत्ति,ആവൃത്തി
आवृत्ति,ആവൃത്തി
आवृत्ति,ആവൃത്തി
आवृत्ति,ആവൃത്തി
आवृत्ति संलग्न चैनल,ഫ്രീക്വൻസി ഘടിപ്പിച്ച ചാനൽ
आवृत्ति नियतन,ഫ്രീക്വൻസി അസൈൻമെന്റ്
आवृत्ति बैंड,ഫ്രീക്വൻസി ബാൻഡ്
आवृत्ति परिवर्तक,ഫ്രീക്വൻസി കൺവെർട്ടർ
आवृत्ति प्रतिपूरण,ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
आवृत्ति क्षतिपूरण,ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
आवृत्ति नियंत्रित दोलित्र,ഫ്രീക്വൻസി നിയന്ത്രിത ഓസിലേറ്റർ
आवृत्ति रूपांतरण,ആവൃത്തി പരിവർത്തനം
आवृत्ति विमाडुलन,ഫ്രീക്വൻസി മോഡുലേഷൻ
आवृत्ति संसूचक,ഫ്രീക്വൻസി ഡിറ്റക്ടർ
आवृत्ति विचलन,ആവൃത്തി വ്യതിയാനം
आवृत्ति विचलन,ആവൃത്തി വ്യതിയാനം
आवृत्ति विविक्तीकरण,ആവൃത്തി വ്യത്യാസം
आवृत्ति विविक्तकर,ഫ്രീക്വൻസി ഡിസ്ക്രിമിനേറ്റർ
आवृत्ति विरूपण,ആവൃത്തി വക്രീകരണം
आवृत्ति विभिन्नता,ആവൃത്തി വ്യത്യാസം
आवृत्ति विभाजक,ഫ്രീക്വൻസി സെപ്പറേറ്റർ
बहुसंकेतक आवृत्ति विभाजन,മൾട്ടിപ്ലക്‌സർ ഫ്രീക്വൻസി ഡിവിഷൻ
आवृत्ति द्विगुणक,ആവൃത്തി ഇരട്ടി
आवृत्ति अंतर्बदल,ഫ്രീക്വൻസി സ്വിച്ചിംഗ്
आवृत्ति जनन,ഫ്രീക്വൻസി ജനറേഷൻ
आवृत्ति अनाश्रित ऐन्टेना,ഫ്രീക്വൻസി ആശ്രിത ആന്റിന
आवृत्ति अंतरापृष्ठ,ഫ്രീക്വൻസി ഇന്റർഫേസ്
आवृत्ति व्यतिकरण,ഫ്രീക്വൻസി ഇടപെടൽ
आवृत्ति प्रतिलोम,ആവൃത്തി വിപരീതം
आवृत्ति मॉडुलन,ഫ്രീക്വൻസി മോഡുലേഷൻ
आवृत्ति मॉडुलन सूचकांक,ഫ്രീക്വൻസി മോഡുലേഷൻ സൂചിക
आवृत्ति मॉडुलक,ഫ്രീക്വൻസി മോഡുലേറ്റർ
आवृत्ति संकीर्ण बैंड,ആവൃത്തി ഇടുങ്ങിയ ബാൻഡ്
आवृत्ति रव,ഫ്രീക്വൻസി ശബ്ദം
आवृत्ति परास,തരംഗ ദൈര്ഘ്യം
आवृत्ति प्रतिघात मॉडुलक,ഫ്രീക്വൻസി റിയാക്ടൻസ് മോഡുലേറ്റർ
आवृत्ति संदर्भ,ഫ്രീക്വൻസി റഫറൻസ്
आवृत्ति अनुक्रिया,ആവൃത്തി പ്രതികരണം
आवृत्ति सोपानन,ഫ്രീക്വൻസി ഗ്രേഡിംഗ്
आवृत्ति ध्वनि परिपथ,ഫ്രീക്വൻസി സൗണ്ട് സർക്യൂട്ട്
आवृत्ति स्पेक्ट्रम,ഫ്രീക്വൻസി സ്പെക്ട്രം
आवृत्ति स्थायित्व,ആവൃത്തി സ്ഥിരത
आवृत्ति मानक,ഫ്രീക്വൻസി സ്റ്റാൻഡേർഡ്
आवृत्ति प्रदोष,ആവൃത്തി തെറ്റ്
आवृत्ति संश्लेषण,ഫ്രീക്വൻസി സിന്തസിസ്
आवृत्ति संश्लेषण,ഫ്രീക്വൻസി സിന്തസിസ്
आवृत्ति संश्लेषित समस्वरण,ഫ്രീക്വൻസി സിന്തസിസ് ട്യൂണിംഗ്
आवृत्ति वोल्टता परिवर्तन,ഫ്രീക്വൻസി വോൾട്ടേജ് മാറ്റം
आवृत्ति से वोल्टता परिवर्तक,വോൾട്ടേജ് കൺവെർട്ടറിലേക്കുള്ള ആവൃത്തി
आवृत्ति-वोल्टता परिवर्तक,ഫ്രീക്വൻസി-വോൾട്ടേജ് കൺവെർട്ടർ
आवृत्ति-वोल्टता परिवर्तक,ഫ്രീക്വൻസി-വോൾട്ടേജ് കൺവെർട്ടർ
आवृत्ति सहन,ഫ്രീക്വൻസി ബെയറിംഗ്
आवृत्ति स्थानांतरण,ആവൃത്തി കൈമാറ്റം
आवृत्ति संचरण,ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
आवृत्ति समस्वरित्र,ഫ്രീക്വൻസി ട്യൂണർ
वैरेक्टर मॉडुलक,വെക്റ്റർ മോഡുലേറ്റർ
आवृत्ति विस्तृत बैंड,ഫ്രീക്വൻസി വൈഡ് ബാൻഡ്
फ्रेसनेल ह्रास आवृत्ति,ഫ്രെസ്നെൽ ഡീഗ്രഡേഷൻ ആവൃത്തി
घर्षण त्रुटि,ഘർഷണ പിശക്
अंचल वर्ण,സർക്കിൾ പ്രതീകം
अग्र पट्ट नियंत्रण,ഫ്രണ്ട് ബോർഡ് നിയന്ത്രണം
अग्र ओसारा,മുൻവശത്തെ പൂമുഖം
तुषार बिंदु आर्द्रतामापी,ഫ്രോസ്റ്റ് പോയിന്റ് ഹൈഗ്രോമീറ്റർ
संचिका संचय,ഫയൽ സംഭരണം
फू मंचू विषाणु,ഫു മഞ്ചു വൈറസ്
इंधन पंप व्यतिकरण,ഇന്ധന പമ്പ് ഇടപെടൽ
फूजी अनम्यिका परिचालन,ഫ്യൂജി വഴക്കമില്ലാത്ത പ്രവർത്തനം
पूर्ण योजक,പൂർണ്ണ ആഡർ
पूर्ण द्वैध,മുഴുവൻ ഡ്യൂപ്ലക്സ്
पूर्ण द्वैध व्यवस्थापन,പൂർണ്ണ ഡ്യുപ്ലെക്സ് സജ്ജീകരണം
पूर्ण द्वैध संचरण,പൂർണ്ണ ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ
पूर्ण भार वोल्टता,പൂർണ്ണ ലോഡ് വോൾട്ടേജ്
पूर्ण शक्ति,പൂർണ്ണ ശക്തി
पूर्ण शक्ति बैंड विस्तार,മുഴുവൻ പവർ ബാൻഡ് വിപുലീകരണം
पूर्ण मापनी विक्षेपण,കേവല സ്കെയിൽ വ്യതിചലനം
पूर्ण स्कीन/पूर्ण पटल,പൂർണ്ണ സ്ക്രീൻ
पूर्ण व्यवकलक,തികഞ്ഞ സംയുക്തം
पूर्ण लीक बफरन,പൂർണ്ണ ചോർച്ച ബഫറിംഗ്
पूर्ण तरंग,മുഴുവൻ തരംഗം
पूर्ण तरंग सेतु दिष्टकारी,മുഴുവൻ വേവ് ബ്രിഡ്ജ് റക്റ്റിഫയർ
पूर्ण तरंग दिष्टकारी,മുഴുവൻ വേവ് റക്റ്റിഫയർ
फलन कोड,ഫംഗ്ഷൻ കോഡ്
फलन जनित्र,ഫംഗ്ഷൻ ജനറേറ്റർ
फलन लाइब्रेरी,ഫംഗ്ഷൻ ലൈബ്രറി
फलन स्विच,ഫംഗ്ഷൻ സ്വിച്ച്
फलनीय अनुकारी,ഫങ്ഷണൽ സിമുലേഷൻ
मूल,ഒറിജിനൽ
मूल आवृत्ति,അടിസ്ഥാന ആവൃത്തി
मूल विधा,അടിസ്ഥാന മോഡ്
मूल अनुनाद,യഥാർത്ഥ അനുരണനം
फ्यूज,ഫ്യൂസ്
फ्यूज प्रभाव,ഫ്യൂസ് പ്രഭാവം
फ्यूज प्रतिचित्र,ഫ്യൂസ് മാപ്പ്
संगलनीय कड़ी,ലയിക്കുന്ന ലിങ്ക്
भावी प्रवृत्ति,ഭാവി പ്രവണത
"फाजी तर्क, अस्पष्ट तर्क","അവ്യക്തമായ യുക്തി, അവ്യക്തമായ യുക്തി"
"अस्पष्ट तर्क, फर्जी तर्क","അവ്യക്തമായ ന്യായവാദം, വ്യാജ ന്യായവാദം"
संचिका निष्कर्षण,ഫയൽ എക്സ്ട്രാക്ഷൻ
पुनर्निवेश सुग्राहिता,പുനർനിക്ഷേപ സെൻസിറ്റിവിറ്റി
लब्धि,നേട്ടം
लब्धि निर्देशित लेसर,ഗൈഡഡ് ലേസർ നേടുക
लब्धि सीमा,ലാഭ പരിധി
लब्धि बैंड विस्तार गुणन,ബാൻഡ് വിപുലീകരണ ഗുണനം നേടുക
लब्धि संक्रमण आवृत्ति,ട്രാൻസിഷൻ ഫ്രീക്വൻസി നേടുക
गैलेगर कोड,ഗല്ലഗെർ കോഡ്
गैलियम आर्सेनाइड,ഗാലിയം ആർസെനൈഡ്
गैल्वेनिक सेल,ഗാൽവാനിക് സെൽ
गैल्वेनोमीटर,ഗാൽവനോമീറ്റർ
गैल्वेनोमित अभिलेखी,ഗാൽവാനൈസ്ഡ് റെക്കോർഡർ
गामा,ഗാമ
गामा-किरण,ഗാമാ-റേ
गुंफित समस्वरण,ശബ്ദം ട്യൂണിംഗ്
अंतराल,ഇടവേള
गैस विसर्जन लैंप,ഗ്യാസ് ഇമ്മർഷൻ ലാമ്പ്
गैस लेसर,ഗ്യാസ് ലേസർ
"गेट, द्वार","ഗേറ്റ്, ഗേറ്റ്"
गेट व्यूह,ഗേറ്റ് അറേ
गेट व्यूह,ഗേറ്റ് അറേ
गेट धारिता/गेट संघारित्र,ഗേറ്റ് കപ്പാസിറ്റൻസ് / ഗേറ്റ് കപ്പാസിറ്റർ
गेट विद्युतरोध,ഗേറ്റ് ഇൻസുലേറ്റിംഗ്
गेट दोलित्र,ഗേറ്റ് ഓസിലേറ്റർ
गेट सुरक्षा,ഗേറ്റ് സുരക്ഷ
गेट सुरक्षा डायोड,ഗേറ്റ് സംരക്ഷണ ഡയോഡ്
गेट बंद करने का स्विच,ഗേറ്റ് ലോക്ക് സ്വിച്ച്
गेट नियंत्रित स्वीच,ഗേറ്റ് നിയന്ത്രിത സ്വിച്ച്
गेट पश्चन नेटवर्क,ഗേറ്റ് പിൻ നെറ്റ്വർക്ക്
गेट ऑक्साइड संधारित्र,ഗേറ്റ് ഓക്സൈഡ് കപ്പാസിറ്റർ
द्वारन त्रुटि,തുറക്കൽ പിശക്
गेज,ഗേജ്
गेज गुणक,ഗേജ് മൾട്ടിപ്ലയർ
गाउस मीटर,ഗാസ് മീറ്റർ
गाउसीय घनत्व फलन,ഗാസിയൻ സാന്ദ്രത പ്രവർത്തനം
गाउसीय विसरण,ഗൗസിയൻ വ്യാപനം
गाउसीय वितरण,ഗാസിയൻ വിതരണം
गाउसीय वितरण,ഗാസിയൻ വിതരണം
गाउसीय रव,ഗാസിയൻ ശബ്ദം
गॉसीय रव,ഗാസിയൻ ശബ്ദം
गाउसीय प्रक्रम,ഗാസിയൻ പ്രക്രിയ
गाउसीय स्पंद,ഗൗസിയൻ പൾസ്
गाउसीय नियम,ഗാസിയൻ നിയമം
गीगा हर्ट्ज,ഗിഗ് ഹെർട്സ്
सामान्य उद्देशीय प्रतिरोध,പൊതു ഉദ്ദേശ്യ പ്രതിരോധം
जनित रव,സൃഷ്ടിച്ച ശബ്ദം
जनित्र,ജനറേറ്റർ
"जनक, सामान्य","മാതാവ്, പൊതുവായ"
ज्यामितीय माध्य,ജ്യാമിതീയ അർത്ഥം
ज्यामितीय किरण अनुरेश,ജ്യാമിതീയ രശ്മി അനുരേഷ്
भूस्थिरीय कक्ष,ജിയോസ്റ്റേഷണറി ചേമ്പർ
गेर्बर फॉमेंट,ഗർബർ ഫോമെന്റ്
जर्मेनियम,ജെർമേനിയം
जर्मेनियम डायोड,ജെർമേനിയം ഡയോഡ്
गेटरन उपचार,ഗെറ്റാൻ ചികിത്സ
गाइजर गणक,ഗെയ്സർ കാൽക്കുലേറ്റർ
छद्म स्मृति प्रतिबिंब,കപട മെമ്മറി റിഫ്ലെക്സ്
गिब्ज परिघटना,ഗിബ്സ് പ്രതിഭാസം
गिगा,ഗിഗാ
जिमिक,ഗിമ്മിക്ക്
ग्लेयर फिल्टर,ഗ്ലെയർ ഫിൽട്ടർ
ग्लास संधारित्र,ഗ്ലാസ് കപ്പാസിറ്റർ
ग्लिच,തകരാർ
भूमंडल स्थितीय उपग्रह,ഭൂമിയുടെ സ്ഥാനം ഉപഗ്രഹം
दीप्ति विसर्जन,പ്രകാശത്തിന്റെ നിമജ്ജനം
गोले कोड,ഷെൽ കോഡ്
स्वर्ण कोड,സ്വർണ്ണ കോഡ്
गोनियोमीटर,ഗോണിയോമീറ്റർ
जी-प्रचाल,ജി-ഓപ്പറേഷൻ
श्रेणी,ഗ്രേഡ്
क्रमिक सूचकांक तंतु,സീരിയൽ ഇൻഡക്സ് ഫൈബർ
प्रवणता,ചരിവ്
भू-रव निराकरण,ഭൂമിയിലെ ശബ്ദ മിഴിവ്
कणिकीय रव,കണിക ശബ്ദം
ग्रैनुलर रव,ഗ്രാനുലാർ ശബ്ദം
कणिका रव,കണിക ശബ്ദം
आलेख,ലേഖനം
आलेखी प्रदर्श इकाई,ഗ്രാഫിക്കൽ ഡിസ്പ്ലേ യൂണിറ്റ്
आलेखी समकारक,ഗ്രാഫിക്കൽ ഇക്വലൈസർ
आलेखी विश्लेषण,ഗ്രാഫിക്കൽ വിശകലനം
ग्रैटीक्यूल,നന്ദി
ग्रेटिंग परावर्तक,ഗ്രേറ്റിംഗ് റിഫ്ലക്ടർ
कुल त्रुटि,മൊത്തം പിശക്
भू-संदर्भित निवेश,ജിയോ റഫറൻസ് നിക്ഷേപം
"भौम, भू","ഭൂമി, ഭൂമി"
भूपरावर्तन,ഗ്രൗണ്ട് പ്രതിഫലനം
भू-वापसी,ഭൂമി തിരിച്ചുവരവ്
भू तरंग,ഗ്രൗണ്ട് വേവ്
भू-तरंग,ഗ്രൗണ്ട് വേവ്
भूतरंग संचरण,പ്രേത സംക്രമണം
भूसंबंध प्रेरक,ഭൂമി കണക്ഷൻ
भू-संपर्कित लोड (भार),ഗ്രൗണ്ടഡ് ലോഡ് (ലോഡ്)
भूदग्र एन्टेना,ഗ്രൗണ്ട് ആന്റിന
भू-संपर्कित उत्सर्जक प्रवर्धक,ഗ്രൗണ്ടഡ് എമിറ്റർ ആംപ്ലിഫയർ
भू-संपर्कित स्रोत प्रवर्धक,ഗ്രൗണ്ടഡ് സോഴ്സ് ആംപ്ലിഫയർ
भू-पाश,ഗ്രൗണ്ട് ലൂപ്പ്
भू-समतल,ഭൂ നിരപ്പ്
समूह कोड,ഗ്രൂപ്പ് കോഡ്
समूह विलंब अवधि,ഗ്രൂപ്പ് കാലതാമസം കാലയളവ്
समूह चयनक,ഗ്രൂപ്പ് സെലക്ടർ
समूह वेग,ഗ്രൂപ്പ് വേഗത
ग्रोवर कुंडलन,ഗ്രോവർ കുണ്ഡലൻ
संवृद्ध संधि ट्रांजिस्टर,ബൂസ്റ്റ് ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
रक्षक बैंड,സംരക്ഷക ബാൻഡ്
सुरक्षा परिपथ,സുരക്ഷാ സർക്യൂട്ട്
रक्षक वलयी,കാവൽ മോതിരം
गेस्ट होस्ट एल.सी.डी.,അതിഥി ഹോസ്റ്റ് എൽസിഡി
निर्देश तरंग दैर्ध्य,നിർദ്ദേശ തരംഗദൈർഘ്യം
गन प्रभाव,തോക്ക് പ്രഭാവം
गन दोलित्र,തോക്ക് ഓസിലേറ്റർ
जाइरेटर,ഗൈറേറ്റർ
"गाइरो आवृत्ति, परिभ्रमण आवृत्ति","ഗൈറോ ഫ്രീക്വൻസി, ഭ്രമണ ആവൃത്തി"
घूर्ण चुंबकीय अनुनाद,ഭ്രമണ കാന്തിക അനുരണനം
क्षैतिज क्षेत्र,തിരശ്ചീന പ്രദേശം
हॉफमेन कूटलेखन,ഹോഫ്മാൻ എൻകോഡിംഗ്
हैगलबर्गर कोड,ഹാഗൽബെർഗർ കോഡ്
अर्धयोजक,പകുതി ആഡർ
अर्द्ध व्यवकलक,സെമി-ഡിവിഷണൽ
अर्द्ध व्यवकलक,സെമി-ഡിവിഷണൽ
अर्धतरंग द्विध्रुव,പകുതി തരംഗ ദ്വിധ്രുവം
अर्धतरंग दिष्टकारी,പകുതി വേവ് റക്റ്റിഫയർ
अर्द्ध आयाम अवधि,പകുതി അളവ് സ്പാൻ
हॉल गुणांक,ഹാൾ കോഫിഫിഷ്യന്റ്
हॉल प्रभाव,ഹാൾ പ്രഭാവം
हॉल प्रभाव रिले,ഹാൾ ഇഫക്റ്റ് റിലേ
विराम स्थिति,താൽക്കാലികമായി നിർത്തുക
हैमिंग खंडक कोड,ഹാമിംഗ് ബ്ലോക്ക് കോഡ്
हैमिंग सीमा,ഹാമിംഗ് പരിധി
हैमिंग कोड,ഹാമിംഗ് കോഡ്
हैमिंग कोड,ഹാമിംഗ് കോഡ്
हैमिंग दूरी,ഹാമിംഗ് ദൂരം
हैमिंग विंडो,ഹാമിംഗ് വിൻഡോ
हैनिंग रेखा आकार,ഹാനിംഗ് ലൈൻ ആകൃതി
हैनिंग विंडो,ഹാനിംഗ് വിൻഡോ
अनम्यिका/हार्ड डिस्क,വഴക്കമില്ലാത്ത/ഹാർഡ് ഡിസ്ക്
अनम्यिका पत्रक/हार्ड डिस्क पत्रक,വഴക്കമില്ലാത്ത ഷീറ്റ്/ഹാർഡ് ഡിസ്ക് ഷീറ്റ്
स्थायी सीमा वोल्टता,സ്റ്റാൻഡിംഗ് ലിമിറ്റ് വോൾട്ടേജ്
