Tamil,Bengali
லிண்டல்,লিন্টেল
திரவ வரம்பு,তরল সীমা
நேரடி சுமை,লাইভ লোড
களிமண்,দোআঁশ
உள்ளூர் வெளியேற்ற காற்றோட்டம்,স্থানীয় নিষ্কাশন বায়ুচলাচল
லோகோ முற்றம்,লোকো ইয়ার্ড
லூஸ்,লস
குறைந்த பிளாஸ்டிக் வரம்பு,নিম্ন প্লাস্টিকের সীমা
குறைந்த வெப்ப சிமெண்ட்,কম তাপ সিমেন্ট
இயந்திர மோல்டிங்,মেশিন ছাঁচনির্মাণ
மேக்ரோஸ்ட்ரக்சர்,ম্যাক্রোস্ট্রাকচার
முக்கிய தலைமை சீராக்கி,প্রধান প্রধান নিয়ন্ত্রক
முக்கிய துறைமுகம்,প্রধান বন্দর
ஒப்பனை காற்று,বায়ু আপ করা
மான்சார்ட்,মানসার্ড
மார்ஷலிங் முற்றம்,মার্শালিং ইয়ার্ড
கொத்து,রাজমিস্ত্রির কাজ
முதிர்ச்சியடைந்த வெப்பநிலை,পরিপক্ক তাপমাত্রা
இடைமட்ட மாடி,মধ্যবর্তী তলা মেঝে
இயந்திர பகுப்பாய்வு,যান্ত্রিক বিশ্লেষণ
இயந்திர காற்றோட்டம்,যান্ত্রিক বায়ুচলাচল
மெட்ரிக் அமைப்பு,মেট্রিক সিস্টেম
நுண் கட்டமைப்பு,মাইক্রোস্ট্রাকচার
மில்லிக்கு சமம்,মিলি সমতুল্য
ஒரு லிட்டருக்கு மில்லி சமம்,মিলি প্রতি লিটার সমতুল্য
கனிம,খনিজ
கனிம மண்,খনিজ মাটি
சிறிய துறைமுகம்,ছোট বন্দর
மிட்ரெட் மூடல்,Mitred বন্ধ
நடமாடும் மண் கொலாய்டு,মোবাইল সয়েল কলয়েড
ஈரப்பதம்,আর্দ্রতা কন্টেন্ট
ஈரப்பதம் சாய்வு,আর্দ্রতা গ্রেডিয়েন্ট
ஒற்றைக்கல்,মনোলিথ
மோனோரயில்,মনোরেল
தேசிய துறைமுக சபை,জাতীয় হারবার কাউন্সিল
இயற்கை படுக்கை,প্রাকৃতিক বিছানা
இயற்கையான பூச்சு,প্রাকৃতিক ফিনিস
இயற்கை துறைமுகம்,প্রাকৃতিক পোতাশ্রয়
இயற்கை காற்றோட்டம்,প্রাকৃতিক বায়ুচলাচল
கடற்படை துறைமுகம்,নৌ বন্দর
நியூட்டன்,নিউটন
சீரற்ற ஓட்டம்,অ অভিন্ন প্রবাহ
நீர் வீதத்தை ஆக்கிரமித்துள்ளது,জলের হার দখল করে
எண்ணெய் வண்ணப்பூச்சு,তেলে আকা
எண்ணெய் கிணறு சிமெண்ட்,তেল কূপ সিমেন্ট
திறந்த சேனல் ஓட்டம்,খোলা চ্যানেল প্রবাহ
உகந்த ஈரப்பதம்,সর্বোত্তম আর্দ্রতা
கரிம மண்,জৈব মাটি
நோக்குநிலை,ওরিয়েন্টেশন
ஆர்த்தோகனல்,অর্থোগোনাল
ஆர்ட்ஸ்டீன்,অর্টস্টেইন
வெளிப்புற சமிக்ஞை,বাইরের সংকেত
ஆக்சிஜனேற்றம்,জারণ
சரக்கறை,প্যান্ট্রি
பாரபெட்,প্যারাপেট
பாரபெட் சுவர்,প্রাচীর প্রাচীর
பெற்றோர் பொருள்,পিতামাতার উপাদান
கூழாங்கல் வார்ப்பு பிளாஸ்டர்,নুড়ি ঢালাই প্লাস্টার
பெடல்பர்,পেডালফার
பெடோகல்,পেডোকাল
பெடோஜெனெசிஸ்,পেডোজেনেসিস
பெடாலஜி,পেডোলজি
பெடோஸ்பியர்,পেডোস্ফিয়ার
பெனெட்ரோமீட்டர்,পেনেট্রোমিটার
பென்ட் கூரை,পেন্ট ছাদ
பெப்டிசிங் முகவர்,পেপটাইজিং এজেন্ট
பகுப்பாய்வு காலம்,বিশ্লেষণের সময়কাল
பெர்பென்ட்,পারপেন্ড
பெர்ஸர்ப்ஷன்,শোষণ
பையர்,পিয়ার
பிலாஸ்டர்,পিলাস্টার
பிட்ச்,পিচ
பிட்ச் கூரை,গল্পটা ছাদ
வெற்று கான்கிரீட்,সাধারণ কংক্রিট
விமான கோணம்,সমতল কোণ
சமவெளி முற்றம்,সমতল গজ
பிளான்சோல்,প্ল্যানসোল
பிளாஸ்டிக் நிலைத்தன்மை,প্লাস্টিকের সামঞ্জস্য
பிளாஸ்டிசிட்டி,প্লাস্টিসিটি
பிளாஸ்டிசிட்டி இன்டெக்ஸ்,প্লাস্টিসিটি সূচক
பிளாஸ்டிசிட்டி வரம்பு,প্লাস্টিসিটি সীমা
பிளாஸ்டிசிட்டி வரம்பு,প্লাস্টিসিটি পরিসীমা
பிளாட்டி அமைப்பு,প্লাটি গঠন
பீடம்,প্লিন্থ
உழவு மண்,লাঙ্গলের মাটি
பிளம் கல்,বরই পাথর
போட்ஸோல்,পডজোল
சுட்டி,ইশারা
பலகோண சுவர்,বহুভুজ প্রাচীর
துளை இடம்,ছিদ্র স্থান
துறைமுகம்,বন্দর
நேர்மறை காற்றோட்டம்,ইতিবাচক বায়ুচলাচল
புல்வெளி மண்,প্রাইরি মাটি
துல்லியம்,যথার্থতা
முதன்மை துகள்,প্রাথমিক কণা
பிரிஸ்மாடிக் அமைப்பு,প্রিজম্যাটিক কাঠামো
உற்பத்தி வேலை,উৎপাদনশীল কাজ
திட்ட நியாயப்படுத்தல்,প্রকল্পের ন্যায্যতা
பாதுகாப்பு வேலை,প্রতিরক্ষামূলক কাজ
போலி-மைசீலியம்,সিউডো-মাইসেলিয়াম
குட்டை,পুডল
புக்கிங்,পাগিং
பியூமிஸ்,পিউমিস
குத்து,পাঞ্চিয়ন
பொம்மை,পুতুল
புட்லாக்,পুটলগ
புட்லாக் சாரக்கட்டு,পুটলগ ভারা
அளவு சர்வேயர்,পরিমাণ পরিমাপক
குவாரி சாறு,খনির রস
குவே,কোয়ে
ராணி மூடல்,রানী বন্ধ
குவோயின்,কুইন
ராஃப்ட் அடித்தளம்,ভেলা ফাউন্ডেশন
ரேக்கர்,রাকার
ரேக்கிங்,রেকিং
ரேக்கிங் பத்திரம்,রেকিং বন্ড
ரேக்கிங் ஒளிரும்,ঝলকানি raking
வேகமாக மாறுபடும் ஓட்டம்,দ্রুত পরিবর্তনশীল প্রবাহ
திரும்பப் பெறக்கூடிய கட்டணம்,পুনরুদ্ধারযোগ্য পেমেন্ট
சிவப்பு பூமி,লাল পৃথিবী
சிவப்பு களிமண்,লাল দোআঁশ
சீராக்கி,রেগুলেটর
ரெகர் அல்லது கருப்பு பருத்தி மண்,রেগুর বা কালো তুলা মাটি
திருப்பிச் செலுத்தும் ஒப்பந்தம்,পরিশোধের চুক্তি
எஞ்சிய சுருக்கம்,অবশিষ্ট সংকোচন
எஞ்சிய மண்,অবশিষ্ট মাটি
வெளிப்படுத்து,প্রকাশ করা
பின்னை வெளிப்படுத்து,পিন প্রকাশ করুন
டை வெளிப்படுத்து,টাই প্রকাশ
ரிட்ஜ்,রিজ
ரிட்ஜ் கேப்பிங்,রিজ ক্যাপিং
நதி,নদী
சாலை நிலை,রোড স্টেড
கரடுமுரடான பிளாஸ்டர்,রুক্ষ প্লাস্টার
இடிபாடுகள்,ধ্বংসস্তুপ
இடிந்த கொத்து,ধ্বংসস্তূপ রাজমিস্ত্রি
இடிந்த சுவர்,ধ্বংসস্তূপ দেয়াল
இயங்கும் அளவீடு,চলমান পরিমাপ
பாதுகாப்பான தாங்கும் திறன்,নিরাপদ ভারবহন ক্ষমতা
உப்பு படிந்து,লবণ গ্লেজ
மாதிரி அளவு,সাধারন মাপ
மாதிரி விநியோகம்,নমুনা বিতরণ
மாதிரி பிழை,নমুনা ত্রুটি
மணல்,বালি
மணல் பூச்சு,বালি ফিনিস
மணல் கை மோல்டிங்,বালি হাত ছাঁচনির্মাণ
மணல் அள்ளுதல்,স্যান্ডিং
நிறைவுற்ற மண்,স্যাচুরেটেড মাটি
நிறைவுற்ற மண் பேஸ்ட்,স্যাচুরেটেড মাটির পেস্ট
செறிவூட்டல் சாறு,স্যাচুরেশন নির্যাস
செறிவூட்டல் சதவீதம்,স্যাচুরেশন শতাংশ
சாசர் குவிமாடம்,সসার গম্বুজ
சாரக்கட்டு,ভারা
ஷிஸ்ட்,শিস্ট
கடல் துறைமுகம்,সমুদ্র বন্দর
ரகசிய சாக்கடை,গোপন নর্দমা
இரண்டாவது,দ্বিতীয়
வண்டல் பகுப்பாய்வு,অবক্ষেপণ বিশ্লেষণ
அரை செயற்கை துறைமுகம்,আধা-কৃত্রিম বন্দর
அரை அலை கப்பல்,আধা জোয়ার ডক
முதுமை,বার্ধক্য
ஷேல்,শেল
தாள் குவியல்,চাদরের স্তূপ
சுருக்க வரம்பு,সংকোচন সীমা
ஷட்டரிங்,শাটারিং
சியாலிடிக் மண்,সিয়ালিটিক মাটি
சிரோஜெம்,সিয়েরোজেম
சில்லு,সিল
வண்டல் மண்,পলি
ஒற்றை சதை இரத்தம்,একক ফ্লেমিশ রক্ত
ஒற்றை தானிய அமைப்பு,একক দানাদার কাঠামো
எலும்பு மண்,কঙ্কালের মাটি
பாவாடை,স্কার্টিং
ஸ்லீப்பர் சுவர்,ঘুমের প্রাচীর
பக்கவாட்டு சாக்கடை,পাশের নর্দমা
ஸ்லைடு விதி,পিছলানো পদ্দতি
ஸ்லிப் டாக்,স্লিপ ডক
ஸ்மோனிசா,স্মোনিজা
ஊறவைத்தல்,ভিজানো
மண் சங்கம்,মৃত্তিকা সমিতি
மண் வகுப்பு,মাটির শ্রেণী
மண் வளாகம்,মাটি জটিল
மண் நிலைத்தன்மை,মাটির সামঞ্জস্য
மண் குடும்பம்,মাটির পরিবার
மண் சட்ட வேலை,মাটির ফ্রেমের কাজ
மண்ணின் ஈரப்பதம்,মাটির আদ্রতা
மண்ணின் ஈரப்பதம் பெருக்கம்,মাটির আর্দ্রতা বৃদ্ধি
மண்ணின் ஈரப்பதம் குறைபாடு,মাটির আর্দ্রতার ঘাটতি
மண் உருவவியல்,মাটির রূপবিদ্যা
மண் துகள்,মাটির কণা
மண் கட்டம்,মাটির পর্যায়
மண் விவரக்குறிப்பு,মাটি প্রোফাইল
மண் எதிர்வினை,মাটির প্রতিক্রিয়া
மண் பிரிகிறது,মাটি আলাদা করে
மண் தொடர்,মাটি সিরিজ
மண் தீர்வு,মাটির সমাধান
மண் அமைப்பு,মাটির গঠন
மண் அமைப்பு,মাটির গঠন
மண் வகை,মাটির ধরন
சோலம்,সোলুম
சோர்ப்ஷன்,সর্পশন
ஸ்பால்கள்,স্পালস
குறிப்பிட்ட அயனி விளைவு,নির্দিষ্ট আয়ন প্রভাব
சதுர வடிவ இடிபாடுகள்,বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি
ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து,বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি
நிலையான ஓட்டம்,অটল প্রবাহ
மிளிரும் படி,ধাপে ধাপে ঝলকানি
ஒட்டும் தன்மை,আঠালোতা
ஒட்டும் புள்ளி,স্টিকিং পয়েন্ট
கல்,পাথর
ஸ்லோப் கை மோல்டிங்,স্লপ হাত ছাঁচনির্মাণ
பட்டா கீல்,চাবুক কবজা
வைக்கோல் பலகை,খড় বোর্ড
ஸ்ட்ரீம்,প্রবাহ
மன அழுத்தம்,মানসিক চাপ
நீட்டுபவர்,স্ট্রেচার
ஸ்ட்ரெச்சர் பிணைப்பு,স্ট্রেচার বন্ড
ஸ்ட்ரெச்சர் படிப்பு,স্ট্রেচার কোর্স
லேசான கயிறு,স্ট্রিং
சரம் பாடநெறி,স্ট্রিং কোর্স
கட்டமைப்பு காரணி,স্ট্রাকচার ফ্যাক্টর
கட்டமைப்பு குறியீடு,গঠন সূচক
ஸ்டக்கோ,স্টুকো
வீரியமான,স্টুড
ஸ்டைலோபேட்,স্টাইলোবেট
துணை மண்,সাব মাটি
துணை அமைப்பு,উপ-কাঠামো
கூட்டுத்தொகை வளைவு,সমষ্টি বক্ররেখা
சன் மைக்கா,সূর্য মাইকা
சூப்பர் கட்டமைப்பு,সুপার স্ট্রাকচার
நிலமளப்போர்,সার্ভেয়ার
எஸ்-மதிப்பு,এস-মান
அங்கும் இங்கும் அசை,চোরাই মাল
ஸ்வான் கழுத்து,রাজহাঁসের ঘাড়
கூடாரம்,তাবারন্যাকল
மேஜை கை மோல்டிங்,টেবিল হাত ছাঁচনির্মাণ
டேங்கிங்,ট্যাঙ্কিং
டெம்பீட்டோ,টেম্পিয়েত্তো
வெப்பநிலை மாற்றம்,টেম্পারিং
டெம்ப்ளேட்,টেমপ্লেট
டெம்ப்ளேட்,টেমপ্লেট
டெபிடேரியம்,টেপিডারিয়াম
டெரகோட்டா,পোড়ামাটির
டெர்ரா ரோசா,টেরা রোজা
டெர்ராஸோ,টেরাজো
டெட்ரா பாணி,টেট্রা শৈলী
வரம்பு வரம்பு மதிப்பு,থ্রেশহোল্ড সীমা মান
தொண்டை,গলা
கல் மூலம்,পাথরের মাধ্যমে
டைடல் பேசின்,জোয়ার বেসিন
டை பார்,টাই বার
கற்றை கட்டவும்,টাই মরীচি
டை ராட்,টাই রড
Tirs,তিরস
சகிப்புத்தன்மை,সহনশীলতা
பல்வலி,দাঁত তোলা
மேல் மண் அல்லது மேற்பரப்பு மண்,উপরের মাটি বা পৃষ্ঠের মাটি
மொத்த போரோசிட்டி,মোট ছিদ্র
டிரேசரி,ট্রেসরি
ரயில் எதிர்ப்பு,ট্রেন প্রতিরোধ
இடமாற்றம்,ট্রান্সেপ্ট
இடைநிலை மண்,ক্রান্তিকালীন মাটি
டிரான்ஸ்சம்,ট্রান্সম
போக்குவரத்து மண்,পরিবহন মাটি
துணை நதி,উপনদী
டிரிஃபோரியம்,ট্রাইফোরিয়াম
ட்ரைகிளிஃப்,ট্রাইগ্লিফ
துண்டிக்கப்பட்ட மண்,কাটা মাটি
கொந்தளிப்பான ஓட்டம்,উত্তাল প্রবাহ
சிறு கோபுரம்,বুরুজ
டைம்பார் எண்,টাইম্পার সংখ্যা
இறுதி தாங்கும் திறன்,চূড়ান্ত ভারবহন ক্ষমতা
அல்டிமேட் பிஎச்,চূড়ান্ত পিএইচ
ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து,এলোমেলো ধ্বংসস্তূপের গাঁথনি
கட்டமைக்கப்படாத சதுர இடிபாடுகள்,আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি
அண்டர்கிராஃப்ட்,আন্ডারক্রফট
நிரப்பப்படாத போரோசிட்டி,অপূর্ণ ছিদ্র
சீரான ஓட்டம்,অভিন্ন প্রবাহ
அலகு சட்ட வகை சாரக்கட்டு,ইউনিট ফ্রেম টাইপ ভারা
பயனற்ற வேலை,অনুৎপাদনশীল কাজ
நிறைவுறா மண்,অসম্পৃক্ত মাটি
நிலையற்ற ஓட்டம்,অস্থির প্রবাহ
மேல் பிளாஸ்டிக் வரம்பு,প্লাস্টিকের উপরের সীমা
பள்ளத்தாக்கு சாக்கடை,উপত্যকা গটার
வால்ட்,ভল্ট
வெட்டாரியம்,ভেটেরিয়াম
காற்றோட்டம்,অবাধে বায়ু - চলাচলের ব্যবস্থা
மறுபடியும்,ভেন্টিলেটর
வெரம்தா,ভেরামদাহ
வேஸ்டிபுல்,ভেস্টিবুল
வில்லா,ভিলা
