Kannada,Hindi
ಉಭಯಸಂಕಟ,दुविधा
ಪರಿಶ್ರಮದ,"अध्यवसायी, परिश्रमी"
ಆಯಾಮ,"विमा, विस्तार"
ಡಿಪ್ಲೋಮ,डिप्लोमा
ರಾಜತಾಂತ್ರಿಕತೆ,"राजनय, कूटनीति"
ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ,राजनयिक उन्मुक्‍ति
ನೇರ,"प्रत्यक्ष, सीधा, निदेश देना"
ನೇರ ಸ್ಪರ್ಧೆ,सीधी प्रतियोगिता
ನೇರ ಸಂದರ್ಶನ,सीधा साक्षात्कार
ನಾಜೂಕಾದ,"निदेश, निदेशन"
ನಿರ್ದೇಶಕ,निर्देशिका
ನೇರ ನೇಮಕಾತಿ,सीधे भर्ती(व्यक्‍ति)
ತಪ್ಪಿಸು,नांमजूर करना
ಅಂಗವೇಕ್ಷಣೀಯ,"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता"
ಅಂಗವಿಕಲ,अशक्‍त व्यक्‍ति
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ,"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ"
ಅನನುಕೂಲ,अपहित
ಒಪ್ಪಿಸು,"असहमत होना, असहमति"
ಅಂಗೀಕರಿಸದ,नामंजूर
ಅಸಮ್ಮತಿ,निरनुमोदन
ದುರಂತದ,विपदा
ವಿಪತ್ತು ನಿರ್ವಹಣೆ,विपदा प्रबंधन
ವಿಸರ್ಜಿಸು,"तोड़ देना, भंग करना"
ವಿತರಣೆ,संवितरण
ತರಿಸು,"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना"
ವಿಸರ್ಜನೆ,"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी"
ವಿಸರ್ಜನೆ,छुट्टी की पर्ची
ಶಿಸ್ತು ಕ್ರಮ,अनुशासनिक कार्रवाई
ಶಿಸ್ತು ವಿಧಾನ,अनुशासनिक प्रकिया
ಶಿಸ್ತು,अनुशासन
ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ,"दावा छोड़ना, दावा त्यागना, अस्वीकार करना"
ಪ್ರಕಟಿಸು,"प्रकटन, प्रकटीकरण"
ಅಸಮಾಧಾನ,असंतोष
ನಿಲ್ಲಿಸುವಿಕೆ,"समापन, समाप्ति, रोक"
ನಿಲ್ಲಿಸು,"बंद करना, रोकना, समाप्त करना"
ಅಸಮಾಧಾನ,"अनबन, मतभेद"
ರಿಯಾಯಿತಿ,"बट्टा, छूट"
ಪತ್ತೆ,"खोजना, पता लगाना"
ಅಪಖ್ಯಾತಿ,"अविश्‍वसनीय मानना, साख गिराना"
ವ್ಯತ್ಯಾಸ,विसंगति
ವಿವೇಚನೆ,विवेक
ವಿವೇಚನಾ ಅನುದಾನ,विवेकानुदान
ವಿವೇಚನೆ ಶಕ್ತಿ,विवेकाधिकार
ತಾರತಮ್ಯ,"भेदभाव, विभेद"
ಚರ್ಚೆ,"विचार-विमर्श, चर्चा, बहस"
ವಂಚಕ,बेईमान
ಅವಮರ್ಯಾದೆ,"अस्वीकार करना, नकारना, अनादर करना"
ವಿಘಟನೆ,विघटन
ಕೊರೆ,डिस्क
ಸ್ಥಳಾಂತರಿಸುವುದು,"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना"
ವಿಶ್ವಾಸದ್ರೋಹದ,निष्ठाहीन
ವಜಾಮಾಡಿಸು,"पदच्युत करना, बरख़ास्त करना, खारिज करना"
ವಜಾಮಾಡುವುದು,"पदच्युति, बरख़ास्तगी"
ವಜಾಮಾಡುವ ವಿಧಾನ,बरख़ास्तगी प्रकिया
ಸೇರಿಸು,"आज्ञा न मानना, अवज्ञा करना"
ಅಣಿಕೆ,"अव्यवस्था, गड़बड़ी, शांति भंग"
ಅಸ್ವಸ್ಥಗೊಳಿಸು,अव्यवस्थित करना/होना
ಅಸಮಾನತೆಗೆ,असमानता
ರವಾನೆ ವಿಭಾಗ,प्रेषण अनुभाग
ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ,परिहार्य
ಹರಡು,"विसर्जित होना, तितर-बितर करना या होना"
ಸ್ಥಳಾಂತರಗೊಂಡ,विस्थापित
ಪ್ರದರ್ಶನ,"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना"
ಅಸಮಾಧಾನ,"अप्रसाद, नाखुशी"
ವಿಲೇವಾರಿ,"निपटान, निवर्तन, व्ययन"
ವಿಲೇವಾರಿ,"निपटाना, बेचना"
ಇನಚಾತುರ್ಯ,"प्रवृत्‍ति, स्वभाव"
ಹೊರಹೊಮ್ಮಿಸು,"बेकब्ज़ा करना, कब्जा छीनना"
ವಿವಾದಿಸು,"विवाद, झगड़ा"
ಅನರ್ಹತೆ,निरर्हता
ಕಡೆಗಣಿಸು,अवहेलना
ಅಡ್ಡಿ,"विच्छिन्नता, बाधा, भंग, भंग करना"
ಅಸಮಾಧಾನ,असंतोष
ಭಿನ್ನಾಭಿಪ್ರಾಯ,"विमति, विसम्मति"
ಅಪಚಾರ ಮಾಡು,"अपकार, कुसेवा"
ವಿಘಟಿಸು,"वियोजित करना, असंबद्‌ध होना, अलग होना"
ವಿಸರ್ಜನೆ,"भंग, विघटन"
ವಿಸರ್ಜಿಸು,"विघटित करना, भंग करना"
ದೂರ ಶಿಕ್ಷಣ,दूरस्थ अधिगम
ಬಂಡಿಲೆ ಮಾಡುವವಳು,"मद्‌य निर्माणशाला, आसवनी"
ವಿಶಿಷ್ಟ,"भिन्न, अलग, सुभिन्न, सुस्पष्‍ट, सुव्यक्‍त"
ಪ್ರತ್ಯೇಕಿಸು,"भेद करना, विशिष्‍टता पाना"
ಅಸ್ಪಷ್ಟತೆ,"विकृति, तोड़-मरोड़"
ಯಾತನೆ,"विपत्‍ति, कष्‍ट"
ವಿತರಣೆ ಮಾಡು,"वितरण करना, बाँटना"
ವಿತರಣೆ,"वितरण, बंटन"
ಜಿಲ್ಲೆ,"जिला, जनपद"
ಜಿಲ್ಲಾ ಕೇಂದ್ರ,"डिस्ट्रिक्टसेंटर, व्यावसायिक केंद्र, जिला केंद्र, प्रधान केंद्र"
ಅಡ್ಡಿ,"उपद्रव, गड़बड़ी, अशांति, बाधा"
ನಲಿದಾರ,"यथोपरि, जैसे ऊपर"
ತಿರುವು,"विषयांतर, पथांतर, पथांतरण, अपयोजन"
ಲಾಭ,लाभांश
ವಿಭಾಗ,"प्रभाग, मंडल, डिवीजन, विभाजन, श्रेणी, डिवीजन"
ವಿಚ್ or ೇದನ,"तलाक़, विवाह-विच्छेद, तलाक़ देना, विवाह-विच्छेद करना"
ಕಪ್ಪೆ,डॉकेट
ವೈದ್ಯ,"डॉक्टर, चिकित्सक"
ದಾಖಲೆಗಳು,"दस्तावेज़, प्रलेख"
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,दस्तावेजी साक्ष्य
ದಸ್ತಾವತಿ,"प्रलेखीकरण, प्रलेखन"
ನಿವಾಸ,अधिवास
ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ,अधिवास प्रमाणपत्र
ಪ್ರಬಲ,"प्रभावी, प्रबल, प्रधान"
ದಾನ,"दान, संदान, चंदा"
ತಿಕ್ಕಲ,"डोसियर, खरीता"
ಅನುಮಾನಾಸ್ಪದ,संदिग्ध
ಪಾರಿವಾಳ,क्रमवेशन
ಕೆಳಗಡೆ,अवनयन
ಕರಡು,"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा"
ಕರಡು ಪ್ರತ್ಯುತ್ತರ,उत्‍तर का मसौदा
ತೀವ್ರವಾದ ಅಳತೆ,कठोर उपाय
ಸೆರೆ,"आहरण, निकालना, काटना, चैक लिखना"
ಡ್ರಾಯರ್,"चेक काटने वाला, लेखीवाल, आहरणकर्ता, दराज"
ಚಿತ್ರ,"ड्राइंग, रेखाचित्र, आहरण"
ಬರಗಾಲ,"अनावृष्‍टि, सूखा"
ಶುಷ್ಕ ಪ್ರಚಾರ,निर्लाभ पदोन्नति
ಉಭಯಪಥ,"दोहरा प्रभार, दोहरा कार्यभार"
ದ್ವಿ ಪೌರತ್ವ,दोहरी नागरिकता
ಕಾರಣವಾದ,"देय, प्राप्य, नियत"
ಸರಿಯಾದ ಪರಿಶ್ರಮ,सम्यक् तत्परता
ಬಾಕಿ,देय राशि
ಸರಿಯಾಗಿ,"विधिवत, यथाविधि"
ನಕಲು,"दूसरी प्रति, अनुलिपि"
ಅವಧಿ,"अवधि, मियाद"
ಬಿದ್ದು,दबाव
ಕರ್ತವ್ಯ,"ड्यूटी, कर्तव्य, कार्य, काम, शुल्क"
ಕರ್ತವ್ಯ ಭತ್ಯೆ,ड्यूटी भत्‍ता
ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ,ड्यूटी चार्ट
ಕರ್ತವ್ಯ ರಜೆ,इतर कार्यार्थ छुट्टी
ಕರ್ತವ್ಯ ಕೊಠಡಿ,ड्यूटी कक्ष
ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ,मृत्युकालिक कथन
ಚಲನಶಾಸ್ತ್ರ,गतिकी
ಮೊಣಕಾಲ,उद्‌दिष्‍ट करना
ಗಳಿಸಿದ ರಜೆ,अर्जित छुट्टी
ಗಳಿಕೆ,"अर्जन, कमाई"
ಪರಿಸರ ಸ್ನೇಹಿ,पर्यावरण-अनुकूल
ಪರಿಸರ ವಿಜ್ಞಾನ,पारिस्थितिकी
ಆರ್ಥಿಕ,"आर्थिक, अर्थशास्त्रीय"
ಆರ್ಥಿಕ ಶೋಷಣೆ,"आर्थिक शोषण, आर्थिक संदोहन"
ಆರ್ಥಿಕತೆ,अर्थव्यवस्था
ಆರ್ಥಿಕ ವರ್ಗ,किफ़ायती श्रेणी
ಸಂಪಾದನೆ,संपादन
ಆವೃತ್ತಿ,संस्करण
ಸಂಪಾದಕೀಯ,सम्पादकीय
ಶಿಕ್ಷಣ,शिक्षा
ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ,शैक्षिक कैरियर
ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ,"शैक्षिक संस्थान, शिक्षा संस्थान"
ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ,शैक्षिक अर्हता
ಪರಿಣಾಮ,"प्रभाव, परिणाम"
ಪರಿಣಾಮಕಾರಿ,"प्रभावी, कारगर, वास्तविक"
ಹಿತ,प्रभावी तिथि
ಪರಿಣಾಮ,मालमत्ता
ಕಾರ್ಯಕಾರಿತ್ವ,प्रभावोत्पादकता
ಅಖಂಡತೆ,"दक्षता, कार्यकुशलता"
ದಕ್ಷ,दक्ष
ಹೊರಹಾಕುವಿಕೆ,बेदखली
ವಿಸ್ತಾರವಾದ,"विस्तार से कहना, विशद"
ತಪ್ಪಿಹೋಗು,"बीतना, बीत जाना"
ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ,निर्वाचित प्रतिनिधि
ಚುನಾವಣೆ,"निर्वाचन, चुनाव"
ಚುನಾವಣಾ ಕಾಲೇಜು,"निर्वाचक मंडल, इलैक्टोरल कॉलेज"
ಮತದಾರಿಕೆ,"निर्वाचक मंडल, निर्वाचन क्षेत्र"
ವಿದ್ಯುದೀಕರಣ,विद्‌‌युतीकरण
ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ,इलेक्ट्रॉनिक संचार माध्यम
ಪ್ರಾಥಮಿಕವಾಗಿ,प्रारंभिक
ಅರ್ಹತೆ,पात्रता
ಅರ್ಹತೆ ಪರೀಕ್ಷೆ,पात्रता परीक्षण
ತೊಡೆದುಹಾಕುವಿಕೆ,"निकाल देना, विलोपन"
ವಜಭಸ,वाक्-पटुता
ಮುಜುಗರ,उलझन में डालना
ದುಡುಕು,ग़बन
ಲಾಂblemನ,संप्रतीक
ಉಬ್ಬು ಮುದ್ರೆ,उभरी मुहर
ತುರ್ತುಸ್ಥಿತಿ,"आपात, आपात काल"
ತುರ್ತು ಪರಿಹಾರ,आपात राहत
ಹೊರಹೊಮ್ಮುವ,आपातिक
ವಲಸೆ,उत्प्रवासन
ಸ ೦ ಚಾರಿಗಳು,परिलब्धियां
ಸಾಮರಸ್ಯ,नामिका बनाना
ಪರಾನುಭೂತಿ,परानुभूति
ಉದ್ಯೋಗ,"नियोजित करना, सेवायोजित करना, प्रयोग करना, काम में लाना"
ಉದ್ಯೋಗಿ,कर्मचारी
ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ,कर्मचारी सहभागिता
ನೌಕರರ ಕೊಡುಗೆ,कर्मचारी अंशदान
ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ,कर्मचारी भविष्य निधि
ಉದ್ಯೋಗಕಾರ,नियोक्‍ता
ಉದ್ಯೋಗ,"रोज़गार, सेवायोजन"
ಉದ್ಯೋಗ ವಿನಿಮಯ,रोज़गार कार्यालय
ಉದ್ಯೋಗ ಸೂಚನೆ,रोज़गार सूचना
ಉದ್ಯೋಗ ಕಚೇರಿ,रोज़गार कार्यालय
ಅಧಿಕಾರ ನೀಡಿ,सशक्‍त करना
ಸಬಲೀಕರಣ,सशक्तीकरण
ಅಂಗೀಕರಿಸು,"अधिनियम बनाना, अधिनियमित करना"
ಜಾರಿಗೊಳಿಸು,अधिनियमन
ನೊಣ,एक साथ
ನಗದು,"भुनाना, नकदीकरण"
ಸುತ್ತಾಟ,"साथ लगाना, अनुलग्न करना"
ಉತ್ತೇಜನ,"उत्साहन, उत्साहवर्धन"
ಅತಿಕ್ರಮ,"अधिक्रमण, अतिक्रमण"
ಎಸೆತ,"भारग्रस्तता, देयता-भार"
ಒಪ್ಪಿ,"पृष्‍ठांकन करना, समर्थन करना"
ದತ್ತಿ,अक्षय निधि
ಅಂತಿಮ ಉತ್ಪನ್ನ,अंतिम उत्पाद
ಶಕ್ತಿ,ऊर्जा
ಬಲಪಡಿಸು,प्रवर्तन कराना
ತೊಡಗಿಸು,"लगाना, नियुक्‍त करना"
ವರ್ಧಿಸುವುದು,"वृद्‌धि, बढोतरी"
ಭಾಗಿಸು,आदेश देना
ಸಾಮೂಹಿಕವಾಗಿ,सामूहिक रूप से
ವಿಚಾರಣೆ,"पूछताछ, जांच"
ದಾಖಲಿಸು,"भर्तीकरना, भर्तीहोना"
ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ),"भर्ती, नामांकन"
ದಾಖಲಾತಿ ಸಂಖ್ಯೆ,नामांकन संख्या
ಆವರಿಸು,मार्ग में
ನಂತರದ,आगामी
ಖಚಿತಪಡಿಸು,"आश्‍वस्त करना, सुनिश्‍चित करना"
ಪ್ರವೇಶಿಸು,"दर्ज करना, प्रविष्‍टि करना"
ಉದ್ಯಮ,उद्‌यम
ಮನರಂಜನೆ,"मनोरंजन करना, ग्रहण करना"
ಮನರಂಜನೆ,"मनोरंजन, सत्कार"
ಅರ್ಹತೆ,"हक़दार होना, हक़दार बनाना"
ಪ್ರಶಸ್ತಿಗಳಿರುವ,हक़दार
ಅರ್ಹತೆ,हक़दारी
ಪ್ರವೇಶ,प्रवेश
ಪ್ರವೇಶಿಸುವ,प्रवेशी
ಪ್ರವೇಶ,"प्रविष्‍टि, इंदराज, प्रवेश"
ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ,प्रवेश स्तर का कार्य
ವಿವರಣೆ,"गणना, गिनना"
ವಾತಾವರಣ,पर्यावरण
ರಾಯಭಾರಿ,दूत
ಸಾಂಕ್ರಾಮಿಕ,महामारी
ಸಾರಾಂಶ,सार
ಸಮಾನತೆ,"समता, समानता"
ಸಮತಟ್ಟಾದ,संतुलन
ಉಪಕರಣ,उपस्कर
ಸಮಾನತೆ,"साम्या, इक्विटी"
ಸಮಾನ,"तुल्य, समतुल्य, समानार्थी"
Alಷಧದ,द्‌‌वि-अर्थक
ನಿರ್ಮೂಲನೆ,उन्मूलन करना
ಕಸ,शुद्‌धि-पत्र
ದೋಷ,"त्रुटि, भूल, ग़लती"
ಉಲ್ಬಣ,स्वतः वृद्‌धि
ಮುಜುಗರ,अनुरक्षक
ಅಗತ್ಯವಾದ,अनिवार्य
ಸ್ಥಾಪನೆ,स्थापना
ಅಂದಾಜು,"प्राक्कलन, आंकना, अनुमान"
ಅಂದಾಜು ಬೆಲೆ,अनुमानित लागत
ನೀತಿಶಾಸ್ತ್ರ,"नीतिशास्त्र, आचार नीति"
ಚಕ್ಷಿ,शिष्‍टाचार
ಖಾಲಿಮಾಡುವುದು,निष्क्रमण
ತಪ್ಪಿಸಿಕೊ,"अपवंचन करना, टालना"
ಮೌಲ್ಯಮಾಪನ,मूल्यांकन
ಸಹ ಸಂಖ್ಯೆ,समसंख्या
ಅಂತಿಮ,संभावित
ಹೊರಹಾಕುವುದು,बेदख़ली
ಸಾಕ್ಷಿ,"साक्ष्य, सबूत"
ವಿಕಸನ,विकसित करना
ನಿಖರವಾದ,"यथार्थ, बिल्कुल ठीक, निश्‍चित"
ಪರೀಕ್ಷೆ,परीक्षा
ಪರೀಕ್ಷಕ,परीक्षार्थी
ಪರೀಕ್ಷಕ,परीक्षक
ಉದಾಹರಣೆ,उदाहरण
ದೋಚುವುದು,उत्खनन
ಅತ್ಯುತ್ತಮ,"अत्युत्‍तम, उत्कृष्‍ट"
ಹೊರತುಪಡಿಸಿ,अपवाद
ಅಸಾಧಾರಣವಾದ,"अपवादात्मक, असाधारण"
ಹೆಚ್ಚಿರು,"अति, अधिकता"
ವಿನಿಮಯ,विनिमय
ವಿಭಾಗ,राजकोष
ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ),उत्पाद शुल्क
ಹೊರಗಿನಂತೆ ಮಾಡು,"अपर्वजित करना, निकालना"
ಪ್ರತ್ಯೇಕವಾದ,अनन्य
ಮನ್ನಿಸು,"माफ़ करना, क्षमा करना, बहाना"
ಕಾರ್ಯಚೇಳಿಸು,"निष्पादन करना, कार्यान्वित करना"
ಉಪಯೋಗಕ,"कार्यपालिका, कार्यपालक, कार्यप्रबंधक, कार्यकारिणी"
ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,कार्यकारिणी समिति
ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ,कार्यपालक शक्‍ति
ಕಾರ್ಯನಿರ್ವಾಹಕ,"अधिकारी वर्ग, कार्यपालक वर्ग"
ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ,कार्यपालक स्टॉफ
ವಿನಾಯ,"छूट देना, छूट-प्राप्त"
ವಿನಯ,छूट
ವ್ಯಾಯಾಮ,"प्रयोग, प्रयोग करना"
ಮಾಜಿ ತಳಹದ,"अनुग्रहपूर्वक, अनुग्रही"
ಮಾಜಿ ತಟಾದ ಪಾವತಿ,अनुग्रही अदायगी
ನಿಷ್ಕಾಸ,नि:शेष करना
ತರುವ,सर्वांगीण
ಪ್ರದರ್ಶನ,"प्रदर्श, प्रदर्शित करना"
ತಿರಸ್ಕಾರ,तात्कालिक आवश्यकता
ಎಕ್ಸಿಮ್ ನೀತಿ,आयात-निर्यात नीति
ನಿರ್ಗಮನ,"निर्गम, निकास, निकास द्‌वार, बहिगर्मन द्‌वार"
ನಿರ್ಗಮನ ಸಂದರ್ಶನ,बहिगर्मन साक्षात्कार
ನಿರ್ಗಮನ ನೀತಿ,बहिर्गमन नीति
ಸಮೀಕ್ಷೆ,निर्गम मतानुमान
ಅಫೀಸಿಯ,पदेन
ಮುಕ್ತಾಯಗೊಳಿಸು,माफी देना
ವಿಸ್ತರಣ,"विस्तार, प्रसार"
ಭಾಗ,एकपक्षीय
ವಲಸೆ,"देश-निकाला, देश निष्कासन, देशत्याग, देश निष्‍ठा-त्याग"
ತಕ್ಕ,"समीचीन, कार्यसाधक"
ಚುರುಕುಗೊಳಿಸು,शीघ्र कार्रवाई करना
ಹೊರನಯಿಸು,"निकाल देना, निष्कासित करना"
ವೆಚ್ಚ,"व्यय, ख़र्च"
ಅನುಭವ,अनुभव
ಪ್ರಯೋಗ,"प्रयोग, परीक्षण"
ತಜ್ಞ,विशेषज्ञ
ಅವಧಿ ಮುಗಿಸು,समाप्‍ति
ಗಡುವು ದಿನಾಂಕ,समाप्ति तिथि
ವಿವರಣೆ,"व्याख्या, स्पष्‍टीकरण"
ಸ್ಪಷ್ಟವಾದ,स्पष्‍ट
ಶೋಷಣೆ,"शोषण, समुपयोजन"
ಅನ್ವೇಷಿಸು,"खोज करना, पता लगाना"
ಸ್ಫೋಟ,विस्फोट
ರಫ್ತು,निर्यात
ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ,कार्योत्‍तर
ಮನ್ನಿಸು,"एक्सप्रेस, तुरंत, अभिव्यक्‍त करना, व्यक्‍त करना"
ಅಭಿವ್ಯಕ್ತಿ,"अभिव्यक्‍ति, वाक्यांश, पद"
ಹೊರಹಾಕುವುದು,निष्कासन
ಹೊರಹೊಮ್ಮಿಸು,"निकालना, हटा देना"
ವಿಸ್ತರಿಸು,"बढ़ाना, विस्तार करना"
ಮಟ್ಟಿಗೆ,"विस्तार, सीमा"
ಬಾಹ್ಯ,"बाह्‌य, विदेशी, विदेश"
ಸುಲಿಗೆ,ऐंठना
ಹೆಚ್ಚಿನ,अतिरिक्‍त
ಹೊರಡಿಸಿಕೊ,उद्‌धरण
ಅಸಾಧಾರಣ,असाधारण
ಅತಿರೇಕದ,"फि़जूलख़र्च, अपव्ययी"
ಉಗ್ರವಾದಿ,"अतिवादी, उग्रवादी"
ಬಹಿರ್ಮುಖಿ,बहिर्मुखी
ಕಣ್ಣಿನ ಸಾಕ್ಷಿ,"प्रत्यक्ष साक्षी, चश्मदीद गवाह"
ತಯಾರಿಸು,"गढ़ना, निर्माण करना"
ಮುಖ ಬೆಲೆ,अंकित मूल्य
ಸರಾಗವಾಗಿಸು,सुकर बनाना
ಸೌಲಭ್ಯ,सुविधा
ಮುಖದ,"अनुलिपि, प्रतिकृति"
ಸತ್ಯ,तथ्य
ಬಣಗಳ ಸಿದ್ಧಾಂತ,"गुटबंदी, गुटवाद"
ಅಂಶ,कारक
ಕಾರ್ಖಾನೆ,"कारख़ाना, निर्माणी, फ़ैक्टरी"
ವಾಸ್ತವಿಕ,"तथ्यपूर्ण, तथ्यात्मक"
ಸಿಬ್ಬಂದಿ,"संकाय, शिक्षण स्टाफ, शक्‍ति"
ಅನುತ್ತೀರ್ಣ,"असफल होना, चूकना, अनुत्‍तीर्ण होना, दिवालिया हो जाना"
ನ್ಯಾಯಯುತ,"स्वच्छ, उचित, निष्पक्ष, पर्याप्त, साधारण, मेला"
ನಂಬಿಕೆ,"विश्‍वास, आस्था"
ನಕಲಿ,"नकली, जाली"
ಕುಟುಂಬ,"परिवार, कुटुंब"
ಕ್ಷಾಮ,"अकाल, दुर्भिक्ष"
ಹಗೆತನ,किराया
ವಿದಾಯ,विदाई
ಕೃಷಿ,"खेती, कृषि"
ಆಯಾಸ,थकान
ತಪ್ಪು,"दोष, चूक, त्रुटि"
ಪರವಾಗಿ,"अनुग्रह, कृपा, पक्षपात"
ಕಾರ್ಯಸಾಧ್ಯತೆ,साध्यता
ಒಕ್ಕೂಟ,परिसंघ
ಶುಲ್ಕ,"शुल्क, फ़ीस"
ಮತ್ತೆ ಆಹಾರ,"पुनर्भरण, प्रतिपुष्‍टि"
ಭಾವನೆ,"भाव, अनुभूति, भावना, संवेदन"
ಅಭಿನಂದಿಸು,बधाई देना
ಸಹ,"साथी, अध्येता, अधिसदस्य"
ಸಹಭಾಗಿತ್ವ,"अध्येतावृत्‍ति, अधिसदस्यता"
ಹೆಣ್ಣು,"स्त्री, महिला"
ಫಲವತ್ತಾದ,"उपजाऊ, उर्वर"
ಕಾಲ್ಪನಿಕ,कल्पित
ನಿಷ್ಠೆ,निष्ठा
ಹೊಲತು,क्षेत्र
ಆಕೃತಿ,"अंक, आकृति"
ಕಲೆ,"फ़ाइल, मिसिल, संचिका, फ़ाइल करना, दाखि़ल करना"
ನಿರ್ಭೀತೆ,"मिसिलबंदी, फ़ाइल करना"
ಚಲನಚಿತ್ರ,"फि़ल्म, चलचित्र"
ಅಂತಿಮ,अंतिम
ಹಣಕಾಸು,"वित्‍त, वित्‍त पोषण करना"
ಹಣಕಾಸಿನ,"वित्‍तीय, वित्‍त संबंधी"
ಹಣಕಾಸಿನವನು,वित्‍तपोषक
ಶೋಧನೆ,निष्कर्ष
ಉತ್ತಮ,जुर्माना
ಲಲಿತ ಕಲೆ,ललित कलाएँ
ಬೆರಳು ಮುದ್ರಣ,अंगुली-छाप
ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತುಗಳು,तैयार माल
ಬೆಂಕಿ,"आग, नौकरी से निकालना"
ಹಾರುವುದು,"गोलीकांड, गोली चलाना, गोली चलना"
ದೃ firmರಂಗ,"फ़र्म, व्यवसाय-प्रतिष्ठान"
ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ,प्रथम उपचार
ಪ್ರಥಮ ದರ್ಜೆ,"प्रथम श्रेणी, उत्‍तम"
ಮೊದಲ ವಿಭಾಗ,प्रथम श्रेणी
ಮೊದಲ ಮಾಹಿತಿ ವರದಿ,"प्रथम सूचना रिपोर्ट, प्राथमिकी"
ಹಣಕಾಸಿನ,राजकोषीय
ಮೀನುಗಾರಿಕೆ,"मात्स्यकी, मत्स्य पालन, मत्स्य उद्‌योग, मत्स्य क्षेत्र"
ಹೊಂದುವುದು,"योग्य, उपयुक्‍त, स्वस्थ"
ಫಿಜಿ,"उपयुक्‍तता, योग्यता, स्वस्थता"
ಸರಿ,"निर्धारित करना, नियत करना, स्थिर करना"
ಸ್ಥಿರೀಕರಣ,"निर्धारण, नियतन"
ಸ್ಥಿರ,"स्थिर, बद्‌ध, निश्‍चित, नियत"
ಧ್ವಜ,"पताका, ध्वज"
ಫ್ಲಾಪ್,"पट्टी, फ़्लैप"
ಚಪ್ಪಟೆ,"सपाट, एक समान, फ़्लैट"
ನೌಕಾಪಡೆ,बेड़ा
ನಮ್ಯತೆ,लचीलापन
ಹಾರಾಟ,"फ़्लाइट, उड़ान"
ಪ್ರವಾಹ ಪರಿಹಾರ,बाढ़ राहत
ನೆಲ,"सदन, मंच, फ़र्श, तलमंजि़ल"
ಹರಿ,प्रवाह
ಏರಿಳಿತ,"घट-बढ़, उतार-चढ़ाव"
ಭ್ರೂಣಮ,"गर्भनाश, गर्भनाशी, भ्रूण हत्या"
ಬಾರಿ,फ़ोल़्डर
ಫೋಲಿಯೊ,"जुज, फ़ोलियो, पन्ना"
ಅನುಸರಿಸು,"अनुसरण करना, पीछा करना, पालन करना, समझना"
ಅನುಭೋಗ,"निम्नलिखित, नीचे लिखा, नीचे दिया, के बाद"
ಅನುಬಂಧ,अनुगामी
ಉತ್ತೇಜಿಸು,उकसाना
ಕಾಲು ಟಿಪ್ಪಣಿ,पाद टिप्पणी
ಬಲವಂತದ ದುಡಿಮೆ,"बेगार, बलात् श्रम"
ಮುನ್ಸೂಚನೆ,पूर्वानुमान
ಮುಂಚೂಣಿ ತೀರ್ಮಾನ,पूर्व विचारित परिणाम
ವಿದೇಶದ,"विदेशी, बाह्‌य"
ಪ್ರಬಲ,फ़ोरमैन
ಮುನ್ಸೂಚನೆ,"पूर्वाह्‌न, दोपहर से पहले"
ದೂರದೃಷ್ಟಿ,दूरदर्शिता
ಮುನ್ಸೂಚನೆ,प्राक्कथन
ಮುಟ್ಟುಗೋಲು,"खो देना, ज़ब्त करना"
ಖೋಟಾ,जाली
ಖೋಟಾ,जालसाजी
ರೂಪ,"फॉर्म, प्रपत्र, रूप"
