Hindi,Punjabi
नांमजूर करना,ਅਸਵੀਕਾਰ ਕਰੋ
"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता",ਅਪਾਹਜਤਾ
अशक्‍त व्यक्‍ति,ਅਯੋਗ ਵਿਅਕਤੀ
"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ",ਅਯੋਗਤਾ ਲਾਭ
अपहित,ਨੁਕਸਾਨ
"असहमत होना, असहमति",ਅਸਹਿਮਤ
नामंजूर,ਅਸਵੀਕਾਰ ਕੀਤਾ
निरनुमोदन,ਅਸਵੀਕਾਰ
विपदा,ਤਬਾਹੀ
विपदा प्रबंधन,ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ
"तोड़ देना, भंग करना",ਭਾਂਡੇ
संवितरण,ਵੰਡ
"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना",ਰੱਦ
"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी",ਡਿਸਚਾਰਜ
छुट्टी की पर्ची,ਡਿਸਚਾਰਜ ਸਲਿੱਪ
अनुशासनिक कार्रवाई,ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ
अनुशासनिक प्रकिया,ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ
अनुशासन,ਅਨੁਸ਼ਾਸਨ
"दावा छोड़ना, दावा त्यागना, अस्वीकार करना",ਵਿਗਾੜ
"प्रकटन, प्रकटीकरण",ਖੁਲਾਸਾ
असंतोष,ਅਸੰਤੁਸ਼ਟ
"समापन, समाप्ति, रोक",ਬੰਦ
"बंद करना, रोकना, समाप्त करना",ਬੰਦ ਕਰੋ
"अनबन, मतभेद",ਵਿਵਾਦ
"बट्टा, छूट",ਛੂਟ
"खोजना, पता लगाना",ਖੋਜ ਕਰੋ
"अविश्‍वसनीय मानना, साख गिराना",ਬਦਨਾਮੀ
विसंगति,ਅੰਤਰ
विवेक,ਵਿਵੇਕ
विवेकानुदान,ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ
विवेकाधिकार,ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ
"भेदभाव, विभेद",ਵਿਤਕਰਾ
"विचार-विमर्श, चर्चा, बहस",ਵਿਚਾਰ ਵਟਾਂਦਰੇ
बेईमान,ਬੇਈਮਾਨ
"अस्वीकार करना, नकारना, अनादर करना",ਬੇਇੱਜ਼ਤੀ
विघटन,ਵਿਗਾੜ
डिस्क,ਡਿਸਕ
"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना",ਉਜਾੜਾ
निष्ठाहीन,ਬੇਵਫ਼ਾ
"पदच्युत करना, बरख़ास्त करना, खारिज करना",ਖਾਰਜ
"पदच्युति, बरख़ास्तगी",ਬਰਖਾਸਤਗੀ
बरख़ास्तगी प्रकिया,ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
"आज्ञा न मानना, अवज्ञा करना",ਅਣਆਗਿਆਕਾਰੀ
"अव्यवस्था, गड़बड़ी, शांति भंग",ਵਿਕਾਰ
अव्यवस्थित करना/होना,ਅਸੰਗਤ
असमानता,ਅਸਮਾਨਤਾ
प्रेषण अनुभाग,ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ
परिहार्य,ਡਿਸਪੈਂਸਬਲ
"विसर्जित होना, तितर-बितर करना या होना",ਫੈਲਾਓ
विस्थापित,ਉਜਾੜੇ
"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना",ਡਿਸਪਲੇਅ
"अप्रसाद, नाखुशी",ਨਾਰਾਜ਼ਗੀ
"निपटान, निवर्तन, व्ययन",ਨਿਪਟਾਰਾ
"निपटाना, बेचना",ਦਾ ਿਨਪਟਾਰਾ
"प्रवृत्‍ति, स्वभाव",ਸੁਭਾਅ
"बेकब्ज़ा करना, कब्जा छीनना",ਡਿਸਪੋਸੈਸ
"विवाद, झगड़ा",ਵਿਵਾਦ
निरर्हता,ਅਯੋਗਤਾ
अवहेलना,ਅਣਡਿੱਠ
"विच्छिन्नता, बाधा, भंग, भंग करना",ਵਿਘਨ
असंतोष,ਅਸੰਤੁਸ਼ਟੀ
"विमति, विसम्मति",ਅਸਹਿਮਤੀ
"अपकार, कुसेवा",ਵਿਗਾੜ
"वियोजित करना, असंबद्‌ध होना, अलग होना",ਭਿੰਨ ਭਿੰਨ
"भंग, विघटन",ਭੰਗ
"विघटित करना, भंग करना",ਭੰਗ
दूरस्थ अधिगम,ਦੂਰੀ ਸਿੱਖਣ
"मद्‌य निर्माणशाला, आसवनी",ਡਿਸਟਿਲਰੀ
"भिन्न, अलग, सुभिन्न, सुस्पष्‍ट, सुव्यक्‍त",ਵੱਖਰਾ
"भेद करना, विशिष्‍टता पाना",ਵੱਖ ਕਰਨਾ
"विकृति, तोड़-मरोड़",ਭਟਕਣਾ
"विपत्‍ति, कष्‍ट",ਪ੍ਰੇਸ਼ਾਨੀ
"वितरण करना, बाँटना",ਵੰਡ
"वितरण, बंटन",ਵੰਡ
"जिला, जनपद",ਜ਼ਿਲ੍ਹਾ
"डिस्ट्रिक्टसेंटर, व्यावसायिक केंद्र, जिला केंद्र, प्रधान केंद्र",ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ
"उपद्रव, गड़बड़ी, अशांति, बाधा",ਪਰੇਸ਼ਾਨੀ
"यथोपरि, जैसे ऊपर",Ditto
"विषयांतर, पथांतर, पथांतरण, अपयोजन",ਡਾਇਵਰਸ਼ਨ
लाभांश,ਲਾਭਅੰਸ਼
"प्रभाग, मंडल, डिवीजन, विभाजन, श्रेणी, डिवीजन",ਵੰਡ
"तलाक़, विवाह-विच्छेद, तलाक़ देना, विवाह-विच्छेद करना",ਤਲਾਕ
डॉकेट,ਡੌਕੇਟ
"डॉक्टर, चिकित्सक",ਡਾਕਟਰ
"दस्तावेज़, प्रलेख",ਦਸਤਾਵੇਜ਼
दस्तावेजी साक्ष्य,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
"प्रलेखीकरण, प्रलेखन",ਦਸਤਾਵੇਜ਼
अधिवास,ਨਿਵਾਸ
अधिवास प्रमाणपत्र,ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ
"प्रभावी, प्रबल, प्रधान",ਪ੍ਰਭਾਵਸ਼ਾਲੀ
"दान, संदान, चंदा",ਦਾਨ
"डोसियर, खरीता",ਡੌਸੀਅਰ
संदिग्ध,ਸ਼ੱਕੀ
क्रमवेशन,ਡੋਵ ਟੇਲਿੰਗ
अवनयन,ਡਾਉਨ ਗ੍ਰੇਡ
"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा",ਡਰਾਫਟ
उत्‍तर का मसौदा,ਖਰੜਾ ਜਵਾਬ
कठोर उपाय,ਸਖਤ ਉਪਾਅ
"आहरण, निकालना, काटना, चैक लिखना",ਡਰਾਅ ਕਰੋ
"चेक काटने वाला, लेखीवाल, आहरणकर्ता, दराज",ਦਰਾਜ਼
"ड्राइंग, रेखाचित्र, आहरण",ਡਰਾਇੰਗ
"अनावृष्‍टि, सूखा",ਸੋਕੇ
निर्लाभ पदोन्नति,ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ
"दोहरा प्रभार, दोहरा कार्यभार",ਦੋਹਰਾ ਚਾਰਜ
दोहरी नागरिकता,ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ
"देय, प्राप्य, नियत",ਬਕਾਇਆ
सम्यक् तत्परता,ਦੁਏ ਦਿਲਿਗੇਨ C ਏ
देय राशि,ਬਕਾਏ
"विधिवत, यथाविधि",ਵਿਧੀਵੱਧ
"दूसरी प्रति, अनुलिपि",ਡੁਪਲਿਕੇਟ
"अवधि, मियाद",ਅਵਧੀ
दबाव,ਗੜਬੜ
"ड्यूटी, कर्तव्य, कार्य, काम, शुल्क",ਡਿ uty ਟੀ
ड्यूटी भत्‍ता,ਡਿ uty ਟੀ ਭੱਤਾ
ड्यूटी चार्ट,ਡਿ duty ਟੀ ਚਾਰਟ
इतर कार्यार्थ छुट्टी,ਡਿ duty ਟੀ ਛੁੱਟੀ
ड्यूटी कक्ष,ਡਿ uty ਟੀ ਕਮਰਾ
मृत्युकालिक कथन,ਮਰਨ ਦਾ ਐਲਾਨ
गतिकी,ਗਤੀਸ਼ੀਲਤਾ
उद्‌दिष्‍ट करना,ਈਅਰਮਾਰਕ
अर्जित छुट्टी,ਕਮਾਈ ਛੁੱਟੀ
"अर्जन, कमाई",ਕਮਾਈ
पर्यावरण-अनुकूल,ਈਕੋ-ਦੋਸਤਾਨਾ
पारिस्थितिकी,ਵਾਤਾਵਰਣ
"आर्थिक, अर्थशास्त्रीय",ਆਰਥਿਕ
"आर्थिक शोषण, आर्थिक संदोहन",ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ
अर्थव्यवस्था,ਆਰਥਿਕਤਾ
किफ़ायती श्रेणी,ਆਰਥਿਕਤਾ ਕਲਾਸ
संपादन,ਸੰਪਾਦਨ
संस्करण,ਐਡੀਸ਼ਨ
सम्पादकीय,ਸੰਪਾਦਕੀ
शिक्षा,ਸਿੱਖਿਆ
शैक्षिक कैरियर,ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ
"शैक्षिक संस्थान, शिक्षा संस्थान",ਵਿਦਿਅਕ ਸੰਸਥਾ
शैक्षिक अर्हता,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
"प्रभाव, परिणाम",ਪ੍ਰਭਾਵ
"प्रभावी, कारगर, वास्तविक",ਅਸਰਦਾਰ
प्रभावी तिथि,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
मालमत्ता,ਪ੍ਰਭਾਵ
प्रभावोत्पादकता,ਕੁਸ਼ਲਤਾ
"दक्षता, कार्यकुशलता",ਕੁਸ਼ਲਤਾ
दक्ष,ਅਸਰਦਾਰ
बेदखली,ਬਾਹਰ ਕੱ .ਣ
"विस्तार से कहना, विशद",ਵਿਸਤ੍ਰਿਤ
"बीतना, बीत जाना",Elapse
निर्वाचित प्रतिनिधि,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
"निर्वाचन, चुनाव",ਚੋਣ
"निर्वाचक मंडल, इलैक्टोरल कॉलेज",ਚੋਣ ਕਾਲਜ
"निर्वाचक मंडल, निर्वाचन क्षेत्र",ਵੋਟਰਾਂ
विद्‌‌युतीकरण,ਬਿਜਲੀ
इलेक्ट्रॉनिक संचार माध्यम,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
प्रारंभिक,ਐਲੀਮੈਂਟਰੀ
पात्रता,ਯੋਗਤਾ
पात्रता परीक्षण,ਯੋਗਤਾ ਟੈਸਟ
"निकाल देना, विलोपन",ਖਾਤਮੇ
वाक्-पटुता,ਭਾਸ਼ਣ
उलझन में डालना,ਸ਼ਰਮਿੰਦਾ
ग़बन,ਗਬਨ
संप्रतीक,ਚਿੰਨ੍ਹ
उभरी मुहर,ਮੋਹਿੰਗ ਮੋਹਰ
"आपात, आपात काल",ਐਮਰਜੈਂਸੀ
आपात राहत,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
आपातिक,ਸੰਕਟਕਾਲੀਨ
उत्प्रवासन,ਪਰਵਾਸ
परिलब्धियां,ਜਲਦਬਾਜ਼ੀ
नामिका बनाना,ਅਵਿਸ਼ਵਾਸੀ
परानुभूति,ਹਮਦਰਦੀ
"नियोजित करना, सेवायोजित करना, प्रयोग करना, काम में लाना",ਨੌਕਰੀ
कर्मचारी,ਕਰਮਚਾਰੀ
कर्मचारी सहभागिता,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
कर्मचारी अंशदान,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
कर्मचारी भविष्य निधि,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
नियोक्‍ता,ਮਾਲਕ
"रोज़गार, सेवायोजन",ਰੁਜ਼ਗਾਰ
रोज़गार कार्यालय,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
रोज़गार सूचना,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
रोज़गार कार्यालय,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
सशक्‍त करना,ਸ਼ਕਤੀਕਰਨ
सशक्तीकरण,ਸਸ਼ਕਤੀਕਰਨ
"अधिनियम बनाना, अधिनियमित करना",ਦਾ ਵੇਰਵਾ
अधिनियमन,ਲਾਗੂ ਕਰਨ
एक साथ,En ਬਲਬ
"भुनाना, नकदीकरण",ਨ੍ਰਿਤ
"साथ लगाना, अनुलग्न करना",ਬੰਦ
"उत्साहन, उत्साहवर्धन",ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
"अधिक्रमण, अतिक्रमण",ਘ੍ਰਿਣਾਯੋਗ
"भारग्रस्तता, देयता-भार",ਪ੍ਰੇਸ਼ਾਨ
"पृष्‍ठांकन करना, समर्थन करना",ਸਮਰਥਨ
अक्षय निधि,ਐਂਡੋਮੈਂਟ
अंतिम उत्पाद,ਅੰਤ ਉਤਪਾਦ
ऊर्जा,Energy ਰਜਾ
प्रवर्तन कराना,ਲਾਗੂ ਕਰੋ
"लगाना, नियुक्‍त करना",ਰੁੱਝੇ ਹੋਏ
"वृद्‌धि, बढोतरी",ਵਾਧਾ
आदेश देना,ਦਾਖਲਾ
सामूहिक रूप से,En ਮਾਸੀ
"पूछताछ, जांच",ਪੜਤਾਲ
"भर्तीकरना, भर्तीहोना",ਦਾਖਲਾ
"भर्ती, नामांकन",ਦਾਖਲਾ (= ਦਾਖਲਾ)
नामांकन संख्या,ਦਾਖਲਾ ਨੰਬਰ
मार्ग में,ਰਸਤੇ ਵਿੱਚ
आगामी,ਹੋਂਦ
"आश्‍वस्त करना, सुनिश्‍चित करना",ਯਕੀਨੀ ਬਣਾਓ
"दर्ज करना, प्रविष्‍टि करना",ਦਾਖਲ ਕਰੋ
उद्‌यम,ਉੱਦਮ
"मनोरंजन करना, ग्रहण करना",ਮਨੋਰੰਜਨ
"मनोरंजन, सत्कार",ਮਨੋਰੰਜਨ
"हक़दार होना, हक़दार बनाना",ਹੱਕਦਾਰ
हक़दार,ਹੱਕਦਾਰ
हक़दारी,ਇੰਟਾਈਟਲਮੈਂਟ
प्रवेश,ਪਰਵੇਸ਼
प्रवेशी,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
"प्रविष्‍टि, इंदराज, प्रवेश",ਦਾਖਲਾ
प्रवेश स्तर का कार्य,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
"गणना, गिनना",ਗਣਨਾ
पर्यावरण,ਵਾਤਾਵਰਣ
दूत,ਰਾਜਦੂਤ
महामारी,ਮਹਾਂਮਾਰੀ
सार,ਐਪੀਟੋਮ
"समता, समानता",ਸਮਾਨਤਾ
संतुलन,ਸੰਤੁਲਨ
उपस्कर,ਉਪਕਰਣ
"साम्या, इक्विटी",ਇਕੁਇਟੀ
"तुल्य, समतुल्य, समानार्थी",ਬਰਾਬਰ
द्‌‌वि-अर्थक,ਬਰਾਬਰ
उन्मूलन करना,ਖਰਾਬੀ
शुद्‌धि-पत्र,ਇਰੱਟਾ
"त्रुटि, भूल, ग़लती",ਗਲਤੀ
स्वतः वृद्‌धि,ਚੜ੍ਹਨਾ
अनुरक्षक,ਐਸਕਾਰਟ
अनिवार्य,ਜ਼ਰੂਰੀ
स्थापना,ਸਥਾਪਨਾ
"प्राक्कलन, आंकना, अनुमान",ਅੰਦਾਜ਼ਾ ਲਗਾਓ
अनुमानित लागत,ਅਨੁਮਾਨਤ ਲਾਗਤ
"नीतिशास्त्र, आचार नीति",ਨੈਤਿਕਤਾ
शिष्‍टाचार,Itiquette
निष्क्रमण,ਨਿਕਾਸੀ
"अपवंचन करना, टालना",ਪਹਿਲਾਂ
मूल्यांकन,ਮੁਲਾਂਕਣ
समसंख्या,ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ
संभावित,ਆਖਰਕਾਰ
बेदख़ली,ਬੇਦਖਲੀ
"साक्ष्य, सबूत",ਸਬੂਤ
विकसित करना,ਵਿਕਸਿਤ
"यथार्थ, बिल्कुल ठीक, निश्‍चित",ਬਿਲਕੁਲ
परीक्षा,ਇਮਤਿਹਾਨ
परीक्षार्थी,ਪ੍ਰੀਖਿਆ
परीक्षक,ਪ੍ਰੀਖਿਅਕ
उदाहरण,ਉਦਾਹਰਣ
उत्खनन,ਖੁਦਾਈ
"अत्युत्‍तम, उत्कृष्‍ट",ਸ਼ਾਨਦਾਰ
अपवाद,ਅਪਵਾਦ
"अपवादात्मक, असाधारण",ਬੇਮਿਸਾਲ
"अति, अधिकता",ਵਧੇਰੇ
विनिमय,ਐਕਸਚੇਂਜ
राजकोष,ਖਜ਼ਾਨੇ
उत्पाद शुल्क,ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ)
"अपर्वजित करना, निकालना",ਬਾਹਰ ਕੱ .ੋ
अनन्य,ਨਿਵੇਕਲਾ
"माफ़ करना, क्षमा करना, बहाना",ਬਹਾਨਾ
"निष्पादन करना, कार्यान्वित करना",ਚਲਾਓ
"कार्यपालिका, कार्यपालक, कार्यप्रबंधक, कार्यकारिणी",ਕਾਰਜਕਾਰੀ
कार्यकारिणी समिति,ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ
कार्यपालक शक्‍ति,ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ
"अधिकारी वर्ग, कार्यपालक वर्ग",ਕਾਰਜਕਾਰੀ
कार्यपालक स्टॉफ,ਕਾਰਜਕਾਰੀ ਅਮਲੇ
"छूट देना, छूट-प्राप्त",ਛੋਟ
छूट,ਛੋਟ
"प्रयोग, प्रयोग करना",ਕਸਰਤ
"अनुग्रहपूर्वक, अनुग्रही",ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ
अनुग्रही अदायगी,ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ
नि:शेष करना,ਨਿਕਾਸ
सर्वांगीण,ਥਕਾਵਟ
"प्रदर्श, प्रदर्शित करना",ਪ੍ਰਦਰਸ਼ਨੀ
तात्कालिक आवश्यकता,ਤਹਿ
आयात-निर्यात नीति,Exim ਨੀਤੀ
"निर्गम, निकास, निकास द्‌वार, बहिगर्मन द्‌वार",ਨਿਕਾਸ
बहिगर्मन साक्षात्कार,ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.
बहिर्गमन नीति,ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ
निर्गम मतानुमान,ਵਗਣ ਦੀ ਪੋਲ
पदेन,ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ
माफी देना,ਸਹਿਯੋਗੀ
"विस्तार, प्रसार",ਵਿਸਥਾਰ
एकपक्षीय,ਸਾਬਕਾ ਪਾਰਟ
"देश-निकाला, देश निष्कासन, देशत्याग, देश निष्‍ठा-त्याग",ਮਿਆਦ ਪੁੱਗਣ
"समीचीन, कार्यसाधक",Expedient
शीघ्र कार्रवाई करना,ਤੇਜ਼
"निकाल देना, निष्कासित करना",ਕੱ exp ੋ
"व्यय, ख़र्च",ਖਰਚ
अनुभव,ਤਜਰਬਾ
"प्रयोग, परीक्षण",ਪ੍ਰਯੋਗ
विशेषज्ञ,ਮਾਹਰ
समाप्‍ति,ਮਿਆਦ ਖਤਮ
समाप्ति तिथि,ਅੰਤ ਦੀ ਤਾਰੀਖ
"व्याख्या, स्पष्‍टीकरण",ਵਿਆਖਿਆ
स्पष्‍ट,ਸਪਸ਼ਟ
"शोषण, समुपयोजन",ਸ਼ੋਸ਼ਣ
"खोज करना, पता लगाना",ਪੜਚੋਲ
विस्फोट,ਧਮਾਕਾ
निर्यात,ਨਿਰਯਾਤ
कार्योत्‍तर,ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ
"एक्सप्रेस, तुरंत, अभिव्यक्‍त करना, व्यक्‍त करना",ਐਕਸਪ੍ਰੈਸ
"अभिव्यक्‍ति, वाक्यांश, पद",ਸਮੀਕਰਨ
निष्कासन,ਕੱ ul ੇ ਜਾਣ
"निकालना, हटा देना",ਐਕਸਗਰਜ
"बढ़ाना, विस्तार करना",ਵਧਾਓ
"विस्तार, सीमा",ਹੱਦ
"बाह्‌य, विदेशी, विदेश",ਬਾਹਰੀ
ऐंठना,ਜਬਰਦਸਤੀ
अतिरिक्‍त,ਵਾਧੂ
उद्‌धरण,ਐਬਸਟਰੈਕਟ
असाधारण,ਅਸਧਾਰਨ
"फि़जूलख़र्च, अपव्ययी",ਅਤਿਕਥਨੀ
"अतिवादी, उग्रवादी",ਕੱਟੜਪੰਥੀ
बहिर्मुखी,ਐਕਸਟਰੋਵਰਟ
"प्रत्यक्ष साक्षी, चश्मदीद गवाह",ਅੱਖ ਗਵਾਹ
"गढ़ना, निर्माण करना",ਮਨਘੜਤ
अंकित मूल्य,ਅੰਕਿਤ ਮੁੱਲ
सुकर बनाना,ਸਹੂਲਤ
सुविधा,ਸਹੂਲਤ
"अनुलिपि, प्रतिकृति",ਪੱਖ
तथ्य,ਤੱਥ
"गुटबंदी, गुटवाद",ਧੜੇਬੰਦੀ
कारक,ਕਾਰਕ
"कारख़ाना, निर्माणी, फ़ैक्टरी",ਫੈਕਟਰੀ
"तथ्यपूर्ण, तथ्यात्मक",ਤੱਥ
"संकाय, शिक्षण स्टाफ, शक्‍ति",ਫੈਕਲਟੀ
"असफल होना, चूकना, अनुत्‍तीर्ण होना, दिवालिया हो जाना",ਫੇਲ
"स्वच्छ, उचित, निष्पक्ष, पर्याप्त, साधारण, मेला",ਮੇਲਾ
"विश्‍वास, आस्था",ਵਿਸ਼ਵਾਸ
"नकली, जाली",ਫਰਜ਼ੀ
"परिवार, कुटुंब",ਪਰਿਵਾਰ
"अकाल, दुर्भिक्ष",ਅਕਾਲ
किराया,ਕਿਰਾਇਆ
विदाई,ਅਲਵਿਦਾ
"खेती, कृषि",ਖੇਤੀ
थकान,ਥਕਾਵਟ
"दोष, चूक, त्रुटि",ਨੁਕਸ
"अनुग्रह, कृपा, पक्षपात",ਹੱਕ
साध्यता,ਸੰਭਾਵਨਾ
परिसंघ,ਫੈਡਰੇਸ਼ਨ
"शुल्क, फ़ीस",ਫੀਸ
"पुनर्भरण, प्रतिपुष्‍टि",ਸੁਝਾਅ
"भाव, अनुभूति, भावना, संवेदन",ਮਹਿਸੂਸ
बधाई देना,ਪ੍ਰਸੰਗ
"साथी, अध्येता, अधिसदस्य",ਸਾਥੀ
"अध्येतावृत्‍ति, अधिसदस्यता",ਫੈਲੋਸ਼ਿਪ
"स्त्री, महिला",Female ਰਤ
"उपजाऊ, उर्वर",ਉਪਜਾ.
कल्पित,ਕਾਲਪਨਿਕ
निष्ठा,ਵਫ਼ਾਦਾਰੀ
क्षेत्र,ਖੇਤਰ
"अंक, आकृति",ਚਿੱਤਰ
"फ़ाइल, मिसिल, संचिका, फ़ाइल करना, दाखि़ल करना",ਫਾਈਲ
"मिसिलबंदी, फ़ाइल करना",ਫਾਈਲਿੰਗ
"फि़ल्म, चलचित्र",ਫਿਲਮ
अंतिम,ਅੰਤਿਮ
"वित्‍त, वित्‍त पोषण करना",ਵਿੱਤ
"वित्‍तीय, वित्‍त संबंधी",ਵਿੱਤੀ
वित्‍तपोषक,ਫਾਇਰਮੈਨਾਈਅਰ
निष्कर्ष,ਖੋਜ
जुर्माना,ਵਧੀਆ
ललित कलाएँ,ਕਲਾ
अंगुली-छाप,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
तैयार माल,ਮੁਕੰਮਲ ਮਾਲ
"आग, नौकरी से निकालना",ਅੱਗ
"गोलीकांड, गोली चलाना, गोली चलना",ਫਾਇਰਿੰਗ
"फ़र्म, व्यवसाय-प्रतिष्ठान",ਫਰਮ
प्रथम उपचार,ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ
"प्रथम श्रेणी, उत्‍तम",ਬਹੁਤ ਵਧੀਆ
प्रथम श्रेणी,ਪਹਿਲਾ ਭਾਗ
"प्रथम सूचना रिपोर्ट, प्राथमिकी",ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ
राजकोषीय,ਫਿਸਕਲ
"मात्स्यकी, मत्स्य पालन, मत्स्य उद्‌योग, मत्स्य क्षेत्र",ਮੱਛੀ ਪਾਲਣ
"योग्य, उपयुक्‍त, स्वस्थ",ਫਿੱਟ
"उपयुक्‍तता, योग्यता, स्वस्थता",ਤੰਦਰੁਸਤੀ
"निर्धारित करना, नियत करना, स्थिर करना",ਠੀਕ ਕਰੋ
"निर्धारण, नियतन",ਨਿਰਧਾਰਤ
"स्थिर, बद्‌ध, निश्‍चित, नियत",ਸਥਿਰ
"पताका, ध्वज",ਝੰਡਾ
"पट्टी, फ़्लैप",ਫਲੈਪ
"सपाट, एक समान, फ़्लैट",ਫਲੈਟ
बेड़ा,ਫਲੀਟ
लचीलापन,ਲਚਕਤਾ
"फ़्लाइट, उड़ान",ਉਡਾਣ
बाढ़ राहत,ਹੜ੍ਹ ਰਾਹਤ
"सदन, मंच, फ़र्श, तलमंजि़ल",ਫਲੋਰ
प्रवाह,ਵਹਾਅ
"घट-बढ़, उतार-चढ़ाव",ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
"गर्भनाश, गर्भनाशी, भ्रूण हत्या",ਭਰੂਣ
फ़ोल़्डर,ਫੋਲਡਰ
"जुज, फ़ोलियो, पन्ना",ਫੋਲੀਓ
"अनुसरण करना, पीछा करना, पालन करना, समझना",ਅਨੁਸਰਣ ਕਰੋ
"निम्नलिखित, नीचे लिखा, नीचे दिया, के बाद",ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ
अनुगामी,ਚੇਲੇ
उकसाना,Foment
पाद टिप्पणी,ਪੈਰ ਨੋਟ
"बेगार, बलात् श्रम",ਜ਼ਬਰਦਸਤੀ ਮਜ਼ਦੂਰੀ
पूर्वानुमान,ਪੂਰਵ ਅਨੁਮਾਨ
पूर्व विचारित परिणाम,ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਿੱਟਾ
"विदेशी, बाह्‌य",ਵਿਦੇਸ਼ੀ
फ़ोरमैन,ਫੋਰਮੈਨ
"पूर्वाह्‌न, दोपहर से पहले",ਫੌਰਨੂਨ
दूरदर्शिता,ਦੂਰਦਰਸ਼ਨ
प्राक्कथन,ਅਗਲਾਵਰਡ
"खो देना, ज़ब्त करना",ਜ਼ਬਰਦਸਤ
जाली,ਜਾਅਲੀ
जालसाजी,ਧੋਖਾਧੜੀ
"फॉर्म, प्रपत्र, रूप",ਫਾਰਮ
औपचारिक,ਰਸਮੀ
"संरूप, फ़ार्मेट",ਫਾਰਮੈਟ
"पहला, पूर्व, पूर्ववर्ती",ਸਾਬਕਾ
सूत्र,ਫਾਰਮੂਲਾ
तत्काल,ਤੁਰੰਤ
"अग्रेषित करना, अग्रवर्ती",ਅੱਗੇ
अग्रेषण पत्र,ਫਾਰਵਰਡਿੰਗ ਪੱਤਰ
"नींव, आधार, प्रतिष्ठान",ਬੁਨਿਆਦ
"खंड, अंश",ਭਾਗ
"मताधिकार, नामाधिकार",ਫਰੈਂਚਾਇਜ਼ੀ
कपट,ਧੋਖਾਧੜੀ
"नि:शुल्क, मुक्‍त, स्वतंत्र",ਮੁਫਤ
कौलित करना,ਫ੍ਰੀਜ਼
"भाड़ा, माल",ਭਾੜੇ
बारंबारता,ਬਾਰੰਬਾਰਤਾ
ईंधन,ਬਾਲਣ
