Punjabi,Marathi
ਕੁਨੈਕਸ਼ਨ,कनेक्शन
ਸਹਿਮਤ,एकत्रिकरण
ਜ਼ਮੀਰ,विवेक
ਸਹਿਮਤੀ,एकमत
ਸਹਿਮਤੀ,संमती
ਨਤੀਜਾ,परिणाम
ਨਤੀਜੇ ਵਜੋਂ,परिणामी
ਸੰਭਾਲ,संवर्धन
ਵਿਚਾਰ ਜ਼ੋਨ,विचार झोन
ਖਪਤਕਾਰ,माल
ਖੇਪ,माल
ਖੇਪ ਨੋਟ,माल नोट
ਇਕਸਾਰ,सातत्य
ਇਕਜੁਟ ਫੰਡ,एकत्रित निधी
ਏਕੀਕ੍ਰਿਤ ਤਨਖਾਹ,एकत्रित वेतन
ਏਕੀਕ੍ਰਿਤ ਬਿਆਨ,एकत्रित विधान
ਇਕਜੁੱਟ,एकत्रीकरण
ਸਪੱਸ਼ਟ ਤੌਰ 'ਤੇ,स्पष्ट
ਸਾਜ਼ਿਸ਼,षडयंत्र
ਨਿਰੰਤਰ,स्थिर
ਹਲਕੇ,मतदारसंघ
ਸੰਵਿਧਾਨ,घटक
ਸੰਵਿਧਾਨ,घटना
ਪਾਬੰਦੀ,मर्यादा
ਉਸਾਰੀ,बांधकाम
ਸਲਾਹਕਾਰ,सल्लागार
ਸਲਾਹ-ਮਸ਼ਵਰਾ,सल्लामसलत
ਸਲਾਹਕਾਰ ਕਮੇਟੀ,सल्लामसलत समिती
ਖਪਤ ਕਰਨ ਯੋਗ ਚੀਜ਼,उपभोग्य आयटम
ਖਪਤ,वापर
ਖਪਤਕਾਰਾਂ ਦਾ ਮਾਲ,ग्राहकांचा माल
ਖਪਤਕਾਰ ਫੋਰਮ / ਕੌਂਸਲ,ग्राहक मंच/परिषद
ਖਪਤਕਾਰ ਰੁਝਾਨ,ग्राहक अभिमुखता
ਖਪਤ,वापर
ਸੰਪਰਕ,संपर्क
ਸੰਪਰਕ ਪ੍ਰੋਗਰਾਮ,संपर्क कार्यक्रम
ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ,संसर्गजन्य रोग
ਸ਼ਾਮਲ,समाविष्ट करा
ਵਿਚਾਰ,चिंतन
ਸਮਕਾਲੀ,समकालीन
ਅਦਾਲਤ ਦਾ ਅਪਮਾਨ,न्यायालयाचा अवमान
ਵਿਵਾਦ,वाद
ਸਮੱਗਰੀ,सामग्री
ਮੁਕਾਬਲਾ,स्पर्धा
ਪ੍ਰਸੰਗ,संदर्भ
ਸੰਕਟਕਾਲੀਨ,आकस्मिकता
ਸੰਕਟਕਾਲੀਨ,आकस्मिकता
ਸੰਕਟਕਾਲੀ ਭੱਤਾ,आकस्मिक भत्ता
ਸੰਕਟਕਾਲੀਨ ਫੰਡ,आकस्मिक निधी
ਸੰਕਟਕਾਲੀਨ ਗ੍ਰਾਂਟ,आकस्मिक अनुदान
ਸੰਕਟਕਾਲੀ ਯੋਜਨਾ,आकस्मिक योजना
ਟੁਕੜਿਆਂ ਨੂੰ,आकस्मिक शुल्क
ਨਿਰੰਤਰ ਮੁਲਾਕਾਤ,सतत भेट
ਨਿਰੰਤਰ ਵਿਕਾਸ,सतत विकास
ਨਿਰੰਤਰ ਪ੍ਰਕਿਰਿਆ,सतत प्रक्रिया
ਨਿਰੰਤਰ ਸੇਵਾ,सतत सेवा
ਰੋਕਥਬੰਦ,प्रतिबंध
ਇਕਰਾਰਨਾਮਾ,करार
ਸਮਝੌਤਾ ਕਰਨ ਦਾ ਕੰਮ,करार करार
ਰੁਜ਼ਗਾਰ ਦਾ ਇਕਰਾਰਨਾਮਾ,रोजगाराचा करार
ਇਕਰਾਰਨਾਮਾ ਅਵਧੀ,करार कालावधी
ਇਕਰਾਰਨਾਮੇ ਦਸਤਾਵੇਜ਼,कंत्राटी दस्तऐवज
ਇਕਰਾਰਨਾਮਾ ਦੇਣਦਾਰੀ,करारात्मक उत्तरदायित्व
ਠੇਕੇਦਾਰੀ ਸੇਵਾ,कंत्राटी सेवा
ਵਿਰੋਧਤਾਈ,विरोधाभास
ਵਿਰੋਧੀ ਬਿਆਨ,विरोधाभासी विधान
ਉਲਝਣ,उलट
ਉਲੰਘਣਾ,उल्लंघन
ਯੋਗਦਾਨ,योगदान
ਯੋਗਦਾਨਕਾਰੀ ਪੈਨਸ਼ਨ ਸਕੀਮ,योगदान पेन्शन योजना
ਯੋਗਦਾਨ ਪਾਉਣ ਵਾਲੇ ਪ੍ਰੋਡੈਂਟ ਫੰਡ,योगदान देणारी भविष्य निर्वाह निधी
ਨਿਯੰਤਰਣ,नियंत्रण
ਨਿਯੰਤਰਣ ਅਧਿਕਾਰੀ,नियंत्रित अधिकारी
ਵਿਵਾਦਪੂਰਨ,विवादास्पद
ਵਿਵਾਦਪੂਰਨ ਮਾਮਲਾ,विवादास्पद बाब
ਵਿਵਾਦ,वाद
ਸਹੂਲਤ,सोयी
ਸੰਮੇਲਨ,अधिवेशन
ਰਵਾਇਤੀ,पारंपारिक
ਤਬਦੀਲੀ,परिवर्तनीय
ਤਬਦੀਲ,रूपांतरित करा
ਤਬਦੀਲ ਛੁੱਟੀ,रूपांतरित रजा
ਕੰਵਿਡੈਂਸ,वाहतूक
ਕਨਵੀਨੈਂਸ ਭੱਤਾ,कन्व्हेयन्स भत्ता
ਕੰਵਿਡੈਂਸ ਡੀਡ,कन्व्हेयन्स डीड
ਕਨਵੀਸ਼ਨ ਖਰਚੇ,कन्व्हेयन्स खर्च
ਦੋਸ਼ੀ,दोषी
ਦੋਸ਼ੀ,खात्री
ਕਨਵੋਕੇਸ਼ਨ,दीक्षांत समारोप
ਮੌਕੇ ਬੰਦ,शीतकरण कालावधी
ਸਹਿਕਾਰਤਾ,सहकार्य
ਸਹਿਕਾਰੀ,सहकारी
ਸਹਿਕਾਰੀ ਸੁਸਾਇਟੀ,सहकारी संस्था
ਸਹਿ-ਚੋਣ,सह-ऑप्ट
ਸਹਿ-ਚੁਣੇ ਮੈਂਬਰ,सह-निवडलेले सदस्य
ਕੋਆਰਡੀਨੇਸ਼ਨ,समन्वय
ਸਹਿ-ਮਾਲਕ,सह-मालक
ਸਹਿ-ਸਾਥੀ,सह-भागीदार
ਕਾਪੀ,कॉपी
ਨਕਲ ਕਰਨਾ,कॉपी करत आहे
ਕਾਪੀਰਾਈਟ,कॉपीराइट
ਗੜਬਖ,सौहार्दपूर्ण
ਕੋਰੋਨਰ,कोरोनर
ਕਾਰਪੋਰੇਟ ਬਾਡੀ,कॉर्पोरेट बॉडी
ਕਾਰਪੋਰੇਟ ਯੋਜਨਾਬੰਦੀ,कॉर्पोरेट नियोजन
ਕਾਰਪੋਰੇਸ਼ਨ,कॉर्पोरेशन
ਕਾਰਪੋਰੇਸ਼ਨ ਟੈਕਸ,महानगरपालिका कर
ਸੁਧਾਰ,दुरुस्ती
ਸੁਧਾਰਾਤਮਕ ਉਪਾਅ (= ਸਹੀ),सुधारात्मक उपाय (= दुरुस्ती)
ਲਿਖਤ - ਪੜ੍ਹਤ,पत्रव्यवहार
ਪੱਤਰ ਵਿਹਾਰ ਕੋਰਸ,पत्रव्यवहार कोर्स
ਪੱਤਰ ਵਿਹਾਰ,पत्रव्यवहार भाग
ਪੱਤਰਕਾਰ,संवाददाता
ਅਨੁਸਾਰੀ,संबंधित
ਕੋਰਿਜੇਂਡਮ,कॉरजेन्डम
ਕਾਰਪੋਰੇਟ,सहकार्य
ਰੱਦਬਰੇਸ਼ਨ,सहकार्य
ਭ੍ਰਿਸ਼ਟ,भ्रष्ट
ਭ੍ਰਿਸ਼ਟਾਚਾਰ,भ्रष्टाचार
ਭ੍ਰਿਸ਼ਟ ਅਭਿਆਸ,भ्रष्ट सराव
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ਹਿਰ,कॉस्मोपॉलिटन सिटी
ਲਾਗਤ,किंमत
ਲਾਗਤ ਦਾ ਲੇਖਾਕਾਰ,खर्च अकाउंटंट
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,खर्च विश्लेषण
ਲਾਗਤ ਛੱਤ,खर्च कमाल मर्यादा
ਲਾਗਤ ਪ੍ਰਭਾਵ,खर्च प्रभावीपणा
ਰਹਿਣ ਸਹਿਣ ਦਾ ਖਰਚ,जीवनावश्यक खर्च
ਲਾਗਤ ਓਵਰਰਨ,खर्च ओलांडून
ਕਾਟੇਜ ਉਦਯੋਗ,कॉटेज उद्योग
ਕੌਂਸਲ,परिषद
ਮੰਤਰੀਆਂ ਦੀ ਕਾਉਂਸਲ,मंत्री परिषद
ਰਾਜਾਂ ਦੀ ਕਾਉਂਸਲ,राज्ये परिषद
ਸਲਾਹ,सल्ला
ਕਾਉਂਸਲਿੰਗ,समुपदेशन
ਕਾ counter ਂਟਰ,काउंटर
ਕਾ counter ਂਟਰ ਐਕਸ਼ਨ,प्रति क्रिया
ਜਵਾਬੀ ਹਲਫੀਆ ਬਿਆਨ,प्रतिज्ञापत्र
ਕਾ counter ਂਟਰ ਚਾਰਜ,प्रति शुल्क
ਕਾ counter ਂਟਰ ਦਾ ਦਾਅਵਾ,काउंटर हक्क
ਨਕਲੀ ਕਰੰਸੀ,बनावट चलन
ਨਕਲੀ,बनावट
ਕਾਉਂਟਰਫਾਇਲ,स्थळप्रत
ਵਿਰੋਧੀ ਪੇਸ਼ਕਸ਼,काउंटर ऑफर
ਕਾ toud ਂਟਰਸਾਈਨ,काउंटरसइन
ਕੂੜਾ,सत्ता
ਕੂਪਨ,कूपन
ਕੋਰੀਅਰ,कुरिअर
ਕੋਰੀਅਰ ਸੇਵਾ,कुरिअर सेवा
ਕੋਰਸ,कोर्स
ਅਧਿਐਨ ਦੇ ਕੋਰਸ,अभ्यासाचे अभ्यासक्रम
ਕੋਰਟ ਕੇਸ,न्यायालयीन खटला
ਸ਼ਿਸ਼ਟਾਚਾਰ,शिष्टाचार
ਛੋਟੇ ਕਾਰਨਾਂ ਦੀ ਅਦਾਲਤ,छोट्या कारणास्तव न्यायालय
ਨੇਮ,करार
ਕਵਰ,कव्हर
ਕਵਰੇਜ,कव्हरेज
ਪੱਤਰ ਨੂੰ covering ੱਕਣਾ,कव्हरिंग लेटर
ਮੀਮੋ ਨੂੰ covering ੱਕਣਾ,मेमो कव्हर करत आहे
ਨੋਟਿੰਗ ਨੋਟ,कव्हरिंग नोट
ਕਰੈਸ਼ ਪ੍ਰੋਗਰਾਮ,क्रॅश प्रोग्राम
ਕਰੀਮੀ ਪਰਤ,क्रीमयुक्त थर
ਸ੍ਰਿਸ਼ਟੀ,निर्मिती
ਰਚਨਾਤਮਕ,सर्जनशील
ਰਚਨਾਤਮਕਤਾ,सर्जनशीलता
ਕਰੈਕ,क्रेच
ਪ੍ਰਮਾਣ ਪੱਤਰ,क्रेडेन्शियल्स समिती
ਭਰੋਸੇਯੋਗਤਾ,विश्वासार्हता
ਕ੍ਰੈਡਿਟ,पत
ਕ੍ਰੈਡਿਟਯੋਗ,विश्वासार्ह
ਕ੍ਰੈਡਿਟ ਸਲਾਹ,पत सल्ला
ਕ੍ਰੈਡਿਟ ਅਤੇ ਥ੍ਰਿਫਟ ਸੁਸਾਇਟੀ,क्रेडिट आणि थ्रिफ्ट सोसायटी
ਕਰੇਡਿਟ ਕਾਰਡ,क्रेडीट कार्ड
ਕ੍ਰੈਡਿਟ ਸਹੂਲਤਾਂ,पत सुविधा
ਕ੍ਰੈਡਿਟ ਇੰਦਰਾਜ਼,क्रेडिट प्रविष्टी
ਕਰੈਡਿਟ ਸੂਚਨਾ,उधार पत्र
ਲੈਣਦਾਰ,लेखादार
ਸਸਕਾਰ,अंत्यसंस्कार
ਸਸਕਾਰ ਗਰਾਉਂਡ,स्मशानभूमी
ਚਾਲਕ ਦਲ,क्रू
ਅਪਰਾਧ,गुन्हा
ਅਪਰਾਧ ਦੀ ਉਲੰਘਣਾ ਦੀ ਉਲੰਘਣਾ,विश्वासाचा गुन्हेगारी उल्लंघन
ਅਪਰਾਧਿਕ ਅਦਾਲਤ,फौजदारी न्यायालय
ਅਪਰਾਧਿਕ ਲਾਪਰਵਾਹੀ,गुन्हेगारी दुर्लक्ष
ਅਪਰਾਧਿਕ ਅਪਰਾਧ,गुन्हेगारी गुन्हा
ਅਪਰਾਧਿਕ ਪ੍ਰਕਿਰਿਆ ਕੋਡ,फौजदारी प्रक्रिया कोड
ਸੰਕਟ,संकट
ਸੰਕਟ ਪ੍ਰਬੰਧਨ,संकट व्यवस्थापन
ਮਾਪਦੰਡ,निकष
ਆਲੋਚਨਾ,टीका
ਕਰਾਸ,फुली
ਕਰਾਸ ਨਸਲ,क्रॉस ब्रीड
ਕਰਾਸ ਚੈਕਿੰਗ,क्रॉस चेकिंग
ਕ੍ਰਾਸਡ ਚੈੱਕ,क्रॉस चेक
ਕਰਾਸ ਪ੍ਰੀਖਿਆ,क्रॉस परीक्षा
ਕਰਾਸ ਦਾ ਹਵਾਲਾ,क्रॉस संदर्भ
ਕਰਾਸ ਵੋਟ,क्रॉस मतदान
ਮਹੱਤਵਪੂਰਨ ਤਾਰੀਖ,महत्त्वपूर्ण तारीख
ਕੱਚਾ,क्रूड
ਦੋਸ਼ੀ ਹਾਈਡਾਈਡ,सदोष मनुष्यवध
ਦੋਸ਼ੀ,गुन्हेगार
ਕਾਸ਼ਤ,लागवड
ਸਭਿਆਚਾਰਕ ਵਟਾਂਦਰੇ ਦਾ ਪ੍ਰੋਗਰਾਮ,सांस्कृतिक विनिमय कार्यक्रम
ਸੰਚਤ,संचयी
ਮੁਦਰਾ,चलन
ਮੁਦਰਾ ਐਕਸਚੇਂਜ,चलन विनिमय
ਮੁਦਰਾ ਨੋਟ,चलन टीप
ਮੌਜੂਦਾ,चालू
ਮੌਜੂਦਾ ਖਾਤਾ,चालू खाते
ਮੌਜੂਦਾ ਡਿ duties ਟੀਆਂ,वर्तमान कर्तव्ये
ਮੌਜੂਦਾ ਸੈਸ਼ਨ,चालू सत्र
ਬਾਔਡੇਟਾ,अभ्यासक्रम vitae
ਕਰਟੈਲ,कर्टेल
ਰਖਵਾਲਾ,संरक्षक
ਹਿਰਾਸਤ,कोठडी
ਪ੍ਰਥਾ,सानुकूल
ਪ੍ਰਥਾ,सानुकूल
ਰਿਵਾਜ,नेहमीचा
ਰਿਵਾਜ ਵਿਧੀ,नेहमीची प्रक्रिया
ਕਸਟਮ ਡਿ duty ਟੀ,सानुकूल कर्तव्य
ਗਾਹਕ,ग्राहक
ਗਾਹਕ ਦੋਸਤਾਨਾ,ग्राहक अनुकूल
ਕਸਟਮ ਇਮਤਿਹਾਨ,सानुकूल परीक्षा
ਘਟਾਓੁਣਾ,कट डाउन
ਮੋਸ਼ਨ ਕੱਟ,कट मोशन
ਤਾਰੀਖ ਕੱਟ,कट ऑफ तारीख
ਚੱਕਰ,चक्र
ਰੋਜ਼ਾਨਾ,दररोज
ਰੋਜ਼ਾਨਾ ਭੱਤਾ,दररोज भत्ता
ਰੋਜ਼ਾਨਾ ਡਾਇਰੀ,दररोज डायरी
ਰੋਜ਼ਾਨਾ ਰਜਿਸਟਰ,दररोज नोंदणी
ਰੋਜਾਨਾ ਰਿਪੋਰਟ,दैनिक वृत्तान्त
ਰੋਜ਼ਾਨਾ ਰੁਟੀਨ,दररोजच्या नियमानुसार
ਰੋਜ਼ਾਨਾ ਤਨਖਾਹ,दररोज वेतन
ਡੀਕ ਪੜਾਅ,डाक स्टेज
ਡਕ ਟਰੇ,डाक ट्रे
ਨੁਕਸਾਨ,नुकसान
ਨੁਕਸਾਨ,नुकसान
ਖਤਰਨਾਕ,धोकादायक
ਹਿੰਮਤ,धाडसी
ਡਾਟਾ,डेटा
ਡਾਟਾ ਬੈਂਕ,डेटा बँक
ਡਾਟਾ ਬੇਸ,डेटा बेस
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ,माहिती संकलन
ਡਾਟਾ ਫੀਡਿੰਗ,डेटा फीडिंग
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,डेटा प्रक्रिया
ਤਾਰੀਖ਼,तारीख
ਪਹੁੰਚਣ ਦੀ ਤਾਰੀਖ,आगमनाची तारीख
ਜਨਮ ਤਾਰੀਖ,जन्म तारीख
ਰਵਾਨਗੀ ਦੀ ਤਾਰੀਖ,प्रस्थान तारीख
ਡਿਸਚਾਰਜ ਦੀ ਮਿਤੀ,डिस्चार्जची तारीख
ਮਿਆਦ ਪੂਰੀ ਹੋਣ ਦੀ ਮਿਤੀ,परिपक्वताची तारीख
ਰਸੀਦ ਦੀ ਮਿਤੀ,पावतीची तारीख
ਮਿਤੀ ਸਟੈਂਪ,तारखेचा शिक्का
ਦਿਵਸ ਸਕਾਲਰ,दिवसाचा अभ्यासक
ਦਿਵਸ ਸ਼ਿਫਟ,दिवस पाळी
ਕਿਰਪਾ ਦੇ ਦਿਨ,कृपेचे दिवस
ਦਿਨ ਦਾ ਕੰਮ,दररोज काम
ਮਰੇ ਖਾਤਾ,मृत खाते
ਮਰੇ ਲਾਈਨ,डेड लाइन
ਡੈੱਡਲਾਕ,डेडलॉक
ਡੈੱਡ ਸਟਾਕ ਰਜਿਸਟਰ,डेड स्टॉक रजिस्टर
ਮਰੇ ਭਾਰ,मृत वजन
ਸੌਦਾ,करार
ਸਹਾਇਕ ਦਾ ਸੌਦਾ ਕਰਨਾ,डीलिंग सहाय्यक
ਨਜਿੱਠਣਾ,व्यवहार
ਮੌਤ ਦੀ ਵਰ੍ਹੇਗੰ,मृत्यू वर्धापन दिन
ਪਿਆਰੇ ਭੱਤਾ,प्रियजन भत्ता
ਮੌਤ ਦਾ ਲਾਭ,मृत्यू लाभ
ਮੌਤ-ਰਿਟਾਇਰਮੈਂਟ ਗ੍ਰੈਚੁਟੀ,मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी
ਸੇਵਾ ਵਿਚ ਮੌਤ,सेवेत मृत्यू
ਡੀਅਥੋਰਾਈਜ਼ੈਟਿਓਇਨ,Deauthorizatioin
ਡੈਬਾਰ,डीबार
ਡੈਬਿਟ,डेबिट
ਡੈਬਿਟ ਸਲਾਹ,डेबिट सल्ला
ਕਰਜ਼ਾ,कर्ज
ਡੈਬਟ ਮੈਨੇਜਮੈਂਟ,कर्ज व्यवस्थापन
ਕਰਜ਼ਦਾਰ,कर्जदार
ਮ੍ਰਿਤਕ,मृत
ਸ਼ਿਸ਼ਟਾਚਾਰ,सभ्यता
ਵਿਕੇਂਦਰੀਕਰਣ,विकेंद्रीकरण
ਫੈਕਟਰ ਦਾ ਫੈਸਲਾ ਕਰਨਾ,निर्णय घेणारे घटक
ਫੈਸਲਾ,निर्णय
ਫੈਸਲਾ ਲੈਣਾ,निर्णय घेणे
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,निर्णयप्रक्रिया
ਘੋਸ਼ਣਾ,घोषणा
ਆਮਦਨੀ ਦਾ ਐਲਾਨ,उत्पन्नाची घोषणा
ਘੋਸ਼ਿਤ ਮੁੱਲ,घोषित मूल्य
ਸਹੁੰ ਬਾਰੇ ਐਲਾਨ ਕਰੋ,शपथ जाहीर करा
ਡੀਕੋਡ,डीकोड
ਡੀਕੋਡ੍ਰੋਲ,Concontrol
ਸਜਾਵਟ,सजावट
ਕਮੀ,घट
ਫ਼ਰਮਾਨ,डिक्री
ਸਮਰਪਣ,समर्पण
ਕਟੌਤੀਯੋਗ,वजा करण्यायोग्य
ਕਟੌਤੀ,कपात
ਸਰੋਤ 'ਤੇ ਕਟੌਤੀ,स्त्रोत वजावट
ਤਨਖਾਹ ਤੋਂ ਕਟੌਤੀ,पगारापासून कपात
ਡੀਡ,डीड
ਗਿਰਵੀਨਾਮੇ ਦਾ ਕੰਮ,गहाणखत डीड
ਮੰਨਿਆ ਗਿਆ ਯੂਨੀਵਰਸਿਟੀ,मानलेले विद्यापीठ
ਖਰਾਬ,विकृत
ਹਕ਼ੀਕ਼ੀ,वास्तविक
Defalcation,डिफॅलेकेशन
ਮਾਣਹਾਨੀ,मानहानी
ਮੂਲ,डीफॉल्ट
ਡਿਫਾਲਟਰ,डिफॉल्टर
ਨੁਕਸਦਾਰ,सदोष
ਬਚਾਅ,संरक्षण
ਬਚਾਅ ਪੱਖ,संरक्षण सल्ला
ਰੱਖਿਆ ਉਤਪਾਦਨ,संरक्षण उत्पादन
ਬਚਾਓ ਪੱਖ,प्रतिवादी
ਮੁਲਤਵੀ,स्थगिती
ਮੁਲਤਵੀ ਖਰਚੇ,स्थगित खर्च
ਉਲੰਘਣਾ,अवघ्या
ਘਾਟਾ,तूट
ਘਾਟਾ ਬਜਟ,तूट बजेट
ਪ੍ਰਭਾਸ਼ਿਤ,परिभाषित
ਮੁਲਤਵੀ,नाकार
ਨਿਘਾਰ,अधोगती
ਡਿਗਰੀ,पदवी
ਡੀਜੂਰ,डीजुरे
ਦੇਰੀ,विलंब
ਡੈਲੀਗੇਟ,प्रतिनिधी
ਸੌਂਪਿਆ ਅਥਾਰਟੀ,नियुक्त प्राधिकरण
ਵਫਦ,प्रतिनिधी
ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ,शक्तींचे प्रतिनिधी
ਮਿਟਾਓ,हटवा
ਹਟਾਉਣਾ,हटविणे
ਜਾਣਬੁੱਝ ਕੇ,मुद्दाम
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,विचारविनिमय
ਕਮੀ,नाजूक
ਸੀਮਾ,मर्यादा
ਸਪੁਰਦ ਕਰੋ,वितरित
ਡਿਲਿਵਰੀ,वितरण
ਮੰਗ,मागणी
ਮੰਗ ਨੋਟ,मागणी नोट
ਹੱਦਬੰਦੀ,सीमांकन
ਡੈਮੀ-ਅਧਿਕਾਰੀ,डेमी-अधिकृत
ਲੋਕਤੰਤਰ,लोकशाही
ਪ੍ਰਦਰਸ਼ਨ,प्रात्यक्षिक
ਨਿਰਾਸ਼ਾ,डेमोरालायझेशन
ਕਬਰਸਤਾਨ,डिमरेज
ਇਨਕਾਰ,नकार
ਸੰਜੋਗ,संप्रदाय
Do ਨੂਵੋ,डी नोव्हो
ਇਨਕਾਰ,नाकार
ਰਵਾਨਾ,निघून जा
ਵਿਭਾਗ,विभाग
ਵਿਭਾਗੀ ਵਿਭਾਗ,विभागीय
ਵਿਭਾਗੀ ਕਾਰਵਾਈ,विभागीय कारवाई
ਵਿਭਾਗੀ ਜਾਂਚ,विभागीय चौकशी
ਵਿਭਾਗੀ ਜਾਂਚ,विभागीय तपासणी
ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ,विभागीय अनियमितता
ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ,विभागीय ग्रंथालय
ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ,विभागीय दुर्लक्ष
ਵਿਭਾਗੀ ਅਧਿਕਾਰ,विभागीय परवानगी
ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,विभागीय पात्रता परीक्षा
ਰਵਾਨਗੀ,प्रस्थान
ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ,अवलंबित्व प्रमाणपत्र
ਨਿਰਭਰ,अवलंबून
ਨਿਰਭਰ ਬੱਚੇ,अवलंबून मुले
ਤੈਨੁਸ਼,तैनात करणे
ਡੀਪੋਨੈਂਟ,अनुयायी
ਦੇਸ਼ ਨਿਕਾਲੇ,हद्दपारी
ਅਪਗ੍ਰੇਡ,डिपोज
ਜਮ੍ਹਾ,ठेव
ਡਿਪੂ,डेपो
ਕਮੀ,घसारा
ਉਦਾਸ ਕਲਾਸ,उदास वर्ग
ਵਾਂਝੇ,वंचित
ਡੈਪੂਟੇਸ਼ਨ,प्रतिनियुक्ती
ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ,प्रतिनियुक्ती भत्ता
ਡਿਪਟੀ,डेप्युटी
ਡੀਰ ਰਜਿਸਟਰ,नोंदणीकृत
ਡਿ duty ਟੀ ਦੀ ਘਾਟ,कर्तव्याचा विकृती
ਦਰੇਰਾ,Dedereservation
ਡੈਗੋਗੇਸ਼ਨ,अपमान
ਅਪਮਾਨਜਨਕ,अपमानास्पद
ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ,अपमानास्पद टीका
ਵੰਸ਼ਜ,वंशज
ਵੇਰਵਾ,वर्णन
ਯੋਗ,पात्र
ਡਿਜ਼ਾਇਨ,डिझाइन
ਮਨੋਨੀਤ,नियुक्त करा
ਅਹੁਦਾ,पदनाम
ਭੇਜਣਾ,पाठवा
ਡਿਸਪੈਚ ਨੋਟ,पाठवा नोट
ਡੈਪਿਪਰ ਰਜਿਸਟਰ,पाठवा नोंदणी
ਮੰਜ਼ਿਲ,गंतव्य
ਵਿਖਾਵਾ,निराधार
ਵੇਰਵਾ,तपशील
ਵੇਰਵਾ,तपशीलवार
ਖੋਜਿਆ,शोध
ਨਜ਼ਰਬੰਦੀ,ताब्यात
ਉਚਾਰੇ ਹੋਏ,डीटेनु
ਦ੍ਰਿੜਤਾ,निर्धार
ਨਿਘਾਰ,निरोधक
ਨੁਕਸਾਨ,हानिकारक
ਨੁਕਸਾਨਦੇਹ,हानिकारक
ਦੀ ਘਾਟ,अवमूल्यन
ਤਬਾਹੀ,विध्वंस
ਵਿਕਾਸ,विकास
ਭਟਕਣਾ,विचलित करा
ਜੰਤਰ,साधन
ਸ਼ਰਧਾ,भक्ती
ਨਿਦਾਨ,निदान
ਚਿੱਤਰ,आकृती
ਡਾਇਰੀ,डायरी
ਹੁਕਮ,डिक्टेशन
ਮਰਦਾ ਨਹੀ,मरणार नाही
ਖੁਰਾਕ,आहार
ਹਜ਼ਮ,पचवणे
ਮਨਘੜਤ,प्रतिष्ठित
ਮਾਣ,प्रतिष्ठा
ਡਿਜਸ਼ਨ,डिग्रीशन
Dilatory,सौम्य
ਦੁਬਿਧਾ,कोंडी
ਮਿਹਨਤੀ,मेहनती
ਮਾਪ,परिमाण
ਡਿਪਲੋਮਾ,डिप्लोमा
ਕੂਟਨੀਤੀ,मुत्सद्दीपणा
ਕੂਟਨੀਤਕ ਛੋਟ,मुत्सद्दी प्रतिकारशक्ती
ਸਿੱਧਾ,थेट
ਸਿੱਧਾ ਮੁਕਾਬਲਾ,थेट स्पर्धा
ਸਿੱਧਾ ਇੰਟਰਵਿ.,थेट मुलाखत
ਦਿਸ਼ਾ,दिशा
ਡਾਇਰੈਕਟਰੀ,निर्देशिका
ਸਿੱਧੀ ਭਰਤੀ,थेट भरती
ਅਸਵੀਕਾਰ ਕਰੋ,परवानगी नाही
ਅਪਾਹਜਤਾ,दिव्यांग
ਅਯੋਗ ਵਿਅਕਤੀ,अपंग व्यक्ती
ਅਯੋਗਤਾ ਲਾਭ,अपंगत्व लाभ
ਨੁਕਸਾਨ,गैरसोय
ਅਸਹਿਮਤ,सहमत नाही
ਅਸਵੀਕਾਰ ਕੀਤਾ,परवानगी नाही
ਅਸਵੀਕਾਰ,नकार
ਤਬਾਹੀ,आपत्ती
ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ,आपत्ती व्यवस्थापन
ਭਾਂਡੇ,विघटन
ਵੰਡ,वितरण
ਰੱਦ,टाकून द्या
ਡਿਸਚਾਰਜ,डिस्चार्ज
ਡਿਸਚਾਰਜ ਸਲਿੱਪ,डिस्चार्ज स्लिप
ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ,शिस्तबद्ध कारवाई
ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ,शिस्तबद्ध प्रक्रिया
ਅਨੁਸ਼ਾਸਨ,शिस्त
ਵਿਗਾੜ,अस्वीकरण
ਖੁਲਾਸਾ,प्रकटीकरण
ਅਸੰਤੁਸ਼ਟ,असंतोष
