Tamil,Punjabi
வட்டு இயக்க முறைமை (DOS),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS)
வட்டு தொகுப்பு,ਡਿਸਕ ਪੈਕ
வட்டு சேவையகம்,ਡਿਸਕ ਸਰਵਰ
வட்டு சேமிப்பு,ਡਿਸਕ ਸਟੋਰੇਜ਼
வட்டு,ਡਿਸਕੇਟ
காட்சி கோப்பு,ਡਿਸਪਲੇ ਫਾਇਲ
காட்சி படத்தை,ਡਿਸਪਲੇ ਚਿੱਤਰ
அகற்றல்,ਨਿਪਟਾਰੇ
தூரம்,ਦੂਰੀ
தூர செயல்பாடு,ਦੂਰੀ ਫੰਕਸ਼ਨ
திரித்தல்,ਵਿਗਾੜ
விநியோகிக்கப்பட்டது,ਵੰਡਿਆ
விநியோகிக்கப்பட்ட தரவு,ਵੰਡਿਆ ਡਾਟਾ
விநியோகிக்கப்பட்ட சேவையகம்,ਵੰਡਿਆ ਸਰਵਰ
விநியோகிக்கப்பட்ட அமைப்பு,ਵੰਡਿਆ ਸਿਸਟਮ
விநியோகிக்கக்கூடிய,ਵੰਡਣ ਵਾਲਾ
ஆவணம்,ਦਸਤਾਵੇਜ਼
ஆவணம் மீட்டெடுக்கப்பட்டது,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
ஆவண சாளரம்,ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
ஆவணங்கள்,ਦਸਤਾਵੇਜ਼
களம்,ਡੋਮੇਨ
டொமைன் பெயர்,ਡੋਮੇਨ ਨਾਮ
டாட் மேட்ரிக்ஸ் பிரிண்டர்,ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
கீழ்,"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
கீழ் இணைப்பு,ਡਾਊਨ ਲਿੰਕ
பதிவிறக்கம்,ਡਾਊਨ ਲੋਡਿੰਗ
செயலற்ற நேரம்,ਘੱਟ ਸਮਾਂ
இழுத்தல்,ਖਿੱਚਣਾ
DRAM (டைனமிக் ரேம்),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
சறுக்கல்,ਵਹਿਣਾ
இயக்கி,ਡਰਾਈਵਰ
கைவிட,ਸੁੱਟੋ
கீழ்தோன்றும் பட்டியல் பெட்டி,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
டிரம் டிரைவ்,ਡਰੱਮ ਡਰਾਈਵ
டிரம் பிரிண்டர்,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
டிரம் அலகு,ਡਰੱਮ ਯੂਨਿਟ
இரட்டை,ਦੋਹਰਾ
இரட்டை அடர்த்தி,ਦੋਹਰੀ ਘਣਤਾ
போலி முகவரி,ਨਕਲੀ ਪਤਾ
திணிப்பு,ਡੰਪ
இரட்டை சுற்று,ਡੁਪਲੈਕਸ ਸਰਕਟ
டூப்ளெக்சிங்,ਡੁਪਲੈਕਸਿੰਗ
நகல்,ਡੁਪਲੀਕੇਟ
டிவிடி ஆர்/டபிள்யூ,DVD R/W
டிவிடி ரோம்,DVD ROM
மாறும் அறிவுறுத்தல்,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
மாறும் நினைவகம்,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
இயக்கவியல்,ਗਤੀਸ਼ੀਲਤਾ
EBCDIC,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
மின் வணிகம்,ਈ-ਕਾਰੋਬਾਰ
எதிரொலி,echo
மின் வணிகம்,ਈ-ਕਾਮਰਸ
தொகு,ਸੰਪਾਦਿਤ ਕਰੋ
ஆசிரியர்,ਸੰਪਾਦਕ
கல்வி தொழில்நுட்பம்,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
EEP ரோம்,EEP ਰੋਮ
பயனுள்ள முகவரி (மிதக்கும் முகவரி),ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
பயனுள்ள செயல்பாட்டு முகவரி,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
பயனுள்ள செயல்முறை,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
பயனுள்ள UID (பயனர் அடையாளம்),ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
பயனுள்ள பரிமாற்ற செயல்பாடு,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
எட்டு பிட் பைட்,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
மின் கற்றல்,ਈ-ਲਰਨਿੰਗ
தேர்தல்-அல்கிரிதம்,ਚੋਣ-ਅਲਗਰਥਮ
மின் அஞ்சல் (மின்னஞ்சல்),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
மின்சார அச்சுப்பொறி,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
மின் கணக்கியல் இயந்திரம்,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
மின்னணு,ਇਲੈਕਟ੍ਰਾਨਿਕ
மின்னணு அனுமதி அமைப்பு (ECS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
மின்னணு தரவு செயலாக்கம்,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
மின்னணு தாக்கல்,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
மின்னணு இதழ்கள்,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
மின்னணு வெளியீடு,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
மின்னணு சுவிட்ச்,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
உறுப்பு,ਤੱਤ
மின்னஞ்சல்,ਈ - ਮੇਲ
மின்னஞ்சல் முகவரி,ਈਮੇਲ ਖਾਤਾ
உட்பொதிக்கப்பட்ட அமைப்பு,ਏਮਬੈਡਡ ਸਿਸਟਮ
உட்பொதித்தல்,ਏਮਬੈਡਿੰਗ
உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
வெற்று அடுக்கு,ਖਾਲੀ ਸਟੈਕ
வெற்று சரம்,ਖਾਲੀ ਸਤਰ
முன்மாதிரி,ਇਮੂਲੇਸ਼ਨ
அடைப்பு,encapsulation
குறியாக்கி,ਐਨਸਾਈਫਰ
குறியாக்கம்,ਇੰਕੋਡ
குறியாக்கி,ਏਨਕੋਡਰ
மறைகுறியாக்கப்பட்ட தரவு,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
என்கிரிப்ட் கோப்பு முறைமை,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
குறியாக்கம்,ਇਨਕ੍ਰਿਪਸ਼ਨ
தொகுதியின் முடிவு,ਬਲਾਕ ਦਾ ਅੰਤ
கோப்பின் முடிவு (EOF),ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
கடைசி பயனாளி,ਆਖਰੀ ਉਪਭੋਗਤਾ
நுழைய,ਦਾਖਲ ਕਰੋ
நுழைவு விசை,ਐਂਟਰ-ਕੁੰਜੀ
நிறுவன சேவையகம்,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
நிறுவன அமைப்பு,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
நிறுவனம்,ਹਸਤੀ
நிறுவனம்-உறவு,ਹਸਤੀ-ਰਿਸ਼ਤਾ
நுழைவு நேரம்,ਦਾਖਲਾ ਸਮਾਂ
நுழைவு மாறி,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
எண்ணத்தக்க,ਅਣਗਿਣਤ
சூழல்,ਵਾਤਾਵਰਣ
சகாப்தம்,ਯੁੱਗ
EPROM,EPROM
எப்சிலன் மூடல்,epsilon ਬੰਦ
சமநிலைப்படுத்தி,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
உபகரணங்கள்,ਉਪਕਰਨ
சமநிலை வகுப்பு,ਸਮਾਨਤਾ ਵਰਗ
சமமான உறவு,ਸਮਾਨਤਾ ਸਬੰਧ
அழிக்க,ਮਿਟਾਓ
பிழை திருத்தும் குறியீடு,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
பிழை திருத்தம்,ਗਲਤੀ ਸੁਧਾਰ
பிழை கண்டறிதல்,ਗਲਤੀ ਖੋਜ
பிழை கையாளுதல்,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
பிழை செய்தி,ਗਲਤੀ ਸੁਨੇਹਾ
பிழை விகிதம்,ਗਲਤੀ ਦਰ
பிழை மீட்பு,ਗਲਤੀ ਰਿਕਵਰੀ
பிழை வழக்கமான,ਗਲਤੀ ਰੁਟੀਨ
தப்பிக்கும் தன்மை,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
ஈதர்நெட்,ਈਥਰਨੈੱਟ
நிகழ்வு,ਘਟਨਾ
நிகழ்வு சங்கிலி,ਘਟਨਾ ਲੜੀ
நிகழ்வு கட்டுப்பாடு,ਘਟਨਾ ਨਿਯੰਤਰਣ
நிகழ்வு கவுண்டர்,ਘਟਨਾ ਕਾਊਂਟਰ
விதிவிலக்கு கையாளுதல்,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
பரிமாற்றக்கூடிய வட்டு சேமிப்பு,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
விலக்குதல்,ਬੇਦਖਲੀ
பிரத்தியேக அல்லது (XOR),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
இயங்கக்கூடிய நிரல்,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
நிர்வாக அறிக்கை,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
முழுமையான தேடல்,ਪੂਰੀ ਖੋਜ
உள்ளன,ਮੌਜੂਦ ਹੈ
வெளியேறு,ਨਿਕਾਸ
நிபுணர் அமைப்பு,ਮਾਹਰ ਸਿਸਟਮ
வெளிப்பாடு,ਸਮੀਕਰਨ
நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
நீட்டிக்கப்பட்ட இயந்திரம்,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
நீட்டிக்கப்பட்ட நினைவகம்,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
நீட்டிக்கப்பட்ட துல்லியம்,ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
நீட்டிக்கப்பட்ட வரிசையாக்கம்,ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
வெளிப்புற அழைப்பு,ਬਾਹਰੀ ਕਾਲ
வெளிப்புற பிழை,ਬਾਹਰੀ ਗਲਤੀ
வெளிப்புற செயல்பாடு,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
வெளிப்புற குறுக்கீடு,ਬਾਹਰੀ ਰੁਕਾਵਟ
வெளிப்புற நினைவகம்,ਬਾਹਰੀ ਮੈਮੋਰੀ
வெளிப்புற நினைவகம்,ਬਾਹਰੀ ਮੈਮੋਰੀ
வெளிப்புற மோடம்,ਬਾਹਰੀ ਮਾਡਮ
வெளிப்புற குறிப்பு,ਬਾਹਰੀ ਹਵਾਲਾ
வெளிப்புற தேடல்,ਬਾਹਰੀ ਖੋਜ
வெளிப்புற சேமிப்பக சாதனம்,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
பிரித்தெடுத்தல்,ਕੱਢਣਾ
எக்ஸ்ட்ராபோலேஷன்,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
முக எழுத்து அச்சுப்பொறி,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
தோல்வி-பாதுகாப்பான செயல்பாடு,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
தோல்வி விகிதம்,ਅਸਫਲਤਾ ਦੀ ਦਰ
தோல்வி மீட்பு,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
தவறான குறியீடு,ਗਲਤ ਕੋਡ
தவறான பிழை,ਗਲਤ ਗਲਤੀ
ரசிகர்-இன்,ਪੱਖਾ-ਵਿੱਚ
ரசிகர்-அவுட்,ਪੱਖਾ-ਬਾਹਰ
பாசிமைல் I/O சாதனம்,fascimile I/O ਡਿਵਾਈਸ
வேகமான நான்கு உருமாற்றம் (FFT),ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
கொடிய பிழை,ਘਾਤਕ ਗਲਤੀ
தவறு கண்டறிதல்,ਨੁਕਸ ਖੋਜ
தவறு கண்டறிதல்,ਨੁਕਸ ਨਿਦਾਨ
தவறு சகிப்புத்தன்மை,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
தொலைநகல்,ਫੈਕਸ
தொலைநகல் செய்தி,ਫੈਕਸ ਸੁਨੇਹਾ
FDC,FDC
அம்சம் கண்டறிதல்,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
உணவு சுழற்சி,ਫੀਡ ਚੱਕਰ
பின்னூட்டம்,ਸੁਝਾਅ
ஊட்டி,ਫੀਡਰ
எடுக்க,ਪ੍ਰਾਪਤ ਕਰੋ
ஃபைபோனச்சி தேடல்,ਫਿਬੋਨਾਚੀ ਖੋਜ
ஃபைபோனச்சி வரிசை,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
ஃபைபோனச்சி தொடர்,ਫਿਬੋਨਾਚੀ ਲੜੀ
ஃபைபர் ஆப்டிக்ஸ்,ਫਾਈਬਰ ਆਪਟਿਕਸ
fido net,ਫਿਡੋ ਜਾਲ
களம்,ਖੇਤਰ
ஐந்தாம் தலைமுறை கணினிகள்,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
கோப்பு,ਫਾਈਲ
கோப்பு அணுகல் முறை,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
கோப்பு ஒதுக்கீடு அட்டவணை,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
கோப்பு சுருக்கம்,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
கோப்பு நகலெடுக்கிறது,ਫਾਇਲ ਦੀ ਨਕਲ
கோப்பு தளவமைப்பு,ਫਾਈਲ ਲੇਆਉਟ
கோப்பு ஒன்றிணைத்தல்,ਫਾਈਲ ਅਭੇਦ
கோப்பு மீட்பு,ਫਾਇਲ ਰਿਕਵਰੀ
கோப்பு சேமிப்பு,ਫਾਇਲ ਸਟੋਰੇਜ਼
கோப்பு அமைப்பு,ਫਾਇਲ ਬਣਤਰ
கோப்பு முறை,ਫਾਇਲ ਸਿਸਟਮ
கோப்பு பரிமாற்றம்,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
வடிகட்டி,ਫਿਲਟਰ
இறுதி நிலை,ਅੰਤਮ ਰਾਜ
கண்டுபிடிக்க,ਲੱਭੋ
வரையறுக்கப்பட்ட நிலை இயந்திரம்,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
தீ சுவர்,ਅੱਗ ਦੀ ਕੰਧ
நிலைபொருள்,ਫਰਮਵੇਅਰ
முதலில் வருபவர்களுக்கு முன்னுரிமை,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
முதல் தலைமுறை கணினி,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO),ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO)
முதல் வரிசை தர்க்கம்,ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ
முதல் வரிசை கோட்பாடு,ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ
நிலையான பகிர்வு,ਸਥਿਰ ਭਾਗ
கொடி,ਝੰਡਾ
நெகிழ்வான வட்டு,ਲਚਕਦਾਰ ਡਿਸਕ
நெகிழ் வட்டு,ਫਲਾਪੀ ਡਿਸਕ
நெகிழ் வட்டு இயக்கி (Fdd),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd)
ஓட்ட விளக்கப்படம்,ਵਹਾਅ ਚਾਰਟ
கட்டுப்பாட்டு ஓட்டம்,ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ
பறிப்பு,ਫਲੱਸ਼
கோப்புறை,ਫੋਲਡਰ
எழுத்துரு,ਫੌਂਟ
எழுத்துரு குடும்பம்,ਫੌਂਟ ਪਰਿਵਾਰ
வெளிநாட்டு விசை,ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ
வடிவம்,ਫਾਰਮ
முறையான மொழி,ਰਸਮੀ ਭਾਸ਼ਾ
முறையான அமைப்பு,ਰਸਮੀ ਸਿਸਟਮ
வடிவம்,ਫਾਰਮੈਟ
வடிவமைத்தல்,ਫਾਰਮੈਟਿੰਗ
ஃபோர்ட்ரான்,fortran
fortran நிரலாக்க,fortran ਪ੍ਰੋਗਰਾਮਿੰਗ
முன்னோக்கி சாய்வு,ਅੱਗੇ ਸਲੈਸ਼
நான்காம் தலைமுறை கணினி,ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
துண்டு,ਟੁਕੜਾ
சட்டகம்,ਫਰੇਮ
இலவச வலை,ਮੁਫ਼ਤ ਨੈੱਟ
இலவச மென்பொருள் அடித்தளம்,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ
இலவச சேமிப்பு,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
இலவச மென்பொருள்,ਮੁਫ਼ਤਵੇਅਰ
முன் முனை,ਅਗਰਾਂਤ
முன் குழு,ਸਾਹਮਣੇ ਪੈਨਲ
செயல்பாடு,ਫੰਕਸ਼ਨ
செயல்பாட்டு விசை,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
செயல்பாடு குறிப்பு,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
செயல்பாட்டு சார்பு,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
செயல்பாட்டு சோதனை,ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ
தெளிவற்ற தர்க்கம்,ਫਜ਼ੀ ਤਰਕ
தெளிவற்ற தொகுப்பு,ਫਜ਼ੀ ਸੈੱਟ
ஆதாயம்,ਲਾਭ
விளையாட்டு மரம்,ਖੇਡ ਦਾ ਰੁੱਖ
இடைவெளி பாத்திரம்,ਪਾੜਾ ਅੱਖਰ
குப்பை,ਕੂੜਾ
குப்பை சேகரிப்பு,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
குப்பை சேகரிப்பு,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
குப்பையில் குப்பை (GIGO),ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO)
வாயில்,ਕਪਾਟ
நுழைவாயில்,ਗੇਟਵੇ
பொது திட்டம்,ਆਮ ਪ੍ਰੋਗਰਾਮ
பொது திட்டம்,ਆਮ ਪ੍ਰੋਗਰਾਮ
பொது நோக்கம் கணினி,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
பொது நோக்கம் கணினி,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
பொது பதிவு,ਆਮ ਰਜਿਸਟਰ
பொதுமைப்படுத்தல்,ਸਧਾਰਣਕਰਨ
பொதுமைப்படுத்தல்,ਸਧਾਰਣਕਰਨ
பொது நோக்க மொழி,ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ
பொது நோக்க இயக்க முறைமை,ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
பொது நோக்கப் பதிவேடு,ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ
உருவாக்கப்பட்ட பிழை,ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ
செயல்பாடு உருவாக்கும்,ਬਣਾਉਣ ਫੰਕਸ਼ਨ
பொதுவான வகுப்பு,ਆਮ ਵਰਗ
பொதுவான செயல்பாடு,ਆਮ ਫੰਕਸ਼ਨ
பொதுப்பெயர்,ਆਮ ਨਾਮ
ஜிகோ,gigo
உலகளாவிய,ਗਲੋਬਲ
உலகளாவிய குறியீடு,ਗਲੋਬਲ ਕੋਡ
உலகளாவிய பூட்டு,ਗਲੋਬਲ ਲਾਕ
உலகளாவிய நெட்வொர்க்,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
உலகளாவிய நெட்வொர்க்,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
உலகளாவிய பயனர்,ਗਲੋਬਲ ਉਪਭੋਗਤਾ
உலகளாவிய மாறி,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
உலகமயமாக்கல்,ਵਿਸ਼ਵੀਕਰਨ
கோபர்,ਗੋਫਰ
கோபர் வாடிக்கையாளர்,ਗੋਫਰ ਗਾਹਕ
கோபர் சர்வர்,ਗੋਫਰ ਸਰਵਰ
கோபர் தளம்,ਗੋਫਰ ਸਾਈਟ
கோபர் விண்வெளி,ਗੋਫਰ ਸਪੇਸ
அழகான சீரழிவு,ਸੁੰਦਰ ਗਿਰਾਵਟ
இலக்கண சரிபார்ப்பவர்,ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ
இலக்கணம் நேர்த்தியான வெளியேற்றம்,ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ
பெரும் மொத்தம்,ਸਮੁੱਚੀ ਗਿਣਤੀ
வரைபடம்,ਗ੍ਰਾਫ਼
வரைபடம் வரைதல்,ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼
வரைகலை பாத்திரம்,ਗ੍ਰਾਫਿਕ ਅੱਖਰ
வரைகலை கட்டுப்படுத்தி,ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ
வரைகலை தரவு அமைப்பு,ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ
வரைகலை காட்சி நிரல்,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ
கிராஃபிக் காட்சி தீர்மானம்,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
வரைகலை மொழி,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
வரைகலை மொழி,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
வரைகலை குழு,ਗ੍ਰਾਫਿਕ ਪੈਨਲ
வரைகலை அனிமேஷன்,ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ
வரைகலை இடைமுக வடிவம் (GIF),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
வரைகலை பயனர் இடைமுகம் (GUI),ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
கிராபிக்ஸ்,ਗਰਾਫਿਕਸ
கிராபிக்ஸ் பயன்பாடு,ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
கிராபிக்ஸ் கர்சர்,ਗਰਾਫਿਕਸ ਕਰਸਰ
கிராபிக்ஸ் முறை,ਗਰਾਫਿਕਸ ਮੋਡ
கிராபிக்ஸ் தொகுப்பு,ਗਰਾਫਿਕਸ ਪੈਕੇਜ
வரைகலை மென்பொருள்,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
வரைகலை மென்பொருள்,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
வரைகலை மென்பொருள் தொகுப்பு,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ
சாம்பல் அளவு,ਸਲੇਟੀ ਸਕੇਲ
பேராசை முறை,ਲਾਲਚੀ ਢੰਗ
grep,grep
கட்டம்,ਗਰਿੱਡ
கட்ட விளக்கப்படம்,ਗਰਿੱਡ ਚਾਰਟ
கட்டம் கம்ப்யூட்டிங்,ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ
கட்டம் பண்பேற்றம்,ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ
தரை அலை,ਜ਼ਮੀਨੀ ਲਹਿਰ
குழு,ਗਰੁੱਪ
குழு முகவரி,ਸਮੂਹ ਦਾ ਪਤਾ
குழு குறியீடு,ਗਰੁੱਪ ਕੋਡ
குழு தொடர்பு,ਸਮੂਹ ਸੰਚਾਰ
குழு தொடர்பு,ਸਮੂਹ ਸੰਚਾਰ
குழு அடையாளம்,ਸਮੂਹ ਦੀ ਪਛਾਣ
குழு பெயர்,ਗਰੁੱਪ ਦਾ ਨਾਮ
குழுபொருள்,ਗਰੁੱਪਵੇਅਰ
வளர்ச்சி,ਵਾਧਾ
காவலர்,ਗਾਰਡ
வழிகாட்டப்பட்ட ஊடகங்கள்,ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ
துப்பாக்கி சிப்,ਬੰਦੂਕ
ஊடுருவு,ਹੈਕ
ஹேக்கர்,ਹੈਕਰ
ஹேக்கர் அகராதி,ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼
அரை சேர்ப்பான்,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
அரை பாலம்,ਅੱਧਾ ਪੁਲ
அரை இரட்டை,ਅੱਧਾ ਡੁਪਲੈਕਸ
அரை இரட்டை வரி,ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ
அரை இரட்டை முறை,ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ
பாதி தீவிரம்,ਅੱਧੀ ਤੀਬਰਤਾ
அரை திசைவி,ਅੱਧਾ ਰਾਊਟਰ
அரை கழிப்பான்,ਅੱਧਾ ਘਟਾਓ
அரை டோனிங்,ਅੱਧਾ ਟੋਨਿੰਗ
அரை வார்த்தை,ਅੱਧਾ ਸ਼ਬਦ
வலிமிகுந்த சுழற்சி,ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ
ஹாமிங் குறியீடு,ਹੈਮਿੰਗ ਕੋਡ
கை,ਹੱਥ
