Gujarati,Tamil
વિશ્વાસ પ્રદેશ,நம்பிக்கை மண்டலம்
સંઘર્ષની સ્થિતિ,மோதல் சூழ்நிலை
કોન્ફોકલ કોનિક્સ,confocal conics
confocal ellipses,கன்ஃபோகல் நீள்வட்டங்கள்
કોન્ફોકલ ભૂમિતિ,கன்ஃபோகல் வடிவியல்
કોન્ફોકલ હાઇપરબોલા,கன்ஃபோகல் ஹைபர்போலா
કોન્ફોકલ હાઇપરબોલોઇડ્સ,கன்ஃபோகல் ஹைப்பர்போலாய்டுகள்
કોન્ફોકલ પેરાબોલા,கன்ஃபோகல் பரவளையம்
confocal paraboloidal coordinates,confocal paraboloidal cordinates
સામાન્ય,இணக்கமான
સામાન્ય મેપિંગ,முறையான மேப்பிங்
સુસંગતતા,ஒற்றுமை
વર્તુળોની સુસંગતતા,வட்டங்களின் ஒற்றுமை
સુસંગત,ஒத்த
સુસંગત મેટ્રિસિસ,ஒத்த மெட்ரிக்குகள்
શંકુ,கூம்பு
શંક્વાકાર ફ્રસ્ટમ,கூம்பு விரக்தி
શંકુ આકારનું હેલિક્સ,கூம்பு சுருளி
શંક્વાકાર વિભાગ,கூம்பு பிரிவு
કોનિક્સ,கூம்புகள்
કોનિક વિભાગ,கூம்பு பிரிவு
જોડાણ,இணை
સંયુક્ત ખૂણા,இணைந்த கோணங்கள்
સંયુક્ત અક્ષ,இணைந்த அச்சு
સંયોજન જટિલ સંખ્યાઓ,சிக்கலான எண்களை இணைக்கவும்
સંયુક્ત દિશાઓ,இணைந்த திசைகள்
સંયુક્ત કાર્યો,இணைந்த செயல்பாடுகள்
મેટ્રિક્સનું જોડાણ,அணி இணை
સંયુક્ત ક્રમચય,இணை வரிசைமாற்றம்
કન્જુગેટ ટ્રાન્સપોઝ,இணைந்த இடமாற்றம்
સંયોગ,இணைதல்
સળંગ,தொடர்ச்சியாக
સળંગ સંખ્યાઓ,தொடர்ச்சியான எண்கள்
ઊર્જા સંરક્ષણ,ஆற்றல் சேமிப்பு
સમૂહનું સંરક્ષણ,வெகுஜன பாதுகாப்பு
રૂઢિચુસ્ત,பழமைவாத
સુસંગતતા,நிலைத்தன்மையும்
સુસંગતતાની સ્થિતિ,நிலைத்தன்மை நிலை
સુસંગત અંદાજ,நிலையான மதிப்பீடு
સુસંગત અંદાજકાર,நிலையான மதிப்பீட்டாளர்
સુસંગત આંકડા,நிலையான புள்ளிவிவரம்
સુસંગત સિસ્ટમ,சீரான அமைப்பு
કન્સોલ,கன்சல்
સતત,நிலையான
સતત પ્રવેગક,நிலையான முடுக்கம்
સતત કાર્ય,நிலையான செயல்பாடு
ગુરુત્વાકર્ષણની સ્થિરતા,ஈர்ப்பு நிலையானது
એકીકરણનું સતત,ஒருங்கிணைப்பின் நிலையானது
પ્રમાણની સ્થિરતા,விகிதாச்சாரத்தின் மாறிலி
સતત પરિમાણ,நிலையான அளவுரு
સતત બહુપદી,நிலையான பல்லுறுப்புக்கோவை
સતત પ્રમાણ,நிலையான விகிதம்
સતત ગતિ,நிலையான வேகம்
સતત મુદત,நிலையான கால
સતત વેગ,நிலையான வேகம்
રચનાત્મક સમીકરણ,அமைப்புச் சமன்பாடு
અવરોધ,கட்டுப்பாடு
રચના,கட்டமைக்க
બાંધકામ,கட்டுமானம்
ગ્રાહક પસંદગી,நுகர்வோர் விருப்பம்
વપરાશ કાર્ય,நுகர்வு செயல்பாடு
સંપર્ક કોણ,தொடர்பு கோணம்
સંપર્ક બિંદુ,தொடர்பு புள்ளி
માં સમાયેલ છે,இதில் இருக்கிறது
આકસ્મિક ટેબલ,தற்செயல் அட்டவணை
સાતત્ય મિકેનિક્સ,தொடர்ச்சியான இயக்கவியல்
ચાલુ અપૂર્ણાંક,தொடர்ந்த பின்னம்
ચાલુ ઉત્પાદન,தொடர்ந்த தயாரிப்பு
સાતત્ય,தொடர்ச்சி
કાર્યની સાતત્ય,செயல்பாட்டின் தொடர்ச்சி
સાતત્ય પરીક્ષણ,தொடர்ச்சி சோதனை
સતત,தொடர்ச்சியான
સતત વ્યુત્પન્ન,தொடர்ச்சியான வழித்தோன்றல்
સતત વિતરણ,தொடர்ச்சியான விநியோகம்
ઉપરથી સતત,மேலே இருந்து தொடர்ந்து
સતત કાર્ય,தொடர்ச்சியான செயல்பாடு
સતત વિભેદક,தொடர்ந்து வேறுபடக்கூடியது
સતત નકશો,தொடர்ச்சியான வரைபடம்
સતત મેપિંગ,தொடர்ச்சியான மேப்பிங்
સતત સંભાવના ઘનતા કાર્ય,தொடர்ச்சியான நிகழ்தகவு அடர்த்தி செயல்பாடு
સતત સંભાવના વિતરણ,தொடர்ச்சியான நிகழ்தகவு விநியோகம்
સતત રેન્ડમ ચલ,தொடர்ச்சியான சீரற்ற மாறி
સતત નમૂના જગ્યા,தொடர்ச்சியான மாதிரி இடம்
સતત ચલ,தொடர்ச்சியான மாறி
સતત તરંગ,தொடர்ச்சியான அலை
સાતત્ય,தொடர்ச்சி
અખંડ પૂર્વધારણા (= અખંડ સ્વયંસિદ્ધ),தொடர்ச்சியான கருதுகோள் (= தொடர் கோட்பாடு)
વાસ્તવિક સંખ્યાઓનું સાતત્ય (= વાસ્તવિક સંખ્યાઓનો સમૂહ),உண்மையான எண்களின் தொடர்ச்சி (= உண்மையான எண்களின் தொகுப்பு)
સાતત્ય સિદ્ધાંત,தொடர்ச்சியான கோட்பாடு
સમોચ્ચ એકીકરણ,விளிம்பு ஒருங்கிணைப்பு
સંકોચન મેપિંગ,சுருக்க வரைபடம்
વિરોધાભાસ,முரண்பாடு
વિરોધી,முரண்பாடான
નિયંત્રણ,கட்டுப்பாடு
નિયંત્રણ ચાર્ટ,கட்டுப்பாட்டு விளக்கப்படம்
સરેરાશ માટે નિયંત્રણ ચાર્ટ,சராசரிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
ખામીઓ માટે નિયંત્રણ ચાર્ટ,குறைபாடுகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
રેન્જ માટે નિયંત્રણ ચાર્ટ,வரம்புகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
ચલો માટે નિયંત્રણ ચાર્ટ,மாறிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
એકરૂપ થવું,ஒன்றிணைகின்றன
સરેરાશમાં કન્વર્જન્સ,சராசரியாக ஒன்றிணைதல்
સરેરાશ ચોરસમાં કન્વર્જન્સ,சராசரி சதுரத்தில் ஒன்றிணைதல்
સંભાવનામાં સંકલન,நிகழ்தகவில் ஒன்றிணைதல்
કન્વર્જન્સ મર્યાદા,ஒருங்கிணைப்பு வரம்பு
કન્વર્જન્સ ત્રિજ્યા,குவிதல் ஆரம்
કન્વર્જન્સ પ્રદેશ,ஒன்றிணைந்த பகுதி
કન્વર્જન્ટ,ஒன்றிணைந்த
કન્વર્જન્ટ ક્રમ,குவிந்த வரிசை
કન્વર્જન્ટ શ્રેણી,குவிந்த தொடர்
વાતચીત,உரையாடுங்கள்
તેનાથી વિપરીત,மாறாக
રૂપાંતર અપૂર્ણાંક,மாற்று பின்னம்
રૂપાંતર કોષ્ટક,மாற்று அட்டவணை
બહિર્મુખ,குவிந்த
બહિર્મુખ શરીર,குவிந்த உடல்
બહિર્મુખ સંયોજન,குவிந்த கலவை
બહિર્મુખ આવરણ (=બહિર્મુખ હલ),குவிந்த உறை (=குவிந்த மேலோடு)
બહિર્મુખ કાર્ય,குவிந்த செயல்பாடு
બહિર્મુખ રેખીય સંયોજનો,குவிந்த நேரியல் சேர்க்கைகள்
બહિર્મુખ રેખીય પ્રોગ્રામિંગ,குவிந்த நேரியல் நிரலாக்கம்
બહિર્મુખ મેટ્રિક જગ્યા,குவிந்த மெட்ரிக் இடம்
બહિર્મુખ બહુહેડ્રોન,குவிந்த பாலிஹெட்ரான்
બહિર્મુખ પ્રોગ્રામિંગ,குவிந்த நிரலாக்க
બહિર્મુખ પ્રદેશ,குவிந்த பகுதி
બહિર્મુખ સમૂહ,குவிந்த தொகுப்பு
ક્રાંતિ,வளைவு
કન્વોલ્યુશન અભિન્ન,ஒருங்கிணைப்பு
કન્વોલ્યુશન પ્રમેય (= ફાલ્ટંગ પ્રમેય),கன்வல்யூஷன் தேற்றம் (= ஃபால்டங் தேற்றம்)
સંકલન,ஒருங்கிணைக்க
સંકલન અક્ષ,ஒருங்கிணைப்பு அச்சு
સંકલન ભૂમિતિ,ஒருங்கிணைப்பு வடிவியல்
સંકલન વિમાન,ஒருங்கிணைப்பு விமானம்
સંકલન,ஒருங்கிணைப்புகள்
સંકલન સિસ્ટમ,ஒருங்கிணைப்பு அமைப்பு
કોપરનિકન સિસ્ટમ,கோப்பர்நிக்கன் அமைப்பு
કોપ્લાનર,கோப்ளனார்
કોપ્લાનર દળો,கோப்ளனார் படைகள்
કોપ્લાનરિટી,சகிப்புத்தன்மை
કોપ્રાઈમ નંબરો,முதன்மை எண்கள்
સુધારણા પરિબળ,திருத்தம் காரணி
યોગ્ય ઉકેલ,சரியான தீர்வு
સંબંધ,தொடர்பு
સહસંબંધ ગુણાંક,தொடர்பு குணகம்
સહસંબંધ રેખાકૃતિ,தொடர்பு வரைபடம்
સહસંબંધ કાર્ય,தொடர்பு செயல்பாடு
સહસંબંધ મેટ્રિક્સ,தொடர்பு அணி
સહસંબંધ ગુણોત્તર,தொடர்பு விகிதம்
કોરીલોગ્રામ,தொடர்பு வரைபடம்
કોરીલોગ્રામ વિશ્લેષણ,தொடர்பு பகுப்பாய்வு
અનુરૂપ,ஒத்துள்ளது
પત્રવ્યવહાર સિદ્ધાંત,கடிதக் கொள்கை
અનુરૂપ કોણ,தொடர்புடைய கோணம்
અનુરૂપ બાજુ,தொடர்புடைய பக்கம்
coset,கோசெட்
કોસાઇન,கொசைன்
કોસાઇન કાયદો,கொசைன் சட்டம்
ખર્ચ વિશ્લેષણ,செலவு பகுப்பாய்வு
ખર્ચ મહત્તમકરણ,செலவு அதிகரிப்பு
ગણતરીક્ષમતા સ્વયંસિદ્ધ,எண்ணக்கூடிய கோட்பாடு
ગણતરીપાત્ર,எண்ணத்தக்க
ગણતરીપાત્ર ઉમેરણ,கணக்கிடக்கூடிய சேர்க்கை
ગણતરીપાત્ર આધાર,கணக்கிடக்கூடிய அடிப்படை
ગણતરીપાત્ર આધાર,கணக்கிடக்கூடிய அடிப்படை
ગણતરીપાત્ર સમૂહ,கணக்கிடக்கூடிய தொகுப்பு
ગણતરીપૂર્વક અનંત,எண்ணத்தக்க அளவில் எல்லையற்றது
કાઉન્ટર,கவுண்டர்
ઘડિયાળની વિરુદ્ધ દિશામાં,எதிர் கடிகார திசையில்
કાઉન્ટર ઉદાહરણ,எதிர் உதாரணம்
સહપ્રવૃત્તિ,இணை மாறுபாடு
સહપ્રવર્તન કાયદો,கூட்டுறவு சட்டம்
સહપ્રવર્તન મેટ્રિક્સ,covariance matrix
સહપ્રવર્તન પદ્ધતિ,இணைவு முறை
સહપ્રવર્તન તકનીક,இணைவு நுட்பம்
ક્રેમરનો નિયમ,கிராமர் விதி
ક્રેમર-રાવ અસમાનતા,க்ரேமர்-ராவ் சமத்துவமின்மை
માપદંડ કાર્ય (= ઉદ્દેશ્ય કાર્ય),அளவுகோல் செயல்பாடு (=புறநிலை செயல்பாடு)
નિર્ણાયક કોણ,முக்கியமான கோணம்
નિર્ણાયક બિંદુ,முக்கியமான புள்ளி
કાર્યનું નિર્ણાયક બિંદુ,செயல்பாட்டின் முக்கிய புள்ளி
નિર્ણાયક મૂલ્ય,முக்கிய மதிப்பு
નિર્ણાયક વેગ,முக்கியமான வேகம்
ક્રોસ સહસંબંધ કાર્ય,குறுக்கு தொடர்பு செயல்பாடு
ક્રોસ ઉત્પાદન,குறுக்கு தயாரிப்பு
ક્રોસ રેશિયો,குறுக்கு விகிதம்
ક્રોસ સેક્શનિંગ,குறுக்கு வெட்டு
ક્રિપ્ટ,மறைவான
સમઘન,கன
ક્યુબ નંબર,கனசதுர எண்
ઘનમૂળ,கன வேர்
ઘન,கன சதுரம்
ક્યુબિકલ,கனசதுர
ઘન સમીકરણ,கன சமன்பாடு
ઘન ઇંચ,கன அங்குலம்
ઘન મીટર,கன மீட்டர்
ક્યુબિક પેરાબોલા,கன பரவளையம்
ઘનમૂળ,கன வேர்
ઘન શબ્દ,கன கால
ક્યુબોઇડ,கனசதுரம்
સંચિત,ஒட்டுமொத்த
સંચિત વળાંક,ஒட்டுமொத்த வளைவு
સંચિત વિતરણ કાર્ય,ஒட்டுமொத்த விநியோக செயல்பாடு
સંચિત આવર્તન,ஒட்டுமொத்த அதிர்வெண்
સંચિત આવર્તન કાર્ય,ஒட்டுமொத்த அதிர்வெண் செயல்பாடு
સંચિત આવર્તન ગ્રાફ,ஒட்டுமொத்த அலைவரிசை வரைபடம்
સંચિત સંભાવના કાર્ય,ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு
કર્લ,சுருட்டை
સુસંગતતાનું કર્લ,ஒற்றுமையின் சுருட்டை
વેક્ટરનો કર્લ,திசையன் சுருட்டை
સર્પાકાર કૌંસ,சுருள் அடைப்புக்குறி
વર્તમાન,தற்போதைய
વર્તમાન બિંદુ,தற்போதைய புள்ளி
વક્રતા,வளைவு
વક્રતા અસર,வளைவு விளைவு
વળાંક,வளைவு
વક્ર રેખા,வளைந்த கோடு
વળાંક ટ્રેસિંગ,வளைவு தடமறிதல்
વક્રીય એસિમ્પ્ટોટ,வளைவு அறிகுறி
વક્રીય કોઓર્ડિનેટ્સ,வளைவு ஆயத்தொகுப்புகள்
વક્રીકૃત રીગ્રેશન,வளைவு பின்னடைவு
કુસપ,சிகரம்
ચક્ર,மிதிவண்டி
ચક્રીય વિવિધતા,சுழற்சி மாறுபாடு
ચક્રીય ક્રોસ ઉત્પાદન,சுழற்சி குறுக்கு தயாரிப்பு
ચક્રીય માંગ,சுழற்சி தேவை
ચક્રીય અભિવ્યક્તિ,சுழற்சி வெளிப்பாடு
ચક્રીય જૂથ,சுழற்சி குழு
ચક્રીય ક્રમચય,சுழற்சி வரிசைமாற்றம்
ચક્રવાત,சைக்ளோயிட்
સિલિન્ડર,உருளை
નળાકાર,உருளை
નળાકાર સપાટી,உருளை மேற்பரப்பு
સાઇફર,சைபர்
ડી&#39;એલેમ્બર્ટનો સિદ્ધાંત,டி&#39;அலெம்பெர்ட்டின் கொள்கை
ભીના હાર્મોનિક કાર્ય,ஹார்மோனிக் செயல்பாடு குறைக்கப்பட்டது
સતત ભીનાશ,damping மாறிலி
ડેટા,தகவல்கள்
ડેટાની ઉત્પત્તિ,தரவு தோற்றம்
ડેટા પ્રોસેસિંગ સિસ્ટમ,தரவு செயலாக்க அமைப்பு
ડેટા પ્રોસેસર,தரவு செயலி
ડેટા શીટ,தரவுத்தாள்
દશકોણ,தசமகோணம்
ડેકાગ્રામ,தசாப்தம்
ડેકેમીટર,தசமானி
સતત સડો,சிதைவு நிலையானது
સડો વળાંક,சிதைவு வளைவு
યોગ્ય કાર્ય,ஒழுக்கமான செயல்பாடு
ડેસિગ્રામ,டெசிகிராம்
ડેસિલ,பத்து
દશાંશ,தசம
દશાંશ કોડ,தசம குறியீடு
દશાંશ કોડેડ અંક,தசம குறியிடப்பட்ட இலக்கம்
દશાંશ વિસ્તરણ,தசம விரிவாக்கம்
દશાંશ અપૂર્ણાંક,தசம பின்னம்
દશાંશ સંકેત,தசம குறியீடு
દશાંશ નંબરિંગ સિસ્ટમ,தசம எண் அமைப்பு
દશાંશ બિંદુ,தசம புள்ளி
દશાંશ સ્કેલ,தசம அளவு
દશાંશ સિસ્ટમ,தசம அமைப்பு
ડેસીમીટર,டெசிமீட்டர்
ડિસિફરિંગ,புரிந்து கொள்ளுதல்
નિર્ણય મોડલ,முடிவு மாதிரி
નિર્ણય સિદ્ધાંત,முடிவு கோட்பாடு
નિર્ણય ચલ,முடிவு மாறி
ડીકોડર,குறிவிலக்கி
ડીકોડિંગ,டிகோடிங்
વિઘટનક્ષમ સમૂહ,மக்கக்கூடிய தொகுப்பு
ઘટતું,குறைகிறது
ઘટતું કાર્ય,செயல்பாடு குறைகிறது
Dedekind કટ,Dedekind இன் வெட்டு
ડેડેકાઇન્ડનું પ્રમેય,டெட்கிண்டின் தேற்றம்
તારવવું,அனுமானிக்க
આનુમાનિક પદ્ધતિ,கழித்தல் முறை
ખામીયુક્ત,குறைபாடுள்ள
વ્યાખ્યાયિત સમીકરણ,சமன்பாட்டை வரையறுக்கிறது
ચોક્કસ અભિન્ન,திட்டவட்டமான ஒருங்கிணைந்த
ચોક્કસ મેટ્રિક્સ,திட்டவட்டமான அணி
વ્યાખ્યા,வரையறை
વિરૂપતા વળાંક,சிதைவு வளைவு
વિકૃત સપાટી,சிதைந்த மேற்பரப்பு
અધોગતિ,சீரழிவு
પરિવહન સમસ્યાઓમાં અધોગતિ,போக்குவரத்து சிக்கல்களில் சீரழிவு
ડિગ્રી,பட்டம்
વિભેદક સમીકરણની ડિગ્રી,வேறுபட்ட சமன்பாட்டின் அளவு
સ્વતંત્રતાની ડિગ્રી,சுதந்திரம் பட்டம்
બહુપદીની ડિગ્રી,பல்லுறுப்புக்கோவை பட்டம்
પડોશ કાઢી નાખ્યો,நீக்கப்பட்ட அக்கம்
ડેલ્ટા કાર્ય,டெல்டா செயல்பாடு
માંગ અને ઉપયોગિતા વળાંક,தேவை மற்றும் பயன்பாட்டு வளைவு
માંગ સમીકરણ,கோரிக்கை சமன்பாடு
માંગ કાર્ય,கோரிக்கை செயல்பாடு
વસ્તી વિષયક અભ્યાસ,மக்கள்தொகை ஆய்வு
વસ્તીવિષયક,மக்கள்தொகையியல்
ડી મોઇવરનું પ્રમેય,டி மோவ்ரேயின் தேற்றம்
દર્શાવો,நிரூபிக்க
પ્રદર્શન,ஆர்ப்பாட்டம்
નિદર્શન ભૂમિતિ,ஆர்ப்பாட்ட வடிவியல்
છેદ,வகுக்கும்
ગાઢ સમૂહ,அடர்த்தியான தொகுப்பு
ઘનતા,அடர்த்தி
અસંખ્ય સમૂહ,கணக்கிட முடியாத தொகுப்பு
પ્રસ્થાન ચલ,புறப்படும் மாறிகள்
આશ્રિત ઘટના,சார்ந்த நிகழ்வு
આશ્રિત રેન્ડમ ચલ,சார்பு சீரற்ற மாறி
આશ્રિત ચલ,சார்பு மாறி
આશ્રિત વિવિધતા,சார்பு மாறுபாடு
હતાશા કોણ,மனச்சோர்வு கோணம்
વ્યુત્પત્તિ,வழித்தோன்றல்
વ્યુત્પન્ન,வழித்தோன்றல்
વ્યુત્પન્ન શ્રેણી,பெறப்பட்ட தொடர்
મેળવેલ સમૂહ,பெறப்பட்ட தொகுப்பு
ઉતરતા,இறங்குதல்
ઉતરતા ક્રમમાં,இறங்கு வரிசை
ઉતરતી શ્રેણી,இறங்கு தொடர்
વર્ણનાત્મક ભૂમિતિ,விளக்க வடிவியல்
વર્ણનાત્મક મોડેલ,விளக்க மாதிரி
વર્ણનાત્મક આંકડા,விளக்கமான புள்ளிவிபரங்கள்
ડિઝાઇન,வடிவமைப்பு
પ્રયોગની ડિઝાઇન,சோதனை வடிவமைப்பு
ડેસ્ક કેલ્ક્યુલેટર,மேசை கால்குலேட்டர்
શોધ,கண்டறிதல்
નિર્ણાયક,தீர்மானிக்கும்
નિર્ણાયક ક્રમ,தீர்மானிக்கும் தரவரிசை
નક્કી કરો,தீர்மானிக்க
નિર્ધારિત મોડેલ,தீர்மானிக்கும் மாதிரி
નિર્ધારિત સમસ્યા,தீர்மானிக்கும் பிரச்சனை
વિચલન,விலகல்
વિચલન ગુણાંક,விலகல் குணகம்
ડાયડિક સિસ્ટમ,டயடிக் அமைப்பு
કર્ણ,மூலைவிட்டமான
મેટ્રિક્સનું વિકર્ણીકરણ,ஒரு அணி மூலைவிட்டமாக்கல்
કર્ણ મેટ્રિક્સ,மூலைவிட்ட அணி
કર્ણ સમાનતા,மூலைவிட்ட ஒற்றுமை
રેખાકૃતિ,வரைபடம்
રેખાકૃતિ પદ્ધતિ,வரைபட முறை
રેખાકૃતિ પ્રસ્તુતિ,வரைபட விளக்கக்காட்சி
વ્યાસ,விட்டம்
સમૂહનો વ્યાસ,ஒரு தொகுப்பின் விட்டம்
ડાયમેટ્રિકલી વિરુદ્ધ,முற்றிலும் எதிர்
ડાઇસ ફેંકવું,பகடை வீசுதல்
દ્વિભાષી વર્ગીકરણ,இருவகை வகைப்பாடு
દ્વિભાષા,இருவகை
શબ્દકોશ ક્રમ,அகராதி ஒழுங்கு
તફાવત કેલ્ક્યુલસ,வேறுபாடு கணக்கீடு
તફાવત સમીકરણ,வேறுபாடு சமன்பாடு
તફાવત સૂત્ર,வேறுபாடு சூத்திரம்
તફાવત પદ્ધતિ,வேறுபாடு முறை
સેટનો તફાવત,தொகுப்புகளின் வேறுபாடு
વિભેદક,வேறுபடுத்தக்கூடியது
વિભેદક વળાંક,வேறுபட்ட வளைவு
વિભેદક કાર્ય,வேறுபட்ட செயல்பாடு
વિભેદક,வித்தியாசமான
વિભેદક કલન,வேறுபட்ட கணக்கீடு
વિભેદક ગુણાંક,வேறுபட்ட குணகம்
વિભેદક સમીકરણ,வகையீட்டு சமன்பாடு
વિભેદક સ્વરૂપ,வேறுபட்ட வடிவம்
વિભેદક સૂત્ર,வேறுபட்ட சூத்திரம்
વિભેદક કાર્ય,வேறுபட்ட செயல்பாடு
વિભેદક ભૂમિતિ,வேறுபட்ட வடிவியல்
ઉચ્ચ ક્રમનો તફાવત,உயர் வரிசையின் வேறுபாடு
વિભેદક ભાગ,வேறுபட்ட அளவு
તફાવત કરવો,வேறுபடுத்தி
તફાવત,வேறுபாடு
ભિન્નતા સૂત્ર,வேறுபாடு சூத்திரம்
વેક્ટરનો તફાવત,திசையன் வேறுபாடு
પ્રસરણ,பரவல்
અંક,இலக்கம்
ડિજિટલ કમ્પ્યુટર,டிஜிட்டல் கணினி
ડિજિટલ ડેટા,டிஜிட்டல் தரவு
પરિમાણ,பரிமாணம்
પરિમાણ,பரிமாணம்
પરિમાણહીન,பரிமாணமற்ற
સમીકરણનું પરિમાણ,ஒரு சமன்பாட்டின் பரிமாணம்
ડાયોફેન્ટાઇન સમીકરણ,diophantine சமன்பாடு
ડૂબકી કોણ,சாய்வு கோணம்
દ્વિધ્રુવી કોઓર્ડિનેટ્સ,இருமுனை ஆயத்தொகுப்புகள்
દ્વિધ્રુવ,இருமுனை
ડીપીરામીડ (બાયપીરામિડ),இருபிரமிட் (பைபிரமிட்)
ડીરાક ડેલ્ટા ફંક્શન,டைராக் டெல்டா செயல்பாடு
સીધી સામાન્ય સ્પર્શક,நேரடி பொதுவான தொடுகோடு
નિર્દેશિત કોણ,இயக்கிய கோணம்
નિર્દેશિત રેખા,இயக்கிய வரி
દિશાત્મક વ્યુત્પન્ન,திசை வழித்தோன்றல்
દિશા કોસાઇન,திசை கொசைன்
મેક્સિમાની દિશા,அதிகபட்ச திசை
પ્રક્ષેપણની દિશા,திட்ட திசை
દિશા ગુણોત્તર,திசை விகிதம்
ડિરેક્ટર વર્તુળ,இயக்குனர் வட்டம்
દિગ્દર્શક ક્ષેત્ર,இயக்குனர் கோளம்
સીધું ઉત્પાદન,நேரடி தயாரிப்பு
સીધો પુરાવો,நேரடி ஆதாரம்
સીધું પ્રમાણ,நேரடி விகிதம்
ડાયરેક્ટ્રીક્સ,டைரக்ட்ரிக்ஸ்
સીધી રકમ,நேரடித் தொகை
ડિસ્કનેક્ટ થયેલ સેટ,துண்டிக்கப்பட்ட தொகுப்புகள்
નિરંતરતા,தொடர்ச்சியின்மை
વ્યુત્પન્નતાની વિરામ,வழித்தோன்றலின் தொடர்ச்சியின்மை
પ્રથમ પ્રકારની અવ્યવસ્થા,முதல் வகையான இடைநிறுத்தம்
બીજા પ્રકારની અવ્યવસ્થા,இரண்டாவது வகையான தொடர்ச்சியின்மை
અવ્યવસ્થિત વિતરણ,இடைவிடாத விநியோகம்
અવ્યવસ્થિત કાર્ય,இடைவிடாத செயல்பாடு
અવ્યવસ્થિત વિવિધતા,இடைவிடாத மாறுபாடு
અલગ,தனித்தனி
સ્વતંત્ર વિતરણ,தனித்துவமான விநியோகம்
સ્વતંત્ર સંભાવના વિતરણ,தனித்துவமான நிகழ்தகவு பரவல்
અલગ રેન્ડમ ચલ,தனித்த சீரற்ற மாறி
અલગ નમૂના જગ્યા,தனித்த மாதிரி இடம்
સ્વતંત્ર સમૂહ,தனித்துவமான தொகுப்பு
અલગ જગ્યા,தனி இடம்
સ્વતંત્ર ટોપોલોજી,தனித்த இடவியல்
અલગ અલગ,தனித்த மாறுபாடு
ભેદભાવપૂર્ણ,பாரபட்சமான
ભેદભાવપૂર્ણ વિશ્લેષણ (=ભેદભાવપૂર્ણ વિશ્લેષણ),பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு)
વિચ્છેદ,பிரித்தல்
અસંબંધિત ઘટનાઓ,மாறுபட்ட நிகழ்வுகள்
ડિસજોઇન્ટ સેટ,பிரிக்கப்பட்ட தொகுப்புகள்
જોડાણ તોડી નાખવું,ஒன்றிணைந்த தொழிற்சங்கம்
વિભાજન,பிரித்தல்
વિક્ષેપ,சிதறல்
વિક્ષેપ ચાર્ટ,சிதறல் விளக்கப்படம்
વિક્ષેપ સતત,சிதறல் மாறிலி
વિક્ષેપ રેખાકૃતિ,சிதறல் வரைபடம்
વિક્ષેપ મેટ્રિક્સ (=કોવરિઅન્સ મેટ્રિક્સ),சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்)
વિસ્થાપન,இடப்பெயர்ச்சி
પ્રદર્શન,காட்சி
ડિસ્પ્લે યુનિટ (=કન્સોલ),காட்சி அலகு (=கன்சோல்)
ભિન્ન,ஒற்றுமையற்ற
વિઘટનકારી દળો,சிதறடிக்கும் சக்திகள்
અંતર કાર્ય,தூர செயல்பாடு
અંતર મોડ્યુલસ,தூர மாடுலஸ்
વિતરણ-મુક્ત પદ્ધતિ,விநியோகம் இல்லாத முறை
વિતરણ કાયદો,விநியோக சட்டம்
અલગ થવું,வேறுபடுகின்றன
વિચલન,வேறுபாடு
વિચલન પ્રમેય,வேறுபாடு தேற்றம்
જુદીજુદી,மாறுபட்ட
અલગ શ્રેણી,மாறுபட்ட தொடர்
વિભાજિત તફાવત,பிரிக்கப்பட்ட வேறுபாடு
વિભાજ્યતા,வகுக்கும் தன்மை
વિભાજ્ય,வகுபடக்கூடியது
વિભાગ,பிரிவு
વિભાજન અલ્ગોરિધમ,பிரிவு அல்காரிதம்
ડિવિઝન રિંગ,பிரிவு வளையம்
ડોડેકાગોન,dodecagon
ડોડેકાહેડ્રોન,பன்னிருமுகி
ડોમેન,களம்
ફંક્શનનું ડોમેન,ஒரு செயல்பாட்டின் களம்
વ્યાખ્યાનું ક્ષેત્ર,வரையறையின் களம்
અસ્તિત્વનું ક્ષેત્ર,இருப்பு களம்
પ્રભાવશાળી વ્યૂહરચના,மேலாதிக்க மூலோபாயம்
ડોપ્લર અસર,டாப்ளர் விளைவு
ડોટ ઉત્પાદન,டாட் தயாரிப்பு
ડોટેડ વળાંક,புள்ளியிடப்பட்ட வளைவு
ડબલ તફાવત,இரட்டை வேறுபாடு
ડબલ ઘાતાંકીય વિતરણ,இரட்டை அதிவேக விநியோகம்
ડબલ હેલિક્સ,இரட்டை சுருள்
ડબલ અભિન્ન,இரட்டை ஒருங்கிணைந்த
ડબલ એકીકરણ,இரட்டை ஒருங்கிணைப்பு
ડબલ મર્યાદા,இரட்டை வரம்பு
ડબલ સેમ્પલિંગ પ્લાન,இரட்டை மாதிரி திட்டம்
ડબલ ક્રમ,இரட்டை வரிசை
ડબલ શ્રેણી,இரட்டை தொடர்
