Kannada,Hindi
ಹೊಗಳಿಕೆ,"धूमन, धूम देना"
ಶಿಲೀಂಧ್ರನಾಶಕ,कवकनाशी
ಶಿಲೀಂಧ್ರ ರೋಗದ,कवकरोधी
ಶಿಲೀಂಧ್ರ,कवक
ಗಡಿ,"खूड़, सीता"
ಸಮ್ಮಿಳನ,"संलयन, संगलन"
ಗುಟ್ಟು,रूआं
ಅಸ್ಪಷ್ಟ,रोएंदार
"ಫೆನ್ನೆಲ್, ಅನೈಸ್",सौंफ
ಮೆಂತ್ಯದ,मेथी
ಅಂಜೂರ,अंजीर
ಬೆರಳು ರಾಗಿ,कंगनी
ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್,दावी
ಅರಣ್ಯದ ಜ್ವಾಲೆ,पलाश
ಫ್ರೆಂಚ್ ಹುರುಳಿ,फ्रेंच बीन
ಅಲ್ಪಬೆಲೆಯ,पिस्सू
ನರಿ,लोमड़ी
ಹಣ್ಣು ನೊಣ,फल मक्खी
ಗಾಲ್ (ಹಾರ್ಟ್),"वृक्ष व्रण, पिटिका"
ಗಮೀಟು,"युग्मक, गैमीट"
ತೋಟ,"उद्यान, बाग"
ಗೇಜ್ (ನೀರು),"पनसाल, जलमापी"
ಜೀನ್ ಬ್ಯಾಂಕ್,जीन संग्रह
ಜೀನ್ ಟ್ಯಾಗಿಂಗ್,जीन टैगन
ವಂಶದ ಶಾಸ್ತ್ರ,वंशावली विज्ञान
ಆನುವಂಶಿಕ ನಕ್ಷೆ,जीन मानचित्र
ಆನುವಂಶಿಕ,आनुवंशिकी
ಜಿನೋಮ್,"जीनोम, संजीन"
ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ,संजीनी संग्रह
ಜೀನೊಮಿಕ್ಸ್,जीनोमिक्स
ಜೀನೋಟೈ,जीनप्ररूपी
ಜೀನೋಟೈ,"जीनी संरचना, जीन प्ररूप"
ಕುಲ,वंश
ಕುಲ,"जीनस, वंश"
ಸೂಕ್ಷ್ಮಾಣು,"रोगाणु, जर्म"
ರೋಗಾಣು,रोगाणुनाशी
ಮೊಳಕೆ,अंकुरण
ನೆಲಮಾಳಿಗೆ,"जननद्रव्य, जर्मप्लाज्म"
ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ,जिबरेलिक अम्ल
ಗಿಲು,ओटना
ಹಲ್ಲು,तुष
ಅಂಟಂಟಾದ,"लसदार, ग्लूटिनी"
ಗ್ಲೈಕೋಲಿಸಂ,ग्लाइकोलिसिस
ಗ್ನಿಸ್,"नाइस, शैल"
ಸುವರ್ಣ ಕ್ರಾಂತಿ,स्वर्णिम क्रांति
ಶ್ರೇಣಗೀತೆ,"श्रेणीकरण, वर्गीकरण, स्तरीकरण"
ಕಸಿಮಾಡಿದ ಸಸ್ಯ,"कलमबंद पादप, कलमी पौधा"
ನಾಟಿ-ಸಂಯೋಜನೀಯ,कलम असंगत
ಗಾರ್ಟರಿ,ग्रैना
ಹರಳಾಗುವಿಕೆ,कणिकायन
ಹಸಿರು ಗೊಬ್ಬರ,हरी खाद
ಹಸಿರು ಕ್ರಾಂತಿ,हरित क्रांति
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,वृद्धि और परिवर्धन
ಗುರು ರಾಶಿ,"गोंद रोग, गोंदार्ति"
ವೇಷಭೂಷಣವಾದ,भिन्नस्थ - उभयस्त्रीलिंगी
ಗೋಲು ಕಾಯಿ,माजूफल
ಬೆಳ್ಳುಳ್ಳಿ,लहसुन
ಕಸ,जरबेरा
ಗೆರ್ಕಿನ್,घरकिन
ಶುಂಠಿ,अदरक
ಹೊಳಪು,ग्लेडियोलस
ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್),महकुवा
ದ್ರಾಕ್ಷಿಹಣ್ಣು,"ग्रेप फ्रूट, चकोतरा"
ದ್ರಾಕ್ಷಿ,अंगूर
ಹಸಿರು ಗ್ರಾಂ,मूंग
ದಹನ,भीमल
ನೆಲಗಡಲೆ,मूंगफली
ಸೀಬೆಹಣ್ಣು,अमरूद
ಗಿನಿಯಾ ಹುಲ್ಲು,गिनी घास
ಗಾಲ್ ಮಿಡ್ಜ್,पीटिका कीट
ಹುಲ್ಲು ಹಾಪರ್,टिड्ड़ा
ಗುಂಡಿ ದೋಷ,गंधी कीट
ಅಭ್ಯಾಸ,"प्रकृति, स्वभाव, रूपगुण, स्वरूप"
ಆಲಿಕಲ್ಲು,"ओला, करकापात, करका"
ಕೂದಲು,रोमिलवैच
ಮೆರುಗು,लवणमृदोद्भिद्
ಕುಣಿಸು,हैरो
ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ,"तुड़ाई सूचकांक, कटाई सूचकांक"
ಕೊಯ್ದು,"कटाई, कटी फसल, तैयार फसल, उपज"
ಕೊಯ್ಲು,"तोड़ना, कटाई, तुड़ाई"
ಮೊಲ,"अंडे से निकलना, अंडा सेना"
ಹುಳು,सूखी घास
ಹುಲಿಗೆ,सूखा चारा
ಹುಲ್ಲುಗಾವಲು,गंजी
ಮಬ್ಬು,धुंध
ಮಸುಕಾದ,धुंधता
ತಲೆ (ಕೃಷಿ),"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा"
ತಲೆ (ಚಾನಲ್),सिरा (नाली का)
ಹಿಂದಿರುಗುವುದು,शीर्ष छंटाई
ತುತ್ತೂರಿ,बाड़
ಹೆಡ್ಜಿಂಗ್,अधिरक्षण
ಹೆಲಿಕ್ಸ್,कुंडलिनी
ರಕ್ತನಾಳ,हेमैटाइट
ಸಸ್ಯ,"शाक, बूटी"
ಗಿಡದಂತಿ,"वनस्पति संग्रह, वनस्पति संग्रहालय"
ಸಸ್ಯನಾಶಕ,शाकनाशी
ಅನರ್ಹತೆ,आनुवंशिकता
ಪತ್ನಣೀಯತೆ,वंशागतित्व
ಹರ್ಮ್ರೋಡೈಟ್,उभयलिंगी
ಭಿನ್ನ ವಾಚ್,विषमवर्णी
ಭಿನ್ನಾಭಿಪ್ರಾಯ,विषम-निषेचन
ಭಿನ್ನತೆ,"संकरओज, हेटेरोसिस"
ಭಿನ್ನಾಭಿಪ್ರಾಯ,लिंगक्रोमोसोम
ಭಿನ್ನತೆ,परपोषित
ರಕ್ತಸಂಬಂಧಿ,षड्गुणित
ಹೈಬರ್ನೇಟ್ ಮಾಡು,शीत निष्क्रियता
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,उच्च सघनता रोपण
ಬೆಟ್ಟದ,"पिंडलक, हिल (धान)"
ಹಂದಿಯ ಕುರಿತ,आयतचित्र
ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ,उच्च तकनीकी औद्यानिकी
ಜೇನುಗೂಡು,"करंड, छत्ता"
ಹಂದಿಯ,"गुड़ाई, गोड़ना"
ಹಿಡಿದು,जोत
ತೋಟ,निजी फार्म
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,समस्थिति
ಗೃಹ ಹೋಳು,वासभूमि
ಏಕರೂಪತೆ,समांगता
ಏಕರೂಪದ,"सजातीय, समांगी"
ಮಾಮೋಲಿಕಸ್,समधर्मी
ಅಖಂಡ,समयुग्मज
ಕುಳಿ,"खुरलिका, खाद्यधानी, हापर"
ದಿಗಂತಿ,"संस्तर, क्षितिज"
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,औद्यानिक फसलें
ತೋಟಗಾರಿಕೆ,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ,उद्यान वानिक पशुपाल्य खेती
ಅತಿಥೆಯ,परपोषी
ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ,तप्त जलोपचार
ಹಲ್,"हल, छिलका"
ಆರ್ದ್ರತೆ,आर्द्रता
ಸಜ್ಜು,हयूमस
ಹೊಟ್ಟು,भूसी
ಹಸ್ಕರ್,छिलका निकालने वाली मशीन
ಹೊಳಪುಳ್ಳ,छिलका उतारना
ಸಂಕರಜದ,संकर
ಸಂಕರಜತೆ,संकरण
ಜಲಸಂಚಯ,"जलयोजन, जलीयन"
ಜಲವಿಜ್ಞಾನ,जल विज्ञान
ಜಲವಿಚ್ysisೇದನೆ,जल अपघटन
ಜಲಮಾಪಕ,"द्रवघनत्व मापी, हाइड्रोमीटर"
ಜಲಪಕ್ಷದ,जल परागित
ಜಲಸಂಪರ್ಕ,जल संवर्धन
ಜಲಾವರಣ,जल मंडल
ಜಲಸಮತಿ,आर्द्रता-ग्राहयता
ಅತ್ಯಲ್ಪ,परात्पराजीवी
ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು,अतिवृद्धि
ಜರಡಿ,"कवक तंतु, हाइफा"
ಬಲಿಷ್ಠಿ,बीजपत्राधार
ಕಲ್ಪನಾಶಕ್ತಿ,परिकल्पना
ಗರ್ಭಕಂಠ (ನೀರು),शैथिल्य (जल)
ಹಜೆಲ್ ಕಾಯಿ,"हेजल नट, अखरोट का फल"
ಸೆಣಬಿನ,भांग
ಕೋಳಿ,खुरासानी अजवाईन
ಗೋರಂಟಿ,मेंहदी
ದಾಸವಾಳಿ,गुड़हल
ಹಾಪ್,होप
ಕುದುರೆ ಗ್ರಾಂ,कुल्थी
ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ,कवांच
ಜೇನು ನೊಣ,मधुमक्खी
ಕುಳಿ,फुदका
ತೋಟಗಾರಿಕೆ,उद्यानविद्
ಜಲವಿಜ್ಞಾನಿ,जल विज्ञानी
ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ,स्व स्थाने कलम-बंधन
ವಿಂಟ್ರೊದಲ್ಲಿ,पात्रे
ವಿವೋದಲ್ಲಿ,जीवे
ತಗ್ಗಿಸದ,अविवेकपूर्ण
ಕೀಟ,कीट
ಕೀಟ ಕೀಟ,कीट पीड़क
ಕೀಟಸಾಮಾನ್ಯ,कीटालय
ಕೀಟನಾಶಕ,कीटनाशी
ಕೀಟಭಾರಿಯ,कीटाहारी
ಬಿಸಿಲು,"सूर्यतापन, आतपन"
ಬಿಡಿಸಲಾಗದ,अविलेय
ಇನ್ಸ್ಟಾರ್ (ಕೀಟ),"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था"
ನಿರಂಕುಶಾಧಿಕಾರಿ,रोधी
ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ,समेकित रोग प्रबंधन
ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,समेकित पोषक-तत्व प्रबंधन
ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ,समेकित पीड़क प्रबंधन
ತೀವ್ರಗೊಳಿಸುವಿಕೆ,"सघनता, गहनता"
ತೀವ್ರ,"गहन, सघन"
ಅಂತರ್ರೋಗ,"बीच की फसल, अंतराफसल"
ಅಂತರಸಂಪರ್ಕ (ಅಂತರಸಂಪರ್ಕ),"अंतः सस्य कर्षण, निराई, गुड़ाई"
ಆಸಕ್ತಿ,ब्याज
ಅಂತರಪರ್ -ಆವರಣ,"पर्व, पोरी"
ಇಂಟರ್ಫೇಸ್ (ಕೋಶ ವಿಭಾಗ),अंतरा प्रावस्था (कोशिका विभाजन)
ರಾಕ್ಷಸ,अंतर्वेशन
ಅಂತರ್ರೋಗದ,अंतर्बंध्य
ದಾಸ್ತಾನು,"विवरण, सूची"
ವಿಪರ್ಯ,प्रतिलोमीकरण
ಆಕ್ರೋಶ,"चक्र, सहपत्र"
ಅಯಾನು,आयन
ವಿಕಿರಣ,किरणन
ನೀರಾವರಿ,सिंचाई
ಐಸೊ ಆಲೀಲ್ಸ್,समविकल्पी
ಐಎಸ್ಒ ಉತ್ಪನ್ನ ಕರ್ವ್,समोत्पाद वक्र
ಐಸೋಬಾರ್,समदाब रेखा
ಐಸೊಗಾಮಿ,समयुग्मन
ಪ್ರತ್ಯೇಕತೆ,पृथक्करण दूरी
ಸಮೋಪ್ಸುಯು,समगुणित
ಲೋಕದ,समोत्पाद
ಐಸೋಟೋಪ್,"आइसोटोप, समस्थानिक"
ಭಾರತೀಯ ಬರ್ಚ್,भोजपत्र
ಭಾರತೀಯ ನೀಲಿ ಪೈನ್,कैल
ಭಾರತೀಯ ಚೆರ್ರಿ,लसौड़ा
ಭಾರತೀಯ ಜುನಿಪರ್,धूप
ಭಾರತೀಯ ಕಿನೋ ಮರ,बीजासर
ಭಾರತೀಯ ಲೌರಲ್ ಮರ,"सुरपान, सुल्तान चंपा"
ಭಾರತೀಯ ಹುಚ್ಚು,साया
ಭಾರತೀಯ ಹುಚ್ಚು,मंजीठ
ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್,पापड़ा
ಇಂಡಿಗೊ,नील
ಇಟಲಿಯ ರಾಗಿ,काकुन
ದಂತ ಮರ,कुर्ची
ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ,कुंदरू
ನುಗ್ಗಿ,"जैगरी, खंडसारी"
ಜಪೋನಿಕಾ ಅಕ್ಕಿ,जैपोनिका धान
ಜಲಾರತಿ,जैसिड
ಜಾವಾನಿಕಾ ಅಕ್ಕಿ,जावाई धान (चावल)
ಕವಣೆ,जेली बनाना
ಜಮ್ ಕೃಷಿ,झूम कृषि
ಜಿಗಿಯುವ ಜೀನ್,झंपक जीन
ಜಲ್ಲಿಕ,अनुपयोगी डीएनए
ಬಾಲಕಿಯ ಹಂತ,वयस्कपूर्व प्रावस्था
ಸ ೦ ಗಂಗಲ,नीली गुलमोहर
ಜಕ್ಕೆ,कटहल
ಜಾಮಿನ,जामुन
ಮಲ್ಲಿಗೆ,"मोतिया, चमेली"
ಜಟ್ಟಿ ಖಟ್ಟಿ,जट्टी/खट्टी
ಜಾಟ್ರೋಫಾ,रतनजोत
ದಣಿಸು,जूट
ಜಸ್ಸಿಡ್ಸ್,जैसिड़
ಕವಣೆ,केओलिन
ಕ್ವಾಲಿನೈಟ್,"केओलिन मिट्टी, खडिया मिट्टी"
ಕ್ವಾಲಿನೈಟ್,"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी"
ಕರಿಚೈಮಾ,केंद्रककाइमा
ಕಸಪೋಕ್ತಿ,केंद्रकबंध
ಕಟೋಗಮಿ,केंद्रक संलयन
ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್),गुणसूत्र आरेख
ಕರಿಯೊಕಿನಿಸ್,सूत्री विभाजन
ಸ್ವಾರಸ್ಯ,केंद्रक विज्ञान
ಕಸಪಂಕ್ತಿ,केंद्रकलयन
ಕರಿಯಾನ್,केंद्रक
ಬಾವ್ಯ,"केंद्रक प्ररूप, गुणसूत्रप्ररूप"
ಕೆಲ್ಪ್ (ಪಾಚಿ),केल्प (शैवाल)
ಕೆಲ್ವಿನ್ ಚಕ್ರ,केल्विन चक्र
ಕಸ,किरेटिन
ಪಟಲ,"गिरी, दाना"
ಖೈರಾ ಕಾಯಿಲೆ,खैरा रोग
ಖಾರಿಫ್,खरीफ
ತಮಾಷೆ,बकरी का ब्याना
ಧನಸಹಾಯ,काइनेटोकोर
ಅಡಿಗೆಮನೆ,"शाक-वाटिका, गृह वाटिका"
ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್,क्लाइनफिल्टर संलक्षण
ಕ್ಲೆನೋ ತುಣುಕು,क्लिनो खंड
ಗಲಾಟೆ,खांच लगाना
ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್,कॉच अभिगृहीत
ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ),कोपन का वर्गीकरण (जलवायु)
ಕ್ರೆಬ್ಸ್ ಚಕ್ರ,क्रेब का चक्र
ಕರ್ಟಿಸಿಸ್,"करटोसिस, ककुदता"
ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ),के वी के (कृषि विज्ञान केंद्र)
ಕಾದಮ್,कदंब
ಕಾಲ್ನಡಸು,केल
ಕಾನ್ಸ್ ಹುಲ್ಲು,कांस घास
ಕರೋಂಡ,करौंदा
"ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ",राजमा
ಕಿವಿಫ್ರೂಟ್,कीवी फल
ನಾಲ್ ಖೋಲ್,गांठ गोभी
ಕಾದು,विलायती इमली
ಕಾದೋ ರಾಗಿ,कोदो
ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್),कोकम
ಖಮ್ರ ಜೀರುಂಡೆ,खपरा भृंग
ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50),घातक मात्रा 50
ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್,प्रयोगशाला से खेत तक
ಹದಗೆಟ್ಟ,अस्थिर
ದುಡಿಮೆ,"श्रम, मजदूर, श्रमिक"
ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ,लैक प्रचालक प्रतिदर्श
ಪಾದಚಾರಿ,दुग्ध स्रवण
ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್),दुग्धजनक हॉर्मोन (प्रोलैक्टिन)
ಕ್ಷೀರ,लैक्टोस
ಹಿಂದುಳಿಯುವ ಎಳ,पश्च रज्जुक
ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್,लैम्डा क्लोनन संवाहक
ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು,पटलीय वायु प्रवाह
ದೀಪದ ಕ್ರೋಮೋಸೋಮ್,लैंपब्रश गुणसूत्र
ನೆಲ,"भूमि, जमीन, स्थल, प्रदेश"
ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ,भूमि समर्थता वर्गीकरण
ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ,भूमि समर्थता मानचित्र
ಭೂ ಅವನತಿ,भूमि निम्नीकरण
ಭೂ ಸಮಾನ ಅನುಪಾತ,भूमि तुल्यांक अनुपात
ಭೂ ಸ್ಥಾನ,भूमि समतलीकरण
ಭೂ ಸುಧಾರಣೆ,भूमि सुधार
ಭೂದೃಶ್ಯ,भूदृश्य कला
ಭೂ ಸೂಕ್ತತೆ,भूमि उपयुक्तता
ಭೂ ಬಳಕೆಯ ಮಾದರಿ,भूमि उपयोग पद्धति
ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು,लैंगरहैंस कोशिकाएं
ಕಳೆದುಹೋಗುವ ದರ,ह्रास दर
ಲಾರ್ವಾಗಳು,"लार्वा, डिंभक"
ಸುಪ್ತತೆ,प्रसुप्तता
ಸುಪ್ತ,गुप्त
ಸುಪ್ತ ಸೋಂಕು,प्रसुप्त संक्रमण
ಪಾರ್ಶ್ವದ,"पार्श्व, पार्श्विक, पार्श्वीय"
ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು,लैटराइट मृदा
ಜರಡಿ,"लेटेक्स, असंस्कृत रबड़"
ತತ್ತ್ವ,"लैथिरस रोग, लैथिरसता"
ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ),लातीनी वर्ग अभिकल्पना (एल एस डी)
ಚೂರುಪಟ್ಟು,जालक
ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು,तुलनात्मक लाभ नियम
ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು,स्थिर प्रतिफल का नियम
ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು,ह्रासमान प्रतिफल का नियम
ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು,वर्धमान प्रतिफल का नियम
ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು,सीमित कारकों का नियम
ಕನಿಷ್ಠ ಕಾನೂನು,न्यूनता का नियम
ಬದಲಿ ಕಾನೂನು,प्रतिस्थापन का नियम
ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು,परिवर्ती अनुपात नियम
ಹರಿ,"दाब, परत, अंडे देने वाली मुर्गी"
ಲೆಔಟ್,अभिन्यास
ಚೂರು,निक्षालित तत्व
ಸೋರಿಕೆ ದಕ್ಷತೆ,निक्षालन क्षमता
ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ,निक्षालन मांग
ಪ್ರಮುಖ ಎಳೆಯ,अग्रग रज्जुक
ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ,पर्ण क्षेत्र अवधि
ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ,पर्णक्षेत्र सूचकांक
ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ,पर्ण क्षेत्र अनुपात
ಎಲೆಗಾರ,पर्ण सुरंगक
ಪಟ ಪರೀಕ್ಷೆ,पर्ण परीक्षण
ಎಲೆ,"पर्ण, पत्ती, पत्र, पत्ता"
ಕರಪತ್ರ,समाचारपत्रक
ಗುತ್ತಿಗೆ,पट्टा
ದ್ವಿಮತಿ,शिंब फली
ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ),निम्न ऊर्जा लागत संधारणीय कृषि
ಮೊಲಕಡೆ,वातरंध्र
ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್,लेन्टो केशिका बिंदु
ಕುಣಿಕೆ,"तनुसूत्र, लेप्टोनीमा"
ಕುಡಲುಬೀಜ,लेप्टोस्पाइरता
ಲೆಯೋ,शुष्करोधक आवारिकी
ಉಂಗುರ,विक्षति
ಬೇಸರ,घातक उत्परिवर्तन
ಪಡಗ,अवर्णीलवक
ತೋಟ,समतल वेदिका
ಲೆವೆಲರ್ (ಲೆವೆಲರ್),"करहा, समतलक, पाटा"
ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ),समतलन (भूमि का)
ಲೆಯ ಕೃಷಿ,"ले कृषि, चरागाह में कृषि"
ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು,लीबिग का न्यूनतम नियम
ಬಂಧನ,बंधन
ಲಘು ಪರಿಹಾರ ಬಿಂದು,प्रकाश समायोजन बिंदु
ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ,प्रकाश संतृप्त सघनता
ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ,प्रकाश संचरण अनुपात
ಲಘು ಬಲೆ,प्रकाश पाश
ಮಿತಿಗೊಳಿಸುವುದು,चूना मिलाना
ಮಿತಿಯ,"सीमा, सीमा बंधन"
ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ,सीमाकारी कारक
ಲಿಮೊನೈಟ್,लाइमोनाइट
ರೇಖೆ,"रेखा, वंशक्रम"
ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ,रैखिक अनुक्रिया
ಸಂಬಂಧ,सहलग्नता
ಸಂಪರ್ಕದ ಗುಂಪು,सहलग्नी समूह
ಕೊಂಡಿ,योजक
ಲಿಂಟ್ ಸೂಚ್ಯಂಕ,रूई सूचकांक
ಕುರಿಮರಿ,रोम
ನಿಶರ,"वसा, लिपिड"
ಲಿಪೊಲಿಸಿಸ್,वसा-अपघटन
ದ್ರವೀಕರಣ,परिसमापन
ಕವಣೆ,मेंडकारी
ಕವಣೆ,लिस्टर (बक्खर)
ಪಟ್ಟಿ,मेंड़ बनाना
ಅಶ್ಮರೀಗೋಪಿ,स्थल मंडल
ಕಸ,"बिछाली, संशाव"
ಹಸಿಗೊಬ್ಬರಗಳು,सजीव पलवार
ಲಿವರ್ ವರ್ಟ್,लिवरवर्ट
ಜಾನುವಾರು,पशुधन
ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ,स्थानीय नियंत्रण
ಸ್ಥಳ,"संस्थिति, निधान, विस्थल"
ಮಿಡತೆ,टिड्डी
ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್),"अवशयन, गिरना (फसल का गिरना)"
ಕಸಾಯಿಖಾನೆ,लॉडिक्यूल
ಸ ೦ ಗಂಗಲ,"लोएस, चिकनी मिट्टी"
ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ,लघुगणकीय रूपांतरण
ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್,दीर्घ प्रदीप्तकाली पादप
ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ,दीर्घ तरंगीय विकिरण
ಕುಣಿಕೆ,पाश
ಕಳೆದುಹೋಗುವ,कर्तन
ಚೂರು,कटि
ಲಡ್ಸ್,"लक्स, लूक्रस"
ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ),विलासिता उपभोग (पोषक तत्व)
ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು,विलासी जीन
ಹಳ್ಳಿಗೋಳು,लाइकोपीन
ದುಗ್ಧರಸ,लसीका
ಲೈಸಿಮೀಟರ್,लाइसीमीटर लिसजलमापी
ಜೀವಕೋಶದ ಲೈಸಿಸ್,कोशिकालयन
ಭಾಷೆಯ,लयजनन
ಲೈಸೋಸೋಮ್,"लयनकाय, लाइसोसोम"
ಸಣ್ಣ,लाइसोजाइम
ಉಕ್ಕಿನ,कुसुम
ಪಟ,लाख
"ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ",भिंडी
ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್,गोखरू
ಲಾಂಧನ,लेंटाना
ಚೂರುಪಾರು,खेसारी
ಕೀಲು,लीक
ನಿಂಬೆ ಹುಲ್ಲು,नींबू घास
ನಿಂಬೆ,"लेमन, नींबू"
ಮಸೂರ,मसूर
ಮರಳು,मुलैठी
ಕೊಂಚು,सलाद
ಲಿಲ್ಲಿ,"कमलिनी, कुमुदिनी"
ಸುಣ್ಣ,नींबू
ಹಳ್ಳದ,अलसी
ಪಂಥದ,लीची
ಸ್ವಲ್ಪ ರಾಗಿ,कुटकी
ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ,ककड़ी
ಉದ್ದನೆಯ ಮೆಣಸು,"पीप़र, पिपलामूल"
ಗಡಿನ,लोकाट
ಕಮಲ,कमल
ಕಣ್ಣುಹಾಯ,रिजका
ಲಾವಿನ ಕೀಟ,लाख कीट
ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ,सोनपंखी
ಎಲೆಗಾರ,पर्ण सुरंगक
ಎಲೆಯ ರೋಲರು,पत्ती लपेटक
ಎಲೆಗಳು,पत्ती जाला कीट
ಮಿಡತೆ,टिड्डी
ಬೃಹತ್ ವಿಕಸನ,गुरु विकास
ಸಣ್ಣಕಾಯಿ,विस्तृतक्षेत्री जलवायु
ಸ್ಥೂಲಕಾಯ,वृहदणु
ಬೃಹತ್ ಪ್ರಮಾಣ,गुरु उत्परिवर्तन
ಸಣ್ಣ,प्रमुख पोषक-तत्व
ಸಣ್ಣ,दीर्घ छिद्र
ಚಾಚು,"मैगट, कृमि"
