Punjabi,Bengali
ਮੰਗ ਪੇਜਿੰਗ,চাহিদা পেজিং
ਡੈਮੋ,ডেমো
demodulation,demodulation
demultiplexer,demultiplexer
ਅਸਧਾਰਨਕਰਨ,অস্বাভাবিককরণ
ਘਣਤਾ,ঘনত্ব
ਨਿਰਭਰਤਾ,নির্ভরতা
ਨਿਰਭਰ ਇਕਾਈ,নির্ভরশীল ইউনিট
ਡੀਕਿਊ,ডিকিউ
ਸੰਦਰਭ,ডিরেফারেন্সিং
ਵਿਉਤਪੰਨ ਰੁੱਖ,উদ্ভূত গাছ
ਪ੍ਰਾਪਤ ਖੇਤਰ,প্রাপ্ত ক্ষেত্র
ਘਟਦੀ ਲੜੀ,অবরোহী সাজানোর
ਡਿਜ਼ਾਈਨ,নকশা
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ডেস্ক ক্যালকুলেটর
ਡੈਸਕ ਟਾਪ ਕੰਪਿਊਟਰ,ডেস্কটপ কম্পিউটার
ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ,ডেস্কটপ উপস্থাপনা
ਡੈਸਕਟਾਪ ਪਬਲਿਸ਼ਿੰਗ (DTP),ডেস্কটপ প্রকাশনা (DTP)
ਡੈਸਕਟਾਪ ਵੀਡੀਓ,ডেস্কটপ ভিডিও
ਮੰਜ਼ਿਲ ਪਤਾ,গন্তব্য ঠিকানা
ਵਿਨਾਸ਼ਕਾਰੀ,ধ্বংসকারী
ਨਿਰਧਾਰਕ ਆਟੋਮੈਟਿਕ,নির্ধারক স্বয়ংক্রিয়
ਵਿਕਾਸਕਾਰ,বিকাশকারী
ਵਿਕਾਸ ਸਿਸਟਮ,উন্নয়ন ব্যবস্থা
ਜੰਤਰ,যন্ত্র
ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ,ডিভাইস নিয়ন্ত্রণ ইউনিট
ਜੰਤਰ ਕੰਟਰੋਲਰ,ডিভাইস নিয়ামক
ਜੰਤਰ ਪ੍ਰਬੰਧਨ,যন্ত্র ব্যবস্থাপনা
ਜੰਤਰ ਮੋਡ,ডিভাইস মোড
ਨਿਦਾਨ,রোগ নির্ণয়
ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ,ডায়াগনস্টিক সিস্টেম
ਡਾਇਗਨੌਸਟਿਕਸ,কারণ নির্ণয়
ਚਿੱਤਰ,চিত্র
ਡਾਇਲ,ডায়াল
ਡਾਇਲ ਲਾਈਨ,ডায়াল লাইন
ਡਾਇਲ ਟੋਨ,ডায়াল টোন
ਡਾਇਲ ਕਰੋ,ডায়াল আপ
ਡਾਇਲਾਗ,ডায়ালগ
ਡਾਇਲਾਗ ਬਾਕਸ,সংলাপ বাক্স
ਡਾਇਲਅੱਪ ਮਾਡਮ,ডায়ালআপ মডেম
ਮਾਪ,মাত্রা
ਸ਼ਬਦਕੋਸ਼,অভিধান
ਭਿੰਨਤਾ,পৃথকীকরণ
ਡਿਜੀਟਲ,ডিজিটাল
ਡਿਜ਼ੀਟਲ ਚੈਨਲ,ডিজিটাল চ্যানেল
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,ডিজিটাল সার্কিট
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ডিজিটাল কম্পিউটার
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,ডিজিটাল তথ্য
ਡਿਜੀਟਲ ਸਹੂਲਤ,ডিজিটাল সুবিধা
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,ডিজিটাল ফিল্টার
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,ডিজিটাল লাইব্রেরি
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,ডিজিটাল মড্যুলেশন
ਡਿਜ਼ੀਟਲ ਮਾਨੀਟਰ,ডিজিটাল মনিটর
ਡਿਜ਼ੀਟਲ ਤਸਵੀਰ,ডিজিটাল ছবি
ਡਿਜੀਟਲ ਦਸਤਖਤ,ডিজিটাল স্বাক্ষর
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,ডিজিটাল সুইচ
ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ (D/A) ਕਨਵਰਟਰ,ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,ডিজিটাইজেশন
digitize,ডিজিটাইজ করা
ਡਿਜੀਟਾਈਜ਼ਰ,ডিজিটাইজার
ਡਾਇਓਡ,ডায়োড
ਸਿੱਧਾ,সরাসরি
ਸਿੱਧਾ ਪਤਾ,সরাসরি ঠিকানা
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,সরাসরি রূপান্তর
ਸਿੱਧੀ ਜੋੜੀ,সরাসরি সংযোগ
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ਸਿੱਧੀ ਵਿਧੀ,সরাসরি পদ্ধতি
ਨਿਰਦੇਸ਼,নির্দেশ
ਡਾਇਰੈਕਟਰੀ,ডিরেক্টরি
ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ,ডিরেক্টরি সার্ভার
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,ডিরেক্টরি সেবা
ਅਯੋਗ,নিষ্ক্রিয়
ਅਸਮਰੱਥ ਸਿਗਨਲ,অক্ষম সংকেত
ਡਿਸਕਨੈਕਟ ਕਰੋ,সংযোগ বিচ্ছিন্ন
ਵੱਖਰਾ,বিযুক্ত
ਡਿਸਕ,ডিস্ক
ਡਿਸਕ ਪਤਾ,ডিস্ক ঠিকানা
ਡਿਸਕ ਐਰੇ,ডিস্ক অ্যারে
ਡਿਸਕ ਸਮਰੱਥਾ,ডিস্ক ক্ষমতা
ਡਿਸਕ ਡਰਾਈਵ,তথ্য ধারণ করে যে চাকতি
ਡਿਸਕ ਫਾਈਲ,ডিস্ক ফাইল
ਡਿਸਕ ਮੈਮੋਰੀ,ডিস্ক মেমরি
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS),ডিস্ক অপারেটিং সিস্টেম (DOS)
ਡਿਸਕ ਪੈਕ,ডিস্ক প্যাক
ਡਿਸਕ ਸਰਵਰ,ডিস্ক সার্ভার
ਡਿਸਕ ਸਟੋਰੇਜ਼,ডিস্ক স্টোরেজ
ਡਿਸਕੇਟ,ডিস্কেট
ਡਿਸਪਲੇ ਫਾਇਲ,প্রদর্শন ফাইল
ਡਿਸਪਲੇ ਚਿੱਤਰ,প্রদর্শন চিত্র
ਨਿਪਟਾਰੇ,নিষ্পত্তি
ਦੂਰੀ,দূরত্ব
ਦੂਰੀ ਫੰਕਸ਼ਨ,দূরত্ব ফাংশন
ਵਿਗਾੜ,বিকৃতি
ਵੰਡਿਆ,বিতরণ করা
ਵੰਡਿਆ ਡਾਟਾ,বিতরণ করা তথ্য
ਵੰਡਿਆ ਸਰਵਰ,বিতরণ করা সার্ভার
ਵੰਡਿਆ ਸਿਸਟਮ,বিতরণ ব্যবস্থা
ਵੰਡਣ ਵਾਲਾ,বিতরণকারী
ਦਸਤਾਵੇਜ਼,নথি
ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ,নথি উদ্ধার করা হয়েছে
ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ,নথি উইন্ডো
ਦਸਤਾਵੇਜ਼,ডকুমেন্টেশন
ਡੋਮੇਨ,ডোমেইন
ਡੋਮੇਨ ਨਾਮ,ডোমেন নাম
ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,ডট ম্যাট্রিক্স প্রিন্টার
"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ",নিচে
ਡਾਊਨ ਲਿੰਕ,ডাউন লিঙ্ক
ਡਾਊਨ ਲੋਡਿੰਗ,ডাউন লোড হচ্ছে
ਘੱਟ ਸਮਾਂ,ডাউন সময়
ਖਿੱਚਣਾ,টেনে আনা
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (গতিশীল RAM)
ਵਹਿਣਾ,প্রবাহ
ਡਰਾਈਵਰ,ড্রাইভার
ਸੁੱਟੋ,ড্রপ
ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ,ড্রপ ডাউন তালিকা বাক্স
ਡਰੱਮ ਡਰਾਈਵ,ড্রাম ড্রাইভ
ਡਰੱਮ ਪ੍ਰਿੰਟਰ,ড্রাম প্রিন্টার
ਡਰੱਮ ਯੂਨਿਟ,ড্রাম ইউনিট
ਦੋਹਰਾ,দ্বৈত
ਦੋਹਰੀ ਘਣਤਾ,দ্বৈত ঘনত্ব
ਨਕਲੀ ਪਤਾ,ডামি ঠিকানা
ਡੰਪ,ডাম্প
ਡੁਪਲੈਕਸ ਸਰਕਟ,ডুপ্লেক্স সার্কিট
ਡੁਪਲੈਕਸਿੰਗ,ডুপ্লেক্সিং
ਡੁਪਲੀਕੇਟ,নকল
DVD R/W,ডিভিডি R/W
DVD ROM,ডিভিডি রম
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,গতিশীল নির্দেশ
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,গতিশীল মেমরি
ਗਤੀਸ਼ੀਲਤਾ,গতিবিদ্যা
ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ,ইবিসিডিআইসি
ਈ-ਕਾਰੋਬਾਰ,ই-ব্যবসা
echo,প্রতিধ্বনি
ਈ-ਕਾਮਰਸ,ই-কমার্স
ਸੰਪਾਦਿਤ ਕਰੋ,সম্পাদনা
ਸੰਪਾਦਕ,সম্পাদক
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,শিক্ষাবিষয়ক প্রযুক্তি
EEP ਰੋਮ,ইইপি রম
ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ),কার্যকর ঠিকানা (ভাসমান ঠিকানা)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ,কার্যকর অপারেন্ড ঠিকানা
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ,কার্যকর পদ্ধতি
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ),কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ,কার্যকরী ট্রান্সমিশন অপারেন্ড
ਅੱਠ-ਬਿੱਟ ਬਾਈਟ,আট-বিট বাইট
ਈ-ਲਰਨਿੰਗ,ই-লার্নিং
ਚੋਣ-ਅਲਗਰਥਮ,নির্বাচন-সংলগ্নতা
ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ),বৈদ্যুতিক মেইলিং (ই-মেইল)
ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ,বৈদ্যুতিক প্রিন্টার
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,বৈদ্যুতিক অ্যাকাউন্টিং মেশিন
ਇਲੈਕਟ੍ਰਾਨਿਕ,বৈদ্যুতিক
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS),ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI),ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ,ইলেকট্রনিক ফাইলিং
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS),ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ,ইলেকট্রনিক জার্নাল
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,ইলেকট্রনিক প্রকাশনা
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,ইলেকট্রনিক সুইচ
ਤੱਤ,উপাদান
ਈ - ਮੇਲ,ই-মেইল
ਈਮੇਲ ਖਾਤਾ,ই-মেইল ঠিকানা
ਏਮਬੈਡਡ ਸਿਸਟਮ,এমবেডেড সিস্টেম
ਏਮਬੈਡਿੰਗ,এমবেডিং
ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL),ইমিটার কাপল লজিক (ইসিএল)
ਖਾਲੀ ਸਟੈਕ,খালি স্ট্যাক
ਖਾਲੀ ਸਤਰ,খালি স্ট্রিং
ਇਮੂਲੇਸ਼ਨ,অনুকরণ
encapsulation,encapsulation
ਐਨਸਾਈਫਰ,এনসিফার
ਇੰਕੋਡ,এনকোড
ਏਨਕੋਡਰ,এনকোডার
ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ,এনক্রিপ্ট করা তথ্য
ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ,এনক্রিপ্টিং ফাইল সিস্টেম
ਇਨਕ੍ਰਿਪਸ਼ਨ,জোড়া লাগানো
ਬਲਾਕ ਦਾ ਅੰਤ,ব্লকের শেষ
ਫਾਈਲ ਦਾ ਅੰਤ (EOF),ফাইলের শেষ (EOF)
ਆਖਰੀ ਉਪਭੋਗਤਾ,শেষ ব্যবহারকারী
ਦਾਖਲ ਕਰੋ,প্রবেশ করা
ਐਂਟਰ-ਕੁੰਜੀ,এন্টার কী
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ,এন্টারপ্রাইজ সার্ভার
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,এন্টারপ্রাইজ সিস্টেম
ਹਸਤੀ,সত্তা
ਹਸਤੀ-ਰਿਸ਼ਤਾ,সত্তা-সম্পর্ক
ਦਾਖਲਾ ਸਮਾਂ,প্রবেশের সময়
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,এন্ট্রি ভেরিয়েবল
ਅਣਗਿਣਤ,গণনাযোগ্য
ਵਾਤਾਵਰਣ,পরিবেশ
ਯੁੱਗ,যুগ
EPROM,EPROM
epsilon ਬੰਦ,epsilon বন্ধ
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,সমানকারী
ਉਪਕਰਨ,সরঞ্জাম
ਸਮਾਨਤਾ ਵਰਗ,সমতা শ্রেণী
ਸਮਾਨਤਾ ਸਬੰਧ,সমতা সম্পর্ক
ਮਿਟਾਓ,মুছে ফেলা
ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ,ত্রুটি সংশোধন কোড
ਗਲਤੀ ਸੁਧਾਰ,ত্রুটি সংশোধন
ਗਲਤੀ ਖੋਜ,ত্রুটি সনাক্তকরণ
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,শিল্প খাত
ਗਲਤੀ ਸੁਨੇਹਾ,ভুল বার্তা
ਗਲਤੀ ਦਰ,ত্রুটি হার
ਗਲਤੀ ਰਿਕਵਰੀ,ত্রুটি পুনরুদ্ধার
ਗਲਤੀ ਰੁਟੀਨ,ত্রুটির রুটিন
ਬਚਣ ਦਾ ਕਿਰਦਾਰ,পালাবার চরিত্র
ਈਥਰਨੈੱਟ,ইথারনেট
ਘਟਨਾ,ঘটনা
ਘਟਨਾ ਲੜੀ,ইভেন্ট চেইন
ਘਟਨਾ ਨਿਯੰਤਰਣ,ঘটনা নিয়ন্ত্রণ
ਘਟਨਾ ਕਾਊਂਟਰ,ইভেন্ট কাউন্টার
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,ব্যতিক্রম হ্যান্ডলিং
ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ,বিনিময়যোগ্য ডিস্ক স্টোরেজ
ਬੇਦਖਲੀ,বর্জন
ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR),একচেটিয়া বা (XOR)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,এক্সিকিউটেবল প্রোগ্রাম
ਕਾਰਜਕਾਰੀ ਬਿਆਨ,নির্বাহী বিবৃতি
ਪੂਰੀ ਖੋਜ,সম্পূর্ণ অনুসন্ধান
ਮੌਜੂਦ ਹੈ,বিদ্যমান
ਨਿਕਾਸ,প্রস্থান
ਮਾਹਰ ਸਿਸਟਮ,দক্ষ পদ্ধতি
ਸਮੀਕਰਨ,অভিব্যক্তি
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA),বর্ধিত গ্রাফিক অ্যারে (XGA)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS),বর্ধিত শিল্প মান (EIS)
ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ,বর্ধিত মেশিন
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,বর্ধিত মেমরি
ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ,বর্ধিত নির্ভুলতা
ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ,বর্ধিত বাছাই
ਬਾਹਰੀ ਕਾਲ,বাহ্যিক কল
ਬਾਹਰੀ ਗਲਤੀ,বাহ্যিক ত্রুটি
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,বাহ্যিক ফাংশন
ਬਾਹਰੀ ਰੁਕਾਵਟ,বাহ্যিক বাধা
ਬਾਹਰੀ ਮੈਮੋਰੀ,বাহ্যিক স্মৃতি
ਬਾਹਰੀ ਮੈਮੋਰੀ,বাহ্যিক স্মৃতি
ਬਾਹਰੀ ਮਾਡਮ,বাহ্যিক মডেম
ਬਾਹਰੀ ਹਵਾਲਾ,বাহ্যিক রেফারেন্স
ਬਾਹਰੀ ਖੋਜ,বাহ্যিক অনুসন্ধান
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,বাহ্যিক স্টোরেজ ডিভাইস
ਕੱਢਣਾ,নিষ্কাশন
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,এক্সট্রাপোলেশন
ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ,মুখ-চরিত্রের প্রিন্টার
ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ,ব্যর্থ-নিরাপদ অপারেশন
ਅਸਫਲਤਾ ਦੀ ਦਰ,ব্যর্থতার হার
ਅਸਫਲਤਾ ਰਿਕਵਰੀ,ব্যর্থতা পুনরুদ্ধার
ਗਲਤ ਕੋਡ,মিথ্যা কোড
ਗਲਤ ਗਲਤੀ,মিথ্যা ত্রুটি
ਪੱਖਾ-ਵਿੱਚ,ফ্যান-ইন
ਪੱਖਾ-ਬਾਹਰ,ফ্যান-আউট
fascimile I/O ਡਿਵਾਈਸ,ফ্যাসিমাইল I/O ডিভাইস
ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT),ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT)
ਘਾਤਕ ਗਲਤੀ,মারাত্মক ত্রুটি
ਨੁਕਸ ਖੋਜ,ত্রুটি সনাক্তকরণ
ਨੁਕਸ ਨਿਦਾਨ,ত্রুটি নির্ণয়
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,দোষ সহনশীলতা
ਫੈਕਸ,ফ্যাক্স
ਫੈਕਸ ਸੁਨੇਹਾ,ফ্যাক্স বার্তা
FDC,এফডিসি
ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ,বৈশিষ্ট্য সনাক্তকরণ
ਫੀਡ ਚੱਕਰ,ফিড চক্র
ਸੁਝਾਅ,প্রতিক্রিয়া
ਫੀਡਰ,ফিডার
ਪ੍ਰਾਪਤ ਕਰੋ,আনা
ਫਿਬੋਨਾਚੀ ਖੋਜ,ফিবোনাচি অনুসন্ধান
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,ফিবোনাচি ক্রম
ਫਿਬੋਨਾਚੀ ਲੜੀ,ফিবোনাচি সিরিজ
ਫਾਈਬਰ ਆਪਟਿਕਸ,ফাইবার অপটিক
ਫਿਡੋ ਜਾਲ,ফিডো নেট
ਖੇਤਰ,ক্ষেত্র
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ,পঞ্চম প্রজন্মের কম্পিউটার
ਫਾਈਲ,ফাইল
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,ফাইল অ্যাক্সেস পদ্ধতি
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,ফাইল বরাদ্দ টেবিল
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,ফাইল কম্প্রেশন
ਫਾਇਲ ਦੀ ਨਕਲ,ফাইল কপি করা
ਫਾਈਲ ਲੇਆਉਟ,ফাইল বিন্যাস
ਫਾਈਲ ਅਭੇਦ,ফাইল মার্জ
ਫਾਇਲ ਰਿਕਵਰੀ,ফাইল পুনরুদ্ধার
ਫਾਇਲ ਸਟੋਰੇਜ਼,ফাইল স্টোরেজ
ਫਾਇਲ ਬਣਤਰ,ফাইল গঠন
ਫਾਇਲ ਸਿਸਟਮ,নথি ব্যবস্থা
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ,ফাইল স্থানান্তর
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP),ফাইল ট্রান্সফার প্রোটোকল (FTP)
ਫਿਲਟਰ,ছাঁকনি
ਅੰਤਮ ਰਾਜ,চূড়ান্ত অবস্থা
ਲੱਭੋ,অনুসন্ধান
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,সসীম রাষ্ট্র মেশিন
ਅੱਗ ਦੀ ਕੰਧ,আগুন প্রাচীর
ਫਰਮਵੇਅਰ,ফার্মওয়্যার
ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ,আগে আসলে আগে পাবেন
ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,প্রথম প্রজন্মের কম্পিউটার
ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO),ফার্স্ট ইন ফার্স্ট আউট (ফিফো)
ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ,প্রথম আদেশ যুক্তি
ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ,প্রথম আদেশ তত্ত্ব
ਸਥਿਰ ਭਾਗ,স্থির পার্টিশন
ਝੰਡਾ,পতাকা
ਲਚਕਦਾਰ ਡਿਸਕ,নমনীয় ডিস্ক
ਫਲਾਪੀ ਡਿਸਕ,ফ্লপি ডিস্ক
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd),ফ্লপি ডিস্ক ড্রাইভ (এফডিডি)
ਵਹਾਅ ਚਾਰਟ,ফ্লো চার্ট
ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ,নিয়ন্ত্রণ প্রবাহ
ਫਲੱਸ਼,ফ্লাশ
ਫੋਲਡਰ,ফোল্ডার
ਫੌਂਟ,ফন্ট
ਫੌਂਟ ਪਰਿਵਾਰ,ফন্ট পরিবার
ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ,বিদেশী চাবি
ਫਾਰਮ,ফর্ম
ਰਸਮੀ ਭਾਸ਼ਾ,অানুষ্ঠানিক ভাষা
ਰਸਮੀ ਸਿਸਟਮ,আনুষ্ঠানিক ব্যবস্থা
ਫਾਰਮੈਟ,বিন্যাস
ਫਾਰਮੈਟਿੰਗ,বিন্যাস
fortran,ফরট্রান
fortran ਪ੍ਰੋਗਰਾਮਿੰਗ,ফরট্রান প্রোগ্রামিং
ਅੱਗੇ ਸਲੈਸ਼,ফরোয়ার্ড স্ল্যাশ
ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,চতুর্থ প্রজন্মের কম্পিউটার
ਟੁਕੜਾ,টুকরা
ਫਰੇਮ,ফ্রেম
ਮੁਫ਼ਤ ਨੈੱਟ,বিনামূল্যে নেট
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ,ফ্রি সফটওয়্যার ফাউন্ডেশন
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,বিনামূল্যে সঞ্চয়স্থান
ਮੁਫ਼ਤਵੇਅਰ,বিনামূল্যের
ਅਗਰਾਂਤ,সামনের অংশ
ਸਾਹਮਣੇ ਪੈਨਲ,সম্মুখ প্যানেল
ਫੰਕਸ਼ਨ,ফাংশন
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,ফাংশন কী
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,ফাংশন রেফারেন্স
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,কার্যকরী নির্ভরতা
ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ,কার্যকরী পরীক্ষা
ਫਜ਼ੀ ਤਰਕ,ঝাপসা যুক্তিবিজ্ঞান
ਫਜ਼ੀ ਸੈੱਟ,ঝাপসা সেট
ਲਾਭ,লাভ করা
ਖੇਡ ਦਾ ਰੁੱਖ,খেলা গাছ
ਪਾੜਾ ਅੱਖਰ,ফাঁক চরিত্র
ਕੂੜਾ,আবর্জনা
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,আবর্জনা সংগ্রহ
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,আবর্জনা সংগ্রহ
ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO),আবর্জনার মধ্যে আবর্জনা আউট (GIGO)
ਕਪਾਟ,গেট
ਗੇਟਵੇ,প্রবেশপথ
ਆਮ ਪ੍ਰੋਗਰਾਮ,সাধারণ প্রোগ্রাম
ਆਮ ਪ੍ਰੋਗਰਾਮ,সাধারণ প্রোগ্রাম
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,সাধারণ উদ্দেশ্য কম্পিউটার
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,সাধারণ উদ্দেশ্য কম্পিউটার
ਆਮ ਰਜਿਸਟਰ,সাধারণ রেজিস্টার
ਸਧਾਰਣਕਰਨ,সাধারণীকরণ
ਸਧਾਰਣਕਰਨ,সাধারণীকরণ
ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ,সাধারণ-উদ্দেশ্য ভাষা
ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,সাধারণ উদ্দেশ্য অপারেটিং সিস্টেম
ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ,সাধারণ-উদ্দেশ্য নিবন্ধক
ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ,উৎপন্ন ত্রুটি
