Tamil,Punjabi
இரு,ਬਾਇਵੇਲੈਂਟ
வினோதமான நடத்தை,ਬਿਜ਼ਰ ਵਿਵਹਾਰ
கருப்பு பெர்ரி,ਕਾਲੀ ਬੇਰੀ
கருப்பு கால் நோய்,ਕਾਲੇ ਪੈਰ ਦੀ ਬਿਮਾਰੀ
சிலுவையின் கருப்பு அழுகல்,ਸਲੀਬਿਡਰ ਦਾ ਕਾਲਾ ਸੜਿਆ
சிறுநீர்ப்பை வோர்ட்,ਬਲੈਡਰ ਵੌਰਟ
சிறுநீர்ப்பை,ਬਲੈਡਰ
சிறுநீர்ப்பை,ਬਲੈਡਰਵਰਪੋਰਟ
சிறுநீர்ப்பை,ਬਲੈਡਰ ਕੀੜੇ
பிளாஸ்டோகோல்,ਬਲਾਸਕੋਲ
பிளாஸ்டோசிஸ்ட்,ਬਲਾਸਟੋਸੈਸਟ
பிளாஸ்டோமியர்,ਬਲਾਸਟੋਮਰੇ
பிளாஸ்டுலா,ਬਲਾਸਲਾਲਾ
கலக்கப்பட்டது,ਮਿਲਾਇਆ
குருட்டு சாக்,ਅੰਨ੍ਹੀ
குருட்டு புள்ளி,ਅੰਨ੍ਹੇ ਸਥਾਨ
இரத்த உறைவு காரணி,ਖੂਨ ਦੇ ਜੰਮ ਦਾ ਕਾਰਕ
இரத்த கார்பஸல்,ਖੂਨ ਦੇ ਲਾਸ਼
இரத்த ஓட்டம்,ਖੂਨ ਦਾ ਵਹਾਅ
இரத்த வகை,ਬਲੱਡ ਗਰੁੱਪ
இரத்த சீரம்,ਬਲੱਡ ਸੀਰਮ
இரத்த நாளம்,ਖੂਨ ਦੇ ਕੰਮਾ
இரத்த ஓட்டம்,ਖੂਨ ਦੀ ਧਾਰਾ
வெடிப்பு,ਧੱਕਾ
நீல குழந்தை நோய்க்குறி,ਨੀਲੇ ਬੱਚੇ ਸਿੰਡਰੋਮ
நீல பெர்ரி,ਬਲੂਬੈਰੀ
நீல பச்சை ஆல்கா,ਨੀਲੀ ਹਰੇ ਐਲਗੀ
நீல புரட்சி,ਨੀਲਾ ਇਨਕਲਾਬ
நீல திமிங்கிலம்,ਨੀਲੀ ਵ੍ਹੇਲ
நீல முடிவு லிகேஷன்,ਨੀਲੀ ਅੰਤ ਦਾ ਖੰਡ
பார்வை மங்கலானது,ਨਜ਼ਰ ਦਾ ਧੁੰਦਲਾ
பாப்காட்,ਬੌਬਕੈਟ
உடல்,ਸਰੀਰ
உடல் (சோமாடிக்) செல்,ਸਰੀਰ (ਸੋਮੈਟਿਕ) ਸੈੱਲ
உடல் திரவம்,ਸਰੀਰ ਦਾ ਤਰਲ
போயர்ஹாவியா,ਬੋਫਰੀਆਵੀਆ
போக்,ਬੋਗ
போல் புழு,ਬੁਲ ਕੀੜਾ
போலஸ்,ਬੋਲਸ
கலோரியோமீட்டர் வெடிகுண்டு,ਬੰਬ ਕੈਲੀਓਰੀਮੀਟਰ
பம்பாய் வாத்து,ਬੰਬੇ ਡਕ
குண்டுவெடிப்பு,ਬੌਮੈਕਸ
எலும்பு மஜ்ஜை,ਬੋਨ ਮੈਰੋ
போனெல்லியா,ਬੋਨਲਿਆ
போனி லாபிரிந்த்,ਬੋਨੀ ਭੁਲੱਕੜ
போனி அமைப்பு,ਹੱਡੀ structure ਾਂਚਾ
புத்தக கில்,ਕਿਤਾਬ ਗਿੱਲ
எல்லைக் குழி,ਬਰੀਡਰਡ ਟੋਏ
தாவரவியல்,ਬੋਟੈਨੀਕਲ
தாவரவியல் பூங்கா,ਬੋਟੈਨੀਕਲ ਬਾਗ਼
தாவரவியல் பெயரிடல்,ਬੋਟੈਨੀਕਲ ਨਾਮਕਲਾਚਰ
தாவரவியலாளர்,ਬੋਟੈਨਿਸਟ
தாவரவியல்,ਬੋਟਨੀ
சிக்கல் விளைவு,Bottlneck ਪ੍ਰਭਾਵ
கீழே வசிப்பவர்,ਥੱਲੇ ਡਵਾਈਲਰ
கீழே வசிக்கும்,ਤਲ ਨਿਵਾਸ
Bougainvillea,ਬੌਗੇਨਵਿਲੇਸਾ
போமன் காப்ஸ்யூல்,ਬੋਮੈਨ ਕੈਪਸੂਲ
போமனின் சுரப்பி,ਬੋਮਨ ਦੀ ਗਲੈਂਡ
அடைப்புக்குறி பூஞ்சை,ਬਰੈਕਟ ਫੰਜਾਈ
Pract,ਬਰੇਕਟ
Bracteate,ਬ੍ਰੈਕਟੇਟ
Bracteoolate,ਬ੍ਰੈਕਟੀਲੇਟ
Bracteole,ਬ੍ਰੈਕਟੋਲ
மூளை,ਦਿਮਾਗ
மூளை பெட்டி,ਦਿਮਾਗ ਦਾ ਬਕਸਾ
மூளைச்சாவு,ਦਿਮਾਗ ਮਰੇ
மூளை கேங்க்லியன்,ਦਿਮਾਗ ਦੀ ਗੈਂਗਲੀਅਨ
மூளை தண்டு,ਦਿਮਾਗੀ ਸਟੈਮ
கிளைகள்,ਸ਼ਾਖਾ
கிளாஸ்டோஸ்டோமா,ਸ਼ਾਖਾ
பிரஸ்ஜின்,ਬ੍ਰਜ਼ਾਈਨ
ரொட்டி அச்சு,ਰੋਟੀ ਮੋਲਡ
தாய்ப்பால்,ਛਾਤੀ ਦਾ ਦੁੱਧ
வளர்ப்பவர்,ਬ੍ਰੀਡਰ
இனப்பெருக்க உயிரியல்,ਪ੍ਰਜਨਨ ਜੀਵ ਵਿਗਿਆਨ
ப்ரூவரின் ஈஸ்ட்,ਬਰੂਅਰ ਦਾ ਖਮੀਰ
பாலம்,ਬ੍ਰਿਜ
பிரகாசமான புலம் நுண்ணோக்கி,ਚਮਕਦਾਰ ਖੇਤਰ ਮਾਈਕਰੋਸਕੋਪ
உடையக்கூடிய நட்சத்திரம்,ਭੁਰਭੁਰਾ ਸਟਾਰ
பிராட் பீன்,ਬ੍ਰੌਡ ਬੀਨ
ப்ரோக்கோலி,ਬ੍ਰੋ CC ਓਲਿ
மூச்சுக்குழாய்,ਬ੍ਰੋਂਚਿਓਲ
மூச்சுக்குழாய் அழற்சி,ਸੋਜ਼ਸ਼
மூச்சுக்குழாய் மருந்து,ਬ੍ਰੌਨਕੋਡਿਲਟਰ ਦਵਾਈ
அடைகாக்கும்,ਬਰੂਦ
அடைகாக்கும்,ਬਰੂਦ
அடைகாக்கும் ஒட்டுண்ணித்தனம்,ਬ੍ਰੋਡ ਪਰਜੀਵੀ
அடைகாக்கும் பை,ਬ੍ਰੂਡ ਪਾਉਚ
குழம்பு,ਬਰੋਥ
பழுப்பு கரடி,ਭੂਰੇ ਰਿੱਛ
பழுப்பு துரு,ਭੂਰੇ ਜੰਗਾਲ
உலாவி,ਬਰਾ ser ਜ਼ਰ
தூரிகை-எல்லை சிலியேட் எபிட்டிலியம்,ਬੁਰਸ਼-ਬਾਰਡਰ ਸਿਮਟੀਅਮ
பிரஸ்ஸல்ஸ் முளை,ਬ੍ਰਸੇਲਜ਼ ਫੁੱਟਦੇ ਹਨ
பிரையோபில்லம்,ਬ੍ਰਾਇਓਫਾਈਲਮ
பிரையோபிடா,ਬ੍ਰਾਇਪੋਇਟਾ
பிரையோபைட்,ਬ੍ਰਾਇਓਫਾਈਟ
பிரையோப்சிடா,Bryropsida
புபோ,ਬੱਬੋ
புக்கால் குழி,ਬੱਕਲ ਗੁਫਾ
புக்கோ-ஃபார்னீஜியல் குழி,ਬੁਕਟੋ-ਫੈਰਿਨਲ ਗੁਫਾ
வளரும்,ਉਭਰਦਾ
இடையக பைகார்பனேட்,ਬਫਰ ਬਾਈਬਰਬੋਨੇਟ
இடையக,ਬਫਰ
இடைப்பகுதி,ਬਫਰ ਜ਼ੋਨ
இடையக நடவடிக்கை,ਬਫਰਿੰਗ ਐਕਸ਼ਨ
புஃபோ,ਬੁਫੋ
விளக்கை,ਬੱਲਬ
புல்பில்,ਬਲਬਿਲ
பல்போ சிறுநீர்க்குழாய் சுரப்பி,ਬੱਲਬੋ ਯੂਰੇਥਲ ਗਲੈਂਡ
மொத்தமாக ஓட்டம்,ਥੋਕ ਪ੍ਰਵਾਹ
புல்லிஃபார்ம் செல்,ਬਲੀਫਾਰਮ ਸੈੱਲ
பம்பல் தேனீ,ਮੱਖੀ ਮੱਖੀ
மூட்டை கிளை,ਬੰਡਲ ਸ਼ਾਖਾ
மூட்டை உறை,ਬੰਡਲ ਮਿਆਨ
மூட்டை உறை செல்,ਬੰਡਲ ਮੈਟ ਸੈੱਲ
மிதப்பு,ਦਿਆਲਤਾ
மிதவை அடர்த்தி மையவிலக்கு,ਬੁਆਏਨਟ ਘਣਤਾ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ
மிதவை அடர்த்தி,ਬੁਆਏਟ ਡੈਨਸਿਟੀ
வளர்,ਬਰਜੋਨ
பர்ரோவிங்,ਬੁਰਜਿੰਗ
புஷ்,ਬੁਸ਼
பியூட்டியா மோனோஸ்பெர்மா,ਬੁਟੀਆ ਮੋਨੋਸਪਰਮਾ
புட்டஸ்,Uthus
பட்ரஸ் (வீங்கிய ஸ்டெம் பேஸ்),ਬਟਰਾਸ (ਸੁੱਜਿਆ ਸਟੈਮ ਬੇਸ)
துணை தயாரிப்பு,ਉਪ-ਉਤਪਾਦ
சி-பெப்டைட்,ਸੀ-ਪੇਪਟਾਈਡ
கற்றாழை,ਕੈਕਟਸ
காட்மியம் மாசுபாடு,ਕੈਡਮੀਅਮ ਪ੍ਰਦੂਸ਼ਣ
காடுகஸ்,ਐਕਟਿਕੇਸ
Caecum,ਕੈਕਮ
கெய்னோராப்டிடிஸ் எலிகன்ஸ்,ਕੇਨੋਰਾਹਬੈਡਾਈਟਸ ਐਲੀਗਨਸ
சீசியம்,ਸਿਸੀਅਮ
காஃபின்,ਕੈਫੀਨ
சுண்ணாம்பு ஸ்பிகுலே,ਕੈਲੀਟੇਸ ਸਪਿਕੂਲ
கணக்கீட்டு ஷெல்,ਕੈਲਕੇਸ਼ੀ ਸ਼ੈੱਲ
கால்சிஃபஸ் சுரப்பி,ਕੈਲਫਾਇਰਸ ਗਲੈਂਡ
கணக்கீடு,ਕੈਲਸੀਫਿਕੇਸ਼ਨ
கால்சிட்டோனின்,ਕੈਲਕੀਤਿਨਿਨ
கால்சியம்,ਕੈਲਸੀਅਮ
கால்சியம் பாலம்,ਕੈਲਸ਼ੀਅਮ ਬਰਿੱਜ
கால்சியம் கார்பனேட்,ਕੈਲਸ਼ੀਅਮ ਕਾਰਬੋਨੇਟ
காலெண்டுலா,ਕੈਲੰਡੁਲਾ
காலிபஸ்,ਕਾਲਿਪਸ
கால்சஸ்,ਕਾਲਸ
காலஸ் கலாச்சாரம்,ਕਾਲਸ ਸਭਿਆਚਾਰ
கொலோகாசியா,ਕੋਲੋਕਾਸੀਆ
Calotes,Calots
கலோட்ரோபிஸ்,ਕੈਲੋਟਰੋਪਿਸ
CALOTROPIS PROCERA,ਕੈਲੋਟਰੋਪਿਸ ਪ੍ਰੋਸੈਰਾ
கால்வின் சுழற்சி,ਕੈਲਵਿਨ ਚੱਕਰ
கலிசினே,ਕੈਲਸੀਨੇਏ
கலிக்ஸ்,ਕੈਲੀਕਸ
கலிக்ஸ்,ਕੈਲੀਕਸ
கேம்ப்ரியன் காலம்,ਕੈਮਬਰਿਅਨ ਦੀ ਮਿਆਦ
ஒட்டகம்,ਮਿਸਸ
உருமறைப்பு,ਛਪਾਬੀ
காம்பானெல்ஸ்,ਮੁਹਿੰਮ
கனபினாய்டு,ਕੈਨਾਬਿਨੋਇਡ
கால்வாய்,ਕੈਨਾਲਿਕੂਲਸ
புற்றுநோய்,ਕਸਰ
புற்றுநோய் (பொதுவான நண்டு),ਕਸਰ (ਆਮ ਕਰੈਬ)
கேண்டிடூஃப்ட்,ਕੈਂਡੀਟੁਫਟ
கரும்பு சர்க்கரை,ਗੰਨੇ
கனிடே,ਕੈਨਿਡੀ
கோரை (பற்கள்),ਕੈਨਾਈਨ (ਦੰਦ)
கேனிஸ் பழக்கமானது,ਕੈਨਿਸ ਜਾਣੂ
கன்னா,ਕੈਨਨਾ
கஞ்சா சாடிவா,ਕੈਨਾਬਿਸ ਸਟਿਵੀਆ
விதானம்,ਕੈਨੋਪੀ
கொள்ளளவு,ਕੈਪਸ਼ਨ
கேபிலரிட்டி,ਕੈਪੀਸ
தந்துகி,ਕੇਸ਼ਿਕਾ
தந்துகி சுழற்சி,ਕੇਸ਼ਿਕਾ ਸੰਚਾਰ
கேபிடல்லம்,ਕੈਪਿਟੂਲਮ
கபாரிஸ்,ਕੈਪਾਰਿਸ
கேப்பிங்,ਕੈਪਿੰਗ
கேப்சிட்,ਕੈਪਸਡ
கேப்சோமியர்,ਕੈਪਸੋਮਰੇ
காப்ஸ்யூல்,ਕੈਪਸੂਲ
கார்பமினோஹமோகுளோபின்,ਕਾਰਬਾਮਿਨੋਮੋਗਲੋਬਿਨ
கார்போஹைட்ரேட்,ਕਾਰਬੋਹਾਈਡਰੇਟ
கார்பன் டை ஆக்சைடு,ਕਾਰਬਨ ਡਾਈਆਕਸਾਈਡ
கார்பன் டிஸல்பைட்,ਕਾਰਬਨ ਡਿਸਲਫਾਈਡ
கார்பன் மூலக்கூறு,ਕਾਰਬਨ ਅਣੂ
கார்பனேட்,ਕਾਰਬੋਨੇਟ
கார்போனிக் அமிலம்,ਕਾਰਬੋਨਿਕ ਐਸਿਡ
கார்போனிக் அன்ஹைட்ரேஸ்,ਕਾਰਬੋਨਿਕ ਐਨੀਹਾਈਡਰੇਸ
கார்போனிஃபிஸஸ் காலம்,ਕਾਰਬੋਨਿਫਰਸ ਦੀ ਮਿਆਦ
கார்பாக்சைல்,ਕਾਰਬੌਕਸਲ
கார்பாக்சைல் குழு,ਕਾਰਬੌਕਸਲ ਸਮੂਹ
கார்பாக்சிலேஸ்,ਕਾਰਬੋਸੀਲੇਸ
கார்பாக்சிலேஷன்,ਕਾਰਬੋਸੀਲਾਈਸ਼ਨਸ
கார்சார்ரோடான்,ਕਾਰਚਰੋਡਨ
புற்றுநோயியல்,ਕਾਰਸਿਨੋਜੀਨੇਸਿਸ
புற்றுநோய்,ਕਾਰਸਿਨੋਜਨਿਕ
கார்சினோமா,ਕਾਰਸਿਨੋਮਾ
இதய சுழற்சி,ਖਿਰਦੇ ਦੇ ਚੱਕਰ
இதய கிளைகோசைடு,ਕਾਰਡੀਆਕ ਗਲਾਈਕੋਸਾਈਡ
இதய தசை,ਖਿਰਦੇ ਦੀ ਮਾਸਪੇਸ਼ੀ
இதய இதயமுடுக்கி,ਕਾਰਡੀਆਕ ਪੇਸਮੇਕਰ
கார்டோஸ்கோப்,ਕਾਰਡਿਓਸਕੋਪ
கார்னிவோரா,ਕਾਰਨੇਵੋਓ
கார்னிவோர்,ਕਾਰਨੀਵੋਰ
தாமதம்,ਮਾਸਾਹਾਰੀ
தாமதம் விமானம்,ਮਾਸਨੀਵੋਰਸ ਜਹਾਜ਼
மாமிச நான்கு மடங்கு,ਲਾਹੇਵਧੂ ਚਤੁਰਭੁਜ
கரோட்டின்,ਕੈਰੋਟੀਨ
கரோட்டினாய்டு,ਕੈਰੋਟੈਨੋਇਡ
கார்பல்,ਕਾਰਪਲ
கார்பல்,ਕਾਰਪਲ
கார்பஸ்,ਕਾਰਪਸ
கராஜீன்,ਕੈਰੇਗੇਨ
கேரியர் பொறிமுறை,ਕੈਰੀਅਰ ਵਿਧੀ
தாங்கும் திறன்,ਸਮਰੱਥਾ ਲੈ ਕੇ
குருத்தெலும்பு மீன்,ਕਾਰਟਿੱਜੈਗਨਸ ਫਿਸ਼
குருத்தெலும்பு,ਕਾਰਟਿਲੀਨੀਅਸ
CARUNCLE,ਲਾਸ਼ਲ
கார்டோகாமி,ਕਰੀਓਗ੍ਰਾਮੀ
காரியோபில்லேசி,Caryofyllaceae
காரியோபில்லேசியஸ்,ਕੈਰੀਫਾਈਡਸੋਸ
காரியோப்சிஸ்,ਕੈਰੀਓਪਿਸਸ
கேசின்,ਕੇਸਿਨ
காஸ்பாரியன் துண்டு,ਕੈਸਪਰੀਅਨ ਸਟਰਿੱਪ
காசியா,ਕਾਸੀਆ
காசோவரி,Cassowriy
ஆமணக்கு,ਕੈਸਟਰ
காசுவரினா,ਕਾਸੂਰੀਨਾ
காசுவரினா அல்னஸ்,ਕਾਸੂਰੀਨਾ ਐਲਾਨਸ
வினையூக்கம்,ਕੈਟਾਬੋਲਿਜ਼ਮ
வினையூக்கி,ਕੈਟਾਲੇਸ
அட்டவணை,ਕੈਟਾਲਾਗ
வினையூக்கம்,ਉਤਪ੍ਰੇਸਿਆ
வினையூக்கி,ਉਤਪ੍ਰੇਰਕ
வினையூக்க மாற்றி,ਉਤਪ੍ਰੇਰਕ ਕਨਵਰਟਰ
கண்புரை,ਮੋਤੀਆ
பேரழிவு,ਤਬਾਹੀ
கேடகோலமைன்,ਕੇਟੂਲਾਮਾਈਨ
கேடகோலோமின் ஹார்மோன்,ਕੈਟੈੱਕੋਮਾਈਨ ਹਾਰਮੋਨ
கதை,ਕੈਥੀਟਰਾਈਜ਼ੇਸ਼ਨ
கேஷன்,ਹਵਾਲਾ
கேட்கின்,ਕੈਟਕਿਨ
கேட்லா,ਕੈਟਲਾ
பூனையின் ஆணி (பிக்னோனியா-உங்குயிஸ் கேட்டி),ਬਿੱਲੀ ਦੀ ਨਹੁੰ (Bignonia-unguis cati)
கால்நடை மேய்ச்சல்,ਪਸ਼ੂ ਚਰਾਉਣ ਵਾਲੇ
கால்நடை பண்ணையில்,ਪਸ਼ੂ ਰੈਂਚ
கால்நடைகளின் ருமேன்,ਪਸ਼ੂ ਦੇ ਰਮਨ
கால்நடைகளின் நடை,ਪਸ਼ੂ ਦੀ ਸ਼ੈਲੀ
காடால் முதுகெலும்பு,ਕਾਜਲ ਵਰਟੀਬਰਾ
சாடெக்ஸ்,ਕੱਡੇਕਸ
காரண முகவர்,ਕਾਰਕ ਏਜੰਟ
செட்ரஸ் தியோடாரா (சிடார்),ਸੀਡਰਸ ਡੀਓਡਰਾ (ਸੀਡਰ)
செலஸ்ட்ரேல்ஸ்,ਸੇਲੇਸਟਰੇਲਸ
செல் உயிரியலாளர்,ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨੀ
செல் உயிரியல்,ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨ
செல் சுழற்சி,ਸੈੱਲ ਚੱਕਰ
செல் விரிவாக்கம்,ਸੈੱਲ ਵੱਡਾ
செல் உறை,ਸੈੱਲ ਲਿਫਾਫਾ
செல் பின்னம்,ਸੈੱਲ ਭੰਡਾਰ
செல் ஒத்திசைவு,ਸੈੱਲ ਹੋਮੋਜਨੇਟ
செல் மத்தியஸ்த நோய் எதிர்ப்பு சக்தி,ਸੈੱਲ ਵਿਚੋਲਗੀ
செல் சவ்வு,ਸੈੱਲ ਝਿੱਲੀ
செல் பெருக்கம்,ਸੈੱਲ ਫੈਲਣ
செல் அமைப்பு,ਸੈੱਲ ructure ਾਂਚਾ
செல் கோட்பாடு,ਸੈੱਲ ਸਿਧਾਂਤ
சிறைசாலை சுவர்,ਸੈੱਲ ਦੀਵਾਰ
செலோபேன் சவ்வு,ਸੈਲੋਫਿਨ ਝਿੱਲੀ
செல்லுலே,ਸੈਲੂਲਾਈ
செல்லுலார் பாதுகாப்பு,ਸੈਲੂਲਰ ਡਿਫੈਂਸ
செல்லுலார் ஆற்றல் பரிமாற்ற அமைப்பு,ਸੈਲਿ ular ਲਰ Energy ਰਜਾ ਟ੍ਰਾਂਸਫਰ-ਸਿਸਟਮ
செல்லுலார் என்சைம்,ਸੈਲੂਲਰ ਪਾਚਕ
செல்லுலார் நிலை,ਸੈਲੂਲਰ ਪੱਧਰ
செல்லுலார் ஆக்சிஜனேற்றம்,ਸੈਲੂਲਰ ਆਕਸੀਡੇਸ਼ਨ
செல்லுலார் பூல்,ਸੈਲੂਲਰ ਪੂਲ
செல்லுலோஸ்,ਸੈਲੂਲੋਜ਼
செல்லுலோஸ் மைக்ரோஃபைப்ரில்,ਸੈਲੂਲੋਜ਼ ਮਾਈਕ੍ਰੋਫਾਈਬ੍ਰਿਲ
எரிமலம்,ਸੀਮੈਂਟਮ
செஞ்ச்ரஸ்,ਸੇਕਰਸ
செனோசோயிக் சகாப்தம்,Cendozoic ਯੁੱਗ
மக்கள் தொகை கணக்கெடுப்பு,ਮਰਦਮਸ਼ੁਮਾਰੀ
மக்கள் தொகை கணக்கெடுப்பு,ਮਰਦਮਸ਼ੁਮਾਰੀ
சென்டிமோர்கன்,ਸੈਂਟੀਮੋਰਗਨ
சென்டிபெடா ஆர்பிகுலரிஸ்,ਸੈਂਟੀਪੀਡੀਆ ਸੰਗਠਨ
மைய அச்சு,ਕੇਂਦਰੀ ਧੁਰਾ
மைய செல்,ਕੇਂਦਰੀ ਸੈੱਲ
மைய கோர்,ਕੇਂਦਰੀ ਕੋਰ
மத்திய பிடிப்பு,ਕੇਂਦਰੀ ਡੋਗਮਾ
மத்திய மருந்து ஆராய்ச்சி நிறுவனம்,ਕੇਂਦਰੀ ਨਸ਼ਾ ਖੋਜ ਸੰਸਥਾ
மைய புலம்,ਕੇਂਦਰੀ ਖੇਤਰ
மத்திய லாக்டீல்,ਕੇਂਦਰੀ ਲੰਮੇ
மத்திய நரம்பு அமைப்பு,ਕੇਂਦਰੀ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
மத்திய சல்கஸ்,ਕੇਂਦਰੀ ਸੂਲਕਸ
மையவிலக்கு,ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ
சென்ட்ரியோல்,ਸੈਂਟਰਿਓਲ
சென்ட்ரோமியர்,ਸੈਂਟਰੋਮਰੇਅਰ
சென்ட்ரோசோம்,ਸੈਂਟੀਰੋਸੋਮ
சென்ட்ரோஸ்பியர்,ਸੈਂਟੀਰਸਫਾਇਰ
செபாலோகோர்டேட்,Cepholochordate
செபாலோகோர்டேட்ஸ்,Cepholachordates
செபலோஸ்போரின்,ਸੇਫਲੋਸਪੋਰਿਨ
செபலோதோராக்ஸ்,ਸੇਫਲੋਥੋਰਾਕਸ
செரடோபில்லேசி,ਸੀਟੈਫਾਈਡਸੀ
தானிய தானியங்கள்,ਸੀਰੀਅਲ ਅਨਾਜ
செரிபெல்லர் பென்குல்,ਸੇਰੇਬੈਲਰ ਪੇਡਨਕਲ
செரிபெல்லம்,ਸੇਰੇਬੈਲਮ
பெருமூளை நீர்வாழ்,ਸੇਰੇਬ੍ਰਲ ਐਕਯੂਟੈਕਟ
பெருமூளை புறணி,ਸੇਰੇਬ੍ਰਲ ਕੋਰਟੇਕਸ
பெருமூளை அரைக்கோளம்,ਸੇਰੇਬ੍ਰਲ ਹੇਮਿਸਫਾਇਰ
பெருமூளை வென்ட்ரிக்கிள்,ਸੇਰੇਬ੍ਰਲ ਵੈਂਟ੍ਰਿਕਲ
பெருமூளை திரவம் (சி.எஸ்.எஃப்),ਸੇਰੇਬ੍ਰੋਸਪਾਈਨਲ ਤਰਲ (CSF)
பெருமூளை,ਸੇਰੇਬ੍ਰਮ
சான்றளிக்கப்பட்ட விதை,ਪ੍ਰਮਾਣਿਤ ਬੀਜ
செருமெனஸ் சுரப்பி,ਖੰਡਾ ਗਲੈਂਡ
கர்ப்பப்பை,ਸਰਵਾਈਕਲ
கர்ப்பப்பை வாய் தொப்பி,ਸਰਵਾਈਕਲ ਕੈਪ
கர்ப்பப்பை வாய் முதுகெலும்பு,ਸਰਵਾਈਕਲ ਵਰਟੀਬਰਾ
கருப்பை வாய்,ਬੱਚੇਦਾਨੀ
சீசியம் குளோரைடு,ਸੀਸੀਅਮ ਕਲੋਰਾਈਡ
செஸ்பூல்,Cesspulo
செட்டேசியன்கள்,ਸੀਸੀਸੀਅਨਜ਼
சைட்டோப்டெரஸ்,ਚੈਟੋਪਟਰਸ
சலாசா,ਚਮਜ਼ਾ
சலாசா,ਚਮਜ਼ਾ
சலாசல் முடிவு,ਚੈਲਜਲ ਅੰਤ
பாதினா,ਚਾਲੀਨਾ
பச்சோந்தி (சாமேலியன்),ਚਮਲੋਨ (ਚਮਮਾਏਲੀਅਨ)
சான்கிராய்டு,ਚੈਨਕਾਈਡ
சேனல்,ਚੈਨਲ
சேனல்,ਚੈਨਲ
சேப்பரோன்,ਚੈਪਰਨ
சாரா,ਚਾਰਾ
சிறப்பியல்பு தாவரங்கள்,ਵਿਸ਼ੇਸ਼ਤਾ ਬਨਸਪਤੀ
கரி,ਚਾਰਕੋਲ
சார்ஜாப்பின் விதி,ਚਾਰਗਫ ਦਾ ਨਿਯਮ
கட்டணம் இணைந்த சாதனம் (சிசிடி),ਚਾਰਜ ਜੋੜਾ ਜੋੜਿਆ ਜੰਤਰ (CCD)
சார்ஜிங்,ਚਾਰਜ ਕਰਨਾ
சாஸ்மோகாமஸ்,ਕੱਚਾ
சாதமலஸ்,ਚੌਕਹਹਮ
செலோன்,ਚੇਲੋਨ
வேதியியல் பகுப்பாய்வி,ਰਸਾਇਣਕ ਵਿਸ਼ਲੇਸ਼ਕ
வேதியியல் பிணைப்பு,ਰਸਾਇਣਕ ਬਾਂਡ
வேதியியல் முறிவு,ਰਸਾਇਣਕ ਟੁੱਟਣਾ
வேதியியல் சிக்கலானது,ਰਸਾਇਣਕ ਪੇਚੀਦਗੀ
வேதியியல் சூழல்,ਰਸਾਇਣਕ ਵਾਤਾਵਰਣ
வேதியியல் பரிணாமம்,ਰਸਾਇਣਕ ਵਿਕਾਸ
வேதியியல் முறை,ਰਸਾਇਣਕ ਵਿਧੀ
வேதியியல் பிறழ்வு,ਰਸਾਇਣਕ ਮੁਟਿਆਰ
வேதியியல் தோற்றம்,ਰਸਾਇਣਕ ਮੂਲ
வேதியியல் ஆக்ஸிஜன் தேவை,ਰਸਾਇਣਕ ਆਕਸੀਜਨ ਮੰਗ
வேதியியல் சாத்தியம்,ਰਸਾਇਣਕ ਸੰਭਾਵਨਾ
வேதியியல் ஸ்கால்பெல்,ਰਸਾਇਣਕ ਖੋਪੜੀ
வேதியியல் சமிக்ஞை,ਰਸਾਇਣਕ ਸੰਕੇਤ
வேதியியல் சினாப்ஸ்,ਰਸਾਇਣਕ ਸਿਨਪਸ
செமியோஸ்மோடிக் கருதுகோள்,ਚੇਮੀਓਸਮੋਟਿਕ ਕਲਪਨਾ
வேதியியலாளர்,ਕੈਮਿਸਟ
வேதியியல்,ਰਸਾਇਣ
வேதியியல்,Chemosyinthessisis
கீமோ-நீரோபிக் பாக்டீரியா,ਕਰਮੋ-ਆਟੋਰੋਫਿਕ ਬੈਕਟਰੀਆ
கெமோனாஸ்டி,ਚੇਮੋ
வேதியியல்,Chemosyinthessisis
வேதியியல் ஆட்டோட்ரோஃப்,ChemosytThettic Antotroph
வேதியியல் பாக்டீரியா,ChemosyThetistic ਬੈਕਟੀਰੀਆ
கெமோடாக்சிஸ்,ChamotaxIs
வேதியியல்,ਮੈਕੋਟੈਕਸੋਨੋਮੀ
கீமோதெரபி,ਕੀਮੋਥੈਰੇਪੀ
செனோபோடியாசே,ਚੇਨੋਪੋਡੀਆਸੈ
சியாஸ்மாட்டா,ਸੀਸੀਮੈਟਾ
சியாஸ்னா வகை கருதுகோள்,ਚਿਆਸਮਨਾ ਕਿਸਮ ਦੀ ਕਲਪਨਾ
சிக்கனுனியா,Chickunguniya
சிக்கரி,ਚਿਕਰੀ
குழந்தை பருவம்,ਬਚਪਨ
மிளகாய் மொசைக் வைரஸ்,ਮਿਰਚ ਮੋਜ਼ੇਕ ਵਿਸ਼ਾਣੂ
சின்சோனா அஃபிசினாலிஸ்,ਸਿਨੋਲੋ ਕਾਂਟੀ
சிரோப்டெரோஃபிலி,ਕਾਇਰੋਪ੍ਰਾਈਲੀਲੀ
சிடின்,ਚਿਤਿਨ
