Odiya,Tamil
ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |,வேறுபட்ட வடிவியல்
ଉଚ୍ଚ କ୍ରମର ଭିନ୍ନତା |,உயர் வரிசையின் வேறுபாடு
ଭିନ୍ନ ଭିନ୍ନ ଭାଗ,வேறுபட்ட அளவு
ଭିନ୍ନ କର |,வேறுபடுத்தி
ଭିନ୍ନତା,வேறுபாடு
ଭିନ୍ନତା ସୂତ୍ର |,வேறுபாடு சூத்திரம்
ଭେକ୍ଟରର ଭିନ୍ନତା |,திசையன் வேறுபாடு
ବିସ୍ତାର,பரவல்
ସଂଖ୍ୟା,இலக்கம்
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,டிஜிட்டல் கணினி
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,டிஜிட்டல் தரவு
ପରିମାପ,பரிமாணம்
ପରିମାପ,பரிமாணம்
ପରିମାପହୀନ |,பரிமாணமற்ற
ଏକ ସମୀକରଣର ଆକାର,ஒரு சமன்பாட்டின் பரிமாணம்
ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |,diophantine சமன்பாடு
ଡିପ୍ ଆଙ୍ଗଲ୍,சாய்வு கோணம்
ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |,இருமுனை ஆயத்தொகுப்புகள்
ଡିପୋଲ୍,இருமுனை
ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍),இருபிரமிட் (பைபிரமிட்)
ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |,டைராக் டெல்டா செயல்பாடு
ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |,நேரடி பொதுவான தொடுகோடு
ନିର୍ଦ୍ଦେଶିତ କୋଣ,இயக்கிய கோணம்
ନିର୍ଦ୍ଦେଶିତ ରେଖା |,இயக்கிய வரி
ଦିଗଦର୍ଶନ,திசை வழித்தோன்றல்
ଦିଗ କୋସାଇନ୍ |,திசை கொசைன்
maxima ର ଦିଗ,அதிகபட்ச திசை
ପ୍ରୋଜେକ୍ଟର ଦିଗ,திட்ட திசை
ଦିଗ ଅନୁପାତ |,திசை விகிதம்
ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |,இயக்குனர் வட்டம்
ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର,இயக்குனர் கோளம்
ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |,நேரடி தயாரிப்பு
ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |,நேரடி ஆதாரம்
ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |,நேரடி விகிதம்
ଡାଇରେକ୍ଟ୍ରିକ୍ସ,டைரக்ட்ரிக்ஸ்
ପ୍ରତ୍ୟକ୍ଷ ରାଶି |,நேரடித் தொகை
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,துண்டிக்கப்பட்ட தொகுப்புகள்
ବନ୍ଦ,தொடர்ச்சியின்மை
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,வழித்தோன்றலின் தொடர்ச்சியின்மை
ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,முதல் வகையான இடைநிறுத்தம்
ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,இரண்டாவது வகையான தொடர்ச்சியின்மை
ନିରନ୍ତର ବଣ୍ଟନ |,இடைவிடாத விநியோகம்
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,இடைவிடாத செயல்பாடு
ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |,இடைவிடாத மாறுபாடு
ବିଚ୍ଛିନ୍ନ,தனித்தனி
ପୃଥକ ବଣ୍ଟନ |,தனித்துவமான விநியோகம்
ପୃଥକ ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,தனித்துவமான நிகழ்தகவு பரவல்
ପୃଥକ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,தனித்த சீரற்ற மாறி
ପୃଥକ ନମୁନା ସ୍ଥାନ |,தனித்த மாதிரி இடம்
ପୃଥକ ସେଟ୍ |,தனித்துவமான தொகுப்பு
ପୃଥକ ସ୍ଥାନ |,தனி இடம்
ପୃଥକ ଟପୋଲୋଜି |,தனித்த இடவியல்
ଭିନ୍ନ ଭିନ୍ନତା |,தனித்த மாறுபாடு
ଭେଦଭାବ,பாரபட்சமான
ଭେଦଭାବ ବିଶ୍ଳେଷଣ (= ଭେଦଭାବ ବିଶ୍ଳେଷଣ),பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு)
ଅସନ୍ତୁଷ୍ଟ,பிரித்தல்
ଘଟଣାଗୁଡ଼ିକୁ ଅସନ୍ତୁଷ୍ଟ କରନ୍ତୁ |,மாறுபட்ட நிகழ்வுகள்
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,பிரிக்கப்பட்ட தொகுப்புகள்
ଅସନ୍ତୁଷ୍ଟ ସଂଘ,ஒன்றிணைந்த தொழிற்சங்கம்
ବିଚ୍ଛିନ୍ନତା |,பிரித்தல்
ବିଚ୍ଛେଦ |,சிதறல்
ବିଚ୍ଛେଦ ଚାର୍ଟ |,சிதறல் விளக்கப்படம்
ବିଚ୍ଛେଦ ସ୍ଥିର |,சிதறல் மாறிலி
ବିଚ୍ଛେଦ ଚିତ୍ର |,சிதறல் வரைபடம்
ବିଚ୍ଛେଦ ମ୍ୟାଟ୍ରିକ୍ସ (= କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ),சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்)
ବିସ୍ଥାପନ,இடப்பெயர்ச்சி
ପ୍ରଦର୍ଶନ,காட்சி
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (= କନସୋଲ୍),காட்சி அலகு (=கன்சோல்)
ଭିନ୍ନ,ஒற்றுமையற்ற
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି |,சிதறடிக்கும் சக்திகள்
ଦୂରତା କାର୍ଯ୍ୟ,தூர செயல்பாடு
ଦୂରତା ମଡ୍ୟୁଲସ୍,தூர மாடுலஸ்
ବଣ୍ଟନ ମୁକ୍ତ ପଦ୍ଧତି |,விநியோகம் இல்லாத முறை
ବଣ୍ଟନ ନିୟମ |,விநியோக சட்டம்
ବିଭାଜନ,வேறுபடுகின்றன
ବିଭେଦ,வேறுபாடு
ଭିନ୍ନତା ଥିଓରେମ୍ |,வேறுபாடு தேற்றம்
ବିବିଧ,மாறுபட்ட
ବିବିଧ କ୍ରମ |,மாறுபட்ட தொடர்
ବିଭାଜିତ ପାର୍ଥକ୍ୟ |,பிரிக்கப்பட்ட வேறுபாடு
ବିଭାଜନତା,வகுக்கும் தன்மை
ବିଭାଜନଯୋଗ୍ୟ,வகுபடக்கூடியது
ବିଭାଜନ,பிரிவு
ବିଭାଜନ ଆଲଗୋରିଦମ |,பிரிவு அல்காரிதம்
ବିଭାଜନ ରିଙ୍ଗ |,பிரிவு வளையம்
ଡୋଡେକାଗନ୍ |,dodecagon
dodecahedron,பன்னிருமுகி
ଡୋମେନ୍,களம்
ଏକ ଫଙ୍କସନ୍ ର ଡୋମେନ୍,ஒரு செயல்பாட்டின் களம்
ପରିଭାଷାର ଡୋମେନ୍ |,வரையறையின் களம்
ଅସ୍ତିତ୍ୱର ଡୋମେନ୍ |,இருப்பு களம்
ପ୍ରାଧାନ୍ୟ ରଣନୀତି |,மேலாதிக்க மூலோபாயம்
ଡୋପଲର ପ୍ରଭାବ,டாப்ளர் விளைவு
ବିନ୍ଦୁ ଉତ୍ପାଦ |,டாட் தயாரிப்பு
ବିନ୍ଦୁ ବକ୍ର,புள்ளியிடப்பட்ட வளைவு
ଦ୍ୱିଗୁଣ ଭିନ୍ନତା |,இரட்டை வேறுபாடு
ଦୁଇଗୁଣ ବଣ୍ଟନ,இரட்டை அதிவேக விநியோகம்
ଡବଲ୍ ହେଲିକ୍ସ |,இரட்டை சுருள்
ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,இரட்டை ஒருங்கிணைந்த
ଡବଲ୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |,இரட்டை ஒருங்கிணைப்பு
ଦୁଇଥର ସୀମା |,இரட்டை வரம்பு
ଦୁଇଥର ନମୁନା ସଂଗ୍ରହ ଯୋଜନା |,இரட்டை மாதிரி திட்டம்
ଡବଲ୍ କ୍ରମ |,இரட்டை வரிசை
ଡବଲ୍ ସିରିଜ୍ |,இரட்டை தொடர்
ଡବଲ୍ ସଫିକ୍ସ ନୋଟେସନ୍ |,இரட்டை பின்னொட்டு குறியீடு
ଦୁଇଥର ସମନ୍ୱୟ |,இரட்டை கூட்டுத்தொகை
ତଳ ତ୍ୱରଣ,கீழ்நோக்கிய முடுக்கம்
ନିମ୍ନ ବିସ୍ଥାପନ |,கீழ்நோக்கிய இடப்பெயர்ச்சி
ନିମ୍ନ ଗତି,கீழ்நோக்கிய இயக்கம்
ତଳ ବେଗ,கீழ்நோக்கிய வேகம்
ଡ୍ରାଗ୍,இழுத்து
ଡ୍ରାଗ୍ ଫୋର୍ସ |,இழுவிசை
ଡୁଆଲ୍ |,இரட்டை
ଦ୍ୱ ual ତ ଆଧାର |,இரட்டை அடிப்படையில்
ଡୁଆଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,இரட்டை உள் தயாரிப்பு
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,இரட்டை நேரியல் நிரலாக்க சிக்கல்
ଡୁଆଲ୍ ଅପରେସନ୍ |,இரட்டை செயல்பாடு
ଦ୍ୱ ual ତ ସମସ୍ୟା |,இரட்டை பிரச்சனை
ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |,இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்
ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ କ techni ଶଳ |,இரட்டை எளிய நுட்பம்
ଡୁଆଲ୍ ସ୍ପେସ୍ |,இரட்டை இடம்
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,இரட்டை மாறி
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,இரட்டை திசையன் இடம்
ଡମି ଇଣ୍ଡେକ୍ସ,போலி குறியீடு
ଡମି ସବସ୍କ୍ରିପ୍ଟ |,போலி சந்தா
ଡମି ସଫିକ୍ସ |,போலி பின்னொட்டு
ଡମି ଭେରିଏବଲ୍ |,போலி மாறி
ନକଲ ପ୍ରକ୍ରିୟା |,நகல் செயல்முறை
ଗତିଶୀଳ |,மாறும்
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,இயக்க அமைப்பு
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,மாறும் தேவை செயல்பாடு
ଗତିଶୀଳ ମଡେଲ୍ |,டைனமிக் மாதிரி
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,மாறும் நிரலாக்க
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,மாறும் நிரலாக்க அணுகுமுறை
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ techni ଶଳ |,டைனமிக் நிரலாக்க நுட்பம்
ଗତିଶୀଳତା |,இயக்கவியல்
ଏକ କଣିକାର ଗତିଶୀଳତା |,ஒரு துகள் இயக்கவியல்
କଠିନ ଶରୀରର ଗତିଶୀଳତା |,திடமான உடல்களின் இயக்கவியல்
ପୃଥିବୀ,பூமி
ଭୂକମ୍ପ ତୀବ୍ରତା |,பூகம்பத்தின் தீவிரம்
ବିଚିତ୍ରତା |,விசித்திரத்தன்மை
ଚନ୍ଦ୍ରଗ୍ରହଣ,கிரகணம்
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,பொருளாதார கணிப்பு
ଅର୍ଥନୀତିଜ୍ଞ,பொருளாதார நிபுணர்
ଅର୍ଥନୀତି,பொருளாதார அளவியல்
ଅର୍ଥନୀତି,பொருளாதாரம்
ଧାର,விளிம்பு
ଏକ ଉନ୍ମୁକ୍ତ ସେଟ୍ ର ଧାର |,ஒரு குவிந்த தொகுப்பின் விளிம்பு
ଦକ୍ଷତା କାରକ |,செயல்திறன் காரணி
eigen ଉପାଦାନ |,ஈஜென் உறுப்பு
eigen କାର୍ଯ୍ୟ,ஈஜென் செயல்பாடு
eigen ମୂଲ୍ୟ,ஈஜென் மதிப்பு
eigen ମୂଲ୍ୟ ସମୀକରଣ |,ஈஜென் மதிப்பு சமன்பாடு
ଇଜେନ ଭେକ୍ଟର |,ஈஜென் திசையன்
ଇଲାଷ୍ଟିକ୍ |,மீள்
ଇଲାଷ୍ଟିକ୍ ସ୍ଥିର |,மீள் மாறிலி
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,மீள் சமநிலை
ନମନୀୟତା,நெகிழ்ச்சி
ଇଲାସ୍ଟିସିଟି ଭୂପୃଷ୍ଠ |,நெகிழ்ச்சி மேற்பரப்பு
ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |,மின்னணு கணினி
ଉପାଦାନ,உறுப்பு
ପ୍ରାଥମିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,அடிப்படை நிரல் செயல்பாடு
ପ୍ରାଥମିକ ଘଟଣା |,ஆரம்ப நிகழ்வு
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,அடிப்படை செயல்பாடு
ପ୍ରାଥମିକ କାର୍ଯ୍ୟ,அடிப்படை செயல்பாடு
ପ୍ରାଥମିକ ଫଳାଫଳ,அடிப்படை முடிவு
ପ୍ରାଥମିକ ସମ୍ଭାବନା ନିୟମ |,அடிப்படை நிகழ்தகவு சட்டம்
ପ୍ରାଥମିକ ଧାଡି କାର୍ଯ୍ୟ,அடிப்படை வரிசை செயல்பாடு
ହଟାନ୍ତୁ |,ஒழிக்க
ବର୍ଜନ ପ୍ରକ୍ରିୟା |,நீக்குதல் செயல்முறை
ଏଲିପ୍ସ,நீள்வட்டம்
ଏଲିପସଏଡ୍ |,நீள்வட்டம்
ଏଲିପସାଇଡ୍ |,நீள்வட்டம்
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,நீள்வட்ட மேற்பரப்பு
ବ lip ଶିଷ୍ଟ୍ୟ ଶରୀର,நீள்வட்ட உடல்
ଏମ୍ବେଡିଂ,உட்பொதித்தல்
ନିର୍ଗମନ,உமிழ்வு
ପରୀକ୍ଷାମୂଳକ ତଥ୍ୟ |,அனுபவ தரவு
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,அனுபவ சூத்திரம்
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,அனுபவ நிகழ்தகவு
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,அனுபவ உறவு
ଖାଲି ସେଟ୍ |,வெற்று தொகுப்பு
ଆବଦ୍ଧ,மூடப்பட்டது
ଏନକୋଡିଂ,குறியாக்கம்
ଏଣ୍ଡୋମୋର୍ଫିଜିମ୍ |,எண்டோமார்பிசம்
ଶେଷ ବିନ୍ଦୁ,இறுதி புள்ளி
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ଶକ୍ତି,ஆற்றல்
ଶକ୍ତି ଗତି ଉପାଦାନ |,ஆற்றல் வேக கூறு
ଭେରିଏବଲ୍ ଏଣ୍ଟର୍ କରିବା,மாறி நுழைகிறது
ଗଣନାକାରୀ ସେଟ୍ |,எண்ணற்ற தொகுப்பு
ଗଣନା,கணக்கீடு
ସମାନ,சமமான
ସମାନତା,சமத்துவம்
ସମାନ ସମ୍ଭାବନା |,சமமாக வாய்ப்பு
ସମାନ ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି (= epsem),சம நிகழ்தகவு தேர்வு முறை (=epsem)
ସମାନ,சமன்
ସମୀକରଣ,சமன்பாடு
ପ୍ରଥମ ଡିଗ୍ରୀର ସମୀକରଣ |,முதல் பட்டத்தின் சமன்பாடு
ଦ୍ୱିତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,இரண்டாம் பட்டத்தின் சமன்பாடு
ତୃତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |,மூன்றாம் பட்டத்தின் சமன்பாடு
ସମୀକରଣ,பூமத்திய ரேகை
ସମାନ୍ତରାଳ |,சமமான
ସମାନ୍ତରାଳ |,சமபக்க
ସନ୍ତୁଳନ,சமநிலை
ଶକ୍ତିର ସନ୍ତୁଳନ |,சக்திகளின் சமநிலை
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,சமநிலை புள்ளி
ସମାନତା,சமத்துவம்
ସମାନତା ଶ୍ରେଣୀ,சமநிலை வகுப்பு
ସମାନତା ସମ୍ପର୍କ,சமமான உறவு
ସମାନ,இணையான
ସମାନ ମ୍ୟାଟ୍ରିକ୍ସ |,சமமான அணி
ସମାନ ସେଟ୍ |,சமமான தொகுப்பு
ergodicity,எர்கோடிசிட்டி
ତ୍ରୁଟି,பிழை
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,பிழை பகுப்பாய்வு
ତ୍ରୁଟି କୋଡ୍,பிழை குறியீடு
ତ୍ରୁଟି ଗୁଣବତ୍ତା,பிழை குணகம்
ହାରାହାରି ବର୍ଗର ତ୍ରୁଟି |,சராசரி சதுரத்தின் பிழை
ପ୍ରଥମ ପ୍ରକାରର ତ୍ରୁଟି |,முதல் வகை பிழை
ଦ୍ୱିତୀୟ ପ୍ରକାରର ତ୍ରୁଟି |,இரண்டாவது வகையான பிழை
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,தப்பிக்கும் நிகழ்தகவு
ବେଗରୁ ରକ୍ଷା ପାଇବା |,தப்பிக்கும் வேகம்
E. Schmidt ର orthogonalization ପ୍ରକ୍ରିୟା |,E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை
ନିର୍ଦ୍ଦିଷ୍ଟ ବୃତ୍ତ,குறிப்பிடப்பட்ட வட்டம்
ଜରୁରୀ |,அத்தியாவசியமான
ମୂଳତ unique ଅନନ୍ୟ |,அடிப்படையில் தனித்துவமானது
ଆକଳନ,மதிப்பீடு
ଆକଳନ ପଦ୍ଧତି,மதிப்பீட்டு முறை
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,யூக்ளிடியன் ஒருங்கிணைப்பு
ଇଉକ୍ଲିଡିଆନ୍ ଡୋମେନ୍ |,யூக்ளிடியன் களம்
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,யூக்ளிடியன் வடிவியல்
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,யூக்ளிடியன் n-வெளி
ଇଉକ୍ଲିଡାନ୍ ବିମାନ |,யூக்ளிடியன் விமானம்
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ஆய்லரின் தேற்றம்
ମୂଲ୍ୟାଙ୍କନ କର,மதிப்பீடு
ଏପରିକି,கூட
ଏପରିକି ବକ୍ର,கூட வளைவு
ଏପରିକି ଫଙ୍କସନ୍,கூட செயல்பாடு
ଏପରିକି ଏକାଧିକ |,கூட பல
ଯୁଗ୍ମ ସଂଖ୍ୟା,இரட்டைப்படை எண்
ଏପରିକି ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,ஒற்றைப்படை சமச்சீர்
ଏପରିକି ପର୍ମୁଟେସନ୍ |,வரிசைமாற்றம் கூட
ଇଭେଣ୍ଟ,நிகழ்வு
ଏପରିକି ଶବ୍ଦ,கூட கால
ସଠିକ୍,சரியான
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,சரியான சி-சதுர சோதனை
ପ୍ରକୃତ ଭିନ୍ନତା |,சரியான வேறுபாடு
ସଠିକ୍ ସମୀକରଣ |,சரியான சமன்பாடு
ଉଦାହରଣ |,உதாரணமாக
ବିନିମୟ,பரிமாற்றம்
ସମ୍ପୁର୍ଣ୍ଣ ଘଟଣା |,முழுமையான நிகழ்வு
ଅସ୍ତିତ୍ୱ axiom |,இருப்பு கோட்பாடு
ଅସ୍ତିତ୍ୱ ସମ୍ଭାବନା (= ଏକ ପ୍ରାଥମିକ ସମ୍ଭାବନା),இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு)
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,இருப்பு தேற்றம்
ଏକ୍ସୋଜେନସ୍ ଭେରିଏବଲ୍ |,வெளிப்புற மாறி
ବିସ୍ତାର,விரிவாக்கம்
ଆଶା କାର୍ଯ୍ୟ,எதிர்பார்ப்பு செயல்பாடு
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,எதிர்பார்க்கப்படும் அதிர்வெண்
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,எதிர்பார்க்கப்படும் மதிப்பு
ପରୀକ୍ଷଣ |,பரிசோதனை
ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |,சோதனை பிழை
ବ୍ୟାଖ୍ୟା,விளக்கம்
ସ୍ପଷ୍ଟ ସମୀକରଣ |,வெளிப்படையான சமன்பாடு
ସ୍ପଷ୍ଟ ଫର୍ମ |,வெளிப்படையான வடிவம்
ସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ,வெளிப்படையான செயல்பாடு
ସ୍ପଷ୍ଟ ସମାଧାନ |,வெளிப்படையான தீர்வு
ପ୍ରଦର୍ଶକ,அடுக்கு
ସୂକ୍ଷ୍ମ ବକ୍ର,அதிவேக வளைவு
ସୂକ୍ଷ୍ମ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,அதிவேக அடர்த்தி செயல்பாடு
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,அதிவேக விநியோகம்
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,அதிவேக சமன்பாடு
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,அதிவேக செயல்பாடு
ତ୍ୱରିତ ଅଭିବୃଦ୍ଧି |,அதிவேகமான வளர்ச்சி
ସୂକ୍ଷ୍ମ ନିୟମ |,அதிவேக சட்டம்
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,அதிவேக வரைபடம்
ସୂକ୍ଷ୍ମ କ୍ରମ |,அதிவேக தொடர்
ଅଭିବ୍ୟକ୍ତି,வெளிப்பாடு
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,நீட்டிக்கப்பட்ட இடைவெளி
ବିସ୍ତୃତ ପ୍ରକୃତ ରେଖା |,நீட்டிக்கப்பட்ட உண்மையான வரி
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு
ଏକ ମ୍ୟାପିଂର ବିସ୍ତାର,மேப்பிங்கின் நீட்டிப்பு
ବାହ୍ୟ କୋଣ,வெளிப்புற கோணம்
ବାହ୍ୟ କ୍ଷେତ୍ର,வெளிப்புற பகுதி
ବାହ୍ୟ ବିନ୍ଦୁ,வெளிப்புற புள்ளி
ବାହ୍ୟ,வெளிப்புற
ଟ୍ରେଣ୍ଡ ମୂଲ୍ୟର ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |,போக்கு மதிப்பின் விரிவாக்கம்
ଅତିରିକ୍ତ କ techni ଶଳ |,எக்ஸ்ட்ராபோலேஷன் நுட்பம்
ଅତ୍ୟଧିକ ମୂଲ୍ୟ,தீவிர மதிப்பு
ଅତ୍ୟଧିକ,தீவிர
ଚରମ ବିନ୍ଦୁ |,தீவிர புள்ளி
କନଭକ୍ସ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,குவிந்த தொகுப்பின் தீவிர புள்ளி
ଏକ କାର୍ଯ୍ୟର ଚରମ,ஒரு செயல்பாட்டின் உச்சம்
ଅତ୍ୟଧିକ ସମ୍ପତ୍ତି,தீவிர சொத்து
ମୁହଁ,முகம்
ମୁଖ ମୂଲ୍ୟ,முக மதிப்பு
କାରକ,காரணி
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,காரணி பகுப்பாய்வு
କାରଖାନା,காரணியாக்கப்பட்டது
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,காரணியான
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ଡିଜାଇନ୍ |,காரணி வடிவமைப்பு
କାରକକରଣ,காரணியாக்கம்
କାରକ,காரணியாக்கு
ନ୍ୟାୟ ଖେଳ |,நியாயமான விளையாட்டு
ମିଥ୍ୟା,பொய்
ପରିବାର,குடும்பம்
ବୃତ୍ତର ପରିବାର |,வட்டங்களின் குடும்பம்
ପାରିବାରିକ ବକ୍ର,குடும்ப வளைவுகள்
କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |,செயல்பாடுகளின் குடும்பம்
ରେଖା ପରିବାର |,வரிகளின் குடும்பம்
ଫ୍ୟାକ୍ସମାଇଲ୍ |,முகநூல்
F- ବଣ୍ଟନ |,எஃப்-விநியோகம்
ସମ୍ଭବ ମ basic ଳିକ ସମାଧାନ |,சாத்தியமான அடிப்படை தீர்வு
ସମ୍ଭବ ସମାଧାନ,சாத்தியமான தீர்வு
ଫେରନ୍ତୁ,பின்னூட்டம்
ଫର୍ମାଟ୍ ନୀତି |,ஃபெர்மாட் கொள்கை
ଫର୍ମାଟଙ୍କ ତତ୍ତ୍। |,ஃபெர்மட்டின் தேற்றம்
ଫର୍ମୀ-ଡାଇରାକ୍ ପରିସଂଖ୍ୟାନ |,ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்
ଫିବୋନାକ୍ସି ସଂଖ୍ୟା |,ஃபைபோனச்சி எண்
ଫିବୋନାକ୍ସି ସିରିଜ୍ |,ஃபைபோனச்சி தொடர்
କ୍ଷେତ୍ର,களம்
ଅନ୍ତିମ ବେଗ,இறுதி வேகம்
ସୀମିତ,வரையறுக்கப்பட்ட
ସୀମିତ ଆଧାର |,வரையறுக்கப்பட்ட அடிப்படை
ସୀମିତ ଦଶମିକ |,வரையறுக்கப்பட்ட தசம
ସୀମିତ ପାର୍ଥକ୍ୟ |,வரையறுக்கப்பட்ட வேறுபாடு
ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,வரையறுக்கப்பட்ட வேறுபாடு முறை
ସୀମିତ ପରିମାଣ,வரையறுக்கப்பட்ட பரிமாணம்
ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,வரையறுக்கப்பட்ட பரிமாண திசையன் இடம்
ସୀମିତ ଖେଳ |,வரையறுக்கப்பட்ட விளையாட்டு
ସୀମିତ ଜ୍ୟାମିତି |,வரையறுக்கப்பட்ட வடிவியல்
ସୀମିତ ଛକ,வரையறுக்கப்பட்ட குறுக்குவெட்டு
ସୀମିତ ଅନେକ |,வரையறுக்கப்பட்ட பல
ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,வரையறுக்கப்பட்ட மார்கோவ் சங்கிலி
ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |,finiteness ஆதாரம்
ସୀମିତ ସଂଖ୍ୟା,வரையறுக்கப்பட்ட எண்
