Bengali,Gujarati
লোককথা (=লোককাহিনী),લોક પૌરાણિક કથા (=લોકકથા)
চারণ,ઘાસચારો
অভিযান,ધાડ
পূর্বাবস্থায়,ફોરબિયર
পূর্বপুরুষ,વડવા
অগ্রদূত,અગ્રદૂત
অসহায় আশা,નિરાશ આશા
গঠনমূলক পর্যায়,રચનાત્મક તબક્કો
দুর্গ,કિલ્લો
দুর্গ,કિલ્લેબંધી
সুরক্ষিত শহর,ફોર્ટિફાઇડ નગર
দুর্গ,કિલ્લો
ফরচুনা,ફોર્ચ્યુના
ফোরাম রোমানাম,ફોરમ રોમનમ
ফ্রান্সিসকান,ફ્રાન્સિસ્કન
ফ্র্যাঙ্কলিন,ફ્રેન્કલીન
ভ্রাতৃঘাতী যুদ্ধ,ભાઈચારો યુદ્ધ
বিনামূল্যে চার্চ,મફત ચર્ચ
ফ্রিহোল্ডার,ફ્રીહોલ્ડર
ফ্রিল্যান্স সৈনিক,ફ્રીલાન્સ સૈનિક
ফ্রিল্যান্স সৈনিক,ફ્રીલાન્સ સૈનિક
ফ্রিম্যান,ફ્રીમેન
ফ্রিম্যান,ફ્રીમેન
ফ্রিপাস,મફત પાસ
ফরাসি বিপ্লব,ફ્રેન્ચ ક્રાંતિ
ভদ্র,તપસ્વી
ফ্রিশিয়ান ভাড়াটে,ફ્રિયાશિયન ભાડૂતી
সীমান্তের মানুষ,સરહદી માણસ
গ্যালিওন,ગેલિયન
গ্যালিকান (=গ্যালিকানিস্ট),ગેલિકન (=ગેલિકનવાદી)
গ্যালিকানিজম,ગેલિકનિઝમ
গ্যারিসন,ગેરિસન
গল,ગૌલ
গান্টলেট,ગાઉન્ટલેટ
গান্টলেট,ગાઉન્ટલેટ
গাজেবো,ગાઝેબો
গাজেবো,ગાઝેબો
গাজেবো,ગાઝેબો
বংশগত ইতিহাস,વંશાવળી ઇતિહાસ
বংশগত রেকর্ড,વંશાવળી રેકોર્ડ
বংশগত সারণী,વંશાવળી કોષ્ટક
বংশগত গাছ,વંશાવળી વૃક્ષ
বংশতালিকা,વંશાવળી
বংশতালিকা,વંશાવળી
প্রজন্ম,જનરેશન
গণহত্যা,નરસંહાર
বিধর্মী,બિનજાતીય
বিধর্মী,બિનજાતીય
বিধর্মী,બિનજાતીય
বিধর্মী,બિનજાતીય
ঘেটো,ઘેટ્ટો
ঘেটো,ઘેટ્ટો
গিবত,ગીબેટ
গিল্ড (=গিল্ড),ગિલ્ડ (=ગિલ્ડ)
গ্ল্যাডিয়েটার,ગ્લેડીએટર
গৌরবময় বিপ্লব,ભવ્ય ક્રાંતિ
গোল্ডেন হোর্ড,ગોલ્ડન હોર્ડ
মহাজোট,ગ્રાન્ડ એલાયન્સ
গ্র্যান্ডি,ગ્રાન્ડી
গ্র্যান্ড সাইনর,ગ્રાન્ડ સિગ્નર
গ্র্যান্ড সাইনর,ગ્રાન્ડ સિગ્નર
মহান গৃহযুদ্ধ,મહાન ગૃહ યુદ્ધ
মহান প্রস্থান (বুদ্ধের),મહાન પ્રસ્થાન (બુદ્ધનું)
বৃহত্তর ভারত,બૃહદ ભારત
গ্রেট হেলাস,ગ્રેટ હેલાસ
গ্রেট হোর্ড,મહાન લોકોનું મોટું ટોળું
মহান ত্যাগ (= মহান প্রস্থান),મહાન ત્યાગ (= મહાન પ્રસ્થાન)
মহান সীল,ગ્રેટ સીલ
মহান Trak,ગ્રેટ ટ્રૅક
দারুণ যানবাহন,મહાન વાહન
চীনের মহাপ্রাচীর,ચીનની મહાન દિવાલ
গ্রীভ,ગ્રીવ
গার্ড-চেম্বার,ગાર્ડ-ચેમ્બર
গার্ড-চেম্বার,ગાર્ડ-ચેમ્બર
গার্ড-চেম্বার,ગાર્ડ-ચેમ્બર
গুপ্ত,ગુપ્તા
হ্যাজিওগ্রাফি,હેગિઓગ્રાફી
হ্যাজিওগ্রাফি,હેગિઓગ્રાફી
হ্যাজিওলজি,હેગિઓલોજી
হ্যাজিওলজি,હેગિઓલોજી
ব্যক্তিগত দর্শকদের হল,ખાનગી પ્રેક્ષકોનો હોલ
পাবলিক দর্শক হল,જાહેર પ્રેક્ષકોનો હોલ
হ্যাচমেন্ট,હેચમેન્ટ
বিধর্মী,વિધર્મી
বিধর্মী,વિધર્મી
হিথেনিজম,હીથેનિઝમ
হেগিরা (হেজেরা),હેગીરા (હેજેરા)
হেলেনবাদ,હેલેનિઝમ
হেলট,હેલોટ
হেরাল্ড্রি,હેરાલ્ડ્રી
ঐতিহ্য,ધરોહર
হায়ারোগ্লিফিক রৈখিক অক্ষর,હિયેરોગ્લિફિક રેખીય અક્ષરો
হায়ারোগ্লিফিক লিপি,હિયેરોગ્લિફિક સ્ક્રિપ્ટ
উচ্চ গির্জা,ઉચ્ચ ચર્ચ
উচ্চ ল্যান্ডার,ઉચ્ચ લેન્ડર
হিন্দুধর্ম,હિંદુ ધર્મ
ঐতিহাসিক,ઈતિહાસકાર
ঐতিহাসিক,ઈતિહાસકાર
ঐতিহাসিক বস্তুবাদ,ઐતિહાસિક ભૌતિકવાદ
ঐতিহাসিক যুগ,ઐતિહાસિક યુગ
ঐতিহাসিক সীমান্ত,ઐતિહાસિક સરહદ
ইতিহাসবিদ,ઇતિહાસકાર
ইতিহাসবিদ,ઇતિહાસકાર
ইতিহাস রচনা,ઇતિહાસલેખન
ইতিহাস রচনা,ઇતિહાસલેખન
ইতিহাস,ઇતિહાસ
হিট্টাইট সাম্রাজ্য,હિટ્ટાઇટ સામ્રાજ્ય
পবিত্র জোট,પવિત્ર જોડાણ
পবিত্র শহর,પવિત્ર શહેર
পবিত্র শহর,પવિત્ર શહેર
পবিত্র ভূমি,પવિત્ર ભૂમિ
পবিত্র ভূমি,પવિત્ર ભૂમિ
পবিত্র লীগ,પવિત્ર લીગ
পবিত্র লীগ,પવિત્ર લીગ
পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য),પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર)
পবিত্র সাগর,પવિત્ર સમુદ્ર
পবিত্র সাগর,પવિત્ર સમુદ્ર
জেহাদ,પવિત્ર યુદ્ધ
জেহাদ,પવિત્ર યુદ્ધ
হোম সরকার,ગૃહ સરકાર
ঘরের রক্ষক,હોમગાર્ડ
স্বদেশ,વતન
স্বায়ত্তশাসন,ઘરનો નિયમ
স্বায়ত্তশাসন,હોમ રૂલ
Horde,લોકોનું મોટું ટોળું
Horde,લોકોનું મોટું ટોળું
শত্রু দেশ,પ્રતિકૂળ દેશ
প্রতিকূল ভূমি,પ્રતિકૂળ જમીન
গরম সাধনা,ગરમ પીછો
গৃহ,ઘર
গৃহ,ઘર
হাউস অফ কমন্স,હાઉસ ઓફ કોમન્સ
হাউস অফ লর্ডস,હાઉસ ઓફ લોર્ડ્સ
হাউস অফ রিপ্রেজেন্টেটিভস,હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ
Huguenots,હ્યુગ્યુનોટ્સ
মানবতাবাদ,માનવતાવાદ
মানবতাবাদী,માનવતાવાદી
শত ইয়েসের যুদ্ধ,સો યસર્સ વોર
হুংকার,હુંકર
ইবাদত খানা (উপাসনা ঘর),ઇબાદત ખાના (ઇબાદતનું ઘર)
আইকনোক্লাস্ট,આઇકોનોક્લાસ્ટ
মূর্তিপূজক,મૂર્તિપૂજક
ইলাহী যুগ,ઇલાહી યુગ
অবৈধ যুদ্ধ,ગેરકાયદેસર યુદ્ધ
আলোকিত পাণ্ডুলিপি,પ્રકાશિત હસ્તપ્રત
সচিত্র পাণ্ডুলিপি,સચિત્ર હસ્તપ્રત
সচিত্র পাণ্ডুলিপি,સચિત્ર હસ્તપ્રત
ইমাম (ইমাম),ઇમામ (ઇમામ)
ইমামতি,ઈમામત
ইমামতি,ઈમામત
ইমামবাড়া,ઈમામબારહ
ইম্পেরিয়াল,શાહી
ইম্পেরিয়াল সিটি,શાહી શહેર
সাম্রাজ্যবাদ,સામ્રાજ્યવાદ
ইম্পেরিয়াল পছন্দ,શાહી પસંદગી
ইমপলিসি,અવ્યવસ્થિતતા
প্রতারক,ઢોંગી
কারাবাস,કેદ
কারাবাস,કેદ
অনুপ্রবেশ,આક્રમણ
অনুপ্রবেশকারী,આક્રમણ કરનાર
স্বাধীনতা,સ્વતંત્રતા
স্বাধীনতা দিবস,સ્વતંત્રતા દિવસ
স্বাধীনতা হল,સ્વતંત્રતા હોલ
ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়),ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય)
ইন্ডিয়ান হোম রুল লিগ,ઈન્ડિયન હોમ રૂલ લીગ
শিল্প বিপ্লব,ઔદ્યોગિક ક્રાંતિ
কাফের,બેવફાઈ
কাফের,બેવફાઈ
অনুপ্রবেশ,ઘૂસણખોરી
অনুপ্রবেশকারী,ઘૂસણખોર
তথ্যদাতা,માહિતી આપનાર
তথ্যদাতা,માહિતી આપનાર
তথ্যদাতা,બાતમીદાર
তথ্যদাতা,બાતમીદાર
প্রবেশ,પ્રવેશ
প্রবেশ,પ્રવેશ
প্রবেশ,પ્રવેશ
বাসস্থান,વસવાટ
বাসিন্দা,રહેવાસી
উত্তরাধিকার,વારસો
উত্তরাধিকার,વારસો
উত্তরাধিকার,વારસો
শিলালিপি,શિલાલેખ
চিহ্ন,ચિહ્ન
যোগদানের যন্ত্র,પ્રવેશનું સાધન
সরকারের যন্ত্র,સરકારનું સાધન
বিদ্রোহ (বিদ্রোহ),બળવો (બળવો)
বিদ্রোহী,બળવાખોર
বিদ্রোহ,બળવો
বিদ্রোহ,બળવો
মিশ্রণ,એકીકરણ
রেকর্ডের অখণ্ডতা,રેકોર્ડની અખંડિતતા
রাজ্যের অখণ্ডতা,રાજ્યોની અખંડિતતા
ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা),ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી)
মধ্যস্থতা,મધ્યસ્થી
মধ্যস্থতাকারী,મધ્યસ્થી
মধ্যস্থতাকারী,મધ્યસ્થી
আন্তর্জাতিকতাবাদ,આંતરરાષ્ટ્રીયવાદ
আন্তর্জাতিকতাবাদ,આંતરરાષ્ટ્રીયવાદ
আন্তর্জাতিকতাবাদী,આંતરરાષ્ટ્રીયવાદી
আন্তঃযুদ্ধ,આંતરીક યુદ્ધ
ইন্টার্নী,ઈન્ટરની
ইন্টারনি,ઈન્ટરની
ইন্টারনি ক্যাম্প,ઈન્ટરની કેમ્પ
অন্তরীণ,નજરબંધ
অন্তরীণ,નજરબંધ
অন্তরীণ,નજરબંધ
ইন্টারনুনসিও,ઈન્ટર્નસિયો
দোভাষী,દુભાષિયા
দোভাষী,દુભાષિયા
দোভাষী,દુભાષિયા
হস্তক্ষেপ,હસ્તક્ષેપ
ইন্টেস্ট্যাসি,ઇન્ટેસ્ટેસી
ইনটেস্টেট,ઇન્ટેસ્ટેટ
চক্রান্ত,ષડયંત્ર
অনুপ্রবেশকারী,ઘુસણખોર
অনুপ্রবেশকারী,ઘુસણખોર
অনধিকারপ্রবেশ,ઘુસણખોરી
আক্রমণ,આક્રમણ
আক্রমণ,આક્રમણ
বিনিয়োগ করুন,રોકાણ કરો
বিনিয়োগ করুন,રોકાણ કરો
বিনিয়োগ করুন,રોકાણ કરો
বিনিয়োগ করুন,રોકાણ કરો
ইনভেস্টিচার,રોકાણ
ইনভেস্টিচার,રોકાણ
ইনভেস্টিচার,રોકાણ
বিনিয়োগ অনুষ্ঠান,રોકાણ સમારોહ
জাতীয়তার সাথে বিনিয়োগ করুন,રાષ્ટ્રીયતા સાથે રોકાણ કરો
অজেয় আরমাদা,અજેય આર્મડા
অমান্যতা (রাষ্ট্রের),ઉલ્લંઘન (રાજ્યની)
লঙ্ঘন রাষ্ট্র,ઉલ્લંઘન રાજ્ય
অভেদ্য দুর্গ,અભેદ્ય કિલ્લો
আয়রন বয়স,આયર્ન યુગ
লোহার পর্দা,લોખંડનો પડદો
আয়রন গার্ড,આયર્ન ગાર્ડ
লোহার রেশন,આયર્ન રાશન
লোহার দিক,આયર્ન બાજુઓ
লোহার টিপযুক্ত তীর,આયર્ન ટીપેડ તીર
ইস্তমিয়ান গেমস,ઇસ્થમિયન રમતો
জেনিসারি,જેનિસરી
দারোয়ান,દરવાન
দারোয়ান,દરવાન
জ্যাভলিন,જેવલિન
জিম ক্রো আইন,જિમ ક્રો કાયદા
জিঙ্গো,જિંગો
জিঙ্গো,જિંગો
জিঙ্গো,જિંગો
জিঙ্গোইজম,જિન્ગોઇઝમ
যৌথ অভিযান,સંયુક્ત કાર્યવાહી
যৌথ নিয়ন্ত্রণ,સંયુક્ત નિયંત્રણ
যৌথ দখল,સંયુક્ત કબજો
জুরি,જ્યુરી
শুধু কারণ,માત્ર કારણ
রাখা,રાખવું
আর্কাইভের রক্ষক,આર્કાઇવ્સ કીપર
কেটলি-ড্রাম,કેટલ-ડ્રમ
মূল শব্দ,મુખ્ય શબ્દ
রাজা,રાજા
রাজ্য,રાજ્ય
কিংলেট,કિંગલેટ
কিং মেকার,રાજા નિર્માતા
রাজত্ব,કિંગશિપ
রাজত্ব,કિંગશિપ
রান্নাঘরের তাক,રસોડા નો કબાટ
নাইট,નાઈટ
রাজত্ব,રાજાપણું
Kinghts হাসপাতালের,Kinghts હોસ્પિટલર્સ
সেন্ট জন নাইট,સેન્ટ જ્હોનના નાઈટ્સ
নাইট টেম্পলার,નાઈટ ટેમ્પ્લર
Ku Klux Klan (KKK),કુ ક્લક્સ ક્લાન (KKK)
কুমিন্তং,કુમિન્તાંગ
সাধারণ,સમાજ
ল্যান্স,લાન્સ
ল্যান্সার,લેન્સર
পরে গুপ্তরা,બાદમાં ગુપ્તા
বৈধ উত্তরাধিকারী,કાયદેસર વારસદાર
অনাচার (=বিশৃঙ্খলা),અધર્મ (= અવ્યવસ્થા)
অনাচার (=বিশৃঙ্খলা),અધર્મ (= અવ્યવસ્થા)
আইন প্রভুরা,કાયદાના સ્વામીઓ
ধার্মিকতার আইন,ધર્મનિષ્ઠાનો કાયદો
জাতির লীগ,લીગ ઓફ નેશન્સ
উত্তরাধিকার (= উইল),વારસો (=વીસિયત)
উত্তরাধিকার (= উইল),વારસો (=વીસિયત)
আইনগত উত্তরাধিকারী,કાનૂની વારસદાર
লিগেট,લેગેટ
লিগেট,લેગેટ
লিগেট,લેગેટ
কিংবদন্তি,દંતકથા
কিংবদন্তি,દંતકથા
সৈন্যদল,લીજન
সৈন্যদল,લીજન
লিজিয়ন অফ অনার,લીજન ઓફ ઓનર
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી)
কম রাজ্য,ઓછા રાજ્યો
বিশ্বাস পত্র,વિશ્વાસના પત્રો
লিজ-প্রভু,લીગ-સ્વામી
লিজ ম্যান,લીગે માણસ
লিজ ম্যান,લીગે માણસ
যাবজ্জীবন কারাদণ্ড,આજીવન કેદ
বংশ,વંશ
লিটল ইংল্যান্ডার,લિટલ ઈંગ્લેન્ડર
ছোট যান (= কম যানবাহন),નાનું વાહન (= ઓછું વાહન)
উপকূলীয় রাষ্ট্র,દરિયા કિનારે રાજ્ય
লিটার্জি,ઉપાસના
লিটার্জি,ઉપાસના
স্থানীয় আনুগত্য,સ્થાનિક નિષ્ઠા
স্থানীয় স্ব-সরকার,સ્થાનિક-સ્વ સરકાર
দীর্ঘ সংসদ,લાંબી સંસદ
নিম্ন দেশগুলি,નીચા દેશો
অনুগত,વફાદાર
আনুগত্য,વફાદારી
ম্যাকিয়াভেলিয়ান নীতি,મેકિયાવેલિયન નીતિ
ম্যাগনা কার্টা,મેગ્ના કાર્ટા
ম্যাগনাম কনসিলিয়াম,મેગ્નમ કોન્સિલિયમ
মালুম নিষেধ,માલુમ નિષેધ
মান্দামুস,મેન્ડમસ
ম্যান্ডেট,આદેશ
"আদেশ, শ্রেণী &#39;ক&#39;","આદેશ, વર્ગ &#39;A&#39;"
"আদেশ, শ্রেণী &#39;বি&#39;","આદેશ, વર્ગ &#39;બી&#39;"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","આદેશ, વર્ગ &#39;C&#39;"
ম্যান্ডেট সিস্টেম,આદેશ સિસ્ટમ
বাধ্যতামূলক অবস্থা,ફરજિયાત રાજ્ય
ম্যাঙ্গোনেল,મેંગોનેલ
ঘোষণাপত্র,મેનિફેસ્ટો
কৌশল,દાવપેચ
যুদ্ধের মানুষ,મેન ઓફ વોર
ম্যানর,મનોર
ম্যানর,મનોર
জনশক্তি,માનવશક્તિ
জনশক্তি,માનવશક્તિ
ম্যানুমিশন,મેન્યુમિશન
মনুমিত,મનુમિત
পাণ্ডুলিপি,હસ્તપ્રત
পাণ্ডুলিপি,હસ્તપ્રત
পাণ্ডুলিপি,હસ્તપ્રત
ডাকাত,લૂંટારા
সামুদ্রিক বেল্ট,દરિયાઈ પટ્ટો
সামুদ্রিক সভ্যতা,દરિયાઈ સંસ્કૃતિ
সামুদ্রিক পতাকা,દરિયાઈ ધ્વજ
সামুদ্রিক ক্ষমতা,દરિયાઈ સત્તાઓ
সামুদ্রিক সার্বভৌমত্ব,દરિયાઈ સાર્વભૌમત્વ
সামুদ্রিক যুদ্ধ,દરિયાઈ યુદ્ધ
মার্কুইস,માર્ક્વિસ
মার্কুইসেট,માર્ક્વિસેટ
সেনাশাসন,લશ્કરી કાયદો
মার্শাল রেস,માર્શલ રેસ
শহীদ,શહીદ
হত্যাকাণ্ড,હત્યાકાંડ
কৌশলের ভর,દાવપેચનો સમૂહ
মাস্টার-এ-আর্মস,માસ્ટર-એટ-આર્મ્સ
অনুষ্ঠান - এর গুরু,વિધિના માસ્ટર
গৃহকর্তা,ઘરના માસ્ટર
ঘোড়ার মাস্টার,ઘોડાનો માસ્ટર
রোলস মাস্টার,રોલ્સનો માસ્ટર
ম্যাচ,મેચ
ম্যাচ,મેચ
ম্যাচলক,મેચલોક
বৈবাহিক জোট,વૈવાહિક જોડાણ
ভূমধ্য শক্তি,ભૂમધ્ય શક્તિઓ
মেনশেভিক,મેન્શેવિક
ভাড়াটে বাহিনী,ભાડૂતી સૈન્ય
ভাড়াটে সৈনিক,ભાડૂતી સૈનિક
বণিক,વેપારી
মধ্যবয়সী,મધ્યમ વય
মধ্যপ্রাচ্য,મધ્ય પૂર્વ
মধ্যপথ,મધ્ય માર્ગ
মধ্যপথ,મધ્ય માર્ગ
মধ্য পথ (=মিডল কোর্স),મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ)
অভিবাসী,સ્થળાંતર
মাইগ্রেশন,સ્થળાંતર
মাইগ্রেশন,સ્થળાંતર
মাইগ্রেশন,સ્થળાંતર
সামরিকবাদ,લશ્કરવાદ
সামরিকবাদ,લશ્કરવાદ
সামরিকবাদ,લશ્કરવાદ
সামরিকবাদ,લશ્કરવાદ
সামরিকবাদী,લશ્કરવાદી
সামরিকবাদী,લશ્કરવાદી
সামরিকীকরণ,લશ્કરીકરણ
সামরিকীকরণ,લશ્કરીકરણ
সামরিকীকরণ,લશ્કરીકરણ
সামরিক কৌশলবিদ (=কৌশলবিদ),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
সামরিক কৌশলবিদ (=কৌশলবিদ),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
সামরিক কৌশল (=কৌশল),લશ્કરી રણનીતિ (= વ્યૂહરચના)
মিলিশিয়া,મિલિશિયા
মিলিশিয়া,મિલિશિયા
দুঃশাসন,કુશાસન
হারানো সুত্র,લિંક ખૂટે છે
মিশন,મિશન
মিশন,મિશન
মিশন,મિશન
মিশ্র জাতি,મિશ્ર જાતિ
আধুনিক ইতিহাস,આધુનિક ઇતિહાસ
জীবনযাত্রাপ্রণালী,મોડસ વિવેન્ડી
একাধিপত্য,મોનાકિઝમ
রাজা,રાજા
রাজা,રાજા
রাজতন্ত্র,રાજાશાહી
রাজতন্ত্র,રાજાશાહી
রাজতন্ত্রবাদী,રાજાશાહી
রাজতন্ত্র,રાજાશાહી
মঠ,મઠ
মঠ,મઠ
মঠ,મઠ
সন্ন্যাস,સાધુવાદ
সন্ন্যাস,સાધુવાદ
সন্ন্যাসী,સાધુ
মাতৃভূমি,માતૃ દેશ
মাতৃভূমি,માતૃભૂમિ
সংসদের মা,સંસદની માતા
মুক্রকারস,મકરાકર્સ
মমি,મમી
যাদুঘর,મ્યુઝિયમ
মাস্কেট,મસ્કેટ
মাস্কেটিয়ার,મસ્કિટિયર
মাস্কেট্রি,મસ્કેટ્રી
মাস্কেট্রি,મસ્કેટ્રી
মাস্টার মাস্টার,માસ્ટર માસ્ટર
মাস্টার-রোল,મસ્ટર-રોલ
মাস্টার-রোল,મસ્ટર-રોલ
বিদ্রোহ,વિદ્રોહ
বিদ্রোহ আইন,બળવો અધિનિયમ
রহস্য জাহাজ,રહસ્ય જહાજ
বর্ণনামূলক,વર્ણનાત્મક
জাতি,રાષ્ટ્ર
স্থানীয়,મૂળ
দেশীয় রাজ্য,મૂળ રાજ્ય
প্রকৃতিবাদ,પ્રાકૃતિકતા
প্রাকৃতিক অধিকার,કુદરતી અધિકારો
নাৎসি,નાઝી
নাৎসি বিপ্লব,નાઝી ક્રાંતિ
নাৎসিবাদ,નાઝીવાદ
পূর্ব কাছাকাছি,પૂર્વની નજીક
নিগ্রো,હબસી
নিগ্রোফিল,નેગ્રોફિલ
নেগ্রোফিলিজম,નેગ્રોફિલિઝમ
নিগ্রোফোবিয়া,નેગ્રોફોબિયા
নিরপেক্ষ,તટસ્થ
নিরপেক্ষ দেশ,તટસ્થ દેશ
নতুন চুক্তি,નવી ડીલ
নতুন বিশ্ব,નવી દુનિયા
আভিজাত্য,ખાનદાની
উন্নতচরিত্র,નોબલ
উন্নতচরিত্র,નોબલ
যাযাবর,વિચરતી
যাযাবর দল,વિચરતી ટોળું
যাযাবর,વિચરતી
অহিংস সন্ধি,બિન-આક્રમકતા કરાર
অ-আগ্রাসন চুক্তি,બિન-આક્રમકતા સંધિ
যুদ্ধহীন রাষ্ট্র,બિન-યુદ્ધરહિત રાજ્ય
অসহযোগিতা,અસહકાર
অসহযোগ আন্দোলন,અસહકાર આંદોલન
বিপরীত,સામે
বিপরীত,સામે
গণতন্ত্র (=জনতাতন্ত্র),લોકશાહી (=મોબોક્રસી)
অক্লোক্র্যাট,ઓક્લોક્રેટ
অফিসের নথিপত্র,સત્તાવાર દસ્તાવેજ
পুরোনো জগৎ,જૂની દુનિયા
অলিগার্কি,ઓલિગાર્કી
আক্রমণ,આક્રમણ
খোলা আলোচনা,ઓપન વાટાઘાટ
খোলা প্রশ্ন,ખુલ્લો પ્રશ્ન
রেকর্ড খুলুন,ઓપન રેકોર્ડ્સ
প্রাচ্য,ઓરિએન્ટ
প্রাচ্যবাদ,પ્રાચ્યવાદ
প্রাচ্যবাদ,પ્રાચ્યવાદ
প্রাচ্যবিদ,પ્રાચ્યવાદી
উৎপত্তি,મૂળ
উৎপত্তি,મૂળ
অর্থোগ্রাফি,ઓર્થોગ્રાફી
শত্রুতার প্রাদুর্ভাব,દુશ્મનાવટનો ફાટી નીકળવો
আউট-পোস্ট,આઉટ પોસ્ટ
ওভার-লর্ড,ઓવર-લોર્ડ
অগ্রাহ্য করা,ઓવર-રાઈડ
অগ্রাহ্য করা,ઓવર-રાઈડ
পৌত্তলিক,મૂર્તિપૂજક
পৌত্তলিক,મૂર્તિપૂજક
পৌত্তলিকতা,મૂર્તિપૂજક
পৌত্তলিকতা,મૂર્તિપૂજક
প্যাগোডা,પેગોડા
প্যাগোডা,પેગોડા
প্যাগোডা,પેગોડા
প্রাসাদ চক্রান্ত,મહેલ ષડયંત્ર
প্যালাটিনেট,પેલેટિનેટ
তাল পাতা,તાડ-પાન
অব্যবহিত পূর্ববর্তী রবিবার,પામ રવિવાર
প্যানেগরিস্ট,પેનેગિરિસ્ટ
আতঙ্ক,ગભરાટ
আতঙ্ক,ગભરાટ
আতঙ্কগ্রস্ত,ગભરામણ કરનાર
পোপপদ,પોપસી
পোপপদ,પોપસી
পোপপদ,પોપસી
পোপপদ,પોપસી
পাপল বলদ,પાપલ બળદ
পোপবাদ,પોપવાદ
পোপবাদ,પોપવાદ
পোপবাদী,પોપલિસ્ટ
পোপ রাজ্য,પાપલ રાજ્ય
প্যাপিজম (=পেপিস্ট্রি),પેપિઝમ (=પેપિસ્ટ્રી)
পাপিস্ট,પેપિસ્ટ
প্যাপিরাস,પેપિરસ
উপমা,ઉપમા
প্যারামাউন্ট,પેરામાઉન્ટ
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),સર્વોપરીતા (= સર્વોપરી શક્તિ)
প্যারামাউন্ট ভদ্রমহিলা,સર્વોપરી મહિલા
পরম প্রভু,સર્વોપરી સ્વામી
পার্চমেন্ট,ચર્મપત્ર
পার্চমেন্ট,ચર્મપત્ર
পার্চমেন্ট,ચર્મપત્ર
ক্ষমা,ક્ષમા
কথাবার্তা,વાર્તાલાપ
কথাবার্তা,વાર્તાલાપ
সংসদ (=সংসদ),સંસદ (=સંસદ)
সংসদ,લોકસભા
সংসদ,લોકસભા
সংসদ,લોકસભા
সংসদ আইন,સંસદ અધિનિયમ
সংসদ সদস্য,સંસદસભ્ય
সংসদ সদস্য,સંસદસભ્ય
সংসদীয় এজেন্ট,સંસદીય એજન્ટ
পারনেলিজম,પાર્નેલિઝમ
প্যারোল,પેરોલ
প্যারোল,પેરોલ
প্যারিসাইড,પેરિસાઈડ
প্যারিসাইড,પેરિસાઈડ
পক্ষপাতমূলক,પક્ષપાતી
পক্ষপাতমূলক,પક્ષપાતી
পক্ষপাতমূলক,પક્ષપાતી
পাস,પાસ
পাস শব্দ (=ঘড়ি শব্দ),પાસ શબ્દ (=વોચ શબ્દ)
প্যাট্রিয়ার্ক,પિતૃસત્તાક
প্যাট্রিয়ার্কস,પિતૃઓ
প্যাট্রিশিয়ান,પેટ્રિશિયન
পিতৃত্ব,દેશભક્તિ
প্যাক্স ব্রিটানিকা,પેક્સ બ્રિટાનિકા
প্যাক্স রোমানা,પેક્સ રોમાના
বংশ,વંશાવલિ
বংশ,વંશાવલિ
বংশানুক্রমিক ব্যক্তি,વંશાવલિ વ્યક્તિ
সমকক্ষ ব্যক্তি,પીઅર
সমকক্ষ ব্যক্তি,પીઅર
পিরেজ,પીરેજ
পিরেজ,પીરેજ
পিরেজ,પીરેજ
আয়ারল্যান্ডের সহকর্মীরা,આયર્લેન્ડના સાથીદારો
স্কটল্যান্ডের সহকর্মীরা,સ્કોટલેન્ડના સાથીદારો
উপদ্বীপের প্রচারণা,દ્વીપકલ્પ ઝુંબેશ
উপদ্বীপ যুদ্ধ,દ્વીપકલ્પ યુદ્ધ
পেনান্ট,પેનન્ટ
জনগণের সনদ (=জাতীয় সনদ),પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),લોકોનો મોરચો (=લોકપ્રિય મોરચો)
বেপরোয়া,બેફામ
সময়কাল,સમયગાળો
সময়কাল,સમયગાળો
পরিধি,પરિઘ
স্থায়ী বন্দোবস্ত,કાયમી સમાધાન
চিরন্তন জাঁকজমক,શાશ્વત જાગીર
ফ্যালানক্স,ફાલેન્ક્સ
ফ্যালানক্স,ફાલેન્ક્સ
ফেরাউন,ફેરો
পিকটোগ্রাম,પિક્ટોગ્રામ
পিকটোগ্রাফ,પિક્ટોગ્રાફ
পিকটোগ্রাফ,પિક્ટોગ્રાફ
তীর্থযাত্রী,યાત્રાળુ
তীর্থযাত্রী পিতারা,યાત્રાળુ પિતા
পিলেজ,લૂંટ
পিলেজ,લૂંટ
