Gujarati,Hindi
ડૂબકી કોણ,नति कोण
દ્વિધ્રુવી કોઓર્ડિનેટ્સ,द्वियुग्मध्रुवी निर्देशांक
દ્વિધ્રુવ,द्विध्रुव
ડીપીરામીડ (બાયપીરામિડ),द्विपिरामिड
ડીરાક ડેલ્ટા ફંક્શન,डिरैक डेल्टा फलन
સીધી સામાન્ય સ્પર્શક,उभयनिष्ठ अनुस्पर्श रेखा
નિર્દેશિત કોણ,दिष्ट कोण
નિર્દેશિત રેખા,दिष्ट रेखा
દિશાત્મક વ્યુત્પન્ન,दिक्-अवकलज
દિશા કોસાઇન,"दिक्कोज्या, दिक्-कोसाइन"
મેક્સિમાની દિશા,उच्चिष्ठ की दिशा
પ્રક્ષેપણની દિશા,प्रक्षेपण दिशा
દિશા ગુણોત્તર,दिक्-अनुपात
ડિરેક્ટર વર્તુળ,नियामक वृत्त
દિગ્દર્શક ક્ષેત્ર,नियामक गोला
સીધું ઉત્પાદન,अनुलोम गुणनफल
સીધો પુરાવો," प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति"
સીધું પ્રમાણ,अनुक्रमानुपात
ડાયરેક્ટ્રીક્સ,नियता
સીધી રકમ,अनुलोम योगफल
ડિસ્કનેક્ટ થયેલ સેટ,असंबद्‌ध समुच्चय
નિરંતરતા," असांतत्य , असातत्य , भंग"
વ્યુત્પન્નતાની વિરામ,अवकलज का असांतत्य
પ્રથમ પ્રકારની અવ્યવસ્થા,प्रथम प्रकार का असांतत्य
બીજા પ્રકારની અવ્યવસ્થા,द्वितीय प्रकार का असांतत्य
અવ્યવસ્થિત વિતરણ,असंतत वितरण
અવ્યવસ્થિત કાર્ય,असंतत फलन
અવ્યવસ્થિત વિવિધતા,असंतत विचर
અલગ,विविक्त
સ્વતંત્ર વિતરણ,असंतत बंटन
સ્વતંત્ર સંભાવના વિતરણ,असंतत प्रायिकता बंटन
અલગ રેન્ડમ ચલ,असंतत यादृच्छिक चर
અલગ નમૂના જગ્યા,असंतत प्रतिदर्श समष्टि
સ્વતંત્ર સમૂહ,विविक्त समुच्चय
અલગ જગ્યા,विविक्त समष्टि
સ્વતંત્ર ટોપોલોજી,विविक्त संस्थिति
અલગ અલગ,असंतत विचर
ભેદભાવપૂર્ણ,विविक्तकर
ભેદભાવપૂર્ણ વિશ્લેષણ (=ભેદભાવપૂર્ણ વિશ્લેષણ),विविक्तकर विश्लेषण
વિચ્છેદ,असंयुक्त
અસંબંધિત ઘટનાઓ,असंयुक्त घटना
ડિસજોઇન્ટ સેટ,असंयुक्त समुच्चय
જોડાણ તોડી નાખવું,असंयुक्त सम्मिलन
વિભાજન," वियोजन , तर्क-संगत योग"
વિક્ષેપ," परिक्षेपण , प्रकीर्णन"
વિક્ષેપ ચાર્ટ,परिक्षेपण संचित्र
વિક્ષેપ સતત,परिक्षेपणांक
વિક્ષેપ રેખાકૃતિ,परिक्षेपण-आरेख
વિક્ષેપ મેટ્રિક્સ (=કોવરિઅન્સ મેટ્રિક્સ),परिक्षेपण-मैट्रिक्स
વિસ્થાપન,विस्थापन
પ્રદર્શન,प्रदर्श
ડિસ્પ્લે યુનિટ (=કન્સોલ),कन्सोल
ભિન્ન,"असमरूप, असमान"
વિઘટનકારી દળો,क्षयकारी बल
અંતર કાર્ય,दूरी-फलन
અંતર મોડ્યુલસ,दूरी-मापांक
વિતરણ-મુક્ત પદ્ધતિ,बंटन-निरपेक्ष
વિતરણ કાયદો,"वितरण-नियम, बंटननियम"
અલગ થવું,"अपसारित करना, अपसारित होना"
વિચલન," अपसरण, अपसारिता , डाइवर्जेन्स"
વિચલન પ્રમેય,अपसरण प्रमेय
જુદીજુદી,अपसारी
અલગ શ્રેણી,अपसारी श्रेणी
વિભાજિત તફાવત,विभाजित अंतर
વિભાજ્યતા,"भाज्यता, विभाज्यता"
વિભાજ્ય,"भाज्य, विभाज्य"
વિભાગ," भाग, प्रभाग , विभाजन"
વિભાજન અલ્ગોરિધમ,विभाजन-कलन विधि
ડિવિઝન રિંગ,विभाजन-वलय
ડોડેકાગોન,द्वादशभुज
ડોડેકાહેડ્રોન,द्वादशफलक
ડોમેન," प्रक्षेत्र , डोमेन, प्रांत , प्रदेश"
ફંક્શનનું ડોમેન,फलन का प्रांत
વ્યાખ્યાનું ક્ષેત્ર,परिभाषा-प्रांत
અસ્તિત્વનું ક્ષેત્ર,अस्तित्व-प्रांत
પ્રભાવશાળી વ્યૂહરચના,अभिभावी युक्ति
ડોપ્લર અસર,डॉप्लर प्रभाव
ડોટ ઉત્પાદન,"बिन्दु-गुणनफल, अदिशगुणनफल"
ડોટેડ વળાંક,बिन्दुकित वक्र
ડબલ તફાવત,द्विशः अवकलन
ડબલ ઘાતાંકીય વિતરણ,द्विक चरघातांकीय बंटन
ડબલ હેલિક્સ,द्विकुंडली
ડબલ અભિન્ન,द्विशः समाकल
ડબલ એકીકરણ,द्विशः समाकलन
ડબલ મર્યાદા,द्विक सीमा
ડબલ સેમ્પલિંગ પ્લાન,द्विशः प्रतिचयन आयोजन
ડબલ ક્રમ,द्विक अनुक्रम
ડબલ શ્રેણી,द्विक श्रेणी
ડબલ પ્રત્યય સંકેત,द्वि-अनुलग्नी संकेतन
ડબલ સમીકરણ,द्विक संकलन
નીચે તરફ પ્રવેગક,अधोमुखी त्वरण
નીચે તરફનું વિસ્થાપન,अधोमुखी विस्थापन
નીચેની ગતિ,अधोमुखी गति
નીચે તરફનો વેગ,अधोमुखी वेग
ખેંચો,कर्षण
ખેંચો બળ,कर्षण-बल
દ્વિ,"द्वैती द्वैती,"
બેવડા આધાર,द्वैत आधार
દ્વિ આંતરિક ઉત્પાદન,द्वैत आंतरिक गुणनफल
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,द्वैती रैखिक प्रोग्रामन समस्या
ડ્યુઅલ ઓપરેશન," द्वि प्रचालन , द्वैती संक्रिया"
બેવડી સમસ્યા,द्वैत समस्या
ડ્યુઅલ સિમ્પ્લેક્સ અલ્ગોરિધમ,द्वैत एकल कलन-विधि
ડ્યુઅલ સિમ્પ્લેક્સ તકનીક,द्वैत एकल प्रविधि
બેવડી જગ્યા,द्वैत समष्टि
દ્વિ ચલ,द्वैत चर
ડ્યુઅલ વેક્ટર જગ્યા,द्वैत सदिश समष्टि
બનાવટી અનુક્રમણિકા,मूक सूचकांक
ડમી સબસ્ક્રીપ્ટ,मूक पादांक
બનાવટી પ્રત્યય,मूक अनुबंध
ડમી ચલ,मूक चर
ડુપ્લિકેટર પ્રક્રિયા,अनुलिपि-प्रक्रम
ગતિશીલ,गतिकीय
ગતિશીલ સિસ્ટમ,गतिकीय तंत्र
ગતિશીલ માંગ કાર્ય,गतिक मांग फलन
ગતિશીલ મોડેલ,गत्यात्मक निदर्श
ગતિશીલ પ્રોગ્રામિંગ,गत्यात्मक प्रोग्रामन
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,गतिशील प्रोग्रामन उपगमन
ગતિશીલ પ્રોગ્રામિંગ તકનીક,गतिशील प्रोग्रामन प्रविधि
ગતિશીલતા,"गतिविज्ञान, गतिकी"
કણની ગતિશીલતા,कण-गतिकी
કઠોર શરીરની ગતિશીલતા,दृढ़ पिंड गतिकी
પૃથ્વી," भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ભૂકંપની તીવ્રતા,भूकंप तीव्रता
તરંગીતા,उत्केंद्रता
ગ્રહણ,ग्रहण
ઇકોનોમેટ્રિક આગાહી,अर्थमितीय पूर्वानुमान
અર્થશાસ્ત્રી,अर्थमितिज्ञ
અર્થશાસ્ત્ર,अर्थमिति
અર્થશાસ્ત્ર,अर्थशास्त्र
ધાર,"कोर, किनारा, अश्रि"
બહિર્મુખ સમૂહની ધાર,अवमुख समुच्चय कोर
કાર્યક્ષમતા પરિબળ,दक्षतांक
eigen તત્વ,अभिलक्षणिक अवयव
eigen કાર્ય,अभिलक्षणिक फलन
eigen મૂલ્ય,"आइगेन मान, अभिलक्षणिक मान"
eigen મૂલ્ય સમીકરણ,अभिलक्षणिक मान समीकरण
ઇજન વેક્ટર,"आइगेन वेक्टर, अभिलक्षणिक सदिश"
સ્થિતિસ્થાપક,प्रत्यास्थ
સ્થિતિસ્થાપક સ્થિર,प्रत्यास्थतांक
સ્થિતિસ્થાપક સંતુલન,प्रत्यास्थ साम्यावस्था
સ્થિતિસ્થાપકતા,प्रत्यास्थता
સ્થિતિસ્થાપકતા સપાટી,प्रत्यास्थता-पृष्ठ
ઇલેક્ટ્રોનિક કમ્પ્યુટર,"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
તત્વ," तत्व , अल्पांश , अवयव"
પ્રાથમિક કૉલમ કામગીરી,प्रारंभिक स्तंभ संक्रिया
પ્રાથમિક ઘટના,प्रारंभिक घटना
પ્રાથમિક કાર્ય,प्रारंभिक फलन
પ્રાથમિક કામગીરી,प्रारंभिक संक्रिया
પ્રાથમિક પરિણામ,प्रारंभिक परिणाम
પ્રાથમિક સંભાવના કાયદો,प्रारंभिक प्रायिकता नियम
પ્રાથમિક પંક્તિ કામગીરી,प्रारंभिक पंक्ति संक्रिया
નાબૂદ,"विलुप्त करना, विलोपन करना,"
નાબૂદી પ્રક્રિયા,निराकरण प्रक्रिया
લંબગોળ,"दीर्घवृत्त, इलिप्स"
લંબગોળ,दीर्घवृत्तज
લંબગોળ,दीर्घवृत्तजीय
લંબગોળ સપાટી,दीर्घवृत्तजीय पृष्ठ
લંબગોળ શરીર,दीर्घवृत्ताकार पिंड
એમ્બેડિંગ,अंतःस्थापन
ઉત્સર્જન,उत्सर्जन
પ્રયોગમૂલક ડેટા,आनुभविक न्यास
પ્રયોગમૂલક સૂત્ર,मूलानुपाती सूत्र
પ્રયોગમૂલક સંભાવના,आनुभविक प्रायिकता
પ્રયોગમૂલક સંબંધ,आऩुभविक संबंध
ખાલી સેટ,रिक्त समुच्चय
બંધ,परिबद्‌ध
એન્કોડિંગ,"कूटलेखन, कोडन"
એન્ડોમોર્ફિઝમ,अंतराकारिता
અંતિમ બિંદુ,अंत्य बिंदु
વર્ગ અંતરાલનો અંતિમ બિંદુ,वर्गांतराल के अंत्य बिंदु
ઊર્જા,ऊर्जा
ઊર્જા ગતિ ઘટક,ऊर्जा-संवेग घटक
ચલ દાખલ કરી રહ્યા છીએ,प्रवेशी चर
અસંખ્ય સમૂહ,गणनीय समुच्चय
ગણતરી,"गणन, गिनना"
સમાન,"समान, बराबर, सम, तुल्य"
સમાનતા,"समता, समिका"
સમાન શક્યતા,समप्रायिक
સમાન સંભાવના પસંદગી પદ્ધતિ (=epsem),सम प्रायिकता वरण विधि
સમાન,समान करना
સમીકરણ," समीकरण , समीकार"
પ્રથમ ડિગ્રીનું સમીકરણ,एकघात समीकरण
બીજી ડિગ્રીનું સમીકરણ,द्विघात समीकरण
ત્રીજી ડિગ્રીનું સમીકરણ,त्रिघात समीकरण
વિષુવવૃત્ત,"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा"
સમાન,समसंतत
સમભુજ,समबाहु
સંતુલન,"साम्यावस्था, साम्य, संतुलन"
દળોનું સંતુલન,बल-संतुलन
સંતુલન બિંદુ,संतुलन बिंदु
સમાનતા,तुल्यता
સમાનતા વર્ગ,तुल्यता-वर्ग
સમાનતા સંબંધ,तुल्यता-संबंध
સમકક્ષ,"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)"
સમકક્ષ મેટ્રિક્સ,तुल्य मैट्रिक्स
સમકક્ષ સમૂહ,तुल्य समुच्चय
એર્ગોડિસિટી,अभ्यतिप्रायता
ભૂલ,"त्रुटि, भूल, गलती, अशुद्‌धि"
ભૂલ વિશ્લેષણ,त्रुटि-विश्लेषण
ભૂલ કોડ,त्रुटि कोड
ભૂલ ગુણાંક,त्रुटि गुणांक
સરેરાશ ચોરસની ભૂલ,वर्ग माध्य त्रुटि
પ્રથમ પ્રકારની ભૂલ,प्रथम प्रकार की त्रुटि
બીજા પ્રકારની ભૂલ,द्वितीय प्रकार की त्रुटि
બચવાની સંભાવના,पलायन-प्रायिकता
એસ્કેપ વેગ,पलायन वेग
ઇ. શ્મિટની ઓર્થોગોનાલાઈઝેશન પ્રક્રિયા,ई. श्मिट लांबिकीकरण प्रक्रम
લખાયેલ વર્તુળ,बहिर्वृत्त
આવશ્યક,"सारभूत, अनिवार्य"
અનિવાર્યપણે અનન્ય,वस्तुतः अद्वितीय
અંદાજ,"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)"
અંદાજ પદ્ધતિ,आकलन विधि
યુક્લિડિયન સંકલન,यूक्लिडीय निर्देशांक
યુક્લિડિયન ડોમેન,यूक्लिडीय डोमेन
યુક્લિડિયન ભૂમિતિ,यूक्लिडीय ज्यामिति
યુક્લિડિયન એન-સ્પેસ,यूक्लिडीय n-समष्टि
યુક્લિડિયન પ્લેન,यूक्लिडीय समतल
યુલરનું પ્રમેય,ऑयलर प्रमेय
મૂલ્યાંકન,"मान निकालना, मूल्यांकन करना"
સમ,सम
પણ વળાંક,सम वक्र
સમ કાર્ય,सम फलन
બહુવિધ પણ,सम अपवर्त्य
બેકી સંખ્યા,सम संख्या
સમ વિષમ સમપ્રમાણતા,सम-विषम सममिति
પણ ક્રમચય,सम क्रमचय
ઘટના,"घटना, अनुवृत्त"
સમ મુદત,समपद
ચોક્કસ,"यथातथ, यथार्थ, बिल्कुल ठीक"
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,यथातथ काई-वर्ग परिक्षण
ચોક્કસ તફાવત,यथातथ अवकल
ચોક્કસ સમીકરણ,यथातथ समीकरण
ઉદાહરણ,उदाहरण
વિનિમય,विनिमय
સંપૂર્ણ ઘટના,निश्शेष घटना
અસ્તિત્વ સ્વયંસિદ્ધ,अस्तित्व अभिगृहीत
અસ્તિત્વની સંભાવના (= પ્રાથમિક સંભાવના),अस्तित्व प्रायिकता
અસ્તિત્વ પ્રમેય,अस्तित्व प्रमेय
બાહ્ય ચલ,बाह्य चर
વિસ્તરણ,"प्रसार, प्रसरण"
અપેક્ષા કાર્ય,प्रत्याशा फलन
અપેક્ષિત આવર્તન,प्रत्याशित बारंबारता
અપેક્ષિત મૂલ્ય,प्रत्याशित मान
પ્રયોગ,प्रयोग
પ્રાયોગિક ભૂલ,"प्रायोगिक भूल, प्रायोगिक त्रुटि"
સમજૂતી,"व्याख्या, स्पष्टीकरण"
સ્પષ્ટ સમીકરણ,स्पष्ट समीकरण
સ્પષ્ટ સ્વરૂપ,स्पष्ट रूप
સ્પષ્ટ કાર્ય,स्पष्ट फलन
સ્પષ્ટ ઉકેલ,स्पष्ट हल
ઘાત,घातांक
ઘાતાંકીય વળાંક,चरघातांकी वक्र
ઘાતાંકીય ઘનતા કાર્ય,चरघातांकी प्रायिकता फलन
ઘાતાંકીય વિતરણ,चरघातांकी बंटन
ઘાતાંકીય સમીકરણ,चरघातांकी समीकरण
ઘાતાંકીય કાર્ય,चरघातांकी फलन
ઘાતાંકીય વૃદ્ધિ,"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
ઘાતાંકીય કાયદો,चरघातांकी नियम
ઘાતાંકીય નકશો,चरघातांकी प्रतिचित्र
ઘાતાંકીય શ્રેણી,"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
અભિવ્યક્તિ," निष्पीडन , व्यंजक , मुखाकृति, भावकृति"
વિસ્તૃત અંતરાલ,विस्तरित अंतराल
વિસ્તૃત વાસ્તવિક રેખા,वर्धित वास्तविक रेखा
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,विस्तरित वास्तविक संख्या निकाय
મેપિંગનું વિસ્તરણ,प्रतिचित्रण विस्तार
બાહ્ય કોણ,बहिष्कोण
બાહ્ય વિસ્તાર,बाह्य क्षेत्र
બાહ્ય બિંદુ,बाह्य बिंदु
બાહ્ય,बाह्य
વલણ મૂલ્યનું એક્સ્ટ્રાપોલેશન,उपनति मान का बहिर्वेशन
એક્સ્ટ્રાપોલેશન તકનીક,बहिर्वेशन तकनीक
આત્યંતિક મૂલ્ય,चरम मान
આત્યંતિક," अत्यंत , अंत , चरम, पराकाष्ठा"
આત્યંતિક બિંદુ,चरम बिंदु
બહિર્મુખ સમૂહનો આત્યંતિક બિંદુ,अवमुख समुच्चय का चरम बिंदु
કાર્યની સીમા,फलन का चरम मान
આત્યંતિક મિલકત,चरम गुणधर्म
ચહેરો," फलक, पार्श्व , अंताग्र"
ફેસ વેલ્યુ,अंकित मूल्य
પરિબળ," घटक, उपादान, कारक , खंड,"
પરિબળ વિશ્લેષણ,उपादान विश्लेषण
કારણભૂત,खंडित
ફેક્ટોરિયલ,क्रमगुणित
ફેક્ટોરિયલ ડિઝાઇન,बहु-उपादानी अभिकल्पना
ફેક્ટરીકરણ,गुणनखंडन
ફેક્ટરાઇઝ,गुणनखंड करना
વાજબી રમત,न्याय्य खेल
ખોટું,"आभासी, मिथ्या, कूट"
કુટુંબ," कुटुंब, परिवार , कुल, फैमिली"
વર્તુળોનું કુટુંબ,वृत्त-कुल
કુટુંબ વણાંકો,वक्र-कुल
કાર્યોનું કુટુંબ,फलन-परिवार
રેખાઓનું કુટુંબ,रेखा-कुल
પ્રતિકૃતિ,प्रतिकृति
F-વિતરણ,F-बंटन
શક્ય મૂળભૂત ઉકેલ,सुसंगत आधारी हल
શક્ય ઉકેલ,सुसंगत हल
પાછા ફીડ,"पुनर्भरण, पुनर्निवेश"
ફર્મેટ સિદ્ધાંત,फ़र्मा का नियम
ફર્મેટનું પ્રમેય,फ़र्मा का प्रमेय
ફર્મી-ડીરાક આંકડા,फर्मी-डिरैक-सांख्यिकी
ફિબોનાકી નંબર,फिबोनाशी-संख्या
ફિબોનાકી શ્રેણી,फिबोनाशी श्रेणी
ક્ષેત્ર," क्षेत्र , क्षेत्रक , खेत , फील्ड"
અંતિમ વેગ,अंतिम वेग
મર્યાદિત," परिमित , सांत"
મર્યાદિત આધાર,परिमित आधार
મર્યાદિત દશાંશ,परिमित दशमलव
મર્યાદિત તફાવત,परिमित अंतर
મર્યાદિત તફાવત પદ્ધતિ,परिमित अंतर विधि
મર્યાદિત પરિમાણીય,परिमितविमीय
મર્યાદિત પરિમાણીય વેક્ટર જગ્યા,परिमितविमीय सदिश
મર્યાદિત રમત,परिमित खेल
મર્યાદિત ભૂમિતિ,परिमित ज्यामिति
મર્યાદિત આંતરછેદ,परिमित सर्वनिष्ठ
મર્યાદિત ઘણા,परिमितानेक
મર્યાદિત માર્કોવ સાંકળ,परिमित मार्कोव शृंखला
મર્યાદિતતા પુરાવો,परिमितता उपपत्ति
મર્યાદિત સંખ્યા,परिमित संख्या
મર્યાદિત વસ્તી,परिमित समष्टि
મર્યાદિત સંભાવના,परिमित प्रायिकता
મર્યાદિત શ્રેણી,सांत श्रेणी
મર્યાદિત સમૂહ,परिमित समुच्चय
મર્યાદિત વેગ,परिमित वेग
મર્યાદિત વોલ્યુમ,परिमित आयतन
ફિટિંગ,"मिलाना, समंजन"
વળાંકનું ફિટિંગ,वक्र समंजन
સીધી રેખાનું ફિટિંગ,सरल रेखा समंजन
નિશ્ચિત બિંદુ પ્રમેય,नियत बिंदु प्रमेय
નિશ્ચિત નમૂના,नियत प्रतिदर्श
ફ્લાઇટ વેગ,उड़ान वेग
ફ્લોટિંગ પોઈન્ટ અંકગણિત,चल बिंदु परिकलन
ફ્લોટિંગ પોઈન્ટ સિસ્ટમ,"चल बिंदु प्रणाली, चलबिंदु पद्‌धति"
ફ્લો ચાર્ટ,प्रवाह-संचित्र
પ્રવાહ વેગ,प्रवाह-वेग
પ્રવાહી ગતિશીલતા,तरल-गतिकी
ફોકલ," नाभीय , संनाभि , फोकसी"
કેન્દ્રીય તાર,नाभीय जीवा
કેન્દ્રીય અંતર,नाभीय दूरी
ફોકલ લંબાઈ,नाभीय लंबाई
ફોકસ," नाभि , फोकस , उद्‌गम"
પગ," पद, पाद , फुट"
લંબનો પગ,लंबपाद
ગુરુત્વાકર્ષણ બળ,गुरुत्व-बल
આગાહી,पूर्वानुमान
સૂત્ર,सूत्र
ઘડવું,सूत्रण
રચના," संरूपण , संरूप , सूत्रण"
આગળ તફાવત,अग्रांतर
ફોરવર્ડ ઇન્ટરપોલેશન,अग्र अंतर्वेशन
ગણિતનો પાયો,गणित का मूलाधार
ફોરિયરનું વિશ્લેષણ,फूरिये-विश्लेषण
ફોરિયરની શ્રેણી,फूरिये श्रेणी
ફોરિયરનું પરિવર્તન,फूरिये रूपांतर
અપૂર્ણાંક,भिन्न
અપૂર્ણાંક સંકલન,भिन्नात्मक निर्देशांक
અપૂર્ણાંક સંખ્યા,भिन्नात्मक संख्या
અપૂર્ણાંક પ્રોગ્રામિંગ,भिन्नात्मक क्रमादेशन
મુક્ત માર્ગ,मुक्त पथ
મુક્ત વેક્ટર,"मुक्त सदिश, मुक्त वेक्टर"
આવર્તન," आवत्तिृ , बारंबारता"
આવર્તન કૉલમ,बारंबारता स्तंभ
આવર્તન વળાંક,"बारंबारता वक्र, आवत्तिृ वक्र"
આવર્તન વિતરણ,बारंबारता-बंटन
આવર્તન હિસ્ટોગ્રામ,बारंबारता आयतचित्र
ઘટનાની આવર્તન,घटना-बारंबारता
આવર્તન બહુકોણ,बारंबारता-बहुभुज
આવર્તન કોષ્ટક,बारंबारता-सारणी
ફ્રસ્ટમ,छिन्नक
પિરામિડનું ફ્રસ્ટમ,पिरामिड का छिन्नक
વલયની નિરાશા,गोले का छिन्नक
સંપૂર્ણ વિસ્તરણ,पूर्ण प्रसार
કાર્ય," प्रकार्य , फलन, फंक्शन , अभिलक्षक (समूह)"
કાર્યાત્મક વિશ્લેષણ,फलन विश्लेषण
મૂળભૂત,"मूल, मौलिक"
મૂળભૂત પ્રમેય,मूल प्रमेय
બીજગણિતનું મૂળભૂત પ્રમેય,बीजगणित का मूल प्रमेय
આકાશગંગા,"गैलेक्सी, आकाश-गंगा"
ગેલોઈસ ક્ષેત્ર,गाल्वा क्षेत्र
ગેલોઈસ જૂથ,गाल्वा समूह
જુગારનો વિનાશ,जुआरी का वित्तनाश
રમત અને ખસેડો,खेल और चाल
તકની રમત,संयोग का खेल
ડાઇસની રમત,"पाशक क्रीड़ा, पासे का खेल"
રમતો સિદ્ધાંત,खेल सिद्‌धांत
સંપૂર્ણ યાદ સાથે રમતો,पूर्ण स्मरण वाले खेल
રમત મૂલ્ય,खेल मान
ગામા કાર્ય,गामा-फलन
ગૌસ-આર્ગાન્ડ પ્લેન,गाउस-आरगाँ समतल
ગૌસીયન વળાંક,गाउस-वक्र
ગૌસિયન નાબૂદી,गाउसीय निराकरण
ગૌસિયન વિમાન,गाउस-समतल
ગૌસ-જોર્ડન ઘટાડો,गाउस-जोरदाँ समानयन
સામાન્ય કેસ,व्यापक स्थिति
સામાન્ય કન્વર્જન્સ પ્રમેય,व्यापक अभिसरण प्रमेय
સામાન્ય સમીકરણ,व्यापक समीकरण
સામાન્ય પરિબળ,व्यापक उपादान
સામાન્ય સ્વરૂપ,"सामान्य रूप, व्यापक रूप"
સામાન્ય સૂત્ર,सामान्य सूत्र
સામાન્ય રમત,व्यापक खेल
સામાન્ય અનુમાન,सामान्य अनुमान
સામાન્ય અભિન્ન,व्यापक समाकल
સામાન્યીકરણ,व्यापकीकरण
સામાન્યકૃત સહયોગી કાયદો,व्यापकीकृत साहचर्य नियम
સામાન્યકૃત સાતત્ય પૂર્વધારણા,व्यापकीकृत सांतत्यक परिकल्पना
સામાન્યકૃત બહિર્મુખ કાર્ય,व्यापकीकृत अवमुख फलन
સામાન્યકૃત કોઓર્ડિનેટ્સ,व्यापकीकृत निर्देशांक
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,व्यापकीकृत आइगन मान समस्या
સામાન્ય કન્વર્જન્સ પ્રમેય,व्यापक अभिसरण प्रमेय
સામાન્ય સમીકરણ,व्यापक समीकरण
સામાન્ય પરિબળ,व्यापक उपादान
સામાન્ય સ્વરૂપ,"सामान्य रूप, व्यापक रूप"
સામાન્ય સૂત્ર,सामान्य सूत्र
સામાન્ય રમત,व्यापक खेल
સામાન્ય અનુમાન,सामान्य अनुमान
સામાન્ય અભિન્ન,व्यापक समाकल
સામાન્યીકરણ,व्यापकीकरण
સામાન્યકૃત સહયોગી કાયદો,व्यापकीकृत साहचर्य नियम
સામાન્યકૃત સાતત્ય પૂર્વધારણા,व्यापकीकृत सांतत्यक परिकल्पना
સામાન્યકૃત બહિર્મુખ કાર્ય,व्यापकीकृत अवमुख फलन
સામાન્યકૃત કોઓર્ડિનેટ્સ,व्यापकीकृत निर्देशांक
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,व्यापकीकृत आइगन मान समस्या
સામાન્ય નામ,"वंश-नाम, वर्ग-नाम, जातिगत नाम"
સપાટીની જાતિ,पृष्ठ-वंशांक
જીઓડેસિક,"अल्पान्तरी, जियोडेसिक"
ભૌમિતિક,ज्यामितीय
ભૌમિતિક બાંધકામ,ज्यामितीय रचना
ભૌમિતિક સરેરાશ,गुणोत्तर माध्य
ભૌમિતિક ગુણાકાર,ज्यामितीय बहुगुणता
ભૌમિતિક સંભાવના,गुणोत्तर प्रायिकता
ભૌમિતિક પ્રગતિ,गुणोत्तर श्रेढ़ी
ભૌમિતિક શ્રેણી,गुणोत्तर श्रेणी
ભૌમિતિક આકાર,ज्यामितीय आकृति
ભૌમિતિક અંકગણિત શ્રેણી,गुणोत्तर-समांतरीय श्रेणी
ભૂમિતિ,"ज्यामिति, रेखागणित"
વૈશ્વિક મહત્તમ,सार्वत्रिक अधिकतम
વૈશ્વિક મિલકત,सार्वत्रिक अल्पतमक गुणधर्म
વૈશ્વિક લઘુત્તમ,सार्वत्रिक न्यूनतम
વૈશ્વિક શ્રેષ્ઠ,सार्वत्रिक इष्टतम
વૈશ્વિક મિલકત,सार्वत्रिक गुणधर्म
વૈશ્વિક કાઠી બિંદુ,सार्वत्रिक पल्याण बिंदु
યોગ્યતા,समंजन-सुष्ठुता
ગ્રેડ સહસંબંધ,कोटि-सहसंबंध
ગ્રેડ કરેલ ડેટા,वर्गीकृत आंकड़े
ઢાળ,"प्रवणता, ग्रेडिएन्ट"
ઢાળ ઘનતા,प्रवणता-घनत्व
રેખાનો ઢાળ,रेखा की प्रवणता
વેગનો ઢાળ,वेग-प्रवणता
ઢાળ વેક્ટર,प्रवणता सदिश
ઢાળ વેગ,प्रवणता वेग
ગ્રેડિંગ," कोटि निर्धारण , श्रेणीयन, श्रेणीकरण , तल संतुलन"
ગ્રેડિંગ વિશ્લેષણ,श्रेणीयन विश्लेषण
ગ્રામ,ग्राम
ગ્રામ નિર્ણાયક,ग्राम सारणिक
ગ્રામ - શ્મિટ ઓર્થોગોનલાઇઝેશન પ્રક્રિયા,ग्राम- श्मिट लाम्बिकीकरण प्रक्रम
ભવ્ય સરેરાશ,महामाध्य
કુલ,सर्वयोग
ગ્રાફ,"ग्राफ, आलेख, लेखाचित्र"
ગ્રાફિક,आलेखी
ગ્રાફિકલ,"आलेखी, ग्राफी"
ગ્રાફિકલ ગણતરી,आलेखी परिकलन
ગ્રાફિકલ બાંધકામ,"ग्राफी रचना, आलेखी रचना"
ગ્રાફિકલ એકીકરણ,आलेखीय समाकलन
ગ્રાફિકલ ઇન્ટરપોલેશન,आलेखीय अंतर्वेशन
ગ્રાફિકલ પદ્ધતિ,ग्राफी विधि
ગ્રાફિકલ રજૂઆત,"आलेखी निरूपण, ग्राफी निरूपण"
ગ્રાફિક અભિવ્યક્તિ,"आलेखी व्यंजन, आलेखी"
