Punjabi,Bengali
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,চক্রবৃদ্ধিহারে সুদ
ਗਣਨਾ,গণনা
1. ਕੰਪਿਊਟਰ 2. ਕੰਪਿਊਟਰ,1. কম্পিউটার 2. কম্পিউটার
1. ਇਕਾਗਰਤਾ 2. ਇਕਾਗਰਤਾ,1. একাগ্রতা 2. একাগ্রতা
1. ਆਪਟੀਮਾਈਜ਼ਰ 2. ਰੀਵਾਈਟਲਾਈਜ਼ਰ,1. অপ্টিমাইজার 2. পুনরুজ্জীবিতকারী
ਚਾਲਕਤਾ,পরিবাহিতা
1. ਸੰਰਚਨਾ 2. ਸੰਰਚਨਾ,1. কনফিগারেশন 2. কনফিগারেশন
1. ਅਨੁਕੂਲਤਾ 2. ਸੰਰਚਨਾ 3. ਅਨੁਕੂਲਤਾ,1. সামঞ্জস্য 2. কনফিগারেশন 3. সামঞ্জস্য
1. ਏਕੀਕਰਣ 2. ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,1. ইন্টিগ্রেশন 2. হাইব্রিডাইজেশন
ਸੰਜੋਗ,সংযোজন
1. ਜੋੜਨ ਵਾਲਾ 2. ਜੋੜਨ ਵਾਲਾ,1. সংযোজক 2. সংযোগকারী
ਸੁਰੱਖਿਆ,সুরক্ষা
ਏਕੀਕਰਨ,একত্রীকরণের
1. ਸਮੱਗਰੀ 2. ਸਮੱਗਰੀ,1. উপাদান 2. উপাদান
ਖਪਤਕਾਰ,ভোক্তা
ਖਪਤ,খরচ
ਗੰਦਗੀ,দূষণ
ਕੰਟੂਰ ਲਾਉਣਾ,কনট্যুর রোপণ
ਕੰਟੋਰ ਲਾਈਨ,কনট্যুর লাইন
1. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ 2. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ 3. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ,1. কন্ট্রাক্ট ফার্মিং 2. কন্ট্রাক্ট ফার্মিং 3. কন্ট্রাক্ট ফার্মিং
ਨਿਯੰਤਰਿਤ ਵਾਯੂਮੰਡਲ ਸਟੋਰੇਜ਼,নিয়ন্ত্রিত বায়ুমণ্ডলীয় স্টোরেজ
ਸਹਿਕਾਰੀ ਬੈਂਕ,সমবায় ব্যাংক
ਸਹਿਕਾਰੀ ਸਭਾ ਦੇ ਮੈਂਬਰ,সমবায় সমিতির সদস্য
ਗੁਲਮਾਵਨ,গুলমাভান
ਘਣ,cubed
1. ਦਲਪੁੰਜ 2. ਕੋਰੋਲਾ,1. ডালপুঞ্জ 2. করোলা
1. ਕਾਰਟੈਕਸ 2. ਕਾਰਟੈਕਸ,1. কর্টেক্স 2. কর্টেক্স
ਲਾਗਤ,খরচ
cotyledon,cotyledon
ਕ੍ਰੈਡਿਟ ਕਮੇਟੀ,ক্রেডিট কমিটি
1. ਉਧਾਰ 2. ਕ੍ਰੈਡਿਟ,1. ঋণ 2. ক্রেডিট
1. ਰਿਣਦਾਤਾ 2. ਲੈਣਦਾਰ,1. ঋণদাতা 2. পাওনাদার
1. ਕਰੈਸਟ 2. ਸਿਰਾ 3. ਸਪਾਇਰ,1. ক্রেস্ট 2. শীর্ষবিন্দু 3. স্পায়ার
ਵਾਪਸੀ,প্রত্যাহার
ਸਮੱਸਿਆ,সমস্যা
ਟੈਸਟ,পরীক্ষা
ਨਾਜ਼ੁਕ,সমালোচনামূলক
ਫਸਲ ਬੀਮਾ,শস্য বীমা
ਫਸਲ ਕਰਜ਼ਾ,ফসল ঋণ
1. ਫਸਲ 2. ਫਸਲ,1. ফসল 2. ফসল
ਕਾਸ਼ਤ ਖੇਤਰ,চাষ এলাকা
ਪਾਰ ਅਸੰਗਤ,ক্রস বেমানান
1. ਤਾਜ 2. ਸਿਖਰ (ਪੌਦਾ),1. মুকুট 2. চূড়া (উদ্ভিদ)
ਨਰਮ ਕਣ,নরম কণা
ਛਾਲੇ,ভূত্বক
1. ਕ੍ਰਿਪਟੋਗਾਮ 2. ਗੈਰ-ਫਲੋਰੀਫਾਰਮ,1. ক্রিপ্টোগাম 2. নন-ফ্লোরিফর্ম
ਛਾਂਟੀ (ਫਲ),ছাঁটাই (ফল)
ਕਲਮ,কলম
ਕਿਸਮ ਦੀ ਕਿਸਮ,চাষের বৈচিত্র্য
1. ਟ੍ਰੈਕਸ਼ਨ 2. ਖੇਤੀਬਾੜੀ 3. ਖੇਤੀ,1. ট্র্যাকশন 2. কৃষি 3. কৃষিকাজ
1. ਕਿਸਾਨ 2. ਕਾਸ਼ਤਕਾਰ,1. কৃষক 2. চাষী
1. ਕਾਸ਼ਤ 2. ਕਾਸ਼ਤ 3. ਪਾਲਣ,1. চাষ 2. চাষ 3. লালনপালন
1.ਸਰੋਤ 2.ਤਿਆਰੀ,1.সম্পদ 2.প্রস্তুতি
1.ਕੁੰਤਲਨ 2.ਕੁੰਚਨ,1.কুন্তালন 2.কুঞ্চন
ਆਸਣ,ভঙ্গি
1. ਐਪੀਡਰਰਮਿਸ 2. ਛੱਲੀ,1. এপিডার্মিস 2. কিউটিকল
1. ਕਲਮ 2. ਕੱਟਣਾ 3. ਕੱਟਣਾ 4. ਕੱਟਣਾ 5. ਕੱਟਣਾ,1. কলম 2. কাটিং 3. কাটিং 4. কাটিং 5. কাটিং
1. ਕੀੜਾ ਸਰੀਰ 2. ਸਿਸਟ 3. ਗੰਢ 4. ਵਿਗੜਿਆ ਗੰਢ 5. ਨਿਓਪਲਾਜ਼ਮ,1. কৃমি কর্পাস 2. সিস্ট 3. সিস্ট 4. বিকৃত পিণ্ড 5. নিওপ্লাজম
cytochrome,সাইটোক্রোম
ਸੈੱਲ ਜੋੜਨਾ,সেল কাপলিং
ਸੈੱਲ ਪ੍ਰਜਨਨ,কোষের প্রজনন
ਸੈੱਲ ਜੈਨੇਟਿਕਸ,কোষ জেনেটিক্স
cytoplasmic ਡਿਵੀਜ਼ਨ,সাইটোপ্লাজমিক বিভাগ
ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨ,কোষ বিদ্যা
ਸੈੱਲ lysis,কোষের লাইসিস
1. ਸਾਇਟੋਮੇਰ 2. ਸੈੱਲ ਸੈਗਮੈਂਟੇਸ਼ਨ,1. সাইটোমের 2. কোষ বিভাজন
cytoplasm,সাইটোপ্লাজম
1. ਡੇਅਰੀ 2. ਡੇਅਰੀ,1. ডেইরি 2. ডেইরি
ਡੇਅਰੀ ਉਦਯੋਗ,দুগ্ধ শিল্প
1. ਡੈਮ 2. ਬਰੀਡਰ,1. বাঁধ 2. ব্রিডার
ਦਿਨ ਦਾ ਸੰਪੂਰਨ ਪੌਦਾ,দিন পরম উদ্ভিদ
ਫੁੱਲ ਦੇ ਬਾਅਦ ਦਿਨ,ফুল ফোটার পর দিন
ਪੂਰੇ ਫੁੱਲ ਦੇ ਬਾਅਦ ਦਿਨ,ফুল ফোটার পর দিন
ਅਕੁਸ਼ਲਤਾ,অদক্ষতা
decalcification,decalcification
1. ਡਿਸਲੋਜ 2. ਡਿਸਲੋਜ,1. অপসারণ 2. অপসারণ
ਸੜਨ,ক্ষয়
ਪਤਝੜ,পর্ণমোচী
1. ਦਸ਼ਮਲਵ 2. ਦਸ਼ਮਲਵ,1. দশমিক 2. দশমিক
ਘਟੀਆਪਨ,হীনমন্যতা
ਅਨੁਰਾਨ (ਮਿੱਟੀ),অনুরান (মাটি)
ਵਿਪੁਸ਼ਪਨ,বিপুষ্পন
ਬਿਲਿੰਗ,বিলিং
ਕਟਾਈ,বন নিধন
ਬਦਨਾਮੀ,অসম্মান
ਪਤਨ,অধঃপতন
ਭਾਗ ਦਿਨ,অংশ দিন
1. ਮਾਤਰਾ 2. ਹਿੱਸਾ,1. পরিমাণ 2. অংশ
dehiscence,dehiscence
ਭੂਸੀ ਨੂੰ ਹਟਾਉਣਾ,ভুসি অপসারণ
ਭੂਸੀ ਨੂੰ ਹਟਾਉਣਾ,ভুসি অপসারণ
ਡੀਹਾਈਡਰੇਸ਼ਨ,পানিশূন্যতা
ਨਿਹਾਈਡ੍ਰਸ,নির্জল
ਮੰਗ,চাহিদা
1. ਵਿਨਾਸ਼ਕਾਰੀ 2. ਗੁਣਾ,1. বিকৃতকরণ 2. গুণ
ਖੰਡਨ,বর্জন
1. ਜਮ੍ਹਾ (ਮਿੱਟੀ) 2. ਜਮ੍ਹਾ (ਆਰਥਿਕਤਾ),1. জমা (মাটি) 2. জমা (অর্থনীতি)
ਜਮ੍ਹਾ,আমানত
1. ਘਟਾਓ 2. ਘਟਾਓ,1. অবচয় 2. অবচয়
ਡੀਸਲੀਨੇਸ਼ਨ,বিশুদ্ধকরণ
1. ਪਾਣੀ ਸੁਕਾਉਣਾ 2. ਡੀਹਾਈਡਰੇਸ਼ਨ,1. জল শুকিয়ে যাওয়া 2. ডিহাইড্রেশন
1. ਡਿਜ਼ਾਈਨ 2. ਡਿਜ਼ਾਈਨ,1. ডিজাইন 2. ডিজাইন
ਸੁੱਕਣ ਵਾਲਾ,শুষ্ক
ਕਰਨਲ ਹਟਾਉਣ,কার্নেল অপসারণ
ਡੀ-ਇੰਟਰਕਲੇਸ਼ਨ,de-intercalation
ਸੰਜੋਗ,সংযোজন
1. ਨਰ ਮੰਜਰੀ ਐਕਸਟਰੈਕਸ਼ਨ (ਮੱਕੀ) 2. ਬੱਲਰ ਐਕਸਟਰੈਕਸ਼ਨ,1. পুরুষ মঞ্জরি নিষ্কাশন (ভুট্টা) 2. বলর নিষ্কাশন
ਬੱਲਰ ਜਾਂ ਕੁੰਦਨ ਕੱਟਣਾ,বল্লার বা কুন্দন কাটিং
ਨਿਰਧਾਰਕ,নির্ধারক
devaluation,অবমূল্যায়ন
de-vegetate,উদ্ভিজ্জ
ਭਟਕਣਾ,বিচ্যুতি
ਡਬਲ,দ্বিগুণ
ਨਿਦਾਨ,রোগ নির্ণয়
ਵੱਖਰੀ ਪਰਿਪੱਕਤਾ,বিভিন্ন পরিপক্কতা
ਵੰਡ,বিভাজন
1. ਡਾਇਕੋਟਾਈਲਡਨ 2. ਡਾਇਕੋਟਾਈਲਡਨ (ਬੀਜ),1. ডাইকোটাইলেডন 2. ডাইকোটাইলেডন (বীজ)
ਪਿੱਠ ਦੀ ਬਿਮਾਰੀ,পিঠের রোগ
1. ਫੈਲਾਅ 2. ਪ੍ਰਸਾਰ,1. ডিফিউশন 2. ডিফিউশন
ਪਾਚਨ ਸਮਰੱਥਾ,হজম ক্ষমতা
ਡਾਇਹਾਈਬ੍ਰਿਡ,ডাইহাইব্রিড
1. ਡੈਮ 2. ਡਰੇਨ 3. ਪਰਿਵਾਰ,1. বাঁধ 2. ড্রেন 3. পরিবার
ਮਾਮੂਲੀ,সামান্য
1. ਮੋਨੋਗੈਮਸ 2. ਮੋਨੋਗੈਮਸ,1. একগামী 2. একগামী
ਡਿਪਲੋਇਡ,ডিপ্লয়েড
1. ਡਿਪਲੋਇਡ 2. ਡਿਪਲੋਇਡ,1. ডিপ্লয়েড 2. ডিপ্লয়েড
dipole,ডাইপোল
1. ਕੱਢਣਾ 2. ਬਡ ਹਟਾਉਣਾ,1. নিষ্কাশন 2. কুঁড়ি অপসারণ
1. ਹਲ ਵਾਹੁਣਾ 2. ਕਤਾਈ,1. লাঙ্গল চাষ 2. স্পিনিং
ਛੂਟ,ছাড়
ਕੀਟਾਣੂਨਾਸ਼ਕ,জীবাণুমুক্তকরণ
1. ਫੈਲਾਅ 2. ਖਿੰਡਾਉਣਾ,1. বিচ্ছুরণ 2. বিক্ষিপ্তকরণ
1. ਖਿੰਡਾਉਣਾ 2. ਪਰਿਵਰਤਨ,1. বিক্ষিপ্তকরণ 2. ভিন্নতা
ਵਿਭਿੰਨਤਾ,বৈচিত্রতা
ਵਿਭਿੰਨ ਖੇਤੀਬਾੜੀ,বৈচিত্র্যময় কৃষি
ਡੀਐਨਏ ਕਦਮ,ডিএনএ পদক্ষেপ
ਡੀ.ਐਨ.ਏ ਪ੍ਰਾਪਤਕਰਤਾ,ডিএনএ রিসিভার
ਡੌਕ ਕਿਰਾਏ &#39;ਤੇ,ডক ভাড়া
ਅਸਰਦਾਰ,কার্যকর
ਸੁਸਤਤਾ,সুপ্ততা
1. ਮਾਤਰਾ 2. ਖੁਰਾਕ 3. ਖੁਰਾਕ,1. পরিমাণ 2. ডোজ 3. ডোজ
ਡਬਲ ਸਿਗਮੋਇਡ ਕਰਵ,ডবল সিগমায়েড বক্ররেখা
1. ਝੱਖੜ 2. ਖਿੱਚੋ,1. দমকা 2. প্রসারিত
1. ਐਗਜ਼ੌਸਟ ਡਰੇਨ 2. ਗੰਦਾ ਪਾਣੀ,1. নিষ্কাশন ড্রেন 2. বর্জ্য
ਡਰੇਨੇਜ,নিষ্কাশন
ਖਿੱਚ,আকর্ষণ
1. ਦਵਾਈ ਦਿਓ 2. ਭਿੱਜੋ,1. ওষুধ দিন 2. ভিজিয়ে দিন
ਕਾਸਮੈਟਿਕਸ (ਬੀਜ),প্রসাধনী (বীজ)
1. auger 2. ਘੱਟ ਨੁਕਸ 3. ਡ੍ਰਿਲ 4. auger,1. auger 2. অগভীর ফল্ট 3. ড্রিল 4. auger
1. ਮੋਰੀ 2. ਡ੍ਰਿਲ 3. ਡ੍ਰਿਲ,1. গর্ত 2. ড্রিল 3. ড্রিল
1. ਡ੍ਰਿਲਿੰਗ 2. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਬਿਜਾਈ 3. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਡੋਲ੍ਹਣਾ,1. ড্রিলিং 2. একটি ড্রিল দিয়ে বপন করা 3. একটি ড্রিল দিয়ে ঢালা
ਤੁਪਕਾ ਸਿੰਚਾਈ,ড্রিপ সেচ
ਸੁੱਕੀ ਖੇਤੀ,শুকনো চাষ
1.ਧੂੜ 2.ਬੁਕਨੀ,1.ধুলো 2.বুকনি
1. ਡਸਟਰ 2. ਸਕੈਟਰਰ,1. ডাস্টার 2. বিক্ষিপ্তকারী
ਛਿੜਕਣ ਲਈ,ছিটানো
1. ਬੌਣਾ 2. ਵਾਮਨ,1. বামন 2. বামন
ਵਾਮਨ ਪਿਰਾਮਿਡ,বামন পিরামিড
ਵਾਮਿਨੀ ਭਵਨ,ভামিনী ভবন
ਵਾਤਾਵਰਣ,বাস্তুশাস্ত্র
ਅਰਥ ਗਣਿਤ,অর্থনীতি
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,অর্থনৈতিক দক্ষতা
ਸਥਿਤੀ ਦੀ ਕਿਸਮ,পরিস্থিতিগত প্রকার
ਵਾਧੂ ਪੱਧਰੀ,অতিরিক্ত স্তরিত
ਨਰਮ,নরম
ਮਿੱਟੀ ਵਿਗਿਆਨ,মৃত্তিকা বিজ্ঞান
1. ਬ੍ਰਿਜਿੰਗ 2. ਕਿਨਾਰਾ 3. ਸਟ੍ਰੈਂਡ ਕਲੋਜ਼ਰ,1. ব্রিজিং 2. এজিং 3. স্ট্র্যান্ড ক্লোজার
ਭੋਜਨ ਦਾ ਹਿੱਸਾ,খাদ্য অংশ
ਮੰਗ ਦੀ ਲਚਕਤਾ,চাহিদার স্থিতিস্থাপকতা
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,উত্পাদন স্থিতিস্থাপকতা
ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ,তড়িৎ বিশ্লেষণ
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,ইলেক্ট্রোফোরেসিস
ਵਾਸ਼ਪੀਕਰਨ,বাষ্পীভবন
1. ਡੀਕੈਪੀਟੇਟਰ 2. ਨਸਬੰਦੀ 3. ਡੀਕੈਪੀਟੇਟਰ 4. ਨਸਬੰਦੀ,1. শিরশ্ছেদ 2. বন্দী 3. শিরশ্ছেদ 4. জীবাণুমুক্ত
1. ਵੀਰ ਬੰਦੀ 2. ਤੂੜੀ,1. উইয়ার বান্দি 2. স্ট্রবান্ডি
ਭਰੂਣ,ভ্রূণ
1. ਭਰੂਣ ਵਿਗਿਆਨ 2. ਭੌਤਿਕ ਵਿਗਿਆਨ,1. ভ্রূণবিদ্যা 2. পদার্থবিদ্যা
1. ਨਿਕਾਸ 2. ਨਿਕਾਸ,1. প্রস্থান 2. প্রস্থান
emulsifier,ইমালসিফায়ার
ਅੰਤਰਜਾਤੀ,অন্তঃসত্ত্বা
ਅੰਤਰ-ਪੁਆਇੰਟ ਡਿਵੀਜ਼ਨ,আন্তঃবিন্দু বিভাগ
ਅੰਤਰ-ਪਰਜੀਵੀ,অন্তঃপরজীবী
ਐਂਡੋਸਪਰਮ,এন্ডোস্পার্ম
ਉੱਦਮ,এন্টারপ্রাইজ
ਕੀਟ ਵਿਗਿਆਨ,কীটতত্ত্ব
ਵਾਤਾਵਰਣ,পরিবেশ
1. ਐਨਜ਼ਾਈਮ 2. ਐਨਜ਼ਾਈਮ,1. এনজাইম 2. এনজাইম
ਕਲੱਸਟਰ ਗ੍ਰਾਫਟਿੰਗ,ক্লাস্টার গ্রাফটিং
1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ,1. এপিফাইট 2. এপিফাইট
ਇਕੁਇਟੀ,ইক্যুইটি
ਖਾਤਮਾ,নির্মূল
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,অত্যাবশ্যক পুষ্টি
1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ,1. পরিমাপ 2. জাম্প 3. মূল্যায়ন
ਚੁਸਤ,সূক্ষ্মতা
ਸੁਜਾਨਿਕ,সুজনিক
ਮੁਲਾਂਕਣ,মূল্যায়ন
ਭਾਫ਼ ਗੇਜ,বাষ্প গেজ
evaportranspiration,বাষ্পীভবন
ਸਦੀਵੀ ਇਨਕਲਾਬ,চিরন্তন বিপ্লব
1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ,1. চিরসবুজ 2. চিরসবুজ
ਵਿਕਾਸ,উন্নয়ন
ਬੰਦ ਕਰ ਦਿਓ,বিছিন্ন করা
ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ),পরিক্ষয় (উর্বরতা)
ਸ਼ੋਸ਼ਣ,শোষণ
1. ਖੋਜ 2. ਖੋਜ,1. অন্বেষণ 2. অন্বেষণ
1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ,1. এক্সট্রুশন 2. নির্গমন
ਆਈ,আই
1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ,1. ফ্যাক্টর 2. কম্পোনেন্ট 3. ফ্যাক্টর 4. রিসোর্স
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,ফ্যাক্টর উত্পাদনশীলতা
ਵਪਾਰੀ ਦੀ ਛੋਟ,ব্যবসায়ীদের ডিসকাউন্ট
ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,ফ্যাক্টরিয়াল ব্লক ডিজাইন
ਵਿਕਲਪਕ,বিকল্প
1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ,1. পট্টি 2. পালিহার
ਕੁੱਲ,স্থূল
ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ,ক্ষেত্রের মূল্যায়ন
ਖੇਤੀ ਬਜਟ,খামার বাজেট
ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ,কৃষি ব্যবসা
ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ,ক্ষেত্রের পরিকল্পনা
1. ਕਿਸਾਨ 2. ਕਿਸਾਨ,1. কৃষক 2. কৃষক
1. ਖੇਤੀ 2. ਖੇਤੀ,1. কৃষি 2. কৃষিকাজ
ਟੱਕਰ,সংঘর্ষ
ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ,একাধিক প্রজনন
ਫਰਮੈਂਟੇਸ਼ਨ,গাঁজন
ਜਣਨ,উর্বরতা
ਖਾਦ,সার
ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ,সার ব্যবহারের দক্ষতা
ਰੇਸ਼ੇਦਾਰ,তন্তুযুক্ত
1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ,1. খামার 2. এলাকা 3. অবস্থান
ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ,মাটির জল ধরে রাখা
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,ক্ষেত্র প্রদর্শন
1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ,1. ইমোবিলাইজেশন 2. ফিক্সেশন 3. ফিক্সেশন
1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ,1. প্লাবন 2. গর্ভধারণ
ਵਹਾਅ ਚਿੱਤਰ,প্রবাহ চিত্র
ਭੋਜਨ ਮੁੱਲ,খাদ্য মূল্য
ਚਾਰਾ,পশুখাদ্য
ਪੂਰਵ ਅਨੁਮਾਨ,পূর্বাভাস
ਜੰਗਲ,বন। জংগল
ਜੰਗਲਾਤ,বনায়ন
1. ਤਾਦਪਰਨ 2. ਰੂਪ,1. তাদপার্ন 2. ফর্ম
ਠੰਡ ਰੋਧਕ,হিম প্রতিরোধী
1. ਪਾਲਾ 2. ਝੁਲਸ,1. পাল 2. ব্লাইট
1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ,1. হিমায়িত 2. হিমায়িত
ਫੰਕਸ਼ਨ,ফাংশন
1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ,1. ফল পতন 2. ফল পতন
ਫਲ ਬਣ,ফল হত্তয়া
1. ਧੁਨੀ 2. ਧੁੰਦ,1. ফিউমিগেশন 2. ফিউমিগেশন
ਉੱਲੀਨਾਸ਼ਕ,ছত্রাকনাশক
ਐਂਟੀਫੰਗਲ,অ্যান্টিফাঙ্গাল
ਉੱਲੀ,ছত্রাক
1. ਖੁਦਾ 2. ਸੀਤਾ,1. খুদ 2. সীতা
1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ,1. ফিউশন 2. ফিউশন
ਕਪਾਹ ਉੱਨ,সুতি পশম
ਵਾਲਾਂ ਵਾਲਾ,লোমশ
1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ,1. গাছের আলসার 2. পিটিকা
1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ,1. গ্যামেট 2. গেমেট
1. ਬਾਗ 2. ਬਾਗ,1. বাগান 2. বাগান
1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ,1. পানসাল 2. হাইড্রোমিটার
ਜੀਨ ਸੰਗ੍ਰਹਿ,জিন সংগ্রহ
ਜੀਨ ਟੈਗਨ,জিন ট্যাগন
ਵੰਸ਼ਾਵਲੀ,বংশতালিকা
ਜੀਨ ਨਕਸ਼ਾ,জিন মানচিত্র
ਜੈਨੇਟਿਕਸ,জেনেটিক্স
1. ਜੀਨੋਮ 2. ਸੰਗੀਨ,1. জিনোম 2. সংগেন
ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ,সঞ্জিনী কালেকশন
ਜੀਨੋਮਿਕਸ,জিনোমিক্স
ਜੀਨੋਟਾਈਪ,জিনোটাইপ
1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ,1. জিনের গঠন 2. জিনের ধরন
ਲਿੰਗ,লিনেজ
1. ਜੀਨਸ 2. ਵੰਸ਼,1. বংশ 2. বংশ
1. ਜਰਮ 2. ਕੀਟਾਣੂ,1. জীবাণু 2. জীবাণু
ਕੀਟਾਣੂਨਾਸ਼ਕ,জীবাণু নাশক
ਉਗਣਾ,অঙ্কুরোদগম
1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ,1. জার্মপ্লাজম 2. জার্মপ্লাজম
gibberellic ਐਸਿਡ,জিবেরেলিক অ্যাসিড
ਇਕੱਠਾ ਕਰਨਾ,কুড়ানো
ਤੁਸ਼,টুশ
1. ਗਲੁਟਨ 2. ਪੇਟੂ,1. গ্লুটেন 2. পেটুক
glycolysis,গ্লাইকোলাইসিস
ਵਧੀਆ,চমৎকার
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,সোনালী বিপ্লব
1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ,1. শ্রেণীবিভাগ 2. শ্রেণীবিভাগ 3. স্তরবিন্যাস
1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ,1. কলমযুক্ত উদ্ভিদ 2. পেনম্ব্রাল উদ্ভিদ
ਕਲਮ ਅਸੰਗਤ,কলম অসামঞ্জস্যপূর্ণ
ਗ੍ਰਾਨਾ,গ্রানা
ਦਾਣੇ,দানাদার
ਹਰੀ ਖਾਦ,সবুজ সার
ਹਰੀ ਕ੍ਰਾਂਤੀ,সবুজ বিপ্লব
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,বৃদ্ধি এবং উন্নয়ন
1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ,1. মাড়ির রোগ
ਵਿਪਰੀਤ ਲਿੰਗੀ,বিষমকামী
1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ,1. প্রকৃতি 2. প্রকৃতি 3. রূপগুণ 4. চেহারা
1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ,1. ওলা 2. কারকাপাত 3. কারকা
ਰੋਮਿਲਵਾਚ,রোমিলওয়াচ
ਖਾਰੇ ਗੱਠ,লবণাক্ত সিস্ট
ਹੈਰੋ,হ্যারো
1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ,1. ফসল কাটার সূচক 2. ফসল কাটার সূচক
1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ,1. ফসল কাটা 2. কাটা ফসল 3. সমাপ্ত ফসল 4. ফলন
1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ,1. প্লাকিং 2. ফসল তোলা 3. প্লাকিং
1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ,1. ডিম পাড়া 2. ডিম ফোর্স
ਸੁੱਕਾ ਘਾਹ,শুষ্ক ঘাস
ਸੁੱਕੀ ਫੀਡ,শুকনো ফিড
ਗੰਜੀ,গেঞ্জি
ਧੁੰਦ,কুয়াশা
ਧੁੰਦਲਾ,ঝাপসা
1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ,1. বালি 2. সিত্তা 3. মুন্ডক 4. শীর্ষ 5. মাথা 6. সিরা
ਝਰੀ ਦਾ ਅੰਤ,খাঁজ শেষ
ਚੋਟੀ ਦੀ ਛਾਂਟੀ,শীর্ষ ছাঁটাই
ਵਾੜ,বেড়া
ਹਿਰਾਸਤ,হেফাজত
ਕੁੰਡਲਨੀ,কুন্ডলিনী
hematite,হেমাটাইট
1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ,1. ভেষজ 2. ভেষজ
