Malayalam,Marathi
ഡാറ്റ പ്രോസസ്സർ,डेटा प्रोसेसर
ഡാറ്റ പരിരക്ഷ,माहिती संरक्षण
ഡാറ്റ റെക്കോർഡ്,डेटा रेकॉर्ड
ഡാറ്റ വീണ്ടെടുക്കൽ,डेटा पुनर्प्राप्ती
ഡാറ്റ ദിനചര്യ,डेटा दिनचर्या
ഡാറ്റ സുരക്ഷ,डेटा सुरक्षा
ഡാറ്റ സെറ്റ്,डेटा सेट
ഡാറ്റ സിഗ്നൽ,डेटा सिग्नल
ഡാറ്റ സിങ്ക്,डेटा सिंक
വിവര ഉറവിടം,माहितीचा स्रोत
ഡാറ്റ സ്പെസിഫിക്കേഷൻ,डेटा तपशील
ഡാറ്റ സ്റ്റേഷൻ,डेटा स्टेशन
ഡാറ്റ സംഭരണം,डेटा स्टोरेज
ഡാറ്റ സംഭരണ ഘടന,डेटा स्टोरेज संरचना
ഡാറ്റ ഘടന,डेटा संरचना
ഡാറ്റ സ്വിച്ച്,डेटा स्विच
ഡാറ്റ പട്ടിക,डेटा टेबल
ഡാറ്റ ടെർമിനൽ,डेटा टर्मिनल
ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ,डेटा ट्रान्सक्रिप्शन
ഡാറ്റ കൈമാറ്റം,डेटा ट्रान्सफर
ഡാറ്റ ട്രാൻസ്മിഷൻ,डेटा ट्रान्समिशन
ഡാറ്റ ട്രാൻസ്മിഷൻ ചാനൽ,डेटा ट्रान्समिशन चॅनेल
ഡാറ്റ തരം,डेटा प्रकार
ഡാറ്റ യൂണിറ്റ്,डेटा युनिट
ഡാറ്റ മൂല്യനിർണ്ണയം,माहितीचे वैधीकरण
ഡാറ്റാബേസ്,डेटाबेस
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,डेटाबेस प्रशासन
ഡാറ്റാബേസ് ഡിസൈൻ,डेटाबेस डिझाइन
ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം,डेटाबेस व्यवस्थापन प्रणाली
ഡാറ്റഗ്രേവ്,datagrav
ഡാറ്റ,माहिती
മരിച്ച മേഖല,मृत क्षेत्र
സ്തംഭനാവസ്ഥ,गतिरोध
സ്തംഭനാവസ്ഥ തടയൽ,गतिरोध प्रतिबंध
ഡീബഗ്,डीबग
തീരുമാന പെട്ടി,निर्णय बॉक्स
തീരുമാനമെടുക്കൽ പ്രക്രിയ,निर्णयप्रक्रिया
തീരുമാന പിന്തുണാ സംവിധാനം,निर्णय समर्थन प्रणाली
തീരുമാന വൃക്ഷം,निर्णयाचे झाड
ഡീകോഡർ,डिकोडर
വിഘടന തത്വം,विघटन तत्त्व
ഡീക്രിപ്ഷൻ,डिक्रिप्शन
സമർപ്പിത ചാനൽ,समर्पित चॅनेल
സമർപ്പിത തുറമുഖം,समर्पित बंदर
പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN),संरक्षण डेटा नेटवर्क (DDN)
പ്രതിരോധ വിവര സംവിധാനം,संरक्षण माहिती प्रणाली
defragmentation,डीफ्रॅगमेंटेशन
കാലതാമസം,विलंब
കാലതാമസം കൗണ്ടർ,विलंब काउंटर
കാലതാമസം സമയം,विलंब वेळ
ഇല്ലാതാക്കുക,हटवा
ഇല്ലാതാക്കൽ രേഖ,हटवणे रेकॉर्ड
ഡിലിമിറ്റർ,परिसीमक
ഡെൽറ്റ മോഡുലേഷൻ,डेल्टा मॉड्युलेशन
ഡിമാൻഡ് പേജിംഗ്,मागणी पेजिंग
ഡെമോ,डेमो
demodulation,demodulation
demultiplexer,demultiplexer
ഡീനോർമലൈസേഷൻ,विकृतीकरण
സാന്ദ്രത,घनता
ആശ്രിതത്വം,अवलंबित्व
ആശ്രിത യൂണിറ്റ്,अवलंबून युनिट
dequeue,पंक्ती
dereferencing,संदर्भ देणे
ഡെറിവേഷൻ ട്രീ,व्युत्पन्न झाड
ഉരുത്തിരിഞ്ഞ ഫീൽഡ്,व्युत्पन्न फील्ड
അവരോഹണ തരം,उतरत्या क्रमवारी
ഡിസൈൻ,डिझाइन
ഡെസ്ക് കാൽക്കുലേറ്റർ,डेस्क कॅल्क्युलेटर
ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ,डेस्कटॉप संगणक
ഡെസ്ക്ടോപ്പ് അവതരണം,डेस्कटॉप सादरीकरण
ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP),डेस्कटॉप प्रकाशन (DTP)
ഡെസ്ക്ടോപ്പ് വീഡിയോ,डेस्कटॉप व्हिडिओ
ലക്ഷ്യസ്ഥാന വിലാസം,गंतव्य पत्ता
വിനാശകൻ,विनाशक
ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ,निर्धारक ऑटोमॅट्स
ഡെവലപ്പർ,विकसक
വികസന സംവിധാനം,विकास प्रणाली
ഉപകരണം,साधन
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,डिव्हाइस नियंत्रण युनिट
ഉപകരണ കൺട്രോളർ,डिव्हाइस नियंत्रक
ഉപകരണ മാനേജ്മെന്റ്,डिव्हाइस व्यवस्थापन
ഉപകരണ മോഡ്,डिव्हाइस मोड
രോഗനിർണയം,निदान
ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം,निदान प्रणाली
ഡയഗ്നോസ്റ്റിക്സ്,निदान
ഡയഗ്രം,आकृती
ഡയൽ ചെയ്യുക,डायल
ഡയൽ ലൈൻ,डायल लाइन
ഡയൽ ടോണ്,डायल टोन
ഡയൽ അപ്,डायल करा
ഡയലോഗ്,संवाद
ഡയലോഗ് ബോക്സ്,डायलॉग बॉक्स
ഡയലപ്പ് മോഡം,डायलअप मॉडेम
വ്യാസം,आकारमान
നിഘണ്ടു,शब्दकोश
വ്യത്യാസം,भिन्नता
ഡിജിറ്റൽ,डिजिटल
ഡിജിറ്റൽ ചാനൽ,डिजिटल चॅनेल
ഡിജിറ്റൽ സർക്യൂട്ട്,डिजिटल सर्किट
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,डिजिटल संगणक
ഡിജിറ്റൽ ഡാറ്റ,डिजिटल डेटा
ഡിജിറ്റൽ സൗകര്യം,डिजिटल सुविधा
ഡിജിറ്റൽ ഫിൽട്ടർ,डिजिटल फिल्टर
ഡിജിറ്റൽ ലൈബ്രറി,डिजिटल लायब्ररी
ഡിജിറ്റൽ മോഡുലേഷൻ,डिजिटल मॉड्यूलेशन
ഡിജിറ്റൽ മോണിറ്റർ,डिजिटल मॉनिटर
ഡിജിറ്റൽ ചിത്രം,डिजिटल चित्र
ഡിജിറ്റൽ ഒപ്പ്,डिजिटल स्वाक्षरी
ഡിജിറ്റൽ സ്വിച്ച്,डिजिटल स्विच
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,डिजिटल ते अॅनालॉग (D/A) कनवर्टर
ഡിജിറ്റൈസേഷൻ,डिजिटायझेशन
ഡിജിറ്റൈസ് ചെയ്യുക,डिजीटल करा
ഡിജിറ്റൈസർ,डिजिटायझर
ഡയോഡ്,डायोड
നേരിട്ട്,थेट
നേരിട്ടുള്ള വിലാസം,थेट पत्ता
നേരിട്ടുള്ള പരിവർത്തനം,थेट रूपांतरण
നേരിട്ടുള്ള സംയോജനം,थेट जोडणी
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
നേരിട്ടുള്ള രീതി,थेट पद्धत
നിർദ്ദേശം,निर्देश
ഡയറക്ടറി,निर्देशिका
ഡയറക്ടറി സെർവർ,निर्देशिका सर्व्हर
ഡയറക്ടറി സേവനം,निर्देशिका सेवा
പ്രവർത്തനരഹിതമാക്കുക,अक्षम करा
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,सिग्नल अक्षम करणे
വിച്ഛേദിക്കുക,डिस्कनेक्ट करा
വ്യതിരിക്തമായ,स्वतंत्र
ഡിസ്ക്,डिस्क
ഡിസ്ക് വിലാസം,डिस्क पत्ता
ഡിസ്ക് അറേ,डिस्क अॅरे
ഡിസ്ക് ശേഷി,डिस्क क्षमता
ഡിസ്ക് ഡ്രൈവ്,डिस्क ड्राइव्ह
ഡിസ്ക് ഫയൽ,डिस्क फाइल
ഡിസ്ക് മെമ്മറി,डिस्क मेमरी
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),डिस्क ऑपरेटिंग सिस्टम (DOS)
ഡിസ്ക് പായ്ക്ക്,डिस्क पॅक
ഡിസ്ക് സെർവർ,डिस्क सर्व्हर
ഡിസ്ക് സംഭരണം,डिस्क स्टोरेज
ഡിസ്കെറ്റ്,डिस्केट
ഫയൽ പ്രദർശിപ്പിക്കുക,फाइल प्रदर्शित करा
ചിത്രം പ്രദർശിപ്പിക്കുക,प्रतिमा प्रदर्शित करा
നിർമാർജനം,विल्हेवाट
ദൂരം,अंतर
ദൂരം പ്രവർത്തനം,अंतर कार्य
വളച്ചൊടിക്കൽ,विकृती
വിതരണം ചെയ്തു,वितरित केले
വിതരണം ചെയ്ത ഡാറ്റ,वितरित डेटा
വിതരണം ചെയ്ത സെർവർ,वितरित सर्व्हर
വിതരണം ചെയ്ത സംവിധാനം,वितरित प्रणाली
വിതരണക്കാരൻ,वितरणात्मक
പ്രമാണം,दस्तऐवज
പ്രമാണം വീണ്ടെടുത്തു,दस्तऐवज पुनर्प्राप्त
പ്രമാണ വിൻഡോ,दस्तऐवज विंडो
പ്രമാണീകരണം,दस्तऐवजीकरण
ഡൊമെയ്ൻ,डोमेन
ഡൊമെയ്ൻ നാമം,डोमेनचे नाव
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,डॉट मॅट्रिक्स प्रिंटर
താഴേക്ക്,खाली
ഡൗൺ ലിങ്ക്,डाउन लिंक
ഡൗൺലോഡ് ചെയ്യുന്നു,डाउन लोडिंग
സമയക്കുറവ്,खाली वेळ
വലിച്ചിടുന്നു,ड्रॅग करणे
DRAM (ഡൈനാമിക് റാം),DRAM (डायनॅमिक रॅम)
ഡ്രിഫ്റ്റ്,वाहून जाणे
ഡ്രൈവർ,चालक
ഡ്രോപ്പ്,थेंब
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,ड्रॉप डाउन सूची बॉक्स
ഡ്രം ഡ്രൈവ്,ड्रम ड्राइव्ह
ഡ്രം പ്രിന്റർ,ड्रम प्रिंटर
ഡ്രം യൂണിറ്റ്,ड्रम युनिट
ഇരട്ട,दुहेरी
ഇരട്ട സാന്ദ്രത,दुहेरी घनता
ഡമ്മി വിലാസം,डमी पत्ता
തള്ളുക,डंप
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,डुप्लेक्स सर्किट
ഡ്യൂപ്ലെക്സിംഗ്,डुप्लेक्सिंग
തനിപ്പകർപ്പ്,नक्कल
ഡിവിഡി R/W,DVD R/W
ഡിവിഡി റോം,डीव्हीडी रॉम
ചലനാത്മക നിർദ്ദേശം,डायनॅमिक सूचना
ഡൈനാമിക് മെമ്മറി,डायनॅमिक मेमरी
ചലനാത്മകത,गतिशीलता
EBCDIC,EBCDIC
ഇ-ബിസിനസ്,ई-व्यवसाय
പ്രതിധ്വനി,प्रतिध्वनी
ഇ-കൊമേഴ്‌സ്,ई-कॉमर्स
തിരുത്തുക,सुधारणे
എഡിറ്റർ,संपादक
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,शैक्षणिक तंत्रज्ञान
ഇഇപി റോം,ईईपी रोम
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),प्रभावी पत्ता (फ्लोटिंग पत्ता)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,प्रभावी ऑपरेंड पत्ता
ഫലപ്രദമായ നടപടിക്രമം,प्रभावी प्रक्रिया
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),प्रभावी UID (वापरकर्ता ओळख)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,प्रभावी ट्रान्समिशन ऑपरेंड
എട്ട്-ബിറ്റ് ബൈറ്റ്,आठ-बिट बाइट
ഇലക്ട്രോണിക് പഠനം,ई-लर्निंग
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,निवडणूक-अल्गिर्म
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),इलेक्ट्रिक मेलिंग (ई-मेल)
ഇലക്ട്രിക് പ്രിന്റർ,इलेक्ट्रिक प्रिंटर
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,इलेक्ट्रिकल अकाउंटिंग मशीन
ഇലക്ട്രോണിക്,इलेक्ट्रॉनिक
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ഇലക്ട്രോണിക് ഫയലിംഗ്,इलेक्ट्रॉनिक फाइलिंग
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,इलेक्ट्रॉनिक जर्नल्स
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,इलेक्ट्रॉनिक प्रकाशन
ഇലക്ട്രോണിക് സ്വിച്ച്,इलेक्ट्रॉनिक स्विच
ഘടകം,घटक
ഇ-മെയിൽ,ई-मेल
ഈ - മെയില് വിലാസം,ई-मेल पत्ता
എംബഡഡ് സിസ്റ്റം,एम्बेडेड प्रणाली
ഉൾച്ചേർക്കൽ,एम्बेडिंग
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),एमिटर कपल लॉजिक (ECL)
ശൂന്യമായ സ്റ്റാക്ക്,रिक्त स्टॅक
ശൂന്യമായ ചരട്,रिक्त स्ट्रिंग
അനുകരണം,अनुकरण
എൻക്യാപ്സുലേഷൻ,encapsulation
എൻസിഫർ,कूटलेखन
എൻകോഡ്,एन्कोड
എൻകോഡർ,एन्कोडर
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,एन्क्रिप्ट केलेला डेटा
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,एन्क्रिप्टिंग फाइल सिस्टम
എൻക്രിപ്ഷൻ,एनक्रिप्शन
ബ്ലോക്കിന്റെ അവസാനം,ब्लॉकचा शेवट
ഫയലിന്റെ അവസാനം (EOF),फाइलचा शेवट (EOF)
അന്തിമ ഉപയോക്താവ്,अंतिम वापरकर्ता
നൽകുക,प्रविष्ट करा
എന്റർ-കീ,एंटर-की
എന്റർപ്രൈസ് സെർവർ,एंटरप्राइझ सर्व्हर
എന്റർപ്രൈസ് സിസ്റ്റം,एंटरप्राइझ प्रणाली
സ്ഥാപനം,अस्तित्व
സ്ഥാപന-ബന്ധം,अस्तित्व-संबंध
പ്രവേശന സമയം,प्रवेश वेळ
എൻട്രി വേരിയബിൾ,एंट्री व्हेरिएबल
എണ്ണാവുന്നത്,असंख्य
പരിസ്ഥിതി,वातावरण
യുഗം,युग
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,एप्सिलॉन बंद करणे
സമനില,तुल्यकारक
ഉപകരണങ്ങൾ,उपकरणे
തുല്യതാ ക്ലാസ്,समतुल्य वर्ग
തുല്യതാ ബന്ധം,समतुल्य संबंध
മായ്ക്കുക,पुसून टाका
കോഡ് തിരുത്തുന്നതിൽ പിശക്,कोड दुरुस्त करताना त्रुटी
തെറ്റ് തിരുത്തൽ,त्रुटी सुधारणे
പിശക് കണ്ടെത്തൽ,त्रुटी शोधणे
പിശക് കൈകാര്യം ചെയ്യൽ,त्रुटी हाताळणी
പിശക് സന്ദേശം,त्रुटी संदेश
പിശക് നിരക്ക്,त्रुटी दर
പിശക് വീണ്ടെടുക്കൽ,त्रुटी पुनर्प्राप्ती
പിശക് പതിവ്,त्रुटी नित्यक्रम
രക്ഷപ്പെടുന്ന സ്വഭാവം,सुटलेले पात्र
ഇഥർനെറ്റ്,इथरनेट
സംഭവം,कार्यक्रम
ഇവന്റ് ചെയിൻ,कार्यक्रम साखळी
ഇവന്റ് നിയന്ത്രണം,घटना नियंत्रण
ഇവന്റ് കൗണ്ടർ,कार्यक्रम काउंटर
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,अपवाद हाताळणी
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,एक्सचेंज करण्यायोग्य डिस्क स्टोरेज
ഒഴിവാക്കൽ,बहिष्कार
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),अनन्य किंवा (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,एक्झिक्युटेबल प्रोग्राम
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,कार्यकारी विधान
സമഗ്രമായ തിരയൽ,संपूर्ण शोध
നിലവിലുണ്ട്,अस्तित्वात आहे
പുറത്ത്,बाहेर पडा
വിദഗ്ധ സംവിധാനം,तज्ञ प्रणाली
ആവിഷ്കാരം,अभिव्यक्ती
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),विस्तारित ग्राफिक अॅरे (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),विस्तारित उद्योग मानक (EIS)
വിപുലീകരിച്ച യന്ത്രം,विस्तारित मशीन
വിപുലീകരിച്ച മെമ്മറി,विस्तारित मेमरी
വിപുലമായ കൃത്യത,विस्तारित अचूकता
വിപുലീകരിച്ച സോർട്ടിംഗ്,विस्तारित वर्गीकरण
ബാഹ്യ കോൾ,बाह्य कॉल
ബാഹ്യ പിശക്,बाह्य त्रुटी
ബാഹ്യ പ്രവർത്തനം,बाह्य कार्य
ബാഹ്യ തടസ്സം,बाह्य व्यत्यय
ബാഹ്യ മെമ്മറി,बाह्य मेमरी
ബാഹ്യ മെമ്മറി,बाह्य मेमरी
ബാഹ്യ മോഡം,बाह्य मोडेम
ബാഹ്യ റഫറൻസ്,बाह्य संदर्भ
ബാഹ്യ തിരയൽ,बाह्य शोध
ബാഹ്യ സംഭരണ ഉപകരണം,बाह्य स्टोरेज डिव्हाइस
വേർതിരിച്ചെടുക്കൽ,काढणे
എക്സ്ട്രാപോളേഷൻ,एक्सट्रापोलेशन
മുഖപ്രകൃതി പ്രിന്റർ,चेहरा-वर्ण प्रिंटर
പരാജയപ്പെടാത്ത പ്രവർത്തനം,अयशस्वी-सुरक्षित ऑपरेशन
പരാജയതോത്,अपयशाचा दर
പരാജയം വീണ്ടെടുക്കൽ,अपयश पुनर्प्राप्ती
തെറ്റായ കോഡ്,खोटा कोड
തെറ്റായ പിശക്,खोटी चूक
ഫാൻ-ഇൻ,फॅन-इन
ഫാൻ ഔട്ട്,बाहेर
ഫാസിമൈൽ I/O ഉപകരണം,फॅसिमाईल I/O डिव्हाइस
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),फास्ट फोरियर ट्रान्सफॉर्म (FFT)
മാരകമായ തെറ്റ്,गंभीर त्रुटी
തെറ്റ് കണ്ടെത്തൽ,दोष शोधणे
തെറ്റ് രോഗനിർണയം,दोष निदान
തെറ്റ് സഹിഷ്ണുത,चुकीची सहनशीलता
ഫാക്സ്,फॅक्स
ഫാക്സ് സന്ദേശം,फॅक्स संदेश
FDC,FDC
സവിശേഷത കണ്ടെത്തൽ,वैशिष्ट्य शोध
ഫീഡ് സൈക്കിൾ,फीड सायकल
പ്രതികരണം,अभिप्राय
ഫീഡർ,फीडर
കൊണ്ടുവരിക,आणणे
ഫിബൊനാച്ചി തിരയൽ,फिबोनाची शोध
ഫിബൊനാച്ചി സീക്വൻസ്,फिबोनाची क्रम
ഫിബൊനാച്ചി പരമ്പര,फिबोनाची मालिका
ഫൈബർ ഒപ്റ്റിക്സ്,फायबर ऑप्टिक्स
ഫിഡോ നെറ്റ്,फिडो नेट
വയൽ,फील्ड
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,पाचव्या पिढीचे संगणक
ഫയൽ,फाइल
ഫയൽ ആക്സസ് രീതി,फाइल प्रवेश पद्धत
ഫയൽ അലോക്കേഷൻ പട്ടിക,फाइल वाटप सारणी
ഫയൽ കംപ്രഷൻ,फाइल कॉम्प्रेशन
ഫയൽ പകർത്തൽ,फाइल कॉपी करणे
ഫയൽ ലേഔട്ട്,फाइल लेआउट
ഫയൽ ലയിപ്പിക്കുക,फाइल विलीनीकरण
ഫയൽ വീണ്ടെടുക്കൽ,फाइल पुनर्प्राप्ती
ഫയൽ സംഭരണം,फाइल स्टोरेज
ഫയൽ ഘടന,फाइल संरचना
ഫയൽ സിസ്റ്റം,फाइल सिस्टम
ഫയൽ കൈമാറ്റം,फाइल हस्तांतरण
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
ഫിൽട്ടർ,फिल्टर
അന്തിമ അവസ്ഥ,अंतिम स्थिती
കണ്ടെത്തുക,शोधणे
പരിമിതമായ സംസ്ഥാന യന്ത്രം,मर्यादित राज्य मशीन
അഗ്നി മതിൽ,आग भिंत
ഫേംവെയർ,फर्मवेअर
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,प्रथम येणाऱ्यास प्रथम सेवा
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,पहिल्या पिढीचा संगणक
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),फर्स्ट इन फर्स्ट आउट (FIFO)
ആദ്യ ഓർഡർ യുക്തി,प्रथम ऑर्डर तर्क
ആദ്യ ക്രമ സിദ്ധാന്തം,प्रथम ऑर्डर सिद्धांत
നിശ്ചിത പാർട്ടീഷൻ,निश्चित विभाजन
പതാക,झेंडा
ഫ്ലെക്സിബിൾ ഡിസ്ക്,लवचिक डिस्क
ഫ്ലോപ്പി ഡിസ്ക്,फ्लॉपी डिस्क
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),फ्लॉपी डिस्क ड्राइव्ह (Fdd)
ഫ്ലോ ചാർട്ട്,प्रवाह चार्ट
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,नियंत्रण प्रवाह
ഫ്ലഷ്,फ्लश
ഫോൾഡർ,फोल्डर
ഫോണ്ട്,फॉन्ट
ഫോണ്ട് കുടുംബം,फॉन्ट कुटुंब
വിദേശ കീ,परदेशी की
രൂപം,फॉर्म
ഔപചാരിക ഭാഷ,औपचारिक भाषा
ഔപചാരിക സംവിധാനം,औपचारिक प्रणाली
ഫോർമാറ്റ്,स्वरूप
ഫോർമാറ്റിംഗ്,स्वरूपन
ഫോർട്രാൻ,फोरट्रान
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,फोरट्रान प्रोग्रामिंग
ഫോർവേഡ് സ്ലാഷ്,पुढे झुकणारी तिरकी रेष
നാലാം തലമുറ കമ്പ്യൂട്ടർ,चौथ्या पिढीचा संगणक
ശകലം,तुकडा
ഫ്രെയിം,फ्रेम
സ്വതന്ത്ര വല,मोफत नेट
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,मोफत सॉफ्टवेअर फाउंडेशन
സൗജന്യ സംഭരണം,विनामूल्य संचयन
ഫ്രീവെയർ,फ्रीवेअर
ഫ്രണ്ട് എൻഡ്,समोरचे टोक
ഫ്രണ്ട് പാനൽ,समोरची बाजू
പ്രവർത്തനം,कार्य
ഫംഗ്ഷൻ കീ,फंक्शन की
ഫംഗ്ഷൻ റഫറൻസ്,कार्य संदर्भ
പ്രവർത്തനപരമായ ആശ്രിതത്വം,कार्यात्मक अवलंबित्व
ഫങ്ഷണൽ ടെസ്റ്റിംഗ്,कार्यात्मक चाचणी
അവ്യക്തമായ യുക്തി,अस्पष्ट तर्क
അവ്യക്തമായ സെറ്റ്,अस्पष्ट संच
നേട്ടം,मिळवणे
കളി മരം,खेळाचे झाड
വിടവ് പ്രതീകം,अंतर वर्ण
മാലിന്യം,कचरा
മാലിന്ന്യ ശേഖരണം,कचरा गोळा करणे
മാലിന്ന്യ ശേഖരണം,कचरा गोळा करणे
മാലിന്യത്തിൽ മാലിന്യം (GIGO),कचरा बाहेर कचरा (GIGO)
ഗേറ്റ്,गेट
കവാടം,प्रवेशद्वार
പൊതു പരിപാടി,सामान्य कार्यक्रम
പൊതു പരിപാടി,सामान्य कार्यक्रम
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,सामान्य उद्देश संगणक
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,सामान्य उद्देश संगणक
പൊതു രജിസ്റ്റർ,सामान्य नोंदणी
പൊതുവൽക്കരണം,सामान्यीकरण
പൊതുവൽക്കരണം,सामान्यीकरण
പൊതു-ഉദ്ദേശ്യ ഭാഷ,सामान्य हेतूची भाषा
പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം,सामान्य उद्देश ऑपरेटिंग सिस्टम
പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ,सामान्य-उद्देश रजिस्टर
സൃഷ്ടിച്ച പിശക്,व्युत्पन्न त्रुटी
ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു,निर्मिती कार्य
ജനറിക് ക്ലാസ്,सामान्य वर्ग
പൊതു പ്രവർത്തനം,सामान्य कार्य
പൊതുവായ പേര്,सामान्य नाव
ജിഗോ,gigo
ആഗോള,जागतिक
ആഗോള കോഡ്,जागतिक कोड
ആഗോള ലോക്ക്,जागतिक लॉक
ആഗോള ശൃംഖല,जागतिक नेटवर्क
ആഗോള ശൃംഖല,जागतिक नेटवर्क
ആഗോള ഉപയോക്താവ്,जागतिक वापरकर्ता
ആഗോള വേരിയബിൾ,जागतिक चल
ആഗോളവൽക്കരണം,जागतिकीकरण
ഗോഫർ,गोफर
ഗോഫർ ക്ലയന്റ്,गोफर क्लायंट
ഗോഫർ സെർവർ,गोफर सर्व्हर
ഗോഫർ സൈറ്റ്,गोफर साइट
ഗോഫർ സ്പേസ്,गोफर जागा
ഭംഗിയുള്ള തരംതാഴ്ത്തൽ,मोहक अध:पतन
വ്യാകരണ പരിശോധകൻ,व्याकरण तपासक
വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്,व्याकरण डौलदार निर्गमन
ആകെ തുക,एकूण
ഗ്രാഫ്,आलेख
ഗ്രാഫ് പ്ലോട്ടിംഗ്,आलेख प्लॉटिंग
ഗ്രാഫിക് സ്വഭാവം,ग्राफिक वर्ण
ഗ്രാഫിക് കൺട്രോളർ,ग्राफिक नियंत्रक
ഗ്രാഫിക് ഡാറ്റ ഘടന,ग्राफिक डेटा संरचना
ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം,ग्राफिक प्रदर्शन कार्यक्रम
ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ,ग्राफिक प्रदर्शन रिझोल्यूशन
ഗ്രാഫിക് ഭാഷ,ग्राफिक भाषा
ഗ്രാഫിക് ഭാഷ,ग्राफिक भाषा
ഗ്രാഫിക് പാനൽ,ग्राफिक पॅनेल
