Tamil,Marathi
dodecagon,डोडेकॅगॉन
பன்னிருமுகி,dodecahedron
களம்,डोमेन
ஒரு செயல்பாட்டின் களம்,फंक्शनचे डोमेन
வரையறையின் களம்,व्याख्या डोमेन
இருப்பு களம்,अस्तित्वाचे क्षेत्र
மேலாதிக்க மூலோபாயம்,प्रबळ धोरण
டாப்ளர் விளைவு,डॉपलर प्रभाव
டாட் தயாரிப்பு,डॉट उत्पादन
புள்ளியிடப்பட்ட வளைவு,ठिपके असलेला वक्र
இரட்டை வேறுபாடு,दुहेरी फरक
இரட்டை அதிவேக விநியோகம்,दुहेरी घातांकीय वितरण
இரட்டை சுருள்,दुहेरी हेलिक्स
இரட்டை ஒருங்கிணைந்த,दुहेरी अविभाज्य
இரட்டை ஒருங்கிணைப்பு,दुहेरी एकत्रीकरण
இரட்டை வரம்பு,दुहेरी मर्यादा
இரட்டை மாதிரி திட்டம்,दुहेरी नमुना योजना
இரட்டை வரிசை,दुहेरी क्रम
இரட்டை தொடர்,दुहेरी मालिका
இரட்டை பின்னொட்டு குறியீடு,दुहेरी प्रत्यय नोटेशन
இரட்டை கூட்டுத்தொகை,दुहेरी बेरीज
கீழ்நோக்கிய முடுக்கம்,अधोगामी प्रवेग
கீழ்நோக்கிய இடப்பெயர்ச்சி,खालच्या दिशेने विस्थापन
கீழ்நோக்கிய இயக்கம்,खालची गती
கீழ்நோக்கிய வேகம்,खालचा वेग
இழுத்து,ड्रॅग
இழுவிசை,ड्रॅग फोर्स
இரட்டை,दुहेरी
இரட்டை அடிப்படையில்,दुहेरी आधार
இரட்டை உள் தயாரிப்பு,दुहेरी आतील उत्पादन
இரட்டை நேரியல் நிரலாக்க சிக்கல்,दुहेरी रेखीय प्रोग्रामिंग समस्या
இரட்டை செயல்பாடு,दुहेरी ऑपरेशन
இரட்டை பிரச்சனை,दुहेरी समस्या
இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்,ड्युअल सिम्प्लेक्स अल्गोरिदम
இரட்டை எளிய நுட்பம்,ड्युअल सिम्प्लेक्स तंत्र
இரட்டை இடம்,दुहेरी जागा
இரட்டை மாறி,दुहेरी व्हेरिएबल
இரட்டை திசையன் இடம்,दुहेरी वेक्टर जागा
போலி குறியீடு,डमी निर्देशांक
போலி சந்தா,डमी सबस्क्रिप्ट
போலி பின்னொட்டு,डमी प्रत्यय
போலி மாறி,डमी व्हेरिएबल
நகல் செயல்முறை,डुप्लिकेट प्रक्रिया
மாறும்,गतिमान
இயக்க அமைப்பு,गतिशील प्रणाली
மாறும் தேவை செயல்பாடு,डायनॅमिक मागणी कार्य
டைனமிக் மாதிரி,डायनॅमिक मॉडेल
மாறும் நிரலாக்க,डायनॅमिक प्रोग्रामिंग
மாறும் நிரலாக்க அணுகுமுறை,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
டைனமிக் நிரலாக்க நுட்பம்,डायनॅमिक प्रोग्रामिंग तंत्र
இயக்கவியல்,गतिशीलता
ஒரு துகள் இயக்கவியல்,कणाची गतिशीलता
திடமான உடல்களின் இயக்கவியல்,कठोर शरीराची गतिशीलता
பூமி,पृथ्वी
பூகம்பத்தின் தீவிரம்,भूकंपाची तीव्रता
விசித்திரத்தன்மை,विलक्षणता
கிரகணம்,ग्रहण
பொருளாதார கணிப்பு,अर्थमितीय अंदाज
பொருளாதார நிபுணர்,अर्थशास्त्री
பொருளாதார அளவியல்,अर्थमिति
பொருளாதாரம்,अर्थशास्त्र
விளிம்பு,धार
ஒரு குவிந்த தொகுப்பின் விளிம்பு,बहिर्वक्र संचाची किनार
செயல்திறன் காரணி,कार्यक्षमता घटक
ஈஜென் உறுப்பு,eigen घटक
ஈஜென் செயல்பாடு,eigen फंक्शन
ஈஜென் மதிப்பு,eigen मूल्य
ஈஜென் மதிப்பு சமன்பாடு,eigen मूल्य समीकरण
ஈஜென் திசையன்,इजेन वेक्टर
மீள்,लवचिक
மீள் மாறிலி,लवचिक स्थिरांक
மீள் சமநிலை,लवचिक समतोल
நெகிழ்ச்சி,लवचिकता
நெகிழ்ச்சி மேற்பரப்பு,लवचिकता पृष्ठभाग
மின்னணு கணினி,इलेक्ट्रॉनिक संगणक
உறுப்பு,घटक
அடிப்படை நிரல் செயல்பாடு,प्राथमिक स्तंभ ऑपरेशन
ஆரம்ப நிகழ்வு,प्राथमिक घटना
அடிப்படை செயல்பாடு,प्राथमिक कार्य
அடிப்படை செயல்பாடு,प्राथमिक ऑपरेशन
அடிப்படை முடிவு,प्राथमिक परिणाम
அடிப்படை நிகழ்தகவு சட்டம்,प्राथमिक संभाव्यता कायदा
அடிப்படை வரிசை செயல்பாடு,प्राथमिक पंक्ती ऑपरेशन
ஒழிக்க,दूर करणे
நீக்குதல் செயல்முறை,निर्मूलन प्रक्रिया
நீள்வட்டம்,लंबवर्तुळ
நீள்வட்டம்,लंबवर्तुळाकार
நீள்வட்டம்,लंबवर्तुळाकार
நீள்வட்ட மேற்பரப்பு,लंबवर्तुळाकार पृष्ठभाग
நீள்வட்ட உடல்,लंबवर्तुळाकार शरीर
உட்பொதித்தல்,एम्बेडिंग
உமிழ்வு,उत्सर्जन
அனுபவ தரவு,अनुभवजन्य डेटा
அனுபவ சூத்திரம்,प्रायोगिक सूत्र
அனுபவ நிகழ்தகவு,अनुभवजन्य संभाव्यता
அனுபவ உறவு,अनुभवजन्य संबंध
வெற்று தொகுப்பு,रिकामा संच
மூடப்பட்டது,बंद
குறியாக்கம்,एन्कोडिंग
எண்டோமார்பிசம்,एंडोमॉर्फिझम
இறுதி புள்ளி,शेवटचा बिंदू
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,वर्ग मध्यांतराचा शेवटचा बिंदू
ஆற்றல்,ऊर्जा
ஆற்றல் வேக கூறு,ऊर्जा गती घटक
மாறி நுழைகிறது,व्हेरिएबल प्रविष्ट करणे
எண்ணற்ற தொகுப்பு,असंख्य संच
கணக்கீடு,गणना
சமமான,समान
சமத்துவம்,समानता
சமமாக வாய்ப்பு,तितकीच शक्यता
சம நிகழ்தகவு தேர்வு முறை (=epsem),समान संभाव्यता निवड पद्धत (=epsem)
சமன்,समानता
சமன்பாடு,समीकरण
முதல் பட்டத்தின் சமன்பாடு,प्रथम पदवीचे समीकरण
இரண்டாம் பட்டத்தின் சமன்பாடு,द्वितीय पदवीचे समीकरण
மூன்றாம் பட்டத்தின் சமன்பாடு,थर्ड डिग्रीचे समीकरण
பூமத்திய ரேகை,विषुववृत्त
சமமான,समसमान
சமபக்க,समभुज
சமநிலை,समतोल
சக்திகளின் சமநிலை,शक्तींचा समतोल
சமநிலை புள்ளி,समतोल बिंदू
சமத்துவம்,समतुल्यता
சமநிலை வகுப்பு,समतुल्य वर्ग
சமமான உறவு,समतुल्य संबंध
இணையான,समतुल्य
சமமான அணி,समतुल्य मॅट्रिक्स
சமமான தொகுப்பு,समतुल्य संच
எர்கோடிசிட்டி,कामुकता
பிழை,त्रुटी
பிழை பகுப்பாய்வு,त्रुटी विश्लेषण
பிழை குறியீடு,त्रुटी कोड
பிழை குணகம்,त्रुटी गुणांक
சராசரி சதுரத்தின் பிழை,सरासरी वर्गाची त्रुटी
முதல் வகை பிழை,पहिल्या प्रकारची त्रुटी
இரண்டாவது வகையான பிழை,दुसऱ्या प्रकारची त्रुटी
தப்பிக்கும் நிகழ்தகவு,सुटण्याची शक्यता
தப்பிக்கும் வேகம்,सुटलेला वेग
E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை,ई. श्मिटची ऑर्थोगोनालायझेशन प्रक्रिया
குறிப்பிடப்பட்ட வட்டம்,वर्णित मंडळ
அத்தியாவசியமான,आवश्यक
அடிப்படையில் தனித்துவமானது,मूलत: अद्वितीय
மதிப்பீடு,अंदाज
மதிப்பீட்டு முறை,अंदाज पद्धत
யூக்ளிடியன் ஒருங்கிணைப்பு,युक्लिडियन समन्वय
யூக்ளிடியன் களம்,युक्लिडियन डोमेन
யூக்ளிடியன் வடிவியல்,युक्लिडियन भूमिती
யூக்ளிடியன் n-வெளி,युक्लिडियन एन-स्पेस
யூக்ளிடியன் விமானம்,युक्लिडियन विमान
ஆய்லரின் தேற்றம்,युलरचे प्रमेय
மதிப்பீடு,मूल्यांकन करा
கூட,अगदी
கூட வளைவு,अगदी वक्र
கூட செயல்பாடு,सम कार्य
கூட பல,अगदी एकाधिक
இரட்டைப்படை எண்,सम संख्या
ஒற்றைப்படை சமச்சீர்,सम विषम सममिती
வரிசைமாற்றம் கூட,अगदी क्रमपरिवर्तन
நிகழ்வு,कार्यक्रम
கூட கால,सम मुदत
சரியான,अचूक
சரியான சி-சதுர சோதனை,अचूक ची-स्क्वेअर चाचणी
சரியான வேறுபாடு,अचूक फरक
சரியான சமன்பாடு,अचूक समीकरण
உதாரணமாக,उदाहरण
பரிமாற்றம்,देवाणघेवाण
முழுமையான நிகழ்வு,संपूर्ण कार्यक्रम
இருப்பு கோட்பாடு,अस्तित्व स्वयंसिद्ध
இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு),अस्तित्व संभाव्यता (= एक प्राथमिक संभाव्यता)
இருப்பு தேற்றம்,अस्तित्व प्रमेय
வெளிப்புற மாறி,एक्सोजेनस व्हेरिएबल
விரிவாக்கம்,विस्तार
எதிர்பார்ப்பு செயல்பாடு,अपेक्षा कार्य
எதிர்பார்க்கப்படும் அதிர்வெண்,अपेक्षित वारंवारता
எதிர்பார்க்கப்படும் மதிப்பு,अपेक्षित मूल्य
பரிசோதனை,प्रयोग
சோதனை பிழை,प्रायोगिक त्रुटी
விளக்கம்,स्पष्टीकरण
வெளிப்படையான சமன்பாடு,स्पष्ट समीकरण
வெளிப்படையான வடிவம்,स्पष्ट फॉर्म
வெளிப்படையான செயல்பாடு,स्पष्ट कार्य
வெளிப்படையான தீர்வு,स्पष्ट उपाय
அடுக்கு,घातांक
அதிவேக வளைவு,घातांक वक्र
அதிவேக அடர்த்தி செயல்பாடு,घातांकीय घनता कार्य
அதிவேக விநியோகம்,घातांकीय वितरण
அதிவேக சமன்பாடு,घातांक समीकरण
அதிவேக செயல்பாடு,घातांकीय कार्य
அதிவேகமான வளர்ச்சி,घातांक वाढ
அதிவேக சட்டம்,घातांक कायदा
அதிவேக வரைபடம்,घातांक नकाशा
அதிவேக தொடர்,घातांक मालिका
வெளிப்பாடு,अभिव्यक्ती
நீட்டிக்கப்பட்ட இடைவெளி,विस्तारित मध्यांतर
நீட்டிக்கப்பட்ட உண்மையான வரி,विस्तारित वास्तविक ओळ
நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு,विस्तारित वास्तविक संख्या प्रणाली
மேப்பிங்கின் நீட்டிப்பு,मॅपिंगचा विस्तार
வெளிப்புற கோணம்,बाह्य कोन
வெளிப்புற பகுதி,बाह्य क्षेत्र
வெளிப்புற புள்ளி,बाह्य बिंदू
வெளிப்புற,बाह्य
போக்கு மதிப்பின் விரிவாக்கம்,ट्रेंड व्हॅल्यूचे एक्स्ट्रापोलेशन
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,एक्सट्रापोलेशन तंत्र
தீவிர மதிப்பு,अत्यंत मूल्य
தீவிர,अत्यंत
தீவிர புள்ளி,अत्यंत बिंदू
குவிந்த தொகுப்பின் தீவிர புள்ளி,उत्तल संचाचा अत्यंत बिंदू
ஒரு செயல்பாட்டின் உச்சம்,फंक्शनचे टोक
தீவிர சொத்து,टोकाची मालमत्ता
முகம்,चेहरा
முக மதிப்பு,दर्शनी मूल्य
காரணி,घटक
காரணி பகுப்பாய்வு,घटक विश्लेषण
காரணியாக்கப்பட்டது,घटक
காரணியான,तथ्यात्मक
காரணி வடிவமைப்பு,फॅक्टोरियल डिझाइन
காரணியாக்கம்,फॅक्टरीकरण
காரணியாக்கு,फॅक्टराइज
நியாயமான விளையாட்டு,न्याय्य खेळ
பொய்,असत्य
குடும்பம்,कुटुंब
வட்டங்களின் குடும்பம்,मंडळांचे कुटुंब
குடும்ப வளைவுகள்,कौटुंबिक वक्र
செயல்பாடுகளின் குடும்பம்,कार्यांचे कुटुंब
வரிகளின் குடும்பம்,ओळींचे कुटुंब
முகநூல்,प्रतिकृती
எஃப்-விநியோகம்,F-वितरण
சாத்தியமான அடிப்படை தீர்வு,व्यवहार्य मूलभूत उपाय
சாத்தியமான தீர்வு,व्यवहार्य उपाय
பின்னூட்டம்,परत फीड करा
ஃபெர்மாட் கொள்கை,फर्मेट तत्त्व
ஃபெர்மட்டின் தேற்றம்,फर्मेटचे प्रमेय
ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்,फर्मी-डिरॅक आकडेवारी
ஃபைபோனச்சி எண்,फिबोनाची संख्या
ஃபைபோனச்சி தொடர்,फिबोनाची मालिका
களம்,फील्ड
இறுதி வேகம்,अंतिम वेग
வரையறுக்கப்பட்ட,मर्यादित
வரையறுக்கப்பட்ட அடிப்படை,मर्यादित आधार
வரையறுக்கப்பட்ட தசம,मर्यादित दशांश
வரையறுக்கப்பட்ட வேறுபாடு,मर्यादित फरक
வரையறுக்கப்பட்ட வேறுபாடு முறை,मर्यादित फरक पद्धत
வரையறுக்கப்பட்ட பரிமாணம்,मर्यादित आयामी
வரையறுக்கப்பட்ட பரிமாண திசையன் இடம்,मर्यादित मितीय वेक्टर जागा
வரையறுக்கப்பட்ட விளையாட்டு,मर्यादित खेळ
வரையறுக்கப்பட்ட வடிவியல்,मर्यादित भूमिती
வரையறுக்கப்பட்ட குறுக்குவெட்டு,मर्यादित छेदनबिंदू
வரையறுக்கப்பட்ட பல,मर्यादित अनेक
வரையறுக்கப்பட்ட மார்கோவ் சங்கிலி,मर्यादित मार्कोव्ह साखळी
finiteness ஆதாரம்,मर्यादितपणाचा पुरावा
வரையறுக்கப்பட்ட எண்,मर्यादित संख्या
வரையறுக்கப்பட்ட மக்கள் தொகை,मर्यादित लोकसंख्या
வரையறுக்கப்பட்ட நிகழ்தகவு,मर्यादित संभाव्यता
வரையறுக்கப்பட்ட தொடர்,मर्यादित मालिका
வரையறுக்கப்பட்ட தொகுப்பு,मर्यादित संच
வரையறுக்கப்பட்ட வேகம்,मर्यादित वेग
வரையறுக்கப்பட்ட அளவு,मर्यादित खंड
பொருத்தி,फिटिंग
வளைவு பொருத்துதல்,वक्र फिटिंग
நேர்கோட்டின் பொருத்துதல்,सरळ रेषेचे फिटिंग
நிலையான புள்ளி தேற்றம்,स्थिर बिंदू प्रमेय
நிலையான மாதிரி,निश्चित नमुना
விமான வேகம்,उड्डाणाचा वेग
மிதக்கும் புள்ளி எண்கணிதம்,फ्लोटिंग पॉइंट अंकगणित
மிதக்கும் புள்ளி அமைப்பு,फ्लोटिंग पॉइंट सिस्टम
ஓட்ட விளக்கப்படம்,प्रवाह चार्ट
ஓட்டம் வேகம்,प्रवाह वेग
திரவ இயக்கவியல்,द्रव गतिशीलता
குவிய,फोकल
குவிய நாண்,फोकल जीवा
குவிய தூரம்,फोकल अंतर
குவியத்தூரம்,केंद्रस्थ लांबी
கவனம்,लक्ष केंद्रित
கால்,पाऊल
செங்குத்தாக அடி,लंबाचा पाय
புவியீர்ப்பு விசை,गुरुत्वाकर्षण शक्ती
முன்னறிவிப்பு,अंदाज
சூத்திரம்,सुत्र
முறைப்படுத்து,तयार करणे
உருவாக்கம்,सूत्रीकरण
முன்னோக்கி வேறுபாடு,पुढे फरक
முன்னோக்கி இடைச்செருகல்,फॉरवर्ड इंटरपोलेशन
கணிதத்தின் அடித்தளம்,गणिताचा पाया
ஃபோரியரின் பகுப்பாய்வு,फोरियरचे विश्लेषण
ஃபோரியரின் தொடர்,फोरियरची मालिका
ஃபோரியரின் மாற்றம்,फोरियरचे परिवर्तन
பின்னம்,अपूर्णांक
பகுதி ஒருங்கிணைப்பு,अंशात्मक समन्वय
பின்ன எண்,अपूर्णांक संख्या
பகுதி நிரலாக்கம்,फ्रॅक्शनल प्रोग्रामिंग
இலவச பாதை,मुक्त मार्ग
இலவச திசையன்,मुक्त वेक्टर
அதிர்வெண்,वारंवारता
அதிர்வெண் நெடுவரிசை,वारंवारता स्तंभ
அதிர்வெண் வளைவு,वारंवारता वक्र
அதிர்வெண் விநியோகம்,वारंवारता वितरण
அதிர்வெண் ஹிஸ்டோகிராம்,वारंवारता हिस्टोग्राम
நிகழ்வின் அதிர்வெண்,घटनेची वारंवारता
அதிர்வெண் பலகோணம்,वारंवारता बहुभुज
அதிர்வெண் அட்டவணை,वारंवारता सारणी
விரக்தி,फ्रस्टम
ஒரு பிரமிட்டின் விரக்தி,एक पिरॅमिड च्या frustum
ஒரு கோளத்தின் விரக்தி,गोलाची कुंठित
முழு விரிவாக்கம்,पूर्ण विस्तार
செயல்பாடு,कार्य
செயல்பாட்டு பகுப்பாய்வு,कार्यात्मक विश्लेषण
அடிப்படை,मूलभूत
அடிப்படை தேற்றம்,मूलभूत प्रमेय
இயற்கணிதத்தின் அடிப்படை தேற்றம்,बीजगणिताचे मूलभूत प्रमेय
விண்மீன் மண்டலம்,आकाशगंगा
கலோயிஸ் புலம்,गॅलोइस फील्ड
கலோயிஸ் குழு,गॅलोईस गट
சூதாடியின் அழிவு,जुगाराचा नाश
விளையாட்டு மற்றும் நகர்வு,खेळ आणि हलवा
வாய்ப்பு விளையாட்டு,संधीचा खेळ
பகடை விளையாட்டு,फासे चा खेळ
விளையாட்டு கோட்பாடு,खेळ सिद्धांत
சரியான நினைவுடன் கூடிய விளையாட்டுகள்,परिपूर्ण आठवणीसह खेळ
விளையாட்டு மதிப்பு,खेळ मूल्य
காமா செயல்பாடு,गॅमा फंक्शन
காஸ்-அர்கண்ட் விமானம்,गॉस-आर्गंड विमान
காஸியன் வளைவு,गॉसियन वक्र
காஸியன் நீக்கம்,गौसियन निर्मूलन
காஸியன் விமானம்,गॉसियन विमान
காஸ்-ஜோர்டான் குறைப்பு,गॉस-जॉर्डन कपात
பொது வழக்கு,सामान्य केस
பொது ஒருங்கிணைப்பு தேற்றம்,सामान्य अभिसरण प्रमेय
பொது சமன்பாடு,सामान्य समीकरण
பொது காரணி,सामान्य घटक
பொது வடிவம்,सामान्य फॉर्म
பொது சூத்திரம்,सामान्य सूत्र
பொது விளையாட்டு,सामान्य खेळ
பொது அனுமானம்,सामान्य अनुमान
பொது ஒருங்கிணைப்பு,सामान्य अविभाज्य
பொதுமைப்படுத்தல்,सामान्यीकरण
பொதுவான இணை சட்டம்,सामान्यीकृत सहयोगी कायदा
பொதுவான தொடர்ச்சியான கருதுகோள்,सामान्यीकृत सातत्य गृहीतक
பொதுவான குவிந்த செயல்பாடு,सामान्यीकृत बहिर्वक्र कार्य
பொதுவான ஆயத்தொகுப்புகள்,सामान्यीकृत समन्वय
பொதுவான ஈஜென் மதிப்பு சிக்கல்,सामान्यीकृत eigen मूल्य समस्या
பொது ஒருங்கிணைப்பு தேற்றம்,सामान्य अभिसरण प्रमेय
பொது சமன்பாடு,सामान्य समीकरण
பொது காரணி,सामान्य घटक
பொது வடிவம்,सामान्य फॉर्म
பொது சூத்திரம்,सामान्य सूत्र
பொது விளையாட்டு,सामान्य खेळ
பொது அனுமானம்,सामान्य अनुमान
பொது ஒருங்கிணைப்பு,सामान्य अविभाज्य
பொதுமைப்படுத்தல்,सामान्यीकरण
பொதுவான இணை சட்டம்,सामान्यीकृत सहयोगी कायदा
பொதுவான தொடர்ச்சியான கருதுகோள்,सामान्यीकृत सातत्य गृहीतक
பொதுவான குவிந்த செயல்பாடு,सामान्यीकृत बहिर्वक्र कार्य
பொதுவான ஆயத்தொகுப்புகள்,सामान्यीकृत समन्वय
பொதுவான ஈஜென் மதிப்பு சிக்கல்,सामान्यीकृत eigen मूल्य समस्या
பொதுப்பெயர்,सामान्य नाव
மேற்பரப்பு இனம்,पृष्ठभागाची प्रजाती
புவியியல்,जिओडेसिक
வடிவியல்,भौमितिक
வடிவியல் கட்டுமானம்,भौमितिक बांधकाम
வடிவியல் சராசரி,भौमितिक सरासरी
வடிவியல் பெருக்கம்,भौमितिक गुणाकार
வடிவியல் நிகழ்தகவு,भूमितीय संभाव्यता
வடிவியல் முன்னேற்றம்,भौमितिक प्रगती
வடிவியல் தொடர்,भौमितिक मालिका
வடிவியல் வடிவம்,भौमितिक आकार
வடிவியல் எண்கணிதத் தொடர்,भौमितिक अंकगणित मालिका
வடிவியல்,भूमिती
உலகளாவிய அதிகபட்சம்,जागतिक कमाल
உலகளாவிய சொத்து,जागतिक मालमत्ता
உலகளாவிய குறைந்தபட்சம்,जागतिक किमान
உலகளாவிய உகந்தது,जागतिक इष्टतम
உலகளாவிய சொத்து,जागतिक मालमत्ता
உலகளாவிய சேணம் புள்ளி,ग्लोबल सॅडल पॉइंट
பொருத்தத்தின் நன்மை,तंदुरुस्तपणा
தர தொடர்பு,ग्रेड सहसंबंध
தரப்படுத்தப்பட்ட தரவு,श्रेणीबद्ध डेटा
சாய்வு,प्रवण
சாய்வு அடர்த்தி,ग्रेडियंट घनता
கோட்டின் சாய்வு,रेषेचा ग्रेडियंट
வேகத்தின் சாய்வு,वेगाचा ग्रेडियंट
சாய்வு திசையன்,ग्रेडियंट वेक्टर
சாய்வு வேகம்,ग्रेडियंट वेग
தரப்படுத்துதல்,प्रतवारी
தர பகுப்பாய்வு,ग्रेडिंग विश्लेषण
கிராம்,हरभरा
கிராம் தீர்மானிப்பான்,ग्राम निर्धारक
கிராம் - ஷ்மிட் ஆர்த்தோகனலைசேஷன் செயல்முறை,ग्राम - श्मिट ऑर्थोगोनालायझेशन प्रक्रिया
பெரிய சராசரி,भव्य अर्थ
பெரும் மொத்தம்,एकूण
வரைபடம்,आलेख
வரைகலை,ग्राफिक
வரைகலை,ग्राफिकल
வரைகலை கணக்கீடு,ग्राफिकल गणना
வரைகலை கட்டுமானம்,ग्राफिकल बांधकाम
வரைகலை ஒருங்கிணைப்பு,ग्राफिकल एकत्रीकरण
வரைகலை இடைச்செருகல்,ग्राफिकल इंटरपोलेशन
வரைகலை முறை,ग्राफिकल पद्धत
வரைகலை பிரதிநிதித்துவம்,ग्राफिकल प्रतिनिधित्व
வரைகலை வெளிப்பாடு,ग्राफिक अभिव्यक्ती
வரைபட தாள்,आलेख कागद
ஈர்ப்பு,गुरुत्वाकर्षण
ஈர்ப்பு முடுக்கம்,गुरुत्वाकर्षण प्रवेग
ஈர்ப்பு ஈர்ப்பு,गुरुत्वाकर्षण आकर्षण
ஈர்ப்பு மாறிலி,गुरुत्वाकर्षण स्थिरांक
ஈர்ப்பு வளைவு,गुरुत्वाकर्षण वक्रता
புவியீர்ப்பு விசை,गुरुत्वाकर्षण शक्ती
ஈர்ப்பு விசை,गुरुत्वाकर्षण खेचणे
புவியீர்ப்பு,गुरुत्वाकर्षण
பெரிய கரடி,महान अस्वल
பெரிய வட்டம்,महान मंडळ
பெரிய வட்ட விமானம்,महान - वर्तुळ विमान
பெரிய வட்ட பாதை,मोठा वर्तुळ मार्ग
மிகப்பெரிய பொதுவான நடவடிக்கை,सर्वात सामान्य उपाय
மிகப்பெரிய உறுப்பு,सर्वात मोठा घटक
மிகப் பெரிய கீழ் எல்லை,सर्वात मोठी खालची सीमा
பெரிய எண்,मोठी संख्या
பெரிய முக்கோணம்,महान त्रिकोण
கிரேக்க நாட்காட்டி,ग्रेगोरियन कॅलेंडर
கிரிகோரியன் திருத்தம்,ग्रेगोरियन सुधारणा
கிரிகோரி சூத்திரம்,ग्रेगरी सूत्र
கிரிகோரி - நியூட்டன் சூத்திரம்,ग्रेगरी - न्यूटन फॉर्म्युला
கிரிகோரி தொடர்,ग्रेगरी मालिका
மொத்த,स्थूल
மொத்த தொடர்பு,स्थूल सहसंबंध
மொத்த பிழை,घोर चूक
மொத்த வருமானம் ரூ,एकूण उत्पन्न
குழு,गट
குழு ஆட்டோமார்பிசம்,गट ऑटोमॉर्फिझम
குழு கோட்பாடு,गट स्वयंसिद्ध
குழு கட்டுப்பாடு,गट नियंत्रण
தொகுக்கப்பட்ட தொடர்,गटबद्ध मालिका
சமச்சீர் குழு,सममितींचा समूह
மாற்றத்தின் குழு,परिवर्तनाचा समूह
குழுவாக,ग्रुपॉइड
குழு தத்துவார்த்த அனுமானம்,गट सैद्धांतिक गृहीतक
குழு கோட்பாடு,गट सिद्धांत
வளர்ச்சி,वाढ
வளர்ச்சி சூத்திரம்,वाढ सूत्र
வளர்ச்சி விகிதம்,वाढीचा दर
g-புள்ளிவிவரம்,g-सांख्यिकी
சராசரியாக யூகிக்கப்பட்டது,अंदाजित सरासरी
அரை சேர்ப்பான்,अर्धा जोडणारा
பாதி திறந்த இடைவெளி,अर्धा खुला अंतराल
அரை இடம்,अर्धी जागा
ஹாமில்டன் கேலி தேற்றம்,हॅमिल्टन केली प्रमेय
ஹாமில்டோனியன் ஆபரேட்டர்,हॅमिलटोनियन ऑपरेटर
ஹாமில்டனின் குவாட்டர்னியன் இயற்கணிதம்,हॅमिल्टनचे चतुर्थांश बीजगणित
இசைவான,हार्मोनिक
ஹார்மோனிக் உறை,हार्मोनिक लिफाफा
ஹார்மோனிக் சராசரி,हार्मोनिक मध्यम
ஹார்மோனிக் முன்னேற்றம்,हार्मोनिक प्रगती
ஹார்மோனிக்ஸ்,हार्मोनिक्स
ஹார்மோனிக் தொடர்,हार्मोनिक मालिका
உயரம்,उंची
அரைக்கோளம்,गोलार्ध
அரைக்கோளமானது,गोलार्ध
அரைக்கோளத் திட்டம்,गोलार्ध प्रक्षेपण
ஹெப்டகன்,हेप्टॅगॉन
ஹெர்மிஷியன் கான்ஜுகேட் ஆபரேட்டர்,हर्मिटियन संयुग्मित ऑपरेटर
ஹெர்மிஷியன் வடிவம்,हर्मिटियन फॉर्म
ஹெர்மிஷியன் மேட்ரிக்ஸ்,हर्मिटियन मॅट्रिक्स
ஹெர்மிஷியன் ஆபரேட்டர்,हर्मिटियन ऑपरेटर
ஹெர்மிடியன் தயாரிப்பு,हर्मिटियन उत्पादन
ஹெர்மிஷியன் அரைகுழு,हर्मिटियन अर्धसमूह
ஹெர்மிஷியன் விண்வெளி,हर्मिटियन जागा
ஹெர்மிடியன் மாற்றம்,हर्मिटियन परिवर्तन
ஹெஸ் வரைபடம்,हेस आकृती
ஹெஸியன் அணி,हेसियन मॅट्रिक्स
செயல்பாட்டின் ஹெஸியன்,कार्याचे हेसियन
பன்முகத்தன்மை சோதனை,विषमता चाचणी
பன்முகத்தன்மை கொண்ட,विषम
பன்முக தரவு,विषम डेटा
பன்முக மக்கள் தொகை,विषम लोकसंख्या
ஹூரிஸ்டிக்,ह्युरिस्टिक
வெறித்தனமாக,heuristically
அறுகோணம்,षटकोन
ஹெக்ஸாஹெட்ரான்,हेक्सहेड्रॉन
படிநிலை உட்பிரிவு,श्रेणीबद्ध उपविभाग
படிநிலை,पदानुक्रम
உயர் பிறப்பு விகிதம்,उच्च जन्म दर
அதிக இறப்பு விகிதம்,उच्च मृत्यू दर
அதிக வயது - குழு,उच्च - वय - गट
உயர் வரிசை,उच्च ऑर्डर
மிக உயர்ந்த வரிசை,सर्वोच्च क्रम
ஹில்பர்ட் கன சதுரம்,हिल्बर्ट घन
ஹில்பர்ட் விண்வெளி,हिल्बर्ट जागा
எச் - மாறாதது,एच-अपरिवर्तनीय
வரலாற்று வரைபடம்,हिस्टोरिग्राम
வெற்று கூம்பு,पोकळ शंकू
ஹோமியோமார்பிசம்,होमिओमॉर्फिझम
ஒருமைப்பாடு,एकजिनसीपणा
ஒரேவிதமான,एकसंध
ஒரே மாதிரியான தரவு,एकसंध डेटा
ஒரே மாதிரியான வேறுபாடு சமன்பாடு,एकसंध फरक समीकरण
ஓரினச்சேர்க்கை,होमोमॉर्फिझम
கிடைமட்ட,क्षैतिज
கிடைமட்ட விமானம்,क्षैतिज विमान
மணி,तास
