Bengali,Hindi
ডিফারেনশিয়াল এমপ্লিফায়ার,विभेदी प्रवर्धक
ডিফারেনশিয়াল এমপ্লিফায়ার,विभेदी प्रवर्धक
ডিফারেনশিয়াল ক্যাথোড ট্রেইলিং,विभेदी कैथोड अनुगामी
ডিফারেনশিয়াল অপারেটর,विभेदी परिचालक
ডিফারেনশিয়াল ইনপুট ভোল্টেজ,विभेदी निवेश वोल्टता
ডিফারেনশিয়াল মোড,विभेदी विधा
ডিফারেনশিয়াল মোড ইঙ্গিত,विभेदी विधा संकेत
ডিফারেনশিয়াল জোড়া,विभेदी युग्म
ডিফারেনশিয়াল পিএসকে,विभेदी पी.एस.के.
ডিফারেনশিয়াল সার্কিট,विभेदी परिपथ
ডিফারেনশিয়াল,विभेदक
ডিফিউজ জংশন ট্রানজিস্টর,विसरित संधि ट्रांजिस्टर
ডিফিউজ প্রতিরোধক,विसरित प्रतिरोधक
বিস্তার,विसरण
ডিফিউশন ক্যাপাসিটর,विसरण संधारित्र
ডিজিটাল ফিল্টার,अंकीय फिल्टर
স্কোর,अंक
ডিজিটাল সার্কিট,अंकीय परिपथ
ডিজিটাল যোগাযোগ,अंकीय संचार
ডিজিটাল তুলনাকারী,अंकीय तुलनित्र
ডিজিটাল কম্পিউটার,अंकीय कंप्यूटर
ডিজিটাল বিলম্ব,अंकीय विलंब
ডিজিটাল ডিজাইন মাইক্রোপাওয়ার,अंकीय अभिकल्प सूक्ष्मशक्ति
ডিজিটাল ডিসপ্লে,अंकीय प्रदर्श
ডিজিটাল ফিল্টার,अंकीय फिल्टर
ডিজিটাল ফিল্টারিং,अंकीय फिल्टरन
সংখ্যাগত যুক্তি,अंकीय तर्क
সংখ্যাগত যুক্তি,अंकीय तर्क
ডিজিটাল পলিমিটার,अंकीय बहुमापी
ডিজিটাল পলিমিটার,अंकीय बहुमापी
ডিজিটাল পালস,अंकीय स्पंद
ডিজিটাল সিগন্যাল প্রসেসিং,अंकीय संकेत प्रक्रमण
ডিজিটাল টেলিভিশন,अंकीय टेलिविज़न
ডিজিটাল এনালগ রূপান্তরকারী,अंकीय अनुरूप परिवर्तक
বীমা,विमा
মাত্রিক সমীকরণ,विमीय समीकरण
ডায়োড,डायोड
ডায়োডের বৈশিষ্ট্য,डायोड अभिलक्षण
ডায়োড চরিত্রগত বক্ররেখা,डायोड अभिलक्षणिक वक्र
ডায়োড আবিষ্কারক,डायोड संसूचक
ডায়োড গুণক,डायोड गुणक
ডায়োড ট্রানজিস্টর লজিক/ডিটিএস,डायोड ट्रांजिस्टर तर्क/डी.टी.एस.
কন্যা,नति
ন্যাটি সুইচ,नति स्वच
ডাইজিগোটিক,द्वियुग्मक
ডাইপোল,द्विध्रुव
ডাইপোল অ্যান্টেনা,द्विध्रुव ऐन्टेना
ডিরাক,डिरैक
সরাসরি ঠিকানা,प्रत्यक्ष पता
সরাসরি সংযোগ,प्रत्यक्ष युग्मन
সরাসরি মেমরি অ্যাক্সেস (DMA),प्रत्यक्ष स्मृति अभिगम (डी.एम.ए.)
সরাসরি লেখার শরীর,प्रत्यक्ष लेखन निकाय
দিকনির্দেশক গেমেট,दिक्-युग्मक/दिशिक युग्मक
দিকনির্দেশক লাভ,दिशात्मक लब्धि
দিকনির্দেশনা,दिशिकता
দিক অ্যান্টেনা,दिशक ऐन्टेना
incapacitating তদন্ত,असमर्थकारी अन्वेषी शलाका
বিচ্ছিন্ন করা,विकोडांतरण
নিমজ্জন,विसर्जन
"নিমজ্জন বাতি, নিমজ্জন বাতি","विसर्जन दीप, विसर्जन लैंप"
বস্তুকণা,विविक्त घटक
বিতরণ কর,विविक्तकर
অবতল অ্যান্টেনা,अवतल ऐन्टेना
ডিস্ক,डिस्क
স্থানচ্যুতি ধ্রুবক (ধ্রুবক),विस्थापन स्थिरांक (नियतांक)
স্থানচ্যুতি বর্তমান,विस्थापन धारा
স্থানচ্যুতি ত্রুটি,विस्थापन त्रुटि
প্রদর্শনী,प्रदर्श
ক্ষয়,क्षय
বিকৃতি,विरूपण
বিকৃতি ক্ষতি,विरूपण क्षतिरूपण
বিকৃতি বর্তমান পরিসীমা,विरूपण धारा श्रेणी
বিকৃতি স্ট্রিম পচা,विरूपण धारा रोट
বিকৃতি সংবেদনশীলতা,विरूपण असुग्राहिता
বিকৃতি লাভ মার্জিন,विरूपण लब्धि उपांत
বিকৃতি ইনপুট প্রতিরোধের,विरूपण निवेश प्रतिरोध
বিকৃতি লুপ লাভ,विरूपण पाश लब्धि
বিতরণ করা পরিবর্ধক,वितरित प्रवर्धक
বিতরণ গুণক,वितरण गुणक
পরিবর্তন রিসিভার,विभिन्नता अभिग्राही
শূন্য বিভাগ পরীক্ষা,शून्य विभाजन परीक्षण
ডি-লেয়ার,डी-परत
আয়নোস্ফিয়ারের ডি-স্তর,आयनमंडल का D-परत
d-মস,डी-मॉस
ডলবি বডি,डॉल्बी निकाय
কার্যকর মেরু,प्रभावी ध्रुव
কার্যকর মেরু প্রতিরোধের,प्रभावी ध्रुव प्रतिकार
দাতা বর্জ্য,दाता अपद्रव्य
দাতা উপাদান,दाता पदार्थ
যত্নহীন অবস্থা,डॉन्टकेयर स्थिति
ভেজাল,अपमिश्रण
ডপলার এফেক্ট,डॉप्लर प्रभाव
ডপলার রাডার,डॉप्लर रेडार
ডসিমিটার,डोसीमीटर
পয়েন্ট ম্যাট্রিক্স,बिंदु मैट्रिक्स
বিন্দু স্বরলিপি,बिंदु संकेतन
গৌণ সমস্যা,द्विअंतीय निर्गम
বাইলেয়ার ক্যাপাসিটর,द्विपरत संधारित्र
binaural klystron,द्विअनुनादी क्लिस्ट्रॉन
দ্বিপাক্ষিক বার,द्विपार्श्व पट्टी
দ্বিপাক্ষিক পিসি বোর্ড,द्विपार्श्विक पी सी बोर्ड
ডবল মার্কিং,द्वि चिह्नन
ডবল ট্রানজিস্টর,द्विट्रांजिस्टर
ডুয়াল টিউনড এমপ্লিফায়ার,द्वि समस्वरित प्रवर्धक
ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক,द्विसमस्तर ट्राजिस्टर प्रवर्धक
দ্বিগুণ,द्विगुणक
বাধা সময়,व्यवरोध काल
আউটপুট ইলেক্ট্রোড,निर्गम इलेक्ट्रोड
ট্রেলিং আউটপুট ইলেক্ট্রোড,निर्गम इलेक्ट्रोड अनुगामी
d রাম,डी रैम
d রাম,डी रैम
রানঅফ সেল,अपवाह कोष्ट
স্রোতধারা,अपवाह धारा
প্রবাহ বেগ,अपवाह वेग
ছিদ্র টেপ,वेध टेप
অপারেটর বাস,परिचालक बस
অপারেটিং পর্যায়,परिचालक चरण
অন্যায়,आनति
শুকনো কোষ,शुष्क सेल
শুকনো এচিং,शुष्क निक्षारण
শুকনো ফিল্ম,शुष्क फिल्म
শুকনো সুইচিং,शुष्क स्विचन
ড্রাইস্টাস আর্ট ডিসপ্লেসার,ड्राइस्टस कला विस्थापक
D.T.E.,डी.टी.ई.
dtl (ডায়োড ট্রানজিস্টর লজিক),डी.टी.एल. (डायोड ट्रांजिस्टर तर्क)
"ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি.","द्विगेट फेट, द्विगेट एफ. ई.टी."
দ্বৈত মিল,द्वैत सुमेलन
দম্পতি সংক্রমণ,युगल संचरण
ডবল রিড কোঅর্ডিনেটর,द्विपठित संयोजक
"ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার","द्विप्रवणता अनुरूप, अंकीय परिवर्तक"
ডাইপোল পরিবর্তন,द्विप्रवण परिवर्तन
ডবল অনুসরণ ভোল্টেজ নিয়ামক,द्वि अनुवर्तन वोल्टता नियंत्रक
দ্বৈততা,द्वयात्मकता
ডবল সারিবদ্ধ,द्विपंकितबद्ध
নীরব অ্যান্টেনা,मूक ऐन्टेना
ডুপ্লেক্স ট্রান্সমিশন,द्वैध संचरण
ইউটিলিটি অনুপাত,उपयोगिता अनुपात
ইউটিলিটি অনুপাত মড্যুলেশন,उपयोगिता अनुपात मॉडुलन
dB-25 সংযোগকারী,dB-25 संयोजक
আবাস,वास काल
গতিশীল বৈশিষ্ট্য,गतिक अभिलक्षण
গতিশীল বৈশিষ্ট্য,गतिक अभिलक्षण
গতিশীল বর্তমান,गतिक धारा
গতিশীল প্রতিবন্ধকতা,गतिक प्रतिबाधा
"গতিশীল লোড লাইন, লোড লাইন","गतिक लोड रेखा, लोड रेखा"
গতিশীল মেমরি,गतिक स्मृति
পরিবর্তনশীল মেমরি সেল,परिवर्ती स्मृति सेल कोशिका
গতিশীল মেমরি রিফ্রেশার,गतिक स्मृति पुनश्चर्या
ডাইনামিক মাউস ইনভার্সন,गतिक मूस प्रतिलोमी
ডাইনামিক RAM ডাইনামিক RAM,"गतिक रैम, गतिक RAM"
গতিশীল পরিসীমা,गतिक परास
গতিশীল প্রতিরোধের,गतिक प्रतिरोध
গতিশীল স্থানচ্যুতি রেজিস্টার,गतिक विस्थापन रजिस्टर
গতিশীল পরীক্ষা,गतिक परीक्षण
ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM),गतिक विडियो यादृच्छिक अभिगम स्मृति (डी.वी.रैम)
ডায়নামো,डायनेमो
ডায়নামোমিটার,डायनेमोमीटर
ডিনিট্রন অসিলেটর,डायनेट्रॉन दोलक
"প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব","अर्ली प्रभाव, पूर्व प्रभाव"
e a রম,ई ए रोम
পৃথিবী সংযোগ,भू-संपर्क
গ্রাউন্ড স্টেশন,भू-स्टेशन
Ebers-Moul-Equation,एबर्स-मौल-समीकरण
Ebers-Maul-Model,एबर्स-मौल-मॉडल
প্রতিধ্বনি,प्रतिध्वनि
বিরোধী প্রতিধ্বনি,प्रतिध्वनि निरोधक
এডি কারেন্ট,भंवर धारा
স্ট্র্যান্ড সংযোগকারী,किनारा संबंधक
কোর ডিটেক্টর,कोर संसूचक
কোর ট্রিগার ফ্লিপ ফ্লপ,कोर ट्रिगर फ्लिप फ्लॉप
কোর ট্রিগার ল্যাচ,कोर ट्रिगर लैच
এডিসন প্রভাব,ऐडीसन प्रभाव
সম্পাদক,संपादक
কার্যকর এলাকা,प्रभावी क्षेत्र
কার্যকর বর্তমান,प्रभावी धारा
কার্যকর স্থল ব্যাসার্ধ,प्रभावी भू-त्रिज्या
কার্যকর উচ্চতা,प्रभावी ऊँचाई
কার্যকর দৈর্ঘ্য,प्रभावी लंबाई
কার্যকর ভর,प्रभावी द्रव्यमान
কার্যকর বিকিরণ শক্তি,प्रभावी विकीर्ण शक्ति
কার্যকর ভোল্টেজ,प्रभावी वोल्टता
দক্ষতা,दक्षता
ই.ই.পি. রম,ई.ई.पी. रॉम
আইকনাল সমীকরণ,आयकोनल समीकरण
বিপরীত ক্যাপাসিট্যান্স,व्युत्क्रम धारिता
ই-স্তর,ई-परत
বিদ্যুত্প্রবাহ,विद्युत धारा
বৈদ্যুতিক ক্ষেত্র,विद्युत क्षेत्र
বৈদ্যুতিক ক্ষেত্রের তীব্রতা,विद्युत क्षेत्र तीव्रता
বৈদ্যুতিক কারেন্ট লাইন,विद्युत अभिवाह रेखाएँ
বৈদ্যুতিক সম্ভাব্য,विद्युत-विभव
ইলেক্ট্রোকশন,विद्युत-आघात
ইলেক্ট্রো-সোল্ডার,विद्युत-सोल्डर
বৈদ্যুতিক তরঙ্গ,विद्युत तरंग
বৈদ্যুতিক দৈর্ঘ্য,वैद्युत लंबाई
বৈদ্যুতিক শক্তি,विद्युत शक्ति
বিদ্যুৎ,विद्युत
ইসিজি,इ.सी.जी.
বৈদ্যুতিক ডায়নামো মিটার,विद्युत डायनेमो मीटर
ইলেক্ট্রোড,इलेक्ट्रोड
ইলেক্ট্রোড বর্তমান,इलेक्ट्रोड धारा
ইলেক্ট্রোলুমিনেসেন্স,विद्युत संदीप्ति
ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে,वैद्युत संदीप्तिशील प्रदर्श
গ্যালভানিক বিচ্ছিন্নতা,विद्युत-अपघटन
ইলেক্ট্রোলাইট,विद्युत अपघट्य
তড়িৎ - ধারক,विद्युत् अपघटनी संधारित्र
তড়িৎ - ধারক,विद्युत-अपघटनी संधारित्र
ইলেক্ট্রোম্যাগনেট,विद्युत चुंबक
ইলেক্ট্রোম্যাগনেটিক শক্তি,विद्युत चुंबकीय ऊर्जा
ইলেক্ট্রোম্যাগনেটিক আনয়ন,विद्युत चुंबकीय प्रेरण
"ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই","विद्युत चुंबकीय व्यतिकरण, ई.एम.आई."
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,विद्युत चुंबकीय स्पेक्ट्रम
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,विद्युत चुंबकीय तरंग
তড়িৎচুম্বকত্ব,विद्युत-चुंबकत्व
ইলেক্ট্রো মেকানিক্যাল ফিল্টার,विद्युत यांत्रिक फिल्टर
ইলেক্ট্রোমিটার,विद्युतमापी
তড়িচ্চালক বল,विद्युत वाहक बल
ইলেকট্রন,इलेक्ट्रॉन
ইলেক্ট্রন মরীচি,इलेक्ट्रॉन किरणपुंज
ইলেকট্রন চার্জ,इलेक्ट्रॉन आवेश
ইলেকট্রন নির্গমন,इलेक्ट्रॉन उत्सर्जन
ইলেকট্রন প্রবাহ,इलेक्ट्रॉन प्रवाह
ইলেকট্রন গ্যাস,इलेक्ट्रॉन गैस
ইলেকট্রন ডিভাইস,इलेकट्रॉन युक्ति
ইলেকট্রন গর্ত জোড়া,इलेक्ट्रॉन होल युगम
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,इलेक्ट्रॉन सूक्षमदर्शी
ইলেকট্রন কক্ষপথ,इलेक्ट्रॉन कक्ष
ইলেকট্রন শেল,इलेक्ट्रॉन कोश
ইলেকট্রন ভোল্ট,इलेक्ट्रॉन वोल्ट
ইলেক্ট্রন তরঙ্গ নল,इलेक्ट्रॉन तरंग नलिका
ইলেকট্রনিক চার্জ,इलेक्ट्रॉनिक आवेश
ইলেকট্রনিক ডেটা স্ট্রেস,इलेक्ट्रॉनिक डाटा प्रतिबल
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,इलेक्ट्रॉनिक डाटा संसाधन
ইলেকট্রনিক কী,इलेक्ट्रॉनिक कुंजी
ইলেকট্রনিক মেইল (ই-মেইল),इलेक्ट्रॉनिक मेल (ई-मेल)
ইলেকট্রনিক ভর,इलेक्ट्रॉनिक द्रव्यमान
ইলেকট্রনিক সংখ্যাসূচক,इलेक्ट्रॉनिक संख्यात्मक
ইলেকট্রনিক সুইচিং,इलेक्ट्रॉनिक स्विचन
ইলেকট্রনিক ভোল্টমিটার,इलेक्ट्रॉनिक वोल्टमापी
ইলেকট্রনিকভাবে টিউন করা রিসিভার,इलेक्ट्रॉनिकीय समस्वरित अभिग्राही
ইলেকট্রনিক্স শিল্প সমিতি,इलेक्ट्रॉनिकी उद्योग संघ
ইলেক্ট্রোপ্লেটিং,विद्युत लेपन
ইলেক্ট্রোস্কোপ,विद्युतदर्शी
তড়িৎচুম্বকত্ব,वैद्युतिकी विक्षेप
ইলেক্ট্রোস্ট্যাটিক প্রবাহ,स्थिर वैद्युत फ्लक्स
ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী,स्थिर वैद्युत परिरक्षक
উপাদান,तत्व
আপগ্রেড,उन्नयन
অগ্রগতি কোণ,उन्नति कोण
উপবৃত্তাকার প্রতিফলক,दीर्घवृत्तीय परावर्तक
উপবৃত্তাকার ফিল্টার,दीर्घवृत्ताकार फिल्टर
উপবৃত্তাকার মেরু,दीर्घवृत्ताकार धुवण
এমবেডেড সিস্টেম,अंत: स्थापित तंत्र
অ্যাবসিডিক কোড,एबसिडिक कूट
নির্গতকারী,उत्सर्जक
ইমিটার ওরিয়েন্টেশন কনফিগারেশন,उत्सर्जक अभिनति विन्यास
ইমিটার বাইপাস ক্যাপাসিটর,उत्सर्जक उपमार्ग संधारित्र
নির্গত বৈশিষ্ট্য,उत्सर्जक अभिलक्षण
ইমিটার যুগল পরিবর্ধক,उत्सर्जक युग्मित प्रवर्धक
বিকিরণকারী প্রসারণ,उत्सर्जक विसरण
ইমিটার ট্রেলিং,उत्सर्जक अनुगामी
বিকিরণকারী প্রতিরোধক,उत्सर्जक प्रतिरोधक
ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন,उत्सर्जक स्थायीकृत अभिनति विन्यास
ইমিটার বেস জংশন,उत्सर्जक आधार संधि
"emitter যুগল যুক্তি, ECL","उत्सर्जक युग्मित तर्क, ई.सी.एल."
যান্ত্রিক,यंत्रानुकरणकारी
সক্ষম,इनेब्ल
encapsulation,संपुटीकरण
কোডিত্র,कोडीत्र
জোড়া লাগানো,एनक्रिप्शन
বৃত্তাকার লাভ,परिचक्रीय हासिल
রূপান্তর,रूपांतरणांत
পদ্ধতিগত,संचिकांत
বৃত্তাকার স্থানচ্যুতি,परिचक्रीयय विस्थापन
অনুদৈর্ঘ্য অ্যান্টেনা,अनुदैर्ध्य ऐन्टेना
অনুদৈর্ঘ্য অ্যারে,अनुदैर्ध्य व्यूह
শক্তি,ऊर्जा
শক্তি বার,ऊर्जा पट्टी
ব্যান্ড ফাঁক,ऊर्जा अंतराल
শক্তি স্তর,ऊर्जा स्तर
শক্তি স্তরের চিত্র,ऊर्जा स्तर आरेख
বর্ধিত প্রসারিত ভর স্পেসিফিকেশন,संवृद्धिधत प्रसरित संहति विनिर्देश
বর্ধিত নিবন্ধ নিবন্ধক,संवृद्धिधत आलेख उपायोजक
বৃদ্ধি,संवृद्धि
বৃদ্ধি প্যাটার্ন,संवृद्धि प्ररूप
উন্নত Mosfet,संवृद्धीय मॉसफेट
এনট্রপি,एन्ट्रॉपी
খাম demodulator,अन्वालोप विमाडुलक
পরিবেশ,पर्यावरण
"এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি","एपीटैक्सीय वृद्धि, अधिरोही वृद्धि"
"epitracheal স্তর, আরোহী স্তর","एपीट्रैक्सीय परत, अधिरोही परत"
"epitaxy, overriding","एपीटैक्सी, अधिरोही"
epoxy-ফাইবার গ্লাস স্তর,एपाक्सी-फाइबर ग्लास स्तर
ইপি-রম,ईपी-रोम
epsilon,इप्साइलन
সমতা,समकारीकरण
সমীকরণ সার্কিট,समकारी परिपथ
সমতা,समानता
সমীকরণ,समकरण
ইকুয়ালাইজার ফিল্টার,समकारक फिल्टर
সমীকরণটি,समीकरण
নিরক্ষীয় সমতল,विषुवतीय समतल
আইসোপোটেনশিয়াল লাইন,समविभव रेखा
সমতুল্য পৃষ্ঠা,समविभवी पृष्ठ
সমতুল্য সার্কিট,समतुल्य परिपथ
সমতুল্য ইনপুট নয়েজ জেনারেটর,समतुल्य निवेश रव जनित्र
সমতুল্য ইনপুট শব্দ প্রতিরোধের,समतुल्य निवेश रव प्रतिरोध
সমতুল্য আইসোটোপিক বিকিরণ শক্তি,तुल्य समदैशिक विकीर्ण शक्ति
মুছে ফেলা,मिटाना
শক্তি প্রক্রিয়া,ऊर्जापथी प्रक्रम
ত্রুটি নিয়ন্ত্রণ কোডিং,त्रुटि नियंत्रण कोडन
ত্রুটি সংশোধন কোড,त्रुटि संशोधन कूट
ত্রুটি সনাক্তকরণ কোড,त्रुटि संसूचन कूट
শিল্প খাত,त्रुटि हस्तन
ত্রুটি হার,त्रुटि दर
ত্রুটি ভোল্টেজ,त्रुटिवोल्टता
ত্রুটি পরিবর্ধক,त्रुटि प्रवर्धक
ইসাকি ডায়োড,एसाकी डायोड
এচিং,निक्षारण
ইথারনেট,इथरनेट
অয়লারের উপপাদ্য,ऑयलर-प्रमेय
প্রশস্ততা হ্রাস মোড,आयाम ह्रासी विधा
বাষ্পীভবন প্রক্রিয়া,वाष्पीकरण प्रक्रम
ই-ভেক্টর,ई-सदिश
সমতা,सम-समता
ব্যতিক্রম হ্যান্ডলিং,अपवाद हस्तन
অতিরিক্ত শব্দ অনুপাত,अतिरिक्त रव अनुपात
ট্রিপল কোড,त्रैधिक कूट
উদ্দীপনা টেবিল,उत्तेजन टेबल
ইকো XOR গেট,प्रतिध्वनि XOR गेट
এক্সিকিউশন সফটওয়্যার,निष्पादन सॉफ्टवेयर
মৃত্যুদন্ড সরানো,निष्पादन चाल
সঞ্চালনের সময়,निष्पादन काल
এক্সক্লুসিভ নর গেট,एक्सक्लुसिव नॉर गेट
সম্প্রচারক,प्रसारित्र
সূচকীয় ক্ষয়,चरघातांकी क्षय
সূচকীয় ডায়োড,चरघातांकी डायोड
সূচকীয় ফুরিয়ার সিরিজ,चरघातांकी फूरीय श्रेणी
ব্যাখ্যামূলক কাজ,चरघातांकी फलन
বাহ্যিক ফ্রিকোয়েন্সি প্রতিরোধের,बाह्य आवृत्ति प्रतिकार
খুব উচ্চ ফ্রিকোয়েন্সি,अति उच्च आवृत्ति
উচ্চ সম্ভাবনা,अत्यधिक विभव
খুব সংক্ষিপ্ত ফ্রিকোয়েন্সি,अतिलघु आवृत्ति
দুর্ভেদ্য অর্ধপরিবাহী,अपद्रव्यी अर्द्धचालक
খোলা ফাইল,संचिका खोलना
সেমিকন্ডাক্টর ফ্যাব্রিকেশন,अर्द्धचालक संविरचन
ফ্যাব্রি পারো রেজোনেটর,फैब्री पेरो अनुनादक
প্যানেল,फलक
গুণক,गुणक
ফ্যাক্টোরিয়াল,क्रमगुणित
lacunae,अवतीव्रण
ক্ষয়,क्षीणन
ক্ষয়,क्षीणन
ফাহি একতরফা ব্যাপ্তিযোগ্যতা পরিমাপক,फाही एकमुखी पारगम्यता मापी
ব্যর্থতা,विफलता
ব্যর্থ মোড,विफल विधा
ব্যর্থতার হার,विफलता दर
ফেয়ার চাইল্ড সেমিকন্ডাক্টর,फेयर चाइल्ड अर्द्धचालक
পতনের সময়কাল,पतन काल
পাতি কালাদ কোর,पाती कालद कोर
প্যাট কোর,पाती कोर
পতন,अवपात
মিথ্যা,असत्य
ভাঁজ করা কাগজ,वलित कागज
ইনপুট,निवेशांक
সংস্করণ সংখ্যা,निर्गमांक
ফরাদ,फैराड
ফ্যারাডে প্রভাব,फैराडे प्रभाव
ফ্যারাডে ঘূর্ণন,फैराडे घूर्णन
ফ্যারাডে পর্দা,फैराडे स्क्रीन
ফ্যারাডে ধ্রুবক,फैराडे स्थिरांक
ফ্যারাডে এর আইন,फैराडे का नियम
প্রতিরূপ,प्रतिकृति
প্রতিরূপ রিসিভার,प्रतिकृति अभिग्राही
প্রতিরূপ যোগাযোগকারী,प्रतिकृति संचारी/प्रेषित्र
প্রতিরূপ,प्रतिकृति
প্রতিলিপি সংকেত,प्रतिकृति सिग्नल
ধারালো কোর,तीव्र कोर
দ্রুত ফোরিয়ার রূপান্তর,द्रूत फूरिये रूपांतर
জাহাজের রসিদ দিনকারি,क्षिप्र प्राप्ति दिण्कारी
ফাইল বরাদ্দের সময়সূচী,संचिका नियतन सारिणी
মারাত্মক ত্রুটি,घातक त्रुटि
মূল ফাইল,जनक संचिका
ইনপুট,निवेशांक
"দোষ, দোষ","दोष, भ्रंश"
দোষ বিশ্লেষণ,दोष विश्लेषण
ফল্ট রেটিং,दोष कोटि-निर्धारण
দোষ স্থানীয়করণ,भ्रंश स्थानीकरण
দোষ স্থানীয় সেতু,दोष स्थानगत सेतु
ফল্ট ফিল্টার টগল,दोष निस्पंद टॉगल
পতন সহনশীলতা,भ्रंस सह्यता
ফ্যানোর অ্যালগরিদম,फैनो कलन-विधि
সংস্করণ সংখ্যা,निर्गमांक
ইস্যু নম্বর গাছ,निर्गमांक तरू
ফ্যাক্স,फैक्स
ফাইল সংমিশ্রণ,संचिका संयोजन
F সংযোগকারী,एफ संबंधक
ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সার,आवृत्ति प्रभाग बहुसंकेतक
FEC কোড,एफ.ई.सी. कोड
ফেডারেল কমিউনিকেশনস কমিশন,संघीय संचार आयोग
পুনঃবিনিয়োগ লুপ লাভ,पुनर्निवेश पाश लब्धि
ক্ষয়প্রাপ্ত চৌম্বকীয় উপাদান,क्षीणित चुंबकीय द्रव्य
ইনপুট,निवेशांक
পুনঃবিনিয়োগ ফলন,पुनर्निवेश लब्धि
ভরণপোষণ ক্ষতি,पारभरण ह्रास
পুনঃবিনিয়োগ,पुनिर्निवेश
পুনঃবিনিয়োগ পরিবর্ধক,पुनर्निवेश प्रवर्धक
পুনঃপ্রবর্তন বিকৃতি,पुनर्निविष्ट विरूपण
পুনর্বিনিয়োগ ব্লক চিত্র,पुनर्निवेश खंडक आरेख
পুনঃবিনিয়োগ স্ট্রীম চিত্র,पुनर्निवेश धारा आरेख
পুনঃস্থাপন লুপ,पुनर्निवेश पाश
পুনঃবিনিয়োগ অসিলেটর,पुनर्निवेश दोलित्र
পুনঃবিনিয়োগের দৌড়,पुनर्निवेश दौड़
পুনর্বিনিয়োগ স্থানচ্যুতি নিবন্ধন,पुनर्निवेश विस्थापन रजिस्टर
পুনঃবিনিয়োগ নীতির চিত্র,पुनर्निवेश सिद्धांत आरेख
পুনঃপ্রবর্তন ভোল্টেজ ডায়াগ্রাম,पुनर्निवेश वोल्टता आरेख
ফার্মি স্তর,फर्मीस्तर
ফেরিক প্রবর্তক,फेरिक प्रेरक
ফেরাইট,फेराइट
ফেরাইট অ্যান্টেনা,फेराइट ऐन्टेना
ফেরাইট আগাছা,फेराइट वीड
ফেরাইট স্পিনার,फेराइट परिचक्रक
ফেরাইট বিভাজক,फेराइट पृथक्कारी
ফেরাইট লাইন এক্সটেনশন,फेराइट रेखा विस्तार
ফেরাইট-কোর ট্রান্সফরমার,फैराइट-कोर ट्रांसफॉर्मर
ফেরো ক্রোম টেপ,फेरो क्रोम टेप
ফেরোম্যাগনেটিজম,लौह-चुंबकत्व
ভাগ্য,फेट
ফিল্ড ইফেক্ট ট্রানজিস্টর (FET),क्षेत्र प्रभाव ट्रांजिस्टर (फेट)
ফ্যাট বুস্টার,फेट प्रर्वधक
fret পরিপূরক প্রতিসাম্য,फेट पूरक सममिति
চর্বি হ্রাস মোড,फेट अवक्षय विधा
"ভাগ্য দ্বৈত দরজা, দ্বৈত দরজা","फेट द्वैत द्वार, द्वैत गेट"
চর্বি বৃদ্ধি মোড,फेट संवृद्धि विधा
fret ফ্রিকোয়েন্সি প্রতিক্রিয়া,फेट आवृत्ति अनुक्रिया
ফ্যাট গ্রাফিক বিশ্লেষণ,फेट आलेखी विश्लेषण
ভাগ্য বিনিয়োগ নিরাপত্তা,फेट निवेश सुरक्षा
চর্বি বিপরীত,फेट प्रतिलोमी
ভাগ্য চুক্তি,फेट संधि
চর্বি mosfet,फेट मॉसफेट
চর্বি পরিবাহিতা,फेट अंतराचालकता
ঘুমের সময়,अनयन समय
ফাইল আমদানি,संचिका आयात
ফাইবার,तंतु
ফাইবার সংযোগকারী,तंतु अनुयोजक
ফাইবার বন্টিত ডেটা ইন্টারফেস,फाइबर वितरित आँकड़ा अंतरापृष्ठ
ফাইবার গ্লাস,फाइबर ग्लास
ফাইবার অপটিক লিঙ্ক,तंतु प्रकाशीय लिंक
ফাইবার অপটিক্স ট্রান্সমিশন উইন্ডো,तंतु प्रकाशिकी संचरण विंडो
ফাইবার আলো আবিষ্কারক,तंतु प्रकाश संसूचक
ফাইবার বন্ধন,तंतु समबंधन
ফিবোনাচি সংখ্যা,फिबोनाशी संख्या
ভার্চুয়াল নয়েজ জেনারেটর,कल्पित रव जनित्र
প্রাপকের বিশ্বস্ততা,अभिग्राही की तदरूपता
জালিয়াতি,तद्रूपण
এলাকা সাহায্যপ্রাপ্ত,क्षेत्र ससहाय
ফিল্ড ইফেক্ট ডিভাইস,क्षेत्र प्रभाव युक्ति
