Odiya,Gujarati
ନିଷ୍କାସନ,નિકાલ
ଦୂରତା,અંતર
ଦୂରତା କାର୍ଯ୍ୟ,અંતર કાર્ય
ବିକୃତି,વિકૃતિ
ବଣ୍ଟିତ |,વિતરિત
ବଣ୍ଟିତ ତଥ୍ୟ |,વિતરિત ડેટા
ବଣ୍ଟିତ ସର୍ଭର |,વિતરિત સર્વર
ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |,વિતરણ સિસ્ટમ
ବଣ୍ଟନକାରୀ,વિતરણકારી
ଡକ୍ୟୁମେଣ୍ଟ୍,દસ્તાવેજ
ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |,દસ્તાવેજ પુનઃપ્રાપ્ત
ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |,દસ્તાવેજ વિન્ડો
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,દસ્તાવેજીકરણ
ଡୋମେନ୍,ડોમેન
ଡୋମେନ୍ ନାମ,ડોમેન નામ
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ડોટ મેટ્રિક્સ પ્રિન્ટર
ତଳକୁ,નીચે
ଡାଉନ୍ ଲିଙ୍କ୍ |,ડાઉન લિંક
ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |,ડાઉન લોડિંગ
ଡାଉନ୍ ଟାଇମ୍ |,ડાઉન સમય
ଡ୍ରାଗ୍,ખેંચીને
DRAM (ଗତିଶୀଳ RAM),DRAM (ડાયનેમિક રેમ)
drift,ડ્રિફ્ટ
ଡ୍ରାଇଭର |,ડ્રાઈવર
ଡ୍ରପ୍,ડ્રોપ
ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |,ડ્રોપ ડાઉન સૂચિ બોક્સ
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ડ્રમ ડ્રાઇવ
ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |,ડ્રમ પ્રિન્ટર
ଡ୍ରମ୍ ୟୁନିଟ୍ |,ડ્રમ યુનિટ
ଡୁଆଲ୍ |,દ્વિ
ଦ୍ୱ ual ତ ଘନତା |,બેવડી ઘનતા
ଡମି ଠିକଣା,બનાવટી સરનામું
ଡମ୍ପିଂ,ડમ્પ
ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |,ડુપ્લેક્સ સર્કિટ
ନକଲ,દ્વિગુણિત
ନକଲ,ડુપ્લિકેટ
DVD R / W,ડીવીડી આર/ડબલ્યુ
DVD ROM,ડીવીડી રોમ
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,ગતિશીલ સૂચના
ଗତିଶୀଳ ସ୍ମୃତି,ગતિશીલ મેમરી
ଗତିଶୀଳତା |,ગતિશીલતા
EBCDIC |,EBCDIC
ଇ-ବ୍ୟବସାୟ |,ઈ-વ્યવસાય
ଇକୋ,પડઘો
ଇ-ବାଣିଜ୍ୟ |,ઈ-કોમર્સ
ସମ୍ପାଦନ କରନ୍ତୁ |,ફેરફાર કરો
ସମ୍ପାଦକ,સંપાદક
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,શૈક્ષણિક ટેકનોલોજી
EEP ରୋମ୍,EEP રોમ
ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |,અસરકારક ઓપરેન્ડ સરનામું
ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |,અસરકારક પ્રક્રિયા
ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ),અસરકારક UID (વપરાશકર્તા ઓળખ)
ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
ଆଠ-ବିଟ୍ ବାଇଟ୍ |,આઠ-બીટ બાઈટ
ଇ-ଶିକ୍ଷା,ઈ-લર્નિંગ
ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |,ચૂંટણી-અલગર્થમ
ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍,ઇલેક્ટ્રિક પ્રિન્ટર
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,ઇલેક્ટ્રોનિક
ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍,ઇલેક્ટ્રોનિક ફાઇલિંગ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା,ઇલેક્ટ્રોનિક જર્નલ્સ
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,ઇલેક્ટ્રોનિક પ્રકાશન
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,ઇલેક્ટ્રોનિક સ્વીચ
ଉପାଦାନ,તત્વ
ଇ-ମେଲ୍ |,ઈ-મેલ
ଈମୈଲ ଠିକଣା,ઈ - મેઈલ સરનામું
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,એમ્બેડેડ સિસ્ટમ
ଏମ୍ବେଡିଂ,એમ્બેડિંગ
ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL),એમિટર કપલ લોજિક (ECL)
ଖାଲି ଷ୍ଟାକ |,ખાલી સ્ટેક
ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |,ખાલી શબ્દમાળા
ଅନୁକରଣ,અનુકરણ
ଏନକାପସୁଲେସନ୍ |,એન્કેપ્સ્યુલેશન
ଏନକାଇଫର୍,સંકેતલિપી
ଏନକୋଡ୍,એન્કોડ
ଏନକୋଡର୍ |,એન્કોડર
ସଂଗୁପ୍ତ ତଥ୍ୟ,એન્ક્રિપ્ટેડ ડેટા
ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
ଏନକ୍ରିପସନ୍,એન્ક્રિપ્શન
ବ୍ଲକର ଶେଷ,બ્લોકનો અંત
ଫାଇଲର ଶେଷ (EOF),ફાઇલનો અંત (EOF)
ଶେଷ-ଉପଭୋକ୍ତା |,અંતિમ વપરાશકર્તા
ପ୍ରବେଶ କର |,દાખલ કરો
ଏଣ୍ଟର୍-କି,એન્ટર-કી
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |,એન્ટરપ્રાઇઝ સર્વર
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,એન્ટરપ્રાઇઝ સિસ્ટમ
ସଂସ୍ଥା,એન્ટિટી
ସଂସ୍ଥା-ସମ୍ପର୍କ |,અસ્તિત્વ-સંબંધ
ପ୍ରବେଶ ସମୟ,પ્રવેશ સમય
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,પ્રવેશ ચલ
ଅସଂଖ୍ୟ |,ગણી શકાય તેવું
ପରିବେଶ,પર્યાવરણ
ଯୁଗ,યુગ
EPROM,EPROM
ଏପସିଲନ୍ ବନ୍ଦ |,એપ્સીલોન બંધ
ସମାନତା,બરાબરી
ଉପକରଣ,સાધનસામગ્રી
ସମାନତା ଶ୍ରେଣୀ,સમાનતા વર્ગ
ସମାନତା ସମ୍ପର୍କ,સમાનતા સંબંધ
ଲିଭାନ୍ତୁ,ભુસવું
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍,કોડ સુધારવામાં ભૂલ
ତ୍ରୁଟି ସଂଶୋଧନ,ભૂલ સુધારણા
ତ୍ରୁଟି ଚିହ୍ନଟ,ભૂલ શોધ
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,ભૂલ હેન્ડલિંગ
ତ୍ରୁଟି ସନ୍ଦେଶ |,ક્ષતી સંદેશ
ତ୍ରୁଟି ହାର,ભૂલ દર
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,ભૂલ પુનઃપ્રાપ્તિ
ତ୍ରୁଟି ରୁଟିନ୍ |,ભૂલ નિયમિત
ପଳାୟନ ଚରିତ୍ର |,એસ્કેપ પાત્ર
ଇଥରନେଟ୍ |,ઈથરનેટ
ଇଭେଣ୍ଟ,ઘટના
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,ઘટના સાંકળ
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,ઘટના નિયંત્રણ
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,ઇવેન્ટ કાઉન્ટર
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,અપવાદ હેન્ડલિંગ
ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
ବହିଷ୍କାର,બાકાત
ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR),વિશિષ્ટ અથવા (XOR)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,એક્ઝિક્યુટેબલ પ્રોગ્રામ
କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି,એક્ઝિક્યુટિવ નિવેદન
ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |,સંપૂર્ણ શોધ
ବିଦ୍ୟମାନ ଅଛି |,અસ્તિત્વમાં છે
ପ୍ରସ୍ଥାନ,બહાર નીકળો
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,નિષ્ણાત સિસ્ટમ
ଅଭିବ୍ୟକ୍ତି,અભિવ્યક્તિ
ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
ବିସ୍ତୃତ ଯନ୍ତ୍ର,વિસ્તૃત મશીન
ବିସ୍ତୃତ ସ୍ମୃତି,વિસ્તૃત મેમરી
ବିସ୍ତୃତ ସଠିକତା |,વિસ્તૃત ચોકસાઇ
ବିସ୍ତୃତ ସର୍ଟିଂ,વિસ્તૃત વર્ગીકરણ
ବାହ୍ୟ କଲ୍,બાહ્ય કૉલ
ବାହ୍ୟ ତ୍ରୁଟି |,બાહ્ય ભૂલ
ବାହ୍ୟ କାର୍ଯ୍ୟ,બાહ્ય કાર્ય
ବାହ୍ୟ ବାଧା,બાહ્ય વિક્ષેપ
ବାହ୍ୟ ସ୍ମୃତି,બાહ્ય મેમરી
ବାହ୍ୟ ସ୍ମୃତି,બાહ્ય મેમરી
ବାହ୍ୟ ମୋଡେମ୍ |,બાહ્ય મોડેમ
ବାହ୍ୟ ସନ୍ଦର୍ଭ,બાહ્ય સંદર્ભ
ବାହ୍ୟ ସନ୍ଧାନ |,બાહ્ય શોધ
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,બાહ્ય સંગ્રહ ઉપકરણ
ନିଷ୍କାସନ,નિષ્કર્ષણ
ବହିଷ୍କାର,એક્સ્ટ્રાપોલેશન
ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |,ફેસ કેરેક્ટર પ્રિન્ટર
ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ,નિષ્ફળ-સલામત કામગીરી
ବିଫଳତା ହାର,નિષ્ફળતા દર
ବିଫଳତା ପୁନରୁଦ୍ଧାର,નિષ્ફળતા પુનઃપ્રાપ્તિ
ମିଥ୍ୟା କୋଡ୍,ખોટો કોડ
ମିଥ୍ୟା ତ୍ରୁଟି |,ખોટી ભૂલ
ପ୍ରଶଂସକ,ફેન-ઇન
ପ୍ରଶଂସକ,ફેન-આઉટ
ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |,ફેસિમિલ I/O ઉપકરણ
ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
ସାଂଘାତିକ ତ୍ରୁଟି |,જીવલેણ ભૂલ
ତ୍ରୁଟି ଚିହ୍ନଟ,ખામી શોધ
ତ୍ରୁଟି ନିଦାନ,ખામી નિદાન
ଦୋଷ ସହନଶୀଳତା |,સહનશીલતા દોષ
ଫ୍ୟାକ୍ସ,ફેક્સ
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,ફેક્સ સંદેશ
FDC,FDC
ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ,લક્ષણ શોધ
ଫିଡ୍ ଚକ୍ର |,ફીડ ચક્ર
ମତାମତ,પ્રતિસાદ
ଫିଡର୍ |,ફીડર
ଆଣ |,મેળવો
ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |,ફિબોનાકી શોધ
ଫାଇବୋନାକ୍ସି କ୍ରମ |,ફિબોનાકી ક્રમ
ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |,ફિબોનાકી શ્રેણી
ଫାଇବର ଅପ୍ଟିକ୍ସ |,ફાઇબર ઓપ્ટિક્સ
ଫିଡୋ ନେଟ୍ |,ફિડો નેટ
କ୍ଷେତ୍ର,ક્ષેત્ર
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |,પાંચમી પેઢીના કમ્પ્યુટર્સ
ଫାଇଲ୍ |,ફાઇલ
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,ફાઇલ એક્સેસ પદ્ધતિ
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,ફાઈલ ફાળવણી ટેબલ
ଫାଇଲ୍ ସଙ୍କୋଚନ |,ફાઇલ કમ્પ્રેશન
ଫାଇଲ୍ କପି,ફાઇલ નકલ
ଫାଇଲ୍ ଲେଆଉଟ୍ |,ફાઇલ લેઆઉટ
ଫାଇଲ୍ ମିଶ୍ରଣ |,ફાઇલ મર્જ
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,ફાઇલ પુનઃપ્રાપ્તિ
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,ફાઇલ સંગ્રહ
ଫାଇଲ୍ ଗଠନ,ફાઇલ માળખું
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ફાઇલ સિસ્ટમ
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,ફાઇલ ટ્રાન્સફર
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
ଫିଲ୍ଟର୍,ફિલ્ટર
ଅନ୍ତିମ ଅବସ୍ଥା |,અંતિમ સ્થિતિ
ଖୋଜ |,શોધો
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,મર્યાદિત રાજ્ય મશીન
ଅଗ୍ନି କାନ୍ଥ,આગ દિવાલ
ଫର୍ମୱେୟାର |,ફર્મવેર
ପ୍ରଥମେ ସେବା କର |,વહેલા તે પહેલાં
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,પ્રથમ પેઢીના કમ્પ્યુટર
ପ୍ରଥମରେ ପ୍ରଥମ (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
ପ୍ରଥମ କ୍ରମ ତର୍କ |,પ્રથમ ઓર્ડર તર્ક
ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |,પ્રથમ ઓર્ડર સિદ્ધાંત
ସ୍ଥିର ବିଭାଜନ,નિશ્ચિત પાર્ટીશન
ପତାକା,ધ્વજ
ନମନୀୟ ଡିସ୍କ |,લવચીક ડિસ્ક
ଫ୍ଲପି ଡିସ୍କ |,ફ્લોપી ડિસ્ક
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
ଫ୍ଲୋ ଚାର୍ଟ,ફ્લો ચાર્ટ
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |,નિયંત્રણનો પ્રવાહ
ଫ୍ଲାଶ୍,ફ્લશ
ଫୋଲ୍ଡର,ફોલ્ડર
ଫଣ୍ଟ,ફોન્ટ
ଫଣ୍ଟ ପରିବାର,ફોન્ટ કુટુંબ
ବିଦେଶୀ ଚାବି |,બહાર ની ચાવી
ଫର୍ମ,ફોર્મ
ଆନୁଷ୍ଠାନିକ ଭାଷା |,ઔપચારિક ભાષા
ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |,ઔપચારિક સિસ્ટમ
ଫର୍ମାଟ୍,ફોર્મેટ
ଫର୍ମାଟିଂ,ફોર્મેટિંગ
fortran,ફોરટ્રાન
fortran ପ୍ରୋଗ୍ରାମିଂ |,ફોરટ્રાન પ્રોગ્રામિંગ
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,ફોરવર્ડ સ્લેશ
ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,ચોથી પેઢીના કમ્પ્યુટર
ଖଣ୍ଡ,ટુકડો
ଫ୍ରେମ୍,ફ્રેમ
ମାଗଣା ଜାଲ,મફત નેટ
ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |,મફત સોફ્ટવેર ફાઉન્ડેશન
ମାଗଣା ସଂରକ୍ଷଣ,મફત સંગ્રહ
ମାଗଣା |,ફ્રીવેર
ସାମନା ପ। ଖ,આગળનો છેડો
ଆଗ ପ୍ୟାନେଲ୍ |,ફ્રન્ટ પેનલ
କାର୍ଯ୍ୟ,કાર્ય
ଫଙ୍କସନ୍ କୀ,કાર્ય કી
ଫଙ୍କସନ୍ ରେଫରେନ୍ସ,કાર્ય સંદર્ભ
କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |,કાર્યાત્મક નિર્ભરતા
କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ |,કાર્યાત્મક પરીક્ષણ
ଅସ୍ପଷ୍ଟ ତର୍କ,અસ્પષ્ટ તર્ક
ଅସ୍ପଷ୍ଟ ସେଟ୍ |,અસ્પષ્ટ સમૂહ
ଲାଭ,લાભ
ଖେଳ ବୃକ୍ଷ,રમત વૃક્ષ
ଫାଙ୍କ ବର୍ଣ୍ଣ,ગેપ પાત્ર
ଅଳିଆ,કચરો
ଅଳିଆ ସଂଗ୍ରହ,કચરો સંગ્રહ
ଅଳିଆ ସଂଗ୍ରହ,કચરો સંગ્રહ
ଅଳିଆ ଆବର୍ଜନା (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
ଫାଟକ,દરવાજો
ଗେଟୱେ,પ્રવેશદ્વાર
ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍,સામાન્ય કાર્યક્રમ
ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍,સામાન્ય કાર્યક્રમ
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,સામાન્ય હેતુ કમ્પ્યુટર
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,સામાન્ય હેતુ કમ્પ્યુટર
ସାଧାରଣ ରେଜିଷ୍ଟର |,સામાન્ય રજીસ્ટર
ସାଧାରଣକରଣ,સામાન્યીકરણ
ସାଧାରଣକରଣ,સામાન્યીકરણ
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଭାଷା |,સામાન્ય હેતુની ભાષા
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଅପରେଟିଂ ସିସେମ୍ |,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ରେଜିଷ୍ଟର |,સામાન્ય હેતુ રજીસ્ટર
ସୃଷ୍ଟି ହୋଇଥିବା ତ୍ରୁଟି |,જનરેટ કરેલ ભૂલ
କାର୍ଯ୍ୟ ସୃଷ୍ଟି,જનરેટીંગ ફંક્શન
ଜେନେରିକ୍ କ୍ଲାସ୍ |,સામાન્ય વર્ગ
ଜେନେରିକ୍ ଫଙ୍କସନ୍,સામાન્ય કાર્ય
ସାଧାରଣ ନାମ,સામાન્ય નામ
ଜିଗୋ,ગીગો
ବିଶ୍ global ସ୍ତରୀୟ,વૈશ્વિક
ଗ୍ଲୋବାଲ୍ କୋଡ୍,વૈશ્વિક કોડ
ଗ୍ଲୋବାଲ୍ ଲକ୍ |,વૈશ્વિક લોક
ଗ୍ଲୋବାଲ୍ ନେଟୱାର୍କ |,વૈશ્વિક નેટવર્ક
ଗ୍ଲୋବାଲ୍ ନେଟୱାର୍କ |,વૈશ્વિક નેટવર્ક
ବିଶ୍ global ବ୍ୟବହାରକାରୀ |,વૈશ્વિક વપરાશકર્તા
ଗ୍ଲୋବାଲ୍ ଭେରିଏବଲ୍ |,વૈશ્વિક ચલ
ଜଗତୀକରଣ,વૈશ્વિકરણ
ଗୋଫର୍,ગોફર
ଗୋଫର୍ କ୍ଲାଏଣ୍ଟ |,ગોફર ક્લાયંટ
ଗୋଫର୍ ସର୍ଭର |,ગોફર સર્વર
ଗୋଫର୍ ସାଇଟ୍ |,ગોફર સાઇટ
ଗୋଫର୍ ସ୍ପେସ୍ |,ગોફર જગ્યા
ଅନୁଗୁଳ ଅବନତି |,આકર્ષક અધોગતિ
ବ୍ୟାକରଣ ଯାଞ୍ଚକାରୀ |,વ્યાકરણ તપાસનાર
ବ୍ୟାକରଣ ଅନୁଗୁଳ ପ୍ରସ୍ଥାନ,વ્યાકરણ આકર્ષક બહાર નીકળો
ସର୍ବ ମୋଟ,કુલ
ଗ୍ରାଫ୍,ગ્રાફ
ଗ୍ରାଫ୍ ପ୍ଲଟିଂ,ગ્રાફ પ્લોટિંગ
ଗ୍ରାଫିକ୍ ବର୍ଣ୍ଣ,ગ્રાફિક પાત્ર
ଗ୍ରାଫିକ୍ ନିୟନ୍ତ୍ରକ |,ગ્રાફિક નિયંત્રક
ଗ୍ରାଫିକ୍ ଡାଟା ଗଠନ,ગ્રાફિક ડેટા માળખું
ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ୍,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ରେଜୋଲୁସନ,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
ଗ୍ରାଫିକ୍ ଭାଷା,ગ્રાફિક ભાષા
ଗ୍ରାଫିକ୍ ଭାଷା,ગ્રાફિક ભાષા
ଗ୍ରାଫିକ୍ ପ୍ୟାନେଲ୍ |,ગ્રાફિક પેનલ
ଆଲେଖୀକ ଆନିମେସନ୍ |,ગ્રાફિકલ એનિમેશન
ଆଲେଖୀକ ଇଣ୍ଟରଫେସ୍ ଫର୍ମାଟ୍ (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
ଆଲେଖୀକ ବ୍ୟବହାରକାରୀ ଅନ୍ତରାପୃଷ୍ଠ (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
ଗ୍ରାଫିକ୍ସ,ગ્રાફિક્સ
ଗ୍ରାଫିକ୍ସ ପ୍ରୟୋଗ |,ગ્રાફિક્સ એપ્લિકેશન
ଗ୍ରାଫିକ୍ସ କର୍ସର୍ |,ગ્રાફિક્સ કર્સર
ଗ୍ରାଫିକ୍ସ ମୋଡ୍ |,ગ્રાફિક્સ મોડ
ଗ୍ରାଫିକ୍ସ ପ୍ୟାକେଜ୍ |,ગ્રાફિક્સ પેકેજ
ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |,ગ્રાફિક્સ સોફ્ટવેર
ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |,ગ્રાફિક્સ સોફ્ટવેર
ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍ |,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
ଧୂସର ସ୍କେଲ,ગ્રે સ્કેલ
ଲୋଭୀ ପଦ୍ଧତି |,લોભી પદ્ધતિ
grep,grep
ଗ୍ରୀଡ୍,ગ્રીડ
ଗ୍ରୀଡ୍ ଚାର୍ଟ |,ગ્રીડ ચાર્ટ
ଗ୍ରୀଡ୍ ଗଣନା,ગ્રીડ કમ્પ્યુટિંગ
ଗ୍ରୀଡ୍ ମଡ୍ୟୁଲେସନ୍,ગ્રીડ મોડ્યુલેશન
ଭୂତଳ ତରଙ୍ଗ |,જમીન તરંગ
ଗୋଷ୍ଠୀ,જૂથ
ଗୋଷ୍ଠୀ ଠିକଣା,જૂથ સરનામું
ଗୋଷ୍ଠୀ କୋଡ୍,જૂથ કોડ
ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |,જૂથ સંચાર
ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |,જૂથ સંચાર
ଗୋଷ୍ଠୀ ପରିଚୟ,જૂથ ઓળખ
ଗୋଷ୍ଠୀ ନାମ,જૂથનું નામ
ଗୋଷ୍ଠୀ ସଫ୍ଟୱେର୍ |,ગ્રુપવેર
ଅଭିବୃଦ୍ଧି |,વૃદ્ધિ
ରାକ୍ଷୀ,રક્ષક
ଗାଇଡ୍ ମିଡିଆ |,માર્ગદર્શિત મીડિયા
ବନ୍ଧୁକ,ગનઝિપ
ହ୍ୟାକ୍,હેક
ହ୍ୟାକର,હેકર
ହ୍ୟାକରର ଅଭିଧାନ |,હેકરનો શબ્દકોશ
ଅଧା ଆଡର୍ |,અડધા ઉમેરનાર
ଅଧା ସେତୁ |,અડધો પુલ
ଅଧା ଡୁପ୍ଲେକ୍ସ |,અડધા ડુપ્લેક્સ
ଅଧା ଡୁପ୍ଲେକ୍ସ ଲାଇନ |,હાફ ડુપ્લેક્સ લાઇન
ଅଧା ଡୁପ୍ଲେକ୍ସ ମୋଡ୍ |,હાફ ડુપ્લેક્સ મોડ
ଅଧା ତୀବ୍ରତା |,અડધી તીવ્રતા
ଅଧା ରାଉଟର |,અડધા રાઉટર
ଅଧା ସବଟ୍ରାକ୍ଟର |,અડધા બાદબાકી કરનાર
