Malayalam,Bengali
പൊതു സേവനം,বেসামরিক চাকুরী
സിവിൽ സ്യൂട്ട്,দেওয়ানি মামলা
സിവിൽ സപ്ലൈസ്,নাগরিক সরবরাহ
ആഭന്തരയുദ്ധം,গৃহযুদ্ধ
അവകാശം,দাবি
അവകാശി,দাবিদার
ക്ലെയിം ഫോം,দাবি ফর্ম
റീഫണ്ടിനായുള്ള ക്ലെയിം,ফেরতের জন্য দাবি
വിശദീകരണം,স্পষ্টতা
പകുക്കുക,ক্লাস
ക്ലാസിഫൈഡ് പരസ്യം,শ্রেণিবদ্ধ বিজ্ঞাপন
ക്ലാസിഫൈഡ് പ്രമാണങ്ങൾ,শ্রেণিবদ্ধ নথি
ക്ലാസിഫൈഡ് വിവരങ്ങൾ,শ্রেণীবদ্ধ তথ্য
വര്ഗ്ഗീകരിക്കുക,শ্রেণিবদ্ধ করুন
പതേകം,শ্রেণিবদ্ধ
ഉടന്വടി,ধারা
ക്ലിയറൻസ്,ছাড়পত্র
വ്യക്തമായ ഒഴിവ്,শূন্যতা পরিষ্কার করুন
സൂചന,কেরানী
ക്ലറിക്കൽ കേഡർ,ক্লারিকাল ক্যাডার
ക്ലറിക്കൽ പിശക്,করণিক ত্রুটি
ക്ലറിക്കൽ സ്റ്റാഫ്,করণিক কর্মীদের
ക്ലറിക്കൽ വർക്ക്,কেরানী সম্বন্ধী কাজ
കക്ഷി,ক্লায়েন্ট
ഉടുപ്പ് മുറി,ক্লোক রুম
വർഷം അടയ്ക്കുക,বছরের শেষ
അടയ്ക്കൽ ബാലൻസ്,অর্থ শেষ
അവസാന തിയ്യതി,বন্ধের তারিখ
സമാപനം,বন্ধ
സൂചന,ক্লু
കോ (കോ-ചെയർമാൻ 'എന്ന നിലയിൽ),সিও (যেমন 'সহ-চেয়ারম্যান')
സഹകാസനം,সহ-অভিযুক্ত
കോച്ചിംഗ്,কোচিং
സഖ്യം സർക്കാർ,জোট সরকার
കോഡ്,কোড
കോഡ് നമ്പർ,কোড নম্বর
പെരുമാറ്റച്ചട്ടം,আচরণ বিধি
കോഡ് വാക്ക്,কোড শব্দ
കോഡിംഗ്,কোডিং
ബലപ്രയോഗം,জবরদস্তি
സഹവർത്തിത്വം,সহ-অস্তিত্ব
അറിവുള്ള,জ্ঞানযোগ্য
കോഗ്നിസുചെയ്യാവുന്ന കുറ്റം,জ্ঞানীয় অপরাধ
അറിവില്ലായ്മ,জ্ঞান
യാദൃശ്ചികതം,কাকতালীয়
സഹപവര്ത്തനം,সহযোগিতা
കൊളാറ്ററൽ സുരക്ഷ,জামানত সুরক্ষা
സഹപവര്ത്തകന്,সহকর্মী
കൂട്ടായ,সমষ্টিগত
കൂട്ടായ ഉത്തരവാദിത്തം,সম্মিলিত দায়িত্ব
കളക്ടറേറ്റ്,কালেক্টরেট
കൂളിടല്,মিলন
കോളനി,কলোনী
വർണ്ണ അന്ധത,রঙ অন্ধত্ব
കോളം,কলাম
കോമ്പിംഗ് പ്രവർത്തനം,কম্বিং অপারেশন
ആജ്ഞാപിക്കുക,কমান্ড
സ്മാരകം,স্মরণ
സ്തുതര്ഹമായ,প্রশংসনীয়
സൊമാറ്റ്സൗറേറ്റ്,সামঞ্জস্যপূর্ণ
വിവരണം,ভাষ্য
അഭിപ്രായങ്ങൾ,মন্তব্য
വാണിജം,বাণিজ্য
പരസ്യ ഇടവേള,বাণিজ্যিক বিরতি
ഭരണമേല്പിക്കല്,কমিশন
കമ്മീഷൻ,সম্পাদন
കുറ്റംചെയ്യുക,প্রতিশ্রুতিবদ্ধ
പതിജ്ഞാബദ്ധത,প্রতিশ্রুতি
ചരക്ക്,পণ্য
പൊതുവായ,সাধারণ
സാമവമില്ലാത്ത,সাম্প্রদায়িক
സാമുദായിക ഐക്യം,সাম্প্রদায়িক সম্প্রীতি
പകരുക,যোগাযোগ
വാര്ത്താവിനിമയം,যোগাযোগ
ആശയവിനിമയ വിടവ്,যোগাযোগের ব্যবধান
കണികന്,যোগাযোগ
സമൂഹം,সম্প্রদায়
കമ്മ്യൂണിറ്റി സെന്റർ,সম্প্রদায় কেন্দ্র
കമ്മ്യൂണിറ്റി ഡെവലപ്മെന്റ് പ്രോജക്റ്റ്,সম্প্রদায় উন্নয়ন প্রকল্প
സാമുഹ്യ സേവനം,"সমাজসেবা, সামাজিক সেবা"
സമാധാനം,যাতায়াত
മാറ്റിയ അവധി,কমেড ছুটি
മായ്ച്ച മൂല്യം,কমিয়ে দেওয়া মান
താരതമം,তুলনা
അനുകന്വ,করুণা
അനുകമ്പ നിലം,সহানুভূতিশীল স্থল
അനുകമ്പയുള്ള അവധി,সকরুণ ছুটি
അനുഗുണമായ,উপযুক্ত
നിർബന്ധിക്കുക,বাধ্য
കയറ്റമായുള്ള,কম্পেন্ডিয়াম
നഷ്ടപരിഹാരം,ক্ষতিপূরণ
നഷ്ടപരിഹാര അലവൻ,ক্ষতিপূরণ ভাতা
നഷ്ടപരിഹാര അവധി,ক্ষতিপূরণমূলক ছুটি
അര്ഹത,কর্মদক্ষতা
അര്ഹതയുള്ള,সক্ষম
യോഗ്യതയുള്ള അതോറിറ്റി,সক্ষম কর্তৃপক্ষ
മത്സരം,প্রতিযোগিতা
മത്സര പരിശോധന,প্রতিযোগিতামূলক পরীক্ষা
സമാഹാരം,সংকলন
പരാതി,অভিযোগ
പരാതി പുസ്തകം,অভিযোগ বই
പൂരക,পরিপূরক
പൂരകൻ,পরিপূরক
സന്വൂര്ണമായ,সম্পূর্ণ
പൂർത്തീകരണ സർട്ടിഫിക്കറ്റ്,সমাপনী সনদ
സമ്മതം,সম্মতি
സങ്കീർണ്ണമാണ്,জটিল
ഉപചാരം,প্রশংসা
കോംപ്ലിമെന്ററി പകർപ്പ്,প্রশংসামূলক অনুলিপি
ഇത് പാലിക്കുക,মেনে চলা
സംയോജിത സംസ്കാരം,যৌগিক সংস্কৃতি
രചന,গঠন
വാപകമായ,বিস্তৃত
സമഗ്ര ഇൻഷുറൻസ്,ব্যাপক বীমা
ഒത്തുതീര്പ്പ്,সমঝোতা
നിര്ബന്ധിതമായ,বাধ্যতামূলক
നിർബന്ധിത വിരമിക്കൽ,বাধ্যতামূলক অবসর
കന്വൂട്ടര്,কম্পিউটার
കമ്പ്യൂട്ടർ കേന്ദ്രം,কম্পিউটার সেন্টার
കമ്പ്യൂട്ടർ സ friendly ഹൃദ,কম্পিউটার বান্ধব
കമ്പ്യൂട്ടറൈസേഷൻ,কম্পিউটারাইজেশন
കമ്പ്യൂട്ടർ ഭാഷ,কম্পিউটার ভাষা
കമ്പ്യൂട്ടർ സാക്ഷരതാ,কম্পিউটার সাক্ষরতা
ആശയം,ধারণা
ഉത്കണ്ഠ,উদ্বেগ
സൗജനം,ছাড়
ആനുകൂല്യ നിരക്ക്,ছাড়ের হার
ഇളവ് സർട്ടിഫിക്കറ്റ്,ছাড় শংসাপত্র
അനുരഞ്ജനം,সমঝোতা
ഉപസംഹാര കുറിപ്പ്,মন্তব্য আখেরী
തീരുമാനം,উপসংহার
നിര്ണായകമായ,চূড়ান্ত
പരിമിതപ്പെടുത്തുക,সম্মতি
സമ്മേളര്ത്തരം,সম্মতি
നിന്ദിക്കുക,নিন্দা
വവസ്ഥ,শর্ত
സോപാധികമായ,শর্তসাপেক্ষ
സോപാധിക സ്വീകാര്യത,শর্তাধীন গ্রহণযোগ্যতা
കരാറിന്റെ വ്യവസ്ഥകൾ,চুক্তির শর্ত
സേവന വ്യവസ്ഥകൾ,পরিষেবা শর্ত
അനുശോചനം,সমবেদনা
മാപ്പാക്കുക,কনডোন
നയിക്കുക,পরিচালনা
നിയമങ്ങൾ നടത്തുക,নিয়ম পরিচালনা
സമ്മേളനം,সম্মেলন
ചർച്ചാമുറി,কনফারেন্স রুম
കോൺഫറൻസിംഗ് സൗകര്യം,কনফারেন্সিং সুবিধা
നല്കുക,প্রদান
സകാരമായ,গোপনীয়
നിരോധം,বন্দী
ഉറപ്പിക്കുക,নিশ্চিত করুন
സ്ഥിരീകരണം,নিশ্চিতকরণ
സേവനത്തിന്റെ സ്ഥിരീകരണം,পরিষেবা নিশ্চিতকরণ
സ്ഥിരീകരണ ഓർഡർ,নিশ্চিতকরণ আদেশ
കണ്ടുകെട്ടല്,বাজেয়াপ্তকরণ
സംഘർഷം,দ্বন্দ্ব
വൈരുദ്ധ്യമുള്ള കാഴ്ചകൾ,বিরোধী মতামত
അനുരൂപത,অনুসার
അഭിനന്ദനം,অভিনন্দন
കൂട്ടുകെട്ട്,সংযোগ
തണന,সংযোগ
മനസ്സാക്ഷി,বিবেক
സമതകരണം,Sens কমত্য
സമ്മതിക്കുക,সম্মতি
പരിണതഫലം,পরিণতি
ഉപദേശം,ফলস্বরূপ
സംരക്ഷണം,সংরক্ষণ
പരിഗണന മേഖല,বিবেচনা অঞ্চল
കൺസണി,কনসনি
ചരക്ക്,চালান
ചരക്ക് കുറിപ്പ്,চালানপত্র
പരസ്പരം യോജിക്കുന്ന,ধারাবাহিক
ഏകീകൃത ഫണ്ട്,একীভূত তহবিল
ഏകീകൃത ശമ്പളം,একীভূত বেতন
ഏകീകൃത പ്രസ്താവന,একীভূত বিবৃতি
ഏകീകരണം,একত্রীকরণের
പ്രകടമായ,স্পষ্ট
ഉപജാപം,ষড়যন্ত্র
സ്ഥിരമായ,ধ্রুবক
നിയോജകമണ്ഡലം,আসন
ഘടകമായ,উপাদান
ഭരണഘടന,সংবিধান
നിയന്ത്രണം,সীমাবদ্ধতা
നിര്മ്മാണം,নির্মাণ
കൂടിയാലോചിക്കുന്നവന്,পরামর্শদাতা
ആലോചന,পরামর্শ
കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി,পরামর্শমূলক কমিটি
ഉപഭോഗങ്ങൾ,উপভোগযোগ্য আইটেম
ഉപഭോഗം,গ্রাস করা
ഉപഭോക്താവിന്റെ സാധനങ്ങൾ,গ্রাহকের পণ্য
ഉപഭോക്തൃ ഫോറം / കൗൺസിൽ,গ্রাহক ফোরাম/কাউন্সিল
ഉപഭോക്തൃ ഓറിയന്റേഷൻ,গ্রাহক ওরিয়েন্টেশন
ഉപഭോഗം,খরচ
സന്വര്ക്കം,যোগাযোগ
കോൺടാക്റ്റ് പ്രോഗ്രാം,যোগাযোগ প্রোগ্রাম
പകർച്ചവ്യാധി,সংক্রামক রোগ
അടങ്ങിയിട്ടുണ്ട്,ধারণ করে
ചിന്തിക്കുക,চিন্তাভাবনা
സമകാലിക,সমসাময়িক
കോടതിയലക്ഷ്യം,আদালত অবমাননার
തർക്കം,বিতর্ক
ഉള്ളടക്കം,বিষয়বস্তু
മത്സരം,প্রতিযোগিতা
സന്ദര്ഭം,প্রসঙ্গ
ആകസ്മിക,কন্টিনজেন্সি
ആകസ്മിഖള്ളാത്ത,কন্টিনজেন্সি
ആകസ്മിക അലവൻസ്,কন্টিনজেন্সি ভাতা
ആകസ്മിക ഫണ്ട്,কন্টিনজেন্সি তহবিল
ആകസ്മിക ഗ്രാന്റ്,কন্টিনজেন্সি গ্রান্ট
ആകസ്മിക പദ്ധതി,অনিশ্চিত পরিকল্পনা
അനിശ്ചിതകാല നിരക്കുകൾ,অবিচ্ছিন্ন চার্জ
തുടർച്ചയായ നിയമനം,অবিচ্ছিন্ন অ্যাপয়েন্টমেন্ট
തുടർച്ചയായ വികസനം,অবিচ্ছিন্ন বিকাশ
തുടർച്ചയായ പ്രക്രിയ,ধারাবাহিক প্রক্রিয়া
തുടർച്ചയായ സേവനം,অবিচ্ছিন্ন পরিষেবা
കള്ളച്ചരക്ക്,নিষিদ্ধ
ഉടന്വടി,চুক্তি
കരാർ കരാർ,চুক্তি দলিল
തൊഴിൽ കരാർ,চাকুরির চুক্তি
കരാർ കാലയളവ്,চুক্তির মেয়াদ
കരാർ രേഖ,চুক্তিভিত্তিক দলিল
കരാർ ബാധ്യത,চুক্তিমূলক দায়
കരാർ സേവനം,চুক্তিভিত্তিক পরিষেবা
വൈരുദ്ധം,দ্বন্দ্ব
പരസ്പരവിരുദ്ധമായ പ്രസ്താവന,পরস্পরবিরোধী বিবৃতি
പതികൂലമായ,বিপরীত
ഗൃഹവിഭാഗം,লঙ্ঘন
സംഭാവന,অবদান
കോൺട്രിബ്യൂട്ടറി പെൻഷൻ പദ്ധതി,অবদান পেনশন স্কিম
കോൺട്രിബ്യൂട്ടറി പ്രൊവിഡന്റ് ഫണ്ട്,অবদানমূলক প্রভিডেন্ট ফান্ড
ഭരണം,নিয়ন্ত্রণ
നിയന്ത്രിക്കുന്ന ഓഫീസർ,নিয়ন্ত্রণকারী অফিসার
വിവാദം,বিতর্কিত
വിവാദപരമായ കാര്യം,বিতর্কিত বিষয়
വിവാദം,বিতর্ক
സൗകരം,সুবিধা
സമ്മേളനം,সম্মেলন
പരമ്പരാഗത,প্রচলিত
സംഭാഷണം,কথোপকথন
മാറ്റുക,রূপান্তর
പരിവർത്തനം ചെയ്ത അവധി,রূপান্তরিত ছুটি
കൈമാല്,পরিবহন
കൈമാറാൻ അനുവദിക്കുക,পরিবহন ভাতা
കൈമാറ്റ കരാർ,পরিবহন দলিল
കൈമാറ്റ ചെലവ്,পরিবহন ব্যয়
കുറ്റവാളി,দোষী
കുറ്റംചുമത്തല്,দৃঢ় বিশ্বাস
സമ്മേളനം,সমাবর্তন
തടയൽ കാലയളവ്,সময়সীমার বন্ধ শীতল
സഹകരണം,সহযোগিতা
സഹകരിക്കുന്ന,সমবায়
സഹകരണ സൊസൈറ്റി,সমবায় সমিতি
സഹ-ഓപ്ത്തു,কো-অপ্ট
സഹകരിച്ച അംഗം,সহ-অপ্টেড সদস্য
നായും,সমন্বয়
സഹ ഉടമ,সহ-মালিক
സഹ-പങ്കാളി,সহ-অংশীদার
പകര്ത്തുക,অনুলিপি
പകർത്തുന്നു,অনুলিপি করা
പകർപ്പവകാശം,কপিরাইট
മാംസിയല്,করুণ
കൊറോൺ,করোনার
കോർപ്പറേറ്റ് ബോഡി,পরিচালনা পরিশদ
കോർപ്പറേറ്റ് ആസൂത്രണം,প্রাতিষ্ঠানিক পরিকল্পনা
നഗരസഭ,কর্পোরেশন
കോർപ്പറേഷൻ നികുതി,বানিজ্যিক কর
തിരുത്ത്,সংশোধন
തിരുത്തൽ നടപടികൾ (= തിരുത്തലുകൾ),সংশোধনমূলক ব্যবস্থা (= সংশোধন)
കത്തിടപാട്,চিঠিপত্র
കത്തിടപാടുകൾ കോഴ്സ്,চিঠিপত্রের কোর্স
കറസ്പോണ്ടൻസ് ഭാഗം,চিঠিপত্রের অংশ
പതലേഖകന്,সংবাদদাতা
സദൃശമായ,সংশ্লিষ্ট
കോരിഗ്രേൻ,Corrigendum
കോറെബോറേറ്റ്,সংশোধিত
കേശവം,সংশ্লেষ
മലിനമാക്കുക,দুর্নীতিগ্রস্থ
അഴിമതി,দুর্নীতি
അഴിമതി പ്രാക്ടീസ്,দুর্নীতিবাজ অনুশীলন
കോസ്മോപൊളിറ്റൻ സിറ്റി,বিশ্বজনীন শহর
ചെലവ്,ব্যয়
കോസ്റ്റ് അക്കൗണ്ടന്റ്,খরচ হিসাবরক্ষক
ചെലവ് വിശകലനം,খরচ বিশ্লেষণ
ചെലവ് പരിധി,ব্যয় সিলিং
ചെലവ് ഫലപ്രാപ്തി,ব্যয় কার্যকারিতা
ജീവിതച്ചെലവ്,জীবনযাত্রার খরচ
ചെലവ് മറികടന്നു,ব্যয় ছাড়
കോട്ടേജ് വ്യവസായം,থরাইজেসহন
ഉപദേശം,পরিষদ
കൗൺസിൽ ഓഫ് മന്ത്രി,মন্ত্রিপরিষদ
കൗൺസിൽ ഓഫ് സ്റ്റേറ്റ്സ്,রাজ্য কাউন্সিল
പരാലോചന,পরামর্শ
കൗല്സിംഗ്,পরামর্শ
കൗണ്ടര്,কাউন্টার
ക counter ണ്ടർ പ്രവർത്തനം,কাউন্টার অ্যাকশন
ക counter ണ്ടർ സത്യവാങ്മൂലം,কাউন্টার হলফনামা
ക counter ണ്ടർ ചാർജ്,কাউন্টার চার্জ
ക er ണ്ടർ ക്ലെയിം,পাল্টা দাবি
വ്യാജ കറൻസി,জাল মুদ্রা
എതിർപ്പ്,জাল
എതിർഫോയിൽ,জালিয়াতি
ക counter ണ്ടർ ഓഫർ,পাল্টা প্রস্তাব
കവര്ട്ടിക,কাউন্টারসাইন
ആഘാതം,অভ্যুত্থান
കൂപ്പൺ,কুপন
കൊറിയക്കാരന്,কুরিয়ার
കൊറിയര് സര്വീസ്,কুরিয়ার সার্ভিস
ഗതി,অবশ্যই
പഠന കോഴ്സുകൾ,অধ্যয়নের কোর্স
കോടതി കേസ്,আদালত মামলা
വിനയം,শ্লীলতা
ചെറിയ കാരണങ്ങളുടെ കോടതി,ছোট কারণ আদালত
ഉടമ്പടി,চুক্তি
മൂടി,আবরণ
കവറേജ്,কভারেজ
കവർ കത്ത്,চিঠি covering াকনা
മെമ്മോ മൂടുന്നു,মেমো covering েকে রাখা
മൂടുന്ന കുറിപ്പ്,কভার নোট
ക്രാഷ് പ്രോഗ്രാം,ক্র্যাশ প্রোগ্রাম
ക്രീം ലെയർ,ক্রিমি স্তর
സൃഷ്ടി,সৃষ্টি
സൃഷ്ടിപരമായ,সৃজনশীল
സർഗ്ഗാത്മകത,সৃজনশীলতা
ക്രേച്ച്,ক্রেচে
ക്രെഡൻഷ്യൽ കമ്മിറ്റ്,শংসাপত্র কমিটি
വിശാസത,বিশ্বাসযোগ্যতা
കീര്ത്തി,ক্রেডিট
വിശ്വാസമുള്ള,বিশ্বাসযোগ্য
ക്രെഡിറ്റ് ഉപദേശം,ক্রেডিট পরামর্শ
"ക്രെഡിറ്റ്, ത്രിഫ്റ്റ് സൊസൈറ്റി",ক্রেডিট এবং থ্রিফ্ট সোসাইটি
ക്രെഡിറ്റ് കാർഡ്,ক্রেডিট কার্ড
ക്രെഡിറ്റ് സൗകര്യങ്ങൾ,ঋণ সুবিধা
ക്രെഡിറ്റ് എൻട്രി,ক্রেডিট এন্ট্রি
ക്രെഡിറ്റ് കുറിപ്പ്,ক্রেডিট নোট
കടക്കാരന്,পাওনাদার
ദഹനം,শ্মশান
ശ്മശാന നില,শ্মশান স্থল
സംഘം,নাবিকদল
കുറ്റം,অপরাধ
ട്രസ്റ്റിന്റെ ക്രിമിനൽ ലംഘനം,বিশ্বাস লঙ্ঘন
ക്രിമിനൽ കോടതി,ফৌজদারি আদালত
ക്രിമിനൽ അശ്രദ്ധ,অপরাধী অবহেলা
ക്രിമിനൽ കുറ്റം,ফৌজদারি অপরাধ
ക്രിമിനൽ നടപടിക്രമ കോഡ്,ফৌজদারি কার্যবিধি কোড
പതിസന്ധി,সংকট
പ്രതിസന്ധി മാനേജുമെന്റ്,দুর্যোগ ব্যাবস্থাপনা
മാനദണ്ഡം,মানদণ্ড
വിമര്ശനം,সমালোচনা
കുരിശ്,ক্রস
ക്രോസ് ഇനം,ক্রস ব্রিড
ക്രോസ് പരിശോധന,ভুল চেক করা
കടന്ന ചെക്ക്,ক্রস চেক
ക്രോസ് പരീക്ഷ,ক্রস পরীক্ষা
ഒത്തു നോക്കുക,প্রতিনির্দেশ
ക്രോസ് വോട്ടിംഗ്,ক্রস ভোটদান
നിർണായക തീയതി,গুরুত্বপূর্ণ তারিখ
ക്രൂഡ്,অপরিশোধিত
കുറ്റവാളിയായ നരഹത്യ,দোষাবহ নরহত্যা
കുറ്റവാളി,অপরাধী
കൃഷി,চাষ
കൾച്ചറൽ എക്സ്ചേഞ്ച് പ്രോഗ്രാം,সাংস্কৃতিক বিনিময় প্রোগ্রাম
സഞ്ചരിക്കുന്ന,ক্রমবর্ধমান
പവാഹം,মুদ্রা
നാണയ വിനിമയം,মুদ্রা বিনিময়
കറൻസി കുറിപ്പ്,মুদ্রা নোট
ഒഴുകിക്കൊണ്ടിരിക്കുന്ന,কারেন্ট
കറന്റ് അക്കൌണ്ട്,চলতি হিসাব
നിലവിലെ ചുമതലകൾ,বর্তমান কর্তব্য
നിലവിലെ സെഷൻ,বর্তমান অধিবেশন
സംക്ഷിപ്ത ജീവചരിത്രം,জীবন বৃত্তান্ত
വെർഡെൽ,কার্টেল
സംരക്ഷകൻ,কাস্টোডিয়ান
തടവ്,হেফাজত
സന്വദായം,কাস্টম
സന്വദായം,কাস্টম
കീഴ്നടപ്പുള്ള,গতানুগতিক
ആചാരപരമായ നടപടിക്രമം,প্রথাগত পদ্ধতি
കസ്റ്റംസ് തീരുവ,শুল্ক
ഉപഭോക്താവ്,ক্রেতা
ഉപഭോക്തൃ സൗഹൃദ,গ্রাহক বান্ধব
ഇഷ്ടാനുസൃത പരീക്ഷ,কাস্টম পরীক্ষা
മുറിക്കുക,কেটে ফেলা
ചലനം മുറിക്കുക,কাটা গতি
തീയതി മുറിക്കുക,তারিখ কাটা
ആവൃത്തി,সাইকেল
ദിവസേന,প্রতিদিন
ദൈനംദിന അലവൻസ്,দৈনিক ভাতা
പ്രതിദിന ഡയറി,দৈনিক ডায়েরি
ദൈനംദിന രജിസ്റ്റർ,দৈনিক নিবন্ধন
ദിവസേന റിപ്പോർട്ട്,দৈনিক প্রতিবেদন
ദിനചര്യ,প্রাত্যহিক কাজ
ദൈനംദിന വേതനം,দৈনিক মজুরি
ഡാക് സ്റ്റേജ്,ডাক স্টেজ
ഡാക് ട്രേ,ডাক ট্রে
നഷ്ടം,ক্ষতি
നാശനഷ്ടങ്ങൾ,ক্ষতি
അപകടകരമായ,বিপজ্জনক
ധീനികൾ,সাহসী
ഡാറ്റ,ডেটা
ഡാറ്റ ബാങ്ക്,ডাটা
ഡാറ്റ ബേസ്,তথ্যশালা
ഡാറ്റ ശേഖരണം,তথ্য সংগ্রহ
ഡാറ്റ തീറ്റ,ডেটা খাওয়ানো
ഡാറ്റ പ്രോസസ്സിംഗ്,তথ্য প্রক্রিয়াজাতকরণ
തീയതി,তারিখ
എത്തിച്ചേരൽ തീയതി,পৌছানোর তারিখ
ജനിച്ച ദിവസം,জন্ম তারিখ
പുറപ്പെടുന്ന തീയതി,বহির্গমনের তারিখ
ഡിസ്ചാർജ് തീയതി,স্রাবের তারিখ
പക്വതയുള്ള തീയതി,পরিপক্কতার তারিখ
രസീത് തീയതി,প্রাপ্তির তারিখ
തീയതി മുദ്ര,তারিখ স্ট্যাম্প
ദിവസത്തെ പണ്ഡിതൻ,দিন পণ্ডিত
ഡേ ഷിഫ്റ്റ്,দিন শিফট
കൃപയുടെ ദിവസങ്ങൾ,অনুগ্রহের দিন
ദൈനംദിന ജോലി,প্রতিদিনের কাজ
മരിച്ച അക്കൗണ്ട്,মৃত অ্যাকাউন্ট
ഡെഡ്ലൈൻ,শেষ তারিখ
ഡെഡ്ലോക്ക്,অচলাবস্থা
ഡെഡ് സ്റ്റോക്ക് രജിസ്റ്റർ,মৃত স্টক রেজিস্টার
ചത്ത ഭാരം,মৃত ওজন
കരാര്,ডিল
ഡീലിംഗ് അസിസ്റ്റന്റ്,সহকারী ডিলিং
ഇടപെടുക,ডিলিং
മരണ വാർഷികം,মৃত্যু বার্ষিকী
പ്രിയ അലവൻസ്,মহার্ঘ ভাতা
മരണ ആനുകൂല്യം,মৃত্যুর সুবিধা
മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി,মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি
സേവനത്തിൽ മരണം,সেবায় মৃত্যু
ഡീയോത്തോരിസാറ്റിയോയിൻ,Deauthorizatioin
ദെബര്ട്ട്,দেবর
അപരാതം,ডেবিট
ഉപദേശം,ডেবিট পরামর্শ
കടം,Debt ণ
ഡെറ്റ് മാനേജുമെന്റ്,Debt ণ ব্যবস্থাপনা
കടക്കാരൻ,Deb ণগ্রহীতা
മരിച്ച,মৃত
അന്തസ്സ്,শালীনতা
വികേന്ദ്രീകരണം,বিকেন্দ্রীকরণ
തീരുമാനിക്കുന്ന ഘടകം,সিদ্ধান্ত ফ্যাক্টর
തീരുമാനം,সিদ্ধান্ত
തീരുമാനമെടുക്കൽ,সিদ্ধান্ত গ্রহণ
തീരുമാനമെടുക്കൽ പ്രക്രിയ,সিদ্ধান্ত গ্রহণ প্রক্রিয়া
പഖാപനം,ঘোষণা
വരുമാന പ്രഖ്യാപനം,আয়ের ঘোষণা
പ്രഖ്യാപിത മൂല്യം,ঘোষিত মান
സത്യപ്രതിജ്ഞ ചെയ്യുക,শপথ ঘোষণা
വിസങ്കേതനം,ডিকোড
ഡീകോൺട്രോൾ,ডিকন্ট্রোল
ആവര്ച്ച,সজ্জা
കുറയുക,হ্রাস
കൽപന,ডিক্রি
സമര്പ്പണം,উত্সর্গ
കിഴിവ്,বাদ
കുറയ്ക്കല്,ছাড়
ഉറവിടത്തിൽ കിഴിവ്,উত্স এ ছাড়
ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്,বেতন থেকে ছাড়
പമാണം,কাজ
പണയത്തിന്റെ കരാർ,বন্ধকের দলিল
കരുതലർ യൂണിവേഴ്സിറ്റി,গণ্য বিশ্ববিদ্যালয়
വികൃതമാക്കുക,ডিফেস
മാനസികം,ডি ফ্যাক্টো
മലിനീകരണം,ডিফলেশন
വിസമ്മതം,মানহানি
കുറ്റം,ডিফল্ট
തകർച്ച,খেলাপি
കുറവുള്ള,ত্রুটিযুক্ত
രാജരക്ഷ,প্রতিরক্ষা
പ്രതിരോധ ഉപദേശം,প্রতিরক্ষা পরামর্শ
പ്രതിരോധ നിർമ്മാണം,প্রতিরক্ষা উত্পাদন
എതൃകക്ഷി,প্রতিবাদী
മാറ്റിവയ്ക്കുക,স্থগিত
മാറ്റിവച്ച ചെലവ്,স্থগিত ব্যয়
എതിര്പ്പ്,ডিফায়েন্স
കമ്മി,ঘাটতি
കമ്മി ബജറ്റ്,ঘাটতি বাজেট
നിര്വചിക്കുക,সংজ্ঞায়িত
വിസമ്മതിക്കുക,অস্বীকার করুন
അധalal അപലതം,অবক্ষয়
ഡിഗ്രി,ডিগ্রি
ദമ്പര്നം,দেজুরে
താമസിക്കുക,বিলম্ব
പതിനിധി,প্রতিনিধি
ഏറ്റെടുത്ത അതോറിറ്റി,প্রতিনিধি কর্তৃপক্ষ
പതിനിധിസംഘം,প্রতিনিধি
അധികാരങ്ങളുടെ പ്രതിനിധി,ক্ষমতার প্রতিনিধি
ഇല്ലാതാക്കുക,মুছে ফেলা
ദീപീകരണം,মুছে ফেলা
കരുതിക്കൂട്ടി,ভেবেচিন্তে
അപലപിക്കല്,আলোচনা
വിശദീകരിക്കുന്നു,ডেলিসেন্সিং
പവൃത്തി,সীমানা
മോചിപ്പിക്കുക,বিতরণ
പസവം,বিতরণ
അവകാശം,চাহিদা
ആവശ്വാസ കുറിപ്പ്,চাহিদা নোট
നിര്മതി,সীমানা
ഡെമി-ഉദ്യോഗസ്ഥൻ,ডেমি-সরকারী
ജനാധിപത്യം,গণতন্ত্র
വിശദീകരണം,প্রদর্শন
നാശ്ചരം,ডিমোরালাইজেশন
കലഹം,ডেমিউরেজ
നിഷേധിക്കല്,অস্বীকার
വിഭാഗത്തെ,ডিনোমিনেশন
ഡി നോവോ,ডি নভো
നിഷേധിക്കുക,অস্বীকার
വേര്പിരിയുക,প্রস্থান
വകുപ്പ്,বিভাগ
വകുപകമായ,বিভাগীয়
വകുപ്പുതല പ്രവർത്തനം,বিভাগীয় ক্রিয়া
വകുപ്പുതല അന്വേഷണം,বিভাগীয় তদন্ত
ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം,বিভাগীয় তদন্ত
ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്,বিভাগীয় অনিয়ম
ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി,বিভাগীয় গ্রন্থাগার
