Tamil,Hindi
இயற்கை துறைமுகம்,प्राकृतिक पोताश्रय
இயற்கை காற்றோட்டம்,प्राकृतिक संवातन
கடற்படை துறைமுகம்,जल सेना पोताश्रय
நியூட்டன்,न्यूटन
சீரற்ற ஓட்டம்,असम प्रवाह
நீர் வீதத்தை ஆக்கிரமித்துள்ளது,उपभोक्ता जल दर
எண்ணெய் வண்ணப்பூச்சு,तेल रंगलेप
எண்ணெய் கிணறு சிமெண்ட்,तेल कूप सीमेंट
திறந்த சேனல் ஓட்டம்,मुक्त पृष्ठ वाहिका प्रवाह
உகந்த ஈரப்பதம்,अनुकूलतम आर्द्रता
கரிம மண்,जैव मृदा
நோக்குநிலை,अभिविन्यास
ஆர்த்தோகனல்,लाम्बिक
ஆர்ட்ஸ்டீன்,ओर्टस्टीन
வெளிப்புற சமிக்ஞை,बाह्य सिगनल
ஆக்சிஜனேற்றம்,ऑक्सीकरण
சரக்கறை,रसोई भण्डार
பாரபெட்,मुंडेेर
பாரபெட் சுவர்,मुंडेर दीवार
பெற்றோர் பொருள்,मूल सामग्री
கூழாங்கல் வார்ப்பு பிளாஸ்டர்,बजरी प्लास्टर
பெடல்பர்,पेडल्फर
பெடோகல்,पेडोकल
பெடோஜெனெசிஸ்,मृदा उत्पत्ति
பெடாலஜி,मृदा रचना विज्ञान
பெடோஸ்பியர்,मृदा मंडल
பெனெட்ரோமீட்டர்,वेधनमापी
பென்ட் கூரை,छज्जा छत
பெப்டிசிங் முகவர்,पाचक कर्मक
பகுப்பாய்வு காலம்,विश्लेषण अवधि
பெர்பென்ட்,खड़ा जोड़
பெர்ஸர்ப்ஷன்,आशोषण
பையர்,प्रस्तम्भ
பிலாஸ்டர்,भित्ति स्तम्भ
பிட்ச்,ढाल/प्रवणता
பிட்ச் கூரை,ढालू छत
வெற்று கான்கிரீட்,अप्रबलित कंक्रीट
விமான கோணம்,समतल कोण
சமவெளி முற்றம்,समतल यार्ड
பிளான்சோல்,प्लानसॉल
பிளாஸ்டிக் நிலைத்தன்மை,सुघट्यता संसक्ति
பிளாஸ்டிசிட்டி,पराप्रत्यास्थता
பிளாஸ்டிசிட்டி இன்டெக்ஸ்,सुघट्यता सूचकांक
பிளாஸ்டிசிட்டி வரம்பு,सुघट्यता सीमा
பிளாஸ்டிசிட்டி வரம்பு,सुघट्यता पिरसर
பிளாட்டி அமைப்பு,पटली संरचना
பீடம்,कुरसी
உழவு மண்,हल मृदा
பிளம் கல்,प्लम पत्थर
போட்ஸோல்,पाडजोल
சுட்டி,टीप
பலகோண சுவர்,बहुकोणी दीवार
துளை இடம்,रंध्र अवकाश
துறைமுகம்,पत्तन
நேர்மறை காற்றோட்டம்,प्रभावी संवातन
புல்வெளி மண்,प्रशाद्वल मृदा
துல்லியம்,परिशुद्धता
முதன்மை துகள்,प्राथमिक कण
பிரிஸ்மாடிக் அமைப்பு,प्रिज्मीय संरचना
உற்பத்தி வேலை,उत्पादक कार्य
திட்ட நியாயப்படுத்தல்,परियोजना औचित्य समर्थन
பாதுகாப்பு வேலை,संरक्षक कार्य
போலி-மைசீலியம்,आभासी माइसीलियम
குட்டை,पडल
புக்கிங்,रौंदना
பியூமிஸ்,झाँवा
குத்து,थूनी
பொம்மை,पपेट
புட்லாக்,कड़ी
புட்லாக் சாரக்கட்டு,धारण पल्लियों का पाड़
அளவு சர்வேயர்,मात्रा सर्वेक्षक
குவாரி சாறு,खदान रस
குவே,भित्ति घाट
ராணி மூடல்,मादा डेली/क्वीन क्लोजर
குவோயின்,कोनिया
ராஃப்ட் அடித்தளம்,रैफ्ट बेड़ा नींव
ரேக்கர்,तिरछी टेक
ரேக்கிங்,रेकिंग
ரேக்கிங் பத்திரம்,तिरछी चाल
ரேக்கிங் ஒளிரும்,नति जलरोधी झिल्ली
வேகமாக மாறுபடும் ஓட்டம்,द्रुत परिवर्ती प्रवाह
திரும்பப் பெறக்கூடிய கட்டணம்,वसूलीयोग्य भुगतान
சிவப்பு பூமி,लाल मिट्टी
சிவப்பு களிமண்,लाल दुमट
சீராக்கி,नियंत्रक/रेगुलेटर
ரெகர் அல்லது கருப்பு பருத்தி மண்,रेगर या काली कपासी मृदा
திருப்பிச் செலுத்தும் ஒப்பந்தம்,वापस भुगतान ठेका
எஞ்சிய சுருக்கம்,अवशिष्ट संकुचन
எஞ்சிய மண்,अवशिष्ट मृदा
வெளிப்படுத்து,बाह्य पक्ष
பின்னை வெளிப்படுத்து,बाह्य पक्ष पिन
டை வெளிப்படுத்து,बाह्य पक्ष बंधक
ரிட்ஜ்,कूट
ரிட்ஜ் கேப்பிங்,कूट मुंडेरी
நதி,नदी
சாலை நிலை,पोताश्रेय द्रोणों
கரடுமுரடான பிளாஸ்டர்,दानेदार प्लास्टर
இடிபாடுகள்,ढोंका
இடிந்த கொத்து,ढोका चिनाई
இடிந்த சுவர்,ढोंका भित्ति
இயங்கும் அளவீடு,चालू मापन या मध्यवर्ती मापन
பாதுகாப்பான தாங்கும் திறன்,सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता
உப்பு படிந்து,लवण परिष्कृति
மாதிரி அளவு,प्रतिदर्श आमाप
மாதிரி விநியோகம்,प्रतिचयन वितरण
மாதிரி பிழை,प्रतिचयन त्रुटि
மணல்,बाल
மணல் பூச்சு,बलुई परिष्कृति
மணல் கை மோல்டிங்,रेत हस्त पथाई
மணல் அள்ளுதல்,बालू घर्षण
நிறைவுற்ற மண்,संतृप्त मृदा
நிறைவுற்ற மண் பேஸ்ட்,संतृप्त मृदा लेई
செறிவூட்டல் சாறு,संतृप्ति निष्कर्षण
செறிவூட்டல் சதவீதம்,संतृप्ति प्रतिशतता
சாசர் குவிமாடம்,शराविका गुम्मद
சாரக்கட்டு,पाड़
ஷிஸ்ட்,शिस्ट
கடல் துறைமுகம்,समुद्री अथवा महासागरीय पत्तन
ரகசிய சாக்கடை,गुप्त वाहिका
இரண்டாவது,सेकन्ड
வண்டல் பகுப்பாய்வு,सादन विश्लेषण
அரை செயற்கை துறைமுகம்,सामि कृत्रिम पोताश्रय
அரை அலை கப்பல்,अर्द्ध-ज्वारीय गोदी
முதுமை,जरावस्था
ஷேல்,शेल
தாள் குவியல்,चादरी पाइल
சுருக்க வரம்பு,संकुचन सीमा
ஷட்டரிங்,तख्ताबन्दी
சியாலிடிக் மண்,सियालिटिक मृदा
சிரோஜெம்,सीरोजेम
சில்லு,देहली या सिल
வண்டல் மண்,साद
ஒற்றை சதை இரத்தம்,इकहरी फ्लेमिश चाल
ஒற்றை தானிய அமைப்பு,एकल कणीय संरचना
எலும்பு மண்,अधकचरी मृदा
பாவாடை,अंचल
ஸ்லீப்பர் சுவர்,आधार भित्तियाँ
பக்கவாட்டு சாக்கடை,सर्पी वाहिका
ஸ்லைடு விதி,परिकलन पट्टिका
ஸ்லிப் டாக்,सर्पण गोदी
ஸ்மோனிசா,स्मोनिटजा
ஊறவைத்தல்,समतापकरण
மண் சங்கம்,मृदा समवाय
மண் வகுப்பு,मृदा वर्ग
மண் வளாகம்,मृदा सम्मिश्र
மண் நிலைத்தன்மை,मृदा संसक्ति
மண் குடும்பம்,मृदा परिवार
மண் சட்ட வேலை,मृदा सार
மண்ணின் ஈரப்பதம்,मृदा नमी
மண்ணின் ஈரப்பதம் பெருக்கம்,मृदा नमी अभिवृद्धि
மண்ணின் ஈரப்பதம் குறைபாடு,मृदा नयी न्यूनता
மண் உருவவியல்,मृदाकारिकी
மண் துகள்,मृदा कण
மண் கட்டம்,मृदा प्रावस्था
மண் விவரக்குறிப்பு,मृदा परिच्छेदिका
மண் எதிர்வினை,मृदा अभिक्रिया
மண் பிரிகிறது,मृदा कणवर्ग
மண் தொடர்,मृदा श्रेणी
மண் தீர்வு,मृदा घोल
மண் அமைப்பு,मृदा संरचना
மண் அமைப்பு,मृदा गठन
மண் வகை,मृदा प्रकार
சோலம்,सोलम
சோர்ப்ஷன்,शोषण
ஸ்பால்கள்,कत्तर
குறிப்பிட்ட அயனி விளைவு,विशिष्ट आयन प्रभाव
சதுர வடிவ இடிபாடுகள்,चौकोर रद्देदार ढोका चिनाई
ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து,नियमित चौकोर रद्देदार ढोका चिनाई
நிலையான ஓட்டம்,अपरिवर्ती प्रवाह
மிளிரும் படி,सोपानी जलरोधी झिल्ली
ஒட்டும் தன்மை,चिपचिपापन
ஒட்டும் புள்ளி,चिपकन बिंदु
கல்,पत्थर
ஸ்லோப் கை மோல்டிங்,गीली हस्थ पथाई
பட்டா கீல்,पट्टक कब्जा
வைக்கோல் பலகை,गत्ता
ஸ்ட்ரீம்,सरिता
மன அழுத்தம்,प्रतिबल
நீட்டுபவர்,पट्टी/स्ट्रैचर
ஸ்ட்ரெச்சர் பிணைப்பு,पट्टी/स्ट्रैचर चाल
ஸ்ட்ரெச்சர் படிப்பு,पट्टी रद्दा
லேசான கயிறு,स्ट्रिंग
சரம் பாடநெறி,किंगरी रद्दा
கட்டமைப்பு காரணி,संरचना गुणांक
கட்டமைப்பு குறியீடு,संरचना सूचक अंक
ஸ்டக்கோ,स्टुको
வீரியமான,स्टड
ஸ்டைலோபேட்,आधार पीठ
துணை மண்,अवमृदा
துணை அமைப்பு,अधः रचना
கூட்டுத்தொகை வளைவு,संकलन वक्र
சன் மைக்கா,सनमाइका
சூப்பர் கட்டமைப்பு,अधिरचना/ऊपरी ढाँचा
நிலமளப்போர்,सर्वेक्षक
எஸ்-மதிப்பு,S-मान
அங்கும் இங்கும் அசை,प्रठप्पा
ஸ்வான் கழுத்து,हंस ग्रीवा
கூடாரம்,मंडप
மேஜை கை மோல்டிங்,मेज हस्त पथाई
டேங்கிங்,टैंकन
டெம்பீட்டோ,टैम्पीटो
வெப்பநிலை மாற்றம்,मृदुकरण
டெம்ப்ளேட்,टैमप्लेट
டெம்ப்ளேட்,आकार पट्ट
டெபிடேரியம்,टेपीडेरियम
டெரகோட்டா,टैराकोटा
டெர்ரா ரோசா,टैरारोसा
டெர்ராஸோ,टैराजो
டெட்ரா பாணி,चतुरभिकल्पना
வரம்பு வரம்பு மதிப்பு,प्रभाव सीमा मान
தொண்டை,कंठ
கல் மூலம்,धुर पत्थर
டைடல் பேசின்,ज्वारीय बेसिन
டை பார்,तान छड़
கற்றை கட்டவும்,बंधन धरन
டை ராட்,तान दंड
Tirs,टिर्स
சகிப்புத்தன்மை,उपेक्ष्य त्रुटि
பல்வலி,दाढ़ा
மேல் மண் அல்லது மேற்பரப்பு மண்,पृष्ठ मृदा या ऊपरी मृदा
மொத்த போரோசிட்டி,कुल सरंध्रता
டிரேசரி,अलंकरण
ரயில் எதிர்ப்பு,ट्रेन प्रतिरोध
இடமாற்றம்,ट्रानसैप्ट
இடைநிலை மண்,संक्रमणीय मृदा
டிரான்ஸ்சம்,अनुप्रस्थिका
போக்குவரத்து மண்,परिवाहित मृदा
துணை நதி,उप नदी
டிரிஃபோரியம்,गलियारा
ட்ரைகிளிஃப்,ट्रिगलिफ
துண்டிக்கப்பட்ட மண்,रुंड मृदा
கொந்தளிப்பான ஓட்டம்,विक्षुब्ध प्रवाह
சிறு கோபுரம்,टर्रेट
டைம்பார் எண்,डाट की भराई
இறுதி தாங்கும் திறன்,अंतिम धारण क्षमता
அல்டிமேட் பிஎச்,अंतिम ph
ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து,बेतरतीब बेरद्दा ढोंका चिनाई
கட்டமைக்கப்படாத சதுர இடிபாடுகள்,बेतरतीब चौकोर रद्देदार ढोका चिनाई
அண்டர்கிராஃப்ட்,तहखाना
நிரப்பப்படாத போரோசிட்டி,अपूरित संरंध्रता
சீரான ஓட்டம்,सम्प्रवाह
அலகு சட்ட வகை சாரக்கட்டு,एकल ढाँचे की तरह का पाड़
பயனற்ற வேலை,अनउत्पादक कार्य
நிறைவுறா மண்,असंतृप्त मृदा
நிலையற்ற ஓட்டம்,अधीर प्रवाह
மேல் பிளாஸ்டிக் வரம்பு,ऊपरी सुघट्यता सीमा
பள்ளத்தாக்கு சாக்கடை,द्रोणी वाहिका
வால்ட்,चापछद
வெட்டாரியம்,सायबान
காற்றோட்டம்,संवाहन
மறுபடியும்,रोशनदान
வெரம்தா,बरामदा
வேஸ்டிபுல்,ड्योढ़ी
வில்லா,विला
