Gujarati,Hindi
સ્થિતિસ્થાપકતા,मांग की लोच
સ્થિતિસ્થાપકતા,उत्पादन लोच
વિદ્યાપમાણ,विद्युत्-अपघटन
વિદ્યુતપ્રવાહ,वैद्युतकण-संचलन
નિરુત્સાહ,अवक्षालन
છાતીવાળું,"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार"
પાંુમાદ,"मेड़ बंदी, डौलबंदी"
ભ્રમણ,भ्रूण
ગર્ભવિજ્ embાન,"भ्रूणविज्ञान, भ्रौणिकी"
આતુરતા,"निकलना, निर्गमन"
પ્રવાહી ભ્રષ્ટ વ્યક્તિ,पायसीकारक
અંતર્ગત,अंतर्जात
અંતર્જ્ endાન,अंतःसूत्री विभाजन
એન્ડોપારસાઇટ,अंतःपरजीवी
એંજીવ,भ्रूणपोष
સાહસ,उद्यम
પરિશિષ્ટ,कीटविज्ञान
વાતાવરણ,पर्यावरण
મનાઈ,"प्रकिण्व, एन्जाइम"
મહાકાવ્ય,दलपुंज कलमबंदी
ઉપદ્રવ,"अधिपादप, एपिफाइट"
સમાનતા,समानधारिता
નાબૂદી,उन्मूलन
આવશ્યક પોષક તત્ત્વો,आवश्यक पोषक तत्व
અંદાજ,"परिमापन, कूतना, आकलन"
નિષ્ઠા,पांडुरता
સુશોભિત,सुजननिक
મૂલ્યાંકન,मूल्यांकन
વરાળ,वाष्पनमापी
સ્થાવર સંક્રમણ,वाष्पन-वाष्पोत्सर्जन
સદાબહાર ક્રાંતિ,सदाहरित क्रांति
શાશ્વત,"सदाहरित, सदापर्णी"
વિકસિત થવું,विकास
આબકારી,उच्छेद करना
થાક (ફળદ્રુપતા),परिक्षय (उर्वरता)
શોષણ,शोषण
સંશોધન,"खोज, अन्वेषण"
ઉત્તેજના,"बहिर्बेधन, उत्सारण"
આંખ (સુગરકેન/બટાકાની),आंख (गन्ना/आलू)
ખાદ્ય પાઇન,चिलगोजा
"હાથી પગ, યમ",जिमीकंद
નીરોગીત,सफेदा
ધામ ખળો,केंचुआ
એન્ટોમોલોગ્ધાર વિજ્ologistાની,कीट विज्ञानी
પર્યાવરણવાદક,पर्यावरणविद्
પરિબળ,"कारक, घटक, उपादान, साधन"
પરિબળ ઉત્પાદકતા,कारक उत्पादकता
પરિબળ,आढ़तिये का बट्टा
કાલ્પનિક અવરોધ રચના,क्रमगुणित अवरोध डिजाइन
વિદ્યાશાખા,विकल्पी
પડતર,"पड़ती, पलिहर"
કુટુંબ,कुल
ખેતર -મૂલ્યાંકન,प्रक्षेत्र मूल्यांकन
ખેતી અંદાજપત્ર,प्रक्षेत्र का बजट बनाना
ખેત વ્યવસાય,कृषि व्यवसाय
ખેતી આયોજન,प्रक्षेत्र नियोजन
ખેડૂત,"किसान, कृषक"
ખેતી,"कृषि, खेती"
ફાંસી,संपट्टन
ઉશ્કેરાટ,बहुप्रजनन
આથો,किण्वन
ફળદ્રુપતા,उर्वरता
ખાતર,उर्वरक
ખાતરનો ઉપયોગ કાર્યક્ષમતા,उर्वरक उपयोग दक्षता
રેસાવાળું,रेशेदार
ક્ષેત્ર,"खेत, क्षेत्र, स्थान"
ક્ષેત્ર -ક્ષમતા,मृदा जलधारिता
ક્ષેત્ર પ્રદર્શન,प्रक्षेत्र प्रदर्शन
નિર્ધારણ,"स्थिरीकरण, यौगिकीकरण, निर्धारण"
ફાટ,"आप्लावन, अधिसिंचन"
પ્રવાહ વિધિ,प्रवाह आरेख
ખાદ્ય મૂલ્ય,खाद्य मान
ઘાસચારો (ઘાસચારો),चारा
આગાહી,पूर्वानुमान
વન,वन
વનનિવારણ,वनरोपण
ક frંગું,"ताड़पर्ण, प्रपर्ण"
હિમનો પ્રતિરોધક,तुषार रोधी
હિમ,"पाला, तुषार"
સ્થિર (ફળ અને શાકભાજી),"हिमशीतित, हिमीकृत"
ફળ,फलन
ફળ ટીપાં,"फल पातन, फल का झड़ना"
ફળ-સેટ (ફળની ગોઠવણી),फल बनना
ધૂણી,"धूमन, धूम देना"
ફૂગનાશક,कवकनाशी
ફૂગવાદી,कवकरोधी
ફૂગ,कवक
Furીલું કરવું,"खूड़, सीता"
મિશ્રણ,"संलयन, संगलन"
ઝઘડો,रूआं
ઝાંખું,रोएंदार
"વરિયાળી, વરિયાળી",सौंफ
મેથી,मेथी
અંજીર,अंजीर
આંગળીથી બાજરી,कंगनी
અગ્નિશામક ઝાડવું,दावी
વન ની જ્યોત,पलाश
ફ્રેન્ચ બીન,फ्रेंच बीन
ચાંચડ,पिस्सू
શિયાળ,लोमड़ी
ફળ,फल मक्खी
પિત્ત (હોર્ટ),"वृक्ष व्रण, पिटिका"
જુગાર,"युग्मक, गैमीट"
ખાદ્ય,"उद्यान, बाग"
ગેજ (પાણી),"पनसाल, जलमापी"
પશુ બેંક,जीन संग्रह
જીન ટેગિંગ,जीन टैगन
જિનોલોજી,वंशावली विज्ञान
આનુવંશિક નકશો,जीन मानचित्र
આનુવંશિકતા,आनुवंशिकी
જિનોમ,"जीनोम, संजीन"
જિનોમિક ગ્રંથાલય,संजीनी संग्रह
જર્નીશ,जीनोमिक्स
વિનોટાઇપ,जीनप्ररूपी
વિનોટાઇપ,"जीनी संरचना, जीन प्ररूप"
જાતિ,वंश
જાતિ,"जीनस, वंश"
જીવાણુ,"रोगाणु, जर्म"
જીવાણુનાશક,रोगाणुनाशी
અંકુર,अंकुरण
જંતુરહિત,"जननद्रव्य, जर्मप्लाज्म"
જિબ્રેલિલીક એસિડ,जिबरेलिक अम्ल
ગિનિંગ,ओटना
ધાંધલ,तुष
ખાઉધરું,"लसदार, ग्लूटिनी"
ગ્લાયકોલિસીસ,ग्लाइकोलिसिस
ગુંડાગીરી,"नाइस, शैल"
સુવર્ણ ક્રાંતિ,स्वर्णिम क्रांति
ક્રમ,"श्रेणीकरण, वर्गीकरण, स्तरीकरण"
કલમી છોડ,"कलमबंद पादप, कलमी पौधा"
કલમ,कलम असंगत
માંદગી,ग्रैना
દાણાદાર,कणिकायन
લીલો રંગ,हरी खाद
લીલો ક્રાંતિ,हरित क्रांति
વિકાસ અને વિકાસ,वृद्धि और परिवर्धन
ગુંડો,"गोंद रोग, गोंदार्ति"
સંયુક્ત,भिन्नस्थ - उभयस्त्रीलिंगी
બાપ,माजूफल
લસણ,लहसुन
જર્થી ઘડતર,जरबेरा
ગિરિન,घरकिन
આદુ,अदरक
ગંધયંત્ર,ग्लेडियोलस
બકરી નીંદણ (એગરાટમ),महकुवा
દ્રાક્ષ,"ग्रेप फ्रूट, चकोतरा"
દ્રાક્ષ,अंगूर
લીલો ગ્રામ,मूंग
ગ્રોઇયા,भीमल
મગફળી,मूंगफली
જામફળ,अमरूद
ગિની ઘાસ,गिनी घास
પિત્તાશય,पीटिका कीट
ઘાસના ઘેરા,टिड्ड़ा
ગુંડિ,गंधी कीट
આદત,"प्रकृति, स्वभाव, रूपगुण, स्वरूप"
કરચરો,"ओला, करकापात, करका"
વાળ,रोमिलवैच
હાર્વેગેટ,लवणमृदोद्भिद्
દલાલ,हैरो
લણણી અનુક્રમણિકા,"तुड़ाई सूचकांक, कटाई सूचकांक"
લણણી,"कटाई, कटी फसल, तैयार फसल, उपज"
લણણી,"तोड़ना, कटाई, तुड़ाई"
ક hંગું,"अंडे से निकलना, अंडा सेना"
ઘાસની,सूखी घास
દાદાગીરી,सूखा चारा
ઘાસ,गंजी
ઝાકળ,धुंध
ધૂંધળું,धुंधता
વડા (કૃષિ),"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा"
વડા (ચેનલનું),सिरा (नाली का)
પાછા મથાળા,शीर्ष छंटाई
હેજ,बाड़
હેજ,अधिरक्षण
રખડુ,कुंडलिनी
હિમેટાઇટ,हेमैटाइट
વનસ્પતિ,"शाक, बूटी"
વનસ્પતિ,"वनस्पति संग्रह, वनस्पति संग्रहालय"
વનસ્પતિનાશક,शाकनाशी
આનુવંશિકતા,आनुवंशिकता
વિપુલતા,वंशागतित्व
હર્મેફ્રોડાઇટ,उभयलिंगी
વિજાત્ય,विषमवर्णी
હેટરફેરિલાઇઝેશન,विषम-निषेचन
તકરારી,"संकरओज, हेटेरोसिस"
વિજાતીય,लिंगक्रोमोसोम
વિજાત્ય,परपोषित
હેકસપ્લોઇડ,षड्गुणित
સ્તુતિ,शीत निष्क्रियता
ઉચ્ચ ઘનતા વાવેતર,उच्च सघनता रोपण
હિલ (ચોખા),"पिंडलक, हिल (धान)"
Histંચર,आयतचित्र
હિટેક બાગાયતી,उच्च तकनीकी औद्यानिकी
મધપૂડો,"करंड, छत्ता"
ઉશ્કેરણી,"गुड़ाई, गोड़ना"
યજમાન,जोत
દેશી ખેતર,निजी फार्म
હોમિયોસ્ટેસિસ,समस्थिति
ઘર,वासभूमि
એકરૂપતા,समांगता
એકરૂપ,"सजातीय, समांगी"
સમલૈંગિક,समधर्मी
સજાવટ,समयुग्मज
ઘૂંટણ,"खुरलिका, खाद्यधानी, हापर"
ક્ષિતિજ,"संस्तर, क्षितिज"
બાગાયતી પાક,औद्यानिक फसलें
બાગાયત,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
હોર્ટી-સિલ્વી પશુપાલન ખેતી,उद्यान वानिक पशुपाल्य खेती
યજમાન,परपोषी
ગરમ પાણીની સારવાર,तप्त जलोपचार
હલકું,"हल, छिलका"
ભેજ,आर्द्रता
ફર્સ્ટ,हयूमस
ક husંગું,भूसी
ક husંગર,छिलका निकालने वाली मशीन
ભૂખ,छिलका उतारना
સંકર,संकर
સંકર,संकरण
હાઇડ્રેશન,"जलयोजन, जलीयन"
જળવિજ્ologyાન,जल विज्ञान
જળશાસ્ત્ર,जल अपघटन
જળમાર્ગ,"द्रवघनत्व मापी, हाइड्रोमीटर"
જળચુક્ત,जल परागित
જળવિજ્icsાન,जल संवर्धन
જળશાસ્ત્ર,जल मंडल
જળચોર,आर्द्रता-ग्राहयता
અતિથિ,परात्पराजीवी
આત્યંતિક,अतिवृद्धि
કોઇ,"कवक तंतु, हाइफा"
પમાટ,बीजपत्राधार
અનુમાન,परिकल्पना
હિસ્ટ્રેસિસ (પાણી),शैथिल्य (जल)
હેઝલ અખરોટ,"हेजल नट, अखरोट का फल"
શણ,भांग
હેનબેન,खुरासानी अजवाईन
મેંદી,मेंहदी
શિષ્ટાચાર,गुड़हल
ઠોક,होप
ઘોડાનો ગ્રામ,कुल्थी
ઘોડાગાડી,कवांच
મધમાખી,मधुमक्खी
ઘૂંટણ,फुदका
બાગાયતી,उद्यानविद्
જળ -વિજ્ologistાની,जल विज्ञानी
સીમિત,स्व स्थाने कलम-बंधन
વિટ્રોમાં,पात्रे
વિવો,जीवे
આડેધડ,अविवेकपूर्ण
જંતુ,कीट
જંતુનાશક જીવાડો,कीट पीड़क
જંતુ,कीटालय
જંતુનાશક,कीटनाशी
જંતુનાશક,कीटाहारी
તાલ,"सूर्यतापन, आतपन"
ઉઘાડાવાળું,अविलेय
ઇન્સ્ટાર (જંતુ),"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था"
અલગ પાડનાર,रोधी
સંકલિત રોગ વ્યવસ્થાપન,समेकित रोग प्रबंधन
એકીકૃત પોષક સંચાલન,समेकित पोषक-तत्व प्रबंधन
એકીકૃત જંતુ સંચાલન,समेकित पीड़क प्रबंधन
તીવ્રતા,"सघनता, गहनता"
સઘન,"गहन, सघन"
એકાંગાળ,"बीच की फसल, अंतराफसल"
આંતરસંબંધ (ઇન્ટરકલ્ચર),"अंतः सस्य कर्षण, निराई, गुड़ाई"
હિત,ब्याज
ઇંટનો કરવો,"पर्व, पोरी"
ઇન્ટરફેસ (સેલ વિભાગ),अंतरा प्रावस्था (कोशिका विभाजन)
પ્રક્ષેપણ,अंतर्वेशन
આંતરડા,अंतर्बंध्य
સૂચિ,"विवरण, सूची"
ઉલ્લંઘન,प्रतिलोमीकरण
અનુચિત,"चक्र, सहपत्र"
આયન,आयन
ઝળહળાટ,किरणन
સિંચાઈ,सिंचाई
આઇએસઓ એલીલ્સ,समविकल्पी
આઇએસઓ ઉત્પાદન વળાંક,समोत्पाद वक्र
ઇસોબર,समदाब रेखा
અલગતા,समयुग्मन
અલગ અંતર,पृथक्करण दूरी
આઇસોપ્લાઇડ,समगुणित
અનહદ,समोत्पाद
આઇસોટોપ,"आइसोटोप, समस्थानिक"
ભારતીય બિર્ચ,भोजपत्र
ભારતીય વાદળી પાઇન,कैल
ભારતીય ચેરી,लसौड़ा
ભારતીય જ્યુનિપર,धूप
ભારતીય કિનો વૃક્ષ,बीजासर
ભારતીય લૌરલ વૃક્ષ,"सुरपान, सुल्तान चंपा"
ભારતીય પાગલ,साया
ભારતીય પાગલ,मंजीठ
ભારતીય પોડો ફિલમ,पापड़ा
અતિશય,नील
ઇટાલિયન બાજરી,काकुन
હાનિત વૃક્ષ,कुर्ची
આઇવિ લોર્ડ/લિટલ લોર્ડ,कुंदरू
ગોળ,"जैगरी, खंडसारी"
જાપોનીકા,जैपोनिका धान
જાસૂસ,जैसिड
જાવાનિકા ચોખા,जावाई धान (चावल)
ધક્કો,जेली बनाना
દિવાહિની ખેતી,झूम कृषि
જનન,झंपक जीन
જંક ડીએનએ,अनुपयोगी डीएनए
કિશોર તબક્કો,वयस्कपूर्व प्रावस्था
જકારાંડા,नीली गुलमोहर
જેકફ્રૂટ,कटहल
જામન,जामुन
ચપળ,"मोतिया, चमेली"
જત્તી ખત્તી,जट्टी/खट्टी
એક જાતની કળા,रतनजोत
શણ,जूट
જાસૂસ,जैसिड़
કારોલિન,केओलिन
Kાળ,"केओलिन मिट्टी, खडिया मिट्टी"
Kાળ,"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी"
Kષધ,केंद्रककाइमा
ક ry રેઓડેસ્મા,केंद्रकबंध
કર્કશમી,केंद्रक संलयन
કેરીગ્રામ (ઇડિગ્રામ),गुणसूत्र आरेख
કર્કશિનેસ,सूत्री विभाजन
કર્કશવિજ્ologyાન,केंद्रक विज्ञान
કર્કશ,केंद्रकलयन
ક ry રેઓન,केंद्रक
કાર્યોયોટાઇપ,"केंद्रक प्ररूप, गुणसूत्रप्ररूप"
કેલ્પ (શેવાળ),केल्प (शैवाल)
કેલ્વિન ચક્ર,केल्विन चक्र
કેરાટિન,किरेटिन
કર્કશ,"गिरी, दाना"
ખૈરા રોગ,खैरा रोग
ખરીફ,खरीफ
મજાક,बकरी का ब्याना
કિનેટોચોર,काइनेटोकोर
રસોડું,"शाक-वाटिका, गृह वाटिका"
ક્લેઇનફિલ્ટર સિન્ડ્રોમ,क्लाइनफिल्टर संलक्षण
ક્લેનો ટુકડો,क्लिनो खंड
ઘડતર,खांच लगाना
કોચની પોસ્ટ્યુલેટ,कॉच अभिगृहीत
કોપ્પેનનું વર્ગીકરણ (આબોહવા),कोपन का वर्गीकरण (जलवायु)
ક્રેબ્સ ચક્ર,क्रेब का चक्र
ક્ટોસિસ,"करटोसिस, ककुदता"
કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર),के वी के (कृषि विज्ञान केंद्र)
કડમ,कदंब
કાલે,केल
કેન્સ ઘાસ,कांस घास
કર્કશ,करौंदा
"કિડની બીન, રાજમહ",राजमा
Kાંકીપ,कीवी फल
નોલ ખોલ,गांठ गोभी
કોડમપુલી,विलायती इमली
કોડો બાજરી,कोदो
કોકમ બટર ટ્રી (મંગોસ્ટીન),कोकम
ખપ્રા ભમરો,खपरा भृंग
એલ.ડી .50 (ઘાતક ડોઝ 50),घातक मात्रा 50
જમીન પર,प्रयोगशाला से खेत तक
સંદિગ્ધ કરવું,अस्थिर
મજૂર,"श्रम, मजदूर, श्रमिक"
લક્ષ પરાક્રમ,लैक प्रचालक प्रतिदर्श
દૂધમારો,दुग्ध स्रवण
લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન),दुग्धजनक हॉर्मोन (प्रोलैक्टिन)
લેક્ટોઝ,लैक्टोस
પાછળની બાજુ,पश्च रज्जुक
લેમ્બડા ક્લોનીંગ વેક્ટર,लैम्डा क्लोनन संवाहक
લેમિનર હવા પ્રવાહ,पटलीय वायु प्रवाह
દીવો બ્રશ રંગસૂત્ર,लैंपब्रश गुणसूत्र
જમીન,"भूमि, जमीन, स्थल, प्रदेश"
જમીન ક્ષમતા વર્ગીકરણ,भूमि समर्थता वर्गीकरण
જમીન ક્ષમતા,भूमि समर्थता मानचित्र
જમીન -અધોગતિ,भूमि निम्नीकरण
જમીન સમકક્ષ ગુણોત્તર,भूमि तुल्यांक अनुपात
જમીન સ્તરીકરણ,भूमि समतलीकरण
જમીનની શોધ,भूमि सुधार
ઉતર,भूदृश्य कला
જમીન યોગ્યતા,भूमि उपयुक्तता
જમીન ઉપયોગ -પદ્ધતિ,भूमि उपयोग पद्धति
લેંગરહન્સ સેલ્સ,लैंगरहैंस कोशिकाएं
રદિયો દર,ह्रास दर
લાર્વા,"लार्वा, डिंभक"
સુશોભન,प्रसुप्तता
સુવ્યવસ્થિત,गुप्त
ચેપગ્રસ્ત ચેપ,प्रसुप्त संक्रमण
બાજુનું,"पार्श्व, पार्श्विक, पार्श्वीय"
વારસામાં માટી,लैटराइट मृदा
Xtex,"लेटेक्स, असंस्कृत रबड़"
શિરદર્શક,"लैथिरस रोग, लैथिरसता"
લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી),लातीनी वर्ग अभिकल्पना (एल एस डी)
જાળી,जालक
સુસંગત લાભ,तुलनात्मक लाभ नियम
સતત વળતરનો કાયદો,स्थिर प्रतिफल का नियम
ઘટતા વળતરનો કાયદો,ह्रासमान प्रतिफल का नियम
વધારો,वर्धमान प्रतिफल का नियम
મર્યાદિત પરિબળોનો કાયદો,सीमित कारकों का नियम
ન્યૂનતમ કાયદો,न्यूनता का नियम
અવેજીનો કાયદો,प्रतिस्थापन का नियम
ચલ પ્રમાણનો કાયદો,परिवर्ती अनुपात नियम
સ્તર,"दाब, परत, अंडे देने वाली मुर्गी"
બાંધકામ,अभिन्यास
ઉદ્ધત,निक्षालित तत्व
Effંચે ચાલતી કાર્યક્ષમતા,निक्षालन क्षमता
ઠપકો,निक्षालन मांग
અગ્રણી સેર,अग्रग रज्जुक
પાંદડાની વિસ્તારનો સમયગાળો,पर्ण क्षेत्र अवधि
પાંદડાની ક્ષેત્ર અનુક્રમણ્ય,पर्णक्षेत्र सूचकांक
પાંદડાની વિસ્તાર ગુણોત્તર,पर्ण क्षेत्र अनुपात
પર્ણ ખાણિયો,पर्ण सुरंगक
પાંદડાની પરીક્ષણ,पर्ण परीक्षण
પર્ણ,"पर्ण, पत्ती, पत्र, पत्ता"
પત્રિકા,समाचारपत्रक
પટા,पट्टा
ક legંગું,शिंब फली
લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ),निम्न ऊर्जा लागत संधारणीय कृषि
ભાંગફોડ,वातरंध्र
દાપલ કેશિકા બિંદુ,लेन्टो केशिका बिंदु
લેપટોનમા,"तनुसूत्र, लेप्टोनीमा"
લેપ્ટોસ્પાયરોસિસ,लेप्टोस्पाइरता
અંધશ્રદ્ધાળુ,शुष्करोधक आवारिकी
જખમ,विक्षति
ઘાતક પરિવર્તન,घातक उत्परिवर्तन
લિંગકોપ્લાસ્ટ,अवर्णीलवक
ક levelપિક ભાડૂતી,समतल वेदिका
લેવલર (લેવલર),"करहा, समतलक, पाटा"
લેવલિંગ (જમીનની),समतलन (भूमि का)
રખડુ,"ले कृषि, चरागाह में कृषि"
લિબિગનો ન્યૂનતમ કાયદો,लीबिग का न्यूनतम नियम
બંધ,बंधन
પ્રકાશ વળતર બિંદુ,प्रकाश समायोजन बिंदु
પ્રકાશ સંતૃપ્તિની તીવ્રતા,प्रकाश संतृप्त सघनता
પ્રકાશ પ્રસારણ ગુણોત્તર,प्रकाश संचरण अनुपात
પ્રકાશ જાળ,प्रकाश पाश
મર્યાદિત,चूना मिलाना
સીમા,"सीमा, सीमा बंधन"
મર્યાદિત પરિબળ,सीमाकारी कारक
સિધ્ધાંત,लाइमोनाइट
પંક્તિ,"रेखा, वंशक्रम"
રેખીય પ્રતિભાવ,रैखिक अनुक्रिया
જોડાણ,सहलग्नता
જોડાણ જૂથ,सहलग्नी समूह
કોરી,योजक
ઉંચકવાર સૂચન,रूई सूचकांक
કોઠાર,रोम
લિપિડ,"वसा, लिपिड"
લિપોલીસિસ,वसा-अपघटन
પતાવટ,परिसमापन
શણગારવું,मेंडकारी
શણગારવું,लिस्टर (बक्खर)
સૂચિ,मेंड़ बनाना
શિષ્ટાચાર,स्थल मंडल
કચરો,"बिछाली, संशाव"
જીવંત લીલા ઘાસ,सजीव पलवार
મણિ,लिवरवर्ट
પશુધન,पशुधन
સ્થાનિક નિયંત્રણ,स्थानीय नियंत्रण
સ્થાન,"संस्थिति, निधान, विस्थल"
તીડ,टिड्डी
રહેઠાણ (પાક લોજિંગ),"अवशयन, गिरना (फसल का गिरना)"
લોડિક્યુલ,लॉडिक्यूल
ભ્રમણ,"लोएस, चिकनी मिट्टी"
લોગાર્શા -પરિવર્તન,लघुगणकीय रूपांतरण
લાંબી - દિવસનો છોડ,दीर्घ प्रदीप्तकाली पादप
લાંબી તરંગ કિરણોત્સર્ગ,दीर्घ तरंगीय विकिरण
ફટકો,पाश
Pingંચે કામ કરવું,कर्तन
લાકડું,कटि
એક જાતની એક વસ્તુ,"लक्स, लूक्रस"
લક્ઝરી વપરાશ (પોષક તત્વો),विलासिता उपभोग (पोषक तत्व)
લકકાર જનીનો,विलासी जीन
લીકોપીન,लाइकोपीन
લિમણું,लसीका
લિઝિમીટર,लाइसीमीटर लिसजलमापी
કોષ -ચિત્તભ્રમણા,कोशिकालयन
લાઇઝજેનિસ,लयजनन
લિસોઝomeમ,"लयनकाय, लाइसोसोम"
સુવાક્ય,लाइसोजाइम
લાખ વૃક્ષ,कुसुम
લાખ,लाख
"લેડીની આંગળી, ઓકરા",भिंडी
જમીન કેલ્ટ્રોપ્સ,गोखरू
મણિ,लेंटाना
શણગારવું,खेसारी
ગલનનું,लीक
લીંબુનો ઘાસ,नींबू घास
લીંબુ,"लेमन, नींबू"
મસૂર,मसूर
મસ્ત,मुलैठी
કોઇ,सलाद
લીલી,"कमलिनी, कुमुदिनी"
ચૂનો,नींबू
અળસીનું,अलसी
ઉદ્ધતાઈ,लीची
થોડી બાજરી,कुटकी
લાંબા તરબૂચ,ककड़ी
લાંબી મરી,"पीप़र, पिपलामूल"
ડોકલા,लोकाट
કમળ,कमल
લસ,रिजका
લાખ જંતુ,लाख कीट
સ્ત્રી -પક્ષી ભમરો,सोनपंखी
પર્ણ ખાણિયો,पर्ण सुरंगक
પાંદડાની રોલર,पत्ती लपेटक
પાંદડા,पत्ती जाला कीट
તીડ,टिड्डी
લૌકિક ઉત્ક્રાંતિ,गुरु विकास
કરચલી,विस्तृतक्षेत्री जलवायु
મ mac્રોમ્યુલેક્યુલ,वृहदणु
ઉદ્ધતતા,गुरु उत्परिवर्तन
ઉન્માદ,प्रमुख पोषक-तत्व
ચંચળ,दीर्घ छिद्र
માગગોટ,"मैगट, कृमि"
મેઘ,मैग्मा
મેગ્નેશિયા,मैग्नीशिया
મેગ્નેશિયમ,मैग्नीशियम
ચુંબકીય હલાવનાર,चुंबकीय विलोडक
પરિમાણ,परिमाण
માહુઆ કેક,महुए की खली
જાળવણીકાર રેખા,अनुरक्षक पंक्ति
જાળવણી,"अनुरक्षण, संभाल, देखभाल"
મકાઈ શેલર,मक्का के दाने निकालने वाली मशीन
પુરુષ જંતુરહિત,नरबंध्य
ખોડખાંપણ,"कुरूपता, कुरचना"
રોગ,दुर्दमता
પોષણ,कुपोषण
ગેરરીતિ,कुरीति
દૂષિત,माल्टन
ગમાણ,नांद
મેલગ્રોવ,"मैंग्रोव, गरान"
માનવશલના માપક,"मैनोमीटर, दाबांतरमापी"
માનવશલના માપક,"मैनोमीटर, दाबांतरमापी"
મન્ટિસા (લોગરીધમનો),अपूर्णांश (लघुगणक का)
ખાતર,खाद
ખાતર,"खाद देना, खाद डालना"
સીમાંત,"सीमांत, उपांत"
સીમાંત ખર્ચ,सीमांत लागत
સીમાંત જમીન,उपांत भूमि
સીમાંત ઉત્પાદન,सीमांत उत्पाद
સીમાંત વળતર,सीमांत आय
દરિયાઇ,समुद्री
માર્કર (આનુવંશિક),चिह्नक (आनुवंशिक)
બજાર,"बाजार, मंडी"
વેચાણક્ષમ,"पण्य, विक्रेय, विपणन योग्य"
વેચાણપાત્ર અધિકૃતતા,विपणन-योग्य अधिशेष
બજારમાં મેળવણી,विपणित अधिशेष
બજાર,विपणन
માર્શ,कच्छ
સામૂહિક પ્રવાહ,द्रव्यमान बहाव
સામૂહિક પસંદગી,"महा चयन, व्यापक चयन, समूह चयन"
સામૂહિક-સંકટપ્રમનોમાક્ષ,द्रव्यमान स्पेक्ट्रोमीटर
મસ્ત,"दंड़, मस्तूल"
મામાનો વારસો,मातृक वंशागति
સમાગમ,"मिलन, संगम"
મેટ્રિક સંભવિત,मैट्रिक विभव
પરિપક્વતા,"तैयार होना, परिपक्वन"
પરિપક્વતા (પાક),परिपक्वता (फसल)
મહત્તમ ઉપલબ્ધ પાણી,अधिकतम उपलब्ध जल
મહત્તમ પાક,अधिकतम सस्यन
મહત્તમ અવશેષ મર્યાદા,अधिकतम अवशेष सीमा
મહત્તમ ટકાઉ ઉપજ,अधिकतम संधारणीय उपज
મહત્તમ થર્મોમાપક,अधिकतम तापमापी
મહત્તમ પાણી -ધારણ ક્ષમતા,अधिकतम जलधारण क्षमता
ઘાસનો ઓર્કાર્ડિંગ,शाद्वल बागवानी
ભ્રામક,चूर्णी
સરેરાશ વિચલન,माध्य विचलन
મીન લાઇફ (પરમાણુ),माध्य जीवन (नाभिकीय)
દરિયાઇ સપાટી,माध्य समुद्र तल
સરેરાશ ચોરસ,माध्य वर्ग
માપ,"माप, माप करना"
માપ,मापन
યાંત્રિક,यांत्रिक
યાંત્રિક વિશ્લેષણ (માટી),यांत्रिक विश्लेषण (मृदा)
યાંત્રિક અવરોધ,यांत्रिक प्रतिबाधा
યંત્ર -ખેતી,यांत्रिक कृषि
મધ્યમ,"मध्य, मध्यस्थ, मध्यिका"
Inalષધ,औषधीय पादप
ભૂમધ્ય આબોહવા,भूमध्यसागरीय जलवायु
મેગાગામેટોજેનેસિસ,गुरुयुग्मकजनन
મેગાસ્પોરંગિયા,गुरु बीजाणुधानी
મેગાસ્પોર (મેક્રોસ્પોર),गुरु बीजाणु
મેગાસ્પોજેનેનેતિયો,गुरुबीजाणुजनन
મેયોસિસ,"अर्धसूत्रण, अर्धसूत्री विभाजन"
ખુશામત,नरम मृदा
ડીએનએ,डीएनए विरज्जुकन
પટલ ફિલ્ટર,झिल्ली निस्यंदक
મેન્ડેલિયન વારસો,मेन्डेलीय वंशागति
સુધારણા,मेन्डेलवाद
વારસાના મેન્ડેલનો કાયદો,मेंडेल का वंशागति नियम
વેપારી,"पण्यमाल, विक्रेयमाल"
પારો,"पारा, पारद"
ઉદ્ધત,विभज्योतक
મેસોક્લાઇમેટ,मध्य जलवायु
મેસોોડર્મ,"मध्यचर्म, मध्यजनस्तर"
મેસોફિલ,पर्ण मध्योतक
મેસોફાઇટ,समोद्भिद
મેસો,मध्य छिद्र
મેસોસ્ફિયર,मध्यमंडल
મેસેંજર આર.એન.એ.,दूत आरएनए (एम-आरएनए)
ચયાપચય,उपापचय
ચયાપટ,उपापचयज
ધાતુનું બચ્ચું,धातु बांध
રૂપક ખડકો,कायांतरित शैल
રૂપરેખા,कायांतरण
આવરણ,मध्यावस्था
મેટ્રાસ્ટ્રસ,अनुमदकाल
ચિત્તાકર્ષણ,"परागानुप्रभाव, मेटाजीनिया"
