Kannada,Hindi
ನೇರ ಅನುಪಾತ,अनुक्रमानुपात
ಡೈರೆಕ್ಟ್ರಿಕ್ಸ್,नियता
ನೇರ ಮೊತ್ತ,अनुलोम योगफल
ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡ ಸೆಟ್‌ಗಳು,असंबद्‌ध समुच्चय
ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ," असांतत्य , असातत्य , भंग"
ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ,अवकलज का असांतत्य
ಮೊದಲ ರೀತಿಯ ಸ್ಥಗಿತ,प्रथम प्रकार का असांतत्य
ಎರಡನೇ ರೀತಿಯ ಸ್ಥಗಿತ,द्वितीय प्रकार का असांतत्य
ನಿರಂತರ ವಿತರಣೆ,असंतत वितरण
ನಿರಂತರ ಕಾರ್ಯ,असंतत फलन
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,असंतत विचर
ಪ್ರತ್ಯೇಕವಾದ,विविक्त
ಪ್ರತ್ಯೇಕ ವಿತರಣೆ,असंतत बंटन
ಪ್ರತ್ಯೇಕ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,असंतत प्रायिकता बंटन
ಡಿಸ್ಕ್ರೀಟ್ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,असंतत यादृच्छिक चर
ಪ್ರತ್ಯೇಕ ಮಾದರಿ ಜಾಗ,असंतत प्रतिदर्श समष्टि
ಪ್ರತ್ಯೇಕ ಸೆಟ್,विविक्त समुच्चय
ಪ್ರತ್ಯೇಕ ಜಾಗ,विविक्त समष्टि
ಪ್ರತ್ಯೇಕ ಸ್ಥಳಶಾಸ್ತ್ರ,विविक्त संस्थिति
ಪ್ರತ್ಯೇಕ ವ್ಯತ್ಯಾಸ,असंतत विचर
ತಾರತಮ್ಯ,विविक्तकर
ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ (=ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ),विविक्तकर विश्लेषण
ಭಿನ್ನಾಭಿಪ್ರಾಯ,असंयुक्त
ಅಸಂಬದ್ಧ ಘಟನೆಗಳು,असंयुक्त घटना
ಅಸಂಯೋಜಿತ ಸೆಟ್ಗಳು,असंयुक्त समुच्चय
ಅವಿಭಕ್ತ ಒಕ್ಕೂಟ,असंयुक्त सम्मिलन
ವಿಘಟನೆ," वियोजन , तर्क-संगत योग"
ಪ್ರಸರಣ," परिक्षेपण , प्रकीर्णन"
ಪ್ರಸರಣ ಚಾರ್ಟ್,परिक्षेपण संचित्र
ಪ್ರಸರಣ ಸ್ಥಿರ,परिक्षेपणांक
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,परिक्षेपण-आरेख
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (=ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್),परिक्षेपण-मैट्रिक्स
ಸ್ಥಳಾಂತರ,विस्थापन
ಪ್ರದರ್ಶನ,प्रदर्श
ಪ್ರದರ್ಶನ ಘಟಕ (=ಕನ್ಸೋಲ್),कन्सोल
ಭಿನ್ನವಾದ,"असमरूप, असमान"
ವಿಘಟಿಸುವ ಶಕ್ತಿಗಳು,क्षयकारी बल
ದೂರ ಕಾರ್ಯ,दूरी-फलन
ದೂರ ಮಾಡ್ಯುಲಸ್,दूरी-मापांक
ವಿತರಣೆ-ಮುಕ್ತ ವಿಧಾನ,बंटन-निरपेक्ष
ವಿತರಣಾ ಕಾನೂನು,"वितरण-नियम, बंटननियम"
ಬೇರೆಯಾಗುತ್ತವೆ,"अपसारित करना, अपसारित होना"
ಭಿನ್ನತೆ," अपसरण, अपसारिता , डाइवर्जेन्स"
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,अपसरण प्रमेय
ಭಿನ್ನವಾದ,अपसारी
ವಿಭಿನ್ನ ಸರಣಿ,अपसारी श्रेणी
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,विभाजित अंतर
ವಿಭಜನೆ,"भाज्यता, विभाज्यता"
ಭಾಗಿಸಬಹುದಾದ,"भाज्य, विभाज्य"
ವಿಭಾಗ," भाग, प्रभाग , विभाजन"
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,विभाजन-कलन विधि
ವಿಭಾಗದ ಉಂಗುರ,विभाजन-वलय
ಡೋಡೆಕಾಗನ್,द्वादशभुज
ದ್ವಾದಶಮುಖ,द्वादशफलक
ಡೊಮೇನ್," प्रक्षेत्र , डोमेन, प्रांत , प्रदेश"
ಕಾರ್ಯದ ಡೊಮೇನ್,फलन का प्रांत
ವ್ಯಾಖ್ಯಾನದ ಡೊಮೇನ್,परिभाषा-प्रांत
ಅಸ್ತಿತ್ವದ ಡೊಮೇನ್,अस्तित्व-प्रांत
ಪ್ರಬಲ ತಂತ್ರ,अभिभावी युक्ति
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,डॉप्लर प्रभाव
ಡಾಟ್ ಉತ್ಪನ್ನ,"बिन्दु-गुणनफल, अदिशगुणनफल"
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,बिन्दुकित वक्र
ಎರಡು ವ್ಯತ್ಯಾಸ,द्विशः अवकलन
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,द्विक चरघातांकीय बंटन
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,द्विकुंडली
ಡಬಲ್ ಅವಿಭಾಜ್ಯ,द्विशः समाकल
ಡಬಲ್ ಏಕೀಕರಣ,द्विशः समाकलन
ಎರಡು ಮಿತಿ,द्विक सीमा
ಎರಡು ಮಾದರಿ ಯೋಜನೆ,द्विशः प्रतिचयन आयोजन
ಎರಡು ಅನುಕ್ರಮ,द्विक अनुक्रम
ಡಬಲ್ ಸರಣಿ,द्विक श्रेणी
ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ,द्वि-अनुलग्नी संकेतन
ಡಬಲ್ ಸಂಕಲನ,द्विक संकलन
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,अधोमुखी त्वरण
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,अधोमुखी विस्थापन
ಕೆಳಮುಖ ಚಲನೆ,अधोमुखी गति
ಕೆಳಮುಖ ವೇಗ,अधोमुखी वेग
ಎಳೆಯಿರಿ,कर्षण
ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್,कर्षण-बल
ದ್ವಂದ್ವ,"द्वैती द्वैती,"
ಉಭಯ ಆಧಾರ,द्वैत आधार
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,द्वैत आंतरिक गुणनफल
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,द्वैती रैखिक प्रोग्रामन समस्या
ಎರಡು ಕಾರ್ಯಾಚರಣೆ," द्वि प्रचालन , द्वैती संक्रिया"
ಉಭಯ ಸಮಸ್ಯೆ,द्वैत समस्या
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,द्वैत एकल कलन-विधि
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,द्वैत एकल प्रविधि
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,द्वैत समष्टि
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,द्वैत चर
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,द्वैत सदिश समष्टि
ನಕಲಿ ಸೂಚ್ಯಂಕ,मूक सूचकांक
ನಕಲಿ ಚಂದಾದಾರಿಕೆ,मूक पादांक
ನಕಲಿ ಪ್ರತ್ಯಯ,मूक अनुबंध
ನಕಲಿ ವೇರಿಯಬಲ್,मूक चर
ನಕಲು ಪ್ರಕ್ರಿಯೆ,अनुलिपि-प्रक्रम
ಕ್ರಿಯಾತ್ಮಕ,गतिकीय
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,गतिकीय तंत्र
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,गतिक मांग फलन
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,गत्यात्मक निदर्श
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,गत्यात्मक प्रोग्रामन
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,गतिशील प्रोग्रामन उपगमन
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ,गतिशील प्रोग्रामन प्रविधि
ಡೈನಾಮಿಕ್ಸ್,"गतिविज्ञान, गतिकी"
ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್,कण-गतिकी
ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್,दृढ़ पिंड गतिकी
ಭೂಮಿ," भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)"
ಭೂಕಂಪದ ತೀವ್ರತೆ,भूकंप तीव्रता
ವಿಕೇಂದ್ರೀಯತೆ,उत्केंद्रता
ಗ್ರಹಣ,ग्रहण
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,अर्थमितीय पूर्वानुमान
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,अर्थमितिज्ञ
ಅರ್ಥಶಾಸ್ತ್ರ,अर्थमिति
ಅರ್ಥಶಾಸ್ತ್ರ,अर्थशास्त्र
ಅಂಚು,"कोर, किनारा, अश्रि"
ಪೀನ ಗುಂಪಿನ ಅಂಚು,अवमुख समुच्चय कोर
ದಕ್ಷತೆಯ ಅಂಶ,दक्षतांक
ಐಜೆನ್ ಅಂಶ,अभिलक्षणिक अवयव
ಐಜೆನ್ ಕಾರ್ಯ,अभिलक्षणिक फलन
ಈಜೆನ್ ಮೌಲ್ಯ,"आइगेन मान, अभिलक्षणिक मान"
ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ,अभिलक्षणिक मान समीकरण
ಐಜೆನ್ ವೆಕ್ಟರ್,"आइगेन वेक्टर, अभिलक्षणिक सदिश"
ಸ್ಥಿತಿಸ್ಥಾಪಕ,प्रत्यास्थ
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ,प्रत्यास्थतांक
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,प्रत्यास्थ साम्यावस्था
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,प्रत्यास्थता
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ,प्रत्यास्थता-पृष्ठ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್,"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर"
ಅಂಶ," तत्व , अल्पांश , अवयव"
ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,प्रारंभिक स्तंभ संक्रिया
ಪ್ರಾಥಮಿಕ ಘಟನೆ,प्रारंभिक घटना
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ,प्रारंभिक फलन
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ,प्रारंभिक संक्रिया
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ,प्रारंभिक परिणाम
ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,प्रारंभिक प्रायिकता नियम
ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,प्रारंभिक पंक्ति संक्रिया
ತೊಡೆದುಹಾಕಲು,"विलुप्त करना, विलोपन करना,"
ಹೊರಹಾಕುವ ವಿಧಾನ,निराकरण प्रक्रिया
ದೀರ್ಘವೃತ್ತ,"दीर्घवृत्त, इलिप्स"
ಅಂಡಾಕಾರದ,दीर्घवृत्तज
ದೀರ್ಘವೃತ್ತಾಕಾರದ,दीर्घवृत्तजीय
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,दीर्घवृत्तजीय पृष्ठ
ಅಂಡಾಕಾರದ ದೇಹ,दीर्घवृत्ताकार पिंड
ಎಂಬೆಡಿಂಗ್,अंतःस्थापन
ಹೊರಸೂಸುವಿಕೆ,उत्सर्जन
ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ,आनुभविक न्यास
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,मूलानुपाती सूत्र
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,आनुभविक प्रायिकता
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,आऩुभविक संबंध
ಖಾಲಿ ಸೆಟ್,रिक्त समुच्चय
ಸುತ್ತುವರಿದಿದೆ,परिबद्‌ध
ಎನ್ಕೋಡಿಂಗ್,"कूटलेखन, कोडन"
ಎಂಡೋಮಾರ್ಫಿಸಮ್,अंतराकारिता
ಅಂತಿಮ ಬಿಂದು,अंत्य बिंदु
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,वर्गांतराल के अंत्य बिंदु
ಶಕ್ತಿ,ऊर्जा
ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ,ऊर्जा-संवेग घटक
ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ,प्रवेशी चर
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,गणनीय समुच्चय
ಎಣಿಕೆ,"गणन, गिनना"
ಸಮಾನ,"समान, बराबर, सम, तुल्य"
ಸಮಾನತೆ,"समता, समिका"
ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ,समप्रायिक
ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem),सम प्रायिकता वरण विधि
ಸಮೀಕರಿಸು,समान करना
ಸಮೀಕರಣ," समीकरण , समीकार"
ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ,एकघात समीकरण
ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ,द्विघात समीकरण
ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ,त्रिघात समीकरण
ಸಮಭಾಜಕ,"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा"
ಸಮಾನ ನಿರಂತರ,समसंतत
ಸಮಬಾಹು,समबाहु
ಸಮತೋಲನ,"साम्यावस्था, साम्य, संतुलन"
ಶಕ್ತಿಗಳ ಸಮತೋಲನ,बल-संतुलन
ಸಮತೋಲನ ಬಿಂದು,संतुलन बिंदु
ಸಮಾನತೆ,तुल्यता
ಸಮಾನತೆಯ ವರ್ಗ,तुल्यता-वर्ग
ಸಮಾನತೆಯ ಸಂಬಂಧ,तुल्यता-संबंध
ಸಮಾನ,"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)"
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,तुल्य मैट्रिक्स
ಸಮಾನ ಸೆಟ್,तुल्य समुच्चय
ಎರ್ಗೋಡಿಸಿಟಿ,अभ्यतिप्रायता
ದೋಷ,"त्रुटि, भूल, गलती, अशुद्‌धि"
ದೋಷ ವಿಶ್ಲೇಷಣೆ,त्रुटि-विश्लेषण
ದೋಷ ಕೋಡ್,त्रुटि कोड
ದೋಷ ಗುಣಾಂಕ,त्रुटि गुणांक
ಸರಾಸರಿ ಚೌಕದ ದೋಷ,वर्ग माध्य त्रुटि
ಮೊದಲ ರೀತಿಯ ದೋಷ,प्रथम प्रकार की त्रुटि
ಎರಡನೇ ರೀತಿಯ ದೋಷ,द्वितीय प्रकार की त्रुटि
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,पलायन-प्रायिकता
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,पलायन वेग
E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ,ई. श्मिट लांबिकीकरण प्रक्रम
ಬರೆದ ವೃತ್ತ,बहिर्वृत्त
ಅತ್ಯಗತ್ಯ,"सारभूत, अनिवार्य"
ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ,वस्तुतः अद्वितीय
ಅಂದಾಜು,"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)"
ಅಂದಾಜು ವಿಧಾನ,आकलन विधि
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ,यूक्लिडीय निर्देशांक
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,यूक्लिडीय डोमेन
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,यूक्लिडीय ज्यामिति
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,यूक्लिडीय n-समष्टि
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,यूक्लिडीय समतल
ಯೂಲರ್ ಪ್ರಮೇಯ,ऑयलर प्रमेय
ಮೌಲ್ಯಮಾಪನ,"मान निकालना, मूल्यांकन करना"
ಸಹ,सम
ಸಹ ಕರ್ವ್,सम वक्र
ಸಹ ಕಾರ್ಯ,सम फलन
ಸಹ ಬಹು,सम अपवर्त्य
ಸಮ ಸಂಖ್ಯೆ,सम संख्या
ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ,सम-विषम सममिति
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,सम क्रमचय
ಘಟನೆ,"घटना, अनुवृत्त"
ಸಹ ಪದ,समपद
ನಿಖರ,"यथातथ, यथार्थ, बिल्कुल ठीक"
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,यथातथ काई-वर्ग परिक्षण
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,यथातथ अवकल
ನಿಖರವಾದ ಸಮೀಕರಣ,यथातथ समीकरण
ಉದಾಹರಣೆ,उदाहरण
ವಿನಿಮಯ,विनिमय
ಸಮಗ್ರ ಘಟನೆ,निश्शेष घटना
ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ,अस्तित्व अभिगृहीत
ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ),अस्तित्व प्रायिकता
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,अस्तित्व प्रमेय
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,बाह्य चर
ವಿಸ್ತರಣೆ,"प्रसार, प्रसरण"
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,प्रत्याशा फलन
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,प्रत्याशित बारंबारता
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,प्रत्याशित मान
ಪ್ರಯೋಗ,प्रयोग
ಪ್ರಾಯೋಗಿಕ ದೋಷ,"प्रायोगिक भूल, प्रायोगिक त्रुटि"
ವಿವರಣೆ,"व्याख्या, स्पष्टीकरण"
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,स्पष्ट समीकरण
ಸ್ಪಷ್ಟ ರೂಪ,स्पष्ट रूप
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,स्पष्ट फलन
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,स्पष्ट हल
ಘಾತ,घातांक
ಘಾತೀಯ ಕರ್ವ್,चरघातांकी वक्र
ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,चरघातांकी प्रायिकता फलन
ಘಾತೀಯ ವಿತರಣೆ,चरघातांकी बंटन
ಘಾತೀಯ ಸಮೀಕರಣ,चरघातांकी समीकरण
ಘಾತೀಯ ಕಾರ್ಯ,चरघातांकी फलन
ಘಾತೀಯ ಬೆಳವಣಿಗೆ,"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
ಘಾತೀಯ ಕಾನೂನು,चरघातांकी नियम
ಘಾತೀಯ ನಕ್ಷೆ,चरघातांकी प्रतिचित्र
ಘಾತೀಯ ಸರಣಿ,"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
ಅಭಿವ್ಯಕ್ತಿ," निष्पीडन , व्यंजक , मुखाकृति, भावकृति"
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,विस्तरित अंतराल
ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ,वर्धित वास्तविक रेखा
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,विस्तरित वास्तविक संख्या निकाय
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,प्रतिचित्रण विस्तार
ಬಾಹ್ಯ ಕೋನ,बहिष्कोण
ಬಾಹ್ಯ ಪ್ರದೇಶ,बाह्य क्षेत्र
ಬಾಹ್ಯ ಬಿಂದು,बाह्य बिंदु
ಬಾಹ್ಯ,बाह्य
ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,उपनति मान का बहिर्वेशन
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,बहिर्वेशन तकनीक
ವಿಪರೀತ ಮೌಲ್ಯ,चरम मान
ವಿಪರೀತ," अत्यंत , अंत , चरम, पराकाष्ठा"
ತೀವ್ರ ಬಿಂದು,चरम बिंदु
ಪೀನ ಸೆಟ್ನ ತೀವ್ರ ಬಿಂದು,अवमुख समुच्चय का चरम बिंदु
ಒಂದು ಕಾರ್ಯದ ತೀವ್ರತೆ,फलन का चरम मान
ವಿಪರೀತ ಆಸ್ತಿ,चरम गुणधर्म
ಮುಖ," फलक, पार्श्व , अंताग्र"
ಮುಖ ಬೆಲೆ,अंकित मूल्य
ಅಂಶ," घटक, उपादान, कारक , खंड,"
ಅಂಶ ವಿಶ್ಲೇಷಣೆ,उपादान विश्लेषण
ಅಪವರ್ತನೀಯ,खंडित
ಅಪವರ್ತನೀಯ,क्रमगुणित
ಅಪವರ್ತನೀಯ ವಿನ್ಯಾಸ,बहु-उपादानी अभिकल्पना
ಅಪವರ್ತನೀಕರಣ,गुणनखंडन
ಫ್ಯಾಕ್ಟರೈಸ್,गुणनखंड करना
ನ್ಯಾಯೋಚಿತ ಆಟ,न्याय्य खेल
ತಪ್ಪು,"आभासी, मिथ्या, कूट"
ಕುಟುಂಬ," कुटुंब, परिवार , कुल, फैमिली"
ವಲಯಗಳ ಕುಟುಂಬ,वृत्त-कुल
ಕುಟುಂಬ ವಕ್ರಾಕೃತಿಗಳು,वक्र-कुल
ಕಾರ್ಯಗಳ ಕುಟುಂಬ,फलन-परिवार
ಸಾಲುಗಳ ಕುಟುಂಬ,रेखा-कुल
ನಕಲು,प्रतिकृति
ಎಫ್-ವಿತರಣೆ,F-बंटन
ಕಾರ್ಯಸಾಧ್ಯ ಮೂಲ ಪರಿಹಾರ,सुसंगत आधारी हल
ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ,सुसंगत हल
ಮತ್ತೆ ಆಹಾರ,"पुनर्भरण, पुनर्निवेश"
ಫರ್ಮಾಟ್ ತತ್ವ,फ़र्मा का नियम
ಫೆರ್ಮಟ್ ಪ್ರಮೇಯ,फ़र्मा का प्रमेय
ಫೆರ್ಮಿ-ಡಿರಾಕ್ ಅಂಕಿಅಂಶಗಳು,फर्मी-डिरैक-सांख्यिकी
ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆ,फिबोनाशी-संख्या
ಫಿಬೊನಾಕಿ ಸರಣಿ,फिबोनाशी श्रेणी
ಕ್ಷೇತ್ರ," क्षेत्र , क्षेत्रक , खेत , फील्ड"
ಅಂತಿಮ ವೇಗ,अंतिम वेग
ಸೀಮಿತ," परिमित , सांत"
ಸೀಮಿತ ಆಧಾರ,परिमित आधार
ಸೀಮಿತ ದಶಮಾಂಶ,परिमित दशमलव
ಸೀಮಿತ ವ್ಯತ್ಯಾಸ,परिमित अंतर
ಸೀಮಿತ ವ್ಯತ್ಯಾಸ ವಿಧಾನ,परिमित अंतर विधि
ಸೀಮಿತ ಆಯಾಮದ,परिमितविमीय
ಸೀಮಿತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,परिमितविमीय सदिश
ಸೀಮಿತ ಆಟ,परिमित खेल
ಸೀಮಿತ ರೇಖಾಗಣಿತ,परिमित ज्यामिति
ಸೀಮಿತ ಛೇದಕ,परिमित सर्वनिष्ठ
ಸೀಮಿತ ಅನೇಕ,परिमितानेक
ಸೀಮಿತ ಮಾರ್ಕೊವ್ ಸರಣಿ,परिमित मार्कोव शृंखला
ಸೀಮಿತತೆಯ ಪುರಾವೆ,परिमितता उपपत्ति
ಸೀಮಿತ ಸಂಖ್ಯೆ,परिमित संख्या
ಸೀಮಿತ ಜನಸಂಖ್ಯೆ,परिमित समष्टि
ಸೀಮಿತ ಸಂಭವನೀಯತೆ,परिमित प्रायिकता
ಸೀಮಿತ ಸರಣಿ,सांत श्रेणी
ಸೀಮಿತ ಸೆಟ್,परिमित समुच्चय
ಸೀಮಿತ ವೇಗ,परिमित वेग
ಸೀಮಿತ ಪರಿಮಾಣ,परिमित आयतन
ಅಳವಡಿಸುವ,"मिलाना, समंजन"
ವಕ್ರರೇಖೆಯ ಅಳವಡಿಕೆ,वक्र समंजन
ನೇರ ರೇಖೆಯ ಅಳವಡಿಕೆ,सरल रेखा समंजन
ಸ್ಥಿರ ಬಿಂದು ಪ್ರಮೇಯ,नियत बिंदु प्रमेय
ಸ್ಥಿರ ಮಾದರಿ,नियत प्रतिदर्श
ಹಾರಾಟದ ವೇಗ,उड़ान वेग
ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಅಂಕಗಣಿತ,चल बिंदु परिकलन
ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್,"चल बिंदु प्रणाली, चलबिंदु पद्‌धति"
ಹರಿವಿನ ಚಾರ್ಟ್,प्रवाह-संचित्र
ಹರಿವಿನ ವೇಗ,प्रवाह-वेग
ದ್ರವ ಡೈನಾಮಿಕ್ಸ್,तरल-गतिकी
ಫೋಕಲ್," नाभीय , संनाभि , फोकसी"
ಫೋಕಲ್ ಸ್ವರಮೇಳ,नाभीय जीवा
ಫೋಕಲ್ ದೂರ,नाभीय दूरी
ನಾಭಿದೂರ,नाभीय लंबाई
ಗಮನ," नाभि , फोकस , उद्‌गम"
ಪಾದ," पद, पाद , फुट"
ಲಂಬವಾಗಿರುವ ಅಡಿ,लंबपाद
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಬಲ,गुरुत्व-बल
ಮುನ್ಸೂಚನೆ,पूर्वानुमान
ಸೂತ್ರ,सूत्र
ರೂಪಿಸಿ,सूत्रण
ಸೂತ್ರೀಕರಣ," संरूपण , संरूप , सूत्रण"
ಮುಂದೆ ವ್ಯತ್ಯಾಸ,अग्रांतर
ಫಾರ್ವರ್ಡ್ ಇಂಟರ್ಪೋಲೇಷನ್,अग्र अंतर्वेशन
ಗಣಿತದ ಅಡಿಪಾಯ,गणित का मूलाधार
