Marathi,Tamil
चॅनेल स्विचिंग,சேனல் மாறுதல்
वैशिष्ट्यपूर्ण प्रतिबाधा,சிறப்பியல்பு மின்மறுப்பு
वैशिष्ट्ये,பண்புகள்
चार्ज कॅरियर,சார்ஜ் கேரியர்
शुल्क घनता,கட்டணம் அடர்த்தி
शुल्क आकारले,விதிக்கப்படும்
चार्जर,சார்ஜர்
चार्जिंग व्होल्टेज,சார்ஜிங் மின்னழுத்தம்
चार्ट,விளக்கப்படம்
Chasis,சாசிஸ்
गप्पा,அரட்டை
चिप,சில்லு
चोक कॉइल,சாக் சுருள்
चोक इनपुट,சாக் உள்ளீடு
हेलिकॉप्टर एम्पलीफायर,சாப்பர் பெருக்கி
क्रोमा,குரோமா
क्रोमा सॅम्पलिंग स्ट्रक्चर,குரோமா மாதிரி அமைப்பு
क्रोमिनेन्स,குரோமினன்ஸ்
सिनेमॅटोग्राफी,ஒளிப்பதிவு
सर्किट,சுற்று
सर्किट बोर्ड,சர்க்யூட் பலகை
सर्किट ब्रेकर,சுற்று பிரிப்பான்
सर्किट घटक,சுற்று உறுப்பு
सर्किट स्विचिंग,சுற்று மாறுதல்
सर्किटरी,சுற்று
परिपत्रक गती,வட்ட இயக்கம்
परिपत्रक ध्रुवीकरण,வட்ட துருவமுனைப்பு
परिपत्रक उपग्रह कक्षा,வட்ட செயற்கைக்கோள் சுற்றுப்பாதை
परिपत्रक वेग,வட்ட வேகம்
परिपत्रक ध्रुवीय अँटेना,வட்டமாக துருவப்படுத்தப்பட்ட ஆண்டெனா
परिपत्रक ध्रुवीकरण ट्रान्समिशन,வட்டமாக துருவப்படுத்தப்பட்ட பரிமாற்றம்
फिरणारा,சுற்றறிக்கை
क्लेडिंग,உறைப்பூச்சு
क्लॅम्प,கொத்து
क्लॅम्पिंग सर्किट,கிளம்பிங் சர்க்யூட்
वर्ग ए ऑपरेशन,வகுப்பு A செயல்பாடு
वर्ग सी ट्यून केलेले एम्पलीफायर,வகுப்பு சி டியூன் செய்யப்பட்ட பெருக்கி
उत्सर्जन वर्ग,உமிழ்வு வகுப்பு
शास्त्रीय भौतिकशास्त्र,கிளாசிக்கல் இயற்பியல்
वर्गीकरण,வகைப்பாடு
क्लीनिंग एजंट,துப்புரவு முகவர்
स्पष्ट,தெளிவான
साफ चॅनेल,தெளிவான சேனல்
क्लिक करा,கிளிக் செய்க
ग्राहक,வாடிக்கையாளர்
क्लायंट रिलेशनशिप (सर्व्हर संबंध),கிளையன்ட் உறவு (சேவையக உறவு)
क्लिफ प्रभाव,குன்றின் விளைவு
क्लिप बोर्ड,கிளிப் போர்டு
क्लिपिंग,கிளிப்பிங்
घड्याळ नाडी,கடிகார துடிப்பு
क्लोक्ड फ्लिप फ्लॉप,கடிகார ஃபிளிப் ஃப்ளாப்
घड्याळाच्या बाजूने माइक,கடிகார மைக்
घड्याळ-वारंवारता,கடிகார அதிர்வெண்
घड्याळाच्या दिशेने,கடிகாரகடிகாரச்சுற்று
बंद परिक्रमा,மூடிய சுற்று
बंद पळवाट,முடிந்த சுற்றுவளைவு
क्लस्टर,கொத்து
क्लस्टरिंग,கிளஸ்டரிங்
गोंधळ,ஒழுங்கீனம்
गोंधळ तोटा,ஒழுங்கீனம் இழப்பு
कोटिंग,பூச்சு
कोएक्सियल केबल,கோஆக்சியல் கேபிள்
कोएक्सियल लाइन,கோஆக்சியல் வரி
कोएक्सियल ट्रान्समिशन लाइन,கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்
सह-चॅनेल,இணை-சேனல்
सह-चॅनेल हस्तक्षेप,இணை-சேனல் குறுக்கீடு
कोक्लीया,கோக்லியா
कोड,குறியீடு
कोड क्रमांक,குறியீட்டு எண்
कोड दर,குறியீடு வீதம்
कोड शब्द,குறியீடு சொல்
कोडेक (कोडिंग डिकोडिंग),கோடெக் (குறியீட்டு டிகோடிங்)
कोड केलेले ऑडिओ,குறியிடப்பட்ட ஆடியோ
कोडर,குறியீட்டாளர்
कोडिंग,குறியீட்டு முறை
कोडिंग डिकोडिंग तंत्र,குறியீட்டு டிகோடிங் நுட்பம்
कोडिंग त्रुटी,குறியீட்டு பிழை
कोडिंग दर,குறியீட்டு வீதம்
कोडिंग तंत्र,குறியீட்டு நுட்பம்
गुणांक,குணகம்
जबरदस्ती,கட்டாய
सुसंगत मॉड्यूलेशन,ஒத்திசைவான பண்பேற்றம்
कॉइल,சுருள்
सहयोग,இணைந்து
कोसळणे,சரிவு
जिल्हाधिकारी,ஆட்சியர்
जिल्हाधिकारी करंट,கலெக்டர் மின்னோட்டம்
बेस कंडक्टन्स टू कलेक्टर,அடிப்படை நடத்தைக்கு கலெக்டர்
कलेक्टर-बेस जंक्शन,கலெக்டர்-பேஸ் சந்தி
रंग,நிறம்
रंग विश्लेषक,வண்ண பகுப்பாய்வி
रंग शिल्लक,வண்ண சமநிலை
रंग फुटला,வண்ண வெடிப்பு
रंग चार्ट,வண்ண விளக்கப்படம்
रंग संयोजन,வண்ண சேர்க்கை
रंग स्थिर,வண்ண மாறிலி
कलर कंट्रोल (क्रोम कंट्रोल),வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு)
रंग खोली,வண்ண ஆழம்
रंग थकवा,வண்ண சோர்வு
रंग फिल्टर,வண்ண வடிகட்டி
कलर किलर सर्किट,வண்ண கொலையாளி சுற்று
रंग किनेस्कोप,வண்ண கினெஸ்கோப்
रंग मिक्सर,வண்ண கலவை
रंग नमुना,வண்ண முறை
रंग समज,வண்ண கருத்து
रंग चित्र स्क्रीन,வண்ண படத் திரை
रंग जागा,வண்ண இடம்
रंग सबकारियर,வண்ண துணைக் கேரியர்
रंग तापमान,வண்ண வெப்பநிலை
रंग संप्रेषण,வண்ண பரிமாற்றம்
रंग ट्यूब,வண்ண குழாய்
रंगरंगोटी,நிறம்
रंगहीन,நிறமற்ற
संयोजन,சேர்க்கை
संयोजक,காம்பினர்
प्रक्रिया एकत्रित,இணைக்கும் செயல்முறை
ज्वलन,எரிப்பு
आज्ञा,கட்டளை
प्रारंभ,தொடக்க
व्यावसायिक प्रसारण,வணிக ஒளிபரப்பு
व्यावसायिक टेलिव्हिजन,வணிக தொலைக்காட்சி
सामान्य कलेक्टर सर्किट,பொதுவான கலெக்டர் சுற்று
संप्रेषण,தொடர்பு
संप्रेषण उपग्रह,தொடர்பு செயற்கைக்கோள்
कम्युनिटी रेडिओ सेंटर,சமூக வானொலி மையம்
कम्युनिटी रेडिओ स्टेशन,சமூக வானொலி நிலையம்
कॉम्पॅक्ट डिस्क (सीडी),சிறிய வட்டு (குறுவட்டு)
कॉम्पॅक्ट डिस्क प्लेयर,காம்பாக்ட் டிஸ்க் பிளேயர்
कॉम्पॅन्डर,காம்பண்டர்
कंपँडिंग,வளர்ப்பது
सुसंगतता,பொருந்தக்கூடிய தன்மை
सुसंगत,இணக்கமான
कंपाईलर,கம்பைலர்
पूरक,நிரப்பு
पूरक ट्रान्झिस्टर,நிரப்பு டிரான்சிஸ்டர்
कॉम्प्लेक्स वेव्ह,சிக்கலான அலை
घटक,கூறு
संमिश्र,கூட்டு
संमिश्र सर्किट,கலப்பு சுற்று
संमिश्र डिजिटल,கூட்டு டிஜிட்டல்
संमिश्र रेडिओ फ्रिक्वेन्सी सिग्नल,கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை
संमिश्र सिग्नल,கலப்பு சமிக்ஞை
संमिश्र व्हिडिओ,கூட்டு வீடியோ
संमिश्र व्हिडिओ सिग्नल,கலப்பு வீடியோ சமிக்ஞை
रचना,கலவை
संकुचित डेटा,சுருக்கப்பட்ட தரவு
संकुचित डिजिटलाइज्ड व्हिडिओ,சுருக்கப்பட்ட டிஜிட்டல் வீடியோ
संकुचित व्हिडिओ,சுருக்கப்பட்ட வீடியோ
कम्प्रेशन,சுருக்க
कॉम्प्रेशन आर्टिफॅक्ट,சுருக்க கலைப்பொருள்
कॉम्प्रेशन धोका,சுருக்க ஆபத்து
कॉम्प्रेशन तंत्र,சுருக்க நுட்பம்
कंप्रेसर,அமுக்கி
गणना,கணக்கிடுங்கள்
संगणक,கணினி
संगणक आधारित मल्टीमीडिया,கணினி அடிப்படையிலான மல்டிமீடியா
संगणक प्रोग्रामिंग,கணனி செய்நிரலாக்கம்
संगणक तंत्रज्ञान,கணினி தொழில்நுட்பம்
अवतल लेन्स,குழிவான லென்ஸ்
अवतल आरसा,குழிவான கண்ணாடி
लपवून ठेवणे,மறைத்தல்
एकाग्र,செறிவு
एकाग्रता,செறிவு
कॉन्सेन्ट्रिक लेन्स,செறிவு லென்ஸ்
कंडेन्सर मायक्रोफोन,மின்தேக்கி மைக்ரோஃபோன்
समतोल स्थिती,சமநிலையின் நிலை
वाहक,கடத்தல்
वाहक चालू,கடத்தல் மின்னோட்டம்
वाहकता,கடத்துத்திறன்
कंडक्टर,நடத்துனர்
कॉन्फिगरेशन,உள்ளமைவு
कनेक्शन,இணைப்பு
कनेक्टिव्हिटी,இணைப்பு
कनेक्टर,இணைப்பு
सुसंगतता,நிலைத்தன்மையும்
सातत्याने,தொடர்ந்து
कन्सोल,கன்சோல்
स्थिर,மாறிலி
सतत मोठेपणा,நிலையான வீச்சு
मायक्रोफोनशी संपर्क साधा,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
कंटेनर स्वरूप,கொள்கலன் வடிவம்
दूषित,மாசுபாடு
सामग्री,உள்ளடக்கம்
संमिश्र,தொடர்ச்சியான
सातत्य,தொடர்ச்சி
सातत्य बूथ,தொடர்ச்சியான சாவடி
सातत्य नॉब,தொடர்ச்சியான குமிழ்
सतत,தொடர்ச்சியான
सतत कंस,தொடர்ச்சியான வளைவு
सतत लाट,தொடர்ச்சியான அலை
समोच्च ओळ,விளிம்பு வரி
समोच्च योजना,விளிம்பு திட்டம்
करार,ஒப்பந்த
आकुंचन,சுருள்
कॉन्ट्रास्ट गुणोत्तर,கான்ட்ராஸ்ட் விகிதம்
नियंत्रण सर्किट,கட்டுப்பாட்டு சுற்று
इलेक्ट्रोड नियंत्रित करा,கட்டுப்பாட்டு மின்முனை
नियंत्रण उपकरणे,கட்டுப்பாட்டு உபகரணங்கள்
नियंत्रण ग्रीड,கட்டுப்பாட்டு கட்டம்
नियंत्रण ओळ,கட்டுப்பாட்டு வரி
नियंत्रण पॅनेल,கட்டுப்பாட்டு குழு
नियंत्रण कक्ष,கட்டுப்பாட்டு அறை
नियंत्रण सारणी,கட்டுப்பாட்டு அட்டவணை
नियंत्रण टॉवर,கட்டுப்பாட்டு கோபுரம்
नियंत्रक,கட்டுப்படுத்தி
अभिसरण,ஒன்றிணைத்தல்
कन्व्हर्जंट लेन्स,ஒருங்கிணைந்த லென்ஸ்
कन्व्हर्टर,மாற்றி
बहिर्गोल लेन्स,குவிந்த லென்ஸ்
कन्व्होल्यूशन,மாற்றுதல்
कन्व्होल्यूशन कोड,கன்வெர்யூஷன் குறியிடப்பட்டது
कॉन्व्होल्यूशनल इंटरलीव्ह,மாற்றும் இடைக்கணிப்பு
कॉन्व्होल्यूशनल इंटरलीव्हिंग,மாற்றும் இடைக்கணிப்பு
कुकी,குக்கீ
कुकीयर,குக்கியர்
कॉप्रोसेसर,கோப்ரோசசர்
दोरखंड,தண்டு
कोरोना,கொரோனா
कोरोना डिस्चार्ज,கொரோனா வெளியேற்றம்
परस्परसंबंध,தொடர்பு
कोसाइन घटक,கொசைன் கூறு
कोसाइन वेव्ह,கொசைன் அலை
वैश्विक आवाज,அண்ட சத்தம்
काउंटर,கவுண்டர்
घड्याळाच्या दिशेने काउंटर,எதிர் கடிகார திசையில்
कपलर,கப்ளர்
जोड्या,இணைப்பு
कपलिंग कंडेन्सर,இணைப்பு மின்தேக்கி
कपलिंग नेटवर्क,இணைப்பு நெட்வொர்க்
कपलिंग प्रतिकार,இணைப்பு எதிர்ப்பு
सहसंयोजक बंध,சக பிணைப்பு
कव्हरेज,பாதுகாப்பு
आपटी,செயலிழப்பு
गंभीर बँड,சிக்கலான இசைக்குழு
चिंताजनक स्थिती,சிக்கலான நிலை
गंभीर जोड्या,சிக்கலான இணைப்பு
गंभीर वारंवारता,சிக்கலான அதிர்வெண்
गंभीर मापदंड,சிக்கலான அளவுரு
मगर क्लिप,முதலை கிளிப்
क्रॉस फिकट,குறுக்கு மறைதல்
क्रॉस मॉड्यूलेशन,குறுக்கு பண்பேற்றம்
क्रॉस टॉक,குறுக்கு பேச்சு
क्रॉसफेड,கிராஸ்ஃபேட்
क्रिप्टोग्राफी,குறியாக்கவியல்
क्रिस्टल,படிக
क्रिस्टल फिल्टर,படிக வடிகட்டி
क्यू,கியூ
क्यू मार्क्स,கியூ மதிப்பெண்கள்
क्यूइंग डिव्हाइस,கியூயிங் சாதனம்
चालू नाले,தற்போதைய வடிகால்
चालू मीटर,தற்போதைய மீட்டர்
वर्तमान ट्रान्सफॉर्मर,மின்சார மின்மாற்றி
कर्सर,கர்சர்
वक्र,வளைவு
वारंवारता कट करा,அதிர்வெண் துண்டிக்கவும்
कटर,கட்டர்
सायबर कॅफे,கணணி மையம்
सायबर सुरक्षा,சைபர் பாதுகாப்பு
सायबर स्पेस,மின்வெளி
चक्र,மிதிவண்டி
चक्रीय,சுழற்சி
डी.सी. घटक,டி.சி. கூறு
डी.सी. प्लेट पॉवर,டி.சி. தட்டு சக்தி
डी.सी. जीर्णोद्धार,டி.சி. மறுசீரமைப்பு
डॅम्पर डायोड,டம்பர் டையோடு
ओलसर,டம்பிங்
गडद,இருள்
डेटा,தகவல்கள்
डेटा प्रसारण,தரவு ஒளிபரப்பு
डेटा कॉम्प्रेशन,தரவு சுருக்க
डेटा ड्रिलिंग,தரவு துளையிடுதல்
डेटा कूटबद्धीकरण,தரவு குறியாக்கம்
डेटा फाइल,தரவு கோப்பு
डेटा हाताळणी,தரவு கையாளுதல்
डेटा खाण,தரவு சுரங்க
डेटा प्रक्रिया,தகவல் செயல்முறை
डेटा प्रोसेसर,தரவு செயலி
डेटा कमी बिट सिस्टम,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
डेटा सेवा,தரவு சேவை
माहिती पत्रक,தரவுத்தாள்
डेटा संचयन,தரவு சேமிப்பு
डेटा प्रवाह,தரவு ஸ்ட்ரீம்
डेटा परिवर्तन,தரவு மாற்றம்
डेटा ट्रान्समिशन,தரவு பரிமாற்றம்
डेटाबेस,தரவுத்தளம்
डेटाकास्टिंग,டேட்டா காஸ்டிங்
डेटाग्राम,டேட்டாகிராம்
डीबी मीटर,டிபி மீட்டர்
मृत हवा,இறந்த காற்று
मृत शॉर्ट सर्किट,இறந்த குறுகிய சுற்று
मृत जागा,இறந்த இடம்
डेडलॉक,முட்டுக்கட்டை
डीबग प्रोग्राम,பிழைத்திருத்த திட்டம்
डीबगिंग,பிழைத்திருத்தம்
आवाजाचा क्षय,ஒலியின் சிதைவு
डेसिबल (डीबी),டெசிபல் (டி.பி.)
दशांश,தசம
दशांश कोड,தசம குறியீடு
दशांश अंक,தசம இலக்க
उलगडा,புரிந்துகொள்ளுதல்
डीकोडर,டிகோடர்
डीकोडिंग,டிகோடிங்
डिजिटल ट्रान्समिशनमध्ये डीकोडिंग,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
विघटन,டிகம்பரஷ்ஷன்
डीकोपलिंग,துண்டித்தல்
डिकॉपलिंग सर्किट,துண்டிப்பு சுற்று
डिकॉपलिंग नेटवर्क,பிணைப்பு நெட்வொர்க்
डिक्रिप्शन,மறைகுறியாக்கம்
समर्पित ओळ,அர்ப்பணிக்கப்பட்ட வரி
डी-एम्बेडिंग,டி-என்டிங்
डी-जोर,டி-எம்பேசிஸ்
डीफॉल्ट,இயல்புநிலை
गुणवत्तेत दोष,தரத்தில் குறைபாடு
सदोष,குறைபாடுள்ள
सदोष युनिट,குறைபாடுள்ள அலகு
व्याख्या,வரையறை
विक्षेप,விலகல்
विकृती,சிதைவு
डीफ्रॅगमेंटेशन,Defragmentation
डी-गॉसिंग कॉइल,டி-காஸிங் சுருள்
पदवी,பட்டம்
डी-इंटरलीव्हर,டி-இன்டர்லீவர்
विलंब ओळ,தாமதக் கோடு
विलंब वेळ,தாமத நேரம்
विलंब फ्रेम मेमरी,தாமதமான பிரேம் நினைவகம்
विलंब स्कॅनिंग,தாமதமாக ஸ்கேனிங்
विलंब सिंक्रोनाइझेशन सिग्नल,தாமதமான ஒத்திசைவு சமிக்ஞை
वितरण,டெலிவரி
वितरण प्रणाली,விநியோக அமைப்பு
डिमोड्युलेशन,டெமோடுலேஷன்
डेमोड्युलेटर कार्ड,டெமோடுலேட்டர் அட்டை
डेमल्टिप्लेक्सर,டெமுல்டிப்ளெக்சர்
फील्डची खोली,வயலின் ஆழம்
उतरत्या,இறங்கு
डिझाइन तपशील,வடிவமைப்பு விவரக்குறிப்பு
डेस्कटॉप,டெஸ்க்டாப்
डिटेक्टर आउटपुट,கண்டறிதல் வெளியீடு
विचलन,விலகல்
साधन,சாதனம்
डिव्हाइस ड्राइव्हर,சாதன இயக்கி
डायग्नोस्टिक्स,பரிசோதனை
आकृती,வரைபடம்
संवाद ट्रॅक,உரையாடல் டிராக்
व्यासाचा मोड,விட்டம் பயன்முறை
डायमंड स्टाईलस,டயமண்ட் ஸ்டைலஸ்
डायाफ्राम,உதரவிதானம்
डायाफ्रामॅटिक शोषक,உதரவிதான உறிஞ்சி
डायकोटिक ऐकणे,டைகோடிக் கேட்பது
डायलेक्ट्रिक,மின்கடத்தா
डायलेक्ट्रिक ब्रेक- डाउन,மின்கடத்தா இடைவெளி- கீழே
डायलेक्ट्रिक तोटा,மின்கடத்தா இழப்பு
फरक वारंवारता,வேறுபாடு அதிர்வெண்
फरक वारंवारता विकृती (डीएफडी),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
फरक टोन,வித்தியாசமான தொனி
विभेदक एम्पलीफायर,வேறுபட்ட பெருக்கி
विवर्तन,மாறுபாடு
डिफ्यूझर,டிஃப்பியூசர்
अंक,இலக்கு
डिजिटल,டிஜிடல்
डिजिटल कलाकृती,டிஜிட்டல் கலைப்பொருள்
डिजिटल ऑडिओ,டிஜிட்டல் ஆடியோ
डिजिटल ऑडिओ फिल्टर,டிஜிட்டல் ஆடியோ வடிகட்டி
डिजिटल ऑडिओ वर्क स्टेशन,டிஜிட்டல் ஆடியோ பணி நிலையம்
डिजिटल कॅमेरा,எண்ணியல் படக்கருவி
डिजिटल संगणक,டிஜிட்டல் கணினி
डिजिटल डेटा,டிஜிட்டல் தரவு
डिजिटल संपादन,டிஜிட்டல் எடிட்டிங்
डिजिटल एक्झिटर,டிஜிட்டல் உற்சாகம்
डिजिटल फिल्टर,டிஜிட்டல் வடிகட்டி
डिजिटल फ्रेम सिंक्रोनाइझर,டிஜிட்டல் பிரேம் ஒத்திசைவு
डिजिटल वारसा,டிஜிட்டல் பாரம்பரியம்
डिजिटल प्रतिमा,டிஜிட்டல் படம்
डिजिटल लायब्ररी,டிஜிட்டல் நூலகம்
डिजिटल मीटर,டிஜிட்டல் மீட்டர்
डिजिटल मॉड्यूलेशन,டிஜிட்டல் பண்பேற்றம்
डिजिटल मल्टिप्लेक्स,டிஜிட்டல் மல்டிபிளக்ஸ்
डिजिटल नेटवर्क,டிஜிட்டல் நெட்வொர்க்
डिजिटल आउटपुट,டிஜிட்டல் வெளியீடு
डिजिटल प्लेबॅक,டிஜிட்டல் பிளேபேக்
डिजिटल रेडिओ मोंडिएल (डीआरएम),டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
डिजिटल रेकॉर्डिंग,டிஜிட்டல் பதிவு
डिजिटल क्रांती,டிஜிட்டல் புரட்சி
डिजिटल सिग्नल,டிஜிட்டல் சிக்னல்
डिजिटल सिग्नल प्रक्रिया (डीएसपी),டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி)
डिजिटल स्वाक्षरी,டிஜிட்டல் கையொப்பம்
डिजिटल तंत्रज्ञान,டிஜிட்டல் தொழில்நுட்பம்
डिजिटल टू एनालॉग कन्व्हर्टर,அனலாக் மாற்றி டிஜிட்டல்
डिजिटल व्हिडिओ,டிஜிட்டல் வீடியோ
डिजिटल व्होल्टमीटर,டிஜிட்டல் வோல்ட்மீட்டர்
डिजिटलायझेशन,டிஜிட்டல் மயமாக்கல்
डिजिटलायझेशन,டிஜிட்டல் மயமாக்கல்
डिजिटलाइज्ड व्हिडिओ,டிஜிட்டல் செய்யப்பட்ட வீடியோ
डिजिटायझर,டிஜிட்டல்சர்
अंधुक,மங்கலான
परिमाण,பரிமாணம்
डिमर,மங்கலான
डायोड,டையோடு
बुडविणे,டிப்
डिप्लेक्सर,டிப்ளெக்ஸர்
द्विध्रुवीय अँटेना,இருமுனை ஆண்டெனா
थेट प्रसारण,நேரடி ஒளிபரப்பு
थेट करंट (डी सी),நேரடி மின்னோட்டம் (டி சி)
डायरेक्ट पिक अप,நேரடி எடுப்பது
थेट वाचन साधन,நேரடி வாசிப்பு கருவி
थेट रेकॉर्डिंग,நேரடி பதிவு
दिशात्मक ten न्टीना,திசை ஆண்டெனா
दिशात्मक कपलर,திசை கப்ளர்
दिशात्मक मायक्रोफोन,திசை மைக்ரோஃபோன்
निर्देश,வழிகாட்டுதல்
निर्देशिका,அடைவு
अक्षम करा,முடக்கவும்
डिस्क अँटेना,வட்டு ஆண்டெனா
डिस्क आधारित स्टोरेज,வட்டு அடிப்படையிலான சேமிப்பு
वेगळा,தனித்துவமான
डिस्क,வட்டு
डिस्क ड्राइव्ह,வட்டு இயக்கி
डिस्क कोटा,வட்டு ஒதுக்கீடு
डिस्केट,டிஸ்கெட்
विस्थापन,இடப்பெயர்வு
फैलाव,சிதறல்
विस्थापन,இடம்பெயர்வு
प्रदर्शन,காட்சி
प्रदर्शन युनिट (कन्सोल),காட்சி அலகு (கன்சோல்)
अपव्यय,சிதறல்
असंतोष,அதிருப்தி
डिस्टिल्ड वॉटर,வடிகட்டிய நீர்
विकृती,சிதைவு
वितरण,விநியோகம்
वितरण एम्पलीफायर,விநியோக பெருக்கி
विभागणी,பிரிவு
विभाजक,வகுப்பான்
दस्तऐवज,ஆவணம்
डॉल्बी डिजिटल,டால்பி டிஜிட்டல்
डोमेन,களம்
डोमेन नियंत्रक,டொமைன் கன்ட்ரோலர்
डॉपलर प्रभाव,டாப்ளர் விளைவு
डबल पोल (द्विध्रुवीय),இரட்டை கம்பம் (இருமுனை)
डबल पोल सिंगल थ्रो स्विच,இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்
डबल साइड डिस्क,இரட்டை பக்க வட்டு
दुहेरी,இரட்டிப்பாகும்
खाली येणारी लाट,கீழே வரும் அலை
खाली प्रवाह,டவுன் ஸ்ட்ரீம்
डाउनलिंक,டவுனிங்க்
डाउनलोड करा,பதிவிறக்க Tamil
डाउनलोड करीत आहे,பதிவிறக்குகிறது
रेखांकन,வரைதல்
ड्रिलिंग बिट,துளையிடும் பிட்
ड्रिलिंग मशीन,துளையிடும் இயந்திரம்
चालवा,இயக்கி
ड्रम,டிரம்
कोरडे बल्ब तापमान,உலர்ந்த விளக்கை வெப்பநிலை
कोरडे सेल,உலர் செல்
कोरडे सोल्डर,உலர் சாலிடர்
ड्युअल चॅनेल मोड,இரட்டை சேனல் பயன்முறை
डबिंग,டப்பிங்
डड,டட்
डंप,டம்ப்
दुहेरी,டூப்ளக்ஸ்
कालावधी,காலம்
धूळ,தூசி
धूळ बग,தூசி பிழை
धूळ पुरावा,தூசி ஆதாரம்
डस्टर,டஸ்டர்
डायनॅमिक,மாறும்
डायनॅमिक बिट वाटप,டைனமிக் பிட் ஒதுக்கீடு
डायनॅमिक इंटरमोडुलेशन विकृती (डीआयएम),மாறும் இடைநிலை விலகல் (மங்கலான)
डायनॅमिक क्वांटिझेशन,மாறும் அளவு
डायनॅमिक श्रेणी,மாறும் வரம்பு
डायनॅमिक श्रेणी नियंत्रण,மாறும் வரம்பு கட்டுப்பாடு
डायनामो,டைனமோ
कान फोन,காது தொலைபேசி
पृथ्वी,பூமி
पृथ्वी बल्ज,பூமி வீக்கம்
पृथ्वी प्रतिकार,பூமி எதிர்ப்பு
पृथ्वी रॉड,பூமியின் தடி
पृथ्वी उपग्रह,பூமி செயற்கைக்கோள்
पृथ्वी स्टेशन,பூமி நிலையம்
पृथ्वी टर्मिनल,பூமி முனையம்
अर्थिंग,பூமி
प्रतिध्वनी,எதிரொலி
इको चेंबर,எதிரொலி அறை
एडी करंट,எடி நடப்பு
एडी चालू तोटा,எடி தற்போதைய இழப்பு
एजवाइज मीटर,எட்ஜ்வைஸ் மீட்டர்
संपादन,எடிட்டிங்
प्रभावी अँटेना उंची,பயனுள்ள ஆண்டெனா உயரம்
प्रभावी अँटेना लांबी,பயனுள்ள ஆண்டெனா நீளம்
प्रभावी व्होल्टेज,பயனுள்ள மின்னழுத்தம்
कार्यक्षमता,திறன்
लवचिकता,நெகிழ்ச்சி
इलेक्ट्रिक डिस्चार्ज,மின்சாரம்
विद्युत क्षेत्र,மின்சார புலம்
इलेक्ट्रिक फ्लॅश,மின்சார ஃபிளாஷ்
विद्युत उष्मक,மின்சார ஹீட்டர்
इलेक्ट्रिक मीटर,மின்சார மீட்டர்
विद्युत मोटर,மின்சார மோட்டார்
विजेचा धक्का,மின்சார அதிர்ச்சி
इलेक्ट्रिक स्पार्क,மின்சார தீப்பொறி
विद्युत उपकरण,மின் சாதனம்
विद्युत आवाज,மின் சத்தம்
विद्युत वादळ,மின் புயல்
इलेक्ट्रिकली ऑपरेट केलेले संगीत वाद्य,மின்சாரம் இயக்கப்படும் இசைக்கருவி
वीज,மின்சாரம்
वीजपुरवठा,மின்சாரம் வழங்கல்
इलेक्ट्रोडायनामिक,மின்முனைகாட்சி
इलेक्ट्रोलाइटिक कॅपेसिटर,மின்னாற்பகுப்பு மின்தேக்கி
इलेक्ट्रोमॅग्नेटिक,மின்காந்த
इलेक्ट्रोमॅग्नेटिक त्रास,மின்காந்த இடையூறு
इलेक्ट्रोमॅग्नेटिक इंटरफेरेन्स,மின்காந்த குறுக்கீடு
इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम,மின்காந்த நிறமாலை
इलेक्ट्रोमॅग्नेटिक वेव्ह,மின்காந்த அலை
इलेक्ट्रोमॅग्नेटिक वेव्ह प्रसार,மின்காந்த அலை பிரச்சாரம்
इलेक्ट्रॉन एकाधिक फोटोट्यूब,எலக்ட்ரான் பல ஒளிச்சேர்க்கை
इलेक्ट्रॉनिक कॅल्क्युलेटर,மின்னணு கால்குலேட்டர்
इलेक्ट्रॉनिक डेटा प्रक्रिया (ईडीपी),மின்னணு தரவு செயலாக்கம் (ஈடிபி)
इलेक्ट्रॉनिक मेल (ई-मेल),மின்னணு அஞ்சல் (மின்னஞ்சல்)
इलेक्ट्रॉनिक स्विचिंग सिस्टम,மின்னணு மாறுதல் அமைப்பு
इलेक्ट्रॉनिक्स,மின்னணுவியல்
इलेक्ट्रोप्लेटिंग,மின்முனை
इलेक्ट्रोस्टेटिक,மின்னியல்
उत्थान,உயரம்
एम्बेड केलेले,பதிக்கப்பட்ட
एम्बेड केलेले ऑडिओ,உட்பொதிக்கப்பட்ட ஆடியோ
एम्बेडेड प्रणाली,உட்பொதிக்கப்பட்ட அமைப்பு
प्रतीक,சின்னம்
उदयोन्मुख ट्रेंड,வளர்ந்து வரும் போக்குகள்
उत्सर्जन,உமிழ்வு
एमिटर,உமிழ்ப்பான்
एमिटर अनुयायी,உமிழ்ப்பான் பின்தொடர்பவர்
एमिटर टर्मिनल,உமிழ்ப்பான் முனையம்
एमिटर-बेस-जंक्शन,உமிழ்ப்பான்-அடிப்படை-சந்திப்பு
सक्षम करा,இயக்கு
