Malayalam,Hindi
ഡാറ്റ മോഡം,"आँकड़ा माडेम, डाटा माडेम"
ഡാറ്റ പരിഷ്ക്കരണം,"1.आँकड़ा आपरिवर्तन, 2. आँकड़ा आशोधन"
ഡാറ്റ നെറ്റ്വർക്ക്,"1.आँकड़ा जालक्रम, 2.डाटा नेटवर्क"
ഡാറ്റ പ്രവർത്തനം,"1.आँकड़ा संक्रिया, 2.डाटा संक्रिया"
ഡാറ്റ ഓർഗനൈസേഷൻ,"1.आँकड़ा संगठन्अ,2. डाटा संगठन"
ഡാറ്റ ഔട്ട്പുട്ട്,"1.आँकड़ा निर्गम, 2.डाटा निर्गम"
ഡാറ്റ പാത,"1.आँकड़ा पथ, 2. डाटा पथ"
ഡാറ്റ തയ്യാറാക്കൽ,"1.आँकड़ा तैयारी, 2. डाटा तैयारी"
ഡാറ്റ സ്വകാര്യത,"1.आँकड़ा गोपनीयता, 2. डाटा गोपनीयता"
ഡാറ്റ പ്രോസസ്സർ,"1.ऑकड़ा प्रक्रमक, 2. डाटा प्रक्रमक"
ഡാറ്റ പരിരക്ഷ,"1.आँकड़ा रक्षण, 2. डाटा रक्षण"
ഡാറ്റ റെക്കോർഡ്,"1.आँकड़ा अभिलेख, 2. डाटा अभिलेख"
ഡാറ്റ വീണ്ടെടുക്കൽ,"1.आँकड़ा पुनः-प्राप्ति, 2. डाटा पुन:प्राप्ति"
ഡാറ്റ ദിനചര്യ,"1.आँकड़ा नेमिक, 2. आँकड़ा रुटीन"
ഡാറ്റ സുരക്ഷ,"1.आँकड़ा सुरक्षा, 2. डाटा सुरक्षा"
ഡാറ്റ സെറ്റ്,"1.आँकड़ा समुच्चय,2. डाटा समुच्चय"
ഡാറ്റ സിഗ്നൽ,"1.आँकड़ा संकेत, 2.डाटा संकेत"
ഡാറ്റ സിങ്ക്,"1.आँकड़ा अभिगम, 2. डाटा अभिगम"
വിവര ഉറവിടം,"1.आँकड़ा स्रोत, 2.डाटा स्रोत"
ഡാറ്റ സ്പെസിഫിക്കേഷൻ,"1.आँकड़ा विनिर्देश,2. डाटा विनिर्देश"
ഡാറ്റ സ്റ്റേഷൻ,"1.आँकड़ा केंद्र, 2. डाटा केंद्र"
ഡാറ്റ സംഭരണം,"1.ऑकड़ा भंडारण, 2. डाटा भंडारण"
ഡാറ്റ സംഭരണ ഘടന,आँकड़ा भंडारण संरचना
ഡാറ്റ ഘടന,"1.ऑकड़ा संरचना, 2. डाटा संरचना"
ഡാറ്റ സ്വിച്ച്,"1.आँकड़ा स्विच, 2. डाटा स्विच"
ഡാറ്റ പട്ടിക,"1.आँकड़ा सारणी, 2.डाटा सारणी"
ഡാറ്റ ടെർമിനൽ,"1.आँकड़ा अंतक,2. डाटा अंतक"
ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ,"1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन"
ഡാറ്റ കൈമാറ്റം,"1.आँकड़ा अंतरण,2. डाटा अंतरण"
ഡാറ്റ ട്രാൻസ്മിഷൻ,"1.आँकड़ा संचरण, 2. डाटा संचरण"
ഡാറ്റ ട്രാൻസ്മിഷൻ ചാനൽ,"1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली"
ഡാറ്റ തരം,"1.आँकड़ा प्रारुप, 2. डाटा प्रारुप"
ഡാറ്റ യൂണിറ്റ്,"1.आँकड़ा एकक, 2. डाटा एकक"
ഡാറ്റ മൂല്യനിർണ്ണയം,"1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण"
ഡാറ്റാബേസ്,डाटाबेस
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,डाटाबेस प्रशासन
ഡാറ്റാബേസ് ഡിസൈൻ,डाटाबेस अभिकल्प
ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം,डाटाबेस प्रबंधन तंत्र
ഡാറ്റഗ്രേവ്,"1.आँकड़ाग्रेव, 2. डाटाग्रेव"
ഡാറ്റ,"1.डेटम, 2. ऑकड़ा"
മരിച്ച മേഖല,"1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
സ്തംഭനാവസ്ഥ,गतिरोध
സ്തംഭനാവസ്ഥ തടയൽ,गतिरोध रोकथाम
ഡീബഗ്,दोष मार्जन
തീരുമാന പെട്ടി,"1.निर्णय कोष्ठ, 2. निर्णय पेटी"
തീരുമാനമെടുക്കൽ പ്രക്രിയ,निर्णय निर्धारण प्रक्रम
തീരുമാന പിന്തുണാ സംവിധാനം,निर्णय सहायक तंत्र
തീരുമാന വൃക്ഷം,निर्णय वृक्ष
ഡീകോഡർ,"1.कुटवाचक, 2. विकोडक"
വിഘടന തത്വം,विघटन सिद्धांत
ഡീക്രിപ്ഷൻ,विकोडन
സമർപ്പിത ചാനൽ,समर्पित प्रणाल
സമർപ്പിത തുറമുഖം,समर्पित दवारक
പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN),प्रतिरक्षण आँकडा नेटवर्क (डी डी एन)
പ്രതിരോധ വിവര സംവിധാനം,प्रतिरक्षण सूचना प्रणाली
defragmentation,एकीकरण
കാലതാമസം,विलंब
കാലതാമസം കൗണ്ടർ,विलंब गणक
കാലതാമസം സമയം,विलंब काल
ഇല്ലാതാക്കുക,"1.मिटाना, 2. हटाना"
ഇല്ലാതാക്കൽ രേഖ,विलोपन अभिलेख
ഡിലിമിറ്റർ,परिसीमक
ഡെൽറ്റ മോഡുലേഷൻ,डेल्टा माँडुलन
ഡിമാൻഡ് പേജിംഗ്,माँग पृष्ठन
ഡെമോ,प्रदर्शन
demodulation,विमाडुलन
demultiplexer,वि-बहुसंकेतक
ഡീനോർമലൈസേഷൻ,असमान्यीकरण
സാന്ദ്രത,"1.घनत्व, 2. सधनता"
ആശ്രിതത്വം,"1.आश्रिता, 2. निर्भरता"
ആശ്രിത യൂണിറ്റ്,आश्रित एकक
dequeue,विपंक्ति
dereferencing,"1.अपनिर्देशन, 2. अपसंदर्भन"
ഡെറിവേഷൻ ട്രീ,व्युत्पन्न वृक्ष
ഉരുത്തിരിഞ്ഞ ഫീൽഡ്,व्युत्पन्न क्षेत्र
അവരോഹണ തരം,अवरोही छंटाई
ഡിസൈൻ,अभिकल्प
ഡെസ്ക് കാൽക്കുലേറ്റർ,डेस्क परिकलक
ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ,डेस्कटॉप कंप्यूटर
ഡെസ്ക്ടോപ്പ് അവതരണം,डेस्कटॉप प्रस्तुतिकरण
ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP),डेस्कटॉप प्रकाशन
ഡെസ്ക്ടോപ്പ് വീഡിയോ,डेस्कटॉप वीडियो
ലക്ഷ്യസ്ഥാന വിലാസം,गंतव्य पता
വിനാശകൻ,"1.विनाशक,  2.अपध्वंशक"
ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ,निर्धारणात्मक ऑटोमेटा
ഡെവലപ്പർ,विकासक
വികസന സംവിധാനം,विकास तन्त्र
ഉപകരണം,युक्ति
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,युक्ति नियंत्रण एकक
ഉപകരണ കൺട്രോളർ,युक्ति नियंत्रक
ഉപകരണ മാനേജ്മെന്റ്,युक्ति प्रबंधन
ഉപകരണ മോഡ്,युक्ति विधा
രോഗനിർണയം,निदान
ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം,निदानी तंत्र
ഡയഗ്നോസ്റ്റിക്സ്,"1.निदान, 2. निदानिकी"
ഡയഗ്രം,आरेख
ഡയൽ ചെയ്യുക,डायल
ഡയൽ ലൈൻ,डायल लाइन
ഡയൽ ടോണ്,डायल टोन
ഡയൽ അപ്,डायल अप
ഡയലോഗ്,"1.संवाद, 2. वार्तालाप"
ഡയലോഗ് ബോക്സ്,वार्तालाप कोष्ठ
ഡയലപ്പ് മോഡം,डायलअप मॉडम
വ്യാസം,विमा
നിഘണ്ടു,शब्दकोश
വ്യത്യാസം,"1. अवकलन ,2. विभेदन"
ഡിജിറ്റൽ,अंकीय
ഡിജിറ്റൽ ചാനൽ,अंकीय प्रणाल
ഡിജിറ്റൽ സർക്യൂട്ട്,अंकीय परिपथ
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,अंकीय कंप्यूटर
ഡിജിറ്റൽ ഡാറ്റ,"1.अंकीय आँकड़ा, 2.अंकीय डाटा"
ഡിജിറ്റൽ സൗകര്യം,अंकीय सुविधा
ഡിജിറ്റൽ ഫിൽട്ടർ,अंकीय फिल्टर
ഡിജിറ്റൽ ലൈബ്രറി,अंकीय लाइब्रेरी
ഡിജിറ്റൽ മോഡുലേഷൻ,अंकीय माडुलन
ഡിജിറ്റൽ മോണിറ്റർ,"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर"
ഡിജിറ്റൽ ചിത്രം,अंकीय चित्र
ഡിജിറ്റൽ ഒപ്പ്,"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक"
ഡിജിറ്റൽ സ്വിച്ച്,अंकीय स्विच
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,अंकीय अनुरूप रूपांतरक
ഡിജിറ്റൈസേഷൻ,अंकरूपण
ഡിജിറ്റൈസ് ചെയ്യുക,अंकीकरण
ഡിജിറ്റൈസർ,अंकरूपक
ഡയോഡ്,डायोड
നേരിട്ട്,प्रत्यक्ष
നേരിട്ടുള്ള വിലാസം,प्रत्यक्ष पता
നേരിട്ടുള്ള പരിവർത്തനം,प्रत्यक्ष रुपांतरण
നേരിട്ടുള്ള സംയോജനം,प्रत्यक्ष युग्मन
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
നേരിട്ടുള്ള രീതി,प्रत्यक्ष विधि
നിർദ്ദേശം,निदेश
ഡയറക്ടറി,निर्देशिका
ഡയറക്ടറി സെർവർ,"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ഡയറക്ടറി സേവനം,निर्देशिका सेवा
പ്രവർത്തനരഹിതമാക്കുക,असमर्थ
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,असमर्थकारी संकेत
വിച്ഛേദിക്കുക,"1.असंबंधन, 2. विसंबंधन"
വ്യതിരിക്തമായ,"1.असतत , 2. विविक्त"
ഡിസ്ക്,"1.चक्रिका, 2. डिस्क"
ഡിസ്ക് വിലാസം,"1.चक्रिका पता, 2. डिस्क पता"
ഡിസ്ക് അറേ,"1.चक्रिका सरणी, 2. डिस्क सरणी"
ഡിസ്ക് ശേഷി,"1.चक्रिका क्षमता, 2. डिस्क क्षमता"
ഡിസ്ക് ഡ്രൈവ്,"1.चक्रिका चालक, 2.डिस्क ड्रािव"
ഡിസ്ക് ഫയൽ,चक्रिका संचिका
ഡിസ്ക് മെമ്മറി,"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी"
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),चक्रिका परिचालन तंत्र (डी ओ एस)
ഡിസ്ക് പായ്ക്ക്,चक्रिका संकुल
ഡിസ്ക് സെർവർ,"1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
ഡിസ്ക് സംഭരണം,"1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ഡിസ്കെറ്റ്,डिस्केट
ഫയൽ പ്രദർശിപ്പിക്കുക,प्रदर्श संचिका
ചിത്രം പ്രദർശിപ്പിക്കുക,प्रदर्श प्रतिबिंब
നിർമാർജനം,निपटान
ദൂരം,दूरी
ദൂരം പ്രവർത്തനം,दूरी फलन
വളച്ചൊടിക്കൽ,विरूपण
വിതരണം ചെയ്തു,वितरित
വിതരണം ചെയ്ത ഡാറ്റ,वितरित आँकड़ा
വിതരണം ചെയ്ത സെർവർ,वितरित परिसेवक
വിതരണം ചെയ്ത സംവിധാനം,"1.वितरित प्रणाली, 2. वितरित तंत्र"
വിതരണക്കാരൻ,वितरक
പ്രമാണം,प्रलेख
പ്രമാണം വീണ്ടെടുത്തു,प्रलेख प्रत्यानयित
പ്രമാണ വിൻഡോ,"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
പ്രമാണീകരണം,प्रलेखन
ഡൊമെയ്ൻ,"डोमेन, प्रक्षेत्र"
ഡൊമെയ്ൻ നാമം,डोमेन नाम
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
താഴേക്ക്,"अध:, नीचे"
ഡൗൺ ലിങ്ക്,"1.अवलिंक , 2.अवकड़ी"
ഡൗൺലോഡ് ചെയ്യുന്നു,अधोभारण
സമയക്കുറവ്,अधोभारण काल
വലിച്ചിടുന്നു,कर्षण
DRAM (ഡൈനാമിക് റാം),डीरैम (गतिक रैम)
ഡ്രിഫ്റ്റ്,अपवाह
ഡ്രൈവർ,चालक
ഡ്രോപ്പ്,पात
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,निपात सूची बॉक्स
ഡ്രം ഡ്രൈവ്,ड्रम ड्रािव
ഡ്രം പ്രിന്റർ,"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
ഡ്രം യൂണിറ്റ്,"1.इम एकक, 2. ड्रम इकाई"
ഇരട്ട,"1.द्वैत,2. द्वि"
ഇരട്ട സാന്ദ്രത,द्वैत घनत्व
ഡമ്മി വിലാസം,"1.मूक पता, 2. छद्म पता"
തള്ളുക,सन्निक्षेप
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,दवैध परिपथ
ഡ്യൂപ്ലെക്സിംഗ്,दवैधीकरण
തനിപ്പകർപ്പ്,केय्प्रतिकुंजी
ഡിവിഡി R/W,"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन"
ഡിവിഡി റോം,डी वी डी रॉम
ചലനാത്മക നിർദ്ദേശം,गतिक अनुदेश
ഡൈനാമിക് മെമ്മറി,"1.गतिक स्मृति, 2.गतिक मेमोरी"
ചലനാത്മകത,"1.गति विज्ञान, 2. गतिकी"
EBCDIC,ई बी सी डी आई सी
ഇ-ബിസിനസ്,ई व्यवसाय
പ്രതിധ്വനി,प्रतिध्वनि
ഇ-കൊമേഴ്‌സ്,"1.ई-कॉमर्स, 2.ई-वाणिज्य"
തിരുത്തുക,संपादन
എഡിറ്റർ,संपादक
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,शैक्षिक प्रौद्योगिकी
ഇഇപി റോം,ई ई पी रॉम
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),"1.सार्थक पता , 2.प्रभावी पता"
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,सार्थक संकार्य पता
ഫലപ്രദമായ നടപടിക്രമം,प्रभावी क्रिया
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),प्रभावी यू.आई.डी.
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,प्रभावी संचरण संकार्य
എട്ട്-ബിറ്റ് ബൈറ്റ്,अष्टबिट बािट
ഇലക്ട്രോണിക് പഠനം,"इलेक्ट्रॉनिक अधिगम, ई अधिगम"
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,चुनाव एल्गोरिथम
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
ഇലക്ട്രിക് പ്രിന്റർ,"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,विद्युत लेखा मशीन
ഇലക്ട്രോണിക്,इलेक्ट्रोनिकी
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,इलेक्ट्रोनिक आंकड़ा संसाधन
ഇലക്ട്രോണിക് ഫയലിംഗ്,इलेक्ट्रॉनिक विवरणिक
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
ഇലക്ട്രോണിക് ജേണലുകൾ,"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,इलेक्ट्रॉनिक प्रकाशन
ഇലക്ട്രോണിക് സ്വിച്ച്,इलेक्ट्रॉनिक स्विच
ഘടകം,"तत्व, अवयव"
ഇ-മെയിൽ,ई-मेल
ഈ - മെയില് വിലാസം,"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
എംബഡഡ് സിസ്റ്റം,अंत:स्थापित तंत्र
ഉൾച്ചേർക്കൽ,अंत:स्थापन
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
ശൂന്യമായ സ്റ്റാക്ക്,रिक्त चिति
ശൂന്യമായ ചരട്,"1.रिक्त श्रृंखला, 2. रिक्त माला"
അനുകരണം,यंत्रानुकरण
എൻക്യാപ്സുലേഷൻ,"1.केप्सूलीकरण, 2. केप्सूलन"
എൻസിഫർ,कूटलेखक
എൻകോഡ്,कूटलेखन
എൻകോഡർ,"1.कूटलेखक, 2. कोडक"
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,गूढ आंकडा
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,गूढ फािल सिस्टम
എൻക്രിപ്ഷൻ,"1.गोपन, 2. कोडन, 3. कूटलेखन"
ബ്ലോക്കിന്റെ അവസാനം,खंडक अंत
ഫയലിന്റെ അവസാനം (EOF),संचिका-अन्त
അന്തിമ ഉപയോക്താവ്,प्रयोक्ता
നൽകുക,प्रवेश
എന്റർ-കീ,प्रवेश कुंजी
എന്റർപ്രൈസ് സെർവർ,"1.उद्यम सरवर, 2. उद्यम सेवक"
എന്റർപ്രൈസ് സിസ്റ്റം,उद्यम तंत्र
സ്ഥാപനം,सत्ता
സ്ഥാപന-ബന്ധം,सत्ता संबंधता
പ്രവേശന സമയം,प्रवेश काल
എൻട്രി വേരിയബിൾ,प्रविष्ट चर
എണ്ണാവുന്നത്,गणनीय
പരിസ്ഥിതി,परिवेश
യുഗം,"1.ईपोच,2. युग,3. निर्देश क्षण"
EPROM,ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,एपसिलॉन संवरक
സമനില,तुल्यकारक
ഉപകരണങ്ങൾ,उपस्कर
തുല്യതാ ക്ലാസ്,तुल्यता वर्ग
തുല്യതാ ബന്ധം,तुल्य संबंध
മായ്ക്കുക,"1.विलोपन, 2.मिटान"
കോഡ് തിരുത്തുന്നതിൽ പിശക്,त्रुटि संशोधन कूट
തെറ്റ് തിരുത്തൽ,त्रुटि संशोधन
പിശക് കണ്ടെത്തൽ,त्रुटि संसूचन
പിശക് കൈകാര്യം ചെയ്യൽ,त्रुटि प्रहस्तन
പിശക് സന്ദേശം,त्रुटि संदेश
പിശക് നിരക്ക്,त्रुटि दर
പിശക് വീണ്ടെടുക്കൽ,त्रुटि पुनर्डद्धार
പിശക് പതിവ്,त्रुटि नेमक
രക്ഷപ്പെടുന്ന സ്വഭാവം,पलायन संप्रतीक
ഇഥർനെറ്റ്,ईथरनेट
സംഭവം,घटना
ഇവന്റ് ചെയിൻ,घटना श्रृंखला
ഇവന്റ് നിയന്ത്രണം,घटना नियंत्रण
ഇവന്റ് കൗണ്ടർ,घटना गणक
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,अपवाद प्रहस्तन
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,विनिमय डिस्क भंडारण
ഒഴിവാക്കൽ,अपवर्जन
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),अनन्य और (एक्स ऑर)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,निष्पाद्य क्रमादेश
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,निष्पादन कथन
സമഗ്രമായ തിരയൽ,चयनिक खोज
നിലവിലുണ്ട്,विदयमान
പുറത്ത്,निर्गम
വിദഗ്ധ സംവിധാനം,विशेषज्ञ तंत्र
ആവിഷ്കാരം,"1. अभिव्यक्ति ,2. व्यंजक"
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),विस्तारित आलेखीय आव्यूह (एक्स जी ए)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),विस्तारित औदयोगिक मानक (इ.आई.एस.)
വിപുലീകരിച്ച യന്ത്രം,अतिदेशित मशीन
വിപുലീകരിച്ച മെമ്മറി,विस्तारित स्मृति
വിപുലമായ കൃത്യത,"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता"
വിപുലീകരിച്ച സോർട്ടിംഗ്,"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण"
ബാഹ്യ കോൾ,वाह्य आह्वान
ബാഹ്യ പിശക്,वाह्य त्रुटि
ബാഹ്യ പ്രവർത്തനം,वाह्य फलन
ബാഹ്യ തടസ്സം,वाह्य अंतरायन
ബാഹ്യ മെമ്മറി,"1.वाह्य स्मृति, 2. वाह्य मेमोरी"
ബാഹ്യ മെമ്മറി,वाह्य स्मृति
ബാഹ്യ മോഡം,वाह्य मॉडेम
ബാഹ്യ റഫറൻസ്,वाह्य संदर्भ
ബാഹ്യ തിരയൽ,वाह्य खोज
ബാഹ്യ സംഭരണ ഉപകരണം,वाह्य भंडारण युक्ति
വേർതിരിച്ചെടുക്കൽ,निष्कर्षण
എക്സ്ട്രാപോളേഷൻ,बहिर्वेशन
മുഖപ്രകൃതി പ്രിന്റർ,फलक संप्रतीक मुद्रक
പരാജയപ്പെടാത്ത പ്രവർത്തനം,विफल-सुरक्षा संक्रिया
പരാജയതോത്,विफलता दर
പരാജയം വീണ്ടെടുക്കൽ,विफलता मुक्ति
തെറ്റായ കോഡ്,मिथ्या कूट
തെറ്റായ പിശക്,मिथ्या त्रुटि
ഫാൻ-ഇൻ,"1.निवेशाँक, 2. निवेश-अंक"
ഫാൻ ഔട്ട്,"1.निर्गताँक, 2. निर्गत-अंक"
ഫാസിമൈൽ I/O ഉപകരണം,"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम"
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),द्रुत फौरिएर अन्तरण
മാരകമായ തെറ്റ്,घातक त्रुटि
തെറ്റ് കണ്ടെത്തൽ,दोष संसूचन
തെറ്റ് രോഗനിർണയം,दोष निदान
തെറ്റ് സഹിഷ്ണുത,दोष सहिष्णुता
ഫാക്സ്,फैक्स
ഫാക്സ് സന്ദേശം,फैक्स संदेश
FDC,एफ डी सी
സവിശേഷത കണ്ടെത്തൽ,लक्षण संसूचन
ഫീഡ് സൈക്കിൾ,भरण चक्र
പ്രതികരണം,पुनर्निवेश
ഫീഡർ,"1.प्रदायक,2.पोषक, 3.फीडर"
കൊണ്ടുവരിക,आनयन
ഫിബൊനാച്ചി തിരയൽ,फिबोनेकी खोज
ഫിബൊനാച്ചി സീക്വൻസ്,फिबोनेकी अनुक्रम
ഫിബൊനാച്ചി പരമ്പര,फिबोनेकी श्रेणी
ഫൈബർ ഒപ്റ്റിക്സ്,तंतु प्रकाशिकी
ഫിഡോ നെറ്റ്,फिडो जाल
വയൽ,क्षेत्र
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,पंचम पीढ़ी कम्प्यूटर
ഫയൽ,"1.संचिका,2. फािल"
ഫയൽ ആക്സസ് രീതി,संचिका अभिगम विधि
ഫയൽ അലോക്കേഷൻ പട്ടിക,संचिका नियतन सारणी
ഫയൽ കംപ്രഷൻ,संचिका संपीडन
ഫയൽ പകർത്തൽ,संचिका प्रतिलिपिकरण
ഫയൽ ലേഔട്ട്,संचिका विन्यास
ഫയൽ ലയിപ്പിക്കുക,संचिका विलय
ഫയൽ വീണ്ടെടുക്കൽ,संचिका पुन:प्राप्ति
ഫയൽ സംഭരണം,संचिका भंडारण
ഫയൽ ഘടന,संचिका संरचना
ഫയൽ സിസ്റ്റം,संचिका तंत्र
ഫയൽ കൈമാറ്റം,संचिका अंतरण
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),फाील अंतरण प्रोटोकॉल (एफ टी पी)
ഫിൽട്ടർ,फिल्टर
അന്തിമ അവസ്ഥ,अंतिम स्थिति
കണ്ടെത്തുക,खोज
പരിമിതമായ സംസ്ഥാന യന്ത്രം,परिमित अवस्था यंत्र
അഗ്നി മതിൽ,फायर वॉल
ഫേംവെയർ,फर्मवेयर
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,पहले आो पहले पाो
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,प्रथम पीढ़ी कंप्यूटर
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),प्रथम निवेश प्रथम निर्गम (फीफो )
ആദ്യ ഓർഡർ യുക്തി,प्रथम कोटि तर्क
ആദ്യ ക്രമ സിദ്ധാന്തം,प्रथम कोटि सिद्धांत
നിശ്ചിത പാർട്ടീഷൻ,नियत विभाजन
പതാക,चिन्ह
ഫ്ലെക്സിബിൾ ഡിസ്ക്,नम्य डिस्क
ഫ്ലോപ്പി ഡിസ്ക്,फ्लॉपी डिस्क
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),फ्लापी डिस्क चालन (एफ डी डी)
ഫ്ലോ ചാർട്ട്,प्रवाह संचित्र
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,नियंत्रण प्रवाह
ഫ്ലഷ്,प्रधावन
ഫോൾഡർ,फोल्डर
ഫോണ്ട്,फाँट
ഫോണ്ട് കുടുംബം,फाँट परिवार
വിദേശ കീ,वाह्य कुंजी
രൂപം,रूप
ഔപചാരിക ഭാഷ,प्रतीकात्मक भाषा
ഔപചാരിക സംവിധാനം,प्रतीकात्मक विधि
ഫോർമാറ്റ്,"1.फॉरमैट, 2.आरूप"
ഫോർമാറ്റിംഗ്,आरूपण
ഫോർട്രാൻ,फोरट्रॉन
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन"
ഫോർവേഡ് സ്ലാഷ്,अग्रतिर्यक स्लैश
നാലാം തലമുറ കമ്പ്യൂട്ടർ,चतुर्थ पीढ़ी कंप्यूटर
ശകലം,खंड
ഫ്രെയിം,फ्रेम
സ്വതന്ത്ര വല,"1.मुक्त नेट, 2.मुक्त जाल"
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,मुक्त सॉफ्टवेयर न्यास
സൗജന്യ സംഭരണം,मुक्त भंडारण
ഫ്രീവെയർ,फ्रीवेयर
ഫ്രണ്ട് എൻഡ്,अग्रांत
