Bengali,Malayalam
চ্যাপারন,ചേരപോൺ
চর,ചാര
বৈশিষ্ট্যযুক্ত উদ্ভিদ,സ്വഭാവ സസ്യങ്ങൾ
কাঠকয়লা,കരി
চারগ্যাফের নিয়ম,ചാർജാഫിന്റെ ഭരണം
চার্জ কাপলড ডিভাইস (সিসিডি),ചാർജ് ചെയ്ത ഉപകരണം (സിസിഡി)
চার্জিং,ചാർജ്ജുചെയ്യല്
চ্যাসমোগামাস,ഗാസ്മോകാഹാസസ്
চ্যাথামালাস,ചത്തമലസ്
চেলোন,ചെലോൺ
রাসায়নিক বিশ্লেষক,കെമിക്കൽ വിശകലനം
রাসায়নিক বন্ড,രാസബന്ധം
রাসায়নিক ব্রেকডাউন,കെമിക്കൽ തകരാര്
রাসায়নিক জটিলতা,കെമിക്കൽ സങ്കീർണ്ണത
রাসায়নিক পরিবেশ,കെമിക്കൽ എൻവയോൺ
রাসায়নিক বিবর্তন,രാസ പരിണാമം
রাসায়নিক পদ্ধতি,രാസ രീതി
রাসায়নিক মিউটেজেন,കെമിക്കൽ മ്യൂട്ടേഗൻ
রাসায়নিক উত্স,രാസ ഉത്ഭവിച്ച
রাসায়নিক অক্সিজেন চাহিদা,കെമിക്കൽ ഓക്സിജൻ ആവശ്യം
রাসায়নিক সম্ভাবনা,രാസവസ്തു
রাসায়নিক স্ক্যাল্পেল,കെമിക്കൽ സ്കാൽപൽ
রাসায়নিক সংকেত,കെമിക്കൽ സിഗ്നൽ
রাসায়নিক সিনপাস,രാസ സിനാപ്സ്
কেমিওসমোটিক হাইপোথিসিস,കീമിയോസ്മോട്ടിക് സിദ്ധാന്തം
রসায়নবিদ,രസതന്തശാസ്തജ്ഞന്
রসায়ন,രസതന്ത്രം
কেমোসিন্থেসিস,കീമോസിന്തസിസ്
কেমো-অটোরোফিক ব্যাকটিরিয়া,കീമോ-ഓട്ടോറോഫിക് ബാക്ടീരിയ
কেমোনস্টি,കീമുഷത്യം
কেমোসিন্থেসিস,കീമോസിന്തസിസ്
কেমোসিন্থেটিক অটোট্রফ,കീമോസിന്തറ്റിക് ഓട്ടോട്രോഫ്
কেমোসিন্থেটিক ব্যাকটিরিয়া,കീമോസിന്തറ്റിക് ബാക്ടീരിയ
কেমোট্যাক্সিস,മാനോടാക്സിക്സി
কেমোট্যাক্সোনমি,മാനോടാക്പോത്ത്
কেমোথেরাপি,കീമോതെറാപ്പി
চেনোপোডিয়াসি,ചെനോപോഡിയയേ
চিয়াসমাটা,ചിയാസ്മാത
চিয়াস্মনা টাইপ হাইপোথিসিস,ചിയാസ്മ്ന തരം സിദ്ധാന്തം
চিকুনগুনিয়া,കോക്കിംഗുനി
চিকোরি,Chicory
শৈশব,കുട്ടിക്കാലം
মরিচ মোজাইক ভাইরাস,മുക്കി മൊസൈക് വൈറസ്
সিনচোনা অফিসিনালিস,സിൻകോണ അഫീഡിനാനിസ്
চিরোপটারফিলি,ചിറോപ്രോഫിലി
চিটিন,ചിറ്റിൻ
চিটিনাস,Chitiness
ক্ল্যামিডিয়া ট্র্যাচোমেটিস,ക്ലമീഡിയ ട്രാക്കോറ്റോമാറ്റിസ്
ক্ল্যামিডিয়াসিস,ക്ലമീസിയാസിസ്
ক্ল্যামিডোমোনাস,Chlamymoonas
ক্লোরামফেনিকোল,ക്ലോറാംഫെനിക്കോൾ
ক্লোরেলা,ക്ലോറെല്ല
ক্লোরেনচাইমা,ക്ലോറെഞ്ചമ
ক্লোরাইড সেল,ക്ലോറൈഡ് സെൽ
ক্লোরিন,ക്ലോറിൻ
ক্লোরোফ্লুওরো কার্বন (সিএফসিএস),ക്ലോറോഫ്ലൂറോ കാർബൺ (സിഎഫ്സി)
ক্লোরোফর্ম,ക്ലോറോഫോം
ক্লোরোফাইসি,ക്ലോറോഫിസിസി
ক্লোরোফাইট পূর্বপুরুষ,ക്ലോറോഫൈറ്റ് പൂർവ്വികൻ
ক্লোরোসিস,ക്ലോറോസിസ്
ক্লোরোসিস,ക്ലോറോസിസ്
কোওনোসাইট,Chocanocyte
Cholecystokinesis,കോളസിസ്റ്റോക്കിനിസ്
কোলেসিস্টোকিনিন,കോളസിസ്റ്റോക്കിനിൻ
কোলেস্টেরল,കൊളസ്ട്രോൾ
কোলিনার্জিক,കോളിനെർജിക്
Chondrichthyes,Chondrichhies
কনড্রিন,ചണ്ട്രിൻ
কনড্রোসাইট,Chondrocyte
কর্ডে টেন্ডিনা,ശ്ശോ
কর্ডাটা,ചോർഡാറ്റ
Chorioallantoic প্ল্যাসেন্টা,Chorioalantantoic മറുപിള്ള
কোরিওন,ചോറൽ
কোরিওনিক কর্টিকোট্রপিন,കോറിയോണിക് കോർട്ടികോട്രോപിൻ
কোরিওনিক গোনাডোট্রপিন,കോറിയോണിക് ഗോണഡോട്രോപിൻ
কোরিওনিক থাইরোট্রপিন,കോറിയോണിക് തൈറോപിൻ
কোরয়েড,കോറോയിഡ്
ক্রোমাটিড,ക്രോമാറ്റിഡ്
ক্রোমাটিন ফাইবার,ക്രോമാറ്റിൻ ഫൈബർ
ক্রোমাটিন,ക്രോമാറ്റിൻ
ক্রোমাটোগ্রাফিক কৌশল,ക്രോമാറ്റോഗ്രാഫിക് സാങ്കേതികത
ক্রোমাটোগ্রাফি,ക്രോമാറ്റോഗ്രാഫി
ক্রোমাটোফোর,ക്രോമാറ്റോഫോർ
ক্রোমোজেনিক সাবস্ট্রেট,ക്രോമോജെനിക് കെ.ഇ.
ক্রোমোনেমা,ക്രോമനെമ
ক্রোমোফোর,ക്രോമോഫോർ
ক্রোমোপ্লাস্ট,ക്രോമപ്ലാസ്റ്റ്
ক্রোমোসোমাল ক্ষয়,ക്രോമസോമാൽ വ്യതിചലനം
ক্রোমোসোমাল ত্রুটি,ക്രോമസോമാൽ തകരാറ്
ক্রোমোজোম ম্যাপিং,ക്രോമസോം മാപ്പിംഗ്
বংশের ক্রোমোজোম তত্ত্ব,ക്രോമസോം ഹെർമിറ്റിയുടെ സിദ്ധാന്തം
উত্তরাধিকার ক্রোমোজোম তত্ত্ব,ക്രോമസോം അവകാശത്തിന്റെ സിദ്ധാന്തം
দুরারোগ্য ব্রংকাইটিস,വിട്ടുമാറാത്ത ബ്രോങ്കൈറ്റിസ്
দীর্ঘস্থায়ী মাইয়েড লিউকেমিয়া,വിട്ടുമാറാത്ത മൈക്ക് രക്താർബുദം
ক্রনিকল,പുരാവൃത്തം
কালানুক্রমিকভাবে,കാലക്രമത്തിൽ
ক্রিস্যান্থেমাম সিনেরিয়ালফোলিয়াম,ക്രിസന്തം സിനിറേരിയൽഫോളിയം
ক্রিস্যান্থেমাম সূচক,ക്രിസന്തമം ഇൻഡിക്കം
ক্রাইথেমাম রোজাম,ക്രിയാന്തമം റോമൻ
ক্রিসোফাইটা,ക്രിസോഫിറ്റ
ক্রিসোফাইট,ക്രിസോഫൈറ്റ്
চিলোমিক্রন,സൈലോമിക്രോൺ
চিম,ചിം
Chymotrypsin,CHYMOTHRYPIN
সিকদা,സിക്കാഡ
সিসার অ্যারিটিনাম,CICER ARITINUM
সিচলিড ফিশ,സിച്ലിഡ് മത്സ്യം
সি-হরিজোন,സി-ഹൊറൈൻ
সিলিয়া,സിലിയ
Ciliary শরীর,സിലിയറി ബോഡി
সিলারি গ্যাংলিওন,സിലിയറി ഗാംഗ്ലിയൻ
সিলারি মুভমেন্ট,സിലിയറി പ്രസ്ഥാനം
সিলারি,സിലിയറി
সিলিয়েট,സിലിയേറ്റ്
সিলিয়াম (সিলিয়া),സിലിയം (സിലിയ)
সিনচোনা,ചൃതാന
সিওনা,സിയോണ
সিপ্রোফ্লোকসাকিন,Ciprofloxacin
প্রচলন,പദക്ഷിണം
সংবহনতন্ত্র,രക്തചംക്രമണവ്യൂഹം
সারসোমোফেজিয়াল কমিসার,അനുരത്ത കമാൻഡ്
সিরহোজ,സിറോഹോസ്
সিরোসিস,സിറോസിസ്
সিরহৌস,Cirhous
সিস্টারনা,സിത്തക
সিস্ট্রন,സിയന്റോൺ
সিট্রুলাইন,സിട്രുലിൻ
লেবু জাতীয় ফল,സിട്രസ് ഫലം
দখল,Chratistity -
ক্লেডোড,പചാരു
ক্লাডোফোরা,ക്ലോഡോഫോറ
ক্লারিয়াস গ্যারিপিনাস,ക്ലാരിയസ് ഗാരിനിനസ്
ক্লাস,പകുക്കുക
ক্লাস,പകുക്കുക
শ্রেণিবদ্ধকরণ,വര്ഗീകരണം
Clavicesps,ക്ലാവിസ്പ്സ്
হাতল,ക്ലാവിക്കിൾ
নখর অঙ্ক,ക്ലാൻലെസ് ഡിജിറ്റ്
ক্লে,കളിമണ്ണ്
বিদারণ খাঁজ কাটা,പിളർപ്പ് രോമ
ক্লিস্টোগ্যামাস,ക്ലിയസ്റ്റോഗസ്
ক্লেমেটিস,ക്ലെമറ്റിസ്
জলবায়ু,കാലാവസ്ഥ
জলবায়ু অঞ্চল,കാലാവസ്ഥാ മേഖല
জলবায়ু পরামিতি,കാലാവസ്ഥാ പാരാമീറ്റർ
ক্লাইম্যাক্স সম্প্রদায়,ക്ലൈമാക്സ് കമ്മ്യൂണിറ്റി
লতা,കയറുന്നവന്
আরোহণ,കയറ്റം
ক্লিনিকাল পিরিয়ড,ക്ലിനിക്കൽ കാലയളവ്
ক্লিটেলার,ക്ലിറ്റലാർ
ক্লিটেলাম,ധാരണയല്
ভগাঙ্কুর,ക്ലിറ്റോറിയ
ভগাঙ্কুর,ക്ലിറ്റോറിസ്
ক্লোচা,വലോക്ക
ক্লোনাল ব্যাঙ,ക്ലോണൽ തവള
ক্লোনাল প্রচার,ക്ലോണൽ പ്രചരണം
ক্লোনাল নির্বাচন,ക്ലോണൽ തിരഞ്ഞെടുക്കൽ
ক্লোন,ക്ലോൺ
ক্লোনিং,ക്ലോണിംഗ്
বিবাহ বন্ধ করুন,അടുത്ത വിവാഹം
বন্ধ সিস্টেম,അടച്ച സിസ്റ്റം
ক্লোস্ট্রিডিয়াম,ക്ലോസ്ട്രിഡിയം
ক্লোস্ট্রিডিয়াম বুটিলিসিয়াম,ക്ലോസ്ട്രിഡിയം ബ്യൂട്ടലിസിയം
ক্লট বাস্টার,കട്ട്ട്ട് ബസ്റ്റർ
রক্ত জমাট বাঁধা,രക്തത്തിന്റെ കട്ടപിടിക്കുന്നത്
ক্লোভার বিন,ക്ലോവർ ബീൻ
ক্লোভার-পাতা মডেল,ക്ലോവർ-ഇല മോഡൽ
ক্লাউন ফিশ,കോമാളി മത്സ്യം
Cnidarians,സിനിദാരിയൻമാർ
Cnidoblast,Cnidoblatst
Coaservate,കൂടെതാരം
মোটা সমন্বয় গিঁট,നാടൻ ക്രമീകരണ നോബ്
মোটা বালি,നാടൻ മണൽ
উপকূলীয় une,തീരദേശ ചരട്
উপকূলীয় চিংড়ি সংস্কৃতি খামার,തീരദേശ ചെമ്മൻ കൾച്ചർ ഫാം
কোবাল্ট,കോബാൾട്ട്
কোকেন,കൊക്കെയ്ൻ
কোক্সিডিওসিস,കോസിഡിയോസിസ്
কোকাস,കോക്കണ
কোকসেক্স,കോകെസിക്സ്
কোচলিয়া,കോക്ലിയ
কোচলিয়া,കോക്ലിയ
কোকুন,കീടകോശം
কোডেড জেনেটিক প্রোগ্রাম,കോഡ് ചെയ്ത ജനിതക പ്രോഗ്രാം
কোডাইন,കോഡിൻ
কোডিং,കോഡിംഗ്
কোডিং,കോഡിംഗ്
কোডিং,കോഡിംഗ്
কোডিং স্ট্র্যান্ড,കോഡിംഗ് സ്ട്രാന്റ്
কোডমিনেন্স,കോഡിമിനൻസ്
কোডন,കോഡൺ
Colenterate,കോളറേറ്റ്
কোয়েলেন্টারন,കോലെൻഡെറോൺ
সিলিয়াক গ্যাংলিওন,സീലിയാക് ഗാംഗ്ലിയൻ
কোয়েলোমেট,കോളമറ്റ്
কোয়েলোম,വസനാഥൻ
কোয়েলোমিক এপিথেলিয়াম,കോലോമിക് എപിത്തീലിയം
কোয়েলমিক তরল,കോലോമിക് ദ്രാവകം
কোয়েলোমো স্যাক,കോലോമോ സാക്
কোয়েনোসাইটিক,Coinocytic
Coenopodeaceae,Coenopodiayeae
কোএনজাইম,Coenzyme
সহ-বিবর্তন,സഹ-പരിണാമം
সহ-বিলুপ্তি,കോ-വംശനാശം
সহ-গুণক,സഹ-ഘടകം
সংহতি,ഏകീകരണം
সংহতি শক্তি,ഏകീകൃത ശക്തി
সংহতি তত্ত্ব,കോഹെസിയ സിദ്ധാന്തം
সংহতি-টান-ট্রান্সপায়ারেশন,കോഹെഷൻ-ടെൻഷൻ-ട്രാൻസ്പിറേഷൻ
সহযোগিতা,കൂഓട്ട്
সর্পিল বা হেলিক্যালি কয়েলড,സർപ്പികളായി അല്ലെങ്കിൽ ഹെയ്ലിലായി
কয়েলড,കോയിഡ് ചെയ്തു
কোয়েটস,കോത്തീസ്
কোয়েটস ইন্টারপ্রেটাস (প্রত্যাহার),COITUS ഇന്ററമ്പസ് (പിൻവലിക്കൽ)
কোলচিসিন,കോൾചിക്കൈൻ
কোলচিকাম শারদীয়,കോൾകികം ശരത്നം
ঠান্ডা মাথায়,കഠിനഹൃദയനായ
ঠান্ডা মরুভূমি,തണുത്ത മരുഭൂമി
কোল্ড রিসেপ্টর,തണുത്ത റിസപ്റ്റർ
কোলিওপটারান,കോൾഫോപ്റ്റർ
কোলিওপটাইল,കൊലിപ്റ്റൈൽ
কোলিওরহিজা,കൊലോഹിസ
কোলিয়াস,കൊളാസ്
কোলাজেন,കൊളാജൻ
কোলাজেন ফাইবার,കൊളാജൻ ഫൈബർ
কলার,കുപ്പായക്കഴുത്ത്
জামানত গ্রন্থি,കൊളാറ്ററൽ ഗ്രന്ഥി
টিউবুল সংগ্রহ করা,സ്ക്യൂബുൾ ശേഖരിക്കുന്നു
সংগ্রহ নালী,നാളം ശേഖരിക്കുന്നു
কোলেটোট্রিচাম,കൊളീറ്റോട്രിചിം
কলোব্লাস্ট সেল,കോളിബ്ലാസ്റ്റ് സെൽ
কোলয়েড,കൊളോയിഡ്
কোলয়েডাল,കൊളീരിക്കൽ
কলোকাসিয়া,കൊളോസാസിയ
কোলন,കോളമില്ല
Colon পনিবেশিক ফর্ম,കൊളോണിയൽ ഫോം
Colon পনিবেশিক নস্টোক,കൊളോണിയൽ നസ്റ്റോക്ക്
উপনিবেশ,കോളനിവൽക്കരണം
কলোনী,കോളനി
কলস্ট্রাম,കൊളസ്ട്രം
রঙ অন্ধত্ব,വർണ്ണ അന്ധത
কলাম ক্রোমাটোগ্রাফি,നിര ക്രോമാറ്റോഗ്രാഫി
বার্টিনি কলাম,ബെർട്ടിനിയുടെ നിര
কলামার এপিথেলিয়াম,നിര എപിത്തീലിയം
চিরুনি প্লেট,കോം പ്ലേറ്റ്
সম্মিলিত প্রতিরোধের ঘাটতি সিন্ড্রোম,സംയോജിത രോഗപ്രതിരോധ സിൻഡ്രോം
সম্মিলিত ওজন,സംയോജിത ഭാരം
কম্ব-জেলি,കോം-ജെബി
দহন,ജ്വലിക്കുക
দহন প্রক্রিয়া,ജ്വലന പ്രക്രിയ
কমা,അര്ധവിരാമചിഹ്നം
কমেন্সালিজম,ആമേനസം
কমিসুরাল জাহাজ,കമ്മീഷൻ പാത്രം
সাধারণ পূর্বপুরুষ,പൊതു പൂർവ്വികൻ
সাধারণ ক্যারোটিড ধমনী,സാധാരണ കരോട്ടിഡ് ധമനി
সাধারণ ভারতীয় তুষার,സാധാരണ ഇന്ത്യൻ ടോഡ്
সম্প্রদায় বৈচিত্র্য,കമ്മ്യൂണിറ്റി വൈവിധ്യം
সম্প্রদায় মিথস্ক্রিয়া,കമ്മ്യൂണിറ്റി ഇടപെടൽ
সংযোগ,തൊഴില്മുതൽ
সঙ্গী সেল,കൺവീൻ സെൽ
তুলনামূলক অ্যানাটমি,താരതമ്യ അനാട്ടമി
তুলনামূলক আকারবিজ্ঞান,താരതമ്യ രചനയുടെ രചന
সামঞ্জস্যতা,അനുയോജ്യത
সামঞ্জস্যতা,അനുയോജ്യത
ক্ষতিপূরণ পুনর্জন্ম,നഷ്ടപരിഹാര പുനരുജ്ജീവിപ്പിക്കൽ
সক্ষম সেল,യോഗ്യതയുള്ള സെൽ
সক্ষম হোস্ট,യോഗ്യതയുള്ള ഹോസ്റ്റ്
প্রতিযোগিতা,മത്സരം
প্রতিযোগিতামূলক বাধা,മത്സര തടസ്സം
প্রতিযোগিতামূলক বাধা,മത്സര ഇൻഹിബിറ്റർ
পরিপূরক,പരസ്പരവാതം
পরিপূরক ফিল্টার,പരസ്പര പൂരക ഫിൽട്ടർ
পরিপূরক জিন,പൂരക ജീൻ
পরিপূরক জুটি,പൂരക ജോഡി
সম্পূর্ণ হজম ট্র্যাক্ট,ദഹനനാളത്തെ പൂർത്തിയാക്കുക
সম্পূর্ণ লিঙ্কেজ,ലിങ്കേജ് പൂർത്തിയാക്കുക
সম্পূর্ণ জারণ,ഓക്സിഡേഷൻ പൂർത്തിയാക്കുക
জটিল,കോംപ്ലമായ
জটিল,കോംപ്ലമായ
জটিল,കോംപ്ലമായ
জটিল টিস্যু,സങ്കീർണ്ണ ടിഷ്യു
সংমিশ্রণ,സംയോജിത
যৌগিক Corymb,കോമ്പൗണ്ട് കോറിഎംബി
যৌগিক এপিথেলিয়াম,കോമ്പൗണ്ട് എപിത്തീലിയം
যৌগিক চোখ,കമ്പൻ കണ്ണുകൾ
যৌগিক আম্বেল,കോമ്പൗണ്ട് അംബൽ
বাধ্যতামূলক ক্রিয়া,നിർബന്ധിത പ്രവർത്തനം
গণনা জীববিজ্ঞান,കമ്പ്യൂട്ടേഷണൽ ബയോളജി
গণিত টমোগ্রাফি,കണക്കാക്കിയ ടോമോഗ്രഫി
কম্পিউটারের পর্দা,കമ്പ്യൂട്ടര് സ്ക്രീന്
ঘন প্রস্রাব,ഏകാന്തമായ മൂത്രം
একাগ্রতা,ഏകാഗത
ঘনত্ব গ্রেডিয়েন্ট,ഏകാഗ്രത ഗ്രേഡിയന്റ്
ধারণা,കല്പന
ঘনীভবন,കട്ടിയാക്കല്
ঘনীভবন,കട്ടിയാക്കല്
কনডেনসেশন ডিকোনডেনসেশন চক্র,കണ്ടൻസേഷൻ ഡെക്കൻസേഷൻ സൈക്കിൾ
ঘনীভূত অবস্থা,ബാഷ്പീകരിച്ച അവസ്ഥ
কনডেন্সার লেন্স,കണ്ടൻസർ ലെൻസ്
শর্তসাপেক্ষ,സോപാധികമായ
শর্তসাপেক্ষ,സോപാധികമായ
স্নায়ু প্রবণতা চালনা,നാഡി പ്രേരണയുടെ ചാലകം
জল চালনা,ജലത്തിന്റെ ചാലകം
পরিবাহী ইলেক্ট্রোলাইট জেল,പാലകങ്ങൾ ഇലക്ട്രോലൈറ്റ് ജെൽ
শঙ্কু,കോൺ
মেনে চলা,അനുരൂപമാക്കുക
কনফর্মার,കീറെക്കല്
জন্মগত,അശഹരമായ
শঙ্কু মূল,കോണിക്കൽ റൂട്ട്
শঙ্কু,കോണാകൃതി
কনিডিয়া,സിയ
শঙ্কু,കോണിഫർ
কনিফেরিয়া,കോണിഫീറിയ
কনিফেরোপিডিড,കോനിഫീരോപ്സിഡ
সংযুক্ত ভাস্কুলার বান্ডিল,കഞ്ചാവ് വാസ്കുലർ ബണ്ടിൽ
সংযুক্ত,സംയോജിതമായി
সংমিশ্রণ,സംയോജനം
কনজেক্টিভা,കൺജക്റ്റിവ
কনজেক্টিভ টিস্যু,കൺജക്റ്റീവ് ടിഷ്യു
যোজক কলা,കണക്റ്റീവ് ടിഷ്യു
কনেলের পরীক্ষা,കോണലിന്റെ പരീക്ഷണം
সংরক্ষণ বনায়ন,കൺസർവേഷൻ ഫോറസ്റ്റ്
রক্ষণশীল জমায়েত,യാഥാസ്ഥിതിക കൃഷി
স্থিরতা,സ്ഥിരാങ്കം
উপাদান,ഘടകമായ
গঠনমূলক এনজাইম,ഘടനാപരമായ എൻസൈം
গ্রাহক,ഉപഭോക്താവ്
যোগাযোগ বাধা,ബന്ധപ്പെടാനുള്ള തടസ്സം
সংক্রামক রোগ,പകർച്ചവ്യാധി
দূষিত,മലിനമാക്കുക
দূষণ,മലിനമാക്കല്
সমসাময়িক জীববিজ্ঞান,സമകാലിക ബയോളജി
মহাদেশ,ഭൂഖണ്ഡം
কনট্যুর লাঙ্গল,കോണ്ടൂർ ഉഴുന്നു
চুক্তিবদ্ধতা,കരാർ
সংকোচনের ফাইবার,കരാറൽ ഫൈബർ
সংকোচনের প্রোটিন,ചുരുക്കമില്ലാത്ത പ്രോട്ടീൻ
সংকোচনের প্রতিক্রিয়া,ചുരുങ്ങിയ പ്രതികരണം
সংকোচনের শূন্যস্থান,ചുരുക്കമില്ലാത്ത വാക്യം
বিপরীতে এজেন্ট,ദൃശ്യതീവ്രത ഏജന്റ്
বিপরীতে এজেন্ট,ദൃശ്യതീവ്രത ഏജന്റ്
বিপরীতে এজেন্ট,ദൃശ്യതീവ്രത ഏജന്റ്
বৈপরীত্য বৈশিষ্ট্য,വ്യത്യാസപ്പെടുന്ന സ്വഭാവം
অপকেন্দ্র বল,അപകേന്ദ്ര ബലം
নিয়ন্ত্রণ ফ্যাক্টর,നിയന്ത്രണ ഘടകം
নিয়ন্ত্রিত পরীক্ষা,നിയന്ത്രിത പരീക്ഷണം
কনস,കറസുള്ള
কনস আর্টেরিয়াস,കോണസ് ആർട്ട്റ്ററിയോസസ്
প্রচলিত চাষ,പരമ്പരാഗത കൃഷി
রূপান্তরিত,സംയോജിപ്പോടെ
কনভার্জেন্ট,സംയോജിക്കുന്നു
অভিসারী বিবর্তন),സംയോജിത (പരിണാമം)
কনভলভুলাসেই,കോൺവെൾവേലസ്
সংশ্লেষিত টিউবুল,ചുരുങ്ങിയ ട്യൂളർ
সমন্বয়,സമനയം
কপোলিমার,കോപോളിമർ
তামা,ചെന്വ്
কপ্রোলাইট,കൊപ്പിളിറ്റിന്റെ
কপ্রোফিলাস,കോപ്രോഫിലസ്
কপুলেট,കോപ്പുലേറ്റ്
Collution,കോപ്പുലേഷൻ
Collution,കോപ്പുലേഷൻ
কপুলেটরি প্যাড,കോപ്പുലേറ്ററി പാഡ്
প্রবাল রিফ সম্প্রদায়,കോറൽ റീഫ് കമ്മ്യൂണിറ്റി
প্রবাল,പവിഴം
কর্ডেট,കോരൻ
প্রধান অঞ্চল,കോർ ഏരിയ
কোর জোন,കോർ സോൺ
কোরপ্রেসর,കോർബെർസർ
কোরিফসফাইন,കൊറിഫോസ്ഫിൻ
কর্ক,അടപ്പ്
কর্ক ক্যাম্বিয়াম,കോർക്ക് കാംബിയം
কর্ক স্ক্রু,കോർക്ക് സ്ക്രൂ
Corm,വലം
কর্ন বোরার,ധാന്യം ബോറർ
কর্নিয়া,കൊറിയ
কর্নেজেন সেল,കോർണിജെൻ സെൽ
কর্নিয়াল লেন্স,കോർണിയൽ ലെൻസ്
করোলা,കൊറോള്ള
করোনা,കൊറോണ
করোনা অনুপ্রবেশকারী এনজাইম,കൊറോണ നുഴഞ്ഞുകയറുന്ന എൻസൈമിനെ
করোনা রেডিয়াটা,കൊറോണ റേഡിയേറ്റ
করোনারিয়া,കൊറോണറിയേ
করোনারি ধমনী,കൊറോണറി ആർട്ടറി
করোনারি আর্টারি বাইপাস,കൊറോണറി ആർട്ടറി ബൈപാസ്
করোনারি আর্টারি ডিজিজ,കൊറോണറി ആർട്ടറി രോഗം
করোনারি সালকাস,കൊറോണറി സുൽക്കസ്
কর্পোরা ক্যাভারনোসা (লিঙ্গ),കോർപ്പറേസ് കാമോസ (പെനിസിന്റെ)
কর্পোরা কোয়াড্রিজমিনা,കോർപ്പറ ക്വാഡ്രിഗീന
কর্পাস,സൈനികോഹിര്ണം
কর্পাস অ্যালবিকানস,കോർപ്പസ് ആൽബികാൻസ്
কর্পাস ক্যাল্লোসাম,കോർപ്പസ്ലോസം
কর্পাস লিউটিয়াম,കോർപ്പസ് ടു
কর্পাস স্পঞ্জিওসাম,കോർപ്പസ് സ്പോഞ്ചിയോമൊമാൻ
কর্পাস স্ট্রিয়েটাম,കോർപ്പസ് സ്ട്രൈയം
Corrode,കോയിര്ഡ്
কর্টেক্স,Cuortex
কর্টিকাল নেফ্রন,കോർട്ടിക്കൽ നെമ്മന്വി
কর্টিকোস্টেরন,കോർട്ടികോസ്റ്റെറോൺ
কর্টিকোট্রফিক,കോർട്ടികോട്രോഫിക്ക്
করটিসল,കോർട്ടിസോൾ
কর্টিসোন,കോർട്ടിസോൺ
করভাস,കൊഗ്രാസ്
Corymb,Corymb
মহাজাগতিক উত্স,കോസ്മിക് ഉത്ഭവം
মহাজাগতিক রায়,കോസ്മിക് റേ
মহাজাগতিক,കോസ്മിഡ്
কসমোজোয়ান তত্ত্ব,കോസ്മോസോൺ സിദ്ധാന്തം
সুতি বলওয়ার্ম,കോട്ടൺ ബോൾവർം
পরামর্শ,കൗല്സിംഗ്
কাউন্টার-বর্তমান সিস্টেম,ക er ണ്ടർ-നിലവിലെ സിസ്റ്റം
কাজিন বিয়ে,കസിൻ വിവാഹം
সমযোজী বন্ধন,കോവാലന്റ് ബോണ്ട്
আবরণ,മൂടി
এপিথেলিয়াম covering েকে রাখা,ഉൾക്കൊള്ളുന്ന പതിപ്പിലിയം
কাউপারের গ্রন্থি,കൂപ്പരുടെ ഗ്രന്ഥി
কক্সা,കോക്സ
কক্সা,കോക്സ
কক্সাল হাড়,കോക്സൽ അസ്ഥി
কক্সাল প্রক্রিয়া,കോക്സൽ പ്രക്രിയ
ক্র্যাক,പിളര്പ്പ്
ক্র্যাকার ব্লাস্টিং,ക്രാക്കർ സ്ഫോടനം
ক্রেনিয়াল হাড়,തലയോട്ടി അസ്ഥി
ক্রেনিয়াল মেনিনজেস,വാടകയ്ക്കെടുക്കൽ
করোটিসঙ্ক্রান্ত নার্ভ,ക്രാനിയൽ നാഡി
ক্র্যানিওস্যাক্রাল বহির্মুখ,ക്രാനോസേക്രൽ ഒഴുക്ക്
ক্রেনিয়াম,ക്രാനോണ്ട്
ক্র্যাসুলাসিয়ান অ্যাসিড বিপাক,ക്രാസ്യുലാസിയൻ ആസിഡ് മെറ്റബോളിസം
ক্রে মাছ,ക്രെഫിഷ്
ক্রিয়েটিনিন,സൃഷ്ടിപരമായ
প্রাণী,ജന്തു
লতা,അരന്തം
ক্রেনুলেশন,അപര്യാപ്തത
ক্রেনুলেশন,അപര്യാപ്തത
ক্রিটেসিয়াস পিরিয়ড,ക്രോറ്റേഷ്യസ് കാലയളവ്
ক্রিটিনিজম,ക്രാറ്റിനിസം
ক্রি-ডু-চ্যাট সিন্ড্রোম,ക്രി-ഡു-ചാറ്റ് സിൻഡ്രോം
ক্রিস্টে,ക്രിസ്റ്റ
সমালোচনামূলক লিঙ্ক প্রজাতি,ഗുരുതരമായ ലിങ്ക് സ്പീഷീസ്
সমালোচনামূলক প্রক্রিয়া,ഗുരുതരമായ പ്രക്രിയ
সমালোচনামূলকভাবে বিপন্ন প্রজাতি,വിമർശനാത്മകമായി വംശനാശഭീഷണി നേരിടുന്ന ജീവിവർഗ്ഗങ്ങൾ
ফসল,വിള
ক্রপ ইঞ্জিনিয়ারিং,ക്രോപ്പ് എഞ്ചിനീയറിംഗ്
ক্রপল্যান্ড,ക്രോപ്ലാൻഡ്
ক্রস,കുരിശ്
ক্রস ব্রিডিং,സങ്കരയിന പ്രജനനം
ক্রস ব্রিজ,ക്രോസ്-ബ്രിഡ്ജ്
ক্রস লিঙ্ক,ക്രോസ് ലിങ്കുചെയ്തു
ক্রস পরাগায়িত,ക്രോസ് പോളിനേറ്റഡ്
ক্রস পরাগায়ন,ക്രോസ് പരാഗണം
অতিক্রম করা,കടക്കുന്നു
