Malayalam,Kannada
ക്രോമാറ്റിൻ,ಕ್ರೊಮಾಟಿನ್
ക്രോമാറ്റോഗ്രാഫി,ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ
ക്രോമാറ്റിലേഷൻ,ಕ್ರೊಮಾಟಿಲೇಷನ್
ഏട്രിയൽ പോയിന്റ്,ಹೃತ್ಕರ್ಣದ ಬಿಂದು
ക്രോമാറ്റോജെനിസിസ്,ಕ್ರೊಮಾಟೊಜೆನೆಸಿಸ್
1. ക്രോമോപ്രോട്ടീൻ 2. പിഗ്മെന്റ് പ്രോട്ടീൻ,1. ಕ್ರೋಮೋಪ್ರೋಟೀನ್ 2. ಪಿಗ್ಮೆಂಟ್ಪ್ರೋಟೀನ್
1. ക്രോമസോമുകൾ 2. ക്രോമസോമുകൾ,1. ವರ್ಣತಂತುಗಳು 2. ವರ್ಣತಂತುಗಳು
1. വിട്ടുമാറാത്ത 2. വിട്ടുമാറാത്ത 3. വിട്ടുമാറാത്ത 4. കാലഹരണപ്പെട്ട,1. ದೀರ್ಘಕಾಲದ 2. ದೀರ್ಘಕಾಲದ 3. ದೀರ್ಘಕಾಲದ 4. ಬಳಕೆಯಲ್ಲಿಲ್ಲದ
സിട്രേഞ്ച്,ಸಿಟ್ರೇಂಜ್
ശരത്കാല ഉത്സവം,ಶರತ್ಕಾಲದ ಹಬ್ಬ
വർഗ്ഗീകരണം,ವರ್ಗೀಕರಣ
1. കളിമണ്ണ് 2. കളിമണ്ണ്,1. ಮಣ್ಣು 2. ಮಣ್ಣು
1. വൃത്തിയാക്കൽ 2. സ്‌ക്രബ്ബിംഗ് 3. വൃത്തിയാക്കൽ 4. ശുദ്ധീകരണം,1. ಶುಚಿಗೊಳಿಸುವಿಕೆ 2. ಸ್ಕ್ರಬ್ಬಿಂಗ್ 3. ಸ್ವಚ್ಛಗೊಳಿಸುವಿಕೆ 4. ಶುದ್ಧೀಕರಣ
സ്ഥിരമായ പരാഗണം,ನಿರಂತರ ಪರಾಗಸ್ಪರ್ಶ
ക്രൂസിഫറസ് ഫലം,ಶಿಲುಬೆಯ ಹಣ್ಣು
കാലാവസ്ഥ,ಹವಾಮಾನ
കാലാവസ്ഥാ ശാസ്ത്രം,ಹವಾಮಾನಶಾಸ್ತ್ರ
കത്രിക,ಬರಿಯ
പിണ്ഡം (കളിമണ്ണ്),ಉಂಡೆ (ಜೇಡಿಮಣ್ಣು)
ക്ലോൺ,ತದ್ರೂಪಿ
1.മേഘങ്ങൾ 2.മേഘങ്ങൾ,1.ಮೋಡಗಳು 2.ಮೋಡಗಳು
കൂട്ടം,ಗೊಂಚಲು
കുല,ಗುಂಪನ್ನು
1. പരുക്കൻ 2. പരുക്കൻ 3. അസംസ്കൃതം 4. പരുക്കൻ,1. ಒರಟು 2. ಒರಟು 3. ಕಚ್ಚಾ 4. ಒರಟು
1. കവർ 2. ലെതറെറ്റ്,1. ಕವರ್ 2. ಲೆಥೆರೆಟ್
കോയ,ಕೋಯಾ
1. കോഎൻസൈം 2. കോ-എൻസൈം,1. ಕೋಎಂಜೈಮ್ 2. ಸಹ-ಕಿಣ್ವ
കെട്ടുറപ്പ്,ಒಗ್ಗಟ್ಟು
1. നാരുകൾ (ചണം ചണം) 2. കോക്കനട്ട് കോഴ്സ്,1. ಫೈಬರ್ (ಸೆಣಬು) 2. ತೆಂಗಿನಕಾಯಿ ಒರಟು
മുളങ്കൂർ ചോല,ಮುಳಂಕೂರು ಚೋಳ
,
കൊളോയിഡ് (മണ്ണ്),ಕೊಲೊಯ್ಡ್ (ಮಣ್ಣು)
1.നിര 2.കൊലുമെല്ല,1.ಕಾಲಮ್ 2.ಕೊಲುಮೆಲ್ಲಾ
1. പെനാൽറ്റി 2. കോളം 3. കോളം,1. ಪೆನಾಲ್ಟಿ 2. ಕಾಲಮ್ 3. ಕಾಲಮ್
കൂട്ടായ്മ,ಕಮ್ಯುನಿಯನ್
കൊമേഴ്സ്യൽ ബാങ്ക്,ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್
1. ചരക്ക് 2. ചരക്ക്,1. ಸರಕು 2. ಸರಕು
സമൂഹം,ಸಮುದಾಯ
സങ്കോചം (മണ്ണിന്റെ),ಸಂಕೋಚನ (ಮಣ್ಣಿನ)
1. അനുയോജ്യത 2. അനുയോജ്യത,1. ಹೊಂದಾಣಿಕೆ 2. ಹೊಂದಾಣಿಕೆ
അനുയോജ്യത,ಹೊಂದಾಣಿಕೆ
1. നഷ്ടപരിഹാരം 2. നഷ്ടപരിഹാരം,1. ಪರಿಹಾರ 2. ಪರಿಹಾರ
മത്സരപരമായ ഇടപെടൽ,ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ
സപ്ലിമെന്റ് വിള,ಪೂರಕ ಬೆಳೆ
1. സംയുക്തം 2. സങ്കീർണ്ണമായ,1.ಸಂಯೋಜಿತ 2.ಸಂಕೀರ್ಣ
ഘടകഭാഗം,ಘಟಕ
രചന,ಸಂಯೋಜನೆ
കമ്പോസ്റ്റ്,ಗೊಬ್ಬರ
കൂട്ടുപലിശ,ಚಕ್ರಬಡ್ಡಿ
കണക്കുകൂട്ടൽ,ಗಣನೆ
1. കമ്പ്യൂട്ടർ 2. കമ്പ്യൂട്ടർ,1. ಕಂಪ್ಯೂಟರ್ 2. ಕಂಪ್ಯೂಟರ್
1. ഏകാഗ്രത 2. ഏകാഗ്രത,1. ಏಕಾಗ್ರತೆ 2. ಏಕಾಗ್ರತೆ
1. ഒപ്റ്റിമൈസർ 2. റിവൈറ്റലൈസർ,1. ಆಪ್ಟಿಮೈಜರ್ 2. ರಿವೈಟಲೈಸರ್
ചാലകത,ವಾಹಕತೆ
1. കോൺഫിഗറേഷൻ 2. കോൺഫിഗറേഷൻ,1. ಕಾನ್ಫಿಗರೇಶನ್ 2. ಕಾನ್ಫಿಗರೇಶನ್
1. അനുരൂപത 2. കോൺഫിഗറേഷൻ 3. അനുരൂപത,1. ಅನುಸರಣೆ 2. ಸಂರಚನೆ 3. ಅನುಸರಣೆ
1. സംയോജനം 2. ഹൈബ്രിഡൈസേഷൻ,1. ಏಕೀಕರಣ 2. ಹೈಬ್ರಿಡೈಸೇಶನ್
സംയോജനം,ಸಂಯೋಗ
1. അഡിറ്റീവ് 2. കണക്റ്റീവ്,1. ಸಂಯೋಜಕ 2. ಸಂಯೋಜಕ
സംരക്ഷണം,ರಕ್ಷಣೆ
ഏകീകരണം,ಬಲವರ್ಧನೆ
1. ചേരുവ 2. ചേരുവകൾ,1. ಪದಾರ್ಥ 2. ಪದಾರ್ಥಗಳು
ഉപഭോക്താവ്,ಗ್ರಾಹಕ
ഉപഭോഗം,ಬಳಕೆ
മലിനീകരണം,ಮಾಲಿನ್ಯ
കോണ്ടൂർ നടീൽ,ಬಾಹ್ಯರೇಖೆ ನೆಟ್ಟ
കോണ്ടൂർ ലൈൻ,ಬಾಹ್ಯರೇಖೆ ರೇಖೆ
1. കരാർ കൃഷി 2. കരാർ കൃഷി 3. കരാർ കൃഷി,1. ಗುತ್ತಿಗೆ ಕೃಷಿ 2. ಗುತ್ತಿಗೆ ಕೃಷಿ 3. ಗುತ್ತಿಗೆ ಕೃಷಿ
നിയന്ത്രിത അന്തരീക്ഷ സംഭരണം,ನಿಯಂತ್ರಿತ ವಾತಾವರಣದ ಶೇಖರಣೆ
സഹകരണ ബാങ്ക്,ಸಹಕಾರಿ ಬ್ಯಾಂಕ್
സഹകരണ സംഘം അംഗം,ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯ
ഗുൽമാവാൻ,ಗುಲ್ಮಾವನ್
സമചതുര,ಘನಾಕೃತಿಯ
1. ദൽപുഞ്ച് 2. കൊറോള,1. ದಾಲ್ಪುಂಜ್ 2. ಕೊರೊಲ್ಲಾ
1. കോർട്ടെക്സ് 2. കോർട്ടക്സ്,1. ಕಾರ್ಟೆಕ್ಸ್ 2. ಕಾರ್ಟೆಕ್ಸ್
ചെലവ്,ವೆಚ್ಚ
കോട്ടിലിഡൺ,ಕೋಟಿಲ್ಡನ್
ക്രെഡിറ്റ് കമ്മിറ്റി,ಕ್ರೆಡಿಟ್ ಸಮಿತಿ
1. കടം കൊടുക്കൽ 2. ക്രെഡിറ്റ്,1. ಸಾಲ ನೀಡಿಕೆ 2. ಕ್ರೆಡಿಟ್
1. കടം കൊടുക്കുന്നയാൾ 2. കടം കൊടുക്കുന്നയാൾ,1. ಸಾಲದಾತ 2. ಸಾಲಗಾರ
1. ശിഖരം 2. ശീർഷകം 3. ശിഖരം,1. ಕ್ರೆಸ್ಟ್ 2. ಶೃಂಗ 3. ಶಿಖರ
പിൻവലിക്കൽ,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ
പ്രശ്നം,ಸಮಸ್ಯೆ
പരീക്ഷ,ಪರೀಕ್ಷೆ
വിമർശനാത്മകം,ನಿರ್ಣಾಯಕ
വിള ഇൻഷുറൻസ്,ಬೆಳೆ ವಿಮೆ
വിള വായ്പ,ಬೆಳೆ ಸಾಲ
1. വിള 2. വിള,1. ಬೆಳೆ 2. ಬೆಳೆ
കൃഷി പ്രദേശം,ಕೃಷಿ ಪ್ರದೇಶ
ക്രോസ് പൊരുത്തമില്ലാത്ത,ಅಡ್ಡ ಹೊಂದಾಣಿಕೆಯಾಗುವುದಿಲ್ಲ
1. കിരീടം 2. പിനാക്കിൾ (സസ്യം),1. ಕಿರೀಟ 2. ಪಿನಾಕಲ್ (ಸಸ್ಯ)
മൃദുവായ കണങ്ങൾ,ಮೃದು ಕಣಗಳು
പുറംതോട്,ಕ್ರಸ್ಟ್
1. ക്രിപ്‌റ്റോഗാം 2. നോൺ-ഫ്ലോറിഫോം,1. ಕ್ರಿಪ್ಟೋಗಮ್ 2. ಫ್ಲೋರಿಫಾರ್ಮ್ ಅಲ್ಲದ
അരിവാൾ (പഴം),ಕತ್ತರಿಸು (ಹಣ್ಣು)
പേന,ಪೆನ್ನು
കൃഷി ഇനം,ತಳಿ ವೈವಿಧ್ಯ
1. ട്രാക്ഷൻ 2. കൃഷി 3. കൃഷി,1. ಎಳೆತ 2. ಕೃಷಿ 3. ಬೇಸಾಯ
1. കർഷകൻ 2. കൃഷിക്കാരൻ,1. ರೈತ 2. ಕೃಷಿಕ
1. കൃഷി 2. കൃഷി 3. വളർത്തൽ,1. ಸಾಗುವಳಿ 2. ಸಾಗುವಳಿ 3. ಪಾಲನೆ
1.വിഭവം 2.തയ്യാറെടുപ്പ്,1.ಸಂಪನ್ಮೂಲ 2.ತಯಾರಿಕೆ
1.കുന്തളൻ 2.കുഞ്ചോൻ,1.ಕುಂತಲನ್ 2.ಕುಂಚೋನ್
ഭാവം,ಭಂಗಿ
1. പുറംതൊലി 2. പുറംതൊലി,1. ಎಪಿಡರ್ಮಿಸ್ 2. ಹೊರಪೊರೆ
1. പേന 2. മുറിക്കൽ 3. മുറിക്കൽ 4. മുറിക്കൽ 5. മുറിക്കൽ,1. ಪೆನ್ 2. ಕತ್ತರಿಸುವುದು 3. ಕತ್ತರಿಸುವುದು 4. ಕತ್ತರಿಸುವುದು 5. ಕತ್ತರಿಸುವುದು
1. വിര കോർപ്പസ് 2. സിസ്റ്റ് 3. സിസ്റ്റ് 4. വികലമായ മുഴ 5. നിയോപ്ലാസം,1. ವರ್ಮ್ ಕಾರ್ಪಸ್ 2. ಚೀಲ 3. ಚೀಲ 4. ವಿರೂಪಗೊಂಡ ಗಡ್ಡೆ 5. ನಿಯೋಪ್ಲಾಸಂ
സൈറ്റോക്രോം,ಸೈಟೋಕ್ರೋಮ್
സെൽ കപ്ലിംഗ്,ಜೀವಕೋಶದ ಜೋಡಣೆ
കോശ പുനരുൽപാദനം,ಜೀವಕೋಶದ ಸಂತಾನೋತ್ಪತ್ತಿ
സെൽ ജനിതകശാസ്ത്രം,ಜೀವಕೋಶದ ತಳಿಶಾಸ್ತ್ರ
സൈറ്റോപ്ലാസ്മിക് ഡിവിഷൻ,ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವಿಭಾಗ
സെൽ ബയോളജി,ಜೀವಕೋಶದ ಜೀವಶಾಸ್ತ್ರ
സെൽ ലിസിസ്,ಜೀವಕೋಶದ ವಿಘಟನೆ
1. സൈറ്റോമിയർ 2. സെൽ സെഗ്മെന്റേഷൻ,1. ಸೈಟೋಮಿಯರ್ 2. ಕೋಶ ವಿಭಜನೆ
സൈറ്റോപ്ലാസം,ಸೈಟೋಪ್ಲಾಸಂ
1. ഡയറി 2. ഡയറി,1. ಡೈರಿ 2. ಡೈರಿ
ക്ഷീര വ്യവസായം,ಡೈರಿ ಉದ್ಯಮ
1. ഡാം 2. ബ്രീഡർ,1. ಅಣೆಕಟ್ಟು 2. ತಳಿಗಾರ
ദിവസം സമ്പൂർണ്ണ പ്ലാന്റ്,ದಿನ ಸಂಪೂರ್ಣ ಸಸ್ಯ
പൂവിടുമ്പോൾ ദിവസം,ಹೂಬಿಡುವ ನಂತರ ದಿನ
മുഴുവൻ പൂവിടുമ്പോൾ ഒരു ദിവസം,ಪೂರ್ಣ ಹೂಬಿಡುವ ನಂತರ ದಿನ
കാര്യക്ഷമതയില്ലായ്മ,ಅಸಮರ್ಥತೆ
ഡീകാൽസിഫിക്കേഷൻ,ಡಿಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
1. ഡിസ്ലോഡ്ജ് 2. ഡിസ്ലോഡ്ജ്,1. ಹೊರಹಾಕು 2. ಹೊರಹಾಕು
ക്ഷയം,ಕೊಳೆತ
ഇലപൊഴിയും,ಪತನಶೀಲ
1. ദശാംശം 2. ദശാംശം,1. ದಶಮಾಂಶ 2. ದಶಮಾಂಶ
അപകർഷത,ಕೀಳರಿಮೆ
അനുരൻ (മണ്ണ്),ಅನುರಾನ್ (ಮಣ್ಣು)
വിപുഷ്പൻ,ವಿಪುಷ್ಪನ್
ബില്ലിംഗ്,ಬಿಲ್ಲಿಂಗ್
വനനശീകരണം,ಅರಣ್ಯನಾಶ
അപമാനം,ಅವಮಾನ
തരംതാഴ്ത്തൽ,ಅವನತಿ
ഭാഗം ദിവസം,ಭಾಗ ದಿನ
1. അളവ് 2. ഭാഗം,1. ಪ್ರಮಾಣ 2. ಭಾಗ
അപചയം,ಅಳಿವು
തൊണ്ട നീക്കം,ಹೊಟ್ಟು ತೆಗೆಯುವುದು
തൊണ്ട നീക്കം,ಹೊಟ್ಟು ತೆಗೆಯುವುದು
നിർജ്ജലീകരണം,ನಿರ್ಜಲೀಕರಣ
ജലരഹിതമായ,ಜಲರಹಿತ
ആവശ്യം,ಬೇಡಿಕೆ
1. ഡീനാറ്ററേഷൻ 2. ഗുണനം,1. ಡಿನಾಟರೇಶನ್ 2. ಗುಣಾಕಾರ
അപകീർത്തിപ്പെടുത്തൽ,ನಿಂದನೆ
1. നിക്ഷേപം (മണ്ണ്) 2. നിക്ഷേപം (സാമ്പത്തികശാസ്ത്രം),1. ಠೇವಣಿ (ಮಣ್ಣು) 2. ಠೇವಣಿ (ಅರ್ಥಶಾಸ್ತ್ರ)
നിക്ഷേപം,ಠೇವಣಿ
1. മൂല്യത്തകർച്ച 2. മൂല്യത്തകർച്ച,1. ಸವಕಳಿ 2. ಸವಕಳಿ
ഉപ്പുനീക്കം,ನಿರ್ಲವಣೀಕರಣ
1. വെള്ളം ഉണക്കൽ 2. നിർജ്ജലീകരണം,1. ನೀರು ಒಣಗಿಸುವುದು 2. ನಿರ್ಜಲೀಕರಣ
1. ഡിസൈൻ 2. ഡിസൈൻ,1. ವಿನ್ಯಾಸ 2. ವಿನ್ಯಾಸ
വരണ്ട,ಒಣ
കേർണൽ നീക്കം,ಕರ್ನಲ್ ತೆಗೆಯುವಿಕೆ
ഡി-ഇന്റർകലേഷൻ,ಡಿ-ಇಂಟರ್ಕಲೇಶನ್
സംയോജനം,ಸಂಯೋಗ
1. ആൺ മഞ്ജരി വേർതിരിച്ചെടുക്കൽ (ചോളം) 2. ബല്ലാർ വേർതിരിച്ചെടുക്കൽ,1. ಗಂಡು ಮಂಜರಿ ಉದ್ಧರಣ (ಮೆಕ್ಕೆಜೋಳ) 2. ಬಲ್ಲರ್ ಹೊರತೆಗೆಯುವಿಕೆ
ബല്ലാർ അല്ലെങ്കിൽ കുന്ദൻ മുറിക്കൽ,ಬಲ್ಲರ್ ಅಥವಾ ಕುಂದನ್ ಕತ್ತರಿಸುವುದು
നിർണ്ണയിക്കുന്നയാൾ,ನಿರ್ಣಯಕ
മൂല്യച്യുതി,ಅಪಮೌಲ್ಯೀಕರಣ
സസ്യഭക്ഷണം,ಸಸ್ಯರಹಿತ
വ്യതിയാനം,ವಿಚಲನ
ഇരട്ടി,ದುಪ್ಪಟ್ಟು
രോഗനിർണയം,ರೋಗನಿರ್ಣಯ
വ്യത്യസ്ത പക്വത,ವಿಭಿನ್ನ ಪ್ರಬುದ್ಧತೆ
വിഭജനം,ಕವಲೊಡೆಯುವಿಕೆ
1. ഡൈക്കോട്ടിലിഡൺ 2. ഡൈക്കോട്ടിലിഡൺ (വിത്ത്),1. ಡೈಕೋಟಿಲ್ಡನ್ 2. ಡೈಕೋಟಿಲ್ಡನ್ (ಬೀಜ)
പുറം രോഗം,ಬೆನ್ನು ರೋಗ
1. ഡിഫ്യൂഷൻ 2. ഡിഫ്യൂഷൻ,1. ಪ್ರಸರಣ 2. ಪ್ರಸರಣ
ദഹനക്ഷമത,ಜೀರ್ಣಸಾಧ್ಯತೆ
ഡൈഹൈബ്രിഡ്,ಡೈಹೈಬ್ರಿಡ್
1. ഡാം 2. ഡ്രെയിൻ 3. കുടുംബം,1. ಅಣೆಕಟ್ಟು 2. ಚರಂಡಿ 3. ಕುಟುಂಬ
തുച്ഛമായ,ಅತ್ಯಲ್ಪ
1. ഏകഭാര്യ 2. ഏകഭാര്യ,1. ಏಕಪತ್ನಿ 2. ಏಕಪತ್ನಿ
ഡിപ്ലോയിഡ്,ಡಿಪ್ಲಾಯ್ಡ್
1. ഡിപ്ലോയിഡ് 2. ഡിപ്ലോയിഡ്,1. ಡಿಪ್ಲಾಯ್ಡ್ 2. ಡಿಪ್ಲಾಯ್ಡ್
ദ്വിധ്രുവം,ದ್ವಿಧ್ರುವಿ
1. വേർതിരിച്ചെടുക്കൽ 2. ബഡ് നീക്കം,1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಬಡ್ ತೆಗೆಯುವಿಕೆ
1. പ്ലോ പ്ലോവിംഗ് 2. സ്പിന്നിംഗ്,1. ನೇಗಿಲು ಉಳುಮೆ 2. ನೂಲುವ
കിഴിവ്,ರಿಯಾಯಿತಿ
അണുനശീകരണം,ಸೋಂಕುಗಳೆತ
1. ഡിസ്പർഷൻ 2. ചിതറിക്കൽ,1. ಪ್ರಸರಣ 2. ಸ್ಕ್ಯಾಟರಿಂಗ್
1.ചിതറിക്കൽ 2.വ്യതിയാനം,1. ಚದುರುವಿಕೆ 2. ವ್ಯತ್ಯಾಸ
വൈവിധ്യവൽക്കരണം,ವೈವಿಧ್ಯೀಕರಣ
വൈവിധ്യമാർന്ന കൃഷി,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
ഡിഎൻഎ ഘട്ടം,ಡಿಎನ್ಎ ಹೆಜ್ಜೆ
ഡിഎൻഎ റിസീവർ,ಡಿಎನ್ಎ ರಿಸೀವರ್
ഡോക്ക് വാടകയ്ക്ക്,ಡಾಕ್ ಬಾಡಿಗೆ
ഫലപ്രദമായ,ಪರಿಣಾಮಕಾರಿ
സുഷുപ്തി,ಸುಪ್ತಾವಸ್ಥೆ
1. അളവ് 2. അളവ് 3. അളവ്,1. ಪ್ರಮಾಣ 2. ಡೋಸೇಜ್ 3. ಡೋಸೇಜ್
ഇരട്ട സിഗ്മോയിഡ് കർവ്,ಡಬಲ್ ಸಿಗ್ಮೋಯ್ಡ್ ಕರ್ವ್
1. കാറ്റ് 2. നീട്ടുക,1. ಬಿರುಗಾಳಿ 2. ಹಿಗ್ಗಿಸಿ
1. എക്‌സ്‌ഹോസ്റ്റ് ഡ്രെയിൻ 2. മലിനജലം,1. ಎಕ್ಸಾಸ್ಟ್ ಡ್ರೈನ್ 2. ಎಫ್ಲುಯೆಂಟ್
ഡ്രെയിനേജ്,ಒಳಚರಂಡಿ
ട്രാക്ഷൻ,ಎಳೆತ
1. മരുന്ന് കൊടുക്കുക 2. നനയ്ക്കുക,1. ಔಷಧಿ ಕೊಡು 2. ಕುಡಿಸು
സൗന്ദര്യവർദ്ധക വസ്തുക്കൾ (വിത്തുകൾ),ಸೌಂದರ್ಯವರ್ಧಕಗಳು (ಬೀಜಗಳು)
1. ആഗർ 2. ആഴം കുറഞ്ഞ തകരാർ 3. ഡ്രിൽ 4. ആഗർ,1. ಆಗರ್ 2. ಆಳವಿಲ್ಲದ ದೋಷ 3. ಡ್ರಿಲ್ 4. ಆಗರ್
1. ദ്വാരം 2. ഡ്രിൽ 3. ഡ്രിൽ,1. ರಂಧ್ರ 2. ಡ್ರಿಲ್ 3. ಡ್ರಿಲ್
1. ഡ്രില്ലിംഗ് 2. ഡ്രിൽ ഉപയോഗിച്ച് വിതയ്ക്കൽ 3. ഡ്രിൽ ഉപയോഗിച്ച് ഒഴിക്കുക,1. ಕೊರೆಯುವುದು 2. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಬಿತ್ತನೆ 3. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಸುರಿಯುವುದು
ഡ്രിപ്പ് ഇറിഗേഷൻ,ಹನಿ ನೀರಾವರಿ
ഉണങ്ങിയ കൃഷി,ಒಣ ಬೇಸಾಯ
1.പൊടി 2.ബുക്നെ,1.ಧೂಳು 2.ಬುಕ್ನೆ
1. ഡസ്റ്റർ 2. സ്കാറ്ററർ,1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್
തളിക്കാൻ,ಚಿಮುಕಿಸಲು
1. വാമനൻ 2. വാമനൻ,1. ಕುಬ್ಜ 2. ವಾಮನ
വാമന പിരമിഡ്,ವಾಮನ ಪಿರಮಿಡ್
വാമിനി ഭവൻ,ವಾಮಿನಿ ಭವನ
പരിസ്ഥിതി ശാസ്ത്രം,ಪರಿಸರ ವಿಜ್ಞಾನ
ഇക്കണോമെട്രിക്സ്,ಅರ್ಥಶಾಸ್ತ್ರ
സാമ്പത്തിക കാര്യക്ഷമത,ಆರ್ಥಿಕ ದಕ್ಷತೆ
സാഹചര്യ തരം,ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ
അധിക-സ്ട്രാറ്റിഫൈഡ്,ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ
മൃദുവായ,ಮೃದು
മണ്ണ് ശാസ്ത്രം,ಮಣ್ಣಿನ ವಿಜ್ಞಾನ
1. ബ്രിഡ്ജിംഗ് 2. എഡ്ജിംഗ് 3. സ്ട്രാൻഡ് ക്ലോഷർ,1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ
ഭക്ഷണ ഭാഗം,ಆಹಾರ ಭಾಗ
ഡിമാൻഡിന്റെ ഇലാസ്തികത,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ഉത്പാദന ഇലാസ്തികത,ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
വൈദ്യുതവിശ്ലേഷണം,ವಿದ್ಯುದ್ವಿಭಜನೆ
ഇലക്ട്രോഫോറെസിസ്,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
ആവിയായി,ಆವಿಯಾಗುವಿಕೆ
1. ശിരഛേദം 2. വന്ധ്യംകരണം 3. ശിരഛേദം 4. വന്ധ്യംകരണം,1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ
1. വീർ ബാൻഡി 2. സ്ട്രോബണ്ടി,1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ
ഭ്രൂണം,ಭ್ರೂಣ
1. ഭ്രൂണശാസ്ത്രം 2. ഭൗതികശാസ്ത്രം,1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ
1. പുറത്തുകടക്കുക 2. പുറത്തുകടക്കുക,1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ
എമൽസിഫയർ,ಎಮಲ್ಸಿಫೈಯರ್
അന്തർജനകമായ,ಅಂತರ್ವರ್ಧಕ
ഇൻട്രാ പോയിന്റ് ഡിവിഷൻ,ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ
ഇൻട്രാ-പാരാസിറ്റിക്,ಒಳ-ಪರಾವಲಂಬಿ
എൻഡോസ്പേം,ಎಂಡೋಸ್ಪರ್ಮ್
എന്റർപ്രൈസ്,ಉದ್ಯಮ
കീടശാസ്ത്രം,ಕೀಟಶಾಸ್ತ್ರ
പരിസ്ഥിതി,ಪರಿಸರ
1. എൻസൈം 2. എൻസൈം,1. ಕಿಣ್ವ 2. ಕಿಣ್ವ
ക്ലസ്റ്റർ ഗ്രാഫ്റ്റിംഗ്,ಕ್ಲಸ್ಟರ್ ಕಸಿ
1. എപ്പിഫൈറ്റ് 2. എപ്പിഫൈറ്റ്,1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್
ഇക്വിറ്റി,ಈಕ್ವಿಟಿ
ഉന്മൂലനം,ನಿವಾರಣೆ
അവശ്യ പോഷകങ്ങൾ,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
1. അളവ് 2. ജമ്പ് 3. വിലയിരുത്തൽ,1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ
സൂക്ഷ്മത,ಕೈಚಳಕ
സുജനിക്,ಸುಜನ್ನಿಕ್
മൂല്യനിർണ്ണയം,ಮೌಲ್ಯಮಾಪನ
സ്റ്റീം ഗേജ്,ಉಗಿ ಮಾಪಕ
ബാഷ്പീകരണ പ്രചോദനം,ಆವಿಯಾಗುವಿಕೆ
ശാശ്വത വിപ്ലവം,ಶಾಶ್ವತ ಕ್ರಾಂತಿ
1. നിത്യഹരിതം 2. നിത്യഹരിതം,1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ
വികസനം,ಅಭಿವೃದ್ಧಿ
വിച്ഛേദിക്കുക,ಕತ್ತರಿಸಿದ
പരീക്ഷയ് (ഫെർട്ടിലിറ്റി),ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ)
ചൂഷണം,ಶೋಷಣೆ
1. പര്യവേക്ഷണം 2. പര്യവേക്ഷണം,1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ
1. എക്സ്ട്രൂഷൻ 2. എമിഷൻ,1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ
കണ്ണ്,ಕಣ್ಣು
1. ഘടകം 2. ഘടകം 3. ഘടകം 4. റിസോഴ്സ്,1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ
ഘടകം ഉത്പാദനക്ഷമത,ಅಂಶ ಉತ್ಪಾದಕತೆ
വ്യാപാരിയുടെ കിഴിവ്,ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ
