Tamil,Hindi
சுற்றுச்சூழல் ஆய்வாளர்,पर्यावरणविद्
காரணி,"कारक, घटक, उपादान, साधन"
காரணி உற்பத்தித்திறன்,कारक उत्पादकता
காரணி,आढ़तिये का बट्टा
காரணி தொகுதி வடிவமைப்பு,क्रमगुणित अवरोध डिजाइन
முகநூல்,विकल्पी
தரிசு நிலம்,"पड़ती, पलिहर"
குடும்பம்,कुल
பண்ணை மதிப்பீடு,प्रक्षेत्र मूल्यांकन
பண்ணை பட்ஜெட்,प्रक्षेत्र का बजट बनाना
பண்ணை வணிகம்,कृषि व्यवसाय
பண்ணை திட்டமிடல்,प्रक्षेत्र नियोजन
உழவர்,"किसान, कृषक"
விவசாயம்,"कृषि, खेती"
திசைதிருப்பல்,संपट्टन
மலம் கழித்தல்,बहुप्रजनन
நொதித்தல்,किण्वन
கருவுறுதல்,उर्वरता
உரம்,उर्वरक
உரம் பயன்பாடு செயல்திறன்,उर्वरक उपयोग दक्षता
ஃபைப்ரஸ்,रेशेदार
புலம்,"खेत, क्षेत्र, स्थान"
புல திறன்,मृदा जलधारिता
புலம் ஆர்ப்பாட்டம்,प्रक्षेत्र प्रदर्शन
சரிசெய்தல்,"स्थिरीकरण, यौगिकीकरण, निर्धारण"
வெள்ளம்,"आप्लावन, अधिसिंचन"
ஓட்ட வரைபடம்,प्रवाह आरेख
உணவு மதிப்பு,खाद्य मान
தீவனம் (தீவனம்),चारा
முன்னறிவிப்பு,पूर्वानुमान
காடு,वन
ஃபேஸ்டேஷன்,वनरोपण
ஃப்ராண்ட்,"ताड़पर्ण, प्रपर्ण"
உறைபனி எதிர்ப்பு,तुषार रोधी
பனி,"पाला, तुषार"
உறைந்த (பழம் & காய்கறி),"हिमशीतित, हिमीकृत"
Pructification,फलन
பழ வீழ்ச்சி,"फल पातन, फल का झड़ना"
பழம்-தொகுப்பு (பழ அமைப்பு),फल बनना
உமிழ்வு,"धूमन, धूम देना"
பூஞ்சைக் கொல்லி,कवकनाशी
பூஞ்சை,कवकरोधी
பூஞ்சை,कवक
ஃபுரோ,"खूड़, सीता"
இணைவு,"संलयन, संगलन"
குழப்பம்,रूआं
தெளிவில்லாமல்,रोएंदार
"பெருஞ்சீரகம், சோம்பு",सौंफ
வெந்தயம்,मेथी
படம்,अंजीर
விரல் தினை,कंगनी
தீ-துடிப்பு புஷ்,दावी
காடுகளின் சுடர்,पलाश
பிரஞ்சு பீன்,फ्रेंच बीन
பிளே,पिस्सू
நரி,लोमड़ी
பழ ஈ,फल मक्खी
பித்தப்பை (ஹார்ட்),"वृक्ष व्रण, पिटिका"
கேமட்,"युग्मक, गैमीट"
தோட்டம்,"उद्यान, बाग"
அளவை (நீர்),"पनसाल, जलमापी"
மரபணு வங்கி,जीन संग्रह
மரபணு குறிச்சொல்,जीन टैगन
மரபணு,वंशावली विज्ञान
மரபணு வரைபடம்,जीन मानचित्र
மரபியல்,आनुवंशिकी
மரபணு,"जीनोम, संजीन"
மரபணு நூலகம்,संजीनी संग्रह
மரபணு,जीनोमिक्स
மரபணு வகை,जीनप्ररूपी
மரபணு வகை,"जीनी संरचना, जीन प्ररूप"
வகை,वंश
வகை,"जीनस, वंश"
கிருமி,"रोगाणु, जर्म"
கிருமி கொல்லி,रोगाणुनाशी
முளைப்பு,अंकुरण
ஜெர்ம்ப்ளாஸ்,"जननद्रव्य, जर्मप्लाज्म"
கிபெரெல்லிக் அமிலம்,जिबरेलिक अम्ल
ஜின்னிங்,ओटना
பளபளப்பு,तुष
குளுட்டினஸ்,"लसदार, ग्लूटिनी"
கிளைகோலிசிஸ்,ग्लाइकोलिसिस
கெய்ஸ்,"नाइस, शैल"
தங்க புரட்சி,स्वर्णिम क्रांति
தரப்படுத்தல்,"श्रेणीकरण, वर्गीकरण, स्तरीकरण"
ஒட்டுதல் ஆலை,"कलमबंद पादप, कलमी पौधा"
ஒட்டு-இணக்கமானது,कलम असंगत
கிரன்னா,ग्रैना
குருணையாக்கம்,कणिकायन
பச்சை உரம்,हरी खाद
பசுமை புரட்சி,हरित क्रांति
வளர்ச்சி மற்றும் வளர்ச்சி,वृद्धि और परिवर्धन
கம்மோசிஸ்,"गोंद रोग, गोंदार्ति"
கினோடியோசியஸ்,भिन्नस्थ - उभयस्त्रीलिंगी
கால் நட்டு,माजूफल
பூண்டு,लहसुन
ஜெர்பெரா,जरबेरा
கெர்கின்,घरकिन
இஞ்சி,अदरक
கிளாடியோலஸ்,ग्लेडियोलस
ஆடு களை (ஏஜெரட்டம்),महकुवा
திராட்சைப்பழம்,"ग्रेप फ्रूट, चकोतरा"
திராட்சை,अंगूर
பச்சை கிராம்,मूंग
க்ரூவியா,भीमल
நிலக்கடலை,मूंगफली
கொய்யா,अमरूद
கினியா புல்,गिनी घास
பித்தப்பை மிட்ஜ்,पीटिका कीट
புல் ஹாப்பர்,टिड्ड़ा
குந்தி பிழை,गंधी कीट
பழக்கம்,"प्रकृति, स्वभाव, रूपगुण, स्वरूप"
ஆலங்கட்டி,"ओला, करकापात, करका"
ஹேரிவெட்ச்,रोमिलवैच
ஹாலோபைட்,लवणमृदोद्भिद्
ஹாரோ,हैरो
அறுவடை அட்டவணை,"तुड़ाई सूचकांक, कटाई सूचकांक"
அறுவடை,"कटाई, कटी फसल, तैयार फसल, उपज"
அறுவடை,"तोड़ना, कटाई, तुड़ाई"
ஹட்ச்,"अंडे से निकलना, अंडा सेना"
வைக்கோல்,सूखी घास
ஹேலேஜ்,सूखा चारा
வைக்கோல்,गंजी
மூடுபனி,धुंध
மங்கலான,धुंधता
தலை (வேளாண்),"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा"
தலை (சேனலின்),सिरा (नाली का)
பின்னோக்கி செல்வது,शीर्ष छंटाई
ஹெட்ஜ்,बाड़
ஹெட்ஜிங்,अधिरक्षण
ஹெலிக்ஸ்,कुंडलिनी
ஹெமாடைட்,हेमैटाइट
மூலிகை,"शाक, बूटी"
ஹெர்பேரியம்,"वनस्पति संग्रह, वनस्पति संग्रहालय"
களைக்கொல்லி,शाकनाशी
பரம்பரை,आनुवंशिकता
ஹெர்டிலேஷன்,वंशागतित्व
ஹெர்மாஃப்ரோடைட்,उभयलिंगी
ஹீட்டோரோக்ரோமாடிக்,विषमवर्णी
ஹீட்டோரோஃபெர்டைமயமாக்கல்,विषम-निषेचन
ஹீட்டோரோசிஸ்,"संकरओज, हेटेरोसिस"
ஹீட்டோரோசோம்,लिंगक्रोमोसोम
ஹீட்டோரோட்ஃப்,परपोषित
ஹெக்ஸாபிளாய்டு,षड्गुणित
ஹைபர்னேட்,शीत निष्क्रियता
அதிக அடர்த்தி நடவு,उच्च सघनता रोपण
மலை (அரிசி),"पिंडलक, हिल (धान)"
ஹிஸ்டோகிராம்,आयतचित्र
ஹிட்டெக் தோட்டக்கலை,उच्च तकनीकी औद्यानिकी
ஹைவ்,"करंड, छत्ता"
HOEING,"गुड़ाई, गोड़ना"
வைத்திருத்தல்,जोत
வீட்டு பண்ணை,निजी फार्म
ஹோமியோஸ்டாஸிஸ்,समस्थिति
ஹோம்ஸ்டெட்,वासभूमि
ஒருமைப்பாடு,समांगता
ஒரே மாதிரியான,"सजातीय, समांगी"
ஹோமோலாஜஸ்,समधर्मी
ஹோமோசைகோட்,समयुग्मज
ஹாப்பர்,"खुरलिका, खाद्यधानी, हापर"
அடிவானம்,"संस्तर, क्षितिज"
தோட்டக்கலை பயிர்கள்,औद्यानिक फसलें
தோட்டக்கலை,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
ஹார்டி-சில்வி ஆயர் விவசாயம்,उद्यान वानिक पशुपाल्य खेती
தொகுப்பாளர்,परपोषी
சூடான நீர் சுத்திகரிப்பு,तप्त जलोपचार
ஹல்,"हल, छिलका"
ஈரப்பதம்,आर्द्रता
இயற்கையானது,हयूमस
உமி,भूसी
ஹஸ்கர்,छिलका निकालने वाली मशीन
உமி,छिलका उतारना
கலப்பின,संकर
கலப்பினமாக்கல்,संकरण
நீரேற்றம்,"जलयोजन, जलीयन"
நீர்நிலை,जल विज्ञान
நீராற்பகுப்பு,जल अपघटन
ஹைட்ரோமீட்டர்,"द्रवघनत्व मापी, हाइड्रोमीटर"
ஹைட்ரோபிலஸ்,जल परागित
ஹைட்ரோபோனிக்ஸ்,जल संवर्धन
ஹைட்ரோஸ்பியர்,जल मंडल
ஹைட்ரோஸ்கோபாரிட்டி,आर्द्रता-ग्राहयता
ஹைபராசைட்,परात्पराजीवी
ஹைப்பர் பிளேசியா,अतिवृद्धि
ஹைபா,"कवक तंतु, हाइफा"
ஹைபோகோடைல்,बीजपत्राधार
கருதுகோள்,परिकल्पना
கருப்பை ஒடுக்கி,शैथिल्य (जल)
ஹேசல் நட்டு,"हेजल नट, अखरोट का फल"
சணல்,भांग
ஹென்பேன்,खुरासानी अजवाईन
மருதாணி,मेंहदी
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,गुड़हल
ஹாப்,होप
குதிரை கிராம்,कुल्थी
குதிரை-கண்-பீன்,कवांच
தேனீ,मधुमक्खी
ஹாப்பர்,फुदका
தோட்டக்கலை நிபுணர்,उद्यानविद्
நீர்நிலை நிபுணர்,जल विज्ञानी
சிட்டு ஒட்டுதலில்,स्व स्थाने कलम-बंधन
ஆய்வுக்கூட சோதனை முறையில்,पात्रे
உயிருள்ள,जीवे
கண்மூடித்தனமான,अविवेकपूर्ण
பூச்சி,कीट
பூச்சி பூச்சி,कीट पीड़क
பூச்சி,कीटालय
பூச்சிக்கொல்லி,कीटनाशी
பூச்சிக்கொல்லி,कीटाहारी
இன்சோலேஷன்,"सूर्यतापन, आतपन"
கரையாத,अविलेय
இன்ஸ்டார் (பூச்சி),"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था"
இன்சுலேட்டர்,रोधी
ஒருங்கிணைந்த நோய் மேலாண்மை,समेकित रोग प्रबंधन
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,समेकित पोषक-तत्व प्रबंधन
ஒருங்கிணைந்த பூச்சி மேலாண்மை,समेकित पीड़क प्रबंधन
தீவிரம்,"सघनता, गहनता"
தீவிர,"गहन, सघन"
இடைக்கால,"बीच की फसल, अंतराफसल"
இடைக்கணிப்பு (இடைக்கால),"अंतः सस्य कर्षण, निराई, गुड़ाई"
ஆர்வம்,ब्याज
இன்டர்னோட்,"पर्व, पोरी"
இடைமுகம் (செல் பிரிவு),अंतरा प्रावस्था (कोशिका विभाजन)
இடைக்கணிப்பு,अंतर्वेशन
இடை-மாடி,अंतर्बंध्य
சரக்கு,"विवरण, सूची"
தலைகீழ்,प्रतिलोमीकरण
ஈடுபாடு,"चक्र, सहपत्र"
அயன்,आयन
கதிர்வீச்சு,किरणन
நீர்ப்பாசனம்,सिंचाई
ஐசோ அல்லீல்கள்,समविकल्पी
ஐஎஸ்ஓ தயாரிப்பு வளைவு,समोत्पाद वक्र
ஐசோபார்,समदाब रेखा
ஐசோகாமி,समयुग्मन
தனிமைப்படுத்தும் தூரம்,पृथक्करण दूरी
ஐசோப்ளாய்டு,समगुणित
ஐசோகண்ட்,समोत्पाद
ஐசோடோப்,"आइसोटोप, समस्थानिक"
இந்திய பிர்ச்,भोजपत्र
இந்திய நீல பைன்,कैल
இந்திய செர்ரி,लसौड़ा
இந்திய ஜூனிபர்,धूप
இந்திய கினோ மரம்,बीजासर
இந்திய லாரல் மரம்,"सुरपान, सुल्तान चंपा"
இந்திய மேட்,साया
இந்திய மேட்லர்,मंजीठ
இந்திய போடோ பைலம்,पापड़ा
இண்டிகோ,नील
இத்தாலிய தினை,काकुन
தந்தம் மரம்,कुर्ची
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,कुंदरू
வெல்லம்,"जैगरी, खंडसारी"
ஜபோனிகா அரிசி,जैपोनिका धान
ஜாசிட்,जैसिड
ஜவானிகா ரைஸ்,जावाई धान (चावल)
கூச்சலிடுதல்,जेली बनाना
ஜம் சாகுபடி,झूम कृषि
ஜம்பிங் மரபணு,झंपक जीन
குப்பை டி.என்.ஏ,अनुपयोगी डीएनए
சிறார் கட்டம்,वयस्कपूर्व प्रावस्था
ஜகரந்தா,नीली गुलमोहर
ஜாக்ஃப்ரூட்,कटहल
ஜமுன்,जामुन
மல்லிகை,"मोतिया, चमेली"
ஜட்டி கட்டி,जट्टी/खट्टी
ஜட்ரோஃபா,रतनजोत
சணல்,जूट
ஜாசிட்ஸ்,जैसिड़
கயோலின்,केओलिन
கயோலினைட்,"केओलिन मिट्टी, खडिया मिट्टी"
கயோலினைட்,"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी"
கரியென்சிமா,केंद्रककाइमा
Karyodesma,केंद्रकबंध
கரியோகாமி,केंद्रक संलयन
கரியோகிராம் (இடைஜியோகிராம்),गुणसूत्र आरेख
காரியோகினேசிஸ்,सूत्री विभाजन
கரியாலஜி,केंद्रक विज्ञान
காரியோலிசிஸ்,केंद्रकलयन
காரியோன்,केंद्रक
காரியோடைப்,"केंद्रक प्ररूप, गुणसूत्रप्ररूप"
கெல்ப் (ஆல்கா),केल्प (शैवाल)
கெல்வின் சுழற்சி,केल्विन चक्र
கெராடின்,किरेटिन
கர்னல்,"गिरी, दाना"
கைரா நோய்,खैरा रोग
கரிப்,खरीफ
விளையாடினேன்,बकरी का ब्याना
கினெடோகோர்,काइनेटोकोर
சமையலறை தோட்டம்,"शाक-वाटिका, गृह वाटिका"
க்ளீன்ஃபில்டர் நோய்க்குறி,क्लाइनफिल्टर संलक्षण
க்ளெனோ துண்டு,क्लिनो खंड
முடிச்சு,खांच लगाना
கோச்சின் போஸ்டுலேட்,कॉच अभिगृहीत
கோபனின் வகைப்பாடு (காலநிலை),कोपन का वर्गीकरण (जलवायु)
கிரெப்ஸ் சுழற்சி,क्रेब का चक्र
கர்டோசிஸ்,"करटोसिस, ककुदता"
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),के वी के (कृषि विज्ञान केंद्र)
கதம்,कदंब
காலே,केल
கன்ஸ் புல்,कांस घास
கரோண்டா,करौंदा
"சிறுநீரக பீன், ராஜ்மா",राजमा
கிவிஃப்ரியட்,कीवी फल
KNOL கோல்,गांठ गोभी
கோடம்புலி,विलायती इमली
கோடோ தினை,कोदो
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),कोकम
கப்ரா வண்டு,खपरा भृंग
L.D.50 (மரணம் டோஸ் 50),घातक मात्रा 50
தரையிறக்க ஆய்வகம்,प्रयोगशाला से खेत तक
லேபிள்,अस्थिर
தொழிலாளர்,"श्रम, मजदूर, श्रमिक"
லாக் ஓபரான் மாதிரி,लैक प्रचालक प्रतिदर्श
பாலூட்டுதல்,दुग्ध स्रवण
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),दुग्धजनक हॉर्मोन (प्रोलैक्टिन)
லாக்டோஸ்,लैक्टोस
பின்தங்கிய இழை,पश्च रज्जुक
லாம்ப்டா குளோனிங் திசையன்,लैम्डा क्लोनन संवाहक
லேமினார் காற்று ஓட்டம்,पटलीय वायु प्रवाह
விளக்கு தூரிகை குரோமோசோம்,लैंपब्रश गुणसूत्र
நில,"भूमि, जमीन, स्थल, प्रदेश"
நில திறன் வகைப்பாடு,भूमि समर्थता वर्गीकरण
நில திறன் வரைபடம்,भूमि समर्थता मानचित्र
நில சீரழிவு,भूमि निम्नीकरण
நில சமமான விகிதம்,भूमि तुल्यांक अनुपात
நில சமநிலை,भूमि समतलीकरण
நில மீட்பு,भूमि सुधार
இயற்கையை ரசித்தல்,भूदृश्य कला
நில பொருந்தக்கூடிய தன்மை,भूमि उपयुक्तता
நில பயன்பாட்டு முறை,भूमि उपयोग पद्धति
லாங்கர்ஹான்ஸ் செல்கள்,लैंगरहैंस कोशिकाएं
குறைவு வீதம்,ह्रास दर
லார்வா,"लार्वा, डिंभक"
தாமதம்,प्रसुप्तता
உள்ளுறை,गुप्त
மறைந்திருக்கும் தொற்று,प्रसुप्त संक्रमण
பக்கவாட்டு,"पार्श्व, पार्श्विक, पार्श्वीय"
லேட்டரைட் மண்,लैटराइट मृदा
லேடெக்ஸ்,"लेटेक्स, असंस्कृत रबड़"
லாடிரிசம்,"लैथिरस रोग, लैथिरसता"
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),लातीनी वर्ग अभिकल्पना (एल एस डी)
நட்டு,जालक
முக்கிய நன்மை சட்டம்,तुलनात्मक लाभ नियम
நிலையான வருமானத்தின் சட்டம்,स्थिर प्रतिफल का नियम
வருவாயைக் குறைக்கும் சட்டம்,ह्रासमान प्रतिफल का नियम
மீண்டும் அதிகரிக்கும் சட்டம்,वर्धमान प्रतिफल का नियम
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,सीमित कारकों का नियम
குறைந்தபட்ச சட்டம்,न्यूनता का नियम
மாற்று சட்டம்,प्रतिस्थापन का नियम
மாறி விகிதாச்சாரத்தின் சட்டம்,परिवर्ती अनुपात नियम
அடுக்கு,"दाब, परत, अंडे देने वाली मुर्गी"
தளவமைப்பு,अभिन्यास
லீகேட்,निक्षालित तत्व
கசிவு திறன்,निक्षालन क्षमता
வெளியேறும் தேவை,निक्षालन मांग
முன்னணி ஸ்ட்ராண்ட்,अग्रग रज्जुक
இலை பரப்பளவு காலம்,पर्ण क्षेत्र अवधि
இலை பகுதி அட்டவணை,पर्णक्षेत्र सूचकांक
இலை பரப்பளவு விகிதம்,पर्ण क्षेत्र अनुपात
இலை சுரங்கத் தொழிலாளர்,पर्ण सुरंगक
இலை சோதனை,पर्ण परीक्षण
இலை,"पर्ण, पत्ती, पत्र, पत्ता"
துண்டுப்பிரசுரம்,समाचारपत्रक
குத்தகை,पट्टा
பருப்பு,शिंब फली
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),निम्न ऊर्जा लागत संधारणीय कृषि
Lenticel,वातरंध्र
லென்டோ கேபிலரி புள்ளி,लेन्टो केशिका बिंदु
லெப்டோனெமா,"तनुसूत्र, लेप्टोनीमा"
லெப்டோஸ்பிரோசிஸ்,लेप्टोस्पाइरता
லீரோ-மோர்பிக்,शुष्करोधक आवारिकी
புண்,विक्षति
மரணம் பிறழ்வு,घातक उत्परिवर्तन
லுகோபிளாஸ்ட்,अवर्णीलवक
நிலை மொட்டை மாடி,समतल वेदिका
சமநிலையாளர் (லெவியர்),"करहा, समतलक, पाटा"
சமன் செய்தல் (நிலத்தின்),समतलन (भूमि का)
லே விவசாயம்,"ले कृषि, चरागाह में कृषि"
லிபிக்கின் குறைந்தபட்ச சட்டம்,लीबिग का न्यूनतम नियम
லிகேஷன்,बंधन
ஒளி இழப்பீட்டு புள்ளி,प्रकाश समायोजन बिंदु
ஒளி செறிவு தீவிரம்,प्रकाश संतृप्त सघनता
ஒளி பரிமாற்ற விகிதம்,प्रकाश संचरण अनुपात
ஒளி பொறி,प्रकाश पाश
லிமிங்,चूना मिलाना
வரம்பு,"सीमा, सीमा बंधन"
கட்டுப்படுத்தும் காரணி,सीमाकारी कारक
லிமோனைட்,लाइमोनाइट
வரி,"रेखा, वंशक्रम"
நேரியல் பதில்,रैखिक अनुक्रिया
இணைப்பு,सहलग्नता
இணைப்புக் குழு,सहलग्नी समूह
இணைப்பான்,योजक
லின்ட் இன்டெக்ஸ்,रूई सूचकांक
லின்டர்ஸ்,रोम
கொழுமியம்,"वसा, लिपिड"
லிபோலிசிஸ்,वसा-अपघटन
கலைப்பு,परिसमापन
லிஸ்டர்,मेंडकारी
லிஸ்டர்,लिस्टर (बक्खर)
பட்டியல்,मेंड़ बनाना
லித்தோஸ்பியர்,स्थल मंडल
குப்பை,"बिछाली, संशाव"
நேரடி தழைக்கூளம்,सजीव पलवार
லிவர்வார்ட்,लिवरवर्ट
கால்நடைகள்,पशुधन
உள்ளூர் கட்டுப்பாடு,स्थानीय नियंत्रण
இடம்,"संस्थिति, निधान, विस्थल"
வெட்டுக்கிளி,टिड्डी
தங்குமிடம் (பயிர் உறைவிடம்),"अवशयन, गिरना (फसल का गिरना)"
லோடிகுல்,लॉडिक्यूल
Lodess,"लोएस, चिकनी मिट्टी"
மடக்கை மாற்றம்,लघुगणकीय रूपांतरण
நீண்ட - நாள் ஆலை,दीर्घ प्रदीप्तकाली पादप
நீண்ட அலை கதிர்வீச்சு,दीर्घ तरंगीय विकिरण
லூப்,पाश
லோப்பிங்,कर्तन
மரம் வெட்டுதல்,कटि
லக்ஸ்,"लक्स, लूक्रस"
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),विलासिता उपभोग (पोषक तत्व)
சொகுசு மரபணுக்கள்,विलासी जीन
லைகோபீன்,लाइकोपीन
நிணநீர்,लसीका
லைசிமீட்டர்,लाइसीमीटर लिसजलमापी
கலத்தின் லிசிஸ்,कोशिकालयन
லைசோஜெனி,लयजनन
லைசோசோம்,"लयनकाय, लाइसोसोम"
லைசோசைம்,लाइसोजाइम
லாக் மரம்,कुसुम
லாக்,लाख
"லேடிஸ் விரல், ஓக்ரா",भिंडी
லேண்ட் கால்ட்ரோப்ஸ்,गोखरू
லந்தானா,लेंटाना
லாதிரஸ்,खेसारी
லீக்,लीक
எலுமிச்சை புல்,नींबू घास
எலுமிச்சை,"लेमन, नींबू"
பயறு,मसूर
லெக்வோர்ஸ்,मुलैठी
கீரை,सलाद
லில்லி,"कमलिनी, कुमुदिनी"
சுண்ணாம்பு,नींबू
ஆளி விதை,अलसी
லிச்சி,लीची
சிறிய தினை,कुटकी
நீண்ட முலாம்பழம்,ककड़ी
நீண்ட மிளகு,"पीप़र, पिपलामूल"
லோகாட்,लोकाट
தாமரை,कमल
லுர்சர்ன்,रिजका
லாக் பூச்சி,लाख कीट
லேடி பேர்ட் வண்டு,सोनपंखी
இலை சுரங்கத் தொழிலாளர்,पर्ण सुरंगक
இலை ரோலர்,पत्ती लपेटक
இலை வெபர்,पत्ती जाला कीट
வெட்டுக்கிளி,टिड्डी
மைக்ரோ பரிணாமம்,गुरु विकास
மேக்ரோக்ளைமேட்,विस्तृतक्षेत्री जलवायु
மேக்ரோமிகுலூல்,वृहदणु
மேக்ரோனேஷன்,गुरु उत्परिवर्तन
மேக்ரோனூட்ரியண்ட்,प्रमुख पोषक-तत्व
மேக்ரோபோர்கள்,दीर्घ छिद्र
மாகோட்,"मैगट, कृमि"
மாக்மா,मैग्मा
மெக்னீசியா,मैग्नीशिया
வெளிமம்,मैग्नीशियम
காந்த அசை,चुंबकीय विलोडक
அளவு,परिमाण
மஹுவா கேக்,महुए की खली
பராமரிப்பாளர் வரி,अनुरक्षक पंक्ति
பராமரிப்பு,"अनुरक्षण, संभाल, देखभाल"
மக்காச்சோளம் ஷெல்லர்,मक्का के दाने निकालने वाली मशीन
ஆண் மலட்டு,नरबंध्य
செயலிழப்பு,"कुरूपता, कुरचना"
வீரியம்,दुर्दमता
ஊட்டச்சத்து குறைபாடு,कुपोषण
முறைகேடு,कुरीति
மால்டிங்,माल्टन
மேலாளர்,नांद
சதுப்புநிலங்கள்,"मैंग्रोव, गरान"
மனோமீட்டர்,"मैनोमीटर, दाबांतरमापी"
மனோமீட்டர்,"मैनोमीटर, दाबांतरमापी"
மன்டிசா (மடக்கை),अपूर्णांश (लघुगणक का)
உரம்,खाद
உரமாக்குதல்,"खाद देना, खाद डालना"
ஓரளவு,"सीमांत, उपांत"
விளிம்பு செலவு,सीमांत लागत
விளிம்பு நிலம்,उपांत भूमि
விளிம்பு தயாரிப்பு,सीमांत उत्पाद
விளிம்பு வருவாய்,सीमांत आय
மரைன்,समुद्री
குறிப்பாக்கி (மரபணு),चिह्नक (आनुवंशिक)
சந்தை,"बाजार, मंडी"
சந்தைப்படுத்தக்கூடியது,"पण्य, विक्रेय, विपणन योग्य"
சந்தைப்படுத்தக்கூடிய உபரி,विपणन-योग्य अधिशेष
சந்தைப்படுத்தப்பட்ட உபரி,विपणित अधिशेष
சந்தைப்படுத்தல்,विपणन
சதுப்பு நிலம்,कच्छ
வெகுஜன ஓட்டம்,द्रव्यमान बहाव
வெகுஜன தேர்வு,"महा चयन, व्यापक चयन, समूह चयन"
வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்,द्रव्यमान स्पेक्ट्रोमीटर
மாஸ்ட்,"दंड़, मस्तूल"
தாய்வழி பரம்பரை,मातृक वंशागति
இனச்சேர்க்கை,"मिलन, संगम"
மெட்ரிக் ஆற்றல்,मैट्रिक विभव
முதிர்வு,"तैयार होना, परिपक्वन"
முதிர்ச்சி (பயிர்),परिपक्वता (फसल)
கிடைக்கும் அதிகபட்ச நீர்,अधिकतम उपलब्ध जल
அதிகபட்ச பயிர்,अधिकतम सस्यन
அதிகபட்ச எச்ச வரம்பு,अधिकतम अवशेष सीमा
அதிகபட்ச நிலையான மகசூல்,अधिकतम संधारणीय उपज
அதிகபட்ச வெப்பமானி,अधिकतम तापमापी
அதிகபட்ச நீர் வைத்திருக்கும் திறன்,अधिकतम जलधारण क्षमता
புல்வெளி பழத்தோட்டம்,शाद्वल बागवानी
மீலி,चूर्णी
சராசரி விலகல்,माध्य विचलन
சராசரி வாழ்க்கை (அணு),माध्य जीवन (नाभिकीय)
சராசரி கடல் மட்டம்,माध्य समुद्र तल
சராசரி சதுரம்,माध्य वर्ग
அளவீடு,"माप, माप करना"
அளவீட்டு,मापन
இயந்திர,यांत्रिक
இயந்திர பகுப்பாய்வு (மண்),यांत्रिक विश्लेषण (मृदा)
இயந்திர தடுப்பு,यांत्रिक प्रतिबाधा
இயந்திரமயமாக்கப்பட்ட விவசாயம்,यांत्रिक कृषि
சராசரி,"मध्य, मध्यस्थ, मध्यिका"
மருத்துவ ஆலை,औषधीय पादप
மத்திய தரைக்கடல் காலநிலை,भूमध्यसागरीय जलवायु
மெகாகமெடோஜெனெஸிஸ்,गुरुयुग्मकजनन
மெகாஸ்போரங்கியா,गुरु बीजाणुधानी
மெகாஸ்போர் (மேக்ரோஸ்போர்),गुरु बीजाणु
மெகாஸ்போரோஜெனெஸிஸ்,गुरुबीजाणुजनन
ஒடுக்கற்பிரிவு,"अर्धसूत्रण, अर्धसूत्री विभाजन"
மூத்த மண்,नरम मृदा
டி.என்.ஏ உருகுதல்,डीएनए विरज्जुकन
சவ்வு வடிகட்டி,झिल्ली निस्यंदक
மெண்டிலியன் பரம்பரை,मेन्डेलीय वंशागति
மெண்டலிசம்,मेन्डेलवाद
மெண்டலின் பரம்பரை விதி,मेंडेल का वंशागति नियम
பொருட்கள்,"पण्यमाल, विक्रेयमाल"
புதன்,"पारा, पारद"
மெரிஸ்டெம்,विभज्योतक
மீசோக்ளைமேட்,मध्य जलवायु
மீசோடர்ர்,"मध्यचर्म, मध्यजनस्तर"
மெசோபில்,पर्ण मध्योतक
மெசோஃபைட்,समोद्भिद
மெசோ-போர்ஸ்,मध्य छिद्र
மீசோஸ்பியர்,मध्यमंडल
மெசஞ்சர் ஆர்.என்.ஏ (எம்-ஆர்.என்.ஏ),दूत आरएनए (एम-आरएनए)
வளர்சிதை மாற்றம்,उपापचय
வளர்சிதை மாற்றங்கள்,उपापचयज
உலோக அணை,धातु बांध
உருமாற்ற பாறைகள்,कायांतरित शैल
உருமாற்றம்,कायांतरण
மெட்டாஃபேஸ்,मध्यावस्था
மெட்டாஸ்ட்ரஸ்,अनुमदकाल
மெட்டாக்சீனியா,"परागानुप्रभाव, मेटाजीनिया"
வானிலை ஆய்வு,मौसम विज्ञान
மெத்தமோகுளோபினீமியா,मेटहीमोग्लोबिनीमिया
முறை ஆர்ப்பாட்டம்,विधि प्रदर्शन
மைக்கா,अभ्रक
மைக்ரோ பேசின்,लघु द्रोणी
மைக்ரோ விலங்கினங்கள்,सूक्ष्म प्राणिजात
