Tamil,Punjabi
தொடர்ச்சி,ਨਿਰੰਤਰਤਾ
"சுருக்க, சுருக்க (ver.)","ਸੰਕੁਚਿਤ ਕਰਨਾ, ਸੰਕੁਚਿਤ ਕਰਨਾ (ਵਰਤ.)"
சுருக்கு,ਸੁੰਗੜਨਾ
சுருக்கம்,ਸੰਕੁਚਨ
எதிர் சுற்றுப்பாதை திசை,ਵਿਰੋਧੀ-ਔਰਬਿਟਲ ਦਿਸ਼ਾ
உறவினர் உடல்,ਰਿਸ਼ਤੇਦਾਰ ਸਰੀਰ
"மாறுபாடு, மாறுபாடு","ਉਲਟ, ਉਲਟ"
கட்டுப்பாடு,ਕੰਟਰੋਲ
வெப்பச்சலனம்,ਸੰਚਾਲਨ
அனுப்பும் பதவி,ਪਹੁੰਚਾਉਣ ਵਾਲੀ ਪੋਸਟ
இரத்தக்குழாய்,ਨਾੜੀ
வழக்கமான அணு எடை,ਨਿਯਮਤ ਪਰਮਾਣੂ ਭਾਰ
"குவிய, குவிய","ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ"
"குவிதல், குவிதல்","ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ"
ஒன்றிணைக்கும் லென்ஸ்,ਕਨਵਰਜਿੰਗ ਲੈਂਸ
"எதிர், எதிர்","ਉਲਟ, ਉਲਟ"
VICA மாறாக,VICA ਉਲਟ
மாற்றம்,ਤਬਦੀਲੀ
மாற்றப்பட்டது,ਤਬਦੀਲੀ
மாற்றி,ਪਰਿਵਰਤਕ
மாற்றத்தக்க லென்ஸ்,ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ
குவிந்த,ਉੱਤਲ
குவிவு,convexity
குவிந்த,ਉੱਤਲ
பைகான்வெக்ஸ்,biconvex
குளிரூட்டி,ਕੂਲਰ
"குளிரூட்டி, குளிர்விப்பான்","ਠੰਡਾ, ਚਿਲਰ"
குளிரூட்டும் குழாய்,ਕੂਲੀਜ ਟਿਊਬ
குளிர்ச்சி,ਕੂਲਿੰਗ
குளிரூட்டி,ਕੂਲਰ
கூட்டுறவு நிகழ்வு,ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ
"ஒருங்கிணை, ஒருங்கிணை","ਤਾਲਮੇਲ, ਤਾਲਮੇਲ"
இயக்குனர் அச்சு,ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ
பிளானர்,ਪਲੈਨਰ
சமதளம்,ਸਮਤਲਤਾ
"நகல், நகல், நகல்","ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ"
கோர்,ਕੋਰ
மைய எலக்ட்ரான்,ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ
கோரியோலிஸ் முடுக்கம்,ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ
கோரியோலிஸ் படை,ਕੋਰੀਓਲਿਸ ਬਲ
"கிரிட், கரோனா","ਕਿਰਿਤ, ਕੋਰੋਨਾ"
கொரோனா ஆஸ்திரேலிஸ்,ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ
கரோனா பொரியாலிஸ்,corona borealis
சூரிய ஒளி,ਸੂਰਜੀ ਭੜਕਣ
சிறுமணி,ਗ੍ਰੈਨਿਊਲ
சிறுமணி,ਦਾਣੇਦਾਰ
"சரி, சரி","ਸਹੀ, ਸਹੀ"
திருத்தப்பட்ட,ਸੋਧੇ
"திருத்தம், திருத்தம்","ਸੁਧਾਰ, ਸੋਧ"
இணை உறவு,ਸਹਿ - ਸਬੰਧ
"ஒத்துப்போக, ஒத்துப்போக","ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ"
சங்க விதிகள்,ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ
துணை,ਸੰਗਤਿ
கொசைன் விதி,ਕੋਸਾਈਨ ਨਿਯਮ
விண்வெளி மிகுதி,ਸਪੇਸ ਭਰਪੂਰਤਾ
அண்டவியல்,ਬ੍ਰਹਿਮੰਡੀ
விண்வெளி கதிர் வெடிப்பு,ਸਪੇਸ ਰੇ ਬਰਸਟ
"விண்வெளிக் கதிர், காஸ்மிக் கதிர்","ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ"
விண்வெளி மழைப்பொழிவு,ਸਪੇਸ ਵਰਖਾ
விண்வெளி,ਸਪੇਸ
அண்டவியல்,ਬ੍ਰਹਿਮੰਡੀ
"அண்டவியல், அண்டவியல்","ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ"
விண்வெளி,ਪੁਲਾੜ ਯਾਤਰੀ
விண்வெளி,ਪੁਲਾੜ ਵਿਗਿਆਨ
"அண்டம், பிரபஞ்சம்","ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ"
கூலம்ப்,coulomb
கூலோமி பகுதி,ਕੁਲੋਮੀ ਖੇਤਰ
கூலோமீட்டர்,ਕੂਲਮੀਟਰ
"எண்ணு, எண்ணு, எண்ணு, எண்ணு","ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ"
"எண்ணுதல், தலைகீழ் எண்ணுதல்","ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ"
"கால்குலேட்டர், கவுண்டர், பேனல்","ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ"
எதிரெதிர் திசையில்,ਘੜੀ ਦੇ ਉਲਟ
"தலைகீழ் மின்னோட்டம், எதிர் மின்னோட்டம்","ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ"
மின்னோட்ட சக்தியை எதிர்க்கிறது,ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
பிரதிநிதித்துவம்,ਡੈਪੂਟੇਸ਼ਨ
தலைகீழ் உடற்பகுதி,ਉਲਟਾ ਧੜ
எண்ணிக்கை விகிதம்,ਗਿਣਤੀ ਦੀ ਦਰ
"எண்ணு, எண்ணு-எண், எண்ணு, எண்ணு","ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ"
படை ஜோடி,ਫੋਰਸ ਜੋੜਾ
இணைந்தது,ਜੋੜਿਆ
இணைப்பான்,ਜੋੜਨ ਵਾਲਾ
இணைத்தல்,ਜੋੜੀ
"நோக்கம் திசை, பாதை, பாதை","ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ"
கோவலன்சி,covalency
கோவலன்சி,covalency
ஒத்துழைப்பவர்,ਸਹਿਯੋਗੀ
இணை மாறுபாடு,ਸਹਿਵਿਹਾਰ
உடன்படும்,ਸਮਕਾਲੀ
"கவரேஜ் பகுதி, ஒளிபரப்பு பகுதி","ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ"
கவர் தாள்,ਕਵਰ ਸ਼ੀਟ
அரட்டை,ਬਕਵਾਸ
கருவுறுதல் விகிதம்,ਜਣਨ ਦਰ
சிறிய விலகல்,ਮਾਮੂਲੀ ਵਿਗਾੜ
உச்சம்,ਸਿਖਰ
"அளவுகோல், அளவுகோல்","ਮਾਪਦੰਡ, ਮਾਪਦੰਡ"
முக்கியமான,ਨਾਜ਼ੁਕ
விமர்சனம்,ਆਲੋਚਨਾ
மகர கிளிப்,ਮਕਰ ਕਲਿੱਪ
வஞ்சகர்களின் இருண்ட சாம்ராஜ்யம்,ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ
குறுக்கு-கலப்பின கலப்பு,ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ
குறுக்கு இசைக்குழு தொடர்பு,ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ
பொருத்தமற்ற தன்மை ஆளுமை,ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ
குறுக்கு உறவுகள்,ਕਰਾਸ ਸਬੰਧ
கடக்கும் பகுதி,ਪਾਰ ਕੀਤਾ ਖੇਤਰ
குறைந்தது பிறழ்வு லென்ஸ்,ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ
குறுக்கு தயாரிப்பு,ਕਰਾਸ ਉਤਪਾਦ
பொருத்தமற்ற சமிக்ஞை,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
மாடிகளின் ஆக்கிரமிப்பு,ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ
மாற்றம் மண்டலம்,ਤਬਦੀਲੀ ਜ਼ੋਨ
மாற்றம் புள்ளி,ਤਬਦੀਲੀ ਬਿੰਦੂ
பரிமாற்ற மதிப்பு,ਵਟਾਂਦਰਾ ਮੁੱਲ
vector-product vector தயாரிப்பு,ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ
"குறுக்கு வெட்டு, குறுக்கு வெட்டு","ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ"
"பல கால, கலப்பின கால","ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ"
குறுக்கு கம்பி,ਕਰਾਸ ਤਾਰ
"கிரீடம் ஒளியியல் கண்ணாடி, கிரீடம் ஒளியியல் கண்ணாடி","ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ"
குளிர்விக்கும் கலவை,ਠੰਢਾ ਮਿਸ਼ਰਣ
குறைந்த வெப்பநிலை மின்னணுவியல்,ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
தாழ்வெப்பநிலை,ਹਾਈਪੋਥਰਮੀਆ
கிரையோஜெனிக் ஆய்வகம்,cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ
நிம்ரதாபிகி,ਨਿਮਰਤਾਪਿਕੀ
உறைபனி அளவு,ਜੰਮਣ ਗੇਜ
கிரையோமெட்ரிக் மாறிலி,ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ
படிகம்,ਕ੍ਰਿਸਟਲ
"படிக, நார்ச்சத்து","ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ"
"படிகமாக்கல், படிகமாக்கல், படிகமாக்கல்","crystallization, crystallization, crystallization"
படிக விஞ்ஞானி,ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ
படிக-கட்டமைப்பு,ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ
படிக அமைப்பு,ਕ੍ਰਿਸਟਲ ਬਣਤਰ
"படிகவியல், படிக அறிவியல்","ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ"
லட்டு பரிமாற்ற செயல்பாடு,ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ
படிக கறை,ਕ੍ਰਿਸਟਲ ਧੱਬਾ
கன சதுரம்,ਘਣ ਘਣ
"கன சதுரம், கன சதுரம், கன சதுரம், முக்கோணம், கன சதுரம், முக்கோணம்","ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ"
கன பிளவு,ਕਿਊਬਿਕ ਕਲੀਵੇਜ
சுற்றுப்பாதை,ਔਰਬਿਟਲ
ஒட்டுமொத்த,ਸੰਚਤ
க்யூரி மாறிலி,ਕਿਊਰੀ ਸਥਿਰ
கியூரி விளைவு,ਕਿਊਰੀ ਪ੍ਰਭਾਵ
"கியூரி பாயிண்ட், கியூரி டெம்பரேச்சர், கியூரி டிமேக்னடைசேஷன் பாயின்ட்","ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ"
கியூரி,ਕਿਊਰੀ
ஓடை,ਸਟ੍ਰੀਮ
சிறுபான்மை நீரோடை,ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ
விநியோகம்,ਵੰਡ
வளைவு,ਵਕਰਤਾ
வளைவு வளைவு கோடு,ਕਰਵ ਕਰਵ ਲਾਈਨ
வளைந்த,ਕਰਵ
வளைவு பட்டை,ਕਰਵ ਪੱਟੀ
வளைந்த பக்கம்,ਕਰਵ ਸਫ਼ਾ
வளர்ச்சி வளைவு,ਵਿਕਾਸ ਵਕਰ
வளைவு,curvilinear
"துளைப்பான், வெட்டுதல்","perforator, ਕੱਟਣਾ"
இறுதி மண்டலம்,ਅੰਤ ਜ਼ੋਨ
இறுதி அதிர்வெண்,ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
இறுதி புள்ளி,ਅੰਤ ਬਿੰਦੂ
முனைய புள்ளி வேகம்,ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ
முனைய மின்னழுத்தம்,ਟਰਮੀਨਲ ਵੋਲਟੇਜ
"நிகழ்த்துபவர், நிகழ்த்துபவர்","ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ"
சைபர்நெடிக்ஸ்,ਸਾਈਬਰਨੇਟਿਕਸ
"சுழற்சி, சுழற்சி, சுழற்சி","ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ"
வினாடிக்கு சுழற்சிகள்,ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ
"சுழற்சி, சுழற்சி","ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ"
சுழல்,ਸਪਿਨ
சுழற்சி ஊசல்,ਚੱਕਰੀ ਪੈਂਡੂਲਮ
சைக்ளோட்ரான்,ਸਾਈਕਲੋਟ੍ਰੋਨ
சைக்ளோட்ரான் அதிர்வெண்,ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ
"உருளை, உருளை","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
"உருளை, உருளை வடிவம், உருளை, உருளை","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
சிலிண்டர் ஹார்மோனிக்,ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ
ஈரப்படுத்தப்பட்டது,ਗਿੱਲਾ
damped எளிய ஹார்மோனிக் அலைவு,ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ
தணிப்பு,ਡੈਪਰ
டேனியல் செல்,ਡੈਨੀਅਲ ਸੈੱਲ
இருள்,ਹਨੇਰ
"நன்கொடை வளங்கள், துணை வளங்கள், நம்பிக்கை வளங்கள்","ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ"
"சிதைவு உற்பத்தியாளர், பால் உற்பத்தி, பெற்றோர், சந்ததி","ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ"
டேவிசன் சூடான பரிசோதனை,ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ
டி.சி. (ஆணை),ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ)
செயலற்ற பகுதி,ਪੈਸਿਵ ਹਿੱਸਾ
அமைதியான இடம்,ਚੁੱਪ ਸਥਾਨ
டி பிராக்லி அலைநீளம்,ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ
Debye பண்பு வெப்பநிலை,Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ
"Debye நீளம், Debye தூரம்","ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ"
கடன்-இடைவெளி,ਕਰਜ਼ਾ-ਵਿਰਾਮ
சிதைவு,ਸੜਨ
சிதைவு குறியீடு,ਸੜਨ ਸੂਚਕਾਂਕ
நீர்த்த,ਪਤਲਾ
தடு,ਪਿੱਛੇ ਹਟਣਾ
இடைநிறுத்த நேரம்,ਵਿਰਾਮ ਸਮਾਂ
டெசிபல்,ਡੈਸੀਬਲ
டெசிபிலோமீட்டர்,ਡੈਸੀਬੇਲੋਮੀਟਰ
"தசம, தசம","ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ"
வகைப்பாடு,ਵਰਗੀਕਰਨ
"எழுச்சி, புரட்சி, முயற்சி, சரிவு","ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ"
ஐசோமெட்ரிக் வட்டம்,isometric ਚੱਕਰ
குறிவிலக்கி,ਡੀਕੋਡਰ
"சிதைவு, கரைதல்","ਸੜਨ, ਭੰਗ"
டிகம்பரஷ்ஷன்,decompression
தூய்மைப்படுத்துதல்,ਗੰਦਗੀ
அலங்காரம்,ਸਜਾਵਟ
இணைத்தல்,ਸੰਜੋਗ
செயல்பாடு குறைகிறது,ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ
வானிலை,ਮੌਸਮ
மீறல்,ਉਲੰਘਣਾ
அடித்தளம்,ਸਬਫਲੋਰ
ஆழமான இடம்,ਡੂੰਘੀ ਸਪੇਸ
வழித்தோன்றல்,ਵਿਉਤਪੱਤੀ
"குறைபாடு, பிழை, சேதம், குறைபாடு","ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ"
தவறான,ਗਲਤ
நோய் எதிர்ப்பு சக்தி,ਇਮਿਊਨਿਟੀ
வரம்பு கதவு,ਸੀਮਾ ਦਰਵਾਜ਼ਾ
"வரையறை, தெளிவு","ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ"
திசைதிருப்ப,ਉਲਟਾਉਣਾ
deflector,ਡਿਫਲੈਕਟਰ
"விலகல், விலகல்","ਭਟਕਣਾ, ਭਟਕਣਾ"
திசை திருப்பும் கவனம்,ਖਰਾਬ ਫੋਕਸ
விலகல்-இரட்டை கண்ணாடி,deflection-doublet mirror
விலகல் மண்டலம்,ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ
ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்,ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ
சுருக்க தட்டுகள்,ਸੰਖੇਪ ਪਲੇਟਾਂ
கவனம்,ਫੋਕਸ
சிதைவு,ਵਿਕਾਰ
"சிதைவு, சிதைவு","ਵਿਗਾੜ, ਵਿਗਾੜ"
விகாசன்,ਵਿਗਾਸਨ
"அநாகரிகம், துஷ்பிரயோகம்","debauchery, debauchery"
"தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)","ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)"
கழிவு வாயு,ਗੈਸ ਦੀ ਰਹਿੰਦ
"aberration, aphasia, deprivation, deprivation","aberration, aphasia, deprivation, deprivation"
மகிழ்ச்சியளிக்கிறது,ਸੰਤੁਸ਼ਟੀਜਨਕ
"பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்","ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ"
செறிவு-தொகுதி,ਇਕਾਗਰਤਾ-ਆਵਾਜ਼
விலகல் அளவு,ਵਿਭਾਜਨ ਮਾਤਰਾ
சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
அயனியாக்கம் அளவு,ionization ਦੀ ਮਾਤਰਾ
துருவமுனைப்பு அளவு,ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ
துல்லியத்தின் அளவு,ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ
ஈரப்பதம் நீக்குதல்,dehumidification
டீயோனைசேஷன்,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ
தாமதம்,ਦੇਰੀ
தாமதமாக,ਦੇਰੀ ਨਾਲ
உள்ளூர்மயமாக்கல்,ਸਥਾਨੀਕਰਨ
டெல்டா செயல்பாடு,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
demagnetization,demagnetization
demagnetized வளைவு,demagnetized ਕਰਵ
காந்தமாக்கி,demagnetizer
டிமாடுலேஷன்,demodulation
அடர்த்தியான நெரிசல்,ਸੰਘਣੀ ਭੀੜ
அடர்த்தி அளவுகோல்,ਘਣਤਾ ਗੇਜ
"அடர்த்தி, அடர்த்தி","ਘਣਤਾ, ਘਣਤਾ"
தேய்மான நிலை,ਘਟਾਓ ਪੱਧਰ
குறைப்பு மண்டலம்,ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ
depolarization,depolarization
துருவப்படுத்தப்பட்டது,depolarized
டிபோலரைசர்,ਡੀਪੋਲਰਾਈਜ਼ਰ
"புலத்தின் ஆழம், புலத்தின் தீவிரம்","ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ"
"பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்","derived polarogram, derived polarogram"
பெறப்பட்டது,ਲਿਆ ਗਿਆ
"இறங்குதல், இறங்குதல்","ਉਤਰਦਾ, ਉਤਰਦਾ"
"இறங்குதல், இறங்குதல்","ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ"
"விவரிக்க, கட்ட, வரைய","ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ"
வகுக்கும்,ਭਾਅ
"வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)","ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)"
அழிவு,ਤਬਾਹੀ
அழிவு குறுக்கீடு,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ
"அழிவு, அழிவு","ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ"
"அடையாளம், கண்டறிதல்","ਪਛਾਣ, ਖੋਜ"
ஆட்சியர்,ਕੁਲੈਕਟਰ
தீர்மானவாதம்,ਨਿਰਧਾਰਨਵਾਦ
தீர்மானிப்பவர்,ਨਿਰਧਾਰਕ
உறுதியை,ਨਿਰਧਾਰਨ
தீர்மானிக்க,ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ
தீர்மானிக்கப்பட்டது,ਨਿਰਧਾਰਿਤ
டியூடெரான்,ਡਿਊਟਰੋਨ
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி","ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ"
"டெவலப்பர், டெவலப்பர்","ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ"
"வளர்ச்சி, வளர்ச்சி","ਵਿਕਾਸ, ਵਿਕਾਸ"
விலகல்,ਭਟਕਣਾ
பனி,ਤ੍ਰੇਲ
பனி புள்ளி,ਤ੍ਰੇਲ ਬਿੰਦੂ
தென் துருவமுனைப்பான்,ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ
கண்டறியும் சோதனை,ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ
மூலைவிட்டமான,ਵਿਕਰਣ
வரைபடம்,ਚਿੱਤਰ
வரைபடம்,ਚਿੱਤਰ
டயல்,ਡਾਇਲ
காந்தவியல்,ਡਾਇਮੈਗਨੈਟਿਕ
"diamagnetology, diamagnetic பொருள்","ਡਾਇਮੈਗਨੇਟੋਲੋਜੀ, ਡਾਇਮੈਗਨੈਟਿਕ ਸਮੱਗਰੀ"
காந்தவியல்,diamagnetism
விட்டம்,ਵਿਆਸ
முற்றிலும் எதிர்,ਵਿਆਸ ਦੇ ਉਲਟ
"வைரம், வைரம்","ਹੀਰਾ, ਹੀਰਾ"
"உதரவிதானம், உதரவிதானம்",ਡਾਇਆਫ੍ਰਾਮ ਡਾਇਆਫ੍ਰਾਮ
வெப்ப பரிமாற்றம்,ਗਰਮੀ ਐਕਸਚੇਂਜ
வெப்ப பரிமாற்றம்,ਗਰਮੀ ਐਕਸਚੇਂਜ
"diatonic swaragram, diatonic swaragram","diatonic swaragram, diatonic swaragram"
"பிளவு, அரை கலை","ਵਿਭਾਜਨ, ਅਰਧ-ਕਲਾ"
இருகுரோமேட் செல்,dichromate ਸੈੱਲ
"இருவகை, காட்சி இருவகை, நிலை இருவகை","ਦੁਚਿੱਤੀ, ਵਿਜ਼ੂਅਲ ਡਿਕੋਟੋਮੀ, ਲੈਵਲ ਡਿਕੋਟੋਮੀ"
டிக்டாஃபோன்,ਡਿਕਟਾਫੋਨ
மின்கடத்தா,ਡਾਇਲੈਕਟ੍ਰਿਕ
மின்கடத்தா,ਡਾਇਲੈਕਟ੍ਰਿਕਸ
டீசல் சுழற்சி,ਡੀਜ਼ਲ ਚੱਕਰ
இடைவெளி,ਪਾੜਾ
"வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்","ਡਿਫਰੈਂਸ਼ੀਅਲ ਫ੍ਰੀਕੁਐਂਸੀ, ਡਿਵੀਏਸ਼ਨ ਬਾਰੰਬਾਰਤਾ"
"வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு","ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ"
வேறுபட்ட உறிஞ்சுதல்,ਵਿਭਿੰਨ ਸਮਾਈ
வேறுபாடு பெருக்கி,ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
"ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்","ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ"
வேறுபட்ட மின்தேக்கி,ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ
வேறுபட்ட மண்டலம்,ਅੰਤਰ ਜ਼ੋਨ
வேறுபட்ட பரவல்,ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ
வகையீட்டு சமன்பாடு,ਅੰਤਰ ਸਮੀਕਰਨ
வேறுபட்ட அழிவு குணகம்,ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ
இடைநிலை அயனியாக்கம் அறை,ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ
வேறுபட்ட ஐசோடோப்பு முறை,ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ
