Tamil,Hindi
சகாப்தத்தை உருவாக்கும் மனிதன்,युग-प्रवर्तक व्यक्ति
பெயர்ச்சொல்,नाम-स्रोत
குதிரைப்படை,अश्वपाल
குதிரைப்படை,2. एक्यरी
குதிரையேற்ற சிலை,अश्वारोही मूर्ति
சகாப்தம்,"काल, संवत्"
எர்கஸ்டுலம்,दास-कारागार
நற்கருணை,यूखेरिस्त
சுவிசேஷம்,"शुभ संदेशवाद, इंजीलवाद"
சுவிசேஷ இயக்கம்,इंजीली आंदोलन
சுவிசேஷகர்,"इंजीली प्रचारक, इंजीलवादी"
Exarch,एक्सार्क
Exilarch,"निष्कासितों का शासक, निर्वासितों का शासक"
ஃபாலாங்கிஸ்ட்,फैलेंजवादी
தந்தை நிலம்,() पितृभूमि
தந்தை நிலம்,(2) स्वदेश
ஃபெரியா,पर्व
ஃபெட்டிஷ்,जड़-पूजा
நிலப்பிரபுத்துவ சொத்துக்கள்,सामंती-क्षेत्र
நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு),"सामंतवाद, सामंतशाही"
நிலப்பிரபுத்துவ அமைப்பு,सामंती व्यवस्था
நிலப்பிரபுத்துவம் கொண்டவர்,सामंत
Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்),धर्मत्राता
ஃபிஃப்,जागीर
கள அமைப்பு,क्षेत्र-व्यवस्था
பதினைந்தாவது வரி,पंचदशांश कर
உருவத் தலை,नाम मात्र का अध्यक्ष
ஃபின் டி சீக்கிள்,अवसानमुखी शताब्दी
நெருப்பு உண்பவர்,फायर ईटर
ஐந்து மைல் சட்டம்,पाँच मील अधिनियम
கொடி,"पताका, ध्वज"
ஃபிளமன் டயாலிஸ்,जुपिटर के पुजारी
ஃபிளமன் மார்ஷியலிஸ்,मार्स के पुजारी
எரியும் ஜோதி,"दीप्त शिला, जलती मशाल"
பக்கவாட்டு,"पार्श्व, बाजू"
பக்கவாட்டு இயக்கம்,"तुलुग़मा, पार्श्वग्राह"
செழிக்கும் நாகரிகம்,उन्नतिशील सभ्यता
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,नदी संबंधी विश्वास
நாட்டுப்புற கடவுள்,"लोक-देवता, जन-देवता"
நாட்டுப்புற தெய்வம்,जन-देवी
நாட்டுப்புற நினைவகம்,लोक-स्मृति
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),लोक कथा
இரை தேடும்,रसदमारी धावा
களமிறங்குதல்,धावा
முன்னோடி,"पुरखा, पूर्वज"
முன்னோர்,"पूर्वज, पुरखा"
முன்னோடி,पूर्वगामी
கெட்ட நம்பிக்கை,"जोखिम दल, अग्रदल"
உருவாக்கும் நிலை,निर्माण-अवस्था
கோட்டை,"किला, दुर्ग, गढ़"
வலுவூட்டல்,क़िलाबंदी
அரணான நகரம்,"प्राचीरयुक्त नगर, परकोटेवाला नगर"
கோட்டை,"दुर्ग, कोटला, गढ़ी"
Fortuna,फॉर्चूना
மன்றம் ரோமானம்,रोमन फोरम
பிரான்சிஸ்கன்,फ्रांसिस श्रमण
பிராங்க்ளின்,मध्यवर्गीय ज़मींदार
சகோதர யுத்தம்,भ्रातृघातक युद्ध
இலவச தேவாலயம்,"स्वतंत्र चर्च, अबद्ध गिरजा"
இலவச உரிமையாளர்,"उन्मुक्त भूमिधर, स्वतंत्र माफीदार"
சுதந்திர சிப்பாய்,() शस्त्रोपजीवी सैनिक
சுதந்திர சிப்பாய்,(2) स्वच्छंद सैनिक
ஃப்ரீமேன்,() स्वाधीन नागरिक
ஃப்ரீமேன்,(2) पर्ण नागरिक
இலவச நுழைவு சீட்டு,दस्तक
பிரஞ்சு புரட்சி,फ्रांसीसी क्रांति
துறவி,भिक्षु
ஃப்ராசியன் கூலிப்படையினர்,फ्रिजी भृतक सैनिक
எல்லைப்புற மனிதன்,सीमांतवासी व्यक्ति
கேலியன்,"दीर्घ नौपोत, दीर्घ नौका"
காலிகன் (=கல்லிகனிஸ்ட்),"फ्राँसीसी, गॉलीय व्यक्ति"
கல்லிக்கனிசம்,गैलीयवाद
பாதுகாப்பு அரண்,"दुर्ग सेना, गैरिसन"
கோல்,गॉल
கௌண்ட்லெட்,"() लौह हस्तक, धातु का दस्ताना"
கௌண்ட்லெட்,(2) हस्त-कवच
கெஸெபோ,() सावन-भादों
கெஸெபோ,(2) धारागृह
கெஸெபோ,(3) झरोखा
மரபியல் வரலாறு,वंशावली-इतिहास
மரபியல் பதிவு,"वंशावली-इतिहास, वंशावली अभिलेख"
மரபியல் அட்டவணை,"वंशसारणी, वंशावली"
மரபுவழி மரம்,वंश-वृक्ष
மரபியல்,"वंशावली, वंश-वृक्ष"
மரபியல்,2. वंशिकी
தலைமுறை,पीढ़ी
இனப்படுகொலை,"जन-संहार, जाति-संहार"
புறஜாதி,() सामान्य जन
புறஜாதி,(2) गैर यहूदी
புறஜாதி,(3) ईसाई
புறஜாதி,(4) मूर्त‍ि पूजक
கெட்டோ,"() घेटो, यहूदी बस्ती"
கெட்டோ,(2) पृथक बस्ती
கிபெட்,"टिकटी, फाँसी का तख्ता"
கில்ட் (=கில்ட்),श्रेणी
கிளாடியேட்டர்,"खड्गमल्ल, असिक्रीड़क"
புகழ்பெற்ற புரட்சி,गौरवमय क्रांति
கோல்டன் ஹார்ட்,तातारी महासंघ
மகா கூட்டணி,"यूरोपीय सहबंध, यूरोपीय संश्रय"
பேரறிஞர்,अमीर
கிராண்ட் சிக்னர்,() तुर्की का सुल्तान
கிராண்ட் சிக்னர்,(2) महासामंत
பெரும் உள்நாட்டுப் போர்,महा गृहयुद्ध
பெரிய புறப்பாடு (புத்தரின்),(महात्मा बुद्ध का) महाभिनिष्क्रमण
பெரிய இந்தியா,बृहत्तर भारत
கிரேட் ஹெல்லாஸ்,बृहत यूनान
பெரிய கூட்டம்,ग्रेट होर्ड
பெரிய துறவு (=பெரும் புறப்பாடு),महाभिनिष्क्रमण
பெரிய முத்திரை,"राज-मुद्रा, राजा की मुहर"
பெரிய டிராக்,महाप्रवासन
பெரிய வாகனம்,महायान
சீனப் பெருஞ்சுவர்,"चीन की महाप्राचीर, चीन की विशाल दीवार"
க்ரீவ்,"पिंडलीत्राण, पिंडलीकवच"
காவலர்-அறை,() रक्षक कक्ष
காவலர்-அறை,(2) रक्षक चौकी
காவலர்-அறை,(3) अस्थायी कारावास
குப்தாக்கள்,गुप्त वंश
ஹாகியோகிராபி,() संत चरित संग्रह
ஹாகியோகிராபி,(2) संत चरित लेखन
ஹேகியோலஜி,() संत चरित
ஹேகியோலஜி,(2) संत साहित्य
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,दीवाने ख़ास
பொது பார்வையாளர்களின் மண்டபம்,"दीवाने आम, आम दरबार"
குஞ்சு பொரிப்பது,"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका"
ஹீத்தன்,() अवधर्मी
ஹீத்தன்,"(2) क़ाफिर, बुतपरस्त"
ஹீத்தனிசம்,देव-पूजा
ஹெகிரா (ஹெஜேரா),हिज़र
ஹெலனிசம்,यूनानी संस्कृति
ஹெலட்,"भूमिदास, दास"
ஹெரால்ட்ரி,कुल-चिह्रांकन कला
பாரம்பரியம்,विरासत
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,चित्रात्मक रेखीय अक्षर या प्रतीक
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,चित्रात्मक लिपि
உயர் தேவாலயம்,हाई चर्च
உயர் லேண்டர்,हाई लैन्डर
இந்து மதம்,हिंदू धर्म
வரலாற்றாசிரியர்,() इतिहासज्ञ
வரலாற்றாசிரியர்,(2) इतिहासकार
வரலாற்று பொருள்முதல்வாதம்,ऐतिहासिक भौतिकवाद
வரலாற்று சகாப்தம்,ऐतिहासिक युग ऐतिहासिक काल
வரலாற்று எல்லை,ऐतिहासिक सीमांत
வரலாற்றாசிரியர்,इतिहास-लेखक
வரலாற்றாசிரியர்,2. इतिवृत्त लेखक
வரலாற்று வரலாறு,इतिहास-लेखनकला
வரலாற்று வரலாறு,2. इतिहास-लेखन
வரலாறு,इतिहास
ஹிட்டிட் பேரரசு,हित्ती साम्राज्य
புனித கூட்டணி,"पवित्र मैत्री, पवित्र सहबंध"
புனித நகரம்,"() पुण्य पुरी, पवित्र नगर"
புனித நகரம்,(2) होली सिटी
புனித நிலம்,() पुण्य भूमि
புனித நிலம்,(2) होली लैंड
புனித லீக்,"() होली लीग, पवित्र संघ"
புனித லீக்,"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।"
புனித ரோமானியப் பேரரசு (=பேரரசு),"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य"
புனித கடல்,() पोप का अधिकार-क्षेत्र
புனித கடல்,(2) धर्ममंडल
புனிதப் போர்,जिहाद
புனிதப் போர்,2. धर्म-युद्ध
உள்நாட்டு அரசாங்கம்,बर्तानिया सरकार
ஊர்க்காவல்படை,"होम गार्ड, गृह रक्षक दल"
தாயகம்,स्वदेश
வீட்டு விதி,स्वशासन
வீட்டு விதி,होम रूल
கூட்டம்,ओर्दु
கூட்டம்,2. झुंड
விரோத நாடு,विरोधी देश
பகை நிலம்,शत्रु-प्रदेश
ஒருவரை துரத்தி செல்லுதல்,"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना"
வீடு,सदन
வீடு,2. घराना
ஹவுஸ் ஆஃப் காமன்ஸ்,हाउस ऑफ कॉमन्स
ஹவுஸ் ஆஃப் லார்ட்ஸ்,हाउस ऑफ लॉर्डस
பிரதிநிதிகள் சபை,हाउस ऑफ रिप्रेजेन्टेटिव्स
ஹ்யூஜினோட்ஸ்,"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट"
மனிதநேயம்,"मानवतावाद, मानवता"
மனிதநேயவாதி,मानव (ता) वादी
நூறு யேசர்ஸ் போர்,शतवर्षीय युद्ध
ஹங்கர்,"हंकर, अनुदारदली (य)"
இபாதத் கானா (வழிபாட்டு இல்லம்),"इबादतखाना, उपासना-गृह"
ஐகானோக்ளாஸ்ட்,"मूर्ति भंजक, बुतशिकन"
உருவ வழிபாடு செய்பவர்,मूर्त्तिपूजक
இலாஹி சகாப்தம்,"इलाही संवत्, इलाही काल"
சட்டவிரோத போர்,अवैध युद्ध
ஒளிரும் கையெழுத்துப் பிரதி,"अलंकृत पांडुलिपि, चमकदार पांडुलिपि"
விளக்கப்பட கையெழுத்துப் பிரதி,सचित्र पांडुलिपि
விளக்கப்பட கையெழுத்துப் பிரதி,2. सचित्र हस्तलेख
இமாம் (இம்மாம்),इमाम
இமாமேட்,इमाम-राज्य
இமாமேட்,2. इमाम पद
இமாம்பரா,इमामबाड़ा
ஏகாதிபத்தியம்,"साम्राज्यिक, साम्राज्य संबंधी"
ஏகாதிபத்திய நகரம்,साम्राज्यिक नगर
ஏகாதிபத்தியம்,साम्राज्यवाद
ஏகாதிபத்திய விருப்பம்,साम्राज्यिक अधिमानात्मकता
முறையற்ற தன்மை,दुःनीति
வஞ்சகர்,झूठा दावेदार; प्रतारक
சிறைவாசம்,कैद
சிறைவாசம்,2. कारावास
ஊடுருவல்,"क्षिप्र आक्रमण, अचानक हमला"
ஊடுருவல்காரன்,"आक्रमणकारी, धावामार"
சுதந்திரம்,स्वाधीनता
சுதந்திர தினம்,स्वाधीनता-दिवस
சுதந்திர மண்டபம்,इंडिपेन्डेंस हाल
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),अमरीकी इंडियन
இந்தியன் ஹோம் ரூல் லீக்,"भारतीय होम रूल लीग, इंडियन होम रूल लीग"
தொழில் புரட்சி,औद्योगिक क्रांति
காஃபிர்,"क़ाफिर, अविश्वासी"
காஃபிர்,"2. क़ाफिर, विधर्मी"
ஊடுருவல்,घुसपैठ
ஊடுருவி,घुसपैठिया
தகவல் தருபவர்,ज्ञापक
தகவல் தருபவர்,2. भेदिया
தகவல் தருபவர்,सूचनादाता
தகவல் தருபவர்,2. मुखबिर
நுழைவு,प्रवेश
நுழைவு,2. अंतः प्रवेश
நுழைவு,3. प्रवेशाधिकार
குடியிருப்பு,निवास
வசிப்பிடத்தை,निवासी
பரம்பரை,वंशागति
பரம்பரை,2. उत्तराधिकार
பரம்பரை,3. दाय
கல்வெட்டு,"उत्कीर्ण लेख, अभिलेख"
சின்னம்,लक्षण
அணுகல் கருவி,अधिमिलन-पत्र
அரசாங்கத்தின் கருவி,इन्स्ट्रूमेंट ऑफ गवर्नमेंट
கிளர்ச்சி (கிளர்ச்சி),उपप्लव
கிளர்ச்சியாளர்,उपप्लवी
கிளர்ச்சி,विप्लव
கிளர்ச்சி,2. परिद्रोह
ஒருங்கிணைப்பு,"एकीकरण, समेकीकरण"
பதிவுகளின் நேர்மை,अभिलेखों (रिकार्डों) की अविकलता
மாநிலங்களின் ஒருமைப்பாடு,राज्यों की अखंडता
புத்திஜீவிகள் (புத்திசாலித்தனம்),बुद्धिजीवी वर्ग
பரிந்து பேசுதல்,"अंतःस्थता, बीच-बचाव"
பரிந்து பேசுபவர்,अंतःस्थ
இடைத்தரகர்,मध्यस्थ
சர்வதேசியம்,अंतर्राष्ट्रीयता
சர்வதேசியம்,"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद"
சர்வதேசியவாதி,"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी"
உள்நாட்டுப் போர்,अन्यान्यध्वंसी युद्ध
பயிற்சியாளர்,नज़रबंद व्यक्ति
பயிற்சியாளர்,2. स्थानबद्ध व्यक्ति
பயிற்சி முகாம்,युद्धबंदी शिविर
அடைப்பு,नज़रबंदी
அடைப்பு,2. स्थानबद्धता
அடைப்பு,3. नज़रबंदी का दंड
இன்டர்னுன்சியோ,अंतरनंसियों
மொழிபெயர்ப்பாளர்,दुभाषिया
மொழிபெயர்ப்பாளர்,2. भाषान्तरकार
மொழிபெயர்ப்பாளர்,3. व्याख्याकार
தலையீடு,"अंतः क्षेप, हस्तक्षेप"
குடலிறக்கம்,निर्वसीयता
குடல்,"निर्वसीयती, इच्छा-पत्र रहित"
சூழ்ச்சி,"साजिश, षड़यंत्र"
ஊடுருவும் நபர்,"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला"
ஊடுருவும் நபர்,2. अतिक्रमी
ஊடுருவல்,बल-प्रवेश
படையெடுப்பு,आक्रमण
படையெடுப்பு,2. चढ़ाई
முதலீடு செய்யுங்கள்,घेर लेना
முதலீடு செய்யுங்கள்,2. खिलअत देना
முதலீடு செய்யுங்கள்,3. मान प्रदान करना
முதலீடு செய்யுங்கள்,4. पद प्रदान करना
முதலீடு,खिलअत देना
முதலீடு,2. पद-स्थापन
முதலீடு,3. मान-प्रदान
முதலீட்டு விழா,मान-प्रदान समारोह
தேசியத்துடன் முதலீடு செய்யுங்கள்,राष्ट्रीयता प्रदान करना
வெல்ல முடியாத அர்மடா,अजेय आर्मेडा
மீறல் (அரசு),राज्य की अनुल्लंघनीयता
மீறல் நிலை,अभेद्य राज्य
அழிக்க முடியாத கோட்டை,अभेद्य दुर्ग
இரும்பு யுகம்,लौह युग
இரும்புத்திரை,"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण"
இரும்பு பாதுகாப்பு,"आयरन गार्ड, लौहरक्षक दल"
இரும்பு ரேஷன்,"आपाती राशन, आपाती रसद"
இரும்பு பக்கங்கள்,आयरन साइड्स
இரும்பு முனை அம்பு,लोहाग्रयुक्त बाण
இஸ்த்மியா விளையாட்டுகள்,इस्थिमियायी खेल
ஜானிசரி,"जांनिसार, तुर्की पैदल सैनिक"
காவலாளி,द्वारपाल
காவலாளி,2. फर्राश
ஈட்டி,"बरछी, बरछा"
ஜிம் க்ரோ சட்டங்கள்,"जिम क्रो लॉ, जिम क्रो क़ानून"
ஜிங்கோ,उद्धत राष्ट्रवादी
ஜிங்கோ,2. जिंगो
ஜிங்கோ,"3. युयुत्सु, युद्धप्रिय"
ஜிங்கோயிசம்,युयुत्सुवाद
கூட்டு நடவடிக்கை,संयुक्त कार्यवाही
கூட்டு கட்டுப்பாடு,संयुक्त नियंत्रण
கூட்டு ஆக்கிரமிப்பு,"संयुक्त संधारण, संयुक्त दख़ल"
நடுவர் மன்றம்,जूरी
வெறும் காரணம்,न्यायोचित उद्देश्य
வை,अंतः कोट
காப்பக காப்பாளர்,पुरालेखपाल
கெட்டில்-டிரம்,"नगाड़ा, नक्कारा"
முக்கிய வார்த்தை,संकेत शब्द
அரசன்,राजा
இராச்சியம்,"राज्य, राजा"
கிங்லெட்,क्षुद्र राज
கிங் மேக்கர்,"भूपकर्त्ता, राजविधाता"
அரசாட்சி,राजपद
அரசாட்சி,2. राजतंत्र
சமையலறை அமைச்சரவை,गुप्त सलाहकार
மாவீரர்,नाइट
அரசாட்சி,नाइट पद
கிங்ட்ஸ் மருத்துவமனைகள்,नाइट्स हॉसपिटेलर्स
செயின்ட் ஜான் மாவீரர்கள்,नाइट्स ऑफ सेन्ट जॉन
நைட் டெம்ப்ளர்,नाइट टेम्पलर
கு க்ளக்ஸ் கிளான் (KKK),कू क्लक्स क्लान
குமிண்டாங்,"कोमिंतांग, कूमिंतांग"
பாமர மக்கள்,"सामान्य धर्मोपासक वर्ग, उपासक वर्ग"
லான்ஸ்,"भाला, कुंत"
லான்சர்,"भालाधारी, भालासवार, कुंतधारी"
பின்னர் குப்தர்கள்,उत्तर गुप्तवंश
சட்டப்படியான வாரிசு,वैधा उत्तराधिकारी
சட்டமின்மை (=சீர்குலைவு),अव्यवस्था
சட்டமின்மை (=சீர்குலைவு),2. अराजकता
சட்ட அதிபதிகள்,लॉ लॉर्डस
பக்தியின் சட்டம்,(अशोक द्वार प्रवर्तित) धर्म
உலக நாடுகள் சங்கம்,राष्ट्र संघ
மரபு (=விருப்பம்),() रिक्थ
மரபு (=விருப்பம்),(2) वसीयत संपदा
சட்டப்படியான வாரிசு,"वैध उत्तराधिकारी, कानूनी वारिस"
சட்டப்படி,पोपदूत
சட்டப்படி,2. लीगेट
சட்டப்படி,"3. प्रणिधि, मितार्थ दूत"
புராண,आख्यान
புராண,2. लेख
படையணி,लीजन
படையணி,2. सैन्य दल
லெஜியன் ஆஃப் ஹானர்,लीजन ऑफ ऑनर
Lese majesty (=lese majeste),राजद्रोह
குறைவான மாநிலங்கள்,लघु राज्य
நம்பிக்கைக் கடிதங்கள்,प्रत्यय-पत्र
லீஜ்-பிரபு,सीमांत स्वामी
லீஜ் மனிதன்,() सेवाबद्ध सामंत
லீஜ் மனிதன்,"(2) परिचर, खिदमतगार"
ஆயுள் தண்டனை,आजीवन कारावास
பரம்பரை,वंश परम्परा
குட்டி இங்கிலாந்துக்காரர்,लिटिल इंग्लैंडर
சிறிய வாகனம் (=குறைவான வாகனம்),हीनयान
கடல்சார் மாநிலம்,समुद्र तटवर्त्ती राज्य
வழிபாட்டு முறைகள்,प्रार्थना-विधि
வழிபாட்டு முறை,प्रार्थना विधि
உள்ளூர் விசுவாசம்,स्थानीय निष्ठा
உள்ளாட்சி-சுய அரசு,"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन"
நீண்ட பாராளுமன்றம்,लौंग पार्लियामैंट
தாழ்ந்த நாடுகள்,"लो कंट्रीज़, निम्नतल देश"
விசுவாசமான,निष्ठावान
விசுவாசம்,निष्ठा
மச்சியாவெல்லியன் கொள்கை,मैकियाविली नीति
மேக்னா கார்ட்டா,मेग्ना कार्टा
மேக்னம் கான்சிலியம்,"मैगनम कान्सिलियम, उच्च परिषद्"
மாலும் தடை,राज्यवर्जित कृत्य
மாண்டமஸ்,परमाधिदेश
ஆணை,अधिदेश
"ஆணை, வகுப்பு &#39;ஏ&#39;",अधिदेश वर्ग 'क'
"ஆணை, வகுப்பு &#39;பி&#39;",अधिदेश वर्ग 'ख'
"ஆணை, வகுப்பு &#39;சி&#39;",अधिदेश वर्ग 'ग'
ஆணை அமைப்பு,अधिदेश पद्धति
கட்டாய நிலை,अधिदेश प्राप्त राज्य
மங்கோனல்,"मेंगोनेल, प्रक्षेपास्त्र"
அறிக்கை,घोषणा-पत्र
சூழ்ச்சிகள்,"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल"
போர் நாயகன்,"युद्धपोत, जंगी जहाज"
மேனர்,"मेनर, सामंत-भूमि"
மேனர்,2. सामंत गढ़ी
மனித சக்தி,"जनशक्ति, जन बल"
மனித சக்தி,2. श्रमिक शक्ति
மனுமிஷன்,दासत्वमुक्ति
மனுமித்,दासत्व से मुक्ति
கையெழுத்துப் பிரதி,हस्तलेख ग्रथ
கையெழுத்துப் பிரதி,2. पांडुलिपि
கையெழுத்துப் பிரதி,3. हस्तलिखित ग्रंथ
கொள்ளைக்காரன்,लुटेरा
கடல் பெல்ட்,"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र"
கடல் நாகரிகம்,"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता"
கடல்சார் கொடி,"समुद्री ध्वज, समुद्री पताका"
கடல்சார் சக்திகள்,समुद्री शक्तियाँ
கடல்சார் இறையாண்மை,समुद्री प्रभुसत्ता
கடல் போர்,समुद्री युद्ध
மார்க்விஸ்,मार्क्विस
மார்க்விசேட்,मार्क्विस का पद
இராணுவ சட்டம்,"मार्शल लॉ, फौजी शासन"
தற்காப்பு இனங்கள்,लड़ाकू जातियाँ
தியாகி,शहीद
படுகொலை,"हत्याकांड, जनसंहार"
சூழ்ச்சி நிறை,सैन्य पुंज
மாஸ்டர்-அட்-ஆர்ம்ஸ்,मास्टर एट आर्म्स
விழாக்களின் மாஸ்டர்,"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक"
வீட்டு மாஸ்டர்,राजभवन प्रबन्धक
குதிரையின் மாஸ்டர்,मास्टर ऑफ हॉर्स
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,मास्टर ऑफ द रोल्स
பொருத்துக,"तोड़ा, टोटा"
பொருத்துக,2. पलीता
தீப்பெட்டி,तोड़ेदार बंदूक
திருமண கூட்டணி,"वैवाहिक संबंध, विवाह द्वारा मैत्री"
மத்திய தரைக்கடல் சக்திகள்,"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र"
மென்ஷிவிக்,"मेन्शेविक, नरम दलीय रूसी साम्यवादी"
கூலிப்படை,भृतक सेना
கூலிப்படை வீரர்,"भृतक सैनिक, भाड़े का सिपाही"
வியாபாரி,व्यापारी जहाज़
இடைக்காலம்,"मध्य युग, मध्य काल"
மத்திய கிழக்கு,"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व"
நடுத்தர பாதை,मध्य समुद्री मार्ग
நடுத்தர பாதை,मध्यम मार्ग
நடுத்தர வழி (=நடுவழி),"मध्य मार्ग, बीच का रास्ता"
புலம் பெயர்ந்தவர்,प्रवासी
இடம்பெயர்தல்,प्रवास
இடம்பெயர்தல்,2. स्थानांतर गमन
இடம்பெயர்தல்,3. देशांतर गमन
இராணுவவாதம்,सैन्यवाद
இராணுவவாதம்,2. फ़ौजी शासन व्यवस्था
இராணுவவாதம்,3. सैन्य युद्धवाद
இராணுவவாதம்,4. युद्ध प्रियता
இராணுவவாதி,सैन्यवादी
இராணுவவாதி,2. युद्धवादी
இராணுவமயமாக்கல்,सैन्यीकरण
இராணுவமயமாக்கல்,2. सैनिकीकरण
இராணுவமயமாக்கல்,3. फ़ौजी शासन
இராணுவ தந்திரவாதி (=தந்திரவாதி),समरतंत्री
இராணுவ தந்திரவாதி (=தந்திரவாதி),2. व्यूह कुशन
இராணுவ தந்திரங்கள் (=தந்திரங்கள்),"समरतंत्र, समर विद्या, युद्ध विद्या"
மிலிஷியா,"नागरिक सेना, सिंहबंदी"
மிலிஷியா,2. मिलिशिया
தவறான ஆட்சி,कुशासन
விடுபட்ட இணைப்பு,लुप्त कड़ी
பணி,"दूतमंडल, मिशन"
பணி,2. सेवादल गठित मंडल
பணி,3. दौत्यकर्म
கலப்பு இனம்,मिश्र प्रजाति
நவீன வரலாறு,आधुनिक इतिहास
மோடஸ் விவேண்டி,"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था"
ஒற்றையாட்சி,मठवास
மன்னர்,एकराष्ट्र
மன்னர்,2. राजा
முடியாட்சி,राजतंत्रवाद
முடியாட்சி,2. राजतंत्र से सिद्धान्त
மன்னராட்சியாளர்,राजतंत्रवादी
முடியாட்சி,"राजतंत्र, एकराट्तंत्र"
மடாலயம்,मठ
மடாலயம்,2. बिहार
மடாலயம்,3. संधाराम
துறவறம்,मठजीवन
துறவறம்,2. मठतंत्र
துறவி,भिक्षु
தாய் நாடு,"मूल देश, मातृदेश"
தாய்நாடு,मातृभूमि
பாராளுமன்றங்களின் தாய்,संसद जननी
முக்ராக்கர்கள்,"मकरेकर, कीचड़ उछालने वाला"
மம்மி,"ममी, चिरशव"
அருங்காட்சியகம்,"संग्रहालय, अजायबघर"
மஸ்கட்,"तुपक, लंबी बंदूक, तुफंग"
மஸ்கடியர்,"बंदकूची, बरकंदाज़"
மஸ்கெட்ரி,बरकंदाज़ों का दस्ता
மஸ்கெட்ரி,2. बरकंदाज़ी
மஸ்டர் மாஸ்டர்,सैनिक उपस्थिति अधिकारी
மஸ்டர்-ரோல்,सैनिक नामावली
மஸ்டர்-ரோல்,2. उपस्थिति नामावली
கலகம்,"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत"
கலகம் சட்டம்,"विद्रोह विधि, म्यूटिनी एक्ट"
மர்ம கப்பல்,रहस्यपूर्ण जहाज
விவரிப்பு,वर्णन
தேசம்,राष्ट्र
பூர்வீகம்,"दैशवासी, देशीय व्यक्ति"
சொந்த மாநிலம்,रजवाड़ा
இயற்கைவாதம்,प्रकृतिवाद
இயற்கை உரிமைகள்,"नैसर्गिक अधिकार, प्राकृतिक अधिकार"
நாஜி,"नात्सी, नाज़ी"
நாஜி புரட்சி,"नात्सी क्रांति, नाज़ी क्रांति"
நாசிசம்,"नाज़ीवाद, नात्सीवाद"
கிழக்குக்கு அருகில்,निकट पूर्व
நீக்ரோ,नीग्रो
நீக்ரோபில்,नीग्रो समर्थक
நீக்ரோபிலிசம்,नीग्रो प्रेम
நீக்ரோபோபியா,नीग्रो भय
நடுநிலை,तटस्थ
நடுநிலை நாடு,तटस्थ देश
புதிய ஒப்பந்தம்,"न्यूडील, नई नीति, नई व्यवस्था"
புதிய உலகம்,नूतन विश्व
பெருந்தன்மை,"अभिजात वर्ग, अमीर वर्ग"
உன்னத,"अभिजात, अमीर"
உன்னத,2. मोहर
நாடோடி,"खानाबदोश, यायावर"
நாடோடி கூட்டம்,यायावर दल
நாடோடிகள்,खानाबदोशी जिंदगी
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,"अनाक्रमण अनुबंध, अनाक्रमण समझौता"
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,अनाक्रमण संधि
போர் புரியாத நிலை,अयोधी राष्ट्र
ஒத்துழையாமை,असहयोग
ஒத்துழையாமை இயக்கம்,असहयोग आंदोलन
முகப்பு,(सिक्के का) मुख्य भाग
