Tamil,Bengali
"இறுக்கமாக நிரம்பிய, இறுக்கமாக நிரம்பிய","tightly packed, tightly packed"
நன்கு தொகுக்கப்பட்ட அமைப்பு,ভাল প্যাকেজ গঠন
நெருங்கிய அணுகுமுறை,নিকটতম পন্থা
சமீபத்திய பேக்,সর্বশেষ বস্তাবন্দী
நெருக்கமான பார்வை,ঘনিষ্ঠ দৃশ্য
"மேகங்கள், மேகங்கள், மங்கல், புள்ளிகள்","মেঘ, মেঘ, ঝাপসা, দাগ"
கொத்து,গুচ্ছ
"கரடுமுரடான, கரடுமுரடான, கச்சா, தரமற்ற, சுத்திகரிக்கப்படாத","মোটা, মোটা, অশোধিত, নিম্নমানের, অপরিশোধিত"
மேக்ரோ படிக,ম্যাক্রো স্ফটিক
"கடற்கரை, இலக்கு வீடு (ரேடார்)","উপকূল, টার্গেট হাউস (রাডার)"
"கவர், கோட், கோட், பூச்சு","আবরণ, আবরণ, আবরণ, আবরণ"
"பூச்சு, பூச்சு, பூச்சு","আবরণ, আবরণ, আবরণ"
கோக்ஸ்,শান্ত করা
"குறியீடு, அடையாளம், குறியீடு, குறியீடு, குறியீடு","কোড, সাইন, কোড, কোড, কোড"
குறியிடப்பட்டது,কোডেড
குறியீட்டு துடிப்பு,কোডিং পালস
குணகம்,গুণাঙ্ক
கட்டுப்பாடு,সংযম
சஸ்பென்ஸ்,সাসপেন্স
"இணைப்பு, இணைவு","affiliation, affiliation"
"இணைக்கப்பட்ட, இணைக்கப்பட்ட","affiliated, attached"
ஒற்றுமை,সংহতি
சன்சாஞ்சி,সানসানজি
ஜாதகம்,রাশিফল
சுருண்டது,কুণ্ডলীকৃত
"சுருள், சுருள் கட்டிடம், சுருள்","coiling, coil building, coiling"
தட்டையானது,সমান
குளிர்,ঠান্ডা
குறைந்த வெப்பநிலை உமிழ்வுகள்,নিম্ন তাপমাত্রা নির্গমন
துணை வெப்ப நியூட்ரான்கள்,সাবথার্মাল নিউট্রন
அழித்தல்,ধ্বংস
"இணை, கிளை, கிளை","জামানত, শাখা, শাখা"
"ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர்","সমন্বয়কারী, সমন্বয়কারী, সংগ্রাহক"
சேகரிப்பு,সংগ্রহ
"கூட்டு, மக்கள் தொகை","সমষ্টিগত, জনসংখ্যা"
"சேகரிப்பான், சேகரிப்பான், சேகரிப்பான்","সংগ্রাহক, সংগ্রাহক, সংগ্রাহক"
மோதும் துகள்,সংঘর্ষকারী কণা
இணையான,সমান্তরাল
"இணையான, ஒரே திசையில்","সমান্তরাল, একমুখী"
இணைகரம்,সমান্তরাল বৃত্ত
சீரமைப்பு,প্রান্তিককরণ
சீரமைப்பு,প্রান্তিককরণ
"மோதல், மோதல், மோதல்","সংঘর্ষ, সংঘর্ষ, সংঘর্ষ"
கூழ்,কোলয়েড
"வண்ணமானி, நிறமானி","কালারমিটার, কালারমিটার"
வண்ண குருட்டுத்தன்மை,বর্ণান্ধতা
பாத்திரம்,চরিত্র
"நிரல், நிரல்","কলাম, কলাম"
"கமா, டஃப்ட், வால், வால்","কমা, টুফ্ট, লেজ, লেজ"
"சேர்க்கை, சேர்க்கை, குவிப்பு","combination, combination, accumulation"
கூட்டு உயிர்,যৌগিক স্বরবর্ণ
கூட்டு உயிர்,যৌগিক স্বরবর্ণ
பொறுப்பு,দায়
எரிப்பு,দহন
வணிக ஃபெரைட்,বাণিজ্যিক ফেরাইট
"பொதுவான, பொதுவான, பொதுவான, பொதுவான, பொதுவான","সাধারণ, সাধারণ, সাধারণ, সাধারণ, সাধারণ"
தொடர்புகள்,যোগাযোগ
"திசைதிருப்பல், தரவு மாற்றம், வரிசைமாற்றம்","ডাইভারশন, ডেটাম পরিবর্তন, স্থানান্তর"
"கம்யூட்டர், கம்யூட்டர், கம்யூட்டர்","কমিউটেটর, কম্যুটেটর, কম্যুটেটর"
"ஒப்பீட்டாளர், ஒப்பிடுபவர்","comparator, comparator"
ஒப்பீடு,তুলনা
"திசைகாட்டி, திசைகாட்டி, திசைகாட்டி","কম্পাস, কম্পাস, কম্পাস"
"இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை","সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য"
"ஈடு செய், பழிவாங்கு","ক্ষতিপূরণ, প্রতিশোধ"
"இழப்பீடு, இழப்பீடு, இழப்பீடு","ক্ষতিপূরণ, ক্ষতিপূরণ, ক্ষতিপূরণ"
எதிர் நடவடிக்கைகள்,পাল্টা ব্যবস্থা
"தொகுத்தல், விளக்கம்","সংকলন, ব্যাখ্যা"
"தொகுத்தல், விளக்கம்","সংকলন, ব্যাখ্যা"
நிரப்புத்தன்மை,পরিপূরকতা
துணை,সাপ্লিমেন্ট
முழுமை,সম্পূর্ণ
முழுமையான செல்,সম্পূর্ণ সেল
முழுமையான பண்பேற்றம்,সম্পূর্ণ মড্যুলেশন
"சிக்கலான, சிக்கலான, தொகுப்பு","জটিল, জটিল, প্যাকেজ"
சிக்கலான அணு,জটিল পরমাণু
சிக்கலான செயல்பாடு,জটিল ফাংশন
வடிவம்,বিন্যাস
சிக்கலான பொறிமுறை,জটিল প্রক্রিয়া
பின்தொடர்தல்,ফলো-আপ
"கூறு, தொடர்புடைய கூறு","উপাদান, সংশ্লিষ্ট উপাদান"
"இணைந்த, கலப்பு","যৌগিক, যৌগিক"
"கலப்பு, கலப்பு, ஒருங்கிணைந்த, நிதி, கூட்டு","মিশ্র, মিশ্র, সম্মিলিত, অর্থ, যৌগিক"
அஸ்ரல் ஊசல்,asral দুল
"அமுக்கி (பதிப்பு), சுருக்கு (வி.)","কম্প্রেস (সম্পাদনা), কম্প্রেস (v.)"
சுருக்கப்பட்டது,সংকুচিত
சுருக்கத்தன்மை,সংকোচনযোগ্যতা
சுருக்கக்கூடிய,সংকোচনযোগ্য
சுருக்கம்,সঙ্কোচন
"அமுக்கி, அமுக்கி","কম্প্রেসার, কম্প্রেসার"
"காம்ப்டன் எலக்ட்ரான், எதிர் சமநிலை எலக்ட்ரான்","কম্পটন ইলেকট্রন, ভারসাম্যহীন ইলেকট্রন"
கணக்கீடு,গণনা
கணக்கீட்டு,গণনামূলক
"கணினி, கணினி, கணினி","কম্পিউটার, কম্পিউটার, কম্পিউটার"
குழிவான,অবতল
பைன்வெக்ஸ்,দ্বিকনভেক্স
"கவனம் செலுத்த, தடிமனாக, குவிய (adj.), குவிய (v.)","মনোনিবেশ করা, ঘন করা, মনোনিবেশ করা (adj.), মনোনিবেশ করা (v.)"
"குவிந்த, குவிந்த, குவிந்த","কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত"
"செறிவு, செறிவு, செறிவு, செறிவு","একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা"
"ஒருமைய, குவிந்த","এককেন্দ্রিক, এককেন্দ্রিক"
கருத்து,ধারণা
கருத்துரு,ধারণাগত
"நெருக்கம், தொடர்பு","অন্তরঙ্গতা, যোগাযোগ"
ஒத்திசைந்த,সুরেলা
"ஒரே நேரத்தில், பின்தங்கிய","concurrent, trailing"
"ஒடுக்கம், ஒடுக்கம்","ঘনীভবন, ঘনীভবন"
"ஒடுங்க, திரவமாக்க, திரவமாக்க","to condense, to liquefy, to liquefy"
"அமுக்கப்பட்ட, திரவமாக்கப்பட்ட, சுருக்கப்பட்ட","ঘনীভূত, তরলীকৃত, সংকুচিত"
"மின்தேக்கி, மின்தேக்கி, சேகரிப்பான்","কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক"
"நிலை, நிலை, நிலை, நிலை, நிலை","শর্ত, শর্ত, শর্ত, শর্ত"
கடத்துத்திறன்,পরিবাহিতা
இயக்கி,ড্রাইভার
ஓட்டுதல்,পরিচালনা
கடத்துத்திறன்,পরিবাহিতা
விசுவாசம்,বিশ্বস্ততা
"கட்டமைப்பு, கட்டமைப்பு","কনফিগারেশন, কনফিগারেশন"
கட்டமைப்பு,কনফিগারেশন
குழப்பமான,কনফোকাল
"ஒற்றுமை, இருமுனையம், சமநிலை","সংগতি, দ্বিমেরুতা, সমতা"
"ஒத்த, ஒத்த","সঙ্গতিপূর্ণ, অভিন্ন"
கூம்பு,কনিক
"இணைத்தல் (v.), இணைந்திருத்தல் (ver.)","conjugate (v.), to be conjugated (ver.)"
பக்கவாட்டு தொடர்புடையது,লেটারাল অ্যাসোসিয়েটেড
சங்கிலி தொடர்பான,চেইন সম্পর্কিত
இணைப்பு வரி,সংযোগকারী লাইন
இணைப்பு,সংযোগ
"ஸ்பான்சர், இணைப்பான்","পৃষ্ঠপোষক, সংযোগকারী"
தொடர்ச்சியாக,একটানা
புரவலர்,পৃষ্ঠপোষক
புரவலர்,পৃষ্ঠপোষক
"நிலைத்தன்மை, நிலைத்தன்மை, தடிமன், தடிமன்","ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব"
"இணக்கமான, எதிர்","সামঞ্জস্যপূর্ণ, বিপরীত"
உரையாடல்,কথোপকথন
உரையாடல்,কথোপকথন
ஸ்திரத்தன்மை,স্থিতিশীলতা
"நிலையான, நிலையான, அசையாத, மாறாத, சீரான","স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন"
கான்ஸ்டன்டன்,কনস্ট্যান্টান
தொடர்ச்சியான ஓட்டம்,ধারাবাহিক প্রবাহ
இணை எண்,কোভারিয়েট সংখ্যা
சுற்றுகளின் சிறப்பியல்புகள்,সার্কিটের বৈশিষ্ট্য
விண்மீன் கூட்டம்,নক্ষত্রপুঞ্জ
"கலவை, கலவை, உருவாக்கம்","রচনা, রচনা, গঠন"
கட்டுப்படுத்தப்பட்ட வேகம்,সীমাবদ্ধ গতি
கட்டுப்பாடு,বাধা
குறுகிய,সংকীর্ণ
நிலையான குறுக்கீடு,টেকসই হস্তক্ষেপ
ஆற்றல் நுகரப்படும்,শক্তি খরচ
"தொடுதல், தொடுதல், தொடுதல்","স্পর্শ, স্পর্শ, স্পর্শ"
"தொடர்பு, தொடர்பு","যোগাযোগ, যোগাযোগ"
மாசுபாடு,দূষণ
"உள்ளடக்கம், பகுதி, பாதி","বিষয়বস্তু, অংশ, অর্ধেক"
"தொடர்ச்சி, தொடர்ச்சி","continuum, continuum"
மாநில தொடர்ச்சி,রাষ্ট্রীয় ধারাবাহিকতা
"தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான","অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
தொடர்ச்சி,ধারাবাহিকতা
"சுருக்க, சுருக்க (ver.)","সংকুচিত করা, সংকুচিত করা (ver.)"
சுருக்கு,সঙ্কুচিত
சுருக்கம்,সংকোচন
எதிர் சுற்றுப்பாதை திசை,কাউন্টার-অরবিটাল দিক
உறவினர் உடல்,আপেক্ষিক শরীর
"மாறுபாடு, மாறுபாடு","বিপরীত, বিপরীত"
கட்டுப்பாடு,নিয়ন্ত্রণ
வெப்பச்சலனம்,পরিচলন
அனுப்பும் பதவி,প্রচার পোস্ট
இரத்தக்குழாய்,ভাস্কুলার
வழக்கமான அணு எடை,নিয়মিত পারমাণবিক ওজন
"குவிய, குவிய","to converge, to converge"
"குவிதல், குவிதல்","convergence, convergence"
ஒன்றிணைக்கும் லென்ஸ்,কনভারজিং লেন্স
"எதிர், எதிர்","বিপরীত, বিপরীত"
VICA மாறாக,বিপরীতভাবে
மாற்றம்,রূপান্তর
மாற்றப்பட்டது,রূপান্তরিত
மாற்றி,রূপান্তরকারী
மாற்றத்தக்க லென்ஸ்,রূপান্তরযোগ্য লেন্স
குவிந்த,উত্তল
குவிவு,উত্তল
குவிந்த,উত্তল
பைகான்வெக்ஸ்,দ্বিকনভেক্স
குளிரூட்டி,কুল্যান্ট
"குளிரூட்டி, குளிர்விப்பான்","রেফ্রিজারেন্ট, চিলার"
குளிரூட்டும் குழாய்,কুলিজ টিউব
குளிர்ச்சி,শীতল
குளிரூட்டி,কুল্যান্ট
கூட்டுறவு நிகழ்வு,সহযোগিতামূলক ঘটনা
"ஒருங்கிணை, ஒருங்கிணை","সমন্বয় করা, সমন্বয় করা"
இயக்குனர் அச்சு,পরিচালক অক্ষ
பிளானர்,প্ল্যানার
சமதளம்,সমতলতা
"நகல், நகல், நகல்","অনুলিপি, অনুলিপি, অনুলিপি"
கோர்,মূল
மைய எலக்ட்ரான்,মূল ইলেকট্রন
கோரியோலிஸ் முடுக்கம்,কোরিওলিস ত্বরণ
கோரியோலிஸ் படை,কোরিওলিস বল
"கிரிட், கரோனா","কিরিত, করোনা"
கொரோனா ஆஸ்திரேலிஸ்,করোনা অস্ট্রেলিয়া
கரோனா பொரியாலிஸ்,করোনা বোরিয়ালিস
சூரிய ஒளி,সুর্যের আগুনের ফুল্কি
சிறுமணி,দানা
சிறுமணி,দানাদার
"சரி, சரி","সঠিক, সঠিক"
திருத்தப்பட்ட,সংশোধিত
"திருத்தம், திருத்தம்","সংশোধন, সংশোধন"
இணை உறவு,সহ- সম্পর্ক
"ஒத்துப்போக, ஒத்துப்போக","correspond, correspond"
சங்க விதிகள்,সমিতির নিয়ম
துணை,অনুষঙ্গ
கொசைன் விதி,কোসাইন নিয়ম
விண்வெளி மிகுதி,স্থান প্রাচুর্য
அண்டவியல்,মহাজাগতিক
விண்வெளி கதிர் வெடிப்பு,মহাকাশ রশ্মি বিস্ফোরিত
"விண்வெளிக் கதிர், காஸ்மிக் கதிர்","মহাকাশ রশ্মি, মহাজাগতিক রশ্মি"
விண்வெளி மழைப்பொழிவு,স্থান বৃষ্টিপাত
விண்வெளி,স্থান
அண்டவியல்,মহাজাগতিক
"அண்டவியல், அண்டவியல்","cosmology, cosmology"
விண்வெளி,মহাকাশচারী
விண்வெளி,মহাকাশবিজ্ঞান
"அண்டம், பிரபஞ்சம்","কসমস, মহাবিশ্ব"
கூலம்ப்,কুলম্ব
கூலோமி பகுதி,কুলোমি এলাকা
கூலோமீட்டர்,কুলমিটার
"எண்ணு, எண்ணு, எண்ணு, எண்ணு","গণনা, গণনা, গণনা, গণনা"
"எண்ணுதல், தலைகீழ் எண்ணுதல்","গণনা, বিপরীত গণনা"
"கால்குலேட்டர், கவுண்டர், பேனல்","ক্যালকুলেটর, কাউন্টার, প্যানেল"
எதிரெதிர் திசையில்,ঘড়ির কাঁটার বিপরীত দিকে
"தலைகீழ் மின்னோட்டம், எதிர் மின்னோட்டம்","বিপরীত বর্তমান, বিপরীত বর্তমান"
மின்னோட்ட சக்தியை எதிர்க்கிறது,বিরোধী ইলেক্ট্রোমোটিভ ফোর্স
பிரதிநிதித்துவம்,ডেপুটেশন
தலைகீழ் உடற்பகுதி,বিপরীত ধড়
எண்ணிக்கை விகிதம்,গণনা হার
"எண்ணு, எண்ணு-எண், எண்ணு, எண்ணு","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
படை ஜோடி,বল জোড়া
இணைந்தது,যুগল
இணைப்பான்,সংযোজনকারী
இணைத்தல்,কাপলিং
"நோக்கம் திசை, பாதை, பாதை","অভিপ্রেত দিক, পথ, পথ"
கோவலன்சி,সমযোজীতা
கோவலன்சி,সমযোজীতা
ஒத்துழைப்பவர்,সহযোগী
இணை மாறுபாடு,সহবাস
உடன்படும்,সহগামী
"கவரேஜ் பகுதி, ஒளிபரப்பு பகுதி","কভারেজ এলাকা, সম্প্রচার এলাকা"
கவர் தாள்,কভার শীট
அரட்டை,বকবক
கருவுறுதல் விகிதம்,উর্বরতার হার
சிறிய விலகல்,সামান্য বিকৃতি
உச்சம்,চূড়া
"அளவுகோல், அளவுகோல்","মাপকাঠি, মানদণ্ড"
முக்கியமான,সমালোচনামূলক
விமர்சனம்,সমালোচনা
மகர கிளிப்,মকর ক্লিপ
வஞ்சகர்களின் இருண்ட சாம்ராஜ்யம்,দুর্বৃত্তদের অন্ধকার রাজ্য
குறுக்கு-கலப்பின கலப்பு,ক্রস-হাইব্রিড হাইব্রিডাইজেশন
குறுக்கு இசைக்குழு தொடர்பு,ক্রস ব্যান্ড যোগাযোগ
பொருத்தமற்ற தன்மை ஆளுமை,অপ্রাসঙ্গিক চরিত্রের অবয়ব
குறுக்கு உறவுகள்,ক্রস বন্ধন
கடக்கும் பகுதி,অতিক্রম করা এলাকা
குறைந்தது பிறழ்வு லென்ஸ்,ন্যূনতম বিকৃতি লেন্স
குறுக்கு தயாரிப்பு,ক্রস পণ্য
பொருத்தமற்ற சமிக்ஞை,অপ্রাসঙ্গিক সংকেত
மாடிகளின் ஆக்கிரமிப்பு,মেঝে দখল
மாற்றம் மண்டலம்,রূপান্তর জোন
மாற்றம் புள்ளி,রূপান্তর বিন্দু
பரிமாற்ற மதிப்பு,বিনিময় মূল্য
vector-product vector தயாரிப்பு,ভেক্টর-পণ্য ভেক্টর-পণ্য
"குறுக்கு வெட்டு, குறுக்கு வெட்டு","ক্রস বিভাগ, ক্রস বিভাগ"
"பல கால, கலப்பின கால","মাল্টিপল টার্ম, হাইব্রিড টার্ম"
குறுக்கு கம்பி,ক্রস তারের
"கிரீடம் ஒளியியல் கண்ணாடி, கிரீடம் ஒளியியல் கண்ணாடி","মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস"
குளிர்விக்கும் கலவை,শীতল মিশ্রণ
குறைந்த வெப்பநிலை மின்னணுவியல்,নিম্ন তাপমাত্রা ইলেকট্রনিক্স
தாழ்வெப்பநிலை,হাইপোথার্মিয়া
கிரையோஜெனிக் ஆய்வகம்,ক্রায়োজেনিক পরীক্ষাগার
நிம்ரதாபிகி,নিমরতাপিকি
உறைபனி அளவு,হিমায়িত পরিমাপক
கிரையோமெட்ரிக் மாறிலி,ক্রাইমেট্রিক ধ্রুবক
படிகம்,স্ফটিক
"படிக, நார்ச்சத்து","স্ফটিক, তন্তুযুক্ত"
"படிகமாக்கல், படிகமாக்கல், படிகமாக்கல்","স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ"
படிக விஞ்ஞானி,স্ফটিক বিজ্ঞানী
படிக-கட்டமைப்பு,স্ফটিক-কাঠামোগত
படிக அமைப்பு,স্ফটিক গঠন
"படிகவியல், படிக அறிவியல்","ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান"
லட்டு பரிமாற்ற செயல்பாடு,জালি স্থানান্তর অপারেশন
படிக கறை,স্ফটিক ধোঁয়া
கன சதுரம்,কিউব কিউব
"கன சதுரம், கன சதுரம், கன சதுரம், முக்கோணம், கன சதுரம், முக்கோணம்","ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ"
கன பிளவு,কিউবিক ফাটল
சுற்றுப்பாதை,অরবিটাল
ஒட்டுமொத்த,ক্রমবর্ধমান
க்யூரி மாறிலி,কিউরি ধ্রুবক
கியூரி விளைவு,কিউরি এফেক্ট
"கியூரி பாயிண்ட், கியூரி டெம்பரேச்சர், கியூரி டிமேக்னடைசேஷன் பாயின்ட்","কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট"
கியூரி,কিউরি
ஓடை,প্রবাহ
சிறுபான்மை நீரோடை,স্রোতের সংখ্যালঘু
விநியோகம்,বিতরণ
வளைவு,বক্রতা
வளைவு வளைவு கோடு,বক্ররেখা বক্ররেখা
வளைந்த,বাঁকা
வளைவு பட்டை,বক্ররেখা বার
வளைந்த பக்கம்,বাঁকা পাতা
வளர்ச்சி வளைவு,বৃদ্ধি বক্ররেখা
வளைவு,বক্ররেখা
"துளைப்பான், வெட்டுதல்","ছিদ্রকারী, কাটা"
இறுதி மண்டலம்,শেষ স্থান
இறுதி அதிர்வெண்,শেষ ফ্রিকোয়েন্সি
இறுதி புள்ளி,শেষপ্রান্ত
முனைய புள்ளி வேகம்,টার্মিনাল পয়েন্ট বেগ
முனைய மின்னழுத்தம்,টার্মিনাল ভোল্টেজ
"நிகழ்த்துபவர், நிகழ்த்துபவர்","অভিনয়কারী, অভিনয়কারী"
சைபர்நெடிக்ஸ்,সাইবারনেটিক্স
"சுழற்சி, சுழற்சி, சுழற்சி","চক্র, চক্র, চক্র"
வினாடிக்கு சுழற்சிகள்,প্রতি সেকেন্ডে চক্র
"சுழற்சி, சுழற்சி","চক্রাকার, চক্রীয়"
சுழல்,স্পিন
சுழற்சி ஊசல்,চক্রীয় পেন্ডুলাম
சைக்ளோட்ரான்,সাইক্লোট্রন
சைக்ளோட்ரான் அதிர்வெண்,সাইক্লোট্রন ফ্রিকোয়েন্সি
"உருளை, உருளை","সিলিন্ডার, সিলিন্ডার"
"உருளை, உருளை வடிவம், உருளை, உருளை","নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার"
சிலிண்டர் ஹார்மோனிக்,সিলিন্ডার সুরেলা
ஈரப்படுத்தப்பட்டது,স্যাঁতসেঁতে
damped எளிய ஹார்மோனிக் அலைவு,স্যাঁতসেঁতে সহজ সুরেলা দোলন
தணிப்பு,দাম্পার
டேனியல் செல்,ড্যানিয়েল সেল
இருள்,অন্ধকার
"நன்கொடை வளங்கள், துணை வளங்கள், நம்பிக்கை வளங்கள்","রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স"
"சிதைவு உற்பத்தியாளர், பால் உற்பத்தி, பெற்றோர், சந்ததி","পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর"
டேவிசன் சூடான பரிசோதனை,ডেভিসন গরম পরীক্ষা
டி.சி. (ஆணை),ডিসি (নির্দেশক)
செயலற்ற பகுதி,নিষ্ক্রিয় অংশ
அமைதியான இடம்,নীরব জায়গা
டி பிராக்லி அலைநீளம்,ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য
Debye பண்பு வெப்பநிலை,Debye বৈশিষ্ট্যগত তাপমাত্রা
"Debye நீளம், Debye தூரம்","Debye দৈর্ঘ্য, Debye দূরত্ব"
கடன்-இடைவெளி,ঋণ অবকাশ
சிதைவு,ক্ষয়
சிதைவு குறியீடு,ক্ষয় সূচক
நீர்த்த,diluent
தடு,স্থগিত করা
இடைநிறுத்த நேரம்,বিরতি সময়
டெசிபல்,ডেসিবেল
டெசிபிலோமீட்டர்,ডেসিবেলোমিটার
"தசம, தசம","দশমিক, দশমিক"
வகைப்பாடு,শ্রেণীবিভাগ
"எழுச்சி, புரட்சி, முயற்சி, சரிவு","উত্থান, বিপ্লব, উদ্যোগ, পতন"
ஐசோமெட்ரிக் வட்டம்,আইসোমেট্রিক বৃত্ত
குறிவிலக்கி,ডিকোডার
"சிதைவு, கரைதல்","পচন, দ্রবীভূতকরণ"
டிகம்பரஷ்ஷன்,ডিকম্প্রেশন
தூய்மைப்படுத்துதல்,দূষণ
அலங்காரம்,অলংকরণ
இணைத்தல்,সংযোজন
செயல்பாடு குறைகிறது,হ্রাস ফাংশন
வானிலை,আবহাওয়া
மீறல்,লঙ্ঘন
அடித்தளம்,সাবফ্লোর
ஆழமான இடம்,গভীর স্থান
வழித்தோன்றல்,ডেরিভেশন
"குறைபாடு, பிழை, சேதம், குறைபாடு","ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি"
தவறான,অন্যায়
நோய் எதிர்ப்பு சக்தி,অনাক্রম্যতা
வரம்பு கதவு,সীমাবদ্ধ দরজা
"வரையறை, தெளிவு","সংজ্ঞা, স্বচ্ছতা"
திசைதிருப்ப,বিচ্যুত
deflector,অপসারণকারী
"விலகல், விலகல்","deflection, deflection"
திசை திருப்பும் கவனம்,বিচ্যুতিপূর্ণ ফোকাস
விலகல்-இரட்டை கண்ணாடி,প্রতিফলন-দ্বৈত আয়না
விலகல் மண்டலம்,বিচ্যুতি অঞ্চল
ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்,মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি
சுருக்க தட்டுகள்,সংক্ষেপণ প্লেট
கவனம்,ফোকাস
சிதைவு,বিকৃতি
"சிதைவு, சிதைவு","বিকৃতি, বিকৃতি"
விகாசன்,ভিগাসন
"அநாகரிகம், துஷ்பிரயோகம்","debauchery, debauchery"
"தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)","to be defiled (ver.), degraded (n.), degraded (v.)"
கழிவு வாயு,বর্জ্য গ্যাস
"aberration, aphasia, deprivation, deprivation","aberration, aphasia, deprivation, deprivation"
மகிழ்ச்சியளிக்கிறது,সন্তোষজনক
"பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்","ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব"
செறிவு-தொகுதி,ঘনত্ব-ভলিউম
விலகல் அளவு,বিয়োজন পরিমাণ
சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்,স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী
அயனியாக்கம் அளவு,আয়নকরণের পরিমাণ
துருவமுனைப்பு அளவு,মেরুকরণের মাত্রা
துல்லியத்தின் அளவு,নির্ভুলতা পরিমাণ
ஈரப்பதம் நீக்குதல்,dehumidification
டீயோனைசேஷன்,ডিওনাইজেশন
தாமதம்,বিলম্ব
தாமதமாக,বিলম্বিত
உள்ளூர்மயமாக்கல்,স্থানীয়করণ
டெல்டா செயல்பாடு,ডেল্টা ফাংশন
demagnetization,চুম্বকীয়করণ
demagnetized வளைவு,চুম্বকীয় বক্ররেখা
காந்தமாக்கி,demagnetizer
டிமாடுலேஷன்,demodulation
அடர்த்தியான நெரிசல்,ঘন যানজট
அடர்த்தி அளவுகோல்,ঘনত্ব পরিমাপক
"அடர்த்தி, அடர்த்தி","ঘনত্ব, ঘনত্ব"
தேய்மான நிலை,অবচয় স্তর
குறைப்பு மண்டலம்,অবক্ষয় অঞ্চল
depolarization,ডিপোলারাইজেশন
துருவப்படுத்தப்பட்டது,depolarized
டிபோலரைசர்,ডিপোলারাইজার
"புலத்தின் ஆழம், புலத்தின் தீவிரம்","ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা"
"பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்","derived polarogram, derived polarogram"
பெறப்பட்டது,উদ্ভূত
"இறங்குதல், இறங்குதல்","descending, descending"
"இறங்குதல், இறங்குதல்","descent, decent"
"விவரிக்க, கட்ட, வரைய","বর্ণনা, নির্মাণ, আঁকা"
வகுக்கும்,হর
"வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)","ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)"
அழிவு,ধ্বংস
அழிவு குறுக்கீடு,ধ্বংসাত্মক হস্তক্ষেপ
"அழிவு, அழிவு","ধ্বংসাত্মক, ধ্বংসাত্মক"
"அடையாளம், கண்டறிதல்","সনাক্তকরণ, সনাক্তকরণ"
ஆட்சியர்,সংগ্রাহক
தீர்மானவாதம்,নির্ণয়বাদ
தீர்மானிப்பவர்,নির্ধারক
உறுதியை,সংকল্প
தீர்மானிக்க,নির্ধারণ
தீர்மானிக்கப்பட்டது,নির্ধারিত
டியூடெரான்,ডিউটরন
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி","প্রকাশ করা, বিকাশ করা, বিকাশ করা"
"டெவலப்பர், டெவலப்பர்","বিকাশকারী, বিকাশকারী"
"வளர்ச்சி, வளர்ச்சி","উন্নয়ন, উন্নয়ন"
விலகல்,বিচ্যুতি
பனி,শিশির
பனி புள்ளி,শিশির বিন্দু
