Assamese,Malayalam
নিদান,രോഗനിർണയം
ডায়েগনষ্টিক চিষ্টেম,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
ডায়েগনষ্টিকছ,ഡയഗ്നോസ്റ്റിക്സ്
ডায়েগ্ৰাম,ഡയഗ്രം
ডায়েল কৰক,ഡയൽ ചെയ്യുക
ডায়েল লাইন,ഡയൽ ലൈൻ
ডায়েল টোন,ഡയൽ ടോണ്
ডায়েল আপ কৰক,ഡയൽ അപ്
সংলাপ,ഡയലോഗ്
সংলাপ বাকচ,ഡയലോഗ് ബോക്സ്
ডায়েলআপ মডেম,ഡയലപ്പ് മോഡം
ব্যাস,വ്യാസം
অভিধান,നിഘണ്ടു
পাৰ্থক্য,വ്യത്യാസം
ডিজিটেল,ഡിജിറ്റൽ
ডিজিটেল চেনেল,ഡിജിറ്റൽ ചാനൽ
ডিজিটেল বৰ্তনী,ഡിജിറ്റൽ സർക്യൂട്ട്
ডিজিটেল কম্পিউটাৰ,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
ডিজিটেল ডাটা,ഡിജിറ്റൽ ഡാറ്റ
ডিজিটেল সুবিধা,ഡിജിറ്റൽ സൗകര്യം
ডিজিটেল ফিল্টাৰ,ഡിജിറ്റൽ ഫിൽട്ടർ
ডিজিটেল লাইব্ৰেৰী,ഡിജിറ്റൽ ലൈബ്രറി
ডিজিটেল মডুলেচন,ഡിജിറ്റൽ മോഡുലേഷൻ
ডিজিটেল মনিটৰ,ഡിജിറ്റൽ മോണിറ്റർ
ডিজিটেল ছবি,ഡിജിറ്റൽ ചിത്രം
ডিজিটেল স্বাক্ষৰ,ഡിജിറ്റൽ ഒപ്പ്
ডিজিটেল চুইচ,ഡിജിറ്റൽ സ്വിച്ച്
ডিজিটেলৰ পৰা এনালগলৈ (D/A) ৰূপান্তৰক,ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ
ডিজিটাইজেচন,ഡിജിറ്റൈസേഷൻ
ডিজিটেলাইজ কৰক,ഡിജിറ്റൈസ് ചെയ്യുക
ডিজিটাইজাৰ,ഡിജിറ്റൈസർ
ডাইঅ&#39;ড,ഡയോഡ്
পোনপটীয়া,നേരിട്ട്
প্ৰত্যক্ষ ঠিকনা,നേരിട്ടുള്ള വിലാസം
প্ৰত্যক্ষ ৰূপান্তৰ,നേരിട്ടുള്ള പരിവർത്തനം
প্ৰত্যক্ষ সংযোজন,നേരിട്ടുള്ള സംയോജനം
প্ৰত্যক্ষ মেমৰি অভিগম (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
প্ৰত্যক্ষ স্মৃতিশক্তি প্ৰৱেশ (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
প্ৰত্যক্ষ পদ্ধতি,നേരിട്ടുള്ള രീതി
নিৰ্দেশনা,നിർദ്ദേശം
ডাইৰেকটৰী,ഡയറക്ടറി
ডাইৰেকটৰি চাৰ্ভাৰ,ഡയറക്ടറി സെർവർ
ডাইৰেকটৰি সেৱা,ഡയറക്ടറി സേവനം
অক্ষম,പ്രവർത്തനരഹിതമാക്കുക
সংকেত নিষ্ক্ৰিয় কৰা,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
সংযোগ বিচ্ছিন্ন কৰক,വിച്ഛേദിക്കുക
বিচ্ছিন্ন,വ്യതിരിക്തമായ
ডিস্ক,ഡിസ്ക്
ডিষ্কৰ ঠিকনা,ഡിസ്ക് വിലാസം
ডিষ্ক এৰে,ഡിസ്ക് അറേ
ডিষ্কৰ ক্ষমতা,ഡിസ്ക് ശേഷി
ডিষ্ক ড্ৰাইভ,ഡിസ്ക് ഡ്രൈവ്
ডিষ্ক নথিপত্ৰ,ഡിസ്ക് ഫയൽ
ডিষ্ক মেমৰি,ഡിസ്ക് മെമ്മറി
ডিষ্ক কাৰ্য্যকৰপ্ৰণালী (DOS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS)
ডিষ্ক পেক,ഡിസ്ക് പായ്ക്ക്
ডিষ্ক চাৰ্ভাৰ,ഡിസ്ക് സെർവർ
ডিষ্ক সংৰক্ষণ,ഡിസ്ക് സംഭരണം
ডিস্কেট,ഡിസ്കെറ്റ്
ফাইল প্ৰদৰ্শন কৰক,ഫയൽ പ്രദർശിപ്പിക്കുക
ছবি প্ৰদৰ্শন কৰক,ചിത്രം പ്രദർശിപ്പിക്കുക
নিষ্পত্তি,നിർമാർജനം
দূৰত্ব,ദൂരം
দূৰত্বৰ ফলন,ദൂരം പ്രവർത്തനം
বিকৃতি,വളച്ചൊടിക്കൽ
বিতৰণ কৰা হৈছে,വിതരണം ചെയ്തു
বিতৰণ কৰা তথ্য,വിതരണം ചെയ്ത ഡാറ്റ
বিতৰণ কৰা চাৰ্ভাৰ,വിതരണം ചെയ്ത സെർവർ
বিতৰণ কৰা ব্যৱস্থা,വിതരണം ചെയ്ത സംവിധാനം
বিতৰণমূলক,വിതരണക്കാരൻ
নথিপত্ৰ,പ്രമാണം
নথিপত্ৰ উদ্ধাৰ কৰা হৈছে,പ്രമാണം വീണ്ടെടുത്തു
নথিপত্ৰ উইন্ডো,പ്രമാണ വിൻഡോ
নথিপত্ৰ,പ്രമാണീകരണം
ডমেইন,ഡൊമെയ്ൻ
ডমেইনৰ নাম,ഡൊമെയ്ൻ നാമം
ডট মেট্ৰিক্স প্ৰিন্টাৰ,ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ
তললৈ,താഴേക്ക്
ডাউন লিংক,ഡൗൺ ലിങ്ക്
ডাউন লোডিং,ഡൗൺലോഡ് ചെയ്യുന്നു
ডাউন টাইম,സമയക്കുറവ്
ড্ৰেগিং কৰা,വലിച്ചിടുന്നു
DRAM (ডাইনামিক ৰেম),DRAM (ഡൈനാമിക് റാം)
ড্ৰিফ্ট,ഡ്രിഫ്റ്റ്
ড্ৰাইভাৰ,ഡ്രൈവർ
টোপাল,ഡ്രോപ്പ്
ড্ৰপ ডাউন তালিকা বাকচ,ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്
ড্ৰাম ড্ৰাইভ,ഡ്രം ഡ്രൈവ്
ড্ৰাম প্ৰিন্টাৰ,ഡ്രം പ്രിന്റർ
ড্ৰাম ইউনিট,ഡ്രം യൂണിറ്റ്
দ্বৈত,ഇരട്ട
দ্বৈত ঘনত্ব,ഇരട്ട സാന്ദ്രത
ডামি ঠিকনা,ഡമ്മി വിലാസം
ভাণ্ডাৰ,തള്ളുക
ডুপ্লেক্স বৰ্তনী,ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്
ডুপ্লেক্সিং,ഡ്യൂപ്ലെക്സിംഗ്
ডুপ্লিকেট কৰক,തനിപ്പകർപ്പ്
ডিভিডি R/W,ഡിവിഡി R/W
DVD ROM,ഡിവിഡി റോം
গতিশীল নিৰ্দেশনা,ചലനാത്മക നിർദ്ദേശം
গতিশীল স্মৃতিশক্তি,ഡൈനാമിക് മെമ്മറി
গতিশীলতা,ചലനാത്മകത
ইবিচিডিআইচি,EBCDIC
ই-ব্যৱসায়,ഇ-ബിസിനസ്
প্ৰতিধ্বনি,പ്രതിധ്വനി
ই-কমাৰ্চ,ഇ-കൊമേഴ്‌സ്
সম্পাদনা কৰক,തിരുത്തുക
সম্পাদক,എഡിറ്റർ
শৈক্ষিক প্ৰযুক্তি,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
ইইপি ৰম,ഇഇപി റോം
ফলপ্ৰসূ ঠিকনা (ভাসমান ঠিকনা),ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം)
ফলপ্ৰসূ অপাৰেণ্ড ঠিকনা,ഫലപ്രദമായ പ്രവർത്തന വിലാസം
ফলপ্ৰসূ পদ্ধতি,ഫലപ്രദമായ നടപടിക്രമം
ফলপ্ৰসূ UID (ব্যৱহাৰকাৰী চিনাক্তকৰণ),ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ)
ফলপ্ৰসূ সংক্ৰমণ অপাৰেণ্ড,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
আঠ-বিট বাইট,എട്ട്-ബിറ്റ് ബൈറ്റ്
ই-লাৰ্নিং,ഇലക്ട്രോണിക് പഠനം
নিৰ্বাচন-algirthm,തിരഞ്ഞെടുപ്പ്-അൽഗിർതം
বৈদ্যুতিক মেইলিং (ই-মেইল),ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ)
বৈদ্যুতিক প্ৰিন্টাৰ,ഇലക്ട്രിക് പ്രിന്റർ
বৈদ্যুতিক একাউণ্টিং মেচিন,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
ইলেক্ট্ৰনিক,ഇലക്ട്രോണിക്
ইলেক্ট্ৰনিক ক্লিয়াৰেন্স চিষ্টেম (ECS),ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS)
ইলেক্ট্ৰনিক ডাটা বিনিময় (EDI),ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI)
ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ইলেক্ট্ৰনিক ফাইলিং,ഇലക്ട്രോണിക് ഫയലിംഗ്
ইলেক্ট্ৰনিক ধন হস্তান্তৰ ব্যৱস্থা (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS)
ইলেক্ট্ৰনিক জাৰ্নেল,ഇലക്ട്രോണിക് ജേണലുകൾ
ইলেক্ট্ৰনিক প্ৰকাশন,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ইলেক্ট্ৰনিক চুইচ,ഇലക്ട്രോണിക് സ്വിച്ച്
উপাদান,ഘടകം
ই-মেইল,ഇ-മെയിൽ
ই-মেইল ঠিকনা,ഈ - മെയില് വിലാസം
এম্বেডেড চিস্টেম,എംബഡഡ് സിസ്റ്റം
এম্বেডিং,ഉൾച്ചേർക്കൽ
এমিটাৰ কাপল লজিক (ECL),എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL)
খালী ষ্টেক,ശൂന്യമായ സ്റ്റാക്ക്
খালী ষ্ট্ৰিং,ശൂന്യമായ ചരട്
অনুকৰণ,അനുകരണം
এনকেপচুলেচন,എൻക്യാപ്സുലേഷൻ
encipher,എൻസിഫർ
এনকোড কৰক,എൻകോഡ്
এনকোডাৰ,എൻകോഡർ
এনক্ৰেপ্ট কৰা তথ্য,എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ
নথিপত্ৰপ্ৰণালীক এনক্ৰিপ্ট কৰা,എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം
এনক্ৰিপচন,എൻക്രിപ്ഷൻ
ব্লকৰ শেষ,ബ്ലോക്കിന്റെ അവസാനം
ফাইলৰ শেষ (EOF),ഫയലിന്റെ അവസാനം (EOF)
শেষ ব্যৱহাৰকাৰী,അന്തിമ ഉപയോക്താവ്
প্ৰৱেশ কৰা,നൽകുക
এণ্টাৰ-কি,എന്റർ-കീ
এণ্টাৰপ্ৰাইজ চাৰ্ভাৰ,എന്റർപ്രൈസ് സെർവർ
উদ্যোগ ব্যৱস্থা,എന്റർപ്രൈസ് സിസ്റ്റം
সত্তা,സ്ഥാപനം
সত্তা-সম্পৰ্ক,സ്ഥാപന-ബന്ധം
প্ৰৱেশৰ সময়,പ്രവേശന സമയം
প্ৰৱেশ চলক,എൻട്രി വേരിയബിൾ
গণনাযোগ্য,എണ്ണാവുന്നത്
পৰিৱেশ,പരിസ്ഥിതി
যুগ,യുഗം
EPROM,EPROM
এপ্সিলন বন্ধ কৰা,എപ്സിലോൺ അടച്ചുപൂട്ടൽ
ইকুৱেলাইজাৰ,സമനില
সঁজুলি,ഉപകരണങ്ങൾ
সমতুল্যতা শ্ৰেণী,തുല്യതാ ക്ലാസ്
সমতুল্যতা সম্পৰ্ক,തുല്യതാ ബന്ധം
মচি পেলাওক,മായ്ക്കുക
ক&#39;ড সংশোধন কৰাত ত্ৰুটি,കോഡ് തിരുത്തുന്നതിൽ പിശക്
ভুল সংশোধন,തെറ്റ് തിരുത്തൽ
ভুল ধৰা পেলোৱা,പിശക് കണ്ടെത്തൽ
ভুল নিয়ন্ত্ৰণ,പിശക് കൈകാര്യം ചെയ്യൽ
ভুল বাৰ্তা,പിശക് സന്ദേശം
ভুলৰ হাৰ,പിശക് നിരക്ക്
ত্ৰুটি পুনৰুদ্ধাৰ,പിശക് വീണ്ടെടുക്കൽ
ভুল ৰুটিন,പിശക് പതിവ്
পলায়ন চৰিত্ৰ,രക്ഷപ്പെടുന്ന സ്വഭാവം
ইথাৰনেট,ഇഥർനെറ്റ്
কাৰ্যক্ৰম,സംഭവം
ইভেন্ট শৃংখল,ഇവന്റ് ചെയിൻ
ইভেন্ট নিয়ন্ত্ৰণ,ഇവന്റ് നിയന്ത്രണം
ইভেন্ট কাউণ্টাৰ,ഇവന്റ് കൗണ്ടർ
ব্যতিক্ৰম নিয়ন্ত্ৰণ,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
বিনিময়যোগ্য ডিষ্ক সংৰক্ষণ,കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം
বৰ্জন,ഒഴിവാക്കൽ
একচেটিয়া বা (XOR),എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR)
এক্সিকিউটেবল প্ৰগ্ৰেম,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
কাৰ্য্যবাহী বিবৃতি,എക്സിക്യൂട്ടീവ് പ്രസ്താവന
বিস্তৃত অনুসন্ধান,സമഗ്രമായ തിരയൽ
উপলব্ধ,നിലവിലുണ്ട്
প্ৰস্থান,പുറത്ത്
বিশেষজ্ঞ ব্যৱস্থা,വിദഗ്ധ സംവിധാനം
অভিব্যক্তি,ആവിഷ്കാരം
সম্প্ৰসাৰিত গ্ৰাফিক এৰে (XGA),വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA)
বৰ্ধিত উদ্যোগ মানদণ্ড (EIS),വിപുലമായ വ്യവസായ നിലവാരം (EIS)
বৰ্ধিত মেচিন,വിപുലീകരിച്ച യന്ത്രം
বৰ্ধিত স্মৃতিশক্তি,വിപുലീകരിച്ച മെമ്മറി
বৰ্ধিত নিখুঁততা,വിപുലമായ കൃത്യത
বৰ্ধিত সজাই পৰাই তোলা,വിപുലീകരിച്ച സോർട്ടിംഗ്
বাহ্যিক কল,ബാഹ്യ കോൾ
বাহ্যিক ভুল,ബാഹ്യ പിശക്
বাহ্যিক কাৰ্য্য,ബാഹ്യ പ്രവർത്തനം
বাহ্যিক বাধা,ബാഹ്യ തടസ്സം
বাহ্যিক স্মৃতিশক্তি,ബാഹ്യ മെമ്മറി
বাহ্যিক স্মৃতিশক্তি,ബാഹ്യ മെമ്മറി
বাহ্যিক মডেম,ബാഹ്യ മോഡം
বাহ্যিক উল্লেখ,ബാഹ്യ റഫറൻസ്
বাহ্যিক অনুসন্ধান,ബാഹ്യ തിരയൽ
বাহ্যিক সংৰক্ষণ ডিভাইচ,ബാഹ്യ സംഭരണ ഉപകരണം
নিষ্কাশন,വേർതിരിച്ചെടുക്കൽ
বহিঃপ্ৰক্ষেপণ,എക്സ്ട്രാപോളേഷൻ
মুখ-আখৰ প্ৰিন্টাৰ,മുഖപ്രകൃതി പ്രിന്റർ
বিফল-নিৰাপদ কাৰ্য্য,പരാജയപ്പെടാത്ത പ്രവർത്തനം
বিফলতাৰ হাৰ,പരാജയതോത്
বিফলতা পুনৰুদ্ধাৰ,പരാജയം വീണ്ടെടുക്കൽ
মিছা ক&#39;ড,തെറ്റായ കോഡ്
মিছা ভুল,തെറ്റായ പിശക്
ফেন-ইন,ഫാൻ-ഇൻ
ফেন-আউট,ഫാൻ ഔട്ട്
fascimile I/O ডিভাইচ,ഫാസിമൈൽ I/O ഉപകരണം
দ্ৰুত ফোৰিয়াৰ ৰূপান্তৰ (FFT),ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT)
মাৰাত্মক ভুল,മാരകമായ തെറ്റ്
ত্ৰুটি ধৰা পেলোৱা,തെറ്റ് കണ്ടെത്തൽ
দোষ নিদান,തെറ്റ് രോഗനിർണയം
দোষ সহনশীলতা,തെറ്റ് സഹിഷ്ണുത
ফেক্স,ഫാക്സ്
ফেক্স বাৰ্তা,ഫാക്സ് സന്ദേശം
এফ ডি চি,FDC
বৈশিষ্ট্য ধৰা পেলোৱা,സവിശേഷത കണ്ടെത്തൽ
ফিড চক্ৰ,ഫീഡ് സൈക്കിൾ
মতামত,പ്രതികരണം
ফিডাৰ,ഫീഡർ
লৈ অনা,കൊണ്ടുവരിക
fibonacci অনুসন্ধান,ഫിബൊനാച്ചി തിരയൽ
fibonacci ক্ৰম,ഫിബൊനാച്ചി സീക്വൻസ്
fibonacci শৃংখলা,ഫിബൊനാച്ചി പരമ്പര
ফাইবাৰ অপটিক্স,ഫൈബർ ഒപ്റ്റിക്സ്
ফিডো নেট,ഫിഡോ നെറ്റ്
ক্ষেত্ৰ,വയൽ
পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ
ফাইল,ഫയൽ
ফাইল অভিগম পদ্ধতি,ഫയൽ ആക്സസ് രീതി
ফাইল আবণ্টন টেবুল,ഫയൽ അലോക്കേഷൻ പട്ടിക
ফাইল সংকোচন,ഫയൽ കംപ്രഷൻ
ফাইল কপি কৰা,ഫയൽ പകർത്തൽ
ফাইল বিন্যাস,ഫയൽ ലേഔട്ട്
ফাইল মাৰ্জ কৰক,ഫയൽ ലയിപ്പിക്കുക
ফাইল পুনৰুদ্ধাৰ,ഫയൽ വീണ്ടെടുക്കൽ
নথিপত্ৰ সংৰক্ষণ,ഫയൽ സംഭരണം
নথিপত্ৰ গঠন,ഫയൽ ഘടന
নথিপত্ৰপ্ৰণালী,ഫയൽ സിസ്റ്റം
ফাইল স্থানান্তৰ,ഫയൽ കൈമാറ്റം
নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP),ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP)
ফিল্টাৰ,ഫിൽട്ടർ
চূড়ান্ত অৱস্থা,അന്തിമ അവസ്ഥ
সন্ধান কৰা,കണ്ടെത്തുക
সসীম অৱস্থাৰ যন্ত্ৰ,പരിമിതമായ സംസ്ഥാന യന്ത്രം
জুইৰ দেৱাল,അഗ്നി മതിൽ
ফাৰ্মৱেৰ,ഫേംവെയർ
প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক,ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക
প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ,ആദ്യ തലമുറ കമ്പ്യൂട്ടർ
প্ৰথম ইন প্ৰথম আউট (FIFO),ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO)
প্ৰথম ক্ৰমৰ যুক্তি,ആദ്യ ഓർഡർ യുക്തി
প্ৰথম ক্ৰমৰ তত্ত্ব,ആദ്യ ക്രമ സിദ്ധാന്തം
স্থিৰ বিভাজন,നിശ്ചിത പാർട്ടീഷൻ
পতাকা,പതാക
নমনীয় ডিষ্ক,ഫ്ലെക്സിബിൾ ഡിസ്ക്
ফ্লপি ডিস্ক,ഫ്ലോപ്പി ഡിസ്ക്
ফ্লপি ডিষ্ক ড্ৰাইভ (Fdd),ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd)
ফ্ল&#39; চাৰ্ট,ഫ്ലോ ചാർട്ട്
নিয়ন্ত্ৰণৰ প্ৰবাহ,നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്
ফ্লাছ,ഫ്ലഷ്
ফোল্ডাৰ,ഫോൾഡർ
ফন্ট,ഫോണ്ട്
ফন্ট পৰিয়াল,ഫോണ്ട് കുടുംബം
বিদেশী চাবি,വിദേശ കീ
প্ৰপত্ৰ,രൂപം
আনুষ্ঠানিক ভাষা,ഔപചാരിക ഭാഷ
আনুষ্ঠানিক ব্যৱস্থা,ഔപചാരിക സംവിധാനം
ফৰ্মেট,ഫോർമാറ്റ്
ফৰ্মেটিং,ഫോർമാറ്റിംഗ്
fortran,ഫോർട്രാൻ
fortra প্ৰগ্ৰেমিং,ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്
ফৰৱাৰ্ড স্লেছ,ഫോർവേഡ് സ്ലാഷ്
চতুৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,നാലാം തലമുറ കമ്പ്യൂട്ടർ
খণ্ড,ശകലം
ফ্ৰেম,ഫ്രെയിം
মুক্ত নেট,സ്വതന്ത്ര വല
মুক্ত চফ্টৱেৰ ভেটি,സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ
বিনামূলীয়া সংৰক্ষণ,സൗജന്യ സംഭരണം
ফ্ৰীৱেৰ,ഫ്രീവെയർ
আগশাৰীৰ,ഫ്രണ്ട് എൻഡ്
ফ্ৰন্ট পেনেল,ഫ്രണ്ട് പാനൽ
অনুষ্ঠান,പ്രവർത്തനം
ফাংচন কি&#39;,ഫംഗ്ഷൻ കീ
ফাংচন ৰেফাৰেন্স,ഫംഗ്ഷൻ റഫറൻസ്
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,പ്രവർത്തനപരമായ ആശ്രിതത്വം
কাৰ্য্যকৰী পৰীক্ষণ,ഫങ്ഷണൽ ടെസ്റ്റിംഗ്
অস্পষ্ট যুক্তি,അവ്യക്തമായ യുക്തി
অস্পষ্ট ছেট,അവ്യക്തമായ സെറ്റ്
লাভ কৰা,നേട്ടം
খেলা গছ,കളി മരം
ফাঁক চৰিত্ৰ,വിടവ് പ്രതീകം
আৱৰ্জনা,മാലിന്യം
জাবৰ সংগ্ৰহ,മാലിന്ന്യ ശേഖരണം
জাবৰ সংগ্ৰহ,മാലിന്ന്യ ശേഖരണം
জাবৰত জাবৰ বাহিৰলৈ ওলাই যোৱা (GIGO),മാലിന്യത്തിൽ മാലിന്യം (GIGO)
গেট,ഗേറ്റ്
গেটৱে,കവാടം
সাধাৰণ কাৰ্যসূচী,പൊതു പരിപാടി
সাধাৰণ কাৰ্যসূচী,പൊതു പരിപാടി
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
সাধাৰণ পঞ্জীয়ন,പൊതു രജിസ്റ്റർ
সাধাৰণীকৰণ,പൊതുവൽക്കരണം
সাধাৰণীকৰণ,പൊതുവൽക്കരണം
সাধাৰণ উদ্দেশ্যৰ ভাষা,പൊതു-ഉദ്ദേശ്യ ഭാഷ
সাধাৰণ উদ্দেশ্যৰ অপাৰেটিং sysem,പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം
সাধাৰণ উদ্দেশ্যৰ পঞ্জীয়ন,പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ
সৃষ্টি কৰা ভুল,സൃഷ്ടിച്ച പിശക്
জেনেৰেটিং ফাংচন,ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു
জেনেৰিক ক্লাছ,ജനറിക് ക്ലാസ്
জেনেৰিক ফাংচন,പൊതു പ്രവർത്തനം
জেনেৰিক নাম,പൊതുവായ പേര്
gigo,ജിഗോ
সাৰ্বজনীন,ആഗോള
গ্লোবেল ক&#39;ড,ആഗോള കോഡ്
গ্লোবেল লক,ആഗോള ലോക്ക്
গ্লোবেল নেটৱৰ্ক,ആഗോള ശൃംഖല
গ্লোবেল নেটৱৰ্ক,ആഗോള ശൃംഖല
গ্লোবেল ব্যৱহাৰকাৰী,ആഗോള ഉപയോക്താവ്
গ্লোবেল ভেৰিয়েবল,ആഗോള വേരിയബിൾ
বিশ্বায়ন,ആഗോളവൽക്കരണം
gopher,ഗോഫർ
gopher ক্লায়েন্ট,ഗോഫർ ക്ലയന്റ്
gopher চাৰ্ভাৰ,ഗോഫർ സെർവർ
gopher চাইট,ഗോഫർ സൈറ്റ്
gopher স্থান,ഗോഫർ സ്പേസ്
graceful অৱক্ষয়,ഭംഗിയുള്ള തരംതാഴ്ത്തൽ
ব্যাকৰণ পৰীক্ষক,വ്യാകരണ പരിശോധകൻ
ব্যাকৰণ graceful প্ৰস্থান,വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്
সৰ্বমুঠ,ആകെ തുക
গ্ৰাফ,ഗ്രാഫ്
গ্ৰাফ প্লটিং,ഗ്രാഫ് പ്ലോട്ടിംഗ്
গ্ৰাফিক চৰিত্ৰ,ഗ്രാഫിക് സ്വഭാവം
গ্রাফিক নিয়ন্ত্রক,ഗ്രാഫിക് കൺട്രോളർ
গ্ৰাফিক ডাটা গঠন,ഗ്രാഫിക് ഡാറ്റ ഘടന
গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম,ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം
গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন,ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ
গ্ৰাফিক ভাষা,ഗ്രാഫിക് ഭാഷ
গ্ৰাফিক ভাষা,ഗ്രാഫിക് ഭാഷ
গ্ৰাফিক পেনেল,ഗ്രാഫിക് പാനൽ
গ্ৰাফিকেল এনিমেচন,ഗ്രാഫിക്കൽ ആനിമേഷൻ
চিত্ৰাঙ্কিত আন্তঃপৃষ্ঠ বিন্যাস (GIF),ഗ്രാഫിക്കൽ ഇന്റർഫേസ് ഫോർമാറ്റ് (GIF)
চিত্ৰাঙ্কিত ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI),ഗ്രാഫിക്കൽ യൂസർ ഇന്റർഫേസ് (GUI)
গ্রাফিক্স,ഗ്രാഫിക്സ്
গ্ৰাফিক্স এপ্লিকেচন,ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ
গ্ৰাফিক্স কাৰ্চাৰ,ഗ്രാഫിക്സ് കഴ്സർ
গ্ৰাফিক্স মোড,ഗ്രാഫിക്സ് മോഡ്
গ্ৰাফিক্স পেকেজ,ഗ്രാഫിക്സ് പാക്കേജ്
গ্ৰাফিক্স চফ্টৱেৰ,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ
গ্ৰাফিক্স চফ্টৱেৰ,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ
গ্ৰাফিক্স চফ্টৱেৰ পেকেজ,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ പാക്കേജ്
ধূসৰ স্কেল,ഗ്രേ സ്കെയിൽ
লোভী পদ্ধতি,അത്യാഗ്രഹ രീതി
grep,grep
গ্ৰিড,ഗ്രിഡ്
গ্ৰীড চাৰ্ট,ഗ്രിഡ് ചാർട്ട്
গ্ৰীড কম্পিউটিং,ഗ്രിഡ് കമ്പ്യൂട്ടിംഗ്
গ্ৰীড মডুলেচন,ഗ്രിഡ് മോഡുലേഷൻ
মাটিৰ তৰংগ,ഗ്രൗണ്ട് വേവ്
গোট,ഗ്രൂപ്പ്
গোটৰ ঠিকনা,ഗ്രൂപ്പ് വിലാസം
গ্ৰুপ ক&#39;ড,ഗ്രൂപ്പ് കോഡ്
