Gujarati,Hindi
કેન્દ્રીય ક્ષેત્ર,केंद्रीय क्षेत्र
કેન્દ્રીય સ્તનપાન,केंद्रीय स्तन्यवाहिनी
મધ્યસ્થ ચેતાતંત્ર,केंद्रीय तंत्रिका तंत्र
કેન્દ્રીય સુલ્કસ,मध्यवर्ती परिखा
કેન્દ્રો,अपकेंद्रण
કેન્દ્ર,तारककेंद्र
કેન્દ્રોમીર,"सत्रकेंद्र, गुणसूत्रबिंदु"
કેન્દ્રો,तारककाय
કેન્દ્ર,"परितारक केंद्र, सेंट्रोस्फियर"
અકસ્માત,शीर्षरज्जुकी सेफैलोकॉर्डेट
કephંગલોકર્ડેટ્સ,सेफैलोकॉर्डेट प्राणी
અકસ્માત,सेफैलोस्पोरिन
અનોખા,शिरोवक्ष
સીરેટોફિલેસી,सिरैटोफिलेसी
અનાજ અનાજ,अनाज-दाना
પાન,अनुमस्तिष्क वृंतक
કોયડો,अनुमस्तिष्क
મગજનો જળચર,प्रमस्तिष्क कुल्या
મગજનો આચ્છાદન,प्रमस्तिष्क वल्कुट
મગજનો ગોળાર્ધ,प्रमस्तिष्क गोलार्ध
મગજનો વેન્ટ્રિકલ,प्रमस्तिष्क निलय
સેરેબ્રોસ્પાઇનલ પ્રવાહી (સીએસએફ),प्रमस्तिष्कमेरु द्रव
મગજ,प्रमस्तिष्क
પ્રમાણિત બીજ,प्रमाणित बीज
સિમ્પ્યુસર ગ્રંથિ,संसिक्थ ग्रंथि
શિષ્ટાચાર સંબંધી,"ग्रैव, ग्रीवा"
ક capિપ,(गर्भशय) ग्रीवा आच्छद
સર્વાઇકલ,ग्रीवा कशेरुक
કૂદકો,ग्रीवा
સીઝિયમ,सीजियम क्लोराइड
ક cસપૂલ,मलकुंड
સીટસીનો,सिटेसियाई
એક જાતની કળા,कीटोप्टेरस
ચલાઝા,श्वेतकरज्जु
ચલાઝા,"निभाग, कैलेजा"
ચલઝલનો અંત,कैलेजा सिरा
ચલીના,कैलीना
કાચંડો (ચામાલેઓન),"कैमीलिऑन, गिरगिट"
ચક,शैंकराभ
માર્ગ,प्रणाल
માર્ગ,चैनल
એક જાતની સગીર,संरक्षिका
શણગાર,कैरा
લાક્ષણિક વનસ્પતિ,अभिलक्षणिक वनस्पति
કોલસો,"चारकोल, काठ कोयला"
ચર્ગેફનો નિયમ,चारगाफ नियम
ચાર્જ જોડી ઉપકરણ (સીસીડી),आवेश युग्मित युक्ति
શુલ્ક,आवेशन
ચસ્મગેમસ,उन्मील्यपरागणी
અણી,कैथेमैलस
ચેલો,कीलोन
રાસાયણિક વિશ્લેષક,रासायनिक विश्लेषित्र
રાસાયણિક ખત,रासायनिक आबंध
રાસાયણિક ભંગાણ,रासायनिक भंजन
રાસાયણિક જટિલતા,रासायनिक सम्मिश्रता
રાસાયણિક વાતાવરણ,रासायनिक पर्यावरण
રસાયણિક ઉત્ક્રાંતિ,रासायनिक विकास
રાસાયણિક પદ્ધતિ,रासायनिक विधि
રાસાયણિક પરિવર્તન,रासायनिक उत्परिवर्तजन
રસાયણિક ઉદ્દભવ,रासायनिक उद्भव
રાસાયણિક ઓક્સિજન માંગ,रासायनिक ऑक्सीजन मांग
રાસાયણિક સંભાવના,रासायनिक विभव
રાસાયણિક ખોપરી ઉપરની ચામડી,रासायनिक स्केल्पेल
રાસાયણિક સંકેત,रासायनिक संकेत
રાસાયણિક પ્રકાર,रासायनिक अंतर्ग्रथन
રસાયણશાસ્ત્ર,रसायन परासरणी परिकल्पना
રસાયણશાસ્ત્રી,रसायनज्ञ
રસાયણશાસ્ત્ર,रसायन विज्ञान
ચોરસિન્થેસિસ,रसोसंश्लेषण
કીમો-ઓટોરોફિક બેક્ટેરિયા,रसो-स्वपोषी जीवाणु
ચિત્તભ્રમ,रसो-अनुकुंचन
ચોરસિન્થેસિસ,रसोसंश्लेषण
કીમોસિન્થેટીક ot ટોટ્રોફ,रसोसंश्लेषी स्वपोषित
બેક્ટેરિયા,रसोसंश्लेषी जीवाणु
કીમોટાક્સીસ,रसोनुचलन
ગેમોટાએક્સોનોમી,"रसायनवर्गिकी, रसोवर्गिकी"
કીમોથોરાપરાણી,रसोचिकित्सा
ચેતિયો,कीनोपोडिएसी
ચિયાસ્માતા,किऐज्मेटा
ચિયાસ્ના પ્રકાર પૂર્વધારણા,किऐज्मा प्रकार परिकल्पना
કોયડો,चिकनगुनिया
જંગલક,कासनी
બાળપણ,"बालपन, बाल्यावस्था"
મરચાંની મોઝેક વાયરસ,मिर्च मोजेक विषाणु
સિંચોના,सिनकोना ऑफिसिनैलिस
કથિતપણે,जतुपरागण
ચિત્ત,काइटिन
શણગારું,काइटिनी
ક્લેમીડિયા ટ્રેકોમેટિસ,क्लेमाइडिया ट्रेकोमेटिस
કલહર,क्लेमाइडीयता
રંગબદ,क्लेमाइडोमोनास
ક્લોરમ્ફેનિકોલ,क्लोरैम्फैनिकॉल
કળણ,क्लोरेला
કળશ,हरितऊतक
કળ,क्लोराइड कोशिका
ક્લોરિન,क्लोरीन
ક્લોરોફ્લોરો કાર્બન (સીએફસી),क्लोरोफ्लुओरोकार्बन
કળણ,क्लोरोफॉर्म
હરિતદ્રવ્ય,क्लोरोफाइसी
હરિતદ્રવ્ય પૂર્વજ,हरितपादप पूर्वज
હરિતદ્રવ્ય,हरिमाहीनता
હરિતદ્રવ્ય,"हरितरोग, क्लोरोसिस"
ચોઆનોસાઇટ,"कीपाणु, कीपकोशिका"
ચોલેસિસ્ટોકિનેસિસ,कोलेसिस्टोकाइनेसिस
ચોલેસિસ્ટોકિન,कोलेसिस्टोकाइनिन
કોલેસ્ટરોલ,कोलेस्टेरॉल
Ergતરતી,"कोलीन-उत्तेजक, कोलीनर्जिक"
ચ ond ન્ડ્રિચાઇઝ,कॉन्ड्रिक्थीज
કોથળી,"उपास्थिन, कॉन्ड्रिन"
કોથળી,उपास्थि-अणु
કોર્દાની,कंडरा रज्जु
દંભી,कॉर्डेटा (रज्जुकी संघ)
કોરિઓએલેન્ટોઇક પ્લેસેન્ટા,जरायु-अपरापोषिका अपरा
સુગરો,जरायु
કોરિઓનિક કોર્ટીકોટ્રોપિન,जरायु कार्टिकोट्रॉपिन
કોરિઓનિક ગોનાડોટ્રોપિન,जरायु गोनेडोट्रॉपिन
કોરિઓનિક થાઇરોટ્રોપિન,जरायु थायरोट्रापिन
સોપગરી,रक्तक पटल
ક્રોમેટિડ,"अर्धसूत्र, अर्धगुणसूत्र"
ક્રોમેટિન ફાઇબર,क्रोमैटिन रेशा
ક્રોમટિન,क्रोमैटिन
ક્રોધાહિત તકનીક,वर्णलेखी तकनीक
ક્રોમશલિઓ,"वर्णलेखिकी, क्रोमैटोग्राफी"
ક્રોમેટોફોર,वर्णकधर
ક્રોમોજેનિક સબસ્ટ્રેટ,वर्णजनिक क्रियाधार
રંગબકીનો રંગ,"वर्णसूत्र, क्रोमोनीमा"
ક્રોમોફોર,वर्णमूलक
ક્રોમોપ્લાસ્ટ,"वर्णलवक, क्रोमोप्लास्ट"
રંગસૂત્રીય વિક્ષેપ,गुणसूत्री विपथन
રંગસૂત્રીય ખામી,गुणसूत्री दोष
રંગસૂત્ર મેપિંગ,गुणसूत्र मानचित्रण
આનુવંશિકતાના રંગસૂત્ર સિદ્ધાંત,आनुवंशिकता का गुणसूत्र सिद्धांत
વારસોની રંગસૂત્ર સિદ્ધાંત,वंशागति का गुणसूत्र सिद्धांत
લાંબી શ્વાસનળીનો સોજો,चिरकारी श्वसनीशोथ
ક્રોનિક માયોઇડ લ્યુકેમિયા,चिरकारी पेशिभ श्वेताणुरक्तता
સંવાદિતા,इतिवृत्त
કાલક્રમથી,"कालानुक्रमिक रूप से, कालानुक्रमतः"
ક્રાયસન્થેમમ સિનેરિયલફોલિયમ,क्राइसेन्थिमम सिनेरेरिफोलियम
ક્રાયસન્થેમમ સૂચક,क्राइसेन्थिमम इंडिकम (गुलदाउदी)
ક્રાયન્થેમમ રોઝમ,क्राइसेन्थिमम रोसियम
ક્રાયસોફિટા,क्राइसोफाइटा
શૃંગ્રણ,क्राइसोफाइट
રખડુ,काइलोमाइक्रोन
કિલ્લો,काइम
એક જાતની એક જાત,काइमोट्रिप्सिन
સિકડા,साइकेडा
સિસર એરિએટિનમ,साइसर ऐरीटिनम (चना)
તડતી માછલી,"सिकलिड मीन, सिकलिड मछली"
સી-આડી,सी-संस्तर
કોથળી,पक्ष्माभ
સિલિઅરી સંસ્થા,पक्ष्माभ पिंड
સિલિઅરી ગેંગલીયન,पक्ष्माभ गुच्छिका
સિલિઅરી આંદોલન,पक्ष्माभी गति
સિલનનું,पक्ष्माभी
છીંકવું,पक्ष्माभी प्राणी
સિલિયમ (સિલિયા),पक्ष्माभ
સિંહાન,सिनकोना
એક જાતની cતી,सायोना
ઉદ્ધત,सिप्रोफ्लॉक्सैसिन
પરિભ્રમણ,परिसंचरण
પરિમાણીય પદ્ધતિ,परिसंचरण तंत्र
પરિણીકરણ,परिग्रसिका संधायी
Rલટા,प्रतानी
સિરોસિસ,सिरोसिस
આતુરતા,शिखी
કળશ,कुंडिका
સિંટો,"कार्येक, सिस्ट्रॉन"
સાઇટ્રોલિન,सिट्रूलीन
સાઇટ્રસ ફળ,सिट्रस फल
અણગમો,वंशशाखिकी
કવડો,पर्णाभ पर्व
કળ,क्लैडोफोरा
ક્લેરિયસ ગેરેપિનસ,क्लैरिअस गैरीपिनस
વર્ગ,"वर्ग, क्लास"
વર્ગ,संवर्ग
વર્ગીકરણ,वर्गीकरण
કણક,क्लैविसेप्स
ખરબચડું,"जत्रुक, क्लेविकल"
નિરુપયોગી,नखरहीन अंगुली
માટી,"मृत्तिका, चिकनी मिट्टी"
Clોંગ,विदलन खाँच
રખડતું,अनुन्मील्यपरागणी
ક્લેમટિસ,क्लीमैटिस
વાતાવરણ,जलवायु
હવામાન ક્ષેત્ર,जलवायु क्षेत्र
આબોહવા પરિમાણ,"जलवायवी प्राचल, जलवायु पैरामीटर"
પરાકાષ્ઠા સમુદાય,चरम समुदाय
ફરવું,आरोही
ચડવું,"अरोहण, (वि.) आरोही"
નળીઓનો સમય,रोगलक्षण काल
ઝેર,"पर्याणिक, क्लाइटेलमी"
કોતરણી,"पर्याणिका, क्लाइटेलम"
ઉપદેશક,क्लाइटोरिया
ઉપદેશ,भगशेफ
ગટુદ,अवस्कर
કળદાર દેડકા,क्लोनी मेंढक
કલમનો પ્રચાર,क्लोनी प्रवर्धन
ગઠ્ઠો પસંદગી,क्लोनी वरण
ક્લોન,क्लोन
ચોરસ,क्लोनन
લગ્ન,सगे-संबंधियों में विवाह
બંધ પદ્ધતિ,संवृत तंत्र
તલવાર,क्लॉस्ट्रिडियम
તલવાર,क्लॉस्ट्रीडियम ब्यूटिलिकम
ગંઠકો,स्कंद विदारक
લોહીનો ગંઠાઈ જવા,रुधिर स्कंदन
ક્વોવર બીન,लौंग फली
પાંદડાનાં નમૂનારૂપ,"त्रिपर्णी मॉडल, क्लोवर लीफ मॉडल"
રંગદ્રવ્ય માછલી,क्लाउन मीन
સંવેદનશીલ લોકો,नाइडेरिया प्राणी
સંવેદનશીલ,दंशकोरक
કોશિશ કરવી,"सहपुंज, सहपुंजित"
બરછટ ગોઠવણ નોબ,स्थूल समायोजन घुंडी
બરછટ રેતી,मोटी रेत
દરિયાકાંઠાનો ગુઘો,तटीय टिब्बा
દરિયાકાંઠાની સંસ્કૃતિ ફાર્મ,तटीय झींगा संवर्धन फार्म
કોથળી,कोबाल्ट
કોકેન,कोकेन
કોકીડિઓસિસ,कॉक्सीडियता
કોકડો,"गोलाणु, कॉकस"
Cyાળ,अनुत्रिक
કોચલી,"कर्णावर्त, कॉक्लिया"
કોચલી,फली कुंडल
કોપરો,"कोया, कोकून"
આનુવંશિક કાર્યક્રમ,कोडित जीन कार्यक्रम
કોડીન,कोडीन
સંજ્ codા,संकेतन
સંજ્ codા,कूटन (कूटलेखन)
સંજ્ codા,कोडन
સંહિતાશાળા,"कूटन रज्जुक, कोडन रज्जुक"
સહયોગ,सहप्रभाविता
કોડ,"प्रकूट, कोडॉन"
સંવાદિતા,सीलेन्टरेट
કોયલેંટન,आंतरगुहा
કિલ્લેક ગેંગલીયન,"उदर-गुहा, गुच्छिका"
સંલગ્ન,"प्रगुही, सीलोमी"
સંલગ્ન,"प्रगुहा, सीलोम"
સંવાદિતા,प्रगुही उपकला
સંયોગ પ્રવાહી,प्रगुही तरल
કોયલોકો,प्रगुहा कोश
ષડયંત્ર,संकोशिकी
સહસંવેદન,सीनोपोडिएसी
કોનઝાઇમ,सहएंजाइम
સમતળ ઉત્ક્રાંતિ,सह-विकास
સમતૈલી,"सहविलोपन, सह-विलोप"
સહયોગી,सह-कारक
સુશોભન,संसंजन
સુસંગત બળ,संसंजन बल
સંકુચિત સિદ્ધાંત,संसंजन सिद्धांत
સંવાદિતા-સંક્રમણ,संसंजन-तनाव वाष्पोत्सर्जन
સમૂહ,कोहॉर्ट
સર્પાકાર અથવા હેલ્લીલી રીતે બંધાયેલ,सर्पिल या कुंडलित रूप से लिपटी/लपेटी गई
કોઇલ કરેલું,"कुंडलित, लपेटा गया"
કોઇ,मैथुन
કોઇટસ ઇન્ટરપ્ટસ (ઉપાડ),अंतरित मैथुन (निष्कासन)
કોયડો,कॉल्चिसिन
પાનખર,कोल्चिकम औटम्नेल
ઠંડું,"असमतापी, अनियततापी"
ઠંડા રણ,शीत मरुस्थल
ઠંડા રીસેપ્ટર,शीतग्राही
કોલપેટરન,वर्मपंखी
કોયડો,प्रांकुर चोल
કોયડો,मूलांकुर-चोल
કોલસ,कोलियस
કોથળી,कोलैजन
કોલેજન ફાઇબર,कोलैजन रेशा
કોઠાર,कॉलर
સઘન ગ્રંથિ,संपार्श्विक ग्रंथि
ટ્યુબ્યુલ એકત્રિત કરવું,संग्राहक नलिका
નળી એકત્રિત કરવું,संग्राहक वाहिनी
કોલેટોટ્રિકમ,कॉलेटोट्राइकम
કોતરણી,श्लेषकोरक कोशिका
કોથળી,कोलॉइड
Collલટી,कोलॉइडी
કોલોકસિયા,अरबी
કોલો,वृहदंत्र
વસાહતી સ્વરૂપ,निवह-जीव
વસાહતી નાસ્ટોક,निवही नॉस्टॉक
વસાહતીકરણ,निवहभवन
વસાહત,निवह
કોયડો,"नवस्तन्य, नवदुग्ध"
રંગબેરંગીતા,वर्णांधता
ઘન રંગ,स्तंभ वर्णलेखन
બર્ટિની,बर्टिनी स्तंभ
કતાર ઉપસંહાર,स्तंभाकार उपकला
કાંસકો,कंकत पट्टिका
સંયુક્ત રોગપ્રતિકારક ઉણપ સિન્ડ્રોમ,संयुक्त प्रतिरक्षा न्यूनता संलक्षण
સંયુક્ત વજન,संयुक्त भार
કાંસકો,"कॉम्ब जेली, कंकत जेली"
દહન,दहन
દહન પ્રક્રિયા,दहन प्रक्रम
અલ્પવિરામ,कॉमा (रूप)
સંપ્રદાય,सहभोजिता
સંવેદનશીલ વહાણ,संधायी वाहिका
સામાન્ય પૂર્વજ,साझा पूर्वज
સામાન્ય કેરોટિડ ધમની,मूल ग्रीवा धमनी
સામાન્ય ભારતીય દેડકો,सामान्य भारतीय भेक
સમુદાય વિવિધતા,समुदाय विविधता
સામૂહિક ક્રિયાપ્રતિક્રિયા,समुदाय पारस्परिक क्रिया
સંકલન,संहनन
સહયોગી કોષ,सहचर कोशिका
તુલનાત્મક શરીરરચના,तुलनात्मक शारीर
તુલનાત્મક આકારશાસ્ત્ર,तुलनात्मक आकारिकी
સુસંગતતા,"संसुगति, ससंगता"
સુસંગતતા,निषेच्यता
વળતર આપનાર પુનર્જન,प्रतिकारी पुनस्र्द्भवन
સક્ષમ કોષ,सक्षम कोशिका
સક્ષમ યજમાન,समर्थ परपोषी
હરીફાઈ,"स्पर्धा, प्रतियोगिता"
સ્પર્ધાત્મક અવરોધ,स्पर्धी संदमन
સ્પર્ધાત્મક અવરોધક,स्पर्धी संदमक
પૂરતા પ્રમાણમાં,पूरकता
પૂરક ફિલ્ટર,पूरक फिल्टर
પૂરક જનીન,पूरक जीन
પૂરક જોડી,पूरक युग्म
સંપૂર્ણ પાચનતંત્ર,संपूर्ण पाचन पथ
સંપૂર્ણ જોડાણ,पूर्ण सहलग्नता
સંપૂર્ણ ઓક્સિડેશન,पूर्ण उपचयन
સંકુલ,सम्मिश्र
સંકુલ,जटिल
સંકુલ,संकुल
સંકુલ,जटिल ऊतक
સંયુક્ત,"संयुक्त, संग्रथित"
સંયોજન,संयुक्त समशिख
સંયોજન ઉપકલા,बहुस्तर उपकला
ચિત્ત,संयुक्त नेत्र
ચિત્ત,संयुक्त पुष्पछत्र
ફરજિયાત કાર્યવાહી,बाध्यकारी क्रिया
ગણતરીત્મક જીવવિજ્ologyાન,अभिकलन जैविकी
એક્ષ - રે કે અલ્ટ્રા - સાઉન્ડ નો ઉપયોગ કરીને માનવ શરીર અને બીજા પદાર્થ વચ્ચે થઈને રજુ કરવાની પદ્ધતિ,अभिकलित टोमोग्राफी
કમ્પ્યુટર,कंप्यूटर स्क्रीन
કેન્દ્રિત પેશાબ,सांद्रित मूत्र
એકાગ્રતા,"सांद्रण, गाढ़ापन, सांद्रता"
એકાગ્રતા ent ાળ,सांद्रण प्रवणता
કલ્પના,गर्भधारण
ઘનતા,संघनन
ઘનતા,द्रवण
ઘનીકરણ ડિકન્ડેન્સએશન ચક્ર,संघनन विसंघनन चक्र
ઘનીકૃત રાજ્ય,संघनित अवस्था
કન્ડેન્સર લેન્સ,संग्राही लेन्स
શરતી,सप्रतिबंध
શરતી,प्रानुकूलित
ચેતાની આવેગ,तंत्रिका आवेग का चालन
પાણીનું વહન,जल संवहन
વાહક ઇલેક્ટ્રોલાઇટ જેલ,चालक विद्युत् अपघट्य जेल
શંકુ,शंकु
અનુરૂપ,संरूपण
સંવાદદાતા,संरूपी
જન્મજાત,जन्मजात
શંકાસ્પદ,शंकुरूप जड़
શંક્વાકાર,शंक्वाकार
સંવેદનશીલતા,कोनिडिया
શંકુ,"शंकुवृक्ष, कोनिफर"
ઉશ્કેરવું,कोनीफेरी
સંક્રાસ થતા,कोनिफेरोप्सिडा
જોડીને વેસ્ક્યુલર બંડલ,संयुक्त संवहनी बंडल
સંયુક્ત,संयुग्मी
જોડાણ,संयुग्मन
નેત્રસ્તર,नेत्रश्लेष्मला
સંયોજક પેશી,संयोजक ऊतक
સંલગ્ન પેશી,संयोजी ऊतक
કોનેલનો પ્રયોગ,कॉनेल का प्रयोग
સંરક્ષણ વન,संरक्षण वानिकी
રૂ conserv,संरक्षणात्मक जुताई
સ્થિરતા,स्थिरता
અંગ,"संघटक, रचक"
રચનાત્મક ઉત્સુક,रचक एंजाइम
ગ્રાહક,उपभोक्ता
સંપર્ક અવરોધ,संपर्क संदमन
ચેપી રોગ,"संसर्गज रोग, छूत की बीमारी"
ચેપ લગાડવો,संदूषित करना
દૂષણ,संदूषण
સમકાલીન જીવવિજ્ologyાન,"समकालीन जीवविज्ञान, समकालीन जैविकी"
ખંડ,महाद्वीप
સમોચ્ચ ખેડાણ,समोच्चरेखीय जुताई
સંકોચનીયતા,संकुंचलनशीलता
સંકોચન -રેસા,संकुंचनशील रेशा
સંકોચનશીલ પ્રોટીન,संकुंचनशील प्रोटीन
સંકોચનશીલ પ્રતિભાવ,संकुंचनशील अनुक्रिया
સંકોચનશીલ વેક્યુલ,"संकुंचलनशील धानी, संकुंचलनशील रिक्तिका"
વિપરીત એજન્ટ,विभेद कारक
વિપરીત એજન્ટ,भेदन कारक
વિપરીત એજન્ટ,विपर्यास कारक
વિરોધાભાસી લક્ષણ,विपर्यासी विशेषक
કેન્દ્રગમન બળ,अपकेंद्री बल
અંકુશ,नियंत्रक कारक
નિયંત્રિત પ્રયોગ,नियंत्रित प्रयोग
સનદ,शंकुक
બિનઅનુસ,धमनी शंकु
પરંપરાગત ખેડૂત,"पारंपरिक जुताई, रूढ जुताई"
એકીકૃત,"अभिसरित, अभिसारित"
એકત્રીત,अभिसारी
કન્વર્જન્ટ (ઇવોલ્યુશન),अभिसारी (विकास)
ઉન્માદ,कॉन्वॉल्वुलेसी
સંકળાયેલ નળીલા,संवलित नलिका
સંકલન,समन्वय
કોપોલિમર,सहबहुलक
તાંબાનું,"ताम्र, तांबा"
કોપરો,मलगुटिका
કોથળી,शमलरागी
સંવેદનશીલ,संयुग्मन करना
સંયોજન,मैथुन
સંયોજન,संयुग्मन
મંતવ્ય પ p પ,मैथुन तल्प
પરવાળા ખલાસી સમુદાય,प्रवाल भित्ति समुदाय
પરવાળા,"मूंगा, प्रवाल"
ટોપડી,हृदयाकार
મૂળ ક્ષેત્ર,क्रोड क्षेत्र
મુખ્ય ક્ષેત્ર,क्रोड क्षेत्र
ભમરો,सहदमनकारी
કોઠાર,कोरीफॉस्फीन
ક corંગું,"काग, कॉर्क"
ક corમ્બીયમ,काग एधा
ક corલટુ,"काग पेच, कार्क स्क्रू"
કોતર,"घनकंद, कॉर्म"
મકાઈ,मक्का-वेधक
કોથળી,"स्वच्छ मंडल, कॉर्निया"
કોમળ -કોષ,कॉर्नियाजन कोशिका
કોર્નિયલ લેન્સ,कॉर्निया लेन्स
કોથળી,दलपुंज
કોથળી,"किरीट, कोरोना"
કોરોના પ્રવેશ -એન્ઝાઇમ,किरीट भेदक एंजाइम
કોરોના રેડિટા,अरीय किरीट
કોરોનરીઆ,कोरोनेरिई
હૃદય ધમની,हृद् धमनी
કોથળીની ધમની બાયપાસ,हृद्धमनी उपमार्ग
શબ,हृद्धमनी रोग
કોથળી,हृद् परिखा
કોર્પોરા કેવરનોસા (શિશ્ન),"शिश्न का सगुह पिंड, शिश्न का कॉर्पोरा कैवर्नोसा"
કોરિડ્રિગેમિના,"पिंड चतुष्टि, कॉर्पोरा क्वाड्रीजेमिना"
મઠ,"पिंड, कॉर्पस"
કોર્પસ અલ્બીકન્સ,कॉर्पस ऐल्बिकेन्स
પાન,"महासंयोजक पिंड, कॉर्पस कैलोसम"
કોરપસ લ્યુટયમ,"पीत पिंड, कॉर्पस ल्यूटियम"
કોર્પોસ સ્પોન્જિઓઝમ,स्पंजी पिंड
કોરપસ સ્ટ્રિએટમ,"रेखित पिंड, कॉर्पस स्ट्रिएटम"
ક્ષીણ,संक्षारित करना
કોતરણી,वल्कुट
કોર્ટિકલ નેફ્રોન,वल्कुटी वृक्काणु
કોરીકોરોન,कॉर्टिकोस्टेरोन
કોર્ટિકોટ્રોફિક,वल्कुट-प्रभावी
કોટારી,कॉर्टिसॉल
કોટારી,कॉर्टिसोन
કોતરણી,कॉर्वस
કોરીમબ,"समशिख, कोरिम्ब"
સર્વસામાન્ય મૂળ,ब्रह्मांडीय उत्पत्ति
બ્રહ્માંડ,"अंतरिक्ष किरण, कॉस्मिक किरण"
સમાપ્રમ,कॉस्मिड
વિશ્વવ્યાપક સિદ્ધાંત,ब्रह्मांड-जीवोद्भव सिद्धांत
સુતરાઉ,कपास गोलक शलभ
સલાહ,"परामर्श, परामर्शन"
પ્રતિ-પ્રણાલી,प्रति प्रवाह तंत्र
લગ્ન,कजन विवाह
સહ સંયોજક બંધન,सहसंयोजी आबंध
આવરણ,आवरण
ઉપકલા,आवरण उपकला
કાઉપરની ગ્રંથિ,काउपर - ग्रंथि
કોકસી,कक्षांग
કોકસી,श्रोणि
અસ્થિ,श्रोणि-अस्थि
સહજ પ્રક્રિયા,कक्षांग प्रवर्ध
ક્રેક,क्रैक
ક્રેકર બ્લાસ્ટિંગ,पटाखा स्फोटन
કરચલી,कपाल अस्थि
કરચલીઓ,कपाल तानिका
ઉદ્ધતાઈ,कपाल तंत्रिका
ઉદ્ધત પ્રવાહ,कपालत्रिक बहिर्गम
ઉન્માદ,कपाल
કર્કશ એસિડ ચયાપચય,क्रेस्यूलेसी अम्ल उपापचय
મણકાની માછલી,विचिंगट
ક્રિએટિનાઈન,क्रिएटिनिन
પ્રાણી,प्राणी
પ્રતા,विसर्पी
ઉન્મત્ત,सूक्ष्मवलन
ઉન્મત્ત,सूक्ष्मदंतन
કરચલીનો સમયગાળો,क्रिटेशस कल्प
અકસ્માત,"अवटुवामनता, क्रेटीनता"
ક્રિક-દ-ચેટ સિન્ડ્રોમ,क्रि-डू-चैट संलक्षण
કવિવાદી,अंतः कटक
નિર્ણાયક લિંક પ્રજાતિઓ,क्रांतिक योजक जाति
વિવેચક પ્રક્રિયા,क्रांतिक प्रक्रिया
ગંભીર રીતે જોખમમાં મૂકાયેલી પ્રજાતિઓ,अति संकटापन्न जाति
પાક,"सस्य, फसल"
પાક ઈજનેર,सस्य अभियांत्रिकी
પાક,सस्य भूमि
આગળના ભાગમાં,प्रसंकर
ક્રોધાવેશ,प्रसंकरण
ઉપરની બાજુ,तिर्यक् सेतु
Crossલટી,"क्रॉसबद्ध, तिर्यकबद्ध"
પરાગ,पर-परागित
ઉપરથી પરાગન્વ,पर-परागण
ઓવર,जीन विनिमय
ક્રોટેલેરિયા,क्रोटालेरिया
ઘડતર,क्रोटन
ક્રાઉન પિત્તની ગાંઠ,क्राउन गॉल अर्बुद
ક્રાઉન્ટીંગ,शिखर कलमबंदी
Crucછળતી વસ્તુ,"क्रॉसरूप, क्रॉसरूपी"
કાચી જન્મ દર,अशोधित जन्म दर
કાચ્રોહ મૃત્યુ દર,अशोधित मृत्यु दर
ક્રૂસ્ટેસિયન,क्रस्टेशियाई
ક્રાય આઈએ સી,क्राइ IA c
ક્રાય IIA બી,क्राइ IIA b
દંભ,निम्नताप परिरक्षण
કોઠાર,निम्नताप शल्यचिकित्सा
ગુપ્ત,"गोपक, गुप्त"
ગુપ્ત દેખાવ,गुप्त प्रकटन
ગુપ્ત રંગ,गोपक वर्ण
ગુપ્ત રીતે - રંગીન,गोपकतः रंग-युक्त
ગુપ્ત,क्रिप्टोगैमी
ગુપ્તચર,क्रिप्टोगैमिया
લિબરકુહના ક્રિપ્ટ્સ,लीबरकुन प्रगुहिका
ક્રિસ્ટલ,क्रिस्टल
સ્ફટિક,क्रिस्टलीय
કોરીય,टेनोफोरा प्राणी
કોથળી,"कंकतधर, टेनोफोर"
કળણ,टेनोप्लाना
કોયલ,"कुक्कू, कोकिल"
કાકડી,"कुकुम्बर (ककड़ी, खीरा)"
ક્યુક્યુરબિટ,कुकरबिट
કુકરી,कुकरबिटा
ક culંગું,कल्म
ખેડૂત,कृषिज उपजाति
ખેતીલુ પાક,कृष्ट सस्य
ખેતી પામેલા પ્લાન્ટ,कृष्ट पादप
સાંસ્કૃતિક અથવા પ્રવેગક યુટ્રોફિકેશન,संवर्धनीय या त्वरित सुपोषण
સંસ્કાર,"संवर्ध, संवर्धन"
ગુરુ,अंडधर पुंज
કપડા ટોરુલોસા,क्यूप्रेसस टोरूलोसा
સુઘડ,क्यूपुला
કોઇ,प्यालिका
કર્કશ,करक्यूमिन
કર્કશ,धावी
કર્કશ,कर्वेम्ब्री
કર્કશ,वक्रभ्रूणी
કોસ્કુટા,"अमरबेल, आकाशबेल"
ગુંડાગીરી,"निशिताग्र, वलनी"
પહાડીચણો,"उपत्वचा, उपचर्म"
કાપવા,कर्तन
કાપવા,कलम
Cutાળ,"सुफेनक, कटलफिश"
રખડુ,सायनोजीवाणु
મૌખિક,सायनोजीवाणु
સાયનોકોબાલામિન (બી 12),सायनोकोबालेमिन
સાયનોફિસિયન દાણાદાર,साइनोफाइसीय कणिका
ચિત્ત,साऐथियम
કોતરણી,साइकैड
કોઇ,साइकैडेसी
કોઇકાડોપ્સિડા,साइकैडोप्सिडा
ચક્રીય ગુઆનોસિન મોનોફોસ્ફેટ,चक्रीय ग्वानोसीन मोनोफॉस्फेट
ચક્રીય ફોટોફોસ્ફોરિલેશન,चक्रीय प्रकाशफॉस्फोरिलन
