Gujarati,Bengali
સળંગ પ્રક્રિયા,ধারাবাহিক প্রক্রিয়া
સતત સેવા,অবিচ্ছিন্ন পরিষেবা
પ્રતિબંધ,নিষিদ্ধ
કરાર,চুক্তি
કોન્ટ્રેક્ટ -ખત,চুক্তি দলিল
રોજગાર કરાર,চাকুরির চুক্তি
કોન્ટ્રેક્ટ ગાળો,চুক্তির মেয়াদ
કરાર દસ્તાવેજ,চুক্তিভিত্তিক দলিল
કરાર -જવાબદારી,চুক্তিমূলক দায়
કરાર -સેવા,চুক্তিভিত্তিক পরিষেবা
વિરોધાભાસ,দ্বন্দ্ব
વિરોધાભાસી નિવેદન,পরস্পরবিরোধী বিবৃতি
વિપરીત,বিপরীত
ઉલ્લંઘન,লঙ্ঘন
ફાળો,অবদান
સહાયક પેન્શન યોજના,অবদান পেনশন স্কিম
સહાયક પ્રોવિડન્ટ ફંડ,অবদানমূলক প্রভিডেন্ট ফান্ড
નિયંત્રણ,নিয়ন্ত্রণ
નિયંત્રણ અધિકારી,নিয়ন্ত্রণকারী অফিসার
વિવાદાસ્પદ,বিতর্কিত
વિવાદાસ્પદ બાબત,বিতর্কিত বিষয়
વિવાદ,বিতর্ক
સગવડ,সুবিধা
પરંપરાગત,সম্মেলন
પરંપરાગત,প্রচলিত
વાકેફ,কথোপকথন
રૂપાંતર કરવું,রূপান্তর
રૂપાંતરિત રજા,রূপান্তরিত ছুটি
વાહન,পরিবহন
વાહન ભથ્થું,পরিবহন ভাতা
વાહન -ખત,পরিবহন দলিল
વાહન ખર્ચ,পরিবহন ব্যয়
ગુનેગાર,দোষী
માન્યતા,দৃঢ় বিশ্বাস
હસ્તેશન,সমাবর্তন
ઠંડક બંધ અવધિ,সময়সীমার বন্ধ শীতল
સહકાર,সহযোগিতা
સહકારી,সমবায়
સહકારી મંડળી,সমবায় সমিতি
સહકાર,কো-অপ্ট
સહ-ઉપસ્થિત સભ્ય,সহ-অপ্টেড সদস্য
સંકલન,সমন্বয়
સહ-માલિક,সহ-মালিক
ભાગીદાર,সহ-অংশীদার
નકલ,অনুলিপি
નકલ કરવી,অনুলিপি করা
ક copપિરાઇટ,কপিরাইট
ઉત્તેજક,করুণ
રાજ્યાભિષેક,করোনার
સંસ્થાપિત મંડળ,পরিচালনা পরিশদ
ક corporate ક corpate ર્ગેંટ આયોજન,প্রাতিষ্ঠানিক পরিকল্পনা
નિગમ,কর্পোরেশন
નિગમ કર,বানিজ্যিক কর
સુધારણા,সংশোধন
સુધારાત્મક પગલાં (= સુધારણા),সংশোধনমূলক ব্যবস্থা (= সংশোধন)
પત્રવ્યવહાર,চিঠিপত্র
પત્રવ્યવહાર અભ્યાસક્રમ,চিঠিপত্রের কোর্স
પત્રવ્યવહાર ભાગ,চিঠিপত্রের অংশ
સંવાદદાતા,সংবাদদাতা
સમાન,সংশ্লিষ্ট
ઉશ્કેરાટ,Corrigendum
સમર્થન કરવું,সংশোধিত
સમર્થન,সংশ্লেষ
ભ્રષ્ટ,দুর্নীতিগ্রস্থ
ભ્રષ્ટાચાર,দুর্নীতি
ભ્રષ્ટ વ્યવહાર,দুর্নীতিবাজ অনুশীলন
વિશ્વવ્યાપક શહેર,বিশ্বজনীন শহর
ખર્ચ,ব্যয়
પડતર હિસાબનીસ,খরচ হিসাবরক্ষক
પડતર,খরচ বিশ্লেষণ
પડતર ખર્ચ,ব্যয় সিলিং
ખર્ચ અસરકારક,ব্যয় কার্যকারিতা
જીવન ખર્ચ,জীবনযাত্রার খরচ
પડછાયા,ব্যয় ছাড়
કુટિર ઉદ્યોગ,থরাইজেসহন
પરિષદ,পরিষদ
મંત્રી -પરિષદ,মন্ত্রিপরিষদ
રાજનીતિ પરિષદ,রাজ্য কাউন্সিল
સલાહ,পরামর্শ
સલાહ,পরামর্শ
કાઉન્ટર,কাউন্টার
પ્રતિકૂળ કાર્યવાહી,কাউন্টার অ্যাকশন
પ્રતિ -સોગંદ,কাউন্টার হলফনামা
પ્રતિ -ખર્ચ,কাউন্টার চার্জ
પ્રતિ -દાવા,পাল্টা দাবি
નકલી ચલણ,জাল মুদ্রা
બનાવટી,জাল
પ્રતિરો,জালিয়াতি
કાઉન્ટર ઓફર,পাল্টা প্রস্তাব
મુકદ્દમા,কাউন্টারসাইন
ફટકો,অভ্যুত্থান
કૂપન,কুপন
કુરીય,কুরিয়ার
કુરિયર સેવા,কুরিয়ার সার্ভিস
અભ્યાસક્રમ,অবশ্যই
અભ્યાસ અભ્યાસક્રમો,অধ্যয়নের কোর্স
કોર્ટનો કેસ,আদালত মামলা
સૌજન્ય,শ্লীলতা
કોર્ટ,ছোট কারণ আদালত
કરારબદ્ધ,চুক্তি
આવરણ,আবরণ
કવરેજ,কভারেজ
સામેલ પત્ર,চিঠি covering াকনা
આવરણ,মেমো covering েকে রাখা
Coverાંકવાની નોંધ,কভার নোট
પેશ,ক্র্যাশ প্রোগ্রাম
ક્રીમી સ્તર,ক্রিমি স্তর
નિર્માણ,সৃষ্টি
સર્જનાત્મક,সৃজনশীল
રચનાત્મકતા,সৃজনশীলতা
ક crંગું,ক্রেচে
ઓળખપત્ર સમિતિ,শংসাপত্র কমিটি
વિશ્વસનીયતા,বিশ্বাসযোগ্যতা
જમા,ক্রেডিট
શાશ્વત,বিশ্বাসযোগ্য
જમા સલાહ,ক্রেডিট পরামর্শ
ધિરાણ અને કરકસર સમાજ,ক্রেডিট এবং থ্রিফ্ট সোসাইটি
ક્રેડીટ કાર્ડ,ক্রেডিট কার্ড
શાખ સુવિધા,ঋণ সুবিধা
ધિરાણ નોંધ,ক্রেডিট এন্ট্রি
ઉધાર નોધ,ক্রেডিট নোট
લેણદાર,পাওনাদার
અંતિમ પરિશ્રમ,শ্মশান
પરીક્ષાનું મેદાન,শ্মশান স্থল
ક્રૂર,নাবিকদল
અપરાધ,অপরাধ
ગુનાહિત વિશ્વાસનો ભંગ,বিশ্বাস লঙ্ঘন
ફોજદારી અદાલત,ফৌজদারি আদালত
ફોજદારી બેદરકારી,অপরাধী অবহেলা
ગુનાખોરી,ফৌজদারি অপরাধ
ફોજદારી કાર્યપદ્ધતિ સંહિતા,ফৌজদারি কার্যবিধি কোড
સંકટ,সংকট
કટોકટી વ્યવસ્થાપન,দুর্যোগ ব্যাবস্থাপনা
માપદંડ,মানদণ্ড
ટીકા,সমালোচনা
આગળના ભાગમાં,ক্রস
પ્રકૃતિ,ক্রস ব্রিড
ઉપરથી તપાસ કરવી,ভুল চেক করা
ક્રોસ ચેક,ক্রস চেক
Crossલટ પરીક્ષા,ক্রস পরীক্ষা
Crossલટ સંદર્ભ,প্রতিনির্দেশ
Crossલટ મતદાન,ক্রস ভোটদান
નિર્ણાયક તારીખ,গুরুত্বপূর্ণ তারিখ
ક્રૂડ,অপরিশোধিত
અપરિચિત હત્યાકાંડ,দোষাবহ নরহত্যা
ગુનેગાર,অপরাধী
ખેતી,চাষ
સાંસ્કૃતિક વિનિમય કાર્યક્રમ,সাংস্কৃতিক বিনিময় প্রোগ্রাম
સંચિત,ক্রমবর্ধমান
ચલણ,মুদ্রা
ચલણ વિનિમય,মুদ্রা বিনিময়
ચલણી નોંધ,মুদ্রা নোট
વર્તમાન,কারেন্ট
ચાલુ ખાતાની,চলতি হিসাব
વર્તમાન ફરતે,বর্তমান কর্তব্য
વર્તમાન સત્ર,বর্তমান অধিবেশন
અભ્યાસક્રમ,জীবন বৃত্তান্ত
ઘટાડવું,কার্টেল
યજમાનુસાર,কাস্টোডিয়ান
કસ્ટડીમાં,হেফাজত
રિવાજ,কাস্টম
રિવાજ,কাস্টম
રૂ custom,গতানুগতিক
રૂ customિવારક કાર્યપદ્ધતિ,প্রথাগত পদ্ধতি
કસ્ટમ ફરજ,শুল্ক
ગ્રાહક,ক্রেতা
ગ્રાહક મૈત્રીપૂર્ણ,গ্রাহক বান্ধব
પરાકાષ્ઠા,কাস্টম পরীক্ষা
કાપવું,কেটে ফেলা
ઘાટા દરખાસ્ત,কাটা গতি
છેલ્લી તારીખ,তারিখ কাটা
ચક્ર,সাইকেল
દૈનિક,প্রতিদিন
દૈનિક ભથ્થું,দৈনিক ভাতা
રોજિંદી ડાયરી,দৈনিক ডায়েরি
દૈનિક રજિસ્ટર,দৈনিক নিবন্ধন
રોજના અહેવાલ,দৈনিক প্রতিবেদন
રોજિંદુ કામ,প্রাত্যহিক কাজ
દૈનિક વેતન,দৈনিক মজুরি
ડેક સ્ટેજ,ডাক স্টেজ
ડેક ટ્રે,ডাক ট্রে
નુકસાન,ক্ষতি
નુકસાન,ক্ষতি
જોખમી,বিপজ্জনক
હિંમત,সাহসী
માહિતી,ডেটা
આંકડા -બેંક,ডাটা
આંકડાકીય આધાર,তথ্যশালা
માહિતી સંગ્રહ,তথ্য সংগ্রহ
આધાર સામગ્રી,ডেটা খাওয়ানো
આંકડા,তথ্য প্রক্রিয়াজাতকরণ
તારીખ,তারিখ
આગમનની તારીખ,পৌছানোর তারিখ
જન્મ તારીખ,জন্ম তারিখ
વિદાય થયાની તારીખ,বহির্গমনের তারিখ
વિસારની તારીખ,স্রাবের তারিখ
પરિપક્વતાની તારીખ,পরিপক্কতার তারিখ
પહોંચ તારીખ,প্রাপ্তির তারিখ
તારીખનો સિક્કો,তারিখ স্ট্যাম্প
દિવસના વિદ્વાન,দিন পণ্ডিত
દિવસ પાળી,দিন শিফট
દિવસ,অনুগ্রহের দিন
રોજિંદા કામ,প্রতিদিনের কাজ
મૃત હિસાબ,মৃত অ্যাকাউন্ট
અન્તિમ રેખા,শেষ তারিখ
મડાગાંઠ,অচলাবস্থা
ડેડ સ્ટ stockક રજિસ્ટર,মৃত স্টক রেজিস্টার
મરણું,মৃত ওজন
વ્યવહાર,ডিল
વ્યવહાર મદદનીશ,সহকারী ডিলিং
ધન,ডিলিং
વર્ષગાંઠ,মৃত্যু বার্ষিকী
અણગમો ભથ્થું,মহার্ঘ ভাতা
મૃત્યુ લાભ,মৃত্যুর সুবিধা
મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી,মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি
નોકરીમાં મૃત્યુ,সেবায় মৃত্যু
અધોગતિ,Deauthorizatioin
મક્કમ,দেবর
ઉધાર,ডেবিট
ઉધાર,ডেবিট পরামর্শ
દેવું,Debt ণ
દેવા વ્યવસ્થા,Debt ণ ব্যবস্থাপনা
દેવાદાર,Deb ণগ্রহীতা
મૃત,মৃত
શિષ્ટતા,শালীনতা
વિકેન્દ્રીકરણ,বিকেন্দ্রীকরণ
નિર્ણાયક પરિબળ,সিদ্ধান্ত ফ্যাক্টর
નિર્ણય,সিদ্ধান্ত
નિર્ણય લેવો,সিদ্ধান্ত গ্রহণ
નિર્ણય લેવાની પ્રક્રિયા,সিদ্ধান্ত গ্রহণ প্রক্রিয়া
જાહેરાત,ঘোষণা
આવકની ઘોષણા,আয়ের ঘোষণা
ઘોષિત મૂલ્ય,ঘোষিত মান
શપથ પર જાહેર કરવું,শপথ ঘোষণা
ક decંગ કરવું,ডিকোড
અંકુશ,ডিকন্ট্রোল
શિષ્ટાચાર,সজ্জা
ઘટાડો,হ্রাস
હુકમનામું,ডিক্রি
સમર્પણ,উত্সর্গ
કપાતપાત્ર,বাদ
બાદબાકી,ছাড়
મૂળમાં કપાત,উত্স এ ছাড়
પગારમાંથી કપાત,বেতন থেকে ছাড়
Deedણ,কাজ
ગીરો -ખત,বন্ধকের দলিল
માનવામાં આવતી યુનિવર્સિટી,গণ্য বিশ্ববিদ্যালয়
ઠપકો,ডিফেস
વાસ્તવિક,ডি ফ্যাক্টো
પરાકાષ્ઠા,ডিফলেশন
બદનામી,মানহানি
ચૂક,ডিফল্ট
ચુકવણી કરનાર,খেলাপি
ખામીયુક્ત,ত্রুটিযুক্ত
બચાવ,প্রতিরক্ষা
સંરક્ષણ સલાહ,প্রতিরক্ষা পরামর্শ
સંરક્ષણ ઉત્પાદન,প্রতিরক্ষা উত্পাদন
પ્રતિવાદી,প্রতিবাদী
વિલંબ કરવો,স্থগিত
વિલંબિત ખર્ચ,স্থগিত ব্যয়
અવજ્ defા,ডিফায়েন্স
ક્ષતિ,ঘাটতি
ખાધ બજેટ,ঘাটতি বাজেট
વ્યાખ્યા કરવી,সংজ্ঞায়িত
બદનામી કરવી,অস্বীকার করুন
અધોગતિ,অবক্ষয়
પ્રમાણ,ডিগ্রি
નિશ્ચય કરવો,দেজুরে
વિલંબ,বিলম্ব
પ્રતિનિધિ,প্রতিনিধি
સોંપાયેલ સત્તાધિકારી,প্রতিনিধি কর্তৃপক্ষ
પ્રતિનિધિમંડળ,প্রতিনিধি
સત્તાઓનું પ્રતિનિધિમંડર,ক্ষমতার প্রতিনিধি
કા delી નાખવું,মুছে ফেলা
કા delી નાખવું તે,মুছে ফেলা
જાણી જોઈને,ভেবেচিন্তে
વિચાર -વિમર્શ,আলোচনা
દખલ,ডেলিসেন্সিং
સીમત્તિ,সীমানা
પહોંચાડવું,বিতরণ
ડિલિવરી,বিতরণ
માંગ,চাহিদা
માંગ -નોંધ,চাহিদা নোট
સીમાંકન,সীমানা
કમી-સરકારી,ডেমি-সরকারী
લોકશાહી,গণতন্ত্র
નિદર્શન,প্রদর্শন
વિપુલતા,ডিমোরালাইজেশন
દુરાગ્રહી,ডেমিউরেজ
અસ્વીકાર,অস্বীকার
સંપ્રદાય,ডিনোমিনেশন
નવેસર,ডি নভো
નામંજૂર કરવું,অস্বীকার
રવાના થવું,প্রস্থান
વિભાગ,বিভাগ
વિભાગ સંબંધી,বিভাগীয়
ખાતાકીય કાર્યવાહી,বিভাগীয় ক্রিয়া
ખાતાકીય તપાસ,বিভাগীয় তদন্ত
વિભાગીય તપાસ,বিভাগীয় তদন্ত
વિભાગીય અનિયમિતતા,বিভাগীয় অনিয়ম
વિભાગીય ગ્રંથાલય,বিভাগীয় গ্রন্থাগার
ખાતાકીય બેદરકારી,বিভাগীয় অবহেলা
ખાતાકીય પરવાનગી,বিভাগীয় অনুমতি
વિભાગીય લાયકાત પરીક્ષા,বিভাগীয় যোগ্যতা পরীক্ষা
વિદાય,প্রস্থান
પર આધારીત પ્રમાણપત્ર,নির্ভরতা শংসাপত্র
આશ્રિત,নির্ভরশীল
આશ્રિત બાળકોને,নির্ভরযোগ্য শিশু
તંગ,মোতায়েন
શાપર,ডিপেন্টেন্ট
દેશવટો,নির্বাসন
ચોકી કરવી,ডিপোজ
થાપણ,আমানত
ડિપો,ডিপো
અવમૂલ્યન,অবচয়
હતાશ વર્ગ,হতাশ শ্রেণি
વંચિત કરવું,বঞ্চিত
પ્રતિનિધિમંડળ,ডেপুটেশন
પ્રતિનિયુક્તિ ભથ્થું,ডেপুটেশন ভাতা
નાયબ,সহকারী
નિકાલ કરેલું,নিয়ন্ত্রিত
કર્તવ્યન,দায়িত্ব পালনে অবহেলা
વિલંબ,Ereveration
અપમાન,অবমাননা
અપમાનજનક,অবমাননাকর
અપમાનજનક નોંધ,অবমাননাকর মন্তব্য
વંશજ,বংশোদ্ভূত
વર્ણન,বর্ণনা
લાયક,যোগ্য
આચાર,নকশা
હોદ્દો,মনোনীত
હોદ્દો,উপাধি
રવાનગી,প্রেরণ
રવાનગી નોંધ,প্রাণবধ নোট
રવાનગી રજિસ્ટર,প্রেরণ নিবন্ধ
ગંતવ્ય,গন্তব্য
નિરાધાર,নিঃস্ব
વિગત,বিশদ
વિગતવાર,বিশদ
શોધી કાectવું,সনাক্ত করুন
અટકાયત,আটক
અટકાયત,ডিটেনু
નિશ્ચય,সংকল্প
વિસ્ફોટ,বাধা
હાનિ,ক্ষতি
હાનિકારક,ক্ষতিকারক
અવમૂલ્યન,অবমূল্যায়ন
બરછટ,ধ্বংস
વિકાસ,উন্নয়ন
વિચલિત થવું,বিচ্যুত
સાધન,যন্ত্র
ભક્તિ,ভক্তি
નિદાન કરવું,নির্ণয়
ચિત્ર,চিত্র
ડાયરી,ডায়েরি
શરતી,ডিক্টেশন
મૃત્યુ ન,মারা যায় না
આહાર,ডায়েট
પટા,পরিপাক করা
ગૌરવપૂર્ણ,মর্যাদাপূর্ণ
ગૌરવ,মর্যাদা
ભિન્નતા,ডিগ্রেশন
પાતળું,Dilatory
મૂંઝવણ,দ্বিধা
મહેનતુ,পরিশ্রমী
પરિમાણ,মাত্রা
ડિપ્લોમા,ডিপ্লোমা
રાજનીતિ,কূটনীতি
રાજનીતિની પ્રતિરક્ષા,কূটনৈতিক অনাক্রম্যতা
સીધું કરવું,সরাসরি
સીધી હરીફાઈ,সরাসরি প্রতিযোগিতা
પ્રત્યક્ષ મુલાકાત,সরাসরি সাক্ষাত্কার
દિશા,অভিমুখ
ડિરેક્ટરી,ডিরেক্টরি
સીધી ભરતી,সরাসরি নিয়োগ
નકારી કાallવું,অস্বীকার করুন
અપંગતા,অক্ষমতা
અપંગ વ્યક્તિ,প্রতিবন্ধী ব্যক্তি
અપંગ લાભ,অক্ষম সুবিধা
ગેરફાયદા,অসুবিধা
અસંમત થવું,একমত
અસ્વીકાર,অস্বীকার করা
અસ્વીકાર,অস্বীকৃতি
આપત્તિ,বিপর্যয়
આપત્તિનું સંચાલન,দুর্যোগ ব্যবস্থাপনা
વિખેરી નાખવું,ডিসব্যান্ড
વિતરણ,বিতরণ
કા discી નાખવા,বাতিল করা
રજા,স্রাব
-નાગરી કાપલી,স্রাব স্লিপ
શિસ્તબદ્ધ પગલાં,শাস্তিমূলক ব্যবস্থা
શિસ્તબદ્ધ કાર્યપદ્ધતિ,শৃঙ্খলাবদ্ধ পদ্ধতি
શિસ્ત,শৃঙ্খলা
રાજદ્રોહ,অস্বীকার করুন
જાહેર કરવું,প্রকাশ
અણબનાવ,অসন্তুষ্টি
અસંગત,বিচ্ছিন্নতা
બંધ કરવું,বন্ধ করুন
અસંગત,মতবিরোধ
છૂટ,ছাড়
શોધવું,আবিষ্কার
અણીદાર,কুখ্যাত
અસંગતિ,তাত্পর্য
વિવેક,বিচক্ষণতা
વિવેકાધીન,বিচক্ষণ অনুদান
વિવેકાધિકાર,বিবেচনামূলক ক্ষমতা
ભેદભાવ,বৈষম্য
ચર્ચા,আলোচনা
અપ્રમાણિક,অসাধু
અપરાધ,অসম্মান
વિઘટન,বিভাজন
ઝૂંપડી,ডিস্ক
વિઘટન,স্থানচ্যুতি
બેભાન,অসাধু
નાબૂદ કરવું,বরখাস্ত
બરતરફ,বরখাস্ত
રોકી કાર્યવાહી,বরখাস্ত পদ্ধতি
અનાદર કરવો,অমান্য
અવ્યવસ્થા,ব্যাধি
ગોટાળો,বিশৃঙ্খলা
તફાવત,বৈষম্য
રવાનગી અનુભાગ,প্রেরণ বিভাগ
વિઘટનક્ષમ,বিতরণযোগ্য
વિખેરી નાખવું,ছড়িয়ে ছিটিয়ে
અપશુકવિક,বাস্তুচ্যুত
પ્રદર્શન,প্রদর্শন
નારાજી,অসন্তুষ্টি
નિકાલ,নিষ্পত্তি
નિકાલ,নিষ্পত্তি
સ્વભાવ,স্বভাব
નિકાલ,নিষ্পত্তি
વિવાદ,বিতর্ক
ગેરલાયકાત,অযোগ্যতা
ઉપેક્ષા,উপেক্ষা
ભંગાણ,ভাঙ্গন
અસંતોષ,অসন্তুষ্টি
જુલમ કરવું,মতবিরোধ
વિધ્વંસ,বিপর্যয়
વિખેરી નાખવું,বিচ্ছিন্ন
વિચ્છેદ,দ্রবীভূত
વિસર્જન કરવું,দ্রবীভূত
અંતર શિક્ષણ,দূর শিক্ষন
નિસ્યંદન,ডিস্টিলি
અલગ,স্বতন্ত্র
ભેદ પાડવો,পার্থক্য
વિકૃતિ,বিকৃতি
તક,সঙ্কট
વહેચણી,বিতরণ
વિતરણ,বিতরণ
જિલ્લો,জেলা
જિલ્લા કેન્દ્ર,জেলা কেন্দ্র
ખલેલ,ঝামেলা
બેવકૂફ,ডিট্টো
માર્ગાન્તર,ডাইভার্সন
ડિવિડન્ડ,লভ্যাংশ
ભાગ,বিভাগ
છૂટાછેડા,বিবাহবিচ্ছেদ
ડોકેટ,ডকেট
ડોક્ટર,ডাক্তার
દસ્તાવેજ,নথি
દસ્તાવેજી પુરાવો,দালিলিক প্রমাণ
દસ્તાવેજીકરણ,ডকুমেন্টেশন
વસાહત,আবাস
વસવાટી પ્રમાણપત્ર,আবাসিক শংসাপত্র
પ્રભુત્વપૂર્ણ,প্রভাবশালী
દાન,অনুদান
ડોળ,ডসিয়ার
શંકાસ્પદ,সন্দেহজনক
કબૂતર,ডোভ টেলিং
ગાળો,ডাউন গ্রেড
મુસદ્દો,খসড়া
મુસદ્દો,খসড়া উত্তর
સખત માપ,কঠোর পরিমাপ
ખેંચાણ,অঙ্কন
દોરડું,ড্রয়ার
ચિત્ર,অঙ্কন
દુકાળ,খরা
ભાંગી બ promotionતી,শুকনো প্রচার
બેવડી ખર્ચ,দ্বৈত চার্জ
દ્વિ નાગરિકતા,দ্বৈত নাগরিকত্ব
યોગ્ય,বাকি
કારણે ખંત,যথাযথ পরিশ্রম
લેણું,বকেয়া
યથાર્થ,যথাযথভাবে
નકલ કરવી,নকল
સમયગાળો,সময়কাল
બળજબરી,ডুরেস
ફરજ,ডিউটি
ફરજિયાત ભથ્થું,শুল্ক ভাতা
ફરજ -ચાર્ટ,ডিউটি ​​চার্ট
ફરજની રજા,শুল্ক ছুটি
ફરજ -ખંડ,ডিউটি ​​রুম
મરણ,মারা যাওয়ার ঘোষণা
ગતિશાસ્ત્ર,গতিশীলতা
નિર્ધારિત કરવું,ইয়ারমার্ক
મળેલ રજા,অর্জিত ছুটি
કમાણી,উপার্জন
પર્યાવરણમિત્ર એવી,পরিবেশ বান্ধব
પરિસ્થિતિવિજ્ologyાન,বাস্তুশাস্ত্র
આર્થિક,অর্থনৈতিক
આર્થિક શોષણ,অর্থনৈতিক শোষণ
અર્થતંત્ર,অর্থনীতি
ઈકોનોમી વર્ગ,অর্থনীতি শ্রেণি
સંપાદન,সম্পাদনা
આવૃત્તિ,সংস্করণ
સંપાદકીય,সম্পাদকীয়
શિક્ષણ,শিক্ষা
શૈક્ષણિક કારકિર્દી,শিক্ষামূলক ক্যারিয়ার
શૈક્ષણિક સંસ્થા,শিক্ষা প্রতিষ্ঠান
શૈક્ષણિક લાયકાત,শিক্ষাগত যোগ্যতা
અસર,প্রভাব
યોગ્ય,কার্যকর
અસરકારક તારીખ,কার্যকর দিন
અસુપ્રતિરોધ,প্রভাব
કાર્યપ્રધાન,কার্যকারিতা
કાર્યક્ષમતા,দক্ষতা
કાર્યદક્ષ,দক্ষ
હદ,বহিষ্কার
વિસ્તૃત,বিস্তৃত
સમય,Elapse
ચૂંટાયેલા પ્રતિનિધિ,নির্বাচিত প্রতিনিধি
ચૂંટણી,নির্বাচন
મતદાર કોલેજ,নির্বাচনী কলেজ
મતદાર,ভোটার
વીજળીકરણ,বিদ্যুতায়ন
વીજ માધ્યમ,ইলেকট্রনিক মিডিয়া
પ્રારંભિક,প্রাথমিক
પાત્રતા,যোগ্যতা
યોગ્યતા કસોટી,যোগ্যতা পরীক্ষা
દૂર કરવું તે,নির্মূল
છટણી,স্পষ্টতা
શરમજનક,বিব্রত করা
ઉચાપત,আত্মসাৎ
મુદ્રા,প্রতীক
એમ્બ os સિંગ સીલ,এমবসিং সিল
કટોકટી,জরুরী
કટોકટી રાહત,জরুরী ত্রাণ
ઉત્તરાધિકાર,জরুরী
વિવાદ,অভিবাসন
મળતકામ,ইমোলমেন্টস
દાન,এম্প্যানেলমেন্ট
સહાનુભૂતિ,সহমর্মিতা
નોકરીમાં રાખવું,নিয়োগ
કર્મચારી,কর্মচারী
કર્મચારીની સહભાગિતા,কর্মচারী অংশগ্রহণ
કર્મચારી ફાળો,কর্মচারীর অবদান
કર્મચારીનું પ્રોવિડન્ટ ફંડ,কর্মচারীর প্রভিডেন্ট ফান্ড
નિયોક્તા,নিয়োগকর্তা
રોજગાર,কর্মসংস্থান
રોજગાર,কর্মসংস্থান বিনিময়
રોજગાર -નોટિસ,কর্মসংস্থান বিজ্ঞপ্তি
રોજગાર કચેરી,কর্মসংস্থান অফিস
સત્તા આપવી,ক্ষমতায়ন
શક્તિ,ক্ষমতায়ন
કાયદો ઘડવો,আইন
કાયદા,আইন
Bloc,সব একসাথে
બંધ કરવું,এনক্যাশ
બંધ કરવું,ঘিরা
પ્રોત્સાહન,উত্সাহ
અતિક્રમણ,সীমালঙ্ঘন
સસલા,Encumbrance
શેરો,অনুমোদন করা
દેણગી,এন্ডোমেন্ট
અંતનું ઉત્પાદન,শেষ পণ্য
શક્તિ,শক্তি
દબાણ,প্রয়োগ
સંલગ્ન કરવું,জড়িত
વૃદ્ધિ,বর্ধন
આદેશ આપવો,নির্দেশ দিন
અહંકાર,En মাস
તપાસ,অনুসন্ধান
નોંધણી કરવી,তালিকাভুক্ত
નોંધણી (= નોંધણી),তালিকাভুক্তি (= তালিকাভুক্তি)
પ્રવેશ -નંબર,তালিকাভুক্তি নম্বর
Enrંચું કરવું,Enroute
આગામી,আগত
ખાતરી કરવી,নিশ্চিত করা
પ્રવેશ,প্রবেশ করুন
સાહસ,এন্টারপ্রাইজ
મનોરંજન કરવું,বিনোদন
મનોરંજન,বিনোদন
હકદાર બનાવવું,এনটাইটেল
હકદાર,অধিকারী
હકદાર,এনটাইটেলমেন্ট
પ્રવેશદ્વાર,প্রবেশদ্বার
પ્રવેશદ્વાર,প্রবেশকারী
પ્રવેશ,প্রবেশ
પ્રવેશ સ્તરનું કામ,অনভিজ্ঞ স্তরের চাকরি
ગણવું તે,গণনা
વાતાવરણ,পরিবেশ
દૂત,দূত
મહામારી,মহামারী
સાર,এপিটোম
સમાનતા,সমতা
સંતુલન,ভারসাম্য
સામાન,সরঞ্জাম
સમાનતા,ইক্যুইটি
સમાન,সমতুল্য
સમૃદ્ધ,সমতুল্য
નાબૂદ કરવું,নির্মূল
ભંડાર,এরতা
ભૂલ,ত্রুটি
વધારાનું કામ,ক্রমবর্ধমান
ક escંગર,এসকর্ট
આવશ્યક,অপরিহার্য
સ્થાપના,প্রতিষ্ঠা
અંદાજ,অনুমান
અંદાજિત ખર્ચ,আনুমানিক খরচ
શિશ્મિક,নীতিশাস্ত্র
શિષ્ટાચાર,শিষ্টাচার
ખાલી કરાવવું તે,অপসারণ
ટકી રહેવું,এড়ানো
મૂલ્યાંકન,মূল্যায়ন
બેકી સંખ્યા,জোড় সংখ্যা
સંભવિત,শেষ
હદ,উচ্ছেদ
પુરાવો,প্রমান
વિકસિત થવું,বিবর্তিত
ચોક્કસ,ঠিক
પરીક્ષા,পরীক্ষা
પરીક્ષક,পরীক্ষা
પરીક્ષક,পরীক্ষক
ઉદાહરણ,উদাহরণ
ખોદકામ,খনন
ઉત્તમ,দুর্দান্ত
અપવાદ,ব্যতিক্রম
અસાધારણ,ব্যতিক্রমী
વધારાની,অতিরিক্ত
વિનિમય,বিনিময়
સરકારી ખજાનો,এক্সিকিউয়ার
આબકારી (= આબકારી ફરજ),আবগারি (= আবগারি শুল্ক)
બાકાત રાખવું,বাদ দিন
વિશિષ્ટ,এক্সক্লুসিভ
માફી,ক্ষমা
અમલમાં મૂકવું,এক্সিকিউট
કારોબારી,কার্যনির্বাহী
કારોબારી સમિતિ,কার্যনির্বাহী কমিটি
કારોબારી સત્તા,নির্বাহী ক্ষমতা
અધિકારીઓ,এক্সিকিউটিভস
કારોબારી કર્મચારી,এক্সিকিউটিভ স্টাফ
મુક્તિ,ছাড়
મુક્તિ,ছাড়
કસરત,অনুশীলন
ભૂતપૂર્વ ગ્રેટિયા,প্রাক্তন গ্র্যাটিয়া
પૂર્વ-ગ્રેટિયા ચુકવણી,প্রাক্তন গ্রেটিয়া পেমেন্ট
અઘોષ,নিষ্কাশন
