Odiya,Assamese
ବନ୍ଧନର ସମ୍ମୁଖୀନ |,বন্ধনৰ সন্মুখীন হোৱা
ନିରାପତ୍ତା କାରକ,সুৰক্ষাৰ কাৰক
ପତନ,পৰি যোৱা
ଫେସିଆ |,ফেচিয়া
ଫେସିଆ ବୋର୍ଡ |,ফেচিয়া বৰ্ড
ତ୍ରୁଟି,দোষ
କ୍ଷେତ୍ର ଆର୍ଦ୍ରତା |,পথাৰ আৰ্দ্ৰতা
ଅନ୍ତିମ ଆର୍ଦ୍ରତା ସମାନ |,চূড়ান্ত আৰ্দ্ৰতাৰ সমতুল্য
ଫିଲେଟ୍ (ମୋର୍ଟାର),ফিলেট (মৰ্টাৰৰ)
ଅନ୍ତିମ,চূড়ান্ত
ଅନ୍ତିମ ମାପ |,চূড়ান্ত জোখ-মাখ
ଅନ୍ତିମ ଦେୟ,চূড়ান্ত পেমেণ্টq
ଅନ୍ତିମ ପୂର୍ବ ଚାପ |,চূড়ান্ত প্ৰি ষ্ট্ৰেছ
ଅନ୍ତିମ ଟେନସନ |,চূড়ান্ত উত্তেজনা
ଆର୍ଥିକ ସମ୍ଭାବନା |,আৰ্থিক সম্ভাৱনীয়তা
ଭଲ ଏଗ୍ରିଗେଟ୍ |,মিহি গোটা পদাৰ্থ
ଖଣ୍ଡ ଖଣ୍ଡ |,ছিন্নভিন্ন শিল
ପତାକା ପଥର |,পতাকা শিল
ଫ୍ଲେମିସ୍ ବନ୍ଧନ |,ফ্লেমিছ বন্ধন
ଫ୍ଲାସ୍,ফিচফিচাই থকা
ଚମତ୍କାର ଷ୍ଟ୍ରିମ୍ |,ঝলমলীয়া ধাৰা
ଫ୍ଲାଟ ଛାତ |,সমতল চাল
ଫ୍ଲେଚେ,ফ্লেচে
ଫ୍ଲେମିସ୍ ବଗିଚା କାନ୍ଥ ବନ୍ଧ |,ফ্লেমিছ বাগিচাৰ দেৱালৰ বন্ধন
ଫ୍ଲିଣ୍ଟ |,ফ্লিন্ট
ଫ୍ଲିଣ୍ଟ କାନ୍ଥ |,ফ্লিণ্টৰ দেৱাল
ଭାସମାନ ଚଟାଣ |,ভাসমান মজিয়া
ଫ୍ଲୋକ୍ୟୁଲେସନ୍ |,ফ্লকুলেচন
ଫ୍ଲୋକ୍ୟୁଲେସନ୍ ସୀମା |,ফ্লকুলেচন সীমা
ଫ୍ଲୋକ୍ୟୁଲେସନ୍ ଅନୁପାତ |,ফ্লকুলেচন অনুপাত
ଫ୍ଲୋକ୍ୟୁଲ୍ସ |,ফ্লকুলেছ
ଚଟାଣ,মজিয়া
ଚଟାଣ ସିଲ୍ |,মজিয়াৰ ছীল
ପ୍ରବାହ,বৈ অহা
ଅସ୍ଥିରତା |,উঠা-নমা
ଫୁଟିଂ,ফুটিং
ଫାଉଣ୍ଡେସନ୍,ভেঁটি
ମାଗଣା ପତନ ବାରୋ ଟପିଙ୍ଗ୍ ମିକ୍ସର୍ |,ফ্ৰী ফ&#39;ল বেৰ&#39; টপিং মিক্সাৰ
ମାଗଣା ପତନ ମିକ୍ସର୍ (ଡ୍ରମ୍ ପ୍ରକାର),ফ্ৰী ফ&#39;ল মিক্সাৰ (ড্ৰাম টাইপ)
ମାଗଣା ପଥର |,মুক্ত শিল
ଫ୍ରେଶେଟ୍ |,ফ্ৰেছেট
ଘର୍ଷଣ ଗଦା |,ঘৰ্ষণৰ স্তূপ
ବେଙ୍ଗ,ভেকুলী
ଗେବୁଲ୍ |,গেবল
ଗାବଲେଟ୍ |,গেবলেট
ଗାମ୍ବ୍ରେଲ୍ ଛାତ |,গাম্ব্ৰেলৰ চাল
ଗେଜ୍,জোখ লোৱা
ଗଗିଂ ବିଭାଗ |,গেজিং অংশ
ଗଗିଂ ଷ୍ଟେସନ୍ |,গেজিং ষ্টেচন
ସାଧାରଣ ଅବସ୍ଥାନ ଯୋଜନା |,সাধাৰণ স্থান পৰিকল্পনা
ସାଧାରଣ ଭେଣ୍ଟିଲେସନ୍ |,সাধাৰণ বায়ু চলাচল
ଜି ରାଶି କିମ୍ବା ଗଲି ରାଶି |,G দিগন্ত বা গ্লে দিগন্ত
ଗ୍ଲାସିଆଲ୍ ପର୍ଯ୍ୟନ୍ତ,হিমবাহৰ টিল
ଗ୍ନିସ୍ |,গ্নেইছ
ଦ୍ରବ୍ୟ ପ୍ରାଙ୍ଗଣ,সামগ্ৰীৰ চোতাল
ଗ୍ରେଡିଏଣ୍ଟ୍ ପ୍ରତିରୋଧ |,গ্ৰেডিয়েণ্ট ৰেজিষ্টেন্স
ଗ୍ରାନାଇଟ୍ |,গ্ৰেনাইট
ଗ୍ରାନୁଲାର୍ ଗଠନ |,দানাদাৰ গঠন
ଗ୍ରାନୁଲେସନ୍ |,গ্ৰেনুলেচন
ଗ୍ରାନୁଲ୍ |,গ্ৰেনুল
ମାଧ୍ୟାକର୍ଷଣ ଜଳ ମୁକ୍ତ ଜଳ |,মহাকৰ্ষণীয় পানীমুক্ত পানী
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରାଙ୍ଗଣ |,মহাকৰ্ষণীয় চোতাল
ମହାନ ମାଟି ଗୋଷ୍ଠୀ |,মহান মাটিৰ গোট
ଗ୍ରିଲେଜ୍ ଫାଉଣ୍ଡେସନ୍ |,গ্ৰীলেজ ফাউণ্ডেচন
ଗ୍ରାଉଣ୍ଡ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,গ্ৰাউণ্ড হেণ্ড মল্ডিং
ଗ୍ରୁପ୍ ଡକ୍ |,গ্ৰুপ কৰা ডক
ଗୋଷ୍ଠୀ ଗୃହ,গ্ৰুপ হাউছিং
ଅତିଥି ଗୃହ,অতিথিশালা
ଗୁଟର୍ |,নালা
ଗୁଟର ଧାରକ |,নালা বাহক
ଗୁଟର ଯାଞ୍ଚ |,নালা পৰীক্ষা
ହାମର ଡ୍ରେସିଂ |,হাতুৰীৰে ড্ৰেছিং
ହାରବର୍,বন্দৰ
ଆଶ୍ରୟସ୍ଥଳ,আশ্ৰয়ৰ বন্দৰ
ହାର୍ଡ ପ୍ୟାନ |,কঠিন কেৰাহী
ହେଡର୍,হেডাৰ
ହେଡର୍ ବଣ୍ଡ୍ |,হেডাৰ বণ্ড
ହେଡର୍ ପାଠ୍ୟକ୍ରମ,হেডাৰ পাঠ্যক্ৰম
ହେଡ୍ ଗେଟ୍ ଗଠନ |,হেড গেটৰ গঠন
କେନାଲର ମୁଖ୍ୟ |,খালৰ মূৰ
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,হেড ৰেগুলেটৰ
ହେରିଙ୍ଗ ହାଡ ବନ୍ଧନ |,হেৰিং হাড়ৰ বন্ধন
ହୃଦୟ,হৃদয়স্পৰ্শী
ଓଦା ଗରମ |,তিয়াই থোৱাৰ তাপ
ଉଚ୍ଚ ଆଲୁମିନା ସିମେଣ୍ଟ |,উচ্চ এলুমিনা চিমেণ্ট
ହିପ୍,কঁকাল
ହିପ୍ କ୍ୟାପିଙ୍ଗ୍ |,হিপ কেপিং
ହିପ୍ ଶେଷ,হিপড এণ্ড
ହୁଡ୍ |,ডকাইত
ହୁଡ୍ ମୋଲିଡିଂ |,হুড মল্ডিং
ହୁକର ନିୟମ |,হুক’ৰ আইন
ଲୁହା ହୁପ୍ |,হুপ লোহা
ରାଶି,দিগন্ত
ଆର୍ଦ୍ରତା,আৰ্দ্ৰকৰণ
"ଆର୍ଦ୍ରତା, ସଂପୂର୍ଣ୍ଣ |","আৰ্দ্ৰতা, নিৰপেক্ষ"
"ଆର୍ଦ୍ରତା, ଆପେକ୍ଷିକ |","আৰ্দ্ৰতা, আপেক্ষিক"
ହମ୍ପ୍ ୟାର୍ଡ |,হাম্প চোতাল
ହାଇଡ୍ରୋଲିକ୍ ଚାପ |,হাইড্ৰলিক চাপ
ହାଇଡ୍ରେସନ୍ |,জলসিঞ্চন
ହାଇଡ୍ରୋଲାଇସିସ୍ |,হাইড্ৰ’লাইছিছ
ହାଇଡ୍ରୋଲାଇଟିକ୍ ଅମ୍ଳତା |,হাইড্ৰ’লাইটিক এচিডিটি
ହାଇଡ୍ରୋମୋର୍ଫିକ୍ ମାଟି |,জলৰূপী মাটি
ହାଇଡ୍ରୋଫିଲିକ୍ କୋଲଏଡ୍ |,হাইড্ৰফিলিক কলয়ড
ହାଇଡ୍ରୋଫୋବିକ୍ କୋଲଏଡ୍ |,হাইড্ৰ’ফ’বিক কলয়ড
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ ଅନୁପାତ |,হাইড্ৰ’ষ্টেটিক চাপৰ অনুপাত
ହାଇଗ୍ରୋସ୍କାପ୍ଟିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,হাইগ্ৰ’স্কেপ্টিক সহগ
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,হাইগ্ৰস্কোপিক আৰ্দ্ৰতা
ହାଇଡ୍ରୋସ୍କୋପିକ୍ଟି |,হাইড্ৰস্কোপিচিটি
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,হাইগ্ৰস্কোপিক আৰ্দ্ৰতা
ହାଇପରବାରିକ୍ ଚାମ୍ବର |,হাইপাৰবেৰিক চেম্বাৰ
ହାଇପରଷ୍ଟାଟିକ୍ ଫ୍ରେମ୍ |,হাইপাৰষ্টেটিক ফ্ৰেম
ହାଇପୋସୋମିଟର |,হাইপছ’মিটাৰ
ଆଲୋକ,আলোকসজ্জা
ଇମ୍ବିବେସନ୍ ଆର୍ଦ୍ରତା |,ইম্বিবেচন আৰ্দ্ৰতা
ଅପରିପକ୍ୱ ମାଟି |,অপৰিপক্ক মাটি
ପ୍ରଭାବିତ ଡକ୍ |,জব্দ কৰা ডক
ଜମି ରାଜସ୍ୱ ବୃଦ୍ଧି,ভূমিৰ ৰাজহ বৃদ্ধি
ସ୍ Independ ାଧୀନ ସ୍କାଫୋଲ୍ଡ |,স্বতন্ত্ৰ মৰাপাট
ପ୍ରେରିତ |,কঠিন
ପ୍ରାରମ୍ଭିକ ସମ୍ମାନ,প্ৰাৰম্ভিক প্ৰিষ্ট্ৰেছ
ପ୍ରାରମ୍ଭିକ ଟେନସନ |,প্ৰাৰম্ভিক উত্তেজনা
ଆଭ୍ୟନ୍ତରୀଣ ଜଳପଥ ବନ୍ଦର |,অভ্যন্তৰীণ জলপথ বন্দৰ
ଇନସୁଲେଟିଂ ବୋର୍ଡ |,ইনচুলেটিং বৰ্ড
ମଧ୍ୟବର୍ତ୍ତୀ ବନ୍ଦର |,মধ্যৱৰ্তী বন্দৰ
ଆଭ୍ୟନ୍ତରୀଣ ଘର୍ଷଣ |,আভ্যন্তৰীণ ঘৰ্ষণ
ଇଣ୍ଟ୍ରାଜୋନାଲ ମାଟି |,ইন্ট্ৰাজ’নেল মাটি
ଆଇନ୍,আয়ন
ଆଇନ୍ ବିନିମୟ |,আয়ন বিনিময়
ଲୁହା ପ୍ୟାନ |,লোহাৰ কেৰাহী
ଜଳସେଚିତ ଜମି |,জলসিঞ্চিত মাটি
ଜଳସେଚନ,জলসিঞ্চন
ଜଳସେଚନ ବନ୍ଦ,জলসিঞ্চনৰ চেছ
ଜାମ୍,জাম্ব
ଜୋଗଲ୍ |,জগল কৰক
ଜୋଗଲ୍ ପିନ୍ |,জগল পিন
ଜୁଲେ |,জৌলে
ଜମ୍ପର୍ |,জাম্পাৰ
କିଲୋଗ୍ରାମ |,কিলোগ্ৰাম
କିଲୋଗ୍ରାମ ଫୋର୍ସ |,কিলোগ্ৰাম বল
କିଲୋଗ୍ରାମ ଫୋର୍ସ ମିଟର |,কিলোগ্ৰাম বল মিটাৰ
କିଲୋୱାଟ ଘଣ୍ଟା |,কিলোৱাট ঘন্টা
ରାଜା ବନ୍ଦ,ৰজা বন্ধ
ରୋଷେଇ ଘର |,পাকঘৰ
ସ୍ତମ୍ଭ,লেচযুক্ত স্তম্ভ
ଲଗିଂ,পিছ পৰি থকা
ଲାମେଲା ମୂଳ |,লেমেলা শিপা
ଲାମିନାର୍ ପ୍ରବାହ |,লেমিনাৰ প্ৰবাহ
ଦୀପ ଗର୍ତ୍ତ |,লেম্পৰ ফুটা
ଜମି ଅଧିଗ୍ରହଣ,ভূমি বৃদ্ধি
ଭୂମି ସ୍ଲାଇଡିଂ |,ভূমি পিছলি যোৱা
ଲାଟେରାଇଟ୍ |,লেটাৰাইট
ଲାଟେରାଇଟ୍ ମାଟି |,লেটাৰাইট মাটি
ବହୁ ସଂଖ୍ୟକ ନିୟମ |,বৃহৎ সংখ্যকৰ নিয়ম
ଲେଆଉଟ୍ ଯୋଜନା |,বিন্যাস পৰিকল্পনা
ଲେଜର,লেজাৰ
ଚୂନ ପ୍ୟାନ |,চূণৰ কেৰাহী
ଲିନଟେଲ୍ |,লিণ্টেল
ତରଳ ସୀମା |,তৰল সীমা
ଲାଇଭ୍ ଲୋଡ୍ |,লাইভ লোড
ଲୋମ୍ |,লোম
ସ୍ଥାନୀୟ ନିଷ୍କାସନ ଭେଣ୍ଟିଲେସନ୍ |,স্থানীয় এক্সজেষ্ট ভেণ্টিলেচন
ଲୋକୋ ଅଗଣା |,লোকো চোতাল
ଲୋସ୍ |,ল&#39;ছ
ନିମ୍ନ ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,প্লাষ্টিকৰ সীমা কম কৰা
କମ୍ ଉତ୍ତାପ ସିମେଣ୍ଟ |,কম তাপত চিমেণ্ট
ମେସିନ୍ ମୋଲିଡିଂ |,মেচিন মল্ডিং
ମାକ୍ରୋଷ୍ଟ୍ରକଚର |,বৃহৎ গঠন
ମୁଖ୍ୟ ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,মূল মূৰ নিয়ন্ত্ৰক
ମୁଖ୍ୟ ବନ୍ଦର,মূল বন্দৰ
ମେକ୍ଅପ୍ ବାୟୁ |,মেকআপ এয়াৰ
ମାନସାର୍ଡ |,মানচাৰ্ড
ମାର୍ଶାଘାଇ ଅଗଣା |,মাৰ্শ্বেলিং গজ
ମାନସ,শিলৰ কাম
ପରିପକ୍ୱ ତାପମାତ୍ରା |,পৰিপক্ক উষ্ণতা
ମେଜଜାନାଇନ୍ ଚଟାଣ |,মেজেনিন মজিয়া
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ |,যান্ত্ৰিক বিশ্লেষণ
ଯାନ୍ତ୍ରିକ ଭେଣ୍ଟିଲେସନ୍ |,যান্ত্ৰিক বায়ু চলাচল
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,মেট্ৰিক ব্যৱস্থা
ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |,অণুগাঁথনি
ମିଲି ସମାନ |,মিলি সমতুল্য
ଲିଟର ପିଛା ମିଲି ସମାନ |,প্ৰতি লিটাৰত মিলি সমতুল্য
ମିନେରାଲ୍ |,খনিজ পদাৰ্থ
ଖଣିଜ ମାଟି |,খনিজ মাটি
ଛୋଟ ବନ୍ଦର,সৰু বন্দৰ
ମିତ୍ରେଡ୍ ବନ୍ଦ |,মাইট্ৰেড বন্ধ
ମୋବାଇଲ୍ ମାଟି କୋଲଏଡ୍ |,চলন্ত মাটিৰ কলয়ড
ଆର୍ଦ୍ରତା ବିଷୟବସ୍ତୁ |,আৰ্দ্ৰতা
ଆର୍ଦ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |,আৰ্দ্ৰতাৰ গ্ৰেডিয়েণ্ট
ମୋନୋଲିଥ୍ |,মনোলিথ
ମୋନୋରାଇଲ୍ |,মনোৰেল
ଜାତୀୟ ବନ୍ଦର ପରିଷଦ |,ৰাষ্ট্ৰীয় বন্দৰ পৰিষদ
ପ୍ରାକୃତିକ ଶଯ୍ୟା |,প্ৰাকৃতিক বিচনা
ପ୍ରାକୃତିକ ସମାପ୍ତି |,প্ৰাকৃতিক ফিনিচিং
ପ୍ରାକୃତିକ ବନ୍ଦର,প্ৰাকৃতিক বন্দৰ
ପ୍ରାକୃତିକ ଭେଣ୍ଟିଲେସନ୍ |,প্ৰাকৃতিক বায়ু চলাচল
ନାଭାଲ୍ ବନ୍ଦର,নৌসেনাৰ বন্দৰ
ନ୍ୟୁଟନ୍ |,নিউটন
ଅଣ ୟୁନିଫର୍ମ ପ୍ରବାହ |,নন ইউনিফৰ্ম প্ৰবাহ
ଜଳ ହାର ଦଖଲ କରେ |,পানীৰ হাৰ দখল কৰে
ତେଲ ରଙ୍ଗ |,তেলৰ ৰং
ତେଲ କୂଅ ସିମେଣ୍ଟ |,তেলৰ কুঁৱাৰ চিমেণ্ট
ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |,মুকলি চেনেলৰ প্ৰবাহ
ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |,অনুকূল আৰ্দ্ৰতা
ଜ Organ ବିକ ମାଟି |,জৈৱিক মাটি
ଓରିଏଣ୍ଟେସନ୍,অভিবিন্যাস
Orthogonal,অৰ্থোগনেল
ଅର୍ଟଷ୍ଟାଇନ୍ |,অৰ্টষ্টেইন
ବାହ୍ୟ ସଙ୍କେତ,বাহিৰৰ সংকেত
ଅକ୍ସିଡେସନ୍ |,অক্সিডেচন
ପାନ୍ଟ୍ରି |,পেণ্ট্ৰি
ପାରାପେଟ୍ |,পেৰাপেট
ପାରାପେଟ୍ କାନ୍ଥ |,পেৰাপেটৰ দেৱাল
ପିତାମାତା ସାମଗ୍ରୀ |,অভিভাৱকৰ সামগ্ৰী
ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |,শিলগুটি ঢালাই প্লাষ্টাৰ
ପେଡାଲଫର୍ |,পেডালফাৰ
ପେଡୋକାଲ୍ |,পেড&#39;কেল
ପେଡୋଜେନେସିସ୍ |,পেড’জেনেছিছ
ପେଡୋଲୋଜି |,পেড’লজি
ପେଡୋସଫିସର୍ |,পেড’স্ফিয়াৰ
ପେନେଟ୍ରୋମିଟର |,পেনেট্ৰ’মিটাৰ
ପେଣ୍ଟ ଛାତ |,পেণ্ট ছাদ
ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |,পেপটাইজিং এজেণ্ট
ବିଶ୍ଳେଷଣର ସମୟ |,বিশ্লেষণৰ সময়ছোৱা
Perpend,পাৰ্পেণ্ড
ପର୍ସପର୍ସନ୍ |,পাৰ্চৰ্পচন
ପିଆର୍ |,ঘাট
ପାଇଲଷ୍ଟର |,পিলাষ্টাৰ
ପିଚ୍,চূড়া
ଛାତ ଛାତ,পিচড ছাদ
ସାଧା କଂକ୍ରିଟ୍ |,সাধাৰণ কংক্ৰিট
ବିମାନ କୋଣ,সমতল কোণ
ସମତଳ ପ୍ରାଙ୍ଗଣ,সাধাৰণ চোতাল
ପ୍ଲାନସୋଲ୍ |,প্লেনছল
ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |,প্লাষ্টিকৰ স্থায়িত্ব
ପ୍ଲାଷ୍ଟିକ୍ |,প্লাষ্টিচিটি
ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |,প্লাষ্টিচিটি সূচকাংক
ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,প্লাষ্টিচিটিৰ সীমা
ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |,প্লাষ্টিচিটিৰ পৰিসৰ
ପ୍ଲାଟି ଗଠନ |,প্লেটি গঠন
ପ୍ଲିଣ୍ଟ୍ |,প্লিন্থ
ହଳ ମାଟି,হাল বোৱা মাটি
ଘିଅ ପଥର |,প্লামৰ শিল
ପୋଡଜୋଲ୍ |,পডজোলে
ସୂଚାଉଛି |,আঙুলিয়াই দি
ବହୁମୁଖୀ କାନ୍ଥ |,বহুভুজীয়া বেৰ
ଖୋଲା ସ୍ଥାନ |,ছিদ্ৰৰ স্থান
ବନ୍ଦର,বন্দৰ
ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |,পজিটিভ ভেন্টিলেচন
ପ୍ରିରି ମାଟି |,প্ৰেয়ৰী মাটি
ସଠିକତା,নিখুঁততা
ପ୍ରାଥମିକ କଣିକା |,প্ৰাথমিক কণা
ପ୍ରିଜାମେଟିକ୍ ଗଠନ |,প্ৰিজমেটিক গঠন
ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |,উৎপাদনশীল কাম
ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |,প্ৰকল্পৰ ন্যায্যতা
ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |,সুৰক্ষামূলক কাম
ସିଉଡୋ-ମାଇସେଲିୟମ୍ |,ছ্যুড’-মাইচেলিয়াম
ପୁଡଲ୍ |,পুখুৰী
ପଗ୍ କରିବା |,পাগিং
ପୁମିସ୍ |,পিউমিচ
ପୁଞ୍ଚେନ୍ |,পাঞ্চিয়ন
ପପୁଟ୍,পুতলা
ପୁଟଲଗ୍ |,পুটলগ
ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |,পুটলগ মৰাপাট
ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |,পৰিমাণ জৰীপকাৰী
କ୍ୱାରି ସପ୍ |,শিলৰ ৰস
କ୍ୱେ,ঘাট
ରାଣୀ ବନ୍ଦ,কুইন বন্ধ
କୁଇନ୍ |,কুইইন
ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |,ৰাফ্ট ফাউণ্ডেচন
ରାକର୍ |,ৰেকাৰ
Raking,ৰেকিং
ବନ୍ଧନ,ৰেকিং বণ্ড
ଫ୍ଲାସ୍ କରିବା,ৰেকিং ফ্লেছিং
ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |,দ্ৰুতগতিত পৰিৱৰ্তনশীল প্ৰবাহ
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |,আদায়যোগ্য পেমেণ্ট
ଲାଲ ପୃଥିବୀ |,ৰঙা মাটি
ଲାଲ୍ ଲୋମ୍ |,ৰঙা লোম
ନିୟାମକ,নিয়ন্ত্ৰক
ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |,ৰেগুৰ বা ক’লা কপাহী মাটি
ପରିଶୋଧ ଚୁକ୍ତି,ৰিপেমেণ্ট চুক্তি
ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |,অৱশিষ্ট সংকোচন
ଅବଶିଷ୍ଟ ମାଟି |,অৱশিষ্ট মাটি
ପ୍ରକାଶ କରନ୍ତୁ |,প্ৰকাশ কৰা
ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |,পিন প্ৰকাশ কৰক
ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |,টাই প্ৰকাশ কৰক
ରିଜ୍,ৰিজ
ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |,ৰিজ কেপিং
ନଦୀ,নদী
ରାସ୍ତା ସ୍ଥିର,ৰোড ষ্টেড
କଠିନ ପ୍ଲାଷ୍ଟର |,ৰুক্ষ প্লাষ্টাৰ
ଅଳିଆ |,ধ্বংসাৱশেষ
ଅଳିଆ ଆବର୍ଜନା |,ধ্বংসাৱশেষৰ শিলৰ কাম
ଅଳିଆ ଆବର୍ଜନା |,ধ্বংসাৱশেষৰ দেৱাল
ଚାଲୁଥିବା ପରିମାପ |,চলি থকা জোখ-মাখ
ନିରାପଦ ବହନ କ୍ଷମତା |,নিৰাপদ বহন ক্ষমতা
ଲୁଣ ଗ୍ଲେଜ୍ |,নিমখৰ গ্লেজ
ନମୁନା ଆକାର,নমুনাৰ আকাৰ
ନମୁନା ବଣ୍ଟନ,নমুনা বিতৰণ
ନମୁନା ତ୍ରୁଟି |,নমুনা সংগ্ৰহৰ ভুল
ବାଲି,বালি
ବାଲି ଶେଷ,বালিৰ ফিনিচিং
ବାଲି ହାତ ତିଆରି,বালিৰ হাতৰ মল্ডিং
ବାଲିଯାତ୍ରା |,ছেণ্ডিং
ପରିପୂର୍ଣ୍ଣ ମାଟି,সংপৃক্ত মাটি
ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |,সংপৃক্ত মাটিৰ পেষ্ট
ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |,চেচুৰেচন এক্সট্ৰেক্ট
ସାଚୁଚରେସନ୍ ଶତକଡା,চেচুৰেচন শতাংশ
ସସ୍ ଗମ୍ବୁଜ |,চচৰ গম্বুজ
ସ୍କାଫୋଲ୍ଡ |,মৰাপাট
ସ୍କିଷ୍ଟ୍ |,শ্বিষ্ট
ସମୁଦ୍ର ବନ୍ଦର,সাগৰীয় বন্দৰ
ଗୁପ୍ତ ଗୁଟର୍ |,গোপন নালা
ଦ୍ୱିତୀୟ |,দ্বিতীয়
ଅବତରଣ ବିଶ୍ଳେଷଣ |,পলস বিশ্লেষণ
ସେମି-କୃତ୍ରିମ ବନ୍ଦର |,অৰ্ধকৃত্ৰিম বন্দৰ
ସେମି ଜୁଆର ଡକ୍ |,অৰ্ধ জোৱাৰ-ভাটাৰ ডক
ସେନିଲ୍ |,চেনিল
ଶେଲ୍,শ্বেল
ସିଟ୍ ଗଦା |,শ্বীটৰ স্তূপ
ସଙ୍କୋଚନ ସୀମା |,সংকোচনৰ সীমা
ବନ୍ଦ,শ্বাটাৰিং
ସିଆଲିଟିକ୍ ମାଟି |,চিয়ালিটিক মাটি
ସିରୋଜେମ୍ |,ছিয়েৰ’জেম
ସିଲ୍ |,চিল
ସିଲ୍ଟ |,পলি
ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |,একক ফ্লেমিছ তেজ
ଏକକ ଶସ୍ୟ ଗଠନ |,একক দানাযুক্ত গঠন
କଙ୍କାଳ ମାଟି |,কংকালৰ মাটি
ସ୍କର୍ଟିଂ,স্কাৰ্টিং
ଶୋଇବା କାନ୍ଥ |,স্লিপাৰ ৱাল
ସାଇଡ୍ ଗୁଟର୍ |,কাষৰ নালা
ସ୍ଲାଇଡ୍ ନିୟମ |,স্লাইড নিয়ম
ସ୍ଲିପ୍ ଡକ୍ |,স্লিপ ডক
ସ୍ମୋନିଜା |,স্মোনিজা
ଭିଜିବା |,তিয়াই থোৱা
ମୃତ୍ତିକା ସଙ୍ଗଠନ |,মাটিৰ সংঘ
ମୃତ୍ତିକା ଶ୍ରେଣୀ,মাটিৰ শ্ৰেণী
ମୃତ୍ତିକା ଜଟିଳ |,মাটিৰ জটিলতা
ମୃତ୍ତିକାର ସ୍ଥିରତା |,মাটিৰ স্থায়িত্ব
ମୃତ୍ତିକା ପରିବାର |,মাটি পৰিয়াল
ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |,মাটিৰ ফ্ৰেমৰ কাম
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |,মাটিৰ আৰ্দ্ৰতা
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |,মাটিৰ আৰ্দ্ৰতা বৃদ্ধি
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |,মাটিৰ আৰ্দ্ৰতাৰ ঘাটি
ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |,মাটিৰ আকৃতিবিজ্ঞান
ମୃତ୍ତିକା କଣିକା |,মাটিৰ কণা
ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |,মাটিৰ পৰ্যায়
ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |,মাটিৰ প্ৰফাইল
ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |,মাটিৰ বিক্ৰিয়া
ମୃତ୍ତିକା ଅଲଗା ହୁଏ |,মাটি পৃথক হয়
