Tamil,Kannada
பரம்பரை குரோமோசோம் கோட்பாடு,ಆನುವಂಶಿಕತೆಯ ವರ್ಣತಂತು ಸಿದ್ಧಾಂತ
நாட்பட்ட மூச்சுக்குழாய் அழற்சி,ದೀರ್ಘಕಾಲದ ಬ್ರಾಂಕೈಟಿಸ್
நாள்பட்ட மயாய்டு லுகேமியா,ದೀರ್ಘಕಾಲದ ಮೈಯಾಯ್ಡ್ ಲ್ಯುಕೇಮಿಯಾ
குரோனிக்கிள்,ಕ್ರಾನಿಕರ
காலவரிசைப்படி,ಕಾಲಾನುಕ್ರಮದಲ್ಲಿ
கிரிஸான்தமம் சினீரரியல்ஃபோலியம்,ಕ್ರೈಸಾಂಥೆಮಮ್ ಸಿನಾರಿಯಲ್ಫೋಲಿಯಂ
கிரிஸான்தமம் இண்டிகம்,ಕ್ರೈಸಾಂಥೆಮಮ್ ಸೂಚನೆ
கிறைந்தேமை ரோஸம்,ಕ್ರೈಥೆಮಮ್ ರೋಸಮ್
கிரிசோபிட்டா,ಚಿರತೆ
கிரிசோபைட்,ಕ್ರೈಸೊಫೈಟ್
கைலோமிக்ரான்,ಚೈತನ್ಯದ
சைம்,ಚೈತನ್ಯ
சைமோட்ரிப்சின்,ಚಮಚ
சிக்காடா,ಒಂದು ಬಗೆಯ ಕಂತು
சிசர் அரியெட்டினம்,ಸಿಸರ್ ಏರಿಯೆಟಿನಮ್
சிச்லிட் மீன்,ಸಿಚ್ಲಿಡ್ ಮೀನು
சி-ஹோரிசோன்,ಸಿಹಾರಿಜೋನ್
சிலியா,ನಾರು
சிலியரி உடல்,ಸಿಲಿಯ
சிலியரி கேங்க்லியன்,ಸಿಲಿಯದ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
சிலியரி இயக்கம்,ಸಿಲಿಯರಿ ಚಳುವಳಿ
குறுக்குவழி,ಸಿಲಿಯದಾರ್ಧ
சிலியேட்,ನುಗ್ಗುವ
சிலிமம் (சிலியா),ಸಿಲಿಯಂ (ಸಿಲಿಯಾ)
சின்சோனா,ಸಿಂಚು
சியோனா,ಸಿಯೋನ
சிப்ரோஃப்ளோக்சசின்,ಸಿಪ್ರೊಫ್ಲಾಕ್ಸಾಸ್
சுழற்சி,ಪ್ರಸರಣ
சுற்றோட்ட அமைப்பு,ರಕ್ತಪರಿಚಲನೆ
சுற்றறிக்கை கமிஷர்,ಪರಸ್ಪರ ಕ್ರಿಯಾಶೀಲ ಆಯೋಗ
சிரோஸ்,ಸಿರೊಹಸ್
சிரோசிஸ்,ಸಿರಹತೆ
சிரஸ்,ಸೈರ್ರಿನ
சிஸ்டெர்னா,ಗುದ್ದು
சிஸ்ட்ரான்,ಗೈರು
சிட்ரூலின்,ಸಿಟ್ರಾ
சிட்ரஸ் பழங்கள்,ಸಿಟ್ರಸ್ ಹಣ್ಣು
கிளாடிக்ஸ்,ವ್ಯಾಪಕವಾದ
கிளாடோட்,ಕ್ಲಾಡೋಡ್
கிளாடோபோரா,ಕ್ಲಾಸೆಫೊರಾ
கிளாரியாஸ் கரிபினஸ்,ಕ್ಲಾರಿಯಾಸ್ ಗ್ಯಾರೀಪಿನಸ್
வர்க்கம்,ವರ್ಗ
வர்க்கம்,ವರ್ಗ
வகைப்பாடு,ವರ್ಗೀಕರಣ
கிளாவிசெப்ஸ்,ಕ್ಲಾವಿಸೆಪ್ಸ್
கிளாவிகல்,ಒಂದು ಬಗೆಯ ಉಕ್ಕಿನ
கிளாச்லெஸ் இலக்க,ಪಂಜುರಹಿತ ಅಂಕಿಯ
களிமண்,ಮಣ್ಣಿನ
பிளத்தல்,ಸೀಳು ಉಬ್ಬು
கிளீஸ்டோகமஸ்,ಕ್ಸೂಯಿ
க்ளிமேடிஸ்,ಕಾದು
காலநிலை,ವಶ
காலநிலை மண்டலம்,ಹವಾಮಾನ ವಲಯ
காலநிலை அளவுரு,ಹವಾಮಾನದ ನಿಯತಾಂಕ
க்ளைமாக்ஸ் சமூகம்,ಪರಾಕಾಷ್ಠೆ ಸಮುದಾಯ
ஏறுபவர்,ಪರ್ವತಾರೋಹಣ
ஏறும்,ಹತ್ತುವುದು
மருத்துவ காலம்,ಕ್ಲಿನಿಕಲ್ ಅವಧಿ
கிளிடெல்லர்,ಚಿರತೆ
கிளிடெல்லம்,ಕಣ್ಣುಹಣ್ಣು
கிளிட்டோரியா,ಕ್ಲೈಟ್ರೀ
கிளிட்டோரிஸ்,ಚಂದ್ರನಾಡಿ
க்ளோகா,ಗಡಿಯಾರದ
குளோனல் தவளை,ತಾರಯ ಕಪ್ಪೆ
குளோனல் பரப்புதல்,ಕ್ಲೋನಲ್ ಪ್ರಸಾರ
குளோனல் தேர்வு,ಕ್ಲೋನಲ್ ಆಯ್ಕೆ
குளோன்,ತದ್ರೂಪಿ
குளோனிங்,ಅಬೀಜ
திருமணத்தை மூடு,ಮದುವೆ ಮುಚ್ಚಿ
மூடிய அமைப்பு,ಮುಚ್ಚಿದ ವ್ಯವಸ್ಥೆ
க்ளோஸ்ட்ரிடியம்,ನುಗ್ಗಿ
க்ளோஸ்ட்ரிடியம் பியூட்டிலிசியம்,ಕ್ಲೋಸ್ಟ್ರಿಡಿಯಮ್ ಬ್ಯುಟೈಲಿಸಿಯಮ್
க்ளோட் பஸ்டர்,ಹೆಪ್ಪುಗಟ್ಟಿದ ಬಸ್ಟರ್
இரத்தம் உறைதல்,ರಕ್ತದ ಹೆಪ್ಪುಗಟ್ಟುವಿಕೆ
க்ளோவர் பீன்,ಕ್ಲೋವರ್ ಹುರುಳಿ
க்ளோவர்-இலை மாதிரி,ಕ್ಲೋವರ್-ಎಲೆ ಮಾದರಿ
கோமாளி மீன்,ಕಾಗರ ಮೀನು
சினிடேரியன்ஸ்,ಸಿನಿಡೇರಿಯನ್ನರು
Cnidoplast,ಸಿಎನ್‌ಡೋಬ್ಲಾಸ್ಟ್
Coacevate,ಸ ೦ ಚಿಸು
கரடுமுரடான சரிசெய்தல் குமிழ்,ಒರಟಾದ ಹೊಂದಾಣಿಕೆ ಗುಬ್ಬಿ
சொரசொரப்பான மண்,ಒರಟಾದ ಮರಳು
கடலோர மணல்,ಕರಾವಳಿ ದಿಬ್ಬ
கடலோர இறால் கலாச்சார பண்ணை,ಕರಾವಳಿ ಸೀಗಡಿ ಸಂಸ್ಕೃತಿ ಫಾರ್ಮ್
கோபால்ட்,ಚಮಚ
கோகோயின்,ಕಶೇನು
கோசிடியோசிஸ்,ಕಕ್ಷಿಯಿಸ್
கோகஸ்,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
கோசிக்ஸ்,ಕಂಡಯಿಗಳು
கோக்லியா,ಕೋಕ್ಲಿಯಾ
கோக்லியா,ಕೋಕ್ಲಿಯಾ
COCOON,ಕೋಕೂನ್
குறியிடப்பட்ட மரபணு திட்டம்,ಕೋಡೆಡ್ ಆನುವಂಶಿಕ ಕಾರ್ಯಕ್ರಮ
கோடீன்,ಕೋಡಿನ್
குறியீட்டு முறை,ಕೋಡಿಂಗ್
குறியீட்டு முறை,ಕೋಡಿಂಗ್
குறியீட்டு முறை,ಕೋಡಿಂಗ್
குறியீட்டு ஸ்ட்ராண்ட்,ಎಳೆಗ
குறியீட்டு,ಚಾಚು
கோடான்,ಕೋಡಾನ್
கோலண்டரேட்,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
கோலெண்டெரோன்,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
செலியாக் கேங்க்லியன்,ಉದರದ ಮರಳು
கோலோமேட்,ಸಹಕೋನ
கோலோம்,ಕೋಲಾಹಲ
கோலமிக் எபிட்டிலியம்,ಕೋಲಿಕಾ ಎಪಿತೀಲಿಯಂ
கோலமிக் திரவம்,ಕೋಲೋರಿಕ್ ದ್ರವ
கோலோமோ சாக்,ಕೊಯೆಲೋಮೊ ಚೀಲ
கோனோசைடிக்,ಕೊಯೆನೊಸೈಟಿಕ್
கோயனோபோடியாசே,ಕೊಯೆನೋಪೊಡಿಯಾಸಿ
கோஎன்சைம்,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
இணை பரிணாமம்,ಸಹ-ವಿಕಸನ
இணை அழிவு,ಸಹ-ವಿಸ್ತರಣೆ
இணை காரணி,ಸಹಕಾರ
ஒத்திசைவு,ಒಗ್ಗಟ್ಟು
ஒத்திசைவு சக்தி,ಒಗ್ಗಟ್ಟು ಬಲ
ஒத்திசைவு கோட்பாடு,ಒಗ್ಗೂಡಿಸುವಿಕೆ ಸಿದ್ಧಾಂತ
ஒத்திசைவு-பதற்றம்-தடுப்பு,ಒಗ್ಗಟ್ಟು-ತೆಳುವಾದ-ಪ್ರಸರಣ
கோஹார்ட்,ಸಹಕಾರ
சுழல் அல்லது ஹெலிகலாக சுருண்டது,ಸುರುಳಿಯಾಗಿ ಅಥವಾ ಹೀರಿಕೊಳ್ಳುವಿಕೆಯಿಂದ ಸುರುಳಿಯಾಗಿ
சுருண்ட,ಸುರುಳಿಯಾಗಿರುವ
கோயிட்டஸ்,ಕಹಳೆ
கோயிட்டஸ் குறுக்கீடு (திரும்பப் பெறுதல்),ಕೋಯಿಟಸ್ ಇಂಟರಪ್ಟಸ್ (ವಾಪಸಾತಿ)
கொல்கிசின்,ಕೊಂಚುಸಾದ
கொல்கிகம் இலையுதிர் காலம்,ಕೋಲ್ಚಿಕಮ್ ಶರತ್ಕಾಲ
குளிர் இரத்தம்,ತಣ್ಣನೆಯ ರಕ್ತದ
குளிர் பாலைவனம்,ತೌಡು ಮರುಭೂಮಿ
குளிர் ஏற்பி,ಶೀತಲ ಗ್ರಾಹಕ
கோலியோப்டரன்,ಕೊಲಿಯಪ್ಟರ
கோலியோப்டைல்,ಕೊಲಿಯೊಪ್ಟಿನ
கோலோஹிசா,ಕೊಲಿಯರ್ಹಿಜಾ
கோலியஸ்,ಕೊಲಿಯಸ್
கொலாஜன்,ಕಾಲಜ
கொலாஜன் ஃபைபர்,ಕಾಲಜನ ನಾರು
காலர்,ಕತ್ತುಪಟ್ಟಿ
இணை சுரப்பி,ಮೇಲಾಧಾರ ಗ್ರಂಥಿ
குழாய் சேகரித்தல்,ಟ್ಯೂಬುಲ್ ಸಂಗ್ರಹಿಸುವುದು
சேகரிக்கும் குழாய்,ನಾಳವನ್ನು ಸಂಗ್ರಹಿಸುವುದು
கோலெட்டோட்ரிச்சம்,ಕೊಲೆಟೊಟ್ರಿಚಮ್
கோலோபிளாஸ்ட் செல்,ಕೊಲೊಬ್ಲಾಸ್ಟ್ ಕೋಶ
கூழ்,ಕೊಲರೆ
கூழ்,ಕೊಲರೆ
கொலோகாசியா,ಕೊಲೊಕಾಸಿಯಾ
பெருங்குடல்,ಪಲಗರು
காலனித்துவ வடிவம்,ವಸಾಹತುಶಾಹಿ ರೂಪ
காலனித்துவ நாஸ்டாக்,ವಸಾಹತುಶಾಹಿ ನಾಸ್ಟಾಕ್
காலனித்துவம்,ಸಮರೀಕರಣ
காலனி,ವಸಾಹತು
கொலஸ்ட்ரம்,ಕೊಲೆಗಡುಕ
வண்ண குருட்டுத்தன்மை,ಬಣ್ಣ ಕುರುಡುತನ
நெடுவரிசை நிறமூர்த்தம்,ಕಾಲಮ್ ಕ್ರೊಕ್ಕಳ ನಿರೂಪಣೆ
பெர்டினியின் நெடுவரிசை,ಬರ್ಟಿನಿಯ ಕಾಲಮ್
நெடுவரிசை எபிட்டிலியம்,ಸ್ತನಪಭಲ
சீப்புத் தட்டு,ಬಾಚಣಿಗೆ
ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு நோய்க்குறி,ಸಂಯೋಜಿತ ರೋಗನಿರೋಧಕ ಕೊರತೆ ಸಿಂಡ್ರೋಮ್
ஒருங்கிணைந்த எடை,ಸಂಯೋಜಿತ ತೂಕ
சீப்பு-ஜெல்லி,ಬೆಸುಗದ ಜೆಲ್ಲಿ
எரிப்பு,ದಹನ
எரிப்பு செயல்முறை,ದಹನ ಪ್ರಕ್ರಿಯೆ
கமா,ಅಲ್ಪವಿರಾಮ
துவக்கவாதம்,ಆರಂಭದ ಆರಂಭ
கமிஷரல் கப்பல்,ಕಾಗರ ಹಡಗು
பொதுவான மூதாதையர்,ಸಾಮಾನ್ಯ ಪೂರ್ವಜ
பொதுவான கரோடிட் தமனி,ಸಾಮಾನ್ಯ ಶೀರ್ಷಧಮನಿ ಅಪಧಮನಿ
பொது இந்திய தேரை,ಸಾಮಾನ್ಯ ಭಾರತೀಯ ಟೋಡ್
சமூக பன்முகத்தன்மை,ಸಮುದಾಯ ವೈವಿಧ್ಯತೆ
சமூக தொடர்பு,ಸಮುದಾಯ ಸಂವಹನ
சுருக்கம்,ಸಂಕುಚಿತಗೊಳಿಸುವಿಕೆ
தோழர் செல்,ಒಡನಾಡಿ ಕೋಶ
ஒப்பீட்டு உடற்கூறியல்,ತುಲನಾತ್ಮಕ ಅಂಗರಚನೆ
ஒப்பீட்டு உருவவியல்,ತುಲನಾತ್ಮಕ ರೂಪವಿಜ್ಞಾನ
பொருந்தக்கூடிய தன்மை,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
பொருந்தக்கூடிய தன்மை,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
ஈடுசெய்யும் மீளுருவாக்கம்,ಸರಿದೂಗನೆ ಪುನರುತ್ಪಾದನೆ
திறமையான செல்,ಸಮರ್ಥ ಕೋಶ
திறமையான புரவலன்,ಸಮರ್ಥ ಹೋಸ್ಟ್
போட்டி,ಸ್ಪರ್ಧೆ
போட்டி தடுப்பு,ಸ್ಪರ್ಧಾತ್ಮಕ ಪ್ರತಿಬಂಧ
போட்டி தடுப்பான்,ಸ್ಪರ್ಧಾತ್ಮಕ ಪ್ರತಿರೋಧಕ
நிரப்புத்தன்மை,ಪೂರಕತೆ
நிரப்பு வடிகட்டி,ಪೂರಕ ಫಿಲ್ಟರ್
நிரப்பு மரபணு,ಪೂರಕ ಜೀನ್
நிரப்பு ஜோடி,ಪೂರಕ ಜೋಡಿ
முழுமையான செரிமான பாதை,ಸಂಪೂರ್ಣ ಜೀರ್ಣಾಂಗವ್ಯೂಹ
முழுமையான இணைப்பு,ಸಂಪೂರ್ಣ ಸಂಪರ್ಕ
முழுமையான ஆக்சிஜனேற்றம்,ಸಂಪೂರ್ಣ ಆಕ್ಸಿಡೀಕರಣ
சிக்கலான,ಸಂಕೀರ್ಣ
சிக்கலான,ಸಂಕೀರ್ಣ
சிக்கலான,ಸಂಕೀರ್ಣ
சிக்கலான திசு,ಸಂಕೀರ್ಣ ಅಂಗಾಂಶ
கூட்டு,ಸಂಯೋಜಿತ
CORRYMB கூட்டு,ಸಂಯುಕ್ತ ಕೋರಿಎಂಬಿ
கலவை எபிட்டிலியம்,ಕಾಂಪೌಂಡ್
கூட்டு கண்கள்,ಕಾಂಪೌಂಡ್ ಕಣ್ಣುಗಳು
கூட்டு அம்பல்,ಸಂಯುಕ್ತ ಉಕ್ಕು
கட்டாய நடவடிக்கை,ಕಂಪಲ್ಸಿವ್ ಕ್ರಿಯೆ
கணக்கீட்டு உயிரியல்,ಕಂಪ್ಯೂಟೇಶನಲ್ ಜೀವಶಾಸ್ತ್ರ
கணக்கிடப்பட்ட டோமோகிராபி,ಕಂಪ್ಯೂಟೆಡ್ ಟೊಮೊಗ್ರಫಿ
கணினி திரை,ಗಣಕಯಂತ್ರ ಪರದೆ
செறிவூட்டப்பட்ட சிறுநீர்,ಕೇಂದ್ರೀಕರಿಸಿದ
செறிவு,ಏಕಾಗ್ರತೆ
செறிவு சாய்வு,ಏಕಾಗ್ರತೆ ಗ್ರೇಡಿಯಂಟ್
கருத்து,ಕಲ್ಪನಾ
நெய்யுதல்,ಘನೀಕರಣ
நெய்யுதல்,ಘನೀಕರಣ
மின்தேக்கி டிகண்டென்சேஷன் சுழற்சி,ಘನೀಕರಣ ಡಿಕೋಂಡೆನ್ಸೇಷನ್ ಚಕ್ರ
ஒடுக்கப்பட்ட நிலை,ಮಂದಬುದ್ಧಿಯ ಸ್ಥಿತಿ
மின்தேக்கி லென்ஸ்,ದನಕ ಮಸೂರ
நிபந்தனை,ಷರತ್ತುಬದ್ಧ
நிபந்தனை,ಷರತ್ತುಬದ್ಧ
நரம்பு தூண்டுதல் கடத்தல்,ನರ ಪ್ರಚೋದನೆಯ ವಹನ
நீர் கடத்தல்,ನೀರಿನ ವಾಹಕ
கடத்தும் எலக்ட்ரோலைட் ஜெல்,ವಾಹಕ ವಿದ್ಯುದ್ವಿಚ್ g ೇದ್ಯ ಜೆಲ್
கூம்பு,ಸಮಾಧಿ
ஒத்துப்போகிறது,ಅನುಗುಣವಾಗಿ
கன்ஃபார்மர்,ರೂಪರೇಖೆ
பிறவி,ಸಂಯೋಗದ
கூம்பு வேர்,ಶಂಕುವಿನಾಕಾರದ ಮೂಲ
கூம்பு,ಶಂಕುವಿನಾಕಾರದ
கொனிடியா,ಕೋನೀದಿ
கூம்பு,ಗೋಪುರ
கோனிஃபெரி,ಕನ್ಯೆ
கோனிஃபெரோப்சிடா,ಕೋನಿಫರೋಪ್ಸಿಡ
இணைக்கும் வாஸ்குலர் மூட்டை,ನಾಳದ ಬಂಡಲ್
இணைந்த,ಸಂಯೋಜಿತ
இணைவு,ಸಂಯೋಗ
கான்ஜுன்டிவா,ಚಿರತೆ
ஒருங்கிணைந்த திசு,ಸಂಯೋಗದ ಅಂಗಾಂಶ
இணைப்பு திசு,ಸಂಯೋಜಕ ಅಂಗಾಂಶದ
கோனலின் சோதனை,ಕೊನೆಲ್ ಅವರ ಪ್ರಯೋಗ
பாதுகாப்பு வனவியல்,ಸಂರಕ್ಷಣಾ ಅರಣ್ಯ
கன்சர்வேஷனல் உழவு,ಸಂಪ್ರದಾಯಬದ್ಧ ಬೇಸಾಯ
நிலைத்தன்மை,ಸ್ಥಿರತೆ
தொகுதி,ಸಂಪ್ರದಾಯ
அமைப்புரீதியான நொதி,ರಚನಾತ್ಮಕ ಕಿಣ್ವ
நுகர்வோர்,ಗ್ರಾಹಕ
தொடர்பு தடுப்பு,ಸಂಪರ್ಕ ಪ್ರತಿಬಂಧಕ
தொற்று நோய்,ಸಾಂಕ್ರಾಮಿಕ ರೋಗ
மாசுபடுத்துங்கள்,ಕಲುಷಿತಗೊಳಿಸು
மாசுபாடு,ಮಾಲಿನ್ಯ
தற்கால உயிரியல்,ಸಮಕಾಲೀನ ಜೀವಿ
கண்டம்,ಖಂಡ
விளிம்பு உழுதல்,ಬಾಹ್ಯರೇಖೆ ಉಳುಮೆ
ஒப்பந்தம்,ಸಂಕುಚಿತತೆ
சுருக்க ஃபைபர்,ಗುತ್ತಿಗೆ ನಾರು
சுருக்க புரதம்,ಗುತ್ತಿಗೆ ಪ್ರೋಟೀನ್
சுருக்கமான பதில்,ಸಂಕೋಚಕ ಪ್ರತಿಕ್ರಿಯೆ
சுருக்க வெற்றிடம்,ಸಂಕೋಚಕ ನಿರ್ವಾತ
மாறுபட்ட முகவர்,ಕಾಂಟ್ರಾಸ್ಟ್ ಏಜೆಂಟ್
மாறுபட்ட முகவர்,ಕಾಂಟ್ರಾಸ್ಟ್ ಏಜೆಂಟ್
மாறுபட்ட முகவர்,ಕಾಂಟ್ರಾಸ್ಟ್ ಏಜೆಂಟ್
மாறுபட்ட பண்பு,ವ್ಯತಿರಿಕ್ತ ಲಕ್ಷಣ
மையவிலக்கு விசை,ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ
கட்டுப்பாட்டு காரணி,ನಿಯಂತ್ರಣ
கட்டுப்படுத்தப்பட்ட சோதனை,ನಿಯಂತ್ರಿತ ಪ್ರಯೋಗ
கோனஸ்,ಗಾಡಿ
கோனஸ் தமனி,ಕನ್ಯೆ
வழக்கமான உழவு,ಸಾಂಪ್ರದಾಯಿಕ ಬೇಸಾಯ
மாற்றப்பட்டது,ಒಮ್ಮುಖವಾಗಿಸು
ஒருங்கிணைந்த,ಒಗ್ಗೂಡಿ
குவிந்த (பரிணாமம்),ಒಮ್ಮುಖ (ವಿಕಾಸ)
Convolvulaceae,ಕಾಸಿನ
சுருண்ட குழாய்,ಸುರುಳಿಯಾಕಾರದ ಕೊಳವೆಯ
ஒருங்கிணைப்பு,ಸಮಾಲೋಚನೆ
கோபாலிமர்,ಕೊಲೆಗುಂದೆಯ
தாமிரம்,ತಾಮ್ರ
காப்ரோலைட்,ನುಗ್ಗಿ
கோப்ரோபிலஸ்,ಕಾಲ್ಚಾಪನಕ
சமாளிக்கவும்,ಹದಿಕಟ್ಟಿಸು
சமாளிப்பு,ಕವಣೆ
சமாளிப்பு,ಕವಣೆ
கோபூலேட்டரி பேட்,ಕಪೃತ್ವ
பவளப்பாறை சமூகம்,ಹವಳದ ಬಂಡೆಯ ಸಮುದಾಯ
பவளம்,ಹವಳದ
கோர்டேட்,ಕರ್ಟೇಟ್
மைய பகுதி,ಕೋರ್ ಪ್ರದೇಶ
மைய மண்டலம்,ಕೋರೆ ವಲಯ
கோர்ரெசர்,ತಿರುಳು
கோரிபாஸ்பின்,ಕೊಳೆ
கார்க்,ಗಾಡಿ
கார்க் காம்பியம்,ಕಾರ್ಕ್ ಕ್ಯಾಂಬಿಯಂ
கார்க் திருகு,ಚರಿತ್ರೆ
கோர்ம்,ಗಂಡಿ
சோளம் துளைப்பான்,ಜೋಳದ ಕೊರೆ
கார்னியா,ಕಾರ್ನಾ
கார்னீஜென் செல்,ಕಾರ್ನಾಜೆನ್ ಕೋಶ
கார்னியல் லென்ஸ்,ಕಾರ್ನಿಯಲ್ ಲೆನ್ಸ್
கொரோலா,ಹುಲ್ಲುಗಾವಲು
கொரோனா,ಕರೋನ
கொரோனா ஊடுருவும் நொதி,ಕರೋನಾ ನುಗ್ಗುವ ಕಿಣ್ವ
கொரோனா ரேடியாடா,ಕರೋನ ರೇಡಿಯಾಟಾ
கொரோனாரியா,ಕೊರೊನಾರಿಯ
கரோனரி தமனி,ಪರಿಧಮನಿಯ
கரோனரி தமனி பைபாஸ்,ಪರಿಧಮನಿಯ ಬೈಪಾಸ್
கரோனரி தமனி நோய்,ಪರಿಧಮನಿಯ ಕಾಯಿಲೆ
கரோனரி சல்கஸ்,ಪರಿಧಮನಿಯ ಸಲ್ಕಸ್
கார்போரா கேவர்னோசா (ஆண்குறியின்),ಕಾರ್ಪೋರಾ ಕಾವರ್ನೊಸಾ (ಶಿಶ್ನ)
கார்போரா குவாட்ரிகெமினா,ಕಾರ್ಪ್‌ವಾಲ್ಜೆಮಿನಾ
கார்பஸ்,ದಳ
கார்பஸ் அல்பிகான்ஸ்,ಕಾರ್ಪಸ್ ಅಲ್ಬಿಕಾನ್ಸ್
கார்பஸ் கால்சம்,ಕಾರ್ಪಸ್ ಕ್ಯಾಲೋಸಮ್
கார்பஸ் லியூடியம்,ಕಾರು ಲುಟಿಯಮ್
கார்பஸ் ஸ்போங்கியோசம்,ಕಾರ್ಪಸ್ ಸ್ಪಂಜಿಯಾಸಂ
கார்பஸ் ஸ்ட்ரைட்டம்,ಕರಿಚಾಲ
அரிப்பு,ನಾಶಮಾಡು
கோர்டெக்ஸ்,ಕಂದುಬಣ್ಣ
கார்டிகல் நெஃப்ரான்,ಕಾರ್ಟಿಕಲ್ ನೆಫ್ರಾನ್
கார்டிகோஸ்டிரோன்,ಆರ್ಟಿಕೊಸ್ಟೆರಾನ್
கார்டிகோட்ரோபிக்,ಆರ್ಟಿಕೊಟ್ರೋಫಿಕ್
கார்டிசோல்,ನಾರುಬಟ್ಟೆ
கார்டிசோன்,ನುಗ್ಗಿ
கோர்வஸ்,ಕರ್ಮ
கோரிம்ப்,ಕೋರಿಎಂಬಿ
அண்ட தோற்றம்,ಕಾಸ್ಮಿಕ್ ಮೂಲ
காஸ்மிக் ரே,ಕಾಸ್ಮಿಕ್ ಕಿರಣ
காஸ்மிட்,ಕಾಸ್ಮಜ
காஸ்மோசோவன் கோட்பாடு,ಕಾಸ್ಮೊಜಾನ್ ಸಿದ್ಧಾಂತ
பருத்தி போல் புழு,ಹತ್ತಿ ಬೋಲ್ವರ್ಮ್
ஆலோசனை,ಸಮಾಲೋಚನೆ
எதிர்-நடப்பு அமைப்பு,ಪ್ರತಿಲಶವಾಕೃತಿ
உறவினர் திருமணம்,ಸೋದರಸಂಬಂಧಿ ವಿವಾಹ
சக பிணைப்பு,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
கவர்,ಹೊದಿಕೆ
எபிட்டிலியத்தை உள்ளடக்கியது,ಎಪಿಥೀಲಿಯಂ ಅನ್ನು ಒಳಗೊಂಡಿದೆ
கபரின் சுரப்பி,ಕೌಪರ್‌ನ ಗ್ರಂಥಿ
காக்ஸா,ಕಾದು
காக்ஸா,ಕಾದು
காக்ஸல் எலும்பு,ಕಾಕ್ಸಲ್ ಮೂಳೆ
கோக்ஸல் செயல்முறை,ಕಾಕ್ಸಲ್ ಪ್ರಕ್ರಿಯೆ
கிராக்,ಬಿರುಕು
கிராக்கர் வெடிப்பு,ಕ್ರ್ಯಾಕರ್ ಸ್ಫೋಟಕ
கிரானியல் எலும்பு,ಕಪಾಲದ ಮೂಳೆ
கிரானியல் மெனிங்க்கள்,ಕಪಾಲದ ಮೆನಿಂಜುಗಳು
கிரானியல் நரம்பு,ಕಪಾಲದ ನರ
கிரானியோசாக்ரல் வெளிச்செல்லும்,ಕ್ರ್ಯಾನಿಯೋಸಸ್ಯಲ್ ಹೊರಹರಿವು
கிரானியம்,ಕಾಂಡ
கிராசுலேசியன் அமில வளர்சிதை மாற்றம்,ಕ್ರಾಸ್ಲೂಸಿಯನ್ ಆಸಿಡ್ ಚಯಾಪಚಯ
நண்டு மீன்,ಮೀನು
கிரியேட்டினின்,ರಾಸಾಯನಿಕ
உயிரினம்,ಜೀವಿ
க்ரீப்பர்,ಬಳ್ಳಿ
கிரெனுலேஷன்,ಚಿರತೆ
கிரெனுலேஷன்,ಚಿರತೆ
கிரெட்டேசியஸ் காலம்,ಕ್ರಿಟೇಶಿಯಸ್ ಅವಧಿ
கிரெட்டினிசம்,ಕ್ರೆಟಿನ್ ತತ್ತ್ವ
CRI-DU-CHAT CINDROME,ಕ್ರಿ-ಚಾಟ್ ಸಿಂಡ್ರೋಮ್
கிறிஸ்டே,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
சிக்கலான இணைப்பு இனங்கள்,ವಿಮರ್ಶಾತ್ಮಕ ಲಿಂಕ್ ಪ್ರಭೇದಗಳು
சிக்கலான செயல்முறை,ನಿರ್ಣಾಯಕ ಪ್ರಕ್ರಿಯೆ
ஆபத்தான ஆபத்தான உயிரினங்கள்,ವಿಮರ್ಶಾತ್ಮಕವಾಗಿ ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ ಪ್ರಭೇದಗಳು
பயிர்,ಬೆಳೆ
பயிர் பொறியியல்,ಬೆಳೆ ಎಂಜಿನಿಯರಿಂಗ್
பயிர்நிலம்,ಬೆಳೆಭೂಮಿ
குறுக்கு,ಶಿಲುಬೆ
கலப்பினம்,ಮಿಶ್ರ ತಳಿ
குறுக்கு-பாலம்,ಅಡ್ಡ ಸೇತುವೆ
குறுக்கு இணைக்கப்பட்டுள்ளது,ಒಂದಕ್ಕೊಂದು ಸಂಯೋಜಿಸಿದ
குறுக்கு மகரந்தச் சேர்க்கை,ಅಡ್ಡ ಪರಾಗಸ್ಪರ್ಶ
குறுக்கு மகரந்தச் சேர்க்கை,ಅಡ್ಡ -ಪರಾಗಸ್ಪರ್ಶ
கடந்து,ದಾಟಿದೆ
க்ரோடலேரியா,ಕ್ರೊಟಲೇರಿಯ
க்ரோட்டன்,ಚಾಚು
