Punjabi,Hindi
ਬਾਇਓਫਿਜ਼ਿਕਸ,जैवभौतिकी
ਬਾਇਓਪਰਾਸੀ,"जैव (संपदा) चोरी, जैव अवैध नकल"
ਬਾਇਓਪੈਟੀਸ਼ੀਰਸ ਐਂਪਲੀਫਾਇਰ,जैवविभव प्रवर्धक
ਬਾਇਓਰੇਟਰ,जैव रिऐक्टर
ਬਾਇਓਰੇਮੇਡੀਏਸ਼ਨ,जैव उपचारण
ਬਾਇਓਸੋਲਿਡ,जैवठोस
BIOSpier ਸਰੋਤ,जैवमंडल संसाधन
ਬਾਇਓਸਪੇਅਰ,जैवमंडल
ਬਾਇਓਸਿਨਥੈਟਿਕ ਮਾਰਗ,जैवसंश्लेषी पथक्रम
ਬਾਇਓਸਿਨਥੈਟਿਕ ਪੜਾਅ,जैव संश्लेषी प्रावस्था
ਬਾਇਓਸਿਸਟਮੈਟਿਕਸ,जैववर्गिकी
ਬਾਇਓਟੈਕਨਾਲੋਜੀ,जैवप्रौद्योगिकी
ਬਾਇਓਟ੍ਰੀਅਰ,जैव आतंकवाद
ਬਾਇਓਟਿਕ,जीवीय
ਬਾਇਓਟਿਕ ਕਮਿ Community ਨਿਟੀ,जीवीय समुदाय
ਬਾਇਓਟਿਕ ਫੈਕਟਰ,जीवीय कारक
ਬਾਇਓਵਰ,जैव युद्ध
ਬਾਇਓਵੈਪਨ ਏਜੰਟ,जैव शस्त्र कारक
ਬਾਈਪਾਰਸ,द्विशाखी
ਬਿਪੋਸਫੋਗਲਿਸਰੇਟ,बाइफॉस्फोग्लिसरेट
ਬਿਪਿਨਟ,द्विपिच्छकी
ਬਾਈਪੋਲਰ ਨਰਵ ਸੈੱਲ,द्विध्रुवी तंत्रिका कोशिका
ਬਾਈਪੋਲਰ ਨਿ ur ਰੋਨ,"द्विध्रुवीय तंत्रिएक, द्विध्रुवीय न्यूरॉन"
ਪੰਛੀ,पक्षी
ਬਰਡ ਫਲੂ ਵਾਇਰਸ,पक्षी फ्लू विषाणु
ਲਿੰਗੀ,द्विलिंगी
ਦੁਸੀਚ ਦਾ ਫੁੱਲ,द्विलिंगी पुष्प
ਚੱਕਣ ਅਤੇ ਚਬਾਉਣ ਦੀ ਕਿਸਮ,कर्तन और चर्वण प्रकार
ਬਾਇਵੇਲੈਂਟ,"दिविसंयोजी, युगली"
ਬਿਜ਼ਰ ਵਿਵਹਾਰ,विचित्र व्यवहार
ਕਾਲੀ ਬੇਰੀ,"काली बेरी, ब्लैक बेरी"
ਕਾਲੇ ਪੈਰ ਦੀ ਬਿਮਾਰੀ,"कृष्ण पाद रोग, ब्लैकफुट रोग"
ਸਲੀਬਿਡਰ ਦਾ ਕਾਲਾ ਸੜਿਆ,क्रूसिफर का काला विगलन
ਬਲੈਡਰ ਵੌਰਟ,ब्लैडर वॉर्ट
ਬਲੈਡਰ,आशय
ਬਲੈਡਰਵਰਪੋਰਟ,ब्लैडरवॉर्ट
ਬਲੈਡਰ ਕੀੜੇ,ब्लैडरवर्म
ਬਲਾਸਕੋਲ,कोरकगुहा
ਬਲਾਸਟੋਸੈਸਟ,कोरकपुटी
ਬਲਾਸਟੋਮਰੇ,कोरकखंड
ਬਲਾਸਲਾਲਾ,कोरक
ਮਿਲਾਇਆ,संमिश्रित
ਅੰਨ੍ਹੀ,अंध कोश
ਅੰਨ੍ਹੇ ਸਥਾਨ,अंध बिंदु
ਖੂਨ ਦੇ ਜੰਮ ਦਾ ਕਾਰਕ,रक्त-थक्का कारक
ਖੂਨ ਦੇ ਲਾਸ਼,रुधिर कणिका
ਖੂਨ ਦਾ ਵਹਾਅ,रुधिर प्रवाह
ਬਲੱਡ ਗਰੁੱਪ,रुधिर वर्ग
ਬਲੱਡ ਸੀਰਮ,रुधिर सीरम
ਖੂਨ ਦੇ ਕੰਮਾ,रुधिर वाहिका
ਖੂਨ ਦੀ ਧਾਰਾ,रुधिर धारा
ਧੱਕਾ,"ब्लॉटिंग, शोषण"
ਨੀਲੇ ਬੱਚੇ ਸਿੰਡਰੋਮ,नील शिशु संलक्षण
ਬਲੂਬੈਰੀ,नीली बेरी
ਨੀਲੀ ਹਰੇ ਐਲਗੀ,नील हरित शैवाल
ਨੀਲਾ ਇਨਕਲਾਬ,नीली क्रांति
ਨੀਲੀ ਵ੍ਹੇਲ,"नीली ह्वेल, नील तिमिंगिल"
ਨੀਲੀ ਅੰਤ ਦਾ ਖੰਡ,अनासंजी सिरा बंधन
ਨਜ਼ਰ ਦਾ ਧੁੰਦਲਾ,दृष्टि का धुंधला पड़ना
ਬੌਬਕੈਟ,बॉबकैट
ਸਰੀਰ,"शरीर, काय, देह"
ਸਰੀਰ (ਸੋਮੈਟਿਕ) ਸੈੱਲ,देह (कायिक) कोशिका
ਸਰੀਰ ਦਾ ਤਰਲ,देह तरल
ਬੋਫਰੀਆਵੀਆ,बोरहाविया (पुनर्नवा)
ਬੋਗ,दलदल
ਬੁਲ ਕੀੜਾ,"गोलक शलभ, बॉलवर्म"
ਬੋਲਸ,"प्रपिंड, बोलस"
ਬੰਬ ਕੈਲੀਓਰੀਮੀਟਰ,बंब कैलोरीमापी
ਬੰਬੇ ਡਕ,बम्बिल
ਬੌਮੈਕਸ,बॉम्बिक्स
ਬੋਨ ਮੈਰੋ,अस्थि मज्जा
ਬੋਨਲਿਆ,बोनेलिया
ਬੋਨੀ ਭੁਲੱਕੜ,अस्थिल गहन
ਹੱਡੀ structure ਾਂਚਾ,अस्थिल संरचना
ਕਿਤਾਬ ਗਿੱਲ,पुस्त क्लोम
ਬਰੀਡਰਡ ਟੋਏ,परिवेशित गर्त
ਬੋਟੈਨੀਕਲ,"वनस्पति-, वानस्पतिक"
ਬੋਟੈਨੀਕਲ ਬਾਗ਼,वनस्पति उद्यान
ਬੋਟੈਨੀਕਲ ਨਾਮਕਲਾਚਰ,वनस्पति नामपद्धति
ਬੋਟੈਨਿਸਟ,वनस्पतिविज्ञ
ਬੋਟਨੀ,वनस्पतिविज्ञान
Bottlneck ਪ੍ਰਭਾਵ,संरोध प्रभाव
ਥੱਲੇ ਡਵਾਈਲਰ,तलवासी
ਤਲ ਨਿਵਾਸ,तल-वास (सं.) तलवासी (वि.)
ਬੌਗੇਨਵਿਲੇਸਾ,बोगेनविलिया
ਬੋਮੈਨ ਕੈਪਸੂਲ,बोमैन संपुट
ਬੋਮਨ ਦੀ ਗਲੈਂਡ,बोमैन ग्रंथि
ਬਰੈਕਟ ਫੰਜਾਈ,ब्रैकेट कवक
ਬਰੇਕਟ,सहपत्र
ਬ੍ਰੈਕਟੇਟ,सहपत्री
ਬ੍ਰੈਕਟੀਲੇਟ,सहपत्रिकीय
ਬ੍ਰੈਕਟੋਲ,सहपत्रिका
ਦਿਮਾਗ,मस्तिष्क
ਦਿਮਾਗ ਦਾ ਬਕਸਾ,मस्तिष्क बॉक्स
ਦਿਮਾਗ ਮਰੇ,मृत-मस्तिष्क
ਦਿਮਾਗ ਦੀ ਗੈਂਗਲੀਅਨ,मस्तिष्क गुच्छिका
ਦਿਮਾਗੀ ਸਟੈਮ,मस्तिष्क स्तंभ
ਸ਼ਾਖਾ,शाखन
ਸ਼ਾਖਾ,ब्रैंकिओस्टोमा
ਬ੍ਰਜ਼ਾਈਨ,ब्राजीन
ਰੋਟੀ ਮੋਲਡ,ब्रेड फफूंद
ਛਾਤੀ ਦਾ ਦੁੱਧ,स्तन्य (दूध)
ਬ੍ਰੀਡਰ,प्रजनक
ਪ੍ਰਜਨਨ ਜੀਵ ਵਿਗਿਆਨ,प्रजनन जैविकी
ਬਰੂਅਰ ਦਾ ਖਮੀਰ,निसवन खमीर
ਬ੍ਰਿਜ,सेतु
ਚਮਕਦਾਰ ਖੇਤਰ ਮਾਈਕਰੋਸਕੋਪ,दीप्त क्षेत्र सूक्ष्मदर्शी
ਭੁਰਭੁਰਾ ਸਟਾਰ,भंगुर तारा
ਬ੍ਰੌਡ ਬੀਨ,"चौड़ी फली, चौड़ी सेम"
ਬ੍ਰੋ CC ਓਲਿ,ब्रोकोली (शाक)
ਬ੍ਰੋਂਚਿਓਲ,श्वसनिका
ਸੋਜ਼ਸ਼,श्वसनीशोथ
ਬ੍ਰੌਨਕੋਡਿਲਟਰ ਦਵਾਈ,श्वसनी-विस्फारक औषध
ਬਰੂਦ,"शाव, अंड भ्रूण"
ਬਰੂਦ,शावता
ਬ੍ਰੋਡ ਪਰਜੀਵੀ,शाव परजीविता (अंड परजीविता)
ਬ੍ਰੂਡ ਪਾਉਚ,भ्रूण धानी
ਬਰੋਥ,यूष
ਭੂਰੇ ਰਿੱਛ,भूरा भालू
ਭੂਰੇ ਜੰਗਾਲ,भूरा किट्ट
ਬਰਾ ser ਜ਼ਰ,कोंपलभोजी
ਬੁਰਸ਼-ਬਾਰਡਰ ਸਿਮਟੀਅਮ,"ब्रुश-बॉर्डर पक्ष्माभ उपकला, कूर्च सीमांत पक्ष्माभ उपकला"
ਬ੍ਰਸੇਲਜ਼ ਫੁੱਟਦੇ ਹਨ,ब्रुसेल्स गोभी
ਬ੍ਰਾਇਓਫਾਈਲਮ,ब्रायोफिलम
ਬ੍ਰਾਇਪੋਇਟਾ,ब्रायोफाइटा
ਬ੍ਰਾਇਓਫਾਈਟ,ब्रायोफाइट
Bryropsida,ब्रायोप्सिडा
ਬੱਬੋ,ब्यूबो
ਬੱਕਲ ਗੁਫਾ,मुख गुहिका
ਬੁਕਟੋ-ਫੈਰਿਨਲ ਗੁਫਾ,मुख-ग्रसनी गुहिका
ਉਭਰਦਾ,मुकुलन
ਬਫਰ ਬਾਈਬਰਬੋਨੇਟ,उभयरोधी बाइकार्बोनेट
ਬਫਰ,"उभयरोधी, बफर"
ਬਫਰ ਜ਼ੋਨ,बफर क्षेत्र
ਬਫਰਿੰਗ ਐਕਸ਼ਨ,उभयरोधी क्रिया
ਬੁਫੋ,ब्यूफो
ਬੱਲਬ,कंद
ਬਲਬਿਲ,पत्रप्रकलिका
ਬੱਲਬੋ ਯੂਰੇਥਲ ਗਲੈਂਡ,कंदाकार मूत्रमार्ग ग्रंथि
ਥੋਕ ਪ੍ਰਵਾਹ,स्थूल प्रवाह
ਬਲੀਫਾਰਮ ਸੈੱਲ,"आवर्धत्वक् कोशिका, बुलीफोर्म कोशिका"
ਮੱਖੀ ਮੱਖੀ,गुंज मक्षिका
ਬੰਡਲ ਸ਼ਾਖਾ,पूल शाखा
ਬੰਡਲ ਮਿਆਨ,पूल आच्छद
ਬੰਡਲ ਮੈਟ ਸੈੱਲ,पूल आच्छद कोशिका
ਦਿਆਲਤਾ,"उत्प्लावकता, उत्प्लावन"
ਬੁਆਏਨਟ ਘਣਤਾ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,उत्प्लावी घनत्व अपकेंद्रण
ਬੁਆਏਟ ਡੈਨਸਿਟੀ,उत्प्लावी घनत्व
ਬਰਜੋਨ,मुकुलित होना
ਬੁਰਜਿੰਗ,बिलकारी
ਬੁਸ਼,"झाड़ी, क्षुप"
ਬੁਟੀਆ ਮੋਨੋਸਪਰਮਾ,"ब्यूटिया मोनोस्पर्मा (ढाक, पलाश)"
Uthus,बूथस
ਬਟਰਾਸ (ਸੁੱਜਿਆ ਸਟੈਮ ਬੇਸ),पुश्ता
ਉਪ-ਉਤਪਾਦ,उप-उत्पाद
ਸੀ-ਪੇਪਟਾਈਡ,C-पेप्टाइड
ਕੈਕਟਸ,कैक्टस
ਕੈਡਮੀਅਮ ਪ੍ਰਦੂਸ਼ਣ,कैडमियम प्रदूषण
ਐਕਟਿਕੇਸ,आशुपाती
ਕੈਕਮ,अंधनाल
ਕੇਨੋਰਾਹਬੈਡਾਈਟਸ ਐਲੀਗਨਸ,सीनोरैबडाइटिस एलीगैन्स
ਸਿਸੀਅਮ,सीजियम
ਕੈਫੀਨ,कैफीन
ਕੈਲੀਟੇਸ ਸਪਿਕੂਲ,केल्सियमी कंटिका
ਕੈਲਕੇਸ਼ੀ ਸ਼ੈੱਲ,केल्सियमी कवच
ਕੈਲਫਾਇਰਸ ਗਲੈਂਡ,केल्सियमधर ग्रंथि
ਕੈਲਸੀਫਿਕੇਸ਼ਨ,कैल्सीयन
ਕੈਲਕੀਤਿਨਿਨ,कैल्सिटोनिन
ਕੈਲਸੀਅਮ,कैल्सियम
ਕੈਲਸ਼ੀਅਮ ਬਰਿੱਜ,कैल्सियम सेतु
ਕੈਲਸ਼ੀਅਮ ਕਾਰਬੋਨੇਟ,कैल्सियम कार्बोनेट
ਕੈਲੰਡੁਲਾ,कैलेन्ड्यूला
ਕਾਲਿਪਸ,कैलीपस
ਕਾਲਸ,"किण, कैलस"
ਕਾਲਸ ਸਭਿਆਚਾਰ,"किण संवर्ध, किण संवर्धन"
ਕੋਲੋਕਾਸੀਆ,कोलोकेसिया
Calots,कैलोटीज
ਕੈਲੋਟਰੋਪਿਸ,"कैलोट्रोपिस, आक मदार"
ਕੈਲੋਟਰੋਪਿਸ ਪ੍ਰੋਸੈਰਾ,कैलोट्रोपिस प्रोसेरा
ਕੈਲਵਿਨ ਚੱਕਰ,कैल्विन चक्र
ਕੈਲਸੀਨੇਏ,कैलीसाइनी
ਕੈਲੀਕਸ,चषक (Zool)
ਕੈਲੀਕਸ,बाह्य दलपुंज (Bot)
ਕੈਮਬਰਿਅਨ ਦੀ ਮਿਆਦ,कैंब्रियन कल्प
ਮਿਸਸ,केमेलस
ਛਪਾਬੀ,"छद्मावरण, कैमोफ्लाज"
ਮੁਹਿੰਮ,कैंपेनेलीज
ਕੈਨਾਬਿਨੋਇਡ,कैनाबिनॉयड
ਕੈਨਾਲਿਕੂਲਸ,सूक्ष्मनलिका
ਕਸਰ,कैन्सर
ਕਸਰ (ਆਮ ਕਰੈਬ),कैन्सर (सामान्य कर्कट)
ਕੈਂਡੀਟੁਫਟ,कैंडीटफ्ट
ਗੰਨੇ,"इक्षुशर्करा, शक्कर"
ਕੈਨਿਡੀ,कैनिडी
ਕੈਨਾਈਨ (ਦੰਦ),रदनक
ਕੈਨਿਸ ਜਾਣੂ,कैनिस फेमिलिएरिस
ਕੈਨਨਾ,कैना
ਕੈਨਾਬਿਸ ਸਟਿਵੀਆ,कैनेबिस सैटाइवा (भांग)
ਕੈਨੋਪੀ,वितान
ਕੈਪਸ਼ਨ,क्षमतायन
ਕੈਪੀਸ,केशिकात्व
ਕੇਸ਼ਿਕਾ,केशिका
ਕੇਸ਼ਿਕਾ ਸੰਚਾਰ,केशिका परिसंचरण
ਕੈਪਿਟੂਲਮ,"मुंडक, कैपिटुलम"
ਕੈਪਾਰਿਸ,कैपेरिस
ਕੈਪਿੰਗ,आच्छादन
ਕੈਪਸਡ,"पेटिका, कैप्सिड"
ਕੈਪਸੋਮਰੇ,पेटिकांशक
ਕੈਪਸੂਲ,"संपुट, संपुटिका"
ਕਾਰਬਾਮਿਨੋਮੋਗਲੋਬਿਨ,कार्बएमीनोहीमोग्लोब़िन
ਕਾਰਬੋਹਾਈਡਰੇਟ,कार्बोहाइड्रेट
ਕਾਰਬਨ ਡਾਈਆਕਸਾਈਡ,कार्बन डाइऑक्साइड
ਕਾਰਬਨ ਡਿਸਲਫਾਈਡ,कार्बन डाइसल्फाइड
ਕਾਰਬਨ ਅਣੂ,कार्बन अणु
ਕਾਰਬੋਨੇਟ,कार्बोनेट
ਕਾਰਬੋਨਿਕ ਐਸਿਡ,कार्बोनिक अम्ल
ਕਾਰਬੋਨਿਕ ਐਨੀਹਾਈਡਰੇਸ,कार्बोनिक ऐनहाइड्रेस
ਕਾਰਬੋਨਿਫਰਸ ਦੀ ਮਿਆਦ,कार्बनी कल्प
ਕਾਰਬੌਕਸਲ,कार्बोक्सिल
ਕਾਰਬੌਕਸਲ ਸਮੂਹ,कार्बोक्सिल समूह
ਕਾਰਬੋਸੀਲੇਸ,कार्बोक्सिलेज
ਕਾਰਬੋਸੀਲਾਈਸ਼ਨਸ,कार्बोक्सिलीकरण
ਕਾਰਚਰੋਡਨ,कारकैरोडोन
ਕਾਰਸਿਨੋਜੀਨੇਸਿਸ,कैन्सरजनन
ਕਾਰਸਿਨੋਜਨਿਕ,कैन्सरजनी
ਕਾਰਸਿਨੋਮਾ,कार्सिनोमा
ਖਿਰਦੇ ਦੇ ਚੱਕਰ,हृद् चक्र
ਕਾਰਡੀਆਕ ਗਲਾਈਕੋਸਾਈਡ,हृद् ग्लाइकोसाइड
ਖਿਰਦੇ ਦੀ ਮਾਸਪੇਸ਼ੀ,हृद् पेशी
ਕਾਰਡੀਆਕ ਪੇਸਮੇਕਰ,हृद् पेसमेकर
ਕਾਰਡਿਓਸਕੋਪ,"हृद्लेखदर्शी, कार्डियोस्कोप"
ਕਾਰਨੇਵੋਓ,"मांसाहारीगण, कार्निवोरा"
ਕਾਰਨੀਵੋਰ,मांसाहारी
ਮਾਸਾਹਾਰੀ,मांसाहारी
ਮਾਸਨੀਵੋਰਸ ਜਹਾਜ਼,मांसाहारी पादप
ਲਾਹੇਵਧੂ ਚਤੁਰਭੁਜ,"मांसाहारी चौपाया (प्राणी), मांसाहारी चतुष्पाद"
ਕੈਰੋਟੀਨ,कैरोटीन
ਕੈਰੋਟੈਨੋਇਡ,कैरोटिनॉइड
ਕਾਰਪਲ,"मणिबंधिका (सं.), मणिबंधी (वि.)"
ਕਾਰਪਲ,अंडप
ਕਾਰਪਸ,मणिबंध
ਕੈਰੇਗੇਨ,कैरागीन
ਕੈਰੀਅਰ ਵਿਧੀ,वाहक क्रियाविधि
ਸਮਰੱਥਾ ਲੈ ਕੇ,वहन क्षमता
ਕਾਰਟਿੱਜੈਗਨਸ ਫਿਸ਼,उपास्थि-मीन
ਕਾਰਟਿਲੀਨੀਅਸ,उपास्थिमय
ਲਾਸ਼ਲ,"बीजचोलक, कैरंकल"
ਕਰੀਓਗ੍ਰਾਮੀ,केंद्रकसंलयन
Caryofyllaceae,कैरियोफिलेसी
ਕੈਰੀਫਾਈਡਸੋਸ,कैरियोफिलेसीय
ਕੈਰੀਓਪਿਸਸ,कैरिऑप्सिस
ਕੇਸਿਨ,केसीन
ਕੈਸਪਰੀਅਨ ਸਟਰਿੱਪ,कैस्पेरी पट्टी
ਕਾਸੀਆ,कैसिया
Cassowriy,कैसोवरी
ਕੈਸਟਰ,अरंडी
ਕਾਸੂਰੀਨਾ,कैजुराइना
ਕਾਸੂਰੀਨਾ ਐਲਾਨਸ,कैजुराइना ऐलनस
ਕੈਟਾਬੋਲਿਜ਼ਮ,अपचय
ਕੈਟਾਲੇਸ,कैटालेज
ਕੈਟਾਲਾਗ,"सूची, ग्रंथसूची, सूचीपत्र"
ਉਤਪ੍ਰੇਸਿਆ,उत्प्रेरण
ਉਤਪ੍ਰੇਰਕ,उत्प्रेरक
ਉਤਪ੍ਰੇਰਕ ਕਨਵਰਟਰ,उत्प्रेरक परिवर्तक
ਮੋਤੀਆ,मोतियाबिंदु
ਤਬਾਹੀ,"प्रलय, महासंकट"
ਕੇਟੂਲਾਮਾਈਨ,कैटिकोलएमीन
ਕੈਟੈੱਕੋਮਾਈਨ ਹਾਰਮੋਨ,कैटेकोलोमाइन हार्मोन
ਕੈਥੀਟਰਾਈਜ਼ੇਸ਼ਨ,कैथीकरण
ਹਵਾਲਾ,धनायन
ਕੈਟਕਿਨ,कैटकिन
ਕੈਟਲਾ,कतला
ਬਿੱਲੀ ਦੀ ਨਹੁੰ (Bignonia-unguis cati),विडाल नख (बिग्नोनिया अंग्वस केटाइ)
ਪਸ਼ੂ ਚਰਾਉਣ ਵਾਲੇ,"मवेशी चारण, पशु चारण"
ਪਸ਼ੂ ਰੈਂਚ,"मवेशी फार्म, पशु फार्म"
ਪਸ਼ੂ ਦੇ ਰਮਨ,"मवेशी रूमेन, पशु रूमेन"
ਪਸ਼ੂ ਦੀ ਸ਼ੈਲੀ,पुच्छ शूक
ਕਾਜਲ ਵਰਟੀਬਰਾ,पुच्छ कशेरुक
ਕੱਡੇਕਸ,कौडेक्स
ਕਾਰਕ ਏਜੰਟ,"रोगकारक, उत्पादन कारक"
ਸੀਡਰਸ ਡੀਓਡਰਾ (ਸੀਡਰ),सीड्रस देओदार (देवदार)
ਸੇਲੇਸਟਰੇਲਸ,सिलैस्ट्रेलीज
ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨੀ,कोशिका जीवविज्ञानी
ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨ,कोशिका जैविकी
ਸੈੱਲ ਚੱਕਰ,कोशिका चक्र
ਸੈੱਲ ਵੱਡਾ,कोशिका विवर्धन
ਸੈੱਲ ਲਿਫਾਫਾ,कोशिका आवरण
ਸੈੱਲ ਭੰਡਾਰ,कोशिका प्रभंजन
ਸੈੱਲ ਹੋਮੋਜਨੇਟ,कोशिका समसूत्रांश
ਸੈੱਲ ਵਿਚੋਲਗੀ,कोशिका-माध्यित प्रतिरक्षा
ਸੈੱਲ ਝਿੱਲੀ,"कोशिका कला, कोशिका झिल्ली"
ਸੈੱਲ ਫੈਲਣ,कोशिका प्रचुरोद्भवन
ਸੈੱਲ ructure ਾਂਚਾ,कोशिका संरचना
ਸੈੱਲ ਸਿਧਾਂਤ,कोशिका सिद्धांत
ਸੈੱਲ ਦੀਵਾਰ,कोशिका भित्ति
ਸੈਲੋਫਿਨ ਝਿੱਲੀ,सेलोफेन कला
ਸੈਲੂਲਾਈ,लघुकोशिका
ਸੈਲੂਲਰ ਡਿਫੈਂਸ,कोशिकीय प्रतिरक्षा
ਸੈਲਿ ular ਲਰ Energy ਰਜਾ ਟ੍ਰਾਂਸਫਰ-ਸਿਸਟਮ,कोशिकीय ऊर्जा अंतरण-तंत्र
ਸੈਲੂਲਰ ਪਾਚਕ,कोशिकीय एंजाइम
ਸੈਲੂਲਰ ਪੱਧਰ,कोशिकीय स्तर
ਸੈਲੂਲਰ ਆਕਸੀਡੇਸ਼ਨ,कोशिकीय ऑक्सीकरण
ਸੈਲੂਲਰ ਪੂਲ,कोशिकीय पूल
ਸੈਲੂਲੋਜ਼,सेलुलोस
ਸੈਲੂਲੋਜ਼ ਮਾਈਕ੍ਰੋਫਾਈਬ੍ਰਿਲ,सेलुलोस सूक्ष्मरेशक
ਸੀਮੈਂਟਮ,सीमेन्टम
ਸੇਕਰਸ,सेंक्रस
Cendozoic ਯੁੱਗ,नूतनजीवी महाकल्प
ਮਰਦਮਸ਼ੁਮਾਰੀ,गणना
ਮਰਦਮਸ਼ੁਮਾਰੀ,जनगणना
ਸੈਂਟੀਮੋਰਗਨ,सेन्टीमॉर्गन
ਸੈਂਟੀਪੀਡੀਆ ਸੰਗਠਨ,सेंटीपीडा ऑर्बिकुलेरिस
ਕੇਂਦਰੀ ਧੁਰਾ,केंद्रीय अक्ष
ਕੇਂਦਰੀ ਸੈੱਲ,केंद्रीय कोशिका
ਕੇਂਦਰੀ ਕੋਰ,केंद्रीय क्रोड
ਕੇਂਦਰੀ ਡੋਗਮਾ,मूल सिद्धांत
ਕੇਂਦਰੀ ਨਸ਼ਾ ਖੋਜ ਸੰਸਥਾ,केंद्रीय औषध अनुसंधान संस्थान
ਕੇਂਦਰੀ ਖੇਤਰ,केंद्रीय क्षेत्र
ਕੇਂਦਰੀ ਲੰਮੇ,केंद्रीय स्तन्यवाहिनी
ਕੇਂਦਰੀ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,केंद्रीय तंत्रिका तंत्र
ਕੇਂਦਰੀ ਸੂਲਕਸ,मध्यवर्ती परिखा
ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,अपकेंद्रण
ਸੈਂਟਰਿਓਲ,तारककेंद्र
ਸੈਂਟਰੋਮਰੇਅਰ,"सत्रकेंद्र, गुणसूत्रबिंदु"
ਸੈਂਟੀਰੋਸੋਮ,तारककाय
ਸੈਂਟੀਰਸਫਾਇਰ,"परितारक केंद्र, सेंट्रोस्फियर"
Cepholochordate,शीर्षरज्जुकी सेफैलोकॉर्डेट
Cepholachordates,सेफैलोकॉर्डेट प्राणी
ਸੇਫਲੋਸਪੋਰਿਨ,सेफैलोस्पोरिन
ਸੇਫਲੋਥੋਰਾਕਸ,शिरोवक्ष
ਸੀਟੈਫਾਈਡਸੀ,सिरैटोफिलेसी
ਸੀਰੀਅਲ ਅਨਾਜ,अनाज-दाना
ਸੇਰੇਬੈਲਰ ਪੇਡਨਕਲ,अनुमस्तिष्क वृंतक
ਸੇਰੇਬੈਲਮ,अनुमस्तिष्क
ਸੇਰੇਬ੍ਰਲ ਐਕਯੂਟੈਕਟ,प्रमस्तिष्क कुल्या
ਸੇਰੇਬ੍ਰਲ ਕੋਰਟੇਕਸ,प्रमस्तिष्क वल्कुट
ਸੇਰੇਬ੍ਰਲ ਹੇਮਿਸਫਾਇਰ,प्रमस्तिष्क गोलार्ध
ਸੇਰੇਬ੍ਰਲ ਵੈਂਟ੍ਰਿਕਲ,प्रमस्तिष्क निलय
ਸੇਰੇਬ੍ਰੋਸਪਾਈਨਲ ਤਰਲ (CSF),प्रमस्तिष्कमेरु द्रव
ਸੇਰੇਬ੍ਰਮ,प्रमस्तिष्क
ਪ੍ਰਮਾਣਿਤ ਬੀਜ,प्रमाणित बीज
ਖੰਡਾ ਗਲੈਂਡ,संसिक्थ ग्रंथि
ਸਰਵਾਈਕਲ,"ग्रैव, ग्रीवा"
ਸਰਵਾਈਕਲ ਕੈਪ,(गर्भशय) ग्रीवा आच्छद
ਸਰਵਾਈਕਲ ਵਰਟੀਬਰਾ,ग्रीवा कशेरुक
ਬੱਚੇਦਾਨੀ,ग्रीवा
ਸੀਸੀਅਮ ਕਲੋਰਾਈਡ,सीजियम क्लोराइड
Cesspulo,मलकुंड
ਸੀਸੀਸੀਅਨਜ਼,सिटेसियाई
ਚੈਟੋਪਟਰਸ,कीटोप्टेरस
ਚਮਜ਼ਾ,श्वेतकरज्जु
ਚਮਜ਼ਾ,"निभाग, कैलेजा"
ਚੈਲਜਲ ਅੰਤ,कैलेजा सिरा
ਚਾਲੀਨਾ,कैलीना
ਚਮਲੋਨ (ਚਮਮਾਏਲੀਅਨ),"कैमीलिऑन, गिरगिट"
ਚੈਨਕਾਈਡ,शैंकराभ
ਚੈਨਲ,प्रणाल
ਚੈਨਲ,चैनल
ਚੈਪਰਨ,संरक्षिका
ਚਾਰਾ,कैरा
ਵਿਸ਼ੇਸ਼ਤਾ ਬਨਸਪਤੀ,अभिलक्षणिक वनस्पति
ਚਾਰਕੋਲ,"चारकोल, काठ कोयला"
ਚਾਰਗਫ ਦਾ ਨਿਯਮ,चारगाफ नियम
ਚਾਰਜ ਜੋੜਾ ਜੋੜਿਆ ਜੰਤਰ (CCD),आवेश युग्मित युक्ति
ਚਾਰਜ ਕਰਨਾ,आवेशन
ਕੱਚਾ,उन्मील्यपरागणी
ਚੌਕਹਹਮ,कैथेमैलस
ਚੇਲੋਨ,कीलोन
ਰਸਾਇਣਕ ਵਿਸ਼ਲੇਸ਼ਕ,रासायनिक विश्लेषित्र
ਰਸਾਇਣਕ ਬਾਂਡ,रासायनिक आबंध
ਰਸਾਇਣਕ ਟੁੱਟਣਾ,रासायनिक भंजन
ਰਸਾਇਣਕ ਪੇਚੀਦਗੀ,रासायनिक सम्मिश्रता
ਰਸਾਇਣਕ ਵਾਤਾਵਰਣ,रासायनिक पर्यावरण
ਰਸਾਇਣਕ ਵਿਕਾਸ,रासायनिक विकास
ਰਸਾਇਣਕ ਵਿਧੀ,रासायनिक विधि
ਰਸਾਇਣਕ ਮੁਟਿਆਰ,रासायनिक उत्परिवर्तजन
ਰਸਾਇਣਕ ਮੂਲ,रासायनिक उद्भव
ਰਸਾਇਣਕ ਆਕਸੀਜਨ ਮੰਗ,रासायनिक ऑक्सीजन मांग
