Hindi,Malayalam
"अंतिम निर्णय पुस्तक, क़यामत के दिन की पुस्तक",ഡോംസ്‌ഡേ ബുക്ക്
कॉन्सटेन्टाइन का दान,കോൺസ്റ്റന്റൈന്റെ സംഭാവന
"विधि, क़ानून",വിധി
राजमाता,സ്ത്രീധന രാജ്ഞി
"ड्रेगून, घुड़सवार",ഡ്രാഗൺ
साँडनी सवार,ഡ്രോമെഡേറിയൻ
"साँडनी, मादा ऊँट",ഡ്രോമെഡറി
महा नौका,ഡ്രോമണ്ട്
द्वंद्व युद्ध,ഇരട്ട
"डुअल अलाएँस, दोहरी संधि",ഇരട്ട സഖ്യം
ड्यूल आँताँत,ഡ്യുവൽ എന്റന്റ്
"दोहरा शासन, दुहरी सरकार, द्वैध शासन",ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ)
ड्यूक,ഡ്യൂക്ക്
ड्यूमा,ഡുമ
वामन अवतार,വാമനാവതാരം
वंश,രാജവംശം
2. राजवंश,രാജവംശം
गरूड़,കഴുകൻ
एल्डरमेन,മൂപ്പൻ
अर्ल,ഏൾ
"अर्लपद, अर्लक्षेत्र",എർൾഡം
"पूर्व गुप्त वंश, पूर्व गुप्त वंशीय राजा",ആദ്യകാല ഗുപ്തർ
पूर्वकालीन (ऐतिहासिक) स्थल,ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ
पूर्व वैदिक काल,ആദ്യകാല വേദകാലം
नागरिक सभा,എക്ലീസിയ
"प्रत्यास्थापन धर्मादेश, प्रत्यास्थापनराजादेश, एडिक्ट ऑफ रेस्टिट्यूशन",തിരിച്ചടവിന്റെ ശാസന
अष्टांगिक मार्ग,എട്ട് മടക്ക പാത
"चर्च अधिकारी, गिरजाधिकारी, प्रेसबीटर",മൂപ്പന്മാർ
वयोवृद्ध राजविद्,മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ)
अंकुश,എലിഫന്റ് ഗോഡ്
"ग्यारह वर्ष का आतंक राज्य, एकादश वर्षीय आतंक राज्य",പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം
एलीजे,എലിസെ (=എലിസീ)
बाड़ाबंदी आंदोलन,എൻക്ലോഷർ പ്രസ്ഥാനം
पोप-परिपत्र,വിജ്ഞാനകോശം
विश्वकोशकार आंदोलन,എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം
"आंतांत, सौहार्द",എന്റന്റെ
"दृढ़ सौहार्द, आंतांत कार्दिआल",എന്റെ ഹൃദയം
राज्यारोहण,സിംഹാസനം
"परिचारक गण, परिचर",പരിവാരം
"वस्त्र, परिधान",എഫോദ്
"दंडाधीश, एफोर",എഫോർ
वीरयुग,ഇതിഹാസ യുഗം
महाकाव्य-नायक,ഇതിഹാസ നായകൻ
पुरालेख,എപ്പിഗ്രാഫ്
बिशपतंत्र,എപ്പിസ്കോപ്പസി
विशप-पीठ,എപ്പിസ്കോപ്പ
घटना,എപ്പിസോഡ്
युग,യുഗം
युगांतरकारी घटना,യുഗനിർമ്മാണ സംഭവം
युग-प्रवर्तक व्यक्ति,യുഗനിർമ്മാതാവ്
नाम-स्रोत,പേരുനാമം
अश्वपाल,ഇക്വറി
2. एक्यरी,ഇക്വറി
अश्वारोही मूर्ति,കുതിരസവാരി പ്രതിമ
"काल, संवत्",യുഗം
दास-कारागार,എർഗസ്റ്റുലം
यूखेरिस्त,ദിവ്യബലി
"शुभ संदेशवाद, इंजीलवाद",ഇവാഞ്ചലിസം
इंजीली आंदोलन,സുവിശേഷ പ്രസ്ഥാനം
"इंजीली प्रचारक, इंजीलवादी",സുവിശേഷകൻ
एक्सार्क,എക്സാർച്ച്
"निष्कासितों का शासक, निर्वासितों का शासक",എക്സിലാർക്ക്
फैलेंजवादी,ഫലാങ്കിസ്റ്റ്
() पितृभूमि,പിതൃഭൂമി
(2) स्वदेश,പിതൃഭൂമി
पर्व,ഫെരിയേ
जड़-पूजा,ഫെറ്റിഷ്
सामंती-क्षेत्र,ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്
"सामंतवाद, सामंतशाही",ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം)
सामंती व्यवस्था,ഫ്യൂഡൽ സമ്പ്രദായം
सामंत,ഫ്യൂഡറി
धर्मत्राता,ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ)
जागीर,ഫൈഫ്
क्षेत्र-व्यवस्था,ഫീൽഡ് സിസ്റ്റം
पंचदशांश कर,പതിനഞ്ചാമത്തെ നികുതി
नाम मात्र का अध्यक्ष,ചിത്ര തല
अवसानमुखी शताब्दी,ഫിൻ ഡി സൈക്കിൾ
फायर ईटर,തീ തിന്നുന്നവൻ
पाँच मील अधिनियम,അഞ്ച് മൈൽ നിയമം
"पताका, ध्वज",പതാക
जुपिटर के पुजारी,ഫ്ലെമെൻ ഡയാലിസ്
मार्स के पुजारी,ഫ്ലമെൻ മാർട്ടിയാലിസ്
"दीप्त शिला, जलती मशाल",ജ്വലിക്കുന്ന ടോർച്ച്
"पार्श्व, बाजू",പാർശ്വഭാഗം
"तुलुग़मा, पार्श्वग्राह",ഫ്ലാങ്കിംഗ് ചലനം
उन्नतिशील सभ्यता,അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത
नदी संबंधी विश्वास,ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം
"लोक-देवता, जन-देवता",നാടോടി ദൈവം
जन-देवी,നാടോടി ദേവത
लोक-स्मृति,നാടോടി ഓർമ്മ
लोक कथा,നാടോടി മിത്ത് (=നാടോടിക്കഥ)
रसदमारी धावा,തീറ്റ കണ്ടെത്തുന്നു
धावा,ഫോറേ
"पुरखा, पूर्वज",മുൻഗാമി
"पूर्वज, पुरखा",പൂർവ്വപിതാവ്
पूर्वगामी,മുൻഗാമി
"जोखिम दल, अग्रदल",കൈവിട്ട പ്രതീക്ഷ
निर्माण-अवस्था,രൂപീകരണ ഘട്ടം
"किला, दुर्ग, गढ़",കോട്ട
क़िलाबंदी,കോട്ടകെട്ടൽ
"प्राचीरयुक्त नगर, परकोटेवाला नगर",ഉറപ്പുള്ള പട്ടണം
"दुर्ग, कोटला, गढ़ी",കോട്ട
फॉर्चूना,ഫോർച്യൂണ
रोमन फोरम,ഫോറം റൊമാനം
फ्रांसिस श्रमण,ഫ്രാൻസിസ്കൻ
मध्यवर्गीय ज़मींदार,ഫ്രാങ്ക്ലിൻ
भ्रातृघातक युद्ध,സഹോദരീഹത്യ യുദ്ധം
"स्वतंत्र चर्च, अबद्ध गिरजा",സ്വതന്ത്ര പള്ളി
"उन्मुक्त भूमिधर, स्वतंत्र माफीदार",ഫ്രീഹോൾഡർ
() शस्त्रोपजीवी सैनिक,സ്വതന്ത്ര സൈനികൻ
(2) स्वच्छंद सैनिक,സ്വതന്ത്ര സൈനികൻ
() स्वाधीन नागरिक,ഫ്രീമാൻ
(2) पर्ण नागरिक,ഫ്രീമാൻ
दस्तक,സൗജന്യ പ്രവേശനം
फ्रांसीसी क्रांति,ഫ്രഞ്ച് വിപ്ലവം
भिक्षु,ഫ്രയർ
फ्रिजी भृतक सैनिक,ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ
सीमांतवासी व्यक्ति,അതിർത്തിയിലെ മനുഷ്യൻ
"दीर्घ नौपोत, दीर्घ नौका",ഗാലിയൻ
"फ्राँसीसी, गॉलीय व्यक्ति",ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്)
गैलीयवाद,ഗാലിക്കനിസം
"दुर्ग सेना, गैरिसन",ഗാരിസൺ
गॉल,ഗൗൾ
"() लौह हस्तक, धातु का दस्ताना",ഗൗണ്ട്ലെറ്റ്
(2) हस्त-कवच,ഗൗണ്ട്ലെറ്റ്
() सावन-भादों,ഗസീബോ
(2) धारागृह,ഗസീബോ
(3) झरोखा,ഗസീബോ
वंशावली-इतिहास,വംശാവലി ചരിത്രം
"वंशावली-इतिहास, वंशावली अभिलेख",വംശാവലി രേഖ
"वंशसारणी, वंशावली",വംശാവലി പട്ടിക
वंश-वृक्ष,വംശാവലി വൃക്ഷം
"वंशावली, वंश-वृक्ष",വംശാവലി
2. वंशिकी,വംശാവലി
पीढ़ी,തലമുറ
"जन-संहार, जाति-संहार",വംശഹത്യ
() सामान्य जन,വിജാതീയൻ
(2) गैर यहूदी,വിജാതീയൻ
(3) ईसाई,വിജാതീയൻ
(4) मूर्त‍ि पूजक,വിജാതീയൻ
"() घेटो, यहूदी बस्ती",ഗെട്ടോ
(2) पृथक बस्ती,ഗെട്ടോ
"टिकटी, फाँसी का तख्ता",ഗിബെറ്റ്
श्रेणी,ഗിൽഡ് (=ഗിൽഡ്)
"खड्गमल्ल, असिक्रीड़क",ഗ്ലാഡിയേറ്റർ
गौरवमय क्रांति,മഹത്തായ വിപ്ലവം
तातारी महासंघ,ഗോൾഡൻ ഹോർഡ്
"यूरोपीय सहबंध, यूरोपीय संश्रय",മഹാസഖ്യം
अमीर,ഗ്രാൻഡീ
() तुर्की का सुल्तान,ഗ്രാൻഡ് സിഗ്നർ
(2) महासामंत,ഗ്രാൻഡ് സിഗ്നർ
महा गृहयुद्ध,മഹത്തായ ആഭ്യന്തരയുദ്ധം
(महात्मा बुद्ध का) महाभिनिष्क्रमण,മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ)
बृहत्तर भारत,ഗ്രേറ്റർ ഇന്ത്യ
बृहत यूनान,ഗ്രേറ്റ് ഹെല്ലസ്
ग्रेट होर्ड,വലിയ സംഘം
महाभिनिष्क्रमण,മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്)
"राज-मुद्रा, राजा की मुहर",വലിയ മുദ്ര
महाप्रवासन,വലിയ ട്രാക്ക്
महायान,വലിയ വാഹനം
"चीन की महाप्राचीर, चीन की विशाल दीवार",ചൈനീസ് വന്മതില്
"पिंडलीत्राण, पिंडलीकवच",ഗ്രേവ്
() रक्षक कक्ष,ഗാർഡ് ചേംബർ
(2) रक्षक चौकी,ഗാർഡ് ചേംബർ
(3) अस्थायी कारावास,ഗാർഡ് ചേംബർ
गुप्त वंश,ഗുപ്തർ
() संत चरित संग्रह,ഹാജിയോഗ്രാഫി
(2) संत चरित लेखन,ഹാജിയോഗ്രാഫി
() संत चरित,ഹാജിയോളജി
(2) संत साहित्य,ഹാജിയോളജി
दीवाने ख़ास,സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ
"दीवाने आम, आम दरबार",പൊതു പ്രേക്ഷകരുടെ ഹാൾ
"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका",ഹാച്ച്മെന്റ്
() अवधर्मी,ഹീതൻ
"(2) क़ाफिर, बुतपरस्त",ഹീതൻ
देव-पूजा,ഹീതനിസം
हिज़र,ഹെഗിറ (ഹെജേര)
यूनानी संस्कृति,ഹെല്ലനിസം
"भूमिदास, दास",ഹെലോട്ട്
कुल-चिह्रांकन कला,ഹെറാൾഡ്രി
विरासत,പൈതൃകം
चित्रात्मक रेखीय अक्षर या प्रतीक,ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ
चित्रात्मक लिपि,ഹൈറോഗ്ലിഫിക് ലിപി
हाई चर्च,ഉയർന്ന പള്ളി
हाई लैन्डर,ഉയർന്ന ലാൻഡർ
हिंदू धर्म,ഹിന്ദുമതം
() इतिहासज्ञ,ചരിത്രകാരൻ
(2) इतिहासकार,ചരിത്രകാരൻ
ऐतिहासिक भौतिकवाद,ചരിത്രപരമായ ഭൗതികവാദം
ऐतिहासिक युग ऐतिहासिक काल,ചരിത്ര യുഗം
ऐतिहासिक सीमांत,ചരിത്രപരമായ അതിർത്തി
इतिहास-लेखक,ചരിത്രകാരൻ
2. इतिवृत्त लेखक,ചരിത്രകാരൻ
इतिहास-लेखनकला,ചരിത്രരചന
2. इतिहास-लेखन,ചരിത്രരചന
इतिहास,ചരിത്രം
हित्ती साम्राज्य,ഹിറ്റൈറ്റ് സാമ്രാജ്യം
"पवित्र मैत्री, पवित्र सहबंध",വിശുദ്ധ സഖ്യം
"() पुण्य पुरी, पवित्र नगर",വിശുദ്ധ നഗരം
(2) होली सिटी,വിശുദ്ധ നഗരം
() पुण्य भूमि,പുണ്യ സ്ഥലം
(2) होली लैंड,പുണ്യ സ്ഥലം
"() होली लीग, पवित्र संघ",ഹോളി ലീഗ്
"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।",ഹോളി ലീഗ്
"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य",വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
() पोप का अधिकार-क्षेत्र,വിശുദ്ധ കടൽ
(2) धर्ममंडल,വിശുദ്ധ കടൽ
जिहाद,വിശുദ്ധ യുദ്ധം
2. धर्म-युद्ध,വിശുദ്ധ യുദ്ധം
बर्तानिया सरकार,ആഭ്യന്തര സർക്കാർ
"होम गार्ड, गृह रक्षक दल",ഹോം ഗാർഡ്
स्वदेश,സ്വദേശം
स्वशासन,ഹോം റൂൾ
होम रूल,ഹോം റൂൾ
ओर्दु,കൂട്ടം
2. झुंड,കൂട്ടം
विरोधी देश,ശത്രു രാജ്യം
शत्रु-प्रदेश,ശത്രു ഭൂമി
"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना",ചൂടുള്ള പിന്തുടരൽ
सदन,വീട്
2. घराना,വീട്
हाउस ऑफ कॉमन्स,പ്രജാസഭ
हाउस ऑफ लॉर्डस,ഹൗസ് ഓഫ് ലോർഡ്സ്
हाउस ऑफ रिप्रेजेन्टेटिव्स,പ്രതിനിധി സഭ
"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट",ഹ്യൂഗനോട്ടുകൾ
"मानवतावाद, मानवता",മാനവികത
मानव (ता) वादी,ഹ്യൂമനിസ്റ്റ്
शतवर्षीय युद्ध,നൂറ് യെസ്സർ യുദ്ധം
"हंकर, अनुदारदली (य)",ഹങ്കർ
"इबादतखाना, उपासना-गृह",ഇബാദത്ത് ഖാന (ആരാധനാലയം)
"मूर्ति भंजक, बुतशिकन",ഐക്കണോക്ലാസ്റ്റ്
मूर्त्तिपूजक,വിഗ്രഹാരാധകൻ
"इलाही संवत्, इलाही काल",ഇലാഹി യുഗം
अवैध युद्ध,നിയമവിരുദ്ധ യുദ്ധം
"अलंकृत पांडुलिपि, चमकदार पांडुलिपि",പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
सचित्र पांडुलिपि,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
2. सचित्र हस्तलेख,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
इमाम,ഇമാം (ഇമ്മൂം)
इमाम-राज्य,ഇമാമത്ത്
2. इमाम पद,ഇമാമത്ത്
इमामबाड़ा,ഇമാംബരഃ
"साम्राज्यिक, साम्राज्य संबंधी",ഇംപീരിയൽ
साम्राज्यिक नगर,സാമ്രാജ്യത്വ നഗരം
साम्राज्यवाद,സാമ്രാജ്യത്വം
साम्राज्यिक अधिमानात्मकता,സാമ്രാജ്യത്വ മുൻഗണന
दुःनीति,അപ്രമാദിത്വം
झूठा दावेदार; प्रतारक,വഞ്ചകൻ
कैद,തടവ്
2. कारावास,തടവ്
"क्षिप्र आक्रमण, अचानक हमला",കടന്നുകയറ്റം
"आक्रमणकारी, धावामार",നുഴഞ്ഞുകയറ്റക്കാരൻ
स्वाधीनता,സ്വാതന്ത്ര്യം
स्वाधीनता-दिवस,സ്വാതന്ത്യദിനം
इंडिपेन्डेंस हाल,ഇൻഡിപെൻഡൻസ് ഹാൾ
अमरीकी इंडियन,ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
"भारतीय होम रूल लीग, इंडियन होम रूल लीग",ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
औद्योगिक क्रांति,വ്യവസായ വിപ്ലവം
"क़ाफिर, अविश्वासी",അവിശ്വാസി
"2. क़ाफिर, विधर्मी",അവിശ്വാസി
घुसपैठ,നുഴഞ്ഞുകയറ്റം
घुसपैठिया,നുഴഞ്ഞുകയറ്റക്കാരൻ
ज्ञापक,വിവരദാതാവ്
2. भेदिया,വിവരദാതാവ്
सूचनादाता,വിവരദാതാവ്
2. मुखबिर,വിവരദാതാവ്
प्रवेश,പ്രവേശനം
2. अंतः प्रवेश,പ്രവേശനം
3. प्रवेशाधिकार,പ്രവേശനം
निवास,താമസസ്ഥലം
निवासी,നിവാസി
वंशागति,അനന്തരാവകാശം
2. उत्तराधिकार,അനന്തരാവകാശം
3. दाय,അനന്തരാവകാശം
"उत्कीर्ण लेख, अभिलेख",ലിഖിതം
लक्षण,ചിഹ്നം
अधिमिलन-पत्र,പ്രവേശന ഉപകരണം
इन्स्ट्रूमेंट ऑफ गवर्नमेंट,സർക്കാരിന്റെ ഉപകരണം
उपप्लव,കലാപം (കലാപം)
उपप्लवी,വിമതൻ
विप्लव,കലാപം
2. परिद्रोह,കലാപം
"एकीकरण, समेकीकरण",സംയോജനം
अभिलेखों (रिकार्डों) की अविकलता,രേഖകളുടെ സമഗ്രത
राज्यों की अखंडता,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
बुद्धिजीवी वर्ग,ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
"अंतःस्थता, बीच-बचाव",മദ്ധ്യസ്ഥത
अंतःस्थ,മദ്ധ്യസ്ഥൻ
मध्यस्थ,ഇടനിലക്കാരൻ
अंतर्राष्ट्रीयता,അന്തർദേശീയത
"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद",അന്തർദേശീയത
"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी",അന്താരാഷ്ട്രവാദി
अन्यान्यध्वंसी युद्ध,ആഭ്യന്തര യുദ്ധം
नज़रबंद व्यक्ति,ഇന്റേണി
2. स्थानबद्ध व्यक्ति,ഇന്റേണി
युद्धबंदी शिविर,ഇന്റേണി ക്യാമ്പ്
नज़रबंदी,അന്തേവാസി
2. स्थानबद्धता,അന്തേവാസി
3. नज़रबंदी का दंड,അന്തേവാസി
अंतरनंसियों,ഇന്റർന്യൂൺസിയോ
दुभाषिया,വ്യാഖ്യാതാവ്
2. भाषान्तरकार,വ്യാഖ്യാതാവ്
3. व्याख्याकार,വ്യാഖ്യാതാവ്
"अंतः क्षेप, हस्तक्षेप",ഇടപെടൽ
निर्वसीयता,ഇന്റസ്റ്റസി
"निर्वसीयती, इच्छा-पत्र रहित",ഇൻറസ്റ്റേറ്റ്
"साजिश, षड़यंत्र",കുതന്ത്രം
"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला",നുഴഞ്ഞുകയറ്റക്കാരൻ
2. अतिक्रमी,നുഴഞ്ഞുകയറ്റക്കാരൻ
बल-प्रवेश,നുഴഞ്ഞുകയറ്റം
आक्रमण,അധിനിവേശം
2. चढ़ाई,അധിനിവേശം
घेर लेना,നിക്ഷേപിക്കുക
2. खिलअत देना,നിക്ഷേപിക്കുക
3. मान प्रदान करना,നിക്ഷേപിക്കുക
4. पद प्रदान करना,നിക്ഷേപിക്കുക
खिलअत देना,നിക്ഷേപം
2. पद-स्थापन,നിക്ഷേപം
3. मान-प्रदान,നിക്ഷേപം
मान-प्रदान समारोह,നിക്ഷേപ ചടങ്ങ്
राष्ट्रीयता प्रदान करना,ദേശീയതയോടെ നിക്ഷേപിക്കുക
अजेय आर्मेडा,അജയ്യമായ അർമാഡ
राज्य की अनुल्लंघनीयता,ലംഘനം (സംസ്ഥാനത്തിന്റെ)
अभेद्य राज्य,ലംഘിക്കുന്ന അവസ്ഥ
अभेद्य दुर्ग,അഭേദ്യമായ കോട്ട
लौह युग,ഇരുമ്പ് യുഗം
"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण",ഇരുമ്പു മറ
"आयरन गार्ड, लौहरक्षक दल",ഇരുമ്പ് കാവൽ
"आपाती राशन, आपाती रसद",ഇരുമ്പ് റേഷൻ
आयरन साइड्स,ഇരുമ്പ് വശങ്ങൾ
लोहाग्रयुक्त बाण,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
इस्थिमियायी खेल,ഇസ്ത്മിയൻ ഗെയിമുകൾ
"जांनिसार, तुर्की पैदल सैनिक",ജാനിസറി
द्वारपाल,കാവൽക്കാരൻ
2. फर्राश,കാവൽക്കാരൻ
"बरछी, बरछा",ജാവലിൻ
"जिम क्रो लॉ, जिम क्रो क़ानून",ജിം ക്രോ നിയമങ്ങൾ
उद्धत राष्ट्रवादी,ജിങ്കോ
2. जिंगो,ജിങ്കോ
"3. युयुत्सु, युद्धप्रिय",ജിങ്കോ
युयुत्सुवाद,ജിങ്കോയിസം
संयुक्त कार्यवाही,സംയുക്ത പ്രവർത്തനം
संयुक्त नियंत्रण,സംയുക്ത നിയന്ത്രണം
"संयुक्त संधारण, संयुक्त दख़ल",ജോയിന്റ് ഒക്യുപെൻസി
जूरी,ജൂറി
न्यायोचित उद्देश्य,വെറും വ്യവഹാരം
अंतः कोट,സൂക്ഷിക്കുക
पुरालेखपाल,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
"नगाड़ा, नक्कारा",കെറ്റിൽ-ഡ്രം
संकेत शब्द,പ്രധാന വാക്ക്
राजा,രാജാവ്
"राज्य, राजा",രാജ്യം
क्षुद्र राज,കിംഗ്ലെറ്റ്
"भूपकर्त्ता, राजविधाता",കിംഗ് മേക്കർ
राजपद,രാജത്വം
2. राजतंत्र,രാജത്വം
गुप्त सलाहकार,അടുക്കള കാബിനറ്റ്
नाइट,നൈറ്റ്
नाइट पद,രാജത്വം
नाइट्स हॉसपिटेलर्स,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
नाइट्स ऑफ सेन्ट जॉन,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
नाइट टेम्पलर,നൈറ്റ് ടെംപ്ലർ
कू क्लक्स क्लान,കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
"कोमिंतांग, कूमिंतांग",കുമിൻതാങ്
"सामान्य धर्मोपासक वर्ग, उपासक वर्ग",അല്മായ
"भाला, कुंत",ലാൻസ്
"भालाधारी, भालासवार, कुंतधारी",ലാൻസർ
उत्तर गुप्तवंश,പിന്നീട് ഗുപ്തർ
वैधा उत्तराधिकारी,നിയമാനുസൃത അവകാശി
अव्यवस्था,നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
2. अराजकता,നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
लॉ लॉर्डस,നിയമപ്രഭുക്കൾ
(अशोक द्वार प्रवर्तित) धर्म,ഭക്തി നിയമം
राष्ट्र संघ,ലീഗ് ഓഫ് നേഷൻസ്
() रिक्थ,പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
(2) वसीयत संपदा,പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
"वैध उत्तराधिकारी, कानूनी वारिस",നിയമപരമായ അവകാശി
पोपदूत,നിയമാനുസൃതം
2. लीगेट,നിയമാനുസൃതം
"3. प्रणिधि, मितार्थ दूत",നിയമാനുസൃതം
आख्यान,ഇതിഹാസം
2. लेख,ഇതിഹാസം
लीजन,ലെജിയൻ
2. सैन्य दल,ലെജിയൻ
लीजन ऑफ ऑनर,ലീജിയൻ ഓഫ് ഓണർ
राजद्रोह,ലെസ് മഹിമ (=ലെസെ മഹിമ)
लघु राज्य,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
प्रत्यय-पत्र,വിശ്വാസപത്രങ്ങൾ
सीमांत स्वामी,ലീജ്-പ്രഭു
() सेवाबद्ध सामंत,ലീജ് മനുഷ്യൻ
"(2) परिचर, खिदमतगार",ലീജ് മനുഷ്യൻ
आजीवन कारावास,ജീവപര്യന്തം തടവ്
वंश परम्परा,വംശാവലി
लिटिल इंग्लैंडर,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
हीनयान,ചെറിയ വാഹനം (=കുറവ് വാഹനം)
समुद्र तटवर्त्ती राज्य,തീരദേശ സംസ്ഥാനം
प्रार्थना-विधि,ആരാധനക്രമങ്ങൾ
प्रार्थना विधि,ആരാധനാക്രമം
स्थानीय निष्ठा,പ്രാദേശിക വിധേയത്വം
"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन",തദ്ദേശ സ്വയംഭരണം
लौंग पार्लियामैंट,നീണ്ട പാർലമെന്റ്
"लो कंट्रीज़, निम्नतल देश",താഴ്ന്ന രാജ്യങ്ങൾ
निष्ठावान,വിശ്വസ്തൻ
निष्ठा,സത്യസന്ധത
मैकियाविली नीति,മച്ചിയവെല്ലിയൻ നയം
मेग्ना कार्टा,മാഗ്ന കാർട്ട
"मैगनम कान्सिलियम, उच्च परिषद्",മാഗ്നം കൺസിലിയം
राज्यवर्जित कृत्य,മലം നിരോധനം
परमाधिदेश,മന്ദമസ്
अधिदेश,ജനവിധി
अधिदेश वर्ग 'क',"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
अधिदेश वर्ग 'ख',"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
अधिदेश वर्ग 'ग',"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
अधिदेश पद्धति,മാൻഡേറ്റ് സിസ്റ്റം
अधिदेश प्राप्त राज्य,നിർബന്ധിത സംസ്ഥാനം
"मेंगोनेल, प्रक्षेपास्त्र",മാങ്കണൽ
घोषणा-पत्र,മാനിഫെസ്റ്റോ
"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल",കുതന്ത്രങ്ങൾ
"युद्धपोत, जंगी जहाज",മാൻ-ഓഫ്-വാർ
"मेनर, सामंत-भूमि",മനോർ
2. सामंत गढ़ी,മനോർ
"जनशक्ति, जन बल",മനുഷ്യശക്തി
2. श्रमिक शक्ति,മനുഷ്യശക്തി
दासत्वमुक्ति,മനുമിഷൻ
दासत्व से मुक्ति,മനുമിത്
हस्तलेख ग्रथ,കൈയെഴുത്തുപ്രതി
2. पांडुलिपि,കൈയെഴുത്തുപ്രതി
3. हस्तलिखित ग्रंथ,കൈയെഴുത്തുപ്രതി
लुटेरा,കൊള്ളക്കാരൻ
"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र",മാരിടൈം ബെൽറ്റ്
"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता",സമുദ്ര നാഗരികത
"समुद्री ध्वज, समुद्री पताका",സമുദ്ര പതാക
समुद्री शक्तियाँ,സമുദ്ര ശക്തികൾ
समुद्री प्रभुसत्ता,സമുദ്ര പരമാധികാരം
समुद्री युद्ध,സമുദ്ര യുദ്ധം
मार्क्विस,മാർക്വിസ്
मार्क्विस का पद,മാർക്വിസേറ്റ്
"मार्शल लॉ, फौजी शासन",പട്ടാള നിയമം
लड़ाकू जातियाँ,ആയോധന മത്സരങ്ങൾ
शहीद,രക്തസാക്ഷി
"हत्याकांड, जनसंहार",കൂട്ടക്കൊല
सैन्य पुंज,കുതന്ത്രത്തിന്റെ മാസ്സ്
