Tamil,Malayalam
கட்டளை,ശാസന
இறக்கிறது,ഇതര മരിക്കുന്നു
உணவு,പഥാഹാരകമം
செரிமானம்,ദഹിപ്പിക്കുക
கண்ணியமான,അന്തസ്സോടെ
க ity ரவம்,പതാപം
திசைதிருப்பல்,വ്യതിരിക്ത
தூண்டும்,ഹിച്ചഹം
குழப்பம்,വൈഷമം
விடாமுயற்சி,അധാനശീലനായ
பரிமாணம்,പരിമാണം
டிப்ளோமா,ബിരുദപതം
இராஜதந்திரம்,നയതന്ത്ര്യം
இராஜதந்திர நோய் எதிர்ப்பு சக்தி,നയതന്ത്ര പ്രതിരോധശേഷി
நேரடி,നേരിട്ട്
நேரடி போட்டி,നേരിട്ടുള്ള മത്സരം
நேரடி நேர்காணல்,നേരിട്ടുള്ള അഭിമുഖം
திசையில்,സംവിധാനം
அடைவு,മേല്വിലാസപ്പട്ടിക
நேரடி ஆட்சேர்ப்பு,നേരിട്ടുള്ള റിക്രൂട്ട്
அனுமதிக்காதீர்கள்,അനുവദിക്കരുത്
இயலாமை,വികലത
ஊனமுற்றவர்,വികലാംഗ വ്യക്തി
ஊனமுற்றோர் நன்மை,പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ
தீமை,അസൗകരം
கருத்து வேறுபாடு,വിസമ്മതിക്കുക
அனுமதிக்கப்படவில்லை,അനുവദനീയമല്ല
மறுப்பு,വിസമ്മതം
பேரழிவு,അതാഹിതം
பேரிடர் மேலாண்மை,ദുരന്ത നിവാരണം
கலைக்கவும்,പിരിച്ചുവിടുക
வழங்கல்,അസംബ്ലി
நிராகரிக்கவும்,ഉപേക്ഷിക്കുക
வெளியேற்றம்,ഒഴിവാക്കുക
வெளியேற்ற சீட்டு,ഡിസ്ചാർജ് സ്ലിപ്പ്
ஒழுங்கு நடவடிக்கை,അച്ചടക്ക നടപടി
ஒழுங்கு நடைமுறை,അച്ചടക്ക നടപടിക്രമം
ஒழுக்கம்,അച്ചടക്കം
மறுக்கவும்,വിവേകം
வெளிப்படுத்தல்,പകാശനം
அதிருப்தி,അസംതൃപ്തിയുള്ള
இடைநிறுத்தம்,നിർണ്ണയിക്കുക
நிறுத்துங்கள்,നിറുത്തുക
முரண்பாடு,തരുക
தள்ளுபடி,കിഴിവ്
கண்டுபிடி,കണ്ടെത്തുക
இழிவுபடுத்தும்,അപമാനിക്കുക
முரண்பாடு,പൊരുത്തക്കേട്
விவேகம்,വിവേകം
விருப்பமான மானியம்,വിവേചനാധികാര ഗ്രാന്റ്
விருப்பமான சக்தி,വിവേചനാധികാരശക്തി
பாகுபாடு,വിവേചനം
விவாதம்,സംവാദം
நேர்மையற்ற,ആത്മാര്ഥതയില്ലാത്ത
அவமதிப்பு,അപമാനം
சிதைவு,ശിഥിലത
வட்டு,ചകം
இடப்பெயர்வு,സ്ഥാനഭാവം
விசுவாசமற்ற,അവിശ്വസ്ത
தள்ளுபடி,പുറംതള്ളുക
பணிநீக்கம்,പുറംതള്ളല്
தள்ளுபடி நடைமுறை,പിരിച്ചുവിടൽ നടപടിക്രമം
கீழ்ப்படியவில்லை,ധിക്കരിക്കുക
கோளாறு,അവവസ്ഥ
ஒழுங்கின்மை,അചന്തരമായ
ஏற்றத்தாழ்வு,അസമതം
அனுப்பும் பிரிவு,ഡിസ്പാച്ച് വിഭാഗം
விநியோகிக்கக்கூடியது,വിശദീകരിക്കാനാകും
சிதறல்,ചിതറുക
இடம்பெயர்ந்தது,സ്ഥലംമാറ്റി
காட்சி,പദര്ശനം
அதிருப்தி,അനിഷ്ടം
அகற்றுதல்,പങ്കുമാറ്റം
அப்புறப்படுத்துங்கள்,പുറന്തള്ളുന്നു
இடமாற்றம்,സ്ഥാനം
அகற்றுதல்,പുറംതൊലി
சர்ச்சை,തര്ക്കം
தகுதி நீக்கம்,അഭാവം
புறக்கணிக்கவும்,അവഗണിക്കുക
இடையூறு,വേര്പിരിയല്
அதிருப்தி,അസംതൃപ്തി
கருத்து வேறுபாடு,വിയോജിപ്പ്
அவதூறு,അപമാനകരമായ
விலகவும்,പിത്തരുത്
கலைப்பு,പിരിച്ചുവിടുക
கரைக்கவும்,അലിയിക്കുക
தொலைதூர கல்வி,വിദൂര പഠനം
டிஸ்டில்லரி,ദൈർഘ്യമേറിയ
வேறுபட்டது,വ്യത്യസ്തരായ
வேறுபடுத்துங்கள்,വിവേചിക്കുക
சிதைவு,വളച്ചൊടിക്കൽ
துன்பம்,ദുരിതം
விநியோகிக்கவும்,വിതരണം ചെയ്യുക
விநியோகம்,വിതരണ
மாவட்டம்,ജില്ല
மாவட்ட மையம்,ജില്ലാ കേന്ദ്രം
குழப்பம்,ശലം
டிட்டோ,ഡിറ്റോ
திசை திருப்புதல்,വതിചലനം
ஈவுத்தொகை,ലാഭിക്കുക
பிரிவு,ഡിവിഷൻ
விவாகரத்து,വിവാഹമോചനം
டாக்கெட்,ഡോക്കറ്റ്
மருத்துவர்,ഡോക്ടര്
ஆவணம்,രേഖ
ஆவண சான்றுகள்,ഡോക്യുമെന്ററി തെളിവുകൾ
ஆவணம்,പ്രമാണീകരണം
குடியிருப்பு,വാസസ്ഥലം
குடியேறிய சான்றிதழ்,ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്
ஆதிக்கம் செலுத்தும்,പബലമായ
நன்கொடை,സംഭാവന
டோசியர்,ഡോസിയർ
சந்தேகம்,സംശയകരമായ
புறா வால்,ഡ ove ടെയ്ലിംഗ്
டவுன் கிரேடு,താഴേക്ക്
வரைவு,കരട്
வரைவு பதில்,ഡ്രാഫ്റ്റ് മറുപടി
கடுமையான நடவடிக்கை,കടുത്ത നടപടി
வரை,വര്ണിക്കുക
அலமாரியை,ഡ്രോക്കർ
வரைதல்,ഡ്രോയിംഗ്
வறட்சி,വരള്ച്ച
உலர் பதவி உயர்வு,വരണ്ട പ്രമോഷൻ
இரட்டை கட்டணம்,ഇരട്ട ചാർജ്
இரட்டை குடியுரிமை,ഇരട്ട പൗരത്വം
காரணமாக,കുടിശ്ശിക
உரிய விடாமுயற்சி,കൃത്യമായ ശ്രദ്ധ
நிலுவைத் தொகை,കുടിശ്ശിക
முறையாக,ശരിക്കൊണ്ടാക്കുക
நகல்,പകര്പ്പെടുക്കുക
காலம்,കാലയളവ്
துணிச்சல்,ദരക്ഷകർ
கடமை,കടമ
கடமை கொடுப்பனவு,ഡ്യൂട്ടി അലവൻസ്
கடமை விளக்கப்படம்,ഡ്യൂട്ടി ചാർട്ട്
கடமை விடுப்பு,നികുതി അവധി
வரி அறை,കടപ്പാട്
இறக்கும் அறிவிப்பு,മരിക്കുന്ന പ്രഖ്യാപനം
இயக்கவியல்,ചലനാത്മകത
நொறுக்கி,പകാശിത
ஈட்டிய விடுப்பு,സമ്പാദിച്ച അവധി
வருவாய்,വരുമാനം
சூழல் நட்பு,പരിസ്ഥിതി സൗഹൃദ
சூழலியல்,പരിസ്ഥിതിവിജ്ഞാനം
பொருளாதாரம்,സാന്വത്തികമായ
பொருளாதார சுரண்டல்,സാമ്പത്തിക ചൂഷണം
பொருளாதாரம்,സമ്പദ്
பொருளாதார வகுப்பு,ഇക്കണോമി ക്ലാസ്
எடிட்டிங்,എഡിറ്റിംഗ്
பதிப்பு,പതിപ്പ്
தலையங்கம்,എഡിറ്റോറിയൽ
கல்வி,പഠനം
கல்வி வாழ்க்கை,വിദ്യാഭ്യാസ ജീവിതം
கல்வி நிறுவனம்,വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്
கல்வி தகுதி,വിദ്യാഭ്യാസ യോഗ്യത
விளைவு,ഫലം
பயனுள்ள,സഫലമായ
நடைமுறைப்படுத்திய தேதி,ഫലപ്രദമായ തീയതി
விளைவுகள்,ഇഫക്റ്റുകൾ
செயல்திறன்,ഫലപ്ലയം
திறன்,കാര്യക്ഷമത
திறமையான,കഴിവുള്ള
வெளியேற்றுதல்,പുറത്താക്കൽ
விரிவான,വിപുലീകരിക്കുക
கழித்தல்,ഭീഷണിപ്പെടുത്തുക
தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி,തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി
தேர்தல்,തിരഞ്ഞെടുപ്പ്
தேர்தல் கல்லூரி,ഇലക്ടറൽ കോളേജ്
வாக்காளர்,വചയിതാവ്
மின்மயமாக்கல்,വൈദ്യുതീകരണം
மின்னணு ஊடகம்,ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ
அடிப்படை,മൂലകം
தகுதி,യോഗം
தகுதி சோதனை,യോഗ്യതാ പരീക്ഷ
நீக்குதல்,ഉന്മേഷം
சொற்பொழிவு,വാചാലത
சங்கடம்,ശലപ്പെടുത്തുക
மோசடி,വഞ്ചന
சின்னம்,മുദ
புடைப்பு முத்திரை,എംബോസിംഗ് മുദ്ര
அவசரம்,അടിയന്തരാവസ്ഥ
அவசர நிவாரணம்,അടിയന്തര ആശ്വാസം
வெளிப்படும்,വേര്പെട്ടു
குடியேற்றம்,കുടിയേറിപാര്പ്പ്
ஊதியம்,നീളമുള്ള
அனுபவ,എംപാനൽമെന്റ്
பச்சாத்தாபம்,സമാനുഭാവം
வேலை,നിയമിക്കുക
பணியாளர்,തൊഴിലാളി
பணியாளர் பங்கேற்பு,ജീവനക്കാരുടെ പങ്കാളിത്തം
பணியாளரின் பங்களிப்பு,ജീവനക്കാരന്റെ സംഭാവന
பணியாளரின் வருங்கால வைப்பு நிதி,ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്
முதலாளி,തൊഴിലുടമ
வேலை,തൊഴില്
வேலைவாய்ப்பு பரிமாற்றம்,തൊഴിൽ കൈമാറ്റം
வேலைவாய்ப்பு அறிவிப்பு,തൊഴിൽ അറിയിപ്പ്
வேலைவாய்ப்பு அலுவலகம்,തൊഴിൽ ഓഫീസ്
அதிகாரம்,ശക്തിപ്പെടുത്തുന്ന
அதிகாரம்,ശാക്തീകരണ
இயற்றுதல்,നടക്കുക
சட்டம்,നടന്നാൽ
En gloc,En ബ്ലോക്ക്
Encash,ഇകാഷ്
இணைக்கவும்,അടക്കംചെയ്യുക
ஊக்கம்,ധൈരം
அத்துமீறல்,കയ്യേറു
இடையூறு,ല്യൂബ്രൻസ്
ஒப்புதல்,മേലൊപ്പുവയ്ക്കുക
எண்டோவ்மென்ட்,നിരോധനം
"இறுதி பொருள், இறுதி பெருக்கல் விடை",അവസാന ഉൽപ്പന്നം
ஆற்றல்,ഊര്ജം
செயல்படுத்தவும்,നിര്ബന്ധിക്കുക
ஈடுபடுங்கள்,ഇടപഴകുക
விரிவாக்கம்,മെച്ചപ്പെടുത്തൽ
கட்டளையிடவும்,പഴുതുക
En பெருமளவில்,En മാസിൽ
விசாரணை,അനേഷണം
பதிவு,പേരെഴുതുക
பதிவு (= பதிவு),എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്)
பதிவு எண்,എൻറോൾമെന്റ് നമ്പർ
வழியாக,വഴിയിൽ
அடுத்தடுத்த,ഉറപ്പാക്കുന്നത്
உறுதி,ഉറപ്പാക്കുക
உள்ளிடவும்,പവേശിക്കുക
நிறுவனம்,എന്റർപ്രൈസ്
பொழுதுபோக்கு,വിനോദിപ്പിക്കുക
பொழுதுபோக்கு,വിനോദം
உரிமை,സ്ഥാപകരം
உரிமை,അർഹതയുണ്ട്
உரிமை,അധികാരാവകാശം
நுழைவு,പ്രവേശനം
நுழைவாளர்,ചതിക്കുന്ന
நுழைவு,പവേശം
நுழைவு நிலை வேலை,എൻട്രി ലെവൽ ജോലി
கணக்கீடு,എണ്ണക്കല്ല്
சூழல்,പരിസ്ഥിതി
தூதர்,പ്രതിനിധി
பெருவாரியாகப் பரவும் தொற்று நோய்,സാംക്രമികരോഗം
சுருக்கம்,ശീതനം
சமத்துவம்,സമതം
சமநிலை,സന്തുലിതാവസ്ഥ
உபகரணங்கள்,സജ്ജീകരണം
பங்கு,ഇക്വിറ്റി
இணையான,തുലതയുള്ള
சமமான,വക്രത
ஒழிக்கவும்,ഉന്ബങ്ങുക
பிழைத்திருத்தம்,എറാറ്റ
பிழை,പിശക്
விரிவாக்கம்,വർദ്ധനവ്
துணை,അകന്വടി
அத்தியாவசியமான,സത്തായ
நிறுவுதல்,സ്ഥാപനം
மதிப்பீடு,വിലമതിക്കുക
மதிப்பிடப்பட்ட செலவு,കണക്കാക്കിയ ചെലവ്
நெறிமுறைகள்,നീതിശാസ്ത്രം
ஆசாரம்,മരാദ
வெளியேற்றம்,ഒഴിപ്പിക്കല്
தவிர்க்கவும்,ഒഴിഞ്ഞുമാറുക
மதிப்பீடு,മൂല്യനിർണ്ണയം
இரட்டைப்படை எண்,ഇരട്ട സംഖ്യ
இறுதியில்,അന്തിമമായ
வெளியேற்ற,കുടിയിറക്കല്
சான்றுகள்,തെളിവ്
உருவாகிறது,വികസിക്കുക
சரியான,സൂക്ഷ്മമായ
தேர்வு,പരീക്ഷ
பரிசோதகர்,പരീക്ഷണി
பரிசோதகர்,പരീക്ഷകന്
உதாரணமாக,ഉദാഹരണം
அகழ்வாராய்ச்சி,ഖനനം
சிறந்த,ഉല്കൃഷ്ടമയ
விதிவிலக்கு,ഒഴിവാക്കല്
விதிவிலக்கானது,അസാധാരണമായ
அதிகப்படியான,ആധികം
பரிமாற்றம்,കൈമാറുക
கருவித்தொகை,Icequer
கலால் (= கலால் வரி),എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി)
விலக்கு,പെടുത്തിയിട്ടില്ല
பிரத்தியேக,ഒഴികെയുള്ള
சாக்குப்போக்கு,ക്ഷമ
செயல்படுத்த,കൊല്ലുക
நிர்வாகி,എക്സിക്യൂട്ടീവ്
நிர்வாக குழு,പ്രവർത്തക സമിതി
நிர்வாக சக்தி,എക്സിക്യൂട്ടീവ് പവർ
நிர்வாகிகள்,എക്സിക്യൂട്ടീവുകൾ
நிர்வாக ஊழியர்கள்,എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്
விலக்கு,ഒഴിവാക്കപ്പെട്ട
விலக்கு,ഒഴിവാക്കല്
உடற்பயிற்சி,ശീലിക്കുക
முன்னாள் கிரேட்டியா,മുൻ ഗ്രാറ്റേ
முன்னாள் கிரேட்டியா கட்டணம்,മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്
வெளியேற்ற,ഉപയോഗിച്ചുതീരുക
முழுமையான,സമരഹിതം
கண்காட்சி,പദര്ശിപ്പിക്കുക
அவசியம்,വിശിപ
EXIM கொள்கை,എക്സിം നയം
வெளியேறு,പുറത്ത്
வெளியேறும் நேர்காணல்,അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക
வெளியேறும் கொள்கை,പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക
வெளியேறும் வாக்கெடுப்பு,വോട്ടെടുപ്പ് പുറത്തുകടക്കുക
முன்னாள் அலுவலர்,മുൻ ഓഫീസിയോ
விடுவித்தல்,രാജകീയത
விரிவாக்கம்,വികസനം
முன்னாள் பகுதி,മുൻ ഭാഗം
வெளிநாட்டு,പ്രവാസി
பயனுள்ளது,ഉചിതമായ
விரைவு,വേഗത്തിലാക്കുക
வெளியேற்றவும்,പുറത്താക്കുക
செலவு,ചെലവ്
அனுபவம்,പരിചയം
பரிசோதனை,പരീക്ഷണം
நிபுணர்,വിദഗ്ധന്
காலாவதியாகும்,കാലഹരണപ്പെടൽ
காலாவதி தேதி,കാലഹരണപ്പെടുന്ന തീയതി
விளக்கம்,വിശദീകരണം
வெளிப்படையான,സ്പഷ്ടമായ
சுரண்டல்,ചൂഷണം
ஆராயுங்கள்,ആരായുക
வெடிப்பு,സ്ഫോടനം
ஏற்றுமதி,കയറ്റുമതി
முன்னாள் போஸ்ட் ஃபேக்டோ,മുൻഗാമിയുടെ ഭാഗമോ
எக்ஸ்பிரஸ்,പകടിപ്പിക്കുക
வெளிப்பாடு,മുഖഭാവം
வெளியேற்றுதல்,പുറത്താക്കൽ
விரிவுபடுத்துதல்,പുറന്തള്ളുക
நீட்டிக்கவும்,നീട്ടുക
அளவு,പരിധിവരെ
வெளிப்புறம்,പുറമേയുള്ള
மிரட்டி பணம் பறித்தல்,കൊള്ളയുള്ള
கூடுதல்,അധികമായ
பிரித்தெடுக்கவும்,എക്സ്ട്രാക്ട് ചെയ്യുക
அசாதாரணமான,അസാധാരണമായ
களியாட்டம்,അതിരുകടന്ന
தீவிரவாதி,തീവ്രവാദി
சகஜமாகப்பழகு,പുറംതള്ളമുള്ള
கண் சாட்சி,നേത്ര സാക്ഷ്യം
புனையல்,കെട്ടിച്ചമയ്ക്കുക
முக மதிப்பு,മുഖവില
எளிதாக்கு,സുഗമമാക്കുക
வசதி,സൗകര്യം
முகநூல்,ഫേസിമൈലി
உண்மை,വസ്തുത
பிரிவு,ഭക്താത്മകത
காரணி,ഘടകം
தொழிற்சாலை,തൊഴില്ശാല
உண்மை,തൊഴില്പരമായ
ஆசிரிய,ശേഷി
தோல்வி,പരാജയപ്പെടുക
நியாயமான,മേള
நம்பிக்கை,വിശാസത
போலி,വ്യാജ
குடும்பம்,കുടുംബം
பஞ்சம்,ക്ഷാമം
கட்டணம்,കൂലി
விடைபெறுதல்,വിടവാങ്ങല്
விவசாயம்,കൃഷി
சோர்வு,തളര്ച്ച
தவறு,കുറ്റം
ஆதரவாக,പീതി
சாத்தியக்கூறு,സാദ്ധാച്ഛകക്ഷണം
கூட்டமைப்பு,സംയുക്തഭരണം
கட்டணம்,പതിഫലം
பின்னூட்டம்,തിരികെ കൊടുക്കുക
உணர்வு,വികാരം
Felicate,അനുമോദിക്കല്
சக,ദീപ
பெல்லோஷிப்,സൗഹൃദം
பெண்,സ്തൈണമായ
வளமான,സമൃദ്ധമായ
கற்பனையானது,കെട്ടുകഥയായ
நம்பகத்தன்மை,വിശാസത
புலம்,വയല്
படம்,ആകൃതി
கோப்பு,ഫയല്
தாக்கல்,ഫയലിംഗ്
படம்,ചലച്ചിതം
இறுதி,അന്തിമം
நிதி,ധനകാരം
நிதி,ധനസംബന്ധമായ
நிதி,ധനപാനി
கண்டுபிடிப்புகள்,കണ്ടെത്തലുകൾ
அபராதம்,പിഴ
நுண்கலை,ഫൈൻ ആർട്സ്
விரல் அச்சு,വിരൽ പ്രിന്റ്
இறுதி பொருட்கள்,പൂർത്തിയായ സാധനങ്ങൾ
தீ,തീ
துப்பாக்கி சூடு,വെടിവയ്പ്പ്
நிறுவனம்,ഉറപ്പായ
முதலுதவி,പ്രഥമ ശ്രുശ്രൂഷ
முதல் வகுப்பு,ഒന്നാം തരം
முதல் பிரிவு,ആദ്യ ഡിവിഷൻ
முதல் தகவல் அறிக்கை,ആദ്യ വിവര റിപ്പോർട്ട്
நிதி,സാമ്പത്തിക വർഷങ്ങൾ
மீன்வள,ഫിഷറീസ്
பொருத்தம்,യോജമാക്കുക
உடற்பயிற்சி,ക്ഷമത
சரிசெய்யவும்,ഉറപ്പിക്കുക
சரிசெய்தல்,പരിഹാരം
சரி,നിശ്ചിത
கொடி,കൊടി
மடல்,പുറംപാളി
தட்டையானது,പരന്ന
கடற்படை,വിമാനനിര
நெகிழ்வுத்தன்மை,സ lexവിശരിക്കുക
விமானம்,പറക്കല്
வெள்ள நிவாரணம்,വെള്ളപ്പൊക്കം
தரை,തറ
ஓட்டம்,ഒഴുകുക
ஏற்ற இறக்கம்,ചാഞ്ചലം
ஃபெடிக் சைட்,ഭ്രൂണരക്ഷ
கோப்புறை,മടക്കിയകടലാസ്
ஃபோலியோ,ഫോളിയോ
பின்தொடர்,പിന്തുടരുക
பின்வருமாறு,പിന്തുടരുന്ന
பின்தொடர்பவர்,അനുയായി
ஃபோம்,അസംതൃപ്തി
கால் குறிப்பு,കാൽ കുറിപ്പ്
கட்டாய உழைப்பு,നിർബന്ധിത തൊഴിൽ
முன்னறிவிப்பு,പവചിക്കുക
முன்னறிவிப்பு முடிவு,മുൻകൂട്ടി ചിന്തിക്കുക
வெளிநாட்டு,അനമായ
மேற்பார்வையாளர்,കെയ്മാന്
முன்னறிவிப்பு,മുൻപന്
தொலைநோக்கு,ദീര്ഘദൃഷ്ടി
முன்னுரை,ടൈപ്രർഡ്
பறிமுதல்,നഷ്ടപ്പെടുന്നു
போலி,കെട്ടിച്ചമയല്
மோசடி,കള്ളപമാണമുണ്ടാക്കല്
வடிவம்,രൂപം
முறையான,Formപചാരികമായ
வடிவம்,രൂപകല്പന
முன்னாள்,കഴിഞ്ഞ
சூத்திரம்,പമാണസൂതം
உடனே,ഉടൻ തന്നെ
முன்னோக்கி,മുന്നോട്ട്
பகிர்தல் கடிதம்,കൈമാറുന്ന കത്ത്
அடித்தளம்,അടിത്തറ
பின்னம்,ഭിചനമുള്ള
உரிமையாளர்,ഫ്രാഞ്ചൈസി
மோசடி,തട്ടിപ്പ്
இலவசம்,സൗ ജന്യം
உறைய,മരവിക്കുക
சரக்கு,ചരക്കുകൂലി
அதிர்வெண்,ആവര്ത്തനം
எரிபொருள்,ഇന്ധനം
முழு அளவிலான,പൂർണ്ണ സ്കെയിൽ
செயல்பாடு,പവര്ത്തിക്കുക
நிதி,ധനം
அடிப்படைவாதம்,മതമസമൂദ്ധം
வழங்கவும்,നല്കുക
மேலும் நடவடிக்கை,തുടർ നടപടി
லாபகரமான வேலைவாய்ப்பு,ലാഭകരമായ തൊഴിൽ
லாபகரமான தொழில்,ലാഭകരമായ തൊഴിൽ
கடவுச்சீட்டு,ഗേറ്റ് പാസ്
வர்த்தமானி,ഗസറ്റഡ്
வர்த்தமானி விடுமுறை,ഗസറ്റഡ് അവധി
பொது,പൊതുവായ
பொது நிர்வாகம்,പൊതുഭരണം
பொது உடல்,പൊതുശരീകാരം
பொது தேர்தல்,പൊതു തിരഞ്ഞെടുപ്പ്
பொதுக் கூட்டம்,പൊതുയോഗം
பொது பயிற்சி,പൊതു പരിശീലനം
பொது நடைமுறை,പൊതു നടപടിക്രമം
பொது விதி,പൊതു നിയമം
பொது வார்டு,പൊതു വാർഡ്
தலைமுறை,തലമുറ
மேதை,പതിഭ
நேர்மையான,കലര്പ്പില്ലാത്ത
பரிசு,സമ്മാനം
ஜிஸ்ட்,ചേര്ച്ച
உலகளாவிய டெண்டர்,ആഗോള ടെണ്ടർ
சொற்களஞ்சியம்,നിഘണ്ടു
இலக்கு,ലക്ഷം
கிடங்கு,താഴേക്കു പോകുക
கோல்டன் ஹேண்ட்ஷேக் (= கோல்டன் பாராசூட்),ഗോൾഡൻ ഹാൻഡ്ഷേക്ക് (= ഗോൾഡൻ പാരച്യൂട്ട്)
நல்ல,നല്ല
நல்ல நடத்தை,നല്ല പെരുമാറ്റം
நல்ல நம்பிக்கை,നല്ല വിശ്വാസം
நல்ல அலுவலகங்கள்,നല്ല ഓഫീസുകൾ
நல்லெண்ணம்,ദയ
ஆட்சி,ഭരിക്കുക
நிர்வாகம்,ഭരണം
அரசாங்கம்,സര്ക്കാര്
இந்திய அரசு,ഇന്ത്യാ ഗവൺമെന്റ്
இந்திய அரசு கவலை,ഇന്ത്യാ ഗവൺമെന്റ് ആശങ്ക
இந்திய அரசு,ഇന്ത്യാ ഗവൺമെന്റ് ഏറ്റെടുക്കുന്നു
அரசு பத்திரிகை,സർക്കാർ പ്രസ്സ്
அரசு ஊழியர்கள் விதிகளை நடத்துகிறார்கள்,സർക്കാർ ദാസന്മാർ നിയമങ്ങൾ നടത്തുന്നു
அரசாங்க சேவை,സർക്കാർ സേവനം
தரம்,ഗ്രഡേഷൻ
தரம்,വര്ഗീകരിക്കുക
தரப்படுத்தல்,ഗ്രേഡിംഗ്
பட்டதாரி,ബിരുദധാരി
பட்டம் பெற்ற ஊதியங்கள்,ബിരുദം നേടിയ വേതനം
பட்டதாரி பயிற்சி,ഗ്രാജുഭൂമി ട്രെയിനി
ஒட்டுதல்,കോഴകൊടുക്കുക
மொத்த மொத்தம்,ആകെ തുക
மானியம்,സഹായധനം
கிராண்ட்-இன்-உதவி,ഗ്രാന്റ്-ഇൻ-എയ്ഡ്
திராட்சை,മുന്തിരിവന്
வரைபடம்,രേഖാചിതം
வரைபடவியல்,ഗ്രാഫോളജി
நன்றியுடன்,നന്ദിയുള്ള
Farutity,ഗ്രാനുശേഷവണ
பச்சை கை,പച്ച കൈ
வாழ்த்து,അഭിവാദം
குறை,സങ്കടം
கடுமையான,കഠിനമായ
மொத்தம்,കടും
மொத்த தொகை,ആകെ തുക
மொத்த தவறான நடத்தை,മൊത്ത ദുരാചാരം
மொத்த அலட்சியம்,മൊത്തം അശ്രദ്ധ
மொத்த லாபம்,മൊത്തം ലാഭം
மொத்த வருவாய்,മൊത്ത വരുമാനം
மொத்த மொத்தம்,മൊത്തം ആകെ
அடிப்படை,അടിത്തറയില്ലാത്ത
தரையில் வாடகை,നിലത്ത് വാടക
மைதானம்,മൈതാനം
குழு,ചേരി
தொகுத்தல் மற்றும் தரம்,ഗ്രൂപ്പിംഗും ഗ്രേഡിംഗും
உத்தரவாதம்,ഗ്യാരണ്ടി
உத்தரவாதம்,ഗ്യാരണ്ടർ
காவலர்,അംഗരക്ഷകന്
காவலர் கோப்பு,ഗാർഡ് ഫയൽ
கார்டியன்,രക്ഷാകര്ത്താവ്
விருந்தினர் மாளிகை,ഗസ്റ്റ് ഹൗസ്
வழிகாட்டி,വഴികാണിക്കുക
வழிகாட்டுதல்கள்,മാര്ഗ്ഗരേഖകള്
குற்றம்,കുറ്റം
பழக்கம்,ശീലം
பழக்கவழக்கமான,പതിവായി
அரை விடுமுறை,അർദ്ധ അവധി
பாதி ஊதியம்,പകുതി ശമ്പളം
ஹால்,വിശാലമായമുറി
நிறுத்த,തടഞ്ഞ
கை,കൈ
ஹேண்ட்பில்,കൈവിളി
கையேடு,സംഗഹഗന്ഥം
ஊனமுற்றோர்,വൈകല്യത്തിന്
கைப்பிடி,കൈപ്പിടി
கைத்தறி,കൈത്തറി
கை,കയ്യിലൊതുങ്ങുന്ന
"ஒப்படை, பொறுப்பை ஒப்படை",കൈമാറുക
கையெழுத்து,കയ്യെഴുത്ത്
துன்புறுத்தல்,പീഡനം
துறைமுகம்,തുറമുഖം
கடின உழைப்பு,കഠിനാധ്വാനം
வன்பொருள்,ഹാർഡ്വെയർ
கடின உழைப்பு,കഠിനാദ്ധ്വാനിയായ
இழுத்துச் செல்லுங்கள்,യാചിക്കല്
ஹாக்கர்,ഹോക്കർ
ஆபத்து,ആപത്ത്
தலை,തല
தலைமை அலுவலகம்,ഹെഡ് ഓഫീസ്
தலைமையகம்,ആസ്ഥാനം
சுகாதார சான்றிதழ்,ആരോഗ്യ സർട്ടിഫിക്കറ്റ്
விசாரணை,ശവണം
செவிப்புலன்,കേൾക്കുക
கனமான வாகனம்,കനത്ത വാഹനം
வாரிசு,അവകാശി
பிடித்தது,പിടിച്ചു
இத்துடன்,ഇവിടെ
பாரம்பரியம்,പൈതൃക
படிநிலை,അധികാരശ്രേണി
உயர் அதிகாரம்,ഉയർന്ന അധികാരം
உயர் தரம்,ഉയർന്ന നിലവാരം
உயர் நிலை,ഉയർന്ന നിലവാരം
உயர் மட்ட முடிவு,ഉയർന്ന തലത്തിലുള്ള തീരുമാനം
சிறப்பம்சங்கள்,ഹൈലൈറ്റുകൾ
உயர் அதிகாரி,ഉന്നതം
உயர் பிரியார்டி,ഉയർന്ന പ്രിയോർട്ടി
உயர்நிலைப்பள்ளி,ഹൈസ്കൂൾ
இந்தி பதிப்பு,ഹിന്ദി പതിപ്പ്
வாடகை,വാടകയ്ക്കെടുക്കുക
பணியமர்த்தல்,വാടകയ്ക്കെടുക്കുക
வரலாற்று தாள்,ചരിത്ര ഷീറ്റ്
பதுக்கல்,ശേഖരിക്കുന്നത്
