Marathi,Punjabi
डिस्क पॅक,ਡਿਸਕ ਪੈਕ
डिस्क सर्व्हर,ਡਿਸਕ ਸਰਵਰ
डिस्क स्टोरेज,ਡਿਸਕ ਸਟੋਰੇਜ਼
डिस्केट,ਡਿਸਕੇਟ
फाइल प्रदर्शित करा,ਡਿਸਪਲੇ ਫਾਇਲ
प्रतिमा प्रदर्शित करा,ਡਿਸਪਲੇ ਚਿੱਤਰ
विल्हेवाट,ਨਿਪਟਾਰੇ
अंतर,ਦੂਰੀ
अंतर कार्य,ਦੂਰੀ ਫੰਕਸ਼ਨ
विकृती,ਵਿਗਾੜ
वितरित केले,ਵੰਡਿਆ
वितरित डेटा,ਵੰਡਿਆ ਡਾਟਾ
वितरित सर्व्हर,ਵੰਡਿਆ ਸਰਵਰ
वितरित प्रणाली,ਵੰਡਿਆ ਸਿਸਟਮ
वितरणात्मक,ਵੰਡਣ ਵਾਲਾ
दस्तऐवज,ਦਸਤਾਵੇਜ਼
दस्तऐवज पुनर्प्राप्त,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
दस्तऐवज विंडो,ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
दस्तऐवजीकरण,ਦਸਤਾਵੇਜ਼
डोमेन,ਡੋਮੇਨ
डोमेनचे नाव,ਡੋਮੇਨ ਨਾਮ
डॉट मॅट्रिक्स प्रिंटर,ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
खाली,"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
डाउन लिंक,ਡਾਊਨ ਲਿੰਕ
डाउन लोडिंग,ਡਾਊਨ ਲੋਡਿੰਗ
खाली वेळ,ਘੱਟ ਸਮਾਂ
ड्रॅग करणे,ਖਿੱਚਣਾ
DRAM (डायनॅमिक रॅम),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
वाहून जाणे,ਵਹਿਣਾ
चालक,ਡਰਾਈਵਰ
थेंब,ਸੁੱਟੋ
ड्रॉप डाउन सूची बॉक्स,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
ड्रम ड्राइव्ह,ਡਰੱਮ ਡਰਾਈਵ
ड्रम प्रिंटर,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
ड्रम युनिट,ਡਰੱਮ ਯੂਨਿਟ
दुहेरी,ਦੋਹਰਾ
दुहेरी घनता,ਦੋਹਰੀ ਘਣਤਾ
डमी पत्ता,ਨਕਲੀ ਪਤਾ
डंप,ਡੰਪ
डुप्लेक्स सर्किट,ਡੁਪਲੈਕਸ ਸਰਕਟ
डुप्लेक्सिंग,ਡੁਪਲੈਕਸਿੰਗ
नक्कल,ਡੁਪਲੀਕੇਟ
DVD R/W,DVD R/W
डीव्हीडी रॉम,DVD ROM
डायनॅमिक सूचना,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
डायनॅमिक मेमरी,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
गतिशीलता,ਗਤੀਸ਼ੀਲਤਾ
EBCDIC,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
ई-व्यवसाय,ਈ-ਕਾਰੋਬਾਰ
प्रतिध्वनी,echo
ई-कॉमर्स,ਈ-ਕਾਮਰਸ
सुधारणे,ਸੰਪਾਦਿਤ ਕਰੋ
संपादक,ਸੰਪਾਦਕ
शैक्षणिक तंत्रज्ञान,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
ईईपी रोम,EEP ਰੋਮ
प्रभावी पत्ता (फ्लोटिंग पत्ता),ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
प्रभावी ऑपरेंड पत्ता,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
प्रभावी प्रक्रिया,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
प्रभावी UID (वापरकर्ता ओळख),ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
प्रभावी ट्रान्समिशन ऑपरेंड,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
आठ-बिट बाइट,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
ई-लर्निंग,ਈ-ਲਰਨਿੰਗ
निवडणूक-अल्गिर्म,ਚੋਣ-ਅਲਗਰਥਮ
इलेक्ट्रिक मेलिंग (ई-मेल),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
इलेक्ट्रिक प्रिंटर,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
इलेक्ट्रिकल अकाउंटिंग मशीन,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
इलेक्ट्रॉनिक,ਇਲੈਕਟ੍ਰਾਨਿਕ
इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
इलेक्ट्रॉनिक फाइलिंग,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
इलेक्ट्रॉनिक जर्नल्स,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
इलेक्ट्रॉनिक प्रकाशन,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
इलेक्ट्रॉनिक स्विच,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
घटक,ਤੱਤ
ई-मेल,ਈ - ਮੇਲ
ई-मेल पत्ता,ਈਮੇਲ ਖਾਤਾ
एम्बेडेड प्रणाली,ਏਮਬੈਡਡ ਸਿਸਟਮ
एम्बेडिंग,ਏਮਬੈਡਿੰਗ
एमिटर कपल लॉजिक (ECL),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
रिक्त स्टॅक,ਖਾਲੀ ਸਟੈਕ
रिक्त स्ट्रिंग,ਖਾਲੀ ਸਤਰ
अनुकरण,ਇਮੂਲੇਸ਼ਨ
encapsulation,encapsulation
कूटलेखन,ਐਨਸਾਈਫਰ
एन्कोड,ਇੰਕੋਡ
एन्कोडर,ਏਨਕੋਡਰ
एन्क्रिप्ट केलेला डेटा,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
एन्क्रिप्टिंग फाइल सिस्टम,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
एनक्रिप्शन,ਇਨਕ੍ਰਿਪਸ਼ਨ
ब्लॉकचा शेवट,ਬਲਾਕ ਦਾ ਅੰਤ
फाइलचा शेवट (EOF),ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
अंतिम वापरकर्ता,ਆਖਰੀ ਉਪਭੋਗਤਾ
प्रविष्ट करा,ਦਾਖਲ ਕਰੋ
एंटर-की,ਐਂਟਰ-ਕੁੰਜੀ
एंटरप्राइझ सर्व्हर,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
एंटरप्राइझ प्रणाली,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
अस्तित्व,ਹਸਤੀ
अस्तित्व-संबंध,ਹਸਤੀ-ਰਿਸ਼ਤਾ
प्रवेश वेळ,ਦਾਖਲਾ ਸਮਾਂ
एंट्री व्हेरिएबल,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
असंख्य,ਅਣਗਿਣਤ
वातावरण,ਵਾਤਾਵਰਣ
युग,ਯੁੱਗ
EPROM,EPROM
एप्सिलॉन बंद करणे,epsilon ਬੰਦ
तुल्यकारक,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
उपकरणे,ਉਪਕਰਨ
समतुल्य वर्ग,ਸਮਾਨਤਾ ਵਰਗ
समतुल्य संबंध,ਸਮਾਨਤਾ ਸਬੰਧ
पुसून टाका,ਮਿਟਾਓ
कोड दुरुस्त करताना त्रुटी,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
त्रुटी सुधारणे,ਗਲਤੀ ਸੁਧਾਰ
त्रुटी शोधणे,ਗਲਤੀ ਖੋਜ
त्रुटी हाताळणी,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
त्रुटी संदेश,ਗਲਤੀ ਸੁਨੇਹਾ
त्रुटी दर,ਗਲਤੀ ਦਰ
त्रुटी पुनर्प्राप्ती,ਗਲਤੀ ਰਿਕਵਰੀ
त्रुटी नित्यक्रम,ਗਲਤੀ ਰੁਟੀਨ
सुटलेले पात्र,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
इथरनेट,ਈਥਰਨੈੱਟ
कार्यक्रम,ਘਟਨਾ
कार्यक्रम साखळी,ਘਟਨਾ ਲੜੀ
घटना नियंत्रण,ਘਟਨਾ ਨਿਯੰਤਰਣ
कार्यक्रम काउंटर,ਘਟਨਾ ਕਾਊਂਟਰ
अपवाद हाताळणी,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
एक्सचेंज करण्यायोग्य डिस्क स्टोरेज,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
बहिष्कार,ਬੇਦਖਲੀ
अनन्य किंवा (XOR),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
एक्झिक्युटेबल प्रोग्राम,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
कार्यकारी विधान,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
संपूर्ण शोध,ਪੂਰੀ ਖੋਜ
अस्तित्वात आहे,ਮੌਜੂਦ ਹੈ
बाहेर पडा,ਨਿਕਾਸ
तज्ञ प्रणाली,ਮਾਹਰ ਸਿਸਟਮ
अभिव्यक्ती,ਸਮੀਕਰਨ
विस्तारित ग्राफिक अॅरे (XGA),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
विस्तारित उद्योग मानक (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
विस्तारित मशीन,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
विस्तारित मेमरी,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
विस्तारित अचूकता,ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
विस्तारित वर्गीकरण,ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
बाह्य कॉल,ਬਾਹਰੀ ਕਾਲ
बाह्य त्रुटी,ਬਾਹਰੀ ਗਲਤੀ
बाह्य कार्य,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
बाह्य व्यत्यय,ਬਾਹਰੀ ਰੁਕਾਵਟ
बाह्य मेमरी,ਬਾਹਰੀ ਮੈਮੋਰੀ
बाह्य मेमरी,ਬਾਹਰੀ ਮੈਮੋਰੀ
बाह्य मोडेम,ਬਾਹਰੀ ਮਾਡਮ
बाह्य संदर्भ,ਬਾਹਰੀ ਹਵਾਲਾ
बाह्य शोध,ਬਾਹਰੀ ਖੋਜ
बाह्य स्टोरेज डिव्हाइस,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
काढणे,ਕੱਢਣਾ
एक्सट्रापोलेशन,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
चेहरा-वर्ण प्रिंटर,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
अयशस्वी-सुरक्षित ऑपरेशन,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
अपयशाचा दर,ਅਸਫਲਤਾ ਦੀ ਦਰ
अपयश पुनर्प्राप्ती,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
खोटा कोड,ਗਲਤ ਕੋਡ
खोटी चूक,ਗਲਤ ਗਲਤੀ
फॅन-इन,ਪੱਖਾ-ਵਿੱਚ
बाहेर,ਪੱਖਾ-ਬਾਹਰ
फॅसिमाईल I/O डिव्हाइस,fascimile I/O ਡਿਵਾਈਸ
फास्ट फोरियर ट्रान्सफॉर्म (FFT),ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
गंभीर त्रुटी,ਘਾਤਕ ਗਲਤੀ
दोष शोधणे,ਨੁਕਸ ਖੋਜ
दोष निदान,ਨੁਕਸ ਨਿਦਾਨ
चुकीची सहनशीलता,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
फॅक्स,ਫੈਕਸ
फॅक्स संदेश,ਫੈਕਸ ਸੁਨੇਹਾ
FDC,FDC
वैशिष्ट्य शोध,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
फीड सायकल,ਫੀਡ ਚੱਕਰ
अभिप्राय,ਸੁਝਾਅ
फीडर,ਫੀਡਰ
आणणे,ਪ੍ਰਾਪਤ ਕਰੋ
फिबोनाची शोध,ਫਿਬੋਨਾਚੀ ਖੋਜ
फिबोनाची क्रम,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
फिबोनाची मालिका,ਫਿਬੋਨਾਚੀ ਲੜੀ
फायबर ऑप्टिक्स,ਫਾਈਬਰ ਆਪਟਿਕਸ
फिडो नेट,ਫਿਡੋ ਜਾਲ
फील्ड,ਖੇਤਰ
पाचव्या पिढीचे संगणक,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
फाइल,ਫਾਈਲ
फाइल प्रवेश पद्धत,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
फाइल वाटप सारणी,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
फाइल कॉम्प्रेशन,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
फाइल कॉपी करणे,ਫਾਇਲ ਦੀ ਨਕਲ
फाइल लेआउट,ਫਾਈਲ ਲੇਆਉਟ
फाइल विलीनीकरण,ਫਾਈਲ ਅਭੇਦ
फाइल पुनर्प्राप्ती,ਫਾਇਲ ਰਿਕਵਰੀ
फाइल स्टोरेज,ਫਾਇਲ ਸਟੋਰੇਜ਼
फाइल संरचना,ਫਾਇਲ ਬਣਤਰ
फाइल सिस्टम,ਫਾਇਲ ਸਿਸਟਮ
फाइल हस्तांतरण,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
फाइल ट्रान्सफर प्रोटोकॉल (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
फिल्टर,ਫਿਲਟਰ
अंतिम स्थिती,ਅੰਤਮ ਰਾਜ
शोधणे,ਲੱਭੋ
मर्यादित राज्य मशीन,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
आग भिंत,ਅੱਗ ਦੀ ਕੰਧ
फर्मवेअर,ਫਰਮਵੇਅਰ
प्रथम येणाऱ्यास प्रथम सेवा,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
पहिल्या पिढीचा संगणक,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
फर्स्ट इन फर्स्ट आउट (FIFO),ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO)
प्रथम ऑर्डर तर्क,ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ
प्रथम ऑर्डर सिद्धांत,ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ
निश्चित विभाजन,ਸਥਿਰ ਭਾਗ
झेंडा,ਝੰਡਾ
लवचिक डिस्क,ਲਚਕਦਾਰ ਡਿਸਕ
फ्लॉपी डिस्क,ਫਲਾਪੀ ਡਿਸਕ
फ्लॉपी डिस्क ड्राइव्ह (Fdd),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd)
प्रवाह चार्ट,ਵਹਾਅ ਚਾਰਟ
नियंत्रण प्रवाह,ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ
फ्लश,ਫਲੱਸ਼
फोल्डर,ਫੋਲਡਰ
फॉन्ट,ਫੌਂਟ
फॉन्ट कुटुंब,ਫੌਂਟ ਪਰਿਵਾਰ
परदेशी की,ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ
फॉर्म,ਫਾਰਮ
औपचारिक भाषा,ਰਸਮੀ ਭਾਸ਼ਾ
औपचारिक प्रणाली,ਰਸਮੀ ਸਿਸਟਮ
स्वरूप,ਫਾਰਮੈਟ
स्वरूपन,ਫਾਰਮੈਟਿੰਗ
फोरट्रान,fortran
फोरट्रान प्रोग्रामिंग,fortran ਪ੍ਰੋਗਰਾਮਿੰਗ
पुढे झुकणारी तिरकी रेष,ਅੱਗੇ ਸਲੈਸ਼
चौथ्या पिढीचा संगणक,ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
तुकडा,ਟੁਕੜਾ
फ्रेम,ਫਰੇਮ
मोफत नेट,ਮੁਫ਼ਤ ਨੈੱਟ
मोफत सॉफ्टवेअर फाउंडेशन,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ
विनामूल्य संचयन,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
फ्रीवेअर,ਮੁਫ਼ਤਵੇਅਰ
समोरचे टोक,ਅਗਰਾਂਤ
समोरची बाजू,ਸਾਹਮਣੇ ਪੈਨਲ
कार्य,ਫੰਕਸ਼ਨ
फंक्शन की,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
कार्य संदर्भ,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
कार्यात्मक अवलंबित्व,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
कार्यात्मक चाचणी,ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ
अस्पष्ट तर्क,ਫਜ਼ੀ ਤਰਕ
अस्पष्ट संच,ਫਜ਼ੀ ਸੈੱਟ
मिळवणे,ਲਾਭ
खेळाचे झाड,ਖੇਡ ਦਾ ਰੁੱਖ
अंतर वर्ण,ਪਾੜਾ ਅੱਖਰ
कचरा,ਕੂੜਾ
कचरा गोळा करणे,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
कचरा गोळा करणे,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
कचरा बाहेर कचरा (GIGO),ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO)
गेट,ਕਪਾਟ
प्रवेशद्वार,ਗੇਟਵੇ
सामान्य कार्यक्रम,ਆਮ ਪ੍ਰੋਗਰਾਮ
सामान्य कार्यक्रम,ਆਮ ਪ੍ਰੋਗਰਾਮ
सामान्य उद्देश संगणक,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
सामान्य उद्देश संगणक,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
सामान्य नोंदणी,ਆਮ ਰਜਿਸਟਰ
सामान्यीकरण,ਸਧਾਰਣਕਰਨ
सामान्यीकरण,ਸਧਾਰਣਕਰਨ
सामान्य हेतूची भाषा,ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ
सामान्य उद्देश ऑपरेटिंग सिस्टम,ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
सामान्य-उद्देश रजिस्टर,ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ
व्युत्पन्न त्रुटी,ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ
निर्मिती कार्य,ਬਣਾਉਣ ਫੰਕਸ਼ਨ
सामान्य वर्ग,ਆਮ ਵਰਗ
सामान्य कार्य,ਆਮ ਫੰਕਸ਼ਨ
सामान्य नाव,ਆਮ ਨਾਮ
gigo,gigo
जागतिक,ਗਲੋਬਲ
जागतिक कोड,ਗਲੋਬਲ ਕੋਡ
जागतिक लॉक,ਗਲੋਬਲ ਲਾਕ
जागतिक नेटवर्क,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
जागतिक नेटवर्क,ਗਲੋਬਲ ਨੈੱਟਵਰਕ
जागतिक वापरकर्ता,ਗਲੋਬਲ ਉਪਭੋਗਤਾ
जागतिक चल,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
जागतिकीकरण,ਵਿਸ਼ਵੀਕਰਨ
गोफर,ਗੋਫਰ
गोफर क्लायंट,ਗੋਫਰ ਗਾਹਕ
गोफर सर्व्हर,ਗੋਫਰ ਸਰਵਰ
गोफर साइट,ਗੋਫਰ ਸਾਈਟ
गोफर जागा,ਗੋਫਰ ਸਪੇਸ
मोहक अध:पतन,ਸੁੰਦਰ ਗਿਰਾਵਟ
व्याकरण तपासक,ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ
व्याकरण डौलदार निर्गमन,ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ
एकूण,ਸਮੁੱਚੀ ਗਿਣਤੀ
आलेख,ਗ੍ਰਾਫ਼
आलेख प्लॉटिंग,ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼
ग्राफिक वर्ण,ਗ੍ਰਾਫਿਕ ਅੱਖਰ
ग्राफिक नियंत्रक,ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ
ग्राफिक डेटा संरचना,ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ
ग्राफिक प्रदर्शन कार्यक्रम,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ
ग्राफिक प्रदर्शन रिझोल्यूशन,ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
ग्राफिक भाषा,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
ग्राफिक भाषा,ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ
ग्राफिक पॅनेल,ਗ੍ਰਾਫਿਕ ਪੈਨਲ
ग्राफिकल अॅनिमेशन,ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ
ग्राफिकल इंटरफेस स्वरूप (GIF),ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF)
ग्राफिकल यूजर इंटरफेस (GUI),ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI)
ग्राफिक्स,ਗਰਾਫਿਕਸ
ग्राफिक्स अनुप्रयोग,ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ
ग्राफिक्स कर्सर,ਗਰਾਫਿਕਸ ਕਰਸਰ
ग्राफिक्स मोड,ਗਰਾਫਿਕਸ ਮੋਡ
ग्राफिक्स पॅकेज,ਗਰਾਫਿਕਸ ਪੈਕੇਜ
ग्राफिक्स सॉफ्टवेअर,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
ग्राफिक्स सॉफ्टवेअर,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ
ग्राफिक्स सॉफ्टवेअर पॅकेज,ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ
राखाडी स्केल,ਸਲੇਟੀ ਸਕੇਲ
लोभी पद्धत,ਲਾਲਚੀ ਢੰਗ
grep,grep
ग्रिड,ਗਰਿੱਡ
ग्रिड चार्ट,ਗਰਿੱਡ ਚਾਰਟ
ग्रिड संगणन,ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ
ग्रिड मॉड्यूलेशन,ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ
जमिनीची लाट,ਜ਼ਮੀਨੀ ਲਹਿਰ
गट,ਗਰੁੱਪ
गट पत्ता,ਸਮੂਹ ਦਾ ਪਤਾ
गट कोड,ਗਰੁੱਪ ਕੋਡ
गट संवाद,ਸਮੂਹ ਸੰਚਾਰ
गट संवाद,ਸਮੂਹ ਸੰਚਾਰ
गट ओळख,ਸਮੂਹ ਦੀ ਪਛਾਣ
गटाचे नाव,ਗਰੁੱਪ ਦਾ ਨਾਮ
ग्रुपवेअर,ਗਰੁੱਪਵੇਅਰ
वाढ,ਵਾਧਾ
रक्षक,ਗਾਰਡ
मार्गदर्शित माध्यम,ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ
गनझिप,ਬੰਦੂਕ
खाच,ਹੈਕ
हॅकर,ਹੈਕਰ
हॅकरचा शब्दकोश,ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼
अर्धा जोडणारा,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
अर्धा पूल,ਅੱਧਾ ਪੁਲ
अर्धा डुप्लेक्स,ਅੱਧਾ ਡੁਪਲੈਕਸ
अर्धा डुप्लेक्स लाइन,ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ
अर्धा डुप्लेक्स मोड,ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ
अर्धी तीव्रता,ਅੱਧੀ ਤੀਬਰਤਾ
अर्धा राउटर,ਅੱਧਾ ਰਾਊਟਰ
अर्धा वजा करणारा,ਅੱਧਾ ਘਟਾਓ
अर्धा टोनिंग,ਅੱਧਾ ਟੋਨਿੰਗ
अर्धा शब्द,ਅੱਧਾ ਸ਼ਬਦ
मिल्टोनियस सायकल,ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ
हॅमिंग कोड,ਹੈਮਿੰਗ ਕੋਡ
हात,ਹੱਥ
हात प्रत,ਹੱਥ ਕਾਪੀ
हाताळणे,ਹੈਂਡਲ
हाताळणी,ਹੈਂਡਲਿੰਗ
फाशी देणे,ਲਟਕਣਾ
आनंदी नेट,ਖੁਸ਼ ਜਾਲ
हार्ड कॉपी डिव्हाइस,ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ
हार्ड डिस्क,ਹਾਰਡ ਡਿਸਕ
हार्ड डिस्क क्रॅश,ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼
कठीण त्रुटी,ਸਖ਼ਤ ਗਲਤੀ
हार्डवेअर प्रवाह नियंत्रण,ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ
हार्मोनिक,ਹਾਰਮੋਨਿਕ
हार्मोनिक मध्यम,ਹਾਰਮੋਨਿਕ ਮਤਲਬ
हॅश,ਹੈਸ਼
हॅश आकृती,ਹੈਸ਼ ਚਿੱਤਰ
हॅश टेबल,ਹੈਸ਼ ਟੇਬਲ
हॅशिंग तंत्र,ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ
शीर्षलेख,ਸਿਰਲੇਖ
ढीग,ਢੇਰ
ढीग क्रमवारी,ਢੇਰ ਲੜੀਬੱਧ
मदत,ਮਦਦ ਕਰੋ
मदत स्क्रीन,ਮਦਦ ਸਕਰੀਨ
