Hindi,Kannada
"पादरीवाद, पुरोहितवाद",ಕ್ಲೆರಿಕಲಿಸಂ
"भूग्राही, क्लेरुक",ಕ್ಲರುಚ್
क्लूनी आंदोलन,ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ
"कवच, जिरह-बख्तर",ಕೋಟ್ ರಕ್ಷಾಕವಚ
कुलांक,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
2. आयुधांक,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
3. अस्त्र-ध्वजादि-चित्रण,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
"कवच, जिरह-बख्तर, अंगत्राण",ಕೋಟ್ ಆಫ್ ಮೇಲ್
कोहॉर्ट,ಕೋಹಾರ್ಟ್
कोमिशिया,ಕಾಮಿಟಿಯಾ
कोमिशिया सेंतुरियाता,ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ
कोमिशिया क्यूरिआता,ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ
कोमिशिया ट्रिब्यूता,ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ
स्मारक तोरण,ಸ್ಮರಣಾರ್ಥ ಕಮಾನು
स्मारक सिक्का,ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ
स्मारक मुहर,ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ
सार्वजनिक भूमि,ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ
कम्यूनार्ड,ಕಮ್ಯುನಾರ್ಡ್
समझौता,ಕಾನ್ಕಾರ್ಡಾಟ್
2. धर्म-संधि,ಕಾನ್ಕಾರ್ಡಾಟ್
कंदोत्यर,ಕಾಂಡೋಟಿಯರ್
"अधिकार-पत्र की पुष्टि, चार्टर-पुष्टि",ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್
संघर्ष,ಸಂಘರ್ಷ
धर्म-संगति,ಸಭೆ
विजेता राज्य,ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
विजेता,ವಿಜಯಶಾಲಿ
"वर्षक वीर, अत्याचारी विजेता",ವಿಜಯಶಾಲಿ
राजपरिषद्,ಕಾನ್ಸಿಲಿಯಮ್
"चर्च न्यायालय, काँसिस्टरी",ಸಂಯೋಜಿತ
षड़यन्त्र,ಪಿತೂರಿ
2. साजिश,ಪಿತೂರಿ
कांसुली शासन,ದೂತಾವಾಸ
परामर्श-पुस्तिका,ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ
महाद्वीपीय व्यवस्था,ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್
अनधिकृत आहूत पार्लियामेंट,ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್
कापरहेड्स,ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು)
"पट्ट-भूमि, पट्टे पर मिली भूमि",ಕಾಪಿಹೋಲ್ಡ್
परिसीमन; घेरा डालना,ಕಾರ್ಡನಿಂಗ್
"मुकुट, किरीट",ಕರೋನಾ
राज्याभिषेक,ಪಟ್ಟಾಭಿಷೇಕ
"अभिषेकाश्म, अभिषेक-शिला",ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು
(ग्रंथ) संग्रह,ಕಾರ್ಪಸ್
"जलदस्यु, समुद्री डाकू",ಕೋರ್ಸೇರ್
2. दस्यु पोत,ಕೋರ್ಸೇರ್
"उरस्त्राण, वक्षस्त्राण",ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್)
"कार्टिज़, स्पेनी संसद",ಕಾರ್ಟೆಸ್
कुटी घर,ಕೋಟರ್ (=ಕೋಟಿಯರ್)
2. खिदमती काश्तकार,ಕೋಟರ್ (=ಕೋಟಿಯರ್)
काउन्ट पैलेटीनेट,ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್
ग्राम्य आवास,ಹಳ್ಳಿ ಮನೆ
काउन्टी,ಕೌಂಟಿ
काउन्टी बरो,ಕೌಂಟಿ ಬರೋ
काउन्टी न्यायालय,ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು
काउन्टी रियासत,ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್
दरबार,ನ್ಯಾಯಾಲಯ
2. राजसभा,ನ್ಯಾಯಾಲಯ
राजपरिपत्र,ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ
"दरबारी शिष्टाचार, दरबारी अदब, दरबारी क़ायदा",ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ
"राजदरबारी, राजसभासद, मुसाहिब",ಆಸ್ಥಾನಿಕ
कोर्ट ऑफ कैसेशन,ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ
"(ईस्ट इंडिया कंपनी का) निदेशक मंडल, कोर्ट ऑफ डायरेक्टर्स",ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC)
"(ईस्ट इंडिया कंपनी का) स्वामी मंडल, कोर्ट ऑफ प्रोप्राइटर्स",ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ
राजकवि,ಆಸ್ಥಾನ ಕವಿ
प्रसंविदाकारी केमेरोनपंथी,ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು
"राजा, क्राउन",ಕ್ರೌನ್
2. (क) ताज,ಕ್ರೌನ್
(ख) मुकुट,ಕ್ರೌನ್
"खालसा, राजभूमि",ಕ್ರೌನ್ ಭೂಮಿ
2. संघ राज्य,ಕ್ರೌನ್ ಭೂಮಿ
युवराज,ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್
"धर्मयुद्ध, जिहाद",ಧರ್ಮಯುದ್ಧ
धर्म-योद्धा,ಕ್ರುಸೇಡರ್
"गुप्त लेख, छद्म लेख, गुप्त संदेश, कूट लेख, कूट संदेश, छद्म संदेश",ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್
"वक्षस्त्राण, जिरहबख़्तर",ಕ್ಯುರಾಸ್
"चर्म कवचधारी, अश्वारोही",ಕ್ಯುರಾಸಿಯರ್
संप्रदाय देवता,ಆರಾಧನಾ ದೇವತೆ
"क्यूरिया, सभा-भवन, परिषद",ಕ್ಯೂರಿಯಾ
2. रोम का सीनेट भवन,ಕ್ಯೂರಿಯಾ
जारशाही,ಜಾರಿಸಂ
अंध महाद्वीप,ಡಾರ್ಕ್ ಖಂಡ
प्रलय-दिवस,ತೀರ್ಪಿನ ದಿನ
2. क़यामत का दिन,ತೀರ್ಪಿನ ದಿನ
"डीन, अधिष्ठाता",ಡೀನ್
जशक,ದಶಕ
दीनार,ಡೆನಾರಿಯಸ್
सिंहासनच्युत राजा,ಪದಚ್ಯುತ ದೊರೆ
विलुंठन,ಹಾಳುಮಾಡು
"अपहरण, लूट-खसोट",ಹಾಳಾಗುವಿಕೆ
गद्दी से उतारना,ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು
राजमुकुट,ಡೈಡೆಮ್
2. किरीट,ಡೈಡೆಮ್
3. राजचिह्र,ಡೈಡೆಮ್
डायेसिया,ಡಯಾಸಿಯಾ
न्यायालय,ಡಿಕಾಸ್ಟರಿಯಮ್
जलप्रलयवादी,ಡಿಲುವಿಯಲಿಸ್ಟ್
बिशप-क्षेत्र,ಧರ್ಮಪ್ರಾಂತ್ಯ
2. डायोसीज़,ಧರ್ಮಪ್ರಾಂತ್ಯ
क्रांतिकारी कार्यकारिणी,ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
2. दायरोक्तायर,ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
दिरहम,ದಿರ್ಹಮ್
निष्ठाहीन,ವಿಶ್ವಾಸದ್ರೋಹಿ
2. देशद्रोही,ವಿಶ್ವಾಸದ್ರೋಹಿ
"राज्य-अपहरण नीति, राज्यलय-नीति",ವಿಳಂಬದ ಸಿದ್ಧಾಂತ
"प्रलेख, दस्तावेज़",ಡಾಕ್ಯುಮೆಂಟ್
"दस्तावेज़ी साक्ष्य, प्रलेखी साक्ष्य",ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
"अंतिम निर्णय पुस्तक, क़यामत के दिन की पुस्तक",ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ
कॉन्सटेन्टाइन का दान,ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ
"विधि, क़ानून",ಡೂಮ್
राजमाता,ವರದಕ್ಷಿಣೆ ರಾಣಿ
"ड्रेगून, घुड़सवार",ಡ್ರ್ಯಾಗನ್
साँडनी सवार,ಡ್ರೋಮೆಡಿಯನ್
"साँडनी, मादा ऊँट",ಡ್ರೊಮೆಡರಿ
महा नौका,ಡ್ರೊಮಂಡ್
द्वंद्व युद्ध,ದ್ವಂದ್ವ
"डुअल अलाएँस, दोहरी संधि",ಉಭಯ ಮೈತ್ರಿ
ड्यूल आँताँत,ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ
"दोहरा शासन, दुहरी सरकार, द्वैध शासन",ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ)
ड्यूक,ಡ್ಯೂಕ್
ड्यूमा,ಡುಮಾ
वामन अवतार,ಕುಬ್ಜ ಅವತಾರ
वंश,ರಾಜವಂಶ
2. राजवंश,ರಾಜವಂಶ
गरूड़,ಹದ್ದು
एल्डरमेन,ಹಿರಿಯ ಮನುಷ್ಯ
अर्ल,ಅರ್ಲ್
"अर्लपद, अर्लक्षेत्र",ಅರ್ಲ್ಡಮ್
"पूर्व गुप्त वंश, पूर्व गुप्त वंशीय राजा",ಆರಂಭಿಕ ಗುಪ್ತರು
पूर्वकालीन (ऐतिहासिक) स्थल,ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು
पूर्व वैदिक काल,ಆರಂಭಿಕ ವೇದ ಕಾಲ
नागरिक सभा,ಎಕ್ಲೇಷಿಯಾ
"प्रत्यास्थापन धर्मादेश, प्रत्यास्थापनराजादेश, एडिक्ट ऑफ रेस्टिट्यूशन",ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ
अष्टांगिक मार्ग,ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ
"चर्च अधिकारी, गिरजाधिकारी, प्रेसबीटर",ಹಿರಿಯರು
वयोवृद्ध राजविद्,ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ)
अंकुश,ಆನೆ ಮೇಡು
"ग्यारह वर्ष का आतंक राज्य, एकादश वर्षीय आतंक राज्य",ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ
एलीजे,ಎಲಿಸೇ (=ಎಲಿಸೀ)
बाड़ाबंदी आंदोलन,ಆವರಣ ಚಳುವಳಿ
पोप-परिपत्र,ಎನ್ಸೈಕ್ಲಿಕಲ್
विश्वकोशकार आंदोलन,ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ
"आंतांत, सौहार्द",ಎಂಟೆಂಟೆ
"दृढ़ सौहार्द, आंतांत कार्दिआल",ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್
राज्यारोहण,ಸಿಂಹಾಸನ
"परिचारक गण, परिचर",ಪರಿವಾರ
"वस्त्र, परिधान",ಎಫೋಡ್
"दंडाधीश, एफोर",ಎಫೋರ್
वीरयुग,ಮಹಾಕಾವ್ಯ ಯುಗ
महाकाव्य-नायक,ಮಹಾಕಾವ್ಯದ ನಾಯಕ
पुरालेख,ಎಪಿಗ್ರಾಫ್
बिशपतंत्र,ಎಪಿಸ್ಕೋಪಸಿ
विशप-पीठ,ಎಪಿಸ್ಕೋಪೇಟ್
घटना,ಸಂಚಿಕೆ
युग,ಯುಗ
युगांतरकारी घटना,ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ
युग-प्रवर्तक व्यक्ति,ಯುಗಪುರುಷ
नाम-स्रोत,ನಾಮಪದ
अश्वपाल,ಇಕ್ವೆರಿ
2. एक्यरी,ಇಕ್ವೆರಿ
अश्वारोही मूर्ति,ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ
"काल, संवत्",ಯುಗ
दास-कारागार,ಎರ್ಗಸ್ಟುಲಮ್
यूखेरिस्त,ಯೂಕರಿಸ್ಟ್
"शुभ संदेशवाद, इंजीलवाद",ಸುವಾರ್ತಾಬೋಧನೆ
इंजीली आंदोलन,ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ
"इंजीली प्रचारक, इंजीलवादी",ಸುವಾರ್ತಾಬೋಧಕ
एक्सार्क,ಎಕ್ಸಾರ್ಚ್
"निष्कासितों का शासक, निर्वासितों का शासक",ಎಕ್ಸಿಲಾರ್ಚ್
फैलेंजवादी,ಫಾಲಂಗಿಸ್ಟ್
() पितृभूमि,ತಂದೆ ಭೂಮಿ
(2) स्वदेश,ತಂದೆ ಭೂಮಿ
पर्व,ಫೆರಿಯಾ
जड़-पूजा,ಫೆಟಿಶ್
सामंती-क्षेत्र,ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು
"सामंतवाद, सामंतशाही",ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ)
सामंती व्यवस्था,ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ
सामंत,ಊಳಿಗಮಾನ್ಯ
धर्मत्राता,ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ)
जागीर,ಫೈಫ್
क्षेत्र-व्यवस्था,ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ
पंचदशांश कर,ಹದಿನೈದನೇ ತೆರಿಗೆ
नाम मात्र का अध्यक्ष,ಚಿತ್ರ ತಲೆ
अवसानमुखी शताब्दी,ಫಿನ್ ಡಿ ಸೈಕಲ್
फायर ईटर,ಬೆಂಕಿ ತಿನ್ನುವವನು
पाँच मील अधिनियम,ಐದು ಮೈಲಿ ಕಾಯಿದೆ
"पताका, ध्वज",ಧ್ವಜ
जुपिटर के पुजारी,ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್
मार्स के पुजारी,ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್
"दीप्त शिला, जलती मशाल",ಉರಿಯುವ ಟಾರ್ಚ್
"पार्श्व, बाजू",ಪಾರ್ಶ್ವ
"तुलुग़मा, पार्श्वग्राह",ಪಾರ್ಶ್ವ ಚಲನೆ
उन्नतिशील सभ्यता,ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ
नदी संबंधी विश्वास,ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ
"लोक-देवता, जन-देवता",ಜನಪದ ದೇವರು
जन-देवी,ಜನಪದ ದೇವತೆ
लोक-स्मृति,ಜಾನಪದ ಸ್ಮರಣೆ
लोक कथा,ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ)
रसदमारी धावा,ಆಹಾರ ಹುಡುಕುವುದು
धावा,ಮುನ್ನುಗ್ಗಿ
"पुरखा, पूर्वज",ಮುಂದಾಳು
"पूर्वज, पुरखा",ಪೂರ್ವಜ
पूर्वगामी,ಮುಂದಾಳು
"जोखिम दल, अग्रदल",ನಿರಾಶಾದಾಯಕ ಭರವಸೆ
निर्माण-अवस्था,ರಚನಾತ್ಮಕ ಹಂತ
"किला, दुर्ग, गढ़",ಕೋಟೆ
क़िलाबंदी,ಕೋಟೆ
"प्राचीरयुक्त नगर, परकोटेवाला नगर",ಕೋಟೆಯ ಪಟ್ಟಣ
"दुर्ग, कोटला, गढ़ी",ಕೋಟೆ
फॉर्चूना,ಫಾರ್ಚುನಾ
रोमन फोरम,ಫೋರಮ್ ರೋಮನಮ್
फ्रांसिस श्रमण,ಫ್ರಾನ್ಸಿಸ್ಕನ್
मध्यवर्गीय ज़मींदार,ಫ್ರಾಂಕ್ಲಿನ್
भ्रातृघातक युद्ध,ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ
"स्वतंत्र चर्च, अबद्ध गिरजा",ಉಚಿತ ಚರ್ಚ್
"उन्मुक्त भूमिधर, स्वतंत्र माफीदार",ಫ್ರೀಹೋಲ್ಡರ್
() शस्त्रोपजीवी सैनिक,ಸ್ವತಂತ್ರ ಸೈನಿಕ
(2) स्वच्छंद सैनिक,ಸ್ವತಂತ್ರ ಸೈನಿಕ
() स्वाधीन नागरिक,ಫ್ರೀಮನ್
(2) पर्ण नागरिक,ಫ್ರೀಮನ್
दस्तक,ಫ್ರೀಪಾಸ್
फ्रांसीसी क्रांति,ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ
भिक्षु,ಫ್ರಿಯರ್
फ्रिजी भृतक सैनिक,ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು
सीमांतवासी व्यक्ति,ಗಡಿನಾಡಿನ ಮನುಷ್ಯ
"दीर्घ नौपोत, दीर्घ नौका",ಗ್ಯಾಲಿಯನ್
"फ्राँसीसी, गॉलीय व्यक्ति",ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್)
गैलीयवाद,ಗ್ಯಾಲಿಕಾನಿಸಂ
"दुर्ग सेना, गैरिसन",ಗ್ಯಾರಿಸನ್
गॉल,ಗೌಲ್
"() लौह हस्तक, धातु का दस्ताना",ಗೌಂಟ್ಲೆಟ್
(2) हस्त-कवच,ಗೌಂಟ್ಲೆಟ್
() सावन-भादों,ಗೆಜೆಬೋ
(2) धारागृह,ಗೆಜೆಬೋ
(3) झरोखा,ಗೆಜೆಬೋ
वंशावली-इतिहास,ವಂಶಾವಳಿಯ ಇತಿಹಾಸ
"वंशावली-इतिहास, वंशावली अभिलेख",ವಂಶಾವಳಿಯ ದಾಖಲೆ
"वंशसारणी, वंशावली",ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ
वंश-वृक्ष,ವಂಶಾವಳಿಯ ಮರ
"वंशावली, वंश-वृक्ष",ವಂಶಾವಳಿ
2. वंशिकी,ವಂಶಾವಳಿ
पीढ़ी,ಪೀಳಿಗೆ
"जन-संहार, जाति-संहार",ನರಮೇಧ
() सामान्य जन,ಅನ್ಯಜಾತಿ
(2) गैर यहूदी,ಅನ್ಯಜಾತಿ
(3) ईसाई,ಅನ್ಯಜಾತಿ
(4) मूर्त‍ि पूजक,ಅನ್ಯಜಾತಿ
"() घेटो, यहूदी बस्ती",ಘೆಟ್ಟೋ
(2) पृथक बस्ती,ಘೆಟ್ಟೋ
"टिकटी, फाँसी का तख्ता",ಗಿಬೆಟ್
श्रेणी,ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್)
"खड्गमल्ल, असिक्रीड़क",ಗ್ಲಾಡಿಯೇಟರ್
गौरवमय क्रांति,ಅದ್ಭುತ ಕ್ರಾಂತಿ
तातारी महासंघ,ಗೋಲ್ಡನ್ ಹಾರ್ಡ್
"यूरोपीय सहबंध, यूरोपीय संश्रय",ಮಹಾಮೈತ್ರಿಕೂಟ
अमीर,ಗ್ರ್ಯಾಂಡಿ
() तुर्की का सुल्तान,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
(2) महासामंत,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
महा गृहयुद्ध,ಮಹಾ ಅಂತರ್ಯುದ್ಧ
(महात्मा बुद्ध का) महाभिनिष्क्रमण,ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ)
बृहत्तर भारत,ಬೃಹತ್ ಭಾರತ
बृहत यूनान,ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್
ग्रेट होर्ड,ಗ್ರೇಟ್ ಹೋರ್ಡ್
महाभिनिष्क्रमण,ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ)
"राज-मुद्रा, राजा की मुहर",ಗ್ರೇಟ್ ಸೀಲ್
महाप्रवासन,ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್
महायान,ದೊಡ್ಡ ವಾಹನ
"चीन की महाप्राचीर, चीन की विशाल दीवार",ಚೀನಾದ ಮಹಾಗೋಡೆ
"पिंडलीत्राण, पिंडलीकवच",ಗ್ರೀವ್
() रक्षक कक्ष,ಗಾರ್ಡ್-ಚೇಂಬರ್
(2) रक्षक चौकी,ಗಾರ್ಡ್-ಚೇಂಬರ್
(3) अस्थायी कारावास,ಗಾರ್ಡ್-ಚೇಂಬರ್
गुप्त वंश,ಗುಪ್ತರು
() संत चरित संग्रह,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
(2) संत चरित लेखन,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
() संत चरित,ಹ್ಯಾಜಿಯಾಲಜಿ
(2) संत साहित्य,ಹ್ಯಾಜಿಯಾಲಜಿ
दीवाने ख़ास,ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್
"दीवाने आम, आम दरबार",ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ
"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका",ಹ್ಯಾಚ್ಮೆಂಟ್
() अवधर्मी,ಹೀತೆನ್
"(2) क़ाफिर, बुतपरस्त",ಹೀಥೆನ್
देव-पूजा,ಹೀಥೆನಿಸಂ
हिज़र,ಹೆಗಿರಾ (ಹೆಜೆರಾ)
यूनानी संस्कृति,ಹೆಲೆನಿಸಂ
"भूमिदास, दास",ಹೆಲೋಟ್
कुल-चिह्रांकन कला,ಹೆರಾಲ್ಡ್ರಿ
विरासत,ಪರಂಪರೆ
चित्रात्मक रेखीय अक्षर या प्रतीक,ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು
चित्रात्मक लिपि,ಚಿತ್ರಲಿಪಿ ಲಿಪಿ
हाई चर्च,ಹೈ ಚರ್ಚ್
हाई लैन्डर,ಹೈ ಲ್ಯಾಂಡರ್
हिंदू धर्म,ಹಿಂದೂ ಧರ್ಮ
() इतिहासज्ञ,ಇತಿಹಾಸಕಾರ
(2) इतिहासकार,ಇತಿಹಾಸಕಾರ
ऐतिहासिक भौतिकवाद,ಐತಿಹಾಸಿಕ ಭೌತವಾದ
ऐतिहासिक युग ऐतिहासिक काल,ಐತಿಹಾಸಿಕ ಯುಗ
ऐतिहासिक सीमांत,ಐತಿಹಾಸಿಕ ಗಡಿ
इतिहास-लेखक,ಇತಿಹಾಸಕಾರ
2. इतिवृत्त लेखक,ಇತಿಹಾಸಕಾರ
इतिहास-लेखनकला,ಇತಿಹಾಸಶಾಸ್ತ್ರ
2. इतिहास-लेखन,ಇತಿಹಾಸಶಾಸ್ತ್ರ
इतिहास,ಇತಿಹಾಸ
हित्ती साम्राज्य,ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ
"पवित्र मैत्री, पवित्र सहबंध",ಪವಿತ್ರ ಮೈತ್ರಿ
"() पुण्य पुरी, पवित्र नगर",ಪವಿತ್ರ ನಗರ
(2) होली सिटी,ಪವಿತ್ರ ನಗರ
() पुण्य भूमि,ಪವಿತ್ರ ಭೂಮಿ
(2) होली लैंड,ಪವಿತ್ರ ಭೂಮಿ
"() होली लीग, पवित्र संघ",ಹೋಲಿ ಲೀಗ್
"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।",ಹೋಲಿ ಲೀಗ್
"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य",ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ)
() पोप का अधिकार-क्षेत्र,ಪವಿತ್ರ ಸಮುದ್ರ
(2) धर्ममंडल,ಪವಿತ್ರ ಸಮುದ್ರ
जिहाद,ಪವಿತ್ರ ಯುದ್ಧ
2. धर्म-युद्ध,ಪವಿತ್ರ ಯುದ್ಧ
बर्तानिया सरकार,ಗೃಹ ಸರ್ಕಾರ
"होम गार्ड, गृह रक्षक दल",ಗೃಹರಕ್ಷಕ
स्वदेश,ತಾಯ್ನಾಡು
स्वशासन,ಗೃಹ ನಿಯಮ
होम रूल,ಹೋಮ್ ರೂಲ್
ओर्दु,ತಂಡ
2. झुंड,ತಂಡ
विरोधी देश,ಪ್ರತಿಕೂಲ ದೇಶ
शत्रु-प्रदेश,ಪ್ರತಿಕೂಲ ಭೂಮಿ
"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना",ಬಿಸಿ ಅನ್ವೇಷಣೆ
सदन,ಮನೆ
2. घराना,ಮನೆ
हाउस ऑफ कॉमन्स,ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್
हाउस ऑफ लॉर्डस,ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್
हाउस ऑफ रिप्रेजेन्टेटिव्स,ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್
"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट",ಹುಗೆನೋಟ್ಸ್
"मानवतावाद, मानवता",ಮಾನವತಾವಾದ
मानव (ता) वादी,ಮಾನವತಾವಾದಿ
शतवर्षीय युद्ध,ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್
"हंकर, अनुदारदली (य)",ಹಂಕರ್
"इबादतखाना, उपासना-गृह",ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ)
"मूर्ति भंजक, बुतशिकन",ಐಕಾನೊಕ್ಲಾಸ್ಟ್
मूर्त्तिपूजक,ವಿಗ್ರಹಾರಾಧಕ
"इलाही संवत्, इलाही काल",ಇಲಾಹಿ ಯುಗ
अवैध युद्ध,ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ
"अलंकृत पांडुलिपि, चमकदार पांडुलिपि",ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ
सचित्र पांडुलिपि,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
2. सचित्र हस्तलेख,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
इमाम,ಇಮಾಮ್ (ಇಮ್ಮಾಮ್)
इमाम-राज्य,ಇಮಾಮತ್
2. इमाम पद,ಇಮಾಮತ್
इमामबाड़ा,ಇಮಾಂಬರಃ
"साम्राज्यिक, साम्राज्य संबंधी",ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
साम्राज्यिक नगर,ಇಂಪೀರಿಯಲ್ ನಗರ
साम्राज्यवाद,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
साम्राज्यिक अधिमानात्मकता,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ
