Gujarati,Bengali
વિનાશક,ধ্বংসকারী
નિર્ણાયક ઓટોમેટો,নির্ধারক স্বয়ংক্রিয়
વિકાસકર્તા,বিকাশকারী
વિકાસ પ્રણાલી,উন্নয়ন ব্যবস্থা
ઉપકરણ,যন্ত্র
ઉપકરણ નિયંત્રણ એકમ,ডিভাইস নিয়ন্ত্রণ ইউনিট
ઉપકરણ નિયંત્રક,ডিভাইস নিয়ামক
ઉપકરણ સંચાલન,যন্ত্র ব্যবস্থাপনা
ઉપકરણ મોડ,ডিভাইস মোড
નિદાન,রোগ নির্ণয়
ડાયગ્નોસ્ટિક સિસ્ટમ,ডায়াগনস্টিক সিস্টেম
ડાયગ્નોસ્ટિક્સ,কারণ নির্ণয়
રેખાકૃતિ,চিত্র
ડાયલ,ডায়াল
ડાયલ લાઇન,ডায়াল লাইন
ડાયલ ટોન,ডায়াল টোন
ડાયલ કરો,ডায়াল আপ
સંવાદ,ডায়ালগ
સંવાદ બોક્સ,সংলাপ বাক্স
ડાયલઅપ મોડેમ,ডায়ালআপ মডেম
પરિમાણ,মাত্রা
શબ્દકોશ,অভিধান
તફાવત,পৃথকীকরণ
ડિજિટલ,ডিজিটাল
ડિજિટલ ચેનલ,ডিজিটাল চ্যানেল
ડિજિટલ સર્કિટ,ডিজিটাল সার্কিট
ડિજિટલ કમ્પ્યુટર,ডিজিটাল কম্পিউটার
ડિજિટલ ડેટા,ডিজিটাল তথ্য
ડિજિટલ સુવિધા,ডিজিটাল সুবিধা
ડિજિટલ ફિલ્ટર,ডিজিটাল ফিল্টার
ડિજિટલ પુસ્તકાલય,ডিজিটাল লাইব্রেরি
ડિજિટલ મોડ્યુલેશન,ডিজিটাল মড্যুলেশন
ડિજિટલ મોનિટર,ডিজিটাল মনিটর
ડિજિટલ ચિત્ર,ডিজিটাল ছবি
ડિજિટલ હસ્તાક્ષર,ডিজিটাল স্বাক্ষর
ડિજિટલ સ્વીચ,ডিজিটাল সুইচ
ડિજિટલ થી એનાલોગ (D/A) કન્વર્ટર,ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী
ડિજિટાઇઝેશન,ডিজিটাইজেশন
ડિજિટાઇઝ કરો,ডিজিটাইজ করা
ડિજિટાઇઝર,ডিজিটাইজার
ડાયોડ,ডায়োড
પ્રત્યક્ષ,সরাসরি
સીધું સરનામું,সরাসরি ঠিকানা
સીધું રૂપાંતર,সরাসরি রূপান্তর
સીધું જોડાણ,সরাসরি সংযোগ
ડાયરેક્ટ મેમરી એક્સેસ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ડાયરેક્ટ મેમરી એક્સેસ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
સીધી પદ્ધતિ,সরাসরি পদ্ধতি
નિર્દેશ,নির্দেশ
ડિરેક્ટરી,ডিরেক্টরি
ડિરેક્ટરી સર્વર,ডিরেক্টরি সার্ভার
ડિરેક્ટરી સેવા,ডিরেক্টরি সেবা
નિષ્ક્રિય,নিষ্ক্রিয়
નિષ્ક્રિય સંકેત,অক্ষম সংকেত
ડિસ્કનેક્ટ,সংযোগ বিচ্ছিন্ন
અલગ,বিযুক্ত
ડિસ્ક,ডিস্ক
ડિસ્ક સરનામું,ডিস্ক ঠিকানা
ડિસ્ક એરે,ডিস্ক অ্যারে
ડિસ્ક ક્ષમતા,ডিস্ক ক্ষমতা
ડિસ્ક ડ્રાઇવ,তথ্য ধারণ করে যে চাকতি
ડિસ્ક ફાઇલ,ডিস্ক ফাইল
ડિસ્ક મેમરી,ডিস্ক মেমরি
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS),ডিস্ক অপারেটিং সিস্টেম (DOS)
ડિસ્ક પેક,ডিস্ক প্যাক
ડિસ્ક સર્વર,ডিস্ক সার্ভার
ડિસ્ક સંગ્રહ,ডিস্ক স্টোরেজ
ડિસ્કેટ,ডিস্কেট
ડિસ્પ્લે ફાઇલ,প্রদর্শন ফাইল
પ્રદર્શિત છબી,প্রদর্শন চিত্র
નિકાલ,নিষ্পত্তি
અંતર,দূরত্ব
અંતર કાર્ય,দূরত্ব ফাংশন
વિકૃતિ,বিকৃতি
વિતરિત,বিতরণ করা
વિતરિત ડેટા,বিতরণ করা তথ্য
વિતરિત સર્વર,বিতরণ করা সার্ভার
વિતરણ સિસ્ટમ,বিতরণ ব্যবস্থা
વિતરણકારી,বিতরণকারী
દસ્તાવેજ,নথি
દસ્તાવેજ પુનઃપ્રાપ્ત,নথি উদ্ধার করা হয়েছে
દસ્તાવેજ વિન્ડો,নথি উইন্ডো
દસ્તાવેજીકરણ,ডকুমেন্টেশন
ડોમેન,ডোমেইন
ડોમેન નામ,ডোমেন নাম
ડોટ મેટ્રિક્સ પ્રિન્ટર,ডট ম্যাট্রিক্স প্রিন্টার
નીચે,নিচে
ડાઉન લિંક,ডাউন লিঙ্ক
ડાઉન લોડિંગ,ডাউন লোড হচ্ছে
ડાઉન સમય,ডাউন সময়
ખેંચીને,টেনে আনা
DRAM (ડાયનેમિક રેમ),DRAM (গতিশীল RAM)
ડ્રિફ્ટ,প্রবাহ
ડ્રાઈવર,ড্রাইভার
ડ્રોપ,ড্রপ
ડ્રોપ ડાઉન સૂચિ બોક્સ,ড্রপ ডাউন তালিকা বাক্স
ડ્રમ ડ્રાઇવ,ড্রাম ড্রাইভ
ડ્રમ પ્રિન્ટર,ড্রাম প্রিন্টার
ડ્રમ યુનિટ,ড্রাম ইউনিট
દ્વિ,দ্বৈত
બેવડી ઘનતા,দ্বৈত ঘনত্ব
બનાવટી સરનામું,ডামি ঠিকানা
ડમ્પ,ডাম্প
ડુપ્લેક્સ સર્કિટ,ডুপ্লেক্স সার্কিট
દ્વિગુણિત,ডুপ্লেক্সিং
ડુપ્લિકેટ,নকল
ડીવીડી આર/ડબલ્યુ,ডিভিডি R/W
ડીવીડી રોમ,ডিভিডি রম
ગતિશીલ સૂચના,গতিশীল নির্দেশ
ગતિશીલ મેમરી,গতিশীল মেমরি
ગતિશીલતા,গতিবিদ্যা
EBCDIC,ইবিসিডিআইসি
ઈ-વ્યવસાય,ই-ব্যবসা
પડઘો,প্রতিধ্বনি
ઈ-કોમર્સ,ই-কমার্স
ફેરફાર કરો,সম্পাদনা
સંપાદક,সম্পাদক
શૈક્ષણિક ટેકનોલોજી,শিক্ষাবিষয়ক প্রযুক্তি
EEP રોમ,ইইপি রম
અસરકારક સરનામું (ફ્લોટિંગ સરનામું),কার্যকর ঠিকানা (ভাসমান ঠিকানা)
અસરકારક ઓપરેન્ડ સરનામું,কার্যকর অপারেন্ড ঠিকানা
અસરકારક પ્રક્રિયા,কার্যকর পদ্ধতি
અસરકારક UID (વપરાશકર્તા ઓળખ),কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ)
અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ,কার্যকরী ট্রান্সমিশন অপারেন্ড
આઠ-બીટ બાઈટ,আট-বিট বাইট
ઈ-લર્નિંગ,ই-লার্নিং
ચૂંટણી-અલગર્થમ,নির্বাচন-সংলগ্নতা
ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ),বৈদ্যুতিক মেইলিং (ই-মেইল)
ઇલેક્ટ્રિક પ્રિન્ટર,বৈদ্যুতিক প্রিন্টার
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,বৈদ্যুতিক অ্যাকাউন্টিং মেশিন
ઇલેક્ટ્રોનિક,বৈদ্যুতিক
ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS),ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS)
ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI),ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ઇલેક્ટ્રોનિક ફાઇલિંગ,ইলেকট্রনিক ফাইলিং
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS),ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS)
ઇલેક્ટ્રોનિક જર્નલ્સ,ইলেকট্রনিক জার্নাল
ઇલેક્ટ્રોનિક પ્રકાશન,ইলেকট্রনিক প্রকাশনা
ઇલેક્ટ્રોનિક સ્વીચ,ইলেকট্রনিক সুইচ
તત્વ,উপাদান
ઈ-મેલ,ই-মেইল
ઈ - મેઈલ સરનામું,ই-মেইল ঠিকানা
એમ્બેડેડ સિસ્ટમ,এমবেডেড সিস্টেম
એમ્બેડિંગ,এমবেডিং
એમિટર કપલ લોજિક (ECL),ইমিটার কাপল লজিক (ইসিএল)
ખાલી સ્ટેક,খালি স্ট্যাক
ખાલી શબ્દમાળા,খালি স্ট্রিং
અનુકરણ,অনুকরণ
એન્કેપ્સ્યુલેશન,encapsulation
સંકેતલિપી,এনসিফার
એન્કોડ,এনকোড
એન્કોડર,এনকোডার
એન્ક્રિપ્ટેડ ડેટા,এনক্রিপ্ট করা তথ্য
એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ,এনক্রিপ্টিং ফাইল সিস্টেম
એન્ક્રિપ્શન,জোড়া লাগানো
બ્લોકનો અંત,ব্লকের শেষ
ફાઇલનો અંત (EOF),ফাইলের শেষ (EOF)
અંતિમ વપરાશકર્તા,শেষ ব্যবহারকারী
દાખલ કરો,প্রবেশ করা
એન્ટર-કી,এন্টার কী
એન્ટરપ્રાઇઝ સર્વર,এন্টারপ্রাইজ সার্ভার
એન્ટરપ્રાઇઝ સિસ્ટમ,এন্টারপ্রাইজ সিস্টেম
એન્ટિટી,সত্তা
અસ્તિત્વ-સંબંધ,সত্তা-সম্পর্ক
પ્રવેશ સમય,প্রবেশের সময়
પ્રવેશ ચલ,এন্ট্রি ভেরিয়েবল
ગણી શકાય તેવું,গণনাযোগ্য
પર્યાવરણ,পরিবেশ
યુગ,যুগ
EPROM,EPROM
એપ્સીલોન બંધ,epsilon বন্ধ
બરાબરી,সমানকারী
સાધનસામગ્રી,সরঞ্জাম
સમાનતા વર્ગ,সমতা শ্রেণী
સમાનતા સંબંધ,সমতা সম্পর্ক
ભુસવું,মুছে ফেলা
કોડ સુધારવામાં ભૂલ,ত্রুটি সংশোধন কোড
ભૂલ સુધારણા,ত্রুটি সংশোধন
ભૂલ શોધ,ত্রুটি সনাক্তকরণ
ભૂલ હેન્ડલિંગ,শিল্প খাত
ક્ષતી સંદેશ,ভুল বার্তা
ભૂલ દર,ত্রুটি হার
ભૂલ પુનઃપ્રાપ્તિ,ত্রুটি পুনরুদ্ধার
ભૂલ નિયમિત,ত্রুটির রুটিন
એસ્કેપ પાત્ર,পালাবার চরিত্র
ઈથરનેટ,ইথারনেট
ઘટના,ঘটনা
ઘટના સાંકળ,ইভেন্ট চেইন
ઘટના નિયંત્રણ,ঘটনা নিয়ন্ত্রণ
ઇવેન્ટ કાઉન્ટર,ইভেন্ট কাউন্টার
અપવાદ હેન્ડલિંગ,ব্যতিক্রম হ্যান্ডলিং
વિનિમયક્ષમ ડિસ્ક સંગ્રહ,বিনিময়যোগ্য ডিস্ক স্টোরেজ
બાકાત,বর্জন
વિશિષ્ટ અથવા (XOR),একচেটিয়া বা (XOR)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,এক্সিকিউটেবল প্রোগ্রাম
એક્ઝિક્યુટિવ નિવેદન,নির্বাহী বিবৃতি
સંપૂર્ણ શોધ,সম্পূর্ণ অনুসন্ধান
અસ્તિત્વમાં છે,বিদ্যমান
બહાર નીકળો,প্রস্থান
નિષ્ણાત સિસ્ટમ,দক্ষ পদ্ধতি
અભિવ્યક્તિ,অভিব্যক্তি
વિસ્તૃત ગ્રાફિક એરે (XGA),বর্ধিত গ্রাফিক অ্যারে (XGA)
વિસ્તૃત ઉદ્યોગ ધોરણ (EIS),বর্ধিত শিল্প মান (EIS)
વિસ્તૃત મશીન,বর্ধিত মেশিন
વિસ્તૃત મેમરી,বর্ধিত মেমরি
વિસ્તૃત ચોકસાઇ,বর্ধিত নির্ভুলতা
વિસ્તૃત વર્ગીકરણ,বর্ধিত বাছাই
બાહ્ય કૉલ,বাহ্যিক কল
બાહ્ય ભૂલ,বাহ্যিক ত্রুটি
બાહ્ય કાર્ય,বাহ্যিক ফাংশন
બાહ્ય વિક્ષેપ,বাহ্যিক বাধা
બાહ્ય મેમરી,বাহ্যিক স্মৃতি
બાહ્ય મેમરી,বাহ্যিক স্মৃতি
બાહ્ય મોડેમ,বাহ্যিক মডেম
બાહ્ય સંદર્ભ,বাহ্যিক রেফারেন্স
બાહ્ય શોધ,বাহ্যিক অনুসন্ধান
બાહ્ય સંગ્રહ ઉપકરણ,বাহ্যিক স্টোরেজ ডিভাইস
નિષ્કર્ષણ,নিষ্কাশন
એક્સ્ટ્રાપોલેશન,এক্সট্রাপোলেশন
ફેસ કેરેક્ટર પ્રિન્ટર,মুখ-চরিত্রের প্রিন্টার
નિષ્ફળ-સલામત કામગીરી,ব্যর্থ-নিরাপদ অপারেশন
નિષ્ફળતા દર,ব্যর্থতার হার
નિષ્ફળતા પુનઃપ્રાપ્તિ,ব্যর্থতা পুনরুদ্ধার
ખોટો કોડ,মিথ্যা কোড
ખોટી ભૂલ,মিথ্যা ত্রুটি
ફેન-ઇન,ফ্যান-ইন
ફેન-આઉટ,ফ্যান-আউট
ફેસિમિલ I/O ઉપકરણ,ফ্যাসিমাইল I/O ডিভাইস
ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT),ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT)
જીવલેણ ભૂલ,মারাত্মক ত্রুটি
ખામી શોધ,ত্রুটি সনাক্তকরণ
ખામી નિદાન,ত্রুটি নির্ণয়
સહનશીલતા દોષ,দোষ সহনশীলতা
ફેક્સ,ফ্যাক্স
ફેક્સ સંદેશ,ফ্যাক্স বার্তা
FDC,এফডিসি
લક્ષણ શોધ,বৈশিষ্ট্য সনাক্তকরণ
ફીડ ચક્ર,ফিড চক্র
પ્રતિસાદ,প্রতিক্রিয়া
ફીડર,ফিডার
મેળવો,আনা
ફિબોનાકી શોધ,ফিবোনাচি অনুসন্ধান
ફિબોનાકી ક્રમ,ফিবোনাচি ক্রম
ફિબોનાકી શ્રેણી,ফিবোনাচি সিরিজ
ફાઇબર ઓપ્ટિક્સ,ফাইবার অপটিক
ફિડો નેટ,ফিডো নেট
ક્ષેત્ર,ক্ষেত্র
પાંચમી પેઢીના કમ્પ્યુટર્સ,পঞ্চম প্রজন্মের কম্পিউটার
ફાઇલ,ফাইল
ફાઇલ એક્સેસ પદ્ધતિ,ফাইল অ্যাক্সেস পদ্ধতি
ફાઈલ ફાળવણી ટેબલ,ফাইল বরাদ্দ টেবিল
ફાઇલ કમ્પ્રેશન,ফাইল কম্প্রেশন
ફાઇલ નકલ,ফাইল কপি করা
ફાઇલ લેઆઉટ,ফাইল বিন্যাস
ફાઇલ મર્જ,ফাইল মার্জ
ફાઇલ પુનઃપ્રાપ્તિ,ফাইল পুনরুদ্ধার
ફાઇલ સંગ્રહ,ফাইল স্টোরেজ
ફાઇલ માળખું,ফাইল গঠন
ફાઇલ સિસ્ટમ,নথি ব্যবস্থা
ફાઇલ ટ્રાન્સફર,ফাইল স্থানান্তর
ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP),ফাইল ট্রান্সফার প্রোটোকল (FTP)
ફિલ્ટર,ছাঁকনি
અંતિમ સ્થિતિ,চূড়ান্ত অবস্থা
શોધો,অনুসন্ধান
મર્યાદિત રાજ્ય મશીન,সসীম রাষ্ট্র মেশিন
આગ દિવાલ,আগুন প্রাচীর
ફર્મવેર,ফার্মওয়্যার
વહેલા તે પહેલાં,আগে আসলে আগে পাবেন
પ્રથમ પેઢીના કમ્પ્યુટર,প্রথম প্রজন্মের কম্পিউটার
ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO),ফার্স্ট ইন ফার্স্ট আউট (ফিফো)
પ્રથમ ઓર્ડર તર્ક,প্রথম আদেশ যুক্তি
પ્રથમ ઓર્ડર સિદ્ધાંત,প্রথম আদেশ তত্ত্ব
નિશ્ચિત પાર્ટીશન,স্থির পার্টিশন
ધ્વજ,পতাকা
લવચીક ડિસ્ક,নমনীয় ডিস্ক
ફ્લોપી ડિસ્ક,ফ্লপি ডিস্ক
ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd),ফ্লপি ডিস্ক ড্রাইভ (এফডিডি)
ફ્લો ચાર્ટ,ফ্লো চার্ট
નિયંત્રણનો પ્રવાહ,নিয়ন্ত্রণ প্রবাহ
ફ્લશ,ফ্লাশ
ફોલ્ડર,ফোল্ডার
ફોન્ટ,ফন্ট
ફોન્ટ કુટુંબ,ফন্ট পরিবার
બહાર ની ચાવી,বিদেশী চাবি
ફોર્મ,ফর্ম
ઔપચારિક ભાષા,অানুষ্ঠানিক ভাষা
ઔપચારિક સિસ્ટમ,আনুষ্ঠানিক ব্যবস্থা
ફોર્મેટ,বিন্যাস
ફોર્મેટિંગ,বিন্যাস
ફોરટ્રાન,ফরট্রান
ફોરટ્રાન પ્રોગ્રામિંગ,ফরট্রান প্রোগ্রামিং
ફોરવર્ડ સ્લેશ,ফরোয়ার্ড স্ল্যাশ
ચોથી પેઢીના કમ્પ્યુટર,চতুর্থ প্রজন্মের কম্পিউটার
ટુકડો,টুকরা
ફ્રેમ,ফ্রেম
મફત નેટ,বিনামূল্যে নেট
મફત સોફ્ટવેર ફાઉન્ડેશન,ফ্রি সফটওয়্যার ফাউন্ডেশন
મફત સંગ્રહ,বিনামূল্যে সঞ্চয়স্থান
ફ્રીવેર,বিনামূল্যের
આગળનો છેડો,সামনের অংশ
ફ્રન્ટ પેનલ,সম্মুখ প্যানেল
કાર્ય,ফাংশন
કાર્ય કી,ফাংশন কী
કાર્ય સંદર્ભ,ফাংশন রেফারেন্স
કાર્યાત્મક નિર્ભરતા,কার্যকরী নির্ভরতা
કાર્યાત્મક પરીક્ષણ,কার্যকরী পরীক্ষা
અસ્પષ્ટ તર્ક,ঝাপসা যুক্তিবিজ্ঞান
અસ્પષ્ટ સમૂહ,ঝাপসা সেট
લાભ,লাভ করা
રમત વૃક્ષ,খেলা গাছ
ગેપ પાત્ર,ফাঁক চরিত্র
કચરો,আবর্জনা
કચરો સંગ્રહ,আবর্জনা সংগ্রহ
કચરો સંગ્રહ,আবর্জনা সংগ্রহ
ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO),আবর্জনার মধ্যে আবর্জনা আউট (GIGO)
દરવાજો,গেট
પ્રવેશદ્વાર,প্রবেশপথ
સામાન્ય કાર્યક્રમ,সাধারণ প্রোগ্রাম
સામાન્ય કાર્યક્રમ,সাধারণ প্রোগ্রাম
સામાન્ય હેતુ કમ્પ્યુટર,সাধারণ উদ্দেশ্য কম্পিউটার
સામાન્ય હેતુ કમ્પ્યુટર,সাধারণ উদ্দেশ্য কম্পিউটার
સામાન્ય રજીસ્ટર,সাধারণ রেজিস্টার
સામાન્યીકરણ,সাধারণীকরণ
સામાન્યીકરણ,সাধারণীকরণ
સામાન્ય હેતુની ભાષા,সাধারণ-উদ্দেশ্য ভাষা
સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ,সাধারণ উদ্দেশ্য অপারেটিং সিস্টেম
સામાન્ય હેતુ રજીસ્ટર,সাধারণ-উদ্দেশ্য নিবন্ধক
જનરેટ કરેલ ભૂલ,উৎপন্ন ত্রুটি
જનરેટીંગ ફંક્શન,উৎপন্ন ফাংশন
સામાન્ય વર્ગ,জেনেরিক ক্লাস
સામાન્ય કાર્ય,জেনেরিক ফাংশন
સામાન્ય નામ,জেনেরিক নাম
ગીગો,গিগো
વૈશ્વિક,বিশ্বব্যাপী
વૈશ્વિક કોડ,গ্লোবাল কোড
વૈશ્વિક લોક,গ্লোবাল লক
વૈશ્વિક નેટવર્ક,বিশ্বব্যাপী নেটওয়ার্ক
વૈશ્વિક નેટવર્ક,বিশ্বব্যাপী নেটওয়ার্ক
વૈશ્વિક વપરાશકર્તા,বিশ্বব্যাপী ব্যবহারকারী
વૈશ્વિક ચલ,বিশ্ব পরিবর্তনশীল
વૈશ્વિકરણ,বিশ্বায়ন
ગોફર,গোফার
ગોફર ક્લાયંટ,গোফার ক্লায়েন্ট
ગોફર સર્વર,গোফার সার্ভার
ગોફર સાઇટ,গোফার সাইট
ગોફર જગ્યા,গোফার স্থান
આકર્ષક અધોગતિ,সাবলীল পতন
વ્યાકરણ તપાસનાર,ব্যাকরণ পরীক্ষক
વ્યાકરણ આકર્ષક બહાર નીકળો,ব্যাকরণ মার্জিত প্রস্থান
કુલ,সর্বমোট
ગ્રાફ,চিত্রলেখ
ગ્રાફ પ્લોટિંગ,গ্রাফ প্লটিং
ગ્રાફિક પાત્ર,গ্রাফিক চরিত্র
ગ્રાફિક નિયંત્રક,গ্রাফিক নিয়ামক
ગ્રાફિક ડેટા માળખું,গ্রাফিক তথ্য কাঠামো
ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ,গ্রাফিক ডিসপ্লে প্রোগ্রাম
ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન,গ্রাফিক ডিসপ্লে রেজোলিউশন
ગ્રાફિક ભાષા,গ্রাফিক ভাষা
ગ્રાફિક ભાષા,গ্রাফিক ভাষা
ગ્રાફિક પેનલ,গ্রাফিক প্যানেল
ગ્રાફિકલ એનિમેશન,গ্রাফিকাল অ্যানিমেশন
ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF),গ্রাফিক্যাল ইন্টারফেস ফরম্যাট (GIF)
ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI),গ্রাফিক্যাল ইউজার ইন্টারফেস (GUI)
ગ્રાફિક્સ,গ্রাফিক্স
ગ્રાફિક્સ એપ્લિકેશન,গ্রাফিক্স অ্যাপ্লিকেশন
ગ્રાફિક્સ કર્સર,গ্রাফিক্স কার্সার
ગ્રાફિક્સ મોડ,গ্রাফিক্স মোড
ગ્રાફિક્સ પેકેજ,গ্রাফিক্স প্যাকেজ
ગ્રાફિક્સ સોફ્ટવેર,গ্রাফিক্স সফটওয়্যার
ગ્રાફિક્સ સોફ્ટવેર,গ্রাফিক্স সফটওয়্যার
ગ્રાફિક્સ સોફ્ટવેર પેકેજ,গ্রাফিক্স সফটওয়্যার প্যাকেজ
ગ્રે સ્કેલ,ধূসর স্কেল
લોભી પદ્ધતિ,লোভী পদ্ধতি
grep,grep
ગ્રીડ,গ্রিড
ગ્રીડ ચાર્ટ,গ্রিড চার্ট
ગ્રીડ કમ્પ્યુટિંગ,গ্রিড কম্পিউটিং
ગ્રીડ મોડ્યુલેશન,গ্রিড মড্যুলেশন
જમીન તરંગ,স্থল তরঙ্গ
જૂથ,দল
જૂથ સરનામું,গ্রুপ ঠিকানা
જૂથ કોડ,শঙ্ঘবদ্ধ কোড
જૂથ સંચાર,গ্রুপ যোগাযোগ
જૂથ સંચાર,গ্রুপ যোগাযোগ
જૂથ ઓળખ,গ্রুপ সনাক্তকরণ
જૂથનું નામ,দলের নাম
ગ્રુપવેર,গ্রুপওয়্যার
વૃદ્ધિ,বৃদ্ধি
રક્ષક,প্রহরী
માર્ગદર્શિત મીડિયા,নির্দেশিত মিডিয়া
ગનઝિપ,বন্দুক
હેક,টাট্টু
હેકર,হ্যাকার
હેકરનો શબ્દકોશ,হ্যাকারের অভিধান
અડધા ઉમેરનાર,অর্ধেক যোগকারী
અડધો પુલ,অর্ধেক সেতু
અડધા ડુપ્લેક્સ,অর্ধেক দ্বৈত
હાફ ડુપ્લેક્સ લાઇન,হাফ ডুপ্লেক্স লাইন
હાફ ડુપ્લેક્સ મોડ,হাফ ডুপ্লেক্স মোড
અડધી તીવ્રતા,অর্ধেক তীব্রতা
અડધા રાઉટર,অর্ধেক রাউটার
અડધા બાદબાકી કરનાર,অর্ধেক বিয়োগকারী
અડધા ટોનિંગ,অর্ধেক টোনিং
અડધો શબ્દ,অর্ধেক শব্দ
હેમિલટોનિયસ ચક્ર,বন্ধুত্বপূর্ণ চক্র
હેમિંગ કોડ,হ্যামিং কোড
હાથ,হাত
હાથ નકલ,হাত কপি
હેન્ડલ,হাতল
હેન્ડલિંગ,হ্যান্ডলিং
અટકવું,স্তব্ধ
ખુશ ચોખ્ખી,সুখী নেট
હાર્ડ કોપી ઉપકરણ,হার্ড কপি ডিভাইস
હાર્ડ ડિસ્ક,হার্ড ডিস্ক
હાર્ડ ડિસ્ક ક્રેશ,হার্ড ডিস্ক ক্র্যাশ
સખત ભૂલ,কঠিন ত্রুটি
હાર્ડવેર પ્રવાહ નિયંત્રણ,হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ
હાર્મોનિક,সুরেলা
હાર્મોનિક સરેરાશ,সুরেলা গড়
હેશ,হ্যাশ
હેશ ડાયાગ્રામ,হ্যাশ ডায়াগ্রাম
હેશ ટેબલ,হ্যাশ টেবিল
હેશિંગ તકનીક,হ্যাশিং কৌশল
હેડર,হেডার
ઢગલો,গাদা
ઢગલો સૉર્ટ,গাদা সাজানোর
મદદ,সাহায্য
મદદ સ્ક્રીન,সাহায্য পর্দা
હેલ્પનેટ,হেল্পনেট
હર્ટ્ઝ,হার্টজ
સંશોધનાત્મક,হিউরিস্টিক
હ્યુરિસ્ટિક પદ્ધતિ,হিউরিস্টিক পদ্ধতি
હેક્સાડેસિમલ સંખ્યાઓ,হেক্সাডেসিমেল সংখ্যা
છુપાયેલ રેખા,লুকানো লাইন
અધિક્રમિક ડેટા બેઝ,অনুক্রমিক ডেটা বেস
અધિક્રમિક ફાઇલ સિસ્ટમ,অনুক্রমিক ফাইল সিস্টেম
વંશવેલો ટોપોગ્રાફી,অনুক্রমিক টপোগ্রাফি
ઉચ્ચ સ્તરની ભાષા,উচ্চ স্তরের ভাষা
ઉચ્ચ મેમરી વિસ્તાર,উচ্চ মেমরি এলাকা
સારો પ્રદ્સન,উচ্চ পারদর্শিতা
ફટકો,আঘাত
હિટ રેટ,লক্ষ্যভেদ হার
હિટ રેશિયો,আক্রমণ অনুপাত
છિદ્ર,গর্ত
હોમ ડિરેક્ટરી,হোম ডিরেক্টরি
હોમ પેજ,হোম পেজ
સજાતીય સંકલન,সমজাতীয় স্থানাঙ্ক
હોપ,খোঁড়ান
હોપ ગણતરી,হপ গণনা
હોર્ન,শিং
હોસ્ટ કમ્પ્યુટર,হোস্ট কম্পিউটার
હોસ્ટ કમ્પ્યુટર,হোস্ট কম্পিউটার
યજમાન ભાષા,হোস্ট ভাষা
ગરમ કી,গরম চাবি
હાઇપર ટેક્સ્ટ માર્કઅપ લેંગ્વેજ (HTML),হাইপার টেক্সট মার্কআপ ভাষা (HTML)
પૂર્વધારણા,অনুমান
હું પોડ,আমি পোদ
I/O બફર,I/O বাফার
I/O પોર્ટ,I/O পোর্ট
I/O એકમ,I/O ইউনিট
ઓળખકર્તા,শনাক্তকারী
ઓળખ,পরিচয়
છબી,ইমেজ
ઇમેજ સેન્સર,ছবি সনাক্তকারী যন্ত্র
અસર પ્રિન્ટર,প্রভাব প্রিন্টার
અવરોધ,প্রতিবন্ধকতা
અનિવાર્ય પ્રોગ્રામ ભાષા,অপরিহার্য প্রোগ্রাম ভাষা
અનિવાર્ય નિવેદન,অপরিহার্য বিবৃতি
ગર્ભિત સરનામું,অন্তর্নিহিত ঠিকানা
અશક્ય ઘટના,অসম্ভব ঘটনা
નિષ્ક્રિય નોડ,নিষ্ক্রিয় নোড
અસંગતતા,অসঙ্গতি
વધારો,বৃদ্ধি
અનુક્રમણિકા,সূচক
