Kannada,Marathi
ಕಂಪ್ಯೂಟರ್,संगणक
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,संगणक आधारित मल्टीमीडिया
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,संगणक प्रोग्रामिंग
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,संगणक तंत्रज्ञान
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,अवतल लेन्स
ಕನ್ನಡಿ,अवतल आरसा
ಮರೆತುಹೋಗುವುದು,लपवून ठेवणे
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,एकाग्र
ಏಕಾಗ್ರತೆ,एकाग्रता
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,कॉन्सेन्ट्रिक लेन्स
ಘನವಸ್ತಮೀನ,कंडेन्सर मायक्रोफोन
ಸಮತೋಲನದ ಸ್ಥಿತಿ,समतोल स्थिती
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,वाहक
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,वाहक चालू
ವಾಹಕತೆ,वाहकता
ವಾಹಕಕ,कंडक्टर
ಸಂರಚನೆ,कॉन्फिगरेशन
ಸಂಪರ್ಕ,कनेक्शन
ಸಂಪರ್ಕೀಕರಣ,कनेक्टिव्हिटी
ಸಂಪರ್ಕ,कनेक्टर
ಸ್ಥಿರತೆ,सुसंगतता
ಸ್ಥಿರವಾಗಿ,सातत्याने
ಗಡಿ,कन्सोल
ನಿರಂತರ,स्थिर
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,सतत मोठेपणा
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,मायक्रोफोनशी संपर्क साधा
ಕಂಟೇನರ್ ಸ್ವರೂಪ,कंटेनर स्वरूप
ಮಾಲಿನ್ಯ,दूषित
ಕಲೆ,सामग्री
ನೆಮ್ಮದಿಯ,संमिश्र
ನಿರಂತರತೆ,सातत्य
ನಿರಂತರ ಬೂತ್,सातत्य बूथ
ನಿರಂತರ ಗುಬ್ಬಿ,सातत्य नॉब
ನಿರಂತರ,सतत
ನಿರಂತರ ಚಾಪ,सतत कंस
ನಿರಂತರ ಅಲೆ,सतत लाट
ಬಾಹ್ಯರೇಖೆ,समोच्च ओळ
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,समोच्च योजना
ಒಪ್ಪಂದ,करार
ದೂಷಣೆ,आकुंचन
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,कॉन्ट्रास्ट गुणोत्तर
ನಿಯಂತ್ರಣ ವಿವರಣೆ,नियंत्रण सर्किट
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,इलेक्ट्रोड नियंत्रित करा
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,नियंत्रण उपकरणे
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,नियंत्रण ग्रीड
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,नियंत्रण ओळ
ನಿಯಂತ್ರಣಫಲಕ,नियंत्रण पॅनेल
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,नियंत्रण कक्ष
ನಿಯಂತ್ರಣ ಮೇಜು,नियंत्रण सारणी
ನಿಯಂತ್ರಣ ಗೋಪುರ,नियंत्रण टॉवर
ನಿಯಂತ್ರಕ,नियंत्रक
ಒಮ್ಮುಖವಾಗುವಿಕೆ,अभिसरण
ಒಮ್ಮುಖ ಮಸೂರ,कन्व्हर्जंट लेन्स
ವರ್ಗಾಯಿಸುವವನು,कन्व्हर्टर
ಪೀನ ಮಸೂರ,बहिर्गोल लेन्स
ಕಣ್ಗಾವಲು,कन्व्होल्यूशन
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,कन्व्होल्यूशन कोड
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,कॉन्व्होल्यूशनल इंटरलीव्ह
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,कॉन्व्होल्यूशनल इंटरलीव्हिंग
ಕುಕೀ,कुकी
ಕನ್ನಡಿಯ,कुकीयर
ನಿಷೇಧಕ,कॉप्रोसेसर
ಹಗ್ಗ,दोरखंड
ಕರೋನ,कोरोना
ಕರೋನ,कोरोना डिस्चार्ज
ಪರಸ್ಪರ,परस्परसंबंध
ಕಾಸಿನ್ ಘಟಕ,कोसाइन घटक
ಕಾಸಿನ್ ತರಂಗ,कोसाइन वेव्ह
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,वैश्विक आवाज
ಪ್ರತಿಕೂಲತೆ,काउंटर
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,घड्याळाच्या दिशेने काउंटर
ಕಪಾಟು,कपलर
ಜೋಡಣೆ,जोड्या
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,कपलिंग कंडेन्सर
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,कपलिंग नेटवर्क
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,कपलिंग प्रतिकार
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,सहसंयोजक बंध
ವ್ಯಾಪ್ತಿ,कव्हरेज
ಅಪಘಾತ,आपटी
ವಿಮರ್ಶಕರ ತಂಡ,गंभीर बँड
ವಿಮರ್ಶೆ,चिंताजनक स्थिती
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,गंभीर जोड्या
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,गंभीर वारंवारता
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,गंभीर मापदंड
ಮೊಸಳೆ ಕ್ಲಿಪ್,मगर क्लिप
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,क्रॉस फिकट
ಅಡ್ಡಕತ್ತು,क्रॉस मॉड्यूलेशन
ಅಡ್ಡ ಮಾತುಕತೆ,क्रॉस टॉक
ಅಡ್ಡನಡು,क्रॉसफेड
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,क्रिप्टोग्राफी
ಸ್ಫಟಿಕ,क्रिस्टल
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,क्रिस्टल फिल्टर
ಸೂಚನೆ,क्यू
ಕ್ಯೂ ಗುರುತುಗಳು,क्यू मार्क्स
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,क्यूइंग डिव्हाइस
ಪ್ರಸ್ತುತ,चालू नाले
ಪ್ರಸ್ತುತ ಮೀಟರ್,चालू मीटर
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,वर्तमान ट्रान्सफॉर्मर
ಕರ್ಸರ್,कर्सर
ಉರುಳು,वक्र
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,वारंवारता कट करा
ಕಟ್ಟುವವನು,कटर
ಸೈಬರ್ ಕೆಫೆ,सायबर कॅफे
ಸೈಬರ್ ಭದ್ರತೆ,सायबर सुरक्षा
ಸೈಬರ್ ಜಾಗ,सायबर स्पेस
ಚಕ್ರ,चक्र
ಆವರ್ತಕ,चक्रीय
ಡಿಸಿ. ಅಂಶ,डी.सी. घटक
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,डी.सी. प्लेट पॉवर
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,डी.सी. जीर्णोद्धार
ಡಯೋಡೆ,डॅम्पर डायोड
ತೇವಗೊಳಿಸುವ,ओलसर
ಕತ್ತಲೆ,गडद
ದತ್ತ,डेटा
ದತ್ತಾಂಶ ಪ್ರಸಾರ,डेटा प्रसारण
ದತ್ತಾಂಶ ಸಂಕೋಚನ,डेटा कॉम्प्रेशन
ದತ್ತಾಂಶ ಕೊರೆಯುವ,डेटा ड्रिलिंग
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,डेटा कूटबद्धीकरण
ದತ್ತಾಂಶಗಳು,डेटा फाइल
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,डेटा हाताळणी
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,डेटा खाण
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,डेटा प्रक्रिया
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,डेटा प्रोसेसर
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,डेटा कमी बिट सिस्टम
ದತ್ತಾಂಶ ಸೇವೆ,डेटा सेवा
ಮಾಹಿತಿಯ ಕಾಗದ,माहिती पत्रक
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,डेटा संचयन
ದತ್ತಾಂಶಗಳು,डेटा प्रवाह
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,डेटा परिवर्तन
ದತ್ತಾಂಶ ಪ್ರಸಾರ,डेटा ट्रान्समिशन
ದತ್ತಸಂಚಯ,डेटाबेस
ದತ್ತಸೇಂದ್ರಿ,डेटाकास्टिंग
ದಟ್ಗ್ರಾಮ್,डेटाग्राम
ಡಿಬಿ ಮೀಟರ್,डीबी मीटर
ಭೀಕರ ಗಾಳಿ,मृत हवा
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,मृत शॉर्ट सर्किट
ಜಡ ಸ್ಥಾನ,मृत जागा
ಅಸ್ತವ್ಯಸ್ತತೆ,डेडलॉक
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,डीबग प्रोग्राम
ಡೀಗಗ್ ಮಾಡುವುದು,डीबगिंग
ಧ್ವನಿಯ ಕೊಳೆತ,आवाजाचा क्षय
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),डेसिबल (डीबी)
ದಶಮಾನ,दशांश
ದಶಮಾಂಶ ಸಂಕೇತ,दशांश कोड
ದಶಮಾಂಶ ಅಂಕಿಯ,दशांश अंक
ಅರ್ಥಚಕರ್ಯ,उलगडा
ಡಿಕೋಡರ್,डीकोडर
ಡಿಕೋಡಿಂಗ್,डीकोडिंग
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,डिजिटल ट्रान्समिशनमध्ये डीकोडिंग
ತಗ್ಗಿಸು,विघटन
ಡಕ್ಯುಲಿಂಗ,डीकोपलिंग
ಸರ್ಕ್ಯೂಟ್,डिकॉपलिंग सर्किट
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,डिकॉपलिंग नेटवर्क
ನಿರ್ಣಾಯಕತೆ,डिक्रिप्शन
ಸಮರ್ಪಿತ ಸಾಲು,समर्पित ओळ
ಕಬ್ಬಿಣದ,डी-एम्बेडिंग
ಒತ್ತು,डी-जोर
ಗಡಿಬಿಡಿ,डीफॉल्ट
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,गुणवत्तेत दोष
ದೋಷಯುಕ್ತ,सदोष
ದೋಷಯುಕ್ತ ಘಟಕ,सदोष युनिट
ವಿವರಣೆ,व्याख्या
ತಿರುಗುವಿಕೆ,विक्षेप
ವಿರೂಪ,विकृती
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,डीफ्रॅगमेंटेशन
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,डी-गॉसिंग कॉइल
ಪದ,पदवी
ಅಂತರ್ವರ್ಧಕ,डी-इंटरलीव्हर
ವಿಳಂಬ ರೇಖೆ,विलंब ओळ
ವಿಳಂಬ ಸಮಯ,विलंब वेळ
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,विलंब फ्रेम मेमरी
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,विलंब स्कॅनिंग
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,विलंब सिंक्रोनाइझेशन सिग्नल
ವಿತರಣೆ,वितरण
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,वितरण प्रणाली
ಅಪಹರಣ,डिमोड्युलेशन
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,डेमोड्युलेटर कार्ड
ಕಸಾಯಿಖಾನೆ,डेमल्टिप्लेक्सर
ಕ್ಷೇತ್ರದ ಆಳ,फील्डची खोली
ಅವರೋಹಣ,उतरत्या
ವಿನ್ಯಾಸ ವಿವರಣೆ,डिझाइन तपशील
ಮೇಜಿನ,डेस्कटॉप
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,डिटेक्टर आउटपुट
ವಿಚಲನ,विचलन
ಸಾಧನ,साधन
ಸಾಧನ ಚಾಲಕ,डिव्हाइस ड्राइव्हर
ರೋಗ,डायग्नोस्टिक्स
ರೇಖಾಚಿತ್ರ,आकृती
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,संवाद ट्रॅक
ವ್ಯಾಸದ ಕ್ರಮ,व्यासाचा मोड
ವಜ್ರದ ಸ್ಟೈಲಸ್,डायमंड स्टाईलस
ವೇಷಭೂಷಣ,डायाफ्राम
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,डायाफ्रामॅटिक शोषक
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,डायकोटिक ऐकणे
ಅಂಧನ,डायलेक्ट्रिक
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,डायलेक्ट्रिक ब्रेक- डाउन
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,डायलेक्ट्रिक तोटा
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,फरक वारंवारता
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),फरक वारंवारता विकृती (डीएफडी)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,फरक टोन
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,विभेदक एम्पलीफायर
ಸಂಧಿಸುವಿಕೆ,विवर्तन
ಹರಡುವವನು,डिफ्यूझर
ಅಂಕ,अंक
ಒಂದು ಬಗೆಯ,डिजिटल
ಅಂಕಿ,डिजिटल कलाकृती
ಡಿಪಾರ್ಟಿ,डिजिटल ऑडिओ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,डिजिटल ऑडिओ फिल्टर
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,डिजिटल ऑडिओ वर्क स्टेशन
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,डिजिटल कॅमेरा
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,डिजिटल संगणक
ಅಂಕಿ,डिजिटल डेटा
ಅಂಕಿ ಸಂಪಾದನೆ,डिजिटल संपादन
ಡಿಫೀಟರ್,डिजिटल एक्झिटर
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,डिजिटल फिल्टर
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,डिजिटल फ्रेम सिंक्रोनाइझर
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,डिजिटल वारसा
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,डिजिटल प्रतिमा
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,डिजिटल लायब्ररी
ಅಂಕಿ ಮಾಪಕ,डिजिटल मीटर
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,डिजिटल मॉड्यूलेशन
ಡಿಫೀಸು,डिजिटल मल्टिप्लेक्स
ಅಂಕಿ,डिजिटल नेटवर्क
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,डिजिटल आउटपुट
ಡಿಫೀಸು,डिजिटल प्लेबॅक
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),डिजिटल रेडिओ मोंडिएल (डीआरएम)
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,डिजिटल रेकॉर्डिंग
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,डिजिटल क्रांती
ಡಿಫಾರ್ಮ್,डिजिटल सिग्नल
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ),डिजिटल सिग्नल प्रक्रिया (डीएसपी)
ಡಿಜಿಟಲ್ ಸಹಿ,डिजिटल स्वाक्षरी
ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ,डिजिटल तंत्रज्ञान
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,डिजिटल टू एनालॉग कन्व्हर्टर
ಅಂಕಿ,डिजिटल व्हिडिओ
ಡಿಫೀಸು,डिजिटल व्होल्टमीटर
ಡಿಪಾಂಡೀಕರಣ,डिजिटलायझेशन
ಡಿಜೈಟಲೀಕರಣ,डिजिटलायझेशन
ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ,डिजिटलाइज्ड व्हिडिओ
ಡಿಜೀಜರ್,डिजिटायझर
ಮಂದ,अंधुक
ಆಯಾಮ,परिमाण
.,डिमर
ಡಯೀಡೆ,डायोड
ಮುಳುಗಿಸು,बुडविणे
ಸಜ್ಜು,डिप्लेक्सर
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,द्विध्रुवीय अँटेना
ನೇರ ಪ್ರಸಾರ,थेट प्रसारण
ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ),थेट करंट (डी सी)
ನೇರ ಪಿಕ್ ಅಪ್,डायरेक्ट पिक अप
ನೇರ ಓದುವ ಸಾಧನ,थेट वाचन साधन
ನೇರ ರೆಕಾರ್ಡಿಂಗ್,थेट रेकॉर्डिंग
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,दिशात्मक ten न्टीना
ದಿಕ್ಕಿನ,दिशात्मक कपलर
ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್,दिशात्मक मायक्रोफोन
ನಿರ್ದೇಶನ,निर्देश
ನಿರ್ದೇಶಕ,निर्देशिका
ನಿಷ್ಪಲಿತಿ,अक्षम करा
ಡಿಸ್ಕ್ ಆಂಟೆನಾ,डिस्क अँटेना
ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ,डिस्क आधारित स्टोरेज
ಪ್ರತ್ಯೇಕವಾದ,वेगळा
ಕೊರೆ,डिस्क
ಡಿಸ್ಕ್ ಡ್ರೈವ್,डिस्क ड्राइव्ह
ಡಿಸ್ಕ್ ಕೋಟ,डिस्क कोटा
ವೇಶ್ಯೆ,डिस्केट
ಸ್ಥಳಾಂತರಿಸುವುದು,विस्थापन
ಪ್ರಸರಣ,फैलाव
ಸ್ಥಳಾಂತರ,विस्थापन
ಪ್ರದರ್ಶನ,प्रदर्शन
ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್),प्रदर्शन युनिट (कन्सोल)
ಹರಡುವುದು,अपव्यय
ಅಪಶ್ರುತನ,असंतोष
ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು,डिस्टिल्ड वॉटर
ಅಸ್ಪಷ್ಟತೆ,विकृती
ವಿತರಣೆ,वितरण
ವಿತರಣಾ ವರ್ಧಕ,वितरण एम्पलीफायर
ವಿಭಾಗ,विभागणी
ವಿಭಜಕ,विभाजक
ದಾಖಲೆಗಳು,दस्तऐवज
ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್,डॉल्बी डिजिटल
ರೂಪ,डोमेन
ಡೊಮೇನ್ ನಿಯಂತ್ರಕ,डोमेन नियंत्रक
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,डॉपलर प्रभाव
ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ),डबल पोल (द्विध्रुवीय)
ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್,डबल पोल सिंगल थ्रो स्विच
ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್,डबल साइड डिस्क
ದ್ವಾರಪಾಲಕ,दुहेरी
ಕೆಳಗೆ ಬರುವ ತರಂಗ,खाली येणारी लाट
ಕೆಳಗಡೆ,खाली प्रवाह
ಕೆಳಕ್ಕೆ ಇಳಿಸು,डाउनलिंक
ಡೌನ್‌ಲೋಡ್,डाउनलोड करा
ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,डाउनलोड करीत आहे
ಚಿತ್ರ,रेखांकन
ಕೊರೆಯುವ ಬಿಟ್,ड्रिलिंग बिट
ಕೊರೆಯುವ ಯಂತ್ರ,ड्रिलिंग मशीन
ಚಾಲನೆ,चालवा
ನಾಟಕ,ड्रम
ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ,कोरडे बल्ब तापमान
ಒಣ ಕೋಶ,कोरडे सेल
ಒಣ ಬೆಸುಗೆ,कोरडे सोल्डर
ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್,ड्युअल चॅनेल मोड
ನಾಚಿಕೆಗೇಡು,डबिंग
ದರ್ಜೆ,डड
ಬ ೦ ದಿಸು,डंप
ಡ್ಯುಪ್ಲೆಕ್ಸ್,दुहेरी
ಅವಧಿ,कालावधी
ಧೂಳು,धूळ
ಧೂಳು ದೋಷ,धूळ बग
ಧೂಳು ಪ್ರೂಫ್,धूळ पुरावा
ಡಸ್ಟರ್,डस्टर
ಕ್ರಿಯಾಶೀಲ,डायनॅमिक
ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ,डायनॅमिक बिट वाटप
ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ),डायनॅमिक इंटरमोडुलेशन विकृती (डीआयएम)
ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ,डायनॅमिक क्वांटिझेशन
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,डायनॅमिक श्रेणी
ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ,डायनॅमिक श्रेणी नियंत्रण
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,डायनामो
ಕಿವಿ ಫೋನ್,कान फोन
ಭೂಮಿ,पृथ्वी
ಭೂಮಿಯ ಉಬ್ಬು,पृथ्वी बल्ज
ಭೂಮಿಯ ಪ್ರತಿರೋಧ,पृथ्वी प्रतिकार
ಭೂಮಿ,पृथ्वी रॉड
ಭೂಮಿಯ ಉಪಗ್ರಹ,पृथ्वी उपग्रह
ಭೂಶಕ್ತಿ,पृथ्वी स्टेशन
ಭೂಕಂಪನ,पृथ्वी टर्मिनल
ಜರಡಿ,अर्थिंग
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनी
ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ,इको चेंबर
ಎಡ್ಡಿ ಕರೆಂಟ್,एडी करंट
ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ,एडी चालू तोटा
ಅಂಚಿಗೆ ತಿರುಗಿ,एजवाइज मीटर
ಸಂಪಾದನೆ,संपादन
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ,प्रभावी अँटेना उंची
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ,प्रभावी अँटेना लांबी
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,प्रभावी व्होल्टेज
ಅಖಂಡತೆ,कार्यक्षमता
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,लवचिकता
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,इलेक्ट्रिक डिस्चार्ज
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,विद्युत क्षेत्र
ವಿದ್ಯುದಳ ಸಂಚಿಕೆ,इलेक्ट्रिक फ्लॅश
ವಿದ್ಯುತ್ ಹೀಟರ್,विद्युत उष्मक
ವಿದ್ಯುತ್ಮಾಪಕ,इलेक्ट्रिक मीटर
ವಿದ್ಯುತ್ ಮೋಟಾರ್,विद्युत मोटर
ವಿದ್ಯುತ್ ಆಘಾತ,विजेचा धक्का
ವಿದ್ಯುತ್ ಕಂಡಿ,इलेक्ट्रिक स्पार्क
ವಿದ್ಯುತ್ ಉಪಕರಣ,विद्युत उपकरण
ವಿದ್ಯುತ್ ಶಬ್ದ,विद्युत आवाज
ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ,विद्युत वादळ
ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ,इलेक्ट्रिकली ऑपरेट केलेले संगीत वाद्य
ವಿದ್ಯುತ್‌,वीज
ವಿದ್ಯುತ್ ಸರಬರಾಜು,वीजपुरवठा
ವಿದ್ಯುದ್ವೋಗದ,इलेक्ट्रोडायनामिक
ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ,इलेक्ट्रोलाइटिक कॅपेसिटर
ವಿದ್ಯುತ್ಕಾಂತೀಯ,इलेक्ट्रोमॅग्नेटिक
ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ,इलेक्ट्रोमॅग्नेटिक त्रास
ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ,इलेक्ट्रोमॅग्नेटिक इंटरफेरेन्स
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ,इलेक्ट्रोमॅग्नेटिक वेव्ह
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ,इलेक्ट्रोमॅग्नेटिक वेव्ह प्रसार
ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್,इलेक्ट्रॉन एकाधिक फोटोट्यूब
ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್,इलेक्ट्रॉनिक कॅल्क्युलेटर
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ),इलेक्ट्रॉनिक डेटा प्रक्रिया (ईडीपी)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್),इलेक्ट्रॉनिक मेल (ई-मेल)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ,इलेक्ट्रॉनिक स्विचिंग सिस्टम
ವಿದ್ಯುದರ್ಚಿ,इलेक्ट्रॉनिक्स
ವಿದ್ಯುದುಜ್ಞಾನಿಕ,इलेक्ट्रोप्लेटिंग
ಸ್ಥಾಯೀ,इलेक्ट्रोस्टेटिक
ಎತ್ತರ,उत्थान
ಹುದುಗಿಸಿದ,एम्बेड केलेले
ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ,एम्बेड केलेले ऑडिओ
