Hindi,Punjabi
प्लवमान फर्श,ਫਲੋਟਿੰਗ ਮੰਜ਼ਿਲ
उर्णन,ਫਲੋਕੂਲੇਸ਼ਨ
ऊर्णन सीमा,ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ
ऊर्णन अनुपात,ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ
ऊर्णिका,ਫਲੋਕੂਲਸ
फर्श,ਮੰਜ਼ਿਲ
फर्शरुद्धक/फर्श सील,ਮੰਜ਼ਿਲ ਸੀਲ
प्रवाह,ਪ੍ਰਵਾਹ
उच्चावचन,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
पाद,ਫੁੱਟਿੰਗ
नींव,ਬੁਨਿਆਦ
मुक्त प्रपात बैरो उद्वर्ती मिश्रक,ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ
मुक्त प्रपात मिश्रक (ढोल के आकार का),ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ)
मुक्त पत्थर,ਮੁਫ਼ਤ ਪੱਥਰ
नदीपूर,ਫਰੈੱਸਟ
घर्षण पाइल,ਰਗੜ ਢੇਰ
किश्ती/फॉग,ਡੱਡੂ
त्रयंकी,ਗੇਬਲ
लघु त्रयंकी,ਗੈਬਲੇਟ
गैमबरेल छत,Gambrel ਛੱਤ
गेज (रेल पथ),ਗੇਜ
प्रमापन परिच्छेद,ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ
प्रमापन स्थल,ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ
सामान्य अवस्थापन अनुविक्षेप,ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ
सामान्य संवातन,ਆਮ ਹਵਾਦਾਰੀ
संस्तर या ग्ले संस्तर,G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ
हिमगोलाश्म मृत्तिका,ਤੱਕ ਗਲੇਸ਼ੀਅਲ
नाइस,ਗਨੀਸ
माल यार्ड,ਮਾਲ ਵਿਹੜਾ
प्रवणता प्रतिरोध,ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ
ग्रेनाइट,ਗ੍ਰੇਨਾਈਟ
दानेदार संरचना,ਦਾਣੇਦਾਰ ਬਣਤਰ
कणनन,ਗ੍ਰੇਨੂਲੇਸ਼ਨ
दाना,ਗ੍ਰੈਨਿਊਲ
गृरूत्व जल या मुक्त जल,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ
मार्शलिंग गुरुत्वीय यार्ड,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ
बृहत् मृदा समूह,ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ
झंझरी/ग्रिलेज नींव,ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ
भूहस्त पथाई,ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ
समूहित गोदी,ਸਮੂਹਬੱਧ ਡੌਕ
सामूहिक आवासन,ਗਰੁੱਪ ਹਾਊਸਿੰਗ
अतिथि कक्ष,ਮਹਿਮਾਨ ਕਮਰਾ
नाली,ਗਟਰ
नाली धारक,ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ
नाली रोधक,ਗਟਰ ਚੈੱਕ
हथौड़ा गढ़ाई,ਹੈਮਰ ਡਰੈਸਿੰਗ
पोताश्रय,ਬੰਦਰਗਾਹ
आश्रय देने वाले पोताश्रय,ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ
कठोर तल,ਹਾਰਡ ਪੈਨ
तोड़ा/हैडर,ਸਿਰਲੇਖ
तोड़ा/हैडर चाल,ਹੈਡਰ ਬਾਂਡ
तोड़ा रद्दा,ਹੈਡਰ ਕੋਰਸ
मुख फाटक संरचना,ਮੁੱਖ ਗੇਟ ਬਣਤਰ
नहर का शीर्ष,ਨਹਿਰ ਦਾ ਮੁਖੀ
मुख नियंत्रक,ਹੈੱਡ ਰੈਗੂਲੇਟਰ
लहरिया चाल,ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ
भरत,ਦਿਲਦਾਰ
सिक्तन उष्मा,ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ
अक्षि-एल्यूमिना सीमेन्ट,ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ
पुट्ठा,ਕਮਰ
पुट्ठा मुंडेरी,ਹਿੱਪ ਕੈਪਿੰਗ
कूट सिरा,ਛੁਪੇ ਸਿਰੇ
छत्रक,ਹੁੱਡ
गढ़ा छत्रक,ਹੁੱਡ ਮੋਲਡਿੰਗ
हुक का नियम,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
पत्ती लोहा,ਹੂਪ ਲੋਹਾ
संस्तर/होराइजन,ਹੋਰੀਜ਼ਨ
आद्रीकरण,ਨਮੀ
निरपेक्ष आद्रता,"ਨਮੀ, ਪੂਰਨ"
आपेक्षिक आद्रता,"ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ"
हम्प यार्ड,ਹੰਪ ਵਿਹੜਾ
द्रवचालित दाब,ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ
जलयोजन,ਹਾਈਡ੍ਰੇਸ਼ਨ
जल अपघटन,ਹਾਈਡ੍ਰੌਲਿਸਿਸ
चल अपघटनी अम्लता,ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ
जलकृत मृदा,ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ
जलरागी कोलाइड,ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ
जलविरागी कोलाइड,ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ
स्थिरद्रवीय दाब अनुपात,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ
आद्रताग्रही गुणांक,ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ
आद्रताग्राही नमी,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
आर्द्रताग्राहिता,ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ
आर्द्रताग्राही नमी,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
हाईपरबैरिक कक्ष,ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ
अपेक्षाधिक ढाँचा,ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ
जलक्वथनांकमापी,ਹਾਈਪਸੋਮੀਟਰ
प्रदीप्ति,ਪ੍ਰਕਾਸ਼
अंतःशोषणी आर्द्रता,ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ
अपूर्ण परिणत मृदा,ਅਸ਼ੁੱਧ ਮਿੱਟੀ
अवरुद्ध गोदी,ਜਬਤ ਡੌਕ
भू आय वृद्धि,ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ
स्वतंत्र पाड़,ਸੁਤੰਤਰ ਪਾੜ
कठोरीकृत,ਇੰਡਿਊਰੇਟਿਡ
प्रारम्भिक पूर्व प्रतिबल,ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ
प्रारम्भिक तनाव,ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ
अन्तर्देशी जलमार्ग पत्तन,ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ
विसंवाहन पट्ट,ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ
मध्यवर्ती पत्तन,ਵਿਚਕਾਰਲਾ ਪੋਰਟ
आन्तरिक धर्षण,ਅੰਦਰੂਨੀ ਰਗੜ
अंतः क्षेत्रीय मृदा,ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ
आयन,ਆਇਨ
आयन विनिमय,ਆਇਨ ਐਕਸਚੇਂਜ
लोह स्तर,ਲੋਹੇ ਦਾ ਪੈਨ
सिंचित भूमि,ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ
सिंचाई,ਸਿੰਚਾਈ
सिंचाई उपकर,ਸਿੰਚਾਈ ਸੈੱਸ
पाखा,ਜਾਮ
गुज्झी,ਜੌਗਲ
संधि पिन,ਜੌਗਲ ਪਿੰਨ
जूल,ਜੂਲ
जम्पर,ਜੰਪਰ
किलोग्राम,ਕਿਲੋਗ੍ਰਾਮ
किलोग्राम बल,ਕਿਲੋਗ੍ਰਾਮ ਬਲ
किलोग्राम बल मीटर,ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ
किलोवाट घण्टा,ਕਿਲੋਵਾਟ ਘੰਟਾ
नर डेली/किंग क्लोजर,ਰਾਜਾ ਬੰਦ
रसोई,ਰਸੋਈ
लेसित स्तम्भ,ਲੇਸਡ ਕਾਲਮ
वेष्ठन,ਪਛੜ ਰਿਹਾ ਹੈ
लमेला छत,ਲਮੇਲਾ ਜੜ੍ਹ
स्तरीय प्रवाह,ਲੈਮਿਨਰ ਵਹਾਅ
दीपछिद्र,ਲੈਂਪ ਮੋਰੀ
भूमि अभिवृद्धि,ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ
भूस्खलन,ਲੈਂਡ ਸਲਾਈਡਿੰਗ
लैटेराइट,ਲੈਟਰਾਈਟ
लैटेराइट मृदा या लैटोसॉल,ਲੈਟਰਾਈਟ ਮਿੱਟੀ
बृहत संख्या सिद्धांत,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
अभिन्यास अनुविक्षप,ਖਾਕਾ ਯੋਜਨਾ
पाड़-बेड़ा,ਲੇਜ਼ਰ
चूना तल,ਚੂਨਾ ਪੈਨ
लिंटल,ਲਿੰਟਲ
द्रव सीमा,ਤਰਲ ਸੀਮਾ
चल भार,ਲਾਈਵ ਲੋਡ
टुमट,ਲੋਮ
स्थानीय निर्वात संवातन,ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ
लोको यार्ड,ਲੋਕੋ ਵਿਹੜਾ
लोएस,ਲੋਸ
निम्न सुघट्यता सीमा,ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ
अल्प ऊष्मा सीमेंट,ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ
यांत्रिक पथाई,ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ
स्थूल संरचना,ਮੈਕਰੋਸਟ੍ਰਕਚਰ
प्रमुख शीर्ष नियंत्रक,ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ
मुख्य पत्तन,ਮੁੱਖ ਪੋਰਟ
पुनःपूर्तिवायु,ਮੇਕਅਪ ਏਅਰ
मैनसई,ਮਾਨਸਾਰਡ
मार्शलिंग यार्ड,ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ
चिनाई,ਚਿਣਾਈ
परिपाक तापक्रम,ਪਰਿਪੱਕ ਤਾਪਮਾਨ
मध्य तल,ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ
यांत्रिक विश्लेषण,ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ
यांत्रिक संवातन,ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ
मीटरी पद्धति,ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ
सूक्ष्म संरचना,ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ
मिली तुल्यांक,ਮਿਲਿ ਬਰਾਬਰ
मिली तुल्यांक प्रति लीटर,ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ
खनिज,ਖਣਿਜ
खनिज मृदा,ਖਣਿਜ ਮਿੱਟੀ
लघु पत्तन,ਮਾਮੂਲੀ ਪੋਰਟ
कलमी डेली,Mitred ਬੰਦ
जल मृदा कोलाइड,ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ
आर्द्रतांश,ਨਮੀ ਸਮੱਗਰੀ
आर्द्रता प्रवणता,ਨਮੀ ਗਰੇਡੀਐਂਟ
मोनोलिथ/एकाश्म,ਮੋਨੋਲਿਥ
मोनोरेल,ਮੋਨੋਰੇਲ
राष्ट्रीय पोताश्रय परिषद,ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ
प्राकृतिक तल,ਕੁਦਰਤੀ ਬਿਸਤਰਾ
प्राकृतिक परिष्कृति,ਕੁਦਰਤੀ ਮੁਕੰਮਲ
प्राकृतिक पोताश्रय,ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ
प्राकृतिक संवातन,ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ
जल सेना पोताश्रय,ਨੇਵਲ ਬੰਦਰਗਾਹ
न्यूटन,ਨਿਊਟਨ
असम प्रवाह,ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ
उपभोक्ता जल दर,ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ
तेल रंगलेप,ਤੇਲ ਰੰਗਤ
तेल कूप सीमेंट,ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ
मुक्त पृष्ठ वाहिका प्रवाह,ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ
अनुकूलतम आर्द्रता,ਸਰਵੋਤਮ ਨਮੀ
जैव मृदा,ਜੈਵਿਕ ਮਿੱਟੀ
अभिविन्यास,ਸਥਿਤੀ
लाम्बिक,ਆਰਥੋਗੋਨਲ
ओर्टस्टीन,ਓਰਟਸਟਾਈਨ
बाह्य सिगनल,ਬਾਹਰੀ ਸੰਕੇਤ
ऑक्सीकरण,ਆਕਸੀਕਰਨ
रसोई भण्डार,ਪੈਂਟਰੀ
मुंडेेर,ਪੈਰਾਪੇਟ
मुंडेर दीवार,ਪੈਰਾਪੇਟ ਕੰਧ
मूल सामग्री,ਮਾਪੇ ਸਮੱਗਰੀ
बजरी प्लास्टर,ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ
पेडल्फर,ਪੈਡਲਫਰ
पेडोकल,ਪੈਡੋਕਲ
मृदा उत्पत्ति,ਪੀਡੋਜਨੇਸਿਸ
मृदा रचना विज्ञान,ਪੈਡੌਲੋਜੀ
मृदा मंडल,ਪੀਡੋਸਫੀਅਰ
वेधनमापी,ਪੈਨੇਟ੍ਰੋਮੀਟਰ
छज्जा छत,ਪੈਂਟ ਛੱਤ
पाचक कर्मक,ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ
विश्लेषण अवधि,ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ
खड़ा जोड़,ਪਰਪੇਂਡ
आशोषण,ਸ਼ੋਸ਼ਣ
प्रस्तम्भ,ਪੀਅਰ
भित्ति स्तम्भ,ਪਿਲਾਸਟਰ
ढाल/प्रवणता,ਪਿੱਚ
ढालू छत,ਟੋਏ ਵਾਲੀ ਛੱਤ
अप्रबलित कंक्रीट,ਸਾਦਾ ਕੰਕਰੀਟ
समतल कोण,ਪਲੇਨ ਕੋਣ
समतल यार्ड,ਸਾਦਾ ਵਿਹੜਾ
प्लानसॉल,ਪਲੈਨਸੋਲ
सुघट्यता संसक्ति,ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ
पराप्रत्यास्थता,ਪਲਾਸਟਿਕਤਾ
सुघट्यता सूचकांक,ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ
सुघट्यता सीमा,ਪਲਾਸਟਿਕ ਸੀਮਾ
सुघट्यता पिरसर,ਪਲਾਸਟਿਕ ਸੀਮਾ
पटली संरचना,ਪਲੇਟੀ ਬਣਤਰ
कुरसी,ਪਲਿੰਥ
हल मृदा,ਹਲ ਮਿੱਟੀ
प्लम पत्थर,Plum ਪੱਥਰ
पाडजोल,ਪੋਡਜ਼ੋਲ
टीप,ਇਸ਼ਾਰਾ
बहुकोणी दीवार,ਬਹੁਭੁਜ ਕੰਧ
रंध्र अवकाश,ਪੋਰ ਸਪੇਸ
पत्तन,ਪੋਰਟ
प्रभावी संवातन,ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ
प्रशाद्वल मृदा,ਪ੍ਰੈਰੀ ਮਿੱਟੀ
परिशुद्धता,ਸ਼ੁੱਧਤਾ
प्राथमिक कण,ਪ੍ਰਾਇਮਰੀ ਕਣ
प्रिज्मीय संरचना,ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ
उत्पादक कार्य,ਲਾਭਕਾਰੀ ਕੰਮ
परियोजना औचित्य समर्थन,ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ
संरक्षक कार्य,ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ
आभासी माइसीलियम,ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ
पडल,ਛੱਪੜ
रौंदना,ਪੁੱਗਿੰਗ
झाँवा,ਪਿਊਮਿਸ
थूनी,ਪੰਚ
पपेट,ਕਠਪੁਤਲੀ
कड़ी,ਪੁਟਲੌਗ
धारण पल्लियों का पाड़,ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ
मात्रा सर्वेक्षक,ਮਾਤਰਾ ਸਰਵੇਖਣ
खदान रस,ਖੱਡ ਦਾ ਰਸ
भित्ति घाट,ਕਵੇ
मादा डेली/क्वीन क्लोजर,ਰਾਣੀ ਬੰਦ
कोनिया,ਕੋਇਨ
रैफ्ट बेड़ा नींव,ਬੇੜਾ ਬੁਨਿਆਦ
तिरछी टेक,ਰੇਕਰ
रेकिंग,ਰੈਕਿੰਗ
तिरछी चाल,ਰੈਕਿੰਗ ਬਾਂਡ
नति जलरोधी झिल्ली,ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ
द्रुत परिवर्ती प्रवाह,ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ
वसूलीयोग्य भुगतान,ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ
लाल मिट्टी,ਲਾਲ ਧਰਤੀ
लाल दुमट,ਲਾਲ ਦੋਮਟ
नियंत्रक/रेगुलेटर,ਰੈਗੂਲੇਟਰ
रेगर या काली कपासी मृदा,ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ
वापस भुगतान ठेका,ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ
अवशिष्ट संकुचन,ਬਕਾਇਆ ਸੰਕੁਚਨ
अवशिष्ट मृदा,ਬਕਾਇਆ ਮਿੱਟੀ
बाह्य पक्ष,ਪ੍ਰਗਟ
बाह्य पक्ष पिन,ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ
बाह्य पक्ष बंधक,ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ
कूट,ਰਿਜ
कूट मुंडेरी,ਰਿਜ ਕੈਪਿੰਗ
नदी,ਨਦੀ
पोताश्रेय द्रोणों,ਸੜਕ ਦੀ ਸਥਿਤੀ
दानेदार प्लास्टर,ਮੋਟਾ ਪਲਾਸਟਰ
ढोंका,ਮਲਬਾ
ढोका चिनाई,ਮਲਬੇ ਦੀ ਚਿਣਾਈ
ढोंका भित्ति,ਮਲਬੇ ਦੀ ਕੰਧ
चालू मापन या मध्यवर्ती मापन,ਚੱਲ ਰਿਹਾ ਮਾਪ
सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता,ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
लवण परिष्कृति,ਲੂਣ ਗਲੇਜ਼
प्रतिदर्श आमाप,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
प्रतिचयन वितरण,ਨਮੂਨਾ ਵੰਡ
प्रतिचयन त्रुटि,ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ
बाल,ਰੇਤ
बलुई परिष्कृति,ਰੇਤ ਮੁਕੰਮਲ
रेत हस्त पथाई,ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ
बालू घर्षण,ਸੈਂਡਿੰਗ
संतृप्त मृदा,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
संतृप्त मृदा लेई,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ
संतृप्ति निष्कर्षण,ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ
संतृप्ति प्रतिशतता,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ
शराविका गुम्मद,ਸਾਸਰ ਗੁੰਬਦ
पाड़,ਸਕੈਫੋਲਡ
शिस्ट,ਸ਼ਿਸਟ
समुद्री अथवा महासागरीय पत्तन,ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ
गुप्त वाहिका,ਗੁਪਤ ਗਟਰ
सेकन्ड,ਦੂਜਾ
सादन विश्लेषण,ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
सामि कृत्रिम पोताश्रय,ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ
अर्द्ध-ज्वारीय गोदी,ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ
जरावस्था,ਬਜ਼ੁਰਗ
शेल,ਸ਼ੈਲ
चादरी पाइल,ਸ਼ੀਟ ਦੇ ਢੇਰ
संकुचन सीमा,ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ
तख्ताबन्दी,ਸ਼ਟਰਿੰਗ
सियालिटिक मृदा,ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ
सीरोजेम,ਸੀਰੋਜ਼ਮ
देहली या सिल,ਸਿਲ
साद,ਗਾਦ
इकहरी फ्लेमिश चाल,ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ
एकल कणीय संरचना,ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ
अधकचरी मृदा,ਪਿੰਜਰ ਮਿੱਟੀ
अंचल,ਸਕਰਟਿੰਗ
आधार भित्तियाँ,ਸਲੀਪਰ ਕੰਧ
सर्पी वाहिका,ਸਾਈਡ ਗਟਰ
परिकलन पट्टिका,ਸਲਾਈਡ ਨਿਯਮ
सर्पण गोदी,ਸਲਿਪ ਡੌਕ
स्मोनिटजा,Smoniza
समतापकरण,ਭਿੱਜਣਾ
मृदा समवाय,ਮਿੱਟੀ ਦੀ ਸਾਂਝ
मृदा वर्ग,ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ
मृदा सम्मिश्र,ਮਿੱਟੀ ਕੰਪਲੈਕਸ
मृदा संसक्ति,ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ
मृदा परिवार,ਮਿੱਟੀ ਪਰਿਵਾਰ
मृदा सार,ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ
मृदा नमी,ਮਿੱਟੀ ਦੀ ਨਮੀ
मृदा नमी अभिवृद्धि,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ
मृदा नयी न्यूनता,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ
मृदाकारिकी,ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ
मृदा कण,ਮਿੱਟੀ ਦਾ ਕਣ
मृदा प्रावस्था,ਮਿੱਟੀ ਦਾ ਪੜਾਅ
मृदा परिच्छेदिका,ਮਿੱਟੀ ਪਰੋਫਾਇਲ
मृदा अभिक्रिया,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
मृदा कणवर्ग,ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ
मृदा श्रेणी,ਮਿੱਟੀ ਦੀ ਲੜੀ
मृदा घोल,ਮਿੱਟੀ ਦਾ ਹੱਲ
मृदा संरचना,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
मृदा गठन,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
मृदा प्रकार,ਮਿੱਟੀ ਦੀ ਕਿਸਮ
सोलम,ਸੋਲਮ
शोषण,ਸੋਰਪਸ਼ਨ
कत्तर,ਸਪੱਲਸ
विशिष्ट आयन प्रभाव,ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ
चौकोर रद्देदार ढोका चिनाई,ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
नियमित चौकोर रद्देदार ढोका चिनाई,ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
अपरिवर्ती प्रवाह,ਸਥਿਰ ਵਹਾਅ
सोपानी जलरोधी झिल्ली,ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ
चिपचिपापन,ਚਿਪਕਣਾ
चिपकन बिंदु,ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ
पत्थर,ਪੱਥਰ
गीली हस्थ पथाई,ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ
पट्टक कब्जा,ਪੱਟੜੀ ਦਾ ਕਬਜਾ
गत्ता,ਤੂੜੀ ਬੋਰਡ
सरिता,ਸਟ੍ਰੀਮ
प्रतिबल,ਤਣਾਅ
पट्टी/स्ट्रैचर,ਸਟ੍ਰੈਚਰ
पट्टी/स्ट्रैचर चाल,ਸਟ੍ਰੈਚਰ ਬਾਂਡ
पट्टी रद्दा,ਸਟਰੈਚਰ ਕੋਰਸ
स्ट्रिंग,ਸਤਰ
किंगरी रद्दा,ਸਤਰ ਕੋਰਸ
संरचना गुणांक,ਬਣਤਰ ਕਾਰਕ
संरचना सूचक अंक,ਬਣਤਰ ਸੂਚਕਾਂਕ
स्टुको,ਸਟੁਕੋ
स्टड,ਸਟੱਡ
आधार पीठ,ਸਟਾਈਲੋਬੇਟ
अवमृदा,ਉਪ ਮਿੱਟੀ
अधः रचना,ਉਪ ਬਣਤਰ
संकलन वक्र,ਸਮੀਕਰਨ ਵਕਰ
सनमाइका,ਸੂਰਜ ਮੀਕਾ
अधिरचना/ऊपरी ढाँचा,ਸੁਪਰ ਬਣਤਰ
सर्वेक्षक,ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ
S-मान,S-ਮੁੱਲ
प्रठप्पा,ਸਵੈਗ
हंस ग्रीवा,ਹੰਸ ਦੀ ਗਰਦਨ
मंडप,ਤੰਬੂ
मेज हस्त पथाई,ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ
टैंकन,ਟੈਂਕਿੰਗ
टैम्पीटो,ਟੈਂਪੀਏਟੋ
मृदुकरण,ਟੈਂਪਰਿੰਗ
टैमप्लेट,ਟੈਂਪਲੇਟ
आकार पट्ट,ਟੈਂਪਲੇਟ
टेपीडेरियम,ਟੇਪੀਡੇਰਿਅਮ
टैराकोटा,ਟੈਰਾਕੋਟਾ
टैरारोसा,ਟੈਰਾ ਰੋਜ਼ਾ
टैराजो,ਟੈਰਾਜ਼ੋ
चतुरभिकल्पना,ਟੈਟਰਾ ਸ਼ੈਲੀ
प्रभाव सीमा मान,ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ
कंठ,ਗਲਾ
धुर पत्थर,ਪੱਥਰ ਦੁਆਰਾ
ज्वारीय बेसिन,ਟਾਈਡਲ ਬੇਸਿਨ
तान छड़,ਟਾਈ ਪੱਟੀ
