Bengali,Tamil
ডপলার এফেক্ট,டாப்ளர் விளைவு
বিন্দু পণ্য,டாட் தயாரிப்பு
বিন্দুযুক্ত বক্ররেখা,புள்ளியிடப்பட்ட வளைவு
ডবল পার্থক্য,இரட்டை வேறுபாடு
ডবল সূচকীয় বন্টন,இரட்டை அதிவேக விநியோகம்
ডবল হেলিক্স,இரட்டை சுருள்
ডবল অবিচ্ছেদ্য,இரட்டை ஒருங்கிணைந்த
ডবল ইন্টিগ্রেশন,இரட்டை ஒருங்கிணைப்பு
দ্বিগুণ সীমা,இரட்டை வரம்பு
ডবল নমুনা পরিকল্পনা,இரட்டை மாதிரி திட்டம்
ডবল ক্রম,இரட்டை வரிசை
ডবল সিরিজ,இரட்டை தொடர்
ডবল প্রত্যয় স্বরলিপি,இரட்டை பின்னொட்டு குறியீடு
ডবল সমষ্টি,இரட்டை கூட்டுத்தொகை
নিম্নগামী ত্বরণ,கீழ்நோக்கிய முடுக்கம்
নিম্নগামী স্থানচ্যুতি,கீழ்நோக்கிய இடப்பெயர்ச்சி
নিম্নগামী গতি,கீழ்நோக்கிய இயக்கம்
নিম্নগামী বেগ,கீழ்நோக்கிய வேகம்
টানুন,இழுத்து
ড্র্যাগ বল,இழுவிசை
দ্বৈত,இரட்டை
দ্বৈত ভিত্তি,இரட்டை அடிப்படையில்
দ্বৈত অভ্যন্তরীণ পণ্য,இரட்டை உள் தயாரிப்பு
ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা,இரட்டை நேரியல் நிரலாக்க சிக்கல்
দ্বৈত অপারেশন,இரட்டை செயல்பாடு
দ্বৈত সমস্যা,இரட்டை பிரச்சனை
ডুয়াল সিমপ্লেক্স অ্যালগরিদম,இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்
ডুয়াল সিমপ্লেক্স কৌশল,இரட்டை எளிய நுட்பம்
দ্বৈত স্থান,இரட்டை இடம்
দ্বৈত পরিবর্তনশীল,இரட்டை மாறி
দ্বৈত ভেক্টর স্থান,இரட்டை திசையன் இடம்
ডামি সূচক,போலி குறியீடு
ডামি সাবস্ক্রিপ্ট,போலி சந்தா
ডামি প্রত্যয়,போலி பின்னொட்டு
ডামি পরিবর্তনশীল,போலி மாறி
সদৃশ প্রক্রিয়া,நகல் செயல்முறை
গতিশীল,மாறும்
গতিশীল সিস্টেম,இயக்க அமைப்பு
গতিশীল চাহিদা ফাংশন,மாறும் தேவை செயல்பாடு
গতিশীল মডেল,டைனமிக் மாதிரி
গতিশীল প্রোগ্রামিং,மாறும் நிரலாக்க
গতিশীল প্রোগ্রামিং পদ্ধতি,மாறும் நிரலாக்க அணுகுமுறை
গতিশীল প্রোগ্রামিং কৌশল,டைனமிக் நிரலாக்க நுட்பம்
গতিবিদ্যা,இயக்கவியல்
একটি কণার গতিবিদ্যা,ஒரு துகள் இயக்கவியல்
অনমনীয় শরীরের গতিশীলতা,திடமான உடல்களின் இயக்கவியல்
পৃথিবী,பூமி
ভূমিকম্পের তীব্রতা,பூகம்பத்தின் தீவிரம்
উদ্ভটতা,விசித்திரத்தன்மை
গ্রহন,கிரகணம்
অর্থনৈতিক পূর্বাভাস,பொருளாதார கணிப்பு
অর্থনীতিবিদ,பொருளாதார நிபுணர்
অর্থনীতি,பொருளாதார அளவியல்
অর্থনীতি,பொருளாதாரம்
প্রান্ত,விளிம்பு
একটি উত্তল সেটের প্রান্ত,ஒரு குவிந்த தொகுப்பின் விளிம்பு
দক্ষতা ফ্যাক্টর,செயல்திறன் காரணி
eigen উপাদান,ஈஜென் உறுப்பு
eigen ফাংশন,ஈஜென் செயல்பாடு
eigen মান,ஈஜென் மதிப்பு
eigen মান সমীকরণ,ஈஜென் மதிப்பு சமன்பாடு
eigen ভেক্টর,ஈஜென் திசையன்
ইলাস্টিক,மீள்
ইলাস্টিক ধ্রুবক,மீள் மாறிலி
ইলাস্টিক ভারসাম্য,மீள் சமநிலை
স্থিতিস্থাপকতা,நெகிழ்ச்சி
স্থিতিস্থাপকতা পৃষ্ঠ,நெகிழ்ச்சி மேற்பரப்பு
ইলেকট্রনিক কম্পিউটার,மின்னணு கணினி
উপাদান,உறுப்பு
প্রাথমিক কলাম অপারেশন,அடிப்படை நிரல் செயல்பாடு
প্রাথমিক ঘটনা,ஆரம்ப நிகழ்வு
প্রাথমিক ফাংশন,அடிப்படை செயல்பாடு
প্রাথমিক অপারেশন,அடிப்படை செயல்பாடு
প্রাথমিক ফলাফল,அடிப்படை முடிவு
প্রাথমিক সম্ভাব্যতা আইন,அடிப்படை நிகழ்தகவு சட்டம்
প্রাথমিক সারি অপারেশন,அடிப்படை வரிசை செயல்பாடு
নিষ্কাশন করা,ஒழிக்க
নির্মূল পদ্ধতি,நீக்குதல் செயல்முறை
উপবৃত্ত,நீள்வட்டம்
উপবৃত্তাকার,நீள்வட்டம்
উপবৃত্তাকার,நீள்வட்டம்
উপবৃত্তাকার পৃষ্ঠ,நீள்வட்ட மேற்பரப்பு
উপবৃত্তাকার শরীর,நீள்வட்ட உடல்
এমবেডিং,உட்பொதித்தல்
নিঃসরণ,உமிழ்வு
গবেষণামূলক তথ্য,அனுபவ தரவு
গবেষণামূলক সূত্র,அனுபவ சூத்திரம்
অভিজ্ঞতামূলক সম্ভাবনা,அனுபவ நிகழ்தகவு
অভিজ্ঞতামূলক সম্পর্ক,அனுபவ உறவு
ফাঁকা সেট,வெற்று தொகுப்பு
ঘিরা,மூடப்பட்டது
এনকোডিং,குறியாக்கம்
এন্ডোমরফিজম,எண்டோமார்பிசம்
শেষপ্রান্ত,இறுதி புள்ளி
ক্লাস ব্যবধানের শেষ বিন্দু,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
শক্তি,ஆற்றல்
শক্তি ভরবেগ উপাদান,ஆற்றல் வேக கூறு
পরিবর্তনশীল প্রবেশ করান,மாறி நுழைகிறது
গণনাযোগ্য সেট,எண்ணற்ற தொகுப்பு
গণনা,கணக்கீடு
সমান,சமமான
সমতা,சமத்துவம்
সমান সম্ভাবনা,சமமாக வாய்ப்பு
সমান সম্ভাব্যতা নির্বাচন পদ্ধতি (=epsem),சம நிகழ்தகவு தேர்வு முறை (=epsem)
সমান করা,சமன்
সমীকরণ,சமன்பாடு
প্রথম ডিগ্রির সমীকরণ,முதல் பட்டத்தின் சமன்பாடு
দ্বিতীয় ডিগ্রির সমীকরণ,இரண்டாம் பட்டத்தின் சமன்பாடு
তৃতীয় ডিগ্রির সমীকরণ,மூன்றாம் பட்டத்தின் சமன்பாடு
বিষুবরেখা,பூமத்திய ரேகை
সমপরিমাণ,சமமான
সমবাহু,சமபக்க
ভারসাম্য,சமநிலை
বাহিনীর ভারসাম্য,சக்திகளின் சமநிலை
ভারসাম্য বিন্দু,சமநிலை புள்ளி
সমতা,சமத்துவம்
সমতা শ্রেণী,சமநிலை வகுப்பு
সমতা সম্পর্ক,சமமான உறவு
সমতুল্য,இணையான
সমতুল্য ম্যাট্রিক্স,சமமான அணி
সমতুল্য সেট,சமமான தொகுப்பு
ergodicity,எர்கோடிசிட்டி
ত্রুটি,பிழை
ত্রুটি বিশ্লেষণ,பிழை பகுப்பாய்வு
ভুল সংকেত,பிழை குறியீடு
ত্রুটি সহগ,பிழை குணகம்
গড় বর্গক্ষেত্রের ত্রুটি,சராசரி சதுரத்தின் பிழை
প্রথম ধরনের ত্রুটি,முதல் வகை பிழை
দ্বিতীয় ধরনের ত্রুটি,இரண்டாவது வகையான பிழை
পালানোর সম্ভাবনা,தப்பிக்கும் நிகழ்தகவு
মুক্তিবেগ,தப்பிக்கும் வேகம்
ই. শ্মিড্টের অর্থগোনালাইজেশন প্রক্রিয়া,E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை
লিখিত বৃত্ত,குறிப்பிடப்பட்ட வட்டம்
অপরিহার্য,அத்தியாவசியமான
মূলত অনন্য,அடிப்படையில் தனித்துவமானது
অনুমান,மதிப்பீடு
অনুমান পদ্ধতি,மதிப்பீட்டு முறை
ইউক্লিডীয় স্থানাঙ্ক,யூக்ளிடியன் ஒருங்கிணைப்பு
ইউক্লিডীয় ডোমেইন,யூக்ளிடியன் களம்
ইউক্লিডীয় জ্যামিতি,யூக்ளிடியன் வடிவியல்
ইউক্লিডীয় এন-স্পেস,யூக்ளிடியன் n-வெளி
ইউক্লিডীয় সমতল,யூக்ளிடியன் விமானம்
অয়লারের উপপাদ্য,ஆய்லரின் தேற்றம்
মূল্যায়ন,மதிப்பீடு
এমন কি,கூட
এমনকি বক্ররেখা,கூட வளைவு
এমনকি ফাংশন,கூட செயல்பாடு
এমনকি একাধিক,கூட பல
জোড় সংখ্যা,இரட்டைப்படை எண்
জোড় বিজোড় প্রতিসাম্য,ஒற்றைப்படை சமச்சீர்
এমনকি স্থানান্তর,வரிசைமாற்றம் கூட
ঘটনা,நிகழ்வு
এমনকি মেয়াদ,கூட கால
সঠিক,சரியான
সঠিক চি-স্কয়ার পরীক্ষা,சரியான சி-சதுர சோதனை
সঠিক পার্থক্য,சரியான வேறுபாடு
সঠিক সমীকরণ,சரியான சமன்பாடு
উদাহরণ,உதாரணமாக
বিনিময়,பரிமாற்றம்
সম্পূর্ণ ঘটনা,முழுமையான நிகழ்வு
অস্তিত্ব স্বতঃসিদ্ধ,இருப்பு கோட்பாடு
অস্তিত্ব সম্ভাবনা (= একটি অগ্রাধিকার সম্ভাবনা),இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு)
অস্তিত্বের উপপাদ্য,இருப்பு தேற்றம்
বহিরাগত পরিবর্তনশীল,வெளிப்புற மாறி
সম্প্রসারণ,விரிவாக்கம்
প্রত্যাশা ফাংশন,எதிர்பார்ப்பு செயல்பாடு
প্রত্যাশিত ফ্রিকোয়েন্সি,எதிர்பார்க்கப்படும் அதிர்வெண்
প্রত্যাশিত মান,எதிர்பார்க்கப்படும் மதிப்பு
পরীক্ষা,பரிசோதனை
পরীক্ষামূলক ত্রুটি,சோதனை பிழை
ব্যাখ্যা,விளக்கம்
সুস্পষ্ট সমীকরণ,வெளிப்படையான சமன்பாடு
স্পষ্ট ফর্ম,வெளிப்படையான வடிவம்
সুস্পষ্ট ফাংশন,வெளிப்படையான செயல்பாடு
সুস্পষ্ট সমাধান,வெளிப்படையான தீர்வு
সূচক,அடுக்கு
সূচকীয় বক্ররেখা,அதிவேக வளைவு
সূচকীয় ঘনত্ব ফাংশন,அதிவேக அடர்த்தி செயல்பாடு
সূচকীয় বিতরণ,அதிவேக விநியோகம்
সূচকীয় সমীকরণ,அதிவேக சமன்பாடு
ব্যাখ্যামূলক কাজ,அதிவேக செயல்பாடு
সূচক বৃদ্ধির,அதிவேகமான வளர்ச்சி
সূচকীয় আইন,அதிவேக சட்டம்
সূচকীয় মানচিত্র,அதிவேக வரைபடம்
সূচকীয় সিরিজ,அதிவேக தொடர்
অভিব্যক্তি,வெளிப்பாடு
বর্ধিত ব্যবধান,நீட்டிக்கப்பட்ட இடைவெளி
বর্ধিত বাস্তব লাইন,நீட்டிக்கப்பட்ட உண்மையான வரி
বর্ধিত বাস্তব সংখ্যা সিস্টেম,நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு
একটি ম্যাপিংয়ের এক্সটেনশন,மேப்பிங்கின் நீட்டிப்பு
বাহ্যিক কোণ,வெளிப்புற கோணம்
বাহ্যিক এলাকা,வெளிப்புற பகுதி
বাহ্যিক বিন্দু,வெளிப்புற புள்ளி
বহিরাগত,வெளிப்புற
প্রবণতা মান এক্সট্রাপোলেশন,போக்கு மதிப்பின் விரிவாக்கம்
এক্সট্রাপোলেশন কৌশল,எக்ஸ்ட்ராபோலேஷன் நுட்பம்
চরম মান,தீவிர மதிப்பு
চরম,தீவிர
চরম বিন্দু,தீவிர புள்ளி
উত্তল সেটের চরম বিন্দু,குவிந்த தொகுப்பின் தீவிர புள்ளி
একটি ফাংশন এর extremum,ஒரு செயல்பாட்டின் உச்சம்
চরম সম্পত্তি,தீவிர சொத்து
মুখ,முகம்
পরিচিতি,முக மதிப்பு
ফ্যাক্টর,காரணி
ফ্যাক্টর বিশ্লেষণ,காரணி பகுப்பாய்வு
ফ্যাক্টরড,காரணியாக்கப்பட்டது
ফ্যাক্টরিয়াল,காரணியான
ফ্যাক্টরিয়াল ডিজাইন,காரணி வடிவமைப்பு
ফ্যাক্টরাইজেশন,காரணியாக்கம்
ফ্যাক্টরিজ,காரணியாக்கு
নিরপেক্ষ খেলা,நியாயமான விளையாட்டு
মিথ্যা,பொய்
পরিবার,குடும்பம்
বৃত্তের পরিবার,வட்டங்களின் குடும்பம்
পারিবারিক বক্ররেখা,குடும்ப வளைவுகள்
ফাংশন পরিবার,செயல்பாடுகளின் குடும்பம்
লাইনের পরিবার,வரிகளின் குடும்பம்
প্রতিকৃতি,முகநூல்
F-বন্টন,எஃப்-விநியோகம்
সম্ভাব্য মৌলিক সমাধান,சாத்தியமான அடிப்படை தீர்வு
সম্ভাব্য সমাধান,சாத்தியமான தீர்வு
ফিড ব্যাক,பின்னூட்டம்
ফার্মেট নীতি,ஃபெர்மாட் கொள்கை
Fermat এর উপপাদ্য,ஃபெர்மட்டின் தேற்றம்
ফার্মি-ডিরাক পরিসংখ্যান,ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்
ফিবোনাচি সংখ্যা,ஃபைபோனச்சி எண்
ফিবোনাচি সিরিজ,ஃபைபோனச்சி தொடர்
ক্ষেত্র,களம்
চূড়ান্ত বেগ,இறுதி வேகம்
সসীম,வரையறுக்கப்பட்ட
সীমিত ভিত্তি,வரையறுக்கப்பட்ட அடிப்படை
সসীম দশমিক,வரையறுக்கப்பட்ட தசம
সীমিত পার্থক্য,வரையறுக்கப்பட்ட வேறுபாடு
সীমিত পার্থক্য পদ্ধতি,வரையறுக்கப்பட்ட வேறுபாடு முறை
সসীম মাত্রিক,வரையறுக்கப்பட்ட பரிமாணம்
সসীম মাত্রিক ভেক্টর স্থান,வரையறுக்கப்பட்ட பரிமாண திசையன் இடம்
সীমিত খেলা,வரையறுக்கப்பட்ட விளையாட்டு
সসীম জ্যামিতি,வரையறுக்கப்பட்ட வடிவியல்
সসীম ছেদ,வரையறுக்கப்பட்ட குறுக்குவெட்டு
সীমিত অনেক,வரையறுக்கப்பட்ட பல
সীমাবদ্ধ মার্কভ চেইন,வரையறுக்கப்பட்ட மார்கோவ் சங்கிலி
সসীমতা প্রমাণ,finiteness ஆதாரம்
সসীম সংখ্যা,வரையறுக்கப்பட்ட எண்
সীমিত জনসংখ্যা,வரையறுக்கப்பட்ட மக்கள் தொகை
সীমিত সম্ভাবনা,வரையறுக்கப்பட்ட நிகழ்தகவு
সসীম সিরিজ,வரையறுக்கப்பட்ட தொடர்
সসীম সেট,வரையறுக்கப்பட்ட தொகுப்பு
সীমিত বেগ,வரையறுக்கப்பட்ட வேகம்
সীমিত আয়তন,வரையறுக்கப்பட்ட அளவு
মানানসই,பொருத்தி
বক্ররেখা ফিটিং,வளைவு பொருத்துதல்
সরলরেখার ফিটিং,நேர்கோட்டின் பொருத்துதல்
স্থির বিন্দু উপপাদ্য,நிலையான புள்ளி தேற்றம்
স্থির নমুনা,நிலையான மாதிரி
ফ্লাইটের বেগ,விமான வேகம்
ফ্লোটিং পয়েন্ট পাটিগণিত,மிதக்கும் புள்ளி எண்கணிதம்
ভাসমান পয়েন্ট সিস্টেম,மிதக்கும் புள்ளி அமைப்பு
ফ্লো চার্ট,ஓட்ட விளக்கப்படம்
গতির প্রবাহ,ஓட்டம் வேகம்
তরল গতিবিদ্যা,திரவ இயக்கவியல்
ফোকাল,குவிய
ফোকাল জ্যা,குவிய நாண்
ফোকাল দূরত্ব,குவிய தூரம்
ফোকাস দৈর্ঘ্য,குவியத்தூரம்
ফোকাস,கவனம்
পা,கால்
লম্বের পাদদেশ,செங்குத்தாக அடி
মাধ্যাকর্ষণ বল,புவியீர்ப்பு விசை
পূর্বাভাস,முன்னறிவிப்பு
সূত্র,சூத்திரம்
প্রণয়ন,முறைப்படுத்து
গঠন,உருவாக்கம்
এগিয়ে পার্থক্য,முன்னோக்கி வேறுபாடு
ফরোয়ার্ড ইন্টারপোলেশন,முன்னோக்கி இடைச்செருகல்
গণিতের ভিত্তি,கணிதத்தின் அடித்தளம்
ফুরিয়ারের বিশ্লেষণ,ஃபோரியரின் பகுப்பாய்வு
ফুরিয়ার সিরিজ,ஃபோரியரின் தொடர்
ফুরিয়ারের রূপান্তর,ஃபோரியரின் மாற்றம்
ভগ্নাংশ,பின்னம்
ভগ্নাংশ সমন্বয়,பகுதி ஒருங்கிணைப்பு
ভগ্নাংশ সংখ্যা,பின்ன எண்
ভগ্নাংশ প্রোগ্রামিং,பகுதி நிரலாக்கம்
মুক্ত পথ,இலவச பாதை
বিনামূল্যে ভেক্টর,இலவச திசையன்
ফ্রিকোয়েন্সি,அதிர்வெண்
ফ্রিকোয়েন্সি কলাম,அதிர்வெண் நெடுவரிசை
ফ্রিকোয়েন্সি বক্ররেখা,அதிர்வெண் வளைவு
কম্পাংক বন্টন,அதிர்வெண் விநியோகம்
ফ্রিকোয়েন্সি হিস্টোগ্রাম,அதிர்வெண் ஹிஸ்டோகிராம்
সংঘটনের ফ্রিকোয়েন্সি,நிகழ்வின் அதிர்வெண்
ফ্রিকোয়েন্সি বহুভুজ,அதிர்வெண் பலகோணம்
ফ্রিকোয়েন্সি টেবিল,அதிர்வெண் அட்டவணை
frustum,விரக்தி
একটি পিরামিড এর frustum,ஒரு பிரமிட்டின் விரக்தி
একটি গোলকের frustum,ஒரு கோளத்தின் விரக்தி
সম্পূর্ণ সম্প্রসারণ,முழு விரிவாக்கம்
ফাংশন,செயல்பாடு
কার্যকরী বিশ্লেষণ,செயல்பாட்டு பகுப்பாய்வு
মৌলিক,அடிப்படை
মৌলিক উপপাদ্য,அடிப்படை தேற்றம்
বীজগণিতের মৌলিক উপপাদ্য,இயற்கணிதத்தின் அடிப்படை தேற்றம்
ছায়াপথ,விண்மீன் மண்டலம்
গ্যালোইস ক্ষেত্র,கலோயிஸ் புலம்
গ্যালোস গ্রুপ,கலோயிஸ் குழு
জুয়াড়ির ধ্বংস,சூதாடியின் அழிவு
খেলা এবং সরানো,விளையாட்டு மற்றும் நகர்வு
সুযোগের খেলা,வாய்ப்பு விளையாட்டு
পাশা খেলা,பகடை விளையாட்டு
গেম তত্ত্ব,விளையாட்டு கோட்பாடு
নিখুঁত প্রত্যাহার সঙ্গে গেম,சரியான நினைவுடன் கூடிய விளையாட்டுகள்
খেলার মান,விளையாட்டு மதிப்பு
গামা ফাংশন,காமா செயல்பாடு
গাউস-আর্গ্যান্ড প্লেন,காஸ்-அர்கண்ட் விமானம்
গাউসিয়ান বক্ররেখা,காஸியன் வளைவு
গাউসিয়ান নির্মূল,காஸியன் நீக்கம்
গাউসিয়ান প্লেন,காஸியன் விமானம்
গাউস-জর্ডান হ্রাস,காஸ்-ஜோர்டான் குறைப்பு
সাধারণ ক্ষেত্রে,பொது வழக்கு
সাধারণ অভিসারী উপপাদ্য,பொது ஒருங்கிணைப்பு தேற்றம்
সাধারণ সমীকরণ,பொது சமன்பாடு
সাধারণ ফ্যাক্টর,பொது காரணி
সাধারণ ফর্ম,பொது வடிவம்
সাধারণ সূত্র,பொது சூத்திரம்
সাধারণ খেলা,பொது விளையாட்டு
সাধারণ অনুমান,பொது அனுமானம்
সাধারণ অবিচ্ছেদ্য,பொது ஒருங்கிணைப்பு
সাধারণীকরণ,பொதுமைப்படுத்தல்
সাধারণীকৃত সহযোগী আইন,பொதுவான இணை சட்டம்
সাধারণীকৃত ধারাবাহিক অনুমান,பொதுவான தொடர்ச்சியான கருதுகோள்
সাধারণীকৃত উত্তল ফাংশন,பொதுவான குவிந்த செயல்பாடு
সাধারণীকৃত স্থানাঙ্ক,பொதுவான ஆயத்தொகுப்புகள்
সাধারণীকৃত eigen মান সমস্যা,பொதுவான ஈஜென் மதிப்பு சிக்கல்
সাধারণ অভিসারী উপপাদ্য,பொது ஒருங்கிணைப்பு தேற்றம்
সাধারণ সমীকরণ,பொது சமன்பாடு
সাধারণ ফ্যাক্টর,பொது காரணி
সাধারণ ফর্ম,பொது வடிவம்
সাধারণ সূত্র,பொது சூத்திரம்
সাধারণ খেলা,பொது விளையாட்டு
সাধারণ অনুমান,பொது அனுமானம்
সাধারণ অবিচ্ছেদ্য,பொது ஒருங்கிணைப்பு
সাধারণীকরণ,பொதுமைப்படுத்தல்
সাধারণীকৃত সহযোগী আইন,பொதுவான இணை சட்டம்
সাধারণীকৃত ধারাবাহিক অনুমান,பொதுவான தொடர்ச்சியான கருதுகோள்
সাধারণীকৃত উত্তল ফাংশন,பொதுவான குவிந்த செயல்பாடு
সাধারণীকৃত স্থানাঙ্ক,பொதுவான ஆயத்தொகுப்புகள்
সাধারণীকৃত eigen মান সমস্যা,பொதுவான ஈஜென் மதிப்பு சிக்கல்
জেনেরিক নাম,பொதுப்பெயர்
পৃষ্ঠের বংশ,மேற்பரப்பு இனம்
জিওডেসিক,புவியியல்
জ্যামিতিক,வடிவியல்
জ্যামিতিক নির্মাণ,வடிவியல் கட்டுமானம்
জ্যামিতিক গড়,வடிவியல் சராசரி
জ্যামিতিক বহুগুণ,வடிவியல் பெருக்கம்
জ্যামিতিক সম্ভাবনা,வடிவியல் நிகழ்தகவு
জ্যামিতিক অগ্রগতি,வடிவியல் முன்னேற்றம்
জ্যামিতিক সিরিজ,வடிவியல் தொடர்
জ্যামিতিক আকৃতি,வடிவியல் வடிவம்
জ্যামিতিক পাটিগণিত সিরিজ,வடிவியல் எண்கணிதத் தொடர்
জ্যামিতি,வடிவியல்
বিশ্বব্যাপী সর্বোচ্চ,உலகளாவிய அதிகபட்சம்
বৈশ্বিক সম্পত্তি,உலகளாவிய சொத்து
বিশ্বব্যাপী সর্বনিম্ন,உலகளாவிய குறைந்தபட்சம்
বিশ্বব্যাপী সর্বোত্তম,உலகளாவிய உகந்தது
বৈশ্বিক সম্পত্তি,உலகளாவிய சொத்து
গ্লোবাল স্যাডল পয়েন্ট,உலகளாவிய சேணம் புள்ளி
ফিট ভালো,பொருத்தத்தின் நன்மை
গ্রেড পারস্পরিক সম্পর্ক,தர தொடர்பு
গ্রেডেড ডেটা,தரப்படுத்தப்பட்ட தரவு
গ্রেডিয়েন্ট,சாய்வு
গ্রেডিয়েন্ট ঘনত্ব,சாய்வு அடர்த்தி
লাইনের গ্রেডিয়েন্ট,கோட்டின் சாய்வு
বেগের গ্রেডিয়েন্ট,வேகத்தின் சாய்வு
গ্রেডিয়েন্ট ভেক্টর,சாய்வு திசையன்
গ্রেডিয়েন্ট বেগ,சாய்வு வேகம்
গ্রেডিং,தரப்படுத்துதல்
গ্রেডিং বিশ্লেষণ,தர பகுப்பாய்வு
গ্রাম,கிராம்
গ্রাম নির্ধারক,கிராம் தீர்மானிப்பான்
গ্রাম - শ্মিট অর্থোগোনালাইজেশন প্রক্রিয়া,கிராம் - ஷ்மிட் ஆர்த்தோகனலைசேஷன் செயல்முறை
গ্র্যান্ড মানে,பெரிய சராசரி
সর্বমোট,பெரும் மொத்தம்
চিত্রলেখ,வரைபடம்
গ্রাফিক,வரைகலை
গ্রাফিক্যাল,வரைகலை
গ্রাফিকাল গণনা,வரைகலை கணக்கீடு
গ্রাফিকাল নির্মাণ,வரைகலை கட்டுமானம்
গ্রাফিকাল ইন্টিগ্রেশন,வரைகலை ஒருங்கிணைப்பு
গ্রাফিকাল ইন্টারপোলেশন,வரைகலை இடைச்செருகல்
গ্রাফিকাল পদ্ধতি,வரைகலை முறை
গ্রাফিকাল উপস্থাপনা,வரைகலை பிரதிநிதித்துவம்
গ্রাফিক অভিব্যক্তি,வரைகலை வெளிப்பாடு
গ্রাফ পেপার,வரைபட தாள்
মহাকর্ষ,ஈர்ப்பு
মহাকর্ষীয় ত্বরণ,ஈர்ப்பு முடுக்கம்
মহাকর্ষীয় আকর্ষণ,ஈர்ப்பு ஈர்ப்பு
মহাকর্ষীয় ধ্রুবক,ஈர்ப்பு மாறிலி
মহাকর্ষীয় বক্রতা,ஈர்ப்பு வளைவு
মহাকর্ষীয় বল,புவியீர்ப்பு விசை
মহাকর্ষীয় টান,ஈர்ப்பு விசை
মাধ্যাকর্ষণ,புவியீர்ப்பு
মহান ভালুক,பெரிய கரடி
মহান বৃত্ত,பெரிய வட்டம்
মহান - বৃত্ত সমতল,பெரிய வட்ட விமானம்
মহান বৃত্ত রুট,பெரிய வட்ட பாதை
সর্বশ্রেষ্ঠ সাধারণ পরিমাপ,மிகப்பெரிய பொதுவான நடவடிக்கை
সর্বশ্রেষ্ঠ উপাদান,மிகப்பெரிய உறுப்பு
সর্বশ্রেষ্ঠ নিম্ন সীমা,மிகப் பெரிய கீழ் எல்லை
মহান সংখ্যা,பெரிய எண்
মহান ত্রিভুজ,பெரிய முக்கோணம்
গ্রেগরিয়ান ক্যালেন্ডার,கிரேக்க நாட்காட்டி
গ্রেগরিয়ান সংশোধন,கிரிகோரியன் திருத்தம்
গ্রেগরি সূত্র,கிரிகோரி சூத்திரம்
গ্রেগরি - নিউটন সূত্র,கிரிகோரி - நியூட்டன் சூத்திரம்
গ্রেগরি সিরিজ,கிரிகோரி தொடர்
স্থূল,மொத்த
স্থূল পারস্পরিক সম্পর্ক,மொத்த தொடர்பு
স্থূল ত্রুটি,மொத்த பிழை
স্থূল আয়,மொத்த வருமானம் ரூ
দল,குழு
গ্রুপ অটোমরফিজম,குழு ஆட்டோமார்பிசம்
গ্রুপ স্বতঃসিদ্ধ,குழு கோட்பாடு
গ্রুপ নিয়ন্ত্রণ,குழு கட்டுப்பாடு
দলবদ্ধ সিরিজ,தொகுக்கப்பட்ட தொடர்
প্রতিসাম্যের গ্রুপ,சமச்சீர் குழு
রূপান্তর গ্রুপ,மாற்றத்தின் குழு
গ্রুপয়েড,குழுவாக
গ্রুপ তাত্ত্বিক অনুমান,குழு தத்துவார்த்த அனுமானம்
গ্রুপ তত্ত্ব,குழு கோட்பாடு
বৃদ্ধি,வளர்ச்சி
বৃদ্ধির সূত্র,வளர்ச்சி சூத்திரம்
বৃদ্ধির হার,வளர்ச்சி விகிதம்
g- পরিসংখ্যান,g-புள்ளிவிவரம்
অনুমান করা গড়,சராசரியாக யூகிக்கப்பட்டது
অর্ধেক যোগকারী,அரை சேர்ப்பான்
অর্ধেক খোলা ব্যবধান,பாதி திறந்த இடைவெளி
অর্ধেক স্থান,அரை இடம்
হ্যামিল্টন কেলি উপপাদ্য,ஹாமில்டன் கேலி தேற்றம்
হ্যামিলটোনিয়ান অপারেটর,ஹாமில்டோனியன் ஆபரேட்டர்
হ্যামিল্টনের কোয়াটারনিয়ন বীজগণিত,ஹாமில்டனின் குவாட்டர்னியன் இயற்கணிதம்
সুরেলা,இசைவான
সুরেলা খাম,ஹார்மோனிக் உறை
সুরেলা গড়,ஹார்மோனிக் சராசரி
সুরেলা অগ্রগতি,ஹார்மோனிக் முன்னேற்றம்
হারমোনিক্স,ஹார்மோனிக்ஸ்
সুরেলা সিরিজ,ஹார்மோனிக் தொடர்
উচ্চতা,உயரம்
গোলার্ধ,அரைக்கோளம்
অর্ধগোলাকার,அரைக்கோளமானது
গোলার্ধীয় অভিক্ষেপ,அரைக்கோளத் திட்டம்
হেপ্টাগন,ஹெப்டகன்
হারমিটিয়ান কনজুগেট অপারেটর,ஹெர்மிஷியன் கான்ஜுகேட் ஆபரேட்டர்
হারমিটিয়ান ফর্ম,ஹெர்மிஷியன் வடிவம்
হারমিটিয়ান ম্যাট্রিক্স,ஹெர்மிஷியன் மேட்ரிக்ஸ்
হারমিটিয়ান অপারেটর,ஹெர்மிஷியன் ஆபரேட்டர்
